geo,time,ny_adj_aedu_cd
pyf,1987,9423717.64678
pyf,1988,9461081.76297
pyf,1989,8793701.74681
pyf,1990,11595254.6848
pyf,1991,12165619.14917
pyf,1992,17744396.51296
pyf,1993,18467527.19623
pyf,1994,17606142.16373
pyf,1995,19905972.99076
pyf,1996,19767624.14507
pyf,1997,17830026.74687
pyf,1998,18870209.80367
pyf,1999,18979453.77767
pyf,2000,17232606.98537
qat,1970,8618614.21328
qat,1971,10315522.3256
qat,1972,11630642.9538
qat,1973,19295847.9588
qat,1974,50757202.23938
qat,1975,31425442.09578
qat,1976,39225665.167
qat,1977,47542307.52
qat,1978,79990815.696
qat,1979,113356581.15113
qat,1980,183106703.29667
qat,1981,200611798.30309
qat,1982,177168782.74726
qat,1983,150243465.10545
qat,1984,152983428.24064
qat,1985,144967922.66725
qat,1986,122083963.42355
qat,1987,127052550.11803
qat,1988,135541923.32783
qat,1989,142542147.43459
qat,1990,161165686.34331
qat,1991,150143069.18921
qat,1992,166304747.32579
qat,1993,155200882.04718
qat,1994,159456126.00596
qat,1995,175446394.7217
qat,1996,194735084.18939
qat,1997,242132955.62187
qat,1998,211260494.72448
qat,1999,254092927.96753
qat,2000,337672730.37797
qat,2001,346418523.3402
qat,2002,378856789.03564
qat,2003,472843195.23733
qat,2004,601414223.84112
qat,2005,768307841.06488
qat,2006,1105728161.02523
qat,2007,1403652817.62539
qat,2008,1953144000
qat,2009,1704681177.80558
qat,2010,2307934970.78081
qat,2011,3377538034.25125
qat,2012,4044052498.43807
qat,2013,4602524161.19228
qat,2014,5065090723.77292
qat,2015,3887727644.97657
qat,2016,3530038691.19857
qat,2017,3582177011.12911
qat,2018,4115647743.24204
qat,2019,4035408468.14576
rou,1989,1073687045.38262
rou,1990,1010175636.366
rou,1991,925446519.84949
rou,1992,801009733.344
rou,1993,760318680.254
rou,1994,1019748556.77812
rou,1995,1266598090.19822
rou,1996,1208754784.314
rou,1997,1274215906.88247
rou,1998,1330013794.99903
rou,1999,1073954367.83631
rou,2000,1043933564.4168
rou,2001,1213108101.235
rou,2002,1468472939.052
rou,2003,1829139804.2196
rou,2004,2319929542.3628
rou,2005,3229936115.6166
rou,2006,4022060899.99999
rou,2007,5703554400
rou,2008,7535263800.00003
rou,2009,6446100000
rou,2010,5225980200
rou,2011,5194441700
rou,2012,4711639400
rou,2013,5283221500
rou,2014,5592405800
rou,2015,4941694100
rou,2016,5216259200
rou,2017,5864132800
rou,2018,6659981000
rou,2019,6926734300
rus,1988,21702642000
rus,1989,19756971000
rus,1990,20115459000
rus,1991,20145255000
rus,1992,17775810000
rus,1993,16794336000
rus,1994,15336243000
rus,1995,15294474000
rus,1996,13691447596.47
rus,1997,14044003523.991
rus,1998,9185735348.538
rus,1999,6671684450.42236
rus,2000,8970429890.56717
rus,2001,10724280092.4893
rus,2002,12022468553.4243
rus,2003,14803341166.9834
rus,2004,20523522674.0005
rus,2005,26465678257.9973
rus,2006,34128875765.3737
rus,2007,45138415288.9155
rus,2008,57351223252.4805
rus,2009,42033043795.66791
rus,2010,52524496449.7316
rus,2011,70586267014.8291
rus,2012,76117726889.98718
rus,2013,79207189380.3199
rus,2014,74693254555.248
rus,2015,48504997610.499
rus,2016,45163898843.7415
rus,2017,67703213111.2429
rus,2018,71991252663.7117
rus,2019,72749966999.2011
rwa,1970,4840000.132
rwa,1971,5796759.2878
rwa,1972,7396735.149
rwa,1973,8067532.4128
rwa,1974,11613120.093
rwa,1975,13077415.8379
rwa,1976,12683500.236
rwa,1977,15600607.2474
rwa,1978,18021641.63
rwa,1979,24346008.676
rwa,1980,28901037.205
rwa,1981,50980960.512
rwa,1982,48358079.97495
rwa,1983,45995114.718
rwa,1984,49243880.959
rwa,1985,55106012.20122
rwa,1986,65756172.142
rwa,1987,70722161.433
rwa,1988,73832525.315
rwa,1989,83830011.23
rwa,1990,89803659.29976
rwa,1991,67243732.8973
rwa,1992,71424572.13241
rwa,1993,69215220.68967
rwa,1994,26522290.71266
rwa,1995,45958006.0406
rwa,1996,48413807.06108
rwa,1997,64924744.38151
rwa,1998,69701963.86585
rwa,1999,77252947.308
rwa,2000,68589458.6738
rwa,2001,67268550.496
rwa,2002,69372849.46397
rwa,2003,77282303.08333
rwa,2004,88327117.0327
rwa,2005,112562991.51533
rwa,2006,130853820.9733
rwa,2007,165338558.3976
rwa,2008,173868453.9124
rwa,2009,213064186.7088
rwa,2010,254210888.4854
rwa,2011,273789120.7271
rwa,2012,299357823.9564
rwa,2013,328884266.2812
rwa,2014,306481561.01546
rwa,2015,276913926.28052
rwa,2016,258598624.99763
rwa,2017,275857823.37145
rwa,2018,283752480.28577
rwa,2019,305101254.85753
sau,1970,113019179.27105
sau,1971,148125820.50799
sau,1972,193815083.5117
sau,1973,292191363.34583
sau,1974,1058619916.3856
sau,1975,1028981744.054
sau,1976,1671704695.10235
sau,1977,1923904945.05559
sau,1978,2217600523.012
sau,1979,4033185000
sau,1980,4328127000
sau,1981,4514400000
sau,1982,4055922000
sau,1983,5060342000
sau,1984,5273856000
sau,1985,6264085925.76
sau,1986,4488819200.968
sau,1987,5333812515.44105
sau,1988,5469861231.37229
sau,1989,5847501222.72
sau,1990,6955884662.624
sau,1991,6875922000
sau,1992,6515422000
sau,1993,7456570000
sau,1994,7883766000
sau,1995,7858836000
sau,1996,7458524000
sau,1997,6967884000
sau,1998,10640945956.025
sau,1999,11773992013.014
sau,2000,13683002509.869
sau,2001,13359911555.837
sau,2002,13718933443.369
sau,2003,15561615436.983
sau,2004,18717285602.554
sau,2005,23798781941.858
sau,2006,27360327932.245
sau,2007,30351650007.987
sau,2008,38012196892.054
sau,2009,31456598074.979
sau,2010,38464136173.617
sau,2011,48932398063.241
sau,2012,53678155759.921
sau,2013,54630038050.203
sau,2014,55540312319.492
sau,2015,48258836783.85
sau,2016,47476404775.954
sau,2017,50251853803.228
sau,2018,57075066213.011
sau,2019,57538790840.762
sdn,1970,84062448.70309
sdn,1971,97503126.34
sdn,1972,105693142.253
sdn,1973,131101926.612
sdn,1974,168253022.948
sdn,1975,204861407.373
sdn,1976,256049006.931
sdn,1977,319817655.012
sdn,1978,281917246.225
sdn,1979,331131347.945
sdn,1980,291273666.60843
sdn,1981,346697460.93
sdn,1982,326291513.81598
sdn,1983,289252952.892
sdn,1984,334992426.88545
sdn,1985,391009079.7044
sdn,1986,314762791.28994
sdn,1987,403220243.06823
sdn,1988,305683665.21826
sdn,1989,299559799.1129
sdn,1990,235411931.63177
sdn,1991,201789527.18664
sdn,1992,127796703.24134
sdn,1993,165594278.68834
sdn,1994,245436514.31082
sdn,1995,266579221.97161
sdn,1996,75217750.18533
sdn,1997,98454599.18042
sdn,1998,94513198.07543
sdn,1999,99100001.72932
sdn,2000,125001816.1682
sdn,2001,148389284.31675
sdn,2002,181688687.7952
sdn,2003,246625899.723
sdn,2004,337723709.7306
sdn,2005,394426455.9243
sdn,2006,630151659.72
sdn,2007,878528456.18825
sdn,2008,1053141017.2735
sdn,2009,999793449.1632
sdn,2010,1255088399.775
sdn,2011,1179616243.5698
sdn,2012,1106181021.878
sdn,2013,1197480334.4042
sdn,2014,1399392306.8136
sdn,2015,1600149357.4714
sdn,2016,1118400453.8198
sdn,2017,968184104.1878
sdn,2018,706894104.6568
sdn,2019,629859974.048
sen,1970,56394445.01362
sen,1971,58182339.33497
sen,1972,70314898.08775
sen,1973,80176666.92447
sen,1974,90120703.4654
sen,1975,121126324.85708
sen,1976,123513640.84032
sen,1977,89394916.349
sen,1978,140907584.23895
sen,1979,176138643.52232
sen,1980,190635733.35028
sen,1981,144758719.969
sen,1982,165443337.13224
sen,1983,145298811.82189
sen,1984,125344003.846
sen,1985,137672376.374
sen,1986,185009069.7
sen,1987,210224839.544
sen,1988,201064168.239
sen,1989,230614349.45028
sen,1990,284197064.72696
sen,1991,276654028.96
sen,1992,288910580.66868
sen,1993,270681930.60159
sen,1994,184356840.71273
sen,1995,232904761.74632
sen,1996,221909608.655
sen,1997,216146567.39378
sen,1998,220258756.78413
sen,1999,210215767.05678
sen,2000,178509592.0188
sen,2001,190228865.7672
sen,2002,211495768.8756
sen,2003,278288603.6292
sen,2004,358751344.1844
sen,2005,476690210.6868
sen,2006,519692583.8853
sen,2007,654705368.95833
sen,2008,811854077.0901
sen,2009,803923526.4
sen,2010,834591702.8772
sen,2011,760555811.49506
sen,2012,746207375.02289
sen,2013,845496661.40223
sen,2014,992561153.02458
sen,2015,826978031.18754
sen,2016,925001376.39186
sen,2017,1018167159.68484
sen,2018,1129200561.09834
sen,2019,1151605040.93829
sgp,1970,57430303.81191
sgp,1971,65555043.779
sgp,1972,73296587.664
sgp,1973,86798506.656
sgp,1974,116813868.32
sgp,1975,130740120.656
sgp,1976,144734238.609
sgp,1977,143941152.674
sgp,1978,157490530.449
sgp,1979,194506728.234
sgp,1980,259579738.8
sgp,1981,307276433.781
sgp,1982,366570549.528
sgp,1983,518688785.04
sgp,1984,641423866.5942
sgp,1985,664744331.75886
sgp,1986,632154902.058
sgp,1987,631517865.333
sgp,1988,775794871.806
sgp,1989,820434582.75028
sgp,1990,930304876.176
sgp,1991,1164262691.748
sgp,1992,1617003007.974
sgp,1993,1423774229.472
sgp,1994,1697091004.315
sgp,1995,1945812614.636
sgp,1996,2103290496.45
sgp,1997,2311381189.86
sgp,1998,2159875730.13776
sgp,1999,2043160765.14011
sgp,2000,2100717981.428
sgp,2001,2319057208.234
sgp,2002,2356806763.0956
sgp,2003,2468588608.8144
sgp,2004,2805370128.57143
sgp,2005,3128085942.85714
sgp,2006,3749245500
sgp,2007,4565630685.71429
sgp,2008,4830091000
sgp,2009,5301561600
sgp,2010,6974209200
sgp,2011,7607006400
sgp,2012,8120592000
sgp,2013,8031876000
sgp,2014,8387612400
sgp,2015,7920868800
sgp,2016,8238765600
sgp,2017,8719364400
sgp,2018,9311908800
sgp,2019,9321210000
slb,1972,1136032.4854
slb,1973,1551445.57805
slb,1974,2344032.09614
slb,1975,2028799.58101
slb,1976,2169497.73941
slb,1977,2459636.28285
slb,1978,2796841.02106
slb,1979,3991108.54485
slb,1980,6609966.25668
slb,1981,7427947.59675
slb,1982,7145608.07485
slb,1983,6700330.836
slb,1984,6641124.28275
slb,1985,6121859.80375
slb,1986,5379830.60507
slb,1987,5558079.1695
slb,1988,6293037.2155
slb,1989,6143009.76905
slb,1990,7754972.71477
slb,1991,8027479.005
slb,1992,9602644.42729
slb,1993,11001745.61094
slb,1994,14832207.43027
slb,1995,17298368.14193
slb,1996,19106351.45532
slb,1997,19947707.49514
slb,1998,17269911.4283
slb,1999,19425436.58733
slb,2000,18223905.9179
slb,2001,19175767.95922
slb,2002,16563528.97774
slb,2003,17366512.93109
slb,2004,20804330.57328
slb,2005,25994984.33652
slb,2006,29713830.03726
slb,2007,34552013.14117
slb,2008,48878463.376
slb,2009,67057107.189
slb,2010,79807241.28916
slb,2011,97028887.3015
slb,2012,112702509.8598
slb,2013,128074168.6868
slb,2014,131343012.7338
slb,2015,127523842.6742
slb,2016,132897127.1614
slb,2017,144533913.7886
slb,2018,156407979.2492
slb,2019,156407827.5648
sle,1970,12750318.66515
sle,1971,12300148.20182
sle,1972,13702840.48619
sle,1973,16918023.208
sle,1974,19030615.80681
sle,1975,21986890.3617
sle,1976,16826142.2116
sle,1977,24716164.5871
sle,1978,30476434.8075
sle,1979,25745799.27564
sle,1980,25521295.91365
sle,1981,25903131.49985
sle,1982,30311498.19679
sle,1983,22965071.69671
sle,1984,25213276.70934
sle,1985,14677943.34863
sle,1986,11264871.365
sle,1987,12065381.856
sle,1988,18963595.1963
sle,1989,13268616.129
sle,1990,6378246.38
sle,1991,17131125.69458
sle,1992,14410433.12049
sle,1993,17255446.34625
sle,1994,19009140.17279
sle,1995,19485339.88491
sle,1996,21646020.42309
sle,1997,19829115.95376
sle,1998,6441249.43255
sle,1999,19641527.85112
sle,2000,31297823.72376
sle,2001,37534464.7958
sle,2002,41837064.174
sle,2003,43618124.3112
sle,2004,42351456.433
sle,2005,46601087.2063
sle,2006,48781100.6232
sle,2007,54117378.5179
sle,2008,59143113.2601
sle,2009,68223216.128
sle,2010,65161632.675
sle,2011,73985801.2605
sle,2012,108168038.32704
sle,2013,126250698.6456
sle,2014,132857693.02504
sle,2015,112937932.32555
sle,2016,88921419.4168
sle,2017,98490283.63896
sle,2018,103072679.26244
sle,2019,110449089.91701
slv,1970,7863240
slv,1971,32212670.54512
slv,1972,34283304.99776
slv,1973,39084458.46656
slv,1974,44698958.02528
slv,1975,14750400.8
slv,1976,20817360.9
slv,1977,23311680.8
slv,1978,27681120
slv,1979,30808799.1
slv,1980,34901599
slv,1981,36709202.2
slv,1982,98993240.48
slv,1983,101879693.23294
slv,1984,106474714.99101
slv,1985,111175888.89097
slv,1986,110310114.53272
slv,1987,115751133.12755
slv,1988,122814415.52309
slv,1989,128296072.65398
slv,1990,141541688.26811
slv,1991,154211319.9217
slv,1992,172204455.05289
slv,1993,198220056.71815
slv,1994,228993819.79454
slv,1995,176521142
slv,1996,216044940.33755
slv,1997,229590849.58164
slv,1998,248400000
slv,1999,266200000
slv,2000,292100000
slv,2001,320399999.99999
slv,2002,344400000
slv,2003,354560000
slv,2004,367745000
slv,2005,391920000
slv,2006,430560000
slv,2007,466460000
slv,2008,600160000
slv,2009,617100000
slv,2010,565640000
slv,2011,620550000
slv,2012,725340455.5196
slv,2013,765112102.08636
slv,2014,809683732.83156
slv,2015,859370782.26871
slv,2016,860383453.26989
slv,2017,855657151.27313
slv,2018,875418630.41414
slv,2019,914563365.92047
som,1970,3385714.39683
som,1971,3385734.86461
som,1972,4169428.4366
som,1973,5041321.5972
som,1974,4654992.96241
som,1975,7048540.64585
som,1976,8013394.43905
som,1977,4931305.05402
som,1978,5589562.30053
som,1979,5873377.47498
som,1980,5973866.89804
som,1981,6884590.18726
som,1982,7554569.89367
som,1983,7213642.27631
som,1984,7377356.59865
som,1985,8200788.27223
som,1986,8654293.42067
som,1987,9493551.88507
som,1988,9690728.99573
som,1989,10058465.47183
som,1990,8275543.03019
srb,1997,1128413123.7137
srb,1998,854700763.8349
srb,1999,851825964.6524
srb,2000,301839552.2775
srb,2001,569232555.9731
srb,2002,748561069.6756
srb,2003,981039288.3551
srb,2004,1138141568.2438
srb,2005,1201117217.6754
srb,2006,1407804477.5875
srb,2007,1859196183.0041
srb,2008,2364021727.1055
srb,2009,2089766787.862
srb,2010,1874484909.3464
srb,2011,2159516669.856
srb,2012,1757798062.50886
srb,2013,1907287268.79339
srb,2014,1813556890.7573
srb,2015,1474468726.0628
srb,2016,1434261965.39747
srb,2017,1557515229.61235
srb,2018,1757610242.2389
srb,2019,1780819806.96796
ssd,2011,91526493.24268
ssd,2012,122955464.47369
ssd,2013,186404335.3124
ssd,2014,143620128.23154
ssd,2015,175834963.94854
stp,2001,1764207.38637
stp,2002,1906624.1586
stp,2003,2529019.76339
stp,2004,3121619.5416
stp,2005,7036649.452
stp,2006,6182253.17496
stp,2007,8049736.32328
stp,2008,9378667.84945
stp,2009,14083972.80307
stp,2010,15108778.59464
stp,2011,12926914.11973
stp,2012,8535728.61091
stp,2013,15399627.79352
stp,2014,12257422.33008
stp,2015,10963237.67244
stp,2016,12056414.78436
stp,2017,13032828.1314
stp,2018,14348964.7578
stp,2019,14509034.46048
sur,1970,13848404.23565
sur,1971,15039520.90825
sur,1972,16454808.4153
sur,1973,18054116.7566
sur,1974,23240158.4491
sur,1975,30306558.4843
sur,1976,31464216.8234
sur,1977,40196841.8669
sur,1978,46714525.2327
sur,1979,49364425.2459
sur,1980,52226500
sur,1981,65436333.33333
sur,1982,72184166.66667
sur,1983,73374000
sur,1984,77606500
sur,1985,83226000
sur,1986,89738500
sur,1987,92720000
sur,1988,102617000
sur,1989,44836600
sur,1990,25148500
sur,1991,26766000
sur,1992,24220000.002
sur,1993,14512647.49967
sur,1994,20668411.52654
sur,1995,23725324.64347
sur,1996,29422270.68676
sur,1997,30996457.82161
sur,1998,37274996.50612
sur,1999,29261787.73809
sur,2000,30991207.14615
sur,2001,25069862.47709
sur,2002,36178085.70225
sur,2003,42197790.06428
sur,2004,48937520.63574
sur,2005,60386571.69427
sur,2006,88595574.60312
sur,2007,101070203.58522
sur,2008,122405678.32986
sur,2009,133664618.66457
sur,2010,146888715.96117
sur,2011,143308281.87953
sur,2012,164919129.42966
sur,2013,172738661.93564
sur,2014,178104808.83849
sur,2015,164450421.72584
sur,2016,101961803.68526
sur,2017,97104493.18858
sur,2018,105889132.12318
sur,2019,113015326.56246
svk,1995,883442266.652
svk,1996,1098480574.152
svk,1997,1082980162.017
svk,1998,1251487298.60137
svk,1999,1200807136.1484
svk,2000,1074992116.26
svk,2001,1138585057.736
svk,2002,1408777486.1748
svk,2003,1831460300.7858
svk,2004,2216507060.5914
svk,2005,2221087662.1131
svk,2006,2467999118.0501
svk,2007,2933767229.7975
svk,2008,3387281100.9121
svk,2009,3365842186.706
svk,2010,3280839277.9421
svk,2011,3560427652.3464
svk,2012,3476135898.4506
svk,2013,3740415410.35495
svk,2014,3966029732.58981
svk,2015,3457349741.83814
svk,2016,3322602179.13101
svk,2017,3555178679.13142
svk,2018,3955439810.34632
svk,2019,3916587336.81352
svn,1995,987090618.66
svn,1996,1154037375.19593
svn,1997,1110679690.29931
svn,1998,1183407001.84985
svn,1999,1207990787.53424
svn,2000,1071741046.21415
svn,2001,1098600457.01649
svn,2002,1219744753.80149
svn,2003,1527546925.39341
svn,2004,1784928059.3098
svn,2005,1868626984.1925
svn,2006,2007764747.2205
svn,2007,2274793388.989
svn,2008,2575084698.9896
svn,2009,2585610025.02
svn,2010,2499723645.635
svn,2011,2662811825.4156
svn,2012,2457783711.0704
svn,2013,2302293785.8258
svn,2014,2309303003.48679
svn,2015,1942556346.28663
svn,2016,1874165083.58695
svn,2017,2164312892.43793
svn,2018,2417336434.78328
svn,2019,2417890532.58844
swe,1970,2325059089.41752
swe,1971,2295485819.088
swe,1972,2802224658.558
swe,1973,3464580902.39
swe,1974,3717274965.561
swe,1975,4585035672.672
swe,1976,4848601813.605
swe,1977,5294999966.535
swe,1978,6255611000
swe,1979,7030992000
swe,1980,8405880000
swe,1981,7638600000
swe,1982,6703680000
swe,1983,6035995000
swe,1984,6066738000
swe,1985,6227424000
swe,1986,8256752000
swe,1987,9721620000
swe,1988,10783910000
swe,1989,10479140000
swe,1990,12771250000
swe,1991,14083266000
swe,1992,13875213000
swe,1993,10737270000
swe,1994,17633504521.152
swe,1995,20980040843.619
swe,1996,23528336977.907
swe,1997,21004929067.018
swe,1998,19122501080.6799
swe,1999,18770451524.8108
swe,2000,17715473186.326
swe,2001,16040894699.1539
swe,2002,17305727777.0098
swe,2003,21489069085.8854
swe,2004,25909968600
swe,2005,25722067300
swe,2006,25870810400
swe,2007,28840119000
swe,2008,31330260000
swe,2009,28459567500
swe,2010,31117069100
swe,2011,35266243600
swe,2012,40011487200
swe,2013,42402798069.15569
swe,2014,41824717996.95689
swe,2015,35686964389.5373
swe,2016,37370034557.2858
swe,2017,39235031202.9343
swe,2018,40308970165.282
swe,2019,38807409401.115
swz,1970,2924559.84547
swz,1971,3718246.17212
swz,1972,3951441.48261
swz,1973,5756393.95284
swz,1974,6915746.83005
swz,1990,52907828.05794
swz,1991,42906211.39
swz,1992,68356313.25877
swz,1993,77626837.77783
swz,1994,56110850.52
swz,1995,83637714.809
swz,1996,71128329.259
swz,1997,72337486.923
swz,1998,97679611.61026
swz,1999,80308125.5652
swz,2000,92337021.8843
swz,2001,81582644.1504
swz,2002,74932657.5006
swz,2003,118129918.0572
swz,2004,181610882.434
swz,2005,223033788.11295
swz,2006,222780853.534
swz,2007,239940195.33035
swz,2008,227920308.8085
swz,2009,269757833.8147
swz,2010,356528673.30943
swz,2011,417949683.1263
swz,2012,388668213.68067
swz,2013,342107801.22586
swz,2014,298448158.05685
swz,2015,275050093.7067
swz,2016,254453710.06376
swz,2017,289477168.72042
swz,2018,306197827.20375
swz,2019,283193596.15227
syc,1970,697681.18712
syc,1971,787493.04084
syc,1972,1190776.49301
syc,1973,1396472.6818
syc,1974,1546529.5872
syc,1975,1857204.48693
syc,1976,1980269.71758
syc,1977,4473029.55275
syc,1978,5902965.35846
syc,1979,8729473.9519
syc,1980,10473715.9289
syc,1981,11253110.29665
syc,1982,10610937.67869
syc,1983,10464381.26299
syc,1984,15711473.988
syc,1985,16623193.011
syc,1986,19338623.7447
syc,1987,21816695.14054
syc,1988,22914057.2102
syc,1989,22903593.5819
syc,1990,28079053.3845
syc,1991,26519899.10873
syc,1992,30130537.4925
syc,1993,33778311.42931
syc,1994,36677162.8632
syc,1995,31758121.759
syc,1996,31722469.2655
syc,1997,34896846.6991
syc,1998,30545219.588
syc,1999,31192386.52177
syc,2000,30503761.27082
syc,2001,31723145.23597
syc,2002,33112176.08786
syc,2003,35455030.59805
syc,2004,42070047.19089
syc,2005,42389330.19298
syc,2006,42816258.6264
syc,2007,38819099.94844
syc,2008,34635530.36926
syc,2009,29796037.86298
syc,2010,33278168.01214
syc,2011,33082343.11043
syc,2012,27475996.84125
syc,2013,39290517.49855
syc,2014,50763499.12936
syc,2015,55415214.58445
syc,2016,59775902.81037
syc,2017,64043587.55866
syc,2018,68568140.14456
syc,2019,74625572.79701
syr,1970,77653295.86
syr,1971,91290701.42
syr,1972,101513563.904
syr,1973,111041019.21
syr,1974,150697389.22
syr,1975,205819682.238
syr,1976,324433987.977
syr,1977,352174721.052
syr,1978,425620603.496
syr,1979,393022422.768
syr,1980,474762880.165
syr,1981,643329478.36
syr,1982,753941463.3
syr,1983,869409349.344
syr,1984,884873449.474
syr,1985,828925014.176
syr,1986,642046118.887
syr,1987,475957563.606
syr,1988,357636406.866
syr,1989,350492950.021
syr,1990,490151255.675
syr,1991,503193333.32
syr,1992,360681965.18876
syr,1993,410216909.86284
syr,1994,343969584.8399
syr,1995,327284100.64929
syr,1996,440578682.624
syr,1997,358371400.54555
syr,1998,381853037.16268
syr,1999,396300196.90357
syr,2000,478883791.36246
syr,2001,527439084.59845
syr,2002,536276494.81467
syr,2003,544542712.15215
syr,2004,631726478.5598
syr,2005,726374549.11506
syr,2006,840960728.57311
syr,2007,1031049613.27116
tca,2014,21879657.05069
tca,2015,24508733.96048
tca,2016,26324186.31342
tca,2017,25035581.1562
tca,2018,26330559.28377
tcd,1970,6032246.22067
tcd,1971,6443433.38429
tcd,1972,7524732.35974
tcd,1973,8312352.86199
tcd,1974,8383034.90608
tcd,1975,11137919.02692
tcd,1976,11163530.0327
tcd,1977,12021815.21767
tcd,1978,14299876.29461
tcd,1979,12795669.84946
tcd,1980,13255428.37254
tcd,1981,11153596.85608
tcd,1982,10627881.56488
tcd,1983,10746932.8005
tcd,1984,9503585.54339
tcd,1985,10712632.85736
tcd,1986,11040251.10114
tcd,1987,12017318.06091
tcd,1988,15316844.56128
tcd,1989,11394004.584
tcd,1990,21091734.20779
tcd,1991,28119424.395
tcd,1992,36742820.43854
tcd,1993,29887085.571
tcd,1994,19923486.583
tcd,1995,22384733.05836
tcd,1996,22359921.612
tcd,1997,21393467.046
tcd,1998,25040345.11537
tcd,1999,28821332.6492
tcd,2000,27625331.3926
tcd,2001,32415264.3072
tcd,2002,39901815.9954
tcd,2003,50257411.182
tcd,2004,42489384.3606
tcd,2005,56806403.0542
tcd,2006,71648077.39148
tcd,2007,96483628.88535
tcd,2008,125421884.2
tcd,2009,140679033.7454
tcd,2010,152623510.602
tcd,2011,192069277.0344
tcd,2012,213066961.28142
tcd,2013,218268973.48645
tcd,2014,235470842.67012
tcd,2015,187479673.55437
tcd,2016,175000782.27014
tcd,2017,174255900.28268
tcd,2018,195540344.05054
tcd,2019,196705302.08425
tgo,1970,4740059.1392
tgo,1971,10397036.69715
tgo,1972,12094521.61253
tgo,1973,14519612.90122
tgo,1974,20682362.64032
tgo,1975,22588344.56425
tgo,1976,22697260.17142
tgo,1977,28183171.71064
tgo,1978,50643426.7521
tgo,1979,53068536.0061
tgo,1980,59211483.462
tgo,1981,52419892.6401
tgo,1982,45047096.09621
tgo,1983,41595523.68962
tgo,1984,38050452.3672
tgo,1985,36900825.67414
tgo,1986,46849332.592
tgo,1987,55223888.582
tgo,1988,65216309.14858
tgo,1989,64380657.94414
tgo,1990,75103296.325
tgo,1991,87930964.01224
tgo,1992,93267618.024
tgo,1993,61732420.78249
tgo,1994,47616497.11718
tgo,1995,54389093.52
tgo,1996,60439924.314
tgo,1997,61571026.56404
tgo,1998,51096460.88242
tgo,1999,63808057.159
tgo,2000,61432394.0539
tgo,2001,56474405.0299
tgo,2002,60707045.8554
tgo,2003,80165458.2144
tgo,2004,78894543.25
tgo,2005,76117268.6901
tgo,2006,75823757.2448
tgo,2007,94900842.7088
tgo,2008,123899702.5856
tgo,2009,151604177.4099
tgo,2010,154630988.3324
tgo,2011,197511356.8896
tgo,2012,187757327.9824
tgo,2013,221257769.391
tgo,2014,243996494.9136
tgo,2015,208206850.25138
tgo,2016,216972129.84885
tgo,2017,231069180.54905
tgo,2018,257833694.88301
tgo,2019,263923145.73243
tha,1970,166442316.83208
tha,1971,162144222.944
tha,1972,179278846.362
tha,1973,205098681.246
tha,1974,219169475.056
tha,1975,267889463.19
tha,1976,372704055.372
tha,1977,414130333.701
tha,1978,593191958.57039
tha,1979,514200089.286
tha,1980,577620273.996
tha,1981,685891166.98
tha,1982,900699360.45
tha,1983,1033538482.548
tha,1984,1115456079.429
tha,1985,1245509867.20719
tha,1986,1267307736
tha,1987,1390615728.712
tha,1988,1456509908.832
tha,1989,1569260279.818
tha,1990,2528901450.91403
tha,1991,2516512499.93
tha,1992,2724350000
tha,1993,4259425387.962
tha,1994,4177972000
tha,1995,4316156000
tha,1996,4995928000
tha,1997,5099710000
tha,1998,4152032000
tha,1999,5071020500.00007
tha,2000,5525940000
tha,2001,5601042800
tha,2002,5993954314.2857
tha,2003,6516228728.57143
tha,2004,7106786742.85708
tha,2005,7473404242.85709
tha,2006,8473455599.99996
tha,2007,9662657457.14283
tha,2008,10219554800
tha,2009,11036663400
tha,2010,11575207941.0282
tha,2011,16750727762.1181
tha,2012,17150069476.2539
tha,2013,16474007388.5542
tha,2014,16177366647.7859
tha,2015,15935071663.0538
tha,2016,16496867775.9162
tha,2017,18248576359.1578
tha,2018,20181032730.3877
tha,2019,21925832954.8112
tjk,1990,228757370.742
tjk,1991,190104036
tjk,1992,175650690.972
tjk,1993,121882904.054
tjk,1994,65706850.52162
tjk,1995,23660875.06
tjk,1996,20314504.5684
tjk,1997,18344212.41442
tjk,1998,25824997.21002
tjk,1999,20296078.3296
tjk,2000,18246551.35949
tjk,2001,25820741.98613
tjk,2002,33039773.088
tjk,2003,36234011.1508
tjk,2004,53292198.9072
tjk,2005,85135884.992
tjk,2006,113392386.85903
tjk,2007,158600593.6942
tjk,2008,228071850.7242
tjk,2009,208764986.08853
tjk,2010,249747481.85333
tjk,2011,304387343.9136
tjk,2012,359276947.06661
tjk,2013,412722485.44414
tjk,2014,422585818.37941
tjk,2015,353458080.1726
tjk,2016,305842558.34428
tjk,2017,315492140.56365
tjk,2018,329637224.82496
tjk,2019,355956757.14473
tkm,1993,74280678.8336
tkm,1994,61538463.9304
tkm,1995,58014573.0336
tkm,1996,55589097.7368
tkm,1997,58809330.4224
tkm,1998,61209210.876
tkm,1999,56723690.0016
tkm,2000,63275276.0184
tkm,2001,79571429.368
tkm,2002,100680573.6568
tkm,2003,136869776.1776
tkm,2004,156167345.2416
tkm,2005,174959452.6344
tkm,2006,223895645.268
tkm,2007,285353470.9168
tkm,2008,423067861.3064
tkm,2009,439815017.552
tkm,2010,479988463.164
tkm,2011,612626933.3256
tkm,2012,738576884.2032
tkm,2013,830155017.552
