geo,time,se_enr_prim_fm_zs
syc,2020,1.04321
syr,1971,0.5804
syr,1972,0.6085
syr,1973,0.63506
syr,1974,0.65419
syr,1975,0.66038
syr,1976,0.67303
syr,1977,0.68807
syr,1978,0.70227
syr,1979,0.71864
syr,1980,0.75647
syr,1981,0.77653
syr,1982,0.80277
syr,1983,0.82028
syr,1984,0.84199
syr,1985,0.86107
syr,1986,0.87905
syr,1987,0.89545
syr,1988,0.89942
syr,1989,0.90188
syr,1990,0.90397
syr,1991,0.90526
syr,1992,0.90594
syr,1993,0.91154
syr,1994,0.91271
syr,1995,0.91331
syr,1996,0.91243
syr,1997,0.91489
syr,1998,0.92553
syr,1999,0.91857
syr,2000,0.92513
syr,2001,0.93466
syr,2002,0.94017
syr,2003,0.95654
syr,2004,0.96254
syr,2005,0.97138
syr,2006,0.97296
syr,2007,0.97298
syr,2008,0.97295
syr,2009,0.9699
syr,2010,0.96541
syr,2011,0.96708
syr,2012,0.96362
syr,2013,0.96555
tca,1972,1.04662
tca,1978,0.90822
tca,1994,1.09853
tca,1997,0.99759
tca,1999,0.97817
tca,2000,0.94804
tca,2001,1.00674
tca,2002,0.99378
tca,2003,0.99243
tca,2004,1.07636
tca,2005,1.08454
tca,2018,0.99734
tcd,1971,0.3309
tcd,1972,0.33004
tcd,1973,0.34893
tcd,1974,0.33675
tcd,1975,0.3592
tcd,1976,0.35493
tcd,1977,0.36396
tcd,1985,0.37956
tcd,1986,0.39645
tcd,1987,0.39675
tcd,1988,0.40399
tcd,1989,0.42416
tcd,1990,0.44243
tcd,1991,0.45389
tcd,1992,0.47632
tcd,1993,0.47751
tcd,1994,0.48248
tcd,1995,0.48612
tcd,1996,0.49552
tcd,1997,0.52659
tcd,1998,0.55278
tcd,1999,0.58704
tcd,2000,0.6137
tcd,2001,0.63826
tcd,2002,0.64913
tcd,2003,0.66506
tcd,2004,0.65867
tcd,2005,0.67725
tcd,2006,0.68042
tcd,2007,0.69879
tcd,2008,0.70447
tcd,2009,0.70671
tcd,2010,0.73016
tcd,2011,0.74618
tcd,2012,0.75326
tcd,2013,0.7579
tcd,2014,0.754
tcd,2015,0.76636
tcd,2016,0.76868
tcd,2017,0.75711
tcd,2018,0.77783
tcd,2019,0.77824
tgo,1971,0.44626
tgo,1972,0.46026
tgo,1973,0.47205
tgo,1974,0.48787
tgo,1975,0.5033
tgo,1976,0.52753
tgo,1977,0.55154
tgo,1978,0.57987
tgo,1979,0.60555
tgo,1980,0.62132
tgo,1981,0.63714
tgo,1982,0.64351
tgo,1983,0.64765
tgo,1984,0.63638
tgo,1985,0.62283
tgo,1986,0.61552
tgo,1987,0.61448
tgo,1988,0.62377
tgo,1989,0.62817
tgo,1990,0.64245
tgo,1991,0.64832
tgo,1992,0.66086
tgo,1994,0.66193
tgo,1995,0.67607
tgo,1996,0.68759
tgo,1997,0.70499
tgo,1998,0.72575
tgo,1999,0.75356
tgo,2000,0.77742
tgo,2001,0.79236
tgo,2002,0.8127
tgo,2003,0.82482
tgo,2004,0.83811
tgo,2005,0.8495
tgo,2006,0.86041
tgo,2007,0.86592
tgo,2008,0.8784
tgo,2009,0.85366
tgo,2010,0.90242
tgo,2011,0.91023
tgo,2012,0.92367
tgo,2013,0.93575
tgo,2014,0.94243
tgo,2015,0.95155
tgo,2016,0.95166
tgo,2017,0.95395
tgo,2018,0.96445
tgo,2019,0.96636
tgo,2020,0.97119
tha,1971,0.89729
tha,1972,0.90321
tha,1973,0.90843
tha,1974,0.91117
tha,1975,0.91795
tha,1976,0.92248
tha,1977,0.92976
tha,1978,0.93452
tha,1981,0.96204
tha,1991,0.97719
tha,1992,0.9794
tha,1993,0.97687
tha,1998,0.97871
tha,1999,0.96936
tha,2000,0.97116
tha,2001,0.977
tha,2002,0.97581
tha,2004,0.97985
tha,2005,0.97216
tha,2006,0.98443
tha,2007,0.98469
tha,2008,0.98636
tha,2009,0.98971
tha,2010,0.98787
tha,2011,0.98717
tha,2012,0.98628
tha,2013,0.98768
tha,2014,1.0155
tha,2015,0.94304
tha,2016,1.00436
tha,2017,0.99993
tha,2018,1.00002
tha,2019,0.99913
tha,2020,1.00123
tjk,1991,0.97872
tjk,1992,0.97434
tjk,1993,0.95995
tjk,1994,0.96285
tjk,1995,0.96687
tjk,1996,0.94507
tjk,1997,0.97227
tjk,1998,0.95214
tjk,1999,0.94541
tjk,2000,0.92789
tjk,2001,0.92784
tjk,2002,0.9561
tjk,2003,0.95667
tjk,2004,0.95689
tjk,2005,0.96538
tjk,2006,0.95781
tjk,2007,0.9676
tjk,2008,0.96836
tjk,2009,0.9722
tjk,2010,0.9759
tjk,2011,0.97387
tjk,2012,0.98188
tjk,2013,0.98283
tjk,2014,0.99095
tjk,2015,0.9892
tjk,2016,0.98778
tjk,2017,0.98864
tkm,2019,0.98206
tkm,2020,0.982
tls,2004,0.91646
tls,2005,0.9101
tls,2008,0.93156
tls,2009,0.93474
tls,2010,0.94508
tls,2011,0.94361
tls,2012,0.9458
tls,2013,0.95505
tls,2014,0.97546
tls,2015,0.97537
tls,2016,0.97057
tls,2017,0.96472
tls,2018,0.96485
tls,2019,0.97849
ton,1970,0.9835
ton,1971,0.96544
ton,1972,0.99331
ton,1973,0.96499
ton,1974,0.97769
ton,1975,0.9783
ton,1976,0.97156
ton,1977,0.96801
ton,1978,0.9744
ton,1979,0.96958
ton,1981,0.96613
ton,1982,0.95599
ton,1983,0.95716
ton,1984,0.96996
ton,1985,0.98803
ton,1986,0.97699
ton,1990,0.99424
ton,1991,0.99528
ton,1992,1.00503
ton,1993,1.00573
ton,1994,0.98196
ton,1995,0.98861
ton,1996,0.97253
ton,1997,0.95531
ton,1998,0.95039
ton,1999,0.9491
ton,2000,0.94544
ton,2001,0.96111
ton,2002,0.9551
ton,2003,0.94656
ton,2004,0.95032
ton,2005,0.97061
ton,2006,0.96394
ton,2007,0.96299
ton,2008,0.95495
ton,2009,0.98435
ton,2010,0.98085
ton,2011,0.98387
ton,2012,0.98994
ton,2013,0.99999
ton,2014,0.99529
ton,2015,0.99429
ton,2018,0.99029
ton,2019,0.9731
ton,2020,0.95481
tto,1971,0.98789
tto,1972,0.98391
tto,1973,0.98451
tto,1974,0.99345
tto,1975,0.99526
tto,1976,1.0036
tto,1977,0.99067
tto,1978,0.99986
tto,1979,1.00165
tto,1980,0.99557
tto,1981,1.0216
tto,1982,1.00516
tto,1983,1.0266
tto,1984,1.0118
tto,1985,1.01788
tto,1986,1.02058
tto,1987,1.01049
tto,1988,1.0119
tto,1989,1.00725
tto,1990,1.02148
tto,1991,0.99949
tto,1992,1.00055
tto,1993,0.99974
tto,1994,1.00155
tto,1995,0.99634
tto,1996,0.99424
tto,1997,0.99445
tto,1998,0.98977
tto,1999,0.9931
tto,2000,0.99021
tto,2001,0.98067
tto,2002,0.98976
tto,2003,0.9706
tto,2004,0.9667
tto,2005,0.97079
tto,2007,0.96804
tto,2008,0.96583
tto,2009,0.96278
tto,2010,0.96604
tun,1971,0.66074
tun,1972,0.65475
tun,1973,0.65549
tun,1974,0.64968
tun,1975,0.65319
tun,1976,0.66498
tun,1977,0.66842
tun,1978,0.68173
tun,1979,0.70162
tun,1980,0.71235
tun,1981,0.73536
tun,1982,0.7616
tun,1983,0.78176
tun,1984,0.80577
tun,1985,0.82006
tun,1986,0.83547
tun,1987,0.83942
tun,1988,0.845
tun,1989,0.85856
tun,1990,0.87036
tun,1991,0.88247
tun,1992,0.89354
tun,1993,0.90667
tun,1994,0.91675
tun,1995,0.92719
tun,1996,0.93804
tun,1997,0.94685
tun,1998,0.95103
tun,1999,0.95718
tun,2000,0.96307
tun,2001,0.97317
tun,2002,0.97785
tun,2003,0.98239
tun,2004,0.98473
tun,2005,0.98586
tun,2006,0.98565
tun,2007,0.98523
tun,2008,0.98803
tun,2009,0.99487
tun,2010,0.99608
tun,2011,0.99837
tun,2012,1.00482
tun,2013,0.99849
tun,2014,1.00071
tun,2015,1.00043
tun,2016,1.00265
tun,2017,0.99575
tun,2018,0.99137
tun,2020,0.98458
tur,1971,0.72813
tur,1972,0.74994
tur,1973,0.77022
tur,1974,0.78735
tur,1975,0.80282
tur,1976,0.81165
tur,1977,0.81885
tur,1978,0.82715
tur,1979,0.83048
tur,1981,0.83725
tur,1982,0.8573
tur,1984,0.88143
tur,1985,0.89573
tur,1986,0.90395
tur,1987,0.90395
tur,1988,0.90708
tur,1989,0.90676
tur,1990,0.90832
tur,1991,0.90829
tur,1992,0.90953
tur,1993,0.91348
tur,1994,0.92213
tur,1995,0.92363
tur,1997,0.916
tur,1999,0.91011
tur,2000,0.91089
tur,2001,0.92094
tur,2002,0.92939
tur,2003,0.93509
tur,2004,0.94477
tur,2005,0.95014
tur,2006,0.95958
tur,2007,0.96799
tur,2008,0.97345
tur,2009,0.9813
tur,2010,0.98613
tur,2011,0.99054
tur,2012,0.98567
tur,2013,0.99334
tur,2014,0.99543
tur,2015,0.99315
tur,2016,0.99381
tur,2017,0.98987
tur,2018,0.98871
tur,2019,0.98787
tuv,1984,0.88926
tuv,1986,0.90945
tuv,1987,0.93244
tuv,1990,1.09803
tuv,1993,0.99793
tuv,1994,1.0162
tuv,1998,0.92296
tuv,1999,0.97353
tuv,2000,0.98162
tuv,2001,1.05349
tuv,2002,1.07989
tuv,2003,1.04556
tuv,2004,1.02723
tuv,2005,0.97112
tuv,2006,0.9624
tuv,2014,0.96024
tuv,2015,0.96159
tuv,2016,0.93574
tuv,2018,0.92247
tuv,2019,0.96472
tuv,2020,1.01104
tza,1970,0.65832
tza,1971,0.65777
tza,1972,0.66153
tza,1973,0.67729
tza,1974,0.69658
tza,1975,0.7314
tza,1976,0.76996
tza,1977,0.80512
tza,1978,0.85067
tza,1979,0.87862
tza,1980,0.90235
tza,1981,0.92514
tza,1982,0.94913
tza,1983,0.97838
tza,1984,0.9913
tza,1985,1.00958
tza,1986,1.01776
tza,1987,1.00926
tza,1988,1.0056
tza,1989,0.99764
tza,1990,0.99677
tza,1991,0.99002
tza,1992,0.97939
tza,1993,0.98153
tza,1994,0.98824
tza,1995,0.99024
tza,1996,0.99194
tza,1997,0.99841
tza,1998,1.00151
tza,1999,1.00919
tza,2000,0.99476
tza,2001,0.98717
tza,2002,0.97419
tza,2003,0.9644
tza,2004,0.96764
tza,2005,0.97016
tza,2006,0.97875
tza,2007,0.9873
tza,2008,0.98848
tza,2009,1.00166
tza,2010,1.01842
tza,2011,1.03478
tza,2012,1.02372
tza,2013,1.04287
tza,2014,1.05102
tza,2015,1.05459
tza,2016,1.04656
tza,2017,1.03474
tza,2018,1.02606
tza,2019,1.0235
tza,2020,1.0301
uga,1970,0.63436
uga,1971,0.63998
uga,1972,0.66466
uga,1974,0.69487
uga,1975,0.67328
uga,1976,0.70392
uga,1977,0.71038
uga,1978,0.71679
uga,1979,0.73567
uga,1980,0.75682
uga,1981,0.74985
uga,1982,0.7484
uga,1983,0.77559
uga,1984,0.77737
uga,1985,0.79201
uga,1986,0.83138
uga,1987,0.82415
uga,1988,0.79069
uga,1989,0.80679
uga,1990,0.80034
uga,1991,0.81282
uga,1992,0.7812
uga,1993,0.79119
uga,1994,0.92223
uga,1995,0.83553
uga,1996,0.85843
uga,1997,0.86768
uga,1998,0.89116
uga,1999,0.89929
uga,2000,0.92721
uga,2001,0.95266
uga,2002,0.97463
uga,2003,0.9712
uga,2004,0.97763
uga,2005,0.98498
uga,2006,0.99462
uga,2007,0.99436
uga,2008,0.99711
uga,2009,1.00017
uga,2010,1.00713
uga,2011,1.01091
uga,2012,1.01248
uga,2013,1.01719
uga,2015,1.02101
uga,2016,1.03222
uga,2017,1.02789
ukr,1993,0.9968
ukr,1994,1.00207
ukr,1998,0.99508
ukr,1999,0.99519
ukr,2000,0.99684
ukr,2001,1.00082
ukr,2002,0.99882
ukr,2003,0.99986
ukr,2004,0.99458
ukr,2005,0.9962
ukr,2006,0.99554
ukr,2007,0.99667
ukr,2008,1.00114
ukr,2009,1.00103
ukr,2010,1.00568
ukr,2011,1.01228
ukr,2012,1.01615
ukr,2013,1.01812
ukr,2014,1.02122
ury,1970,0.95004
ury,1971,0.99993
ury,1972,0.99943
ury,1973,1.0131
ury,1974,0.98978
ury,1975,0.98542
ury,1976,0.9863
ury,1977,0.98624
ury,1978,1.06589
ury,1979,0.98206
ury,1980,0.99177
ury,1981,0.98151
ury,1983,0.98714
ury,1984,0.98762
ury,1985,0.98929
ury,1986,0.99049
ury,1987,0.98736
ury,1988,0.98487
ury,1989,0.98414
ury,1990,0.98779
ury,1991,0.98716
ury,1992,0.98479
ury,1993,0.98586
ury,1994,0.9853
ury,1995,0.98532
ury,1996,0.98781
ury,1997,0.98748
ury,1998,0.98798
ury,1999,0.98614
ury,2000,0.9833
ury,2001,0.97856
ury,2002,0.97742
ury,2003,0.97547
ury,2004,0.97319
ury,2005,0.97484
ury,2006,0.97204
ury,2007,0.97121
ury,2008,0.96843
ury,2009,0.96574
ury,2010,0.9676
ury,2011,0.97039
ury,2012,0.97184
ury,2013,0.97447
ury,2014,0.97781
ury,2015,0.97838
ury,2016,0.97883
ury,2017,0.98391
ury,2018,0.99043
ury,2019,0.9946
usa,1981,1.02197
usa,1982,1.01301
usa,1983,0.99513
usa,1984,1.00895
usa,1985,1.01609
usa,1986,1.01295
usa,1987,0.99559
usa,1990,0.99433
usa,1991,0.98211
usa,1993,0.98045
usa,1994,0.99031
usa,1995,0.98964
usa,1996,0.98765
usa,1998,1.02558
usa,1999,1.02756
usa,2005,0.98925
usa,2013,0.99172
usa,2014,0.99664
usa,2015,0.99975
usa,2016,0.99833
usa,2017,0.99234
usa,2018,0.99884
usa,2019,1.00705
uzb,1981,0.96386
uzb,1986,0.97092
uzb,1989,0.99083
uzb,1990,0.99486
uzb,1991,0.98756
uzb,1992,0.992
uzb,1993,1.003
uzb,1994,0.98731
uzb,1995,0.96377
uzb,1996,0.96604
uzb,1997,0.99503
uzb,1998,0.99466
uzb,1999,1.00247
uzb,2000,1.00406
uzb,2001,1.00378
uzb,2002,0.99912
uzb,2003,1.0129
uzb,2004,1.00295
uzb,2005,0.99873
uzb,2006,0.99493
uzb,2007,0.98747
uzb,2008,0.98867
uzb,2009,0.98674
uzb,2010,0.98264
uzb,2011,0.97978
uzb,2012,0.9813
uzb,2013,0.98275
uzb,2014,0.98431
uzb,2015,0.98564
uzb,2016,0.98604
uzb,2017,0.98534
uzb,2018,0.98505
uzb,2019,0.9877
uzb,2020,0.98176
vct,1971,0.999
vct,1972,1.00101
vct,1974,0.97477
vct,1975,0.98861
vct,1976,0.96493
vct,1982,0.96234
vct,1984,0.94369
vct,1986,0.96314
vct,1987,0.97915
vct,1991,0.98549
vct,1994,0.95543
vct,1998,0.91842
vct,1999,0.92022
vct,2000,0.94576
vct,2001,0.9525
vct,2002,0.95527
vct,2003,0.96572
vct,2004,0.95478
vct,2005,0.90457
vct,2007,0.95874
vct,2008,0.93257
vct,2009,0.95304
vct,2010,0.94917
vct,2011,0.98462
vct,2012,0.97393
vct,2013,0.9617
vct,2014,0.98415
vct,2015,0.99073
vct,2016,0.98936
vct,2017,0.9847
vct,2018,0.98844
ven,1971,1.02354
ven,1972,1.02114
ven,1973,1.01996
ven,1974,1.01885
ven,1975,1.01637
ven,1976,1.01276
ven,1977,1.00941
ven,1978,1.01135
ven,1979,1.01271
ven,1980,1.01168
ven,1983,1.03317
ven,1984,0.99974
ven,1985,0.99339
ven,1986,0.99478
ven,1987,0.99545
ven,1988,0.9977
ven,1989,1.00052
ven,1991,0.98941
ven,1992,0.98183
ven,1993,0.9785
ven,1996,0.98672
ven,1997,0.97969
ven,1999,0.98309
ven,2000,0.98344
ven,2001,0.98273
ven,2002,0.98131
ven,2003,0.98036
ven,2004,0.97973
ven,2005,0.9812
ven,2006,0.97761
ven,2007,0.97463
ven,2008,0.97451
ven,2009,0.97404
ven,2010,0.97244
ven,2011,0.97535
ven,2012,0.98064
ven,2013,0.98689
ven,2014,0.98252
ven,2015,0.97773
ven,2016,0.97699
ven,2017,0.97708
vgb,1971,0.88898
vgb,1972,1.03912
vgb,1973,1.02704
vgb,1974,1.03516
vgb,1975,1.06424
vgb,1976,1.04891
vgb,1979,0.96563
vgb,1981,1.04283
vgb,1983,1.02585
vgb,1984,0.93899
vgb,1985,0.96528
vgb,1990,0.91639
vgb,1991,0.95033
vgb,1992,0.96446
vgb,1994,1.01063
vgb,1995,1.0035
vgb,1999,0.97827
vgb,2000,1.00557
vgb,2001,1.00002
vgb,2002,0.97084
vgb,2003,0.93743
vgb,2004,0.95239
vgb,2005,0.95689
vgb,2006,0.96314
vgb,2007,0.98241
vgb,2009,0.99237
vgb,2010,0.97534
vgb,2011,0.9581
vgb,2012,0.9695
vgb,2013,0.9576
vgb,2014,0.954
vgb,2015,0.93656
vgb,2016,0.94539
vgb,2017,0.95761
vgb,2018,0.99819
vgb,2019,1.00224
vgb,2020,1.01492
vir,1991,0.85998
vir,1993,0.85986
vnm,1976,1.01319
vnm,1977,1.02917
vnm,1978,0.91605
vnm,1979,0.96024
vnm,1980,0.95239
vnm,1981,0.93687
vnm,1985,0.95776
vnm,1986,0.94726
vnm,1991,1.00274
vnm,1995,0.99957
vnm,1998,0.96066
vnm,1999,0.94132
vnm,2000,0.95867
vnm,2001,0.95586
vnm,2002,0.95058
vnm,2003,0.94978
vnm,2004,0.94372
vnm,2005,0.95054
vnm,2006,0.96848
vnm,2007,0.96678
vnm,2009,0.97761
vnm,2010,0.95437
vnm,2011,0.96033
vnm,2012,1.01138
vnm,2013,0.98398
vnm,2014,0.99837
vnm,2015,1.00418
vnm,2016,1.01511
vnm,2017,1.01762
vnm,2018,1.02183
vnm,2019,1.02139
vnm,2020,1.02302
vut,1970,0.8406
vut,1971,0.90164
vut,1972,0.91473
vut,1973,0.91149
vut,1974,0.89843
vut,1975,0.90528
vut,1976,0.89865
vut,1977,0.89824
vut,1978,0.91086
vut,1979,0.91067
vut,1980,0.94209
vut,1981,0.94042
vut,1989,0.94448
vut,1990,0.97611
vut,1991,0.95652
vut,1992,0.95637
vut,1993,0.9671
vut,1994,0.96887
vut,1997,0.97578
vut,1998,0.98097
vut,1999,0.97688
vut,2000,0.97391
vut,2001,0.98545
vut,2002,0.99185
vut,2003,0.99279
vut,2004,0.98032
vut,2005,0.97459
vut,2006,0.98407
vut,2007,0.97725
vut,2008,1.00015
vut,2009,0.98788
vut,2010,0.99058
vut,2013,0.96751
vut,2015,0.9737
vut,2019,0.95812
vut,2020,0.97684
wsm,1970,0.97085
wsm,1971,0.89357
wsm,1972,0.99075
wsm,1973,0.97848
wsm,1975,1.1369
wsm,1976,1.01886
wsm,1977,1.00724
wsm,1978,1.00134
wsm,1979,1.02052
wsm,1980,1.00486
wsm,1981,1.01839
wsm,1982,1.03519
wsm,1983,1.03901
wsm,1986,1.078
wsm,1994,1.018
wsm,1995,1.02852
wsm,1996,1.02418
wsm,1997,1.03465
wsm,1998,1.04953
wsm,1999,0.99939
wsm,2000,1.01511
wsm,2001,1.01813
wsm,2002,1.01197
wsm,2003,1.00599
wsm,2004,1.01042
wsm,2005,1.00734
wsm,2006,1.00281
wsm,2007,1.0041
wsm,2009,0.96994
wsm,2010,0.98587
wsm,2011,1.00089
wsm,2012,0.99772
wsm,2014,1.00265
wsm,2015,1.00033
wsm,2016,1.01218
wsm,2017,1.00264
wsm,2018,0.99838
wsm,2019,1.0103
wsm,2020,0.98746
yem,1999,0.55771
yem,2001,0.62421
yem,2002,0.65664
yem,2003,0.68542
yem,2004,0.70437
yem,2005,0.73882
yem,2008,0.8036
yem,2010,0.81527
yem,2011,0.81435
yem,2012,0.82601
yem,2013,0.83883
yem,2016,0.87172
zaf,1970,0.98904
zaf,1986,0.99216
zaf,1987,0.9914
zaf,1988,0.99127
zaf,1989,1.00327
zaf,1990,1.0024
zaf,1991,1.00082
zaf,1994,0.97774
zaf,1995,0.99151
zaf,1997,0.9824
zaf,1998,0.98261
zaf,1999,0.97918
zaf,2000,0.95895
zaf,2001,0.97136
zaf,2002,0.97348
zaf,2003,0.97046
zaf,2004,0.96623
zaf,2005,0.96623
zaf,2006,0.96499
zaf,2007,0.96964
zaf,2008,0.96933
zaf,2009,0.96566
zaf,2010,0.96171
zaf,2011,0.95955
zaf,2012,0.95824
zaf,2013,0.95783
zaf,2014,0.96124
zaf,2015,0.93338
zaf,2016,0.96804
zaf,2017,0.96667
zaf,2018,0.96159
zaf,2019,0.96524
zmb,1970,0.80844
zmb,1971,0.82167
zmb,1972,0.82259
zmb,1973,0.82916
zmb,1974,0.83397
zmb,1975,0.84173
zmb,1976,0.85102
zmb,1977,0.86564
zmb,1978,0.87744
zmb,1979,0.8856
zmb,1980,0.88962
zmb,1981,0.90052
zmb,1982,0.90119
zmb,1983,0.90159
zmb,1984,0.89782
zmb,1985,0.90516
zmb,1986,0.91478
zmb,1988,0.92346
zmb,1994,0.92461
zmb,1995,0.9255
zmb,1996,0.91784
zmb,1998,0.92069
zmb,1999,0.91371
zmb,2000,0.9224
zmb,2001,0.92512
zmb,2002,0.92078
zmb,2004,0.94278
zmb,2005,0.9433
zmb,2006,0.9695
zmb,2007,0.95952
zmb,2008,0.96877
zmb,2009,0.9813
zmb,2010,1.00627
zmb,2011,0.98924
zmb,2012,1.00451
zmb,2013,1.00346
zmb,2014,1.0035
zmb,2015,1.00302
zmb,2016,1.02007
zmb,2017,1.0242
zwe,1970,0.82193
zwe,1971,0.83043
zwe,1972,0.8295
zwe,1973,0.83227
zwe,1974,0.84095
zwe,1975,0.85161
zwe,1976,0.86022
zwe,1977,0.8761
zwe,1978,0.88074
zwe,1979,0.87739
zwe,1981,0.93009
zwe,1982,0.93318
zwe,1983,0.93758
zwe,1984,0.94475
zwe,1985,0.95022
zwe,1986,0.96284
zwe,1987,0.97516
zwe,1988,0.98229
zwe,1989,0.99336
zwe,1990,1.00052
zwe,1991,0.97578
zwe,1992,0.99562
zwe,1995,0.98107
zwe,1996,0.98064
zwe,1998,0.97951
zwe,1999,0.97601
zwe,2000,0.9734
zwe,2001,0.97314
zwe,2002,0.97717
zwe,2003,0.9794
zwe,2012,0.98006
zwe,2013,0.97872
zwe,2015,0.97974
zwe,2016,0.98341
zwe,2017,0.99222
zwe,2018,0.99664
zwe,2019,0.99917
zwe,2020,1.00511
