geo,time,ne_gdi_stkb_cn
syr,1988,0
syr,1989,0
syr,1990,0
syr,1991,0
syr,1992,0
syr,1993,0
syr,1994,0
syr,1995,0
syr,1996,0
syr,1997,0
syr,1998,0
syr,1999,0
syr,2000,0
syr,2001,0
syr,2002,0
syr,2003,0
syr,2004,-50814000000
syr,2005,-69448000000
syr,2006,-50056000000
syr,2007,148802000000
tcd,1982,2544997400
tcd,1983,2544997400
tcd,1984,5695203200
tcd,1985,9949876900
tcd,1986,8829423500
tcd,1987,9371434300
tcd,1988,9120874800
tcd,1989,10776182600
tcd,1990,9379158500
tcd,1991,10172202200
tcd,1992,10920923600
tcd,1993,11871264200
tcd,1994,32000000000
tcd,1995,-8406038700
tcd,1996,43458521100
tcd,1997,28437350100
tcd,1998,28705638700
tcd,1999,-31000000000
tcd,2000,23000000000
tcd,2001,46000000000
tcd,2002,6000000000
tcd,2003,56000000000
tcd,2004,36000000000
tcd,2005,3943000000
tcd,2006,7271000000
tcd,2007,38611968700
tcd,2008,26565589200
tcd,2009,35582472400
tcd,2010,45234223900
tcd,2011,11000000000
tcd,2012,0
tcd,2013,42855600000
tcd,2014,40372000000
tcd,2015,41704776500
tcd,2016,44772231500
tcd,2017,43871000000
tcd,2018,1000000
tcd,2019,1300000
tcd,2020,1200000
tgo,1980,499970000
tgo,1981,8399990800
tgo,1982,5099986900
tgo,1983,7899996200
tgo,1984,0
tgo,1985,0
tgo,1986,2200000000
tgo,1987,-3500000000
tgo,1988,-7288079400
tgo,1989,-5600000000
tgo,1990,5800000000
tgo,1991,-4200000000
tgo,1992,-1240992400
tgo,1993,-12012081200
tgo,1994,16598912000
tgo,1995,16610382800
tgo,1996,12099999700
tgo,1997,28999999500
tgo,1998,800000000
tgo,1999,-300000000
tgo,2000,6600000000
tgo,2001,10100000000
tgo,2002,13300000000
tgo,2003,-17100000000
tgo,2004,-11600000000
tgo,2005,5200000000
tgo,2006,6460000000
tgo,2007,2997018400
tgo,2008,47378737600
tgo,2009,30092295000
tgo,2010,14245785400
tgo,2011,14413360700
tgo,2012,1410949200
tgo,2013,1899386700
tgo,2014,-46939000000
tgo,2015,23383000000
tgo,2016,-39531000000
tgo,2017,54203000000
tha,1960,903000000
tha,1961,604000000
tha,1962,1644000000
tha,1963,2535000000
tha,1964,469000000
tha,1965,1026000000
tha,1966,3544000000
tha,1967,758000000
tha,1968,1958000000
tha,1969,3103000000
tha,1970,2736000000
tha,1971,1349000000
tha,1972,-1759000000
tha,1973,10021000000
tha,1974,9334000000
tha,1975,11754000000
tha,1976,3742000000
tha,1977,3858000000
tha,1978,14247000000
tha,1979,9191000000
tha,1980,9073000000
tha,1981,12817000000
tha,1982,-3573000000
tha,1983,13931000000
tha,1984,8616000000
tha,1985,11405000000
tha,1986,1043000000
tha,1987,3078000000
tha,1988,29820000000
tha,1989,8299000000
tha,1990,21214000000
tha,1991,30325000000
tha,1992,20062000000
tha,1993,19304000000
tha,1994,33499000000
tha,1995,65011000000
tha,1996,40715000000
tha,1997,-15860000000
tha,1998,-97806000000
tha,1999,-11333000000
tha,2000,35878000000
tha,2001,33784000000
tha,2002,48038000000
tha,2003,50374000000
tha,2004,56832000000
tha,2005,206208000000
tha,2006,13862000000
tha,2007,3609000000
tha,2008,172659000000
tha,2009,-238816000000
tha,2010,147418000000
tha,2011,107991000000
tha,2012,127344000000
tha,2013,267804000000
tha,2014,-98218000000
tha,2015,-298625000000
tha,2016,-380536000000
tha,2017,-26961000000
tha,2018,395354000000
tha,2019,204819000000
tha,2020,128041000000
tjk,1993,1976000
tjk,1994,2277300
tjk,1995,5143500
tjk,1996,27825800
tjk,1997,10414000
tjk,1998,20504200
tjk,1999,9534700
tjk,2000,35600000
tjk,2001,189722100
tjk,2002,101258400
tjk,2003,52335800
tjk,2004,86340800
tjk,2005,38100000
tjk,2006,45200000
tjk,2007,180200000
tjk,2008,352500000
tjk,2009,-298800000
tjk,2010,-158900000
tjk,2011,185400000
tjk,2012,558400000
tjk,2013,288300000
tjk,2014,149000000
tjk,2015,3044800000
tjk,2016,248300000
tjk,2017,-848100000
tjk,2018,1332300000
tjk,2019,3069300000
tjk,2020,-719600000
tkm,1993,42000
tkm,1996,126436000
tkm,1997,0
tkm,1998,0
tkm,1999,0
tkm,2000,0
tkm,2001,0
tkm,2002,0
tkm,2003,0
tkm,2004,0
tkm,2005,0
tkm,2006,0
tkm,2007,0
tkm,2008,0
tkm,2009,0
tkm,2010,0
tkm,2011,0
tkm,2012,0
tls,2000,-16453400
tls,2001,-8308400
tls,2002,2426200
tls,2003,2935600
tls,2004,1817600
tls,2005,602500
tls,2006,715100
tls,2007,760100
tls,2008,835300
tls,2009,943800
tls,2010,155200
tls,2011,2216600
tls,2012,28007300
tls,2013,21323500
tls,2014,29757100
tls,2015,20761200
tls,2016,25919000
tls,2017,42368800
tls,2018,46443400
tls,2019,78906000
tls,2020,36826500
ton,1975,1194500
ton,1976,-28600
ton,1977,315000
ton,1978,1753600
ton,1979,1217600
ton,1980,476000
ton,1981,679000
ton,1982,1167000
ton,1983,1655000
ton,1984,290000
ton,1985,2686000
ton,1986,1654000
ton,1987,-349000
ton,1988,2913000
ton,1989,320000
ton,1990,710000
ton,1991,2369000
ton,1992,3500000
ton,1993,4375000
ton,1994,-1353000
ton,1995,1560000
ton,1996,1713000
ton,1997,-4287000
ton,1998,1577000
ton,1999,-790000
ton,2000,1787000
ton,2001,1078600
ton,2002,1389700
ton,2003,1403100
ton,2004,1492700
ton,2005,1701800
ton,2006,1807300
ton,2007,1893700
ton,2008,2215500
ton,2009,2414000
ton,2010,3506500
ton,2011,55629700
ton,2012,11460100
ton,2013,10025000
ton,2014,7993800
ton,2015,17387600
ton,2016,4597000
ton,2017,12233100
ton,2018,22448800
ton,2019,11755000
ton,2020,14547000
tto,2000,0
tto,2001,0
tto,2002,0
tto,2003,0
tto,2004,0
tto,2005,0
tto,2006,0
tto,2007,0
tto,2008,0
tun,1965,300000
tun,1966,7400000
tun,1967,8900000
tun,1968,9200000
tun,1969,5500000
tun,1970,4800000
tun,1971,14400000
tun,1972,31500000
tun,1973,9000000
tun,1974,78400000
tun,1975,39900000
tun,1976,29600000
tun,1977,-2500000
tun,1978,-7000000
tun,1979,-32100000
tun,1980,37500000
tun,1981,55500000
tun,1982,-110700000
tun,1983,93400000
tun,1984,242000000
tun,1985,142100000
tun,1986,115400000
tun,1987,149400000
tun,1988,14200000
tun,1989,136100000
tun,1990,292800000
tun,1991,233800000
tun,1992,272700000
tun,1993,165100000
tun,1994,-381500000
tun,1995,91200000
tun,1996,346900000
tun,1997,180600000
tun,1998,219200000
tun,1999,72200000
tun,2000,215500000
tun,2001,271200000
tun,2002,-313400000
tun,2003,149600000
tun,2004,455600000
tun,2005,96100000
tun,2006,396200000
tun,2007,318600000
tun,2008,1047300000
tun,2009,-26300000
tun,2010,-113455277.35041
tun,2011,1305079860.70824
tun,2012,1655840716.74144
tun,2013,441187364.1444
tun,2014,1985108442.64335
tun,2015,680279520.85786
tun,2016,-21450790.29568
tun,2017,1273361755.92619
tun,2018,3895632413.04271
tur,1968,2400
tur,1969,2500
tur,1970,2900
tur,1971,2800
tur,1972,3400
tur,1973,-800
tur,1974,15400
tur,1975,16700
tur,1976,19300
tur,1977,15300
tur,1978,-29700
tur,1979,-29800
tur,1980,118400
tur,1981,216300
tur,1982,192600
tur,1983,212900
tur,1984,392700
tur,1985,438800
tur,1986,873900
tur,1987,687400
tur,1988,-1247300
tur,1989,1522000
tur,1990,6601300
tur,1991,-6159600
tur,1992,4000200
tur,1993,21619500
tur,1994,-121416200
tur,1995,127148700
tur,1996,-79656100
tur,1997,-377455200
tur,1998,308553700
tur,1999,1566178600
tur,2000,2584164300
tur,2001,185755800
tur,2002,5912865900
tur,2003,7698682800
tur,2004,-1144880700
tur,2005,2675228500
tur,2006,6985484900
tur,2007,6336983600
tur,2008,20932403100
tur,2009,5906804600
tur,2010,24720102800
tur,2011,45790565300
tur,2012,16043244800
tur,2013,23211842500
tur,2014,4556360400
tur,2015,-31863817900
tur,2016,-28593510200
tur,2017,26231396000
tur,2018,-10735187000
tur,2019,-35883759000
tur,2020,227174611000
tza,1990,2925000000
tza,1991,3645000000
tza,1992,3675000000
tza,1993,4002000000
tza,1994,4841000000
tza,1995,5856000000
tza,1996,6248000000
tza,1997,8403000000
tza,1998,-127360240800
tza,1999,-130728892700
tza,2000,-139252434300
tza,2001,-150618391700
tza,2002,-165267765600
tza,2003,-160787347400
tza,2004,-214367071100
tza,2005,-238677694100
tza,2006,-275317805200
tza,2007,-336227774700
tza,2008,478133520400
tza,2009,1289735529800
tza,2010,557013347200
tza,2011,-196201375800
tza,2012,1171126124800
tza,2013,2563624899900
tza,2014,3703620262500
tza,2015,837407213500
tza,2016,-627481226800
tza,2017,-1714494139600
tza,2018,-867506823500
tza,2019,-4055290807600
tza,2020,-2709727082800
uga,1963,-196000
uga,1964,506200
uga,1965,-700000
uga,1966,-100000
uga,1967,0
uga,1968,0
uga,1969,1300000
uga,1970,600000
uga,1971,1000000
uga,1972,-800000
uga,1973,600000
uga,1974,1400000
uga,1975,1700000
uga,1976,3200000
uga,1982,-28000000
uga,1983,-30000000
uga,1984,-8000000
uga,1985,0
uga,1986,0
uga,1987,0
uga,1988,0
uga,1989,0
uga,1990,0
uga,1991,0
uga,1992,620000000
uga,1993,1190000000
uga,1994,2091000000
uga,1995,-212300000000
uga,1996,195900000000
uga,1997,85200000000
uga,1998,39600000000
uga,1999,23200000000
uga,2000,23397412200
uga,2001,26203878900
uga,2002,27550356800
uga,2003,37432018900
uga,2004,30918035600
uga,2005,24626332800
uga,2006,37403897100
uga,2007,45375895000
uga,2008,56226988100
uga,2009,245607953700
uga,2010,243502895900
uga,2011,234577384900
uga,2012,269923600100
uga,2013,377054844500
uga,2014,514372982000
uga,2015,545836934500
uga,2016,545836932700
uga,2017,607672703000
uga,2018,694164051800
uga,2019,825350872600
uga,2020,973183075700
ukr,1991,189000
ukr,1992,3681000
ukr,1993,177950000
ukr,1994,1420030000
ukr,1995,1855190000
ukr,1996,1590000000
ukr,1997,1506000000
ukr,1998,1261000700
ukr,1999,-2286751500
ukr,2000,-42000000
ukr,2001,4229000000
ukr,2002,2209000000
ukr,2003,3661000000
ukr,2004,-4883000000
ukr,2005,2736000000
ukr,2006,655000000
ukr,2007,4685000000
ukr,2008,14379000000
ukr,2009,-12274000000
ukr,2010,3616000000
ukr,2011,27714000000
ukr,2012,2325000000
ukr,2013,-13761000000
ukr,2014,-12077000000
ukr,2015,47231000000
ukr,2016,148581000000
ukr,2017,124730000000
ukr,2018,32721000000
ukr,2019,-109898000000
ukr,2020,-233478000000
ury,1960,400
ury,1961,300
ury,1962,-100
ury,1963,100
ury,1964,200
ury,1965,0
ury,1966,1200
ury,1967,600
ury,1968,-200
ury,1969,-700
ury,1970,0
ury,1971,8000
ury,1972,26000
ury,1973,930000
ury,1974,60000
ury,1975,12000
ury,1976,-81000
ury,1977,-2000
ury,1978,8000
ury,1979,663000
ury,1980,572000
ury,1981,-403000
ury,1982,-800000
ury,1983,1000000
ury,1984,3175000
ury,1985,8367000
ury,1986,11467000
ury,1987,48218000
ury,1988,32033000
ury,1989,-46464000
ury,1990,6693000
ury,1991,381908000
ury,1992,461543000
ury,1993,524362000
ury,1994,1169266000
ury,1995,2304327000
ury,1996,2089431000
ury,1997,1836436700
ury,1998,2537361100
ury,1999,-442167900
ury,2000,382405400
ury,2001,1868492700
ury,2002,2081420100
ury,2003,9125390700
ury,2004,12182163700
ury,2005,4893665600
ury,2006,5767299200
ury,2007,5210990700
ury,2008,16888265300
ury,2009,6287483000
ury,2010,2727272700
ury,2011,16338545100
ury,2012,7933984400
ury,2013,7563814700
ury,2014,-3130826900
ury,2015,-1176996800
ury,2016,7725406700
ury,2017,-9450756600
ury,2018,-743157900
ury,2019,-16512385000
ury,2020,14473406500
usa,1970,2001000000
usa,1971,8256000000
usa,1972,9107000000
usa,1973,15878000000
usa,1974,13990000000
usa,1975,-6256000000
usa,1976,17116000000
usa,1977,22324000000
usa,1978,25791000000
usa,1979,17984000000
usa,1980,-6331000000
usa,1981,29809000000
usa,1982,-14914000000
usa,1983,-5751000000
usa,1984,65405000000
usa,1985,21824000000
usa,1986,6571000000
usa,1987,27149000000
usa,1988,18482000000
usa,1989,27693000000
usa,1990,14546000000
usa,1991,-394000000
usa,1992,16328000000
usa,1993,20814000000
usa,1994,63785000000
usa,1995,31174000000
usa,1996,30799000000
usa,1997,70927000000
usa,1998,63719000000
usa,1999,60816000000
usa,2000,54544000000
usa,2001,-38284000000
usa,2002,19975000000
usa,2003,14094000000
usa,2004,64068000000
usa,2005,57513000000
usa,2006,68989000000
usa,2007,33950000000
usa,2008,-29241000000
usa,2009,-150772000000
usa,2010,53917000000
usa,2011,46262000000
usa,2012,71212000000
usa,2013,104531000000
usa,2014,83966000000
usa,2015,136785000000
usa,2016,36259000000
usa,2017,29489000000
usa,2018,58717000000
usa,2019,73626000000
usa,2020,-59565000000
uzb,1997,-91985000000
uzb,1998,-100414000000
uzb,1999,-173392000000
uzb,2000,-106402000000
uzb,2001,-281662000000
uzb,2002,52842000000
uzb,2003,69452000000
uzb,2004,374945000000
uzb,2005,1293352000000
uzb,2006,1686000000000
uzb,2007,1322800000000
uzb,2008,2049500000000
uzb,2009,788000000000
uzb,2010,3621214422028.79053
uzb,2011,6115075800285.75977
uzb,2012,11709070329461.59961
uzb,2013,8757849459458.48926
uzb,2014,10787196520722.59961
uzb,2015,9413526749613.02734
uzb,2016,10422992018805.5
uzb,2017,15192144730389.5
uzb,2018,24823468028985.10156
uzb,2019,14086600000000
uzb,2020,16253500000000
vct,1977,0
vct,1978,0
vct,1979,0
vct,2000,0
vct,2001,0
vct,2002,0
vct,2003,0
vct,2004,0
vct,2005,0
vct,2006,0
vct,2007,0
vct,2008,0
vct,2009,0
vct,2010,0
vct,2011,0
vct,2012,0
vct,2013,0
vct,2014,0
vct,2015,0
vct,2016,0
vct,2017,0
ven,1960,150900
ven,1961,997600
ven,1962,1427000
ven,1963,1278700
ven,1964,2884700
ven,1965,2322500
ven,1966,1548300
ven,1967,1741800
ven,1968,3193400
ven,1969,2903100
ven,1970,6096400
ven,1971,5806100
ven,1972,5515800
ven,1973,5128700
ven,1974,9096300
ven,1975,9870400
ven,1976,8322100
ven,1977,10547800
ven,1978,7160900
ven,1979,5999700
ven,1980,4161100
ven,1981,967700
ven,1982,12579900
ven,1983,-20708500
ven,1984,6028700
ven,1985,5254500
ven,1986,2509200
ven,1987,22458100
ven,1988,43366900
ven,1989,-61173400
ven,1990,-86303300
ven,1991,14881100
ven,1992,90615300
ven,1993,-66253700
ven,1994,-290556100
ven,1995,216198000
ven,1996,220218700
ven,1997,920488000
ven,1998,1044636000
ven,1999,1669003000
ven,2000,2512214000
ven,2001,3089945000
ven,2002,-826565000
ven,2003,-338968000
ven,2004,7360565000
ven,2005,8318465000
ven,2006,18073087000
ven,2007,26301131000
ven,2008,32020325000
ven,2009,16042331000
ven,2010,33450044000
ven,2011,72512678000
ven,2012,102825499000
ven,2013,113445208500
ven,2014,96625349000
vir,2002,-73000000
vir,2003,27000000
vir,2004,33000000
vir,2005,-5000000
vir,2006,-30000000
vir,2007,-540000000
vir,2008,180000000
vir,2009,210000000
vir,2010,-267000000
vir,2011,104000000
vir,2012,114000000
vir,2013,149000000
vir,2014,-6000000
vir,2015,-168000000
vir,2016,625000000
vir,2017,878000000
vir,2018,1168000000
vir,2019,671000000
vnm,1989,411200126900
vnm,1994,2157999947800
vnm,1995,3944000000000
vnm,1996,4853000000000
vnm,1997,5020000000000
vnm,1998,7324000000000
vnm,1999,7704000000000
vnm,2000,8670000000000
vnm,2001,9732000000000
vnm,2002,11155000000000
vnm,2003,12826000000000
vnm,2004,15818000000000
vnm,2005,22702000000000
vnm,2006,33680000000000
vnm,2007,55598000000000
vnm,2008,75759000000000
vnm,2009,59800000000000
vnm,2010,65810000000000
vnm,2011,81538000000000
vnm,2012,98823000000000
vnm,2013,108649000000000
vnm,2014,118180000000000
vnm,2015,126667000000000
vnm,2016,130579000000000
vnm,2017,140220000000000
vnm,2018,148644000000000
vnm,2019,157662000000000
vnm,2020,166647000000000
vut,1983,463000100
vut,1984,148000000
vut,1985,708000000
vut,1986,661000000
vut,1987,502000000
vut,1988,-149000000
vut,1989,78000000
vut,1990,308000000
vut,1991,685000000
vut,1992,129000000
vut,1993,288000000
vut,1994,84000000
vut,1995,-141000000
vut,1996,-41000000
vut,1997,242000000
vut,1998,129000000
vut,1999,152000000
vut,2000,275000000
vut,2001,-2000000
vut,2002,196000000
vut,2003,186000000
vut,2004,272000000
vut,2005,304000000
vut,2006,523000000
vut,2007,520000000
vut,2008,745000000
vut,2009,957000000
vut,2010,1041000000
vut,2011,1245000000
vut,2012,504000000
vut,2013,505000000
vut,2014,656000000
vut,2015,665000000
vut,2016,774000000
vut,2017,626000000
vut,2018,446000000
vut,2019,499000000
vut,2020,501000000
yem,1998,0
yem,1999,0
zaf,1960,116000000
zaf,1961,109000000
zaf,1962,93000000
zaf,1963,234000000
zaf,1964,225000000
zaf,1965,196000000
zaf,1966,60000000
zaf,1967,463000000
zaf,1968,322000000
zaf,1969,421000000
zaf,1970,432000000
zaf,1971,607000000
zaf,1972,-173000000
zaf,1973,88000000
zaf,1974,1000000000
zaf,1975,378000000
zaf,1976,-548000000
zaf,1977,-405000000
zaf,1978,-517000000
zaf,1979,-99000000
zaf,1980,2303000000
zaf,1981,3744000000
zaf,1982,-2097000000
zaf,1983,-733000000
zaf,1984,209000000
zaf,1985,-3343000000
zaf,1986,-1076000000
zaf,1987,-3237000000
zaf,1988,666000000
zaf,1989,1036000000
zaf,1990,-4577000000
zaf,1991,-96000000
zaf,1992,-2742000000
zaf,1993,-2823000000
zaf,1994,8076000000
zaf,1995,12443000000
zaf,1996,5358000000
zaf,1997,1121000000
zaf,1998,-728000000
zaf,1999,7533000000
zaf,2000,7090000000
zaf,2001,2454000000
zaf,2002,13727000000
zaf,2003,14907000000
zaf,2004,29630000000
zaf,2005,17516000000
zaf,2006,23141000000
zaf,2007,7142000000
zaf,2008,-8555000000
zaf,2009,-20228000000
zaf,2010,1039179800
zaf,2011,34729994700
zaf,2012,23167308400
zaf,2013,22826867500
zaf,2014,7720631300
zaf,2015,27596946700
zaf,2016,-22895900000
zaf,2017,10762151100
zaf,2018,37003973800
zaf,2019,37802580300
zaf,2020,-53626687900
zmb,2010,3871900000
zmb,2011,5604000000
zmb,2012,10029300000
zmb,2013,12110400000
zmb,2014,5064300000
zmb,2015,7980700000
zmb,2016,3858737400
zmb,2017,5404158600
zmb,2018,9716300000
zmb,2019,10531600000
zmb,2020,8058500000
zwe,1960,1711200
zwe,1961,17657300
zwe,1962,17049100
zwe,1963,-14155800
zwe,1964,4897100
zwe,1965,24970600
zwe,1966,55189100
zwe,1967,76523900
zwe,1968,75011700
zwe,1969,67365100
zwe,1970,64660400
zwe,1971,83741800
zwe,1972,190760400
zwe,1973,110734900
zwe,1974,157399600
zwe,1975,92007600
zwe,1976,-86686200
zwe,1977,58408000
zwe,1978,-111735400
zwe,1979,-75315900
zwe,1980,189311200
zwe,1981,289053000
zwe,1982,58026400
zwe,1983,-290224000
zwe,1984,1845500
zwe,1985,199664900
zwe,1986,186009700
zwe,1987,-79442900
zwe,1988,244783100
zwe,1989,85186900
zwe,1990,-73150800
zwe,1991,-128063000
zwe,1992,-143502200
zwe,1993,-53615600
zwe,1994,162454000
zwe,1995,-349666500
zwe,1996,42889700
zwe,1997,7186400
zwe,1998,9537500
zwe,1999,812165800
zwe,2000,118509100
zwe,2001,-125471600
zwe,2002,-328045400
zwe,2003,-332988500
zwe,2004,-34757700
zwe,2005,-27352500
zwe,2006,-35577000
zwe,2007,107498500
zwe,2008,81337100
zwe,2009,272343000
zwe,2010,210918100
zwe,2011,389644000
zwe,2012,-392163400
zwe,2013,5366100
zwe,2014,5835200
zwe,2015,8000000
zwe,2016,11000000
zwe,2017,8000000
zwe,2018,8000000
zwe,2019,8000000
zwe,2020,8000000
