geo,time,bn_gsr_mrch_cd
plw,2009,-85903105.02631
plw,2010,-91099554.45303
plw,2011,-112219216.84734
plw,2012,-123917557.81403
plw,2013,-132128455.48291
plw,2014,-158650195.80752
plw,2015,-142083470.34954
plw,2016,-140660561.43803
plw,2017,-143700819.69319
png,1976,116170368.21736
png,1977,123250511.93316
png,1978,25088401.34223
png,1979,226937719.22344
png,1980,-35021231.95304
png,1981,-256280309.71316
png,1982,-248773182.65788
png,1983,-154495050.43017
png,1984,-47493198.17138
png,1985,51482172.04746
png,1986,101843624.58591
png,1987,114320724.22906
png,1988,90830281.27104
png,1989,-22783299.49841
png,1990,69219986.32508
png,1991,78129639.41856
png,1992,624856860.47087
png,1993,1469709085.22931
png,1994,1326104365.00888
png,1995,1408015425.34004
png,1996,1016569907.70649
png,1997,676760027.87814
png,1998,694991189.3599
png,1999,855953162.81152
png,2000,1095314874.30626
png,2001,880525284.21309
png,2002,580836020.90018
png,2003,1016360328.95174
png,2004,1160072369.30476
png,2005,1794269442.1528
png,2006,2212764904.26751
png,2007,2116621906.35948
png,2008,2666041939.38627
png,2009,1527544111.02996
png,2010,2217299498.26924
png,2011,2664072525.98227
png,2012,1566847229.3544
png,2013,528186564.97868
png,2014,5192599546.373
png,2015,5890195579.25294
png,2016,6117836991.92665
png,2017,6891677098.29061
png,2018,6994646099.48099
pol,1976,-2757000000
pol,1977,-2218000000
pol,1978,-2292000000
pol,1979,-2384000000
pol,1980,-1776000000
pol,1981,-2181000000
pol,1982,-84000000
pol,1983,303000000
pol,1984,659000000
pol,1985,347000000
pol,1986,467000000
pol,1987,790000000
pol,1988,1089000000
pol,1989,47000000
pol,1990,3589000000
pol,1991,-711000000
pol,1992,-131000000
pol,1993,-3505000000
pol,1994,-895000000
pol,1995,-1646000000
pol,1996,-7353000000
pol,1997,-9840000000
pol,1998,-12867000000
pol,1999,-15125000000
pol,2000,-12285000000
pol,2001,-7689000000
pol,2002,-7248000000
pol,2003,-5733000000
pol,2004,-9562000000
pol,2005,-7057000000
pol,2006,-11566000000
pol,2007,-24879000000
pol,2008,-36924000000
pol,2009,-12170000000
pol,2010,-15929000000
pol,2011,-20134000000
pol,2012,-12478000000
pol,2013,-3582000000
pol,2014,-7428000000
pol,2015,883000000
pol,2016,2262000000
pol,2017,-463000000
pol,2018,-7327000000
pol,2019,1699000000
pol,2020,14379000000
prt,1975,-1602775628.14719
prt,1976,-2135769963.77289
prt,1977,-1963748960.60123
prt,1978,-2001130728.16503
prt,1979,-2574776837.72474
prt,1980,-3943308887.22158
prt,1981,-6947527687.14936
prt,1982,-4759310072.08831
prt,1983,-2985078596.38623
prt,1984,-2050733216.32567
prt,1985,-1429708230.73405
prt,1986,-1611179848.82246
prt,1987,-3512678629.10104
prt,1988,-5376934965.33956
prt,1989,-4742460062.22452
prt,1990,-6683543554.40934
prt,1991,-7688428019.54339
prt,1992,-9386998252.64098
prt,1993,-8170847300.24783
prt,1994,-8510619636.03531
prt,1995,-9107658126.83797
prt,1996,-10041102003.8505
prt,1997,-10742978341.5217
prt,1998,-13153024196.1319
prt,1999,-15717582400.0733
prt,2000,-15831188531.5275
prt,2001,-15567803390.2678
prt,2002,-14655070192.5697
prt,2003,-15236811553.7071
prt,2004,-20490640223.052
prt,2005,-22449508545.8087
prt,2006,-23475681591.0241
prt,2007,-27589229717.0541
prt,2008,-35311664808.257
prt,2009,-25385355969.0426
prt,2010,-25803491978.355
prt,2011,-20220480929.6198
prt,2012,-12018221040.2606
prt,2013,-10813235609.959
prt,2014,-12807238884.0217
prt,2015,-10802485226.4268
prt,2016,-11062004202.2785
prt,2017,-15101799690.1418
prt,2018,-18415436455.87
prt,2019,-18226215737.473
prt,2020,-14236118402.4797
prt,2021,-17692628216.4502
pry,1975,-39300000
pry,1976,-34300000
pry,1977,-32900000
pry,1978,-75900000
pry,1979,-192600000
pry,1980,-275000000
pry,1981,-373900000
pry,1982,-315100000
pry,1983,-225400000
pry,1984,-287800000
pry,1985,-193700000
pry,1986,-288400000
pry,1987,-321300000
pry,1988,-159100000
pry,1989,164100000
pry,1990,361400000
pry,1991,76600000
pry,1992,9100000
pry,1993,79400000
pry,1994,-243400000
pry,1995,919446770.43358
pry,1996,611949381.10821
pry,1997,465846547.49801
pry,1998,1020636121.87912
pry,1999,989622161.21112
pry,2000,900611489.20888
pry,2001,885030232.38667
pry,2002,1241552162.64451
pry,2003,1118067282.91081
pry,2004,1146832288.51982
pry,2005,1145619701.13899
pry,2006,1097264687.3323
pry,2007,1359917181.00001
pry,2008,1011485043.77551
pry,2009,1098467417.29021
pry,2010,830161595.46633
pry,2011,776847885.3867
pry,2012,500807229.36751
pry,2013,1583412394.9131
pry,2014,928106803.56463
pry,2015,698952093.78586
pry,2016,2072774460.43872
pry,2017,1692998407.14873
pry,2018,581983211.30493
pry,2019,213361175.05518
pry,2020,1243762869
pse,1995,-1908900000
pse,1996,-2363500000
pse,1997,-2443200000
pse,1998,-2309829265.72923
pse,1999,-2546440186.56193
pse,2000,-1804841592.58866
pse,2001,-1632445100.75958
pse,2002,-1286258351.65431
pse,2003,-1711213239.79682
pse,2004,-2253901667.66883
pse,2005,-2618456114.12297
pse,2006,-2666322211.01389
pse,2007,-2837929882.66922
pse,2008,-3132089793.67997
pse,2009,-3373672083.17243
pse,2010,-3454525035.03613
pse,2011,-3781008477.9959
pse,2012,-4137073772.18417
pse,2013,-4681629047.6537
pse,2014,-4853239322.05217
pse,2015,-4505139242.86917
pse,2016,-4751351335.81498
pse,2017,-4986251627.51426
pse,2018,-5393716835.14951
pse,2019,-5518485043.12369
pse,2020,-4782924873.52569
pyf,2002,-965140119.96058
pyf,2003,-1381256862.6375
pyf,2004,-1264297108.08156
pyf,2005,-1388921205.60839
pyf,2006,-1414287778.02028
pyf,2007,-1593614057.53904
pyf,2008,-1962658940.57263
pyf,2009,-1525599430.60703
pyf,2010,-1578602547.91239
pyf,2011,-1626009808.75914
pyf,2012,-1570415296.59858
pyf,2013,-1632856954.20264
pyf,2014,-1580123102.00997
pyf,2015,-1371322682.44498
pyf,2016,-1309871446.38518
qat,2011,87518379120.8791
qat,2012,102166666666.66701
qat,2013,101861263736.26401
qat,2014,95557142857.14288
qat,2015,48798076923.0769
qat,2016,25374725274.7253
qat,2017,36732692307.6923
qat,2018,50981318681.3187
qat,2019,41581043956.044
qat,2020,27137087912.08789
rou,1971,0
rou,1972,-17000000
rou,1973,242000000
rou,1974,-191000000
rou,1975,-1000000
rou,1976,47000000
rou,1977,-143000000
rou,1978,-606000000
rou,1979,-1216000000
rou,1980,-1661000000
rou,1981,103000000
rou,1982,1814000000
rou,1983,1869000000
rou,1984,2312000000
rou,1985,1772000000
rou,1986,1680000000
rou,1987,2178000000
rou,1988,3750000000
rou,1989,2050000000
rou,1990,-3344000000
rou,1991,-1106000000
rou,1992,-1194000000
rou,1993,-1128000000
rou,1994,-409000000
rou,1995,-1573000000
rou,1996,-2476000000
rou,1997,-1993000000
rou,1998,-2724000000
rou,1999,-1282000000
rou,2000,-1900000000
rou,2001,-3331000000
rou,2002,-3183000000
rou,2003,-5299000000
rou,2004,-7660000000
rou,2005,-14243244035.0559
rou,2006,-20243950059.8271
rou,2007,-28895086442.8846
rou,2008,-32389433830.0303
rou,2009,-12590893320.7631
rou,2010,-12739052976.3575
rou,2011,-13077681115.8794
rou,2012,-11889742402.2335
rou,2013,-8069176351.18425
rou,2014,-8820275952.9906
rou,2015,-9006474936.45413
rou,2016,-10671409668.3709
rou,2017,-14551121334.6036
rou,2018,-18018894602.6
rou,2019,-19960217037.7756
rou,2020,-21667256515.8157
rus,1994,18024970000
rus,1995,20290640000
rus,1996,20847930000
rus,1997,14157210000
rus,1998,16202830000
rus,1999,32394580000
rus,2000,57089140000
rus,2001,45235680000
rus,2002,43649940000
rus,2003,55846300000
rus,2004,83616200000
rus,2005,116185060000
rus,2006,134294120000
rus,2007,123446980000
rus,2008,177625400000
rus,2009,113230520000
rus,2010,146994500000
rus,2011,196854340000
rus,2012,191662760000
rus,2013,180566250000
rus,2014,188930670000
rus,2015,148397920000
rus,2016,90214690000
rus,2017,114557530000
rus,2018,195057810000
rus,2019,165844680000
rus,2020,93734580000
rwa,2010,-786698231.98723
rwa,2011,-1104840681.92602
rwa,2012,-1273697997.3176
rwa,2013,-1150778224.01208
rwa,2014,-1268569379.31975
rwa,2015,-1236605594.44638
rwa,2016,-1294143230.96453
rwa,2017,-973901529.47149
rwa,2018,-1154517937.32582
rwa,2019,-1464929847.97634
rwa,2020,-1650276218.09936
sau,1971,1901119747.35204
sau,1972,2861449020.22255
sau,1973,5849043356.42181
sau,1974,27301408458.3948
sau,1975,21884161493.5938
sau,1976,25929178477.6003
sau,1977,26354123973.9846
sau,1978,17514022646.3061
sau,1979,37859620284.3913
sau,1980,76011312393.06059
sau,1981,82533425656.5715
sau,1982,39758812107.9474
sau,1983,12646322913.9491
sau,1984,8987429093.35962
sau,1985,7114586858.95566
sau,1986,3116357504.21585
sau,1987,4909333333.33333
sau,1988,4565333333.33333
sau,1989,9141333333.33333
sau,1990,22858666666.66669
sau,1991,21789333333.3333
sau,1992,20012533333.3333
sau,1993,16500000000
sau,1994,21260800000
sau,1995,24357866666.66669
sau,1996,35323200000
sau,1997,34316533333.3333
sau,1998,11272266666.6667
sau,1999,25005733333.3333
sau,2000,49776533333.3333
sau,2001,39365827466.6667
sau,2002,42840000000
sau,2003,59376373333.3333
sau,2004,84947200000
sau,2005,126018826666.66701
sau,2006,147194526238.53201
sau,2007,150631745788.15701
sau,2008,212026922666.66696
sau,2009,105229626666.66701
sau,2010,153711530674.93301
sau,2011,244774776000
sau,2012,246570445333.33301
sau,2013,222557434666.66696
sau,2014,183994898007.46701
sau,2015,44265398933.3333
sau,2016,55764064000
sau,2017,98461055152.35471
sau,2018,168749482666.66699
sau,2019,121336010567.82899
sau,2020,47944237333.3333
sdn,1977,14077417.3876
sdn,1978,-60935146.90841
sdn,1979,-221700000.50545
sdn,1980,-438000000.876
sdn,1981,-840855370.23411
sdn,1982,-349437689.19761
sdn,1983,-188923076.92308
sdn,1984,-80846153.84615
sdn,1985,-134792613.48817
sdn,1986,-306920000
sdn,1987,-429711111.11111
sdn,1988,-521533333.33333
sdn,1989,-506633333.33333
sdn,1990,-322300000
sdn,1991,-835700000
sdn,1992,-596800000
sdn,1993,-226500000
sdn,1994,-521500000
sdn,1995,-510300000
sdn,1996,-719200000
sdn,1997,-827700000
sdn,1998,-1136500000
sdn,1999,-475900000
sdn,2000,440400000
sdn,2001,303600000
sdn,2002,-344720000
sdn,2003,6070000
sdn,2004,191570000
sdn,2005,-1121713066
sdn,2006,-1448128800
sdn,2007,1156835200
sdn,2008,3441140400
sdn,2009,-270895200
sdn,2010,2564882833.6111
sdn,2011,2065875679
sdn,2012,-4056180840
sdn,2013,-3938167840
sdn,2014,-3652199880
sdn,2015,-5389192500
sdn,2016,-4385907300
sdn,2017,-4119920616.84676
sdn,2018,-3580391037.0628
sdn,2019,-4626818440.46001
sdn,2020,-5051335393.10246
sen,1974,-79890432.49022
sen,1975,-68964583.91664
sen,1976,-123121737.37176
sen,1977,-87186695.4055
sen,1978,-309497834.1249
sen,1979,-295738594.05865
sen,1980,-404913763.81439
sen,1981,-416845377.80558
sen,1982,-250543011.04677
sen,1983,-275122918.57263
sen,1984,-186402923.62427
sen,1985,-247739095.44697
sen,1986,-188734870.90212
sen,1987,-248255983.91031
sen,1988,-242808233.96112
sen,1989,-199932102.40105
sen,1990,-226397252.70065
sen,1991,-265502182.54583
sen,1992,-331139837.92265
sen,1993,-349904991.5951
sen,1994,-203204333.25363
sen,1995,-249565046.25866
sen,1996,-279500187.15351
sen,1997,-273886223.21476
sen,1998,-311616657.36971
sen,1999,-346604772.14161
sen,2000,-416590646.07624
sen,2001,-425237549.03382
sen,2002,-524964763.66651
sen,2003,-807580566.53056
sen,2004,-972027368.80654
sen,2005,-1292023129.94453
sen,2006,-1594179076.04955
sen,2007,-2475483766.1077
sen,2008,-3400694751.3447
sen,2009,-2034155598.44124
sen,2010,-1919983865.07551
sen,2011,-2511663558.05128
sen,2012,-2877120445.60509
sen,2013,-2978381494.86037
sen,2014,-2801468548.01993
sen,2015,-2155588267.87199
sen,2016,-1965373716.33939
sen,2017,-2702077124.07311
sen,2018,-3396203128.99276
sgp,1972,-957866667.00724
sgp,1973,-1136582520.9698
sgp,1974,-1858534183.87634
sgp,1975,-2029688357.38226
sgp,1976,-1787649957.87835
sgp,1977,-1483971468.85012
sgp,1978,-1967436594.42597
sgp,1979,-2202286288.86413
sgp,1980,-2970752496.71085
sgp,1981,-4694958644.28709
sgp,1982,-5180780600.3749
sgp,1983,-4357682025.67743
sgp,1984,-2642653436.36249
sgp,1985,-1518078313.0723
sgp,1986,-940104864.39895
sgp,1987,-1143218923.8598
sgp,1988,27678050.11367
sgp,1989,-312522699.98419
sgp,1990,-1632576872.14948
sgp,1991,-110098115.82878
sgp,1992,-1821461458.18412
sgp,1993,-2723991193.16703
sgp,1994,1354353923.46583
sgp,1995,10471822912.0734
sgp,1996,11330948453.6205
sgp,1997,11233320630.5875
sgp,1998,15903903856.0549
sgp,1999,16085838969.3345
sgp,2000,15764430411.3197
sgp,2001,20572605411.8314
sgp,2002,22545550670.962
sgp,2003,36764213486.9083
sgp,2004,40592326283.3326
sgp,2005,47647031433.2964
sgp,2006,52327620206.4279
sgp,2007,58135825829.0471
sgp,2008,41396721585.692
sgp,2009,47887449577.8238
sgp,2010,63234890386.93089
sgp,2011,75552013457.33881
sgp,2012,74953175648.5368
sgp,2013,78777751138.81558
sgp,2014,86694921273.825
sgp,2015,92570254396.01401
sgp,2016,89937770653.56958
sgp,2017,101029744555.28
sgp,2018,104137130006.61
sgp,2019,98141466960.7025
sgp,2020,103628384540.584
sgp,2021,118215683112.308
slb,1975,-13091289.92843
slb,1976,-1466484.71393
slb,1977,4213716.75692
slb,1978,-343383.66448
slb,1979,10046603.28436
slb,1980,-843549.07714
slb,1981,-9653327.31725
slb,1982,-823804.33577
slb,1983,522394.02544
slb,1984,25515909.33963
slb,1985,-877923.59823
slb,1986,-3560149.29692
slb,1987,-6289648.28719
slb,1988,-22712903.45816
slb,1989,-19579270.97377
slb,1990,-7236681.67169
slb,1991,-8545906.62124
slb,1992,14309620.57307
slb,1993,-7811192.90614
slb,1994,-60765.1856
slb,1995,13770222.26137
slb,1996,10963564.60722
slb,1997,-28087607.86758
slb,1998,-18066100.12253
slb,1999,54504398.21075
slb,2000,-23050028.35402
slb,2001,-45301379.62147
slb,2002,-35658783.00982
slb,2003,-27220161.36054
slb,2004,-35769159.69068
slb,2005,-80331795.3709
slb,2006,-81447915.97484
slb,2007,-96681455.32549
slb,2008,-68754263.54543
slb,2009,-74137973.85992
slb,2010,-136378951.08272
slb,2011,-3386294.06252
slb,2012,65583769.0653
slb,2013,-16771158.115
slb,2014,-4864382.23574
slb,2015,-16767693.80792
slb,2016,12781962.1754
slb,2017,5853968.04031
slb,2018,6536369.19162
slb,2019,-36358344.11506
slb,2020,-25312485.15149
sle,1977,-14740557.47815
sle,1978,-59405373.27284
sle,1979,-124695764.98465
sle,1980,-159268788.73917
sle,1981,-116124732.58476
sle,1982,-137730546.34651
sle,1983,-17874853.24976
sle,1984,-10518137.81326
sle,1985,-5378705.52814
sle,1986,20301845.20812
sle,1987,27148397.48227
sle,1988,-30300715.84365
sle,1989,-18330537.33937
sle,1990,8074834.23666
sle,1991,10954338.58239
sle,1992,11357678.95561
sle,1993,-68839737.64311
sle,1994,-72747590.44559
sle,1995,-126665511.73561
sle,1996,-179719082.36105
sle,1997,-56218526.56568
sle,1998,-57159996.87903
sle,1999,-80505876.58208
sle,2000,-124123271.79303
sle,2001,-135980028.40498
sle,2002,-195101524.58519
sle,2003,-199905653.28923
sle,2004,-128166711.09035
sle,2005,-178035521.17946
sle,2006,-88690834.70107
sle,2007,-108292408.519
sle,2008,-199712580.47956
sle,2009,-349852075.06465
sle,2010,-520576869.81875
sle,2011,-1674505992.01824
sle,2012,-917024312.03476
sle,2013,-34910643.56417
sle,2014,-336169954.45826
sle,2015,-765561770.66444
sle,2016,-260359685.8323
sle,2017,-436905235.94174
sle,2018,-324975424.88151
sle,2019,-402673582.06147
sle,2020,-572987997.93909
slv,1976,63680000
slv,1977,112520000
slv,1978,-149440000
slv,1979,177600000
slv,1980,178360000
slv,1981,-100320000
slv,1982,-100240000
slv,1983,-74280000
slv,1984,-188560000
slv,1985,-216000000
slv,1986,-124398462.53722
slv,1987,-349140000
slv,1988,-355880000
slv,1989,-662740000
slv,1990,-665621805.79216
slv,1991,-704607068.60706
slv,1992,-962344263.92904
slv,1993,-1032346038.16333
slv,1994,-1278648145.4962
slv,1995,-1535881205.08305
slv,1996,-1455739577.38435
slv,1997,-1423668807.99429
slv,1998,-1633352370.07424
slv,1999,-1734100000
slv,2000,-2179600000
slv,2001,-2407100000
slv,2002,-2337250000
slv,2003,-2766400000
slv,2004,-3125541817.1653
slv,2005,-3529400000
slv,2006,-4084130000
slv,2007,-4740300000
slv,2008,-5113310000
slv,2009,-3506384986.32922
slv,2010,-4022217635.48697
slv,2011,-4772182057.82874
slv,2012,-4916812360.30421
slv,2013,-5289252760.81372
slv,2014,-5286573441.87702
slv,2015,-4970351312.38219
slv,2016,-4653626147.04973
slv,2017,-4844941294.54831
slv,2018,-5640257209.86093
slv,2019,-5710676359.95843
slv,2020,-5204486173.60527
srb,2007,-9792029444.78674
srb,2008,-12501036799.7076
srb,2009,-7048330578.14356
srb,2010,-6253995416.29066
srb,2011,-7629432838.34199
srb,2012,-7250784040.36
srb,2013,-5527615504.62071
srb,2014,-5447922955.38289
srb,2015,-4042025310.26144
srb,2016,-3450098447.27805
srb,2017,-4533421185.36783
srb,2018,-5983126607.81905
srb,2019,-6289188252.47891
srb,2020,-5940509943.63869
ssd,2014,-1135203224.39772
ssd,2015,185240000
ssd,2016,15110000
ssd,2017,821500000
ssd,2018,893270000
ssd,2019,1469090000
ssd,2020,272780000
stp,1974,9256866.2307
stp,1975,-2200189.87404
stp,1976,631841.85208
stp,1977,11435624.59702
stp,1978,6308995.67674
stp,1979,11112194.93982
stp,1980,1498357.89963
stp,1981,-14797081.38065
stp,1982,-18122569.15275
stp,1983,-8975982.49275
stp,1984,-11395271.41465
stp,1985,-12794705.06985
stp,1986,-13358724.93838
stp,1987,-7028066.02526
stp,1988,-4622244.52766
stp,1989,-8398821.71053
stp,1990,-8800000
stp,1997,-13900000
stp,1998,-12140000
stp,1999,-18040000
stp,2000,-22439816
stp,2001,-23334168.48192
stp,2002,-22051386.88
stp,2003,-27003706.4
stp,2004,-32925725.112
stp,2005,-34809538.696
stp,2006,-51528803.632
stp,2007,-58055730.26176
stp,2008,-84321944.128
stp,2009,-74557702.26
stp,2010,-85261957.75255
stp,2011,-104736429.49297
stp,2012,-104016512.51946
stp,2013,-115758818.09481
stp,2014,-127409068.77263
stp,2015,-107641422.03711
stp,2016,-105469933.52321
stp,2017,-112084226.32051
stp,2018,-116833625.86325
stp,2019,-113243994.35485
stp,2020,-102793355.96607
sur,2005,22400000
sur,2006,271900000
sur,2007,314200000
sur,2008,336800000
sur,2009,11100000
sur,2010,686197840.32374
sur,2011,967810707.70013
sur,2012,728776854.18094
sur,2013,291084690.66789
sur,2014,183217612.26457
sur,2015,-307374294.10717
sur,2016,237784156.11166
sur,2017,774469824.74092
sur,2018,662250339.28993
sur,2019,531749195.60676
sur,2020,1061305621.72754
svk,1993,-912075814.99293
svk,1994,60706805.04359
svk,1995,-229219993.30544
svk,1996,-2282703351.36748
svk,1997,-2084484035.53995
svk,1998,-2350726704.18755
svk,1999,-1109019967.42048
svk,2000,-894535039.06134
svk,2001,-2115344723.10625
svk,2002,-4268236370.12518
svk,2003,-4374655486.51448
svk,2004,-2639371833.72703
svk,2005,-3468097592.31151
svk,2006,-3576049579.22228
svk,2007,-1468497776.2907
svk,2008,-1737221378.01396
svk,2009,382464377.54093
svk,2010,-105592584.38772
svk,2011,-82304494.64502
svk,2012,3226998212.02287
svk,2013,3836552934.85131
svk,2014,3703493863.98698
svk,2015,890199036.07692
svk,2016,1408410311.26611
svk,2017,654495380.05811
svk,2018,-251731682.73917
svk,2019,-1261250582.04422
svk,2020,1241076118.75259
svn,1992,587400000
svn,1993,-456400000
svn,1994,-606900000
svn,1995,-1248400000
svn,1996,-1152200000
svn,1997,-1040800000
svn,1998,-1063700000
svn,1999,-1472200000
svn,2000,-1136600000
svn,2001,-609400000
svn,2002,-233100000
svn,2003,-601400000
svn,2004,-1249400000
svn,2005,-1248200000
svn,2006,-1005988730.41364
svn,2007,-1758287676.76746
svn,2008,-3096885164.02344
svn,2009,-614222311.40361
svn,2010,-1000568108.78846
svn,2011,-1348525008.63953
svn,2012,-110564593.71843
svn,2013,941661015.23793
svn,2014,1560028063.02088
svn,2015,1637919775.41654
svn,2016,1691660741.22179
svn,2017,1829866868.63903
svn,2018,1511164316.68457
svn,2019,1470689158.9562
svn,2020,2702839392.01352
svn,2021,638090543.01811
swe,1970,458129478.23269
swe,1971,1186131952.58772
swe,1972,1679819419.76514
swe,1973,2695059820.87013
swe,1974,1202858478.56487
swe,1975,2139546433.42019
swe,1976,1384312845.95772
swe,1977,1661500241.23871
swe,1978,4151158447.58047
swe,1979,1453592929.65115
swe,1980,355608124.32151
swe,1981,2544403594.49528
swe,1982,-221886191.73188
swe,1983,1900567269.04795
swe,1984,3421671318.27709
swe,1985,2384780316.10643
swe,1986,5034743724.28605
swe,1987,4573522616.18242
swe,1988,5063830466.57643
swe,1989,4253027240.09118
swe,1990,3587387372.75291
swe,1991,6562038340.98605
swe,1992,6990098141.15835
swe,1993,7757570830.23321
swe,1994,9815681499.22488
swe,1995,16277810547.0949
swe,1996,18889522994.9333
swe,1997,18203303648.06269
swe,1998,19506877258.0509
swe,1999,19616328236.8489
swe,2000,20402554736.7908
swe,2001,21134859187.975
swe,2002,18262637854.4291
swe,2003,22284220500.4021
swe,2004,28427333650.2753
swe,2005,25879578678.0307
swe,2006,28898065449.2808
swe,2007,29369879697.9753
swe,2008,29628422562.2095
swe,2009,19440469865.7412
swe,2010,20391075750.5788
swe,2011,22353499115.0034
swe,2012,21948268080.5973
swe,2013,18144367117.7197
swe,2014,16932368220.6421
swe,2015,11489835287.3238
swe,2016,8472088314.61734
swe,2017,11161670201.2963
swe,2018,11155611931.4952
swe,2019,20710234249.0626
swe,2020,25046555466.9976
swz,1974,66963266.98464
swz,1975,57335436.57431
swz,1976,37489999.9674
swz,1977,12649999.989
swz,1978,-48989999.9574
swz,1979,-121611937.45238
swz,1980,-169869374.76889
swz,1981,-115545160.73655
swz,1982,-115028714.99426
swz,1983,-160937079.29291
swz,1984,-141329343.14753
swz,1985,-95693629.64803
swz,1986,-18249200.04955
swz,1987,42779260.32645
swz,1988,17550283.87254
swz,1989,-21504740.8612
swz,1990,-35596667.72417
swz,1991,-40487955.91955
swz,1992,-127839477.1882
swz,1993,-88653583.09775
swz,1994,-43282097.59402
swz,1995,-170341748.26341
swz,1996,-165225473.08033
swz,1997,-69545066.38329
swz,1998,-48922141.45408
swz,1999,-61906761.63195
swz,2000,-91056719.2224
swz,2001,-24016584.62086
swz,2002,102109616.9974
swz,2003,199969865.0506
swz,2004,150873904.6015
swz,2005,-178582396.90932
swz,2006,-245740002.79601
swz,2007,-308832617.10997
swz,2008,-40100949.41829
swz,2009,-131189988.81795
swz,2010,-148636389.63196
swz,2011,-239735523.54159
swz,2012,-104860034.94292
swz,2013,130791358.27344
swz,2014,165384071.60722
swz,2015,176929210.56598
swz,2016,186703744.18477
swz,2017,185744604.15284
swz,2018,20209851.77957
swz,2019,257668381.6676
swz,2020,240825502.73298
sxm,2011,-606223463.68715
sxm,2012,-637262569.8324
sxm,2013,-759893854.7486
sxm,2014,-879642458.10056
sxm,2015,-726564245.81006
sxm,2016,-723642458.10056
sxm,2017,-638189944.13408
sxm,2018,-771144739.27933
sxm,2019,-741631475.80447
sxm,2020,-461454001.97765
syc,1976,-30139306.68285
syc,1977,-33807018.27513
syc,1978,-45192593.52247
syc,1979,-65353709.83441
syc,1980,-78008733.36139
syc,1981,-74549920.69944
syc,1982,-79164340.96179
syc,1983,-69505691.11315
syc,1984,-68965244.49379
syc,1985,-79501415.90095
syc,1986,-84928993.80683
syc,1987,-88163891.84418
syc,1988,-117697779.54432
syc,1989,-117603768.94099
syc,1990,-106833369.24216
syc,1991,-102005862.3817
syc,1992,-119139005.17348
syc,1993,-158254313.395
syc,1994,-127357207.72767
syc,1995,-154893715.3177
syc,1996,-164769164.21584
syc,1997,-187949817.71036
syc,1998,-212325979.51107
syc,1999,-223545413.42359
syc,2000,-114834119.66432
syc,2001,-211163205.76749
syc,2002,-142830426.47186
syc,2003,-88595054.02925
syc,2004,-151046396.14546
syc,2005,-294451896.55455
syc,2006,-282563978.29579
syc,2007,-304340620.54645
syc,2008,-403499882.63666
syc,2009,-318869012.83638
syc,2010,-381015617.8382
syc,2011,-438108034.84492
syc,2012,-469459060.30113
syc,2013,-445417824.71776
syc,2014,-541910503.37185
syc,2015,-473008858.84766
syc,2016,-531863299.69437
syc,2017,-590329658.35875
syc,2018,-615403894.79319
syc,2019,-630580311.34045
syc,2020,-431880612.53843
syr,1977,-1332200000
syr,1978,-1142300000
syr,1979,-1407400000
syr,1980,-1897700000
syr,1981,-2192500000
syr,1982,-1633400000
syr,1983,-2106200000
syr,1984,-1853000000
syr,1985,-2089800000
syr,1986,-1326300000
syr,1987,-868500000
syr,1988,-638700000
syr,1989,1191900000
syr,1990,2093600000
syr,1991,1083900000
syr,1992,159000000
syr,1993,-259000000
syr,1994,-1275000000
syr,1995,-146000000
syr,1996,-338000000
syr,1997,454000000
syr,1998,-178000000
syr,1999,216000000
syr,2000,1423000000
syr,2001,1424000000
syr,2002,2210000000
syr,2003,1310000000
syr,2004,263400000
syr,2005,-140000000
syr,2006,885800000
syr,2007,-521125258.9519
syr,2008,-773236177.23588
syr,2009,-3049070503.02596
syr,2010,-3602979467.42501
tca,2014,-397656715
tca,2015,-390241174
tca,2016,-373367000
tca,2017,-416111900
tca,2018,-464012400
tcd,1977,-35652113.2146
tcd,1978,-64429968.64751
tcd,1979,24177135.41955
tcd,1980,15713777.85931
tcd,1981,2200702.17999
tcd,1982,-23964851.35422
tcd,1983,-20930755.42289
tcd,1984,-18651735.14472
tcd,1985,-104453302.17466
tcd,1986,-113460381.69349
tcd,1987,-116465030.81127
tcd,1988,-82511824.63812
tcd,1989,-84938229.01629
tcd,1990,-29199515.88206
tcd,1991,-56326163.96066
tcd,1992,-60693228.70767
tcd,1993,-63451180.70235
tcd,1994,-76762679.30275
tgo,1974,117018918.97826
tgo,1975,-70560381.46058
tgo,1976,-21766014.82225
tgo,1977,-53439501.58632
tgo,1978,-148934753.85552
tgo,1979,-173757588.83478
tgo,1980,-48348265.31109
tgo,1981,-36226943.57834
tgo,1982,-63337200.15689
tgo,1983,-18269799.30468
tgo,1984,27771632.63573
tgo,1985,-21748955.09086
tgo,1986,-56204643.9296
tgo,1987,-39625794.29551
tgo,1988,-69115739.82749
tgo,1989,-58427946.95286
tgo,1990,-88895079.60925
tgo,1991,-52579357.45931
tgo,1992,-127718349.80962
tgo,1993,-111282359.60994
tgo,1994,-37128648.51702
tgo,1995,-129059807.97931
tgo,1996,-127126754.07554
tgo,1997,-108049185.01328
tgo,1998,-133175292.26456
tgo,1999,-97984746.32039
tgo,2000,-122940044.0769
tgo,2001,-158991489.28453
tgo,2002,-152026292.79355
tgo,2003,-157087877.22512
tgo,2004,-252670946.98439
tgo,2005,-283447116.1993
tgo,2006,-318996857.03579
tgo,2007,-395605331.42921
tgo,2008,-456488233.39439
