geo,time,sp_dyn_imrt_fe_in
nga,1974,137.7
nga,1975,133.1
nga,1976,128.8
nga,1977,124.8
nga,1978,121.5
nga,1979,118.6
nga,1980,116.5
nga,1981,114.8
nga,1982,113.9
nga,1983,113.3
nga,1984,113.1
nga,1985,113.3
nga,1986,113.7
nga,1987,114
nga,1988,114.2
nga,1989,114.3
nga,1990,114
nga,1991,113.6
nga,1992,113.4
nga,1993,113.1
nga,1994,112.4
nga,1995,111.5
nga,1996,110.1
nga,1997,108.3
nga,1998,105.9
nga,1999,103.4
nga,2000,100.9
nga,2001,97.9
nga,2002,95
nga,2003,92
nga,2004,89
nga,2005,86.1
nga,2006,83.5
nga,2007,81.4
nga,2008,79.6
nga,2009,78
nga,2010,76.5
nga,2011,75.4
nga,2012,74.4
nga,2013,73.6
nga,2014,72.8
nga,2015,72.1
nga,2016,71.3
nga,2017,70.1
nga,2018,68.8
nga,2019,67.2
nga,2020,65.7
nic,1960,121.4
nic,1961,120.2
nic,1962,119.1
nic,1963,117.8
nic,1964,116.5
nic,1965,115.1
nic,1966,113.5
nic,1967,111.7
nic,1968,110
nic,1969,108
nic,1970,105.8
nic,1971,103.3
nic,1972,108.7
nic,1973,97.6
nic,1974,94.2
nic,1975,90.4
nic,1976,86.3
nic,1977,82
nic,1978,77.7
nic,1979,73.5
nic,1980,69.4
nic,1981,65.7
nic,1982,62.2
nic,1983,59.2
nic,1984,56.6
nic,1985,54.3
nic,1986,52.3
nic,1987,50.5
nic,1988,48.8
nic,1989,47.2
nic,1990,45.4
nic,1991,43.5
nic,1992,41.6
nic,1993,39.7
nic,1994,37.8
nic,1995,36
nic,1996,34.1
nic,1997,32.4
nic,1998,33.4
nic,1999,29.2
nic,2000,27.7
nic,2001,26.4
nic,2002,25.1
nic,2003,24
nic,2004,22.9
nic,2005,21.9
nic,2006,20.9
nic,2007,20.1
nic,2008,19.2
nic,2009,18.5
nic,2010,17.7
nic,2011,17.1
nic,2012,16.4
nic,2013,15.7
nic,2014,15.1
nic,2015,14.6
nic,2016,14
nic,2017,13.5
nic,2018,13
nic,2019,12.5
nic,2020,12.1
nld,1960,14.2
nld,1961,13.8
nld,1962,13.5
nld,1963,13.2
nld,1964,12.9
nld,1965,12.6
nld,1966,12.2
nld,1967,11.9
nld,1968,11.6
nld,1969,11.2
nld,1970,10.9
nld,1971,10.5
nld,1972,10.1
nld,1973,9.8
nld,1974,9.4
nld,1975,9.1
nld,1976,8.7
nld,1977,8.4
nld,1978,8.1
nld,1979,7.8
nld,1980,7.6
nld,1981,7.4
nld,1982,7.3
nld,1983,7.1
nld,1984,7
nld,1985,6.8
nld,1986,6.7
nld,1987,6.5
nld,1988,6.3
nld,1989,6.1
nld,1990,5.9
nld,1991,5.7
nld,1992,5.5
nld,1993,5.3
nld,1994,5.1
nld,1995,5
nld,1996,4.8
nld,1997,4.8
nld,1998,4.7
nld,1999,4.7
nld,2000,4.6
nld,2001,4.5
nld,2002,4.4
nld,2003,4.3
nld,2004,4.1
nld,2005,4
nld,2006,3.8
nld,2007,3.7
nld,2008,3.6
nld,2009,3.5
nld,2010,3.4
nld,2011,3.3
nld,2012,3.2
nld,2013,3.2
nld,2014,3.1
nld,2015,3.1
nld,2016,3.1
nld,2017,3.1
nld,2018,3.2
nld,2019,3.2
nld,2020,3.2
nor,1960,16
nor,1961,15.6
nor,1962,15.2
nor,1963,14.9
nor,1964,14.4
nor,1965,13.9
nor,1966,13.4
nor,1967,12.8
nor,1968,12.3
nor,1969,11.8
nor,1970,11.3
nor,1971,10.8
nor,1972,10.4
nor,1973,9.9
nor,1974,9.5
nor,1975,9
nor,1976,8.6
nor,1977,8.1
nor,1978,7.7
nor,1979,7.4
nor,1980,7.1
nor,1981,7
nor,1982,7
nor,1983,7.1
nor,1984,7.2
nor,1985,7.3
nor,1986,7.3
nor,1987,7.2
nor,1988,7
nor,1989,6.6
nor,1990,6.2
nor,1991,5.7
nor,1992,5.2
nor,1993,4.7
nor,1994,4.4
nor,1995,4.1
nor,1996,3.9
nor,1997,3.8
nor,1998,3.7
nor,1999,3.6
nor,2000,3.5
nor,2001,3.4
nor,2002,3.3
nor,2003,3.2
nor,2004,3.1
nor,2005,2.9
nor,2006,2.8
nor,2007,2.7
nor,2008,2.6
nor,2009,2.5
nor,2010,2.4
nor,2011,2.3
nor,2012,2.2
nor,2013,2.1
nor,2014,2.1
nor,2015,2
nor,2016,1.9
nor,2017,1.9
nor,2018,1.8
nor,2019,1.7
nor,2020,1.6
npl,1960,209.9
npl,1961,207.3
npl,1962,204.2
npl,1963,200.4
npl,1964,196.5
npl,1965,192.2
npl,1966,187.6
npl,1967,182.9
npl,1968,178.4
npl,1969,174.2
npl,1970,170.1
npl,1971,166.2
npl,1972,162.6
npl,1973,159.1
npl,1974,155.7
npl,1975,152
npl,1976,148.3
npl,1977,144.4
npl,1978,140.4
npl,1979,136.6
npl,1980,132.7
npl,1981,128.8
npl,1982,124.7
npl,1983,120.5
npl,1984,116.4
npl,1985,112.4
npl,1986,108.3
npl,1987,104
npl,1988,99.6
npl,1989,95.1
npl,1990,90.6
npl,1991,86.3
npl,1992,82.2
npl,1993,78.3
npl,1994,74.4
npl,1995,70.7
npl,1996,67.2
npl,1997,63.8
npl,1998,60.4
npl,1999,57.3
npl,2000,54.4
npl,2001,51.7
npl,2002,49.1
npl,2003,46.8
npl,2004,44.4
npl,2005,42.3
npl,2006,40.3
npl,2007,38.4
npl,2008,36.6
npl,2009,35
npl,2010,33.5
npl,2011,32
npl,2012,30.6
npl,2013,29.2
npl,2014,27.8
npl,2015,26.5
npl,2016,25.3
npl,2017,24.1
npl,2018,23.1
npl,2019,22.2
npl,2020,21.4
nru,1985,57.3
nru,1986,54.9
nru,1987,52.5
nru,1988,50.3
nru,1989,48.2
nru,1990,46.1
nru,1991,44.2
nru,1992,42.2
nru,1993,40.3
nru,1994,38.6
nru,1995,36.9
nru,1996,35.4
nru,1997,34.1
nru,1998,32.8
nru,1999,31.6
nru,2000,30.7
nru,2001,29.8
nru,2002,29.1
nru,2003,28.5
nru,2004,28.2
nru,2005,28
nru,2006,27.9
nru,2007,27.9
nru,2008,27.8
nru,2009,27.7
nru,2010,27.3
nru,2011,26.8
nru,2012,26.3
nru,2013,25.8
nru,2014,25.1
nru,2015,24.4
nru,2016,23.8
nru,2017,23.1
nru,2018,22.5
nru,2019,21.9
nru,2020,21.3
nzl,1960,19.6
nzl,1961,18.9
nzl,1962,18.1
nzl,1963,17.4
nzl,1964,16.7
nzl,1965,16.2
nzl,1966,15.8
nzl,1967,15.5
nzl,1968,15.2
nzl,1969,14.9
nzl,1970,14.6
nzl,1971,14.3
nzl,1972,14
nzl,1973,13.6
nzl,1974,13.3
nzl,1975,12.9
nzl,1976,12.5
nzl,1977,12.1
nzl,1978,11.7
nzl,1979,11.4
nzl,1980,11.1
nzl,1981,10.8
nzl,1982,10.6
nzl,1983,10.3
nzl,1984,10.1
nzl,1985,9.9
nzl,1986,9.6
nzl,1987,9.3
nzl,1988,8.9
nzl,1989,8.5
nzl,1990,8.1
nzl,1991,7.6
nzl,1992,7.3
nzl,1993,6.9
nzl,1994,6.6
nzl,1995,6.4
nzl,1996,6.1
nzl,1997,5.9
nzl,1998,5.8
nzl,1999,5.6
nzl,2000,5.4
nzl,2001,5.3
nzl,2002,5.2
nzl,2003,5.1
nzl,2004,5
nzl,2005,4.9
nzl,2006,4.8
nzl,2007,4.8
nzl,2008,4.7
nzl,2009,4.6
nzl,2010,4.6
nzl,2011,4.5
nzl,2012,4.4
nzl,2013,4.3
nzl,2014,4.2
nzl,2015,4.1
nzl,2016,4
nzl,2017,3.9
nzl,2018,3.8
nzl,2019,3.7
nzl,2020,3.6
omn,1963,202.5
omn,1964,193.2
omn,1965,184.3
omn,1966,175.6
omn,1967,167.2
omn,1968,159
omn,1969,150.7
omn,1970,142.7
omn,1971,135.1
omn,1972,127.9
omn,1973,120.6
omn,1974,113.4
omn,1975,106.3
omn,1976,99.4
omn,1977,92.5
omn,1978,85.6
omn,1979,78.9
omn,1980,72.4
omn,1981,66.2
omn,1982,60.3
omn,1983,54.8
omn,1984,49.9
omn,1985,45.4
omn,1986,41.3
omn,1987,37.6
omn,1988,34.2
omn,1989,31.3
omn,1990,28.6
omn,1991,26.1
omn,1992,23.8
omn,1993,21.8
omn,1994,19.9
omn,1995,18.3
omn,1996,16.9
omn,1997,15.6
omn,1998,14.5
omn,1999,13.5
omn,2000,12.6
omn,2001,11.8
omn,2002,11.2
omn,2003,10.6
omn,2004,10.2
omn,2005,9.8
omn,2006,9.6
omn,2007,9.4
omn,2008,9.2
omn,2009,9.1
omn,2010,9
omn,2011,8.9
omn,2012,8.8
omn,2013,8.7
omn,2014,8.6
omn,2015,8.6
omn,2016,8.6
omn,2017,8.6
omn,2018,8.6
omn,2019,8.5
omn,2020,8.5
pak,1960,175.5
pak,1961,169.8
pak,1962,164.5
pak,1963,159.6
pak,1964,154.8
pak,1965,150.6
pak,1966,146.9
pak,1967,143.7
pak,1968,140.9
pak,1969,138.6
pak,1970,136.4
pak,1971,134.3
pak,1972,132.4
pak,1973,130.5
pak,1974,128.5
pak,1975,126.7
pak,1976,125
pak,1977,123.6
pak,1978,121.9
pak,1979,120.2
pak,1980,118.7
pak,1981,116.9
pak,1982,115.3
pak,1983,113.5
pak,1984,111.6
pak,1985,109.6
pak,1986,107.6
pak,1987,105.6
pak,1988,103.8
pak,1989,102.1
pak,1990,100.4
pak,1991,98.6
pak,1992,96.6
pak,1993,94.6
pak,1994,92.6
pak,1995,90.4
pak,1996,88
pak,1997,85.5
pak,1998,83
pak,1999,80.6
pak,2000,78.5
pak,2001,76.5
pak,2002,74.7
pak,2003,73.1
pak,2004,71.6
pak,2005,70.3
pak,2006,68.9
pak,2007,67.7
pak,2008,66.5
pak,2009,65.2
pak,2010,63.9
pak,2011,62.6
pak,2012,61
pak,2013,59.5
pak,2014,57.9
pak,2015,56.4
pak,2016,54.9
pak,2017,53.4
pak,2018,51.9
pak,2019,50.4
pak,2020,49
pan,1960,60.9
pan,1961,59.3
pan,1962,57.6
pan,1963,56.1
pan,1964,54.6
pan,1965,53.1
pan,1966,51.8
pan,1967,50.3
pan,1968,48.9
pan,1969,47.3
pan,1970,45.7
pan,1971,43.9
pan,1972,42
pan,1973,40.2
pan,1974,38.5
pan,1975,37
pan,1976,35.7
pan,1977,34.5
pan,1978,33.5
pan,1979,32.5
pan,1980,31.6
pan,1981,30.6
pan,1982,29.6
pan,1983,28.7
pan,1984,27.7
pan,1985,26.8
pan,1986,26
pan,1987,25.2
pan,1988,24.4
pan,1989,23.8
pan,1990,23.2
pan,1991,22.6
pan,1992,22.1
pan,1993,21.7
pan,1994,21.4
pan,1995,21.1
pan,1996,20.8
pan,1997,20.5
pan,1998,20.2
pan,1999,19.8
pan,2000,19.5
pan,2001,19
pan,2002,18.6
pan,2003,18.2
pan,2004,17.7
pan,2005,17.3
pan,2006,16.9
pan,2007,16.4
pan,2008,16
pan,2009,15.5
pan,2010,15.1
pan,2011,14.6
pan,2012,14.2
pan,2013,13.8
pan,2014,13.4
pan,2015,13
pan,2016,12.6
pan,2017,12.2
pan,2018,11.8
pan,2019,11.4
pan,2020,11
per,1960,126.2
per,1961,123
per,1962,119.6
per,1963,116.2
per,1964,112.8
per,1965,109.3
per,1966,106.1
per,1967,103
per,1968,100.3
per,1969,97.8
per,1970,105.4
per,1971,93.2
per,1972,90.8
per,1973,88.7
per,1974,86.6
per,1975,84.5
per,1976,82.6
per,1977,80.9
per,1978,79.4
per,1979,78
per,1980,76.5
per,1981,74.8
per,1982,72.9
per,1983,70.6
per,1984,68.1
per,1985,65.3
per,1986,62.5
per,1987,59.6
per,1988,56.9
per,1989,54.4
per,1990,52
per,1991,49.7
per,1992,47.3
per,1993,44.7
per,1994,42
per,1995,39.2
per,1996,36.5
per,1997,33.8
per,1998,31.2
per,1999,28.7
per,2000,26.5
per,2001,24.5
per,2002,22.8
per,2003,21.2
per,2004,19.7
per,2005,18.5
per,2006,17.3
per,2007,16.3
per,2008,15.3
per,2009,14.5
per,2010,13.7
per,2011,13
per,2012,12.5
per,2013,11.9
per,2014,11.4
per,2015,10.9
per,2016,10.5
per,2017,10.1
per,2018,9.7
per,2019,9.3
per,2020,9
phl,1960,59.7
phl,1961,58
phl,1962,56.6
phl,1963,55.4
phl,1964,54.2
phl,1965,53.2
phl,1966,52.2
phl,1967,51.3
phl,1968,50.5
phl,1969,49.8
phl,1970,49.2
phl,1971,48.9
phl,1972,48.6
phl,1973,48.4
phl,1974,48.4
phl,1975,48.3
phl,1976,48.2
phl,1977,48
phl,1978,47.7
phl,1979,47.2
phl,1980,46.7
phl,1981,46.2
phl,1982,45.6
phl,1983,45
phl,1984,44.2
phl,1985,43.1
phl,1986,41.8
phl,1987,40.2
phl,1988,38.5
phl,1989,36.6
phl,1990,34.8
phl,1991,33.2
phl,1992,31.7
phl,1993,30.5
phl,1994,29.4
phl,1995,28.4
phl,1996,27.5
phl,1997,26.8
phl,1998,26.1
phl,1999,25.6
phl,2000,25.2
phl,2001,24.8
phl,2002,24.5
phl,2003,24.1
phl,2004,23.7
phl,2005,23.4
phl,2006,23
phl,2007,22.7
phl,2008,22.4
phl,2009,22.2
phl,2010,22
phl,2011,21.7
phl,2012,21.5
phl,2013,21.2
phl,2014,21
phl,2015,20.7
phl,2016,20.4
phl,2017,20
phl,2018,19.5
phl,2019,19
phl,2020,18.5
plw,1985,27.2
plw,1986,26.9
plw,1987,26.7
plw,1988,26.7
plw,1989,26.6
plw,1990,26.6
plw,1991,26.5
plw,1992,26.3
plw,1993,26
plw,1994,25.6
plw,1995,25
plw,1996,24.5
plw,1997,24
plw,1998,23.5
plw,1999,23
plw,2000,22.7
plw,2001,22.3
plw,2002,21.9
plw,2003,21.6
plw,2004,21.3
plw,2005,21
plw,2006,20.6
plw,2007,20.2
plw,2008,19.8
plw,2009,19.3
plw,2010,18.8
plw,2011,18.3
plw,2012,17.8
plw,2013,17.3
plw,2014,16.7
plw,2015,16.1
plw,2016,15.7
plw,2017,15.2
plw,2018,14.7
plw,2019,14.3
plw,2020,13.8
png,1960,125.6
png,1961,121.9
png,1962,118.4
png,1963,114.9
png,1964,111.5
png,1965,108.3
png,1966,105.1
png,1967,101.9
png,1968,98.9
png,1969,95.9
png,1970,93
png,1971,90.1
png,1972,87.5
png,1973,84.9
png,1974,82.4
png,1975,80.1
png,1976,77.9
png,1977,75.9
png,1978,74
png,1979,72.2
png,1980,70.5
png,1981,68.9
png,1982,67.3
png,1983,65.9
png,1984,64.6
png,1985,63.4
png,1986,62.3
png,1987,61.2
png,1988,60.1
png,1989,59.1
png,1990,58
png,1991,57.1
png,1992,56.1
png,1993,55.2
png,1994,54.3
png,1995,53.5
png,1996,52.7
png,1997,52
png,1998,51.2
png,1999,50.5
png,2000,49.7
png,2001,49
png,2002,48.3
png,2003,47.5
png,2004,46.7
png,2005,45.9
png,2006,45
png,2007,44.1
png,2008,43.2
png,2009,42.3
png,2010,41.4
png,2011,40.4
png,2012,39.5
png,2013,38.6
png,2014,37.7
png,2015,36.8
png,2016,35.9
png,2017,35
png,2018,34
png,2019,33.1
png,2020,32.1
pol,1960,51
pol,1961,47.2
pol,1962,43.9
pol,1963,40.8
pol,1964,37.9
pol,1965,35.2
pol,1966,32.9
pol,1967,31
pol,1968,29.8
pol,1969,28.8
pol,1970,27.8
pol,1971,26.3
pol,1972,24.5
pol,1973,23
pol,1974,21.9
pol,1975,21
pol,1976,20.3
pol,1977,19.7
pol,1978,19.1
pol,1979,18.5
pol,1980,17.9
pol,1981,17.5
pol,1982,17.1
pol,1983,16.6
pol,1984,16.1
pol,1985,15.5
pol,1986,14.9
pol,1987,14.3
pol,1988,13.9
pol,1989,13.5
pol,1990,13.3
pol,1991,12.9
pol,1992,12.7
pol,1993,12.3
pol,1994,12
pol,1995,11.4
pol,1996,10.4
pol,1997,9.4
pol,1998,8.5
pol,1999,7.8
pol,2000,7.3
pol,2001,6.9
pol,2002,6.6
pol,2003,6.4
pol,2004,6.1
pol,2005,5.9
pol,2006,5.7
pol,2007,5.5
pol,2008,5.2
pol,2009,4.9
pol,2010,4.7
pol,2011,4.4
pol,2012,4.3
pol,2013,4.1
pol,2014,3.9
pol,2015,3.8
pol,2016,3.7
pol,2017,3.6
pol,2018,3.5
pol,2019,3.5
pol,2020,3.4
prk,1985,24.7
prk,1986,24.4
prk,1987,24.7
prk,1988,25.7
prk,1989,27.4
prk,1990,29.9
prk,1991,33.1
prk,1992,37
prk,1993,41
prk,1994,45
prk,1995,48.2
prk,1996,49.9
prk,1997,49.9
prk,1998,48.1
prk,1999,44.6
prk,2000,40
prk,2001,35.1
prk,2002,30.6
prk,2003,27.1
prk,2004,24.7
prk,2005,23.5
prk,2006,23.1
prk,2007,22.8
prk,2008,22.4
prk,2009,21.6
prk,2010,20.4
prk,2011,19
prk,2012,17.5
prk,2013,16.2
prk,2014,15.1
prk,2015,14.1
prk,2016,13.4
prk,2017,12.7
prk,2018,12.1
prk,2019,11.6
prk,2020,10.3
prt,1960,78.2
prt,1961,76.2
prt,1962,72.6
prt,1963,68.5
prt,1964,64.2
prt,1965,60.3
prt,1966,57.5
prt,1967,55.9
prt,1968,54.8
prt,1969,52.9
prt,1970,50
prt,1971,46.3
prt,1972,42.4
prt,1973,38.6
prt,1974,34.8
prt,1975,31.6
prt,1976,28.5
prt,1977,25.7
prt,1978,23.4
prt,1979,21.4
prt,1980,19.9
prt,1981,18.8
prt,1982,17.6
prt,1983,16.5
prt,1984,15.5
prt,1985,14.5
prt,1986,13.7
prt,1987,12.9
prt,1988,12
prt,1989,11.1
prt,1990,10.2
prt,1991,9.4
prt,1992,8.6
prt,1993,7.8
prt,1994,7.2
prt,1995,6.7
prt,1996,6.3
prt,1997,5.9
prt,1998,5.7
prt,1999,5.3
prt,2000,5
prt,2001,4.7
prt,2002,4.3
prt,2003,3.9
prt,2004,3.6
prt,2005,3.3
prt,2006,3.1
prt,2007,3
prt,2008,2.9
prt,2009,2.8
prt,2010,2.8
prt,2011,2.7
prt,2012,2.7
prt,2013,2.7
prt,2014,2.7
prt,2015,2.7
prt,2016,2.7
prt,2017,2.7
prt,2018,2.6
prt,2019,2.6
prt,2020,2.5
pry,1960,55.8
pry,1961,55.3
pry,1962,55
pry,1963,54.7
pry,1964,54.4
pry,1965,54.2
pry,1966,54.1
pry,1967,54
pry,1968,53.7
pry,1969,53.5
pry,1970,53.2
pry,1971,52.8
pry,1972,52.3
pry,1973,51.7
pry,1974,51.1
pry,1975,50.4
pry,1976,49.6
pry,1977,48.7
pry,1978,47.7
pry,1979,46.6
pry,1980,45.5
pry,1981,44.3
pry,1982,43
pry,1983,41.7
pry,1984,40.4
pry,1985,39
pry,1986,37.7
pry,1987,36.5
pry,1988,35.3
pry,1989,34.1
pry,1990,33
pry,1991,31.9
pry,1992,30.9
pry,1993,29.9
pry,1994,29
pry,1995,28.2
pry,1996,27.5
pry,1997,26.8
pry,1998,26.2
pry,1999,25.7
pry,2000,25.2
pry,2001,24.6
pry,2002,24.1
pry,2003,23.5
pry,2004,23
pry,2005,22.4
pry,2006,21.9
pry,2007,21.4
pry,2008,20.8
pry,2009,20.3
pry,2010,19.8
pry,2011,19.1
pry,2012,18.6
pry,2013,18
pry,2014,17.5
pry,2015,17
pry,2016,16.5
pry,2017,15.9
pry,2018,15.4
pry,2019,14.9
pry,2020,14.4
pse,1975,73.3
pse,1976,69.4
pse,1977,65.8
pse,1978,62.3
pse,1979,59
pse,1980,56
pse,1981,53.2
pse,1982,50.5
pse,1983,48
pse,1984,45.7
pse,1985,43.4
pse,1986,41.2
pse,1987,39.2
pse,1988,37.3
pse,1989,35.5
pse,1990,33.9
pse,1991,32.4
pse,1992,31.1
pse,1993,29.9
pse,1994,28.8
pse,1995,27.8
pse,1996,26.8
pse,1997,25.9
pse,1998,25.1
pse,1999,24.2
pse,2000,23.5
pse,2001,22.8
pse,2002,22.1
pse,2003,21.4
pse,2004,20.8
pse,2005,20.2
pse,2006,19.5
pse,2007,18.9
pse,2008,18.3
pse,2009,17.8
pse,2010,17.2
pse,2011,16.7
pse,2012,16.3
pse,2013,15.9
pse,2014,15.4
pse,2015,15
pse,2016,14.6
pse,2017,14.2
pse,2018,13.8
pse,2019,13.4
pse,2020,13
qat,1969,49.3
qat,1970,46.4
qat,1971,43.7
qat,1972,41.2
qat,1973,38.8
qat,1974,36.6
qat,1975,34.7
qat,1976,32.8
qat,1977,31.2
qat,1978,29.7
qat,1979,28.4
qat,1980,27.2
qat,1981,26
qat,1982,24.9
qat,1983,23.8
qat,1984,22.7
qat,1985,21.6
qat,1986,20.6
qat,1987,19.4
qat,1988,18.4
qat,1989,17.3
qat,1990,16.2
qat,1991,15.2
qat,1992,14.3
qat,1993,13.4
qat,1994,12.7
qat,1995,12
qat,1996,11.5
qat,1997,11
qat,1998,10.6
qat,1999,10.2
qat,2000,9.8
qat,2001,9.5
qat,2002,9.1
qat,2003,8.8
qat,2004,8.5
qat,2005,8.2
qat,2006,8
qat,2007,7.7
qat,2008,7.5
qat,2009,7.3
qat,2010,7.2
qat,2011,7
qat,2012,6.8
qat,2013,6.6
qat,2014,6.4
qat,2015,6.1
qat,2016,5.8
qat,2017,5.5
qat,2018,5.2
qat,2019,4.9
qat,2020,4.6
rou,1960,66.8
rou,1961,62.5
rou,1962,55
rou,1963,47.3
rou,1964,42.7
rou,1965,42.1
rou,1966,44.1
rou,1967,47.7
rou,1968,50.1
rou,1969,48.8
rou,1970,43.3
rou,1971,37.9
rou,1972,35.2
rou,1973,34.5
rou,1974,33.8
rou,1975,32.1
rou,1976,30.1
rou,1977,28.5
rou,1978,27.5
rou,1979,26.5
rou,1980,25.5
rou,1981,24.5
rou,1982,23.1
rou,1983,21.7
rou,1984,21.3
rou,1985,21.7
rou,1986,22.7
rou,1987,23.4
rou,1988,23.6
rou,1989,22.9
rou,1990,21.6
rou,1991,20.5
rou,1992,19.9
rou,1993,19.9
rou,1994,20
rou,1995,19.8
rou,1996,19.4
rou,1997,18.8
rou,1998,18.1
rou,1999,17.1
rou,2000,16.1
rou,2001,15.4
rou,2002,15.1
rou,2003,15
rou,2004,14.6
rou,2005,13.7
rou,2006,12.6
rou,2007,11.5
rou,2008,10.5
rou,2009,9.8
rou,2010,9.3
rou,2011,8.9
rou,2012,8.4
rou,2013,7.9
rou,2014,7.4
rou,2015,6.8
rou,2016,6.3
rou,2017,5.9
rou,2018,5.5
rou,2019,5.3
rou,2020,5.1
rus,1970,26.1
rus,1971,24.9
rus,1972,23.9
rus,1973,22.9
rus,1974,22
rus,1975,21.3
rus,1976,20.6
rus,1977,20.1
rus,1978,19.6
rus,1979,19.2
rus,1980,18.8
rus,1981,18.3
rus,1982,18
rus,1983,17.8
rus,1984,17.4
rus,1985,16.9
rus,1986,16.3
rus,1987,15.7
rus,1988,15.2
rus,1989,14.8
rus,1990,14.6
rus,1991,14.6
rus,1992,14.7
rus,1993,15
rus,1994,15
rus,1995,15
rus,1996,14.7
rus,1997,14.5
rus,1998,14.2
rus,1999,13.9
rus,2000,13.3
rus,2001,12.6
rus,2002,11.9
rus,2003,11.2
rus,2004,10.3
rus,2005,9.6
rus,2006,8.9
rus,2007,8.3
rus,2008,7.9
rus,2009,7.6
rus,2010,7.4
rus,2011,7.2
rus,2012,7
rus,2013,6.7
rus,2014,6.4
rus,2015,5.9
rus,2016,5.4
rus,2017,5
rus,2018,4.6
rus,2019,4.2
rus,2020,3.9
rwa,1960,121.6
rwa,1961,119
rwa,1962,117.2
rwa,1963,116
rwa,1964,115.4
rwa,1965,115.5
rwa,1966,116
rwa,1967,116.9
rwa,1968,118.5
rwa,1969,120.1
rwa,1970,121.8
rwa,1971,123.5
rwa,1972,125.6
rwa,1973,128.5
rwa,1974,132.2
rwa,1975,135.5
rwa,1976,137.9
rwa,1977,137.9
rwa,1978,134.7
rwa,1979,128.4
rwa,1980,120.3
rwa,1981,111.7
rwa,1982,103.8
rwa,1983,98
rwa,1984,93.8
rwa,1985,90.4
rwa,1986,87.6
rwa,1987,85.4
rwa,1988,83.6
rwa,1989,83.3
rwa,1990,85.3
rwa,1991,90.2
rwa,1992,97.6
rwa,1993,106.4
rwa,1994,182.9
rwa,1995,121.3
rwa,1996,123.5
rwa,1997,121.6
rwa,1998,116.9
rwa,1999,110.4
rwa,2000,102.5
rwa,2001,93.3
rwa,2002,84
rwa,2003,75.5
rwa,2004,67.2
rwa,2005,60.3
rwa,2006,54.4
rwa,2007,49.7
rwa,2008,45.8
rwa,2009,42.7
rwa,2010,39.9
rwa,2011,36.9
rwa,2012,35.1
rwa,2013,33.5
rwa,2014,32.3
rwa,2015,31.2
rwa,2016,30.4
rwa,2017,29.6
rwa,2018,28.8
rwa,2019,28
rwa,2020,27.2
sau,1972,105.4
sau,1973,99.1
sau,1974,93.2
sau,1975,87.6
sau,1976,82.4
sau,1977,77.4
sau,1978,72.7
sau,1979,68.3
sau,1980,64.2
sau,1981,60.4
sau,1982,56.8
sau,1983,53.3
sau,1984,50.2
sau,1985,47.1
sau,1986,44.1
sau,1987,41.2
sau,1988,38.5
sau,1989,35.8
sau,1990,33.4
sau,1991,31.2
sau,1992,29.1
sau,1993,27.3
sau,1994,25.5
sau,1995,23.9
sau,1996,22.5
sau,1997,21.2
sau,1998,19.9
sau,1999,18.8
sau,2000,17.8
sau,2001,16.8
sau,2002,15.9
sau,2003,15
sau,2004,14.3
sau,2005,13.5
sau,2006,12.8
sau,2007,12
sau,2008,11.4
sau,2009,10.7
sau,2010,10.1
sau,2011,9.5
sau,2012,9
sau,2013,8.4
sau,2014,8
sau,2015,7.5
sau,2016,7.1
sau,2017,6.7
sau,2018,6.3
sau,2019,6.1
sau,2020,5.8
sdn,1960,98.3
sdn,1961,96.9
sdn,1962,95.5
sdn,1963,94.3
sdn,1964,93.1
sdn,1965,92.1
sdn,1966,91.1
sdn,1967,90.3
sdn,1968,89.5
sdn,1969,88.9
sdn,1970,88.4
sdn,1971,88
sdn,1972,87.5
sdn,1973,87
sdn,1974,86.6
sdn,1975,86
sdn,1976,85.4
sdn,1977,84.7
sdn,1978,84.1
sdn,1979,83.4
sdn,1980,82.7
sdn,1981,82
sdn,1982,81.3
sdn,1983,105.9
sdn,1984,104.4
sdn,1985,103
sdn,1986,78.2
sdn,1987,77.2
sdn,1988,76.1
sdn,1989,75
sdn,1990,73.9
sdn,1991,72.7
sdn,1992,71.5
sdn,1993,70.1
sdn,1994,68.8
sdn,1995,67.4
sdn,1996,65.9
sdn,1997,64.3
sdn,1998,62.8
sdn,1999,61.2
sdn,2000,59.4
sdn,2001,57.6
sdn,2002,55.9
sdn,2003,54.3
sdn,2004,52.7
sdn,2005,51.2
sdn,2006,49.8
sdn,2007,48.5
sdn,2008,47.2
sdn,2009,46
sdn,2010,44.9
sdn,2011,43.9
sdn,2012,42.9
sdn,2013,41.9
sdn,2014,40.9
sdn,2015,40
sdn,2016,38.9
sdn,2017,38
sdn,2018,37.1
sdn,2019,36.1
sdn,2020,35.2
sen,1960,120
sen,1961,119.9
sen,1962,120
sen,1963,120.1
sen,1964,120.3
sen,1965,120.4
sen,1966,120.2
sen,1967,119.9
sen,1968,119.3
sen,1969,118.4
sen,1970,117.2
sen,1971,115.4
sen,1972,113.3
sen,1973,110.8
sen,1974,107.9
sen,1975,104.6
sen,1976,101
sen,1977,97.3
sen,1978,93.8
sen,1979,90.6
sen,1980,87.8
sen,1981,85.6
sen,1982,83.5
sen,1983,81.4
sen,1984,79.1
sen,1985,76.5
sen,1986,73.6
sen,1987,70.7
sen,1988,68.2
sen,1989,66.3
sen,1990,64.9
sen,1991,64.2
