geo,time,ne_con_govt_kn
swe,2013,1059178000000
swe,2014,1072391000000
swe,2015,1095716000000
swe,2016,1136611000000
swe,2017,1137995000000
swe,2018,1147301000000
swe,2019,1150364000000
swe,2020,1135687000000
swz,1980,1268328700
swz,1981,1502110200
swz,1982,1504451800
swz,1983,1486080700
swz,1984,1492204300
swz,1985,1363246300
swz,1986,1530027200
swz,1987,1459424600
swz,1988,1490763400
swz,1989,1571992700
swz,1990,1872414800
swz,1991,1989622900
swz,1992,2595874400
swz,1993,2814479600
swz,1994,2919733700
swz,1995,2879073900
swz,1996,3528266800
swz,1997,3366386200
swz,1998,3451690900
swz,1999,4293002300
swz,2000,3474648400
swz,2001,3601845500
swz,2002,4442826700
swz,2003,5272223100
swz,2004,5773506300
swz,2005,5885709000
swz,2006,6186010700
swz,2007,6305609900
swz,2008,6564770500
swz,2009,7257313500
swz,2010,7214418000
swz,2011,6922898400
swz,2012,6944489300
swz,2013,7237797400
swz,2014,7590466300
swz,2015,8829048800
swz,2016,9490221700
swz,2017,9764739300
swz,2018,9339922900
swz,2019,9156351600
swz,2020,9754863300
syc,1984,493990200
syc,1985,624001700
syc,1986,742144100
syc,1987,697210400
syc,1988,693755000
syc,1989,805784500
syc,1990,736394100
syc,1991,740288800
syc,1992,866262100
syc,1993,918025600
syc,1994,897523400
syc,1995,829836800
syc,1996,928653400
syc,1997,1048349800
syc,1998,1222469100
syc,1999,1029957700
syc,2000,1461426500
syc,2001,1431137600
syc,2002,1355881300
syc,2003,1536294900
syc,2006,2213307900
syc,2012,1809000000
syc,2013,1857000000
syc,2014,1829000000
syc,2015,1917000000
syc,2016,1827824800
syc,2017,1974000000
syr,1970,28354000000
syr,1971,33476000000
syr,1972,37705000000
syr,1973,45045000000
syr,1974,53411000000
syr,1975,63360000000
syr,1976,63857000000
syr,1977,65129000000
syr,1978,70935000000
syr,1979,89480000000
syr,1980,90239000000
syr,1981,94612000000
syr,1982,100006000000
syr,1983,105341000000
syr,1984,114322000000
syr,1985,105769000000
syr,1986,95093000000
syr,1987,73570000000
syr,1988,69011000000
syr,1989,81275000000
syr,1990,79996000000
syr,1991,92297000000
syr,1992,89571000000
syr,1993,90773000000
syr,1994,89603000000
syr,1995,92527000000
syr,1996,92756000000
syr,1997,93908000000
syr,1998,95770000000
syr,1999,94224000000
syr,2000,112244000000
syr,2001,114771000000
syr,2002,114439000000
syr,2003,132385000000
syr,2004,156136000000
syr,2005,159140000000
syr,2006,161558000000
syr,2007,199622000000
syr,2008,198610000000
syr,2009,232996000000
syr,2010,259193000000
syr,2011,252341000000
syr,2012,235916000000
syr,2013,214182000000
syr,2014,269136919900
syr,2015,251792499600
syr,2016,230338276600
syr,2017,215905000000
syr,2018,228267000000
syr,2019,248523000000
tcd,1985,189938051200
tcd,1986,216516635000
tcd,1987,239891410900
tcd,1988,222810989100
tcd,1989,267072989800
tcd,1990,180917372800
tcd,1991,198828192700
tcd,1992,204977981300
tcd,1993,217622651400
tcd,1994,101718018100
tcd,1995,92684987400
tcd,1996,102908508600
tcd,1997,89884500000
tcd,1998,82895946100
tcd,1999,101312825800
tcd,2000,111903744000
tcd,2001,121253506600
tcd,2002,135332884300
tcd,2003,152889393500
tcd,2005,145754558000
tcd,2007,218631600000
tcd,2008,235336700000
tcd,2009,297187700000
tcd,2010,299317000000
tcd,2011,288379800000
tcd,2012,332989800000
tcd,2013,402225300000
tcd,2014,419555900000
tcd,2015,187338800000
tcd,2016,139650942300
tcd,2017,152921400000
tcd,2018,134943400000
tcd,2019,137185400000
tcd,2020,152454731600
tgo,1960,47484790519.7614
tgo,1961,42962446570.9835
tgo,1962,41454971099.5972
tgo,1963,52760893482.7729
tgo,1964,62559227379.9068
tgo,1965,62371228736.6754
tgo,1966,71388727073.9854
tgo,1967,68382707644.1152
tgo,1968,71388727073.9854
tgo,1969,71388727073.9854
tgo,1970,82661008525.9438
tgo,1971,101447280717.744
tgo,1972,114973740126.188
tgo,1973,107459251592.106
tgo,1974,114222017494.77699
tgo,1975,147286477553.75
tgo,1976,166824466726.229
tgo,1977,187113692037.34399
tgo,1978,193330658605.94501
tgo,1979,210409479778.43097
tgo,1980,212663720069.56296
tgo,1981,183940313972.034
tgo,1982,179521327576.39099
tgo,1983,153559780868.578
tgo,1984,165711996370.25299
tgo,1985,134779034916.843
tgo,1986,184520820283.37601
tgo,1987,181092207271.43399
tgo,1988,149197843917.832
tgo,1989,168420822396.80399
tgo,1990,177884325655.23199
tgo,1991,175097748200
tgo,1992,144260717600
tgo,1993,156955666600
tgo,1994,146125725000
tgo,1995,146271850000
tgo,1996,140402779800
tgo,1997,132399824300
tgo,1998,182816508400
tgo,1999,169863847000
tgo,2000,170051737900
tgo,2001,199717541600
tgo,2002,170158341600
tgo,2003,175209801100
tgo,2004,172735707500
tgo,2005,202783507700
tgo,2006,218655240200
tgo,2007,192850488300
tgo,2008,197938592800
tgo,2009,196965834300
tgo,2010,246926312400
tgo,2011,343653600300
tgo,2012,336905365700
tgo,2013,356177311100
tgo,2014,409577978700
tgo,2015,483034572900
tgo,2016,494158000000
tgo,2017,477318000000
tgo,2018,587767800000
tgo,2019,570716700000
tgo,2020,581981300000
tha,1960,44415071100
tha,1961,45761266800
tha,1962,50471989000
tha,1963,55182711200
tha,1964,58547237700
tha,1965,63931057700
tha,1966,69987975700
tha,1967,75371795700
tha,1968,90849435800
tha,1969,98924925200
tha,1970,110147797100
tha,1971,115270900000
tha,1972,119113287500
tha,1973,128078777800
tha,1974,127438420100
tha,1975,145369400800
tha,1976,173546587500
tha,1977,191477809000
tha,1978,216452966000
tha,1979,250394335700
tha,1980,257438271200
tha,1981,295874182100
tha,1982,299533369400
tha,1983,315265467500
tha,1984,340814779900
tha,1985,364118025400
tha,1986,361604741500
tha,1987,362637498900
tha,1988,377257396700
tha,1989,387156461300
tha,1990,413931120000
tha,1991,439557467900
tha,1992,467692285100
tha,1993,491607000000
tha,1994,533193000000
tha,1995,569924000000
tha,1996,625828000000
tha,1997,643175000000
tha,1998,672804000000
tha,1999,697073000000
tha,2000,716305000000
tha,2001,734912000000
tha,2002,759991000000
tha,2003,798943000000
tha,2004,830075000000
tha,2005,896434000000
tha,2006,916734000000
tha,2007,995124000000
tha,2008,1044147000000
tha,2009,1152700000000
tha,2010,1255685000000
tha,2011,1302440000000
tha,2012,1395853000000
tha,2013,1417379000000
tha,2014,1457176000000
tha,2015,1493835000000
tha,2016,1526255000000
tha,2017,1530150000000
tha,2018,1570599000000
tha,2019,1597105000000
tha,2020,1611132000000
tjk,1993,573092000
tjk,1994,405323700
tjk,1995,196505500
tjk,1996,135107600
tjk,1997,182854100
tjk,1998,153146700
tjk,1999,165605800
tjk,2000,148129500
tjk,2001,168302700
tjk,2002,166283800
tjk,2003,168405600
tjk,2004,170527300
tjk,2005,172649000
tjk,2006,174770800
tjk,2007,176892500
tjk,2008,179014300
tjk,2009,181136000
tjk,2010,183257700
tjk,2011,185379500
tjk,2012,187501200
tjk,2013,189622900
tkm,1987,2700000000
tkm,1988,2800000000
tkm,1989,3000000000
tkm,1990,2900000000
tkm,1991,3800000000
tls,2000,768642100
tls,2001,1028186300
tls,2002,1013472200
tls,2003,749339800
tls,2004,542365000
tls,2005,389904900
tls,2006,542064900
tls,2007,766096400
tls,2008,873572800
tls,2009,1046584700
tls,2010,1068753000
tls,2011,981795300
tls,2012,960471500
tls,2013,808851900
tls,2014,904477700
tls,2015,937368400
tls,2016,926587700
tls,2017,872754900
tls,2018,870275200
tls,2019,897757000
tls,2020,941301000
ton,2011,176469447.88391
ton,2012,192172512.18531
ton,2013,196743427.23359
ton,2014,196145842.38101
ton,2015,202247040.62474
ton,2016,199371429.02333
ton,2017,204180864.30814
ton,2018,206413705.84528
ton,2019,226499707.40538
ton,2020,264519707.71135
tun,1965,920708521.45617
tun,1966,1032155786.6105
tun,1967,1102996489.30326
tun,1968,1168761399.6992
tun,1969,1173837191.99603
tun,1970,1285063731.55712
tun,1971,1325008117.23897
tun,1972,1434689801.7343
tun,1973,1522302848.42677
tun,1974,1635736195.74642
tun,1975,1890409721.35203
tun,1976,2070932220.58358
tun,1977,2237992587.45327
tun,1978,2328915957.82703
tun,1979,2355619160.82716
tun,1980,2589768791.6522
tun,1981,2805159772.22532
tun,1982,3013488878.33628
tun,1983,3190480216.24985
tun,1984,3377623138.75709
tun,1985,3519083818.54939
tun,1986,3546449422.41612
tun,1987,3572931899.82301
tun,1988,3577345403.29669
tun,1989,3807743483.34087
tun,1990,3904183873.11103
tun,1991,4096402700
tun,1992,4222194700
tun,1993,4415516900
tun,1994,4583239400
tun,1995,4719403700
tun,1996,4870795400
tun,1997,5172254600
tun,1998,5499832600
tun,1999,5663527700
tun,2000,6223448900
tun,2001,6621226000
tun,2002,7038694600
tun,2003,7559660900
tun,2004,7888406600
tun,2005,8106488800
tun,2006,8671081100
tun,2007,9144931800
tun,2008,9542777100
tun,2009,10100232800
tun,2010,12689032808.0413
tun,2011,13501130621.6169
tun,2012,14216690010.6669
tun,2013,15083907812.073
tun,2014,15506257483.83
tun,2015,15986951880.3687
tun,2016,16320544077.3097
tun,2017,16431872500.1974
tun,2018,16529007812.3396
tur,1987,60427079200
tur,1988,59780982700
tur,1989,60274082900
tur,1990,65095513000
tur,1991,68013801900
tur,1992,70589918300
tur,1993,74422046200
tur,1994,71818018100
tur,1995,76608436000
tur,1996,83185181400
tur,1997,86615178400
tur,1998,92473877600
tur,1999,97169268900
tur,2000,101539111900
tur,2001,101896660800
tur,2002,107675076000
tur,2003,108174556100
tur,2004,115316937200
tur,2005,119451755400
tur,2006,131577119700
tur,2007,140775187300
tur,2008,145732172300
tur,2009,157576388400
tur,2010,160320143100
tur,2011,162046737200
tur,2012,173079192900
tur,2013,186990198500
tur,2014,192844367500
tur,2015,200388008400
tur,2016,219457591000
tur,2017,230470300700
tur,2018,245564894200
tur,2019,255652233400
tur,2020,261179642100
tza,1990,5070548768260.44043
tza,1991,5832417199100
tza,1992,5756833824600
tza,1993,5111978386800
tza,1994,4713988692900
tza,1995,4338061982900
tza,1996,2910345110000
tza,1997,2781947531800
tza,1998,2732343267200
tza,1999,2690221001300
tza,2000,2749149899600
tza,2001,2914102579000
tza,2002,3448887886000
tza,2003,4449058652400
tza,2004,5100043313600
tza,2005,5708808153500
tza,2006,6176930584700
tza,2007,6763738990300
tza,2008,6397585186600
tza,2009,7215444800200
tza,2010,6512786743300
tza,2011,6858225694500
tza,2012,7770261360500
tza,2013,8058996037700
tza,2014,8548397778700
tza,2015,9366334434200
tza,2016,9667250851200
tza,2017,9771805559800
tza,2018,9965991966000
tza,2019,10199717983200
tza,2020,10952036649100
uga,1982,1658045881385.86011
uga,1983,1748446094627.25
uga,1984,1833741938375.83008
uga,1985,1800202024066.23999
uga,1986,1728730063820.34009
uga,1987,2032974209579.6897
uga,1988,1926138575111.62964
uga,1989,1778101076743.87988
uga,1990,2094733839571.91992
uga,1991,2139863801400
uga,1992,2275242895800
uga,1993,2437492771000
uga,1994,2639261039500
uga,1995,2882662831100
uga,1996,3124111364900
uga,1997,3342800671300
uga,1998,3610224293300
uga,1999,3640985880000
uga,2000,3473158120700
uga,2001,3908743166900
uga,2002,4285233670800
uga,2003,4503193943100
uga,2004,4669536515200
uga,2005,4862079043000
uga,2006,5100092529600
uga,2007,5146399021000
uga,2008,5079124293500
uga,2009,5061113566700
uga,2010,5992654377200
uga,2011,8943126756800
uga,2012,6521727006600
uga,2013,6531146797900
uga,2014,7022794842100
uga,2015,8110260172200
uga,2016,7700379308500
uga,2017,8691681983100
uga,2018,10073678000300
uga,2019,10872350043400
uga,2020,12257423059400
ukr,1990,480558347211.52094
ukr,1991,516155249960.06494
ukr,1992,536007391479.46802
ukr,1993,536613747912.77502
ukr,1994,471379585044.33698
ukr,1995,434140597430.09399
ukr,1996,410697005563.04401
ukr,1997,401250974717.84003
ukr,1998,387207189940.19293
ukr,1999,356617822033.20001
ukr,2000,360184000000
ukr,2001,398383000000
ukr,2002,373064000000
ukr,2003,398189000000
ukr,2004,406508000000
ukr,2005,417791000000
ukr,2006,427945000000
ukr,2007,438266000000
ukr,2008,443735000000
ukr,2009,435274000000
ukr,2010,453819000000
ukr,2011,441653000000
ukr,2012,460452000000
ukr,2013,457143000000
ukr,2014,438512000000
ukr,2015,446049000000
ukr,2016,443727000000
ukr,2017,466624000000
ukr,2018,466262000000
ukr,2019,402801000000
ukr,2020,391119771000
usa,1970,1381007601000
usa,1971,1382179044000
usa,1972,1387187828000
usa,1973,1375306648000
usa,1974,1405012220000
usa,1975,1439302886000
usa,1976,1439321763000
usa,1977,1464886908000
usa,1978,1490944961000
usa,1979,1502355257000
usa,1980,1524863324000
usa,1981,1549290586000
usa,1982,1585391377000
usa,1983,1633345033000
usa,1984,1657831024000
usa,1985,1737552076000
usa,1986,1817279420000
usa,1987,1852853744000
usa,1988,1889635167000
usa,1989,1947746923000
usa,1990,2001186540000
usa,1991,2036098059000
usa,1992,2049337358000
usa,1993,2048202621000
usa,1994,2058783363000
usa,1995,2064366857000
usa,1996,2073653454000
usa,1997,2111762583000
usa,1998,2151307438000
usa,1999,2210781507000
usa,2000,2244753355000
usa,2001,2324626474000
usa,2002,2413818701000
usa,2003,2455195705000
usa,2004,2492977627000
usa,2005,2513857000000
usa,2006,2544527414000
usa,2007,2585285662000
usa,2008,2648639021000
usa,2009,2761512855000
usa,2010,2761818039000
usa,2011,2677045204000
usa,2012,2638042548000
usa,2013,2588228427000
usa,2014,2568211119000
usa,2015,2608983000000
usa,2016,2657528145000
usa,2017,2657840670000
usa,2018,2689015528000
usa,2019,2743653855000
usa,2020,2799231853000
uzb,2010,9871242712930
uzb,2011,10737044801482.59961
uzb,2012,11653154399266.90039
uzb,2013,12650679724578.40039
uzb,2014,13713150621192.80078
uzb,2015,14636493098842.09961
uzb,2016,15027661513414.09961
uzb,2017,15250830979554
uzb,2018,15988566192660.80078
uzb,2019,16900244865972.80078
uzb,2020,17243294752944.30078
ven,1960,1324449700
ven,1961,1310755900
ven,1962,1282940300
ven,1963,1489631500
ven,1964,1529429200
ven,1965,1645826700
ven,1966,1793463300
ven,1967,1861504400
ven,1968,2027114200
ven,1969,2152600400
ven,1970,2131442900
ven,1971,2430202400
ven,1972,2527964900
ven,1973,2712181700
ven,1974,2252181500
ven,1975,2321908600
ven,1976,2670543500
ven,1977,2823942700
ven,1978,2726324900
ven,1979,2858806400
ven,1980,2963396900
ven,1981,3123768800
ven,1982,3095878100
ven,1983,3012205700
ven,1984,3019945400
ven,1985,2974832000
ven,1986,3135064600
ven,1987,3240910200
ven,1988,3596029700
ven,1989,3514518900
ven,1990,3690788700
ven,1991,4250068800
ven,1992,4240167600
ven,1993,4018923800
ven,1994,3782479600
ven,1995,3879679100
ven,1996,3586128500
ven,1997,5675828000
ven,1998,5502232000
ven,1999,5089752000
ven,2000,5302753000
ven,2001,5670493000
ven,2002,5529453000
ven,2003,5844832000
ven,2004,6676216000
ven,2005,7387269000
ven,2006,8098170000
ven,2007,9211725000
ven,2008,9651859000
ven,2009,9800413000
ven,2010,10010534000
ven,2011,10603179000
ven,2012,11266671000
ven,2013,11643284000
ven,2014,11717868000
vir,2002,1029000000
vir,2003,918000000
vir,2004,938000000
vir,2005,941000000
vir,2006,986000000
vir,2007,1075000000
vir,2008,1086000000
vir,2009,1141000000
vir,2010,1199000000
vir,2011,1129000000
vir,2012,1026000000
vir,2013,1011000000
vir,2014,983000000
vir,2015,962000000
vir,2016,956000000
vir,2017,1079000000
vir,2018,1418000000
vir,2019,1200000000
vnm,1994,48465699896800
vnm,1995,52536845694700
vnm,1996,56440277634700
vnm,1997,58699465324000
vnm,1998,60590348892500
vnm,1999,57134149559000
vnm,2000,59998419343600
vnm,2001,63961045988500
vnm,2002,67404086887700
vnm,2003,72248025190500
vnm,2004,77864759446500
vnm,2005,84251000000000
vnm,2006,91410000000000
vnm,2007,99549000000000
vnm,2008,107036000000000
vnm,2009,115167000000000
vnm,2010,129313000000000
vnm,2011,138524000000000
vnm,2012,148481000000000
vnm,2013,159261000000000
vnm,2014,170409000000000
vnm,2015,182270000000000
vnm,2016,196013000000000
vnm,2017,210410000000000
vnm,2018,223624000000000
vnm,2019,236594000000000
vnm,2020,251168000000000
vut,2002,6919000000
vut,2003,6867000000
vut,2004,6733000000
vut,2005,6728000000
vut,2006,6843000000
vut,2007,7602000000
vut,2008,7560000000
vut,2009,8586000000
vut,2010,9019000000
vut,2011,8878000000
vut,2012,8782000000
vut,2013,8977000000
vut,2014,8648000000
vut,2015,10107000000
vut,2016,9962000000
vut,2017,11901000000
vut,2018,12442000000
zaf,1960,98777973039.85768
zaf,1961,105089057749.57899
zaf,1962,121021726005.21201
zaf,1963,126384505612.59
zaf,1964,136260303478.10699
zaf,1965,148086982021.035
zaf,1966,155464909970.892
zaf,1967,161620324114.11301
zaf,1968,172771478088.655
zaf,1969,183439910490.01599
zaf,1970,198020101438.54297
zaf,1971,213759966698.97101
zaf,1972,212793095382.27496
zaf,1973,222160464608.58401
zaf,1974,239352779099.55896
zaf,1975,268317501660.73801
zaf,1976,283069073049.44702
zaf,1977,293913170401.99493
zaf,1978,295886901804.76398
zaf,1979,310097196636.56299
zaf,1980,338363543903.99799
zaf,1981,344771744196.48901
zaf,1982,366571336187.70398
zaf,1983,373213756415.11102
zaf,1984,398615193990.828
zaf,1985,412319916524.09003
zaf,1986,421768691459.48499
zaf,1987,437547117318.95502
zaf,1988,444799366279.34399
zaf,1989,462664348998.03601
zaf,1990,473131409382.18201
zaf,1991,483825548849.57098
zaf,1992,492850157195.51501
zaf,1993,498627106200
zaf,1994,502660259200
zaf,1995,472455884800
zaf,1996,490433692900
zaf,1997,500910750500
zaf,1998,489788160000
zaf,1999,491916133800
zaf,2000,506322087900
zaf,2001,522131933500
zaf,2002,546000944300
zaf,2003,576869417900
zaf,2004,607082361400
zaf,2005,613632957400
zaf,2006,636751428000
zaf,2007,676256349700
zaf,2008,728133381800
zaf,2009,740990318600
zaf,2010,738923772200
zaf,2011,769097846500
zaf,2012,805940030800
zaf,2013,831421339500
zaf,2014,847435408100
zaf,2015,839290614200
zaf,2016,856222480000
zaf,2017,853841567600
zaf,2018,861977361400
zaf,2019,885487947300
zaf,2020,896896117900
zmb,2010,9118500000
zwe,2009,1009523900
zwe,2010,1559300200
zwe,2011,2162350900
zwe,2012,3423989500
zwe,2013,2504975100
zwe,2014,3001953600
zwe,2015,3478322900
zwe,2016,3935124400
zwe,2017,4506000000
zwe,2018,4400478600
