geo,time,se_sec_enrr
uzb,2009,89.47305
uzb,2010,89.87126
uzb,2011,90.21584
uzb,2012,92.08225
uzb,2013,91.79508
uzb,2014,92.01116
uzb,2015,91.84594
uzb,2016,92.60662
uzb,2017,93.33636
uzb,2018,94.98807
uzb,2019,97.41874
vct,1971,19.78945
vct,1972,24.62833
vct,1974,29.3151
vct,1975,27.92535
vct,1976,28.39113
vct,1982,42.5786
vct,1984,39.63405
vct,1985,32.65999
vct,1986,35.92542
vct,1987,47.47879
vct,1988,39.75718
vct,1991,60.07061
vct,2000,82.50789
vct,2001,84.58471
vct,2002,87.61703
vct,2003,86.22111
vct,2004,94.21038
vct,2005,89.42123
vct,2007,104.85165
vct,2008,109.47992
vct,2009,110.54023
vct,2010,108.03707
vct,2011,103.42641
vct,2012,101.92722
vct,2013,104.53585
vct,2014,106.30075
vct,2015,107.42559
vct,2016,106.68565
vct,2017,108.62513
vct,2018,107.22641
ven,1971,32.281
ven,1972,34.95429
ven,1973,37.19933
ven,1974,39.19803
ven,1975,40.9116
ven,1976,44.99283
ven,1977,47.32439
ven,1978,48.36737
ven,1979,49.54184
ven,1980,50.40558
ven,1981,50.75614
ven,1982,51.18992
ven,1983,52.28799
ven,1984,52.93
ven,1985,54.59938
ven,1986,55.66417
ven,1987,55.41858
ven,1988,55.42339
ven,1989,54.88739
ven,1990,54.91366
ven,1991,55.22172
ven,1992,56.14924
ven,1993,56.69244
ven,1999,57.49821
ven,2000,60.46075
ven,2001,64.41447
ven,2002,68.38725
ven,2003,69.5794
ven,2004,72.19079
ven,2005,74.59802
ven,2006,77.28792
ven,2007,79.87326
ven,2008,81.69454
ven,2009,82.70381
ven,2010,82.71373
ven,2011,83.74643
ven,2012,85.89011
ven,2013,93.44114
ven,2014,92.7581
ven,2015,91.02732
ven,2016,87.93421
ven,2017,88.07702
vgb,1971,93.81779
vgb,1972,91.10397
vgb,1973,77.92887
vgb,1974,79.47686
vgb,1975,76.09943
vgb,1976,74.09747
vgb,1979,64.65449
vgb,1981,62.18553
vgb,1984,98.95288
vgb,1985,80.99174
vgb,1990,94.47323
vgb,1991,94.05858
vgb,1992,88.04348
vgb,1994,93.76791
vgb,1999,102.85909
vgb,2000,98.75979
vgb,2001,97.19975
vgb,2002,97.91026
vgb,2003,100.55419
vgb,2004,105.95903
vgb,2005,117.33167
vgb,2006,121.52605
vgb,2007,114.41334
vgb,2009,106.93833
vgb,2010,108.09803
vgb,2011,99.53416
vgb,2012,96.63866
vgb,2013,94.50287
vgb,2014,92.76377
vgb,2015,93.06703
vgb,2016,92.32864
vgb,2020,97.97265
vir,1982,85.57705
vir,1983,91.99012
vir,1984,98.65672
vir,1985,104.97132
vir,1986,102.07957
vir,1987,105.43709
vir,1988,106.69253
vir,1989,106.90387
vir,1990,105.11734
vir,1991,103.0426
vir,1992,107.12464
vir,1993,111.08939
vir,1994,115.88338
vir,1995,118.85821
vir,1997,121.30901
vnm,1976,35.89334
vnm,1977,37.75393
vnm,1980,43.45309
vnm,1990,34.90376
vnm,1998,58.26018
vut,1970,5.7749
vut,1971,6.22121
vut,1972,6.68714
vut,1973,7.15318
vut,1974,8.17551
vut,1975,9.11569
vut,1976,10.45003
vut,1977,12.0394
vut,1978,12.55635
vut,1980,12.65783
vut,1981,12.79934
vut,1983,14.68818
vut,1989,15.23883
vut,1991,17.73708
vut,1999,30.29762
vut,2000,34.66171
vut,2001,35.72269
vut,2002,39.54713
vut,2003,40.34037
vut,2004,42.75033
vut,2010,59.5327
vut,2015,54.20477
vut,2020,51.64329
wsm,1970,56.03
wsm,1973,54.11463
wsm,1975,65.88085
wsm,1976,67.17345
wsm,1977,70.2032
wsm,1978,70.7799
wsm,1979,71.89355
wsm,1980,76.01445
wsm,1981,76.73468
wsm,1982,82.79268
wsm,1986,81.52492
wsm,1994,76.49454
wsm,1995,75.89416
wsm,1996,74.41614
wsm,1997,78.00825
wsm,1998,77.91615
wsm,1999,78.99459
wsm,2000,78.48042
wsm,2001,80.42706
wsm,2002,81.53352
wsm,2003,83.7576
wsm,2004,83.63483
wsm,2005,82.97049
wsm,2006,83.73386
wsm,2007,83.82845
wsm,2009,85.99013
wsm,2010,87.66227
wsm,2011,87.55933
wsm,2012,88.42921
wsm,2014,93.86634
wsm,2015,94.03806
wsm,2016,93.25814
yem,1999,43.0725
yem,2001,47.17221
yem,2003,47.51481
yem,2004,48.05286
yem,2005,46.44696
yem,2008,43.01621
yem,2010,44.08377
yem,2011,46.1609
yem,2012,46.91278
yem,2013,49.27726
yem,2016,51.58068
zaf,1989,65.51932
zaf,1990,68.88434
zaf,1991,72.31454
zaf,1994,80.83278
zaf,1998,86.8002
zaf,1999,84.58689
zaf,2000,81.033
zaf,2001,81.65817
zaf,2002,82.48176
zaf,2003,83.49302
zaf,2004,85.96943
zaf,2005,87.39671
zaf,2006,90.64883
zaf,2007,92.33537
zaf,2008,90.8974
zaf,2009,92.5119
zaf,2010,93.7372
zaf,2011,96.18246
zaf,2012,98.82686
zaf,2014,107.80412
zaf,2015,109.44408
zaf,2016,107.17695
zaf,2017,104.69798
zaf,2018,100.51117
zaf,2019,102.55666
zmb,1970,12.6513
zmb,1971,13.05209
zmb,1972,13.46962
zmb,1973,13.0911
zmb,1974,13.58024
zmb,1975,14.28067
zmb,1976,14.79754
zmb,1977,15.186
zmb,1978,15.49189
zmb,1979,15.36991
zmb,1980,15.55066
zmb,1981,15.46002
zmb,1982,15.81107
zmb,1985,18.12745
zmb,1986,19.39154
zmb,1987,18.91952
zmb,1988,19.61719
zmb,1990,20.36501
zmb,1994,19.93312
zwe,1970,7.17674
zwe,1971,7.35205
zwe,1972,7.91883
zwe,1973,8.12065
zwe,1974,8.15622
zwe,1975,8.40285
zwe,1976,8.44456
zwe,1977,8.48476
zwe,1978,8.10161
zwe,1979,7.23885
zwe,1980,7.45603
zwe,1981,14.32041
zwe,1982,21.05122
zwe,1983,28.15413
zwe,1984,35.65198
zwe,1985,39.74891
zwe,1986,42.57895
zwe,1987,44.36846
zwe,1988,45.27177
zwe,1989,45.61662
zwe,1990,43.35288
zwe,1991,45.01215
zwe,1992,40.26802
zwe,1993,38.05048
zwe,1994,38.40691
zwe,1995,40.60807
zwe,1996,42.38789
zwe,1997,44.99807
zwe,1999,45.42811
zwe,2000,45.22139
zwe,2001,46.1592
zwe,2002,43.88483
zwe,2003,39.97964
zwe,2012,51.55099
zwe,2013,52.40567
