geo,time,ne_dab_totl_cd
per,2006,80409821046.8454
per,2007,94655161393.4164
per,2008,119319183840.869
per,2009,115057101122.103
per,2010,141657994407.27802
per,2011,163144039795.21399
per,2012,188257885956.93097
per,2013,201518561012.621
per,2014,204080662205.00201
per,2015,194717686220.32401
per,2016,192257118307.60599
per,2017,206942800184.02097
per,2018,218672792551.57297
per,2019,226180145626.70401
per,2020,199525022175.17001
phl,1981,38821900082.2826
phl,1982,41055380796.2529
phl,1983,36470348276.29649
phl,1984,33233822862.8576
phl,1985,32609020961.1282
phl,1986,31936293916.8142
phl,1987,35386563071.2233
phl,1988,40848173054.3692
phl,1989,47291812473.3745
phl,1990,50928809418.564
phl,1991,51741958028.0655
phl,1992,61847428653.0132
phl,1993,65417909354.7887
phl,1994,76596758519.828
phl,1995,87735002905.3647
phl,1996,99347760772.1972
phl,1997,100010455966.774
phl,1998,78152384612.07388
phl,1999,85951377086.64841
phl,2000,82385305355.03741
phl,2001,80964809544.49049
phl,2002,87539164972.8824
phl,2003,89619515119.4297
phl,2004,98300121625.97969
phl,2005,108908368559.472
phl,2006,125558867141.748
phl,2007,152262753329.86899
phl,2008,183381621097.77896
phl,2009,176762268090.98099
phl,2010,209107642111.14801
phl,2011,240271388702.04501
phl,2012,269536785923.49896
phl,2013,293753987171.19702
phl,2014,305691296883.88202
phl,2015,320927184442.58398
phl,2016,345487185727.34399
phl,2017,358253676670.33002
phl,2018,387548132858.58307
phl,2019,422328466097.69
phl,2020,389680620641.18701
png,1961,273728039.1672
png,1962,291312041.68326
png,1963,313712044.88843
png,1964,354816050.76992
png,1965,412588195.7666
png,1966,482136857.43084
png,1967,540598163.28816
png,1968,589315824.84041
png,1969,700078172.24773
png,1970,873558181.2073
png,1971,977797575.89488
png,1972,999880000
png,1973,1175543246.69791
png,1974,1378929524.90311
png,1975,1455164157.61225
png,1976,1527876009.08174
png,1977,1656937073.54056
png,1978,2027789533.07942
png,1979,2311464034.84125
png,1980,2821732001.78864
png,1981,2996582317.9792
png,1982,2909410968.17874
png,1983,3004664394.21122
png,1984,2902292454.92989
png,1985,2673598120.56383
png,1986,2853922277.1258
png,1987,3348386386.16588
png,1988,3973013608.58033
png,1989,3975430950.16302
png,1990,3487570232.49592
png,1991,4161974789.91597
png,1992,4283951897.15944
png,1993,4193683565.00409
png,1994,4745242288.55721
png,1995,3832258194.88101
png,1996,4587934825.49317
png,1997,4980695767.38024
png,1998,3591555577.13786
png,1999,3121339779.44072
png,2000,2925005027.48843
png,2001,2678039563.76137
png,2002,2912149956.25097
png,2003,2992268959.11304
png,2004,3406998416.98482
pol,1995,139218556701.03101
pol,1996,162458365787.61899
pol,1997,165539291922.05701
pol,1998,183143810784.37
pol,1999,180110156033.375
pol,2000,183399829732.40399
pol,2001,198125748064.19296
pol,2002,206161274509.80399
pol,2003,223807307603.302
pol,2004,262699037620.29697
pol,2005,310146808839.43799
pol,2006,352647589584.94501
pol,2007,445326782036.92297
pol,2008,561762410758.75806
pol,2009,444061408288.19598
pol,2010,490251384605.17999
pol,2011,539727285000.67499
pol,2012,502323967449.716
pol,2013,513508511042.20697
pol,2014,537221429703.59802
pol,2015,464642790821.06403
pol,2016,454817895911.53497
pol,2017,506672399650.72894
pol,2018,569421325137.74683
pol,2019,568871698702.922
pol,2020,556094571377.28491
pri,1963,2669000000
pri,1964,3039000000
pri,1965,3457000000
pri,1966,3759000000
pri,1967,4063000000
pri,1968,4535000000
pri,1969,5098000000
pri,1970,5798000000
pri,1971,6893200000
pri,1972,7674500000
pri,1973,8257600000
pri,1974,8902000000
pri,1975,10304600000
pri,1976,11076600000
pri,1977,11464100000
pri,1978,12609300000
pri,1979,13813600000
pri,1980,15511300000
pri,1981,16691100000
pri,1982,16476000000
pri,1983,17612100000
pri,1984,19586400000
pri,1985,20623200000
pri,1986,21280000000
pri,1987,23655300000
pri,1988,26028000000
pri,1989,27879300000
pri,1990,29447000000
pri,1991,30137400000
pri,1992,31677700000
pri,1993,33831600000
pri,1994,36268100000
pri,1995,39063600000
pri,1996,42238695000
pri,1997,45869976000
pri,1998,48229300000
pri,1999,53486300000
pri,2000,55526239000
pri,2001,57471558000
pri,2002,58799609000
pri,2003,61325955000
pri,2004,65659645000
pri,2005,69379112000
pri,2006,72689643000
pri,2007,74586775000
pri,2008,76445478000
pri,2009,76277700000
pri,2010,76637800000
pri,2011,78766500000
pri,2012,82187800000
pri,2013,82830000000
pri,2014,82091900000
pri,2015,79629600000
pri,2016,78008600000
pri,2017,79574000000
pri,2018,86720600000
pri,2019,90377400000
pri,2020,84929900000
prt,1970,8550167364.01674
prt,1971,9707992932.86219
prt,1972,11685982209.0437
prt,1973,16093409648.4056
prt,1974,19945603788.4767
prt,1975,21063968627.451
prt,1976,22563468169.7613
prt,1977,24358203247.7737
prt,1978,26106633211.6788
prt,1979,29176348360.6557
prt,1980,37412527032.4389
prt,1981,37795895765.4723
prt,1982,35859972250.2523
prt,1983,30377993123.4166
prt,1984,26830460147.9047
prt,1985,27785646546.6525
prt,1986,39250111245.1414
prt,1987,50384741710.545
prt,1988,60865498607.2423
prt,1989,64100285204.9911
prt,1990,83954359443.1163
prt,1991,95801205772.16589
prt,1992,115724085239.08501
prt,1993,101797576362.05
prt,1994,106688745169.082
prt,1995,125652295342.97501
prt,1996,131352615024.69501
prt,1997,126373951972.556
prt,1998,135309286509.35001
prt,1999,140664055318.69601
prt,2000,131703661929.211
prt,2001,134028767193.759
prt,2002,145796952745.18701
prt,2003,175808191185.86401
prt,2004,204287424601.80801
prt,2005,214565211207.819
prt,2006,225106764241.535
prt,2007,258672241137.41501
prt,2008,288582103170.42102
prt,2009,261562580990
prt,2010,256315974668.20096
prt,2011,255387994781.17801
prt,2012,217294138066.15201
prt,2013,223946311511.91599
prt,2014,229557966214.29599
prt,2015,197919873390.35999
prt,2016,204057582210.72198
prt,2017,219123505432.33701
prt,2018,241191989223.63
prt,2019,238901878687.121
prt,2020,233366530162.32001
pry,1965,447111111.11111
pry,1966,479380952.38095
pry,1967,509468253.96825
pry,1968,540515873.01587
pry,1969,582015873.01587
pry,1970,601769841.26984
pry,1971,681634920.63492
pry,1972,769595238.09524
pry,1973,988626984.12698
pry,1974,1355483451.22107
pry,1975,1581626984.12698
pry,1976,1756357142.85714
pry,1977,2154658730.15873
pry,1978,2654428571.42857
pry,1979,3604626984.12698
pry,1980,4724063492.06349
pry,1981,6007793650.79365
pry,1982,5832404411.76471
pry,1983,6049444538.91255
pry,1984,4699617263.20647
pry,1985,3283930288.46326
pry,1986,3670478265.61551
pry,1987,3960603159.85103
pry,1988,3758092415.68832
pry,1989,3767886377.33786
pry,1990,5048477056.27751
pry,1991,6108191544.21974
pry,1992,6429480736.91928
pry,1993,6797390974.66032
pry,1994,7984215113.71511
pry,1995,8564984704.58783
pry,1996,9548993563.38213
pry,1997,9865052290.78086
pry,1998,8549892385.26457
pry,1999,8127400090.7963
pry,2000,8145732428.1842
pry,2001,7758414704.68323
pry,2002,6080222281.22933
pry,2003,6679033420.89615
pry,2004,8539650598.18431
pry,2005,9646009610.29471
pry,2006,12374865381.7674
pry,2007,16472637912.5418
pry,2008,23607465674.9788
pry,2009,21159011849.9999
pry,2010,26414613505.1486
pry,2011,33085976412.5315
pry,2012,32888197022.5748
pry,2013,37083071944.3881
pry,2014,39632973107.9075
pry,2015,35272960085.2332
pry,2016,33728365607.1152
pry,2017,36891535868.8975
pry,2018,39677628156.9775
pry,2019,37513572553.8556
pry,2020,34198460488.4431
pse,1994,4463800000
pse,1995,5139400000
pse,1996,5376800000
pse,1997,5852800000
pse,1998,6207400000
pse,1999,6864200000
pse,2000,6324600000
pse,2001,6066000000
pse,2002,5314200000
pse,2003,5981100000
pse,2004,7006900000
pse,2005,7902800000
pse,2006,8152500000
pse,2007,8862900000
pse,2008,10581400000
pse,2009,11608700000
pse,2010,13447000000
pse,2011,14958500000
pse,2012,16343900000
pse,2013,18328700000
pse,2014,19150900000
pse,2015,19348200000
pse,2016,21049600000
pse,2017,22095400000
pse,2018,22658100000
pse,2019,23559700000
pse,2020,21156700000
qat,1994,6555769258.24176
qat,1995,8055769175.82418
qat,1996,8702197884.61538
qat,1997,9929120796.7033
qat,1998,9113736785.71429
qat,1999,8136263736.26374
qat,2000,9776098901.0989
qat,2001,11081318681.3187
qat,2002,13125549450.5494
qat,2003,15712912087.9121
qat,2004,19686538461.5385
qat,2005,28750824175.8242
qat,2006,44404670329.6703
qat,2007,60229945054.9451
qat,2008,76894505494.50549
qat,2009,76159615384.61539
qat,2010,76863736263.73628
qat,2011,89729945054.94508
qat,2012,98650824175.82419
qat,2013,113170500109.89
qat,2014,130000148021.978
qat,2015,128720175357.14301
qat,2016,142810203835.13501
qat,2017,138087309028.49301
qat,2018,146584953813.20901
qat,2019,151094894062.70801
qat,2020,132542682026.589
rou,1990,42681818181.8182
rou,1991,30139473684.21049
rou,1992,27233750000
rou,1993,27673421052.6316
rou,1994,30695286404.8338
rou,1995,39318740777.1766
rou,1996,39842685695.75089
rou,1997,37997907366.0714
rou,1998,44949526813.8801
rou,1999,37624600534.7942
rou,2000,39243908056.5664
rou,2001,43511957606.41409
rou,2002,48684586295.568
rou,2003,62288855421.6868
rou,2004,81824125991.97231
rou,2005,108583690839.826
rou,2006,136838020647.91701
rou,2007,199172907353.48401
rou,2008,241883202985.42999
rou,2009,185290919227.36401
rou,2010,177336857673.306
rou,2011,194124319359.70599
rou,2012,179657286200.33401
rou,2013,192522611857.32697
rou,2014,200801624268.48199
rou,2015,179191751753.75101
rou,2016,190092629089.47601
rou,2017,216922862430.59799
rou,2018,249698980109.60001
rou,2019,260180089195.12
rou,2020,259818096135.72101
rus,1988,548899501661.13
rus,1989,501992057228.68597
rus,1990,515701542885.55695
rus,1991,516525925925.92603
rus,1992,395537530266.34399
rus,1993,401535514967.02197
rus,1994,377049744485.41296
rus,1995,382102115405.914
rus,1996,372853909786.17102
rus,1997,396006914433.88098
rus,1998,247017001545.595
rus,1999,162510154346.06
rus,2000,207696409527.19501
rus,2001,269108673294.48096
rus,2002,307923444976.07703
rus,2003,384914635735.69696
rus,2004,521929885456.43903
rus,2005,663860644029.92493
rus,2006,864569158912.87585
rus,2007,1172860113835.37988
rus,2008,1531797094101.68994
rus,2009,1153558241231.98999
rus,2010,1415550630764.71997
rus,2011,1887799797837.46948
rus,2012,2075088035590.37012
rus,2013,2180431006592.93994
rus,2014,1939418732509.6001
rus,2015,1262500882048.38989
rus,2016,1210510931923.95996
rus,2017,1490684368936.69995
rus,2018,1491503651778.17993
rus,2019,1557432531585.1499
rus,2020,1396882874811.56006
rwa,1960,116199956
rwa,1961,120000030
rwa,1962,129400028
rwa,1963,136599976
rwa,1964,130800010
rwa,1965,155999974
rwa,1966,135382844.57143
rwa,1967,167380018
rwa,1968,183220017
rwa,1969,201300038
rwa,1970,228099992
rwa,1971,237796013.93278
rwa,1972,266109338.25525
rwa,1973,296108283.88265
rwa,1974,336744539.86674
rwa,1975,620629305.36546
rwa,1976,668471982.41872
rwa,1977,771980248.10523
rwa,1978,987396158.5868
rwa,1979,1128264105.60764
rwa,1980,1404653976.87067
rwa,1981,1574914262.57138
rwa,1982,1584526112.18569
rwa,1983,1615482320.93817
rwa,1984,1699052922.74293
rwa,1985,1871831588.22141
rwa,1986,2091929580.58428
rwa,1987,2409663501.15655
rwa,1988,2658608366.24254
rwa,1989,2673162496.10101
rwa,1990,2765802468.45734
rwa,1991,2116883319.67128
rwa,1992,2286604188.0384
rwa,1993,2273731722.09627
rwa,1994,1194441709.54545
rwa,1995,1560916414.26595
rwa,1996,1661114871.26002
rwa,1997,2182483221.89051
rwa,1998,2339951993.8421
rwa,1999,2511751295.65951
rwa,2000,2413657100.06923
rwa,2001,2253765813.77673
rwa,2002,2264557859.9359
rwa,2003,2431256102.89126
rwa,2004,2676492642.6403
rwa,2005,3308933700.42734
rwa,2006,3698218068.43193
rwa,2007,4419566509.12781
rwa,2008,5957051740.27112
rwa,2009,6583259030.3429
rwa,2010,7088540497.51094
rwa,2011,7872351873.58458
rwa,2012,8917341193.18223
rwa,2013,9043990745.9529
rwa,2014,9574321302.98563
rwa,2015,10140012024.567
rwa,2016,10311397310.7704
rwa,2017,10420702547.8921
rwa,2018,10947824268.4286
rwa,2019,11838311810.7519
rwa,2020,12016684940.7706
sau,1968,3223773311.11111
sau,1969,3442915888.88889
sau,1970,3805158176.26677
sau,1971,4593488214.00343
sau,1972,5478177958.00084
sau,1973,3170710479.63233
sau,1974,22827505744.0505
sau,1975,22637789395.8874
sau,1976,41297711276.0658
sau,1977,55745481883.3893
sau,1978,74070002390.7991
sau,1979,88802714758.48169
sau,1980,105050872298.771
sau,1981,123981468808.948
sau,1982,135442771773.186
sau,1983,141065669458.867
sau,1984,132425429228.882
sau,1985,110725336212.41499
sau,1986,94861013820.70929
sau,1987,91069773535.74608
sau,1988,91679660066.30222
sau,1989,99474392877.1015
sau,1990,107088838082.65401
sau,1991,129687987610.147
sau,1992,132808496315.08701
sau,1993,131773085046.729
sau,1994,124454620934.57899
sau,1995,129533425500.668
sau,1996,137414579439.252
sau,1997,144174008010.681
sau,1998,142113296000
sau,1999,143140773333.33301
sau,2000,154181576773.33301
sau,2001,155215384613.33301
sau,2002,156794986106.66699
sau,2003,168595120960
sau,2004,189172128880
sau,2005,222868442262.01599
sau,2006,264888387930.57401
sau,2007,311925356797.86499
sau,2008,373627937520
sau,2009,389110700106.66693
sau,2010,440579065973.33295
sau,2011,492991640106.66693
sau,2012,551761128960
sau,2013,588903988346.66699
sau,2014,657191969493.33301
sau,2015,683566596960
sau,2016,642185826746.66699
sau,2017,650568453040
sau,2018,681194701306.66699
sau,2019,726047762800
sau,2020,685535262243.02405
sdn,1960,1265333333.33333
sdn,1961,1415000000
sdn,1962,1529000000
sdn,1963,1582000000
sdn,1964,1650333333.33333
sdn,1976,7534000000
sdn,1977,9335666666.66667
sdn,1978,8230000000
sdn,1979,9881000000
sdn,1980,8397166666.66667
sdn,1981,11422333333.3333
sdn,1982,10578333333.3333
sdn,1983,9106076923.07692
sdn,1984,10478500000
sdn,1985,13165066666.6667
sdn,1986,16317812500
sdn,1987,21286111111.1111
sdn,1988,14440476190.4762
sdn,1989,14698412698.4127
sdn,1990,12594262295.082
sdn,1991,11744444444.4444
sdn,1992,7497433264.88706
sdn,1993,9765537350.91023
sdn,1994,13461671616.0221
sdn,1995,14498880702.3584
sdn,1996,9757089542.69268
sdn,1997,12477811195.0244
sdn,1998,12311459711.1554
sdn,1999,11655877172.8371
sdn,2000,12717571406.3472
sdn,2001,15689073328.1794
sdn,2002,18552727317.6104
sdn,2003,21656891217.7178
sdn,2004,27092662479.1594
sdn,2005,37573904232.1744
sdn,2006,47896392125.259
sdn,2007,59666650959.7738
sdn,2008,62937055018.65849
sdn,2009,52040414230.7692
sdn,2010,60702358000
sdn,2011,53976458394.7368
sdn,2012,39132076500
sdn,2013,44215824054.79449
sdn,2014,49535424573.0337
sdn,2015,51747573262.6263
sdn,2016,42643186740
sdn,2017,41338804995.2381
sdn,2018,30986871388.23529
sdn,2019,26144731683.1551
sdn,2020,21310576343.6679
sen,1965,1097487612.61914
sen,1966,1158821212.38941
sen,1967,1156973976.44018
sen,1968,1278588015.34452
sen,1969,1214222388.88427
sen,1970,1211016976.88421
sen,1971,1288782247.30475
sen,1972,1505755327.2522
sen,1973,1809470268.74367
sen,1974,1927202750.00631
sen,1975,2664600122.14553
sen,1976,2781306878.18438
sen,1977,2831830676.09656
sen,1978,3345362400.03313
sen,1979,4189880508.30976
sen,1980,4914545609.14328
sen,1981,4370039183.20189
sen,1982,4431407868.56548
sen,1983,4042684027.37414
sen,1984,3898714364.11254
sen,1985,4162587242.17065
sen,1986,5778659840.23952
sen,1987,6819926736.24972
sen,1988,7052253516.40554
sen,1989,6988250732.47751
sen,1990,8235953505.9738
sen,1991,8065757702.48796
sen,1992,8717061029.84679
sen,1993,8310886155.5163
sen,1994,5659876564.80574
sen,1995,6797306850.22731
sen,1996,7204970782.66078
sen,1997,6455233571.0935
sen,1998,7115693996.01798
sen,1999,7349478525.71346
sen,2000,6804026279.20271
sen,2001,7439694373.01619
sen,2002,7981030982.83267
sen,2003,10030117211.9413
sen,2004,11634277800.0068
sen,2005,12692310284.1036
sen,2006,13526545485.5199
sen,2007,16535922858.754
sen,2008,20404986773.7668
sen,2009,18328718275.0173
sen,2010,18135733803.72409
sen,2011,20481043986.1254
sen,2012,20667909792.1228
sen,2013,21931898300.5858
sen,2014,22744261198.7711
sen,2015,20042106744.5046
sen,2016,21132167836.416
sen,2017,23903562983.0845
sen,2018,26790326341.0607
sen,2019,26618088754.0941
sen,2020,28314648742.4989
sgp,1960,763164771.98484
sgp,1961,847739448.58226
sgp,1962,925617404.93924
sgp,1963,1013001437.34483
sgp,1964,1004148699.85627
sgp,1965,1081046648.37319
sgp,1966,1193126878.34836
sgp,1967,1334574676.59741
sgp,1968,1543087678.03476
sgp,1969,1784136939.76218
sgp,1970,2250065333.856
sgp,1971,2681007448.05958
sgp,1972,3113646048.4479
sgp,1973,4113528888.88889
sgp,1974,6014283388.94767
sgp,1975,6161188395.09212
sgp,1976,6845907308.22755
sgp,1977,6832200097.13453
sgp,1978,7866975485.77519
sgp,1979,9847185576.0774
sgp,1980,12512002207.3025
sgp,1981,14472211843.8259
sgp,1982,16524258058.4087
sgp,1983,17940747663.5514
sgp,1984,19961855182.2054
sgp,1985,19012001312.6436
sgp,1986,17808145084.3144
sgp,1987,19907274731.33089
sgp,1988,22765052231.71889
sgp,1989,27303220035.7782
sgp,1990,32438804286.52
sgp,1991,39314732272.0695
sgp,1992,45703069367.7103
sgp,1993,54444547592.5238
sgp,1994,61937933743.6166
sgp,1995,72884224636.65871
sgp,1996,81288794326.2411
sgp,1997,86817483836.20689
sgp,1998,68956500956.0229
sgp,1999,72460058997.05009
sgp,2000,84097273781.90259
sgp,2001,76742646648.4344
sgp,2002,76895565732.1568
sgp,2003,72427505452.8757
sgp,2004,86517690214.1758
sgp,2005,91065428983.4174
sgp,2006,104624331298.383
sgp,2007,124792117311.39301
sgp,2008,155322920347.728
sgp,2009,148338191818.49399
sgp,2010,176709864319.76501
sgp,2011,202653760534.26599
sgp,2012,222575018004.32101
sgp,2013,237009669943.259
sgp,2014,241318996132.90201
sgp,2015,223925734652.31296
sgp,2016,233483387622.14999
sgp,2017,249606850604.67801
sgp,2018,261386639976.27496
sgp,2019,264327444656.20901
sgp,2020,231349713705.87799
slb,1980,424184678.76535
slb,1981,450488608.11521
slb,1982,447943607.59457
slb,1983,421397847.18404
slb,1984,421601332.76758
slb,1985,384935731.53377
slb,1986,273327591.18844
slb,1987,232617150.93521
slb,1988,368304375.30923
slb,1989,330972531.60074
slb,1990,338898152.6075
slb,1991,380875202.59319
slb,1992,367473788.46351
slb,1993,449226715.1865
slb,1994,537765084.76636
slb,1995,559323526.82111
slb,1996,629486316.73396
slb,1997,627673598.96688
slb,1998,480936954.89659
slb,1999,489655029.8671
slb,2000,482815539.70406
slb,2001,532398635.84691
slb,2002,383327406.35372
slb,2003,339865972.10195
slb,2004,378238272.74306
slb,2005,511427774.60524
slb,2006,635784217.09705
slb,2007,754704652.37846
slb,2008,825384943.01682
slb,2009,847796399.75171
slb,2010,1078678157.35631
slb,2011,1122714721.31705
slb,2012,1209620404.6117
slb,2013,1423836978.40347
slb,2014,1452008731.8482
slb,2015,1400305760.16779
slb,2016,1450139654.26134
slb,2017,1566929533.1795
slb,2018,1642502357.74914
slb,2019,1730858638.99968
slb,2020,1672023766.04086
sle,1980,1269670413.41208
sle,1981,1301268225.34725
sle,1982,1427198966.61688
sle,1983,1104209873.07262
sle,1984,1106834797.50593
sle,1985,947075009.81547
sle,1986,470718356.94755
sle,1987,639765315.35749
sle,1988,903887546.90287
sle,1989,874692765.7867
sle,1990,645167978.54388
sle,1991,762408742.07112
sle,1992,688944733.68042
sle,1993,802151718.06167
sle,1994,876683143.00324
sle,1995,939143273.30508
sle,1996,1080234604.10557
sle,1997,866198675.49669
sle,1998,720854438.47531
sle,1999,709756124.59816
sle,2000,771065436.64261
sle,2001,1294784885.33092
sle,2002,1505801810.3859
sle,2003,1621765833.29784
sle,2004,1614400473.84593
sle,2005,1821402535.82908
sle,2006,2016877154.77571
sle,2007,2323306643.09069
sle,2008,2774350232.11524
sle,2009,2808242351.48347
sle,2010,3034151063.44443
sle,2011,4360370582.99115
sle,2012,4845985809.19281
sle,2013,6406251752.34312
sle,2014,6101727690.09676
sle,2015,5436383025.0985
sle,2016,4948667740.82634
sle,2017,4541425541.154
sle,2018,4974086101.35037
sle,2019,4879533144.86367
sle,2020,4931849974.56506
slv,1965,899000000
slv,1966,977080000
slv,1967,1005680000
slv,1968,1027480000
slv,1969,1076760000
slv,1970,1129680000
slv,1971,1209640000
slv,1972,1251480000
slv,1973,1485920100
slv,1974,1806040000
slv,1975,1981520000
slv,1976,2357920000
slv,1977,2921280100
slv,1978,3417720100
slv,1979,3469520000
slv,1980,3541199900
slv,1981,3674680000
slv,1982,3592702500
slv,1983,3696418800
slv,1984,3910033300
slv,1985,4087790600
slv,1986,3936779000
slv,1987,4239463400
slv,1988,4461147000
slv,1989,4829230800
slv,1990,5425595661.7415
slv,1991,5951002900
slv,1992,6767344100
slv,1993,7667792200
slv,1994,8854575800
slv,1995,10371919800
slv,1996,10832539100
slv,1997,11398573800
slv,1998,12259910500
slv,1999,12660608000
slv,2000,13559213200
slv,2001,14232036300
slv,2002,14550256900
slv,2003,15414584700
slv,2004,16191137900
slv,2005,17517480000
slv,2006,19452060000
slv,2007,21517650000
slv,2008,22876590000
slv,2009,20799620000
slv,2010,22071820000
slv,2011,24606890000
slv,2012,25771690000
slv,2013,26609370000
slv,2014,26885930000
slv,2015,27560550000
slv,2016,28038330000
slv,2017,29037090000
slv,2018,30643430000
slv,2019,31368270000
slv,2020,29163900000
smr,2015,1028474310.84224
smr,2016,1086742357.2643
smr,2017,1166237631.01804
smr,2018,1262878050.75318
smr,2019,1281301063.47909
som,1960,188453838.37846
som,1961,205239870.86405
som,1962,233491841.64326
som,1963,237985830.88567
som,1964,262709776.19609
som,1965,252222486.66508
som,1966,276974342.63394
som,1967,295160224.55865
som,1968,305716165.70301
som,1969,329828562.28571
som,1970,339456996.57143
som,1971,353126868.10874
som,1972,436999644.13117
som,1973,572777039.87901
som,1974,572899299.12629
som,1975,813343923.74901
som,1976,918776639.23749
som,1977,692760941.44928
som,1978,735980676.24309
som,1979,892847655.64304
som,1980,937389260.97078
som,1981,1003614478.12302
som,1982,1100310995.92901
som,1983,1093932985.42958
som,1984,1154797769.33391
som,1985,990133521.66934
som,1986,1139001513.57358
som,1987,1257435900.0781
som,1988,1218562396.81088
som,1989,1498913797.4383
som,1990,1173400793.68378
srb,1995,17347090395.4802
srb,1996,23282495344.5065
srb,1997,27604181113.94889
srb,1998,20397465805.3196
srb,1999,20275264760.108
srb,2000,7214522392.62007
srb,2001,14926985056.8718
srb,2002,19976244714.5344
srb,2003,25827287819.482
srb,2004,32404601465.5353
srb,2005,32413418213.3232
srb,2006,38336618224.8182
srb,2007,52247867108.0431
srb,2008,63568939495.90391
srb,2009,51181373056.7648
srb,2010,46929745564.3911
srb,2011,55565783122.0153
srb,2012,49277746770.89529
srb,2013,52370873743.085
srb,2014,50863074951.3887
srb,2015,42448207632.6561
srb,2016,42656362134.7995
srb,2017,47088046555.78329
srb,2018,55008729714.2703
srb,2019,56630943965.5828
srb,2020,57753367718.9466
ssd,2008,9492726485.91785
ssd,2009,9244016711.40358
ssd,2010,9936257104.42969
ssd,2011,9102623720.3078
ssd,2012,10251563389.8305
ssd,2013,24190298440.678
ssd,2014,12265983118.6441
ssd,2015,11067809278.0645
sur,2006,2433575099.31844
sur,2007,2734790528.23315
sur,2008,3368670309.65392
sur,2009,3879052823.31512
sur,2010,3733153638.81402
svk,1990,14118900457.0848
svk,1991,14934482630.7331
svk,1992,16477158752.7494
svk,1993,17833776059.9672
svk,1994,19721286036.3032
svk,1995,26020822222.2222
svk,1996,31620221799.74649
svk,1997,30579155998.6405
svk,1998,33151000111.8693
svk,1999,31922412202.8954
svk,2000,29937794288.6369
svk,2001,33069621916.9185
svk,2002,37568464871.7193
svk,2003,47144703039.703
svk,2004,58332163502.982
svk,2005,64770936244.7439
svk,2006,72286416369.89638
svk,2007,86189883297.4516
svk,2008,102670385985.084
svk,2009,89549900669.80969
svk,2010,91081127099.3168
svk,2011,98793820850.4088
svk,2012,89042376548.2359
svk,2013,93035862625.1763
svk,2014,96208267864.9612
svk,2015,85915839664.28391
svk,2016,87029474666.5811
svk,2017,93304892737.81779
svk,2018,103628350805.98801
svk,2019,104864419331.51401
svk,2020,104198271210.63499
svn,1990,15990953389.8305
svn,1991,12017973913.0435
svn,1992,12174770047.1698
svn,1993,13111779894.1799
svn,1994,14757378604.6512
svn,1995,21830812778.0024
svn,1996,21775541784.7026
svn,1997,20999323229.29169
svn,1998,22520913156.3762
svn,1999,23694693473.9618
svn,2000,21035761945.7598
svn,2001,21093592300.0987
svn,2002,23257083291.7706
svn,2003,29728785144.0472
svn,2004,34912754110.6129
svn,2005,36438144509.3894
svn,2006,39499982436.3317
svn,2007,48706220765.3394
svn,2008,56953592131.3383
svn,2009,49856395850.805
svn,2010,47698117710.2834
svn,2011,50956412548.0059
svn,2012,44994731828.43169
svn,2013,46151453741.1421
svn,2014,46620508097.08489
svn,2015,39658259007.02769
svn,2016,40944289691.9102
svn,2017,44227463153.20709
svn,2018,49589296668.4996
svn,2019,49492071070.0862
svn,2020,48645907267.5223
swe,1960,16575228400.3872
swe,1961,17839314493.5424
swe,1962,19360053779.4043
swe,1963,20966240821.6294
swe,1964,23503109832.2999
swe,1965,26164443784.8686
swe,1966,28320893588.6599
swe,1967,30491795830.6702
swe,1968,32310405753.3527
swe,1969,35150974257.4262
swe,1970,39643762661.4088
swe,1971,42300031799.2938
swe,1972,49543198807.324
swe,1973,59245673986.2157
swe,1974,68332836869.8473
swe,1975,85494329030.39349
swe,1976,93260632934.6404
swe,1977,97799822831.13168
swe,1978,104653318136.55
swe,1979,126651523407.43201
swe,1980,147253821401.55099
swe,1981,131363347750.52299
swe,1982,116086276382.38901
swe,1983,104057156812.87601
swe,1984,106907623612.757
swe,1985,114524455770.058
swe,1986,148401822252.79401
swe,1987,183233421866.12799
swe,1988,208303844823.08401
swe,1989,223237422482.12296
swe,1990,268265096134.35199
swe,1991,275316265398.92499
swe,1992,284047891239.39697
swe,1993,207234370583.54999
swe,1994,221349533437.01401
swe,1995,252209496306.05701
swe,1996,275641813301.52094
swe,1997,251372905997.45901
swe,1998,255368620988.94296
swe,1999,259479207010.07001
swe,2000,249590163934.42599
swe,2001,229662313270.27496
swe,2002,252771359028.86896
swe,2003,316263556880.15503
swe,2004,358968008817.646
swe,2005,367588818562.578
swe,2006,394410018703.74896
swe,2007,461490353317.15698
swe,2008,488664411099.81598
swe,2009,412967937495.09998
swe,2010,470479865427.66803
swe,2011,546816863725.65997
swe,2012,526114785217.59894
swe,2013,561971741254.63098
swe,2014,561020349712.16797
swe,2015,485860738925.22601
swe,2016,499863719403.29297
swe,2017,527305577653.47498
swe,2018,543041362581.72998
swe,2019,511538844119.99695
swe,2020,516432074680.94293
swz,1960,34019319.61361
swz,1961,44659106.81786
swz,1962,49979000.41999
swz,1963,56978860.42279
swz,1964,67058658.82682
swz,1965,68598628.02744
swz,1966,85818283.63433
swz,1967,90998180.0364
swz,1968,76998460.0308
swz,1969,95198096.03808
swz,1970,102776004.47991
swz,1971,119845357.94183
swz,1972,128810589.30662
swz,1973,161270172.91066
swz,1974,176349668.87417
swz,1975,242330764.02975
swz,1976,248505059.79761
