geo,time,ne_gdi_ftot_zs
ner,2005,18.22109
ner,2006,19.02365
ner,2007,18.80511
ner,2008,25.52194
ner,2009,28.42993
ner,2010,31.87047
ner,2011,31.56277
ner,2012,28.80514
ner,2013,29.59488
ner,2014,30.78426
ner,2015,32.60701
ner,2016,27.01088
ner,2017,25.79504
ner,2018,28.4905
ner,2019,30.31499
ner,2020,31.06514
nga,1981,89.38613
nga,1982,85.9414
nga,1983,75.75651
nga,1984,58.95629
nga,1985,46.39545
nga,1986,54.94827
nga,1987,50.04989
nga,1988,43.75477
nga,1989,52.48744
nga,1990,53.12219
nga,1991,48.40018
nga,1992,43.77439
nga,1993,44.47636
nga,1994,42.06784
nga,1995,37.20593
nga,1996,36.58167
nga,1997,38.42226
nga,1998,40.5534
nga,1999,38.278
nga,2000,34.04928
nga,2001,30.03794
nga,2002,26.76866
nga,2003,28.3709
nga,2004,26.06325
nga,2005,24.96612
nga,2006,26.1665
nga,2007,20.18004
nga,2008,18.85977
nga,2009,21.11545
nga,2010,16.81501
nga,2011,15.67631
nga,2012,14.21112
nga,2013,14.16873
nga,2014,15.08353
nga,2015,14.82718
nga,2016,14.72496
nga,2017,14.71562
nga,2018,19.01838
nga,2019,24.62523
nga,2020,28.64594
nic,2006,24.35164
nic,2007,25.60259
nic,2008,26.94803
nic,2009,20.31506
nic,2010,21.17433
nic,2011,24.61847
nic,2012,28.06479
nic,2013,28.34457
nic,2014,27.33339
nic,2015,29.26343
nic,2016,27.64391
nic,2017,26.7615
nic,2018,22.38508
nic,2019,16.97657
nic,2020,18.57127
nld,1969,26.1022
nld,1970,28.09285
nld,1971,28.24729
nld,1972,26.15007
nld,1973,24.91572
nld,1974,22.44128
nld,1975,22.43413
nld,1976,21.45053
nld,1977,22.66117
nld,1978,22.71819
nld,1979,21.99069
nld,1980,22.5654
nld,1981,20.69437
nld,1982,20.07074
nld,1983,19.96492
nld,1984,20.47038
nld,1985,21.21652
nld,1986,21.79171
nld,1987,22.09799
nld,1988,23.55612
nld,1989,23.19568
nld,1990,22.84694
nld,1991,22.25384
nld,1992,22.04001
nld,1993,21.25235
nld,1994,20.69123
nld,1995,20.92934
nld,1996,21.57127
nld,1997,21.68158
nld,1998,21.84608
nld,1999,22.91762
nld,2000,22.53416
nld,2001,22.14364
nld,2002,21.08346
nld,2003,20.59944
nld,2004,20.29224
nld,2005,20.41341
nld,2006,21.04094
nld,2007,23.29344
nld,2008,22.11703
nld,2009,21.30587
nld,2010,19.69658
nld,2011,20.13734
nld,2012,18.76131
nld,2013,18.35637
nld,2014,17.59158
nld,2015,22.10598
nld,2016,20.00107
nld,2017,20.141
nld,2018,20.4258
nld,2019,21.25416
nld,2020,21.30097
nld_curacao,2005,24.89456
nld_curacao,2006,24.82797
nld_curacao,2007,26.22251
nld_curacao,2008,28.04657
nld_curacao,2009,27.29865
nld_curacao,2010,27.45271
nld_curacao,2011,24.57498
nld_curacao,2012,23.52149
nld_curacao,2013,24.37776
nld_curacao,2014,24.59164
nld_curacao,2015,21.9163
nld_curacao,2016,23.22999
nor,1970,27.98645
nor,1971,30.5694
nor,1972,28.85836
nor,1973,30.06357
nor,1974,31.79433
nor,1975,34.75842
nor,1976,37.09024
nor,1977,37.21987
nor,1978,31.77852
nor,1979,30.48683
nor,1980,27.89628
nor,1981,28.17133
nor,1982,28.33315
nor,1983,28.89714
nor,1984,27.51902
nor,1985,25.98159
nor,1986,28.80929
nor,1987,29.12085
nor,1988,29.67576
nor,1989,26.85134
nor,1990,22.83506
nor,1991,21.74988
nor,1992,20.87744
nor,1993,21.30103
nor,1994,21.6248
nor,1995,21.43909
nor,1996,21.82242
nor,1997,23.551
nor,1998,26.51529
nor,1999,23.46627
nor,2000,19.82375
nor,2001,19.52898
nor,2002,19.4278
nor,2003,18.88495
nor,2004,19.64583
nor,2005,20.37114
nor,2006,20.94949
nor,2007,23.59137
nor,2008,22.61521
nor,2009,23.2601
nor,2010,20.74831
nor,2011,21.51397
nor,2012,22.44842
nor,2013,23.57786
nor,2014,23.86697
nor,2015,23.83436
nor,2016,25.20319
nor,2017,24.56122
nor,2018,23.92594
nor,2019,26.87679
nor,2020,27.33029
npl,1975,13.415
npl,1976,14.04507
npl,1977,14.93634
npl,1978,16.6937
npl,1979,14.68827
npl,1980,15.76378
npl,1981,15.74322
npl,1982,17.63586
npl,1983,19.47867
npl,1984,17.53491
npl,1985,20.84317
npl,1986,18.16811
npl,1987,19.50864
npl,1988,19.92172
npl,1989,18.12051
npl,1990,16.12033
npl,1991,18.4005
npl,1992,19.17108
npl,1993,21.21902
npl,1994,21.09278
npl,1995,22.06912
npl,1996,22.53036
npl,1997,21.67244
npl,1998,21.73046
npl,1999,19.08249
npl,2000,19.32182
npl,2001,19.19512
npl,2002,19.56478
npl,2003,19.92418
npl,2004,20.34117
npl,2005,19.94174
npl,2006,20.72089
npl,2007,21.06778
npl,2008,21.87755
npl,2009,21.35434
npl,2010,22.20773
npl,2011,23.92931
npl,2012,23.99041
npl,2013,24.73023
npl,2014,25.25208
npl,2015,27.55381
npl,2016,28.70522
npl,2017,30.57544
npl,2018,32.43288
npl,2019,33.81513
npl,2020,28.42877
nzl,1971,23.01969
nzl,1972,24.94919
nzl,1973,24.87773
nzl,1974,27.83383
nzl,1975,30.19845
nzl,1976,26.9049
nzl,1977,24.40069
nzl,1978,23.55894
nzl,1979,21.38578
nzl,1980,21.66404
nzl,1981,24.70336
nzl,1982,25.73091
nzl,1983,25.83741
nzl,1984,26.35874
nzl,1985,27.34979
nzl,1986,24.09366
nzl,1987,23.26455
nzl,1988,21.25269
nzl,1989,21.63397
nzl,1990,20.67335
nzl,1991,17.6603
nzl,1992,17.86941
nzl,1993,19.53178
nzl,1994,21.2947
nzl,1995,22.42508
nzl,1996,22.34498
nzl,1997,22.1495
nzl,1998,20.55867
nzl,1999,21.87514
nzl,2000,20.85047
nzl,2001,21.48673
nzl,2002,21.93725
nzl,2003,23.25712
nzl,2004,24.21794
nzl,2005,24.74576
nzl,2006,23.9134
nzl,2007,23.91294
nzl,2008,22.70044
nzl,2009,20.17323
nzl,2010,19.75096
nzl,2011,19.96526
nzl,2012,20.75737
nzl,2013,21.34471
nzl,2014,22.47497
nzl,2015,22.96507
nzl,2016,22.69308
nzl,2017,23.12816
nzl,2018,23.76818
nzl,2019,23.48348
nzl,2020,22.78271
omn,1967,31.18557
omn,1968,12.57942
omn,1969,9.3
omn,1970,13.76404
omn,1971,28.45723
omn,1972,29.82955
omn,1973,26.21015
omn,1974,30.62445
omn,1975,35.62552
omn,1976,36.3225
omn,1977,32.82637
omn,1978,29.68831
omn,1979,24.66073
omn,1980,22.47229
omn,1981,22.72962
omn,1982,27.17866
omn,1990,12.34837
omn,1991,15.02018
omn,1992,16.35373
omn,1993,17.53477
omn,1994,15.74296
omn,1995,14.97993
omn,1996,13.69525
omn,1997,17.64513
omn,1998,31.03699
omn,1999,22.3205
omn,2000,15.45066
omn,2001,17.05837
omn,2002,18.64456
omn,2003,21.91688
omn,2004,24.3695
omn,2005,22.01588
omn,2006,23.86938
omn,2007,28.66548
omn,2008,30.61873
omn,2009,33.30616
omn,2010,21.66616
omn,2011,28.55278
omn,2012,27.65296
omn,2013,29.94413
omn,2014,29.82734
omn,2015,34.01136
omn,2016,39.29899
omn,2017,33.32165
omn,2018,30.49142
omn,2019,28.95326
omn,2020,28.89951
pak,1960,10.52985
pak,1961,13.07806
pak,1962,14.4458
pak,1963,17.25467
pak,1964,20.39458
pak,1965,21.47689
pak,1966,17.62578
pak,1967,16.57008
pak,1968,15.1948
pak,1969,13.78268
pak,1970,14.31384
pak,1971,13.87057
pak,1972,12.46136
pak,1973,11.33023
pak,1974,12.0474
pak,1975,14.58676
pak,1976,17.46648
pak,1977,17.64364
pak,1978,16.42338
pak,1979,16.21476
pak,1980,16.81449
pak,1981,17.1487
pak,1982,16.84019
pak,1983,16.94929
pak,1984,16.48682
pak,1985,16.50404
pak,1986,17.01449
pak,1987,17.47488
pak,1988,16.47436
pak,1989,17.30053
pak,1990,17.29975
pak,1991,17.34832
pak,1992,18.5898
pak,1993,19.11229
pak,1994,17.83361
pak,1995,17.03421
pak,1996,17.37707
pak,1997,16.343
pak,1998,15.04469
pak,1999,13.93139
pak,2000,15.97884
pak,2001,15.80007
pak,2002,14.51533
pak,2003,15.07059
pak,2004,14.83436
pak,2005,16.12224
pak,2006,17.73199
pak,2007,17.18706
pak,2008,17.60585
pak,2009,15.94948
pak,2010,14.20456
pak,2011,12.52063
pak,2012,13.47596
pak,2013,13.35733
pak,2014,13.03527
pak,2015,14.10703
pak,2016,14.08612
pak,2017,14.55054
pak,2018,15.74249
pak,2019,14.03492
pak,2020,13.72762
pan,1960,12.83645
pan,1961,15.07231
pan,1962,14.70617
pan,1963,15.00853
pan,1964,12.70356
pan,1965,13.18612
pan,1966,17.18012
pan,1967,16.57792
pan,1968,17.50877
pan,1969,18.41731
pan,1970,21.21256
pan,1971,21.99381
pan,1972,24.3382
pan,1973,24.86047
pan,1974,23.25196
pan,1975,24.06141
pan,1976,25.73148
pan,1977,17.81876
pan,1978,20.44781
pan,1979,19.53044
pan,1980,20.50902
pan,1981,22.84302
pan,1982,22.7648
pan,1983,17.24285
pan,1984,13.49651
pan,1985,13.78206
pan,1986,15.19586
pan,1987,17.20805
pan,1988,7.84453
pan,1989,5.81119
pan,1990,7.62696
pan,1991,13.34537
pan,1992,16.5027
pan,1993,20.69175
pan,1994,21.10665
pan,1995,23.23345
pan,1996,24.79763
pan,1997,24.66782
pan,1998,27.48278
pan,1999,27.4623
pan,2000,26.0724
pan,2001,18.70044
pan,2002,16.69436
pan,2003,21.00354
pan,2004,20.40493
pan,2005,20.70075
pan,2006,22.51684
pan,2007,27.86723
pan,2008,31.55007
pan,2009,28.97188
pan,2010,29.6135
pan,2011,31.13859
pan,2012,35.47043
pan,2013,39.2886
pan,2014,40.63242
pan,2015,39.43284
pan,2016,38.35086
pan,2017,39.33563
pan,2018,38.63793
pan,2019,37.14723
pan,2020,23.7586
per,1960,28.14286
per,1961,32.78644
per,1962,35.62731
per,1963,32.34866
per,1964,27.44861
per,1965,28.89356
per,1966,28.66887
per,1967,25.12853
per,1968,21.85708
per,1969,21.08263
per,1970,15.86991
per,1971,16.64016
per,1972,16.65789
per,1973,21.35227
per,1974,24.85284
per,1975,23.73699
per,1976,22.25333
per,1977,22.29071
per,1978,21.3397
per,1979,22.41876
per,1980,25.97729
per,1981,29.77173
per,1982,30.42486
per,1983,23.70305
per,1984,21.45255
per,1985,18.98457
per,1986,19.55184
per,1987,18.09901
per,1988,19.29963
per,1989,17.45837
per,1990,16.29243
per,1991,16.53344
per,1992,16.42127
per,1993,18.3165
per,1994,21.20228
per,1995,23.95832
per,1996,22.23648
per,1997,23.49956
per,1998,23.15267
per,1999,21.23761
per,2000,19.67007
per,2001,17.96666
per,2002,16.73093
per,2003,16.92107
per,2004,16.78856
per,2005,17.06208
per,2006,17.78614
per,2007,19.98542
per,2008,23.42658
per,2009,22.13863
per,2010,23.51338
per,2011,23.34853
per,2012,25.04453
per,2013,25.3008
per,2014,24.54052
per,2015,23.08857
per,2016,21.44695
per,2017,20.6076
per,2018,20.92537
per,2019,20.94689
per,2020,19.68726
phl,2000,19.36918
phl,2001,18.31176
phl,2002,18.34386
phl,2003,18.62828
phl,2004,18.5446
phl,2005,18.18152
phl,2006,18.71891
phl,2007,18.87399
phl,2008,19.08392
phl,2009,18.61542
phl,2010,20.40214
phl,2011,18.96664
phl,2012,19.93006
phl,2013,20.78301
phl,2014,20.86217
phl,2015,22.23164
phl,2016,24.99662
phl,2017,25.64293
phl,2018,27.2833
phl,2019,27.15513
phl,2020,21.27844
png,1960,13.41108
png,1961,12.53431
png,1962,13.16467
png,1963,15.34091
png,1964,17.05796
png,1965,19.00423
png,1966,20.79633
png,1967,20.56288
png,1968,20.15235
png,1969,27.81391
png,1970,39.78139
png,1971,40.86174
png,1972,25.90993
png,1973,14.23418
png,1974,15.50426
png,1975,16.887
png,1976,16.73619
png,1977,18.42896
png,1978,19.44384
png,1979,19.9804
png,1980,23.07827
png,1981,26.80823
png,1982,32.96936
png,1983,29.72695
png,1984,23.87845
png,1985,18.43571
png,1986,20.96179
png,1987,19.31122
png,1988,23.24848
png,1989,25.96119
png,1990,25.12516
png,1991,28.01475
png,1992,21.64575
png,1993,18.50794
png,1994,18.80432
png,1995,19.53552
png,1996,17.22945
png,1997,15.28042
png,1998,13.97694
png,1999,12.10233
png,2000,20.41638
png,2001,21.15981
png,2002,19.42339
png,2003,18.15194
png,2004,18.13367
pol,1995,17.41639
pol,1996,19.3824
pol,1997,22.12725
pol,1998,23.91999
pol,1999,24.23628
pol,2000,23.69299
pol,2001,20.44097
pol,2002,18.40796
pol,2003,18.1422
pol,2004,18.33197
pol,2005,18.89302
pol,2006,20.40496
pol,2007,22.4652
pol,2008,23.10584
pol,2009,21.44349
pol,2010,20.26259
pol,2011,20.70435
pol,2012,19.86224
pol,2013,18.92819
pol,2014,19.83288
pol,2015,20.07038
pol,2016,17.97764
pol,2017,17.52583
pol,2018,18.21532
pol,2019,18.2951
pol,2020,16.60177
pri,1960,20.98233
pri,1963,20.95475
pri,1964,22.71932
pri,1965,24.98699
pri,1966,23.56095
pri,1967,26.0141
pri,1968,24.73552
pri,1969,24.63739
pri,1970,27.86661
pri,1971,28.22306
pri,1972,27.82474
pri,1973,22.85788
pri,1974,22.06433
pri,1975,25.3577
pri,1976,20.46919
pri,1977,15.68374
pri,1978,15.49485
pri,1979,15.01882
pri,1980,14.31966
pri,1981,13.5519
pri,1982,11.04258
pri,1983,9.9684
pri,1984,10.96041
pri,1985,11.56034
pri,1986,10.57417
pri,1987,12.61186
pri,1988,14.7496
pri,1989,15.63463
pri,1990,15.58865
pri,1991,15.50533
pri,1992,14.55993
pri,1993,15.03752
pri,1994,14.82145
pri,1995,15.37934
pri,1996,16.73968
pri,1997,17.6991
pri,1998,16.8584
pri,1999,19.84319
pri,2000,19.20937
pri,2001,16.88242
pri,2002,15.85464
pri,2003,15.18449
pri,2004,14.89144
pri,2005,14.18294
pri,2006,13.55855
pri,2007,13.04053
pri,2008,11.71976
pri,2009,10.06271
pri,2010,9.06524
pri,2011,9.57144
pri,2012,10.19654
pri,2013,9.44139
pri,2014,8.81569
pri,2015,8.51681
pri,2016,7.95914
pri,2017,7.98111
pri,2018,15.09368
pri,2019,14.32479
pri,2020,11.5159
prt,1970,24.86306
prt,1971,26.46796
prt,1972,28.99324
prt,1973,28.69451
prt,1974,27.82984
prt,1975,27.74325
prt,1976,26.82648
prt,1977,28.36172
prt,1978,29.88462
prt,1979,28.44712
prt,1980,30.58381
prt,1981,33.01894
prt,1982,33.25183
prt,1983,31.23116
prt,1984,25.23287
prt,1985,23.32912
prt,1986,23.66028
prt,1987,26.18691
prt,1988,27.91445
prt,1989,27.13132
prt,1990,26.73845
prt,1991,25.43126
prt,1992,24.17941
prt,1993,22.67134
prt,1994,22.69477
prt,1995,23.28153
prt,1996,23.82379
prt,1997,25.99736
prt,1998,27.34822
prt,1999,27.59114
prt,2000,28.00305
prt,2001,27.38159
prt,2002,25.8571
prt,2003,23.76044
prt,2004,23.42407
prt,2005,23.12658
prt,2006,22.53285
prt,2007,22.50962
prt,2008,22.85224
prt,2009,21.2016
prt,2010,20.57382
prt,2011,18.42025
prt,2012,15.82422
prt,2013,14.75158
prt,2014,15.0316
prt,2015,15.51722
prt,2016,15.49327
prt,2017,16.78398
prt,2018,17.52253
prt,2019,18.10623
prt,2020,19.0832
pry,1962,11.52306
pry,1963,10.21045
pry,1964,10.9675
pry,1965,14.29185
pry,1966,15.47647
pry,1967,16.26045
pry,1968,15.38697
pry,1969,15.42665
pry,1970,14.52597
pry,1971,14.09191
pry,1972,13.69467
pry,1973,16.27191
pry,1974,18.38921
pry,1975,20.76413
pry,1976,22.77116
pry,1977,23.86917
pry,1978,25.19238
pry,1979,26.97752
pry,1980,27.23732
pry,1981,27.40539
pry,1982,23.99748
pry,1983,19.86291
pry,1984,20.86809
pry,1985,19.32134
pry,1986,21.25963
pry,1987,20.86483
pry,1988,18.94848
pry,1989,17.55216
pry,1990,16.82328
pry,1991,17.74866
pry,1992,17.44427
pry,1993,19.5845
pry,1994,21.83205
pry,1995,20.02839
pry,1996,19.52508
pry,1997,19.17146
pry,1998,16.64289
pry,1999,15.92779
pry,2000,15.43962
pry,2001,15.61863
pry,2002,15.19592
pry,2003,17.74617
pry,2004,18.30353
pry,2005,19.1468
pry,2006,19.27551
pry,2007,17.88366
pry,2008,18.92706
pry,2009,18.53228
pry,2010,21.29161
pry,2011,20.94778
pry,2012,19.53601
pry,2013,19.05705
pry,2014,19.77746
pry,2015,19.39979
pry,2016,19.07962
pry,2017,19.19224
pry,2018,19.94882
pry,2019,18.71835
pry,2020,20.10065
pse,1994,38.84571
pse,1995,36.02108
pse,1996,34.6287
pse,1997,32.76504
pse,1998,32.10826
pse,1999,39.38003
pse,2000,30.64262
pse,2001,29.05313
pse,2002,25.38107
pse,2003,27.94607
pse,2004,24.14894
pse,2005,23.86016
pse,2006,20.95245
pse,2007,19.95804
pse,2008,17.96755
pse,2009,18.19385
pse,2010,18.84935
pse,2011,21.07705
pse,2012,20.47115
pse,2013,21.72469
pse,2014,21.16128
pse,2015,23.65091
pse,2016,23.97731
pse,2017,26.00074
pse,2018,26.81887
pse,2019,25.23711
pse,2020,21.77389
pyf,2019,20.16006
rou,1990,19.79252
rou,1991,14.38359
rou,1992,19.18663
rou,1993,17.88648
rou,1994,20.28341
rou,1995,21.16128
rou,1996,22.90278
rou,1997,21.8356
rou,1998,18.81149
rou,1999,18.04816
rou,2000,19.11983
rou,2001,21.0397
rou,2002,21.4637
rou,2003,22.74012
rou,2004,22.2953
rou,2005,23.36295
rou,2006,26.61615
rou,2007,35.34258
rou,2008,37.28651
rou,2009,25.99758
rou,2010,26.07253
rou,2011,27.2442
rou,2012,27.53468
rou,2013,24.70143
rou,2014,24.36184
rou,2015,24.79153
rou,2016,22.94698
rou,2017,22.40823
rou,2018,21.05198
rou,2019,22.60781
rou,2020,24.55143
rus,1989,31.76265
rus,1990,28.70227
rus,1991,23.26779
rus,1992,23.93477
rus,1993,20.38948
rus,1994,21.81089
rus,1995,21.07773
rus,1996,20.00174
rus,1997,18.29231
rus,1998,16.1506
rus,1999,14.38661
rus,2000,16.86367
rus,2001,18.8884
rus,2002,17.90591
rus,2003,18.41503
rus,2004,18.3853
rus,2005,17.7554
rus,2006,18.50341
rus,2007,20.99525
rus,2008,22.29046
rus,2009,21.99513
rus,2010,21.62538
rus,2011,21.32166
rus,2012,21.56118
rus,2013,21.94019
rus,2014,21.41718
rus,2015,20.61155
rus,2016,21.88128
rus,2017,21.98214
rus,2018,20.6545
rus,2019,21.13409
rus,2020,21.75662
rwa,1965,9.81183
rwa,1966,9.6641
rwa,1967,7.3076
rwa,1968,7.08478
rwa,1969,6.73026
rwa,1970,7.18508
rwa,1971,9.04184
rwa,1972,9.51542
rwa,1973,9.42623
rwa,1974,10.46025
rwa,1975,13.18931
rwa,1976,12.91418
rwa,1977,12.76002
rwa,1978,13.96669
rwa,1979,14.83831
rwa,1980,12.21409
rwa,1981,13.03001
rwa,1982,14.342
rwa,1983,14.58552
rwa,1984,15.49987
rwa,1985,15.57128
rwa,1986,15.73392
rwa,1987,15.70603
rwa,1988,13.9502
rwa,1989,13.35183
rwa,1990,14.64998
rwa,1991,14.02175
rwa,1992,15.6341
rwa,1993,16.74702
rwa,1994,9.98251
rwa,1995,13.40913
rwa,1996,14.37043
rwa,1997,13.80978
rwa,1998,14.80766
rwa,1999,11.98239
rwa,2000,12.29987
rwa,2001,12.79282
rwa,2002,12.62489
rwa,2003,13.17698
rwa,2004,14.36559
rwa,2005,15.15656
rwa,2006,14.68254
rwa,2007,16.29497
rwa,2008,20.62734
rwa,2009,20.28811
rwa,2010,19.8802
rwa,2011,20.51619
rwa,2012,22.64691
rwa,2013,23.6912
rwa,2014,22.65137
rwa,2015,23.97477
rwa,2016,27.15323
rwa,2017,22.71367
rwa,2018,22.95244
rwa,2019,26.88382
rwa,2020,24.95911
sau,1968,14.77741
sau,1969,14.68652
sau,1970,12.68148
sau,1971,10.90481
sau,1972,12.21306
sau,1973,13.97884
sau,1974,8.83424
sau,1975,17.39303
sau,1976,21.40314
sau,1977,25.53029
sau,1978,29.99077
sau,1979,24.91888
sau,1980,20.72383
sau,1981,21.21729
sau,1982,24.89216
sau,1983,26.94182
sau,1984,25.15678
sau,1985,22.28773
sau,1986,22.5748
sau,1987,22.32881
sau,1988,18.92647
sau,1989,18.59395
sau,1990,18.89804
sau,1991,20.29182
sau,1992,20.24853
sau,1993,21.8538
sau,1994,18.37153
sau,1995,19.24595
sau,1996,17.30892
sau,1997,17.57604
sau,1998,20.52277
sau,1999,19.49018
sau,2000,17.35293
sau,2001,18.26103
sau,2002,18.01153
sau,2003,18.29998
sau,2004,19.15651
sau,2005,19.31236
sau,2006,20.45216
sau,2007,23.65158
sau,2008,22.80375
sau,2009,25.7565
sau,2010,24.43087
sau,2011,22.59675
sau,2012,22.27995
sau,2013,23.65974
sau,2014,25.18245
sau,2015,29.8524
sau,2016,26.12511
sau,2017,24.48426
sau,2018,20.97991
sau,2019,22.09525
sau,2020,22.73591
sdn,1976,16.09514
sdn,1977,12.17831
sdn,1978,10.80438
sdn,1979,11.02992
sdn,1980,10.77549
sdn,1981,14.82554
sdn,1982,17.25469
sdn,1983,16.04606
sdn,1984,13.28386
sdn,1985,10.621
sdn,1986,11.36918
sdn,1987,12.08655
sdn,1988,9.19963
sdn,1989,8.04472
sdn,1990,10.43693
sdn,1991,10.51299
sdn,1992,12.36986
sdn,1993,15.19929
sdn,1994,10.6553
sdn,1995,5.53917
sdn,1996,12.00674
sdn,1997,8.97459
sdn,1998,10.22641
sdn,1999,10.34376
sdn,2000,18.56907
sdn,2001,24.38937
sdn,2002,25.61929
sdn,2003,26.22331
sdn,2004,28.04905
sdn,2005,28.46359
sdn,2006,29.03854
sdn,2007,27.03019
sdn,2008,26.22177
sdn,2009,27.64458
sdn,2010,25.25806
sdn,2011,21.68837
sdn,2012,24.59938
sdn,2013,26.65782
sdn,2014,34.84552
sdn,2015,37.05885
sdn,2016,35.5338
sdn,2017,39.54908
sdn,2018,36.71006
sdn,2019,35.80424
sdn,2020,31.92745
sen,1965,5.70157
sen,1966,8.52398
sen,1967,9.92596
sen,1968,7.34859
sen,1969,8.16926
sen,1970,9.54329
sen,1971,10.18539
sen,1972,10.33561
sen,1973,10.74448
sen,1974,12.18611
sen,1975,11.17996
sen,1976,10.33195
sen,1977,9.94825
sen,1978,10.47558
sen,1979,11.27638
sen,1980,11.9963
sen,1981,12.73375
sen,1982,16.83717
sen,1983,16.9801
sen,1984,16.47088
sen,1985,15.26862
sen,1986,11.0797
sen,1987,12.4189
sen,1988,13.87615
sen,1989,13.63512
sen,1990,14.59726
sen,1991,14.69274
sen,1992,15.33942
sen,1993,14.65964
sen,1994,17.13999
sen,1995,15.29954
sen,1996,16.39048
sen,1997,15.84806
sen,1998,18.74498
sen,1999,18.28803
sen,2000,19.22533
sen,2001,18.95422
sen,2002,20.4321
sen,2003,17.41023
sen,2004,17.49769
sen,2005,18.29402
sen,2006,21.21406
sen,2007,21.05847
sen,2008,22.58271
sen,2009,19.89218
sen,2010,18.51659
sen,2011,21.01604
sen,2012,20.70243
sen,2013,22.16892
sen,2014,23.47965
sen,2015,23.01733
sen,2016,23.92812
sen,2017,25.82566
sen,2018,28.32181
sen,2019,28.93749
sen,2020,27.59915
sgp,1960,9.49754
sgp,1961,12.70133
sgp,1962,14.21342
sgp,1963,15.8811
sgp,1964,19.98758
sgp,1965,20.94785
sgp,1966,19.52389
sgp,1967,19.47281
sgp,1968,22.83934
sgp,1969,26.08978
sgp,1970,32.12117
sgp,1971,36.18234
sgp,1972,37.24992
sgp,1973,34.69064
sgp,1974,37.50643
sgp,1975,34.89114
sgp,1976,34.97141
sgp,1977,33.15376
sgp,1978,34.63032
sgp,1979,35.58786
sgp,1980,39.52168
sgp,1981,42.13989
sgp,1982,45.81975
sgp,1983,46.10489
sgp,1984,46.2205
sgp,1985,40.78991
sgp,1986,35.12852
sgp,1987,32.36281
sgp,1988,30.29553
sgp,1989,31.68076
sgp,1990,31.72219
sgp,1991,33.14473
sgp,1992,35.19846
sgp,1993,34.64412
sgp,1994,33.35602
sgp,1995,33.18617
sgp,1996,37.87639
sgp,1997,38.43321
sgp,1998,38.01661
sgp,1999,34.57356
sgp,2000,32.32634
sgp,2001,30.88704
sgp,2002,26.75142
sgp,2003,24.76629
sgp,2004,24.28142
sgp,2005,23.188
sgp,2006,23.08671
sgp,2007,24.37568
sgp,2008,27.97892
sgp,2009,28.83746
sgp,2010,25.56972
sgp,2011,25.26491
sgp,2012,26.42999
sgp,2013,27.54822
sgp,2014,28.12821
sgp,2015,27.22227
sgp,2016,26.0394
sgp,2017,25.2869
sgp,2018,22.64149
sgp,2019,23.00333
sgp,2020,21.47576
slb,1980,4.60526
slb,1981,4.73373
slb,1982,4.81283
slb,1983,4.80769
slb,1984,4.7619
slb,1985,4.89796
slb,1986,8.56031
slb,1987,14.46945
slb,1988,11.68478
slb,1989,14.64646
slb,1990,9.76059
slb,1991,12.29773
slb,1992,10.27919
slb,1993,11.78311
slb,1994,8.89894
slb,1995,6.31645
slb,1996,6.47996
slb,1997,6.59172
slb,1998,7.21416
slb,1999,6.90385
slb,2000,7.62752
slb,2001,7.913
slb,2002,5.98802
slb,2003,10.69539
slb,2004,7.02285
slb,2005,9.24534
slb,2006,11.78336
slb,2007,15.31816
slb,2008,14.19605
slb,2009,13.37719
slb,2010,20.58867
slb,2011,16.12863
slb,2012,15.71918
slb,2013,16.53342
slb,2014,14.34518
slb,2015,15.7854
slb,2016,14.86721
slb,2017,16.67094
slb,2018,10.9647
slb,2019,11.36133
slb,2020,7.4112
sle,1980,14.85071
sle,1981,18.2789
sle,1982,12.7828
sle,1983,12.54198
sle,1984,12.15607
sle,1985,9.71821
sle,1986,9.25076
sle,1987,10.10146
sle,1988,5.3549
sle,1989,8.50297
sle,1990,13.00592
sle,1991,10.90887
sle,1992,8.36977
sle,1993,7.74811
sle,1994,8.66377
sle,1995,5.57287
sle,1996,11.036
sle,1997,-2.42436
sle,1998,5.31348
sle,1999,0.29287
sle,2000,1.09681
sle,2001,10.86612
sle,2002,11.67171
sle,2003,11.22725
sle,2004,10.32499
sle,2005,11.29964
sle,2006,10.37877
sle,2007,9.45337
sle,2008,9.11183
sle,2009,9.62205
sle,2010,30.71586
sle,2011,41.53801
sle,2012,25.59815
sle,2013,14.44929
sle,2014,13.10977
sle,2015,15.56704
sle,2016,18.92069
sle,2017,18.07937
sle,2018,13.06093
sle,2019,12.08493
sle,2020,11.67368
slv,1965,14.6835
slv,1966,14.98408
slv,1967,14.7142
slv,1968,11.17889
slv,1969,11.86202
slv,1970,11.97966
slv,1971,13.28702
slv,1972,16.45618
slv,1973,15.63869
slv,1974,18.2198
slv,1975,23.01764
slv,1976,20.07319
slv,1977,21.20858
slv,1978,23.2714
slv,1979,17.5688
slv,1980,13.57822
slv,1981,13.57151
slv,1982,12.6001
slv,1983,11.62229
slv,1984,11.45932
slv,1985,12.02433
slv,1986,13.12111
slv,1987,13.6489
slv,1988,12.62705
slv,1989,13.32294
slv,1990,13.66586
slv,1991,15.18751
slv,1992,17.28267
slv,1993,17.9815
slv,1994,18.74492
slv,1995,19.06244
slv,1996,16.30273
slv,1997,16.6605
slv,1998,17.1187
slv,1999,16.62661
slv,2000,17.68298
slv,2001,17.19343
slv,2002,17.54816
slv,2003,17.69384
slv,2004,16.68586
