geo,time,bx_grt_exta_cd_wd
ncl,1999,121160000
ncl,2000,125040000
ncl,2001,125530000
ncl,2002,112280000
ncl,2003,164200000
ncl,2004,199460000
ner,1960,0
ner,1961,0
ner,1962,1010000
ner,1963,2110000
ner,1964,12640000
ner,1965,14090000
ner,1966,5890000
ner,1967,11530000
ner,1968,10440000
ner,1969,11480000
ner,1970,14590000
ner,1971,19130000
ner,1972,24180000
ner,1973,48380000
ner,1974,100240000
ner,1975,86970000
ner,1976,75290000
ner,1977,34940000
ner,1978,110880000
ner,1979,117340000
ner,1980,51350000
ner,1981,74160000
ner,1982,150840000
ner,1983,71130000
ner,1984,61710000
ner,1985,178300000
ner,1986,138530000
ner,1987,142000000
ner,1988,162010000
ner,1989,168580000
ner,1990,225940000
ner,1991,247490000
ner,1992,207530000
ner,1993,198610000
ner,1994,255560000
ner,1995,171240000
ner,1996,155500000
ner,1997,190630000
ner,1998,158520000
ner,1999,122340000
ner,2000,112960000
ner,2001,156350000
ner,2002,148060000
ner,2003,317260000
ner,2004,459860000
ner,2005,400610000
ner,2006,1695930000
ner,2007,426260000
ner,2008,496010000
ner,2009,353090000
ner,2010,596670000
ner,2011,495280000
ner,2012,664740000
ner,2013,560800000
ner,2014,734800000
ner,2015,625290000
ner,2016,647550000
ner,2017,782120000
ner,2018,885030000
ner,2019,1058790000
nga,1960,16310000
nga,1961,7460000
nga,1962,14260000
nga,1963,18340000
nga,1964,27330000
nga,1965,30310000
nga,1966,5190000
nga,1967,5530000
nga,1968,26050000
nga,1969,44610000
nga,1970,40300000
nga,1971,32880000
nga,1972,4940000
nga,1973,7260000
nga,1974,8730000
nga,1975,10380000
nga,1976,6200000
nga,1977,6050000
nga,1978,6540000
nga,1979,2410000
nga,1980,2680000
nga,1981,6140000
nga,1982,4450000
nga,1983,420000
nga,1984,6950000
nga,1985,3770000
nga,1986,8730000
nga,1987,13790000
nga,1988,35520000
nga,1989,127800000
nga,1990,124700000
nga,1991,130770000
nga,1992,116270000
nga,1993,53650000
nga,1994,43210000
nga,1995,32620000
nga,1996,24140000
nga,1997,27100000
nga,1998,33310000
nga,1999,47780000
nga,2000,49590000
nga,2001,89880000
nga,2002,107310000
nga,2003,114860000
nga,2004,165130000
nga,2005,5840000000
nga,2006,11388180000
nga,2007,1304920000
nga,2008,832290000
nga,2009,934740000
nga,2010,787740000
nga,2011,858590000
nga,2012,1092710000
nga,2013,1352030000
nga,2014,1164070000
nga,2015,1175850000
nga,2016,1398280000
nga,2017,2036990000
nga,2018,1963990000
nga,2019,1988600000
nic,1960,3010000
nic,1961,4000000
nic,1962,6020000
nic,1963,9030000
nic,1964,10060000
nic,1965,7820000
nic,1966,2940000
nic,1967,2730000
nic,1968,4190000
nic,1969,-1000000
nic,1970,0
nic,1971,1000000
nic,1972,1550000
nic,1973,7910000
nic,1974,2620000
nic,1975,2720000
nic,1976,-1410000
nic,1977,2470000
nic,1978,1640000
nic,1979,44970000
nic,1980,47880000
nic,1981,25240000
nic,1982,40800000
nic,1983,48770000
nic,1984,56980000
nic,1985,49000000
nic,1986,66540000
nic,1987,69270000
nic,1988,139120000
nic,1989,172980000
nic,1990,241070000
nic,1991,796530000
nic,1992,330470000
nic,1993,207870000
nic,1994,181900000
nic,1995,410280000
nic,1996,618620000
nic,1997,221210000
nic,1998,354130000
nic,1999,328590000
nic,2000,256450000
nic,2001,648070000
nic,2002,235320000
nic,2003,507620000
nic,2004,1153410000
nic,2005,514980000
nic,2006,1543510000
nic,2007,531470000
nic,2008,508340000
nic,2009,403550000
nic,2010,305830000
nic,2011,400110000
nic,2012,267400000
nic,2013,287460000
nic,2014,206420000
nic,2015,209620000
nic,2016,226450000
nic,2017,170090000
nic,2018,164400000
nic,2019,144620000
npl,1960,8180000
npl,1961,10250000
npl,1962,8320000
npl,1963,15030000
npl,1964,18170000
npl,1965,16380000
npl,1966,8200000
npl,1967,7810000
npl,1968,5930000
npl,1969,7650000
npl,1970,8960000
npl,1971,7800000
npl,1972,15420000
npl,1973,16120000
npl,1974,12610000
npl,1975,8020000
npl,1976,5810000
npl,1977,19310000
npl,1978,24460000
npl,1979,51820000
npl,1980,78170000
npl,1981,63320000
npl,1982,74500000
npl,1983,71270000
npl,1984,52990000
npl,1985,76480000
npl,1986,106450000
npl,1987,129300000
npl,1988,154510000
npl,1989,164630000
npl,1990,138840000
npl,1991,139080000
npl,1992,156460000
npl,1993,144120000
npl,1994,167910000
npl,1995,169130000
npl,1996,142370000
npl,1997,139670000
npl,1998,116830000
npl,1999,146590000
npl,2000,143630000
npl,2001,183660000
npl,2002,205250000
npl,2003,219460000
npl,2004,266580000
npl,2005,320420000
npl,2006,316060000
npl,2007,452690000
npl,2008,641740000
npl,2009,633600000
npl,2010,649430000
npl,2011,610130000
npl,2012,651990000
npl,2013,690610000
npl,2014,716550000
npl,2015,798040000
npl,2016,725340000
npl,2017,705270000
npl,2018,631240000
npl,2019,593370000
nru,1975,0
nru,1977,10000
nru,1979,0
nru,1980,20000
nru,1981,0
nru,1982,0
nru,1983,10000
nru,1984,0
nru,1985,10000
nru,1986,0
nru,1987,0
nru,1988,40000
nru,1989,-30000
nru,1990,0
nru,1991,10000
nru,1992,180000
nru,1993,190000
nru,1994,190000
nru,1995,1950000
nru,1996,2080000
nru,1997,1990000
nru,1998,1740000
nru,1999,5930000
nru,2000,3550000
nru,2001,6910000
nru,2002,11190000
nru,2003,15520000
nru,2004,12890000
nru,2005,6380000
nru,2006,7520000
nru,2007,11620000
nru,2008,14100000
nru,2009,10650000
nru,2010,9220000
nru,2011,9640000
nru,2012,20460000
nru,2013,20770000
nru,2014,12300000
nru,2015,9980000
nru,2016,11220000
nru,2017,11370000
nru,2018,29720000
nru,2019,45300000
omn,1960,250000
omn,1961,360000
omn,1962,440000
omn,1963,380000
omn,1964,4060000
omn,1965,1590000
omn,1966,620000
omn,1967,940000
omn,1968,50000
omn,1969,40000
omn,1970,70000
omn,1971,2040000
omn,1972,9640000
omn,1973,22030000
omn,1974,98690000
omn,1975,127530000
omn,1976,88000000
omn,1977,347870000
omn,1978,44740000
omn,1979,243790000
omn,1980,208560000
omn,1981,202140000
omn,1982,105290000
omn,1983,62000000
omn,1984,84230000
omn,1985,40690000
omn,1986,59580000
omn,1987,30030000
omn,1988,4740000
omn,1989,9470000
omn,1990,64000000
omn,1991,2940000
omn,1992,4520000
omn,1993,102990000
omn,1994,130240000
omn,1995,32030000
omn,1996,41190000
omn,1997,70570000
omn,1998,25680000
omn,1999,27920000
omn,2000,69160000
omn,2001,18390000
omn,2002,74780000
omn,2003,65240000
omn,2004,87900000
omn,2005,48540000
omn,2006,43120000
omn,2007,279020000
omn,2008,76220000
omn,2009,129350000
omn,2010,16960000
pak,1960,253440000
pak,1961,246350000
pak,1962,298970000
pak,1963,260810000
pak,1964,246290000
pak,1965,211000000
pak,1966,111640000
pak,1967,152490000
pak,1968,22780000
pak,1969,26000000
pak,1970,52690000
pak,1971,80440000
pak,1972,23000000
pak,1973,62270000
pak,1974,76280000
pak,1975,194310000
pak,1976,125470000
pak,1977,118170000
pak,1978,118670000
pak,1979,155120000
pak,1980,481530000
pak,1981,258430000
pak,1982,251430000
pak,1983,277030000
pak,1984,244090000
pak,1985,255940000
pak,1986,311920000
pak,1987,297940000
pak,1988,419160000
pak,1989,374350000
pak,1990,320230000
pak,1991,525030000
pak,1992,316960000
pak,1993,199380000
pak,1994,199240000
pak,1995,186830000
pak,1996,206470000
pak,1997,178750000
pak,1998,182060000
pak,1999,212010000
pak,2000,130680000
pak,2001,878380000
pak,2002,298930000
pak,2003,1323470000
pak,2004,299170000
pak,2005,882010000
pak,2006,1061240000
pak,2007,1005830000
pak,2008,981130000
pak,2009,1553280000
pak,2010,2741240000
pak,2011,2910350000
pak,2012,1770910000
pak,2013,1992080000
pak,2014,1864520000
pak,2015,1894100000
pak,2016,1772890000
pak,2017,1676640000
pak,2018,1558270000
pak,2019,1466410000
pan,1960,5000000
pan,1961,7000000
pan,1962,8000000
pan,1963,11000000
pan,1964,7050000
pan,1965,10050000
pan,1966,4590000
pan,1967,4740000
pan,1968,3110000
pan,1969,2010000
pan,1970,-990000
pan,1971,110000
pan,1972,2050000
pan,1973,4090000
pan,1974,6000000
pan,1975,11000000
pan,1976,17420000
pan,1977,12000000
pan,1978,8300000
pan,1979,7580000
pan,1980,6120000
pan,1981,8340000
pan,1982,5150000
pan,1983,7350000
pan,1984,36570000
pan,1985,24930000
pan,1986,8990000
pan,1987,6040000
pan,1988,6540000
pan,1989,5000000
pan,1990,126790000
pan,1991,77150000
pan,1992,182690000
pan,1993,57420000
pan,1994,21300000
pan,1995,15230000
pan,1996,11740000
pan,1997,11520000
pan,1998,12160000
pan,1999,13380000
pan,2000,11370000
pan,2001,10410000
pan,2002,9300000
pan,2003,18070000
pan,2004,9820000
pan,2005,13690000
pan,2006,23610000
pan,2007,30270000
pan,2008,29960000
pan,2009,28670000
pan,2010,21420000
pan,2011,23750000
pan,2012,23730000
pan,2013,33300000
pan,2014,21980000
pan,2015,17430000
pan,2016,25880000
pan,2017,43070000
pan,2018,23100000
pan,2019,20220000
per,1960,10060000
per,1961,3110000
per,1962,15070000
per,1963,19180000
per,1964,27490000
per,1965,23930000
per,1966,11390000
per,1967,10430000
per,1968,21430000
per,1969,4990000
per,1970,17610000
per,1971,11010000
per,1972,8570000
per,1973,13200000
per,1974,10310000
per,1975,12820000
per,1976,17420000
per,1977,19200000
per,1978,20540000
per,1979,47140000
per,1980,31100000
per,1981,53680000
per,1982,48630000
per,1983,95150000
per,1984,98610000
per,1985,89840000
per,1986,95080000
per,1987,93550000
per,1988,118890000
per,1989,120720000
per,1990,179820000
per,1991,251440000
per,1992,268770000
per,1993,237360000
per,1994,227330000
per,1995,279950000
per,1996,239330000
per,1997,224820000
per,1998,238500000
per,1999,151990000
per,2000,163210000
per,2001,206870000
per,2002,167180000
per,2003,188980000
per,2004,196400000
per,2005,252900000
per,2006,202950000
per,2007,372360000
per,2008,338640000
per,2009,344670000
per,2010,280270000
per,2011,332540000
per,2012,264910000
per,2013,303830000
per,2014,279660000
per,2015,261500000
per,2016,271280000
per,2017,250700000
per,2018,222900000
per,2019,264930000
phl,1960,42930000
phl,1961,37680000
phl,1962,38440000
phl,1963,24170000
phl,1964,70500000
phl,1965,69040000
phl,1966,34120000
phl,1967,67400000
phl,1968,39830000
phl,1969,45290000
phl,1970,23260000
phl,1971,30890000
phl,1972,57710000
phl,1973,94080000
phl,1974,67830000
phl,1975,71580000
phl,1976,60840000
phl,1977,60330000
phl,1978,43900000
phl,1979,57540000
phl,1980,58940000
phl,1981,68420000
phl,1982,66710000
phl,1983,81680000
phl,1984,136700000
phl,1985,137350000
phl,1986,399210000
phl,1987,328810000
phl,1988,211390000
phl,1989,373910000
phl,1990,353740000
phl,1991,289120000
phl,1992,214520000
phl,1993,275620000
phl,1994,290850000
phl,1995,282520000
phl,1996,255800000
phl,1997,193890000
phl,1998,207510000
phl,1999,173140000
phl,2000,158290000
phl,2001,179570000
phl,2002,181000000
phl,2003,185100000
phl,2004,171060000
phl,2005,158910000
phl,2006,152310000
phl,2007,308130000
phl,2008,275220000
phl,2009,386380000
phl,2010,438960000
phl,2011,402890000
phl,2012,425940000
phl,2013,688740000
phl,2014,733730000
phl,2015,519270000
phl,2016,474720000
phl,2017,428590000
phl,2018,443290000
phl,2019,408880000
plw,1992,0
plw,1993,0
plw,1994,200450000
plw,1995,140920000
plw,1996,60640000
plw,1997,35850000
plw,1998,86610000
plw,1999,25180000
plw,2000,34890000
plw,2001,29830000
plw,2002,26630000
plw,2003,20450000
plw,2004,14740000
plw,2005,18060000
plw,2006,31810000
plw,2007,18930000
plw,2008,38070000
plw,2009,31340000
plw,2010,24170000
plw,2011,20980000
plw,2012,8970000
plw,2013,29880000
plw,2014,19420000
plw,2015,10190000
plw,2016,11280000
plw,2017,12830000
plw,2018,81320000
plw,2019,17130000
png,1960,0
png,1961,0
png,1963,0
png,1965,82510000
png,1966,85560000
png,1967,98230000
png,1968,110220000
png,1969,118200000
png,1970,144000000
png,1971,126320000
png,1972,178570000
png,1973,102020000
png,1974,149600000
png,1975,229570000
png,1976,193020000
png,1977,242870000
png,1978,266330000
png,1979,263370000
png,1980,278770000
png,1981,293330000
png,1982,266660000
png,1983,267040000
png,1984,275710000
png,1985,225920000
png,1986,231610000
png,1987,270540000
png,1988,306280000
png,1989,265430000
png,1990,301350000
png,1991,270370000
png,1992,306810000
png,1993,217400000
png,1994,233460000
png,1995,269610000
png,1996,195790000
png,1997,186940000
png,1998,208360000
png,1999,95160000
png,2000,97630000
png,2001,70180000
png,2002,97780000
png,2003,105400000
png,2004,109360000
png,2005,138130000
png,2006,119840000
png,2007,175810000
png,2008,209780000
png,2009,173220000
png,2010,217090000
png,2011,328910000
png,2012,270460000
png,2013,329310000
png,2014,292690000
png,2015,317950000
png,2016,210710000
png,2017,224130000
png,2018,273630000
png,2019,305590000
pol,1990,25470000
pol,1991,2452530000
pol,1992,1119310000
pol,1993,912160000
pol,1994,1688300000
pol,1995,3407700000
pol,1996,956410000
pol,1997,652150000
pol,1998,550390000
pol,1999,683360000
pol,2000,671360000
pol,2001,716710000
pol,2002,814550000
pol,2003,1094340000
pol,2004,1419930000
prk,1985,420000
prk,1986,430000
prk,1987,80000
prk,1988,10000
prk,1989,10000
prk,1990,10000
prk,1991,340000
prk,1992,20000
prk,1993,40000
prk,1994,370000
prk,1995,2970000
prk,1996,13810000
prk,1997,74420000
prk,1998,78020000
prk,1999,186190000
prk,2000,50300000
prk,2001,84170000
prk,2002,153290000
prk,2003,107070000
prk,2004,96510000
prk,2005,69020000
prk,2006,45860000
prk,2007,96660000
prk,2008,203210000
prk,2009,63930000
prk,2010,71620000
prk,2011,112940000
prk,2012,90990000
prk,2013,104450000
prk,2014,140100000
prk,2015,125330000
prk,2016,118490000
prk,2017,127240000
prk,2018,118450000
prk,2019,150030000
pry,1960,4010000
pry,1961,10020000
pry,1962,3030000
pry,1963,7660000
pry,1964,6110000
pry,1965,5710000
pry,1966,890000
pry,1967,1230000
pry,1968,11290000
pry,1969,2350000
pry,1970,1050000
pry,1971,1500000
pry,1972,3230000
pry,1973,1470000
pry,1974,6060000
pry,1975,1140000
pry,1976,2100000
pry,1977,1750000
pry,1978,4630000
pry,1979,6460000
pry,1980,9860000
pry,1981,12750000
pry,1982,6330000
pry,1983,4360000
pry,1984,8440000
pry,1985,6460000
pry,1986,13660000
pry,1987,15300000
pry,1988,14590000
pry,1989,13950000
pry,1990,8240000
pry,1991,21680000
pry,1992,19080000
pry,1993,23090000
pry,1994,20800000
pry,1995,36030000
pry,1996,20840000
pry,1997,22610000
pry,1998,17200000
pry,1999,35240000
pry,2000,27910000
pry,2001,21510000
pry,2002,20450000
pry,2003,19690000
pry,2004,19760000
pry,2005,22030000
pry,2006,22660000
pry,2007,80910000
pry,2008,87130000
pry,2009,96210000
pry,2010,99530000
pry,2011,81310000
pry,2012,69420000
pry,2013,62630000
pry,2014,47900000
pry,2015,62290000
pry,2016,62680000
pry,2017,64800000
pry,2018,67040000
pry,2019,68890000
pse,1993,77290000
pse,1994,197910000
pse,1995,250190000
pse,1996,322160000
pse,1997,465230000
pse,1998,480680000
pse,1999,400530000
pse,2000,538580000
pse,2001,856230000
pse,2002,751830000
pse,2003,822310000
pse,2004,992420000
pse,2005,784720000
pse,2006,1161820000
pse,2007,1634810000
pse,2008,2336530000
pse,2009,2651980000
pse,2010,2341480000
pse,2011,2246340000
pse,2012,1856840000
pse,2013,2457770000
pse,2014,2349820000
pse,2015,1743780000
pse,2016,2262500000
pse,2017,2033210000
pse,2018,2170150000
pse,2019,2087460000
pyf,1966,6500000
pyf,1967,7400000
pyf,1968,8420000
pyf,1969,9280000
pyf,1970,9150000
pyf,1971,7910000
pyf,1972,12640000
pyf,1973,18930000
pyf,1974,16800000
pyf,1975,27610000
pyf,1976,36810000
pyf,1977,-8280000
pyf,1978,20100000
pyf,1979,25040000
pyf,1980,38050000
pyf,1981,27330000
pyf,1982,23000000
pyf,1983,22520000
pyf,1984,17440000
pyf,1985,24580000
pyf,1986,63490000
pyf,1987,26640000
pyf,1988,67780000
pyf,1989,65820000
pyf,1990,103610000
pyf,1991,72030000
pyf,1992,106970000
pyf,1993,102960000
pyf,1994,113950000
pyf,1995,161420000
pyf,1996,139080000
pyf,1997,97820000
pyf,1998,93470000
pyf,1999,62070000
pyf,2000,78130000
pyf,2001,115160000
pyf,2002,120710000
pyf,2003,144790000
pyf,2004,169370000
qat,1963,0
qat,1966,0
qat,1967,0
qat,1969,0
qat,1970,0
qat,1971,0
qat,1972,0
qat,1973,0
qat,1974,0
qat,1975,0
qat,1976,830000
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,3360000
qat,1990,1550000
qat,1991,1470000
qat,1992,1450000
qat,1993,1450000
qat,1994,1910000
qat,1995,1450000
qat,1996,1450000
qat,1997,1950000
qat,1998,1450000
qat,1999,1450000
qat,2000,1450000
qat,2001,2730000
qat,2002,3970000
qat,2003,2940000
qat,2004,2160000
rou,1990,1150000
rou,1991,268650000
rou,1992,199960000
rou,1993,98670000
rou,1994,96210000
rou,1995,34570000
rou,1996,104060000
rou,1997,126330000
rou,1998,135650000
rou,1999,194310000
rou,2000,191140000
rou,2001,256290000
rou,2002,258430000
rou,2003,394880000
rou,2004,735950000
rus,1990,0
rus,1991,544380000
rus,1992,1801760000
rus,1993,1605920000
rus,1994,1566220000
rus,1995,952260000
rus,1996,459950000
rus,1997,351860000
rus,1998,174840000
rus,1999,796900000
rus,2000,654250000
rus,2001,339170000
rus,2002,229780000
rus,2003,406000000
rus,2004,658130000
rwa,1960,7500000
rwa,1961,6700000
rwa,1962,10060000
rwa,1963,5520000
rwa,1964,4200000
rwa,1965,5690000
rwa,1966,5680000
rwa,1967,4910000
rwa,1968,9470000
rwa,1969,8020000
rwa,1970,10140000
rwa,1971,11470000
rwa,1972,12870000
rwa,1973,17270000
rwa,1974,17290000
rwa,1975,47960000
rwa,1976,31840000
rwa,1977,33530000
rwa,1978,60510000
rwa,1979,82730000
rwa,1980,67680000
rwa,1981,71800000
rwa,1982,69810000
rwa,1983,64540000
rwa,1984,72470000
rwa,1985,71410000
rwa,1986,78380000
rwa,1987,70470000
rwa,1988,100570000
rwa,1989,95930000
rwa,1990,144640000
rwa,1991,169040000
rwa,1992,189610000
rwa,1993,213580000
rwa,1994,599520000
rwa,1995,565700000
rwa,1996,333370000
rwa,1997,123880000
rwa,1998,199430000
rwa,1999,228030000
rwa,2000,211300000
rwa,2001,183210000
rwa,2002,209360000
rwa,2003,225670000
rwa,2004,332630000
rwa,2005,419440000
rwa,2006,1685740000
rwa,2007,592170000
rwa,2008,739000000
rwa,2009,800640000
rwa,2010,872080000
rwa,2011,939040000
rwa,2012,733840000
rwa,2013,922260000
rwa,2014,696020000
rwa,2015,690100000
rwa,2016,660770000
rwa,2017,729760000
rwa,2018,621830000
rwa,2019,679540000
sau,1960,12010000
sau,1961,7000000
sau,1962,30000
sau,1963,10000
sau,1964,20000
sau,1965,70000
sau,1966,10000
sau,1967,40000
sau,1968,400000
sau,1969,0
sau,1970,0
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,60000
sau,1976,0
sau,1977,0
sau,1978,130000
sau,1979,180000
sau,1980,220000
sau,1981,0
sau,1982,0
sau,1983,300000
sau,1984,220000
sau,1985,240000
sau,1986,930000
sau,1987,1210000
sau,1988,3030000
sau,1989,790000
sau,1990,430000
sau,1991,340000
sau,1992,690000
sau,1993,5780000
sau,1994,1880000
sau,1995,1910000
sau,1996,1360000
sau,1997,2170000
sau,1998,1490000
sau,1999,1440000
sau,2000,1140000
sau,2001,2030000
sau,2002,2860000
sau,2003,3390000
sau,2004,3840000
sau,2005,4880000
sau,2006,4070000
sau,2007,14600000
sau,2008,710000
sau,2009,290000
sdn,1960,11830000
sdn,1961,13030000
sdn,1962,10250000
sdn,1963,9790000
sdn,1964,10870000
sdn,1965,9760000
sdn,1966,2940000
sdn,1967,-200000
sdn,1968,7810000
sdn,1969,2640000
sdn,1970,2500000
sdn,1971,7450000
sdn,1972,22150000
sdn,1973,16120000
sdn,1974,57390000
sdn,1975,186720000
sdn,1976,85850000
sdn,1977,138830000
sdn,1978,126170000
sdn,1979,133200000
sdn,1980,394630000
sdn,1981,253020000
sdn,1982,427620000
sdn,1983,445720000
sdn,1984,363540000
sdn,1985,775110000
sdn,1986,672510000
sdn,1987,564540000
sdn,1988,515130000
sdn,1989,412120000
sdn,1990,453160000
sdn,1991,549420000
sdn,1992,315490000
sdn,1993,253190000
sdn,1994,365280000
sdn,1995,149200000
sdn,1996,144040000
sdn,1997,118560000
sdn,1998,189810000
sdn,1999,219860000
sdn,2000,180570000
sdn,2001,169380000
sdn,2002,261780000
sdn,2003,571550000
sdn,2004,900930000
sdn,2005,1667840000
sdn,2006,1777270000
sdn,2007,1943840000
sdn,2008,2162690000
sdn,2009,2130700000
sdn,2010,1785050000
sdn,2011,1505190000
sdn,2012,1198570000
sdn,2013,1341810000
sdn,2014,762030000
sdn,2015,737730000
sdn,2016,740240000
sdn,2017,731990000
sdn,2018,922420000
sdn,2019,1257720000
sen,1960,0
sen,1961,30000
sen,1962,5020000
sen,1963,3130000
sen,1964,36800000
sen,1965,32060000
sen,1966,8840000
sen,1967,31860000
sen,1968,24230000
sen,1969,19050000
sen,1970,16130000
sen,1971,30320000
sen,1972,42650000
sen,1973,38530000
sen,1974,78450000
sen,1975,44200000
sen,1976,37330000
sen,1977,32650000
sen,1978,81360000
sen,1979,58240000
sen,1980,78270000
sen,1981,81480000
sen,1982,70600000
sen,1983,108070000
sen,1984,126490000
sen,1985,96240000
sen,1986,161780000
sen,1987,206290000
sen,1988,200150000
sen,1989,275350000
sen,1990,552920000
sen,1991,347430000
sen,1992,331220000
sen,1993,299490000
sen,1994,476450000
sen,1995,373040000
sen,1996,334130000
sen,1997,239820000
sen,1998,252960000
sen,1999,376530000
sen,2000,255450000
sen,2001,177620000
sen,2002,213520000
sen,2003,180780000
sen,2004,802780000
sen,2005,373070000
sen,2006,2762080000
sen,2007,400050000
sen,2008,580350000
sen,2009,496860000
sen,2010,467190000
sen,2011,569420000
sen,2012,511790000
sen,2013,529600000
sen,2014,611440000
sen,2015,516670000
sen,2016,376630000
sen,2017,394220000
sen,2018,485040000
sen,2019,447270000
sgp,1960,200000
sgp,1961,240000
sgp,1962,1200000
sgp,1963,1320000
sgp,1964,480000
sgp,1965,2660000
sgp,1966,250000
sgp,1967,3890000
sgp,1968,1450000
sgp,1969,2720000
sgp,1970,8740000
sgp,1971,5680000
sgp,1972,3810000
sgp,1973,900000
sgp,1974,150000
sgp,1975,410000
sgp,1976,1490000
sgp,1977,220000
sgp,1978,290000
sgp,1979,160000
sgp,1980,1120000
sgp,1981,130000
sgp,1982,1590000
sgp,1983,1260000
sgp,1984,3840000
sgp,1985,4440000
sgp,1986,9420000
sgp,1987,3500000
sgp,1988,1690000
sgp,1989,3000000
sgp,1990,3150000
sgp,1991,3960000
sgp,1992,4110000
sgp,1993,4070000
sgp,1994,2570000
sgp,1995,2760000
sgp,1996,1110000
sgp,1997,3260000
sgp,1998,420000
sgp,1999,990000
sgp,2000,-680000
sgp,2001,-1860000
sgp,2002,1960000
sgp,2003,100000
sgp,2004,1620000
slb,1960,1830000
slb,1961,1950000
slb,1962,2230000
slb,1963,2870000
slb,1964,2810000
slb,1965,3930000
slb,1966,3490000
slb,1967,4280000
slb,1968,4780000
slb,1969,5430000
slb,1970,4980000
slb,1971,4170000
slb,1972,8210000
slb,1973,7390000
slb,1974,5490000
slb,1975,9860000
slb,1976,11590000
slb,1977,10430000
slb,1978,18040000
slb,1979,15570000
slb,1980,21000000
slb,1981,13900000
slb,1982,10730000
slb,1983,11230000
slb,1984,6590000
slb,1985,5380000
slb,1986,11700000
slb,1987,32910000
slb,1988,21310000
slb,1989,17900000
slb,1990,18920000
slb,1991,15740000
slb,1992,21330000
slb,1993,11000000
slb,1994,17760000
slb,1995,20590000
slb,1996,18570000
slb,1997,15960000
slb,1998,10530000
slb,1999,12720000
slb,2000,48700000
slb,2001,42950000
slb,2002,12350000
slb,2003,20540000
slb,2004,25190000
slb,2005,54130000
slb,2006,48930000
slb,2007,33750000
slb,2008,147290000
slb,2009,64110000
slb,2010,86540000
slb,2011,104570000
slb,2012,114460000
slb,2013,156760000
slb,2014,111840000
slb,2015,122840000
slb,2016,107740000
slb,2017,123710000
slb,2018,155620000
slb,2019,178530000
sle,1960,1730000
sle,1961,10480000
sle,1962,5240000
sle,1963,4670000
sle,1964,4630000
sle,1965,4670000
sle,1966,1160000
sle,1967,1900000
sle,1968,1510000
sle,1969,1120000
sle,1970,1260000
sle,1971,2280000
sle,1972,2100000
sle,1973,1270000
sle,1974,2860000
sle,1975,2660000
sle,1976,2110000
sle,1977,6500000
sle,1978,6210000
sle,1979,19120000
sle,1980,24480000
sle,1981,18920000
sle,1982,15100000
sle,1983,21320000
sle,1984,24510000
sle,1985,71630000
sle,1986,33550000
sle,1987,27550000
sle,1988,54870000
sle,1989,51480000
sle,1990,29940000
sle,1991,30520000
sle,1992,44960000
sle,1993,143710000
sle,1994,72290000
sle,1995,87100000
sle,1996,64600000
sle,1997,61320000
sle,1998,70070000
sle,1999,65180000
sle,2000,115970000
sle,2001,192400000
sle,2002,259450000
sle,2003,269570000
sle,2004,295990000
sle,2005,268370000
sle,2006,670910000
sle,2007,511420000
sle,2008,261410000
sle,2009,334650000
sle,2010,320300000
sle,2011,305450000
sle,2012,330030000
sle,2013,430180000
sle,2014,737470000
sle,2015,730440000
sle,2016,510980000
sle,2017,366920000
sle,2018,377230000
sle,2019,433450000
slv,1960,1010000
slv,1961,1010000
slv,1962,5060000
slv,1963,10050000
slv,1964,9090000
slv,1965,6440000
slv,1966,6050000
slv,1967,4870000
slv,1968,4680000
slv,1969,2030000
slv,1970,1320000
slv,1971,2080000
slv,1972,2070000
slv,1973,1150000
slv,1974,1590000
slv,1975,4990000
slv,1976,3920000
slv,1977,4240000
slv,1978,4600000
slv,1979,10940000
slv,1980,30680000
slv,1981,16380000
slv,1982,116780000
slv,1983,157140000
slv,1984,148440000
slv,1985,203110000
slv,1986,183560000
slv,1987,293790000
slv,1988,244730000
slv,1989,199370000
slv,1990,160730000
slv,1991,119900000
slv,1992,183110000
slv,1993,614660000
slv,1994,87510000
slv,1995,101960000
slv,1996,102020000
slv,1997,92830000
slv,1998,116090000
slv,1999,95590000
slv,2000,73240000
slv,2001,150960000
slv,2002,107260000
slv,2003,103360000
slv,2004,119130000
slv,2005,137470000
slv,2006,112000000
slv,2007,163040000
slv,2008,166200000
slv,2009,248070000
slv,2010,324460000
slv,2011,296900000
slv,2012,230430000
slv,2013,178280000
slv,2014,117330000
slv,2015,116520000
slv,2016,147950000
slv,2017,174120000
slv,2018,268340000
slv,2019,303900000
som,1960,21410000
som,1961,20600000
som,1962,22530000
som,1963,21550000
som,1964,14470000
som,1965,22830000
som,1966,11420000
som,1967,1710000
som,1968,19710000
som,1969,9960000
som,1970,8490000
som,1971,17420000
som,1972,10860000
som,1973,24440000
som,1974,38830000
som,1975,112190000
som,1976,56090000
som,1977,161120000
som,1978,126120000
som,1979,111060000
som,1980,308590000
som,1981,192120000
som,1982,284270000
som,1983,104770000
som,1984,110450000
som,1985,113240000
som,1986,256100000
som,1987,293790000
som,1988,276140000
som,1989,256960000
som,1990,346700000
som,1991,142790000
som,1992,606380000
som,1993,810090000
som,1994,493030000
som,1995,149340000
