geo,time,dc_dac_usal_cd
tur,1976,-12000000
tur,1977,-17000000
tur,1978,-30000000
tur,1979,91000000
tur,1980,265000000
tur,1981,47000000
tur,1982,343000000
tur,1983,182000000
tur,1984,109000000
tur,1985,38000000
tur,1986,40000000
tur,1987,-37000000
tur,1988,-57000000
tur,1989,-76000000
tur,1990,-76000000
tur,1991,225000000
tur,1992,-78000000
tur,1993,133000000
tur,1994,-71000000
tur,1995,101000000
tur,1996,-75000000
tur,1997,-86000000
tur,1998,-72589996.33789
tur,1999,-72779998.7793
tur,2000,-61930000.30518
tur,2001,-59509998.32153
tur,2002,144529998.7793
tur,2003,-43389999.38965
tur,2004,-29680000.30518
tur,2005,-14500000
tur,2006,-20120000.83923
tur,2007,-11819999.69482
tur,2008,-5440000.05722
tur,2009,-6539999.96185
tur,2010,6289999.96185
tur,2011,11420000.07629
tur,2012,14079999.92371
tur,2013,16069999.69482
tur,2014,73819999.69482
tur,2015,48000000
tur,2016,48729999.54224
tur,2017,41419998.16895
tur,2018,58169998.16895
tur,2019,64290000.91553
tuv,2009,9999.99978
tuv,2011,50000.00075
tuv,2015,50000.00075
tza,1960,300000.01192
tza,1961,5000000
tza,1962,9000000
tza,1963,4000000
tza,1964,6000000
tza,1965,9189999.58038
tza,1966,9149999.61853
tza,1967,10600000.38147
tza,1968,11420000.07629
tza,1969,8000000
tza,1970,9000000
tza,1971,10000000
tza,1972,7000000
tza,1973,9000000
tza,1974,10000000
tza,1975,33000000
tza,1976,33000000
tza,1977,30000000
tza,1978,16000000
tza,1979,10000000
tza,1980,28000000
tza,1981,30000000
tza,1982,24000000
tza,1983,20000000
tza,1984,22000000
tza,1985,20000000
tza,1986,8000000
tza,1987,1000000
tza,1988,15000000
tza,1989,6000000
tza,1990,39000000
tza,1991,35000000
tza,1992,27000000
tza,1993,24000000
tza,1994,24000000
tza,1995,18000000
tza,1996,13000000
tza,1997,13000000
tza,1998,29379999.16077
tza,1999,26450000.76294
tza,2000,24520000.45776
tza,2001,25909999.84741
tza,2002,85379997.25342
tza,2003,75160003.66211
tza,2004,89489997.86377
tza,2005,93690002.44141
tza,2006,121580001.83106
tza,2007,166889999.38965
tza,2008,246949996.94824
tza,2009,283649993.89648
tza,2010,455730010.98633
tza,2011,532250000
tza,2012,561780029.29688
tza,2013,734880004.88281
tza,2014,509010009.76562
tza,2015,452549987.79297
tza,2016,500010009.76562
tza,2017,597020019.53125
tza,2018,658669982.91016
tza,2019,464559997.55859
uga,1960,219999.99881
uga,1962,3000000
uga,1963,2000000
uga,1964,2000000
uga,1965,4579999.92371
uga,1966,3660000.08583
uga,1967,4530000.20981
uga,1968,3839999.91417
uga,1969,4000000
uga,1970,5000000
uga,1971,5000000
uga,1972,3000000
uga,1973,2000000
uga,1974,1000000
uga,1980,13000000
uga,1981,8000000
uga,1982,2000000
uga,1983,4000000
uga,1984,3000000
uga,1985,5000000
uga,1986,3000000
uga,1987,14000000
uga,1988,17000000
uga,1989,20000000
uga,1990,30000000
uga,1991,35000000
uga,1992,22000000
uga,1993,57000000
uga,1994,51000000
uga,1995,49000000
uga,1996,29000000
uga,1997,36000000
uga,1998,35750000
uga,1999,47400001.52588
uga,2000,57919998.16895
uga,2001,66480003.35693
uga,2002,109349998.47412
uga,2003,174020004.27246
uga,2004,207710006.71387
uga,2005,228820007.32422
uga,2006,246220001.2207
uga,2007,301570007.32422
uga,2008,352880004.88281
uga,2009,366880004.88281
uga,2010,342679992.67578
uga,2011,392029998.7793
uga,2012,380820007.32422
uga,2013,459079986.57227
uga,2014,470070007.32422
uga,2015,409869995.11719
uga,2016,538710021.97266
uga,2017,639979980.46875
uga,2018,611409973.14453
uga,2019,516500000
ukr,1992,8000000
ukr,1993,66000000
ukr,1994,99000000
ukr,1995,45000000
ukr,1996,256000000
ukr,1997,72000000
ukr,1998,139210006.71387
ukr,1999,319660003.66211
ukr,2000,244770004.27246
ukr,2001,246960006.71387
ukr,2002,255470001.2207
ukr,2003,104849998.47412
ukr,2004,102779998.7793
ukr,2005,99430000.30518
ukr,2006,130240005.49316
ukr,2007,91089996.33789
ukr,2008,98919998.16895
ukr,2009,103010002.13623
ukr,2010,165130004.88281
ukr,2011,104269996.64307
ukr,2012,148869995.11719
ukr,2013,119620002.74658
ukr,2014,158970001.2207
ukr,2015,244440002.44141
ukr,2016,171369995.11719
ukr,2017,231809997.55859
ukr,2018,190860000.61035
ukr,2019,198100006.10352
ury,1960,19000000
ury,1961,2000000
ury,1962,3000000
ury,1963,8000000
ury,1964,1000000
ury,1965,1789999.96185
ury,1966,3829999.92371
ury,1967,4460000.03815
ury,1968,23350000.38147
ury,1969,16000000
ury,1970,10000000
ury,1971,7000000
ury,1972,19000000
ury,1973,5000000
ury,1975,-1000000
ury,1978,-2000000
ury,1979,1000000
ury,1982,-3000000
ury,1983,-3000000
ury,1984,-3000000
ury,1985,-3000000
ury,1986,11000000
ury,1987,-3000000
ury,1988,9000000
ury,1989,-2000000
ury,1991,-1000000
ury,1992,-1000000
ury,1993,4000000
ury,1994,1000000
ury,1995,1000000
ury,1996,1000000
ury,1997,1000000
ury,1998,479999.98927
ury,1999,430000.00715
ury,2000,340000.00358
ury,2001,-1669999.95708
ury,2002,-1740000.00954
ury,2003,-1899999.97616
ury,2004,-1639999.98569
ury,2005,-1539999.96185
ury,2006,400000.00596
ury,2007,519999.98093
ury,2008,970000.02861
ury,2009,959999.97854
ury,2010,1129999.99523
ury,2011,1419999.95708
ury,2012,370000.00477
ury,2013,289999.99166
ury,2014,140000.0006
ury,2015,540000.02146
ury,2016,490000.00954
ury,2017,59999.99866
uzb,1993,1000000
uzb,1994,4000000
uzb,1995,1000000
uzb,1996,6000000
uzb,1997,2000000
uzb,1998,4329999.92371
uzb,1999,17530000.68665
uzb,2000,35659999.84741
uzb,2001,50240001.67847
uzb,2002,74269996.64307
uzb,2003,68360000.61035
uzb,2004,61240001.67847
uzb,2005,34970001.2207
uzb,2006,49150001.52588
uzb,2007,19100000.38147
uzb,2008,17959999.08447
uzb,2009,9850000.38147
uzb,2010,14670000.07629
uzb,2011,6260000.22888
uzb,2012,8930000.30518
uzb,2013,24659999.84741
uzb,2014,21090000.15259
uzb,2015,7369999.88556
uzb,2016,6760000.22888
uzb,2017,8029999.73297
uzb,2018,8630000.11444
uzb,2019,17209999.08447
vct,1986,2000000
vct,1987,2000000
vct,1988,2000000
vct,1989,1000000
vct,1990,1000000
vct,1991,1000000
vct,1998,-150000.00596
vct,1999,-250000
vct,2000,29999.99933
vct,2001,-170000.00179
vct,2002,9999.99978
vct,2003,-119999.99732
vct,2004,-119999.99732
vct,2005,-100000.00149
vct,2006,-70000.0003
vct,2007,-129999.99523
vct,2008,-140000.0006
vct,2009,-59999.99866
vct,2010,180000.00715
vct,2011,-180000.00715
vct,2012,-119999.99732
vct,2013,-79999.99821
vct,2017,59999.99866
vct,2018,9999.99978
vct,2019,79999.99821
ven,1960,3000000
ven,1961,28000000
ven,1962,61000000
ven,1963,39000000
ven,1964,-45000000
ven,1965,35270000.45776
ven,1966,26420000.07629
ven,1967,22700000.76294
ven,1968,16780000.68665
ven,1969,8000000
ven,1970,1000000
ven,1971,2000000
ven,1972,1000000
ven,1973,-1000000
ven,1974,-3000000
ven,1975,-4000000
ven,1976,-22000000
ven,1977,-17000000
ven,1978,-27000000
ven,1979,-3000000
ven,1980,-3000000
ven,1981,-1000000
ven,1982,-1000000
ven,1983,-1000000
ven,1988,1000000
ven,1998,529999.97139
ven,1999,1110000.01431
ven,2000,6820000.17166
ven,2001,10609999.65668
ven,2002,10930000.30518
ven,2003,12000000
ven,2004,9000000
ven,2005,8960000.03815
ven,2006,9779999.73297
ven,2007,10119999.88556
ven,2008,9550000.19073
ven,2009,11720000.26703
ven,2010,8390000.34332
ven,2011,8229999.54224
ven,2012,8590000.15259
ven,2013,6590000.15259
ven,2014,5570000.17166
ven,2015,7940000.05722
ven,2016,9859999.65668
ven,2017,12310000.41962
ven,2018,15140000.34332
ven,2019,43340000.15259
vgb,2000,9999.99978
vgb,2001,9999.99978
vnm,1960,185000000
vnm,1961,151000000
vnm,1962,158000000
vnm,1963,211000000
vnm,1964,221000000
vnm,1965,300100006.10352
vnm,1966,504190002.44141
vnm,1967,451160003.66211
vnm,1968,438440002.44141
vnm,1969,449000000
vnm,1970,418000000
vnm,1971,428000000
vnm,1972,540000000
vnm,1973,403000000
vnm,1974,587000000
vnm,1975,152000000
vnm,1976,1000000
vnm,1985,1000000
vnm,1986,1000000
vnm,1987,1000000
vnm,1988,1000000
vnm,1989,2000000
vnm,1990,2000000
vnm,1991,1000000
vnm,1992,2000000
vnm,1993,2000000
vnm,1994,10000000
vnm,1995,1000000
vnm,1997,48000000
vnm,1998,-9609999.65668
vnm,1999,-150000.00596
vnm,2000,6789999.96185
vnm,2001,8670000.07629
vnm,2002,14649999.61853
vnm,2003,33729999.54224
vnm,2004,30489999.77112
vnm,2005,28139999.38965
vnm,2006,45229999.54224
vnm,2007,40580001.83105
vnm,2008,62630001.06812
vnm,2009,78139999.38965
vnm,2010,92059997.55859
vnm,2011,88290000.91553
vnm,2012,81980003.35693
vnm,2013,105480003.35693
vnm,2014,93559997.55859
vnm,2015,80099998.47412
vnm,2016,103830001.83106
vnm,2017,116160003.66211
vnm,2018,113260002.13623
vnm,2019,96440002.44141
vut,1998,660000.02623
vut,1999,810000.00238
vut,2000,560000.00238
vut,2001,889999.98569
vut,2002,1059999.94278
vut,2003,1210000.03815
vut,2004,1779999.97139
vut,2005,1519999.98093
vut,2006,3230000.01907
vut,2007,2329999.92371
vut,2008,25879999.16077
vut,2009,22760000.22888
vut,2010,19129999.16077
vut,2011,3000000
vut,2012,2210000.03815
vut,2013,2670000.07629
vut,2014,3029999.97139
vut,2015,4929999.82834
vut,2016,3460000.03815
vut,2017,3650000.09537
vut,2018,3619999.88556
vut,2019,2390000.1049
wsm,1967,349999.99404
wsm,1968,829999.98331
wsm,1974,1000000
wsm,1975,1000000
wsm,1976,1000000
wsm,1977,1000000
wsm,1978,1000000
wsm,1981,1000000
wsm,1982,1000000
wsm,1983,1000000
wsm,1984,1000000
wsm,1985,1000000
wsm,1987,1000000
wsm,1989,1000000
wsm,1990,1000000
wsm,1994,1000000
wsm,1995,1000000
wsm,1996,1000000
wsm,1997,1000000
wsm,1998,680000.00715
wsm,1999,660000.02623
wsm,2000,610000.01431
wsm,2001,1149999.97616
wsm,2002,1419999.95708
wsm,2003,1210000.03815
wsm,2004,1289999.96185
wsm,2005,839999.97377
wsm,2006,750000
wsm,2007,1019999.98093
wsm,2008,829999.98331
wsm,2009,1480000.01907
wsm,2010,1480000.01907
wsm,2011,1100000.02384
wsm,2012,730000.01907
wsm,2013,1299999.95232
wsm,2014,839999.97377
wsm,2015,860000.01431
wsm,2016,1409999.96662
wsm,2017,1240000.00954
wsm,2018,1830000.04292
wsm,2019,1230000.01907
yem,1960,5000000
yem,1961,6000000
yem,1962,6000000
yem,1963,8000000
yem,1964,6000000
yem,1965,4500000
yem,1966,3819999.93324
yem,1967,1269999.98093
yem,1968,-129999.99523
yem,1970,3000000
yem,1973,3000000
yem,1974,8000000
yem,1975,6000000
yem,1976,6000000
yem,1977,8000000
yem,1978,7000000
yem,1979,9000000
yem,1980,15000000
yem,1981,24000000
yem,1982,28000000
yem,1983,23000000
yem,1984,30000000
yem,1985,39000000
yem,1986,39000000
yem,1987,44000000
yem,1988,26000000
yem,1989,40000000
yem,1990,41000000
yem,1991,19000000
yem,1992,11000000
yem,1993,19000000
yem,1994,1000000
yem,1995,3000000
yem,1996,3000000
yem,1997,4000000
yem,1998,7050000.19073
yem,1999,44740001.67847
yem,2000,56590000.15259
yem,2001,28489999.77112
yem,2002,24079999.92371
yem,2003,22700000.76294
yem,2004,43290000.91553
yem,2005,15859999.65668
yem,2006,31790000.91553
yem,2007,19940000.53406
yem,2008,25479999.54224
yem,2009,26239999.77112
yem,2010,47700000.76294
yem,2011,73970001.2207
yem,2012,156880004.88281
yem,2013,226970001.2207
yem,2014,161410003.66211
yem,2015,196679992.67578
yem,2016,299440002.44141
yem,2017,439420013.42773
yem,2018,598669982.91016
yem,2019,638049987.79297
zaf,1993,66000000
zaf,1994,71000000
zaf,1995,107000000
zaf,1996,73000000
zaf,1997,104000000
zaf,1998,83019996.64307
zaf,1999,84599998.47412
zaf,2000,105849998.47412
zaf,2001,85849998.47412
zaf,2002,89440002.44141
zaf,2003,106180000.30518
zaf,2004,94660003.66211
zaf,2005,116779998.7793
zaf,2006,140500000
zaf,2007,227080001.83105
zaf,2008,378660003.66211
zaf,2009,523739990.23438
zaf,2010,525669982.91016
zaf,2011,555960021.97266
zaf,2012,504059997.55859
zaf,2013,476799987.79297
zaf,2014,515020019.53125
zaf,2015,336049987.79297
zaf,2016,489869995.11719
zaf,2017,596049987.79297
zaf,2018,575650024.41406
zaf,2019,390480010.98633
zmb,1965,740000.00954
zmb,1966,899999.97616
zmb,1967,1039999.96185
zmb,1968,699999.98808
zmb,1969,1000000
zmb,1970,1000000
zmb,1975,1000000
zmb,1976,5000000
zmb,1977,16000000
zmb,1978,35000000
zmb,1979,43000000
zmb,1980,41000000
zmb,1981,31000000
zmb,1982,22000000
zmb,1983,23000000
zmb,1984,40000000
zmb,1985,36000000
zmb,1986,38000000
zmb,1987,34000000
zmb,1988,18000000
zmb,1989,18000000
zmb,1990,12000000
zmb,1991,22000000
zmb,1992,71000000
zmb,1993,34000000
zmb,1994,13000000
zmb,1995,21000000
zmb,1996,18000000
zmb,1997,48000000
zmb,1998,12060000.41962
zmb,1999,26579999.92371
zmb,2000,46080001.83105
zmb,2001,29040000.91553
zmb,2002,48290000.91553
zmb,2003,63599998.47412
zmb,2004,81769996.64307
zmb,2005,110790000.91553
zmb,2006,309910003.66211
zmb,2007,165289993.28613
zmb,2008,226490005.49316
zmb,2009,231860000.61035
zmb,2010,228199996.94824
zmb,2011,275119995.11719
zmb,2012,302769989.01367
zmb,2013,312820007.32422
zmb,2014,321059997.55859
zmb,2015,266799987.79297
zmb,2016,367970001.2207
zmb,2017,495149993.89648
zmb,2018,479140014.64844
zmb,2019,318410003.66211
zwe,1966,-9999.99978
zwe,1967,-39999.99911
zwe,1980,24000000
zwe,1981,26000000
zwe,1982,7000000
zwe,1983,56000000
zwe,1984,73000000
zwe,1985,56000000
zwe,1986,27000000
zwe,1987,35000000
zwe,1988,10000000
zwe,1989,17000000
zwe,1990,15000000
zwe,1991,28000000
zwe,1992,91000000
zwe,1993,27000000
zwe,1994,34000000
zwe,1995,29000000
zwe,1996,17000000
zwe,1997,19000000
zwe,1998,24200000.76294
zwe,1999,20159999.84741
zwe,2000,13109999.65668
zwe,2001,15970000.26703
zwe,2002,47040000.91553
zwe,2003,34959999.08447
zwe,2004,30440000.53406
zwe,2005,41650001.52588
zwe,2006,36389999.38965
zwe,2007,139089996.33789
zwe,2008,222899993.89648
zwe,2009,249740005.49316
zwe,2010,155279998.7793
zwe,2011,186839996.33789
zwe,2012,172350006.10352
zwe,2013,169000000
zwe,2014,177500000
zwe,2015,154039993.28613
zwe,2016,216199996.94824
zwe,2017,227520004.27246
zwe,2018,202529998.7793
zwe,2019,257220001.2207
