geo,time,ny_trf_nctr_cn
kwt,2005,-993000000
kwt,2006,-1050000000
kwt,2007,-2971000000
kwt,2008,-2874000000
kwt,2009,-3741000000
kwt,2010,-3741000000
kwt,2011,-4064000000
kwt,2012,-4816000000
kwt,2013,-4915000000
kwt,2014,-5883000000
kwt,2015,-4996000000
kwt,2016,-5238000000
kwt,2017,-4449220800
kwt,2018,-4484778900
kwt,2019,-4790702100
lao,1984,0
lao,1985,0
lao,1986,0
lao,1989,4839024600
lao,1990,7723740200
lao,1991,7305999900
lao,1992,21193601000
lao,1993,36815249400
lao,1994,32797519900
lao,1995,51661099000
lao,1996,57932156900
lao,1997,92614877200
lao,1998,210511003600
lao,1999,224960004100
lao,2000,1074187840000
lao,2001,761175000000
lao,2002,715383840000
lao,2003,913055910000
lao,2004,656294800000
lao,2005,627822071500
lao,2006,774614240000
lao,2007,1008591030700
lao,2008,1223668817200
lao,2009,1664286322700
lao,2010,2010892145600
lao,2011,2077514621300
lao,2012,2618609114900
lao,2013,2680929967300
lao,2014,2776874576600
lao,2015,2651850490200
lao,2016,2864362770800
lao,2017,2479411401800
lao,2018,2036007260000
lao,2019,2677657143600
lao,2020,2303591368300
lbn,1989,820630861400
lbn,1990,2006677848064
lbn,1991,1123904000000
lbn,1992,1027674023400
lbn,1993,3570000000000
lbn,1994,234562000000
lbn,1995,1428453421500
lbn,1996,945705880000
lbn,1997,951244140000
lbn,1998,137944170000
lbn,1999,-342279680000
lbn,2000,-453757500000
lbn,2001,227632500000
lbn,2002,181698975000
lbn,2003,500716125000
lbn,2004,2586658950000
lbn,2005,1601899650000
lbn,2006,2968237350000
lbn,2007,4173739875000
lbn,2008,3558212550000
lbn,2009,2754519075000
lbn,2010,3852431325000
lbn,2011,3531801150000
lbn,2012,2704892175000
lbn,2013,2413709460900
lbn,2014,3570268096800
lbn,2015,5103543956600
lbn,2016,4442700428100
lbn,2017,1817274104000
lbn,2018,2378330926300
lbn,2019,3984721358400
lbn,2020,14836824000000
lbr,2000,15300000
lbr,2001,64100000
lbr,2002,91700100
lbr,2003,71900000
lbr,2004,730900400
lbr,2005,769400400
lbr,2006,1137000000
lbr,2007,1094000000
lbr,2008,1087000000
lbr,2009,920000000
lbr,2010,978000000
lbr,2011,976000000
lbr,2012,900000000
lbr,2013,1022000000
lbr,2014,1040000000
lbr,2015,1123000000
lbr,2016,1201000000
lbr,2017,779000000
lbr,2018,720000000
lbr,2019,571972900
lbr,2020,631509800
lby,2006,435200000
lby,2007,-276000000
lby,2008,-1289000000
lby,2009,-1965000000
lby,2010,-2303000000
lby,2011,-460000000
lby,2012,-3559000000
lby,2013,-4130300000
lby,2014,-1423500000
lby,2015,-1159600000
lby,2016,-1050600000
lby,2017,-995500000
lby,2018,-1027200000
lby,2019,-1067100000
lby,2020,-1173810000
lca,1980,27000000
lca,1981,36720000
lca,1982,36500000
lca,1983,37000000
lca,1984,38610000
lca,1985,39400000
lca,1986,30270000
lca,1987,37260000
lca,1988,20470000
lca,1989,19090000
lca,1990,20480000
lca,1991,36910000
lca,1992,24360000
lca,1993,25820000
lca,1994,46340000
lca,1995,51100000
lca,1996,35580000
lca,1997,35050000
lca,1998,52650000
lca,1999,49980000
lca,2000,50950000
lca,2001,38610000
lca,2002,32642500
lca,2003,34756200
lca,2004,37551900
lca,2005,35020600
lca,2006,32345100
lca,2007,36644600
lca,2008,43835000
lca,2009,33547800
lca,2010,41496800
lca,2011,55476900
lca,2012,19288900
lca,2013,19616200
lca,2014,1775000
lca,2015,24312900
lca,2016,-4409600
lca,2017,17694200
lca,2018,19165200
lca,2019,19901300
lca,2020,-1129000
lka,1965,41000000
lka,1966,37000000
lka,1967,22000000
lka,1968,15000000
lka,1969,39000000
lka,1970,107000000
lka,1971,132000000
lka,1972,114000000
lka,1973,139000000
lka,1974,462000000
lka,1975,925000000
lka,1976,903000000
lka,1977,1010000000
lka,1978,1242000000
lka,1979,2993000000
lka,1980,4541000000
lka,1981,7036000000
lka,1982,8873000000
lka,1983,10457000000
lka,1984,12185000000
lka,1985,12040000000
lka,1986,13328000000
lka,1987,14463000000
lka,1988,16774000000
lka,1989,18591000000
lka,1990,21659000000
lka,1991,25030000000
lka,1992,28280000000
lka,1993,34839000000
lka,1994,39057000000
lka,1995,43716000000
lka,1996,42309185000
lka,1997,49097377000
lka,1998,58176213000
lka,1999,64127294200
lka,2000,75613284000
lka,2001,89828246400
lka,2002,104981000000
lka,2003,116350000000
lka,2004,136672000000
lka,2005,174542000000
lka,2006,197861000000
lka,2007,245007000000
lka,2008,277711000000
lka,2009,336578000000
lka,2010,413885000000
lka,2011,513216000000
lka,2012,688613000000
lka,2013,728679000000
lka,2014,813129000000
lka,2015,842082000000
lka,2016,939783000000
lka,2017,964316000000
lka,2018,999503000000
lka,2019,1030690000000
lka,2020,1154428000000
lso,1975,15813800
lso,1976,6699000
lso,1977,27413700
lso,1978,46919100
lso,1979,67898900
lso,1980,85700000
lso,1981,74600000
lso,1982,239270400
lso,1983,282569200
lso,1984,288180700
lso,1985,301116300
lso,1986,348901500
lso,1987,426691500
lso,1988,195461600
lso,1989,218593000
lso,1990,307662900
lso,1991,341232700
lso,1992,456019800
lso,1993,563047400
lso,1994,646030000
lso,1995,799780000
lso,1996,799780000
lso,1997,930170000
lso,1998,837130000
lso,1999,893900000
lso,2000,936110000
lso,2001,2295000000
lso,2002,2478000000
lso,2003,2476000000
lso,2004,2889000000
lso,2005,3180336900
lso,2006,4549715800
lso,2007,4946563300
lso,2008,5803861500
lso,2009,6111475300
lso,2010,4963258900
lso,2011,4976028900
lso,2012,7302596200
lso,2013,8119379300
lso,2014,8815567200
lso,2015,8689778700
lso,2016,7176404100
lso,2017,8071936700
lso,2018,7386729000
lso,2019,7386729000
ltu,1995,126674000
ltu,1996,166560000
ltu,1997,266488000
ltu,1998,272243000
ltu,1999,213756000
ltu,2000,284475000
ltu,2001,293896000
ltu,2002,232890000
ltu,2003,247540000
ltu,2004,289369000
ltu,2005,317060000
ltu,2006,376099000
ltu,2007,469858000
ltu,2008,484443000
ltu,2009,395910000
ltu,2010,791539000
ltu,2011,593089000
ltu,2012,307511000
ltu,2013,853421000
ltu,2014,1033109000
ltu,2015,798505000
ltu,2016,692837000
ltu,2017,777554000
ltu,2018,715252000
ltu,2019,835233000
ltu,2020,467520000
lux,1995,-466800000
lux,1996,-521400000
lux,1997,-608100000
lux,1998,-629100000
lux,1999,-570500000
lux,2000,-351500000
lux,2001,-338200000
lux,2002,132500000
lux,2003,177000000
lux,2004,-268300000
lux,2005,-102100000
lux,2006,-33200000
lux,2007,121800000
lux,2008,33000000
lux,2009,-659100000
lux,2010,-79800000
lux,2011,-246600000
lux,2012,-333400000
lux,2013,272700000
lux,2014,297100000
lux,2015,1160900000
lux,2016,1039400000
lux,2017,-169300000
lux,2018,-288900000
lux,2019,326100000
lux,2020,-38800000
lva,1995,50945000
lva,1996,73386000
lva,1997,63993000
lva,1998,104106000
lva,1999,77285000
lva,2000,168343000
lva,2001,129073000
lva,2002,230447000
lva,2003,430011000
lva,2004,576867000
lva,2005,500861000
lva,2006,429877000
lva,2007,343315000
lva,2008,444946000
lva,2009,532321000
lva,2010,518210000
lva,2011,537620000
lva,2012,529636000
lva,2013,473764000
lva,2014,283094000
lva,2015,394564000
lva,2016,357547000
lva,2017,580020000
lva,2018,617176000
lva,2019,470692000
lva,2020,507041000
mac,2002,-893400000
mac,2003,-1191700000
mac,2004,-1611300000
mac,2005,-1745600000
mac,2006,-2944100000
mac,2007,-4930700000
mac,2008,-8180800000
mac,2009,-8866200000
mac,2010,-9462200000
mac,2011,-8885000000
mac,2012,-10925600000
mac,2013,-14690700000
mac,2014,-17350000000
mac,2015,-16269300000
mac,2016,-17180200000
mac,2017,-17800700000
mac,2018,-21596500000
mac,2019,-25177600000
mar,1970,324700600
mar,1971,496204000
mar,1972,635148600
mar,1973,970995000
mar,1974,1401710500
mar,1975,2075106700
mar,1976,2331293700
mar,1977,2588873600
mar,1978,3062821500
mar,1979,3651068200
mar,1980,3880950400
mar,1981,4966736200
mar,1982,5774832500
mar,1983,6136428200
mar,1984,7606784000
mar,1985,10932065500
mar,1986,14568998500
mar,1987,15353121600
mar,1988,12191656900
mar,1989,13344367900
mar,1990,19079000000
mar,1991,19436000000
mar,1992,21160000000
mar,1993,21579000000
mar,1994,20474000000
mar,1995,18741000000
mar,1996,22327000000
mar,1997,20773000000
mar,1998,22300000000
mar,1999,20908000000
mar,2000,26223000000
mar,2001,39971000000
mar,2002,36363000000
mar,2003,39157000000
mar,2004,43079000000
mar,2005,47527000000
mar,2006,55191000000
mar,2007,62409000000
mar,2008,67308000000
mar,2009,59588000000
mar,2010,61081000000
mar,2011,64260000000
mar,2012,65907000000
mar,2013,72948000000
mar,2014,81365000000
mar,2015,74244000000
mar,2016,79672000000
mar,2017,84685000000
mar,2018,74650000000
mar,2019,73902000000
mar,2020,79922000000
mda,1992,0
mda,1996,318032700
mda,1997,178990200
mda,1998,379921400
mda,1999,815962300
mda,2000,2094708900
mda,2001,2763891600
mda,2002,3156791000
mda,2003,4272264000
mda,2004,4606643700
mda,2005,7340388100
mda,2006,10706228400
mda,2007,15035325900
mda,2008,17139949300
mda,2009,13409433500
mda,2010,15035442200
mda,2011,16064431900
mda,2012,17769081900
mda,2013,20169294100
mda,2014,21380109700
mda,2015,20305206200
mda,2016,22388573300
mda,2017,19903220000
mda,2018,19731764000
mda,2019,21686065610.5699
mda,2020,24751936805.8989
mdg,1980,1974000000
mdg,1981,3636000000
mdg,1982,4966000000
mdg,1983,5716000000
mdg,1984,8960000000
mdg,1985,13032000000
mdg,1986,20378000000
mdg,1987,32738000000
mdg,1988,54916000000
mdg,1989,64572000000
mdg,1990,69978000000
mdg,1991,46608000000
mdg,1992,66958000000
mdg,1993,71724000000
mdg,1994,59374000000
mdg,1995,109760000000
mdg,1996,-132192000000
mdg,1997,-132192000000
mdg,1998,-132192000000
mdg,1999,-132192000000
mdg,2000,-132192000000
mdg,2001,-132192000000
mdg,2002,-132192000000
mdg,2003,-132192000000
mdg,2004,-132192000000
mdg,2005,428246923200
mdg,2006,559301488800
mdg,2007,731350438300
mdg,2008,884513157800
mdg,2009,665976369200
mdg,2010,1130540351100
mdg,2011,1181554351100
mdg,2012,1306360196500
mdg,2013,1387523484900
mdg,2014,1763218838200
mdg,2015,1557203588600
mdg,2016,2193783782500
mdg,2017,2274470524600
mdg,2018,3240857043400
mdg,2019,2869370518800
mdg,2020,-3235873090700
mdv,2011,-3441685500
mdv,2012,-3869566700
mdv,2013,-4180219200
mdv,2014,-4733654800
mdv,2015,-5303721700
mdv,2016,-9664031200
mdv,2017,-7213453700
mdv,2018,-7581284200
mdv,2019,-8944289600
mdv,2020,-2855171900
mex,1965,1501000
mex,1966,1609500
mex,1967,1818900
mex,1968,2076000
mex,1969,2259000
mex,1970,2709100
mex,1971,3265200
mex,1972,3581900
mex,1973,4389600
mex,1974,5236100
mex,1975,5942900
mex,1976,7736300
mex,1977,12247400
mex,1978,14216300
mex,1979,15768600
mex,1980,19163200
mex,1981,24999700
mex,1982,58810100
mex,1983,140844800
mex,1984,228432700
mex,1985,510017700
mex,1986,963764300
mex,1987,2644838800
mex,1988,5129522900
mex,1989,6262417800
mex,1990,11189391900
mex,1991,9028798100
mex,1992,10480275300
mex,1993,11159639000
mex,1994,12409896000
mex,1995,25392872000
mex,1996,34423119000
mex,1997,41517979000
mex,1998,55271749000
mex,1999,60225160000
mex,2000,66149241000
mex,2001,87108806000
mex,2002,99434581000
mex,2003,168384972000
mex,2004,212122339000
mex,2005,240812146000
mex,2006,282421899000
mex,2007,287436595000
mex,2008,281819385000
mex,2009,290431140000
mex,2010,270700441000
mex,2011,283971865000
mex,2012,295715480000
mex,2013,274829646000
mex,2014,310665425000
mex,2015,385948749000
mex,2016,506555361000
mex,2017,568699982000
mex,2018,633829646000
mex,2019,686995045000
mex,2020,861012119800
mhl,1997,25118800
mhl,1998,30145000
mhl,1999,26401600
mhl,2000,34494600
mhl,2001,42766000
mhl,2002,39127500
mhl,2003,40975300
mhl,2004,40623000
mhl,2005,50167000
mhl,2006,47539300
mhl,2007,57081800
mhl,2008,52570200
mhl,2009,53849700
mhl,2010,52582200
mhl,2011,51180300
mhl,2012,52056200
mhl,2013,56819400
mhl,2014,49930200
mhl,2015,54383000
mhl,2016,52914400
mhl,2017,50269600
mhl,2018,54492100
mhl,2019,61075100
mhl,2020,80786000
mkd,1990,9508800
mkd,1991,-5488000
mkd,1992,152730000
mkd,1993,1990560100
mkd,1994,5356209900
mkd,1995,6246456300
mkd,1996,7275132000
mkd,1997,14540222900
mkd,1998,19048302000
mkd,1999,26381116000
mkd,2000,40129792800
mkd,2001,22982868000
mkd,2002,32003630400
mkd,2003,39621496800
mkd,2004,38214502600
mkd,2005,51446579000
mkd,2006,59788789000
mkd,2007,61350402800
mkd,2008,60546538100
mkd,2009,70255303500
mkd,2010,83155031500
mkd,2011,91376967100
mkd,2012,99736927400
mkd,2013,95378315800
mkd,2014,97713790700
mkd,2015,97455564600
mkd,2016,97238369400
mkd,2017,106034522100
mkd,2018,111267000000
mkd,2019,108692000000
mkd,2020,87354000000
mli,1967,3307830200
mli,1968,3209089000
mli,1970,-801568700
mli,1971,253783400
mli,1972,411185300
mli,1973,-451709300
mli,1974,405278100
mli,1975,1679987500
mli,1976,1719995500
mli,1977,4469999200
mli,1978,6549986100
mli,1979,6250019300
mli,1980,7300017600
mli,1981,7499979300
mli,1982,6500010900
mli,1983,6900039300
mli,1984,29499862400
mli,1985,73199537300
mli,1986,48299390000
mli,1987,40701705600
mli,1988,46700858400
mli,1989,51397844500
mli,1990,61474738600
mli,1991,70232547000
mli,1992,76336457700
mli,1993,63759550300
mli,1994,126499089300
mli,1995,96200387700
mli,1996,100346603200
mli,1997,75499892900
mli,1998,67600001300
mli,1999,65699938900
mli,2000,90706252000
mli,2001,97994733300
mli,2002,113657841700
mli,2003,120600000000
mli,2004,102000772300
mli,2005,173190379900
mli,2006,236806823800
mli,2007,282294508500
mli,2008,203674664600
mli,2009,229548806900
mli,2010,434235788700
mli,2011,403700124800
mli,2012,406096767200
mli,2013,1005543310100
mli,2014,957469873600
mli,2015,967385957900
mli,2016,1022881234500
mli,2017,864071100000
mli,2018,871291320000
mli,2019,842216442700
mli,2020,989731217799.99902
mlt,2004,-84262000
mlt,2005,-43638000
mlt,2006,-68781000
mlt,2007,-89628000
mlt,2008,-30118000
mlt,2009,-28815000
mlt,2010,-29209000
mlt,2011,-23711000
mlt,2012,-18381000
mlt,2013,-45095000
mlt,2014,-43152000
mlt,2015,-91223700
mlt,2016,-139087000
mlt,2017,-140531000
mlt,2018,-159618700
mlt,2019,-162418800
mlt,2020,-146883400
mmr,1977,458548601.269
mmr,1978,575644939.49015
mmr,1979,2088258503.4378
mmr,1980,2718950586.16444
mmr,1981,3071580925.91481
mmr,1982,2477022039.66213
mmr,1983,2617156214.62851
mmr,1984,3063762177.17717
mmr,1985,2660370731.55362
mmr,1986,3334552132.4479
mmr,1987,5566552612.01539
mmr,1988,5042312336.89278
mmr,1989,3349635639.20058
mmr,1990,2909577681.77487
mmr,1991,4210811250.48074
mmr,1992,6746037703.56316
mmr,1993,31299459106.9227
mmr,1994,38908835426.5522
mmr,1995,60429529830.8007
mmr,1996,72726175958.15689
mmr,1997,98166365871.1125
mmr,1998,193876295260.38599
mmr,1999,148746521502.91599
mmr,2000,101658259572.90401
mmr,2001,115767911570.353
mmr,2002,133725256986.34801
mmr,2003,90392903181.5838
mmr,2004,119475484165.086
mmr,2005,159450883006.85699
mmr,2006,151924920266.19699
mmr,2007,249289107538.76096
mmr,2008,309762443900.08093
mmr,2009,434993922772.67999
mmr,2010,307148006726.93494
mmr,2011,233142416817.742
mmr,2012,451075327698.28998
mmr,2013,866279400000
mmr,2014,1275533773400
mmr,2015,1617290140200
mmr,2016,2438006737800
mmr,2017,2738608563000
mmr,2018,2998320565100
mmr,2019,3518192756200
mmr,2020,4207110593200
mne,2000,69270400
mne,2001,126616000
mne,2002,82467700
mne,2003,57685000
mne,2004,62376000
mne,2005,146555300
mne,2006,90206700
mne,2007,59379200
mne,2008,73059800
mne,2009,85376900
mne,2010,180853100
mne,2011,199428000
mne,2012,231398100
mne,2013,226836300
mne,2014,211027800
mne,2015,193137700
mne,2016,212033500
mne,2017,228438500
mne,2018,264848600
mne,2019,284295200
mne,2020,308437700
mng,1981,-300000
mng,1982,-300000
mng,1983,-300000
mng,1984,-400000
mng,1985,-400000
mng,1986,-300000
mng,1987,-900000
mng,1988,-900000
mng,1989,11700000
mng,1990,37000000
mng,1991,396032000
mng,1992,1499519900
mng,1993,28007627000
mng,1994,32131400000
mng,1995,36505308000
mng,1996,41327998300
mng,1997,40986900500
mng,1998,46793755700
mng,1999,70707406700
mng,2000,101507899100
mng,2001,145329301300
mng,2002,152778656000
mng,2003,185281268000
mng,2004,319384402800
mng,2005,271412598000
mng,2006,249403919000
mng,2007,248496200200
mng,2008,258581858400
mng,2009,267485629000
mng,2010,253559164100
mng,2011,299766736400
mng,2012,325425167400
mng,2013,217953273600
mng,2014,258231606300
mng,2015,342408413500
mng,2016,450186031100
mng,2017,438254589500
mng,2018,800246427500
mng,2019,640390254000
mng,2020,769148996500
moz,1991,386167400
moz,1992,809730800
moz,1993,1242621000
moz,1994,2152360800
moz,1995,1661213700
moz,1996,1179062300
moz,1997,2009740800
moz,1998,2043618700
moz,1999,3022588700
moz,2000,4796568000
moz,2001,3966809800
moz,2002,15113667400
moz,2003,5305831100
moz,2004,7086011900
moz,2005,9291845500
moz,2006,12718729600
moz,2007,15560839100
moz,2008,21745820400
moz,2009,20998215200
moz,2010,28113577400
moz,2011,29188265400
moz,2012,29470786200
moz,2013,42772892100
moz,2014,43025576300
moz,2015,32064585500
moz,2016,32819715200
moz,2017,40538746600
moz,2018,20384602600
moz,2019,77881084400
moz,2020,47097706200
mrt,1968,42951810
mrt,1969,38956200
mrt,1970,14440890
mrt,1971,-27158890
mrt,1972,-19693710
mrt,1973,137638810
mrt,1974,256787800
mrt,1975,255199720
mrt,1976,559259380
mrt,1977,479296180
mrt,1978,640553190
mrt,1979,509515740
mrt,1980,412583560
mrt,1981,477821290
mrt,1982,341038550
mrt,1983,323695050
mrt,1984,551830550
mrt,1985,1446578080
mrt,1986,1018371420
mrt,1987,790114690
mrt,1988,1648171250
mrt,1989,2078281840
mrt,1990,591721790
mrt,1991,505287400
mrt,1992,1040394600
mrt,1993,1270171100
mrt,1994,1389111800
mrt,1995,1877031300
mrt,1996,1360071100
mrt,1997,1874090600
mrt,1998,2634720100
mrt,1999,3542212400
mrt,2000,2892178600
mrt,2001,3190950300
mrt,2002,2432276000
mrt,2003,3506189900
mrt,2004,2880550000
mrt,2005,4275006200
mrt,2006,4259996000
mrt,2007,3728819700
mrt,2008,4103018200
mrt,2009,3403104500
mrt,2010,4463441800
mrt,2011,4243000600
mrt,2012,9496793400
mrt,2013,4170940300
mrt,2014,3428860800
mrt,2015,5778588700
mrt,2016,8608870500
mrt,2017,9618732200
mrt,2018,7189557500
mrt,2019,11600406900
mrt,2020,12711240000
mus,1976,48000000
mus,1977,88000000
mus,1978,95000000
mus,1979,85000000
mus,1980,172000000
mus,1981,159000000
mus,1982,381000000
mus,1983,307000000
mus,1984,402000000
mus,1985,569000000
mus,1986,685000000
mus,1987,873000000
mus,1988,1261000000
mus,1989,1163000000
mus,1990,1447000000
mus,1991,1298000000
mus,1992,1454000000
mus,1993,1792000000
mus,1994,1854000000
mus,1995,1763000000
mus,1996,2079000000
mus,1997,2682000000
mus,1998,2278000000
mus,1999,2610000000
mus,2000,1660000000
mus,2001,1964000000
mus,2002,2738000000
mus,2003,1471000000
mus,2004,1374000000
mus,2005,1797000000
mus,2006,2269000000
mus,2007,3882000000
mus,2008,6409000000
mus,2009,6909000000
mus,2010,8426000000
mus,2011,3475000000
mus,2012,4260000000
mus,2013,-2832000000
mus,2014,-10677000000
mus,2015,-11435000000
mus,2016,-11657000000
mus,2017,-9367000000
mus,2018,-13764000000
mus,2019,-13575000000
mus,2020,-12721000000
mwi,1990,130713300
mwi,1991,165675600
mwi,1992,363165400
mwi,1993,282775900
mwi,1994,176812100
mwi,1995,-66429200
mwi,1996,-372106600
mwi,1997,-309619100
mwi,1998,4095282400
mwi,1999,7282559300
mwi,2000,9253342200
mwi,2001,7758591400
mwi,2002,6869007500
mwi,2003,12240887800
mwi,2004,17280174400
mwi,2005,21613420700
mwi,2006,17942549400
mwi,2007,17910332700
mwi,2008,25563212800
mwi,2009,35906760300
mwi,2010,38246253100
mwi,2011,40172152800
mwi,2012,65245601500
mwi,2013,101590030800
mwi,2014,131149435700
mwi,2015,185992419600
mwi,2016,193276707300
mwi,2017,283631875400
mwi,2018,333992911200
mwi,2019,410367392100
mwi,2020,619213479600
mys,1967,-143877300
mys,1968,-140816100
mys,1969,-180612000
mys,1970,-180610800
mys,1971,-137763000
mys,1972,-156124900
mys,1973,-151462000
mys,1974,-104001400
mys,1975,-79258000
mys,1976,-100000800
mys,1977,-78000600
mys,1978,-103998200
mys,1979,-16999600
mys,1980,-45000300
mys,1981,-77999300
mys,1982,-75000500
mys,1983,-21000400
mys,1984,-89994200
mys,1985,-14004100
mys,1986,95950600
mys,1987,110988400
mys,1988,394993600
mys,1989,219006500
mys,1990,147000000
mys,1991,102000000
mys,1992,336000000
mys,1993,513000000
mys,1994,-2226000000
mys,1995,-2515000000
mys,1996,-2943000000
mys,1997,-4175000000
mys,1998,-9583000000
mys,1999,-6567000000
mys,2000,-7313000000
mys,2001,-8178000000
mys,2002,-10566000000
mys,2003,-9299900000
mys,2004,-14872497000
mys,2005,-16970714000
mys,2006,-16739207000
mys,2007,-16034624000
mys,2008,-17489917000
mys,2009,-19587440000
mys,2010,-21790422000
mys,2011,-21061316000
mys,2012,-18469204000
mys,2013,-17498473000
mys,2014,-17443028000
mys,2015,-21325293000
mys,2016,-18628775000
mys,2017,-17300386000
mys,2018,-19728626000
mys,2019,-21450000000
mys,2020,-2670000000
nam,1990,916676000
nam,1991,1036329000
nam,1992,1288544000
nam,1993,1147732000
nam,1994,1161163000
nam,1995,1481981000
nam,1996,1862048100
nam,1997,2084181100
nam,1998,2405541100
nam,1999,2433921500
nam,2000,3013868900
nam,2001,2984747000
nam,2002,2901852600
nam,2003,3466961400
nam,2004,4310412000
nam,2005,4261000000
nam,2006,6427000000
nam,2007,7051743200
nam,2008,10060391600
nam,2009,9745542400
nam,2010,8465371800
nam,2011,6013963900
nam,2012,13286352700
nam,2013,14999292400
nam,2014,18582897600
nam,2015,17944132600
nam,2016,15657471100
nam,2017,19130562500
nam,2018,18635639900
nam,2019,18885024700
nam,2020,22287111400
ner,1971,-585029700
ner,1972,-728246100
ner,1973,-540085700
ner,1974,-839765900
ner,1975,-1207283300
ner,1976,-1098161700
ner,1977,-1049990700
ner,1978,-1386800100
ner,1979,-1675274600
ner,1980,-1406921600
ner,1981,-1850094800
ner,1982,-1666745300
ner,1983,-1228963100
ner,1984,-733637600
ner,1988,6378000
ner,1989,10658300
ner,1995,15706000000
ner,1996,32720000000
ner,1997,22216000000
ner,1998,34332000000
ner,1999,22074000000
ner,2000,33716444400
ner,2001,52689000000
ner,2002,36862000000
ner,2003,52600000000
ner,2004,64833000000
ner,2005,101881000000
ner,2006,85468000000
ner,2007,88810000000
ner,2008,103170000000
ner,2009,71233000000
ner,2010,222050000000
ner,2011,79000000000
ner,2012,117853000000
ner,2013,78724000000
ner,2014,172537000000
ner,2015,175575600000
ner,2016,164903000000
ner,2017,239503000000
ner,2018,270091300000
ner,2019,351966471300
nga,1981,-346500000
nga,1982,-289400000
nga,1983,-285800000
nga,1984,-816200000
nga,1985,-828700000
nga,1986,-1744600000
nga,1987,-1386400000
nga,1988,-1366200000
nga,1989,1140800000
nga,1990,3614600000
nga,1991,7291900000
nga,1992,12679800000
nga,1993,17794000000
nga,1994,10952400000
nga,1995,86695170000
nga,1996,36564000000
nga,1997,133564900000
nga,1998,116383600000
nga,1999,113655500000
nga,2000,159412400000
nga,2001,152004960000
nga,2002,164910220000
nga,2003,169279430000
nga,2004,359253840000
nga,2005,447459680000
nga,2006,1336099690000
nga,2007,2247713590000
nga,2008,2221729260000
nga,2009,2676713380000
nga,2010,3124198489700
nga,2011,3355982544700
nga,2012,3434935466300
nga,2013,3467055277300
nga,2014,3443730368000
nga,2015,3973321636000
nga,2016,5027187368700
nga,2017,6715096016100
nga,2018,7374975170000
nic,1991,64050000
nic,1992,50000000
nic,1993,153000000
nic,1994,337500000
nic,1995,1035000000
nic,1996,1265250000
nic,1997,2210855400
nic,1998,3505849700
nic,1999,5433781000
nic,2000,5205438000
nic,2001,6529653700
nic,2002,7556775000
nic,2003,9446072300
nic,2004,12027150000
nic,2005,14347169000
nic,2006,17627989400
nic,2007,19824776000
nic,2008,21990980900
nic,2009,22747668800
nic,2010,24786295900
nic,2011,27572868000
nic,2012,30841413100
nic,2013,33845467600
nic,2014,37637809100
nic,2015,41280486700
nic,2016,46139846900
nic,2017,47092830700
nic,2018,50841684600
nic,2019,58224709700
nic,2020,65950600800
nld,1969,-181063400
nld,1970,-247935000
nld,1971,-717439000
nld,1972,-734182000
nld,1973,-1423230000
nld,1974,-1080288000
nld,1975,-1178095000
nld,1976,-735745000
nld,1977,-1580182000
nld,1978,-2625543000
nld,1979,-1644852000
nld,1980,-1987416000
nld,1981,-2346379000
nld,1982,-2302742000
nld,1983,-2025788000
nld,1984,-2777111000
nld,1985,-2177011000
nld,1986,-2762860000
nld,1987,-2574829000
nld,1988,-2164373000
nld,1989,-2700953000
nld,1990,-2929567000
nld,1991,-4432904000
nld,1992,-4658595000
nld,1993,-5851477000
nld,1994,-6337834000
nld,1995,-6264000000
nld,1996,-6650000000
nld,1997,-7108000000
nld,1998,-6659000000
nld,1999,-6758000000
nld,2000,-9038000000
nld,2001,-8533000000
nld,2002,-8324000000
nld,2003,-8220000000
nld,2004,-9097000000
nld,2005,-10324000000
nld,2006,-11295000000
nld,2007,-10611000000
nld,2008,-9441000000
nld,2009,-6249000000
nld,2010,-8689000000
nld,2011,-8619000000
nld,2012,-8020000000
nld,2013,-9960000000
nld,2014,-9063000000
nld,2015,-8997000000
nld,2016,-4959000000
nld,2017,-5325000000
nld,2018,-6758000000
nld,2019,-7165000000
nld,2020,-13784000000
nld_curacao,2005,267500000
nld_curacao,2006,119100000
nld_curacao,2007,97000000
nld_curacao,2008,114800000
nld_curacao,2009,465700000
nld_curacao,2010,151100000
nld_curacao,2011,-45700000
nld_curacao,2012,-98900000
nld_curacao,2013,-131200000
nld_curacao,2014,-86300000
nld_curacao,2015,-86400000
nld_curacao,2016,-76200000
nld_curacao,2017,-55432300
nld_curacao,2018,-60350300
nld_curacao,2019,-50981200
nld_curacao,2020,-87105900
nor,1981,-3755000000
nor,1982,-5157000000
nor,1983,-5120000000
nor,1984,-5276000000
nor,1985,-5750000000
nor,1986,-6907000000
nor,1987,-7481000000
nor,1988,-7632000000
nor,1989,-7851000000
nor,1990,-9634000000
nor,1991,-10530000000
nor,1992,-20564000000
nor,1993,-21580000000
nor,1994,-22412000000
nor,1995,-14380000000
nor,1996,-11001000000
nor,1997,-10956000000
nor,1998,-12844000000
nor,1999,-12928000000
nor,2000,-12900000000
nor,2001,-16160000000
nor,2002,-19149000000
nor,2003,-22233000000
nor,2004,-18930000000
nor,2005,-20398000000
nor,2006,-18553000000
nor,2007,-24655000000
nor,2008,-26341000000
nor,2009,-32381000000
nor,2010,-37196000000
nor,2011,-38595000000
nor,2012,-38178000000
nor,2013,-45141000000
nor,2014,-47287000000
nor,2015,-53516000000
nor,2016,-54175000000
