geo,time,ne_imp_gnfs_cn
pan,1995,7664630500
pan,1996,8362252100
pan,1997,9433963500
pan,1998,9678913600
pan,1999,8470864100
pan,2000,8856300400
pan,2001,8496734500
pan,2002,8343913600
pan,2003,8264774200
pan,2004,9891553000
pan,2005,11657508000
pan,2006,13011610600
pan,2007,16634700000
pan,2008,22290400000
pan,2009,18755600000
pan,2010,23031800000
pan,2011,29225600000
pan,2012,33503100000
pan,2013,33047400000
pan,2014,31816500000
pan,2015,28263800000
pan,2016,26310600000
pan,2017,28379492388.2209
pan,2018,30646383815.6776
pan,2019,29321995393.2391
pan,2020,18605504564.2804
per,1960,14.23261
per,1961,17.25192
per,1962,19.34352
per,1963,20.82527
per,1964,21.95129
per,1965,26.3
per,1966,31.4
per,1967,37.8
per,1968,41.9
per,1969,41.8
per,1970,44.8
per,1971,47.4
per,1972,51.2
per,1973,65.3
per,1974,114.5
per,1975,146
per,1976,177.10001
per,1977,271
per,1978,381.39999
per,1979,666.20001
per,1980,1159
per,1981,2077
per,1982,3383
per,1983,6074
per,1984,10601
per,1985,31002
per,1986,55104
per,1987,91207
per,1988,699494
per,1989,10136644.9324
per,1990,752934906.5917
per,1991,3862040300
per,1992,6954414900
per,1993,11304395200
per,1994,15922000000
per,1995,22041000000
per,1996,24867000000
per,1997,29420000000
per,1998,31298000000
per,1999,30250000000
per,2000,33895000000
per,2001,33700000000
per,2002,34635000000
per,2003,38027000000
per,2004,43362000000
per,2005,51425000000
per,2006,61678000000
per,2007,77257000000
per,2008,101252000000
per,2009,78866000000
per,2010,99389000000
per,2011,120559000000
per,2012,127898000000
per,2013,135774000000
per,2014,138213000000
per,2015,144307000000
per,2016,147594000000
per,2017,156818000000
per,2018,171479000000
per,2019,174556000000
per,2020,148986000000
phl,1981,61151918600
phl,1982,65992935619.9999
phl,1983,82253223029.99989
phl,1984,106689690290
phl,1985,102905062790
phl,1986,112061146050
phl,1987,146252557770
phl,1988,175905099470
phl,1989,227177445240
phl,1990,288910043400
phl,1991,330905676390
phl,1992,373225787200
phl,1993,473801893780
phl,1994,549858653379.99902
phl,1995,683110297080
phl,1996,867676704630
phl,1997,1168769606780
phl,1998,1287648231580
phl,1999,1297201249790
phl,2000,1545916792029.8999
phl,2001,1760468773488.11011
phl,2002,1907247299656.76001
phl,2003,2135734462351.6001
phl,2004,2411645743430.1001
phl,2005,2521687448428.95996
phl,2006,2594297892178.9502
phl,2007,2564791782658.4502
phl,2008,2763169982635.02002
phl,2009,2573096017489.50977
phl,2010,3123385676594.81982
phl,2011,3214884546573.20947
phl,2012,3359646297997.5498
phl,2013,3572682559171.4502
phl,2014,3977060399374.22021
phl,2015,4452862380356.91016
phl,2016,5311929313441.25
phl,2017,6393529443489.82031
phl,2018,7662209490849.46094
phl,2019,7896717084855
phl,2020,5917357340018.08984
png,1961,61500000
png,1962,65100000
png,1963,76300000
png,1964,93500000
png,1965,116700000
png,1966,140100000
png,1967,156300000
png,1968,173600000
png,1969,225900000
png,1970,310900000
png,1971,368999900
png,1972,346000100
png,1973,318500100
png,1974,407300100
png,1975,478400000
png,1976,488800000
png,1977,600800000
png,1978,627200000
png,1979,744300000
png,1980,910800100
png,1981,987600100
png,1982,1058200000
png,1983,1145200000
png,1984,1219000100
png,1985,1271200000
png,1986,1320999900
png,1987,1417799900
png,1988,1646000000
png,1989,1606500000
png,1990,1505700000
png,1991,1880500000
png,1992,1930000000
png,1993,1798200100
png,1994,2199292900
png,1995,2707145500
png,1996,3288556300
png,1997,3543371800
png,1998,3809674000
png,1999,4669097100
png,2000,4794246600
png,2001,5432108300
png,2002,6760574600
png,2003,6790276000
png,2004,7454487700
pol,1995,71706000000
pol,1996,101423000000
pol,1997,142207000000
pol,1998,186930000000
pol,1999,202492000000
pol,2000,252091000000
pol,2001,242041000000
pol,2002,262136000000
pol,2003,305786000000
pol,2004,347205000000
pol,2005,355788000000
pol,2006,429374000000
pol,2007,502496000000
pol,2008,553964000000
pol,2009,523092000000
pol,2010,608401000000
pol,2011,697429000000
pol,2012,730773000000
pol,2013,733807000000
pol,2014,791465000000
pol,2015,834547000000
pol,2016,897382000000
pol,2017,1002747000000
pol,2018,1107002000000
pol,2019,1161264000000
pol,2020,1149162000000
pri,1960,905500000
pri,1963,1146900000
pri,1964,1341000000
pri,1965,1503600000
pri,1966,1646600000
pri,1967,1796100000
pri,1968,1947800000
pri,1969,2231300000
pri,1970,2513400000
pri,1971,2879100000
pri,1972,3107800000
pri,1973,3496200000
pri,1974,4261500000
pri,1975,4950700000
pri,1976,5431800000
pri,1977,6108100000
pri,1978,6556200000
pri,1979,7386800000
pri,1980,8638200000
pri,1981,9239200000
pri,1982,8490500000
pri,1983,8506800000
pri,1984,9528400000
pri,1985,10112200000
pri,1986,10098900000
pri,1987,10723800000
pri,1988,11859100000
pri,1989,14042800000
pri,1990,15721600000
pri,1991,15904300000
pri,1992,15387300000
pri,1993,16385900000
pri,1994,16654200000
pri,1995,18816600000
pri,1996,19060900000
pri,1997,21387400000
pri,1998,21797500000
pri,1999,25299400000
pri,2000,27042800000
pri,2001,29149300000
pri,2002,28984600000
pri,2003,33749700000
pri,2004,38897600000
pri,2005,38905200000
pri,2006,42630200000
pri,2007,45265800000
pri,2008,44928300000
pri,2009,40651000000
pri,2010,40810100000
pri,2011,44662200000
pri,2012,46576200000
pri,2013,45100900000
pri,2014,42579500000
pri,2015,43065224800
pri,2016,43316700000
pri,2017,45938300000
pri,2018,46462500000
prt,1970,280253000
prt,1971,325818000
prt,1972,377443000
prt,1973,485326000
prt,1974,729783000
prt,1975,630277000
prt,1976,737578000
prt,1977,1067951000
prt,1978,1306114000
prt,1979,1918688000
prt,1980,2692634000
prt,1981,3460058000
prt,1982,4244927000
prt,1983,5174529000
prt,1984,6487777000
prt,1985,7437797000
prt,1986,8101608000
prt,1987,10914947000
prt,1988,14387722000
prt,1989,16848836000
prt,1990,20086856000
prt,1991,21749247000
prt,1992,23075118000
prt,1993,23300453000
prt,1994,26449651000
prt,1995,29508284000
prt,1996,31760010000
prt,1997,35970158000
prt,1998,40643173000
prt,1999,44052714000
prt,2000,50400586000
prt,2001,51125576000
prt,2002,50228848000
prt,2003,49329680000
prt,2004,54105335000
prt,2005,56857534000
prt,2006,63494289000
prt,2007,68003210000
prt,2008,73100198000
prt,2009,59990581000
prt,2010,67738385000
prt,2011,68051806000
prt,2012,64411467000
prt,2013,65653043000
prt,2014,69336280000
prt,2015,71662022000
prt,2016,72849272000
prt,2017,81739132000
prt,2018,88194378000
prt,2019,92301770000
prt,2020,78323187000
pry,1962,6670000000
pry,1963,6276000000
pry,1964,7376000000
pry,1965,8804000000
pry,1966,9476000000
pry,1967,9701000000
pry,1968,10939000000
pry,1969,12758000000
pry,1970,12078000000
pry,1971,13350000000
pry,1972,13410000000
pry,1973,17900000000
pry,1974,28830154430.8016
pry,1975,34001000000
pry,1976,38615000000
pry,1977,59158000000
pry,1978,71329000000
pry,1979,92802000000
pry,1980,112372000000
pry,1981,127400000000
pry,1982,145628000000
pry,1983,131588035922.161
pry,1984,249652219275
pry,1985,392410650749.02399
pry,1986,632937572827.09082
pry,1987,957906911172.37195
pry,1988,1311666580374.26001
pry,1989,1561560947228.62012
pry,1990,2793680009063.6001
pry,1991,3544672562000
pry,1992,4259183964800
pry,1993,6788467077200
pry,1994,9334071602000
pry,1995,10013340342900
pry,1996,10125775806000
pry,1997,10301162094000
pry,1998,11858384801600
pry,1999,9581695767500
pry,2000,10902814703700
pry,2001,11149751291600
pry,2002,13149638083200
pry,2003,16791521079500
pry,2004,19790243104400
pry,2005,24828420322200
pry,2006,29092366893600
pry,2007,32015865704400
pry,2008,41177683806300
pry,2009,36356776992600
pry,2010,50498143320400
pry,2011,54123185265500
pry,2012,54133991563300
pry,2013,57650877371100
pry,2014,60573280147000
pry,2015,60641312583800
pry,2016,62668945528000
pry,2017,72401130933600
pry,2018,82046848160600
pry,2019,83182220025600
pry,2020,70834109366300
pse,1994,2044700000
pse,1995,2441200000
pse,1996,2497700000
pse,1997,2746200000
pse,1998,2885600000
pse,1999,3363500000
pse,2000,2895400000
pse,2001,2696200000
pse,2002,2233600000
pse,2003,2516400000
pse,2004,3137400000
pse,2005,3573900000
pse,2006,3683400000
pse,2007,4284100000
pse,2008,4645300000
pse,2009,4943200000
pse,2010,5264300000
pse,2011,5723200000
pse,2012,6299900000
pse,2013,6845800000
pse,2014,7263000000
pse,2015,7645500000
pse,2016,7871500000
pse,2017,8503400000
pse,2018,9023700000
pse,2019,9161700000
pse,2020,7948500000
pyf,1991,93828997100
pyf,1992,86020997100
pyf,1993,86095003600
pyf,1994,87866998800
pyf,1995,91174002700
pyf,1996,94480998400
pyf,1997,99299999700
pyf,1998,116354998300
pyf,1999,102971998200
pyf,2000,108120997900
pyf,2019,225600000000
qat,1994,9066000400
qat,1995,12835000300
qat,1996,13118999600
qat,1997,14873000000
qat,1998,14918000000
qat,1999,11590000000
qat,2000,14435000000
qat,2001,18562000000
qat,2002,19825000000
qat,2003,24386000000
qat,2004,30269000000
qat,2005,48077000000
qat,2006,79233000000
qat,2007,103981000000
qat,2008,117779000000
qat,2009,103269000000
qat,2010,108171000000
qat,2011,159405000000
qat,2012,199084000000
qat,2013,214590000000
qat,2014,232976000000
qat,2015,215748000000
qat,2016,231050000000
qat,2017,226381000000
qat,2018,239552000000
qat,2019,243042000000
qat,2020,214995000000
rou,1990,22460000
rou,1991,47460000
rou,1992,218250000
rou,1993,560750000
rou,1994,1342170000
rou,1995,2333500000
rou,1996,3908700000
rou,1997,8927100000
rou,1998,11407000000
rou,1999,17261100000
rou,2000,21781100000
rou,2001,35009200000
rou,2002,45220400000
rou,2003,61349900000
rou,2004,85353500000
rou,2005,99900600000
rou,2006,126521900000
rou,2007,165144000000
rou,2008,210640600000
rou,2009,172271100000
rou,2010,206189300000
rou,2011,240014700000
rou,2012,253401300000
rou,2013,259931600000
rou,2014,280260700000
rou,2015,300491600000
rou,2016,326997100000
rou,2017,381711600000
rou,2018,430894700000
rou,2019,471291500000
rou,2020,440391400000
rus,1989,120400000
rus,1990,115600000
rus,1991,181600000
rus,1992,9173200000
rus,1993,52300000000
rus,1994,141665500000
rus,1995,369900000000
rus,1996,438700000000
rus,1997,527700000000
rus,1998,645600000000
rus,1999,1262400000000
rus,2000,1755800000000
rus,2001,2165900000000
rus,2002,2646200000000
rus,2003,3153900000000
rus,2004,3773900000000
rus,2005,4648300000000
rus,2006,5653400000000
rus,2007,7162200000000
rus,2008,9111000000000
rus,2009,7954300000000
rus,2010,9789600000000
rus,2011,12010800000000
rus,2012,13786900000000
rus,2013,14919600000000
rus,2014,16351500000000
rus,2015,17162500000000
rus,2016,17691400000000
rus,2017,19090200000000
rus,2018,21590400000000
rus,2019,22840200000000
rus,2020,21992400000000
rwa,1960,600000000
rwa,1961,600000000
rwa,1962,800000000
rwa,1963,810000100
rwa,1964,820000000
rwa,1965,1260000000
rwa,1966,2179000100
rwa,1967,2459300100
rwa,1968,2607000100
rwa,1969,2708999900
rwa,1970,3350000100
rwa,1971,3750000100
rwa,1972,3689999900
rwa,1973,3280000000
rwa,1974,6120002000
rwa,1975,9339998200
rwa,1976,12000000000
rwa,1977,12650000400
rwa,1978,19289999400
rwa,1979,21880000500
rwa,1980,28490000400
rwa,1981,26680000500
rwa,1982,31626999800
rwa,1983,29517000700
rwa,1984,31288000500
rwa,1985,34544001000
rwa,1986,34331000800
rwa,1987,32814000100
rwa,1988,32236900400
rwa,1989,33325299700
rwa,1990,30033000400
rwa,1991,43200000000
rwa,1992,49632546800
rwa,1993,58305929200
rwa,1994,107426865200
rwa,1995,87571144700
rwa,1996,111116001300
rwa,1997,143316287500
rwa,1998,144200007700
rwa,1999,157905000000
rwa,2000,178236000000
rwa,2001,191051000000
rwa,2002,200267000000
rwa,2003,247562000000
rwa,2004,316565000000
rwa,2005,385057000000
rwa,2006,409134000000
rwa,2007,496554000000
rwa,2008,745872000000
rwa,2009,852551000000
rwa,2010,947747000000
rwa,2011,1118291000000
rwa,2012,1342341000000
rwa,2013,1476596000000
rwa,2014,1688690000000
rwa,2015,1966265000000
rwa,2016,2331744000000
rwa,2017,2550399000000
rwa,2018,2877818000000
rwa,2019,3364735000000
rwa,2020,3441776000000
sau,1968,4657589800
sau,1969,5034908200
sau,1970,5218220000
sau,1971,5775909000
sau,1972,7318685000
sau,1973,11588337000
sau,1974,21284464000
sau,1975,35756817000
sau,1976,54793750000
sau,1977,85154000000
sau,1978,113508000000
sau,1979,128736000000
sau,1980,149437000000
sau,1981,187591000000
sau,1982,205502000000
sau,1983,212775000000
sau,1984,190639000000
sau,1985,137892000000
sau,1986,115239000000
sau,1987,119170000000
sau,1988,116352000000
sau,1989,135961000000
sau,1990,138207000000
sau,1991,180199000000
sau,1992,184746000000
sau,1993,166590000000
sau,1994,131976000000
sau,1995,148720000000
sau,1996,158239000000
sau,1997,161782000000
sau,1998,145616000000
sau,1999,140570000000
sau,2000,175973000000
sau,2001,165219000000
sau,2002,168114000000
sau,2003,194041000000
sau,2004,233814000000
sau,2005,306503000000
sau,2006,425038000000
sau,2007,544434000000
sau,2008,662568000000
sau,2009,607759000000
sau,2010,653261000000
sau,2011,742414000000
sau,2012,807022571000
sau,2013,862128000000
sau,2014,957686446300
sau,2015,927402195500
sau,2016,742913325700
sau,2017,757408875300
sau,2018,785960226100
sau,2019,821028176900
sau,2020,636925552100
sdn,1960,51000
sdn,1961,61100
sdn,1962,69600
sdn,1963,84900
sdn,1964,86700
sdn,1965,75800
sdn,1966,72100
sdn,1967,87000
sdn,1968,98400
sdn,1969,99100
sdn,1970,120000
sdn,1971,136900
sdn,1972,144100
sdn,1973,182400
sdn,1974,285700
sdn,1975,381300
sdn,1976,400800
sdn,1977,434200
sdn,1978,466800
sdn,1979,699300
sdn,1980,1036000
sdn,1981,1421500
sdn,1982,2030600
sdn,1983,2272500
sdn,1984,2236700
sdn,1985,2210600
sdn,1986,2074500
sdn,1987,4039500
sdn,1988,4975100
sdn,1989,9001500
sdn,1990,10697000
sdn,1991,36058500
sdn,1992,98825000
sdn,1993,102375200
sdn,1994,367542800
sdn,1995,787543600
sdn,1996,1564483500
sdn,1997,2303574300
sdn,1998,3427690200
sdn,1999,4568629200
sdn,2000,4229382300
sdn,2001,4363813000
sdn,2002,6788998600
sdn,2003,7907338700
sdn,2004,11086096500
sdn,2005,18352269600
sdn,2006,20747129100
sdn,2007,20974879400
sdn,2008,23861022800
sdn,2009,30303499000
sdn,2010,39849101100
sdn,2011,28949910000
sdn,2012,36248568600
sdn,2013,45403230900
sdn,2014,3119189500
sdn,2015,3946352400
sdn,2016,4751132500
sdn,2017,6918505900
sdn,2018,8999829600
sdn,2019,11509253400
sdn,2020,14160210500
sen,1960,30961245583.3487
sen,1961,42841723284.5588
sen,1962,42391703595.5684
sen,1963,43561753873.43729
sen,1964,46711878105.177
sen,1965,44281781120.2188
sen,1966,48882485668.1043
sen,1967,49572591344.7169
sen,1968,71540955402.1207
sen,1969,78442012279.65059
sen,1970,83387769610.14078
sen,1971,89828755888.0582
sen,1972,105126098479.14101
sen,1973,118123088740.58099
sen,1974,182417934593.97
sen,1975,187018639141.85501
sen,1976,223824275302.13297
sen,1977,276732377435.71198
sen,1978,239236635487.41901
sen,1979,269026197398.77097
sen,1980,316277106037.802
sen,1981,495314347590.16693
sen,1982,494437604186.78003
sen,1983,609819041330.59802
sen,1984,647837620907.96106
sen,1985,581613972096.86304
sen,1986,527772792064.22095
sen,1987,488681399402.40894
sen,1988,489528063934.27002
sen,1989,539659516478.62897
sen,1990,558074470046.58899
sen,1991,545808974600
sen,1992,544338452100
sen,1993,526179725900
sen,1994,936867725400
sen,1995,1012655341400
sen,1996,945895843000
sen,1997,1019375184100
sen,1998,1132734652700
sen,1999,1236832056800
sen,2000,1320299835600
sen,2001,1526169484900
sen,2002,1629578080000
sen,2003,1657859028200
sen,2004,1836349216000
sen,2005,2037219328600
sen,2006,2131872548600
sen,2007,2593299613500
sen,2008,3150735500000
sen,2009,2499213499500
sen,2010,2590573497300
sen,2011,3045130318800
sen,2012,3561747201900
sen,2013,3576575606400
sen,2014,3583943000000
sen,2015,3723545000000
sen,2016,3672442000000
sen,2017,4361639000000
sen,2018,4987187000000
sen,2019,5260120000000
sen,2020,5034663345100
sgp,1960,3807400000
sgp,1961,3674400000
sgp,1962,3756600000
sgp,1963,4374400000
sgp,1964,3639000000
sgp,1965,4007100000
sgp,1966,4380100000
sgp,1967,4610100000
sgp,1968,5723500000
sgp,1969,7193700000
sgp,1970,8526900000
sgp,1971,9690300000
sgp,1972,10154900000
sgp,1973,13243200000
sgp,1974,21106800000
sgp,1975,20105500000
sgp,1976,23468200000
sgp,1977,26856000000
sgp,1978,31020200000
sgp,1979,40238700000
sgp,1980,54049500000
sgp,1981,61188300000
sgp,1982,63607600000
sgp,1983,63283400000
sgp,1984,65374600000
sgp,1985,62079800000
sgp,1986,59742400000
sgp,1987,73350700000
sgp,1988,93588300000
sgp,1989,103168100000
sgp,1990,117820600000
sgp,1991,122009800000
sgp,1992,127029000000
sgp,1993,148613600000
sgp,1994,168859200000
sgp,1995,204540900000
sgp,1996,216249700000
sgp,1997,229786900000
sgp,1998,208457100000
sgp,1999,233623500000
sgp,2000,291535600000
sgp,2001,267710300000
sgp,2002,274495300000
sgp,2003,297080900000
sgp,2004,364701900000
sgp,2005,415386000000
sgp,2006,466002200000
sgp,2007,494970900000
sgp,2008,570710600000
sgp,2009,472581200000
sgp,2010,561381000000
sgp,2011,617602600000
sgp,2012,636104600000
sgp,2013,661838300000
sgp,2014,672282200000
sgp,2015,639768100000
sgp,2016,610240700000
sgp,2017,685808000000
sgp,2018,751968100000
sgp,2019,753978400000
sgp,2020,677011600000
slb,1980,144000000
slb,1981,160000000
slb,1982,178000000
slb,1983,198000000
slb,1984,220000000
slb,1985,233000000
slb,1986,255000000
slb,1987,313000000
slb,1988,479000000
slb,1989,521000000
slb,1990,522000000
slb,1991,713000000
slb,1992,758000000
slb,1993,983000000
slb,1994,1156000000
slb,1995,1106000000
slb,1996,977000000
slb,1997,1088000000
slb,1998,939000000
slb,1999,772000000
slb,2000,672000000
slb,2001,596000000
slb,2002,552000000
slb,2003,622000000
slb,2004,808000000
slb,2005,1305000000
slb,2006,2005000000
slb,2007,2739000000
slb,2008,3057000000
slb,2009,2771000000
slb,2010,4418000000
slb,2011,4661000000
slb,2012,4688000000
slb,2013,5203000000
slb,2014,5035000000
slb,2015,4892000000
slb,2016,4970000000
slb,2017,5459000000
slb,2018,5983000000
slb,2019,6121000000
slb,2020,4522000000
sle,1964,67200000
sle,1965,80300000
sle,1966,84800000
sle,1967,79100000
sle,1968,73800000
sle,1969,85800000
sle,1970,106000000
sle,1971,112900000
sle,1972,108200000
sle,1973,109900000
sle,1974,145000000
sle,1975,211700000
sle,1976,191500000
sle,1977,212000000
sle,1978,241500000
sle,1979,317600000
sle,1980,441600000
sle,1981,513500000
sle,1982,416100000
sle,1983,413400000
sle,1984,338600000
sle,1985,725000000
sle,1986,1184000000
sle,1987,5210999800
sle,1988,4936999900
sle,1989,9861000200
sle,1990,33452000000
sle,1991,66793000000
sle,1992,111732000000
sle,1993,124683000000
sle,1994,137225000000
sle,1995,173874000000
sle,1996,278763000000
sle,1997,125827000000
sle,1998,223629000000
sle,1999,240590000000
sle,2000,524078000000
sle,2001,597433000000
sle,2002,784924000000
sle,2003,1040699000000
sle,2004,1139343000000
sle,2005,1397379000000
sle,2006,1398530000000
sle,2007,1591020000000
sle,2008,1919379000000
sle,2009,2320999000000
sle,2010,3536401000000
sle,2011,8248094001200
sle,2012,9970168046900
sle,2013,12540172774900
sle,2014,11895071552200
sle,2015,10158930995700
sle,2016,12597700746600
sle,2017,13264411000000
sle,2018,12710682000000
sle,2019,13937057900000
sle,2020,14564163900000
slv,1965,252880000
slv,1966,276800000
slv,1967,279760000
slv,1968,273680000
slv,1969,270680000
slv,1970,278120000
slv,1971,315680000
slv,1972,355440000
slv,1973,475720000
slv,1974,680200000
slv,1975,720040000
slv,1976,857200000
slv,1977,1102320000
slv,1978,1236480000
slv,1979,1286440000
slv,1980,1188160000
slv,1981,1154480000
slv,1982,967760600
slv,1983,1048723500
slv,1984,1044917600
slv,1985,1135807500
slv,1986,1095515800
slv,1987,1033141700
slv,1988,933715700
slv,1989,1035800000
slv,1990,1499153633.11014
slv,1991,1603417100
slv,1992,1891815600
slv,1993,2281645100
slv,1994,2705134100
slv,1995,3373053900
slv,1996,3272855600
slv,1997,3836743500
slv,1998,3990321100
slv,1999,4129349000
slv,2000,4935859900
slv,2001,5021277400
slv,2002,5117092900
slv,2003,5603962500
slv,2004,6021905400
slv,2005,6533150000
slv,2006,7602490000
slv,2007,8855300000
slv,2008,9699500000
slv,2009,7413800000
slv,2010,8595000000
slv,2011,10201700000
slv,2012,10495790000
slv,2013,11155200000
slv,2014,10969480000
slv,2015,11033340000
slv,2016,10731440000
slv,2017,11309300000
slv,2018,12151540000
slv,2019,12453420000
slv,2020,10815550000
smr,2015,1879437421.50868
smr,2016,1951035712.28088
smr,2017,1963028083.54
smr,2018,2002908104.70636
smr,2019,2068412725.9658
som,1960,220999792
som,1961,315999744
som,1962,399999680
som,1963,400999616
som,1964,498999680
som,1965,359300096
som,1966,415000096
som,1967,432000000
som,1968,440699904
som,1969,507200000
som,1970,378000096
som,1971,470000096
som,1972,598000128
som,1973,856000000
som,1974,1176999936
som,1975,1202899968
som,1976,1211699968
som,1977,4073999872
som,1978,4589998080
som,1979,6796000768
som,1980,15372000256
som,1981,15075999744
som,1982,19805999104
som,1983,25481000960
som,1984,38065999872
som,1985,16866499584
som,1986,35438391296
som,1987,52465901568
som,1988,62982688768
som,1989,251189002240
som,1990,656240017408
som,2013,68669611800000
som,2014,78981645066666.70312
som,2015,88727704717500
som,2016,96721126290000
som,2017,106808203840000
som,2018,122717286811586
som,2019,135920716250000
som,2020,149877498000000
srb,1995,4899600000
srb,1996,21006700000
srb,1997,31929200000
srb,1998,45972200000
srb,1999,34628200000
srb,2000,59541400000
srb,2001,310994800000
srb,2002,405434500000
srb,2003,492284400000
srb,2004,749262300000
srb,2005,832043400000
srb,2006,1035250000000
srb,2007,1219236200000
srb,2008,1461096400000
srb,2009,1210905500000
srb,2010,1445714100000
srb,2011,1654678700000
srb,2012,1890780100000
srb,2013,1981010100000
srb,2014,2086676900000
srb,2015,2253240000000
srb,2016,2415470300000
srb,2017,2716266300000
srb,2018,2996089200000
srb,2019,3304275400000
srb,2020,3109998200000
ssd,2008,9529289300
ssd,2009,9752922300
ssd,2010,9931630900
ssd,2011,12097811900
ssd,2012,10132670200
ssd,2013,22325130600
ssd,2014,10809064400
ssd,2015,12497074800
sur,2006,3273000000
sur,2007,3809000000
sur,2008,5068000000
sur,2009,4659000000
sur,2010,4607000000
svk,1990,3348692000
svk,1991,5340850000
svk,1992,8362161000
svk,1993,8426765000
svk,1994,9015648000
svk,1995,10798215000
svk,1996,13776102000
svk,1997,15646782000
svk,1998,15093083000
svk,1999,14616531000
svk,2000,17598154000
svk,2001,22186765000
svk,2002,23668169000
svk,2003,26054654000
svk,2004,32601566000
svk,2005,38079318000
svk,2006,46997782000
svk,2007,52393174000
svk,2008,56191328000
svk,2009,43716075000
svk,2010,52858588000
svk,2011,60040660000
svk,2012,62840874000
svk,2013,65441163000
svk,2014,66114076000
svk,2015,70943293000
svk,2016,73565173000
svk,2017,78649988000
svk,2018,84430716000
svk,2019,86398079000
svk,2020,77816544000
svn,1990,610442000
svn,1991,1024924000
svn,1992,2259583000
svn,1993,3269316000
svn,1994,4230259000
svn,1995,5035297000
svn,1996,5755193000
svn,1997,6738322000
svn,1998,7551227000
svn,1999,8343822000
svn,2000,10145354000
svn,2001,11163331000
svn,2002,12087526000
svn,2003,13145001000
svn,2004,15610411000
svn,2005,17599541000
svn,2006,20429972000
svn,2007,24280679000
svn,2008,25948106000
svn,2009,20251126000
svn,2010,22988048000
svn,2011,25581812000
svn,2012,25193429000
svn,2013,25350299000
svn,2014,26117449000
svn,2015,26865505000
svn,2016,27929927000
svn,2017,31892449000
svn,2018,35026468000
svn,2019,36448940000
svn,2020,32212945000
swe,1960,17651606800
swe,1961,17774818600
swe,1962,19010976400
swe,1963,20699584200
swe,1964,23482959200
swe,1965,26611731300
swe,1966,28169047800
swe,1967,29257755400
swe,1968,31922968300
swe,1969,37004950500
swe,1970,44031446000
swe,1971,44749246000
swe,1972,47900317000
swe,1973,57920323000
swe,1974,87541404000
swe,1975,88382025000
swe,1976,103418577000
swe,1977,111441226000
swe,1978,116276561000
swe,1979,150508475000
swe,1980,172612287000
swe,1981,183273581000
swe,1982,219511913000
swe,1983,251509888000
swe,1984,275377495000
swe,1985,307654335000
swe,1986,297602115000
swe,1987,331760538000
swe,1988,361925254000
swe,1989,413879682000
swe,1990,432414628000
swe,1991,414515937000
swe,1992,410885660000
swe,1993,459537000000
swe,1994,534467000000
swe,1995,600184000000
swe,1996,596901000000
swe,1997,673075000000
swe,1998,738864000000
swe,1999,787748000000
swe,2000,920373000000
swe,2001,943094000000
swe,2002,934662000000
swe,2003,944077000000
swe,2004,1016054000000
swe,2005,1135385000000
swe,2006,1270768000000
swe,2007,1379636000000
swe,2008,1483553000000
swe,2009,1271477000000
swe,2010,1414049000000
swe,2011,1510541000000
swe,2012,1506769000000
swe,2013,1463657000000
swe,2014,1583811000000
swe,2015,1702358000000
swe,2016,1749640000000
swe,2017,1905540000000
swe,2018,2097809000000
swe,2019,2202877000000
swe,2020,1992758000000
swz,1960,8600000
swz,1961,10700000
swz,1962,15000000
swz,1963,20700000
swz,1964,21400000
swz,1965,26400000
swz,1966,40500000
swz,1967,45000000
swz,1968,41100000
swz,1969,40800000
swz,1970,48400000
swz,1971,53600000
swz,1972,66100000
swz,1973,86500000
swz,1974,106400000
swz,1975,121300000
swz,1976,160200000
swz,1977,181500000
swz,1978,256700000
swz,1979,344200000
swz,1980,481400000
swz,1981,530100000
swz,1982,593300000
swz,1983,621400000
swz,1984,676600000
swz,1985,745070000
swz,1986,818700000
swz,1987,976500000
swz,1988,1262900000
swz,1989,1588199900
swz,1990,1986563600
swz,1991,2255038700
swz,1992,2788159400
swz,1993,3387272000
swz,1994,3672129600
swz,1995,4544591900
swz,1996,5556173600
swz,1997,6024028400
swz,1998,7390495100
swz,1999,7685223600
swz,2000,10268799800
swz,2001,10888951200
swz,2002,14305649400
swz,2003,14682479500
swz,2004,14070415000
swz,2005,13693550800
swz,2006,11385511700
swz,2007,13144806600
swz,2008,16338205100
swz,2009,17526003900
swz,2010,19561515600
swz,2011,16077723600
swz,2012,17240435500
swz,2013,20537453100
swz,2014,21354080100
swz,2015,21225568400
swz,2016,23908146500
swz,2017,25990548800
swz,2018,27380968800
swz,2019,27911611300
swz,2020,27677652300
sxm,2011,1736400000
sxm,2012,1838100000
sxm,2013,2125800000
sxm,2014,2333500000
sxm,2015,2031300000
sxm,2016,2026000000
sxm,2017,1841600000
sxm,2018,2212000000
syc,1976,290620000
syc,1977,349743000
syc,1978,402054000
syc,1979,534779000
syc,1980,631442000
syc,1981,589011000
syc,1982,641322000
syc,1983,594082000
syc,1984,618728000
syc,1985,704718000
syc,1986,651965000
syc,1987,633898000
syc,1988,856634000
syc,1989,930156100
syc,1990,993779000
syc,1991,910425000
syc,1992,980867000
syc,1993,1234858000
syc,1994,1042366000
syc,1995,1109205000
syc,1996,1881876000
syc,1997,1711135000
syc,1998,2015519000
syc,1999,2317043000
syc,2000,2877549700
syc,2001,3776116800
syc,2002,3263731900
syc,2003,3297446100
syc,2004,3765170300
syc,2005,5055426700
syc,2006,5640073400
syc,2007,6358973100
syc,2008,10256227500
