geo,time,dc_dac_fral_cd
tgo,2008,127680000.30518
tgo,2009,40509998.32153
tgo,2010,168020004.27246
tgo,2011,36779998.7793
tgo,2012,22549999.23706
tgo,2013,25250000
tgo,2014,31930000.30518
tgo,2015,29120000.83923
tgo,2016,21420000.07629
tgo,2017,22219999.31335
tgo,2018,29799999.23706
tgo,2019,22920000.07629
tha,1973,3000000
tha,1974,9680000.30518
tha,1979,5750000
tha,1980,3450000.04768
tha,1981,3920000.07629
tha,1982,6590000.15259
tha,1983,2839999.91417
tha,1984,8539999.96185
tha,1985,7630000.11444
tha,1986,5079999.92371
tha,1987,7650000.09537
tha,1988,11680000.30518
tha,1989,7059999.94278
tha,1990,115379997.25342
tha,1991,64849998.47412
tha,1992,86190002.44141
tha,1993,32029998.7793
tha,1994,11279999.73297
tha,1995,8329999.92371
tha,1996,10430000.30518
tha,1997,8239999.77112
tha,1998,6469999.79019
tha,1999,-2640000.1049
tha,2000,-10939999.58038
tha,2001,-10270000.45776
tha,2002,-7110000.13351
tha,2003,-4059999.94278
tha,2004,-509999.99046
tha,2005,1990000.00954
tha,2006,64919998.16895
tha,2007,5159999.84741
tha,2008,-2859999.8951
tha,2009,-11710000.03815
tha,2010,-13569999.69482
tha,2011,-12609999.65668
tha,2012,-10310000.41962
tha,2013,4920000.07629
tha,2014,10979999.54224
tha,2015,9720000.26703
tha,2016,10090000.15259
tha,2017,12600000.38147
tha,2018,20030000.68665
tha,2019,6619999.88556
tjk,1992,189999.99762
tjk,1993,39999.99911
tjk,1994,50000.00075
tjk,1995,9999.99978
tjk,1996,19999.99955
tjk,1997,90000.00358
tjk,1998,9999.99978
tjk,1999,19999.99955
tjk,2000,19999.99955
tjk,2001,9999.99978
tjk,2002,209999.99344
tjk,2003,170000.00179
tjk,2004,259999.99046
tjk,2005,579999.98331
tjk,2006,550000.01192
tjk,2007,4679999.82834
tjk,2008,5889999.86649
tjk,2009,4679999.82834
tjk,2010,189999.99762
tjk,2011,189999.99762
tjk,2012,3599999.90463
tjk,2013,3880000.11444
tjk,2014,14569999.69482
tjk,2015,2630000.11444
tjk,2016,150000.00596
tjk,2017,159999.99642
tjk,2018,189999.99762
tjk,2019,189999.99762
tkm,1994,9999.99978
tkm,1996,289999.99166
tkm,1997,219999.99881
tkm,1998,300000.01192
tkm,1999,319999.99285
tkm,2000,180000.00715
tkm,2001,280000.00119
tkm,2002,439999.99762
tkm,2003,349999.99404
tkm,2004,769999.98093
tkm,2005,680000.00715
tkm,2006,800000.01192
tkm,2007,379999.99523
tkm,2008,289999.99166
tkm,2009,189999.99762
tkm,2010,129999.99523
tkm,2011,159999.99642
tkm,2012,119999.99732
tkm,2013,319999.99285
tkm,2014,289999.99166
tkm,2015,259999.99046
tkm,2016,180000.00715
tkm,2017,239999.99464
tkm,2018,699999.98808
tkm,2019,639999.98569
tls,1999,600000.02384
tls,2000,529999.97139
tls,2001,100000.00149
tls,2003,159999.99642
tls,2004,150000.00596
tls,2005,189999.99762
tls,2006,79999.99821
tls,2007,500000
tls,2008,519999.98093
tls,2009,129999.99523
tls,2010,119999.99732
tls,2011,170000.00179
tls,2012,239999.99464
tls,2013,250000
tls,2014,560000.00238
tls,2015,490000.00954
tls,2016,310000.00238
tls,2017,219999.99881
tls,2018,239999.99464
tls,2019,270000.01073
ton,1980,150000.00596
ton,1981,90000.00358
ton,1982,150000.00596
ton,1983,100000.00149
ton,1985,349999.99404
ton,1986,39999.99911
ton,1989,680000.00715
ton,1990,300000.01192
ton,1991,150000.00596
ton,1992,219999.99881
ton,1993,239999.99464
ton,1994,90000.00358
ton,1995,209999.99344
ton,1996,209999.99344
ton,1997,419999.98689
ton,1998,560000.00238
ton,1999,319999.99285
ton,2000,-39999.99911
ton,2001,-70000.0003
ton,2002,19999.99955
ton,2003,-50000.00075
ton,2004,-50000.00075
ton,2005,-70000.0003
ton,2006,-70000.0003
ton,2007,-79999.99821
ton,2008,-79999.99821
ton,2009,-79999.99821
ton,2010,50000.00075
ton,2013,90000.00358
ton,2014,180000.00715
ton,2015,70000.0003
ton,2016,39999.99911
ton,2017,19999.99955
ton,2019,29999.99933
tto,1980,500000
tto,1981,230000.00417
tto,1982,119999.99732
tto,1983,400000.00596
tto,1984,330000.01311
tto,1985,200000.00298
tto,1986,289999.99166
tto,1987,310000.00238
tto,1988,310000.00238
tto,1989,300000.01192
tto,1990,439999.99762
tto,1991,280000.00119
tto,1992,409999.99642
tto,1993,300000.01192
tto,1994,519999.98093
tto,1995,319999.99285
tto,1996,860000.01431
tto,1997,500000
tto,1998,500000
tto,1999,540000.02146
tto,2000,829999.98331
tto,2001,920000.01669
tto,2002,779999.97139
tto,2003,1110000.01431
tto,2004,1679999.94755
tto,2005,1220000.02861
tto,2006,1169999.95708
tto,2007,4369999.88556
tto,2008,1659999.96662
tto,2009,1129999.99523
tto,2010,479999.98927
tun,1961,15100000.38147
tun,1962,15800000.19073
tun,1963,28700000.76294
tun,1964,20000000
tun,1965,20000000
tun,1966,14399999.61853
tun,1967,8899999.61853
tun,1968,11699999.80927
tun,1969,20299999.23706
tun,1970,23799999.23706
tun,1971,21399999.61853
tun,1972,29260000.22888
tun,1973,40819999.69482
tun,1974,37860000.61035
tun,1975,40099998.47412
tun,1976,52470001.2207
tun,1977,52099998.47412
tun,1978,63669998.16895
tun,1979,59279998.7793
tun,1980,79300003.05176
tun,1981,50169998.16895
tun,1982,51970001.2207
tun,1983,37340000.15259
tun,1984,50919998.16895
tun,1985,49509998.32153
tun,1986,57630001.06812
tun,1987,56400001.52588
tun,1988,43000000
tun,1989,54630001.06812
tun,1990,76150001.52588
tun,1991,79040000.91553
tun,1992,103099998.47412
tun,1993,74589996.33789
tun,1994,76669998.16895
tun,1995,86290000.91553
tun,1996,58750000
tun,1997,60299999.23706
tun,1998,90370002.74658
tun,1999,103550003.05176
tun,2000,92870002.74658
tun,2001,87550003.05176
tun,2002,96610000.61035
tun,2003,107550003.05176
tun,2004,141380004.88281
tun,2005,181839996.33789
tun,2006,176300003.05176
tun,2007,127940002.44141
tun,2008,160460006.71387
tun,2009,169979995.72754
tun,2010,126800003.05176
tun,2011,304359985.35156
tun,2012,242479995.72754
tun,2013,66900001.52588
tun,2014,66379997.25342
tun,2015,21860000.61035
tun,2016,68050003.05176
tun,2017,62119998.93188
tun,2018,9529999.73297
tun,2019,118819999.69482
tur,1964,6099999.90463
tur,1966,7500000
tur,1967,7099999.90463
tur,1968,2900000.09537
tur,1969,3500000
tur,1970,2700000.04768
tur,1971,6699999.80927
tur,1972,4369999.88556
tur,1973,-2599999.90463
tur,1974,3549999.95232
tur,1975,610000.01431
tur,1976,899999.97616
tur,1977,1100000.02384
tur,1978,2299999.95232
tur,1979,-3000000
tur,1980,33200000.76294
tur,1981,17850000.38147
tur,1982,21739999.77112
tur,1983,16379999.16077
tur,1984,4550000.19073
tur,1985,800000.01192
tur,1986,7949999.80927
tur,1987,10369999.88556
tur,1988,19870000.83923
tur,1989,37389999.38965
tur,1990,65000000
tur,1991,50799999.23706
tur,1992,54340000.15259
tur,1993,52290000.91553
tur,1994,43110000.61035
tur,1995,18280000.68665
tur,1996,31530000.68665
tur,1997,22409999.84741
tur,1998,28610000.61035
tur,1999,23420000.07629
tur,2000,7789999.96185
tur,2001,3069999.93324
tur,2002,9100000.38147
tur,2003,8189999.58038
tur,2004,10659999.84741
tur,2005,54549999.23706
tur,2006,32849998.47412
tur,2007,134229995.72754
tur,2008,293769989.01367
tur,2009,154619995.11719
tur,2010,88389999.38965
tur,2011,244600006.10352
tur,2012,-21340000.15259
tur,2013,-35490001.67847
tur,2014,182570007.32422
tur,2015,-66790000.91553
tur,2016,101389999.38965
tur,2017,414980010.98633
tur,2018,150020004.27246
tur,2019,41529998.7793
tuv,1994,9999.99978
tuv,1995,9999.99978
tuv,1996,19999.99955
tuv,1997,129999.99523
tuv,1998,280000.00119
tuv,1999,259999.99046
tuv,2000,289999.99166
tuv,2003,39999.99911
tuv,2005,70000.0003
tuv,2018,9999.99978
tuv,2019,0
tza,1980,7000000
tza,1981,9239999.77112
tza,1982,6179999.82834
tza,1983,4989999.77112
tza,1984,5570000.17166
tza,1985,1470000.02861
tza,1986,2000000
tza,1987,5159999.84741
tza,1988,2630000.11444
tza,1989,18299999.23706
tza,1990,4480000.01907
tza,1991,11060000.41962
tza,1992,28719999.31335
tza,1993,20370000.83923
tza,1994,9949999.80927
tza,1995,20219999.31335
tza,1996,3460000.03815
tza,1997,79639999.38965
tza,1998,7500000
tza,1999,4929999.82834
tza,2000,15800000.19073
tza,2001,13130000.11444
tza,2002,15979999.54224
tza,2003,1549999.95232
tza,2004,119949996.94824
tza,2005,2480000.01907
tza,2006,2029999.97139
tza,2007,2960000.03815
tza,2008,4780000.20981
tza,2009,7900000.09537
tza,2010,21340000.15259
tza,2011,19959999.08447
tza,2012,24520000.45776
tza,2013,7989999.77112
tza,2014,21860000.61035
tza,2015,26299999.23706
tza,2016,26329999.92371
tza,2017,30909999.84741
tza,2018,26389999.38965
tza,2019,27180000.30518
uga,1980,4099999.90463
uga,1981,6780000.20981
uga,1982,3259999.99046
uga,1983,1720000.02861
uga,1984,1850000.02384
uga,1985,1700000.04768
uga,1986,1059999.94278
uga,1987,1059999.94278
uga,1988,2599999.90463
uga,1989,5719999.79019
uga,1990,7230000.01907
uga,1991,10039999.96185
uga,1992,7260000.22888
uga,1993,6030000.20981
uga,1994,2960000.03815
uga,1995,9600000.38147
uga,1996,12760000.22888
uga,1997,5150000.09537
uga,1998,2920000.07629
uga,1999,1559999.94278
uga,2000,7579999.92371
uga,2001,6519999.98093
uga,2002,5480000.01907
uga,2003,4650000.09537
uga,2004,6179999.82834
uga,2005,7630000.11444
uga,2006,5389999.86649
uga,2007,8979999.54224
uga,2008,17440000.53406
uga,2009,14569999.69482
uga,2010,1769999.98093
uga,2011,600000.02384
uga,2012,-140000.0006
uga,2013,2579999.92371
uga,2014,7289999.96185
uga,2015,8260000.22888
uga,2016,11829999.92371
uga,2017,51389999.38965
uga,2018,59700000.76294
uga,2019,13949999.80927
ukr,1992,1850000.02384
ukr,1993,3549999.95232
ukr,1994,3630000.11444
ukr,1995,4940000.05722
ukr,1996,10000000
ukr,1997,4340000.15259
ukr,1998,20500000
ukr,1999,5340000.15259
ukr,2000,5099999.90463
ukr,2001,4309999.94278
ukr,2002,6780000.20981
ukr,2003,8109999.65668
ukr,2004,11329999.92371
ukr,2005,10039999.96185
ukr,2006,14310000.41962
ukr,2007,6530000.20981
ukr,2008,25020000.45776
ukr,2009,19489999.77112
ukr,2010,21540000.91553
ukr,2011,36119998.93188
ukr,2012,14539999.96185
ukr,2013,13869999.88556
ukr,2014,14390000.34332
ukr,2015,21090000.15259
ukr,2016,17840000.15259
ukr,2017,17670000.07629
ukr,2018,16379999.16077
ukr,2019,12600000.38147
ury,1980,500000
ury,1981,670000.01669
ury,1982,730000.01907
ury,1983,1500000
ury,1984,1179999.94755
ury,1985,1659999.96662
ury,1986,6139999.86649
ury,1987,2329999.92371
ury,1988,3470000.02861
ury,1989,4730000.01907
ury,1990,7409999.84741
ury,1991,5800000.19073
ury,1992,8189999.58038
ury,1993,5500000
ury,1994,4889999.86649
ury,1995,4670000.07629
ury,1996,4250000
ury,1997,3140000.1049
ury,1998,1460000.03815
ury,1999,1809999.94278
ury,2000,1620000.00477
ury,2001,1360000.01431
ury,2002,2390000.1049
ury,2003,1960000.03815
ury,2004,3279999.97139
ury,2005,3690000.05722
ury,2006,6340000.15259
ury,2007,2880000.11444
ury,2008,1360000.01431
ury,2009,1399999.97616
ury,2010,1149999.97616
ury,2011,100000.00149
ury,2012,1139999.98569
ury,2013,1059999.94278
ury,2014,629999.99523
ury,2015,620000.00477
ury,2016,1129999.99523
ury,2017,1110000.01431
uzb,1992,100000.00149
uzb,1993,379999.99523
uzb,1994,1110000.01431
uzb,1995,829999.98331
uzb,1996,1750000
uzb,1997,1639999.98569
uzb,1998,2180000.06676
uzb,1999,2000000
uzb,2000,4210000.03815
uzb,2001,3740000.00954
uzb,2002,1580000.04292
uzb,2003,2299999.95232
uzb,2004,3109999.8951
uzb,2005,3119999.88556
uzb,2006,2680000.06676
uzb,2007,2809999.94278
uzb,2008,2950000.04768
uzb,2009,2869999.88556
uzb,2010,2250000
uzb,2011,1929999.94755
uzb,2012,1820000.05245
uzb,2013,2089999.91417
uzb,2014,1330000.04292
uzb,2015,6650000.09537
uzb,2016,5690000.05722
uzb,2017,2859999.8951
uzb,2018,3740000.00954
uzb,2019,175710006.71387
vct,1981,109999.9994
vct,1982,70000.0003
vct,1983,70000.0003
vct,1984,9999.99978
vct,1985,19999.99955
vct,1986,29999.99933
vct,1987,9999.99978
vct,1988,9999.99978
vct,1989,9999.99978
vct,1990,9999.99978
vct,1991,569999.99285
vct,1992,449999.98808
vct,1993,3049999.95232
vct,1994,1399999.97616
vct,1995,750000
vct,1996,1000000
vct,1997,519999.98093
vct,1998,79999.99821
vct,1999,360000.01431
vct,2000,870000.00477
vct,2001,300000.01192
vct,2002,490000.00954
vct,2003,2230000.01907
vct,2004,1029999.97139
vct,2005,529999.97139
vct,2006,649999.97616
vct,2007,250000
vct,2008,-340000.00358
vct,2009,-1179999.94755
vct,2010,-1080000.04292
vct,2011,-1100000.02384
vct,2012,-980000.01907
vct,2013,-1019999.98093
vct,2014,-930000.00715
vct,2015,-759999.99046
vct,2016,-759999.99046
vct,2017,-790000.02146
vct,2018,-829999.98331
vct,2019,-270000.01073
ven,1978,550000.01192
ven,1980,3500000
ven,1981,3420000.07629
ven,1982,2819999.93324
ven,1983,3349999.90463
ven,1984,3650000.09537
ven,1985,2700000.04768
ven,1986,3339999.91417
ven,1987,3710000.03815
ven,1988,3299999.95232
ven,1989,2630000.11444
ven,1990,4389999.86649
ven,1991,7230000.01907
ven,1992,7460000.03815
ven,1993,8140000.34332
ven,1994,4679999.82834
ven,1995,8109999.65668
ven,1996,4630000.11444
ven,1997,3670000.07629
ven,1998,5989999.77112
ven,1999,3730000.01907
ven,2000,3450000.04768
ven,2001,3279999.97139
ven,2002,5019999.98093
ven,2003,6389999.86649
ven,2004,6579999.92371
ven,2005,6530000.20981
ven,2006,6070000.17166
ven,2007,6780000.20981
ven,2008,6639999.86649
ven,2009,7130000.11444
ven,2010,6849999.90463
ven,2011,7469999.79019
ven,2012,7309999.94278
ven,2013,7690000.05722
ven,2014,7519999.98093
ven,2015,5889999.86649
ven,2016,6250000
ven,2017,6829999.92371
ven,2018,8750000
ven,2019,8010000.22888
vnm,1960,5400000.09537
vnm,1963,5400000.09537
vnm,1964,11399999.61853
vnm,1965,7300000.19073
vnm,1966,4900000.09537
vnm,1967,3099999.90463
vnm,1968,3000000
vnm,1969,1799999.95232
vnm,1970,2900000.09537
vnm,1971,3299999.95232
vnm,1972,1769999.98093
vnm,1973,6070000.17166
vnm,1974,8270000.45776
vnm,1975,9760000.22888
vnm,1976,2410000.08583
vnm,1977,25299999.23706
vnm,1978,23770000.45776
vnm,1979,44930000.30518
vnm,1980,15050000.19073
vnm,1981,13409999.84741
vnm,1982,3839999.91417
vnm,1983,3980000.01907
vnm,1984,3960000.03815
vnm,1985,2750000
vnm,1986,3900000.09537
vnm,1987,5940000.05722
vnm,1988,4900000.09537
vnm,1989,6090000.15259
vnm,1990,11939999.58038
vnm,1991,14460000.03815
vnm,1992,19620000.83923
vnm,1993,31270000.45776
vnm,1994,179750000
vnm,1995,94059997.55859
vnm,1996,67330001.83105
vnm,1997,63880001.06812
vnm,1998,66180000.30518
vnm,1999,79169998.16895
vnm,2000,52919998.16895
vnm,2001,61790000.91553
vnm,2002,77800003.05176
vnm,2003,99010002.13623
vnm,2004,106779998.7793
vnm,2005,96419998.16895
vnm,2006,159380004.88281
vnm,2007,154460006.71387
vnm,2008,165589996.33789
vnm,2009,142910003.66211
vnm,2010,242419998.16895
vnm,2011,220449996.94824
vnm,2012,135339996.33789
vnm,2013,177270004.27246
vnm,2014,158479995.72754
vnm,2015,84610000.61035
vnm,2016,41299999.23706
vnm,2017,41610000.61035
vnm,2018,7309999.94278
vnm,2019,118910003.66211
vut,1968,100000.00149
vut,1969,300000.01192
vut,1970,300000.01192
vut,1971,1399999.97616
vut,1972,250000
vut,1973,200000.00298
vut,1974,9010000.22888
vut,1975,3509999.99046
vut,1976,19440000.53406
vut,1977,2599999.90463
vut,1978,3119999.88556
vut,1979,20750000
vut,1980,19250000
vut,1981,10819999.69482
vut,1982,9369999.88556
vut,1983,8149999.61853
vut,1984,7929999.82834
vut,1985,5880000.11444
vut,1986,6920000.07629
vut,1987,8439999.58038
vut,1988,5159999.84741
vut,1989,5030000.20981
vut,1990,9229999.54224
vut,1991,10399999.61853
vut,1992,9520000.45776
vut,1993,7769999.98093
vut,1994,11069999.69482
vut,1995,10279999.73297
vut,1996,9069999.69482
vut,1997,7579999.92371
vut,1998,8119999.88556
vut,1999,5610000.13351
vut,2000,8380000.11444
vut,2001,6000000
vut,2002,5539999.96185
vut,2003,4139999.86649
vut,2004,5510000.22888
vut,2005,4000000
vut,2006,5139999.86649
vut,2007,10539999.96185
vut,2008,11069999.69482
vut,2009,6139999.86649
vut,2010,3559999.94278
vut,2011,2160000.08583
vut,2012,2829999.92371
vut,2013,3569999.93324
vut,2014,3740000.00954
vut,2015,1059999.94278
vut,2016,2200000.04768
vut,2017,2180000.06676
vut,2018,4739999.77112
vut,2019,3220000.02861
wsm,1980,150000.00596
wsm,1981,90000.00358
wsm,1983,50000.00075
wsm,1984,50000.00075
wsm,1985,50000.00075
wsm,1986,109999.9994
wsm,1987,1100000.02384
wsm,1989,150000.00596
wsm,1990,370000.00477
wsm,1991,419999.98689
wsm,1992,379999.99523
wsm,1993,230000.00417
wsm,1995,170000.00179
wsm,1996,230000.00417
wsm,1997,200000.00298
wsm,1998,119999.99732
wsm,1999,129999.99523
wsm,2000,119999.99732
wsm,2001,-19999.99955
wsm,2002,180000.00715
wsm,2003,9999.99978
wsm,2005,19999.99955
wsm,2006,-9999.99978
wsm,2007,39999.99911
wsm,2008,50000.00075
wsm,2009,-9999.99978
wsm,2010,-29999.99933
wsm,2011,219999.99881
wsm,2012,-9999.99978
wsm,2014,19999.99955
wsm,2015,9999.99978
wsm,2016,29999.99933
yem,1978,1009999.99046
yem,1979,2599999.90463
yem,1980,5150000.09537
yem,1981,2670000.07629
yem,1982,2509999.99046
yem,1983,4369999.88556
yem,1984,4920000.07629
yem,1985,5369999.88556
yem,1986,5139999.86649
yem,1987,3920000.07629
yem,1988,8840000.15259
yem,1989,3240000.00954
yem,1990,16510000.22888
yem,1991,20120000.83923
yem,1992,18319999.69482
yem,1993,36389999.38965
yem,1994,14170000.07629
yem,1995,14579999.92371
yem,1996,11829999.92371
yem,1997,12829999.92371
yem,1998,9989999.77112
yem,1999,14090000.15259
yem,2000,6489999.77112
yem,2001,1610000.01431
yem,2002,4199999.80927
yem,2003,4079999.92371
yem,2004,3670000.07629
yem,2005,6190000.05722
yem,2006,6099999.90463
yem,2007,5829999.92371
yem,2008,4699999.80927
yem,2009,5860000.13351
yem,2010,6949999.80927
yem,2011,4550000.19073
yem,2012,3390000.1049
yem,2013,2349999.90463
yem,2014,2970000.02861
yem,2015,1559999.94278
yem,2016,1100000.02384
yem,2017,5699999.80927
yem,2018,8899999.61853
yem,2019,9060000.41962
zaf,1994,1879999.99523
zaf,1995,17860000.61035
zaf,1996,13420000.07629
zaf,1997,34009998.32153
zaf,1998,36659999.84741
zaf,1999,27840000.15259
zaf,2000,18360000.61035
zaf,2001,1269999.98093
zaf,2002,25350000.38147
zaf,2003,20159999.84741
zaf,2004,2480000.01907
zaf,2005,28229999.54224
zaf,2006,158770004.27246
zaf,2007,105000000
zaf,2008,32930000.30518
zaf,2009,-15560000.41962
zaf,2010,47630001.06812
zaf,2011,143919998.16895
zaf,2012,57759998.32153
zaf,2013,301019989.01367
zaf,2014,54060001.37329
zaf,2015,122730003.35693
zaf,2016,36330001.83105
zaf,2017,-23149999.61853
zaf,2018,-20479999.54224
zaf,2019,48750000
zmb,1980,800000.01192
zmb,1981,519999.98093
zmb,1982,949999.98808
zmb,1983,800000.01192
zmb,1984,1730000.01907
zmb,1985,680000.00715
zmb,1986,3279999.97139
zmb,1987,1559999.94278
zmb,1988,1480000.01907
zmb,1989,1409999.96662
zmb,1990,21389999.38965
zmb,1991,20030000.68665
zmb,1992,14529999.73297
zmb,1993,14350000.38147
zmb,1994,11489999.77112
zmb,1995,8029999.73297
zmb,1996,1730000.01907
zmb,1997,3109999.8951
zmb,1998,10430000.30518
zmb,1999,17690000.53406
zmb,2000,13000000
zmb,2001,7670000.07629
zmb,2002,10130000.11444
zmb,2003,2109999.8951
zmb,2004,103800003.05176
zmb,2005,15810000.41962
zmb,2006,63709999.08447
zmb,2007,1110000.01431
zmb,2008,1220000.02861
zmb,2009,7369999.88556
zmb,2010,839999.97377
zmb,2011,819999.99285
zmb,2012,800000.01192
zmb,2013,600000.02384
zmb,2014,25319999.69482
zmb,2015,29149999.61853
zmb,2016,41909999.84741
zmb,2017,2390000.1049
zmb,2018,-7980000.01907
zmb,2019,-5150000.09537
zwe,1980,949999.98808
zwe,1981,289999.99166
zwe,1982,8359999.65668
zwe,1983,8829999.92371
zwe,1984,6659999.84741
zwe,1985,5280000.20981
zwe,1986,5110000.13351
zwe,1987,14670000.07629
zwe,1988,10979999.54224
zwe,1989,10850000.38147
zwe,1990,16469999.31335
zwe,1991,16989999.77112
zwe,1992,11909999.84741
zwe,1993,6250000
zwe,1994,9899999.61853
zwe,1995,9989999.77112
zwe,1996,6260000.22888
zwe,1997,-769999.98093
zwe,1998,-800000.01192
zwe,1999,170000.00179
zwe,2000,3210000.03815
zwe,2001,1990000.00954
zwe,2002,3220000.02861
zwe,2003,5159999.84741
zwe,2004,3140000.1049
zwe,2005,3640000.1049
zwe,2006,3569999.93324
zwe,2007,15449999.80927
zwe,2008,7389999.86649
zwe,2009,4610000.13351
zwe,2010,3029999.97139
zwe,2011,1820000.05245
zwe,2012,2180000.06676
zwe,2013,2910000.08583
zwe,2014,2650000.09537
zwe,2015,1820000.05245
zwe,2016,1710000.03815
zwe,2017,2049999.95232
zwe,2018,1720000.02861
zwe,2019,2349999.90463
