geo,time,ny_gsr_nfcy_cd
pri,1981,-3744100000
pri,1982,-4070600000
pri,1983,-4228100000
pri,1984,-4979600000
pri,1985,-5287000000
pri,1986,-5955000000
pri,1987,-6725300000
pri,1988,-7704300000
pri,1989,-8109800000
pri,1990,-8984800000
pri,1991,-9478077000
pri,1992,-10933989000
pri,1993,-11789519000
pri,1994,-13049719000
pri,1995,-14194985000
pri,1996,-14983884000
pri,1997,-15844333000
pri,1998,-18975800000
pri,1999,-19559800000
pri,2000,-20283200000
pri,2001,-25161900000
pri,2002,-26552200000
pri,2003,-27348000000
pri,2004,-28495796000
pri,2005,-29052641000
pri,2006,-29421845000
pri,2007,-28881421000
pri,2008,-30936200000
pri,2009,-32767700000
pri,2010,-34086700000
pri,2011,-34631000000
pri,2012,-33479100000
pri,2013,-33505100000
pri,2014,-33648300000
pri,2015,-33773500000
pri,2016,-34351500000
pri,2017,-34396000000
pri,2018,-33185500000
pri,2019,-34149600000
pri,2020,-32951400000
prt,1970,168221757.32218
prt,1971,116925795.053
prt,1972,154432913.26909
prt,1973,349713818.47915
prt,1974,495872138.91081
prt,1975,106337254.90196
prt,1976,-165072944.29708
prt,1977,-222860136.19696
prt,1978,-398923357.66423
prt,1979,-500532786.88525
prt,1980,-721842210.65278
prt,1981,-1153257328.99023
prt,1982,-1566775983.85469
prt,1983,-1292455664.13319
prt,1984,-1400595727.19803
prt,1985,-1296534886.45723
prt,1986,-1162960729.12478
prt,1987,-1018636687.06418
prt,1988,-796243732.59053
prt,1989,-572165775.40107
prt,1990,-233038953.73365
prt,1991,-74047453.8643
prt,1992,413610038.61004
prt,1993,443714000.74804
prt,1994,172036231.88406
prt,1995,918841714.2099
prt,1996,720094879.12659
prt,1997,-158404802.74442
prt,1998,-361588379.34105
prt,1999,-415653880.44826
prt,2000,-1922385916.44079
prt,2001,-2085463502.99646
prt,2002,-2040908363.19726
prt,2003,-1656811757.55255
prt,2004,-2379506765.81429
prt,2005,-2619991909.10506
prt,2006,-5929370826.29999
prt,2007,-6909038905.82943
prt,2008,-8836495937.48281
prt,2009,-8172800129.66249
prt,2010,-7576099549.33335
prt,2011,-3971724385.27238
prt,2012,-5118437470.16602
prt,2013,-3026988197.78667
prt,2014,-4703567654.869
prt,2015,-5348597725.475
prt,2016,-5014517940.56149
prt,2017,-5196044259.8153
prt,2018,-5917707543.76549
prt,2019,-6234051286.98038
prt,2020,-3608717207.40079
pry,1995,-896039500.00509
pry,1996,-478058500.00729
pry,1997,-825229500.01377
pry,1998,-748303499.9945
pry,1999,-735205000.01603
pry,2000,-1113609499.99283
pry,2001,-923291500.00122
pry,2002,-598055499.99475
pry,2003,-1147937271.89096
pry,2004,-1282102287.64198
pry,2005,-1374192839.93872
pry,2006,-1320738129.04668
pry,2007,-994417772.50131
pry,2008,-1109843403.78493
pry,2009,-1078598686.36426
pry,2010,-1310532158.4122
pry,2011,-1188163679.18405
pry,2012,-1445466531.91936
pry,2013,-1541549649.17026
pry,2014,-1460598120.02877
pry,2015,-1360789510.01521
pry,2016,-1446524849.80754
pry,2017,-1289811066.40611
pry,2018,-1348222799.87703
pry,2019,-1132550376.59825
pry,2020,-1074823362.4582
pse,1994,362700000
pse,1995,439800000
pse,1996,424400000
pse,1997,520300000
pse,1998,718700000
pse,1999,753800000
pse,2000,505500000
pse,2001,319000000
pse,2002,218900000
pse,2003,244700000
pse,2004,228200000
pse,2005,349000000
pse,2006,422600000
pse,2007,552600000
pse,2008,671300000
pse,2009,532100000
pse,2010,599100000
pse,2011,749500000
pse,2012,857500000
pse,2013,1160300000
pse,2014,1482600000
pse,2015,1712400000
pse,2016,1895700000
pse,2017,2129000000
pse,2018,2787300000
pse,2019,3031200000
pse,2020,2545900000
pyf,1965,0
pyf,1966,0
pyf,1967,0
pyf,1968,0
pyf,1969,0
pyf,1970,0
pyf,1971,0
pyf,1972,0
pyf,1973,0
pyf,1974,0
pyf,1975,0
pyf,1976,0
pyf,1977,0
pyf,1978,0
pyf,1979,0
pyf,1980,0
pyf,1981,0
pyf,1982,0
pyf,1983,0
pyf,1984,0
pyf,1985,0
pyf,1986,0
pyf,1987,0
pyf,1988,0
pyf,1989,0
pyf,1990,0
pyf,1991,0
pyf,1992,0
pyf,1993,0
pyf,1994,0
pyf,1995,0
pyf,1996,0
pyf,1997,0
pyf,1998,0
pyf,1999,0
pyf,2000,0
qat,1970,-14007014.00701
qat,1971,-31992417.86015
qat,1972,-62927496.58003
qat,1973,-104746890.87406
qat,1974,-42052743.57805
qat,1975,-109904342.73794
qat,1976,-266942524.09547
qat,1977,-448092952.76585
qat,1978,-416054038.02007
qat,1979,-465905175.84078
qat,1980,540989882.41728
qat,1981,534999972.52747
qat,1982,547994505.49451
qat,1983,459010989.01099
qat,1984,368681318.68132
qat,1985,568406565.93407
qat,1986,623901126.37363
qat,1987,478571428.57143
qat,1988,300989010.98901
qat,1989,197994505.4945
qat,1990,220989010.98901
qat,1991,200000000
qat,1992,222802197.8022
qat,1993,208516483.51648
qat,1994,214864038.46154
qat,1995,237108461.53846
qat,1996,263955439.56044
qat,1997,329175879.12088
qat,1998,-80769230.76923
qat,1999,-118956043.95604
qat,2000,-1399450549.45055
qat,2001,-703846153.84615
qat,2002,-897252747.25275
qat,2003,-416483516.48352
qat,2004,-2241758241.75824
qat,2005,-5715659340.65934
qat,2006,-3280494505.49451
qat,2007,-4239010989.01099
qat,2008,-6762087912.08791
qat,2009,-9412637362.63736
qat,2010,-12943734917.5824
qat,2011,-13271011813.1868
qat,2012,-12124725274.7253
qat,2013,-10363736263.7363
qat,2014,-9300549450.54945
qat,2015,-3565384615.38462
qat,2016,-1109340659.34066
qat,2017,-419505494.50549
qat,2018,-3745329670.32967
qat,2019,-4409615384.61538
qat,2020,-3052472527.47253
rou,1989,81263157.89474
rou,1990,-142545454.54546
rou,1991,15078947.36842
rou,1992,-90112500
rou,1993,-145009210.52632
rou,1994,-129007854.98489
rou,1995,-241023118.54402
rou,1996,-308141420.69413
rou,1997,-322265625
rou,1998,-497436795.85399
rou,1999,-441052762.01657
rou,2000,-234338292.87392
rou,2001,-225682254.56798
rou,2002,-461352291.63515
rou,2003,-1351573795.18072
rou,2004,-3148225020.68205
rou,2005,-2892551875.62206
rou,2006,-4074066037.73585
rou,2007,-8784313415.08428
rou,2008,-4709189209.57561
rou,2009,-2208070606.36867
rou,2010,-1969892476.1635
rou,2011,-2335390671.12773
rou,2012,-2961501643.50383
rou,2013,-2785859551.06824
rou,2014,-940887794.10008
rou,2015,-1868682127.96765
rou,2016,-2496978616.47615
rou,2017,-3007449919.80259
rou,2018,-4447365156.28171
rou,2019,-3570740885.81609
rou,2020,-3889967554.19416
rus,1988,1764950166.11296
rus,1989,88394445.71732
rus,1990,-1033548322.29507
rus,1991,-1417777777.77778
rus,1992,-4500832929.78208
rus,1993,-4459241755.45408
rus,1994,-1840000000
rus,1995,-3371600011.07542
rus,1996,-5434500000
rus,1997,-8691600000
rus,1998,-11789700000
rus,1999,-7715900000
rus,2000,-6736500000
rus,2001,-4238100000
rus,2002,-6583000000
rus,2003,-13170700000
rus,2004,-12771200000
rus,2005,-18526400001.4142
rus,2006,-28803400000
rus,2007,-28828500000
rus,2008,-46482499997.9882
rus,2009,-39739400001.2602
rus,2010,-47104699999.01209
rus,2011,-60399399999.3193
rus,2012,-67660799998.703
rus,2013,-79604399998.74361
rus,2014,-67962199998.9577
rus,2015,-37748800000.6564
rus,2016,-35496599999.4035
rus,2017,-42053299999.3144
rus,2018,-40391889999.8564
rus,2019,-53520549999.4594
rus,2020,-35004710000
rwa,1970,100000
rwa,1971,-297.87187
rwa,1972,100000
rwa,1973,-2619999.52337
rwa,1974,-2849999.73112
rwa,1975,-3279998.43949
rwa,1976,-3579150.2727
rwa,1977,-3764499.12493
rwa,1978,-4627065.78208
rwa,1979,-2709462.49136
rwa,1980,1801484.71078
rwa,1981,9075184.45898
rwa,1982,10973995.27187
rwa,1983,4025252.38335
rwa,1984,1099331.65657
rwa,1985,-8601469.50902
rwa,1986,-10705997.99751
rwa,1987,-14338224.22685
rwa,1988,-13799512.60797
rwa,1989,-9878754.56961
rwa,1990,-11939961.12496
rwa,1991,-10997873.19377
rwa,1992,-10254736.12536
rwa,1993,-15200002.07991
rwa,1994,-4000000
rwa,1995,5439999.1914
rwa,1996,-13948151.3591
rwa,1997,-16500000.99493
rwa,1998,-19259999.46848
rwa,1999,-11373235.88325
rwa,2000,-15352985.22285
rwa,2001,-22490253.20779
rwa,2002,-19050616.242
rwa,2003,-30545610.10313
rwa,2004,-33490403.48152
rwa,2005,-27180684.32509
rwa,2006,-29444801.01242
rwa,2007,-17220795.1294
rwa,2008,-37013894.33677
rwa,2009,-36791638.22565
rwa,2010,-51266362.32105
rwa,2011,-57230764.61774
rwa,2012,-102694942.54472
rwa,2013,-131785115.5828
rwa,2014,-188978204.81778
rwa,2015,-162344157.11064
rwa,2016,-238355849.43312
rwa,2017,-291445713.65693
rwa,2018,-347691126.13462
rwa,2019,-347979406.27382
rwa,2020,-236757530.36751
sau,1968,-645000022.22222
sau,1969,-673022688.88889
sau,1970,-1014377777.77778
sau,1971,-1466746902.02371
sau,1972,-2182204207.68191
sau,1973,-3667997625.85658
sau,1974,-4546957746.47887
sau,1975,-2034967022.97021
sau,1976,527365439.09348
sau,1977,80338146.43556
sau,1978,-1065713613.36628
sau,1979,-2854677457.74816
sau,1980,-4241139868.33799
sau,1981,-3716186252.77162
sau,1982,2758007117.43772
sau,1983,7594211287.98842
sau,1984,5943246311.01022
sau,1985,10662573633.3517
sau,1986,10621013097.4885
sau,1987,9861147983.97864
sau,1988,9738287316.4219
sau,1989,9415212950.6008
sau,1990,4496008010.68091
sau,1991,2598544726.30174
sau,1992,1538104138.8518
sau,1993,2605874499.33244
sau,1994,752523364.48598
sau,1995,2190907877.16956
sau,1996,30026702.26969
sau,1997,-61308411.21495
sau,1998,1299346666.66667
sau,1999,2124680000
sau,2000,892013333.33333
sau,2001,1773373333.33333
sau,2002,1301160000
sau,2003,740920000
sau,2004,1720053333.33333
sau,2005,2714739398.46815
sau,2006,3834926568.75834
sau,2007,6396566057.37158
sau,2008,9164889493.33333
sau,2009,8639590000
sau,2010,7043909840
sau,2011,9684105680
sau,2012,10988614586.6667
sau,2013,13561393333.3333
sau,2014,16525949840
sau,2015,17280015920
sau,2016,15726777226.6667
sau,2017,10697894266.6667
sau,2018,7710902960
sau,2019,7899468346.66667
sau,2020,15433548240
sdn,1960,7000000
sdn,1961,-666666.66667
sdn,1962,-5666666.66667
sdn,1963,333333.33333
sdn,1964,-2000000
sdn,1965,0
sdn,1966,0
sdn,1967,-11000000
sdn,1968,-14666666.66667
sdn,1969,-17333333.33333
sdn,1970,-16333333.33333
sdn,1971,-20666666.66667
sdn,1972,-25666666.66667
sdn,1973,-28666666.66667
sdn,1974,-48000000
sdn,1975,-61666666.66667
sdn,1976,-59666666.66667
sdn,1977,-61000000
sdn,1978,-51750000
sdn,1979,-83500000
sdn,1980,-46000000
sdn,1981,-369000000
sdn,1982,-160333333.33333
sdn,1983,-181230769.23077
sdn,1984,-379571428.57143
sdn,1985,-403800000
sdn,1986,-514875000
sdn,1987,-614500000
sdn,1988,-584976190.47619
sdn,1989,-774095238.09524
sdn,1990,-1000000000
sdn,1991,-1600000000
sdn,1992,-840873716.63244
sdn,1993,-856675455.11613
sdn,1994,-899727900.55249
sdn,1995,-910652952.31537
sdn,1996,-357357131.43588
sdn,1997,-345020879.60906
sdn,1998,-367683615.53785
sdn,1999,-457520293.01128
sdn,2000,-616880017.11263
sdn,2001,-584719984.53807
sdn,2002,-781770004.93715
sdn,2003,-869220016.85953
sdn,2004,-1112680004.65279
sdn,2005,-1345780017.24067
sdn,2006,-2014009993.09233
sdn,2007,-2253136600.36705
sdn,2008,-3013049660.31959
sdn,2009,-1533048730.76923
sdn,2010,-4166955758.62069
sdn,2011,-3781164526.31579
sdn,2012,-2024453266.66667
sdn,2013,-2800133356.16438
sdn,2014,-948000640.44944
sdn,2015,-1163020656.56566
sdn,2016,-866501233.33333
sdn,2017,-1651309180.95238
sdn,2018,-1812341931.76471
sdn,2019,-1620113578.87701
sdn,2020,-1471907153.44193
sen,1968,-13361315.24406
sen,1969,-10389974.48075
sen,1970,-14970450.76557
sen,1971,-16453850.9169
sen,1972,-21861958.7696
sen,1973,-40141663.21204
sen,1974,-49935889.90992
sen,1975,-75916285.48725
sen,1976,-61016955.39453
sen,1977,-54339328.40198
sen,1978,-76046666.62826
sen,1979,-79399402.78749
sen,1980,-99900189.13326
sen,1981,-109299396.64706
sen,1982,-115604819.5059
sen,1983,-102801079.07816
sen,1984,-126600956.11304
sen,1985,-127099151.27665
sen,1986,-165097187.19779
sen,1987,-198302243.38733
sen,1988,-218201318.6583
sen,1989,-204701090.84936
sen,1990,-196796530.43655
sen,1991,-194902141.70586
sen,1992,-132599098.27203
sen,1993,-191098245.31912
sen,1994,-142109747.99025
sen,1995,-154863763.96278
sen,1996,-72915306.42804
sen,1997,-72064882.96286
sen,1998,-55897922.50825
sen,1999,-92774130.08818
sen,2000,-90818464.44985
sen,2001,-77887425.91627
sen,2002,-102180063.60554
sen,2003,-94286200.45546
sen,2004,-90318776.00325
sen,2005,-89595537.97531
sen,2006,-63492294.40517
sen,2007,-73939632.75047
sen,2008,-48094170.40359
sen,2009,-170425525.85258
sen,2010,-150122990.50333
sen,2011,-281844869.14126
sen,2012,-301318385.45524
sen,2013,-322846991.57481
sen,2014,-377740784.79447
sen,2015,-391603210.82956
sen,2016,-498476558.43954
sen,2017,-587201869.88284
sen,2018,-600957968.04913
sen,2019,-655048292.31743
sen,2020,-598271680.16595
sgp,1960,12870769.63282
sgp,1961,14569449.88893
sgp,1962,16039461.64903
sgp,1963,22050176.40141
sgp,1964,28289559.64981
sgp,1965,31392917.81001
sgp,1966,34692277.53822
sgp,1967,31948255.58604
sgp,1968,28485561.21782
sgp,1969,27668888.01777
sgp,1970,18358813.53717
sgp,1971,-3266692.80021
sgp,1972,-6752548.5954
sgp,1973,-79608888.88889
sgp,1974,-142671115.81346
sgp,1975,50679141.53227
sgp,1976,-34284991.35495
sgp,1977,-75805407.15558
sgp,1978,-17627285.39805
sgp,1979,-34696569.92084
sgp,1980,-610181182.74625
sgp,1981,-815383896.88025
sgp,1982,-810479481.23255
sgp,1983,-494485981.30841
sgp,1984,-125272124.94084
sgp,1985,158407950.86963
sgp,1986,6045179.76456
sgp,1987,-547671534.85809
sgp,1988,-345821462.48813
sgp,1989,-185251441.06539
sgp,1990,-363379992.82162
sgp,1991,-686830680.17366
sgp,1992,31123388.58195
sgp,1993,-1279551924.74316
sgp,1994,95718213.95836
sgp,1995,635035981.37435
sgp,1996,-691773049.64539
sgp,1997,1961745689.65517
sgp,1998,1264579349.9044
sgp,1999,977345132.74336
sgp,2000,-587296983.7587
sgp,2001,-600435340.73785
sgp,2002,-1841505640.56741
sgp,2003,-2595281827.57433
sgp,2004,-6958229795.2905
sgp,2005,-7231314587.83946
sgp,2006,-4031153628.29631
sgp,2007,-4759737243.71309
sgp,2008,-7121987419.60563
sgp,2009,-10070608456.5143
sgp,2010,-2591052438.57719
sgp,2011,-9598902846.23947
sgp,2012,-13121869248.6197
sgp,2013,-16566690641.7326
sgp,2014,-10952489937.6529
sgp,2015,-21016002327.6113
sgp,2016,-20165617082.8809
sgp,2017,-26149612571.5113
sgp,2018,-43561536180.3084
sgp,2019,-44734862923.325
sgp,2020,-41559252011.3068
slb,1972,-12898602.65138
slb,1973,-17431972.78912
slb,1974,-27367817.73893
slb,1975,-25134179.86647
slb,1976,-30184528.90138
slb,1977,-33155910.40142
slb,1978,-42806455.30502
slb,1979,-53926096.99769
slb,1980,-14942869.3656
slb,1981,-3907299.15202
slb,1982,-8855896.60992
slb,1983,-8358304.40696
slb,1984,-8793174.91061
slb,1985,-5064943.83597
slb,1986,-5914441.57404
slb,1987,-7737265.74999
slb,1988,-8547350.56128
slb,1989,-7892757.3412
slb,1990,-5259446.24233
slb,1991,-9024605.86415
slb,1992,-9904033.33219
slb,1993,-3921322.58368
slb,1994,-2916691.98517
slb,1995,-6752987.46293
slb,1996,-7065948.85599
slb,1997,-8474804.27238
slb,1998,-7891020.84891
slb,1999,-16928132.94475
slb,2000,-4205230.99295
slb,2001,107294.42971
slb,2002,-7504889.75818
slb,2003,-3430594.59892
slb,2004,2197349.25916
slb,2005,1620247.28084
slb,2006,-13826279.42437
slb,2007,-33614384.75681
slb,2008,-55858979.53427
slb,2009,-55860247.07534
slb,2010,-43907944.01522
slb,2011,-73847706.89218
slb,2012,-57167349.99837
slb,2013,3810917.92959
slb,2014,-15277358.97509
slb,2015,-24200590.09657
slb,2016,-42846146.04921
slb,2017,-29618932.73666
slb,2018,-20587510.22728
slb,2019,-16590335.84236
slb,2020,35905073.36331
sle,1964,1563526.20596
sle,1965,1084859.56606
sle,1966,1126999.5492
sle,1967,1250056.95885
sle,1968,2250000.9
sle,1969,3099961.23998
sle,1970,-8765043.50602
sle,1971,-8932186.29572
sle,1972,-7937615.98038
sle,1973,-10453951.89761
sle,1974,-13289442.76829
sle,1975,-13066496.16934
sle,1976,-14683782.03515
sle,1977,-23773310.07414
sle,1978,-37200011.46088
sle,1979,-29350028.85607
sle,1980,-30078967.42237
sle,1981,-28205849.36589
sle,1982,-23808178.25859
sle,1983,-31729829.79107
sle,1984,-29786250.72213
sle,1985,-28613250.88339
sle,1986,-39586602.03828
sle,1987,-31008610.3049
sle,1988,-56999990.77321
sle,1989,-48400003.34375
sle,1990,-69804246.83862
sle,1991,-60391193.7326
sle,1992,-74690000
sle,1993,-44000000
sle,1994,-113440000
sle,1995,-52280074.02013
sle,1996,-32504438.03628
sle,1997,-17299107.99796
sle,1998,-35058111.98516
sle,1999,-24414914.97617
sle,2000,-19775109.98518
sle,2001,-27168426.75528
sle,2002,-30034550.02382
sle,2003,-26990000
sle,2004,-32099960.38944
sle,2005,-38000000
sle,2006,-37343239.15129
sle,2007,105828588.62587
sle,2008,195140074.27165
sle,2009,211069533.11772
sle,2010,28439009.77543
sle,2011,-41142809.62303
sle,2012,122171459.8649
sle,2013,-26905263.26941
sle,2014,-119009266.91794
sle,2015,-56669869.60205
sle,2016,-397810949.23305
sle,2017,-89748207.04563
sle,2018,-286620799.75297
sle,2019,-51399959.5415
sle,2020,-78036728.04965
slv,1965,-7800000
slv,1966,-7400000
slv,1967,-9080000
slv,1968,-9000000
slv,1969,-9400000
slv,1970,-9600000
slv,1971,-10640000
slv,1972,-12680000
slv,1973,-16080000
slv,1974,-34760000
slv,1975,-40320000
slv,1976,-13960000
slv,1977,-25560000
slv,1978,-51840000
slv,1979,-39960000
slv,1980,-62040000
slv,1981,-71840000
slv,1982,-91520000
slv,1983,-114560000
slv,1984,-96160000
slv,1985,-89440000
slv,1986,-102080000
slv,1987,-91980000
slv,1988,-105460000
slv,1989,-101300000
slv,1990,-131680000
slv,1991,-120810000
slv,1992,-97240000
slv,1993,-111580000
slv,1994,-94630000
slv,1995,-66710000
slv,1996,-90350000
slv,1997,-163200000
slv,1998,-162990000
slv,1999,-282200000
slv,2000,-253100000
slv,2001,-265700000
slv,2002,-323400000
slv,2003,-423040000
slv,2004,-457930000
slv,2005,-490300000
slv,2006,-437520000
slv,2007,-456250000
slv,2008,-389050000
slv,2009,-555970000
slv,2010,-538210000
slv,2011,-618240000
slv,2012,-870560000
slv,2013,-990200000
slv,2014,-1035440000
slv,2015,-1091850000
slv,2016,-1246380000
slv,2017,-1387620000
slv,2018,-1470090000
slv,2019,-1337390000
slv,2020,-1313790000
som,1960,-280128.98545
som,1961,-294149.68234
som,1962,-196108.96406
som,1963,7.94928
som,1964,-294184.15733
som,1965,-195989.86406
som,1966,-798134.0912
som,1967,-406136.44318
som,1968,-797847.37292
som,1969,-814427.42857
som,1970,299995.42857
som,1971,-406663.86107
som,1972,372661.70972
som,1973,1607891.10881
som,1974,2080859.09452
som,1975,301343.92375
som,1976,1223187.92693
som,1977,-1014502.02899
som,1978,-1035845.30387
som,1979,2165450.91864
som,1980,-868626.38546
som,1981,-4502223.46227
som,1982,-12212963.52074
som,1983,-6092122.59253
som,1984,-43980267.6516
som,1985,-48998810.91493
som,1986,-57157200.40127
som,1987,-51955539.12887
som,1988,-60560220.60491
som,1989,-77559698.59419
som,1990,-82096156.06175
som,2013,-32000000
som,2014,-30649999.94909
som,2015,-29239249.99952
som,2016,-30319778.38663
som,2017,-33066735.36454
som,2018,-34091199.86986
som,2019,-35691446.7069
som,2020,-36032905.73347
srb,1997,27683388.86728
srb,1998,11286268.29366
srb,1999,15116966.08498
srb,2000,-229761.62771
srb,2001,6034305.38141
srb,2002,-69401914.33625
srb,2003,-135228912.18955
srb,2004,-216192119.40789
srb,2005,-322924873.11471
srb,2006,-413631235.31181
srb,2007,-1345415822.83353
srb,2008,-1444933204.12393
srb,2009,-667105355.679
srb,2010,-876053659.57835
srb,2011,-1903505755.90386
srb,2012,-1414662403.2519
srb,2013,-1885196007.69855
srb,2014,-1781504647.3458
srb,2015,-1839647661.91778
srb,2016,-2237323457.75756
srb,2017,-2852598242.00136
srb,2018,-2576568267.9628
srb,2019,-2775330691.04301
srb,2020,-1624108234.22671
ssd,2011,-6357159953.16159
ssd,2012,-445316610.16949
ssd,2013,-1013097423.72881
ssd,2014,-2008000000
ssd,2015,-1475000000
stp,2001,-3149025.68394
stp,2002,-3341945.13825
stp,2003,-2517876.24631
stp,2004,-3096149.37944
stp,2005,-2927524.1523
stp,2006,3032260.65582
stp,2007,4474491.75581
stp,2008,-71935.05362
stp,2009,-284208.90274
stp,2010,590373.64057
stp,2011,800897.81573
stp,2012,-4694046.24338
stp,2013,2588502.59471
stp,2014,5696836.05914
stp,2015,-1029806.05832
stp,2016,953344.64372
stp,2017,-1100000
stp,2018,100000
stp,2019,-1500000
stp,2020,-2600000
sur,1960,-21000000
sur,1961,-25250000
sur,1962,-32250000
sur,1963,-51750000
sur,1964,-53250000
sur,1965,-33100000
sur,1966,-37550000
sur,1967,-44650000
sur,1968,-60150000
sur,1969,-70400000
sur,1970,-67950000
sur,1971,-76250000
sur,1972,-66050000
sur,1973,-69650000
sur,1974,-62550000
sur,1975,-12600000
sur,1976,-35300000
sur,1977,-40800000
sur,1978,-37400000
sur,1979,-44800000
sur,1980,-15500000
sur,1981,11500000
sur,1982,6500000
sur,1983,-10000000
sur,1984,1500000
sur,1985,0
sur,1986,-2500000
sur,1987,-4000000
sur,1988,-8000000
sur,1989,-2400000
sur,1990,-1500000
sur,1991,-2000000
sur,1992,-933333.33333
sur,1993,-7470588.23529
sur,1994,-5500000
sur,1995,-2857466.06335
sur,1996,-7299251.87032
sur,1997,-26612500
sur,1998,-28777500
sur,1999,-36837209.30233
sur,2000,-48014393.93939
sur,2001,-106515137.61468
sur,2002,-43344680.85106
sur,2003,-49211841.59938
sur,2004,-63463423.55523
sur,2005,-40400007.32145
sur,2006,-54500018.22357
sur,2007,-2600000
sur,2008,20400000
sur,2009,4800000
sur,2010,-104299992.71509
sur,2011,-262116585.06732
sur,2012,-192489030.30303
sur,2013,-131249909.09091
sur,2014,-70322121.21212
sur,2015,-13299382.44505
sur,2016,-166400154.12773
sur,2017,-393999492.50103
sur,2018,-387500167.50419
sur,2019,-412000404.99152
sur,2020,-465800081.21888
svk,1995,148495424.8366
svk,1996,247102661.59696
svk,1997,67338846.72029
svk,1998,61578476.33964
svk,1999,-125500505.61969
svk,2000,-108892995.91686
svk,2001,56164032.0437
svk,2002,-84289387.46392
svk,2003,-2255301934.08039
svk,2004,-2194355637.69499
svk,2005,-1596690337.36965
svk,2006,-1967744341.86353
svk,2007,-2397220999.50354
svk,2008,-1725050560.05234
svk,2009,-470839491.71719
svk,2010,-1897500916.43334
svk,2011,-3442654721.23542
svk,2012,-1604077928.66602
svk,2013,-730954997.1251
svk,2014,-1137895462.78509
svk,2015,-2190790897.20937
svk,2016,-1725242436.63853
svk,2017,-1937603171.2153
svn,2004,-480792227.20478
svn,2005,-340231314.51312
svn,2006,-495320536.94643
svn,2007,-1104797166.53334
svn,2008,-1460033661.38281
svn,2009,-838598983.32812
svn,2010,-638597718.33334
svn,2011,-700278768.19066
svn,2012,-726226796.77734
svn,2013,-647909104.25098
svn,2014,-458824315.87843
svn,2015,-1329540391.96484
svn,2016,-1134686380.97277
svn,2017,-875740144.81177
svn,2018,-805741642.94902
svn,2019,-820205389.09804
svn,2020,-405822277.50973
swe,1970,75596149.38529
swe,1971,131955949.19917
swe,1972,189707920.37628
swe,1973,325059876.81176
swe,1974,359370860.92715
swe,1975,437454361.54328
swe,1976,481405909.22657
swe,1977,362839164.58408
swe,1978,494898306.96027
swe,1979,620224394.11257
swe,1980,-866982220.54095
swe,1981,-1514290990.24371
swe,1982,-2058069748.19342
swe,1983,-2244448096.41194
swe,1984,-2269331100.84867
swe,1985,-2407206499.37819
swe,1986,-2143748666.40463
swe,1987,-1650817614.03066
swe,1988,-2057167547.98277
swe,1989,-2666940079.72824
swe,1990,-5163902480.23248
swe,1991,-7722009425.38239
swe,1992,-12469274185.2399
swe,1993,-10874465400.7246
swe,1994,-7251302358.7351
swe,1995,-8054589320.51084
swe,1996,-8347474202.20698
swe,1997,-7466644880.745
swe,1998,-5074224455.65353
swe,1999,-436555964.36871
swe,2000,159459518.45627
swe,2001,185108092.67022
swe,2002,763266270.24473
swe,2003,5633478846.93865
swe,2004,2175563689.80392
swe,2005,5340889323.03863
swe,2006,10980862540.9992
swe,2007,14714298396.165
swe,2008,17853620791.6736
swe,2009,10237790378.6354
swe,2010,13468702671.7103
swe,2011,11723799486.9776
swe,2012,12650302539.2684
swe,2013,13179823983.4735
swe,2014,12283288282.6091
swe,2015,4031967013.01121
swe,2016,2975359121.07677
swe,2017,9388151423.29392
swe,2018,10500524301.4539
swe,2019,15548484984.915
swe,2020,16896175743.9187
swz,1960,-5318773.62453
swz,1961,-6448271.03458
swz,1962,-6994540.1092
swz,1963,-8128377.43245
swz,1964,-9804143.91712
swz,1965,-10639787.20426
swz,1966,-8959820.80358
swz,1967,-8959820.80358
swz,1968,-9519809.60381
swz,1969,-13579728.40543
swz,1970,-14699706.00588
swz,1971,-12583892.61745
swz,1972,-15090412.38455
swz,1973,-30115273.77522
swz,1974,-33898896.24724
swz,1990,59019054.61292
swz,1991,69749755.54992
swz,1992,83274894.81066
swz,1993,47920249.71693
swz,1994,-16522192.18204
swz,1995,80543409.33528
swz,1996,132077198.61373
swz,1997,138107443.57639
swz,1998,56893819.07639
swz,1999,87718929.53597
swz,2000,34202830.05274
swz,2001,102334018.65468
swz,2002,3263350.63136
swz,2003,-41957328.11612
swz,2004,2602405.72172
swz,2005,178288616.67165
swz,2006,14000103.37444
swz,2007,41099795.61132
swz,2008,-5200019.36765
swz,2009,-75551412.016
swz,2010,-226151450.58187
swz,2011,-292333916.34876
swz,2012,-315327040.19488
swz,2013,-197373036.01206
swz,2014,-187130483.65844
swz,2015,-159520229.3999
swz,2016,-205153974.2753
swz,2017,-295102712.80028
swz,2018,-320276886.12624
swz,2019,-452896442.90657
swz,2020,-398449160.00316
sxm,2011,-18400000
sxm,2012,-10259217.8771
sxm,2013,3619553.07263
sxm,2014,-15184357.5419
sxm,2015,-9424581.00559
sxm,2016,-346368.71508
sxm,2017,-26199608.93855
sxm,2018,-26173240.22346
syc,1971,-91145.02789
syc,1972,-112390.41936
syc,1973,-146997.1244
syc,1974,-175343.49062
syc,1975,-182518.08591
syc,1976,-2129700.56167
syc,1977,-3872630.57642
syc,1978,-5508836.1932
syc,1979,-8890432.91653
syc,1980,-5334835.22326
syc,1981,-2311983.11972
syc,1982,-4028970.94698
syc,1983,-4817039.90996
syc,1984,-5836630.99867
