geo,time,sp_pop_dpnd_yg
blr,1982,33.73471
blr,1983,33.81808
blr,1984,33.93254
blr,1985,33.9917
blr,1986,34.28063
blr,1987,34.47139
blr,1988,34.55949
blr,1989,34.57914
blr,1990,34.53442
blr,1991,34.51554
blr,1992,34.33686
blr,1993,33.99671
blr,1994,33.50591
blr,1995,32.87397
blr,1996,31.77813
blr,1997,30.72722
blr,1998,29.65247
blr,1999,28.48922
blr,2000,27.24549
blr,2001,26.21343
blr,2002,25.14723
blr,2003,24.09802
blr,2004,23.1595
blr,2005,22.38624
blr,2006,21.84951
blr,2007,21.40377
blr,2008,21.09071
blr,2009,20.93213
blr,2010,20.93855
blr,2011,21.22738
blr,2012,21.66176
blr,2013,22.21292
blr,2014,22.8173
blr,2015,23.42993
blr,2016,23.90925
blr,2017,24.31405
blr,2018,24.69792
blr,2019,25.1411
blr,2020,25.66314
blz,1960,89.52602
blz,1961,91.96742
blz,1962,93.64648
blz,1963,94.92583
blz,1964,95.97109
blz,1965,96.808
blz,1966,97.18748
blz,1967,97.54266
blz,1968,97.70782
blz,1969,97.53262
blz,1970,96.96648
blz,1971,98.03069
blz,1972,98.88089
blz,1973,99.44784
blz,1974,99.71808
blz,1975,99.67972
blz,1976,99.417
blz,1977,98.67751
blz,1978,97.45071
blz,1979,96.13158
blz,1980,95.08977
blz,1981,92.81865
blz,1982,91.3071
blz,1983,90.25284
blz,1984,89.13914
blz,1985,87.73018
blz,1986,87.23951
blz,1987,86.24593
blz,1988,85.02064
blz,1989,83.89326
blz,1990,82.92318
blz,1991,82.37608
blz,1992,82.0944
blz,1993,81.82439
blz,1994,81.37536
blz,1995,80.75984
blz,1996,79.04531
blz,1997,77.23836
blz,1998,75.67882
blz,1999,74.50821
blz,2000,73.60616
blz,2001,72.49017
blz,2002,71.39144
blz,2003,70.22417
blz,2004,68.92597
blz,2005,67.51382
blz,2006,65.76999
blz,2007,64.03638
blz,2008,62.32831
blz,2009,60.6631
blz,2010,59.05057
blz,2011,57.18392
blz,2012,55.47554
blz,2013,53.84097
blz,2014,52.20764
blz,2015,50.57088
blz,2016,49.2822
blz,2017,47.92697
blz,2018,46.59588
blz,2019,45.39977
blz,2020,44.38137
bol,1960,76.01156
bol,1961,76.26081
bol,1962,76.25556
bol,1963,76.05875
bol,1964,75.71889
bol,1965,75.26531
bol,1966,75.49008
bol,1967,75.47705
bol,1968,75.29887
bol,1969,75.02575
bol,1970,74.69423
bol,1971,74.94343
bol,1972,75.03008
bol,1973,74.98957
bol,1974,74.83738
bol,1975,74.57928
bol,1976,74.84954
bol,1977,74.92249
bol,1978,74.82618
bol,1979,74.57637
bol,1980,74.18103
bol,1981,74.2656
bol,1982,74.13425
bol,1983,73.85526
bol,1984,73.50582
bol,1985,73.12675
bol,1986,72.93649
bol,1987,72.69846
bol,1988,72.39905
bol,1989,71.99783
bol,1990,71.48075
bol,1991,71.25474
bol,1992,70.80773
bol,1993,70.21744
bol,1994,69.57782
bol,1995,68.93198
bol,1996,68.51795
bol,1997,68.05386
bol,1998,67.52666
bol,1999,66.90732
bol,2000,66.19173
bol,2001,65.59755
bol,2002,64.92438
bol,2003,64.18772
bol,2004,63.39959
bol,2005,62.56284
bol,2006,61.78933
bol,2007,60.91679
bol,2008,59.97982
bol,2009,59.02276
bol,2010,58.06968
bol,2011,57.09271
bol,2012,56.15493
bol,2013,55.22733
bol,2014,54.26797
bol,2015,53.26354
bol,2016,52.33242
bol,2017,51.343
bol,2018,50.33416
bol,2019,49.36684
bol,2020,48.4722
bra,1960,80.40947
bra,1961,81.02773
bra,1962,81.51992
bra,1963,81.80935
bra,1964,81.7918
bra,1965,81.42758
bra,1966,81.33066
bra,1967,80.73925
bra,1968,79.81824
bra,1969,78.76365
bra,1970,77.66161
bra,1971,76.58875
bra,1972,75.48255
bra,1973,74.31892
bra,1974,73.06134
bra,1975,71.72451
bra,1976,70.51836
bra,1977,69.32162
bra,1978,68.13714
bra,1979,66.97968
bra,1980,65.86979
bra,1981,65.16121
bra,1982,64.39612
bra,1983,63.61699
bra,1984,62.84151
bra,1985,62.05287
bra,1986,61.44746
bra,1987,60.70539
bra,1988,59.86706
bra,1989,58.9734
bra,1990,58.03716
bra,1991,56.93213
bra,1992,55.88869
bra,1993,54.83005
bra,1994,53.67469
bra,1995,52.4115
bra,1996,51.2236
bra,1997,49.96158
bra,1998,48.6684
bra,1999,47.4034
bra,2000,46.19186
bra,2001,45.17613
bra,2002,44.12567
bra,2003,43.07561
bra,2004,42.05357
bra,2005,41.06344
bra,2006,40.04042
bra,2007,39.08103
bra,2008,38.15769
bra,2009,37.23747
bra,2010,36.31491
bra,2011,35.41634
bra,2012,34.55718
bra,2013,33.734
bra,2014,32.95473
bra,2015,32.22951
bra,2016,31.65816
bra,2017,31.10548
bra,2018,30.58951
bra,2019,30.12537
bra,2020,29.71254
brb,1960,69.1442
brb,1961,70.37502
brb,1962,71.25075
brb,1963,71.85488
brb,1964,72.31578
brb,1965,72.66231
brb,1966,72.29288
brb,1967,71.56105
brb,1968,70.52882
brb,1969,69.31555
brb,1970,67.95419
brb,1971,64.55967
brb,1972,61.72801
brb,1973,59.17613
brb,1974,56.55102
brb,1975,53.81188
brb,1976,52.76126
brb,1977,51.3725
brb,1978,50.20868
brb,1979,49.73476
brb,1980,49.8781
brb,1981,47.82381
brb,1982,46.43346
brb,1983,45.34853
brb,1984,44.13098
brb,1985,42.66926
brb,1986,41.59575
brb,1987,40.2062
brb,1988,38.72543
brb,1989,37.4756
brb,1990,36.57536
brb,1991,35.73999
brb,1992,35.24421
brb,1993,34.96551
brb,1994,34.70683
brb,1995,34.38685
brb,1996,34.10965
brb,1997,33.77151
brb,1998,33.42711
brb,1999,33.15614
brb,2000,32.98183
brb,2001,32.30887
brb,2002,31.81539
brb,2003,31.43108
brb,2004,31.06705
brb,2005,30.69742
brb,2006,30.40644
brb,2007,30.09573
brb,2008,29.81667
brb,2009,29.61228
brb,2010,29.46441
brb,2011,29.02364
brb,2012,28.61053
brb,2013,28.19237
brb,2014,27.74375
brb,2015,27.27439
brb,2016,26.79137
brb,2017,26.34858
brb,2018,25.94152
brb,2019,25.55563
brb,2020,25.18919
brn,1960,82.70175
brn,1961,84.75688
brn,1962,87.57028
brn,1963,90.4078
brn,1964,92.25713
brn,1965,92.67502
brn,1966,91.19121
brn,1967,88.5837
brn,1968,85.4724
brn,1969,82.58799
brn,1970,80.28508
brn,1971,78.09766
brn,1972,76.50718
brn,1973,75.24389
brn,1974,73.88819
brn,1975,72.31906
brn,1976,71.93701
brn,1977,70.79294
brn,1978,69.36337
brn,1979,68.01049
brn,1980,66.81748
brn,1981,66.25328
brn,1982,65.88004
brn,1983,65.58514
brn,1984,65.184
brn,1985,64.59787
brn,1986,62.23229
brn,1987,59.9874
brn,1988,58.03656
brn,1989,56.45781
brn,1990,55.21407
brn,1991,54.64018
brn,1992,54.01219
brn,1993,53.3548
brn,1994,52.59503
brn,1995,51.65852
brn,1996,50.83522
brn,1997,49.7565
brn,1998,48.51257
brn,1999,47.17215
brn,2000,45.77347
brn,2001,44.68755
brn,2002,43.47695
brn,2003,42.32727
brn,2004,41.26131
brn,2005,40.20877
brn,2006,39.61694
brn,2007,38.85049
brn,2008,38.05769
brn,2009,37.35096
brn,2010,36.7426
brn,2011,35.8467
brn,2012,35.20418
brn,2013,34.69664
brn,2014,34.16282
brn,2015,33.53251
brn,2016,33.2566
brn,2017,32.6622
brn,2018,31.93655
brn,2019,31.33566
brn,2020,30.96012
btn,1960,75.79951
btn,1961,76.2702
btn,1962,76.01759
btn,1963,75.42697
btn,1964,75.02631
btn,1965,75.0464
btn,1966,75.52853
btn,1967,76.22133
btn,1968,77.02281
btn,1969,77.66997
btn,1970,78.03794
btn,1971,79.01701
btn,1972,79.5868
btn,1973,79.86498
btn,1974,80.00536
btn,1975,80.07424
btn,1976,80.71818
btn,1977,81.12239
btn,1978,81.32353
btn,1979,81.30859
btn,1980,81.07611
btn,1981,81.81474
btn,1982,82.2193
btn,1983,82.3582
btn,1984,82.3356
btn,1985,82.22298
btn,1986,82.35897
btn,1987,82.36251
btn,1988,82.19871
btn,1989,81.7335
btn,1990,80.83788
btn,1991,80.89335
btn,1992,80.73799
btn,1993,80.39874
btn,1994,80.00497
btn,1995,79.68645
btn,1996,78.35588
btn,1997,76.75419
btn,1998,74.95193
btn,1999,72.95171
btn,2000,70.75326
btn,2001,68.33781
btn,2002,65.78262
btn,2003,63.15485
btn,2004,60.5324
btn,2005,57.97236
btn,2006,56.08619
btn,2007,54.23899
btn,2008,52.43246
btn,2009,50.66622
btn,2010,48.94691
btn,2011,47.15355
btn,2012,45.40752
btn,2013,43.75596
btn,2014,42.25603
btn,2015,40.93838
btn,2016,39.66866
btn,2017,38.63991
btn,2018,37.77373
btn,2019,36.95705
btn,2020,36.13093
bwa,1960,83.82074
bwa,1961,85.75272
bwa,1962,88.31168
bwa,1963,91.09351
bwa,1964,93.40025
bwa,1965,94.90138
bwa,1966,96.5491
bwa,1967,97.54236
bwa,1968,98.05963
bwa,1969,98.43588
bwa,1970,98.86449
bwa,1971,99.15859
bwa,1972,99.22534
bwa,1973,99.16449
bwa,1974,99.0579
bwa,1975,98.98059
bwa,1976,99.12259
bwa,1977,99.4299
bwa,1978,99.89014
bwa,1979,100.39897
bwa,1980,100.80975
bwa,1981,100.61935
bwa,1982,100.23342
bwa,1983,99.62147
bwa,1984,98.76528
bwa,1985,97.67497
bwa,1986,96.14005
bwa,1987,94.16695
bwa,1988,91.8546
bwa,1989,89.38732
bwa,1990,86.89313
bwa,1991,85.05142
bwa,1992,83.29351
bwa,1993,81.49732
bwa,1994,79.48863
bwa,1995,77.21846
bwa,1996,75.32615
bwa,1997,73.13063
bwa,1998,70.79435
bwa,1999,68.55654
bwa,2000,66.54309
bwa,2001,64.9843
bwa,2002,63.71211
bwa,2003,62.62465
bwa,2004,61.58091
bwa,2005,60.53448
bwa,2006,59.73391
bwa,2007,58.85962
bwa,2008,57.99381
bwa,2009,57.25047
bwa,2010,56.6613
bwa,2011,56.54426
bwa,2012,56.61275
bwa,2013,56.78457
bwa,2014,56.93737
bwa,2015,57.00966
bwa,2016,56.60401
bwa,2017,56.02151
bwa,2018,55.32146
bwa,2019,54.57485
bwa,2020,53.80398
caf,1960,66.72798
caf,1961,67.91339
caf,1962,68.95748
caf,1963,69.85212
caf,1964,70.53991
caf,1965,71.00241
caf,1966,72.09205
caf,1967,72.84841
caf,1968,73.32968
caf,1969,73.59354
caf,1970,73.67531
caf,1971,75.04433
caf,1972,76.13119
caf,1973,76.98102
caf,1974,77.65885
caf,1975,78.21642
caf,1976,78.69674
caf,1977,78.93559
caf,1978,79.01787
caf,1979,79.03761
caf,1980,79.06081
caf,1981,79.12577
caf,1982,79.17664
caf,1983,79.20153
caf,1984,79.12893
caf,1985,78.91207
caf,1986,80.28327
caf,1987,81.39312
caf,1988,82.28698
caf,1989,83.06054
caf,1990,83.76435
caf,1991,83.82613
caf,1992,83.68719
caf,1993,83.38859
caf,1994,82.93981
caf,1995,82.35112
caf,1996,82.42866
caf,1997,82.382
caf,1998,82.19435
caf,1999,81.84873
caf,2000,81.3544
caf,2001,81.80507
caf,2002,81.99973
caf,2003,82.00491
caf,2004,81.90777
caf,2005,81.74527
caf,2006,82.3967
caf,2007,82.93433
caf,2008,83.3098
caf,2009,83.43525
caf,2010,83.25122
caf,2011,84.50598
caf,2012,85.51148
caf,2013,86.23502
caf,2014,86.71264
caf,2015,86.99221
caf,2016,86.09942
caf,2017,85.00454
caf,2018,83.76398
caf,2019,82.45535
caf,2020,81.14354
can,1960,57.58052
can,1961,57.91633
can,1962,57.94703
can,1963,57.69543
can,1964,57.20004
can,1965,56.46813
can,1966,55.33681
can,1967,53.86183
can,1968,52.17287
can,1969,50.42889
can,1970,48.71717
can,1971,46.74951
can,1972,45.02137
can,1973,43.41566
can,1974,41.77714
can,1975,40.06676
can,1976,38.75622
can,1977,37.30902
can,1978,35.85674
can,1979,34.57986
can,1980,33.55472
can,1981,32.75848
can,1982,32.15481
can,1983,31.71769
can,1984,31.37328
can,1985,31.08237
can,1986,30.90023
can,1987,30.73779
can,1988,30.59757
can,1989,30.48791
can,1990,30.40537
can,1991,30.40266
can,1992,30.42964
can,1993,30.42887
can,1994,30.33294
can,1995,30.11314
can,1996,29.93715
can,1997,29.57862
can,1998,29.09342
can,1999,28.57325
can,2000,28.06986
can,2001,27.50364
can,2002,27.00237
can,2003,26.52946
can,2004,26.04105
can,2005,25.54087
can,2006,25.09865
can,2007,24.68133
can,2008,24.31292
can,2009,24.01016
can,2010,23.77322
can,2011,23.74429
can,2012,23.65293
can,2013,23.55682
can,2014,23.51097
can,2015,23.5325
can,2016,23.50148
can,2017,23.58542
can,2018,23.72315
can,2019,23.8262
can,2020,23.85838
chanisl,1960,32.94714
chanisl,1961,33.15775
chanisl,1962,32.95777
chanisl,1963,32.82936
chanisl,1964,32.95471
chanisl,1965,33.2502
chanisl,1966,33.20903
chanisl,1967,32.96213
chanisl,1968,32.95152
chanisl,1969,33.24525
chanisl,1970,33.62835
chanisl,1971,33.47796
chanisl,1972,33.06836
chanisl,1973,32.4674
chanisl,1974,31.71785
chanisl,1975,30.85823
chanisl,1976,30.29527
chanisl,1977,29.64186
chanisl,1978,28.93084
chanisl,1979,28.17655
chanisl,1980,27.40474
chanisl,1981,26.63624
chanisl,1982,25.82876
chanisl,1983,25.09254
chanisl,1984,24.48887
chanisl,1985,24.02473
chanisl,1986,23.75013
chanisl,1987,23.51177
chanisl,1988,23.37911
chanisl,1989,23.31715
chanisl,1990,23.27543
chanisl,1991,23.59436
chanisl,1992,23.86683
chanisl,1993,24.14641
chanisl,1994,24.45081
chanisl,1995,24.74432
chanisl,1996,24.88793
chanisl,1997,24.98944
chanisl,1998,25.03618
chanisl,1999,25.01313
chanisl,2000,24.91361
chanisl,2001,24.63531
chanisl,2002,24.33785
chanisl,2003,24.07179
chanisl,2004,23.8551
chanisl,2005,23.67767
chanisl,2006,23.5984
chanisl,2007,23.42917
chanisl,2008,23.17428
chanisl,2009,22.85484
chanisl,2010,22.50351
chanisl,2011,22.72251
chanisl,2012,22.83266
chanisl,2013,22.86613
chanisl,2014,22.84022
chanisl,2015,22.77591
chanisl,2016,22.76701
chanisl,2017,22.64751
chanisl,2018,22.49694
chanisl,2019,22.37837
chanisl,2020,22.31307
che,1960,36.72294
che,1961,37.11963
che,1962,37.22636
che,1963,37.12957
che,1964,36.93685
che,1965,36.69652
che,1966,36.72794
che,1967,36.71723
che,1968,36.67798
che,1969,36.58872
che,1970,36.41921
che,1971,36.3708
che,1972,36.19879
che,1973,35.90223
che,1974,35.4633
che,1975,34.85933
che,1976,34.12556
che,1977,33.30631
che,1978,32.36705
che,1979,31.32636
che,1980,30.25743
che,1981,29.29381
che,1982,28.35945
che,1983,27.50253
che,1984,26.75246
che,1985,26.11525
che,1986,25.77759
che,1987,25.43537
che,1988,25.13736
che,1989,24.95327
che,1990,24.92163
che,1991,25.00552
che,1992,25.25011
che,1993,25.58535
che,1994,25.88687
che,1995,26.07141
che,1996,26.25465
che,1997,26.3061
che,1998,26.23627
che,1999,26.09823
che,2000,25.92351
che,2001,25.59112
che,2002,25.22798
che,2003,24.83457
che,2004,24.41259
che,2005,23.9806
che,2006,23.5446
che,2007,23.12301
che,2008,22.73541
che,2009,22.39933
che,2010,22.12826
che,2011,22.01531
che,2012,21.92942
che,2013,21.89965
che,2014,21.93308
che,2015,22.01082
che,2016,22.15847
che,2017,22.29871
che,2018,22.43402
che,2019,22.56173
che,2020,22.68389
chl,1960,69.45303
chl,1961,69.75031
chl,1962,70.11785
chl,1963,70.41616
chl,1964,70.43975
chl,1965,70.10126
chl,1966,69.88586
chl,1967,69.28156
chl,1968,68.40391
chl,1969,67.42573
chl,1970,66.43214
chl,1971,65.31747
chl,1972,64.20089
chl,1973,63.06418
chl,1974,61.86804
chl,1975,60.60816
chl,1976,59.33047
chl,1977,58.05861
chl,1978,56.79858
chl,1979,55.56026
chl,1980,54.35527
chl,1981,53.29401
chl,1982,52.2286
chl,1983,51.21175
chl,1984,50.31546
chl,1985,49.57553
chl,1986,48.83792
chl,1987,48.28668
chl,1988,47.8627
chl,1989,47.48025
chl,1990,47.09777
chl,1991,46.84749
chl,1992,46.53008
chl,1993,46.16509
chl,1994,45.7685
chl,1995,45.32693
chl,1996,44.86037
chl,1997,44.28168
chl,1998,43.60794
chl,1999,42.85692
chl,2000,42.03713
chl,2001,41.0065
chl,2002,40.00375
chl,2003,38.99208
chl,2004,37.94259
chl,2005,36.86742
chl,2006,35.8497
chl,2007,34.84201
chl,2008,33.87391
chl,2009,32.98874
chl,2010,32.20973
chl,2011,31.62623
chl,2012,31.09003
chl,2013,30.62107
chl,2014,30.22091
chl,2015,29.87808
chl,2016,29.49538
chl,2017,29.11174
chl,2018,28.74704
chl,2019,28.40729
chl,2020,28.07811
chn,1960,70.49511
chn,1961,70.68142
chn,1962,71.87753
chn,1963,73.40359
chn,1964,74.32768
chn,1965,74.33225
chn,1966,75.02106
chn,1967,74.63377
chn,1968,73.67504
chn,1969,72.8313
chn,1970,72.35635
chn,1971,72.4993
chn,1972,72.51996
chn,1973,72.40785
chn,1974,71.96861
chn,1975,71.051
chn,1976,69.50795
chn,1977,67.65389
chn,1978,65.48607
chn,1979,63.06871
chn,1980,60.50755
chn,1981,57.61124
chn,1982,54.91919
chn,1983,52.39568
chn,1984,50.07906
chn,1985,48.06004
chn,1986,46.74353
chn,1987,45.71399
chn,1988,44.92688
chn,1989,44.22408
chn,1990,43.46255
chn,1991,43.42426
chn,1992,42.73304
chn,1993,41.74489
chn,1994,40.92299
chn,1995,40.44096
chn,1996,39.05402
chn,1997,38.48389
chn,1998,38.21817
chn,1999,37.55744
chn,2000,36.24112
chn,2001,35.17214
chn,2002,33.42933
chn,2003,31.36685
chn,2004,29.54099
chn,2005,28.20441
chn,2006,27.13615
chn,2007,26.44611
chn,2008,26.05602
chn,2009,25.7658
chn,2010,25.46892
chn,2011,25.27597
chn,2012,25.10305
chn,2013,24.95875
chn,2014,24.87593
chn,2015,24.86263
chn,2016,24.92234
chn,2017,25.01113
chn,2018,25.1074
chn,2019,25.17488
chn,2020,25.18748
civ,1960,78.30418
civ,1961,79.45775
civ,1962,80.66731
civ,1963,81.81271
civ,1964,82.59535
civ,1965,82.90997
civ,1966,84.25188
civ,1967,84.97724
civ,1968,85.28309
civ,1969,85.43787
civ,1970,85.60805
civ,1971,85.83253
civ,1972,85.80002
civ,1973,85.62273
civ,1974,85.37636
civ,1975,85.12904
civ,1976,85.831
civ,1977,86.32633
civ,1978,86.65629
civ,1979,86.81811
civ,1980,86.8187
civ,1981,87.5395
civ,1982,87.81833
civ,1983,87.78349
civ,1984,87.55356
civ,1985,87.18542
civ,1986,87.46398
civ,1987,87.55179
civ,1988,87.42045
civ,1989,87.0223
civ,1990,86.36973
civ,1991,86.07168
civ,1992,85.46408
civ,1993,84.6395
civ,1994,83.70966
civ,1995,82.74464
civ,1996,82.73026
civ,1997,82.59792
civ,1998,82.35336
civ,1999,81.98556
civ,2000,81.49281
civ,2001,82.15695
civ,2002,82.6653
civ,2003,83.02159
civ,2004,83.22761
civ,2005,83.27453
civ,2006,83.24898
civ,2007,83.01283
civ,2008,82.60638
civ,2009,82.08824
civ,2010,81.50354
civ,2011,80.83911
civ,2012,80.16155
civ,2013,79.45652
civ,2014,78.69958
civ,2015,77.89593
civ,2016,77.33997
civ,2017,76.67696
civ,2018,75.96715
civ,2019,75.28075
civ,2020,74.6435
cmr,1960,71.00993
cmr,1961,71.78996
cmr,1962,72.52413
cmr,1963,73.19396
cmr,1964,73.74848
cmr,1965,74.17564
cmr,1966,75.25545
cmr,1967,76.0692
cmr,1968,76.71136
cmr,1969,77.2975
cmr,1970,77.88336
cmr,1971,79.01909
cmr,1972,80.03423
cmr,1973,80.94493
cmr,1974,81.7429
cmr,1975,82.42916
cmr,1976,83.53317
cmr,1977,84.44472
cmr,1978,85.20876
cmr,1979,85.88292
cmr,1980,86.50366
cmr,1981,87.56529
cmr,1982,88.50906
cmr,1983,89.3286
cmr,1984,90.00048
cmr,1985,90.51429
cmr,1986,91.43153
cmr,1987,92.05335
cmr,1988,92.43398
cmr,1989,92.62005
cmr,1990,92.61831
cmr,1991,92.93112
cmr,1992,92.98652
cmr,1993,92.78525
cmr,1994,92.31183
cmr,1995,91.56727
cmr,1996,91.08535
cmr,1997,90.32423
cmr,1998,89.34568
cmr,1999,88.25058
cmr,2000,87.12337
cmr,2001,86.47848
cmr,2002,85.8042
cmr,2003,85.10998
cmr,2004,84.39096
cmr,2005,83.65722
cmr,2006,83.40343
cmr,2007,83.02019
cmr,2008,82.57506
cmr,2009,82.13475
cmr,2010,81.71736
cmr,2011,81.52875
cmr,2012,81.27961
cmr,2013,80.95572
cmr,2014,80.51908
cmr,2015,79.95091
cmr,2016,79.44577
cmr,2017,78.79839
cmr,2018,78.02331
cmr,2019,77.14237
cmr,2020,76.17529
cod,1960,80.75086
cod,1961,81.15401
cod,1962,81.19914
cod,1963,81.03259
cod,1964,80.83075
cod,1965,80.67893
cod,1966,81.3009
cod,1967,81.79092
cod,1968,82.16367
cod,1969,82.38443
cod,1970,82.42879
cod,1971,83.15544
cod,1972,83.61308
cod,1973,83.85356
cod,1974,83.94313
cod,1975,83.92745
cod,1976,84.51646
cod,1977,84.88026
cod,1978,85.06206
cod,1979,85.08173
cod,1980,84.93976
cod,1981,85.47345
cod,1982,85.79106
cod,1983,85.93341
cod,1984,85.95201
cod,1985,85.89515
cod,1986,86.40734
cod,1987,86.66077
cod,1988,86.74963
cod,1989,86.7929
cod,1990,86.88337
cod,1991,87.40461
cod,1992,87.81447
cod,1993,88.1232
cod,1994,88.24206
cod,1995,88.06281
cod,1996,88.54654
cod,1997,88.75303
cod,1998,88.71848
cod,1999,88.56661
cod,2000,88.41713
cod,2001,88.76645
cod,2002,89.00613
cod,2003,89.17555
cod,2004,89.27891
cod,2005,89.32347
cod,2006,89.85494
cod,2007,90.20094
cod,2008,90.42436
cod,2009,90.58518
cod,2010,90.70594
cod,2011,91.18738
cod,2012,91.51128
cod,2013,91.68465
cod,2014,91.69094
cod,2015,91.51993
cod,2016,91.53236
cod,2017,91.29471
cod,2018,90.84771
cod,2019,90.23126
cod,2020,89.46795
cog,1960,76.29366
cog,1961,77.33884
cog,1962,78.32994
cog,1963,79.255
cog,1964,80.07366
cog,1965,80.77821
cog,1966,81.89449
cog,1967,82.81412
cog,1968,83.58388
cog,1969,84.26815
cog,1970,84.90111
cog,1971,85.88792
cog,1972,86.73243
cog,1973,87.44474
cog,1974,88.03172
cog,1975,88.49694
cog,1976,89.3457
cog,1977,90.02618
cog,1978,90.52042
cog,1979,90.79739
cog,1980,90.84011
cog,1981,90.96872
cog,1982,90.75974
cog,1983,90.29894
cog,1984,89.69015
cog,1985,88.98675
cog,1986,88.37744
cog,1987,87.71918
cog,1988,86.9765
cog,1989,86.09727
cog,1990,85.08202
cog,1991,84.14147
cog,1992,83.078
cog,1993,81.96474
cog,1994,80.89631
cog,1995,79.92199
cog,1996,79.1246
cog,1997,78.39175
cog,1998,77.72186
cog,1999,77.09296
cog,2000,76.49692
cog,2001,76.2627
cog,2002,75.98062
cog,2003,75.70073
cog,2004,75.48474
cog,2005,75.3649
cog,2006,75.15462
cog,2007,75.0157
cog,2008,74.91794
cog,2009,74.78366
cog,2010,74.55738
cog,2011,75.24343
cog,2012,75.735
cog,2013,76.0504
cog,2014,76.22317
cog,2015,76.26198
cog,2016,76.06044
cog,2017,75.6943
cog,2018,75.17537
cog,2019,74.51784
cog,2020,73.74036
col,1960,92.67115
col,1961,93.66235
col,1962,94.57943
col,1963,95.31772
col,1964,95.71432
col,1965,95.68666
col,1966,95.53358
col,1967,94.89769
col,1968,93.88897
col,1969,92.62205
col,1970,91.12905
col,1971,89.59649
col,1972,87.81787
col,1973,85.81038
col,1974,83.65287
col,1975,81.45015
col,1976,78.95565
col,1977,76.7426
col,1978,74.73062
col,1979,72.80372
col,1980,70.91755
col,1981,69.57925
col,1982,68.0682
col,1983,66.53712
col,1984,65.18547
col,1985,64.08376
col,1986,63.09329
col,1987,62.31158
col,1988,61.65256
col,1989,60.99139
col,1990,60.27622
col,1991,59.58566
col,1992,58.92534
col,1993,58.25072
col,1994,57.51696
col,1995,56.70286
col,1996,56.01046
col,1997,55.13473
col,1998,54.16689
col,1999,53.22462
col,2000,52.35027
col,2001,51.32633
col,2002,50.43007
col,2003,49.56917
col,2004,48.60859
col,2005,47.49326
col,2006,46.37906
col,2007,45.09804
col,2008,43.73515
col,2009,42.42262
col,2010,41.22534
col,2011,40.00586
col,2012,38.9431
col,2013,37.98904
col,2014,37.07772
col,2015,36.19246
col,2016,35.35209
col,2017,34.51866
col,2018,33.7179
col,2019,32.96847
col,2020,32.26426
com,1960,74.45121
com,1961,76.23347
com,1962,78.05358
com,1963,79.80841
com,1964,81.28753
com,1965,82.38287
com,1966,83.64817
com,1967,84.47059
com,1968,84.93519
com,1969,85.14294
com,1970,85.15863
com,1971,85.56093
com,1972,85.66818
com,1973,85.57389
com,1974,85.43427
com,1975,85.39579
com,1976,85.67896
com,1977,85.85593
com,1978,86.00035
com,1979,86.11777
com,1980,86.14692
com,1981,86.76848
com,1982,87.36229
com,1983,87.89015
com,1984,88.30992
com,1985,88.62234
com,1986,89.38516
com,1987,89.86631
com,1988,90.14013
com,1989,90.26364
com,1990,90.25184
com,1991,90.31119
com,1992,90.15387
com,1993,89.78516
com,1994,89.19305
com,1995,88.38097
com,1996,87.56763
com,1997,86.61251
com,1998,85.51954
com,1999,84.30461
com,2000,82.99377
com,2001,81.92726
com,2002,80.75492
com,2003,79.54076
com,2004,78.35122
com,2005,77.23173
com,2006,76.38731
com,2007,75.56977
com,2008,74.78541
com,2009,74.02539
com,2010,73.28553
com,2011,72.75835
com,2012,72.21156
com,2013,71.65398
com,2014,71.07618
com,2015,70.46791
com,2016,70.0127
com,2017,69.4538
com,2018,68.81685
com,2019,68.13517
com,2020,67.42166
cpv,1960,79.77664
cpv,1961,82.64809
cpv,1962,87.31665
cpv,1963,92.73246
cpv,1964,97.01201
cpv,1965,99.27618
cpv,1966,102.3329
cpv,1967,103.19294
cpv,1968,102.80023
cpv,1969,102.40403
cpv,1970,102.28687
cpv,1971,101.93833
cpv,1972,102.48313
cpv,1973,103.31404
cpv,1974,103.6719
cpv,1975,103.28347
cpv,1976,103.7631
cpv,1977,103.21298
cpv,1978,101.89532
cpv,1979,100.38992
cpv,1980,99.10772
cpv,1981,96.24472
cpv,1982,93.92745
cpv,1983,92.17319
cpv,1984,90.89095
cpv,1985,90.00185
cpv,1986,90.27833
cpv,1987,90.76308
cpv,1988,91.34072
cpv,1989,92.01303
cpv,1990,92.8171
cpv,1991,92.99576
cpv,1992,93.13359
cpv,1993,93.09767
cpv,1994,92.65886
cpv,1995,91.68502
cpv,1996,90.78616
cpv,1997,89.25412
cpv,1998,87.24147
cpv,1999,84.98198
cpv,2000,82.58586
cpv,2001,79.20525
cpv,2002,76.08579
cpv,2003,73.02005
cpv,2004,69.79516
cpv,2005,66.39542
cpv,2006,63.25022
cpv,2007,60.01684
cpv,2008,56.87547
cpv,2009,54.10136
cpv,2010,51.81728
cpv,2011,49.90417
cpv,2012,48.47257
cpv,2013,47.40975
cpv,2014,46.51884
cpv,2015,45.6764
cpv,2016,44.86328
cpv,2017,44.02714
cpv,2018,43.20145
