geo,time,bx_gsr_gnfs_cd
khm,2014,11979344823.6543
khm,2015,13291033923.3282
khm,2016,14305832074.9459
khm,2017,15831866523.1595
khm,2018,18413935867.9151
khm,2019,21072422248.3003
khm,2020,20289665277.5127
kir,1979,27630079.92048
kir,1980,7738165.50793
kir,1981,10791591.16688
kir,1982,8061973.47068
kir,1983,8562947.35399
kir,1984,15140596.592
kir,1985,8999263.21727
kir,1986,7058276.96563
kir,1987,6923497.03819
kir,1988,11335968.07063
kir,1989,11919215.34929
kir,1990,11087721.85461
kir,1991,16278017.56175
kir,1992,19387531.53347
kir,1993,18820041.34479
kir,1994,23707534.44981
kir,2006,11460498.31622
kir,2007,21329553.94349
kir,2008,20747543.51722
kir,2009,19816255.76312
kir,2010,19137383.46434
kir,2011,25804929.61836
kir,2012,26425541.9184
kir,2013,22318228.94904
kir,2014,24132328.14892
kir,2015,26739968.75249
kir,2016,34332567.83747
kir,2017,29442474.7039
kir,2018,19150922.82504
kir,2019,32515795.46375
kir,2020,21227822.97175
kna,1980,32222222.22222
kna,1981,34262962.96296
kna,1982,32037037.03704
kna,1983,31425925.92593
kna,1984,40466666.66667
kna,1985,43174074.07407
kna,1986,57844444.44444
kna,1987,69129629.62963
kna,1988,75159259.25926
kna,1989,79207407.40741
kna,1990,82385185.18519
kna,1991,96962962.96296
kna,1992,112796296.2963
kna,1993,115414814.81481
kna,1994,120948148.14815
kna,1995,118507407.40741
kna,1996,127618518.51852
kna,1997,140240740.74074
kna,1998,144981481.48148
kna,1999,146018518.51852
kna,2000,149988888.88889
kna,2001,152910740.74074
kna,2002,153305625.92593
kna,2003,165180740.74074
kna,2004,193949553.7037
kna,2005,226658082.96296
kna,2006,235708647.77778
kna,2007,233020487.77778
kna,2008,234687488.51852
kna,2009,174775618.14815
kna,2010,208130339.62963
kna,2011,242553925.18518
kna,2012,257246291.48148
kna,2013,294223214.81481
kna,2014,585324866.55085
kna,2015,530427622.50402
kna,2016,503202697.38502
kna,2017,505234862.91771
kna,2018,597863201.08842
kna,2019,598343192.04783
kna,2020,383152258.92918
kor,1976,9341000000
kor,1977,12830000000
kor,1978,16770000000
kor,1979,19097000000
kor,1980,20041500000
kor,1981,24161800000
kor,1982,23862000000
kor,1983,25863400000
kor,1984,29298300000
kor,1985,26719800000
kor,1986,37559800000
kor,1987,52267900000
kor,1988,65692600000
kor,1989,67709600000
kor,1990,70653500000
kor,1991,78598000000
kor,1992,85261300000
kor,1993,94868500000
kor,1994,110018600000
kor,1995,144002300000
kor,1996,149397600000
kor,1997,160620300000
kor,1998,154969600000
kor,1999,164257200000
kor,2000,202080000000
kor,2001,177196200000
kor,2002,191979100000
kor,2003,230672300000
kor,2004,301338300000
kor,2005,335799700000
kor,2006,386122900000
kor,2007,454215800000
kor,2008,523955000000
kor,2009,436472400000
kor,2010,546783400000
kor,2011,677772700000
kor,2012,706799100000
kor,2013,721717500000
kor,2014,725298800000
kor,2015,640581100000
kor,2016,606735200000
kor,2017,670011500000
kor,2018,729944000000
kor,2019,660506800000
kor,2020,607505000000
kor,2021,771202000000
kos,2004,385970336.00113
kos,2005,412989002.13791
kos,2006,515302315.12472
kos,2007,668929173.93079
kos,2008,799171507.72127
kos,2009,971977035.88814
kos,2010,1152394020.86418
kos,2011,1591187809.94673
kos,2012,1499391741.67807
kos,2013,1546188467.1148
kos,2014,1664175588.95417
kos,2015,1414596174.6067
kos,2016,1596754877.20836
kos,2017,1988889207.53146
kos,2018,2278377702.8956
kos,2019,2311537786.0141
kos,2020,1687283575.44561
kwt,1975,9005892477.52571
kwt,1976,10232998548.101
kwt,1977,10186135166.7195
kwt,1978,10936084118.1776
kwt,1979,19296868685.81689
kwt,1980,21857404686.7166
kwt,1981,17414832980.5065
kwt,1982,11760578830.8213
kwt,1983,12340610497.1488
kwt,1984,13044568683.4841
kwt,1985,11511097555.7513
kwt,1986,8269250183.60892
kwt,1987,9251309600.38685
kwt,1988,8866453964.9517
kwt,1989,12740851767.1847
kwt,1990,8268187412.24801
kwt,1991,2071984200
kwt,1992,8041670266.50963
kwt,1993,11456453879.6562
kwt,1994,12668831506.4442
kwt,1995,14215219966.0094
kwt,1996,16438073598.1845
kwt,1997,16040938479.2923
kwt,1998,11383546503.0278
kwt,1999,13784815449.1023
kwt,2000,21301275543.5384
kwt,2001,17900972235.0537
kwt,2002,17014667695.3852
kwt,2003,24938297596.6282
kwt,2004,32771632168.3068
kwt,2005,50077397260.274
kwt,2006,64897460155.4624
kwt,2007,72694881423.69278
kwt,2008,98902680285.10368
kwt,2009,65889143643.4391
kwt,2010,76139508378.4144
kwt,2011,112951737943.636
kwt,2012,128479271753.661
kwt,2013,121924627440.85699
kwt,2014,111059556883.408
kwt,2015,61391008321.38
kwt,2016,52145742588.7282
kwt,2017,60454022413.6485
kwt,2018,85198897798.8613
kwt,2019,72833469298.70828
kwt,2020,47416410506.0209
lao,1984,58900000
lao,1985,74900000
lao,1986,79400000
lao,1987,90600000
lao,1988,75600000
lao,1989,85800000
lao,1990,102400000
lao,1991,134400000
lao,1992,151600000
lao,1993,275000000
lao,1994,313500000
lao,1995,328100000
lao,1996,345200000
lao,1997,420900000
lao,1998,481300000
lao,1999,384700000
lao,2000,505960000
lao,2001,485587404.24956
lao,2002,476797398.02085
lao,2003,462873538.61453
lao,2004,542114463.82817
lao,2005,757313920.83573
lao,2006,1105460806.14077
lao,2007,1200833604.98474
lao,2008,1493533872.52858
lao,2009,1449937961.89767
lao,2010,2257398891.17722
lao,2011,2403621115.9553
lao,2012,2837105676.17213
lao,2013,3047026523.12695
lao,2014,4040904950.9353
lao,2015,4497378079.26
lao,2016,5079637263.2825
lao,2017,5653716801.31958
lao,2018,6393172198.46109
lao,2019,6985183366.76912
lao,2020,6461129001.1477
lbn,2002,5730432151.86907
lbn,2003,11263938147.3173
lbn,2004,11832864029.3765
lbn,2005,13225092306.3998
lbn,2006,14486624872.3821
lbn,2007,16332745748.9257
lbn,2008,22089183692.6208
lbn,2009,21097050714.1926
lbn,2010,20728852407.4142
lbn,2011,23378931347.7
lbn,2012,20134666560.31
lbn,2013,19974796920.26
lbn,2014,18851485684.59
lbn,2015,19461248159.6
lbn,2016,18882187910.53
lbn,2017,18939938603.26
lbn,2018,19160811512.833
lbn,2019,18208410173.9912
lbn,2020,8772251491.114
lbr,1979,11921084.47622
lbr,1980,13210956.15275
lbr,1981,11643299.09013
lbr,1982,10984366.3138
lbr,1983,9890451.7701
lbr,1984,10413721.90993
lbr,1985,10013194.13999
lbr,1986,10008887.38983
lbr,1987,9203525.10846
lbr,2004,317182835.845
lbr,2005,345501547.27942
lbr,2006,491132628.91877
lbr,2007,542371782.78032
lbr,2008,758569895.6205
lbr,2009,454072818.51755
lbr,2010,325037491.04895
lbr,2011,395093823.54943
lbr,2012,354972616.79323
lbr,2013,647927006.92591
lbr,2014,690084044.55278
lbr,2015,482196119.24114
lbr,2016,366424243.79487
lbr,2017,429591652.89325
lbr,2018,527345230.82733
lbr,2019,554013270.79054
lby,1977,10541764799.1115
lby,1978,10052997659.3661
lby,1979,16123235578.0702
lby,1980,22083713762.1969
lby,1981,14894017734.717
lby,1982,13864409460.0102
lby,1983,12509246693.1878
lby,1984,11197994968.736
lby,1985,10416040371.1498
lby,1986,5889108178.60361
lby,1987,5892697667.37689
lby,1988,5781649498.56904
lby,1989,7391147394.92923
lby,1990,11468437847.8384
lby,1991,10800477946.6542
lby,1992,10291477468.8525
lby,1993,8599067314.5319
lby,1994,7741234480.68318
lby,1995,7513423557.93308
lby,1996,7955819222.07664
lby,1997,8204118017.09216
lby,1998,5365776652.40735
lby,1999,7334887911.87156
lby,2000,12210000000
lby,2001,10818000000
lby,2002,10252000000
lby,2003,13320000000
lby,2004,17862000000
lby,2005,29383000000
lby,2006,37962000000
lby,2007,47037500000
lby,2008,62157800000
lby,2009,37440000000
lby,2010,49345100000
lby,2011,19100200000
lby,2012,61178300000
lby,2013,46197800000
lby,2014,19379200000
lby,2015,11344000000
lby,2016,6849600000
lby,2017,18971600000
lby,2018,29964100000
lby,2019,27900600000
lca,1976,31598623.79712
lca,1977,40400000
lca,1978,54500000
lca,1979,65700000
lca,1980,86500000
lca,1981,80100000
lca,1982,86300000
lca,1983,101700000
lca,1984,111800000
lca,1985,121500000
lca,1986,166481481.48148
lca,1987,180148148.14815
lca,1988,239444444.44444
lca,1989,252470370.37037
lca,1990,281555555.55556
lca,1991,286074074.07407
lca,1992,323851851.85185
lca,1993,327962962.96296
lca,1994,337603703.7037
lca,1995,379681481.48148
lca,1996,353118518.51852
lca,1997,358670370.37037
lca,1998,389874074.07407
lca,1999,369648148.14815
lca,2000,376874074.07407
lca,2001,327812592.59259
lca,2002,319191414.81481
lca,2003,390119214.81481
lca,2004,464234697.77778
lca,2005,524915899.25926
lca,2006,440208031.85185
lca,2007,457126484.44444
lca,2008,536058532.22222
lca,2009,543952124.07407
lca,2010,608868070
lca,2011,572842167.77778
lca,2012,604073669.62963
lca,2013,614324205.55555
lca,2014,920673487.53573
lca,2015,980899993.90592
lca,2016,919396208.25027
lca,2017,1036211423.13823
lca,2018,1114054070.67002
lca,2019,1208978882.77212
lca,2020,445965270.35523
lka,1975,631924458.3831
lka,1976,632073228.7898
lka,1977,855111480.5632
lka,1978,950098235.9963
lka,1979,1134080843.521
lka,1980,1292731502.1679
lka,1981,1341886659.5167
lka,1982,1304433757.774
lka,1983,1359118753.7774
lka,1984,1737790053.2677
lka,1985,1561190566.0518
lka,1986,1513799418.7773
lka,1987,1722022197.0909
lka,1988,1816266671.1328
lka,1989,1850645652.1255
lka,1990,2292675574.7677
lka,1991,2549930882.0211
lka,1992,2922763299.3243
lka,1993,3420049766.2196
lka,1994,3962192733.1714
lka,1995,4617137520.1262
lka,1996,4860739175.7105
lka,1997,5513966512.0775
lka,1998,5724561726.8606
lka,1999,5560501790.1449
lka,2000,6378261513.3273
lka,2001,6172340000
lka,2002,5967450000
lka,2003,6543890000
lka,2004,7283840000
lka,2005,7886856760
lka,2006,8507509000
lka,2007,9414900000
lka,2008,10113000000
lka,2009,8976900000
lka,2010,11100010000
lka,2011,13642700000
lka,2012,13573442598.8333
lka,2013,15079332737.9697
lka,2014,16735027041.0809
lka,2015,16943161923.9021
lka,2016,17447855576.3542
lka,2017,19084181007.2571
lka,2018,20263792551.2938
lka,2019,19414322724.1375
lka,2020,13082799672.527
lso,1975,25557541.30317
lso,1976,29899999.974
lso,1977,29324999.9745
lso,1978,49794999.9567
lso,1979,57718165.62681
lso,1980,90391564.50287
lso,1981,79537004.1362
lso,1982,49860863.05426
lso,1983,44279190.93155
lso,1984,40825787.77387
lso,1985,31868795.56288
lso,1986,35204639.2259
lso,1987,60561664.58054
lso,1988,82273168.26282
lso,1989,84454975.27529
lso,1990,88859072.73591
lso,1991,91690873.55669
lso,1992,134045802.65189
lso,1993,159063268.16646
lso,1994,168333498.83736
lso,1995,184102158.86807
lso,1996,217078601.71125
lso,1997,268252022.27763
lso,1998,263391553.97984
lso,1999,227279609.47132
lso,2000,268287630.50615
lso,2001,376475304.84301
lso,2002,437700119.36005
lso,2003,587769220.24934
lso,2004,698855620.66988
lso,2005,668079975.63377
lso,2006,756985142.73303
lso,2007,872263478.00362
lso,2008,932383113.76014
lso,2009,775684312.86907
lso,2010,923784769.41137
lso,2011,1220755037.13244
lso,2012,1013732446.02548
lso,2013,879901893.647
lso,2014,905553166.47531
lso,2015,974292120.99181
lso,2016,940488264.16045
lso,2017,1061714987.22255
lso,2018,1253535692.52089
lso,2019,1092702862.31118
lso,2020,900702550.41117
lso,2021,1072448964.86166
ltu,1993,2223566834.5863
ltu,1994,2351141176.16978
ltu,1995,3191312500
ltu,1996,4210677500
ltu,1997,4630160000
ltu,1998,4464200000
ltu,1999,3652772500
ltu,2000,4440560000
ltu,2001,5278625000
ltu,2002,6303023461.9183
ltu,2003,8096260231.61326
ltu,2004,11063591278.0235
ltu,2005,14329151924.075
ltu,2006,17250461153.1748
ltu,2007,20565084704.622
ltu,2008,27768774949.8427
ltu,2009,19469209704.1119
ltu,2010,23726953550.7431
ltu,2011,31782760450.9729
ltu,2012,33552596024.0084
ltu,2013,36617512591.68089
ltu,2014,35088273628.6753
ltu,2015,28485127914.7431
ltu,2016,29079835812.0532
ltu,2017,35225956372.4964
ltu,2018,40361411833.0655
ltu,2019,42275733350.8483
ltu,2020,41641651424.5459
lux,1999,25696989038.08789
lux,2000,28935807774.4093
lux,2001,28949394054.0654
lux,2002,31266401771.0728
lux,2003,38601166313.86649
lux,2004,49065787205.0912
lux,2005,56144236890.008
lux,2006,68918304652.72749
lux,2007,81857321318.84129
lux,2008,87836324049.01311
lux,2009,74668255031.22591
lux,2010,85823327748.45329
lux,2011,99833015830.7937
lux,2012,102153977892.157
lux,2013,115083374597.74001
lux,2014,125719153432.162
lux,2015,117166628194.408
lux,2016,117984760847.505
lux,2017,127863699586.88699
lux,2018,140798008277.814
lux,2019,144114201035.51199
lux,2020,147958685121.42099
lux,2021,169303657603.716
lva,1992,1090400444
lva,1993,1587762000
lva,1994,1678835000
lva,1995,2087623000
lva,1996,2405938000
lva,1997,2589216000
lva,1998,2803200000
lva,1999,2648000000
lva,2000,2342802122.61137
lva,2001,2548993463.55556
lva,2002,2906560731.35909
lva,2003,3904089717.50672
lva,2004,5381253409.12699
lva,2005,7269654702.09029
lva,2006,8656562090.40136
lva,2007,12135054599.5789
lva,2008,14454744754.4538
lva,2009,11409842508.186
lva,2010,12863973623.8095
lva,2011,16492147566.4705
lva,2012,17287202641.5881
lva,2013,18218658200.1926
lva,2014,19162509754.7286
lva,2015,16421185197.4017
lva,2016,16721994084.6272
lva,2017,18812378599.8475
lva,2018,21145053873.2601
lva,2019,20525154835.11909
lva,2020,20371892045.2576
lva,2021,24862425345.8153
mac,2002,6875105972.22144
mac,2003,7657751919.75143
mac,2004,10086711384.4521
mac,2005,10261437459.0356
mac,2006,11682859867.9666
mac,2007,14545875052.8785
mac,2008,16757424188.9307
mac,2009,16948588122.1849
mac,2010,24689832972.0082
mac,2011,33286266594.0902
mac,2012,39204378547.1127
mac,2013,46720845878.5365
mac,2014,47019555754.96529
mac,2015,35365899483.6353
mac,2016,34542896602.4582
mac,2017,40576244966.0535
mac,2018,45626057701.32529
mac,2019,45556533531.8276
mac,2020,15806321300.282
mar,1975,1998443343.41935
mar,1976,1696417712.41486
mar,1977,1840039304.51859
mar,1978,2138237862.27532
mar,1979,2672302676.42898
mar,1980,3232785949.09569
mar,1981,3047582835.74221
mar,1982,2919298409.21552
mar,1983,2920412844.33986
mar,1984,2999628380.72748
mar,1985,3144813417.36127
mar,1986,3560935916.90761
mar,1987,4177181497.08855
mar,1988,5387524896.0002
mar,1989,4980539582.34421
mar,1990,6238558823.79703
mar,1991,6117348433.07625
mar,1992,6377113743.1738
mar,1993,6067293748.92626
mar,1994,6458202823.84057
mar,1995,7566067408.56005
mar,1996,8177950370.44948
mar,1997,7863037816.30799
mar,1998,8280045489.49229
mar,1999,8817554465.02312
mar,2000,8850886528.09601
mar,2001,9547663336.42249
mar,2002,10522628112.547
mar,2003,12333845068.841
mar,2004,14498316961.7924
mar,2005,16592106518.6742
mar,2006,19415061368.55849
mar,2007,23949506257.5875
mar,2008,30553936978.47589
mar,2009,23998812767.2247
mar,2010,27045459856.5698
mar,2011,31844811122.7425
mar,2012,32338623017.3005
mar,2013,32614403876.40549
mar,2014,36213462302.8064
mar,2015,33292321658.95
mar,2016,34394352740.4223
mar,2017,38836212339.6926
mar,2018,43253418108.9929
mar,2019,44047981175.8211
mar,2020,37518399517.0928
mda,1994,651304000
mda,1995,883530000
mda,1996,928890000
mda,1997,1002340000
mda,1998,739270000
mda,1999,551190000
mda,2000,560340000
mda,2001,635420000
mda,2002,755110000
mda,2003,936860000
mda,2004,1174210000
mda,2005,1332220000
mda,2006,1322050000
mda,2007,1745450000
mda,2008,2149730000
mda,2009,1708870000
mda,2010,1952631249.64333
mda,2011,2740636062.16333
mda,2012,2707690000
mda,2013,3040670000
mda,2014,2958710000
mda,2015,2488420000
mda,2016,2623300000
mda,2017,3119410000
mda,2018,3452490000
mda,2019,3661950000
mda,2020,3222040000
mdg,1974,280344614.4898
mdg,1975,381546381.96101
mdg,1976,329944078.18455
mdg,1977,385422019.66777
mdg,1978,439875030.53184
mdg,1979,487681429.16996
mdg,1980,515906119.39746
mdg,1981,393441416.40905
mdg,1982,376541341.93105
mdg,1983,355140657.33662
mdg,1984,390449888.79592
mdg,1985,349883580.95181
mdg,1986,398068528.07201
mdg,1987,422450773.7776
mdg,1988,402897671.81829
mdg,1989,453475735.72403
mdg,1990,470509365.4349
mdg,1991,483420146.45628
mdg,1992,500781487.50872
mdg,1993,521799107.26532
mdg,1994,655718874.38692
mdg,1995,749040294.5402
mdg,1996,780791307.77006
mdg,1997,639933816.36431
mdg,1998,671829146.85839
mdg,1999,729839944.93756
mdg,2000,823059589.9976
mdg,2001,1014983737.98883
mdg,2002,1085673149.90703
mdg,2003,811494919.6
mdg,2004,916388840.7
mdg,2005,1325063374.7924
mdg,2006,1634765494.22174
mdg,2007,2252949191.14848
mdg,2008,2660475029.42049
mdg,2009,1966432292.15079
mdg,2010,2155247036.63274
mdg,2011,2670584473.75344
mdg,2012,2850614585.44859
mdg,2013,3145622503.52612
mdg,2014,3559977146.69763
mdg,2015,3153621894.04844
mdg,2016,3390413596.60914
mdg,2017,4147070750.80988
mdg,2018,4407496132.23529
mdg,2019,4096341576.41904
mdg,2020,2596970743.23006
mdv,1977,10000000
mdv,1978,12800000
mdv,1979,41800000
mdv,1980,65200000
mdv,1981,74500000
mdv,1982,76600000
mdv,1983,76700000
mdv,1984,84500000
mdv,1985,91100000
mdv,1986,96596965.33207
mdv,1987,111211085.39662
mdv,1988,127974179.72563
mdv,1989,150107074.59517
mdv,1990,179100000
mdv,1991,184269673.07343
mdv,1992,219361370.7547
mdv,1993,213373324
mdv,1994,272840205.35686
mdv,1995,317829091.6476
mdv,1996,368967241.62394
mdv,1997,401827365.28366
mdv,1998,426929778.39578
mdv,1999,434265496.59269
mdv,2000,457154968.74332
mdv,2001,464263807.31215
mdv,2002,495339414.07353
mdv,2003,583919341.71935
mdv,2004,688630373.96854
mdv,2005,484516360.75432
mdv,2006,777115027.70196
mdv,2007,1803881344.09066
mdv,2008,1969750759.02106
mdv,2009,1712197739.8008
mdv,2010,2007435763.05067
mdv,2011,2444770947.48524
mdv,2012,2485947777.59969
mdv,2013,2907893890.20851
mdv,2014,3299197715.75911
mdv,2015,3145104894.24385
mdv,2016,3147553740.5414
mdv,2017,3319072397.3111
mdv,2018,3584303216.62412
mdv,2019,3742126035.63197
mdv,2020,1786506566.61724
mex,1979,15181000000
mex,1980,20875000000
mex,1981,26061000000
mex,1982,26218000000
mex,1983,27217000000
mex,1984,30192000000
mex,1985,27741000000
mex,1986,22043000000
mex,1987,27529000000
mex,1988,28968000000
mex,1989,33051000000
mex,1990,38484000000
mex,1991,39774000000
mex,1992,41534000000
mex,1993,44960000000
mex,1994,50737270000
mex,1995,63142290000
mex,1996,75370878000
mex,1997,84319218000
mex,1998,129200335000
mex,1999,148095816000
mex,2000,179876114959
mex,2001,171480742850
mex,2002,173823699980.70901
mex,2003,177422936925
mex,2004,202000020494.11096
mex,2005,230368761650
mex,2006,266331423790
mex,2007,289829165123
mex,2008,309858744495
mex,2009,245084678291
mex,2010,314349102893
mex,2011,365827171365
mex,2012,387834609517
mex,2013,398822706747
mex,2014,418833756346
mex,2015,403885790871
mex,2016,398529786258
mex,2017,437397182424
mex,2018,480095808290
mex,2019,492634587892
mex,2020,434178936971
mhl,2005,33288668.49781
mhl,2006,27656197.44543
mhl,2007,27729284.09406
mhl,2008,29760576.82603
mhl,2009,30934195.9268
mhl,2010,54962693.65238
mhl,2011,77228669.51682
mhl,2012,116703124.03382
mhl,2013,112784626.53262
mhl,2014,88726850.39609
mhl,2015,47175688.83716
mhl,2016,46081871.48112
mhl,2017,96826734.1219
mhl,2018,128903650.68971
mkd,1996,1042850000
mkd,1997,956310000
mkd,1998,1008198263.90033
mkd,1999,1086858185.19677
mkd,2000,1135873744.63084
mkd,2001,1016638551.34177
mkd,2002,985136222.59511
mkd,2003,1299539031.4513
mkd,2004,1668803183.49223
mkd,2005,2093388633.62038
mkd,2006,2545762516.83489
mkd,2007,3611800119.64866
mkd,2008,4257142392.7008
mkd,2009,2995657422.25482
mkd,2010,3606441087.8556
mkd,2011,4794191369.13802
mkd,2012,4332231956.44329
mkd,2013,4689230122.18728
mkd,2014,5416918066.57048
mkd,2015,4905458052.58138
mkd,2016,5439736122.83387
mkd,2017,6241402766.12727
mkd,2018,7613866176.53328
mkd,2019,7800355898.2255
mkd,2020,7189604166.95416
mkd,2021,9150226409.32836
mli,1975,94744646.5783
mli,1976,112219897.60787
mli,1977,148486024.6682
mli,1978,131394770.64437
mli,1979,191329848.64389
mli,1980,262685141.92518
mli,1981,200381661.70666
mli,1982,190197232.97003
mli,1983,208756468.64224
mli,1984,232746191.92865
mli,1985,233359988.91878
mli,1986,273746416.17994
mli,1987,338394766.97062
mli,1988,316268468.46153
mli,1989,345038045.01856
mli,1990,419775178.63656
mli,1991,441641080.41903
mli,1992,442363532.4856
mli,1993,446775136.11926
mli,1994,403923096.7511
mli,1995,529401649.46498
mli,1996,524706724.30783
mli,1997,642627517.84909
mli,1998,639603127.35178
mli,1999,681012428.01765
mli,2000,644739308.49664
mli,2001,877132746.20015
mli,2002,1049462475.54904
mli,2003,1154685242.21533
mli,2004,1219767891.9626
mli,2005,1375720237.71203
mli,2006,1865260725.28606
mli,2007,1935425700.78198
mli,2008,2561771062.46341
mli,2009,2136581015.44528
mli,2010,2438690365.12049
mli,2011,2804326480.49396
mli,2012,3345903617.94729
mli,2013,3302798425.47123
mli,2014,3240082249.31871
mli,2015,3150870859.55257
mli,2016,3287931636.95013
mli,2017,3413353812.56962
mli,2018,4186231408.7039
mli,2019,4441960880.49775
mli,2020,5195546532.68699
mlt,1971,133134360.20306
mlt,1972,171918269.38733
mlt,1973,247561891.14389
mlt,1974,321934896.13929
mlt,1975,388270456.24361
mlt,1976,433508507.12461
mlt,1977,515972698.94916
mlt,1978,626389310.97104
mlt,1979,807041037.76339
mlt,1980,1018740111.80011
mlt,1981,911815984.13541
mlt,1982,751439127.85369
mlt,1983,688635852.81962
mlt,1984,676956336.58615
mlt,1985,709147296.98755
mlt,1986,904597416.36486
mlt,1987,1210159434.62216
mlt,1988,1433249040.36995
mlt,1989,1535757584.45304
mlt,1990,1950099122.06174
mlt,1991,2144773660.64178
mlt,1992,2493665144.18303
mlt,1993,2320438795.04878
mlt,1994,2613024368.18269
mlt,1995,2994462111.90756
mlt,1996,2841912579.32486
mlt,1997,2767480913.83673
mlt,1998,3007272591.14398
mlt,1999,3234849615.88745
mlt,2000,3577461166.7344
mlt,2001,3150985938.28351
mlt,2002,3587535368.62717
mlt,2003,4043762568.24737
mlt,2004,6249745271.45323
mlt,2005,6696724186.90123
mlt,2006,8394714383.46063
mlt,2007,10322857503.2589
mlt,2008,13477906143.4811
mlt,2009,12673503516.2327
mlt,2010,13391662523.1208
mlt,2011,15278802494.2784
mlt,2012,15223626992.7775
mlt,2013,15935030718.8635
mlt,2014,16718379581.2791
mlt,2015,16475893047.5632
mlt,2016,16739054210.7922
mlt,2017,19184068405.8443
mlt,2018,20326025567.5509
mlt,2019,20855218100.5126
mlt,2020,19520501604.9177
mmr,1976,201763864.82987
mmr,1977,243716679.90767
mmr,1978,301879874.10801
mmr,1979,407187830.05581
mmr,1980,485351299.40966
mmr,1981,611566357.26668
mmr,1982,510048128.15669
mmr,1983,443524665.20241
mmr,1984,429902603.06611
mmr,1985,377532451.82257
mmr,1986,397164928.36493
mmr,1987,288689941.67418
mmr,1988,212619496.09092
mmr,1989,279363922.26096
mmr,1990,316034281.99244
mmr,1991,304232559.42416
mmr,1992,643677618.30881
mmr,1993,877447424.1137
mmr,1994,1128078331.1878
mmr,1995,1294170784.39315
mmr,1996,1365617776.6566
mmr,1997,1496204175.1486
mmr,1998,1691294163.80555
mmr,1999,1788166831.32109
mmr,2000,2109741992.18745
mmr,2001,2470759078.67014
mmr,2002,2422400666.45073
mmr,2003,2609394591.25432
mmr,2004,2920281746.97244
mmr,2005,3783093111.50074
mmr,2006,4535321861.41933
mmr,2007,5737336232.48762
mmr,2008,6262076519.65794
mmr,2009,6252640446.19297
mmr,2010,7703969922.90472
mmr,2011,8457499472.53735
mmr,2012,9451615664.72613
mmr,2013,12149576073.7374
mmr,2014,13140684868.4483
mmr,2015,13706078184.7481
mmr,2016,13016827707.1256
mmr,2017,13628671745.2011
mmr,2018,15727812061.8076
mmr,2019,17523382157.3227
mne,2007,1581401108.51403
mne,2008,1817549140.65342
mne,2009,1437247948.3247
mne,2010,1497242624.18257
mne,2011,1926402445.339
mne,2012,1700599398.72904
mne,2013,1842358784.74348
mne,2014,1842409102.51748
mne,2015,1713465828.79455
mne,2016,1784310769.0117
mne,2017,2025338318.60662
mne,2018,2346469793.20087
mne,2019,2424163706.15343
mne,2020,1247417064.85528
mne,2021,2502330845.15484
mng,1981,475400000
mng,1982,567100000
mng,1983,612100000
mng,1984,648800000
mng,1985,637000000
mng,1986,825100000
mng,1987,906100000
mng,1988,923400000
mng,1989,832200000
mng,1990,492900000
mng,1991,373000000
mng,1992,390600000
mng,1993,391800000
mng,1994,412400000
mng,1995,508300000
mng,1996,479100000
mng,1997,621200000
mng,1998,540200000
mng,1999,525235829
mng,2000,613341772.94782
mng,2001,636700831.33446
mng,2002,708483759.61567
mng,2003,835220336.74
mng,2004,1210291513.23
mng,2005,1480542569.84905
mng,2006,2029686290.49263
mng,2007,2524473193.42078
mng,2008,3027961735.62949
mng,2009,2298465176.23772
mng,2010,3393687996.28894
mng,2011,4576938389.37679
mng,2012,4451983015.63196
mng,2013,4478132777.64294
mng,2014,6077853793.77852
mng,2015,5135249417.40351
mng,2016,5604859840.83562
mng,2017,6800649749.07547
mng,2018,7713996346.58459
mng,2019,8415577134.5562
mng,2020,7645582756.2656
moz,2005,2087225321.95638
moz,2006,2776770829.02961
moz,2007,2870848582.03131
moz,2008,3208560377.43641
moz,2009,2758853794.77511
moz,2010,2578149191.77965
moz,2011,3484267494.83636
moz,2012,4647648446.65918
moz,2013,4768107024.54216
moz,2014,4641233385.75175
moz,2015,4135891581.72863
moz,2016,3768685987.62173
moz,2017,5382812418.55105
moz,2018,5976358838.49151
moz,2019,5599959669.86369
moz,2020,4369833653.73625
mrt,1975,185364552.22363
mrt,1976,201322679.34635
mrt,1977,178756775.03712
mrt,1978,152461413.48497
mrt,1979,192624067.11336
mrt,1980,252776472.0021
mrt,1981,318826675.86921
mrt,1982,287275244.27346
mrt,1983,345619849.79498
mrt,1984,321817041.95435
mrt,1985,398611921.90655
mrt,1986,442487394.95898
mrt,1987,436948135.44792
mrt,1988,472862157.16453
mrt,1989,481499319.69513
mrt,1990,470667047.10392
mrt,1991,466967000.55931
mrt,1992,426926203.72472
mrt,1993,424366924.88635
mrt,1994,425660530.04248
mrt,1995,504283274.03964
mrt,1996,511595593.50443
mrt,1997,458527965.58082
mrt,1998,392612669.17509
mrt,2012,2786123475.04023
mrt,2013,2837714186.16883
mrt,2014,2216876688.74357
mrt,2015,1634736921.32039
mrt,2016,1670610375.81556
mrt,2017,1889585455.27552
mrt,2018,2061792405.77192
mrt,2019,2524730455.7324
mrt,2020,2783958568.33055
mus,1976,325823820.20958
mus,1977,400011603.37354
mus,1978,437429775.63672
mus,1979,514892869.4442
mus,1980,573507642.83069
mus,1981,506795600.49374
mus,1982,507240711.72001
mus,1983,508533939.30538
mus,1984,506437042.60186
mus,1985,574713263.95662
