geo,time,bm_gsr_tran_zs
tto,2015,25.00961
tto,2016,23.17039
tto,2017,20.36712
tto,2018,25.46726
tto,2019,31.67419
tto,2020,29.31822
tun,1976,48.11024
tun,1977,53.33333
tun,1978,50.92105
tun,1979,55.85635
tun,1980,51.11111
tun,1981,51.22378
tun,1982,47.89474
tun,1983,44.97608
tun,1984,42.14737
tun,1985,37.94521
tun,1986,34.21053
tun,1987,38
tun,1988,40.27994
tun,1989,43.08824
tun,1990,41.45357
tun,1991,41.25964
tun,1992,36.71875
tun,1993,31.66789
tun,1994,34.05955
tun,1995,41.67318
tun,1996,41.86623
tun,1997,42.61668
tun,1998,49.30403
tun,1999,48.85387
tun,2000,46.82045
tun,2001,48.48016
tun,2002,47.34694
tun,2003,49.77307
tun,2004,52.07101
tun,2005,52.54299
tun,2006,52.29037
tun,2007,53.84172
tun,2008,57.35173
tun,2009,51.68128
tun,2010,49.31205
tun,2011,50.93994
tun,2012,51.05275
tun,2013,50.73487
tun,2014,48.78737
tun,2015,44.69136
tun,2016,42.94087
tun,2017,44.5613
tun,2018,45.82903
tun,2019,46.64564
tun,2020,49.99679
tur,1974,45.27322
tur,1975,49.26606
tur,1976,43.82979
tur,1977,34.87627
tur,1978,50.70968
tur,1979,52.80654
tur,1980,50.49209
tur,1981,56.04701
tur,1982,30.07759
tur,1983,27.28988
tur,1984,35.33951
tur,1985,37.05926
tur,1986,38.16527
tur,1987,36.46018
tur,1988,29.76623
tur,1989,27.09939
tur,1990,29.30641
tur,1991,26.8179
tur,1992,26.89655
tur,1993,30.24316
tur,1994,25.19831
tur,1995,28.1051
tur,1996,27.09306
tur,1997,21.98448
tur,1998,24.88334
tur,1999,24.28204
tur,2000,31.24003
tur,2001,34.81469
tur,2002,32.63911
tur,2003,36.55055
tur,2004,42.59635
tur,2005,43.06276
tur,2006,38.72344
tur,2007,43.81677
tur,2008,44.51769
tur,2009,37.99298
tur,2010,40.99675
tur,2011,41.15038
tur,2012,42.51332
tur,2013,24.91765
tur,2014,22.48126
tur,2015,20.68235
tur,2016,27.33191
tur,2017,28.91926
tur,2018,33.2197
tur,2019,33.41243
tur,2020,33.71981
tur,2021,38.50338
tuv,2001,29.18586
tuv,2002,23.19877
tuv,2003,12.89743
tuv,2004,19.00884
tuv,2005,29.47596
tuv,2006,26.3258
tuv,2007,14.17462
tuv,2008,16.04047
tuv,2009,15.23039
tuv,2010,15.56093
tuv,2011,12.0714
tuv,2012,18.41558
tuv,2013,17.55431
tuv,2014,19.82407
tuv,2015,19.81058
tuv,2016,20.62719
tuv,2017,24.12836
tuv,2018,20.59753
tuv,2019,20.22886
tza,1976,55.86791
tza,1977,64.17219
tza,1978,63.60994
tza,1979,64.5543
tza,1980,62.10091
tza,1981,70.28736
tza,1982,67.79576
tza,1983,62.11111
tza,1984,63.42312
tza,1985,59.72306
tza,1986,58.75279
tza,1987,61.51814
tza,1988,55.46066
tza,1989,55.57592
tza,1990,58.01158
tza,1991,55.45014
tza,1992,52.60594
tza,1993,39.35528
tza,1994,34.98285
tza,1995,27.14498
tza,1996,23.1458
tza,1997,25.79322
tza,1998,21.16684
tza,1999,23.88679
tza,2000,30.12896
tza,2001,29.91322
tza,2002,27.97185
tza,2003,29.58114
tza,2004,27.40268
tza,2005,26.46663
tza,2006,33.48306
tza,2007,34.30994
tza,2008,42.06332
tza,2009,35.1261
tza,2010,38.48281
tza,2011,44.28533
tza,2012,44.38169
tza,2013,45.72351
tza,2014,43.14414
tza,2015,39.8245
tza,2016,41.06292
tza,2017,39.23491
tza,2018,31.58342
tza,2019,38.23071
tza,2020,45.17434
uga,1980,58.21718
uga,1981,30.01992
uga,1982,47.35661
uga,1983,51.36
uga,1984,87.30255
uga,1985,52.37105
uga,1986,53.31034
uga,1987,50.60953
uga,1988,51.6199
uga,1989,57.55902
uga,1990,58.34101
uga,1991,36.21588
uga,1992,39.53169
uga,1993,37.86974
uga,1994,38.00138
uga,1995,38.22573
uga,1996,35.46049
uga,1997,36.16547
uga,1998,37.16522
uga,1999,30.9876
uga,2000,32.78117
uga,2001,31.76465
uga,2002,31.88243
uga,2003,59.86586
uga,2004,54.63624
uga,2005,58.2191
uga,2006,60.93849
uga,2007,63.63984
uga,2008,70.53857
uga,2009,63.98011
uga,2010,58.75348
uga,2011,47.95827
uga,2012,50.71732
uga,2013,49.4441
uga,2014,42.945
uga,2015,47.66155
uga,2016,50.09308
uga,2017,58.19424
uga,2018,54.27681
uga,2019,53.37217
uga,2020,47.92989
ukr,1994,14.31925
ukr,1995,25.66422
ukr,1996,22.96858
ukr,1997,20.67767
ukr,1998,19.01601
ukr,1999,15.55169
ukr,2000,13.06799
ukr,2001,11.49457
ukr,2002,13.87088
ukr,2003,30.43575
ukr,2004,24.57091
ukr,2005,27.11551
ukr,2006,34.93753
ukr,2007,33.12977
ukr,2008,40.9921
ukr,2009,30.68339
ukr,2010,32.11926
ukr,2011,27.8114
ukr,2012,27.66468
ukr,2013,25.06979
ukr,2014,22.05954
ukr,2015,17.1557
ukr,2016,16.17192
ukr,2017,15.82858
ukr,2018,15.42759
ukr,2019,16.01018
ukr,2020,17.19814
ukr,2021,19.37666
ury,1978,34.27419
ury,1979,34.45894
ury,1980,31.80652
ury,1981,32.38585
ury,1982,20.24493
ury,1983,18.88677
ury,1984,25.01344
ury,1985,23.55418
ury,1986,28.00021
ury,1987,30.48335
ury,1988,28.08864
ury,1989,34.54899
ury,1990,44.58599
ury,1991,51.69353
ury,1992,50.91085
ury,1993,48.45603
ury,1994,43.66295
ury,1995,43.88481
ury,1996,53.1466
ury,1997,47.92933
ury,1998,41.00272
ury,1999,39.48648
ury,2000,45.31242
ury,2001,44.75913
ury,2002,43.75976
ury,2003,42.39282
ury,2004,45.50058
ury,2005,45.04223
ury,2006,46.04995
ury,2007,48.82316
ury,2008,42.19664
ury,2009,40.44218
ury,2010,43.97527
ury,2011,39.66422
ury,2012,32.15921
ury,2013,27.82654
ury,2014,30.54377
ury,2015,28.89558
ury,2016,25.92358
ury,2017,25.37211
ury,2018,27.20081
ury,2019,24.19158
ury,2020,25.50459
usa,1970,27.50853
usa,1971,28.45215
usa,1972,29.91202
usa,1973,34.04924
usa,1974,37.16528
usa,1975,35.78806
usa,1976,37.81614
usa,1977,38.79841
usa,1978,37.89839
usa,1979,38.80762
usa,1980,37.53966
usa,1981,37.81194
usa,1982,32.30799
usa,1983,33.61592
usa,1984,30.72784
usa,1985,30.66778
usa,1986,30.56339
usa,1987,29.27434
usa,1988,29.36369
usa,1989,29.95805
usa,1990,30.47506
usa,1991,29.8903
usa,1992,29.06936
usa,1993,29.31947
usa,1994,29.73436
usa,1995,29.83735
usa,1996,28.65618
usa,1997,28.68885
usa,1998,28.14541
usa,1999,25.35999
usa,2000,26.49086
usa,2001,25.47807
usa,2002,23.72762
usa,2003,24.20683
usa,2004,24.76007
usa,2005,25.23717
usa,2006,23.57277
usa,2007,22.33588
usa,2008,22.06989
usa,2009,18.59592
usa,2010,20.25295
usa,2011,20.73969
usa,2012,21.15006
usa,2013,20.27677
usa,2014,20.32402
usa,2015,19.98306
usa,2016,18.02333
usa,2017,17.63839
usa,2018,19.58427
usa,2019,19.08222
usa,2020,15.73104
uzb,2010,54.45053
uzb,2011,47.95641
uzb,2012,43.31001
uzb,2013,45.70431
uzb,2014,54.48242
uzb,2015,41.8373
uzb,2016,52.00222
uzb,2017,48.70169
uzb,2018,46.50944
uzb,2019,46.97689
uzb,2020,51.98096
vct,1978,52.96223
vct,1979,38.61027
vct,1980,41.00488
vct,1981,35.8194
vct,1982,39.03775
vct,1983,41.57716
vct,1984,39.93991
vct,1985,39.77263
vct,1986,50.40435
vct,1987,49.90563
vct,1988,58.86149
vct,1989,53.64368
vct,1990,56.46361
vct,1991,52.81116
vct,1992,39.36865
vct,1993,41.40354
vct,1994,33.12093
vct,1995,35.79152
vct,1996,34.53146
vct,1997,29.70888
vct,1998,34.47177
vct,1999,45.79703
vct,2000,44.29411
vct,2001,44.6647
vct,2002,46.00458
vct,2003,45.70021
vct,2004,44.05729
vct,2005,43.4564
vct,2006,43.01665
vct,2007,39.89069
vct,2008,50.32948
vct,2009,48.32881
vct,2010,49.3305
vct,2011,51.68391
vct,2012,52.76486
vct,2013,53.09154
vct,2014,38.67147
vct,2015,42.04301
vct,2016,36.45432
vct,2017,39.42533
vct,2018,36.37205
vct,2019,37.77614
vct,2020,38.02087
ven,1970,41.75238
ven,1971,43.82155
ven,1972,43.78947
ven,1973,41.99198
ven,1974,37.41907
ven,1975,42.92224
ven,1976,43.32689
ven,1977,39.6379
ven,1978,36.25667
ven,1979,31.96186
ven,1980,31.72349
ven,1981,29.43373
ven,1982,23.33884
ven,1983,32.23051
ven,1984,41.44757
ven,1985,44.57171
ven,1986,45.1257
ven,1987,50.84897
ven,1988,56.00419
ven,1989,33.86516
ven,1990,30.93859
ven,1991,40.17167
ven,1992,40.77491
ven,1993,32.5673
ven,1994,26.7555
ven,1995,29.19559
ven,1996,25.01021
ven,1997,38.15689
ven,1998,37.76457
ven,1999,35.72254
ven,2000,40.64531
ven,2001,42.05588
ven,2002,39.4402
ven,2003,35.96591
ven,2004,38.53496
ven,2005,41.17867
ven,2006,44.8581
ven,2007,37.81574
ven,2008,35.00075
ven,2009,32.99371
ven,2010,31.59877
ven,2011,32.20841
ven,2012,36.91064
ven,2013,32.54343
ven,2014,30.17383
ven,2015,28.36685
ven,2016,28.23057
vut,1982,74.78639
vut,1983,77.02573
vut,1984,77.97069
vut,1985,72.684
vut,1986,66.70644
vut,1987,74.62217
vut,1988,64.70059
vut,1989,70.98574
vut,1990,77.38582
vut,1991,64.37087
vut,1992,60.06924
vut,1993,53.76453
vut,1994,54.66852
vut,1995,54.99111
vut,1996,58.98422
vut,1997,57.58863
vut,1998,40.15471
vut,1999,37.85414
vut,2000,34.55031
vut,2001,32.67072
vut,2002,52.95718
vut,2003,52.60013
vut,2004,53.4497
vut,2005,58.3775
vut,2006,61.67918
vut,2007,60.56351
vut,2008,62.45104
vut,2009,58.31824
vut,2010,53.46808
vut,2011,50.79972
vut,2012,49.32328
vut,2013,48.95161
vut,2014,51.28892
vut,2015,59.6944
vut,2016,64.14243
vut,2017,61.75739
vut,2018,55.93856
vut,2019,53.44593
vut,2020,54.81016
wsm,1977,64.5
wsm,1978,62.04819
wsm,1979,59.48592
wsm,1980,39.38507
wsm,1981,45.57596
wsm,1982,41.13009
wsm,1983,44.86515
wsm,1984,47.99471
wsm,1985,52.79229
wsm,1986,48.03036
wsm,1987,50.67845
wsm,1988,49.52582
wsm,1989,47.76189
wsm,1990,34.73096
wsm,1991,44.39629
wsm,1992,41.25665
wsm,1993,43.46941
wsm,1994,52.08683
wsm,1995,44.26192
wsm,1996,41.46947
wsm,1997,47.41665
wsm,1998,72.94145
wsm,1999,21.76558
wsm,2004,47.97911
wsm,2005,36.02468
wsm,2006,47.45483
wsm,2007,42.75142
wsm,2008,46.04523
wsm,2009,41.14081
wsm,2010,57.71336
wsm,2011,65.91689
wsm,2012,49.61098
wsm,2013,53.39655
wsm,2014,44.53773
wsm,2015,43.0311
wsm,2016,36.77945
wsm,2017,34.1614
wsm,2018,46.77117
wsm,2019,38.55711
wsm,2020,33.48231
yem,2005,47.77239
yem,2006,39.70977
yem,2007,48.97114
yem,2008,47.20513
yem,2009,44.40517
yem,2010,48.21242
yem,2011,48.69384
yem,2012,58.62382
yem,2013,57.41384
yem,2014,55.01965
yem,2015,58.43549
yem,2016,54.02006
zaf,1960,48.04469
zaf,1961,45.34884
zaf,1962,42.40838
zaf,1963,44.2623
zaf,1964,46.52015
zaf,1965,46.93252
zaf,1966,42.85714
zaf,1967,42.22798
zaf,1968,40.53398
zaf,1969,42.31579
zaf,1970,44.34932
zaf,1971,44.10313
zaf,1972,38.79845
zaf,1973,41.19356
zaf,1974,47.87556
zaf,1975,41.42103
zaf,1976,38.33962
zaf,1977,31.8037
zaf,1978,31.62206
zaf,1979,35.49161
zaf,1980,39.12897
zaf,1981,44.51917
zaf,1982,42.21406
zaf,1983,37.06377
zaf,1984,39.91647
zaf,1985,43.34405
zaf,1986,41.68771
zaf,1987,39.14047
zaf,1988,40.78626
zaf,1989,43.56203
zaf,1990,39.72205
zaf,1991,42.37198
zaf,1992,38.98027
zaf,1993,35.90258
zaf,1994,39.17428
zaf,1995,38.65148
zaf,1996,41.19717
zaf,1997,41.51194
zaf,1998,40.76629
zaf,1999,41.36618
zaf,2000,41.83086
zaf,2001,40.51254
zaf,2002,41.77542
zaf,2003,39.53763
zaf,2004,42.71682
zaf,2005,43.84884
zaf,2006,47.33248
zaf,2007,46.96635
zaf,2008,45.18278
zaf,2009,39.07359
zaf,2010,37.07041
zaf,2011,40.35937
zaf,2012,42.83975
zaf,2013,42.52172
zaf,2014,42.96525
zaf,2015,39.80116
zaf,2016,35.87431
zaf,2017,36.70606
zaf,2018,38.29222
zaf,2019,37.82668
zaf,2020,34.51662
zmb,1978,56.99215
zmb,1979,61.86404
zmb,1980,53.50945
zmb,1981,46.48417
zmb,1982,56.95056
zmb,1983,57.45509
zmb,1984,61.10155
zmb,1985,68.1336
zmb,1986,60.61368
zmb,1987,55.15695
zmb,1988,56.58942
zmb,1989,63.23496
zmb,1990,73.60787
zmb,1991,56.03638
zmb,1997,78.87824
zmb,1998,73.66906
zmb,1999,66.05625
zmb,2000,60.46339
zmb,2001,62.00494
zmb,2002,61.12593
zmb,2003,58.23004
zmb,2004,51.62084
zmb,2005,59.9269
zmb,2006,55.18215
zmb,2007,44.01308
zmb,2008,52.60535
zmb,2009,51.3801
zmb,2010,53.39686
zmb,2011,60.91814
zmb,2012,61.8278
zmb,2013,51.59905
zmb,2014,54.90319
zmb,2015,57.61349
zmb,2016,55.20287
zmb,2017,57.0682
zmb,2018,57.06966
zmb,2019,53.2845
zmb,2020,49.04946
zwe,1977,43.67719
zwe,1978,44.29397
zwe,1979,43.13997
zwe,1980,43.25206
zwe,1981,45.44381
zwe,1982,45.30686
zwe,1983,52.6168
zwe,1984,49.9892
zwe,1985,30.25564
zwe,1986,46.43598
zwe,1987,43.51772
zwe,1988,44.91375
zwe,1989,46.93696
zwe,1990,48.07105
zwe,1991,45.19461
zwe,1992,55.59435
zwe,1993,51.61739
zwe,1994,50.2668
zwe,2009,49.646
zwe,2010,52.63783
zwe,2011,56.29993
zwe,2012,53.15814
zwe,2013,50.10439
zwe,2014,50.80434
zwe,2015,29.80096
zwe,2016,29.47008
zwe,2017,29.86471
zwe,2018,38.82128
zwe,2019,37.44271
zwe,2020,35.7783
