geo,time,sp_dyn_to65_ma_zs
lao,1974,35.77016
lao,1975,36.182
lao,1976,36.59383
lao,1977,37.00567
lao,1978,37.41705
lao,1979,37.82844
lao,1980,38.23982
lao,1981,38.6512
lao,1982,39.06259
lao,1983,39.78317
lao,1984,40.50375
lao,1985,41.22433
lao,1986,41.94491
lao,1987,42.66549
lao,1988,43.13869
lao,1989,43.6119
lao,1990,44.0851
lao,1991,44.55831
lao,1992,45.03151
lao,1993,45.89496
lao,1994,46.75841
lao,1995,47.62185
lao,1996,48.4853
lao,1997,49.34875
lao,1998,50.2081
lao,1999,51.06745
lao,2000,51.9268
lao,2001,52.78615
lao,2002,53.6455
lao,2003,54.54808
lao,2004,55.45066
lao,2005,56.35325
lao,2006,57.25583
lao,2007,58.15842
lao,2008,58.99206
lao,2009,59.8257
lao,2010,60.65934
lao,2011,61.49298
lao,2012,62.32661
lao,2013,63.01227
lao,2014,63.69793
lao,2015,64.38359
lao,2016,65.06924
lao,2017,65.7549
lao,2018,66.23732
lao,2019,66.71973
lao,2020,67.20214
lbn,1960,59.02443
lbn,1961,59.53135
lbn,1962,60.03827
lbn,1963,60.49133
lbn,1964,60.94439
lbn,1965,61.39746
lbn,1966,61.85052
lbn,1967,62.30358
lbn,1968,62.74415
lbn,1969,63.18472
lbn,1970,63.62529
lbn,1971,64.06586
lbn,1972,64.50643
lbn,1973,64.81833
lbn,1974,65.13022
lbn,1975,65.44211
lbn,1976,65.754
lbn,1977,66.06589
lbn,1978,66.35546
lbn,1979,66.64502
lbn,1980,66.93458
lbn,1981,67.22414
lbn,1982,67.51371
lbn,1983,67.96633
lbn,1984,68.41896
lbn,1985,68.87159
lbn,1986,69.32422
lbn,1987,69.77684
lbn,1988,70.40788
lbn,1989,71.03892
lbn,1990,71.66996
lbn,1991,72.30099
lbn,1992,72.93203
lbn,1993,73.73192
lbn,1994,74.53182
lbn,1995,75.33171
lbn,1996,76.1316
lbn,1997,76.9315
lbn,1998,77.73875
lbn,1999,78.54601
lbn,2000,79.35326
lbn,2001,80.16051
lbn,2002,80.96777
lbn,2003,81.69031
lbn,2004,82.41285
lbn,2005,83.1354
lbn,2006,83.85794
lbn,2007,84.58048
lbn,2008,84.83272
lbn,2009,85.08496
lbn,2010,85.3372
lbn,2011,85.58944
lbn,2012,85.84168
lbn,2013,85.89234
lbn,2014,85.94299
lbn,2015,85.99364
lbn,2016,86.04429
lbn,2017,86.09495
lbn,2018,86.2425
lbn,2019,86.39005
lbn,2020,86.53761
lbr,1960,20.54486
lbr,1961,20.92662
lbr,1962,21.30837
lbr,1963,22.05544
lbr,1964,22.80251
lbr,1965,23.54959
lbr,1966,24.29666
lbr,1967,25.04373
lbr,1968,25.85693
lbr,1969,26.67013
lbr,1970,27.48334
lbr,1971,28.29654
lbr,1972,29.10974
lbr,1973,30.23374
lbr,1974,31.35773
lbr,1975,32.48173
lbr,1976,33.60572
lbr,1977,34.72971
lbr,1978,35.48863
lbr,1979,36.24755
lbr,1980,37.00646
lbr,1981,37.76538
lbr,1982,38.52429
lbr,1983,38.57303
lbr,1984,38.62176
lbr,1985,38.6705
lbr,1986,38.71923
lbr,1987,38.76797
lbr,1988,38.73886
lbr,1989,38.70975
lbr,1990,38.68064
lbr,1991,38.65153
lbr,1992,38.62242
lbr,1993,39.99422
lbr,1994,41.36602
lbr,1995,42.73782
lbr,1996,44.10962
lbr,1997,45.48141
lbr,1998,45.27428
lbr,1999,45.06715
lbr,2000,44.86002
lbr,2001,44.65289
lbr,2002,44.44576
lbr,2003,46.04645
lbr,2004,47.64715
lbr,2005,49.24784
lbr,2006,50.84854
lbr,2007,52.44923
lbr,2008,53.24563
lbr,2009,54.04202
lbr,2010,54.83842
lbr,2011,55.63482
lbr,2012,56.43121
lbr,2013,57.27056
lbr,2014,58.10991
lbr,2015,58.94925
lbr,2016,59.7886
lbr,2017,60.62795
lbr,2018,61.04509
lbr,2019,61.46224
lbr,2020,61.87938
lby,1960,33.42206
lby,1961,35.28002
lby,1962,37.13799
lby,1963,38.78055
lby,1964,40.42312
lby,1965,42.06568
lby,1966,43.70825
lby,1967,45.35081
lby,1968,46.65797
lby,1969,47.96513
lby,1970,49.27229
lby,1971,50.57945
lby,1972,51.88661
lby,1973,53.11537
lby,1974,54.34412
lby,1975,55.57287
lby,1976,56.80163
lby,1977,58.03038
lby,1978,59.02295
lby,1979,60.01551
lby,1980,61.00808
lby,1981,62.00065
lby,1982,62.99321
lby,1983,63.66789
lby,1984,64.34257
lby,1985,65.01724
lby,1986,65.69192
lby,1987,66.3666
lby,1988,67.02555
lby,1989,67.68451
lby,1990,68.34346
lby,1991,69.00242
lby,1992,69.66137
lby,1993,70.00349
lby,1994,70.3456
lby,1995,70.68772
lby,1996,71.02984
lby,1997,71.37195
lby,1998,71.58978
lby,1999,71.80761
lby,2000,72.02543
lby,2001,72.24326
lby,2002,72.46109
lby,2003,72.65255
lby,2004,72.84401
lby,2005,73.03547
lby,2006,73.22693
lby,2007,73.41839
lby,2008,72.56572
lby,2009,71.71306
lby,2010,70.8604
lby,2011,70.00774
lby,2012,69.15508
lby,2013,69.76679
lby,2014,70.3785
lby,2015,70.99021
lby,2016,71.60192
lby,2017,72.21363
lby,2018,72.47013
lby,2019,72.72663
lby,2020,72.98312
lca,1960,51.83059
lca,1961,53.07314
lca,1962,54.3157
lca,1963,55.21397
lca,1964,56.11225
lca,1965,57.01053
lca,1966,57.90881
lca,1967,58.80709
lca,1968,58.98961
lca,1969,59.17213
lca,1970,59.35465
lca,1971,59.53717
lca,1972,59.71969
lca,1973,60.20361
lca,1974,60.68753
lca,1975,61.17145
lca,1976,61.65537
lca,1977,62.13929
lca,1978,62.77005
lca,1979,63.40082
lca,1980,64.03159
lca,1981,64.66236
lca,1982,65.29313
lca,1983,65.65691
lca,1984,66.0207
lca,1985,66.38449
lca,1986,66.74827
lca,1987,67.11206
lca,1988,67.38936
lca,1989,67.66667
lca,1990,67.94397
lca,1991,68.22127
lca,1992,68.49858
lca,1993,68.92299
lca,1994,69.34739
lca,1995,69.7718
lca,1996,70.19621
lca,1997,70.62062
lca,1998,70.93851
lca,1999,71.2564
lca,2000,71.57428
lca,2001,71.89217
lca,2002,72.21006
lca,2003,72.45352
lca,2004,72.69697
lca,2005,72.94043
lca,2006,73.18389
lca,2007,73.42735
lca,2008,73.59217
lca,2009,73.75699
lca,2010,73.92181
lca,2011,74.08664
lca,2012,74.25146
lca,2013,74.31053
lca,2014,74.36961
lca,2015,74.42868
lca,2016,74.48775
lca,2017,74.54682
lca,2018,74.90206
lca,2019,75.2573
lca,2020,75.61253
lka,1960,52.97495
lka,1961,53.58084
lka,1962,54.18672
lka,1963,55.1392
lka,1964,56.09167
lka,1965,57.04415
lka,1966,57.99662
lka,1967,58.9491
lka,1968,59.58199
lka,1969,60.21488
lka,1970,60.84778
lka,1971,61.48067
lka,1972,62.11357
lka,1973,62.67234
lka,1974,63.23111
lka,1975,63.78988
lka,1976,64.34865
lka,1977,64.90742
lka,1978,65.26393
lka,1979,65.62044
lka,1980,65.97695
lka,1981,66.33346
lka,1982,66.68996
lka,1983,65.79439
lka,1984,64.89882
lka,1985,64.00325
lka,1986,63.10768
lka,1987,62.21211
lka,1988,62.67454
lka,1989,63.13697
lka,1990,63.5994
lka,1991,64.06183
lka,1992,64.52425
lka,1993,63.97708
lka,1994,63.42991
lka,1995,62.88274
lka,1996,62.33557
lka,1997,61.7884
lka,1998,63.7261
lka,1999,65.6638
lka,2000,67.6015
lka,2001,69.5392
lka,2002,71.47691
lka,2003,71.92062
lka,2004,72.36433
lka,2005,72.80805
lka,2006,73.25176
lka,2007,73.69547
lka,2008,74.10527
lka,2009,74.51507
lka,2010,74.92487
lka,2011,75.33467
lka,2012,75.74447
lka,2013,76.1221
lka,2014,76.49972
lka,2015,76.87735
lka,2016,77.25498
lka,2017,77.6326
lka,2018,77.9286
lka,2019,78.2246
lka,2020,78.5206
lso,1960,30.18158
lso,1961,30.53355
lso,1962,30.88552
lso,1963,31.29464
lso,1964,31.70377
lso,1965,32.1129
lso,1966,32.52202
lso,1967,32.93115
lso,1968,33.51536
lso,1969,34.09956
lso,1970,34.68377
lso,1971,35.26798
lso,1972,35.85219
lso,1973,36.71772
lso,1974,37.58326
lso,1975,38.4488
lso,1976,39.31433
lso,1977,40.17987
lso,1978,41.01112
lso,1979,41.84237
lso,1980,42.67362
lso,1981,43.50487
lso,1982,44.33612
lso,1983,44.72246
lso,1984,45.1088
lso,1985,45.49515
lso,1986,45.88149
lso,1987,46.26783
lso,1988,45.50021
lso,1989,44.73259
lso,1990,43.96497
lso,1991,43.19735
lso,1992,42.42973
lso,1993,39.97568
lso,1994,37.52162
lso,1995,35.06757
lso,1996,32.61352
lso,1997,30.15947
lso,1998,27.75375
lso,1999,25.34804
lso,2000,22.94233
lso,2001,20.53662
lso,2002,18.1309
lso,2003,17.46336
lso,2004,16.79582
lso,2005,16.12828
lso,2006,15.46074
lso,2007,14.7932
lso,2008,16.1815
lso,2009,17.5698
lso,2010,18.9581
lso,2011,20.34639
lso,2012,21.73469
lso,2013,23.74374
lso,2014,25.7528
lso,2015,27.76185
lso,2016,29.7709
lso,2017,31.77995
lso,2018,32.43908
lso,2019,33.09822
lso,2020,33.75735
ltu,1960,63.66629
ltu,1961,64.50253
ltu,1962,65.33877
ltu,1963,65.56901
ltu,1964,65.79924
ltu,1965,66.02947
ltu,1966,66.25971
ltu,1967,66.48994
ltu,1968,66.0581
ltu,1969,65.62625
ltu,1970,65.19441
ltu,1971,64.76257
ltu,1972,64.33073
ltu,1973,63.8033
ltu,1974,63.27588
ltu,1975,62.74846
ltu,1976,62.22104
ltu,1977,61.69361
ltu,1978,61.32198
ltu,1979,60.95034
ltu,1980,60.57871
ltu,1981,60.20707
ltu,1982,59.83544
ltu,1983,60.42581
ltu,1984,61.01617
ltu,1985,61.60654
ltu,1986,62.19691
ltu,1987,62.78727
ltu,1988,61.31629
ltu,1989,59.84531
ltu,1990,58.37433
ltu,1991,56.90335
ltu,1992,55.43237
ltu,1993,55.68951
ltu,1994,55.94665
ltu,1995,56.20379
ltu,1996,56.46093
ltu,1997,56.71807
ltu,1998,57.21562
ltu,1999,57.71317
ltu,2000,58.21072
ltu,2001,58.70827
ltu,2002,59.20582
ltu,2003,59.09727
ltu,2004,58.98871
ltu,2005,58.88015
ltu,2006,58.7716
ltu,2007,58.66304
ltu,2008,59.55883
ltu,2009,60.45463
ltu,2010,61.35042
ltu,2011,62.24622
ltu,2012,63.14201
ltu,2013,63.7279
ltu,2014,64.31378
ltu,2015,64.89967
ltu,2016,65.48555
ltu,2017,66.07144
ltu,2018,66.46125
ltu,2019,66.85105
ltu,2020,67.24086
lux,1960,63.36849
lux,1961,63.67704
lux,1962,63.98559
lux,1963,63.95443
lux,1964,63.92327
lux,1965,63.89211
lux,1966,63.86095
lux,1967,63.8298
lux,1968,64.05938
lux,1969,64.28896
lux,1970,64.51854
lux,1971,64.74813
lux,1972,64.97771
lux,1973,65.3939
lux,1974,65.81009
lux,1975,66.22628
lux,1976,66.64247
lux,1977,67.05866
lux,1978,67.69049
lux,1979,68.32233
lux,1980,68.95416
lux,1981,69.58599
lux,1982,70.21783
lux,1983,70.84283
lux,1984,71.46783
lux,1985,72.09283
lux,1986,72.71783
lux,1987,73.34283
lux,1988,74.00219
lux,1989,74.66155
lux,1990,75.32091
lux,1991,75.98028
lux,1992,76.63964
lux,1993,76.98186
lux,1994,77.32409
lux,1995,77.66631
lux,1996,78.00854
lux,1997,78.35076
lux,1998,78.8584
lux,1999,79.36603
lux,2000,79.87366
lux,2001,80.3813
lux,2002,80.88893
lux,2003,81.33043
lux,2004,81.77194
lux,2005,82.21344
lux,2006,82.65494
lux,2007,83.09645
lux,2008,83.72748
lux,2009,84.35852
lux,2010,84.98956
lux,2011,85.62059
lux,2012,86.25163
lux,2013,86.54137
lux,2014,86.83112
lux,2015,87.12086
lux,2016,87.41061
lux,2017,87.70035
lux,2018,87.96085
lux,2019,88.22135
lux,2020,88.48185
lva,1960,63.1922
lva,1961,63.9616
lva,1962,64.731
lva,1963,64.5464
lva,1964,64.3618
lva,1965,64.1772
lva,1966,63.9926
lva,1967,63.808
lva,1968,63.3154
lva,1969,62.8228
lva,1970,62.3302
lva,1971,61.8376
lva,1972,61.345
lva,1973,60.5722
lva,1974,59.7994
lva,1975,59.0266
lva,1976,58.2538
lva,1977,57.481
lva,1978,57.2648
lva,1979,57.0486
lva,1980,56.8324
lva,1981,56.6162
lva,1982,56.4
lva,1983,57.2168
lva,1984,58.0336
lva,1985,58.8504
lva,1986,59.6672
lva,1987,60.484
lva,1988,58.347
lva,1989,56.21
lva,1990,54.073
lva,1991,51.936
lva,1992,49.799
lva,1993,50.263
lva,1994,50.727
lva,1995,51.191
lva,1996,51.655
lva,1997,52.119
lva,1998,53.0984
lva,1999,54.0778
lva,2000,55.0572
lva,2001,56.0366
lva,2002,57.016
lva,2003,57.1846
lva,2004,57.3532
lva,2005,57.5218
lva,2006,57.6904
lva,2007,57.859
lva,2008,59.25698
lva,2009,60.65496
lva,2010,62.05293
lva,2011,63.45091
lva,2012,64.84889
lva,2013,65.30322
lva,2014,65.75756
lva,2015,66.21189
lva,2016,66.66622
lva,2017,67.12056
lva,2018,67.45678
lva,2019,67.793
lva,2020,68.12923
mac,1960,61.58285
mac,1961,62.3369
mac,1962,63.09095
mac,1963,63.78158
mac,1964,64.47221
mac,1965,65.16284
mac,1966,65.85346
mac,1967,66.54409
mac,1968,67.42845
mac,1969,68.31282
mac,1970,69.19718
mac,1971,70.08154
mac,1972,70.9659
mac,1973,71.75865
mac,1974,72.5514
mac,1975,73.34414
mac,1976,74.13689
mac,1977,74.92964
mac,1978,75.50124
mac,1979,76.07285
mac,1980,76.64446
mac,1981,77.21607
mac,1982,77.78767
mac,1983,78.33924
mac,1984,78.89081
mac,1985,79.44238
mac,1986,79.99395
mac,1987,80.54552
mac,1988,80.92197
mac,1989,81.29843
mac,1990,81.67488
mac,1991,82.05134
mac,1992,82.42779
mac,1993,82.93919
mac,1994,83.45058
mac,1995,83.96198
mac,1996,84.47338
mac,1997,84.98477
mac,1998,85.27528
mac,1999,85.56578
mac,2000,85.85629
mac,2001,86.14679
mac,2002,86.4373
mac,2003,86.69886
mac,2004,86.96043
mac,2005,87.22199
mac,2006,87.48356
mac,2007,87.74512
mac,2008,88.0907
mac,2009,88.43629
mac,2010,88.78187
mac,2011,89.12745
mac,2012,89.47304
mac,2013,89.64889
mac,2014,89.82473
mac,2015,90.00058
mac,2016,90.17643
mac,2017,90.35228
mac,2018,90.47923
mac,2019,90.60618
mac,2020,90.73313
mar,1960,40.93203
mar,1961,41.65094
mar,1962,42.36985
mar,1963,42.88524
mar,1964,43.40062
mar,1965,43.91601
mar,1966,44.43139
mar,1967,44.94678
mar,1968,45.42024
mar,1969,45.8937
mar,1970,46.36716
mar,1971,46.84062
mar,1972,47.31408
mar,1973,47.89393
mar,1974,48.47377
mar,1975,49.05362
mar,1976,49.63347
mar,1977,50.21331
mar,1978,51.18589
mar,1979,52.15847
mar,1980,53.13105
mar,1981,54.10363
mar,1982,55.0762
mar,1983,56.16728
mar,1984,57.25835
mar,1985,58.34942
mar,1986,59.44049
mar,1987,60.53157
mar,1988,61.31897
mar,1989,62.10637
mar,1990,62.89378
mar,1991,63.68118
mar,1992,64.46858
mar,1993,64.99917
mar,1994,65.52975
mar,1995,66.06034
mar,1996,66.59093
mar,1997,67.12152
mar,1998,68.12988
mar,1999,69.13824
mar,2000,70.14661
mar,2001,71.15497
mar,2002,72.16333
mar,2003,73.88387
mar,2004,75.60441
mar,2005,77.32495
mar,2006,79.04549
mar,2007,80.76603
mar,2008,81.43424
mar,2009,82.10245
mar,2010,82.77066
mar,2011,83.43888
mar,2012,84.10709
mar,2013,84.47473
mar,2014,84.84238
mar,2015,85.21003
mar,2016,85.57768
mar,2017,85.94532
mar,2018,86.22537
mar,2019,86.50543
mar,2020,86.78548
mda,1960,50.17048
mda,1961,50.86355
mda,1962,51.55662
mda,1963,52.05511
mda,1964,52.5536
mda,1965,53.05209
mda,1966,53.55058
mda,1967,54.04908
mda,1968,54.26384
mda,1969,54.47861
mda,1970,54.69338
mda,1971,54.90815
mda,1972,55.12292
mda,1973,55.12292
mda,1974,55.12292
mda,1975,55.12292
mda,1976,55.12292
mda,1977,55.12292
mda,1978,54.93703
mda,1979,54.75114
mda,1980,54.56525
mda,1981,54.37935
mda,1982,54.19346
mda,1983,55.11954
mda,1984,56.04561
mda,1985,56.97169
mda,1986,57.89776
mda,1987,58.82384
mda,1988,58.46608
mda,1989,58.10832
mda,1990,57.75057
mda,1991,57.39281
mda,1992,57.03506
mda,1993,56.37488
mda,1994,55.7147
mda,1995,55.05452
mda,1996,54.39434
mda,1997,53.73416
mda,1998,53.9815
mda,1999,54.22884
mda,2000,54.47618
mda,2001,54.72352
mda,2002,54.97086
mda,2003,55.22488
mda,2004,55.47891
mda,2005,55.73294
mda,2006,55.98696
mda,2007,56.24099
mda,2008,57.39071
mda,2009,58.54043
mda,2010,59.69015
mda,2011,60.83987
mda,2012,61.9896
mda,2013,62.27986
mda,2014,62.57012
mda,2015,62.86038
mda,2016,63.15064
mda,2017,63.4409
mda,2018,63.69481
mda,2019,63.94873
mda,2020,64.20265
mdg,1960,28.63865
mdg,1961,29.24704
mdg,1962,29.85543
mdg,1963,30.47362
mdg,1964,31.0918
mdg,1965,31.70999
mdg,1966,32.32817
mdg,1967,32.94636
mdg,1968,33.60271
mdg,1969,34.25906
mdg,1970,34.91541
mdg,1971,35.57176
mdg,1972,36.22811
mdg,1973,36.68762
mdg,1974,37.14712
mdg,1975,37.60663
mdg,1976,38.06614
mdg,1977,38.52564
mdg,1978,39.03177
mdg,1979,39.5379
mdg,1980,40.04403
mdg,1981,40.55016
mdg,1982,41.05629
mdg,1983,41.11093
mdg,1984,41.16557
mdg,1985,41.22021
mdg,1986,41.27485
mdg,1987,41.32949
mdg,1988,42.08886
mdg,1989,42.84823
mdg,1990,43.6076
mdg,1991,44.36697
mdg,1992,45.12634
mdg,1993,46.12521
mdg,1994,47.12407
mdg,1995,48.12294
mdg,1996,49.12181
mdg,1997,50.12067
mdg,1998,51.02483
mdg,1999,51.92899
mdg,2000,52.83314
mdg,2001,53.7373
mdg,2002,54.64146
mdg,2003,55.13616
mdg,2004,55.63086
mdg,2005,56.12557
mdg,2006,56.62027
mdg,2007,57.11497
mdg,2008,57.8241
mdg,2009,58.53323
mdg,2010,59.24236
mdg,2011,59.95149
mdg,2012,60.66062
mdg,2013,61.26247
mdg,2014,61.86432
mdg,2015,62.46617
mdg,2016,63.06802
mdg,2017,63.66987
mdg,2018,64.20692
mdg,2019,64.74398
mdg,2020,65.28103
mdv,1960,29.1912
mdv,1961,30.00671
mdv,1962,30.82223
mdv,1963,31.69303
mdv,1964,32.56382
mdv,1965,33.43462
mdv,1966,34.30542
mdv,1967,35.17621
mdv,1968,36.15331
mdv,1969,37.1304
mdv,1970,38.10749
mdv,1971,39.08458
mdv,1972,40.06167
mdv,1973,41.30823
mdv,1974,42.55479
mdv,1975,43.80134
mdv,1976,45.0479
mdv,1977,46.29446
mdv,1978,47.86873
mdv,1979,49.44299
mdv,1980,51.01726
mdv,1981,52.59153
mdv,1982,54.1658
mdv,1983,55.1898
mdv,1984,56.2138
mdv,1985,57.2378
mdv,1986,58.2618
mdv,1987,59.2858
mdv,1988,60.51386
mdv,1989,61.74192
mdv,1990,62.96997
mdv,1991,64.19803
mdv,1992,65.42609
mdv,1993,66.35272
mdv,1994,67.27936
mdv,1995,68.20599
mdv,1996,69.13262
mdv,1997,70.05925
mdv,1998,71.28469
mdv,1999,72.51013
mdv,2000,73.73557
mdv,2001,74.96101
mdv,2002,76.18645
mdv,2003,77.11769
mdv,2004,78.04893
mdv,2005,78.98018
mdv,2006,79.91142
mdv,2007,80.84266
mdv,2008,81.54659
mdv,2009,82.25051
mdv,2010,82.95443
mdv,2011,83.65836
mdv,2012,84.36228
mdv,2013,84.89184
mdv,2014,85.4214
mdv,2015,85.95095
mdv,2016,86.48051
mdv,2017,87.01006
mdv,2018,87.34808
mdv,2019,87.68609
mdv,2020,88.0241
mex,1960,49.79607
mex,1961,50.61829
mex,1962,51.4405
mex,1963,51.8563
mex,1964,52.2721
mex,1965,52.68789
mex,1966,53.10369
mex,1967,53.51949
mex,1968,53.97045
mex,1969,54.42142
mex,1970,54.87238
mex,1971,55.32335
mex,1972,55.77432
mex,1973,56.25915
mex,1974,56.74398
mex,1975,57.22882
mex,1976,57.71365
mex,1977,58.19849
mex,1978,58.84405
mex,1979,59.48961
mex,1980,60.13517
mex,1981,60.78073
mex,1982,61.42629
mex,1983,62.23428
mex,1984,63.04228
mex,1985,63.85027
mex,1986,64.65827
mex,1987,65.46627
mex,1988,66.27703
mex,1989,67.0878
mex,1990,67.89856
mex,1991,68.70933
mex,1992,69.5201
mex,1993,69.79175
mex,1994,70.0634
mex,1995,70.33506
mex,1996,70.60671
mex,1997,70.87837
mex,1998,71.48385
mex,1999,72.08933
mex,2000,72.69482
mex,2001,73.3003
mex,2002,73.90578
mex,2003,73.86413
mex,2004,73.82247
mex,2005,73.78081
mex,2006,73.73915
mex,2007,73.69749
mex,2008,73.55106
mex,2009,73.40462
mex,2010,73.25818
mex,2011,73.11175
mex,2012,72.96531
mex,2013,73.00342
mex,2014,73.04153
mex,2015,73.07964
mex,2016,73.11775
mex,2017,73.15587
mex,2018,73.31532
mex,2019,73.47477
mex,2020,73.63422
mkd,1960,58.59892
mkd,1961,59.58385
mkd,1962,60.56877
mkd,1963,61.45003
mkd,1964,62.33129
mkd,1965,63.21255
mkd,1966,64.09381
mkd,1967,64.97506
mkd,1968,65.59563
mkd,1969,66.2162
mkd,1970,66.83677
mkd,1971,67.45734
mkd,1972,68.07791
mkd,1973,68.35157
mkd,1974,68.62522
mkd,1975,68.89888
mkd,1976,69.17254
mkd,1977,69.44619
mkd,1978,69.42684
mkd,1979,69.40749
mkd,1980,69.38814
mkd,1981,69.36879
mkd,1982,69.34944
mkd,1983,69.90942
mkd,1984,70.4694
mkd,1985,71.02938
mkd,1986,71.58936
mkd,1987,72.14934
mkd,1988,72.16318
mkd,1989,72.17703
mkd,1990,72.19087
mkd,1991,72.20472
mkd,1992,72.21856
mkd,1993,72.44687
mkd,1994,72.67519
mkd,1995,72.9035
mkd,1996,73.13181
mkd,1997,73.36012
mkd,1998,73.56774
mkd,1999,73.77535
mkd,2000,73.98297
mkd,2001,74.19058
mkd,2002,74.3982
mkd,2003,74.77477
mkd,2004,75.15135
mkd,2005,75.52792
mkd,2006,75.9045
mkd,2007,76.28108
mkd,2008,76.68558
mkd,2009,77.09009
mkd,2010,77.4946
mkd,2011,77.89911
mkd,2012,78.30362
mkd,2013,78.48129
mkd,2014,78.65897
mkd,2015,78.83665
mkd,2016,79.01432
mkd,2017,79.192
mkd,2018,79.41737
mkd,2019,79.64274
mkd,2020,79.86811
mli,1960,14.52538
mli,1961,14.6078
mli,1962,14.69022
mli,1963,15.2729
mli,1964,15.85558
mli,1965,16.43827
mli,1966,17.02095
mli,1967,17.60364
mli,1968,18.4865
mli,1969,19.36935
mli,1970,20.25221
mli,1971,21.13507
mli,1972,22.01793
mli,1973,22.99825
mli,1974,23.97857
mli,1975,24.95889
mli,1976,25.93921
mli,1977,26.91952
mli,1978,28.03596
mli,1979,29.1524
mli,1980,30.26884
mli,1981,31.38528
mli,1982,32.50172
mli,1983,33.56753
mli,1984,34.63334
mli,1985,35.69914
mli,1986,36.76495
mli,1987,37.83076
mli,1988,38.39004
mli,1989,38.94933
mli,1990,39.50861
mli,1991,40.0679
mli,1992,40.62719
mli,1993,40.54681
mli,1994,40.46644
mli,1995,40.38606
mli,1996,40.30569
mli,1997,40.22531
mli,1998,41.07806
mli,1999,41.9308
mli,2000,42.78355
mli,2001,43.63629
mli,2002,44.48904
mli,2003,45.52213
mli,2004,46.55523
mli,2005,47.58833
mli,2006,48.62143
mli,2007,49.65452
mli,2008,50.1639
mli,2009,50.67327
mli,2010,51.18264
mli,2011,51.69201
mli,2012,52.20138
mli,2013,52.92923
mli,2014,53.65708
mli,2015,54.38493
mli,2016,55.11278
mli,2017,55.84063
mli,2018,56.37186
mli,2019,56.9031
mli,2020,57.43434
mlt,1960,68.34182
mlt,1961,68.70187
mlt,1962,69.06193
mlt,1963,69.44452
mlt,1964,69.8271
mlt,1965,70.20969
mlt,1966,70.59227
mlt,1967,70.97486
mlt,1968,71.2425
mlt,1969,71.51014
mlt,1970,71.77778
mlt,1971,72.04542
mlt,1972,72.31306
mlt,1973,72.55656
mlt,1974,72.80005
mlt,1975,73.04354
mlt,1976,73.28704
mlt,1977,73.53053
mlt,1978,74.02485
mlt,1979,74.51916
mlt,1980,75.01348
mlt,1981,75.50779
mlt,1982,76.00211
mlt,1983,76.79391
mlt,1984,77.58571
mlt,1985,78.37751
mlt,1986,79.16931
mlt,1987,79.96111
mlt,1988,80.55919
mlt,1989,81.15727
mlt,1990,81.75534
mlt,1991,82.35342
mlt,1992,82.9515
mlt,1993,83.35076
mlt,1994,83.75001
mlt,1995,84.14927
mlt,1996,84.54852
mlt,1997,84.94778
mlt,1998,85.32809
mlt,1999,85.7084
mlt,2000,86.0887
mlt,2001,86.46901
mlt,2002,86.84932
mlt,2003,87.00711
mlt,2004,87.16491
mlt,2005,87.3227
mlt,2006,87.4805
mlt,2007,87.63829
mlt,2008,87.80588
mlt,2009,87.97346
mlt,2010,88.14104
mlt,2011,88.30863
mlt,2012,88.47621
mlt,2013,88.70348
mlt,2014,88.93075
mlt,2015,89.15802
mlt,2016,89.38529
mlt,2017,89.61256
mlt,2018,89.81195
mlt,2019,90.01133
mlt,2020,90.21072
mmr,1960,26.78778
mmr,1961,27.45452
mmr,1962,28.12127
mmr,1963,28.87119
mmr,1964,29.62111
mmr,1965,30.37103
mmr,1966,31.12095
mmr,1967,31.87087
mmr,1968,32.46701
mmr,1969,33.06316
mmr,1970,33.6593
mmr,1971,34.25544
mmr,1972,34.85159
mmr,1973,35.36767
mmr,1974,35.88375
mmr,1975,36.39983
mmr,1976,36.91591
mmr,1977,37.43199
mmr,1978,37.95435
mmr,1979,38.47671
mmr,1980,38.99907
mmr,1981,39.52143
mmr,1982,40.04378
mmr,1983,40.65049
mmr,1984,41.25719
mmr,1985,41.86389
mmr,1986,42.47059
mmr,1987,43.07729
mmr,1988,43.59838
mmr,1989,44.11947
mmr,1990,44.64055
mmr,1991,45.16164
mmr,1992,45.68273
mmr,1993,46.20529
mmr,1994,46.72784
mmr,1995,47.2504
mmr,1996,47.77296
mmr,1997,48.29552
mmr,1998,48.83086
mmr,1999,49.3662
mmr,2000,49.90155
mmr,2001,50.43689
mmr,2002,50.97223
mmr,2003,51.34691
mmr,2004,51.7216
mmr,2005,52.09628
mmr,2006,52.47097
mmr,2007,52.84565
mmr,2008,53.63967
mmr,2009,54.43369
mmr,2010,55.22771
mmr,2011,56.02172
mmr,2012,56.81574
mmr,2013,57.69788
mmr,2014,58.58002
mmr,2015,59.46216
mmr,2016,60.3443
mmr,2017,61.22644
mmr,2018,61.55544
mmr,2019,61.88443
mmr,2020,62.21341
mne,1960,61.40663
mne,1961,62.37158
mne,1962,63.33654
mne,1963,63.8257
mne,1964,64.31485
mne,1965,64.80401
mne,1966,65.29316
mne,1967,65.78232
mne,1968,66.2364
mne,1969,66.69049
mne,1970,67.14458
mne,1971,67.59866
mne,1972,68.05275
mne,1973,68.26758
mne,1974,68.48241
mne,1975,68.69724
mne,1976,68.91207
mne,1977,69.1269
mne,1978,69.81109
mne,1979,70.49529
mne,1980,71.17949
mne,1981,71.86368
