geo,time,nv_agr_totl_kd_zg
svk,2004,1.01008
svk,2005,6.11172
svk,2006,22.49415
svk,2007,26.34912
svk,2008,20.006
svk,2009,-3.19389
svk,2010,-22.93142
svk,2011,17.61027
svk,2012,-1.64311
svk,2013,22.40009
svk,2014,32.69753
svk,2015,-16.2828
svk,2016,8.58856
svk,2017,-6.10021
svk,2018,13.24905
svk,2019,-18.37859
svk,2020,4.29158
svn,1996,6.32301
svn,1997,5.93098
svn,1998,-1.72452
svn,1999,-5.21606
svn,2000,2.19045
svn,2001,0.37284
svn,2002,14.69006
svn,2003,-26.102
svn,2004,27.20379
svn,2005,-5.47611
svn,2006,-0.90021
svn,2007,7.65708
svn,2008,0.7407
svn,2009,-8.8126
svn,2010,2.33321
svn,2011,5.23502
svn,2012,-7.25163
svn,2013,-0.98791
svn,2014,1.99866
svn,2015,13.12349
svn,2016,-1.38451
svn,2017,-5.03121
svn,2018,20.93804
svn,2019,-7.14528
svn,2020,3.88491
swe,1981,0.7793
swe,1982,8.05974
swe,1983,4.61255
swe,1984,3.00981
swe,1985,1.21049
swe,1986,-0.2737
swe,1987,-5.98519
swe,1988,-1.08769
swe,1989,11.15424
swe,1990,5.40118
swe,1991,-6.68415
swe,1992,-2.41476
swe,1993,1.55368
swe,1994,-5.18421
swe,1995,-0.6088
swe,1996,-1.61485
swe,1997,2.62711
swe,1998,-6.27556
swe,1999,1.88295
swe,2000,3.9177
swe,2001,4.05947
swe,2002,3.1467
swe,2003,0.42934
swe,2004,10.13341
swe,2005,-0.41938
swe,2006,4.58561
swe,2007,4.57559
swe,2008,-2.48231
swe,2009,0.05693
swe,2010,0.4442
swe,2011,2.77402
swe,2012,0.18848
swe,2013,-0.13843
swe,2014,6.43883
swe,2015,3.11733
swe,2016,-1.58036
swe,2017,5.8208
swe,2018,-10.13837
swe,2019,5.00009
swe,2020,2.35133
swz,1972,-5.20192
swz,1973,9.7473
swz,1974,0
swz,1975,-4.4079
swz,1976,-2.47763
swz,1977,-18.98376
swz,1978,16.11497
swz,1979,-4.12603
swz,1980,8.63457
swz,1981,0.479
swz,1982,-12.04301
swz,1983,-7.57948
swz,1984,21.16404
swz,1985,-1.01892
swz,1986,18.08822
swz,1987,-9.0909
swz,1988,-5.47946
swz,1989,19.05796
swz,1990,-2.34032
swz,1991,7.39074
swz,1992,-18.31812
swz,1993,-7.06875
swz,1994,4.5884
swz,1995,-1.95895
swz,1996,13.7832
swz,1997,1.84017
swz,1998,-0.15488
swz,1999,8.77974
swz,2000,0.77954
swz,2001,-1.79683
swz,2002,3.38283
swz,2003,8.48043
swz,2004,-12.86746
swz,2005,20.08268
swz,2006,-3.58668
swz,2007,-3.08941
swz,2008,8.95521
swz,2009,8.21572
swz,2010,-12.32482
swz,2011,5.77485
swz,2012,13.04029
swz,2013,5.88381
swz,2014,-7.08637
swz,2015,3.83969
swz,2016,-8.40767
swz,2017,-4.29301
swz,2018,5.87103
swz,2019,0.89113
swz,2020,-5.42336
syc,1979,1.13507
syc,1980,-8.64197
syc,1981,7.24816
syc,1982,-22.55974
syc,1983,24.50364
syc,1984,-13.92153
syc,1985,-0.33503
syc,1986,7.09695
syc,1987,-4.74272
syc,1988,-4.81439
syc,1989,-1.31316
syc,1990,13.15031
syc,1991,-4.08686
syc,1992,-14.64715
syc,1993,-7.4883
syc,1994,7.58858
syc,1995,-3.76179
syc,1996,4.56025
syc,1997,4.36136
syc,1998,0
syc,1999,12.08957
syc,2000,4.25319
syc,2001,-2.27112
syc,2002,1.21283
syc,2003,-5.88715
syc,2004,-2.85048
syc,2005,7.69709
syc,2006,-5.35187
syc,2007,0.82428
syc,2008,4.64458
syc,2009,-16.49184
syc,2010,-6.21468
syc,2011,3.5089
syc,2012,1.87025
syc,2013,22.53153
syc,2014,-7.08255
syc,2015,-3.96266
syc,2016,0.9399
syc,2017,3.30485
syc,2018,14.11271
syc,2019,9.98471
syc,2020,-16.54676
syr,2001,8.11043
syr,2002,7.90092
syr,2003,-2.65509
syr,2004,-3.07307
syr,2005,7.77155
syr,2006,10.6805
syr,2007,-13.52926
syr,2008,-6.7532
syr,2009,12.43905
syr,2010,-9.75173
syr,2011,17.2169
syr,2012,-25.73687
syr,2013,-8.71334
syr,2014,-45.7225
syr,2015,7.9465
syr,2016,-1.96512
syr,2017,4.20974
syr,2018,-14.75567
syr,2019,5.89509
tca,2013,-5.96026
tca,2014,33.01056
tca,2015,1.22435
tca,2016,-3.53057
tca,2017,0
tca,2018,-8.53948
tca,2019,-3.22342
tca,2020,-10.26034
tcd,2008,-4.92857
tcd,2009,-3.05755
tcd,2010,16.13473
tcd,2011,-7.6416
tcd,2012,11.79264
tcd,2013,-2.09356
tcd,2014,6.40001
tcd,2015,10.1
tcd,2016,-6
tcd,2017,3.10784
tcd,2018,4.00001
tcd,2019,4.6
tcd,2020,2.4
tgo,1966,6.38313
tgo,1967,4.74985
tgo,1968,7.39859
tgo,1969,6.44454
tgo,1970,-7.09817
tgo,1971,-0.67413
tgo,1972,5.6562
tgo,1973,3.21188
tgo,1974,1.45224
tgo,1975,2.86313
tgo,1976,-4.97027
tgo,1977,-6.06697
tgo,1978,17.37194
tgo,1979,-4.93344
tgo,1980,16.56677
tgo,1981,0.20121
tgo,1982,-8.83536
tgo,1983,0.88108
tgo,1984,29.91266
tgo,1985,7.4958
tgo,1986,1.46967
tgo,1987,0.19877
tgo,1988,9.26048
tgo,1989,5.5033
tgo,1990,2.99176
tgo,1991,-1.13879
tgo,1992,1.22344
tgo,1993,5.99438
tgo,1994,-0.06268
tgo,1995,5.54488
tgo,1996,16.36672
tgo,1997,4.46317
tgo,1998,-2.76104
tgo,1999,5.48482
tgo,2000,-4.73538
tgo,2001,5.59065
tgo,2002,0.31858
tgo,2003,-1.63007
tgo,2004,3.3675
tgo,2005,10.04719
tgo,2006,-5.25444
tgo,2007,2.11891
tgo,2008,16.33877
tgo,2009,-26.40262
tgo,2010,1.42758
tgo,2011,4.9952
tgo,2012,10.08834
tgo,2013,-0.01525
tgo,2014,12.6295
tgo,2015,0.00881
tgo,2016,3.36826
tgo,2017,7.75288
tgo,2018,3.24602
tgo,2019,1.89398
tgo,2020,1.31724
tha,1961,3.01584
tha,1962,7.11526
tha,1963,9.15336
tha,1964,1.09786
tha,1965,3.59457
tha,1966,13.72479
tha,1967,-2.95516
tha,1968,9.64529
tha,1969,7.63796
tha,1970,3.96023
tha,1971,4.27584
tha,1972,-1.82271
tha,1973,9.51253
tha,1974,2.96656
tha,1975,4.32094
tha,1976,6.11427
tha,1977,2.23064
tha,1978,12.54541
tha,1979,-1.93875
tha,1980,1.81223
tha,1981,6.85498
tha,1982,2.47496
tha,1983,4.77153
tha,1984,4.41933
tha,1985,4.50813
tha,1986,0.38139
tha,1987,0.06793
tha,1988,10.51037
tha,1989,9.59912
tha,1990,-4.68671
tha,1991,7.25815
tha,1992,4.78779
tha,1993,-40.79547
tha,1994,6.67227
tha,1995,1.27905
tha,1996,5.29122
tha,1997,-0.48106
tha,1998,0.68519
tha,1999,4.82588
tha,2000,6.7992
tha,2001,3.08111
tha,2002,0.11319
tha,2003,11.95529
tha,2004,-1.1121
tha,2005,-0.06088
tha,2006,3.9252
tha,2007,1.90859
tha,2008,2.93264
tha,2009,-0.24434
tha,2010,-0.45789
tha,2011,6.29829
tha,2012,2.70515
tha,2013,0.70255
tha,2014,-0.28802
tha,2015,-6.46657
tha,2016,-1.15769
tha,2017,4.82182
tha,2018,5.83461
tha,2019,-0.64027
tha,2020,-3.5737
tjk,1986,3.9
tjk,1987,-6.4
tjk,1988,10.89999
tjk,1989,-13.1
tjk,1990,-9.09999
tjk,1991,-4.40001
tjk,1992,-26.7
tjk,1993,-4.39999
tjk,1994,-8.4
tjk,1995,-13.40001
tjk,1996,-17.8
tjk,1997,3.59999
tjk,1998,6.29999
tjk,1999,3.1
tjk,2000,12.89304
tjk,2001,6.6
tjk,2002,16.8
tjk,2003,9
tjk,2004,11.3
tjk,2005,1.59999
tjk,2006,5.40001
tjk,2007,6.5
tjk,2008,7.9
tjk,2009,10.5
tjk,2010,6.79999
tjk,2011,7.90001
tjk,2012,10.4
tjk,2013,7.59999
tjk,2014,4.5
tjk,2015,3.2
tjk,2016,5.2
tjk,2017,6.8
tjk,2018,3.99869
tjk,2019,7.10081
tjk,2020,8.80005
tkm,1992,-9
tkm,1993,8
tkm,1994,-11
tkm,1995,-7
tkm,1996,-49
tkm,1997,13.99999
tkm,1998,24.4
tkm,1999,25.5
tkm,2000,17.00001
tkm,2001,23
tkm,2002,0.095
tkm,2003,0.099
tkm,2004,19.3
tkm,2005,13.96386
tls,2001,-0.98632
tls,2002,5.97473
tls,2003,-0.9297
tls,2004,5.22462
tls,2005,2.23149
tls,2006,5.91019
tls,2007,-1.43945
tls,2008,6.38159
tls,2009,2.79715
tls,2010,4.36968
tls,2011,-16.26868
tls,2012,18.81055
tls,2013,-5.20026
tls,2014,-1.24742
tls,2015,-4.38649
tls,2016,-1.33651
tls,2017,-3.00137
tls,2018,2.87766
tls,2019,2.45643
tls,2020,5.11103
ton,1976,10.00892
ton,1977,-2.72026
ton,1978,-7.30187
ton,1979,-0.70998
ton,1980,2.54035
ton,1981,-3.7335
ton,1982,3.84235
ton,1983,-10.19467
ton,1984,9.44208
ton,1985,7.45097
ton,1986,0.72994
ton,1987,1.81155
ton,1988,-9.60852
ton,1989,4.49601
ton,1990,-5.03725
ton,1991,9.83132
ton,1992,7.32222
ton,1993,2.66578
ton,1994,-0.48523
ton,1995,0.7175
ton,1996,0.31777
ton,1997,8.03984
ton,1998,0.01968
ton,1999,-1.58254
ton,2000,-2.54973
ton,2001,-1.67217
ton,2002,0.74976
ton,2003,1.00242
ton,2004,2.21473
ton,2005,-2.13878
ton,2006,-5.81287
ton,2007,13.88549
ton,2008,-1.64964
ton,2009,-9.25372
ton,2010,4.68394
ton,2011,18.69656
ton,2012,-1.55334
ton,2013,3.9506
ton,2014,2.51982
ton,2015,-1.7434
ton,2016,-1.25174
ton,2017,-2.50961
ton,2018,0.37299
ton,2019,3.5725
ton,2020,0.84255
tto,1985,11.41302
tto,1986,0.73173
tto,1987,0.24212
tto,1988,6.8599
tto,1989,5.83184
tto,1990,18.2187
tto,1991,-7.04605
tto,1992,-1.14675
tto,1993,8.41525
tto,1994,7.68953
tto,1995,0.97538
tto,1996,6.87329
tto,1997,13.11796
tto,1998,-7.23964
tto,1999,2.26264
tto,2000,-2.36662
tto,2001,8.67757
tto,2002,8.71058
tto,2003,-15.26042
tto,2004,-34.22636
tto,2005,-5.44544
tto,2006,-10.13592
tto,2007,21.78928
tto,2008,7.64049
tto,2009,-32.36214
tto,2010,32.09019
tto,2011,0.30642
tto,2012,-12.62657
tto,2013,-0.88805
tto,2014,3.02164
tto,2015,35.86232
tto,2016,-7.30046
tto,2017,7.86071
tto,2018,-9.61041
tto,2019,1.9
tun,1966,-10.5897
tun,1967,-10.67181
tun,1968,23.89346
tun,1969,-3.57257
tun,1970,7.03278
tun,1971,23.52581
tun,1972,27.92313
tun,1973,-9.69274
tun,1974,12.33229
tun,1975,5.80928
tun,1976,4.5151
tun,1977,-10.00519
tun,1978,5.91397
tun,1979,-4.76794
tun,1980,9.86103
tun,1981,6.53265
tun,1982,-10.31229
tun,1983,2.50272
tun,1984,12.86271
tun,1985,17.36165
tun,1986,-12.17525
tun,1987,20.53231
tun,1988,-25.80441
tun,1989,10.94388
tun,1990,30.32115
tun,1991,13.90931
tun,1992,5.45745
tun,1993,-5.05753
tun,1994,-9.97318
tun,1995,-9.9095
tun,1996,29.54603
tun,1997,2.96933
tun,1998,1.37725
tun,1999,10.98826
tun,2000,-0.38113
tun,2001,-2.55743
tun,2002,-9.9119
tun,2003,17.76327
tun,2004,13.51507
tun,2005,-7.80884
tun,2006,7.91192
tun,2007,0.82739
tun,2008,-0.65764
tun,2009,9.22974
tun,2010,-9.11138
tun,2011,11.54843
tun,2012,8.76827
tun,2013,-5.18281
tun,2014,9.3815
tun,2015,6.53262
tun,2016,-7.65783
tun,2017,5.85545
tun,2018,5.90978
tun,2019,5.72914
tun,2020,0.44095
tur,1969,-1.21969
tur,1970,2.83512
tur,1971,5.17442
tur,1972,1.14435
tur,1973,-7.75584
tur,1974,6.29874
tur,1975,3.13202
tur,1976,6.98109
tur,1977,-1.85193
tur,1978,2.7791
tur,1979,-0.04203
tur,1980,1.12804
tur,1981,-1.88034
tur,1982,3.12686
tur,1983,-0.93255
tur,1984,0.47824
tur,1985,-0.45571
tur,1986,4.61866
tur,1987,0.44974
tur,1988,7.82739
tur,1989,-7.5521
tur,1990,6.81554
tur,1991,-0.90253
tur,1992,4.28664
tur,1993,-1.28384
tur,1994,-0.7242
tur,1995,1.96398
tur,1996,4.40006
tur,1997,-2.33734
tur,1998,8.36928
tur,1999,-4.56127
tur,2000,6.40923
tur,2001,-8.88865
tur,2002,8.68029
tur,2003,-1.5264
tur,2004,3.95296
tur,2005,7.93052
tur,2006,1.54948
tur,2007,-6.21836
tur,2008,4.52503
tur,2009,4.12817
tur,2010,7.66996
tur,2011,3.43976
tur,2012,2.1954
tur,2013,2.36812
tur,2014,0.54801
tur,2015,9.2567
tur,2016,-2.59356
tur,2017,4.91916
tur,2018,2.12535
tur,2019,3.32887
tur,2020,5.85711
tuv,1991,-3.13228
tuv,1992,-1.87151
tuv,1993,0.86707
tuv,1994,0.55938
tuv,1995,0.6398
tuv,1996,6.09769
tuv,1997,0.03995
tuv,1998,-1.72365
tuv,1999,-1.13088
tuv,2000,-1.99312
tuv,2001,-1.74013
tuv,2002,-1.90786
tuv,2003,0.24652
tuv,2004,4.48611
tuv,2005,0.89123
tuv,2006,12.36707
tuv,2007,1.11433
tuv,2008,0.72464
tuv,2009,3.3723
tuv,2010,14.41206
tuv,2011,0.35483
tuv,2012,-17.15999
tuv,2013,0.23628
tuv,2014,1.26376
tuv,2015,-3.01711
tza,1991,3.56995
tza,1992,1.23669
tza,1993,3.1058
tza,1994,2.10572
tza,1995,5.83511
tza,1996,3.86934
tza,1997,2.44899
tza,1998,1.90677
tza,1999,3.97125
tza,2000,3.83626
tza,2001,5.20421
tza,2002,4.76606
tza,2003,3.00734
tza,2004,4.59518
tza,2005,5.15332
tza,2006,3.43982
tza,2007,3.736
tza,2008,7.22259
tza,2009,4.21301
tza,2010,3.20096
tza,2011,2.48486
tza,2012,3.36653
tza,2013,2.75673
tza,2014,6.88982
tza,2015,5.35437
tza,2016,4.76243
tza,2017,5.95978
tza,2018,3.38926
tza,2019,3.5
tza,2020,3.0683
uga,1983,6.30392
uga,1984,-3.01214
uga,1985,-3.4746
uga,1986,2.39407
uga,1987,2.03116
uga,1988,5.51655
uga,1989,6.18857
uga,1990,5.23823
uga,1991,2.88287
uga,1992,-0.98289
uga,1993,9.33241
uga,1994,1.73462
uga,1995,5.89811
uga,1996,4.25532
uga,1997,1.08918
uga,1998,1.76995
uga,1999,5.82243
uga,2000,-0.43833
uga,2001,7.85668
uga,2002,7.06671
uga,2003,2.13994
uga,2004,1.58862
uga,2005,2.04935
uga,2006,0.45859
uga,2007,0.11924
uga,2008,1.34584
uga,2009,3.30393
uga,2010,2.87696
uga,2011,3.11006
uga,2012,0.59415
uga,2013,1.862
uga,2014,2.6977
uga,2015,2.34572
uga,2016,2.80933
uga,2017,2.75807
uga,2018,4.38918
uga,2019,5.31576
uga,2020,4.82281
ukr,1991,-17.37757
ukr,1992,-9.96201
ukr,1993,5.47836
ukr,1994,-10.1001
ukr,1995,-4.45287
ukr,1996,-9.81127
ukr,1997,-0.95349
ukr,1998,-11.18291
ukr,1999,-3.94814
ukr,2000,12.10018
ukr,2001,10.01944
ukr,2002,1.91141
ukr,2003,-11.11596
ukr,2004,19.70507
ukr,2005,0.2803
ukr,2006,1.66177
ukr,2007,-6.17401
ukr,2008,16.86774
ukr,2009,-2
ukr,2010,0.20815
ukr,2011,19.56757
ukr,2012,-4.00309
ukr,2013,12.63532
ukr,2014,-0.68022
ukr,2015,-4.37794
ukr,2016,6.33361
ukr,2017,-2.52377
ukr,2018,8.17666
ukr,2019,1.00361
ukr,2020,-11.5
ury,1984,-11.9416
ury,1985,12.00298
ury,1986,-3.41059
ury,1987,4.17501
ury,1988,-0.56057
ury,1989,4.33581
ury,1990,-4.19224
ury,1991,3.86781
ury,1992,11.00709
ury,1993,-5.7204
ury,1994,11.57133
ury,1995,5.60564
ury,1996,9.16861
ury,1997,1.54661
ury,1998,2.6117
ury,1999,-4.16521
ury,2000,-2.21214
ury,2001,-7.58485
ury,2002,0.82554
ury,2003,8.66075
ury,2004,9.5972
ury,2005,3.07052
ury,2006,5.26128
ury,2007,-10.19498
ury,2008,2.13248
ury,2009,3.34138
ury,2010,-1.4562
ury,2011,13.22101
ury,2012,-0.78301
ury,2013,1.98177
ury,2014,0.26808
ury,2015,-1.24971
ury,2016,2.54374
ury,2017,-7.72983
ury,2018,4.83344
ury,2019,-0.22404
ury,2020,-0.27494
usa,1998,2.65726
usa,1999,12.33214
usa,2000,13.80658
usa,2001,-3.77684
usa,2002,-6.30634
usa,2003,9.685
usa,2004,4.33452
usa,2005,12.15814
usa,2006,-5.30468
usa,2007,-14.4126
usa,2008,-0.17231
usa,2009,12.02951
usa,2010,-2.66993
usa,2011,-6.51045
usa,2012,-3.78649
usa,2013,16.17881
usa,2014,1.39814
usa,2015,7.68264
usa,2016,6.92007
usa,2017,-2.60235
usa,2018,4.97876
usa,2019,5.38397
uzb,1988,9.82027
uzb,1989,-3.4564
uzb,1990,5.81774
uzb,1991,2.2171
uzb,1992,-6.46941
uzb,1993,1.5
uzb,1994,-3.4
uzb,1995,2
uzb,1996,-5.7
uzb,1997,5.8
uzb,1998,4.1
uzb,1999,5.5
uzb,2000,3.159
uzb,2001,4.13795
uzb,2002,5.99773
uzb,2003,6.80421
uzb,2004,8.33433
uzb,2005,5.85281
uzb,2006,7.11003
uzb,2007,6.4556
uzb,2008,4.71687
uzb,2009,5.82289
uzb,2010,5.6638
uzb,2011,6.07861
uzb,2012,6.96297
uzb,2013,6.43935
uzb,2014,5.98366
uzb,2015,6.10221
uzb,2016,6.16807
uzb,2017,1.15174
uzb,2018,0.25356
uzb,2019,3.0876
uzb,2020,2.96003
vct,1978,27.98821
vct,1979,-17.41246
vct,1980,-13.70616
vct,1981,39.22953
vct,1982,-8.14703
vct,1983,1.55663
vct,1984,17.63734
vct,1985,8.92498
vct,1986,0.23005
vct,1987,-9.49274
vct,1988,48.13901
vct,1989,-5.78115
vct,1990,16.26833
vct,1991,-13.58171
vct,1992,9.67078
vct,1993,-7.76378
vct,1994,-35.32546
vct,1995,45.64924
vct,1996,-4.51414
vct,1997,-17.01486
vct,1998,9.03192
vct,1999,-2.68984
vct,2000,5.77299
vct,2001,-6.81082
vct,2002,11.50267
vct,2003,-5.0523
vct,2004,-3.72714
vct,2005,2.2279
vct,2006,3.51316
vct,2007,11.13668
vct,2008,-3.67495
vct,2009,14.9597
vct,2010,-17.82743
vct,2011,-0.11377
vct,2012,1.02506
vct,2013,5.9752
vct,2014,2.76596
vct,2015,-3.51967
vct,2016,6.43777
vct,2017,4.53629
vct,2018,2.89296
vct,2019,-1.12465
vct,2020,-2.36967
ven,1961,0.62711
ven,1962,5.18001
ven,1963,5.5631
ven,1964,8.03395
ven,1965,10.62704
ven,1966,4.02801
ven,1967,5.87538
ven,1968,4.36525
ven,1969,10.33633
ven,1970,4.50096
ven,1971,2.60204
ven,1972,-1.43318
ven,1973,6.36808
ven,1974,6.7154
ven,1975,6.1339
ven,1976,-3.41151
ven,1977,7.98788
ven,1978,3.70889
ven,1979,2.5076
ven,1980,1.96352
ven,1981,-1.7402
ven,1982,3.01337
ven,1983,-2.59287
ven,1984,7.21394
ven,1985,8.12948
ven,1986,8.07312
ven,1987,3.97581
ven,1988,4.63906
ven,1989,-5.12473
ven,1990,-1.7504
ven,1991,2.46439
ven,1992,2.02213
ven,1993,3.02564
ven,1994,-1.10402
ven,1995,-0.5416
ven,1996,1.96703
ven,1997,-1.75865
ven,1998,3.49611
ven,1999,1.87028
ven,2000,6.54809
ven,2001,2.03702
ven,2002,-0.80008
ven,2003,-1.30891
ven,2004,4.37934
ven,2005,9.83519
ven,2006,1.03437
ven,2007,2.58822
ven,2008,3.48536
ven,2009,1.00001
ven,2010,0.91975
ven,2011,-0.81922
ven,2012,1.98005
ven,2013,-1.69135
ven,2014,-4.56548
vnm,1986,2.98654
vnm,1987,-1.14152
vnm,1988,3.6481
vnm,1989,7.00337
vnm,1990,0.99546
vnm,1991,2.17603
vnm,1992,6.8784
vnm,1993,3.2789
vnm,1994,3.3669
vnm,1995,4.80109
vnm,1996,4.39993
vnm,1997,4.26197
vnm,1998,3.59031
vnm,1999,5.23451
vnm,2000,4.63421
vnm,2001,3.17158
vnm,2002,4.18694
vnm,2003,3.71345
vnm,2004,4.45799
vnm,2005,4.18932
vnm,2006,3.79801
vnm,2007,3.95525
vnm,2008,4.69229
vnm,2009,1.90982
vnm,2010,0.48599
vnm,2011,4.23425
vnm,2012,2.92185
vnm,2013,2.63159
vnm,2014,3.4392
vnm,2015,2.40823
vnm,2016,1.35708
vnm,2017,2.9018
vnm,2018,3.76231
vnm,2019,2.01072
vnm,2020,2.68177
vut,1980,-18.10178
vut,1981,22.19845
vut,1982,-11.69913
vut,1983,43.28934
vut,1984,6.40699
vut,1985,-7.15019
vut,1986,-3.6846
vut,1987,-8.9518
vut,1988,-3.9916
vut,1989,3.63239
vut,1990,17.73649
vut,1991,-8.71592
vut,1992,-4.47937
vut,1993,7.65117
vut,1994,1.26099
vut,1995,3.81132
vut,1996,4.83461
vut,1997,4.64632
vut,1998,8.58184
vut,1999,-4.53125
vut,2000,4.67617
vut,2001,-0.30154
vut,2002,1.46746
vut,2003,3.74255
vut,2004,4.56529
vut,2005,2.3102
vut,2006,1.4722
vut,2007,3.49966
vut,2008,-0.88085
vut,2009,-4.79694
vut,2010,4.63716
vut,2011,3.20384
vut,2012,-1.91468
vut,2013,1.37402
vut,2014,12.3668
vut,2015,-5.73164
vut,2016,5.88599
vut,2017,0.19168
vut,2018,0.89835
wsm,1995,12.67136
wsm,1996,3.16199
wsm,1997,-6.52846
wsm,1998,-6.85169
wsm,1999,-3.10703
wsm,2000,0.05631
wsm,2001,-3.12778
wsm,2002,-0.10443
wsm,2003,-6.35901
wsm,2004,-5.03427
wsm,2005,5.65373
wsm,2006,-4.22538
wsm,2007,6.80481
wsm,2008,-4.04341
wsm,2009,-10.7924
wsm,2010,-2.60528
wsm,2011,-3.58203
wsm,2012,-9.93658
wsm,2013,2.55608
wsm,2014,7.65049
wsm,2015,-1.47733
wsm,2016,1.76775
wsm,2017,15.847
wsm,2018,-7.80507
wsm,2019,-6.41682
wsm,2020,-1.19618
yem,1991,-0.32433
yem,1992,11.09381
yem,1993,2.7412
yem,1994,1.48145
yem,1995,5.4287
yem,1996,4.25643
yem,1997,6.72361
yem,1998,12.1743
yem,1999,1.38673
yem,2000,2.70494
yem,2001,2.49527
yem,2002,1.65664
yem,2003,1.35383
yem,2004,-0.64547
yem,2005,2.41328
yem,2006,3.72134
yem,2007,5.3
yem,2008,4.8
yem,2009,1.8
yem,2010,4.4
yem,2011,-12.5
yem,2012,4
yem,2013,4
yem,2014,1
yem,2015,-12.50677
yem,2016,-10.54317
yem,2017,-6.55701
yem,2018,-2.81542
yem,2019,1.40001
yem,2020,-8.5
zaf,1961,3.71499
zaf,1962,5.67069
zaf,1963,3.24299
zaf,1964,-11.45389
zaf,1965,1.11069
zaf,1966,7.86902
zaf,1967,25.00581
zaf,1968,-11.96878
zaf,1969,4.75721
zaf,1970,-6.65054
zaf,1971,18.76439
zaf,1972,-0.63926
zaf,1973,-12.66008
zaf,1974,30.37634
zaf,1975,-8.57946
zaf,1976,-2.41938
zaf,1977,11.75146
zaf,1978,4.00752
zaf,1979,-2.16673
zaf,1980,9.97809
zaf,1981,5.78211
zaf,1982,-8.44527
zaf,1983,-22.70632
zaf,1984,11.40182
zaf,1985,20.33732
zaf,1986,6.58933
zaf,1987,2.5446
zaf,1988,2.80531
zaf,1989,14.70169
zaf,1990,-7.13517
zaf,1991,4.46616
zaf,1992,-27.26003
zaf,1993,23.93255
zaf,1994,7.9
zaf,1995,-19.9
zaf,1996,24
zaf,1997,0.9
zaf,1998,-5.3
zaf,1999,6.2
zaf,2000,4.7
zaf,2001,-3.3
zaf,2002,6.5
zaf,2003,0.68107
zaf,2004,0.85944
zaf,2005,2.80979
zaf,2006,-5.46278
zaf,2007,2.97916
zaf,2008,19.41151
zaf,2009,-1.89228
zaf,2010,-0.30034
zaf,2011,1.99403
zaf,2012,1.7634
zaf,2013,4.4799
zaf,2014,10.94918
zaf,2015,-3.63763
zaf,2016,-5.15136
zaf,2017,19.08036
zaf,2018,0.40192
zaf,2019,-6.25126
zaf,2020,13.42859
zmb,1966,2.50522
zmb,1967,-0.4888
zmb,1968,0.81866
zmb,1969,1.33983
zmb,1970,4.2468
zmb,1971,2.42122
zmb,1972,4.46528
zmb,1973,-1.18538
zmb,1974,4.58019
zmb,1975,4.65763
zmb,1976,7.00767
zmb,1977,1.05521
zmb,1978,0.58354
zmb,1979,-5.43509
zmb,1980,-1.87284
zmb,1981,8.16058
zmb,1982,-11.68239
zmb,1983,8.37066
zmb,1984,5.5944
zmb,1985,3.49194
zmb,1986,8.72593
zmb,1987,-2.19366
zmb,1988,19.31073
zmb,1989,-2.68226
zmb,1990,-8.90459
zmb,1991,5.17197
zmb,1992,-33.07108
zmb,1993,68.11174
zmb,1994,-18.90298
zmb,1995,32.48129
zmb,1996,-1.38009
zmb,1997,-5.96053
zmb,1998,0.21111
zmb,1999,8.78381
zmb,2000,0.16466
zmb,2001,-4.11076
zmb,2002,-3.52605
zmb,2003,2.7549
zmb,2004,1.59546
zmb,2005,-3.55212
zmb,2006,-1.42545
zmb,2007,-3.82603
zmb,2008,-2.65512
zmb,2009,0.6331
zmb,2010,-5.97801
zmb,2011,7.77876
zmb,2012,3.38512
zmb,2013,-3.84311
zmb,2014,1.05948
zmb,2015,-7.73663
zmb,2016,3.71952
zmb,2017,9.78828
zmb,2018,-21.1775
zmb,2019,7.70266
zmb,2020,17.20677
zwe,1970,-7.51286
zwe,1971,26.89018
zwe,1972,13.0248
zwe,1973,-19.14067
zwe,1974,18.11627
zwe,1975,-5.93064
zwe,1976,11.3043
zwe,1977,-21.28914
zwe,1978,10.17363
zwe,1979,0
zwe,1980,1.57671
zwe,1981,14.19068
zwe,1982,-7.18447
zwe,1983,-15.69038
zwe,1984,23.07693
zwe,1985,23.79184
zwe,1986,-8.22163
zwe,1987,-4.2775
zwe,1988,3.19188
zwe,1989,3.45706
zwe,1990,12.13506
zwe,1991,1.03513
zwe,1992,-23.19156
zwe,1993,27.12208
zwe,1994,7.3132
zwe,1995,-7.58519
zwe,1996,19.81404
zwe,1997,3.21113
zwe,1998,5.08167
zwe,1999,4.46327
zwe,2000,2
zwe,2001,14
zwe,2002,-24
zwe,2003,-15
zwe,2004,-9
zwe,2005,-5
zwe,2006,-4
zwe,2007,-7
zwe,2008,-39.3
zwe,2009,22.00893
zwe,2010,7.22276
zwe,2011,1.40542
zwe,2012,7.83603
zwe,2013,-2.57067
zwe,2014,22.99965
zwe,2015,-5.20585
zwe,2016,-3.88245
zwe,2017,10
zwe,2018,18.3
zwe,2019,-17.76716
zwe,2020,4.20031
