geo,time,ny_tax_nind_kn
prt,1970,10754917000
prt,1971,10685630000
prt,1972,10738665000
prt,1973,11288685000
prt,1974,9883267000
prt,1975,9928603000
prt,1976,10830192000
prt,1977,11436964000
prt,1978,9111391000
prt,1979,7202723000
prt,1980,7222593000
prt,1981,9693387000
prt,1982,9919947000
prt,1983,8158542000
prt,1984,7773578000
prt,1985,9705830000
prt,1986,11986091000
prt,1987,13662962000
prt,1988,14836456000
prt,1989,15361176000
prt,1990,15193358000
prt,1991,16051253000
prt,1992,16913116000
prt,1993,15892425000
prt,1994,18151340000
prt,1995,18706829000
prt,1996,19873995000
prt,1997,20857321000
prt,1998,23071564000
prt,1999,24881680000
prt,2000,26015048000
prt,2001,25992268000
prt,2002,26375857000
prt,2003,25934866000
prt,2004,26609451000
prt,2005,27347672000
prt,2006,27783490000
prt,2007,27903181000
prt,2008,27380534000
prt,2009,25543799000
prt,2010,26301278000
prt,2011,24531083000
prt,2012,22170897000
prt,2013,21493014000
prt,2014,22410715000
prt,2015,23195845000
prt,2016,24251982000
prt,2017,25456043000
prt,2018,26422343000
prt,2019,27203087000
prt,2020,22823555000
pry,1962,872968528202.49414
pry,1963,877669871157.73083
pry,1964,852334668184.70386
pry,1965,978660110354.64197
pry,1966,1046046698230.76001
pry,1967,1308248620396.23999
pry,1968,1457000046117.75
pry,1969,1480331999848.01001
pry,1970,1546446077013.87012
pry,1971,1596824830247.34009
pry,1972,1476072251782.30005
pry,1973,1395130993186.52002
pry,1974,1190784605069.66992
pry,1975,1298831883466.42993
pry,1976,1397848335894.29004
pry,1977,1459077754058.16992
pry,1978,2066331039051.01001
pry,1979,2738849397189.52979
pry,1980,2778920096159.12939
pry,1981,2961663813204.45996
pry,1982,3207762777030.45996
pry,1983,2637950868862.5498
pry,1984,2486689801474.87012
pry,1985,2608649534377.43994
pry,1986,2709067264754.49023
pry,1987,3840108605782.64014
pry,1988,3674114411375
pry,1989,5023895134060.88965
pry,1990,4639722862666.33984
pry,1991,4498141187100
pry,1992,4729258589900
pry,1993,5426262238100
pry,1994,6587073520200
pry,1995,7669336163700
pry,1996,7323914254600
pry,1997,7384497010800
pry,1998,7319553714200
pry,1999,6943847902100
pry,2000,6621703452000
pry,2001,6759646805100
pry,2002,6595334718000
pry,2003,6938397039800
pry,2004,7306961649900
pry,2005,7563447137400
pry,2006,7964810873100
pry,2007,8546524774400
pry,2008,8937909220000
pry,2009,8795950018900
pry,2010,11004339656400
pry,2011,11539609527500
pry,2012,11527521807100
pry,2013,12160104183600
pry,2014,13523182043600
pry,2015,13706450643900
pry,2016,14325596242500
pry,2017,15484841090800
pry,2018,15991609355600
pry,2019,15563972686100
pry,2020,14962255000000
pse,1994,38451363.24
pse,1995,448239682.47
pse,1996,640147905.44
pse,1997,874091112.27
pse,1998,1048525269.18
pse,1999,1160309609.89
pse,2000,1114306656.7
pse,2001,769574795.32
pse,2002,551192277.22
pse,2003,696854962.64
pse,2004,977900000
pse,2005,1156400000
pse,2006,1145400000
pse,2007,1330400000
pse,2008,1593500000
pse,2009,1652700000
pse,2010,1618900000
pse,2011,1443400000
pse,2012,1501900000
pse,2013,1512200000
pse,2014,1760600000
pse,2015,2023600000
pse,2016,2163900000
pse,2017,2354100000
pse,2018,2298700000
pse,2019,2335000000
pse,2020,2158600000
qat,2011,2905572200
qat,2012,3485214400
qat,2013,3483403000
qat,2014,2507876100
qat,2015,1927236800
qat,2016,1196979200
qat,2017,854485300
qat,2018,1918041900
qat,2019,3491610493.77032
qat,2020,3169913455.27927
rou,1995,12960900000
rou,1996,14234000000
rou,1997,17508200000
rou,1998,25771300000
rou,1999,23411400000
rou,2000,23395400000
rou,2001,23431800000
rou,2002,26251100000
rou,2003,27017700000
rou,2004,29430300000
rou,2005,32471100000
rou,2006,33892700000
rou,2007,36934600000
rou,2008,39813500000
rou,2009,33886400000
rou,2010,36884400000
rou,2011,39190700000
rou,2012,39688800000
rou,2013,39371400000
rou,2014,40842600000
rou,2015,43654500000
rou,2016,45036200000
rou,2017,47941000000
rou,2018,52579500000
rou,2019,55506800000
rou,2020,50675400000
rus,1990,1415216798314.53003
rus,1991,1103197773200
rus,1992,625601446700
rus,1993,4690745831400
rus,1994,2949771780500
rus,1995,4428362631800
rus,1996,3952416751300
rus,1997,4004128614600
rus,1998,3718406093900
rus,1999,4218127307200
rus,2000,4900287114300
rus,2001,5225835084400
rus,2002,5501444627900
rus,2003,5825817628300
rus,2004,6487619266800
rus,2005,7071980744800
rus,2006,7740037234400
rus,2007,8481175518000
rus,2008,8942479723000
rus,2009,7653594476900
rus,2010,8211698427700
rus,2011,8790744153800
rus,2012,9095663196600
rus,2013,9264359224300
rus,2014,9101999784000
rus,2015,8612962421200
rus,2016,8538950493700
rus,2017,8680086660300
rus,2018,8943531540000
rus,2019,9140886512500
rus,2020,8643601077600
rwa,1999,249273000000
rwa,2000,270140000000
rwa,2001,293060000000
rwa,2002,322540000000
rwa,2003,320834000000
rwa,2004,335164000000
rwa,2005,356327000000
rwa,2006,387465000000
rwa,2007,404557000000
rwa,2008,451063000000
rwa,2009,494401000000
rwa,2010,518632000000
rwa,2011,526629000000
rwa,2012,536379000000
rwa,2013,519108000000
rwa,2014,560383000000
rwa,2015,639452000000
rwa,2016,667911000000
rwa,2017,653537000000
rwa,2018,714841000000
rwa,2019,822916000000
rwa,2020,809290000000
sau,1970,4178797562.61917
sau,1971,5274792632.64527
sau,1972,5805232898.32202
sau,1973,5728189535.33067
sau,1974,5111740438.90973
sau,1975,5163771982.93412
sau,1976,5171179750.16678
sau,1977,6526707858.01738
sau,1978,6005953099.01041
sau,1979,5500569556.83079
sau,1980,5474738227.67182
sau,1981,4885827865.10832
sau,1982,5079966720.67554
sau,1983,5646205049.41326
sau,1984,6050660998.51163
sau,1985,5969769808.69196
sau,1986,5047610244.74767
sau,1987,5452066193.84604
sau,1988,13104372750.7872
sau,1989,10645280580.2691
sau,1990,10968845339.5478
sau,1991,9992375700
sau,1992,13777765200
sau,1993,13697597400
sau,1994,12037923100
sau,1995,10582318200
sau,1996,12363941800
sau,1997,12442793300
sau,1998,13899879700
sau,1999,13408775300
sau,2000,10914856500
sau,2001,8406754300
sau,2002,8537734700
sau,2003,8901935700
sau,2004,9524345400
sau,2005,10519979900
sau,2006,11296033400
sau,2007,11962778000
sau,2008,14631753700
sau,2009,13021651100
sau,2010,14669000000
sau,2011,16564570800
sau,2012,19548545300
sau,2013,19181366200
sau,2014,19968150100
sau,2015,21124733300
sau,2016,20829618300
sau,2017,18748973300
sau,2018,15020704600
sau,2019,16337518700
sau,2020,16432048900
sdn,1965,528260481.31109
sdn,1966,492068497.71888
sdn,1967,531999865.37273
sdn,1968,649595861.31842
sdn,1969,722141310.16266
sdn,1970,743057786.21538
sdn,1971,778247805.59228
sdn,1972,733129112.40151
sdn,1973,670961238.89451
sdn,1974,721777708.53763
sdn,1975,888791266.17405
sdn,1976,1022151998.86636
sdn,1977,1029098373.81232
sdn,1978,969499457.9331
sdn,1979,855377800.02111
sdn,1980,809931797.88224
sdn,1981,825291292.33228
sdn,1982,655940532.07571
sdn,1983,695710646.35839
sdn,1984,515932810.09734
sdn,1985,446569258.37721
sdn,1986,427797947.86889
sdn,1987,422978839.27676
sdn,1988,677447990.087
sdn,1989,455535851.36654
sdn,1990,378991941.06183
sdn,1991,477017359.1072
sdn,1992,585649126.3477
sdn,1993,627256928.31356
sdn,1994,538884717.66413
sdn,1995,571151907.58401
sdn,1996,1095012467.90554
sdn,1997,1214944785.9021
sdn,1998,1270914864.28577
sdn,1999,1316985036.97572
sdn,2000,1444612376.14919
sdn,2001,1542367600
sdn,2002,1573095000
sdn,2003,1445627100
sdn,2004,1732102600
sdn,2005,1506296200
sdn,2006,1118875200
sdn,2007,277386600
sdn,2008,288057000
sdn,2009,280084400
sdn,2010,290890700
sdn,2011,281542900
sdn,2012,233667400
sdn,2013,238235900
sdn,2014,249341000
sdn,2015,254103800
sdn,2016,262915300
sdn,2017,264780000
sdn,2018,257681400
sdn,2019,252068500
sdn,2020,242918900
sen,1965,369280318246.05695
sen,1966,356734868884.96399
sen,1967,365533362338.88397
sen,1968,333139836026.112
sen,1969,305259169853.50598
sen,1970,332310841076.90698
sen,1971,359169731661.76501
sen,1972,358809332571.42499
sen,1973,338436803478.58502
sen,1974,337317115681.39093
sen,1975,363265086116.39093
sen,1976,399805005144.99902
sen,1977,423425574919.16199
sen,1978,378939712604.21893
sen,1979,391718921258.48297
sen,1980,381758233510.07001
sen,1981,374918607604.90094
sen,1982,487054136474.87598
sen,1983,472583511282.19696
sen,1984,488826706611.28998
sen,1985,491726366274.96301
sen,1986,485254537263.49298
sen,1987,530030072874.28094
sen,1988,547178554221.12402
sen,1989,555728926773.24683
sen,1990,558341937925.5249
sen,1991,572694699100
sen,1992,590023549500
sen,1993,596436648600
sen,1994,559327193300
sen,1995,596345239800
sen,1996,622922937700
sen,1997,632384197500
sen,1998,692621068500
sen,1999,729820664300
sen,2000,724341319000
sen,2001,833592773800
sen,2002,854332298100
sen,2003,882081437600
sen,2004,899076975700
sen,2005,933364576900
sen,2006,976568786200
sen,2007,967399822400
sen,2008,963473872700
sen,2009,901143105000
sen,2010,938779503700
sen,2011,907296545000
sen,2012,889816799500
sen,2013,890619052200
sen,2014,964806000000
sen,2015,1051028000000
sen,2016,1135715548200
sen,2017,1259856164500
sen,2018,1347200882100
sen,2019,1415117844500
sen,2020,1313932772900
sgp,1960,1220000000
sgp,1961,1241000000
sgp,1962,1308000000
sgp,1963,1318500000
sgp,1964,1375900000
sgp,1965,1675100000
sgp,1966,1884600000
sgp,1967,1884600000
sgp,1968,1895900000
sgp,1969,2203600000
sgp,1970,2600200000
sgp,1971,2675900000
sgp,1972,3077800000
sgp,1973,3356200000
sgp,1974,3137100000
sgp,1975,3110900000
sgp,1976,3241300000
sgp,1977,3506700000
sgp,1978,3739700000
sgp,1979,4228000000
sgp,1980,4664500000
sgp,1981,4977400000
sgp,1982,5331000000
sgp,1983,5725100000
sgp,1984,6009700000
sgp,1985,6004100000
sgp,1986,6059200000
sgp,1987,6888700000
sgp,1988,7645500000
sgp,1989,9012300000
sgp,1990,9675200000
sgp,1991,9650300000
sgp,1992,10529100000
sgp,1993,11899300000
sgp,1994,12692300000
sgp,1995,13392000000
sgp,1996,14004500000
sgp,1997,15025100000
sgp,1998,13798300000
sgp,1999,14918700000
sgp,2000,16354500000
sgp,2001,15663700000
sgp,2002,15871700000
sgp,2003,16713000000
sgp,2004,18557600000
sgp,2005,19472000000
sgp,2006,21020500000
sgp,2007,24989700000
sgp,2008,21175100000
sgp,2009,21469900000
sgp,2010,22562300000
sgp,2011,22064800000
sgp,2012,22755800000
sgp,2013,21818800000
sgp,2014,21828800000
sgp,2015,24256700000
sgp,2016,27579800000
sgp,2017,29331600000
sgp,2018,28942900000
sgp,2019,29489200000
sgp,2020,24336400000
sle,1965,391465160100
sle,1966,414122527000
sle,1967,430360534200
sle,1968,465010348500
sle,1969,540998402000
sle,1970,605564900300
sle,1971,628469107900
sle,1972,628226041100
sle,1973,636453339800
sle,1974,666900445700
sle,1975,667094964700
sle,1976,623608664700
sle,1977,589420625900
sle,1978,610109486000
sle,1979,657382328000
sle,1980,691414958500
sle,1981,561694421000
sle,1982,603527395900
sle,1983,499855422500
sle,1984,279888512000
sle,1985,680404040100
sle,1986,792157023100
sle,1987,1097196885500
sle,1988,553141696100
sle,1989,405554942900
sle,1990,373777829100
sle,1991,387253922600
sle,1992,352951139200
sle,1993,434971544500
sle,1994,406549238200
sle,1995,449733992300
sle,1996,497084084400
sle,1997,110075181700
sle,1998,110810241400
sle,1999,110626476500
sle,2000,130534341800
sle,2001,175009872900
sle,2002,221242785100
sle,2003,241847393400
sle,2004,257804351000
sle,2005,269418683700
sle,2006,280798697900
sle,2007,303425864600
sle,2008,319805658200
sle,2009,330001226300
sle,2010,347644629900
sle,2011,368933893300
sle,2012,388679717500
sle,2013,410442374700
sle,2014,414011242500
sle,2015,421731274300
sle,2016,437335565600
sle,2017,462646000000
sle,2018,487775000000
sle,2019,512322000000
sle,2020,503295000000
slv,1990,489150660.15837
slv,1991,498246700
slv,1992,673905200
slv,1993,870921100
slv,1994,966529200
slv,1995,1032462700
slv,1996,1060699600
slv,1997,1100897600
slv,1998,1117978100
slv,1999,1141533100
slv,2000,1156036900
slv,2001,1174446100
slv,2002,1203555100
slv,2003,1219904100
slv,2004,1247104100
slv,2005,1361250000
slv,2006,1475540000
slv,2007,1526330000
slv,2008,1676390000
slv,2009,1704730000
slv,2010,1744060000
slv,2011,1764230000
slv,2012,1736630000
slv,2013,1882260000
slv,2014,1964600000
slv,2015,2078640000
slv,2016,2058680000
slv,2017,2157480000
slv,2018,2216050000
slv,2019,2209440000
slv,2020,2024100000
smr,2015,100407184.20408
smr,2016,96271010.03266
smr,2017,90406845.69697
smr,2018,89574187.83803
smr,2019,87827341.3322
som,1960,3380389120
som,1961,3265791488
som,1962,3514987264
som,1963,3609485824
som,1964,3406689536
som,1965,3515500032
som,1966,3836400128
som,1967,4064499968
som,1968,4787500032
som,1969,4691299840
som,1970,5128699904
som,1971,5976289792
som,1972,7187200000
som,1973,7413300224
som,1974,8127000064
som,1975,7603420160
som,1976,7138390016
som,1977,7938959872
som,1978,13023049728
som,1979,11853039616
som,1980,4609019904
som,1981,6631199744
som,1982,6015159808
som,1983,6561990144
som,1984,3291940096
som,1985,4099020032
som,1986,5390009856
som,1987,4158000128
som,1988,3562010112
som,1989,4204009984
som,1990,3839950080
srb,1995,312615400000
srb,1996,351403100000
srb,1997,387734600000
srb,1998,389565600000
srb,1999,331212900000
srb,2000,367328800000
srb,2001,440743500000
srb,2002,495161200000
srb,2003,522231200000
srb,2004,599586300000
srb,2005,607706100000
srb,2006,671765400000
srb,2007,729950100000
srb,2008,768818400000
srb,2009,728456100000
srb,2010,725559100000
srb,2011,738844900000
srb,2012,731079300000
srb,2013,721970500000
srb,2014,723361500000
srb,2015,717253100000
srb,2016,755558800000
srb,2017,772449300000
srb,2018,814885600000
srb,2019,849234600000
srb,2020,834040700000
stp,2001,46316100
stp,2002,48292800
stp,2003,73572600
stp,2004,88409100
stp,2005,107369800
stp,2006,170721500
stp,2007,207702000
stp,2008,261644000
stp,2009,172692400
stp,2010,236504600
stp,2011,246457200
stp,2012,259313100
stp,2013,285855100
stp,2014,337251700
stp,2015,371104600
stp,2016,378240500
stp,2017,386964700
stp,2018,430439500
stp,2019,427321400
stp,2020,469919700
sur,2015,1372000000
sur,2016,1305000000
sur,2017,1325000000
sur,2018,1391000000
sur,2019,1406000000
sur,2020,1182000000
svk,1993,3101561000
svk,1994,4216959000
svk,1995,4386029000
svk,1996,4210255000
svk,1997,4431614000
svk,1998,4794046000
svk,1999,4652166000
svk,2000,4750158000
svk,2001,4456133000
svk,2002,4775307000
svk,2003,5309375000
svk,2004,5908748000
svk,2005,6531039000
svk,2006,6419827000
svk,2007,6963697000
svk,2008,6961637000
svk,2009,6338554000
svk,2010,6650195000
svk,2011,7297628000
svk,2012,6827367000
svk,2013,7185931000
svk,2014,7419530000
svk,2015,7981390000
svk,2016,8044439000
svk,2017,8748278000
svk,2018,9175141000
svk,2019,9731948000
svk,2020,9296173000
svn,1995,3648388000
svn,1996,3822124000
svn,1997,4067310000
svn,1998,4283219000
svn,1999,4687619000
svn,2000,4739188000
svn,2001,4678819000
svn,2002,4721856000
svn,2003,4810211000
svn,2004,5024904000
svn,2005,5276995000
svn,2006,5496329000
svn,2007,5807741000
svn,2008,6156705000
svn,2009,5481827000
svn,2010,5515823000
svn,2011,5669170000
svn,2012,5383201000
svn,2013,5210210000
svn,2014,5129474000
svn,2015,5260914000
svn,2016,5413141000
svn,2017,5561210000
svn,2018,5809514000
svn,2019,5910806000
svn,2020,5313000000
swe,1970,246868096000
swe,1971,231385391000
swe,1972,231425167000
swe,1973,234858310000
swe,1974,233632720000
swe,1975,253779130000
swe,1976,242040316000
swe,1977,228839744000
swe,1978,252396923000
swe,1979,258457751000
swe,1980,258146444000
swe,1981,249056233000
swe,1982,252596715000
swe,1983,249645170000
swe,1984,258220776000
swe,1985,267145170000
swe,1986,285924821000
swe,1987,305400905000
swe,1988,310766519000
swe,1989,322888326000
swe,1990,314615765000
swe,1991,308359312000
swe,1992,312047314000
swe,1993,308548000000
swe,1994,315407000000
swe,1995,312454000000
swe,1996,312250000000
swe,1997,317674000000
swe,1998,330881000000
swe,1999,343766000000
swe,2000,342853000000
swe,2001,349974000000
swe,2002,362215000000
swe,2003,369896000000
swe,2004,377142000000
swe,2005,393670000000
swe,2006,408129000000
swe,2007,423415000000
swe,2008,422972000000
swe,2009,417570000000
swe,2010,438907000000
swe,2011,438106000000
swe,2012,432893000000
swe,2013,438640000000
swe,2014,447560000000
swe,2015,472427000000
swe,2016,497588000000
swe,2017,502422000000
swe,2018,510068000000
swe,2019,516575000000
swe,2020,513820000000
swz,1971,113991400
swz,1972,135830200
swz,1973,141839100
swz,1974,197054800
swz,1975,375578100
swz,1976,312485200
swz,1977,283981100
swz,1978,179886700
swz,1979,214854100
swz,1980,320116600
swz,1981,321649900
swz,1982,325184600
swz,1983,329729100
swz,1984,350431900
swz,1985,363560300
swz,1986,406480700
swz,1987,459500000
swz,1988,492321400
swz,1989,514034000
swz,1990,545340600
swz,1991,598108700
swz,1992,542562100
swz,1993,548603700
swz,1994,634260600
swz,1995,558000000
swz,1996,585454700
swz,1997,630741400
swz,1998,652438700
swz,1999,711184100
swz,2000,1265511600
swz,2001,1360295700
swz,2002,1371427200
swz,2003,1363808500
swz,2004,1340067000
swz,2005,1437796800
swz,2006,1477555100
swz,2007,1467597500
swz,2008,1443743500
swz,2009,1593606300
swz,2010,1750196300
swz,2011,1656471900
swz,2012,1846949800
swz,2013,1890905000
swz,2014,1857049900
swz,2015,1792995500
swz,2016,1752775300
swz,2017,1870907500
swz,2018,2086944300
swz,2019,2076430200
swz,2020,2009229600
syc,1978,202992500
syc,1979,112500200
syc,1980,107720800
syc,1981,98871400
syc,1982,349028300
syc,1983,303091200
syc,1984,335339100
syc,1985,402234200
syc,1986,422580300
syc,1987,411740500
syc,1988,560027400
syc,1989,646841500
syc,1990,683399600
syc,1991,602000700
syc,1992,810519500
syc,1993,1046825000
syc,1994,882728300
syc,1995,691929300
syc,1996,697245100
syc,1997,713250000
syc,1998,796358300
syc,1999,808305600
syc,2000,749431000
syc,2001,740287400
syc,2002,834356700
syc,2003,697522900
syc,2004,718453300
syc,2005,769558400
syc,2006,835237700
syc,2007,937591300
syc,2008,887191600
syc,2009,855678500
syc,2010,943756100
syc,2011,1163356500
syc,2012,1044057600
syc,2013,1037826500
syc,2014,1090181500
syc,2015,1159894400
syc,2016,1217872600
syc,2017,1270800000
syc,2018,1310002300
syc,2019,1262500000
syc,2020,1120000000
tca,2012,113167000
tca,2013,112098244.42894
tca,2014,135368685.92696
tca,2015,158510139.68365
tca,2016,158719415.71296
tca,2017,153322989.79995
tca,2018,166037495.73157
tca,2019,175723422.14469
tca,2020,140379464.8174
tcd,2005,65872000000
tcd,2007,79331000000
tcd,2008,88196000000
tcd,2009,94145000000
tcd,2010,111218000000
tcd,2011,132260000000
tcd,2012,137186000000
tcd,2013,145005000000
tcd,2014,155011000000
tcd,2015,135710000000
tcd,2016,126065755400
tcd,2017,122438000000
tcd,2018,126759873400
tcd,2019,130268428700
tcd,2020,129091000000
tgo,2012,607110902200
tgo,2013,657670839600
tgo,2014,249400666000
tgo,2015,295069469600
tgo,2016,302795000000
tgo,2017,289074000000
tgo,2018,295493395000
tgo,2019,350780228000
tgo,2020,345952845000
tjk,1985,363066700
tjk,1986,375774000
tjk,1987,371264700
tjk,1988,422870500
tjk,1989,395383900
tjk,1990,393011600
tjk,1991,365107800
tjk,1992,259226500
tjk,1993,216713400
tjk,1994,170553400
tjk,1995,149404800
tjk,1996,124454200
tjk,1997,126569900
tjk,1998,133278100
tjk,1999,138209400
tjk,2000,149700000
tjk,2001,152005800
tjk,2002,171187800
tjk,2003,195442300
tjk,2004,192901100
tjk,2005,197630600
tjk,2006,224716700
tjk,2007,232968900
tjk,2008,355568400
tjk,2009,390274400
tjk,2010,398832500
tjk,2011,433445500
tjk,2012,377957600
tjk,2013,460463000
tjk,2014,578157800
tjk,2015,622572700
tjk,2016,624814800
tjk,2017,473975500
tjk,2018,457439500
tjk,2019,337200000
tjk,2020,178900000
tkm,2005,261400000
tls,2000,5073800
tls,2001,7669600
tls,2002,11729700
tls,2003,14923200
tls,2004,11710700
tls,2005,12014000
tls,2006,1283500
tls,2007,10852900
tls,2008,25952100
tls,2009,6848700
tls,2010,15889500
tls,2011,30410000
tls,2012,35325300
tls,2013,35188400
tls,2014,35613200
tls,2015,9599500
tls,2016,7467300
tls,2017,4143400
tls,2018,-3617500
tls,2019,-5828300
tls,2020,14129400
ton,1981,62640691.61941
ton,1982,68519798.22836
ton,1983,70626508.67695
ton,1984,69141302.831
ton,1985,83769846.48432
ton,1986,84385179.40949
ton,1987,88418287.24293
ton,1988,91680769.4016
ton,1989,85193001.95125
ton,1990,86684546.27677
ton,1991,96652300
ton,1992,81452000
ton,1993,89288300
ton,1994,100299100
ton,1995,103707800
ton,1996,102192500
ton,1997,105725800
ton,1998,99700800
ton,1999,94857000
ton,2000,103742900
ton,2001,106093500
ton,2002,124281200
ton,2003,131930200
ton,2004,117889300
ton,2005,123783500
ton,2006,130417900
ton,2007,132476900
ton,2008,146871100
ton,2009,107336800
ton,2010,98859000
ton,2011,106909500
ton,2012,113107900
ton,2013,114949800
ton,2014,123484900
ton,2015,131770600
ton,2016,151421100
ton,2017,164480300
ton,2018,174166500
ton,2019,164806800
ton,2020,169000000
tto,1984,6407412498.84687
tto,1985,5738497385.83949
tto,1986,5424543590.86716
tto,1987,5116479105.16606
tto,1988,3857436614.39115
tto,1989,4347082071.03321
tto,1990,4477521382.6107
tto,1991,4470000600
tto,1992,4393374000
tto,1993,4329709200
tto,1994,4483944300
tto,1995,4661268100
tto,1996,4845228100
tto,1997,4976269800
tto,1998,5881576100
tto,1999,5598241900
tto,2000,4698787300
tto,2001,4764478800
tto,2002,5174961700
tto,2003,4956390000
tto,2004,1112868500
tto,2005,848316400
tto,2006,2023443300
tto,2007,2171782700
tto,2008,2111519800
tto,2009,6740175300
tto,2010,7133506700
tto,2011,5537003000
tto,2012,6532478900
tto,2013,6343900000
tto,2014,5291200000
tto,2015,6837400000
tto,2016,5513000000
tto,2017,4821300000
tto,2018,5907100000
tto,2019,5957065300
tun,2000,3830909878.71373
tun,2001,4001226586.36009
tun,2002,3973999325.75514
tun,2003,4073967169.91849
tun,2004,4222092348.25784
tun,2005,4454301120.13335
tun,2006,4596885984.88037
tun,2007,4688003455.60022
tun,2008,4940032219.99913
tun,2009,5131581750.59317
tun,2010,5161271372.79472
tun,2011,4848098990.40586
tun,2012,5106351186.38498
tun,2013,5555710090.78686
tun,2014,6083502549.41161
tun,2015,6242638041.77759
tun,2016,6626844381.02686
tun,2017,6815721544.32511
tun,2018,7064209504.49407
tun,2019,7139502278.35331
tun,2020,6778364315.57088
tur,1968,20724412400
tur,1969,21556309800
tur,1970,21418420600
tur,1971,21354478100
tur,1972,24324811600
tur,1973,25654012400
tur,1974,24947979700
tur,1975,27590779700
tur,1976,33558913600
tur,1977,33635177600
tur,1978,35742967500
tur,1979,38147876600
tur,1980,30771475400
tur,1981,31966161600
tur,1982,32006623500
tur,1983,34832184700
tur,1984,37173310600
tur,1985,41407544600
tur,1986,46518696500
tur,1987,51164074500
tur,1988,49679822100
tur,1989,49602059100
tur,1990,59186230200
tur,1991,61089045600
tur,1992,65294226700
tur,1993,75860705000
tur,1994,61970076700
tur,1995,65744699300
tur,1996,71846421000
tur,1997,78334133300
tur,1998,75701746000
tur,1999,72364404400
tur,2000,77986833500
tur,2001,73921335000
tur,2002,79215938400
tur,2003,84893304800
tur,2004,93584043800
tur,2005,104172513700
tur,2006,111769462700
tur,2007,118523161900
tur,2008,117923770500
tur,2009,108109417400
tur,2010,128871801100
tur,2011,141919074400
tur,2012,144223079400
tur,2013,162251958600
tur,2014,165657354300
tur,2015,181561929400
tur,2016,188413146100
tur,2017,196340450200
tur,2018,196917551700
tur,2019,197474217100
tur,2020,217950770500
tuv,2000,3391500
tuv,2001,3910700
tuv,2002,3727700
tuv,2003,3418200
tuv,2004,2973700
tuv,2005,2787800
tuv,2006,2482000
tuv,2007,2578000
tuv,2008,2597000
tuv,2009,2235000
tuv,2010,1986000
tuv,2011,2127000
tuv,2012,4074700
tuv,2013,4648300
tuv,2014,5305500
tuv,2015,6193100
tza,1990,2539968245962.06982
tza,1991,2365861896400
tza,1992,1973527958200
tza,1993,2267771397800
tza,1994,2359676698000
tza,1995,2445704047200
tza,1996,2679460402800
tza,1997,2850371920300
tza,1998,2853503110600
tza,1999,2991237150500
tza,2000,3137832545700
tza,2001,3325045655500
tza,2002,3563699177500
tza,2003,3810610982800
tza,2004,4109702099400
tza,2005,4414280627900
tza,2006,4715197259700
tza,2007,5040546457400
tza,2008,5284836293900
tza,2009,5958829420300
tza,2010,6183269719400
tza,2011,6933622826300
tza,2012,6961770661600
tza,2013,8179129175100
tza,2014,8001089978900
tza,2015,7864579414200
tza,2016,8024535476500
tza,2017,8392765323800
tza,2018,8916295000000
tza,2019,9388293000000
tza,2020,9576058000000
uga,1982,229635983033.88901
uga,1983,296932778552.04797
uga,1984,366056284501.15399
uga,1985,329594946841.19202
uga,1986,302163275412.31799
uga,1987,328161945705.15002
uga,1988,404757586837.60095
uga,1989,458362275259.04694
uga,1990,551875628645.24597
uga,1991,617972694400
uga,1992,672200416800
uga,1993,722381332500
uga,1994,879356502500
uga,1995,1085834080300
uga,1996,1351142092800
uga,1997,1503821522200
uga,1998,1467730775400
uga,1999,1695330778400
uga,2000,1504830030800
uga,2001,1577718763300
uga,2002,1630886121400
uga,2003,1715409631000
uga,2004,1928222657100
uga,2005,1993265570600
uga,2006,2343101257300
uga,2007,2996111317700
uga,2008,3519631424900
uga,2009,4331768184300
uga,2010,4388331724400
uga,2011,4911033421900
uga,2012,5664329701500
uga,2013,5701596215700
uga,2014,6126819190300
uga,2015,6732159491500
uga,2016,6880356976000
uga,2017,7630630959900
uga,2018,7968078044300
uga,2019,8317478248400
uga,2020,8185128822600
ukr,1991,594392004832.09595
ukr,1992,537128004749.07098
ukr,1993,495803437636.47296
ukr,1994,383416093123.10095
ukr,1995,342827194010.44397
ukr,1996,310576440671.27698
ukr,1997,370918149235.47906
ukr,1998,361390395939.85101
ukr,1999,365835826423.12402
ukr,2000,394371000000
ukr,2001,330844000000
ukr,2002,331137000000
ukr,2003,340977000000
ukr,2004,343575000000
ukr,2005,443333000000
ukr,2006,505667000000
ukr,2007,531052000000
ukr,2008,551687000000
ukr,2009,436717000000
ukr,2010,451855000000
ukr,2011,496029000000
ukr,2012,488110000000
ukr,2013,470683000000
ukr,2014,433314000000
ukr,2015,360199000000
ukr,2016,362139000000
ukr,2017,377461000000
ukr,2018,381035000000
ukr,2019,381926000000
ukr,2020,360138596000
ury,1983,53550575139.73289
ury,1984,53552231424.4045
ury,1985,59093926730.6442
ury,1986,64549094081.81409
ury,1987,67587963708.0314
ury,1988,47842378173.0558
ury,1989,45848477759.0434
ury,1990,46935470060.3071
ury,1991,54108698000
ury,1992,67096494200
ury,1993,76996156000
ury,1994,90200821600
ury,1995,86023601600
ury,1996,93333043500
ury,1997,100566548900
ury,1998,106929161800
ury,1999,105380428700
ury,2000,101502597500
ury,2001,95722906400
ury,2002,79254896900
ury,2003,78378794700
ury,2004,85736225800
ury,2005,93497078600
ury,2006,105788488900
ury,2007,115532054500
ury,2008,129973828100
ury,2009,132472340800
ury,2010,148610861600
