geo,time,sp_pop_dpnd_ol
blr,1982,15.63147
blr,1983,15.25951
blr,1984,14.9713
blr,1985,14.83525
blr,1986,14.90135
blr,1987,15.06407
blr,1988,15.31582
blr,1989,15.65217
blr,1990,16.07242
blr,1991,16.64615
blr,1992,17.28366
blr,1993,17.92044
blr,1994,18.46287
blr,1995,18.8586
blr,1996,19.23781
blr,1997,19.44748
blr,1998,19.55315
blr,1999,19.65869
blr,2000,19.82334
blr,2001,20.20428
blr,2002,20.63032
blr,2003,21.00933
blr,2004,21.20057
blr,2005,21.13297
blr,2006,21.03198
blr,2007,20.70766
blr,2008,20.27242
blr,2009,19.88266
blr,2010,19.62907
blr,2011,19.6625
blr,2012,19.81101
blr,2013,20.04897
blr,2014,20.33137
blr,2015,20.634
blr,2016,20.87119
blr,2017,21.21036
blr,2018,21.73875
blr,2019,22.43241
blr,2020,23.19191
blz,1960,8.20179
blz,1961,8.37318
blz,1962,8.50388
blz,1963,8.61817
blz,1964,8.68926
blz,1965,8.73346
blz,1966,8.80115
blz,1967,8.83505
blz,1968,8.84661
blz,1969,8.83656
blz,1970,8.83443
blz,1971,9.01203
blz,1972,9.15576
blz,1973,9.29624
blz,1974,9.42293
blz,1975,9.54564
blz,1976,9.56917
blz,1977,9.55993
blz,1978,9.49282
blz,1979,9.36418
blz,1980,9.17284
blz,1981,9.00301
blz,1982,8.82236
blz,1983,8.62146
blz,1984,8.41516
blz,1985,8.19493
blz,1986,8.10073
blz,1987,8.00241
blz,1988,7.93158
blz,1989,7.8856
blz,1990,7.8802
blz,1991,7.98036
blz,1992,8.12467
blz,1993,8.29654
blz,1994,8.45625
blz,1995,8.56989
blz,1996,8.22954
blz,1997,7.87488
blz,1998,7.55212
blz,1999,7.28293
blz,2000,7.05979
blz,2001,6.86867
blz,2002,6.67793
blz,2003,6.47774
blz,2004,6.266
blz,2005,6.03322
blz,2006,6.13358
blz,2007,6.24687
blz,2008,6.37942
blz,2009,6.54915
blz,2010,6.76337
blz,2011,6.76838
blz,2012,6.79168
blz,2013,6.82818
blz,2014,6.88382
blz,2015,6.95799
blz,2016,7.05159
blz,2017,7.15842
blz,2018,7.28868
blz,2019,7.43931
blz,2020,7.61268
bol,1960,8.35739
bol,1961,8.2473
bol,1962,8.09749
bol,1963,7.92118
bol,1964,7.73066
bol,1965,7.53375
bol,1966,7.48178
bol,1967,7.41342
bol,1968,7.33387
bol,1969,7.24776
bol,1970,7.15848
bol,1971,7.1821
bol,1972,7.19195
bol,1973,7.19168
bol,1974,7.18514
bol,1975,7.1746
bol,1976,7.25827
bol,1977,7.33183
bol,1978,7.39058
bol,1979,7.42772
bol,1980,7.44059
bol,1981,7.55838
bol,1982,7.66109
bol,1983,7.75663
bol,1984,7.8535
bol,1985,7.95585
bol,1986,8.0354
bol,1987,8.10853
bol,1988,8.18184
bol,1989,8.26232
bol,1990,8.35324
bol,1991,8.44619
bol,1992,8.53789
bol,1993,8.62388
bol,1994,8.69766
bol,1995,8.75652
bol,1996,8.86679
bol,1997,8.96496
bol,1998,9.0524
bol,1999,9.12963
bol,2000,9.1987
bol,2001,9.28855
bol,2002,9.37007
bol,2003,9.45292
bol,2004,9.54772
bol,2005,9.66044
bol,2006,9.77402
bol,2007,9.89585
bol,2008,10.02497
bol,2009,10.15965
bol,2010,10.29941
bol,2011,10.45989
bol,2012,10.62051
bol,2013,10.78162
bol,2014,10.94278
bol,2015,11.10496
bol,2016,11.29105
bol,2017,11.47173
bol,2018,11.6498
bol,2019,11.82961
bol,2020,12.01609
bra,1960,5.86872
bra,1961,5.97697
bra,1962,6.0796
bra,1963,6.16738
bra,1964,6.22838
bra,1965,6.25896
bra,1966,6.30439
bra,1967,6.32022
bra,1968,6.31912
bra,1969,6.31599
bra,1970,6.31884
bra,1971,6.35947
bra,1972,6.39584
bra,1973,6.42757
bra,1974,6.45306
bra,1975,6.47224
bra,1976,6.51891
bra,1977,6.55584
bra,1978,6.58292
bra,1979,6.59895
bra,1980,6.60513
bra,1981,6.63786
bra,1982,6.65637
bra,1983,6.66802
bra,1984,6.68108
bra,1985,6.701
bra,1986,6.76718
bra,1987,6.82912
bra,1988,6.89107
bra,1989,6.95866
bra,1990,7.03498
bra,1991,7.16547
bra,1992,7.29903
bra,1993,7.42591
bra,1994,7.53337
bra,1995,7.6175
bra,1996,7.72641
bra,1997,7.81257
bra,1998,7.89145
bra,1999,7.98329
bra,2000,8.09903
bra,2001,8.26603
bra,2002,8.45225
bra,2003,8.64764
bra,2004,8.83665
bra,2005,9.0128
bra,2006,9.20103
bra,2007,9.37862
bra,2008,9.55776
bra,2009,9.75432
bra,2010,9.97839
bra,2011,10.24102
bra,2012,10.52237
bra,2013,10.82622
bra,2014,11.15697
bra,2015,11.5186
bra,2016,11.91936
bra,2017,12.34458
bra,2018,12.79387
bra,2019,13.26601
bra,2020,13.76252
brb,1960,12.39498
brb,1961,12.6479
brb,1962,12.82721
brb,1963,12.97764
brb,1964,13.1586
brb,1965,13.41591
brb,1966,13.73773
brb,1967,14.11513
brb,1968,14.51213
brb,1969,14.86776
brb,1970,15.16745
brb,1971,15.29605
brb,1972,15.55293
brb,1973,15.97086
brb,1974,16.49443
brb,1975,17.00948
brb,1976,17.21498
brb,1977,17.30554
brb,1978,17.40144
brb,1979,17.56178
brb,1980,17.77745
brb,1981,17.65774
brb,1982,17.49271
brb,1983,17.27952
brb,1984,17.01008
brb,1985,16.68055
brb,1986,16.50167
brb,1987,16.26903
brb,1988,16.02151
brb,1989,15.80961
brb,1990,15.65649
brb,1991,15.78268
brb,1992,15.97497
brb,1993,16.20377
brb,1994,16.42656
brb,1995,16.63127
brb,1996,16.92022
brb,1997,17.20523
brb,1998,17.51496
brb,1999,17.86348
brb,2000,18.26345
brb,2001,18.3177
brb,2002,18.38127
brb,2003,18.45227
brb,2004,18.51808
brb,2005,18.58647
brb,2006,18.72931
brb,2007,18.87611
brb,2008,19.07573
brb,2009,19.36436
brb,2010,19.77571
brb,2011,20.07619
brb,2012,20.44923
brb,2013,20.88968
brb,2014,21.38085
brb,2015,21.9084
brb,2016,22.44833
brb,2017,23.0192
brb,2018,23.63762
brb,2019,24.3274
brb,2020,25.10185
brn,1960,7.372
brn,1961,7.40483
brn,1962,7.42645
brn,1963,7.44321
brn,1964,7.42646
brn,1965,7.37969
brn,1966,7.20349
brn,1967,7.01538
brn,1968,6.84295
brn,1969,6.70353
brn,1970,6.59184
brn,1971,6.49261
brn,1972,6.39578
brn,1973,6.32045
brn,1974,6.26539
brn,1975,6.22791
brn,1976,6.04185
brn,1977,5.80482
brn,1978,5.52757
brn,1979,5.21155
brn,1980,4.84129
brn,1981,4.82548
brn,1982,4.80588
brn,1983,4.77652
brn,1984,4.74162
brn,1985,4.71872
brn,1986,4.62008
brn,1987,4.51763
brn,1988,4.41276
brn,1989,4.29604
brn,1990,4.16189
brn,1991,4.13262
brn,1992,4.10167
brn,1993,4.07829
brn,1994,4.07129
brn,1995,4.08341
brn,1996,3.97103
brn,1997,3.85807
brn,1998,3.75449
brn,1999,3.64687
brn,2000,3.53593
brn,2001,3.69654
brn,2002,3.83991
brn,2003,3.97375
brn,2004,4.1108
brn,2005,4.26645
brn,2006,4.43482
brn,2007,4.57708
brn,2008,4.68423
brn,2009,4.75549
brn,2010,4.79796
brn,2011,4.9041
brn,2012,5.03786
brn,2013,5.20173
brn,2014,5.40985
brn,2015,5.67095
brn,2016,5.98852
brn,2017,6.34964
brn,2018,6.75888
brn,2019,7.21709
brn,2020,7.72481
btn,1960,4.24791
btn,1961,4.27843
btn,1962,4.28636
btn,1963,4.27344
btn,1964,4.24661
btn,1965,4.21198
btn,1966,4.25367
btn,1967,4.28285
btn,1968,4.29867
btn,1969,4.30141
btn,1970,4.28853
btn,1971,4.34271
btn,1972,4.37994
btn,1973,4.40232
btn,1974,4.41193
btn,1975,4.41694
btn,1976,4.47591
btn,1977,4.52185
btn,1978,4.55577
btn,1979,4.58101
btn,1980,4.59521
btn,1981,4.68448
btn,1982,4.75838
btn,1983,4.81964
btn,1984,4.87015
btn,1985,4.91233
btn,1986,5.00423
btn,1987,5.08246
btn,1988,5.15059
btn,1989,5.21087
btn,1990,5.26508
btn,1991,5.50043
btn,1992,5.74026
btn,1993,5.98641
btn,1994,6.23527
btn,1995,6.48969
btn,1996,6.61064
btn,1997,6.71715
btn,1998,6.81056
btn,1999,6.89076
btn,2000,6.9595
btn,2001,7.03988
btn,2002,7.10465
btn,2003,7.16134
btn,2004,7.21942
btn,2005,7.28116
btn,2006,7.4504
btn,2007,7.61645
btn,2008,7.7778
btn,2009,7.92969
btn,2010,8.07196
btn,2011,8.19215
btn,2012,8.3066
btn,2013,8.41302
btn,2014,8.50622
btn,2015,8.5876
btn,2016,8.66668
btn,2017,8.73164
btn,2018,8.79868
btn,2019,8.88617
btn,2020,9.00522
bwa,1960,8.23729
bwa,1961,8.24006
bwa,1962,8.20467
bwa,1963,8.1522
bwa,1964,8.10515
bwa,1965,8.07074
bwa,1966,8.11413
bwa,1967,8.14623
bwa,1968,8.15321
bwa,1969,8.1186
bwa,1970,8.03655
bwa,1971,7.94083
bwa,1972,7.81423
bwa,1973,7.66108
bwa,1974,7.48188
bwa,1975,7.27857
bwa,1976,7.1645
bwa,1977,7.07721
bwa,1978,7.02804
bwa,1979,7.01777
bwa,1980,7.03591
bwa,1981,6.89051
bwa,1982,6.71488
bwa,1983,6.53386
bwa,1984,6.37945
bwa,1985,6.26236
bwa,1986,6.21013
bwa,1987,6.21406
bwa,1988,6.25408
bwa,1989,6.30257
bwa,1990,6.34829
bwa,1991,6.31784
bwa,1992,6.25858
bwa,1993,6.17874
bwa,1994,6.08163
bwa,1995,5.96311
bwa,1996,5.88633
bwa,1997,5.79994
bwa,1998,5.72045
bwa,1999,5.65557
bwa,2000,5.60234
bwa,2001,5.5236
bwa,2002,5.43059
bwa,2003,5.33797
bwa,2004,5.26244
bwa,2005,5.21323
bwa,2006,5.23737
bwa,2007,5.27745
bwa,2008,5.32119
bwa,2009,5.35514
bwa,2010,5.37446
bwa,2011,5.54874
bwa,2012,5.71553
bwa,2013,5.88359
bwa,2014,6.06496
bwa,2015,6.26413
bwa,2016,6.45227
bwa,2017,6.64805
bwa,2018,6.84992
bwa,2019,7.05664
bwa,2020,7.26788
caf,1960,8.77166
caf,1961,8.82415
caf,1962,8.86169
caf,1963,8.87612
caf,1964,8.85359
caf,1965,8.78991
caf,1966,8.81731
caf,1967,8.79796
caf,1968,8.74167
caf,1969,8.65783
caf,1970,8.55344
caf,1971,8.62369
caf,1972,8.66017
caf,1973,8.66409
caf,1974,8.63701
caf,1975,8.58026
caf,1976,8.56708
caf,1977,8.5236
caf,1978,8.45178
caf,1979,8.35411
caf,1980,8.23249
caf,1981,8.14796
caf,1982,8.03523
caf,1983,7.90521
caf,1984,7.76784
caf,1985,7.62965
caf,1986,7.66067
caf,1987,7.66903
caf,1988,7.65449
caf,1989,7.61961
caf,1990,7.56485
caf,1991,7.51995
caf,1992,7.45014
caf,1993,7.35843
caf,1994,7.24576
caf,1995,7.11425
caf,1996,7.07834
caf,1997,7.00793
caf,1998,6.90827
caf,1999,6.7834
caf,2000,6.63794
caf,2001,6.60422
caf,2002,6.53846
caf,2003,6.4432
caf,2004,6.32156
caf,2005,6.17578
caf,2006,6.14266
caf,2007,6.08262
caf,2008,5.9933
caf,2009,5.87065
caf,2010,5.71522
caf,2011,5.72301
caf,2012,5.69533
caf,2013,5.63602
caf,2014,5.55239
caf,2015,5.448
caf,2016,5.42606
caf,2017,5.39125
caf,2018,5.34375
caf,2019,5.28449
caf,2020,5.21454
can,1960,13.14364
can,1961,13.18064
can,1962,13.18947
can,1963,13.18015
can,1964,13.16449
can,1965,13.15047
can,1966,13.09766
can,1967,13.04788
can,1968,13.00902
can,1969,12.98333
can,1970,12.97117
can,1971,12.96168
can,1972,12.94972
can,1973,12.94809
can,1974,12.97011
can,1975,13.02274
can,1976,13.18485
can,1977,13.35917
can,1978,13.54097
can,1979,13.72215
can,1980,13.90204
can,1981,14.09144
can,1982,14.27317
can,1983,14.46835
can,1984,14.70075
can,1985,14.98162
can,1986,15.25444
can,1987,15.55927
can,1988,15.88593
can,1989,16.21508
can,1990,16.53443
can,1991,16.80616
can,1992,17.04983
can,1993,17.26991
can,1994,17.47321
can,1995,17.66684
can,1996,17.84677
can,1997,18.00937
can,1998,18.1562
can,1999,18.28663
can,2000,18.40447
can,2001,18.50308
can,2002,18.58829
can,2003,18.67762
can,2004,18.79324
can,2005,18.95422
can,2006,19.13835
can,2007,19.35344
can,2008,19.62098
can,2009,19.9666
can,2010,20.40672
can,2011,20.90334
can,2012,21.48626
can,2013,22.15015
can,2014,22.86957
can,2015,23.62396
can,2016,24.32484
can,2017,25.03065
can,2018,25.75873
can,2019,26.53571
can,2020,27.38091
chanisl,1960,20.15924
chanisl,1961,20.27936
chanisl,1962,20.3852
chanisl,1963,20.52958
chanisl,1964,20.7142
chanisl,1965,20.92568
chanisl,1966,21.02951
chanisl,1967,21.1178
chanisl,1968,21.23479
chanisl,1969,21.40555
chanisl,1970,21.60899
chanisl,1971,21.80907
chanisl,1972,21.9181
chanisl,1973,21.96605
chanisl,1974,21.9809
chanisl,1975,21.97614
chanisl,1976,22.27873
chanisl,1977,22.49815
chanisl,1978,22.61081
chanisl,1979,22.59626
chanisl,1980,22.49179
chanisl,1981,22.41276
chanisl,1982,22.23804
chanisl,1983,22.02356
chanisl,1984,21.80262
chanisl,1985,21.61377
chanisl,1986,21.53078
chanisl,1987,21.42925
chanisl,1988,21.33377
chanisl,1989,21.21002
chanisl,1990,21.06937
chanisl,1991,21.15808
chanisl,1992,21.20157
chanisl,1993,21.21283
chanisl,1994,21.18574
chanisl,1995,21.11807
chanisl,1996,21.17928
chanisl,1997,21.19573
chanisl,1998,21.18938
chanisl,1999,21.1914
chanisl,2000,21.22274
chanisl,2001,21.43368
chanisl,2002,21.59462
chanisl,2003,21.67296
chanisl,2004,21.70533
chanisl,2005,21.78829
chanisl,2006,22.05901
chanisl,2007,22.24881
chanisl,2008,22.30664
chanisl,2009,22.2686
chanisl,2010,22.26785
chanisl,2011,22.71709
chanisl,2012,23.18949
chanisl,2013,23.61995
chanisl,2014,23.95388
chanisl,2015,24.21035
chanisl,2016,24.64631
chanisl,2017,25.11718
chanisl,2018,25.62006
chanisl,2019,26.14172
chanisl,2020,26.69615
che,1960,15.54689
che,1961,15.68054
che,1962,15.77987
che,1963,15.85596
che,1964,15.92281
che,1965,15.99138
che,1966,16.25802
che,1967,16.52491
che,1968,16.79364
che,1969,17.06092
che,1970,17.32283
che,1971,17.73395
che,1972,18.11902
che,1973,18.4787
che,1974,18.81395
che,1975,19.1243
che,1976,19.60283
che,1977,20.05399
che,1978,20.45053
che,1979,20.75327
che,1980,20.94662
che,1981,20.94411
che,1982,20.83098
che,1983,20.67301
che,1984,20.55929
che,1985,20.5393
che,1986,20.64349
che,1987,20.81006
che,1988,21.00807
che,1989,21.19098
che,1990,21.33447
che,1991,21.47606
che,1992,21.57542
che,1993,21.638
che,1994,21.67583
che,1995,21.69858
che,1996,21.93442
che,1997,22.15555
che,1998,22.35775
che,1999,22.53571
che,2000,22.69051
che,2001,22.80563
che,2002,22.89254
che,2003,22.97411
che,2004,23.08164
che,2005,23.23604
che,2006,23.45169
che,2007,23.71258
che,2008,24.02484
che,2009,24.39353
che,2010,24.82189
che,2011,25.16797
che,2012,25.56026
che,2013,25.98676
che,2014,26.4048
che,2015,26.77802
che,2016,27.23231
che,2017,27.63387
che,2018,28.01924
che,2019,28.44703
che,2020,28.96032
chl,1960,6.60587
chl,1961,6.73265
chl,1962,6.84539
chl,1963,6.94191
chl,1964,7.01859
chl,1965,7.07392
chl,1966,7.15299
chl,1967,7.20834
chl,1968,7.24703
chl,1969,7.27807
chl,1970,7.30677
chl,1971,7.37554
chl,1972,7.43705
chl,1973,7.49202
chl,1974,7.54025
chl,1975,7.58256
chl,1976,7.67399
chl,1977,7.75928
chl,1978,7.83722
chl,1979,7.90507
chl,1980,7.96335
chl,1981,8.05665
chl,1982,8.14231
chl,1983,8.22742
chl,1984,8.32008
chl,1985,8.42609
chl,1986,8.56146
chl,1987,8.69994
chl,1988,8.85463
chl,1989,9.04277
chl,1990,9.2724
chl,1991,9.53563
chl,1992,9.82823
chl,1993,10.13258
chl,1994,10.4231
chl,1995,10.68628
chl,1996,10.94478
chl,1997,11.17667
chl,1998,11.38737
chl,1999,11.58277
chl,2000,11.76733
chl,2001,11.94588
chl,2002,12.11039
chl,2003,12.2696
chl,2004,12.43262
chl,2005,12.60662
chl,2006,12.78281
chl,2007,12.96856
chl,2008,13.1711
chl,2009,13.39793
chl,2010,13.65603
chl,2011,13.92503
chl,2012,14.21872
chl,2013,14.55105
chl,2014,14.93927
chl,2015,15.39356
chl,2016,15.80647
chl,2017,16.2711
chl,2018,16.77885
chl,2019,17.31393
chl,2020,17.86764
chn,1960,6.52957
chn,1961,6.57858
chn,1962,6.55623
chn,1963,6.47413
chn,1964,6.34592
chn,1965,6.18031
chn,1966,6.33151
chn,1967,6.45699
chn,1968,6.55826
chn,1969,6.64076
chn,1970,6.71151
chn,1971,6.84409
chn,1972,6.9655
chn,1973,7.07879
chn,1974,7.18495
chn,1975,7.28401
chn,1976,7.42567
chn,1977,7.55459
chn,1978,7.67125
chn,1979,7.7761
chn,1980,7.87055
chn,1981,7.99081
chn,1982,8.09548
chn,1983,8.1835
chn,1984,8.252
chn,1985,8.30277
chn,1986,8.36218
chn,1987,8.40186
chn,1988,8.43724
chn,1989,8.48617
chn,1990,8.55906
chn,1991,8.659
chn,1992,8.76788
chn,1993,8.88804
chn,1994,9.0197
chn,1995,9.16215
chn,1996,9.33844
chn,1997,9.51735
chn,1998,9.68948
chn,1999,9.83925
chn,2000,9.95893
chn,2001,10.08021
chn,2002,10.17001
chn,2003,10.23939
chn,2004,10.30183
chn,2005,10.36869
chn,2006,10.46544
chn,2007,10.56765
chn,2008,10.6875
chn,2009,10.83554
chn,2010,11.0208
chn,2011,11.27822
chn,2012,11.55186
chn,2013,11.87585
chn,2014,12.29971
chn,2015,12.85122
chn,2016,13.57653
chn,2017,14.42482
chn,2018,15.33786
chn,2019,16.22124
chn,2020,17.01975
civ,1960,5.01373
civ,1961,5.07048
civ,1962,5.12005
civ,1963,5.16178
civ,1964,5.19335
civ,1965,5.21477
civ,1966,5.24913
civ,1967,5.26332
civ,1968,5.26297
civ,1969,5.2539
civ,1970,5.24091
civ,1971,5.21873
civ,1972,5.18722
civ,1973,5.15126
civ,1974,5.1152
civ,1975,5.08237
civ,1976,5.07301
civ,1977,5.05605
civ,1978,5.03592
civ,1979,5.01632
civ,1980,5.00048
civ,1981,5.00673
civ,1982,5.00627
civ,1983,5.00245
civ,1984,4.998
civ,1985,4.99532
civ,1986,5.02772
civ,1987,5.05153
civ,1988,5.06961
civ,1989,5.08423
civ,1990,5.09801
civ,1991,5.12393
civ,1992,5.13851
civ,1993,5.14679
civ,1994,5.15358
civ,1995,5.16245
civ,1996,5.20641
civ,1997,5.23761
civ,1998,5.25873
civ,1999,5.272
civ,2000,5.27935
civ,2001,5.34762
civ,2002,5.39661
civ,2003,5.42664
civ,2004,5.438
civ,2005,5.4309
civ,2006,5.45784
civ,2007,5.46507
civ,2008,5.45011
civ,2009,5.40855
civ,2010,5.34076
civ,2011,5.32441
civ,2012,5.28275
civ,2013,5.22752
civ,2014,5.17253
civ,2015,5.12475
civ,2016,5.14675
civ,2017,5.16533
civ,2018,5.17886
civ,2019,5.18499
civ,2020,5.18364
cmr,1960,6.84514
cmr,1961,6.92847
cmr,1962,6.98816
cmr,1963,7.02698
cmr,1964,7.04654
cmr,1965,7.04928
cmr,1966,7.11022
cmr,1967,7.14611
cmr,1968,7.16085
cmr,1969,7.15815
cmr,1970,7.14152
cmr,1971,7.1868
cmr,1972,7.20985
cmr,1973,7.21318
cmr,1974,7.19825
cmr,1975,7.16733
cmr,1976,7.1931
cmr,1977,7.19487
cmr,1978,7.1767
cmr,1979,7.14229
cmr,1980,7.09469
cmr,1981,7.10486
cmr,1982,7.09305
cmr,1983,7.06302
cmr,1984,7.01809
cmr,1985,6.96125
cmr,1986,6.95718
cmr,1987,6.93302
cmr,1988,6.89244
cmr,1989,6.83887
cmr,1990,6.77515
cmr,1991,6.75387
cmr,1992,6.71231
cmr,1993,6.65354
cmr,1994,6.57987
cmr,1995,6.49388
cmr,1996,6.45011
cmr,1997,6.38397
cmr,1998,6.30042
cmr,1999,6.20408
cmr,2000,6.09862
cmr,2001,6.0515
cmr,2002,5.9865
cmr,2003,5.90571
cmr,2004,5.81046
cmr,2005,5.70294
cmr,2006,5.64984
cmr,2007,5.58048
cmr,2008,5.49937
cmr,2009,5.41106
cmr,2010,5.31858
cmr,2011,5.28035
cmr,2012,5.23201
cmr,2013,5.17598
cmr,2014,5.11444
cmr,2015,5.04929
cmr,2016,5.03938
cmr,2017,5.02083
cmr,2018,4.99433
cmr,2019,4.95982
cmr,2020,4.9188
cod,1960,5.46455
cod,1961,5.46392
cod,1962,5.44268
cod,1963,5.40667
cod,1964,5.36168
cod,1965,5.31129
cod,1966,5.33923
cod,1967,5.35399
cod,1968,5.35761
cod,1969,5.35128
cod,1970,5.33644
cod,1971,5.3828
cod,1972,5.41224
cod,1973,5.42774
cod,1974,5.4323
cod,1975,5.42814
cod,1976,5.47259
cod,1977,5.50119
cod,1978,5.51673
cod,1979,5.52152
cod,1980,5.5178
cod,1981,5.56671
cod,1982,5.59784
cod,1983,5.61359
cod,1984,5.6161
cod,1985,5.60723
cod,1986,5.64454
cod,1987,5.66665
cod,1988,5.67697
cod,1989,5.67868
cod,1990,5.67423
cod,1991,5.70104
cod,1992,5.71856
cod,1993,5.72958
cod,1994,5.73618
cod,1995,5.74048
cod,1996,5.77024
cod,1997,5.78165
cod,1998,5.7777
cod,1999,5.76116
cod,2000,5.73424
cod,2001,5.76486
cod,2002,5.78164
cod,2003,5.78776
cod,2004,5.7861
cod,2005,5.77891
cod,2006,5.81699
cod,2007,5.84329
cod,2008,5.86076
cod,2009,5.87232
cod,2010,5.88
cod,2011,5.91692
cod,2012,5.94466
cod,2013,5.96218
cod,2014,5.96705
cod,2015,5.95938
cod,2016,5.96529
cod,2017,5.95652
cod,2018,5.9387
cod,2019,5.9177
cod,2020,5.89744
cog,1960,6.33183
cog,1961,6.41077
cog,1962,6.47451
cog,1963,6.5195
cog,1964,6.53952
cog,1965,6.53377
cog,1966,6.58563
cog,1967,6.60624
cog,1968,6.60179
cog,1969,6.57577
cog,1970,6.53204
cog,1971,6.54828
cog,1972,6.53945
cog,1973,6.50839
cog,1974,6.45875
cog,1975,6.39245
cog,1976,6.3927
cog,1977,6.36878
cog,1978,6.32457
cog,1979,6.262
cog,1980,6.18446
cog,1981,6.15926
cog,1982,6.11275
cog,1983,6.04904
cog,1984,5.97157
cog,1985,5.88326
cog,1986,5.85068
cog,1987,5.79853
cog,1988,5.73098
cog,1989,5.64966
cog,1990,5.55788
cog,1991,5.51386
cog,1992,5.45236
cog,1993,5.37696
cog,1994,5.29304
cog,1995,5.20334
cog,1996,5.16801
cog,1997,5.11977
cog,1998,5.0617
cog,1999,4.99551
cog,2000,4.92279
cog,2001,4.90278
cog,2002,4.87046
cog,2003,4.82831
cog,2004,4.77813
cog,2005,4.7208
cog,2006,4.69118
cog,2007,4.65378
cog,2008,4.61143
cog,2009,4.56545
cog,2010,4.51771
cog,2011,4.55611
cog,2012,4.58583
cog,2013,4.60939
cog,2014,4.62928
cog,2015,4.64741
cog,2016,4.71028
cog,2017,4.76996
cog,2018,4.82716
cog,2019,4.88223
cog,2020,4.93639
col,1960,5.79409
col,1961,5.8298
col,1962,5.85178
col,1963,5.86208
col,1964,5.86254
col,1965,5.85527
col,1966,5.88961
col,1967,5.91355
col,1968,5.92818
col,1969,5.93434
col,1970,5.93388
col,1971,5.97344
col,1972,5.99899
col,1973,6.01651
col,1974,6.03348
col,1975,6.05391
col,1976,6.10363
col,1977,6.15422
col,1978,6.20166
col,1979,6.24056
col,1980,6.27039
col,1981,6.31672
col,1982,6.35292
col,1983,6.38665
col,1984,6.42695
col,1985,6.47941
col,1986,6.56248
col,1987,6.65197
col,1988,6.7481
col,1989,6.84991
col,1990,6.9574
col,1991,7.08119
col,1992,7.2054
col,1993,7.33147
col,1994,7.46116
col,1995,7.59591
col,1996,7.7468
col,1997,7.89921
col,1998,8.05311
col,1999,8.20744
col,2000,8.36248
col,2001,8.51736
col,2002,8.6727
col,2003,8.82875
col,2004,8.98451
col,2005,9.14131
col,2006,9.28505
col,2007,9.42815
col,2008,9.5802
col,2009,9.75363
col,2010,9.95754
col,2011,10.17864
col,2012,10.42217
col,2013,10.69464
col,2014,11.0034
col,2015,11.35319
col,2016,11.66793
col,2017,12.01437
col,2018,12.38683
col,2019,12.77569
col,2020,13.17787
com,1960,5.76415
com,1961,5.80872
com,1962,5.82975
com,1963,5.8217
com,1964,5.78396
com,1965,5.71188
com,1966,5.77097
com,1967,5.79158
com,1968,5.79522
com,1969,5.78047
com,1970,5.7568
com,1971,5.84382
com,1972,5.9158
com,1973,5.96402
com,1974,5.98977
com,1975,5.99805
com,1976,6.06467
com,1977,6.11532
com,1978,6.15078
com,1979,6.1744
com,1980,6.18615
com,1981,6.2484
com,1982,6.28361
com,1983,6.29731
com,1984,6.29288
com,1985,6.26333
com,1986,6.28748
com,1987,6.29072
com,1988,6.26949
com,1989,6.23261
com,1990,6.18029
com,1991,6.17829
com,1992,6.15434
com,1993,6.11774
com,1994,6.06365
com,1995,5.99616
com,1996,5.97021
com,1997,5.9243
com,1998,5.86809
com,1999,5.80035
com,2000,5.72929
com,2001,5.70078
com,2002,5.65974
com,2003,5.60799
com,2004,5.54652
com,2005,5.4787
com,2006,5.45982
com,2007,5.43095
com,2008,5.39279
com,2009,5.33841
com,2010,5.2673
com,2011,5.2331
com,2012,5.1844
com,2013,5.13258
com,2014,5.09473
com,2015,5.07899
com,2016,5.1213
com,2017,5.1741
com,2018,5.23372
com,2019,5.29909
com,2020,5.36647
cpv,1960,9.58097
cpv,1961,9.51548
cpv,1962,9.51462
cpv,1963,9.51191
cpv,1964,9.42324
cpv,1965,9.20343
cpv,1966,9.12071
cpv,1967,8.91812
cpv,1968,8.67806
cpv,1969,8.50819
cpv,1970,8.46023
cpv,1971,8.84252
cpv,1972,9.32012
cpv,1973,9.81319
cpv,1974,10.22099
cpv,1975,10.47927
cpv,1976,10.70757
cpv,1977,10.77804
cpv,1978,10.71756
cpv,1979,10.57899
cpv,1980,10.38119
cpv,1981,10.1256
cpv,1982,9.88356
cpv,1983,9.64856
cpv,1984,9.39953
cpv,1985,9.13558
cpv,1986,8.95836
cpv,1987,8.76038
cpv,1988,8.58195
cpv,1989,8.49615
cpv,1990,8.53297
cpv,1991,8.53978
cpv,1992,8.63534
cpv,1993,8.77571
cpv,1994,8.90748
cpv,1995,9.00075
cpv,1996,9.15773
cpv,1997,9.28281
cpv,1998,9.39086
cpv,1999,9.5052
cpv,2000,9.63771
cpv,2001,9.76783
cpv,2002,9.89848
cpv,2003,10.005
cpv,2004,10.04478
cpv,2005,10.00655
cpv,2006,9.76771
cpv,2007,9.4813
cpv,2008,9.17363
cpv,2009,8.85734
cpv,2010,8.53921
cpv,2011,8.12581
cpv,2012,7.71476
cpv,2013,7.34298
cpv,2014,7.05625
cpv,2015,6.88159
cpv,2016,6.81516
cpv,2017,6.83792
cpv,2018,6.91961
cpv,2019,7.02347
cpv,2020,7.12873
cri,1960,5.7973
cri,1961,5.83516
cri,1962,5.85985
cri,1963,5.8789
cri,1964,5.89969
cri,1965,5.92849
cri,1966,5.99101
