geo,time,ne_trd_gnfs_zs
irn,2003,50.67911
irn,2004,51.31386
irn,2005,54.4405
irn,2006,53.16736
irn,2007,49.88731
irn,2008,48.2294
irn,2009,43.69958
irn,2010,43.77064
irn,2011,43.19129
irn,2012,47.37306
irn,2013,50.3314
irn,2014,44.60442
irn,2015,39.0173
irn,2016,43.21446
irn,2017,48.78064
irn,2018,65.05084
irn,2019,56.17306
irn,2020,51.29437
irq,1970,57.52197
irq,1971,66.64959
irq,1972,58.40818
irq,1973,70.93621
irq,1974,92.61372
irq,1975,94.90225
irq,1976,93.28247
irq,1977,97.03151
irq,1978,88.32692
irq,1979,93.61702
irq,1980,95.04968
irq,1981,93.91199
irq,1982,92.78945
irq,1983,57.55249
irq,1984,55.32785
irq,1985,54.96143
irq,1986,42.93885
irq,1987,49.34943
irq,1988,42.49956
irq,1989,44.83509
irq,1990,15.12628
irq,1991,3.79114
irq,1992,1.92115
irq,1993,0.5447
irq,1994,0.09958
irq,1995,0.021
irq,1996,0.02689
irq,1997,106.18817
irq,1998,132.24316
irq,1999,138.3146
irq,2000,125.3366
irq,2001,126.78026
irq,2002,119.76205
irq,2003,154.23452
irq,2004,120.23398
irq,2005,115.74254
irq,2006,89.65052
irq,2007,74.09285
irq,2008,81.05554
irq,2009,78.68738
irq,2010,73.49748
irq,2011,72.17133
irq,2012,73.60868
irq,2013,67.41002
irq,2014,68.98249
irq,2015,69.59177
irq,2016,54.58832
irq,2017,59.78091
irq,2018,65.80179
irq,2019,68.56118
isl,1970,87.06926
isl,1971,80.23027
isl,1972,70.86713
isl,1973,72.19944
isl,1974,71.57748
isl,1975,73.94748
isl,1976,67.78461
isl,1977,65.73404
isl,1978,69.14316
isl,1979,73.73479
isl,1980,70.03454
isl,1981,69.77307
isl,1982,68.16917
isl,1983,76.18905
isl,1984,75.05335
isl,1985,79.26056
isl,1986,72.34372
isl,1987,68.67967
isl,1988,63.56286
isl,1989,63.9467
isl,1990,65.11085
isl,1991,62.99799
isl,1992,59.8794
isl,1993,61.55817
isl,1994,65.50088
isl,1995,66.54822
isl,1996,71.10515
isl,1997,70.60577
isl,1998,71.88311
isl,1999,69.43004
isl,2000,71.13901
isl,2001,74.73466
isl,2002,69.43201
isl,2003,68.19921
isl,2004,70.4319
isl,2005,72.45062
isl,2006,77.53615
isl,2007,74.67091
isl,2008,82.68803
isl,2009,89.39474
isl,2010,93.6464
isl,2011,101.4087
isl,2012,104.08548
isl,2013,98.78952
isl,2014,96.66559
isl,2015,95.81821
isl,2016,88.33302
isl,2017,86.97895
isl,2018,89.95332
isl,2019,84.09087
isl,2020,69.21222
isr,1995,62.57684
isr,1996,61.16214
isr,1997,60.44402
isr,1998,59.74368
isr,1999,67.79595
isr,2000,71.17153
isr,2001,64.96361
isr,2002,68.67136
isr,2003,69.97474
isr,2004,78.10779
isr,2005,81.58658
isr,2006,81.37467
isr,2007,81.76279
isr,2008,77.37167
isr,2009,63.75779
isr,2010,67.45792
isr,2011,70.76738
isr,2012,71.84045
isr,2013,65.40378
isr,2014,62.80104
isr,2015,59.83454
isr,2016,58.54521
isr,2017,56.99174
isr,2018,59.16209
isr,2019,56.83536
isr,2020,51.41462
ita,1970,30.09885
ita,1971,30.39609
ita,1972,31.82281
ita,1973,34.06467
ita,1974,40.80289
ita,1975,37.40045
ita,1976,41.19215
ita,1977,41.80956
ita,1978,41.26819
ita,1979,43.71042
ita,1980,42.97266
ita,1981,45.28204
ita,1982,43.50829
ita,1983,40.18969
ita,1984,42.43567
ita,1985,42.63716
ita,1986,36.16335
ita,1987,35.56261
ita,1988,35.1111
ita,1989,37.05277
ita,1990,36.32175
ita,1991,33.87844
ita,1992,34.91371
ita,1993,37.75923
ita,1994,40.45503
ita,1995,45.68455
ita,1996,42.8787
ita,1997,44.58851
ita,1998,45.09274
ita,1999,44.62079
ita,2000,50.40559
ita,2001,50.0348
ita,2002,48.05792
ita,2003,46.14884
ita,2004,47.43033
ita,2005,49.30101
ita,2006,53.16818
ita,2007,55.06146
ita,2008,54.49288
ita,2009,45.41876
ita,2010,52.00619
ita,2011,55.14552
ita,2012,55.65472
ita,2013,54.86758
ita,2014,55.32212
ita,2015,56.41818
ita,2016,55.3676
ita,2017,58.60418
ita,2018,60.30355
ita,2019,59.95287
ita,2020,55.0853
jam,1960,71.29296
jam,1961,68.29472
jam,1962,67.93863
jam,1963,68.20501
jam,1964,72.43505
jam,1965,70.14689
jam,1966,73.32142
jam,1967,72.85302
jam,1968,78.90833
jam,1969,80.21557
jam,1970,70.64754
jam,1971,74.75827
jam,1972,73.84476
jam,1973,72.67864
jam,1974,81.58114
jam,1975,80.87602
jam,1976,66.9374
jam,1977,58.14914
jam,1978,77.88302
jam,1979,100.43928
jam,1980,102.10764
jam,1981,102.9961
jam,1982,86.68337
jam,1983,78.72361
jam,1984,117.18865
jam,1985,121.55504
jam,1986,94.72951
jam,1987,92.86923
jam,1988,91.41747
jam,1989,96.01028
jam,1990,99.94017
jam,1991,101.59879
jam,1992,125.49433
jam,1993,82.84213
jam,1994,111.40668
jam,1995,107.65181
jam,1996,97.72424
jam,1997,88.98483
jam,1998,84.47499
jam,1999,84.23175
jam,2000,89.51301
jam,2001,84.82773
jam,2002,81.84676
jam,2003,88.15063
jam,2004,89.3181
jam,2005,90.48789
jam,2006,100.7456
jam,2007,101.24442
jam,2008,113.5774
jam,2009,86.88512
jam,2010,80.9204
jam,2011,83.82182
jam,2012,82.04008
jam,2013,83.25957
jam,2014,84.74094
jam,2015,76.11752
jam,2016,76.45516
jam,2017,83.52317
jam,2018,89.97791
jam,2019,90.11061
jam,2020,89.97451
jor,1976,112.14525
jor,1977,116.03418
jor,1978,113.27634
jor,1979,121.46565
jor,1980,125.70398
jor,1981,142.17574
jor,1982,134.91121
jor,1983,117.1387
jor,1984,118.62596
jor,1985,115.91599
jor,1986,81.8395
jor,1987,90.77868
jor,1988,108.12686
jor,1989,130.45513
jor,1990,149.45339
jor,1991,137.26166
jor,1992,131.63589
jor,1993,130.48901
jor,1994,118.30879
jor,1995,124.58547
jor,1996,131.04294
jor,1997,120.73129
jor,1998,109.05162
jor,1999,104.48093
jor,2000,110.33367
jor,2001,109.28438
jor,2002,114.03954
jor,2003,115.70646
jor,2004,134.62534
jor,2005,146.91278
jor,2006,141.74787
jor,2007,145.99296
jor,2008,140.91293
jor,2009,112.152
jor,2010,114.22268
jor,2011,118.69968
jor,2012,117.85559
jor,2013,111.45153
jor,2014,109.93881
jor,2015,95.35791
jor,2016,88.72072
jor,2017,90.16352
jor,2018,88.53152
jor,2019,85.68805
jor,2020,65.37192
jpn,1970,19.56614
jpn,1971,19.91812
jpn,1972,18.14516
jpn,1973,19.29813
jpn,1974,26.90435
jpn,1975,24.59797
jpn,1976,25.32626
jpn,1977,23.62909
jpn,1978,19.72731
jpn,1979,23.14408
jpn,1980,27.22776
jpn,1981,27.62884
jpn,1982,27.29321
jpn,1983,25.06012
jpn,1984,26.34058
jpn,1985,24.596
jpn,1986,18.15109
jpn,1987,17.10636
jpn,1988,17.18539
jpn,1989,18.87221
jpn,1990,19.66275
jpn,1991,18.07394
jpn,1992,17.3298
jpn,1993,16.01388
jpn,1994,15.81031
jpn,1995,16.3901
jpn,1996,18.25387
jpn,1997,19.78352
jpn,1998,19.00319
jpn,1999,18.12563
jpn,2000,19.56237
jpn,2001,19.5596
jpn,2002,20.44712
jpn,2003,21.32613
jpn,2004,23.66435
jpn,2005,26.22995
jpn,2006,30.01638
jpn,2007,32.81658
jpn,2008,34.12948
jpn,2009,24.39017
jpn,2010,28.49847
jpn,2011,30.19496
jpn,2012,30.47091
jpn,2013,33.97877
jpn,2014,37.43143
jpn,2015,35.42741
jpn,2016,31.31025
jpn,2017,34.42321
jpn,2018,36.63893
jpn,2019,34.76098
jpn,2020,31.07269
kaz,1992,149.33664
kaz,1993,84.63452
kaz,1994,84.18174
kaz,1995,82.52241
kaz,1996,71.27357
kaz,1997,72.35955
kaz,1998,65.20418
kaz,1999,82.57915
kaz,2000,105.69969
kaz,2001,92.84907
kaz,2002,94.03169
kaz,2003,91.46333
kaz,2004,96.4092
kaz,2005,97.7625
kaz,2006,91.45353
kaz,2007,92.16163
kaz,2008,94.2948
kaz,2009,75.76607
kaz,2010,74.13827
kaz,2011,73.11786
kaz,2012,73.72373
kaz,2013,65.40761
kaz,2014,64.97203
kaz,2015,53.04973
kaz,2016,60.3116
kaz,2017,56.82539
kaz,2018,63.52796
kaz,2019,64.85862
kaz,2020,56.21952
ken,1960,64.76585
ken,1961,63.84712
ken,1962,62.16296
ken,1963,60.99571
ken,1964,62.60164
ken,1965,62.09317
ken,1966,63.28444
ken,1967,57.83735
ken,1968,58.69817
ken,1969,57.61736
ken,1970,60.48964
ken,1971,63.82846
ken,1972,55.31491
ken,1973,56.06285
ken,1974,74.5734
ken,1975,64.33527
ken,1976,64.20611
ken,1977,66.55197
ken,1978,67.62354
ken,1979,57.36417
ken,1980,65.4168
ken,1981,64.28019
ken,1982,58.21574
ken,1983,54.16271
ken,1984,58.8039
ken,1985,55.44543
ken,1986,55.74139
ken,1987,47.70277
ken,1988,49.97498
ken,1989,53.15638
ken,1990,57.02091
ken,1991,55.5977
ken,1992,52.93087
ken,1993,72.85848
ken,1994,71.26613
ken,1995,71.74574
ken,1996,57.31211
ken,1997,54.05712
ken,1998,48.89724
ken,1999,48.19227
ken,2000,53.30904
ken,2001,55.94684
ken,2002,55.17267
ken,2003,54.13227
ken,2004,59.477
ken,2005,64.47887
ken,2006,55.23649
ken,2007,53.89479
ken,2008,57.5786
ken,2009,45.94519
ken,2010,50.39429
ken,2011,58.40221
ken,2012,51.62369
ken,2013,47.46464
ken,2014,46.17049
ken,2015,40.32738
ken,2016,34.86502
ken,2017,35.99506
ken,2018,34.41475
ken,2019,31.70395
ken,2020,27.35305
kgz,1990,78.73832
kgz,1991,72
kgz,1992,83.19169
kgz,1993,74.70633
kgz,1994,73.83021
kgz,1995,71.82427
kgz,1996,87.29577
kgz,1997,84.47713
kgz,1998,94.50929
kgz,1999,99.19949
kgz,2000,89.43093
kgz,2001,73.74691
kgz,2002,82.92073
kgz,2003,83.93278
kgz,2004,93.81573
kgz,2005,95.084
kgz,2006,120.74998
kgz,2007,137.05839
kgz,2008,146.10608
kgz,2009,133.37915
kgz,2010,133.23285
kgz,2011,136.17984
kgz,2012,139.67594
kgz,2013,134.02679
kgz,2014,125.12618
kgz,2015,110.96157
kgz,2016,105.82357
kgz,2017,100.61745
kgz,2018,98.87556
kgz,2019,99.37308
kgz,2020,83.01012
khm,1960,35.87444
khm,1961,31.55556
khm,1962,36.79654
khm,1963,38.03921
khm,1964,30.65694
khm,1965,24.01316
khm,1966,20.625
khm,1967,18.9911
khm,1968,19.30295
khm,1969,17.506
khm,1970,13.53383
khm,1993,48.72426
khm,1994,64.46803
khm,1995,77.76673
khm,1996,69.16157
khm,1997,78.93464
khm,1998,75.61947
khm,1999,94.17689
khm,2000,111.60953
khm,2001,114.14105
khm,2002,119.69294
khm,2003,123.08081
khm,2004,134.51142
khm,2005,136.83193
khm,2006,144.61445
khm,2007,138.26815
khm,2008,133.32026
khm,2009,105.13848
khm,2010,113.60372
khm,2011,113.58184
khm,2012,120.59744
khm,2013,130.04649
khm,2014,129.61223
khm,2015,127.86407
khm,2016,126.95003
khm,2017,124.78777
khm,2018,124.89861
khm,2019,123.55652
khm,2020,123.8104
kir,1972,83.49987
kir,1973,91.90138
kir,1974,93.20088
kir,1975,95.41317
kir,1976,92.10166
kir,1977,93.9988
kir,1978,101.10127
kir,1979,120.87442
kir,1980,97.03059
kir,1981,104.68667
kir,1982,92.92
kir,1983,87.99429
kir,1984,93.81021
kir,1985,75.78
kir,1986,73.99333
kir,1987,139.30167
kir,1988,109.11055
kir,1989,119.76962
kir,1990,138.09843
kir,1991,116.62574
kir,1992,144.31154
kir,1993,124.0487
kir,1994,101.296
kir,1995,124.30053
kir,1996,105.84
kir,1997,110.93714
kir,1998,97.09269
kir,1999,112.64299
kir,2000,105.04328
kir,2001,113.46426
kir,2002,129.4279
kir,2003,110.6674
kir,2004,103.19062
kir,2005,125.63277
kir,2006,100.41532
kir,2007,104.3601
kir,2008,99.4838
kir,2009,103.35487
kir,2010,90.81946
kir,2011,100.76228
kir,2012,104.59673
kir,2013,105.80932
kir,2014,116.11852
kir,2015,123.0153
kir,2016,128.82837
kir,2017,119.61472
kir,2018,96.71165
kor,1960,14.60018
kor,1961,18.00192
kor,1962,19.4692
kor,1963,18.6003
kor,1964,17.34263
kor,1965,21.45924
kor,1966,26.6596
kor,1967,28.79219
kor,1968,32.77748
kor,1969,33.06066
kor,1970,32.56097
kor,1971,35.68935
kor,1972,38.04157
kor,1973,51.57853
kor,1974,55.53068
kor,1975,53.98156
kor,1976,53.88038
kor,1977,53.92544
kor,1978,54.21773
kor,1979,54.54458
kor,1980,65.53086
kor,1981,67.13134
kor,1982,60.22892
kor,1983,57.91222
kor,1984,57.3678
kor,1985,52.65705
kor,1986,60.10702
kor,1987,63.00015
kor,1988,58.70364
kor,1989,52.91366
kor,1990,50.75031
kor,1991,49.82508
kor,1992,48.75943
kor,1993,46.91868
kor,1994,48.66599
kor,1995,52.46402
kor,1996,52.65397
kor,1997,57.52304
kor,1998,68.49747
kor,1999,59.76275
kor,2000,66.09516
kor,2001,62.2238
kor,2002,58.35304
kor,2003,61.1746
kor,2004,70.01571
kor,2005,68.32481
kor,2006,70.65187
kor,2007,73.87453
kor,2008,95.51635
kor,2009,86.13362
kor,2010,91.3996
kor,2011,105.56631
kor,2012,105.45833
kor,2013,97.9521
kor,2014,90.61444
kor,2015,79.13249
kor,2016,73.60381
kor,2017,77.12092
kor,2018,78.98887
kor,2019,75.75714
kor,2020,69.21552
kos,2008,76.73074
kos,2009,77.75538
kos,2010,82.17748
kos,2011,86.15175
kos,2012,81.36392
kos,2013,75.10348
kos,2014,77.07605
kos,2015,74.02044
kos,2016,75.01881
kos,2017,80.41014
kos,2018,86.31508
kos,2019,85.75341
kos,2020,75.60802
kwt,1965,90.78772
kwt,1966,90.04684
kwt,1967,87.95872
kwt,1968,87.80231
kwt,1969,92.41658
kwt,1970,83.93257
kwt,1971,85.01231
kwt,1972,89.2623
kwt,1973,94.10261
kwt,1974,98.80147
kwt,1975,106.48122
kwt,1976,110.4878
kwt,1977,115.46911
kwt,1978,110.40499
kwt,1979,106.78676
kwt,1980,112.64694
kwt,1981,107.97618
kwt,1982,106.86863
kwt,1983,108.48155
kwt,1984,104.7541
kwt,1985,96.4195
kwt,1986,94.1991
kwt,1987,89.66315
kwt,1988,90.5044
kwt,1989,93.77144
kwt,1990,103.011
kwt,1991,142.61295
kwt,1992,94.68806
kwt,1993,92.05704
kwt,1994,93.18428
kwt,1995,94.31962
kwt,1996,91.47214
kwt,1997,92.44355
kwt,1998,94.95984
kwt,1999,85.36811
kwt,2000,86.61832
kwt,2001,86.85047
kwt,2002,81.22519
kwt,2003,86.55518
kwt,2004,89.29764
kwt,2005,92.24268
kwt,2006,89.71309
kwt,2007,91.7325
kwt,2008,92.68346
kwt,2009,88.81106
kwt,2010,97.02774
kwt,2011,99.09037
kwt,2012,101.01124
kwt,2013,97.6067
kwt,2014,100.03695
kwt,2015,98.69957
kwt,2016,96.15891
kwt,2017,97.84005
kwt,2018,103.11546
kwt,2019,98.18294
lao,1984,9.10569
lao,1985,13.80282
lao,1986,11.31517
lao,1987,20.11555
lao,1988,45.52811
lao,1989,44.12683
lao,1990,35.84721
lao,1991,38.18232
lao,1992,44.13076
lao,1993,52.62881
lao,1994,64.80927
lao,1995,60.55447
lao,1996,63.75717
lao,1997,65.15697
lao,1998,84.26954
lao,1999,80.05846
lao,2000,68.8373
lao,2001,65.89944
lao,2002,67.2549
lao,2003,60.5721
lao,2004,66.07975
lao,2005,71.79265
lao,2006,81.96138
lao,2007,79.21263
lao,2008,81.84918
lao,2009,76.93083
lao,2010,84.72034
lao,2011,91.6987
lao,2012,98.18513
lao,2013,98.17915
lao,2014,99.05974
lao,2015,85.79832
lao,2016,75.09189
lbn,1989,109.92509
lbn,1990,117.90581
lbn,1991,92.45467
lbn,1992,82.84426
lbn,1993,76.35107
lbn,1994,70.27212
lbn,1995,73.13539
lbn,1996,68.09661
lbn,1997,62.0866
lbn,1998,54.7172
lbn,1999,50.81417
lbn,2000,50.1153
lbn,2001,55.55681
lbn,2002,51.04253
lbn,2003,54.09083
lbn,2004,90.9728
lbn,2005,92.76266
lbn,2006,91.0694
lbn,2007,97.96771
lbn,2008,106.62567
lbn,2009,90.39784
lbn,2010,95.09665
lbn,2011,102.13988
lbn,2012,88.50691
lbn,2013,86.12063
lbn,2014,79.75381
lbn,2015,71.64303
lbn,2016,67.40468
lbn,2017,68.074
lbn,2018,67.79468
lbn,2019,61.09264
lbn,2020,45.56102
lby,1990,70.7978
lby,1991,64.59637
lby,1992,56.05807
lby,1993,59.79211
lby,1994,53.1524
lby,1995,51.59176
lby,1996,52.54516
lby,1997,48.63241
lby,1998,40.25271
lby,1999,34.80163
lby,2000,45.28109
lby,2001,43.17345
lby,2002,78.85976
lby,2003,90.61273
lby,2004,96.12933
lby,2005,90.86089
lby,2006,101.85933
lby,2007,102.22415
lby,2008,101.48933
lby,2009,102.05807
lby,2010,107.70246
lby,2011,99.62099
lby,2012,114.36883
lby,2013,135.2617
lby,2014,138.89761
lby,2015,114.24592
lby,2016,70.21426
lby,2017,89.73145
lby,2018,92.77262
lby,2019,100.5648
lby,2020,91.81128
lka,1960,62.86589
lka,1961,56.02297
lka,1962,56.99397
lka,1963,53.24938
lka,1964,51.33726
lka,1965,51.39782
lka,1966,48.21878
lka,1967,43.76452
lka,1968,44.21013
lka,1969,43.00983
lka,1970,54.05445
lka,1971,51.2242
lka,1972,46.22549
lka,1973,49.90763
lka,1974,60.32981
lka,1975,62.44873
lka,1976,60.42777
lka,1977,63.97121
lka,1978,74.31618
lka,1979,79.46437
lka,1980,87.0173
lka,1981,76.99547
lka,1982,73.61394
lka,1983,67.76013
lka,1984,63.54767
lka,1985,63.97721
lka,1986,59.04755
lka,1987,60.88866
lka,1988,62.91321
lka,1989,64.01698
lka,1990,68.24392
lka,1991,67.59591
lka,1992,72.80376
lka,1993,77.14752
lka,1994,79.43079
lka,1995,81.63505
lka,1996,78.87396
lka,1997,80.13755
lka,1998,78.49499
lka,1999,78.75148
lka,2000,88.63644
lka,2001,80.8986
lka,2002,76.33513
lka,2003,75.33625
lka,2004,79.48294
lka,2005,73.60397
lka,2006,71.26118
lka,2007,68.60651
lka,2008,63.36904
lka,2009,49.14914
lka,2010,46.36389
lka,2011,54.98458
lka,2012,51.49208
lka,2013,49.25779
lka,2014,50.25088
lka,2015,49.5588
lka,2016,49.63609
lka,2017,50.88677
lka,2018,53.50749
lka,2019,52.38199
lka,2020,39.52338
lso,1960,50.20243
lso,1961,58.03922
lso,1962,62.20736
lso,1963,65.77381
lso,1964,64.95957
lso,1965,68.87755
lso,1966,67.40741
lso,1967,68.74557
lso,1968,67.21349
lso,1969,65.1528
lso,1970,61.0998
lso,1971,67.64168
lso,1972,85.209
lso,1973,82.04518
lso,1974,90.73171
lso,1975,118.44485
lso,1976,156.54206
lso,1977,124.33076
lso,1978,107.8516
lso,1979,145.72247
lso,1980,131.09194
lso,1981,136.29921
lso,2007,165.0594
lso,2008,161.13409
lso,2009,158.90013
lso,2010,149.11542
lso,2011,149.01288
lso,2012,150.20852
lso,2013,132.44396
lso,2014,125.21154
lso,2015,128.43875
lso,2016,138.84019
lso,2017,144.95205
lso,2018,145.53885
lso,2019,140.9819
lso,2020,152.51464
ltu,1995,84.95622
ltu,1996,93.20313
ltu,1997,100.02561
ltu,1998,89.65829
ltu,1999,74.8215
ltu,2000,83.37859
ltu,2001,93.6657
ltu,2002,100.49062
ltu,2003,98.23491
ltu,2004,104.60402
ltu,2005,117.48358
ltu,2006,124.33544
ltu,2007,116.38739
ltu,2008,126.84909
ltu,2009,105.33878
ltu,2010,129.88738
ltu,2011,148.44722
ltu,2012,155.84316
ltu,2013,155.88679
ltu,2014,142.72164
ltu,2015,138.55232
ltu,2016,134.45386
ltu,2017,144.87336
ltu,2018,148.5921
ltu,2019,149.36867
ltu,2020,137.71718
lux,1970,160.83799
lux,1971,168.22202
lux,1972,155.73004
lux,1973,162.09996
lux,1974,180.06607
lux,1975,176.08552
lux,1976,166.20069
lux,1977,165.37193
lux,1978,161.87755
lux,1979,173.31966
lux,1980,173.11871
lux,1981,171.50635
lux,1982,174.93638
lux,1983,175.62811
lux,1984,195.35065
lux,1985,206.57011
lux,1986,188.53318
lux,1987,187.43096
lux,1988,188.92057
lux,1989,191.01181
lux,1990,187.81117
lux,1991,188.66391
lux,1992,182.54727
lux,1993,181.40267
lux,1994,185.78625
lux,1995,189.54445
lux,1996,195.63691
lux,1997,212.08876
lux,1998,236.57001
lux,1999,239.9225
lux,2000,272.41233
lux,2001,270.76563
lux,2002,250.6892
lux,2003,244.97795
lux,2004,265.22688
lux,2005,284.07748
lux,2006,305.87955
lux,2007,307.48502
lux,2008,292.21348
lux,2009,263.5327
lux,2010,293.67188
lux,2011,308.71445
lux,2012,311.78684
lux,2013,320.53351
lux,2014,333.42885
lux,2015,351.13197
lux,2016,348.43741
lux,2017,353.79399
lux,2018,360.13214
lux,2019,380.10421
lux,2020,376.29504
lva,1995,73.86706
lva,1996,89.83878
lva,1997,88.44063
lva,1998,90.55357
lva,1999,79.86507
lva,2000,81.53625
lva,2001,86.36839
lva,2002,83.20634
lva,2003,84.61118
lva,2004,93.13568
lva,2005,100.23575
lva,2006,100.13298
lva,2007,95.57329
lva,2008,91.17646
lva,2009,86.41245
lva,2010,108.60478
lva,2011,125.49045
lva,2012,128.22844
lva,2013,125.15786
lva,2014,125.21083
lva,2015,122.22758
lva,2016,118.83486
lva,2017,123.79291
lva,2018,123.65535
lva,2019,120.37909
lva,2020,119.48199
mac,1982,210.09419
mac,1983,214.16578
mac,1984,211.43975
mac,1985,198.14594
mac,1986,205.05824
mac,1987,202.07257
mac,1988,195.73439
mac,1989,190.98772
mac,1990,175.66436
mac,1991,168.52479
mac,1992,147.12218
mac,1993,134.57389
mac,1994,130.41263
mac,1995,125.36604
mac,1996,122.34407
mac,1997,123.26564
mac,1998,124.85711
mac,1999,132.23704
mac,2000,147.76251
mac,2001,150.02359
mac,2002,152.38264
mac,2003,150.7884
mac,2004,148.90375
mac,2005,136.37222
mac,2006,128.78569
mac,2007,130.6706
mac,2008,126.60713
mac,2009,113.55511
mac,2010,119.94009
mac,2011,122.88839
mac,2012,123.71334
mac,2013,121.42255
mac,2014,118.63535
mac,2015,118.49834
mac,2016,112.18447
mac,2017,114.75797
mac,2018,115.63066
mac,2019,114.3923
mac,2020,121.2519
mar,1960,46.27024
mar,1961,46.53204
mar,1962,39.11311
mar,1963,38.00104
mar,1964,38.62722
mar,1965,35.05362
mar,1966,38.33471
mar,1967,38.07732
mar,1968,38.53821
mar,1969,37.20981
mar,1970,39.21632
mar,1971,36.67924
mar,1972,37.79696
mar,1973,42.94274
mar,1974,55.74925
mar,1975,55.81885
mar,1976,54.64444
mar,1977,54.21716
mar,1978,46.43924
mar,1979,46.87475
mar,1980,47.34207
mar,1981,57.43606
mar,1982,55.34027
mar,1983,52.6141
mar,1984,60.36268
mar,1985,59.31507
mar,1986,50.2806
mar,1987,49.65751
mar,1988,50.1376
mar,1989,50.35084
mar,1990,54.62669
mar,1991,49.7793
mar,1992,50.26332
mar,1993,49.66846
mar,1994,47.31355
mar,1995,51.71503
mar,1996,47.09554
mar,1997,51.15015
mar,1998,50.79768
mar,1999,53.98669
mar,2000,59.16183
mar,2001,59.418
mar,2002,60.53409
mar,2003,58.32774
mar,2004,61.59653
mar,2005,67.91485
mar,2006,71.49629
mar,2007,78.48717
mar,2008,85.67282
mar,2009,67.9151
mar,2010,75.24763
mar,2011,83.4268
mar,2012,85.12492
mar,2013,80.02056
mar,2014,81.77227
mar,2015,77.19804
mar,2016,80.8606
mar,2017,83.99917
mar,2018,87.97578
mar,2019,87.22552
mar,2020,77.48203
mda,1995,128.01639
mda,1996,129.23754
mda,1997,127.5604
mda,1998,116.80312
mda,1999,117.52794
mda,2000,126.1631
mda,2001,124.50074
mda,2002,129.83953
mda,2003,140.05653
mda,2004,132.69907
mda,2005,143.02357
mda,2006,137.15476
mda,2007,142.72054
mda,2008,134.4216
mda,2009,110.36333
mda,2010,87.93785
mda,2011,98.6176
mda,2012,96.30641
mda,2013,95.6873
mda,2014,93.15927
mda,2015,89.33068
mda,2016,87.63716
mda,2017,85.63719
mda,2018,85.86623
mda,2019,85.90238
mda,2020,75.68847
mdg,1960,26.65471
mdg,1961,34.10809
mdg,1962,32.13856
mdg,1963,32.70676
mdg,1964,33.23064
mdg,1965,33.2117
mdg,1966,40.49278
mdg,1967,39.01831
mdg,1968,40.54051
mdg,1969,41.22082
mdg,1970,40.74597
mdg,1971,35.47032
mdg,1972,32.58621
mdg,1973,33.12659
mdg,1974,35.73332
mdg,1975,36.74965
mdg,1976,32.68844
mdg,1977,36.49396
mdg,1978,41.20844
mdg,1979,44.96251
mdg,1980,30.26636
mdg,1981,23.53337
mdg,1982,21.37757
mdg,1983,19.2897
mdg,1984,23.26467
mdg,1985,22.43932
mdg,1986,21.54302
mdg,1987,30.12906
mdg,1988,30.49648
mdg,1989,31.76298
mdg,1990,32.38099
mdg,1991,35.7568
mdg,1992,33.15762
mdg,1993,32.86589
mdg,1994,43.55892
mdg,1995,45.37449
mdg,1996,35.88246
mdg,1997,36.87375
mdg,1998,37.33219
mdg,1999,40.92441
mdg,2000,42.77712
mdg,2001,41.03513
mdg,2002,50.18169
mdg,2003,34.0306
mdg,2004,48.77538
mdg,2005,59.13008
mdg,2006,62.10284
mdg,2007,66.70274
mdg,2008,74.35735
mdg,2009,62.4117
mdg,2010,57.87489
mdg,2011,56.48309
mdg,2012,52.65171
mdg,2013,56.36758
mdg,2014,61.96943
mdg,2015,61.22038
mdg,2016,60.8347
mdg,2017,65.3434
mdg,2018,67.8415
mdg,2019,62.60132
mdg,2020,48.99329
mdv,1980,358.66032
mdv,1981,375.37859
mdv,1982,355.26651
mdv,1983,299.49963
mdv,1984,164.10427
mdv,1985,138.49247
mdv,1986,128.82121
mdv,1987,145.8919
mdv,1988,144.53432
mdv,1989,153.164
mdv,1990,168.07963
mdv,1991,159.79164
mdv,1992,161.33261
mdv,1993,146.85394
mdv,1994,156.94614
mdv,2014,165.97925
mdv,2015,149.52379
mdv,2016,149.05249
mdv,2017,151.56365
mdv,2018,153.83255
mdv,2019,147.89418
mdv,2020,117.88985
mex,1960,20.1692
mex,1961,19.02774
mex,1962,18.67784
mex,1963,18.27373
mex,1964,17.48649
mex,1965,17.15692
mex,1966,16.48487
mex,1967,15.8772
mex,1968,16.39158
mex,1969,16.81746
mex,1970,17.4123
mex,1971,16.35969
mex,1972,16.89009
mex,1973,17.87682
mex,1974,18.98111
mex,1975,16.51455
mex,1976,18.35708
mex,1977,20.54129
mex,1978,21.51074
mex,1979,23.64012
mex,1980,22.43462
mex,1981,22.11727
mex,1982,24.13401
mex,1983,27.0961
mex,1984,25.67242
mex,1985,24.33129
mex,1986,29.60622
mex,1987,31.26232
mex,1988,38.79034
mex,1989,38.32965
mex,1990,38.5197
mex,1991,35.78654
mex,1992,35.5535
mex,1993,27.82791
mex,1994,30.70997
mex,1995,46.32102
mex,1996,50.4192
mex,1997,48.77736
mex,1998,50.99612
mex,1999,50.61797
mex,2000,52.43268
mex,2001,47.16607
mex,2002,46.69791
mex,2003,50.20569
mex,2004,53.48615
mex,2005,53.93813
mex,2006,56.09272
mex,2007,56.79528
mex,2008,57.77703
mex,2009,55.96777
