geo,time,nv_agr_totl_kd
pry,1997,1439447189.95102
pry,1998,1460769141.2353
pry,1999,1473693508.91631
pry,2000,1369077779.69891
pry,2001,1527828595.09659
pry,2002,1597874938.97781
pry,2003,1750469209.82739
pry,2004,1833958697.71261
pry,2005,1835070788.97095
pry,2006,1921422933.94732
pry,2007,2221128587.19921
pry,2008,2512611719.95842
pry,2009,2230801341.56949
pry,2010,3136903388.57862
pry,2011,3315655260.86974
pry,2012,2354376357.34654
pry,2013,3344420651.88649
pry,2014,3585827104.24674
pry,2015,3539000936.70974
pry,2016,3640343969.12883
pry,2017,3822313783.749
pry,2018,3895845593.6312
pry,2019,3774337409.81845
pry,2020,4042751861.90557
pse,1994,611878509.6
pse,1995,631529092.96
pse,1996,737405080.92
pse,1997,652196085.81
pse,1998,729782009.79
pse,1999,714874670.68
pse,2000,603239028.98
pse,2001,503292096.35
pse,2002,414525668.05
pse,2003,468056567.56
pse,2004,869300000
pse,2005,727200000
pse,2006,929600000
pse,2007,756500000
pse,2008,1009700000
pse,2009,1089600000
pse,2010,985400000
pse,2011,1034000000
pse,2012,1085900000
pse,2013,1049400000
pse,2014,1077900000
pse,2015,1035200000
pse,2016,1142900000
pse,2017,1074100000
pse,2018,1091100000
pse,2019,1100700000
pse,2020,999800000
qat,2000,96250708.8829
qat,2001,96250708.8829
qat,2002,71699814.64291
qat,2003,79790447.14861
qat,2004,80627410.07147
qat,2005,95692742.68292
qat,2006,111316041.49434
qat,2007,122475556.21437
qat,2008,167392557.32583
qat,2009,138935817.94866
qat,2010,165997628.20299
qat,2011,174925223.63155
qat,2012,182900061.59895
qat,2013,193639746.19175
qat,2014,242169564.14405
qat,2015,260916291.20879
qat,2016,284375638.01629
qat,2017,343032437.60202
qat,2018,396839843.66091
qat,2019,463110241.32212
qat,2020,484192370.54114
rou,1990,9644939136.55884
rou,1991,8454430524.9858
rou,1992,7362073450.00179
rou,1993,8366424582.75259
rou,1994,8609232440.10447
rou,1995,9035345196.26233
rou,1996,8768026093.34189
rou,1997,8760132015.84525
rou,1998,7755829934.32813
rou,1999,7921403149.51409
rou,2000,6563419407.84832
rou,2001,8412758870.61912
rou,2002,7930747848.08918
rou,2003,8352338815.93329
rou,2004,9911149238.52857
rou,2005,8212337014.17663
rou,2006,8488224902.07206
rou,2007,6234803130.5202
rou,2008,7700571391.85165
rou,2009,7536145179.37887
rou,2010,6464136202.40979
rou,2011,8033708209.28468
rou,2012,5970790094.24364
rou,2013,7964449486.63253
rou,2014,8367013703.58731
rou,2015,7441146366.42784
rou,2016,7758866117.98069
rou,2017,8887651729.25253
rou,2018,9721725113.9831
rou,2019,9234957403.73082
rou,2020,7738591158.25641
rus,1990,54176041932.4442
rus,1991,52171528383.2407
rus,1992,47476090822.0626
rus,1993,45577047188.8531
rus,1994,40107801528.93729
rus,1995,36899177406.0992
rus,1996,34943521000.5744
rus,1997,35817109030.20709
rus,1998,29083492532.6916
rus,1999,34056769752.0153
rus,2000,38381979512.95709
rus,2001,42757269420.2027
rus,2002,43999522921.1466
rus,2003,43211530470.3782
rus,2004,43659278291.7437
rus,2005,43593977711.4628
rus,2006,44684870945.9909
rus,2007,45095324875.4333
rus,2008,47678542403.6267
rus,2009,48479783403.0255
rus,2010,42671445248.628
rus,2011,48736171574.1267
rus,2012,48033398712.0327
rus,2013,49916041794.6746
rus,2014,51330561431.056
rus,2015,52809046252.1559
rus,2016,53750508341.8559
rus,2017,54553155107.8699
rus,2018,55484690759.3487
rus,2019,57401301317.37489
rus,2020,57511577060.1599
rwa,1965,267341070.48287
rwa,1966,279938279.31755
rwa,1967,293129090.28042
rwa,1968,306941463.29887
rwa,1969,321404671.09606
rwa,1970,349988645.74155
rwa,1971,359305899.04501
rwa,1972,249193518.75748
rwa,1973,357053982.67045
rwa,1974,421137055.46926
rwa,1975,396895510.45942
rwa,1976,510791720.32795
rwa,1977,514647016.16142
rwa,1978,528739196.48362
rwa,1979,643175774.4428
rwa,1980,633427963.40163
rwa,1981,625704779.40979
rwa,1982,683892353.0662
rwa,1983,713758959.53489
rwa,1984,650833012.49901
rwa,1985,665749963.56541
rwa,1986,685066905.2738
rwa,1987,671226572.45342
rwa,1988,708975707.18525
rwa,1989,678737178.01096
rwa,1990,661363281.55827
rwa,1991,699722340.71042
rwa,1992,736107918.2636
rwa,1993,611536388.35552
rwa,1994,419985748.26222
rwa,1995,543555527.83792
rwa,1996,651804773.86979
rwa,1997,678726853.47713
rwa,1998,749607182.83146
rwa,1999,871300063.03234
rwa,2000,936706319.6809
rwa,2001,1019264728.20497
rwa,2002,1191473564.70846
rwa,2003,1154922556.70139
rwa,2004,1175833511.87949
rwa,2005,1252097189.53638
rwa,2006,1286699514.26311
rwa,2007,1320199931.17556
rwa,2008,1405333856.76653
rwa,2009,1513891571.22383
rwa,2010,1589355760.87575
rwa,2011,1658416348.52914
rwa,2012,1771575242.92151
rwa,2013,1829744318.60625
rwa,2014,1951714076.67923
rwa,2015,2048837023.21953
rwa,2016,2128334943.27341
rwa,2017,2229196898.36514
rwa,2018,2365463965.31377
rwa,2019,2484360038.41579
rwa,2020,2505682284.53454
sau,1968,1753262973.77364
sau,1969,1852440858.48509
sau,1970,1846613370.34341
sau,1971,1918807090.54197
sau,1972,2026576599.52797
sau,1973,2142005395.72679
sau,1974,2269615329.72866
sau,1975,2415991170.692
sau,1976,2595607129.20442
sau,1977,3998460845.75164
sau,1978,3533397677.9606
sau,1979,3095453587.31492
sau,1980,3491682329.81174
sau,1981,3660477781.24251
sau,1982,3938869719.38428
sau,1983,4281216562.23429
sau,1984,5091939030.74176
sau,1985,6006117962.74784
sau,1986,6909010735.09957
sau,1987,8041388753.75732
sau,1988,8908542020.53676
sau,1989,9533042854.74668
sau,1990,9800148633.23406
sau,1991,10082884892.4544
sau,1992,10689588992.4391
sau,1993,11064704853.2725
sau,1994,10811108753.0615
sau,1995,10918358500.798
sau,1996,10882910959.5465
sau,1997,11213471608.6257
sau,1998,11321735075.9461
sau,1999,11579562843.6999
sau,2000,12032209736.164
sau,2001,12100165780.5671
sau,2002,12255482858.6026
sau,2003,12355391451.0014
sau,2004,12798238231.8343
sau,2005,12933838766.5953
sau,2006,13064455813.5419
sau,2007,13319018216.0789
sau,2008,13496027470.4059
sau,2009,13635207792.9865
sau,2010,15001982738.6529
sau,2011,15652252025.094
sau,2012,16091372893.7813
sau,2013,16619414344.8324
sau,2014,17033947945.4314
sau,2015,17137866666.6667
sau,2016,17246444097.6206
sau,2017,17332401660.7428
sau,2018,17388391689.0696
sau,2019,17615736212.7359
sau,2020,17314804752.0786
sdn,1965,5652099736.02044
sdn,1966,4558086267.11052
sdn,1967,4589112478.8745
sdn,1968,4371102123.76065
sdn,1969,4666018455.65459
sdn,1970,5500267656.33911
sdn,1971,5720093726.76798
sdn,1972,5395965682.43573
sdn,1973,5586580526.82204
sdn,1974,6221468271.64088
sdn,1975,6508958070.10663
sdn,1976,7276038207.22665
sdn,1977,7996083389.43685
sdn,1978,7386941544.17733
sdn,1979,6483378031.49623
sdn,1980,6126738565.99351
sdn,1981,7229168626.87002
sdn,1982,8495642948.58834
sdn,1983,7741765537.5629
sdn,1984,7383310599.94302
sdn,1985,6481232539.86631
sdn,1986,7549335221.05943
sdn,1987,8269215758.31005
sdn,1988,7236100009.43012
sdn,1989,9612265794.09779
sdn,1990,7668820038.13416
sdn,1991,7565838628.67767
sdn,1992,9419835477.59434
sdn,1993,9574967752.40359
sdn,1994,9220144002.21589
sdn,1995,9773339392.92876
sdn,1996,11627336728.2412
sdn,1997,13748927357.6859
sdn,1998,14202344254.9213
sdn,1999,14249717984.4673
sdn,2000,13757826454.2313
sdn,2001,14392534719.0203
sdn,2002,14706840494.0816
sdn,2003,16262836111.0064
sdn,2004,14992021409.6777
sdn,2005,15709463781.1688
sdn,2006,17155998467.9371
sdn,2007,16235167494.5145
sdn,2008,17040469858.7254
sdn,2009,16823101324.2506
sdn,2010,17205928185.3469
sdn,2011,16853252106.8904
sdn,2012,15328077387.0803
sdn,2013,15571807074.5641
sdn,2014,16125635451.1595
sdn,2015,16323129424.2424
sdn,2016,16793298340.9743
sdn,2017,16939660225.3659
sdn,2018,16634746489.3607
sdn,2019,16385225080.8651
sdn,2020,15975594611.6031
sen,1960,1033344964.02815
sen,1961,885384100.13967
sen,1962,986111916.42036
sen,1963,1088878780.33267
sen,1964,1113909575.17231
sen,1965,1194550729.4377
sen,1966,1068080511.58933
sen,1967,1164415247.83431
sen,1968,1169849515.18318
sen,1969,1192574632.40721
sen,1970,1261244008.50858
sen,1971,1053259783.17397
sen,1972,1304224121.49685
sen,1973,1094263799.13175
sen,1974,1347204234.82847
sen,1975,1404017027.71685
sen,1976,1608543083.4198
sen,1977,1497881642.50204
sen,1978,1144160252.07007
sen,1979,1454769471.55606
sen,1980,1190492002.59456
sen,1981,1369233523.36267
sen,1982,1487379001.50819
sen,1983,1122052492.79377
sen,1984,1249023740.28772
sen,1985,1470845356.834
sen,1986,1541226813.25155
sen,1987,1627609083.11505
sen,1988,1374774530.03538
sen,1989,1563047801.6316
sen,1990,1414883696.38978
sen,1991,1500667075.84022
sen,1992,1410952431.04899
sen,1993,1520668907.33984
sen,1994,1518538490.47279
sen,1995,1660742394.69376
sen,1996,1599626086.53231
sen,1997,1584769153.7407
sen,1998,1597088236.22848
sen,1999,1815958945.81676
sen,2000,1824334809.74947
sen,2001,1858025858.73088
sen,2002,1430936973.38293
sen,2003,1690953592.38869
sen,2004,1748968739.00379
sen,2005,1951425514.47095
sen,2006,1776358657.29401
sen,2007,1650315743.40116
sen,2008,2003991909.07079
sen,2009,2284230459.8013
sen,2010,2392900189.4577
sen,2011,2017375392.39647
sen,2012,2214277721.51973
sen,2013,2257452747.27336
sen,2014,2294526722.54743
sen,2015,2538694684.15459
sen,2016,2675956967.42757
sen,2017,2982934306.66679
sen,2018,3224471836.20604
sen,2019,3369563902.69004
sen,2020,3906639798.23737
sgp,1960,141184172.24323
sgp,1961,143875472.79604
sgp,1962,153185917.9517
sgp,1963,153331393.65726
sgp,1964,151876636.60169
sgp,1965,150567355.25167
sgp,1966,177625836.48531
sgp,1967,184244981.08816
sgp,1968,199665405.87722
sgp,1969,210576083.79401
sgp,1970,218431771.89409
sgp,1971,241707884.78324
sgp,1972,261638056.44457
sgp,1973,247599650.85831
sgp,1974,237780040.7332
sgp,1975,258073901.65842
sgp,1976,283677625.83649
sgp,1977,286587139.94763
sgp,1978,276258364.85307
sgp,1979,281713703.81146
sgp,1980,285277858.59761
sgp,1981,293497235.96159
sgp,1982,296261274.36718
sgp,1983,314663951.12016
sgp,1984,324483561.24527
sgp,1985,291606051.78935
sgp,1986,254582484.72505
sgp,1987,233052080.30259
sgp,1988,197992435.26331
sgp,1989,188827465.81321
sgp,1990,173261565.31859
sgp,1991,158932208.32121
sgp,1992,151585685.19057
sgp,1993,145039278.4405
sgp,1994,149694501.01833
sgp,1995,142493453.59325
sgp,1996,146930462.61274
sgp,1997,143293569.97381
sgp,1998,129255164.38755
sgp,1999,127945883.03753
sgp,2000,120308408.49578
sgp,2001,104960721.5595
sgp,2002,86848996.21763
sgp,2003,79647948.79255
sgp,2004,79647948.79255
sgp,2005,85103287.75095
sgp,2006,86558044.80652
sgp,2007,86558044.80652
sgp,2008,81466395.11202
sgp,2009,84666860.63427
sgp,2010,86994471.92319
sgp,2011,90558626.70934
sgp,2012,94486470.75938
sgp,2013,97759674.13442
sgp,2014,100960139.65668
sgp,2015,100450974.68723
sgp,2016,100014547.57056
sgp,2017,102924061.6817
sgp,2018,106197265.05674
sgp,2019,112961885.36514
sgp,2020,101687518.18446
sle,1964,419740495.24389
sle,1965,399671221.20364
sle,1966,406465631.9442
sle,1967,411947248.59833
sle,1968,418761730.14624
sle,1969,429649872.9306
sle,1970,438416711.07468
sle,1971,442358957.63037
sle,1972,444555352.85176
sle,1973,446564033.43316
sle,1974,451707730.25908
sle,1975,467120077.99536
sle,1976,491205406.64154
sle,1977,553267832.2508
sle,1978,661698715.80686
sle,1979,731213857.3507
sle,1980,737596561.72181
sle,1981,768546901.00102
sle,1982,798115821.2959
sle,1983,821445004.68916
sle,1984,976647919.2449
sle,1985,924529576.71085
sle,1986,927923249.05751
sle,1987,984581220.60762
sle,1988,990533578.26432
sle,1989,985245029.58669
sle,1990,1476157670.52523
sle,1991,1532078413.352
sle,1992,1047057125.99131
sle,1993,1013218431.53094
sle,1994,1064606902.10351
sle,1995,959649017.94585
sle,1996,904512051.53298
sle,1997,1178322635.64859
sle,1998,1267332373.74478
sle,1999,1343256453.59427
sle,2000,1448009874.29981
sle,2001,904512060.62854
sle,2002,1191573153.74352
sle,2003,1304417573.79479
sle,2004,1419092425.6891
sle,2005,1515956826.95606
sle,2006,1606416278.40535
sle,2007,1819312247.7592
sle,2008,1940891095.73571
sle,2009,2018943301.66513
sle,2010,2089947900.94688
sle,2011,2192169927.99306
sle,2012,2276496520.09473
sle,2013,2380142474.24397
sle,2014,2399271190.5937
sle,2015,2474361442.9472
sle,2016,2558134084.85024
sle,2017,2696753420.04648
sle,2018,2802144622.59178
sle,2019,2954205762.27418
sle,2020,3002393341.88071
slv,1965,1449449118.25111
slv,1966,1477755275.89303
slv,1967,1562953036.24085
slv,1968,1590979906.4607
slv,1969,1649547469.58365
slv,1970,1757713082.12678
slv,1971,1813580473.69534
slv,1972,1851135668.34676
slv,1973,1898312597.74996
slv,1974,2063897486.95436
slv,1975,2175787482.18922
slv,1976,1982362071.63611
slv,1977,2052786140.65668
slv,1978,2334109718.99665
slv,1979,2361795028.24762
slv,1980,2235162242.57426
slv,1981,2000239769.03345
slv,1982,1843004016.91018
slv,1983,1885680503.13296
slv,1984,1942758454.71
slv,1985,1903837487.95236
slv,1986,1822891784.25165
slv,1987,1847069960.57079
slv,1988,1828292127.36044
slv,1989,1818049780.10235
slv,1990,1936848836.64831
slv,1991,1875265582.35453
slv,1992,1976194137.05007
slv,1993,1898513314.53315
slv,1994,1783533284.22192
slv,1995,1787645498.56563
slv,1996,1737242605.25034
slv,1997,1674206981.21786
slv,1998,1594368329.41813
slv,1999,1643619059.91881
slv,2000,1526757686.38701
slv,2001,1427177310.74425
slv,2002,1374071044.00541
slv,2003,1333270264.03248
slv,2004,1321655373.42355
slv,2005,1335953829.49932
slv,2006,1368317142.0839
slv,2007,1470018619.75643
slv,2008,1464158765.89986
slv,2009,1394067485.79161
slv,2010,1463023935.04736
slv,2011,1397575144.79026
slv,2012,1447301369.41813
slv,2013,1358268730.71719
slv,2014,1375033277.40189
slv,2015,1296080000
slv,2016,1393799253.04466
slv,2017,1403744497.97023
slv,2018,1371329602.16509
slv,2019,1363045336.94181
slv,2020,1331981921.51556
smr,2015,284646.9843
smr,2016,199715.92562
smr,2017,298258.80681
smr,2018,242642.13044
smr,2019,231307.26645
srb,1995,2103927529.65222
srb,1996,2270455117.75421
srb,1997,2424767074.0382
srb,1998,2399901113.30247
srb,1999,2398952683.26664
srb,2000,2140488956.12041
srb,2001,2521716474.56057
srb,2002,2386110278.88622
srb,2003,2222602594.94869
srb,2004,2644179745.87222
srb,2005,2514764997.04994
srb,2006,2509607449.21948
srb,2007,2312802702.65799
srb,2008,2510991495.3764
srb,2009,2531366198.76226
srb,2010,2521589649.61392
srb,2011,2544762773.01827
srb,2012,2112549787.98177
srb,2013,2556330494.78272
srb,2014,2606240706.39657
srb,2015,2662442538.18993
srb,2016,2860812378.11479
srb,2017,2534883293.47844
srb,2018,2918026971.43865
srb,2019,2869858305.28787
srb,2020,2932472149.05791
ssd,2008,794367366.48763
ssd,2009,1106792045.76081
ssd,2010,1099376504.89179
ssd,2011,938427844.91523
ssd,2012,710288946.59709
ssd,2013,1253670548.29643
ssd,2014,1021690779.70742
ssd,2015,1242375561.84451
ssd,2016,1028609944.86868
ssd,2017,864049464.9176
ssd,2018,842450292.1489
ssd,2019,925852518.34019
ssd,2020,981218372.8542
stp,2001,25074572.29187
stp,2002,24562830.73686
stp,2003,24955649.73472
stp,2004,25967834.46255
stp,2005,26415284.89621
stp,2006,28339964.9186
stp,2007,29058983.11877
stp,2008,32264951.43
stp,2009,33484770.11279
stp,2010,33703566.91863
stp,2011,34714174.55495
stp,2012,35259158.24208
stp,2013,35121680.21755
stp,2014,36580194.16554
stp,2015,37757788.68718
stp,2016,38511207.19605
stp,2017,39107335.46822
stp,2018,37726160.60966
stp,2019,38078603.60049
stp,2020,37570225.68598
sur,1975,248412156.35907
sur,1976,256400479.43783
sur,1977,297373035.44837
sur,1978,283973209.58668
sur,1979,313865128.81661
sur,1980,317445018.5831
sur,1981,358738679.53699
sur,1982,348415264.29852
sur,1983,317445018.5831
sur,1984,330349287.63119
sur,1985,332930141.44081
sur,1986,325187580.01195
sur,1987,343253556.67928
sur,1988,340672702.86966
sur,1989,332930141.44081
sur,1990,335510995.25043
sur,1991,377182720.16858
sur,1992,385730792.87031
sur,1993,357949629.75971
sur,1994,341922030.02898
sur,1995,319483390.40595
sur,1996,323757426.75681
sur,1997,315209354.05508
sur,1998,294907776.5095
sur,1999,307729827.02608
sur,2000,325894430.29824
sur,2001,363292153.24728
sur,2002,349401557.05798
sur,2003,362223666.11058
sur,2004,365429156.78871
sur,2005,347264553.51655
sur,2006,358475575.84804
sur,2007,377877601.19414
sur,2008,343231100.18439
sur,2009,450866186.67135
sur,2010,463800860.47941
sur,2011,484588755.23166
sur,2012,534017736.41233
sur,2013,485974595.3698
sur,2014,511843972.25393
sur,2015,533555770.18761
sur,2016,533848450.25902
sur,2017,499604881.90359
sur,2018,457166271.54857
sur,2019,371118330.55287
sur,2020,365557409.19601
svk,1995,589477541.71172
svk,1996,624829950.9457
svk,1997,653669519.51172
svk,1998,651143158.65977
svk,1999,495879034.25859
svk,2000,568524390.77226
svk,2001,753294900.98672
svk,2002,796602517.64648
svk,2003,833933188.36445
svk,2004,842356610.23008
svk,2005,893839117.86797
svk,2006,1094900605.85547
svk,2007,1383397257.18867
svk,2008,1660159700.19062
svk,2009,1607136079.14766
svk,2010,1238596948.85898
svk,2011,1456717197.53984
svk,2012,1432781675.95039
svk,2013,1753726031.76992
svk,2014,2327151140.98008
svk,2015,1948225860.52226
svk,2016,2115550390.04453
svk,2017,1986497398.17148
svk,2018,2249689389.0082
svk,2019,1836228300.80391
svk,2020,1915031453.86055
svn,1995,736948447.56914
svn,1996,783545769.94961
svn,1997,830017717.37344
svn,1998,815703891.57148
svn,1999,773156291.2418
svn,2000,790091896.0043
svn,2001,793037652.72891
svn,2002,909535396.73164
svn,2003,672128485.47305
svn,2004,854972881.30937
svn,2005,808153656.35078
svn,2006,800878580.32695
svn,2007,862202467.30469
svn,2008,868588823.50312
svn,2009,792043529.17891
svn,2010,810523575.88516
svn,2011,852954677.36133
svn,2012,791101552.73476
svn,2013,783286143.9332
svn,2014,798941370.81992
svn,2015,903790338.98398
svn,2016,891277252.60352
svn,2017,846435179.61601
svn,2018,1023662111.68711
svn,2019,950518583.88555
svn,2020,987445391.91133
swe,1980,4543448389.5122
swe,1981,4578855578.08886
swe,1982,4947899530.60763
swe,1983,5176123991.27469
swe,1984,5331915549.87849
swe,1985,5396457846.61616
swe,1986,5381687917.64397
swe,1987,5059583795.74244
swe,1988,5004550984.90794
swe,1989,5562770409.91388
swe,1990,5863225516.3084
swe,1991,5471318654.60018
swe,1992,5339199386.19668
swe,1993,5422153292.95386
swe,1994,5141057295.19299
swe,1995,5109758542.17364
swe,1996,5027243647.84991
swe,1997,5159314901.12094
swe,1998,4835538785.60641
swe,1999,4926589703.48087
swe,2000,5119598680.43351
swe,2001,5327427142.71728
swe,2002,5495065160.78302
swe,2003,5518657781.43018
swe,2004,6077885879.8857
swe,2005,6052396365.11616
swe,2006,6329935686.39756
swe,2007,6619567707.70917
swe,2008,6455249254.3576
swe,2009,6458924486.71972
swe,2010,6487615010.32079
swe,2011,6667582840.18203
swe,2012,6680149763.74283
swe,2013,6670902404.8962
swe,2014,7100430367.73368
swe,2015,7321774200.63943
swe,2016,7206063659.17397
swe,2017,7625514371.98627
swe,2018,6852411461.23188
swe,2019,7195037962.08761
swe,2020,7364217206.62779
swz,1971,240101362.34232
swz,1972,227611480.45312
swz,1973,249797453.9705
swz,1974,249797453.9705
swz,1975,238786631.82279
swz,1976,232870383.18246
swz,1977,188662823.416
swz,1978,219065790.12252
swz,1979,210027063.7541
swz,1980,228162001.728
swz,1981,229254908.11412
swz,1982,201645712.31984
swz,1983,186362020.82085
swz,1984,225803752.59334
swz,1985,223502998.37014
swz,1986,263930715.14874
swz,1987,239937042.79476
swz,1988,226789795.64579
swz,1989,270011312.3598
swz,1990,263692173.66601
swz,1991,283180965.40056
swz,1992,231307533.53215
swz,1993,214956979.11021
swz,1994,224820060.41814
swz,1995,220415957.93982
swz,1996,250796325.2667
swz,1997,255411397.21064
swz,1998,255015820.9975
swz,1999,277405537.20971
swz,2000,279568025.02291
swz,2001,274544664.71479
swz,2002,283832051.97994
swz,2003,307902229.42559
swz,2004,268283020.93246
swz,2005,322161431.83846
swz,2006,310606541.23531
swz,2007,301010637.61033
swz,2008,327966773.24928
swz,2009,354911589.84961
swz,2010,311169378.01116
swz,2011,329138932.25439
swz,2012,372059614.07579
swz,2013,393950886.26507
swz,2014,366034064.15502
swz,2015,380088653.17778
swz,2016,348132046.84212
swz,2017,333186688.17899
swz,2018,352748163.62039
swz,2019,355891605.75587
swz,2020,336590332.76082
sxm,2015,1005586.59218
syc,1978,36109173.23511
syc,1979,36519039.37412
syc,1980,33363075.41084
syc,1981,35781283.86196
syc,1982,27709119.82552
syc,1983,34498862.26348
syc,1984,29696092.27722
syc,1985,29596602.13238
syc,1986,31697057.74183
syc,1987,30193755.2848
syc,1988,28740109.44879
syc,1989,28362704.97688
syc,1990,32092488.61089
syc,1991,30780913.428
syc,1992,26272385.89891
syc,1993,24305031.96972
syc,1994,26149438.4404
syc,1995,25165752.63067
syc,1996,26313374.28184
syc,1997,27460995.93301
syc,1998,27460995.93301
syc,1999,30780913.428
syc,2000,32090082.73256
syc,2001,31361278.50299
syc,2002,31741637.25196
syc,2003,29872959.71465
syc,2004,29021438.00024
syc,2005,31255242.95389
syc,2006,29582502.97779
syc,2007,29826345.82211
syc,2008,31211654.09953
syc,2009,26064277.42382
syc,2010,24444466.77087
syc,2011,25302197.77419
syc,2012,25775412.81232
syc,2013,31583008.49507
syc,2014,29346125.43239
syc,2015,28183237.06803
syc,2016,28448131.34769
syc,2017,29388299.0642
syc,2018,33535785.63205
syc,2019,36884237.55159
syc,2020,30781090.33082
syr,2000,11043071205.5782
syr,2001,11938711468.4067
syr,2002,12881979044.4898
syr,2003,12539950774.175
syr,2004,12154589052.008
syr,2005,13099189205.7676
syr,2006,14498247701.9599
syr,2007,12536742716.8056
syr,2008,11690111699.6368
syr,2009,13144250073.1265
syr,2010,11862458412.4708
syr,2011,13904806443.3358
syr,2012,10326144415.5937
syr,2013,9426392726.18235
syr,2014,5116410337.19807
syr,2015,5522986059.29981
syr,2016,5414452893.43618
syr,2017,5642387546.08089
syr,2018,4809815736.68895
syr,2019,5093358653.42174
tca,2012,3683629.94443
tca,2013,3464075.84178
tca,2014,4607586.79307
tca,2015,4664000
tca,2016,4499334.42301
tca,2017,4499334.42301
tca,2018,4115114.74338
tca,2019,3982467.47303
tca,2020,3573852.8931
tcd,2007,4353777022.32157
tcd,2008,4139198119.6697
tcd,2009,4012639866.21969
tcd,2010,4660068368.9946
tcd,2011,4303964477.13884
tcd,2012,4811515491.85486
tcd,2013,4710783559.17085
tcd,2014,5012274180.32431
tcd,2015,5518513923.35436
tcd,2016,5187403087.9531
tcd,2017,5348619428.51838
tcd,2018,5562564855.37788
tcd,2019,5818443071.92789
tcd,2020,5958085466.91036
tgo,1965,245132920.83208
tgo,1966,260780067.7132
tgo,1967,273166717.5253
tgo,1968,293377191.75799
tgo,1969,312283988.1044
tgo,1970,290117542.04997
tgo,1971,288161758.58462
tgo,1972,304460759.82206
tgo,1973,314239677.39157
tgo,1974,318803193.09952
tgo,1975,327930946.38641
tgo,1976,311631882.2826
tgo,1977,292725274.29257
tgo,1978,343577340.08472
tgo,1979,326627174.56467
tgo,1980,380738733.02027
tgo,1981,381504804.89174
tgo,1982,347797482.10444
tgo,1983,350861864.01122
tgo,1984,455813972.54773
tgo,1985,489980863.30954
tgo,1986,497181983.46607
tgo,1987,498170214.41078
tgo,1988,544303190.37443
tgo,1989,574257814.8892
tgo,1990,591438235.16611
tgo,1991,584702989.76109
tgo,1992,591856509.21474
tgo,1993,627334608.41951
tgo,1994,626941374.35088
tgo,1995,661704548.59728
tgo,1996,770003852.46623
tgo,1997,804370466.58624
tgo,1998,782161471.4035
tgo,1999,825061626.35192
tgo,2000,785991831.25165
tgo,2001,829933897.22074
tgo,2002,832577872.9339
tgo,2003,819006277.24623
tgo,2004,846586311.12935
tgo,2005,931644430.71354
tgo,2006,882691777.1199
tgo,2007,901395263.43983
tgo,2008,1048672191.08461
tgo,2009,771795268.34405
tgo,2010,782813235.19495
tgo,2011,821916300.66878
tgo,2012,904833971.04177
tgo,2013,904696026.81359
tgo,2014,1018954638.09557
tgo,2015,1019044447.1921
tgo,2016,1053368514.5197
tgo,2017,1135034959.38361
tgo,2018,1171878474.15714
tgo,2019,1194073620.51441
tgo,2020,1209802475.0094
tha,1960,9089350358.28381
tha,1961,9363470559.16221
tha,1962,10029705676.853
tha,1963,10947760390.4976
tha,1964,11067951646.9947
tha,1965,11465796407.2091
tha,1966,13039452436.8699
tha,1967,12654115445.4729
tha,1968,13874642137.6487
tha,1969,14934381623.4932
tha,1970,15525817434.0081
tha,1971,16189676508.5347
tha,1972,15894586185.6949
tha,1973,17406563199.9922
tha,1974,17922939881.0076
tha,1975,18697379375.1193
tha,1976,19840587629.32389
tha,1977,20283160345.6749
tha,1978,22827765194.5917
tha,1979,22385192478.2406
tha,1980,22790863220.6655
tha,1981,24353172523.9022
tha,1982,24955904851.5579
tha,1983,26146684027.0208
tha,1984,27302192942.0027
tha,1985,28533012016.0888
tha,1986,28641835203.2234
tha,1987,28661290329.62009
tha,1988,31673696794.6572
tha,1989,34714093543.9568
tha,1990,33087143020.5422
tha,1991,35488658558.0394
tha,1992,37187781325.3784
tha,1993,22016850602.13169
tha,1994,23485873982.1179
tha,1995,23786269317.9073
tha,1996,25044854086.9865
tha,1997,24924372200.9616
tha,1998,25095151227.5055
tha,1999,26306213870.7149
tha,2000,28094826437.8151
tha,2001,28960457569.9888
tha,2002,28993237430.5339
tha,2003,32459461978.7612
tha,2004,32098478823.1283
tha,2005,32078938094.9726
tha,2006,33338100992.10369
tha,2007,33974388726.0717
tha,2008,34970734610.7897
tha,2009,34885287284.7126
tha,2010,34725550503.9608
tha,2011,36912666737.265
tha,2012,37911209508.5804
tha,2013,38177553102.1103
tha,2014,38067593146.6309
tha,2015,35605923901.4591
tha,2016,35193718600.424
tha,2017,36890697871.2912
tha,2018,39043126421.4789
tha,2019,38793143851.81889
tha,2020,37406792783.2604
tjk,1985,1234685486.77646
tjk,1986,1282838215.77511
tjk,1987,1200736576.26315
tjk,1988,1331616773.46556
tjk,1989,1157174963.28388
tjk,1990,1051872135.43375
tjk,1991,1005589676.45642
tjk,1992,737097228.38172
tjk,1993,704665001.23891
tjk,1994,645473152.68053
tjk,1995,558979691.4433
tjk,1996,459481326.30894
tjk,1997,476022621.51822
tjk,1998,506012017.54725
tjk,1999,521698407.14734
tjk,2000,588961215.41331
tjk,2001,627832655.63059
tjk,2002,733308537.5781
tjk,2003,799306305.96012
tjk,2004,889627949.49705
tjk,2005,903861944.20861
tjk,2006,952670546.92431
tjk,2007,1014594131.16238
tjk,2008,1094747042.46482
tjk,2009,1209695504.22779
