geo,time,bx_gsr_nfsv_cd
moz,2007,458728582.03131
moz,2008,555300729.70954
moz,2009,611670460.11614
moz,2010,244899071.51054
moz,2011,365993008.0528
moz,2012,792110047.35424
moz,2013,645468643.75792
moz,2014,724851023.53345
moz,2015,722620716.027
moz,2016,440450451.22413
moz,2017,657510050.28708
moz,2018,779179305.22655
moz,2019,931044777.07261
moz,2020,781383366.86686
mrt,1975,18049264.2841
mrt,1976,19457046.23868
mrt,1977,21541189.48171
mrt,1978,33880314.10777
mrt,1979,45454050.22607
mrt,1980,56475046.69149
mrt,1981,48906910.53404
mrt,1982,47248201.14933
mrt,1983,30249034.57348
mrt,1984,28023614.23145
mrt,1985,27086981.90324
mrt,1986,23731092.43703
mrt,1987,34543280.61904
mrt,1988,35250739.09625
mrt,1989,33605856.6423
mrt,1990,26771204.20797
mrt,1991,31203538.92307
mrt,1992,20154722.54221
mrt,1993,21381417.83992
mrt,1994,26008496.86425
mrt,1995,27880453.6289
mrt,1996,31554783.62261
mrt,1997,34908683.81772
mrt,1998,33972525.21322
mrt,2012,145165307.02817
mrt,2013,186244014.24818
mrt,2014,278804374.60844
mrt,2015,246176570.52756
mrt,2016,269930112.75743
mrt,2017,167206852.03643
mrt,2018,166751920.37702
mrt,2019,205489334.86336
mrt,2020,193178901.12781
mus,1976,61213570.26446
mus,1977,92776054.81195
mus,1978,117794516.73303
mus,1979,130149952.52885
mus,1980,139895783.08214
mus,1981,172549970.40436
mus,1982,140721357.92051
mus,1983,137277681.91899
mus,1984,129562087.87697
mus,1985,121224025.92978
mus,1986,185499296.70419
mus,1987,285287947.4772
mus,1988,348794159.7257
mus,1989,372727014.4024
mus,1990,483870967.74193
mus,1991,528292685.26421
mus,1992,577451628.70766
mus,1993,566238998.41484
mus,1994,632726503.35646
mus,1995,777680532.29599
mus,1996,960772005.15561
mus,1997,893658599.90478
mus,1998,916947481.83298
mus,1999,1035622905.35973
mus,2000,1070154460.96233
mus,2001,1221971724.77866
mus,2002,1148711441.60625
mus,2003,1280060556.41764
mus,2004,1455640317.07643
mus,2005,1618103521.41748
mus,2006,1671303452.1004
mus,2007,2205172157.68214
mus,2008,2543865596.40935
mus,2009,2238964341.22946
mus,2010,2695085865.23861
mus,2011,3260963627.31108
mus,2012,3407938313.32598
mus,2013,2776700399.58142
mus,2014,2904059757.9228
mus,2015,2732807414.67244
mus,2016,2824931540.32998
mus,2017,3049938162.35374
mus,2018,3219830090.02626
mus,2019,3035264550.3114
mus,2020,1299586273.30193
mwi,1977,13400845.80018
mwi,1978,25600149.20652
mwi,1979,34766517.07106
mwi,1980,31769656.07718
mwi,1981,43672556.77075
mwi,1982,27853857.90588
mwi,1983,28771752.63078
mwi,1984,27027409.48189
mwi,1985,25943858.11782
mwi,1986,20095930.30815
mwi,1987,28387193.16534
mwi,1988,38457021.02545
mwi,1989,30512506.83617
mwi,1990,36645048.12411
mwi,1991,38525851.11364
mwi,1992,28501845.71653
mwi,1993,29958355.84122
mwi,1994,26074798.50121
mwi,1995,24162931.30663
mwi,1996,36646387.40218
mwi,1997,38811919.72233
mwi,1998,31522946.57264
mwi,1999,49237380.89391
mwi,2000,34289495.10893
mwi,2001,43641682.63746
mwi,2002,49414517.24992
mwi,2003,51918250.23396
mwi,2004,54753745.04513
mwi,2005,67320471.92942
mwi,2006,64513315.60121
mwi,2007,74014039.97642
mwi,2008,74402761.14004
mwi,2009,79091250.39846
mwi,2010,80092629.94738
mwi,2011,86309155.47308
mwi,2012,105266670.30061
mwi,2013,111025313.09114
mwi,2014,109397480.24754
mwi,2015,116294027.62923
mwi,2016,113930534.0306
mwi,2017,143531301.39297
mwi,2018,207547199.3056
mwi,2019,223396266.87027
mwi,2020,206656353.34043
mys,1974,372237301.39555
mys,1975,409811525.7166
mys,1976,398178295.08545
mys,1977,491207161.75854
mys,1978,627795268.75617
mys,1979,790059898.29561
mys,1980,1135109063.12871
mys,1981,1315466826.27731
mys,1982,1579178368.21775
mys,1983,1851157782.03236
mys,1984,1932462656.46393
mys,1985,1934321145.10093
mys,1986,1981450933.42544
mys,1987,2272548374.99827
mys,1988,2378967332.15807
mys,1989,2870230510.58109
mys,1990,3858958362.21637
mys,1991,4374439407.52951
mys,1992,4989041042.11512
mys,1993,6411573776.41462
mys,1994,9319972512.85125
mys,1995,11601561915.0929
mys,1996,15135481037.4243
mys,1997,15727332241.2562
mys,1998,11516738334.1296
mys,1999,12093368421.0526
mys,2000,14045894736.8421
mys,2001,14571315789.4737
mys,2002,14918421052.6316
mys,2003,13640342105.2632
mys,2004,17311228947.3684
mys,2005,19749687611.2251
mys,2006,21080904110.55569
mys,2007,29075806054.6048
mys,2008,30751381926.5056
mys,2009,28291461583.76789
mys,2010,34676139483.4355
mys,2011,38842713816.305
mys,2012,40581121798.6531
mys,2013,42100106117.6049
mys,2014,42056108582.0431
mys,2015,34937198257.6774
mys,2016,35600533127.7011
mys,2017,37115785947.3414
mys,2018,40230526273.8389
mys,2019,41088650980.5517
mys,2020,22068754784.0857
mys,2021,20869341385.913
nam,1990,131796565.62371
nam,1991,144641230.71797
nam,1992,169844878.63402
nam,1993,228139215.10878
nam,1994,259040337.87707
nam,1995,315266943.01347
nam,1996,337353386.23927
nam,1997,380124689.98404
nam,1998,327045416.89472
nam,1999,274697714.82926
nam,2000,173826552.75043
nam,2001,280026961.89921
nam,2002,265804674.20432
nam,2003,414492695.96657
nam,2004,475350971.2053
nam,2005,411006582.21897
nam,2006,526036953.83931
nam,2007,597848531.56717
nam,2008,555240037.61881
nam,2009,615333359.96314
nam,2010,678490846.72771
nam,2011,796982456.33869
nam,2012,710135117.89962
nam,2013,580524872.31522
nam,2014,999613806.19449
nam,2015,877885615.44582
nam,2016,535423433.45774
nam,2017,740155097.83184
nam,2018,766463624.17452
nam,2019,697662450.84146
nam,2020,411920641.64002
ncl,2002,343299211.29767
ncl,2003,422918468.32576
ncl,2004,478380158.54402
ncl,2005,371539097.52656
ncl,2006,444400993.4687
ncl,2007,518266109.99409
ncl,2008,559120415.77244
ncl,2009,482532189.8229
ncl,2010,523967268.64251
ncl,2011,612897006.77756
ncl,2012,614353887.7514
ncl,2013,669544491.94562
ncl,2014,609279434.38254
ncl,2015,532114074.10202
ncl,2016,539983837.50138
ner,1974,17860060.80476
ner,1975,23904300.63633
ner,1976,23373042.25769
ner,1977,26025757.72282
ner,1978,31517018.84731
ner,1979,35685132.21267
ner,1980,40557639.30012
ner,1981,39837125.58264
ner,1982,41803830.22895
ner,1983,40334216.50574
ner,1984,31355512.05127
ner,1985,38560935.21584
ner,1986,46539778.37101
ner,1987,54113216.27574
ner,1988,40708653.71652
ner,1989,31698234.8617
ner,1990,44449376.25216
ner,1991,49552136.31253
ner,1992,57697291.55453
ner,1993,36459619.83476
ner,1994,30388791.97532
ner,1995,33282685.34555
ner,1996,43586930.05939
ner,1997,39171149.08362
ner,1998,35319836.12607
ner,1999,34115205.83828
ner,2000,37615741.95726
ner,2001,56764242.1359
ner,2002,50794764.54264
ner,2003,63466396.53657
ner,2004,93577547.94502
ner,2005,87575661.70778
ner,2006,90636825.1165
ner,2007,84745387.61941
ner,2008,131504472.08835
ner,2009,100324600.89443
ner,2010,119152553.90216
ner,2011,69368902.56206
ner,2012,75439274.96153
ner,2013,147572495.46277
ner,2014,283798116.0409
ner,2015,231599764.46208
ner,2016,198366513.93777
ner,2017,223827967.37014
ner,2018,246955701.89711
ner,2019,260668064.88408
ner,2020,222476170.36624
nga,1977,563051654.97076
nga,1978,876789792.44747
nga,1979,1026477534.33289
nga,1980,1126593868.05079
nga,1981,926003609.99484
nga,1982,507824309.33559
nga,1983,401706298.63385
nga,1984,433122128.09136
nga,1985,315515973.50897
nga,1986,250210455.48017
nga,1987,224101501.76249
nga,1988,363679110.12497
nga,1989,551818904.54986
nga,1990,965147859.96475
nga,1991,886310881.92284
nga,1992,1052587670.55613
nga,1993,1162592955.30017
nga,1994,370885615.56647
nga,1995,189062408.90133
nga,1996,229552040.43876
nga,1997,239890020.22238
nga,1998,251799815.8453
nga,1999,979617297.73517
nga,2000,1832948553.2233
nga,2001,1653267404.61876
nga,2002,2523770923.41006
nga,2003,3473114364.50428
nga,2004,3336004128.28771
nga,2005,1792586627.74902
nga,2006,2298632716.2493
nga,2007,1443136236.64824
nga,2008,2263046112.03537
nga,2009,2218172272.56851
nga,2010,3080534648.35682
nga,2011,3386533561.25461
nga,2012,2400264988.99674
nga,2013,2396162375.01021
nga,2014,1991350465.7688
nga,2015,3160029493.69962
nga,2016,3743644912.85345
nga,2017,5030498518.56224
nga,2018,4817775565.00461
nga,2019,4949173917.07942
nga,2020,3993012590.24877
nic,1977,83100000
nic,1978,74200000
nic,1979,56300000
nic,1980,44400000
nic,1981,45100000
nic,1982,40800000
nic,1983,46100000
nic,1984,48400000
nic,1985,39300000
nic,1986,29500000
nic,1987,29500000
nic,1988,37400000
nic,1989,22000000
nic,1990,59800000
nic,1991,70200000
nic,1992,86200000
nic,1993,100200000
nic,1994,126092000
nic,1995,143720506
nic,1996,174828000
nic,1997,217434000
nic,1998,252664000
nic,1999,288822000
nic,2000,303700000
nic,2001,331600000
nic,2002,337000000
nic,2003,390400000
nic,2004,452800000
nic,2005,530700000
nic,2006,468700000
nic,2007,526400000
nic,2008,778800000
nic,2009,735700000
nic,2010,818900000
nic,2011,986500000
nic,2012,1080400000
nic,2013,1111900000
nic,2014,1193900000
nic,2015,1253400000
nic,2016,1394100000
nic,2017,1557600000
nic,2018,1363600000
nic,2019,1373100000
nic,2020,943300000
nld,1967,1893093921.28179
nld,1968,2093646407.32449
nld,1969,2276519335.36893
nld,1970,2537569058.9369
nld,1971,3891249720.43598
nld,1972,4572230538.07175
nld,1973,6080745805.05103
nld,1974,7651034567.45535
nld,1975,8977378581.82757
nld,1976,9350784317.93313
nld,1977,10519186677.4212
nld,1978,12679163529.1655
nld,1979,14329814488.4724
nld,1980,17154948816.3813
nld,1981,15588643226.2153
nld,1982,15459977013.4037
nld,1983,13684814192.6929
nld,1984,13414817557.3953
nld,1985,13717570920.5289
nld,1986,17464055788.4651
nld,1987,20655350358.8979
nld,1988,23188966397.7962
nld,1989,24476253641.5448
nld,1990,29964062535.5588
nld,1991,33646478861.5933
nld,1992,38938812817.0047
nld,1993,38408485367.1331
nld,1994,42043191676.4707
nld,1995,45968603824.1843
nld,1996,47268360947.853
nld,1997,48681566470.3954
nld,1998,49575299214.3948
nld,1999,51403792120.4396
nld,2000,49852428685.9409
nld,2001,50883020267.407
nld,2002,57238370780.92609
nld,2003,65795334748.8025
nld,2004,87274746151.83998
nld,2005,92556139377.55042
nld,2006,97648444588.74947
nld,2007,118962686255.90401
nld,2008,135393596337.48199
nld,2009,127280950202.884
nld,2010,124714618683.117
nld,2011,137213312686.621
nld,2012,132551666352.761
nld,2013,143413726729.29999
nld,2014,156246482134.814
nld,2015,168659981237.909
nld,2016,157659638071.95801
nld,2017,175165722674.005
nld,2018,201174946079.97296
nld,2019,202350265528.54501
nld,2020,181623922079.91696
nld_curacao,2011,1304642458.10056
nld_curacao,2012,1488472625.69832
nld_curacao,2013,1544581005.58659
nld_curacao,2014,1645156424.58101
nld_curacao,2015,1557111731.84358
nld_curacao,2016,1421849162.01117
nld_curacao,2017,1341011783.45251
nld_curacao,2018,1348699408.51955
nld_curacao,2019,1376799888.51955
nld_curacao,2020,742037973.22905
nor,1975,4542114446.03273
nor,1976,4779038483.31278
nor,1977,5108568403.97876
nor,1978,5582447933.63236
nor,1979,7053506641.57169
nor,1980,8615088726.11018
nor,1981,8751128894.84546
nor,1982,7923225839.09785
nor,1983,7110406679.67178
nor,1984,7093794001.2387
nor,1985,7455631413.51422
nor,1986,8144977446.69518
nor,1987,8545012382.25733
nor,1988,9729930107.23386
nor,1989,10769937793.073
nor,1990,12766710079.6461
nor,1991,13330181955.5356
nor,1992,12753236683.9332
nor,1993,12250270323.2896
nor,1994,12337163237.3603
nor,1995,13858923248.6366
nor,1996,14984368641.7233
nor,1997,16011366123.6387
nor,1998,15780028584.6335
nor,1999,16467959932.2305
nor,2000,17861095876.7991
nor,2001,18581212872.00949
nor,2002,19739439556.9852
nor,2003,21961396320.6971
nor,2004,25596448998.6237
nor,2005,29834223943.74229
nor,2006,32009792045.0227
nor,2007,37824191553.984
nor,2008,42627771769.3335
nor,2009,35397117754.7798
nor,2010,41452747068.6719
nor,2011,40942048761.4216
nor,2012,46524009013.1757
nor,2013,48631841408.6986
nor,2014,49369677939.8447
nor,2015,41647232363.4178
nor,2016,41465196721.08489
nor,2017,40546768031.09969
nor,2018,43445031777.2076
nor,2019,42904878786.47169
nor,2020,34452349851.0064
npl,1976,61352000
npl,1977,72224000
npl,1978,99129491.50726
npl,1979,111491666.66667
npl,1980,155016666.66667
npl,1981,155489774.35303
npl,1982,160182779.18097
npl,1983,171029447.51984
npl,1984,159174883.71915
npl,1985,157389118.96136
npl,1986,176613407.65884
npl,1987,217689002.2835
npl,1988,223799702.12409
npl,1989,203107836.01444
npl,1990,204359985.22248
npl,1991,239849990.51643
npl,1992,273800074.35885
npl,1993,333236144.31578
npl,1994,579248577.28648
npl,1995,679043212.5842
npl,1996,757459464.69979
npl,1997,865699997.47022
npl,1998,565142918.56461
npl,1999,655090779.54076
npl,2000,505933911.7589
npl,2001,413292993.97127
npl,2002,305218852.21753
npl,2003,372095085.26427
npl,2004,460865662.09902
npl,2005,380346966.90498
npl,2006,385697633.6975
npl,2007,511333254.9903
npl,2008,723663310.88644
npl,2009,704781419.50237
npl,2010,670944895.80674
npl,2011,863470844.15638
npl,2012,924625217.97408
npl,2013,1188369270.02778
npl,2014,1388507964.75059
npl,2015,1430479193.09816
npl,2016,1354298954.82569
npl,2017,1594768869.06625
npl,2018,1745349895.35683
npl,2019,1615309508.95518
npl,2020,881232951.26207
npl,2021,774594775.76893
nru,2008,1702866.04213
nru,2009,1574764.56207
nru,2010,3638011.13291
nru,2011,4198813.11607
nru,2012,3872737.9833
nru,2013,28642449.3539
nru,2014,32824116.59742
nru,2015,22447326.9181
nru,2016,18163846.16642
nru,2017,20530901.16686
nru,2018,19240644.27378
nzl,2000,5240364622.1853
nzl,2001,5275380236.65906
nzl,2002,6448569665.33815
nzl,2003,8084572520.75971
nzl,2004,9595913293.08101
nzl,2005,10151887791.9668
nzl,2006,9836614140.94258
nzl,2007,11604387759.0105
nzl,2008,11815479343.1205
nzl,2009,10192228000.0582
nzl,2010,11568279653.6492
nzl,2011,13239592159.0712
nzl,2012,13140976900.2617
nzl,2013,13503696641.4058
nzl,2014,14599794938.14
nzl,2015,15133180089.2538
nzl,2016,15982003200.7598
nzl,2017,17471191607.1962
nzl,2018,18354229733.4201
nzl,2019,18127727180.7842
nzl,2020,11891801864.9427
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,7817023.76322
omn,1979,7527504.36458
omn,1980,8685581.95914
omn,1981,8685581.95914
omn,1982,11580775.94551
omn,1983,14475969.93189
omn,1984,14476074.68506
omn,1985,14476179.44672
omn,1986,13089624.87971
omn,1987,13003901.17035
omn,1988,13003901.17035
omn,1989,58777633.28999
omn,1990,68140442.13264
omn,1991,61378413.52406
omn,1992,13003901.17035
omn,1993,13003901.17035
omn,1994,13003901.17035
omn,1995,13003901.17035
omn,1996,237199996.91548
omn,1997,268799996.50455
omn,1998,388099997.47659
omn,1999,413299997.31274
omn,2000,451800000
omn,2001,605981794.53836
omn,2002,605981794.53836
omn,2003,655396618.9857
omn,2004,736020806.24187
omn,2005,938881664.49935
omn,2006,1310793237.97139
omn,2007,1682704811.44343
omn,2008,1825747724.3173
omn,2009,1620286085.82575
omn,2010,1807542262.6788
omn,2011,2321956308.43776
omn,2012,2686982727.5593
omn,2013,2955397673.56531
omn,2014,3130402552.70374
omn,2015,3395474523.17295
omn,2016,3539563453.82359
omn,2017,3963578446.61854
omn,2018,4591301529.37568
omn,2019,4898118052.53469
omn,2020,2222652645.68711
pak,1976,277671241.22648
pak,1977,311771218.21921
pak,1978,401994074.01246
pak,1979,546817488.20478
pak,1980,651959083.93235
pak,1981,646377242.46033
pak,1982,802982603.95364
pak,1983,772416949.43879
pak,1984,794425668.35939
pak,1985,848533184.81241
pak,1986,830087010.18804
pak,1987,971639114.24543
pak,1988,856594093.35253
pak,1989,1187461166.07515
pak,1990,1429290797.37027
pak,1991,1530898012.29342
pak,1992,1559484797.12502
pak,1993,1572960534.15117
pak,1994,1752703437.88662
pak,1995,1857254957.81791
pak,1996,2016215899.22776
pak,1997,1625164795.07319
pak,1998,1359000000
pak,1999,1330000000
pak,2000,1340000000
pak,2001,1418000000
pak,2002,2385000000
pak,2003,2939000000
pak,2004,2746010000
pak,2005,3664000000
pak,2006,3475000000
pak,2007,3728000000
pak,2008,4249000000
pak,2009,3957000000
pak,2010,6575000000
pak,2011,5105000000
pak,2012,6582000000
pak,2013,4928000000
pak,2014,5817000000
pak,2015,5897000000
pak,2016,5049211000
pak,2017,6328440000
pak,2018,5932890000
pak,2019,5870150000
pak,2020,5353010000
pak,2021,6465960000
pan,1977,401200000
pan,1978,442500000
pan,1979,559500000
pan,1980,902900000
pan,1981,933200000
pan,1982,994300000
pan,1983,1131800000
pan,1984,1066300000
pan,1985,1180700000
pan,1986,1159800000
pan,1987,1151000000
pan,1988,1063000000
pan,1989,982000000
pan,1990,1092700000
pan,1991,1217700000
pan,1992,1225800000
pan,1993,1297700000
pan,1994,1404300000
pan,1995,1520600000
pan,1996,1593800000
pan,1997,1730900000
pan,1998,1857800000
pan,1999,1813800000
pan,2000,1958800000
pan,2001,1956000000
pan,2002,2230000000
pan,2003,2495600000
pan,2004,2734900000
pan,2005,3175400000
pan,2006,3979000000
pan,2007,4352200000
pan,2008,5165200000
pan,2009,5494800000
pan,2010,6412000000
pan,2011,8108500000
pan,2012,9970000000
pan,2013,10800500000
pan,2014,11437600000
pan,2015,11865500000
pan,2016,12275087933.81
pan,2017,13333807225.15
pan,2018,13796356272.5
pan,2019,13977076894.58
pan,2020,8567056159.81
per,1977,405700000
per,1978,459100000
per,1979,593700000
per,1980,714600000
per,1981,770000000
per,1982,784000000
per,1983,711000000
per,1984,670100000
per,1985,695000000
per,1986,680920000
per,1987,792940000
per,1988,831250000
per,1989,835940000
per,1990,771000000
per,1991,795000000
per,1992,744000000
per,1993,654553439.98
per,1994,880738712.69
per,1995,832622584.53
per,1996,1242663605.21
per,1997,1300868231.72387
per,1998,1455944552.97826
per,1999,1370056702.03317
per,2000,1251101689.69382
per,2001,1131296789.64547
per,2002,1193550466.48467
per,2003,1529776308.71111
per,2004,1782047435.00433
per,2005,2015796223.36269
per,2006,2295403765.48805
per,2007,2830558818.16756
per,2008,3288280884.12506
per,2009,3439083418.64499
per,2010,3273041456.34293
per,2011,3565292290.18764
per,2012,4194024811.96949
per,2013,5166971339.98431
per,2014,5657290945.94158
per,2015,5959457818.25716
per,2016,6136958375.54785
per,2017,7007781732.9575
per,2018,6383088093.15878
per,2019,6695613667.97193
per,2020,2719053658.72565
phl,1977,733000000
phl,1978,1013000000
phl,1979,1076000000
phl,1980,1447000000
phl,1981,1791000000
phl,1982,1804000000
phl,1983,1808000000
phl,1984,1642000000
phl,1985,2235000000
phl,1986,2860000000
phl,1987,2345000000
phl,1988,2413000000
phl,1989,3225000000
phl,1990,3244000000
phl,1991,3654000000
phl,1992,4742000000
phl,1993,4673000000
phl,1994,6768000000
phl,1995,9348000000
phl,1996,12947000000
phl,1997,15137000000
phl,1998,7477000000
phl,1999,5176000000
phl,2000,5619000000
phl,2001,4923000000
phl,2002,5575000000
phl,2003,5666000000
phl,2004,6743000000
phl,2005,8610874061.72
phl,2006,11064226221.57
phl,2007,13501714680.06
phl,2008,13054789170.87
phl,2009,14084130105.62
phl,2010,17782239990.9213
phl,2011,18878201247.291
phl,2012,20439202041.33369
phl,2013,23335156028.3544
phl,2014,25498091520.5819
phl,2015,29065047720.1548
phl,2016,31203605094.039
phl,2017,34831647256.7753
phl,2018,38397082673.1131
phl,2019,41264018636.1279
phl,2020,31822200319.5016
phl,2021,33626507354.7825
plw,2005,71724259.68372
plw,2006,70500912.8664
plw,2007,78203363.03644
plw,2008,87572494.84478
plw,2009,84403357.99878
plw,2010,84010651.27453
plw,2011,101897440.82483
plw,2012,116613758.31925
plw,2013,124847846.31771
plw,2014,139248306.06462
plw,2015,164289907.14702
plw,2016,157486269.99886
plw,2017,132767504.05309
png,1976,68940609.29491
png,1977,38034335.19585
png,1978,35654989.98248
png,1979,41839462.10625
png,1980,43320201.16957
png,1981,84693957.41772
png,1982,95403869.50214
png,1983,75698502.55559
png,1984,64386763.0769
png,1985,64032203.02863
png,1986,72475350.20458
png,1987,97288762.3569
png,1988,122313596.3122
png,1989,167895024.47642
png,1990,205725412.64876
png,1991,266812629.6557
png,1992,329198420.28694
png,1993,306699893.72891
png,1994,235441718.54827
png,1995,321338206.83614
png,1996,432151545.77147
png,1997,396925752.7653
png,1998,318034112.95365
png,1999,247534048.85622
png,2000,242662475.1578
png,2001,285126754.93001
png,2002,163083597.23022
png,2003,233068143.56733
png,2004,203359152.92656
png,2005,302921688.25364
png,2006,315494128.09645
png,2007,360177364.61174
png,2008,363059290.61948
png,2009,185396874.77468
png,2010,309435670.91183
png,2011,422879234.45245
png,2012,478605724.94773
png,2013,417617451.20122
png,2014,210646044.13471
png,2015,146034033.70486
png,2016,125514734.17044
png,2017,297773512.50054
png,2018,388411334.80108
pol,1976,1180000000
pol,1977,1385000000
pol,1978,1586000000
pol,1979,1874000000
pol,1980,2018000000
pol,1981,1913000000
pol,1982,1842000000
pol,1983,1990000000
pol,1984,2017000000
pol,1985,2104000000
pol,1986,2015000000
pol,1987,2216000000
pol,1988,2472000000
pol,1989,3201000000
pol,1990,3200000000
pol,1991,3687000000
pol,1992,4773000000
pol,1993,4201000000
pol,1994,6699000000
pol,1995,10675000000
pol,1996,9813000000
pol,1997,8933000000
pol,1998,10871000000
pol,1999,8416000000
pol,2000,10377000000
pol,2001,9781000000
pol,2002,10036000000
pol,2003,11182000000
pol,2004,15052000000
pol,2005,18045000000
pol,2006,22246000000
pol,2007,31404000000
pol,2008,37764000000
pol,2009,31069000000
pol,2010,34669000000
pol,2011,39922000000
pol,2012,40015000000
pol,2013,43625000000
pol,2014,47580000000
pol,2015,44077000000
pol,2016,48712000000
pol,2017,57868000000
pol,2018,68121000000
pol,2019,70202000000
pol,2020,66326000000
prt,1975,941029960.50034
prt,1976,756331331.84158
prt,1977,839815803.87763
prt,1978,1075615827.1946
prt,1979,1591884518.55106
prt,1980,2005840068.52604
prt,1981,1946176618.23751
prt,1982,1535891598.21086
prt,1983,1478084681.82956
prt,1984,1656081033.34891
prt,1985,1930735147.8909
prt,1986,2424528082.58368
prt,1987,3164536133.10279
prt,1988,3418126817.69086
prt,1989,3788781271.34145
prt,1990,5095766493.13417
prt,1991,5231156577.49544
prt,1992,5497394004.64058
prt,1993,6976916893.15445
prt,1994,6940035110.38721
prt,1995,8418973923.94689
prt,1996,8145897442.49609
prt,1997,7919227514.58584
prt,1998,9133878633.24156
prt,1999,9294045333.55313
prt,2000,9323126260.82439
prt,2001,9458813133.79347
prt,2002,10342908084.9817
prt,2003,12312041557.5718
prt,2004,14720032846.5007
prt,2005,15096851050.8679
prt,2006,18586805937.2433
prt,2007,23657320953.3871
prt,2008,26465589565.428
prt,2009,23112663366.6342
prt,2010,23065422037.9509
prt,2011,26941228740.8752
prt,2012,25536534058.0491
prt,2013,29209250812.849
prt,2014,30608949901.8939
prt,2015,27635516750.91109
prt,2016,29426546477.1158
prt,2017,35034574502.0985
prt,2018,39350782296.2638
prt,2019,39958286822.97089
prt,2020,25489177337.3949
prt,2021,31878948851.8759
pry,1975,34100000
pry,1976,39900000
pry,1977,62900000
pry,1978,78200000
pry,1979,129100000
pry,1980,164000000
pry,1981,156200000
pry,1982,120400000
pry,1983,138000000
pry,1984,210800000
pry,1985,152700000
pry,1986,183800000
pry,1987,172100000
pry,1988,295900000
pry,1989,394900000
pry,1990,418200000
pry,1991,433300000
pry,1992,364600000
pry,1993,438600000
pry,1994,426200000
pry,1995,274600000
pry,1996,273500000
pry,1997,284400000
pry,1998,258200000
pry,1999,202900000
pry,2000,209830000
pry,2001,230530000
pry,2002,215712728.74058
pry,2003,211727024.18893
pry,2004,232960000
pry,2005,281375102.94649
pry,2006,349143560.16854
pry,2007,504201523.69
pry,2008,482198142.61759
pry,2009,606170630.19646
pry,2010,714544278.82899
pry,2011,800445911.89139
pry,2012,827097392.54697
pry,2013,928239912.41989
pry,2014,990319767.79159
pry,2015,949327645.22136
pry,2016,1008034518.8009
pry,2017,1117345906.09436
pry,2018,1177518857.94126
pry,2019,1161593179.27042
pry,2020,844010626.80684
pse,1995,274000000
pse,1996,293100000
pse,1997,281500000
pse,1998,466089894.20171
pse,1999,537475716.62066
pse,2000,315767730.44027
pse,2001,156915473.05799
pse,2002,131927239.40965
pse,2003,187503194.07907
pse,2004,225936170.64086
pse,2005,225192623.29024
pse,2006,179591312.94392
pse,2007,259043392.90934
pse,2008,353983300.59148
pse,2009,330331116.24783
pse,2010,550848463.95419
pse,2011,748273041.23122
pse,2012,737253419.51692
pse,2013,914039673.09656
pse,2014,789896679.48184
pse,2015,576649824.52652
pse,2016,501126088.4311
pse,2017,609671768.51761
pse,2018,752110893.89277
pse,2019,921264125.93512
pse,2020,670102336.19768
pyf,2002,762854713.20706
pyf,2003,951651674.63408
pyf,2004,1024748048.5927
pyf,2005,1073866712.89415
pyf,2006,1028372374.69463
pyf,2007,1144237999.59891
pyf,2008,1331587173.73379
pyf,2009,1141935895.77229
pyf,2010,970047396.64536
pyf,2011,1124707262.23384
pyf,2012,1006810328.61464
pyf,2013,1017850966.61941
pyf,2014,1092814589.87076
pyf,2015,993004775.9557
pyf,2016,1023771808.71154
qat,2011,7393681318.68132
qat,2012,9922252747.25275
qat,2013,11174450549.4506
qat,2014,13526373626.3736
qat,2015,14996978021.978
qat,2016,15175549450.5495
qat,2017,17706043956.044
qat,2018,18272527472.5275
qat,2019,19111263736.26369
qat,2020,19429395604.3956
rou,1971,280000000
rou,1972,265000000
rou,1973,338000000
rou,1974,419000000
rou,1975,471000000
rou,1976,508000000
rou,1977,498000000
rou,1978,706000000
rou,1979,830000000
rou,1980,1063000000
rou,1981,1095000000
rou,1982,825000000
rou,1983,727000000
rou,1984,840000000
rou,1985,746000000
rou,1986,681000000
rou,1987,770000000
rou,1988,850000000
rou,1989,834000000
rou,1990,610000000
rou,1991,680000000
rou,1992,659000000
rou,1993,799000000
rou,1994,1049000000
rou,1995,1503000000
rou,1996,1572000000
rou,1997,1543000000
rou,1998,1332000000
rou,1999,1380000000
rou,2000,1762000000
rou,2001,2058000000
rou,2002,2410000000
rou,2003,3080000000
rou,2004,3742000000
rou,2005,9668082197.03241
rou,2006,12268192990.7086
rou,2007,13092354292.1125
rou,2008,16356330994.2125
rou,2009,11798530482.5812
rou,2010,10380510348.2563
rou,2011,12085197402.4357
rou,2012,12692032820.1687
rou,2013,18102045639.6477
rou,2014,20692073725.5742
rou,2015,19050853404.7882
rou,2016,20884911476.3206
rou,2017,24594588932.1844
rou,2018,28055095562.427
rou,2019,30279435283.508
rou,2020,27168684426.5582
rus,1994,8423800000
rus,1995,10567340000
rus,1996,13281400000
rus,1997,14079740000
rus,1998,12505030000
rus,1999,11094960000
rus,2000,11300380000
rus,2001,12720180000
rus,2002,15117000000
rus,2003,18425370000
rus,2004,22969280000
rus,2005,28845410000
rus,2006,35718530000
rus,2007,43860060000
rus,2008,57135950000
rus,2009,45796500000
rus,2010,49158950000
rus,2011,58039060000
rus,2012,62340020000
rus,2013,70122510000
rus,2014,65744490000
rus,2015,51615860000
rus,2016,50643600000
