geo,time,nv_ind_manf_cn
swe,1985,208372116000
swe,1986,224587698000
swe,1987,240766824000
swe,1988,259401819000
swe,1989,278950445000
swe,1990,284847623000
swe,1991,276838155000
swe,1992,262758062000
swe,1993,268948000000
swe,1994,313319000000
swe,1995,376760000000
swe,1996,376296000000
swe,1997,400157000000
swe,1998,427603000000
swe,1999,445757000000
swe,2000,485453000000
swe,2001,481153000000
swe,2002,485147000000
swe,2003,488821000000
swe,2004,492180000000
swe,2005,502849000000
swe,2006,535410000000
swe,2007,570482000000
swe,2008,538800000000
swe,2009,459355000000
swe,2010,526052000000
swe,2011,544164000000
swe,2012,521055000000
swe,2013,508605000000
swe,2014,521565000000
swe,2015,579644000000
swe,2016,582425000000
swe,2017,603368000000
swe,2018,629198000000
swe,2019,646574000000
swe,2020,604327000000
swz,1965,4100000
swz,1966,4700000
swz,1967,6700000
swz,1968,8400000
swz,1969,9300000
swz,1970,9100000
swz,1971,13300000
swz,1972,17000000
swz,1973,32800000
swz,1974,37400000
swz,1975,39000000
swz,1976,46000000
swz,1977,54000000
swz,1978,62000000
swz,1979,73000000
swz,1980,75987600
swz,1981,89100000
swz,1982,100800000
swz,1983,89700000
swz,1984,111300000
swz,1985,106500000
swz,1986,190200000
swz,1987,298800000
swz,1988,462200000
swz,1989,558700000
swz,1990,906220000
swz,1991,1007020000
swz,1992,1101800000
swz,1993,1394960000
swz,1994,1549940000
swz,1995,2019640000
swz,1996,2196460000
swz,1997,2612400000
swz,1998,2869020000
swz,1999,3038700000
swz,2000,4084724900
swz,2001,4550217800
swz,2002,5087435500
swz,2003,5488488800
swz,2004,6072944300
swz,2005,6919419900
swz,2006,7686975100
swz,2007,8607735400
swz,2008,9414986300
swz,2009,10555602500
swz,2010,10570842800
swz,2011,11091888700
swz,2012,12444342800
swz,2013,13158092800
swz,2014,14708324200
swz,2015,16425095700
swz,2016,17530892600
swz,2017,17495418000
swz,2018,17937849600
swz,2019,19203384800
swz,2020,17383966800
sxm,2011,25600000
sxm,2012,20400000
sxm,2013,17200000
sxm,2014,17500000
sxm,2015,17300000
sxm,2016,15700000
sxm,2017,13900000
syc,1976,20663000
syc,1977,26900000
syc,1978,36400000
syc,1979,48700000
syc,1980,69500000
syc,1981,83400000
syc,1982,82600000
syc,1983,95600000
syc,1984,100300000
syc,1985,116400000
syc,1986,119000000
syc,1987,136700000
syc,1988,160400000
syc,1989,162300000
syc,1990,198600000
syc,1991,214300000
syc,1992,264300000
syc,1993,259500000
syc,1994,278700000
syc,1995,306400000
syc,1996,323100000
syc,1997,406800000
syc,1998,482100000
syc,1999,503400000
syc,2000,674900000
syc,2001,654800000
syc,2002,698000000
syc,2003,623200000
syc,2004,353504400
syc,2005,441979100
syc,2006,502860800
syc,2007,663073600
syc,2008,850109600
syc,2009,902359500
syc,2010,940150200
syc,2011,964310500
syc,2012,1223538200
syc,2013,1155504700
syc,2014,1112952400
syc,2015,1097471700
syc,2016,1093415800
syc,2017,1234005800
syc,2018,1294500000
syc,2019,1374400000
syc,2020,1703000000
tca,2000,10844400
tca,2001,10642800
tca,2002,10358800
tca,2003,11355100
tca,2004,11314100
tca,2005,11911600
tca,2006,12424300
tca,2007,14496600
tca,2008,13692200
tca,2009,13429100
tca,2010,8609200
tca,2011,7280500
tca,2012,5102600
tca,2013,5484000
tca,2014,6240000
tca,2015,6514000
tca,2016,6507000
tca,2017,6399000
tca,2018,6271000
tca,2019,6235000
tca,2020,6199000
tcd,1960,4657862100
tcd,1961,5393415700
tcd,1962,5148866600
tcd,1963,5638916100
tcd,1964,6374469600
tcd,1965,6187005200
tcd,1966,9561217700
tcd,1967,11767872200
tcd,1968,12993474100
tcd,1969,12993474100
tcd,1970,13484476200
tcd,1971,14463625600
tcd,1972,15689237000
tcd,1973,17405841000
tcd,1974,19121483900
tcd,1975,22553740300
tcd,1976,23043781300
tcd,1977,25004944200
tcd,1978,26081152200
tcd,1983,34986758500
tcd,1984,51710316000
tcd,1985,47139049100
tcd,1986,42731449500
tcd,1987,38303867300
tcd,1988,45289227500
tcd,1989,58316006000
tcd,1990,64950242700
tcd,1991,54653473500
tcd,1992,51192670500
tcd,1993,44663104800
tcd,1994,59400000000
tcd,1995,79300000000
tcd,1996,83288800000
tcd,1997,104075837600
tcd,1998,110945260200
tcd,1999,92418064200
tcd,2000,84689599600
tcd,2001,115421154800
tcd,2002,125542968300
tcd,2003,122016964500
tcd,2004,117100000000
tcd,2005,8155000000
tcd,2006,27005000000
tcd,2007,27965162900
tcd,2008,35586992800
tcd,2009,43535786800
tcd,2010,51346663700
tcd,2011,99029278900
tcd,2012,130000000000
tcd,2013,174034230000
tcd,2014,185024000000
tcd,2015,179866500000
tcd,2016,176833562400
tcd,2017,169890000000
tcd,2018,179410800000
tcd,2019,189208160000
tcd,2020,196840000000
tgo,1960,2299998200
tgo,1961,1999998200
tgo,1962,1799998700
tgo,1963,3399996700
tgo,1964,3799996900
tgo,1965,4400001000
tgo,1966,5299999200
tgo,1967,5900000800
tgo,1968,6899999200
tgo,1969,7600001000
tgo,1970,6999998000
tgo,1971,6999998000
tgo,1972,6699999200
tgo,1973,7900000300
tgo,1974,8199999000
tgo,1975,9300000800
tgo,1976,10300000300
tgo,1977,12000000000
tgo,1978,11000000500
tgo,1979,13500000300
tgo,1980,18800001000
tgo,1981,18499999700
tgo,1982,19899990000
tgo,1983,19700000800
tgo,1984,20000000000
tgo,1985,23100010500
tgo,1986,26699999200
tgo,1987,31100010500
tgo,1988,31499999200
tgo,1989,38584799200
tgo,1990,44018925600
tgo,1991,50248687600
tgo,1992,51944001500
tgo,1993,31783999500
tgo,1994,49759199200
tgo,1995,64663900200
tgo,1996,69220499500
tgo,1997,73632202800
tgo,1998,65000001500
tgo,1999,62200000500
tgo,2000,79074056200
tgo,2001,86400703700
tgo,2002,93370063800
tgo,2003,88408811800
tgo,2004,83905095700
tgo,2005,95309497100
tgo,2006,106649247400
tgo,2007,99858000000
tgo,2008,120088954200
tgo,2009,118086587800
tgo,2010,122733300000
tgo,2011,143309912100
tgo,2012,136292862300
tgo,2013,129232588000
tgo,2014,167666000000
tgo,2015,168254000000
tgo,2016,501244000000
tgo,2017,518155000000
tgo,2018,545789330000
tgo,2019,583828410000
tgo,2020,626992480000
tha,1960,7331200000
tha,1961,8301500400
tha,1962,9703100400
tha,1963,10457800700
tha,1964,11212400600
tha,1965,12937400300
tha,1966,14985900000
tha,1967,17896800300
tha,1968,19298299900
tha,1969,21670199300
tha,1970,23499999200
tha,1971,26900000800
tha,1972,31299999700
tha,1973,42600001500
tha,1974,53499998200
tha,1975,56599998500
tha,1976,68200001500
tha,1977,81399996400
tha,1978,97700003800
tha,1979,117600002000
tha,1980,142504001500
tha,1981,172143001600
tha,1982,179437994000
tha,1983,203836997600
tha,1984,226360000500
tha,1985,231597998100
tha,1986,270604992500
tha,1987,315291009000
tha,1988,403034013700
tha,1989,496713990100
tha,1990,594002968600
tha,1991,707900997600
tha,1992,778986979300
tha,1993,854190000000
tha,1994,955529000000
tha,1995,1105357000000
tha,1996,1190544000000
tha,1997,1246733000000
tha,1998,1276371000000
tha,1999,1349531000000
tha,2000,1438584000000
tha,2001,1487341000000
tha,2002,1645197000000
tha,2003,1868690000000
tha,2004,2045878000000
tha,2005,2255013000000
tha,2006,2534313000000
tha,2007,2776209000000
tha,2008,2965926000000
tha,2009,2845650000000
tha,2010,3343011000000
tha,2011,3278537000000
tha,2012,3456693000000
tha,2013,3563123000000
tha,2014,3648058000000
tha,2015,3762150000000
tha,2016,3960436000000
tha,2017,4184234000000
tha,2018,4373462000000
tha,2019,4330684000000
tha,2020,3961670000000
tjk,1985,18700
tjk,1986,16400
tjk,1987,18600
tjk,1988,18300
tjk,1989,15900
tjk,1990,18100
tjk,1991,32500
tjk,1992,237500
tjk,1993,2062000
tjk,1994,4584800
tjk,1995,18734100
tjk,1996,58109500
tjk,1997,104546300
tjk,1998,198146400
tjk,1999,263517400
tjk,2011,2905700000
tjk,2012,3425000000
tjk,2013,3713500000
tjk,2014,3427500000
tjk,2015,5471400000
tjk,2016,6233900000
tjk,2017,8251000000
tjk,2018,9400400000
tjk,2019,10626300000
tkm,1993,103400
tkm,1994,4800000
tkm,1995,49780000
tkm,1996,375140000
tkm,1997,515880000
tkm,1998,485000000
tkm,1999,688000000
tkm,2000,513800000
tkm,2001,1001800000
tkm,2002,1312200000
tkm,2003,2076800000
tkm,2004,3020200000
tls,2000,9300900
tls,2001,11928900
tls,2002,12087900
tls,2003,12880700
tls,2004,11027100
tls,2005,11335200
tls,2006,11382500
tls,2007,11227300
tls,2008,10929100
tls,2009,10074100
tls,2010,8900200
tls,2011,9481500
tls,2012,9195600
tls,2013,10065800
tls,2014,11206600
tls,2015,15452300
tls,2016,18032800
tls,2017,24746900
tls,2018,26328700
tls,2019,37194700
tls,2020,33038200
ton,1975,1110200
ton,1976,1303600
ton,1977,1772000
ton,1978,2303100
ton,1979,2690400
ton,1980,2843000
ton,1981,2261000
ton,1982,2458000
ton,1983,2665000
ton,1984,3770000
ton,1985,4114000
ton,1986,4489000
ton,1987,4779000
ton,1988,5588000
ton,1989,6847000
ton,1990,7543000
ton,1991,7634000
ton,1992,8140000
ton,1993,8710000
ton,1994,20996900
ton,1995,20056500
ton,1996,20708000
ton,1997,21387000
ton,1998,21121100
ton,1999,25356400
ton,2000,29786400
ton,2001,29699800
ton,2002,31363100
ton,2003,34973200
ton,2004,36182800
ton,2005,37186400
ton,2006,40835000
ton,2007,42198700
ton,2008,43884200
ton,2009,42595700
ton,2010,42517100
ton,2011,44272900
ton,2012,46692200
ton,2013,48296100
ton,2014,49709400
ton,2015,51175600
ton,2016,56303800
ton,2017,60645700
ton,2018,62859700
ton,2019,60800000
ton,2020,63400000
tto,2012,31767200000
tto,2013,26798500000
tto,2014,28410900000
tto,2015,24523000000
tto,2016,27982800000
tto,2017,27655400000
tto,2018,30423600000
tto,2019,32157745200
tun,1965,42100000
tun,1966,44200000
tun,1967,46100000
tun,1968,52200000
tun,1969,60300000
tun,1970,63500000
tun,1971,76300000
tun,1972,101600000
tun,1973,107200000
tun,1974,154200000
tun,1975,158100000
tun,1976,202300000
tun,1977,231300000
tun,1978,274800000
tun,1979,338800000
tun,1980,417300000
tun,1981,493900000
tun,1982,534100000
tun,1983,803100000
tun,1984,951700000
tun,1985,1059400000
tun,1986,1129000000
tun,1987,1212900000
tun,1988,1457900000
tun,1989,1626600000
tun,1990,1826400000
tun,1991,2038700000
tun,1992,2265700000
tun,1993,2521800000
tun,1994,2921600000
tun,1995,3233800000
tun,1996,3494500000
tun,1997,3837600000
tun,1998,4135600000
tun,1999,4489900000
tun,2000,4800600000
tun,2001,5254200000
tun,2002,5444700000
tun,2003,5687900000
tun,2004,6127500000
tun,2005,6553800000
tun,2006,7391800000
tun,2007,8397200000
tun,2008,10025800000
tun,2009,9938100000
tun,2010,10399785334.6942
tun,2011,10819122004.0644
tun,2012,11405732786.3614
tun,2013,11870816914.5914
tun,2014,12414947470.364
tun,2015,12581627704.9494
tun,2016,13158120974.7991
tun,2017,14486641381.1994
tun,2018,16402042087.2483
tun,2019,17349985032.1816
tun,2020,15860573118.5449
tur,1960,8700
tur,1961,9500
tur,1962,10500
tur,1963,12000
tur,1964,13400
tur,1965,15800
tur,1966,18700
tur,1967,21100
tur,1968,24800
tur,1969,28200
tur,1970,31600
tur,1971,40300
tur,1972,50200
tur,1973,63900
tur,1974,82300
tur,1975,106800
tur,1976,145200
tur,1977,182600
tur,1978,269900
tur,1979,532300
tur,1980,893700
tur,1981,1535900
tur,1982,2098400
tur,1983,2656500
tur,1984,3972000
tur,1985,6406600
tur,1986,11340000
tur,1987,16318600
tur,1988,29664200
tur,1989,52561500
tur,1990,86307400
tur,1991,139709000
tur,1992,236573000
tur,1993,412408400
tur,1994,853488100
tur,1995,1751680900
tur,1996,3123034200
tur,1997,6218626800
tur,1998,16023275600
tur,1999,21470883100
tur,2000,32079067200
tur,2001,43802293400
tur,2002,61314633600
tur,2003,80795423000
tur,2004,98783262400
tur,2005,114992902000
tur,2006,135751181300
tur,2007,149177458800
tur,2008,163094343800
tur,2009,152541974700
tur,2010,175779843700
tur,2011,231091921600
tur,2012,250407453500
tur,2013,296851336400
tur,2014,344641237800
tur,2015,392517526400
tur,2016,435889610700
tur,2017,551275960200
tur,2018,715797479700
tur,2019,789333607100
tur,2020,965340525900
tuv,1990,348000
tuv,1991,386000
tuv,1992,450000
tuv,1993,367000
tuv,1994,361000
tuv,1995,577000
tuv,1996,527500
tuv,1997,699100
tuv,1998,854300
tuv,1999,1028600
tuv,2000,179000
tuv,2001,194800
tuv,2002,249800
tuv,2003,344500
tuv,2004,276500
tuv,2005,236300
tuv,2006,269000
tuv,2007,251000
tuv,2008,380000
tuv,2009,370000
tuv,2010,381000
tuv,2011,390000
tza,1990,70472000000
tza,1991,88720000000
tza,1992,104589000000
tza,1993,120479000000
tza,1994,157445000000
tza,1995,200525000000
tza,1996,254326000000
tza,1997,295272000000
tza,1998,895757922600
tza,1999,967985954200
tza,2000,1055434775400
tza,2001,1126705317800
tza,2002,1280416162700
tza,2003,1482244127000
tza,2004,1669466335600
tza,2005,1874923143800
tza,2006,2059578652000
tza,2007,2397981279100
tza,2008,2925124005600
tza,2009,3327750840300
tza,2010,3871882499900
tza,2011,5154023298300
tza,2012,5881780406900
tza,2013,6648876171300
tza,2014,7533518999800
tza,2015,7411671784400
tza,2016,8467126262500
tza,2017,9102281681100
tza,2018,10418776379100
tza,2019,11872085926000
tza,2020,12175276452300
uga,1960,3288200
uga,1961,3435500
uga,1962,3112000
uga,1963,4053700
uga,1964,3947800
uga,1965,5000000
uga,1966,5040000
uga,1967,5230000
uga,1968,5990000
uga,1969,6860000
uga,1970,7820000
uga,1971,8000000
uga,1972,7910000
uga,1973,7940000
uga,1974,11320000
uga,1975,13170000
uga,1976,14630000
uga,1977,28820000
uga,1978,24450000
uga,1979,31380000
uga,1980,53030000
uga,1981,50000000
uga,1982,272000000
uga,1983,355000000
uga,1984,513000000
uga,1985,953000000
uga,1986,2576000000
uga,1987,7054000000
uga,1988,21612000000
uga,1989,50927000000
uga,1990,73479000000
uga,1991,99516000000
uga,1992,159812000000
uga,1993,216680000000
uga,1994,265353000000
uga,1995,334349000000
uga,1996,437551000000
uga,1997,516612000000
uga,1998,626900000000
uga,1999,726637324500
uga,2000,664770843200
uga,2001,727128183700
uga,2002,797238277700
uga,2003,877973819000
uga,2004,977795613900
uga,2005,1125039073500
uga,2006,1291158961700
uga,2007,1509717032100
uga,2008,1790019905900
uga,2009,7982565246500
uga,2010,9060604606100
uga,2011,11056563455700
uga,2012,11628607965400
uga,2013,11650392537800
uga,2014,12792626362200
uga,2015,15367075516100
uga,2016,16318772218900
uga,2017,16845251246700
uga,2018,19011721501500
uga,2019,20429410721600
uga,2020,22064243287900
ukr,1989,584500
ukr,1992,22445500
ukr,1993,440420000
ukr,1994,4214750000
ukr,1995,16873029600
ukr,1996,22381000700
ukr,1997,22994999300
ukr,1998,25912000500
ukr,1999,35521998800
ukr,2000,30624000000
ukr,2001,34495000000
ukr,2002,39637000000
ukr,2003,48659000000
ukr,2004,62612000000
ukr,2005,84643000000
ukr,2006,105935000000
ukr,2007,138237000000
ukr,2008,157407000000
ukr,2009,135585000000
ukr,2010,146749000000
ukr,2011,158738000000
ukr,2012,178442000000
ukr,2013,169633000000
ukr,2014,194050000000
ukr,2015,236692000000
ukr,2016,291471000000
ukr,2017,357160000000
ukr,2018,410646000000
ukr,2019,429084000000
ukr,2020,423402000000
ury,1983,44474000
ury,1984,73949000
ury,1985,140720000
ury,1986,264601000
ury,1987,480951000
ury,1988,802784000
ury,1989,1406280000
ury,1990,3041182000
ury,1991,6401089000
ury,1992,9654682000
ury,1993,12475923000
ury,1994,16639451000
ury,1995,24130056000
ury,1996,31505253000
ury,1997,33682048400
ury,1998,37672863100
ury,1999,36511961000
ury,2000,34570571800
ury,2001,35279563600
ury,2002,37832085600
ury,2003,50530100200
ury,2004,58544848900
ury,2005,63125725200
ury,2006,68549417700
ury,2007,75470434400
ury,2008,95084731000
ury,2009,105882376400
ury,2010,109319474900
ury,2011,117956673300
ury,2012,126748189700
ury,2013,132753534400
ury,2014,161567650600
ury,2015,192793049400
ury,2016,189222144200
ury,2017,185697580100
ury,2018,214893650700
ury,2019,225372509500
ury,2020,231999690200
usa,1997,1379886400000
usa,1998,1429598421000
usa,1999,1488256019000
usa,2000,1549834603000
usa,2001,1473245581000
usa,2002,1470447377000
usa,2003,1525789278000
usa,2004,1609792760000
usa,2005,1693860366000
usa,2006,1795086802000
usa,2007,1847304576000
usa,2008,1803162351000
usa,2009,1695072536000
usa,2010,1788954408000
usa,2011,1857682037000
usa,2012,1919702813000
usa,2013,1981753561000
usa,2014,2042339457000
usa,2015,2121785039000
usa,2016,2094072210000
usa,2017,2174938772000
usa,2018,2308055081000
usa,2019,2341847481000
uzb,2010,8036644500000
uzb,2011,10576269700000
uzb,2012,13442102200000
uzb,2013,17806380700000
uzb,2014,23705594300000
uzb,2015,28353875500000
uzb,2016,34875353700000
uzb,2017,43861855700000
uzb,2018,68971772500000
uzb,2019,94749711100000
uzb,2020,116839320900000
vct,1977,7066029
vct,1978,12339185
vct,1979,15690568
vct,1980,16979562
vct,1981,22065228
vct,1982,24818987
vct,1983,25475202
vct,1984,34615338
vct,1985,34322385
vct,1986,34392694
vct,1987,38341702
vct,1988,44774952
vct,1989,50376215
vct,1990,45130000
vct,1991,50800000
vct,1992,60100000
vct,1993,59670000
vct,1994,59670000
vct,1995,59220000
vct,1996,61740000
vct,1997,61510000
vct,1998,58050000
vct,1999,54760000
vct,2000,53940000
vct,2001,64650000
vct,2002,58610000
vct,2003,62170000
vct,2004,71530000
vct,2005,76580000
vct,2006,72170000
vct,2007,87430000
vct,2008,76810000
vct,2009,81260000
vct,2010,88700000
vct,2011,79100000
vct,2012,80200000
vct,2013,86200000
vct,2014,95900000
vct,2015,99500000
vct,2016,102700000
vct,2017,107800000
vct,2018,109800000
vct,2019,88800000
vct,2020,82300000
ven,1968,7581500
ven,1969,7765500
ven,1970,8846700
ven,1971,10087800
ven,1972,10806600
ven,1973,13031000
ven,1974,22046200
ven,1975,20398000
ven,1976,24706300
ven,1977,27003700
ven,1978,29045600
ven,1979,37878600
ven,1980,44918700
ven,1981,47076500
ven,1982,50859200
ven,1983,51949900
ven,1984,68175600
ven,1985,78269500
ven,1986,92960000
ven,1987,118609500
ven,1988,149666500
ven,1989,236013300
ven,1990,324598400
ven,1991,447282800
ven,1992,584798100
ven,1993,756642100
ven,1994,1176194800
ven,1995,1886619200
ven,1996,3658187000
ven,1997,8861713000
ven,1998,9516433000
ven,1999,10501318000
ven,2000,14759427000
ven,2001,15111259000
ven,2002,17727408000
ven,2003,22977285000
ven,2004,35002853000
ven,2005,45850406000
ven,2006,54789505000
ven,2007,65962309000
ven,2008,87000219000
ven,2009,96363591000
ven,2010,120998453000
ven,2011,158082627000
ven,2012,192453419000
ven,2013,258593259000
ven,2014,365972703000
vnm,1985,24000000000
vnm,1986,134000001000
vnm,1987,642000027600
vnm,1988,2783999950800
vnm,1989,4256999931900
vnm,1990,5142000173100
vnm,1991,10051000467500
vnm,1992,17014999482400
vnm,1993,21275000963100
vnm,1994,26623998951400
vnm,1995,34318000848900
vnm,1996,41291001888800
vnm,1997,51700001931300
vnm,1998,61906001854500
vnm,1999,70767001731100
vnm,2000,81470000000000
vnm,2001,94621000000000
vnm,2002,109601000000000
vnm,2003,124698000000000
vnm,2004,145475000000000
vnm,2005,172045000000000
vnm,2006,205739000000000
vnm,2007,241629000000000
vnm,2008,300256000000000
vnm,2009,331093000000000
vnm,2010,279360000000000
vnm,2011,371242000000000
vnm,2012,431144000000000
vnm,2013,477968000000000
vnm,2014,518962000000000
vnm,2015,574201000000000
vnm,2016,642338000000000
vnm,2017,767495000000000
vnm,2018,886580000000000
vnm,2019,995126000000000
vnm,2020,1050712000000000
vut,1979,320000000
vut,1980,327000100
vut,1981,366500100
vut,1982,424800000
vut,1983,371000000
vut,1984,467000000
vut,1985,551000000
vut,1986,539000000
vut,1987,732000000
vut,1988,827000000
vut,1989,906000000
vut,1990,962000000
vut,1991,1068000000
vut,1992,1032000000
vut,1993,1000000000
vut,1994,1186000000
vut,1995,1215000000
vut,1996,1288000000
vut,1997,1288000000
vut,1998,1474000000
vut,1999,1545000000
vut,2000,1690000000
vut,2001,1685000000
vut,2002,1537000000
vut,2003,1577000000
vut,2004,1646000000
vut,2005,1639000000
vut,2006,1756000000
vut,2007,1645000000
vut,2008,1531000000
vut,2009,1862000000
vut,2010,3242000000
vut,2011,2986000000
vut,2012,2604000000
vut,2013,2448000000
vut,2014,2621000000
vut,2015,2258000000
vut,2016,2125000000
vut,2017,2755000000
vut,2018,2798000000
wsm,1994,142045700
wsm,1995,138900900
wsm,1996,149243200
wsm,1997,150619700
wsm,1998,133149600
wsm,1999,147240000
wsm,2000,163078300
wsm,2001,193566900
wsm,2002,215675800
wsm,2003,252520600
wsm,2004,250591400
wsm,2005,256312300
wsm,2006,240880100
wsm,2007,284894900
wsm,2008,279361100
wsm,2009,185599600
wsm,2010,171045000
wsm,2011,165577732.05341
wsm,2012,174747848.02324
wsm,2013,168851791.78358
wsm,2014,156423944.46987
wsm,2015,158546494.72529
wsm,2016,168931614.13277
wsm,2017,169537452.23603
wsm,2018,132419794.07093
wsm,2019,134743701.31288
wsm,2020,118573216.03451
yem,1990,28177000000
yem,1991,31677000000
yem,1992,36234000000
yem,1993,42435000000
yem,1994,50970000000
yem,1995,63945000000
yem,1996,65400000000
yem,1997,67860000000
yem,1998,71862000000
yem,1999,74480000000
yem,2000,89312000000
yem,2001,100598000000
yem,2002,120070000000
yem,2003,139783000000
yem,2004,188863000000
yem,2005,228804000000
yem,2006,291711000000
yem,2007,354618000000
yem,2008,417525000000
yem,2009,480432000000
yem,2010,543339000000
yem,2011,606246000000
yem,2012,669153000000
yem,2013,732060000000
yem,2014,794967000000
zaf,1960,1040000000
zaf,1961,1130000000
zaf,1962,1211000000
zaf,1963,1387000000
zaf,1964,1571000000
zaf,1965,1779000000
zaf,1966,1911000000
zaf,1967,2067000000
zaf,1968,2238000000
zaf,1969,2561000000
zaf,1970,2848000000
zaf,1971,3039000000
zaf,1972,3330000000
zaf,1973,4170000000
zaf,1974,4988000000
zaf,1975,6106000000
zaf,1976,6971000000
zaf,1977,7091000000
zaf,1978,8015000000
zaf,1979,9949000000
zaf,1980,13248000000
zaf,1981,16954000000
zaf,1982,18765000000
zaf,1983,21350000000
zaf,1984,24382000000
zaf,1985,26558000000
zaf,1986,31258000000
zaf,1987,37342000000
zaf,1988,45463000000
zaf,1989,55523000000
zaf,1990,64595000000
zaf,1991,72062000000
zaf,1992,77985000000
zaf,1993,102870737600
zaf,1994,114556568100
zaf,1995,132346055400
zaf,1996,142236608300
zaf,1997,155055261900
zaf,1998,163461767900
zaf,1999,171494606700
zaf,2000,199762028100
zaf,2001,221959615600
zaf,2002,259511231800
zaf,2003,275755294300
zaf,2004,297269829100
zaf,2005,319097789800
zaf,2006,320892563300
zaf,2007,362367908000
zaf,2008,407641387500
zaf,2009,405381191200
zaf,2010,423494961000
zaf,2011,427917135300
zaf,2012,445177287600
zaf,2013,478424823500
zaf,2014,515936761100
zaf,2015,553392353500
zaf,2016,594165862100
zaf,2017,635418899300
zaf,2018,665849778600
zaf,2019,690859778600
zaf,2020,648367778600
zmb,1960,18800
zmb,1961,23800
zmb,1962,23400
zmb,1963,27600
zmb,1964,33400
zmb,1965,48000
zmb,1966,69100
zmb,1967,86200
zmb,1968,109400
zmb,1969,112300
zmb,1970,129200
zmb,1971,149700
zmb,1972,181400
zmb,1973,195300
zmb,1974,240400
zmb,1975,250000
zmb,1976,276000
zmb,1977,353000
zmb,1978,430100
zmb,1979,486700
zmb,1980,519200
zmb,1981,618300
zmb,1982,668700
zmb,1983,829800
zmb,1984,1010600
zmb,1985,1616500
zmb,1986,2936300
zmb,1987,5547000
zmb,1988,9495600
zmb,1989,17089700
zmb,1990,36106600
zmb,1991,72786000
zmb,1992,189047600
zmb,1993,370176000
zmb,1994,222470200
zmb,1995,301914100
zmb,1996,474292500
zmb,1997,610633700
zmb,1998,709719500
zmb,1999,830136300
zmb,2000,1058864200
zmb,2001,1342732400
zmb,2002,1768311900
zmb,2003,2354558300
zmb,2004,2992386300
zmb,2005,3659598800
zmb,2006,4324278300
zmb,2007,4883516100
zmb,2008,5671657600
zmb,2009,6717648200
zmb,2010,7367298100
zmb,2011,8570651600
zmb,2012,9288554700
zmb,2013,9115777700
zmb,2014,11392986800
zmb,2015,13794489700
zmb,2016,16609562900
zmb,2017,20013486700
zmb,2018,18843307500
zmb,2019,20397254100
zmb,2020,25632250900
zwe,1965,209192400
zwe,1966,190866700
zwe,1967,220684700
zwe,1968,236680900
zwe,1969,271779300
zwe,1970,324582100
zwe,1971,390953600
zwe,1972,498438800
zwe,1973,650035700
zwe,1974,801171900
zwe,1975,869749200
zwe,1976,851087200
zwe,1977,812314300
zwe,1978,843458700
zwe,1979,1019790300
zwe,1980,1384407200
zwe,1981,1632954900
zwe,1982,1638199500
zwe,1983,1577868000
zwe,1984,1301160900
zwe,1985,1022906500
zwe,1986,1211463100
zwe,1987,1393260700
zwe,1988,1521310500
zwe,1989,1903454900
zwe,1990,1799346000
zwe,1991,2082263700
zwe,1992,1816058200
zwe,1993,1379789800
zwe,1994,1313006200
zwe,1995,1369931000
zwe,1996,1427157500
zwe,1997,1354383100
zwe,1998,922913800
zwe,1999,905350700
zwe,2000,895650300
zwe,2001,890912400
zwe,2002,752919600
zwe,2003,696861200
zwe,2004,809851100
zwe,2005,870352500
zwe,2006,871741400
zwe,2007,851867600
zwe,2008,721283700
zwe,2009,1066186600
zwe,2010,1108809200
zwe,2011,1293484700
zwe,2012,2403507200
zwe,2013,2466379700
zwe,2014,2454635000
zwe,2015,2373335400
zwe,2016,2382828800
zwe,2017,2428248100
zwe,2018,2850727600
zwe,2019,29495409200
zwe,2020,213253534700
