geo,time,ny_adj_nnty_cd
pol,2014,458527312689.21094
pol,2015,404580496788.74799
pol,2016,397645257090.92706
pol,2017,443460247513.20697
pol,2018,494865442239.17297
pol,2019,503225374242.896
prt,1970,6731901425.57905
prt,1971,7613809840.64953
prt,1972,9295266223.54123
prt,1973,12763714537.096
prt,1974,15023191516.446
prt,1975,16274524230.1113
prt,1976,17275298460.724
prt,1977,18154824468.368
prt,1978,19411776376.9337
prt,1979,22104547400.9691
prt,1980,27267894594.5674
prt,1981,26192224378.6512
prt,1982,24338027973.29
prt,1983,21837721158.5504
prt,1984,19955182238.9233
prt,1985,21661033734.458
prt,1986,31733083288.941
prt,1987,39966124424.6601
prt,1988,47165203747.7859
prt,1989,51214769214.2511
prt,1990,67261906151.032
prt,1991,76789937020.2532
prt,1992,93664925008.6669
prt,1993,82516984491.46028
prt,1994,86009749800.5988
prt,1995,100846174307.116
prt,1996,104636589063.75301
prt,1997,99313450262.11128
prt,1998,105381354734.66701
prt,1999,108283134175.145
prt,2000,98520640876.99849
prt,2001,100768346643.01801
prt,2002,111224013918.94901
prt,2003,137091555412.13901
prt,2004,156484007037.103
prt,2005,162822255335.93701
prt,2006,169043268790.92401
prt,2007,195041935321.54001
prt,2008,210153299133.396
prt,2009,194271587278.276
prt,2010,189822889640.289
prt,2011,197686299391.30896
prt,2012,172279682096.61899
prt,2013,183980081753.474
prt,2014,184802502069.082
prt,2015,159601059918.19299
prt,2016,165701610876.86499
prt,2017,177834368863.521
prt,2018,193748669519.58096
prt,2019,191227998328.88901
pry,1995,7467447202.06704
pry,1996,8492329365.77641
pry,1997,8238522787.54145
pry,1998,7636877060.49095
pry,1999,7172215208.22956
pry,2000,6733025881.72769
pry,2001,6641733601.17023
pry,2002,6034608901.95683
pry,2003,5951144351.90098
pry,2004,7590369724.10271
pry,2005,8460348912.80564
pry,2006,10970396048.0342
pry,2007,15319816741.6123
pry,2008,21252510317.769
pry,2009,19155418838.7827
pry,2010,23453554636.8005
pry,2011,29435611431.4954
pry,2012,28563892236.5968
pry,2013,33822065855.7281
pry,2014,35877618475.6525
pry,2015,32370749432.1566
pry,2016,32400019067.8583
pry,2017,35601447626.1353
pry,2018,36676901668.9077
pry,2019,34413897274.60449
qat,1970,153022153.42292
qat,1971,146900217.56414
qat,1972,156019860.05542
qat,1973,185144291.55022
qat,1974,580699832.08779
qat,1975,938975724.73951
qat,1976,1132064082.51666
qat,1977,1369288623.16192
qat,1978,1637873261.19899
qat,1980,3621584140.12239
qat,1981,5385426112.89202
qat,1982,5570166828.61629
qat,1983,4719720339.69034
qat,1984,4091641606.63777
qat,1985,4530792786.35946
qat,1986,4315259340.51679
qat,1987,4272059258.46892
qat,1988,4520304580.1233
qat,1989,4193247372.28567
qat,1990,4577774140.53858
qat,1991,5008545148.59672
qat,1992,5533975111.4896
qat,1993,5087111312.05094
qat,1994,5381541348.38413
qat,1995,5792279577.82106
qat,1996,5821744551.08626
qat,1997,7583443280.74371
qat,1998,6328224559.49589
qat,1999,7433785536.33524
qat,2000,8875937572.52699
qat,2001,12267767929.2507
qat,2002,14290928589.2261
qat,2003,17779201090.2441
qat,2004,21407413653.29
qat,2005,26292848191.8872
qat,2006,38613169856.1015
qat,2007,51371996377.5923
qat,2008,72085996846.4957
qat,2009,60733329642.6251
qat,2010,77017343440.00281
qat,2011,102490812987.369
qat,2012,119949559854.22501
qat,2013,132123872438.89101
qat,2014,141803266630.26001
qat,2015,120960164949.64301
qat,2016,117006201101.782
qat,2017,122790339765.101
qat,2018,134392378821.703
qat,2019,128400921274.00999
rou,1989,30059443377.9442
rou,1990,27650389513.1994
rou,1991,21147799846.5272
rou,1992,18432672101.8245
rou,1993,19343877634.9919
rou,1994,22140488801.058
rou,1995,27402011232.74369
rou,1996,26516951019.6843
rou,1997,26354676367.1228
rou,1998,32017098484.6582
rou,1999,27586570462.24269
rou,2000,28872431248.831
rou,2001,31290954619.7056
rou,2002,34571347338.7689
rou,2003,43490095209.0085
rou,2004,56533679108.0872
rou,2005,76751518443.2774
rou,2006,96137802310.0172
rou,2007,137684852710.86301
rou,2008,175767124122.918
rou,2009,142110891840.99799
rou,2010,133722169247.422
rou,2011,143988139713.25101
rou,2012,133676038712.72099
rou,2013,150760788350.12
rou,2014,160483387452.698
rou,2015,143150816371.79599
rou,2016,150902550231.93201
rou,2017,170812941736.604
rou,2018,193607413544.02097
rou,2019,210641355791.14401
rus,1992,263850476501.92896
rus,1993,232194902329.58896
rus,1994,198353342885.62601
rus,1995,192698228699.76801
rus,1996,233443869412.078
rus,1997,255537868134.427
rus,1998,173650117693.54099
rus,1999,140768364665.91101
rus,2000,187303973977.776
rus,2001,228252623870.30801
rus,2002,258761154264.25201
rus,2003,319983680555.47101
rus,2004,452833481656.46198
rus,2005,584202846428.44202
rus,2006,763690834724.05505
rus,2007,1034841499969.73999
rus,2008,1302143935375.54004
rus,2009,955352931992.71997
rus,2010,1204145152379.59009
rus,2011,1609765825477.42993
rus,2012,1737481813837.70996
rus,2013,1796415929302.3999
rus,2014,1607712969905.84009
rus,2015,1082064098854.23999
rus,2016,1011962592180.62
rus,2017,1234668664756.32007
rus,2018,1286047807411.25
rus,2019,1312107268826.08008
rwa,1980,1086204195.70055
rwa,1981,1285812443.3525
rwa,1982,1244260993.25842
rwa,1983,1347143045.46962
rwa,1984,1441366860.05393
rwa,1985,1554431985.08874
rwa,1986,1719787258.0795
rwa,1987,1914367463.25873
rwa,1988,2116747761.93383
rwa,1989,2101210420.80121
rwa,1990,2221690271.86308
rwa,1991,1624624995.37761
rwa,1992,1731603127.71023
rwa,1993,1688013123.16198
rwa,1994,530449306.31717
rwa,1995,994563852.62052
rwa,1996,1058342406.36486
rwa,1997,1453168531.85717
rwa,1998,1566895822.24051
rwa,1999,1799198421.81017
rwa,2000,1752398851.16687
rwa,2001,1652360701.27371
rwa,2002,1642002512.73652
rwa,2003,1716392250.77221
rwa,2004,1954629560.21897
rwa,2005,2459425978.86759
rwa,2006,2806310198.47663
rwa,2007,3411544133.82504
rwa,2008,4192501400.87197
rwa,2009,4622133135.73995
rwa,2010,5013483395.62522
rwa,2011,5611682687.17865
rwa,2012,6206500108.46459
rwa,2013,6296901071.82235
rwa,2014,6610973220.10071
rwa,2015,6900237133.02377
rwa,2016,7024113693.13324
rwa,2017,7404666337.77777
rwa,2018,7755440139.53352
rwa,2019,8415591712.78328
sau,1970,3728938466.7192
sau,1971,4657780988.62145
sau,1972,5708809302.8094
sau,1973,7798654536.53109
sau,1974,25957687164.2943
sau,1975,33581212385.2599
sau,1976,47881868238.4271
sau,1977,53231980750.7556
sau,1978,59422498123.2912
sau,1979,57066411257.3103
sau,1980,95594301978.91119
sau,1981,121177063616.894
sau,1982,122934585647.74001
sau,1983,108289308049.64999
sau,1984,98115456719.6295
sau,1985,90748079946.3476
sau,1986,77432762127.8537
sau,1987,74796832411.92509
sau,1988,77502887691.65459
sau,1989,80857859669.6584
sau,1990,92767745533.1741
sau,1991,104283333763.2
sau,1992,110927695222.78799
sau,1993,107817453611.743
sau,1994,107752071621.20599
sau,1995,115066438157.507
sau,1996,123712851153.97099
sau,1997,132079052720.187
sau,1998,119852071683.02299
sau,1999,133676125867.095
sau,2000,149654791269.98801
sau,2001,149092383409.58801
sau,2002,157135535245.845
sau,2003,171654737669.35699
sau,2004,201129545700.17896
sau,2005,247977724123.147
sau,2006,288529085976.88
sau,2007,326717599511.29999
sau,2008,396013730913.89294
sau,2009,356056711404.92798
sau,2010,423266436848.15601
sau,2011,522519100725.52197
sau,2012,573173365275.66394
sau,2013,585213784175.47998
sau,2014,603990895085.24304
sau,2015,536943989636.51294
sau,2016,543534812927.72095
sau,2017,569673583294.28601
sau,2018,639280039661.47498
sau,2019,656588244231.13196
sdn,2011,42242935942.7667
sdn,2012,45911606407.8291
sdn,2013,49238405322.2544
sdn,2014,58610481705.7562
sdn,2015,67049279324.0902
sdn,2016,46593720651.392
sdn,2017,40214175067.9965
sdn,2018,26511727444.1254
sdn,2019,23654831240.185
sen,1971,1243323428.03322
sen,1972,1505583302.8199
sen,1973,1703869824.9732
sen,1974,1899106071.49985
sen,1975,2554745713.00298
sen,1976,2642389918.41064
sen,1977,2693057304.28585
sen,1978,3013308869.60135
sen,1979,3790235107.35158
sen,1980,4081488243.09626
sen,1981,3686743366.49543
sen,1982,3669205416.62861
sen,1983,3303550290.41649
sen,1984,3221681944.99189
sen,1985,3561417678.47643
sen,1986,5070299456.49709
sen,1987,6097411220.30624
sen,1988,5999095062.15746
sen,1989,5900768297.16177
sen,1990,6865375795.65269
sen,1991,6680907471.95968
sen,1992,7135523616.17888
sen,1993,6565285470.8359
sen,1994,4402396075.97995
sen,1995,5439941563.69155
sen,1996,5713403667.22493
sen,1997,5191318962.62179
sen,1998,5593549740.33037
sen,1999,5694801971.68745
sen,2000,5179592369.70549
sen,2001,5457539205.88939
sen,2002,5941334084.81061
sen,2003,7686773288.1581
sen,2004,9027193724.77709
sen,2005,9787040047.29797
sen,2006,10514600432.5878
sen,2007,12720874966.4175
sen,2008,15182062729.1484
sen,2009,14393795062.6769
sen,2010,14438001562.1209
sen,2011,15665259498.2578
sen,2012,15468410087.04
sen,2013,16490167198.0675
sen,2014,17254364399.0273
sen,2015,15571575811.6042
sen,2016,16545245238.1411
sen,2017,18400667487.2728
sen,2018,20300906675.2316
sen,2019,20805235971.1465
sgp,1971,2105421035.85955
sgp,1972,2512848422.95685
sgp,1973,3324023501.86293
sgp,1974,4599998049.43665
sgp,1975,5118898186.69932
sgp,1976,5575881593.95696
sgp,1977,5744622335.71854
sgp,1978,6567010601.61804
sgp,1979,8113831994.21542
sgp,1980,9699937111.9359
sgp,1981,11387579300.0924
sgp,1982,12945539122.1382
sgp,1983,14748166673.8102
sgp,1984,16857445690.1305
sgp,1985,16377582928.54
sgp,1986,15496999864.2817
sgp,1987,16861896378.6267
sgp,1988,21083053963.8858
sgp,1989,25770483385.908
sgp,1990,30640790138.775
sgp,1991,38320544969.8522
sgp,1992,44641665183.5839
sgp,1993,50593315692.787
sgp,1994,64007010630.7568
sgp,1995,77444256965.68829
sgp,1996,83723982958.98129
sgp,1997,89961758412.00209
sgp,1998,74895189690.3488
sgp,1999,74510292268.8541
sgp,2000,82027784072.20441
sgp,2001,75392576241.3882
sgp,2002,75925393829.4173
sgp,2003,79032371825.95711
sgp,2004,89811579262.2951
sgp,2005,100654230033.83099
sgp,2006,123211724595.65199
sgp,2007,151675038659.39801
sgp,2008,157672687246.97
sgp,2009,153638821510.448
sgp,2010,205277074573.99399
sgp,2011,232673634644.24799
sgp,2012,241936783776.13599
sgp,2013,248042393290.10999
sgp,2014,259690403082.33801
sgp,2015,240479785878.48096
sgp,2016,249964704447.57297
sgp,2017,264117424835.54999
sgp,2018,278838373245.71399
sgp,2019,275731042630.08093
slb,1980,152313329.3111
slb,1981,173123614.90387
slb,1982,167474381.21931
slb,1983,157845504.75621
slb,1984,155954310.22064
slb,1985,143150999.14915
slb,1986,125261431.05908
slb,1987,130061861.37082
slb,1988,148459559.28562
slb,1989,145814579.22932
slb,1990,187376027.73899
slb,1991,194033610.61344
slb,1992,229672876.73549
slb,1993,263666542.15352
slb,1994,353437227.57345
slb,1995,407180662.70709
slb,1996,448789054.28792
slb,1997,468838926.52694
slb,1998,402281169.32993
slb,1999,423861302.42676
slb,2000,383511144.07564
slb,2001,381741159.77476
slb,2002,315249621.56713
slb,2003,316993958.54138
slb,2004,362620879.69608
slb,2005,437240107.8516
slb,2006,478457998.61715
slb,2007,530329707.55434
slb,2008,577379586.74071
slb,2009,608731852.66079
slb,2010,718256196.84602
slb,2011,845224649.28893
slb,2012,974449573.58358
slb,2013,1134140000.18311
slb,2014,1137618040.76133
slb,2015,1104303275.07478
slb,2016,1158800572.23419
slb,2017,1191752597.48388
slb,2018,1289748674.08713
slb,2019,1322477055.70584
sle,1980,965453455.49944
sle,1981,974862164.75877
sle,1982,1140736593.28492
sle,1983,865002201.63612
sle,1984,959957575.4598
sle,1985,756668629.3967
sle,1986,405462027.44008
sle,1987,607356054.43938
sle,1988,902902546.8761
sle,1989,793900158.39275
sle,1990,530184064.40691
sle,1991,663385010.01928
sle,1992,556940727.56648
sle,1993,674282206.09866
sle,1994,739601865.75233
sle,1995,754175387.96157
sle,1996,839154715.96603
sle,1997,759536350.45659
sle,1998,569377421.18259
sle,1999,585020162.19002
sle,2000,556591375.83429
sle,2001,975834501.23708
sle,2002,1121321442.32239
sle,2003,1228230651.81355
sle,2004,1285613859.15474
sle,2005,1474554092.09972
sle,2006,1692128389.14722
sle,2007,2066343317.95665
sle,2008,2467670782.3323
sle,2009,2429272619.84865
sle,2010,2366061676.87665
sle,2011,2628241595.0463
sle,2012,3593970099.33373
sle,2013,4506802246.21725
sle,2014,4493395738.66227
sle,2015,3801864592.67367
sle,2016,2930136772.85178
sle,2017,3283442940.49388
sle,2018,3481239036.20204
sle,2019,3722034543.48952
slv,1971,1110446965.33956
slv,1972,1183889844.83389
slv,1973,1350126322.42613
slv,1974,1543354528.16463
slv,1975,1741696552.48321
slv,1976,2204265604.34282
slv,1977,2777133421.294
slv,1978,2918101753.6339
slv,1979,3248222859.81052
slv,1980,3302284601.846
slv,1981,3157209959.6149
slv,1982,3062368622.52159
slv,1983,3198968720.59068
slv,1984,3356267980.68139
slv,1985,3512776332.20488
slv,1986,3485166766.11353
slv,1987,3657286600.09813
slv,1988,3881238096.78069
slv,1989,4054431009.48591
slv,1990,4408727666.24288
slv,1991,4803187818.03953
slv,1992,5379449440.69728
slv,1993,6232864290.93134
slv,1994,7193746078.80042
slv,1995,8368428180.54645
slv,1996,8970549005.4979
slv,1997,9510070617.38897
slv,1998,10200534000.4301
slv,1999,10338060684.5961
slv,2000,10780013561.0441
slv,2001,11175394745.0147
slv,2002,11431404883.9589
slv,2003,11856363648.1733
slv,2004,12243859781.3201
slv,2005,13090245234.5608
slv,2006,14316031876.8191
slv,2007,15127243420.3408
slv,2008,15878573184.6577
slv,2009,15182386100.1873
slv,2010,15990708557.2765
slv,2011,17809587505.3677
slv,2012,18249922405.0002
slv,2013,18436189360.68209
slv,2014,18908845927.7747
slv,2015,19437967525.6452
slv,2016,19850905592.9487
slv,2017,20302168316.59809
slv,2018,20916110657.9533
slv,2019,21929656517.5208
srb,2006,27023373773.2398
srb,2007,35278764257.9702
srb,2008,42368110428.2956
srb,2009,37082519568.8444
srb,2010,34042623731.6323
srb,2011,40057655723.97949
srb,2012,34622335420.304
srb,2013,38486378491.4639
srb,2014,37543374367.2266
srb,2015,31350781917.8951
srb,2016,31804993926.4987
srb,2017,33914134470.9105
srb,2018,39586170884.4845
srb,2019,40079338169.8907
ssd,2011,7256622759.7602
ssd,2012,10457289206.4092
ssd,2013,14801040606.0023
ssd,2014,9352059509.96321
ssd,2015,8950231823.69501
stp,2001,63468421.82523
stp,2002,71242785.61885
stp,2003,87082620.25702
stp,2004,98170161.77671
stp,2005,118756220.37835
stp,2006,130564379.54297
stp,2007,138781616.3663
stp,2008,172976845.2814
stp,2009,175542302.66107
stp,2010,187133438.29843
stp,2011,224754895.07137
stp,2012,236976438.67481
stp,2013,189870791.397
stp,2014,256821218.19478
stp,2015,185278544.22474
stp,2016,231404732.89314
stp,2017,271447369.98529
stp,2018,304371576.15966
stp,2019,313051143.35617
sur,1980,676348268.24141
sur,1981,793124925.13069
sur,1982,814837087.32343
sur,1983,766759715.28276
sur,1984,762934425.43213
sur,1985,756042395.24143
sur,1986,775837662.7241
sur,1987,844395405.85881
sur,1988,1014244535.19841
sur,1989,458780770.44123
sur,1990,316739108.36203
sur,1991,368101109.34632
sur,1992,325814434.70129
sur,1993,343898022.57052
sur,1994,514170148.36008
sur,1995,604128875.63493
sur,1996,734390185.23565
sur,1997,770356692.49797
sur,1998,944443223.99685
sur,1999,721161871.38865
sur,2000,731346888.62231
sur,2001,582944062.89817
sur,2002,876156595.16881
sur,2003,1019753572.86967
sur,2004,1163800377.21622
sur,2005,1373859818.5624
sur,2006,2030146623.66602
sur,2007,2310607421.75256
sur,2008,2721460986.99261
sur,2009,3119929840.18492
sur,2010,3031860524.7935
sur,2011,2543794306.20661
sur,2012,3041013291.73583
sur,2013,3536078259.61376
sur,2014,3945716779.02741
sur,2015,3986846356.13209
sur,2016,2200336255.71714
sur,2017,1901953093.20502
sur,2018,2095635313.81959
sur,2019,2680943986.32165
svk,1995,18306862735.45589
svk,1996,20767730252.2257
svk,1997,20634261753.464
svk,1998,22498522978.6143
svk,1999,22765954742.9842
svk,2000,20612688623.2797
svk,2001,22404988986.01369
svk,2002,25910318474.2274
svk,2003,32942064995.8263
svk,2004,42095255000.46449
svk,2005,47872139054.6001
svk,2006,54803129019.9486
svk,2007,68216668135.9024
svk,2008,80347500149.19379
svk,2009,71193425914.0054
svk,2010,71767278468.9355
svk,2011,77864282911.0323
svk,2012,76191116615.4765
svk,2013,80418957863.8373
svk,2014,82235128184.7009
svk,2015,71114145628.52721
svk,2016,71791880323.3022
svk,2017,77176761105.26099
svk,2018,86248339436.17438
svk,2019,85356698261.87579
svn,1995,17679719349.8014
svn,1996,17571939463.5964
svn,1997,16929988267.6082
svn,1998,17974646209.1402
svn,1999,18554997858.1395
svn,2000,16246860461.1386
svn,2001,16824592227.7483
svn,2002,18883301558.4146
svn,2003,23814126684.4536
svn,2004,27463417371.1535
svn,2005,29003795408.6848
svn,2006,31638572269.3778
svn,2007,38283351405.9176
svn,2008,44116278802.98409
svn,2009,39742426735.6843
svn,2010,37913373366.8285
svn,2011,40477331970.0293
svn,2012,36026699597.9946
svn,2013,37517603637.1607
svn,2014,39130770871.8598
svn,2015,32895967428.8
svn,2016,34647359130.9265
svn,2017,38342868435.1291
svn,2018,43149428635.5604
svn,2019,43326304960.2001
swe,1970,33441726369.6076
swe,1971,36478231296.6531
swe,1972,42972347154.716
swe,1973,52124965378.5985
swe,1974,57470310272.034
swe,1975,72423152523.54961
swe,1976,77767146420.4173
swe,1977,81262751000.1993
swe,1978,89479660098.04318
swe,1979,105676976641.629
swe,1980,121854659619.802
swe,1981,110319589628.774
swe,1982,96393875911.93663
swe,1983,88036467515.33299
swe,1984,92005640403.90221
swe,1985,95984941589.35539
swe,1986,127677471240.161
swe,1987,155962655650.68201
swe,1988,175697995184.63699
swe,1989,184028769392.26697
swe,1990,219502127782.52802
swe,1991,228480944937.85999
swe,1992,232823844915.75296
swe,1993,171600018903.767
swe,1994,189623784949.651
swe,1995,222973338443.79599
swe,1996,242528753339.23697
swe,1997,222231272906.37296
swe,1998,224838916351.673
swe,1999,231661925647.41
swe,2000,222027047447.008
swe,2001,203356680043.07401
swe,2002,223892717909.642
swe,2003,286526886526.27698
swe,2004,326754898924.21802
swe,2005,335142415464.88
swe,2006,367340893326.65106
swe,2007,428613322495.40302
swe,2008,450437995201.84998
swe,2009,369378398823.16199
swe,2010,424781398896.73901
swe,2011,489631912821.12
swe,2012,470677838101.43103
swe,2013,500207431949.62598
swe,2014,495625814132.08496
swe,2015,425073571053.09998
swe,2016,432800688051.68701
swe,2017,458927138614.88
swe,2018,469949484120.35999
swe,2019,452254757080.86499
swz,1990,1018941145.17285
swz,1991,1065956976.08839
swz,1992,1190272029.13526
swz,1993,1211350109.34096
swz,1994,1204151548.84831
swz,1995,1523578689.87524
swz,1996,1497322006.31943
swz,1997,1596126714.65489
swz,1998,1395453103.87505
swz,1999,1402639385.36557
swz,2000,1513018074.11432
swz,2001,1412862803.41148
swz,2002,1220093969.41596
swz,2003,1826946072.51456
swz,2004,2350249692.7292
swz,2005,2881953326.69146
swz,2006,2813542611.00179
swz,2007,2981127970.82896
swz,2008,2788908611.86883
swz,2009,2961767317.06308
swz,2010,3539795401.48247
swz,2011,3801074081.33505
swz,2012,3825501027.27374
swz,2013,3708064848.35269
swz,2014,3569533513.89635
swz,2015,3287843402.02499
swz,2016,3033718716.87302
swz,2017,3454290739.73395
swz,2018,3655239278.94499
swz,2019,3352624293.27264
syc,1990,323430048.75734
syc,1991,320917590.75838
syc,1992,388085211.72108
syc,1993,422514967.24059
syc,1994,439517531.6647
syc,1995,442768955.13644
syc,1996,437787555.68754
syc,1997,487052580.86664
syc,1998,515818778.69907
syc,1999,522981896.28986
syc,2000,510084713.2856
syc,2001,532624702.2574
syc,2002,547477020.5426
syc,2003,583862691.8077
syc,2004,754107030.27827
syc,2005,819662930.99821
syc,2006,904566702.51126
syc,2007,837080646.4494
syc,2008,771737091.43682
syc,2009,692081518.6338
syc,2010,804093209.50625
syc,2011,815363166.04179
syc,2012,871908764.06773
syc,2013,1099783402.78204
syc,2014,1094814861.04915
syc,2015,1118600270.51633
syc,2016,1135988392.16637
syc,2017,1217584459.05201
syc,2018,1306826173.16266
syc,2019,1424098166.69369
syr,1970,2048697311.98327
syr,1971,2486766921.40215
syr,1972,2978134972.63264
syr,1973,3108063186.57856
syr,1974,4865372270.33506
syr,1975,6321058391.02335
syr,1976,6822490447.3813
syr,1977,6538856914.42869
syr,1978,7984106192.74716
syr,1979,8066059651.71761
syr,1980,10961943370.1601
syr,1981,13503178440.4593
syr,1982,14620451380.3694
syr,1983,15786080176.7508
syr,1984,15681249713.6352
syr,1985,14955545855.4587
syr,1986,12309132085.8545
syr,1987,9702652777.56713
syr,1988,9124569865.01955
syr,1989,7306433183.7519
syr,1990,8745015225.90976
syr,1991,9762332371.99506
syr,1992,10124382997.341
syr,1993,10244382861.9586
syr,1994,7489191239.03302
syr,1995,8661738251.30391
syr,1996,10026641087.3878
syr,1997,10537253029.062
syr,1998,12421370348.2267
syr,1999,12161721849.5541
syr,2000,13664909191.0771
syr,2001,16501953176.3622
syr,2002,16863209659.036
syr,2003,16748076470.9139
syr,2004,19144352832.7528
syr,2005,20865835871.61309
syr,2006,24468898039.4325
syr,2007,31626119353.3633
tca,2014,756675584.34519
tca,2015,843921437.33095
tca,2016,923121781.31227
tca,2017,895450135.06933
tca,2018,958387944.22279
tcd,1980,944855385.44214
tcd,1981,788086977.29739
tcd,1982,758036173.46422
tcd,1983,770058432.88591
tcd,1984,855826370.57642
tcd,1985,971990229.68089
tcd,1986,1001653008.74608
tcd,1987,1092284374.79994
tcd,1988,1397936394.94831
tcd,1989,1357794950.36934
tcd,1990,1641912691.17871
tcd,1991,1791987171.22504
tcd,1992,1801953247.83229
tcd,1993,1357297960.96217
tcd,1994,1120287998.83835
tcd,1995,1379752082.34671
tcd,1996,1525471973.91603
tcd,1997,1463565626.91202
tcd,1998,1669219368.58343
tcd,1999,1463751817.42069
tcd,2000,1297066433.52472
tcd,2001,1597951333.69912
tcd,2002,1761252676.64782
tcd,2003,1942382504.16695
tcd,2004,2258853665.00448
tcd,2005,3594423340.51989
tcd,2006,4033662615.37806
tcd,2007,5145302733.58342
tcd,2008,5888806991.00429
tcd,2009,7119836268.33638
tcd,2010,8051413117.88812
tcd,2011,8806563388.10577
tcd,2012,9147438692.79602
tcd,2013,9529204997.2638
tcd,2014,10358840789.838
tcd,2015,8719752936.77635
tcd,2016,7956716597.98202
tcd,2017,7094704020.57791
tcd,2018,8138686860.6136
tcd,2019,8358961174.12782
tgo,1971,256477390.37479
tgo,1972,295506813.61022
tgo,1973,346578191.34345
tgo,1974,463792095.80222
tgo,1975,521614472.43211
tgo,1976,540358816.71837
tgo,1977,611028350.89781
tgo,1978,693768557.91236
tgo,1979,747640799.00696
tgo,1980,930468826.97556
tgo,1981,754177100.09849
tgo,1982,611555746.30255
tgo,1983,578215404.60272
tgo,1984,550517995.97186
tgo,1985,609179568.93985
tgo,1986,867427533.68908
tgo,1987,1037406949.67956
tgo,1988,1172432167.20878
tgo,1989,1155907426.39563
tgo,1990,1415171677.20397
tgo,1991,1372937215.69871
tgo,1992,1462737372.97716
tgo,1993,1027544041.65318
tgo,1994,773727294.25376
tgo,1995,1044267562.33352
tgo,1996,1233138410.45226
tgo,1997,1277593022.29157
tgo,1998,1349046330.11265
tgo,1999,1385228657.93345
tgo,2000,1304391886.33616
tgo,2001,1304849312.73798
tgo,2002,1509131675.8432
tgo,2003,1832674069.34391
tgo,2004,2011673048.19651
tgo,2005,2018577413.47567
tgo,2006,2127676034.40836
tgo,2007,2287362029.64614
tgo,2008,2794946589.22002
tgo,2009,2793641231.59827
tgo,2010,2825925039.52772
tgo,2011,3189904795.4256
tgo,2012,2815241443.27972
tgo,2013,3385758329.61189
tgo,2014,3701706291.31865
tgo,2015,3544036948.05635
tgo,2016,3729778777.63473
tgo,2017,4041681226.16963
tgo,2018,4734444142.10402
tgo,2019,4984901516.883
tha,1971,6716648177.9222
tha,1972,7381615024.0346
tha,1973,9819305954.99597
tha,1974,12581647902.3235
tha,1975,13614702206.9429
tha,1976,15501400129.0988
tha,1977,18016122450.7652
tha,1978,21919318687.6814
tha,1979,24734000252.214
tha,1980,28838486973.0232
tha,1981,30915650694.2289
tha,1982,32312611418.6638
tha,1983,35578550347.2059
tha,1984,36748096585.3671
tha,1985,33706962919.4956
tha,1986,37085699521.7626
tha,1987,43723173943.038
tha,1988,53756822069.3566
tha,1989,63290901102.8101
tha,1990,73574786968.0741
tha,1991,84574826429.87558
tha,1992,95347207873.1667
tha,1993,110635659270.653
tha,1994,125195269474.36
tha,1995,143406033864.38501
tha,1996,152503472707.05801
tha,1997,120648671563.177
tha,1998,86839998961.09828
tha,1999,99376208292.94179
tha,2000,99155299821.42221
tha,2001,92632301575.97939
tha,2002,105014920365.746
tha,2003,119176033613.106
tha,2004,136103414370.48599
tha,2005,148652433025.117
tha,2006,175747779492.479
tha,2007,210343908124.41901
tha,2008,227955830088.73599
tha,2009,222301278640.23401
tha,2010,268860170087.992
tha,2011,294600870213.841
tha,2012,305465416868.99402
tha,2013,315455122724.46802
tha,2014,307946177717.60901
tha,2015,304680170889.29498
tha,2016,317470577158.466
tha,2017,351275399934.60999
tha,2018,385905538425.53998
tha,2019,422558792586.63
tjk,2004,1639808454.49987
tjk,2005,2147151776.69564
tjk,2006,3081746665.81129
tjk,2007,4389519210.85155
tjk,2008,6141304240.42368
tjk,2009,5555083271.34733
tjk,2010,5882694103.00574
tjk,2011,6915173399.92106
tjk,2012,8284939318.87278
tjk,2013,9208486177.69924
tjk,2014,9843572683.25782
tjk,2015,8288080745.85025
tjk,2016,7476641079.93569
tjk,2017,7866018139.33893
tjk,2018,7996552089.16098
tjk,2019,8835891203.92754
tkm,1998,2147009808.35433
tkm,1999,1748006096.32116
tkm,2000,1144437181.14886
tkm,2001,1381671498.35078
tkm,2002,2224935378.46508
tkm,2003,3149647923.99471
tkm,2004,3628480632.49013
tkm,2005,3457973397.54385
tkm,2006,3879952480.37453
tkm,2007,5373251024.39319
tkm,2008,9616683432.39304
tkm,2009,12949940339.6349
tkm,2010,13318677031.9397
tkm,2011,15568731173.2362
tkm,2018,27288644999.9932
tls,2000,496524243.4617
tls,2001,607369759.16841
tls,2002,735673084.93927
tls,2003,638062114.31892
tls,2015,1590322369.38473
tls,2016,1535427249.83014
tls,2017,1566916698.41583
tls,2018,1184944570.25949
tls,2019,1834333849.16118
ton,1981,61848621.78284
ton,1982,61369119.96114
ton,1983,58525308.26078
ton,1984,62299471.32316
ton,1985,58610588.35639
ton,1986,67351109.51308
ton,1987,79560365.06663
ton,1988,106802196.47914
ton,1989,103226398.71254
ton,1990,108627779.51021
ton,1991,125797800.56608
ton,1992,129412569.09409
ton,1993,130542226.6649
ton,1994,190246558.54317
ton,1995,195145782.83333
ton,1996,209232151.67119
ton,1997,203855448.42008
ton,1998,183491063.21162
ton,1999,189791882.78043
ton,2000,190124911.15478
ton,2001,166540014.98737
ton,2002,171477159.80357
ton,2003,186938328.384
ton,2004,213655839.95228
ton,2005,239028275.77126
ton,2006,274244539.65732
ton,2007,279169211.01606
