geo,time,bx_gsr_totl_cd
mmr,2006,4632114057.21531
mmr,2007,5911463762.98553
mmr,2008,6439004778.54473
mmr,2009,6347345687.05422
mmr,2010,7851489592.53019
mmr,2011,8657964791.45517
mmr,2012,9744867766.83163
mmr,2013,12386532624.596
mmr,2014,13932252956.5743
mmr,2015,14565344627.1458
mmr,2016,13967436920.8442
mmr,2017,14781934654.7879
mmr,2018,17032964247.5318
mmr,2019,18885495495.2936
mne,2007,1726280489.98378
mne,2008,2065271070.71935
mne,2009,1664105273.01976
mne,2010,1717067850.78747
mne,2011,2194739851.01079
mne,2012,1965422633.61587
mne,2013,2124723159.82765
mne,2014,2142592483.86296
mne,2015,1988243326.11045
mne,2016,2069495570.48877
mne,2017,2335151197.38259
mne,2018,2705138677.21373
mne,2019,2766836086.954
mne,2020,1570363657.97453
mne,2021,2920183329.27668
mng,1981,475600000
mng,1982,567300000
mng,1983,612100000
mng,1984,648900000
mng,1985,637100000
mng,1986,825200000
mng,1987,906300000
mng,1988,923600000
mng,1989,839700000
mng,1990,498000000
mng,1992,390800000
mng,1993,392600000
mng,1994,415600000
mng,1995,511300000
mng,1996,492500000
mng,1997,627300000
mng,1998,550300000
mng,1999,531875065.55568
mng,2000,626335316.72475
mng,2001,651500831.33446
mng,2002,722653277.0034
mng,2003,849120336.74
mng,2004,1226845656.15811
mng,2005,1491209333.34832
mng,2006,2047068908.15789
mng,2007,2577932017.63667
mng,2008,3044496277.42832
mng,2009,2322782707.26032
mng,2010,3423209722.25234
mng,2011,4620181575.97473
mng,2012,4512501520.52849
mng,2013,4530230125.32443
mng,2014,6134971872.98565
mng,2015,5194083607.82277
mng,2016,5673160602.51834
mng,2017,6877055534.63505
mng,2018,7938420811.85341
mng,2019,8810063262.87175
mng,2020,7987063439.74689
moz,2005,2186139349.99826
moz,2006,2936610500.41961
moz,2007,3064448817.45209
moz,2008,3365027839.95662
moz,2009,2909136157.58511
moz,2010,2712929514.36965
moz,2011,3668297743.24656
moz,2012,4780705837.66918
moz,2013,4902423090.77534
moz,2014,4769209507.50175
moz,2015,4248371049.88091
moz,2016,3873911946.28424
moz,2017,5548331613.30142
moz,2018,6233196510.75465
moz,2019,5860440789.71152
moz,2020,4585860459.09293
mrt,1975,190329259.88018
mrt,1976,205676082.38606
mrt,1977,183034302.48002
mrt,1978,155602491.19957
mrt,1979,203976684.64346
mrt,1980,269764723.61004
mrt,1981,338952635.6656
mrt,1982,305780467.78166
mrt,1983,354741995.32377
mrt,1984,330280549.60815
mrt,1985,402568593.11368
mrt,1986,444800000.001
mrt,1987,439438716.80917
mrt,1988,476994452.62587
mrt,1989,487086248.20893
mrt,1990,474475554.83879
mrt,1991,468968322.5708
mrt,1992,427983349.947
mrt,1993,425145033.00751
mrt,1994,426712522.75946
mrt,1995,505570182.76159
mrt,1996,512499240.88761
mrt,1997,459910878.91826
mrt,1998,395063911.81893
mrt,2012,2911245203.4913
mrt,2013,2957487585.05903
mrt,2014,2235233799.79902
mrt,2015,1712105139.29361
mrt,2016,1729932285.78876
mrt,2017,2041282287.12368
mrt,2018,2224556822.05723
mrt,2019,2718350028.49137
mrt,2020,2946987076.44841
mus,1976,340491130.4441
mus,1977,405006072.88218
mus,1978,443108574.65278
mus,1979,518697496.55832
mus,1980,578582931.7053
mus,1981,513845307.45578
mus,1982,511195625.70078
mus,1983,511011259.01642
mus,1984,509335523.31499
mus,1985,576655956.67986
mus,1986,889624329.26992
mus,1987,1225091983.4915
mus,1988,1405595069.10582
mus,1989,1449071351.9114
mus,1990,1777849043.74035
mus,1991,1864261767.56677
mus,1992,2003185932.63493
mus,1993,1970645440.49546
mus,1994,2041383713.39857
mus,1995,2401601259.2278
mus,1996,2802474546.93356
mus,1997,2540739119.6464
mus,1998,2634098359.28919
mus,1999,2667772227.54746
mus,2000,2671037913.65092
mus,2001,2925414897.22569
mus,2002,3029869602.93245
mus,2003,3225204740.51683
mus,2004,3500472342.5218
mus,2005,3899312216.21256
mus,2006,4374031053.78499
mus,2007,5259431789.57904
mus,2008,5747674170.68966
mus,2009,4635071293.98414
mus,2010,10188514294.6095
mus,2011,6982937351.33187
mus,2012,8047723490.67921
mus,2013,12267887404.9342
mus,2014,14388873283.1129
mus,2015,13073248010.9018
mus,2016,14022612301.5276
mus,2017,17264237069.8682
mus,2018,14267218688.6211
mus,2019,15442387676.9335
mus,2020,9958402452.71079
mwi,1977,213195274.09375
mwi,1978,211201230.95378
mwi,1979,258545366.38763
mwi,1980,314741243.92743
mwi,1981,317547516.36633
mwi,1982,269064477.73027
mwi,1983,276055602.90417
mwi,1984,341450989.9466
mwi,1985,276133395.70689
mwi,1986,271832383.49982
mwi,1987,309225724.59216
mwi,1988,341545197.89912
mwi,1989,309836025.4742
mwi,1990,452419764.14025
mwi,1991,521418857.1556
mwi,1992,434715590.36391
mwi,1993,349597432.22745
mwi,1994,353989999.31894
mwi,1995,473281049.74294
mwi,1996,555784271.8844
mwi,1997,591220295.33254
mwi,1998,582588515.46686
mwi,1999,523210993.07242
mwi,2000,470671484.02913
mwi,2001,483730710.83723
mwi,2002,477888416.41419
mwi,2003,622150262.26783
mwi,2004,573760239.08898
mwi,2005,609271635.58075
mwi,2006,792736761.75609
mwi,2007,878832412.69671
mwi,2008,1026201289.38597
mwi,2009,1347809423.99263
mwi,2010,1224412685.46756
mwi,2011,1606032222.17666
mwi,2012,1384774825.53117
mwi,2013,1397594919.08003
mwi,2014,1645482135.66846
mwi,2015,1273525666.03693
mwi,2016,1184090201.24933
mwi,2017,1060738715.39971
mwi,2018,1170556855.65152
mwi,2019,1319314338.20451
mwi,2020,1125313219.45708
mys,1974,4733146846.87441
mys,1975,4392210378.57729
mys,1976,5865654173.05726
mys,1977,6841146558.88365
mys,1978,8385859497.78697
mys,1979,12418425596.2867
mys,1980,14836348608.6071
mys,1981,13878587321.2458
mys,1982,14298672247.8024
mys,1983,16217555202.3757
mys,1984,19066907985.5922
mys,1985,17775779034.4503
mys,1986,16184754642.9159
mys,1987,20983170203.6602
mys,1988,24449139867.7503
mys,1989,28817852649.195
mys,1990,34513979389.0661
mys,1991,39511769411.6505
mys,1992,46420967921.3311
mys,1993,54656490922.0522
mys,1994,68525690449.4859
mys,1995,85992110565.2209
mys,1996,94813375106.94301
mys,1997,95750319180.76428
mys,1998,84941678611.2438
mys,1999,97970763157.8947
mys,2000,114272473684.211
mys,2001,104209737105.263
mys,2002,110373500000
mys,2003,122018000000
mys,2004,148229544736.84201
mys,2005,166725326382.37399
mys,2006,191059859093.90701
mys,2007,217000780575.90399
mys,2008,242055051647.41296
mys,2009,197562213536.54001
mys,2010,234007416489.164
mys,2011,271150322940.31799
mys,2012,263076216229.10696
mys,2013,259477171510.95001
mys,2014,265588183928.29001
mys,2015,222159718756.867
mys,2016,212561993725.79001
mys,2017,236200503413.26199
mys,2018,260852043433.95401
mys,2019,254133683254.66296
mys,2020,220278414859.60901
mys,2021,278812996575.24402
nam,1990,1403420848.78664
nam,1991,1566898379.93855
nam,1992,1682986030.04835
nam,1993,1733949841.35195
nam,1994,1793315024.46164
nam,1995,2107698055.04972
nam,1996,2060265323.10414
nam,1997,1975407058.1461
nam,1998,1832069353.64664
nam,1999,1515754073.48185
nam,2000,1611712807.98396
nam,2001,1547939335.23169
nam,2002,1447627716.05755
nam,2003,1861322569.10531
nam,2004,2519829419.94659
nam,2005,2698496833.12544
nam,2006,3430416184.46085
nam,2007,3792978225.2406
nam,2008,4023868450.50521
nam,2009,3932201908.55825
nam,2010,4915826340.56377
nam,2011,5015066817.89274
nam,2012,5222709243.38782
nam,2013,4683828538.35992
nam,2014,5200218015.67087
nam,2015,4399954252.58443
nam,2016,3996131441.74685
nam,2017,4771063685.0362
nam,2018,5303994141.12878
nam,2019,4885845174.5985
nam,2020,3793619037.24376
ncl,2002,1165674684.17445
ncl,2003,1679284053.24965
ncl,2004,2016625995.59017
ncl,2005,2057375275.09295
ncl,2006,2388284538.49901
ncl,2007,3238040413.59912
ncl,2008,2497145410.86026
ncl,2009,2080649188.38169
ncl,2010,2539228178.65008
ncl,2011,2998180426.79565
ncl,2012,2788355021.63842
ncl,2013,2743791517.15854
ncl,2014,3002115473.88282
ncl,2015,2449218359.46202
ncl,2016,2551046511.91204
ner,1974,107571657.22669
ner,1975,172126829.23551
ner,1976,203071352.28508
ner,1977,231651223.57227
ner,1978,328451474.39626
ner,1979,533062822.04239
ner,1980,643654326.76661
ner,1981,542668132.87906
ner,1982,440731114.54962
ner,1983,387502390.76793
ner,1984,348091726.04268
ner,1985,316387086.84571
ner,1986,421419324.65508
ner,1987,547187998.31189
ner,1988,483739673.08287
ner,1989,440493241.79206
ner,1990,553196765.29464
ner,1991,421198475.78963
ner,1992,424637256.16463
ner,1993,356208790.64634
ner,1994,272807490.97614
ner,1995,327137163.06958
ner,1996,383851172.19636
ner,1997,318222967.9983
ner,1998,382293959.8163
ner,1999,335021817.31848
ner,2000,334506239.97921
ner,2001,341810197.25174
ner,2002,344870172.3741
ner,2003,433361123.29159
ner,2004,557534222.82548
ner,2005,602395376.72552
ner,2006,641061586.64633
ner,2007,807410729.92141
ner,2008,1129020074.48778
ner,2009,1190490813.20784
ner,2010,1333042944.02428
ner,2011,1435276334.1604
ner,2012,1664662459.33436
ner,2013,1820104645.93702
ner,2014,1849816386.99044
ner,2015,1423348849.27252
ner,2016,1339612602.07698
ner,2017,1548911711.84761
ner,2018,1585171831.93333
ner,2019,1522713295.92732
ner,2020,1482275043.71812
nga,1977,13286778172.1198
nga,1978,11607626444.3584
nga,1979,18022958772.1739
nga,1980,27758833976.0955
nga,1981,19471978008.7727
nga,1982,12882700899.9871
nga,1983,10865396139.337
nga,1984,12346589820.05
nga,1985,13510125461.4212
nga,1986,5391208880.15253
nga,1987,7829857469.91272
nga,1988,7279533315.2106
nga,1989,8575325520.87754
nga,1990,14761462726.4222
nga,1991,13351068427.9148
nga,1992,12999650512.8315
nga,1993,11130361950.4201
nga,1994,9878568830.69649
nga,1995,3871863339.27174
nga,1996,5315486771.3777
nga,1997,4957401154.76993
nga,1998,2902933764.95838
nga,1999,14095590011.0572
nga,2000,21183082283.3768
nga,2001,19843883800.6406
nga,2002,18321010044.72969
nga,2003,27530353301.8863
nga,2004,38260209526.02769
nga,2005,57149176339.3709
nga,2006,61107983547.3045
nga,2007,70058379755.995
nga,2008,90359643778.49348
nga,2009,59328527137.33209
nga,2010,83697021545.5441
nga,2011,103335013899.27
nga,2012,99480314424.99968
nga,2013,100299827980.8
nga,2014,86220193224.02029
nga,2015,49978538838.9859
nga,2016,39692585742.7954
nga,2017,52333999477.01
nga,2018,68089155080.1065
nga,2019,72245869102.96419
nga,2020,41495827442.0903
nic,1977,732900000
nic,1978,731900000
nic,1979,683200000
nic,1980,514000000
nic,1981,581600000
nic,1982,455500000
nic,1983,504500000
nic,1984,465400000
nic,1985,345900000
nic,1986,288000000
nic,1987,326000000
nic,1988,275200000
nic,1989,347500000
nic,1990,404000000
nic,1991,348000000
nic,1992,316800000
nic,1993,372600000
nic,1994,471392000
nic,1995,620620506
nic,1996,656228000
nic,1997,813834000
nic,1998,858064000
nic,1999,871822000
nic,2000,984300000
nic,2001,945300000
nic,2002,913600000
nic,2003,1019500000
nic,2004,1234500000
nic,2005,1433830000
nic,2006,2155200000
nic,2007,2503400000
nic,2008,2973000000
nic,2009,2844500000
nic,2010,3563500000
nic,2011,4424400000
nic,2012,5025100000
nic,2013,5014200000
nic,2014,5390600000
nic,2015,5150300000
nic,2016,5225500000
nic,2017,5790800000
nic,2018,5650800000
nic,2019,5807400000
nic,2020,5384900000
nld,1967,10268784522.9546
nld,1968,11436464080.1206
nld,1969,13355248609.1186
nld,1970,15560220983.2133
nld,1971,18881939651.6446
nld,1972,22906079840.0843
nld,1973,31944804469.7541
nld,1974,43453677593.1834
nld,1975,45915679898.5939
nld,1976,51244020760.0782
nld,1977,56450974898.8268
nld,1978,65037670880.08089
nld,1979,84606263941.3004
nld,1980,99128120562.71187
nld,1981,93237185542.51421
nld,1982,90134092769.09848
nld,1983,85512405495.88419
nld,1984,86980060161.77379
nld,1985,87615868130.8082
nld,1986,104491044288.492
nld,1987,124359913020.465
nld,1988,140033201151.19601
nld,1989,151634450273.48599
nld,1990,179716349652.53299
nld,1991,184553575292.983
nld,1992,196073206332.51096
nld,1993,188557236693.09897
nld,1994,207391986373.71701
nld,1995,270874506120.48001
nld,1996,271942316721.98801
nld,1997,269829979155.95901
nld,1998,275362327130.28802
nld,1999,285521132892.89398
nld,2000,292634645418.08002
nld,2001,291186138219.77002
nld,2002,300688265918.08899
nld,2003,381344577733.73499
nld,2004,571356679882.68396
nld,2005,640874293690.03406
nld,2006,738052128337.40491
nld,2007,930728140747.64893
nld,2008,978445560771.91199
nld,2009,801779823934.75085
nld,2010,894309899521.21204
nld,2011,1026945581898.75
nld,2012,977221686270.50806
nld,2013,1015967473348.19995
nld,2014,1065206776778.68994
nld,2015,922036152328.61902
nld,2016,911424718251.48706
nld,2017,993411541023.86597
nld,2018,1132652985075.82007
nld,2019,1055934265317.02002
nld,2020,998490979176.05603
nld_curacao,2011,2219608938.54749
nld_curacao,2012,2448042458.10055
nld_curacao,2013,2271424581.00559
nld_curacao,2014,2408731843.57542
nld_curacao,2015,2120368715.0838
nld_curacao,2016,1926184357.5419
nld_curacao,2017,1951212210.55307
nld_curacao,2018,2106105333.39665
nld_curacao,2019,1964934399.11173
nld_curacao,2020,1155355796.6257
nor,1975,12124999940.6451
nor,1976,13113300313.4099
nor,1977,14564176696.3083
nor,1978,17022332159.9119
nor,1979,21397385428.3758
nor,1980,28251758053.6533
nor,1981,28682695512.0158
nor,1982,27214634695.5504
nor,1983,26543506311.3191
nor,1984,27821771619.7366
nor,1985,29615839242.2606
nor,1986,29020062957.3793
nor,1987,32767856705.3058
nor,1988,36071247614.063
nor,1989,41364201615.6212
nor,1990,50965263737.2304
nor,1991,51040266131.5406
nor,1992,50840607873.97649
nor,1993,46816457974.9334
nor,1994,50677540275.11
nor,1995,60648299680.3423
nor,1996,70064067952.3578
nor,1997,70672783415.14931
nor,1998,63238695349.0509
nor,1999,68028485267.7731
nor,2000,85656462503.96111
nor,2001,87473563069.694
nor,2002,89393756616.80299
nor,2003,104406251652.37601
nor,2004,125543936624.744
nor,2005,159342068985.061
nor,2006,184602194374.18201
nor,2007,216233750147.642
nor,2008,258199420887.862
nor,2009,179500277516.51599
nor,2010,205570640801.55801
nor,2011,244993993049.88199
nor,2012,248898745884.45901
nor,2013,245686839380.95096
nor,2014,242802481898.55496
nor,2015,187593091026.20999
nor,2016,169993668866.49701
nor,2017,186760718706.57501
nor,2018,214753986024.69101
nor,2019,189962898092.80496
nor,2020,149918540363.763
npl,1976,170168000
npl,1977,162328000
npl,1978,195267479.77281
npl,1979,235958333.33333
npl,1980,271583333.33333
npl,1981,313875975.39985
npl,1982,265790341.50347
npl,1983,280554025.80711
npl,1984,294472715.35982
npl,1985,323314185.09154
npl,1986,323543874.78131
npl,1987,386678247.91809
npl,1988,433817317.36784
npl,1989,385455667.09342
npl,1990,447377122.47512
npl,1991,541419552.04366
npl,1992,683535494.85046
npl,1993,759142703.28899
npl,1994,982491923.21885
npl,1995,1072469205.41189
npl,1996,1179309683.50642
npl,1997,1311322456.95474
npl,1998,1092612200.61664
npl,1999,1323191558.92035
npl,2000,1354259946.27496
npl,2001,1204068698.64043
npl,2002,994139206.8196
npl,2003,1124020229.13843
npl,2004,1296954524.85398
npl,2005,1423088005.49291
npl,2006,1392648960.052
npl,2007,1660535696.64605
npl,2008,1945870531.8986
npl,2009,1752035229.77391
npl,2010,1781085600.22955
npl,2011,2150146621.26878
npl,2012,2176237168.64223
npl,2013,2513260695.40684
npl,2014,2802585870.36343
npl,2015,2681160704.35598
npl,2016,2574464750.60582
npl,2017,2992075678.08787
npl,2018,3381189403.80134
npl,2019,3427627043.85425
npl,2020,2278486766.49476
npl,2021,2945777302.73309
nru,2008,39847528.21043
nru,2009,51029890.08722
nru,2010,37751030.93896
nru,2011,54549961.54207
nru,2012,92789453.45422
nru,2013,108098315.6891
nru,2014,111135095.01939
nru,2015,71504693.10603
nru,2016,92150315.08287
nru,2017,86097689.30954
nru,2018,73323117.51073
nzl,2000,20510397689.8959
nzl,2001,20540060324.426
nzl,2002,23099626581.761
nzl,2003,27776998464.1596
nzl,2004,33562577252.86349
nzl,2005,36014145861.8703
nzl,2006,36136068361.7756
nzl,2007,44072744923.4572
nzl,2008,47417866289.4602
nzl,2009,38709093860.4876
nzl,2010,47472409837.7196
nzl,2011,56211632118.2278
nzl,2012,56220290007.922
nzl,2013,58976050381.3741
nzl,2014,62525946929.2981
nzl,2015,55070965516.6241
nzl,2016,55440716183.2867
nzl,2017,61865154836.7903
nzl,2018,64298369717.6162
nzl,2019,63851173961.3675
nzl,2020,56190986305.43649
omn,1974,1231326002.40685
omn,1975,1432831503.85881
omn,1976,1601331793.86605
omn,1977,1619571515.98023
omn,1978,1610596414.62246
omn,1979,2287203249.23915
omn,1980,3852345118.27547
omn,1981,4881007541.63581
omn,1982,4753039967.43786
omn,1983,4577301692.46468
omn,1984,4779999861.00556
omn,1985,5347500687.61852
omn,1986,3471368518.09957
omn,1987,4338101430.42912
omn,1988,3612483745.12354
omn,1989,4464499349.80494
omn,1990,5951105331.59948
omn,1991,5291547464.23927
omn,1992,5895968790.63719
omn,1993,5799739921.9766
omn,1994,5812743823.14694
omn,1995,6403120936.28089
omn,1996,7865599897.71651
omn,1997,8310999891.92458
omn,1998,6247199959.38102
omn,1999,7837299949.04226
omn,2000,12061100000
omn,2001,11986996098.8297
omn,2002,12018205461.6385
omn,2003,12642392717.8154
omn,2004,14879063719.1158
omn,2005,20395838751.6255
omn,2006,24639271781.5344
omn,2007,28536020806.2419
omn,2008,40641612483.7451
omn,2009,30021198548.7646
omn,2010,39180754226.2679
omn,2011,50147937192.703
omn,2012,55543469073.463
omn,2013,61302283080.5874
omn,2014,57879288055.9548
omn,2015,39734206677.7228
omn,2016,32050398666.0993
omn,2017,37835362305.45049
omn,2018,47489873914.3744
omn,2019,44771600692.1561
omn,2020,33456258609.74929
pak,1976,1481928166.80847
pak,1977,1471982340.18579
pak,1978,1845864230.785
pak,1979,2542173582.41106
pak,1980,3318861451.2414
pak,1981,3501336923.36022
pak,1982,3282468678.38783
pak,1983,3822984708.8318
pak,1984,3478695376.41471
pak,1985,3621404249.69384
pak,1986,4143091030.04952
pak,1987,5044163820.74328
pak,1988,5376171942.42312
pak,1989,6147502029.02448
pak,1990,6930985303.83311
pak,1991,8014781938.7674
pak,1992,8545873431.6187
pak,1993,8429109604.81733
pak,1994,9018808519.51351
pak,1995,10400251106.9623
pak,1996,10698916242.027
pak,1997,10122511995.3797
pak,1998,9238000000
pak,1999,9064000000
pak,2000,10115000000
pak,2001,10584000000
pak,2002,12286000000
pak,2003,14955000000
pak,2004,16248050000
pak,2005,19763000000
pak,2006,21409000000
pak,2007,23305000000
pak,2008,26782500000
pak,2009,22920000000
pak,2010,28737000000
pak,2011,32279000000
pak,2012,31963000000
pak,2013,30544000000
pak,2014,31098000000
pak,2015,29261000000
pak,2016,27548211000
pak,2017,30199440000
pak,2018,31467890000
pak,2019,31161150000
pak,2020,27794010000
pak,2021,36208960000
pan,1977,1388100000
pan,1978,1743600000
pan,1979,2583400000
pan,1980,7853100000
pan,1981,9110000000
pan,1982,9480500000
pan,1983,7379200000
pan,1984,6627700000
pan,1985,6402400000
pan,1986,6199800000
pan,1987,6033400000
pan,1988,4544400000
pan,1989,4699500000
pan,1990,5577400000
pan,1991,6487000000
pan,1992,7468500000
pan,1993,7769000000
pan,1994,8651400000
pan,1995,9254400000
pan,1996,8837000000
pan,1997,9816500000
pan,1998,9866800000
pan,1999,8608900000
pan,2000,9383900000
pan,2001,9353000000
pan,2002,8523200000
pan,2003,8396700000
pan,2004,9621900000
pan,2005,11577500000
pan,2006,13803900000
pan,2007,16576800000
pan,2008,20926700000
pan,2009,20116400000
pan,2010,21993100000
pan,2011,28977700000
pan,2012,32808000000
pan,2013,32352000000
pan,2014,30201500000
pan,2015,27860500000
pan,2016,27096769135.95
pan,2017,29298735881.41
pan,2018,30727464410.58
pan,2019,30654411053.96
pan,2020,21618297571.49
per,1977,2143900000
per,1978,2415500000
per,1979,4142700000
per,1980,4832300000
per,1981,4223000000
per,1982,4186000000
per,1983,3842000000
per,1984,3974000000
per,1985,3965000000
per,1986,3410520000
per,1987,3627830000
per,1988,3685710000
per,1989,4564290000
per,1990,4287000000
per,1991,4423000000
per,1992,4605000000
per,1993,4243830833.78577
per,1994,5641170275.91182
per,1995,6897158665.8662
per,1996,7729187597.11947
per,1997,8844021518.82809
per,1998,7997401966.84371
per,1999,8111055373.49036
per,2000,8941712970.17398
per,2001,8826979722.87572
per,2002,9274232852.81289
per,2003,10940721123.5707
per,2004,14920374753.1807
per,2005,20006325094.5041
per,2006,27175380429.4142
per,2007,32510579715.8574
per,2008,36143636934.2045
per,2009,31800578525.751
per,2010,40220992459.9993
per,2011,51030230969.5051
per,2012,52699997729.8163
per,2013,49174629789.3782
per,2014,46342588622.6576
per,2015,41400921744.48289
per,2016,44341685588.7815
per,2017,54046955516.512
per,2018,57420612957.64831
per,2019,57480680931.0086
per,2020,47687737383.4314
phl,1977,4236000000
phl,1978,4910000000
phl,1979,6255000000
phl,1980,7997000000
phl,1981,8583000000
phl,1982,8004000000
phl,1983,8132000000
phl,1984,8017000000
phl,1985,7917000000
phl,1986,8633000000
phl,1987,9174000000
phl,1988,10666000000
phl,1989,12407000000
phl,1990,13028000000
phl,1991,14463000000
phl,1992,17321000000
phl,1993,18872000000
phl,1994,24033000000
phl,1995,32862000000
phl,1996,39549000000
phl,1997,48063000000
phl,1998,43413000000
phl,1999,26302000000
phl,2000,30797000000
phl,2001,27974000000
phl,2002,30350000000
phl,2003,32538000000
phl,2004,36287000000
phl,2005,38513780047.7811
phl,2006,47874591918.7464
phl,2007,53696683976.5026
phl,2008,54738074961.7536
phl,2009,49631852184.614
phl,2010,61241498716.7688
phl,2011,64791648688.6988
phl,2012,75080465572.8382
phl,2013,76205845980.64238
phl,2014,84100756310.18179
phl,2015,81764745823.7061
phl,2016,83494023850.2471
phl,2017,97229283617.39639
phl,2018,102372996607.08299
phl,2019,108142588862.395
phl,2020,91627234581.3143
phl,2021,99778245113.36861
plw,2005,89082544.64647
plw,2006,87466081.91838
plw,2007,96383404.76658
plw,2008,111071475.86226
plw,2009,103018540.75902
plw,2010,106635435.98659
plw,2011,128001635.78066
plw,2012,143078950.4919
plw,2013,155246260.40284
plw,2014,172831040.08364
plw,2015,196862789.91173
plw,2016,192676852.88788
plw,2017,164480687.69619
png,1976,639104442.90159
png,1977,751470309.07353
png,1978,787403157.26149
png,1979,1101555861.17881
png,1980,1088589995.60737
png,1981,972249413.24515
png,1982,923830254.97564
png,1983,954246513.61164
png,1984,1030282217.69301
png,1985,1045824260.58495
png,1986,1194697375.63904
png,1987,1399071962.51556
png,1988,1716157120.52987
png,1989,1573391537.09472
png,1990,1487485515.85077
png,1991,1855987123.99036
png,1992,2336586932.20279
png,1993,2942383976.41963
png,1994,2908870470.21131
png,1995,3014292070.60884
png,1996,2994074946.78052
png,1997,2592119506.16745
png,1998,2112269646.12024
png,1999,2193519637.24114
png,2000,2368809883.3398
png,2001,2118015172.17066
png,2002,1847940888.66835
png,2003,2454730199.60327
png,2004,2843682674.44663
png,2005,3648132062.90458
png,2006,4590809615.69052
png,2007,5214737338.59807
png,2008,6256344022.63803
png,2009,4633346000.18685
png,2010,6099704212.26343
png,2011,7379809109.02725
png,2012,6855486603.62435
png,2013,6417545705.7625
png,2014,9103350520.52342
png,2015,8615482758.13275
png,2016,8322475437.56224
png,2017,10277429960.7077
png,2018,10628495072.7692
pol,1976,10723000000
pol,1977,11927000000
pol,1978,13593000000
pol,1979,15221000000
pol,1980,16200000000
pol,1981,12626000000
pol,1982,13482000000
pol,1983,13789000000
pol,1984,13866000000
pol,1985,13222000000
pol,1986,14129000000
pol,1987,14459000000
pol,1988,16589000000
pol,1989,16480000000
pol,1990,19640000000
pol,1991,18653000000
pol,1992,19430000000
pol,1993,18362000000
pol,1994,24269000000
pol,1995,36805000000
pol,1996,38831000000
pol,1997,41113000000
pol,1998,45533000000
pol,1999,40260000000
pol,2000,49279000000
pol,2001,54817000000
pol,2002,59555000000
pol,2003,75465000000
pol,2004,93586000000
pol,2005,114770000000
pol,2006,142237000000
pol,2007,179819000000
pol,2008,218473000000
pol,2009,175075000000
pol,2010,204184000000
pol,2011,238673000000
pol,2012,235566000000
pol,2013,254965000000
pol,2014,271622000000
pol,2015,246966000000
pol,2016,257547000000
pol,2017,299669000000
pol,2018,339358000000
pol,2019,345807000000
pol,2020,349628000000
prt,1975,2997612878.78249
prt,1976,2627551403.2779
prt,1977,3471596696.53457
prt,1978,3944088572.56021
prt,1979,5332609283.24737
prt,1980,6846263838.07245
prt,1981,6336642609.75628
prt,1982,5883330069.04302
prt,1983,6291027468.42758
prt,1984,7097965188.42218
prt,1985,7957075061.64339
prt,1986,9989750126.65987
prt,1987,12912589157.6074
prt,1988,14910226653.7254
prt,1989,17350030301.3142
prt,1990,22914036361.0803
prt,1991,23171981397.1672
prt,1992,25912856399.1587
prt,1993,25213166107.9888
prt,1994,27606905665.0253
prt,1995,36323559437.6432
prt,1996,37369701277.146
prt,1997,36004977885.9817
prt,1998,38608420767.5288
prt,1999,39429998482.0514
prt,2000,39059487981.7528
prt,2001,40138234651.9188
prt,2002,42793460400.3519
prt,2003,53264224366.9978
prt,2004,62613352583.117
prt,2005,64939102641.621
prt,2006,78788649241.52431
prt,2007,95031637278.37309
prt,2008,104299179417.476
prt,2009,81652602333.27271
prt,2010,90497427784.12689
prt,2011,103066921318.90601
prt,2012,94268485106.4239
prt,2013,102640841473.631
prt,2014,105113636245.235
prt,2015,91175264163.75421
prt,2016,93334360056.36909
prt,2017,105210839310.82201
prt,2018,116676966786.118
prt,2019,113859269491.532
prt,2020,93989485979.96831
prt,2021,114967140145.45399
pry,1975,233800000
pry,1976,257800000
pry,1977,419600000
pry,1978,489100000
pry,1979,593700000
pry,1980,691100000
pry,1981,718500000
pry,1982,679300000
pry,1983,560000000
pry,1984,666000000
pry,1985,686800000
pry,1986,830100000
pry,1987,819800000
pry,1988,1223600000
pry,1989,1663600000
pry,1990,2630700000
pry,1991,2546000000
pry,1992,2519100000
pry,1993,3495900000
pry,1994,4034200000
pry,1995,5720984199.43358
pry,1996,5285772021.10821
pry,1997,4942656547.49801
pry,1998,5205636121.87912
pry,1999,3897122161.21112
pry,2000,3972441489.20888
pry,2001,3573660232.38667
pry,2002,3494717391.38509
pry,2003,3679061535.20688
pry,2004,4431028000.87697
pry,2005,5181738964.14029
pry,2006,6443092118.45604
pry,2007,7969992432.18043
pry,2008,10277544374.2923
pry,2009,8385983110.38587
pry,2010,11134667362.9508
pry,2011,13335895641.2277
pry,2012,12383973668.8893
pry,2013,14412699729.3078
pry,2014,13897577743.331
pry,2015,11838956375.7509
pry,2016,12775203181.6892
pry,2017,14216017257.1927
pry,2018,14524510704.9877
pry,2019,13460236866.3568
pry,2020,11956341484.5231
pse,1995,1392600000
pse,1996,1421200000
pse,1997,1576600000
pse,1998,1926192743.1549
pse,1999,1999715477.05883
pse,2000,1430675976.52622
pse,2001,950644033.01126
pse,2002,705251544.56516
pse,2003,761430368.59377
pse,2004,856923402.7714
pse,2005,1107267762.79117
pse,2006,1167426274.34388
pse,2007,1626654272.04243
pse,2008,1839611533.99864
pse,2009,1738477659.57463
pse,2010,2081357166.76143
pse,2011,2643076400.91409
pse,2012,2812491617.00517
pse,2013,3374794723.74566
pse,2014,3832136288.4091
