geo,time,ny_gdp_mktp_pp_cd
lbn,1998,32903578467.2953
lbn,1999,33203208482.2531
lbn,2000,34400962172.877
lbn,2001,36505377358.4334
lbn,2002,38352205919.1944
lbn,2003,40325090855.3231
lbn,2004,44176734472.8303
lbn,2005,46776262343.9248
lbn,2006,48938547057.1298
lbn,2007,54932056162.7178
lbn,2008,61079319348.6207
lbn,2009,67842333337.1124
lbn,2010,74106430636.32849
lbn,2011,76310623815.5679
lbn,2012,82065263549.57809
lbn,2013,88557944126.3251
lbn,2014,94098982393.91747
lbn,2015,98682397703.47401
lbn,2016,104309743684.636
lbn,2017,109403614953.09399
lbn,2018,110123422264.826
lbn,2019,104066784646.533
lbn,2020,82714619566.5569
lbr,2000,2829657672.65436
lbr,2001,2976170338.48241
lbr,2002,3137011610.8535
lbr,2003,2232050855.57664
lbr,2004,2352193038.98606
lbr,2005,2553556314.18922
lbr,2006,2842453825.8773
lbr,2007,3197126771.90478
lbr,2008,3492215618.73918
lbr,2009,3705355945.68908
lbr,2010,3977186653.78256
lbr,2011,4393239184.19532
lbr,2012,4981473347.00206
lbr,2013,5894234690.75941
lbr,2014,6181038115.72879
lbr,2015,5869634044.10696
lbr,2016,6558153165.56007
lbr,2017,7355207879.35259
lbr,2018,7618991332.72683
lbr,2019,7563662895.79225
lbr,2020,7426483408.61655
lby,1999,91205951592.93427
lby,2000,96675513745.9538
lby,2001,97054365517.2104
lby,2002,97644210415.32661
lby,2003,112402952967.548
lby,2004,120579097289.918
lby,2005,139094545380.67999
lby,2006,152619364179.00201
lby,2007,166674442913.09601
lby,2008,174448757419.76999
lby,2009,174389766718.888
lby,2010,185280496395.06
lby,2011,71733711996.5322
lby,2012,152651325256.25699
lby,2013,125579914377.392
lby,2014,90996326484.56268
lby,2015,78431959498.83009
lby,2016,72119611548.43201
lby,2017,87115614620.6817
lby,2018,102706797809.041
lby,2019,107191362396.37801
lby,2020,74527982058.1738
lca,1990,941327789.31099
lca,1991,976817203.58012
lca,1992,1078535417.2969
lca,1993,1110539480.09
lca,1994,1152385939.2555
lca,1995,1197119085.53531
lca,1996,1254665407.67946
lca,1997,1268236167.34298
lca,1998,1363135072.72165
lca,1999,1419745599.34067
lca,2000,1452191226.1255
lca,2001,1433466789.27574
lca,2002,1462204942.34418
lca,2003,1552874875.6465
lca,2004,1710573590.59275
lca,2005,1756619783.23652
lca,2006,1921899139.06203
lca,2007,2006911254.68825
lca,2008,2147208890.93694
lca,2009,2102372685.50467
lca,2010,2160982672.0972
lca,2011,2327094347.93733
lca,2012,2310594135.16849
lca,2013,2394488504.6185
lca,2014,2453549036.70769
lca,2015,2427466022.20243
lca,2016,2572974884.61843
lca,2017,2701367915.57793
lca,2018,2847178700.98411
lca,2019,2896152063.9817
lca,2020,2333893578.11305
lka,1990,39941097175.3291
lka,1991,43191227829.437
lka,1992,46119236072.1447
lka,1993,50470105333.8847
lka,1994,54434493965.7102
lka,1995,58632654852.8132
lka,1996,61975015939.12
lka,1997,67123965355.0553
lka,1998,71068723434.2775
lka,1999,75195282934.80438
lka,2000,81488854985.8475
lka,2001,81989294209.38678
lka,2002,86588197086.67859
lka,2003,93435315263.25681
lka,2004,101175371580.30499
lka,2005,110838749943.562
lka,2006,122949606636.85699
lka,2007,134833530455.68201
lka,2008,145634986466.306
lka,2009,151938419569.19601
lka,2010,166030136722.97299
lka,2011,183744230021.17001
lka,2012,210687556548.255
lka,2013,223389738314.38101
lka,2014,233894955001.78201
lka,2015,242360503475.59399
lka,2016,259190046868.401
lka,2017,269853543169.89096
lka,2018,285374282250.966
lka,2019,297019226357.24298
lka,2020,289870303248.36798
lso,1990,1383348620.42123
lso,1991,1529761722.52286
lso,1992,1673464549.63019
lso,1993,1773258252.14025
lso,1994,1919427796.21245
lso,1995,2024168034.06709
lso,1996,2176597674.94332
lso,1997,2297572893.70437
lso,1998,2359158936.80724
lso,1999,2404612887.30078
lso,2000,2553642572.13655
lso,2001,2702599816.6872
lso,2002,2765220360.79177
lso,2003,2945002584.12999
lso,2004,3075470575.95163
lso,2005,3281189803.72759
lso,2006,3523483057.50231
lso,2007,3769657980.10026
lso,2008,4055193386.155
lso,2009,4034806466.98773
lso,2010,4296782277.30353
lso,2011,4588943848.95465
lso,2012,4652464297.89504
lso,2013,5199255916.2663
lso,2014,5730193288.61063
lso,2015,6336395992.14007
lso,2016,6204961285.19335
lso,2017,5580816901.26206
lso,2018,5644911272.29686
lso,2019,5723765625.89174
lso,2020,5235831556.61087
ltu,1995,21510885803.6924
ltu,1996,22991988086.3033
ltu,1997,25274653839.3539
ltu,1998,27551816437.1214
ltu,1999,27562071462.9566
ltu,2000,29556728349.0103
ltu,2001,32750826451.054
ltu,2002,36085824638.129
ltu,2003,41213677498.5643
ltu,2004,44004504384.8315
ltu,2005,48211642533.947
ltu,2006,53900690641.1624
ltu,2007,61700398770.7228
ltu,2008,66270586755.2437
ltu,2009,57301696020.1793
ltu,2010,62245258971.928
ltu,2011,69297881709.4138
ltu,2012,73809005494.2263
ltu,2013,79034122256.38161
ltu,2014,82647216574.03641
ltu,2015,83761417312.2384
ltu,2016,88700533710.42769
ltu,2017,95492177900.25281
ltu,2018,101909459943.576
ltu,2019,107688223470.189
ltu,2020,108666652765.217
lux,1990,11430049743.5083
lux,1991,12838039432.7905
lux,1992,13369544209.4954
lux,1993,14261367919.9476
lux,1994,15122449442.0445
lux,1995,15660682025.1114
lux,1996,16449037909.2476
lux,1997,17820582220.3094
lux,1998,18800386977.9634
lux,1999,21456887315.5603
lux,2000,24047659001.9595
lux,2001,24780691932.436
lux,2002,26135003699.075
lux,2003,27186564944.0508
lux,2004,29635355253.5302
lux,2005,31997220939.5338
lux,2006,37280877634.8846
lux,2007,40852146365.7102
lux,2008,44452842913.4099
lux,2009,43245323115.5974
lux,2010,45809177021.6867
lux,2011,48970848492.8168
lux,2012,51308724180.9019
lux,2013,54838614516.1038
lux,2014,58578323745.8406
lux,2015,61437308583.9496
lux,2016,65980119592.3436
lux,2017,68570197215.6406
lux,2018,71109228076.0453
lux,2019,72752104681.8145
lux,2020,74292443521.04311
lva,1995,13704253738.9015
lva,1996,14269925057.2204
lva,1997,15783038156.1051
lva,1998,17034484418.8543
lva,1999,17703546279.4406
lva,2000,19033933297.3078
lva,2001,21138642491.9432
lva,2002,23289297251.1733
lva,2003,25306939200.6937
lva,2004,27787935472.885
lva,2005,31150175332.9959
lva,2006,35181623306.6266
lva,2007,40126467152.2268
lva,2008,42617061830.4138
lva,2009,36459248172.2411
lva,2010,37141185118.8692
lva,2011,39646142674.3108
lva,2012,43311586458.3971
lva,2013,45564452972.4338
lva,2014,47483513479.8355
lva,2015,49384358752.2535
lva,2016,52362211192.1741
lva,2017,55691171159.2716
lva,2018,59505432397.6235
lva,2019,61018882725.61089
lva,2020,59831227178.82089
mac,1990,9362302089.92745
mac,1991,10033092793.5671
mac,1992,11626499126.1792
mac,1993,12519376017.4967
mac,1994,13330460970.8477
mac,1995,14058599993.6497
mac,1996,14256014016.1659
mac,1997,14470422923.7099
mac,1998,13964383569.1231
mac,1999,13831929819.963
mac,2000,14953816518.8153
mac,2001,15723198113.9969
mac,2002,17395055600.3796
mac,2003,19780619956.1686
mac,2004,25722666867.0898
mac,2005,28665837852.00809
mac,2006,33487911384.3717
mac,2007,39365673877.5516
mac,2008,41492353875.7895
mac,2009,42341377072.4346
mac,2010,53596061052.8741
mac,2011,66543283702.94289
mac,2012,75587734812.7121
mac,2013,88662888143.3566
mac,2014,90217341071.95459
mac,2015,70022650971.9238
mac,2016,70409197227.4455
mac,2017,78534544016.29939
mac,2018,85618995062.02209
mac,2019,84958297972.09261
mac,2020,39542015915.733
mar,1990,63749345503.832
mar,1991,70660973432.91949
mar,1992,70755211132.6839
mar,1993,71895921956.15311
mar,1994,81206100746.4838
mar,1995,78427314043.64182
mar,1996,89744679390.7094
mar,1997,89923770135.3571
mar,1998,97518322133.91548
mar,1999,99996017347.7581
mar,2000,104186959602.84
mar,2001,114265954836.287
mar,2002,119696543291.71201
mar,2003,129187236500.533
mar,2004,139029206436.01901
mar,2005,148078776964.19601
mar,2006,164115797564.45499
mar,2007,174476003673.646
mar,2008,188405513419.81296
mar,2009,197898249083.89301
mar,2010,207843489307.35999
mar,2011,223315729951.26401
mar,2012,226123984328.43497
mar,2013,236669859661.43896
mar,2014,229401963793.42096
mar,2015,247207179584.52802
mar,2016,253685437088.19199
mar,2017,264212938334.625
mar,2018,279075124115.40698
mar,2019,291465062302.72302
mar,2020,276414104195.62402
mda,1995,9400974486.66183
mda,1996,9010486263.71752
mda,1997,9322671040.09223
mda,1998,8810827934.86633
mda,1999,8636983076.45621
mda,2000,9016173227.31765
mda,2001,9775986405.69342
mda,2002,10705207615.2059
mda,2003,11623678408.0761
mda,2004,12819921774.7801
mda,2005,14210699086.4627
mda,2006,15343499608.0814
mda,2007,16228338903.7847
mda,2008,17834433607.222
mda,2009,16892170693.172
mda,2010,18302326301.4121
mda,2011,19771747983.6322
mda,2012,21054653399.4108
mda,2013,23960618216.0205
mda,2014,25218452232.6663
mda,2015,26233146016.6985
mda,2016,29732362696.7569
mda,2017,32101220495.8184
mda,2018,34285944983.7942
mda,2019,36183435515.66511
mda,2020,34067487353.7812
mdg,1990,14059947912.7984
mdg,1991,13618767019.6688
mdg,1992,14093613465.1905
mdg,1993,14730650163.3562
mdg,1994,15038877729.2062
mdg,1995,15611962958.1473
mdg,1996,16240284382.2249
mdg,1997,17141247376.6663
mdg,1998,18013168201.9048
mdg,1999,19131944134.34529
mdg,2000,20431379138.1988
mdg,2001,22128171078.9618
mdg,2002,19689099442.1851
mdg,2003,22017079903.4677
mdg,2004,23798425791.072
mdg,2005,25706804724.3808
mdg,2006,27914526451.9554
mdg,2007,30301286794.8805
mdg,2008,32964265020.8762
mdg,2009,31894017422.9635
mdg,2010,32465464441.7753
mdg,2011,33666784883.2373
mdg,2012,34211234495.3956
mdg,2013,35256747642.2467
mdg,2014,36701692063.5901
mdg,2015,37486176943.1416
mdg,2016,39996972856.607
mdg,2017,40514544581.3034
mdg,2018,42812543132.7296
mdg,2019,45499086232.67889
mdg,2020,42759373011.4071
mdv,1995,1569194921.86276
mdv,1996,1723501768.74726
mdv,1997,1901647670.27402
mdv,1998,2067177687.21785
mdv,1999,2226528636.12412
mdv,2000,2363844377.17495
mdv,2001,2320427418.5719
mdv,2002,2528456473.94047
mdv,2003,2929532794.57381
mdv,2004,3189921611.1014
mdv,2005,2857433736.09493
mdv,2006,3712603229.17537
mdv,2007,4106412499.60849
mdv,2008,4583370938.93835
mdv,2009,4284461794.62438
mdv,2010,4649285283.17933
mdv,2011,5153016194.53146
mdv,2012,5438384433.88027
mdv,2013,6140033356.58292
mdv,2014,6957268404.30841
mdv,2015,7628331940.20392
mdv,2016,8279182674.90245
mdv,2017,8963910866.51982
mdv,2018,9924765453.23268
mdv,2019,10797323505.0571
mdv,2020,7266766963.6984
mex,1990,678638337126.59802
mex,1991,732220730350.64685
mex,1992,778364132282.32703
mex,1993,758505098210.81311
mex,1994,812980906096.73206
mex,1995,777809486586.03601
mex,1996,845698498837.26111
mex,1997,919184016850.25085
mex,1998,977530077381.40796
mex,1999,1018601794034.79004
mex,2000,1096748841633.20996
mex,2001,1116922418402.17993
mex,2002,1137595954619.19995
mex,2003,1184225231425.38989
mex,2004,1263689147984.32007
mex,2005,1341775400309.41992
mex,2006,1485717815145.23999
mex,2007,1560834850130.8501
mex,2008,1653898166712.44995
mex,2009,1636084641959.78003
mex,2010,1740490293843.65991
mex,2011,1911319122227.46948
mex,2012,2012767821886.23999
mex,2013,2064490858166.14966
mex,2014,2173227410899.1001
mex,2015,2230188837833.72949
mex,2016,2383253006289.4502
mex,2017,2460766209923.95996
mex,2018,2535949723291.33008
mex,2019,2534036206427.5498
mex,2020,2378045114236.4502
mhl,1990,92202656.58304
mhl,1991,95404446.23813
mhl,1992,104546579.89597
mhl,1993,113452849.26863
mhl,1994,122686396.64783
mhl,1995,135546848.89649
mhl,1996,123807647.93697
mhl,1997,117898611.22221
mhl,1998,118248657.18999
mhl,1999,118450317.16
mhl,2000,122738009.70262
mhl,2001,133992146.98249
mhl,2002,141204135.00078
mhl,2003,141502373.57958
mhl,2004,146691354.52774
mhl,2005,154820539.77662
mhl,2006,158946084.87142
mhl,2007,168488355.38198
mhl,2008,161151259.92081
mhl,2009,167550822.90358
mhl,2010,180806770.41859
mhl,2011,183453427.55793
mhl,2012,182680391.36243
mhl,2013,193355151.31499
mhl,2014,195060376.02198
mhl,2015,200096495.73096
mhl,2016,204851358.38256
mhl,2017,215486698.70488
mhl,2018,228548556.80746
mhl,2019,248085876.12521
mhl,2020,245533048.13735
mkd,1990,11028634695.506
mkd,1991,10698030775.472
mkd,1992,10223476470.9197
mkd,1993,9684088018.31559
mkd,1994,9716986146.34954
mkd,1995,9810152444.18764
mkd,1996,10108162373.5856
mkd,1997,10437071539.3164
mkd,1998,10937133597.785
mkd,1999,11547068946.0865
mkd,2000,12465693578.9215
mkd,2001,12310864391.272
mkd,2002,12919361273.203
mkd,2003,13367483975.5764
mkd,2004,14577415704.9365
mkd,2005,15987036515.9264
mkd,2006,17730064702.9364
mkd,2007,19109131750.1355
mkd,2008,21537249379.7326
mkd,2009,22577870454.1063
mkd,2010,23346919735.2578
mkd,2011,24064126928.0264
mkd,2012,24558761103.6171
mkd,2013,26269629633.9931
mkd,2014,27776148780.3682
mkd,2015,28751910212.3222
mkd,2016,31373344969.6016
mkd,2017,32583049847.4236
mkd,2018,34872701791.8557
mkd,2019,36438669147.303
mkd,2020,35078654641.923
mli,1990,6791299676.50546
mli,1991,7845591913.3977
mli,1992,7766108018.10273
mli,1993,8202384585.6769
mli,1994,8694205747.22757
mli,1995,8958269298.33934
mli,1996,9765941701.39042
mli,1997,10420605652.3162
mli,1998,11335785829.711
mli,1999,12155029601.5914
mli,2000,12419192366.1739
mli,2001,14643088590.8683
mli,2002,15336761817.1893
mli,2003,17046118533.2694
mli,2004,17778114533.7915
mli,2005,19529841175.56
mli,2006,21058925956.8302
mli,2007,22380109063.2837
mli,2008,23904445313.99929
mli,2009,25244364355.1568
mli,2010,26895625108.4163
mli,2011,28339693401.17369
mli,2012,28185271180.1879
mli,2013,29823029628.6952
mli,2014,32434173880.7766
mli,2015,35447022304.1779
mli,2016,39326484634.0147
mli,2017,41593677730.77329
mli,2018,44613972539.364
mli,2019,47570191182.371
mli,2020,47548718749.3087
mlt,1990,3194402570.99455
mlt,1991,3509045898.508
mlt,1992,3757372125.20618
mlt,1993,4018783698.53709
mlt,1994,4336557102.78418
mlt,1995,4708303676.96961
mlt,1996,4967682925.7898
mlt,1997,5290235611.30717
mlt,1998,5575314006.95147
mlt,1999,5856495175.74355
mlt,2000,7160240676.09216
mlt,2001,7275183488.41072
mlt,2002,7760969209.27855
mlt,2003,8342080313.88935
mlt,2004,8645489676.06807
mlt,2005,9008172740.67948
mlt,2006,9452171592.12051
mlt,2007,10192152727.8685
mlt,2008,10858177290.1119
mlt,2009,10992348763.2972
mlt,2010,11905789837.5587
mlt,2011,12060645513.4303
mlt,2012,12703260179.4427
mlt,2013,13756965203.8872
mlt,2014,14924469420.14
mlt,2015,16669551294.9975
mlt,2016,18162830073.48289
mlt,2017,19957387003.9197
mlt,2018,21453859568.9609
mlt,2019,23130743918.0924
mlt,2020,21881642795.08789
mmr,1990,16545400998.9196
mmr,1991,17286081477.0577
mmr,1992,18473554258.4606
mmr,1993,20380242293.9087
mmr,1994,22226685737.7043
mmr,1995,24327419920.5913
mmr,1996,26429382763.8648
mmr,1997,28525466108.2044
mmr,1998,30508618806.8975
mmr,1999,33572978859.667
mmr,2000,38585851499.1599
mmr,2001,44348504006.1914
mmr,2002,50322213380.02489
mmr,2003,57913112197.9828
mmr,2004,67617152379.3827
mmr,2005,79182719268.1953
mmr,2006,92434554705.7798
mmr,2007,106782766813.71201
mmr,2008,120915261455.339
mmr,2009,134520107197.597
mmr,2010,149790653610.686
mmr,2011,164419280388.93301
mmr,2012,182371121892.13101
mmr,2013,196135709328.63199
mmr,2014,209644114866.48999
mmr,2015,216277729440.66101
mmr,2016,213834731308.33401
mmr,2017,225516863812.20401
mmr,2018,245722590123.93799
mmr,2019,266992626560.54901
mmr,2020,278786295558.89502
mne,2000,3630783654.40344
mne,2001,4112198408.75996
mne,2002,4329976769.53981
mne,2003,4494566939.5923
mne,2004,4810099551.3252
mne,2005,5106752335.06363
mne,2006,6432378020.94846
mne,2007,7673382446.67981
mne,2008,8524397417.93584
mne,2009,8051514351.7114
mne,2010,8446529548.85296
mne,2011,8974083915.439
mne,2012,8603944433.85825
mne,2013,9237443096.02233
mne,2014,9557930151.60308
mne,2015,10161628572.0568
mne,2016,11325530657.0412
mne,2017,12249710436.6236
mne,2018,13386155965.439
mne,2019,14351849102.2139
mne,2020,12419640759.6621
mng,1990,7304733238.00148
mng,1991,6895246099.58696
mng,1992,6399581200.58723
mng,1993,6343676822.65691
mng,1994,6617430869.92062
mng,1995,7186995458.00265
mng,1996,7482164323.68802
mng,1997,7912729917.0184
mng,1998,8269043995.82613
mng,1999,8645988583.98835
mng,2000,8940570943.28758
mng,2001,9406455278.85722
mng,2002,10007490707.2702
mng,2003,10907345508.4981
mng,2004,12391145512.0984
mng,2005,13703932273.8082
mng,2006,15326665410.5643
mng,2007,17351254393.0187
mng,2008,19263123792.0367
mng,2009,19163741461.4291
mng,2010,20621063954.4707
mng,2011,24691841190.0464
mng,2012,28889684311.683
mng,2013,30402499578.9283
mng,2014,32506744921.2182
mng,2015,31928136100.8223
mng,2016,32817601635.4333
mng,2017,35392260803.7048
mng,2018,39048923663.0495
mng,2019,41972674454.4322
mng,2020,40542463806.8386
moz,1991,4103854174.09143
moz,1992,3940299912.77133
moz,1993,4461211124.07163
moz,1994,4854169583.37953
moz,1995,5067949287.86273
moz,1996,5738874923.86874
moz,1997,6501646963.52844
moz,1998,7227786695.26936
moz,1999,8189894074.05227
moz,2000,8471803374.2382
moz,2001,9704062444.25526
moz,2002,10773428515.8973
moz,2003,11728317236.7915
moz,2004,12997525991.5308
moz,2005,14293102074.8369
moz,2006,16153199279.728
moz,2007,17869261493.2443
moz,2008,19549906100.98949
moz,2009,20943562993.5687
moz,2010,22565301062.4227
moz,2011,24745386724.0785
moz,2012,25745855746.6741
moz,2013,27733011810.3359
moz,2014,29941333846.0074
moz,2015,34918471458.08209
moz,2016,37950978490.3475
moz,2017,36775580595.8018
moz,2018,38955445881.1667
moz,2019,40568620802.14169
moz,2020,40550942998.35889
mrt,1990,5365265022.28523
mrt,1991,5645885427.51106
mrt,1992,5882772422.70353
mrt,1993,6375937129.13631
mrt,1994,6312772752.69945
mrt,1995,7078045738.51594
mrt,1996,7627042701.99018
mrt,1997,7449419839.36505
mrt,1998,7742523962.96044
mrt,1999,8142813638.51062
mrt,2000,7998674604.9828
mrt,2001,8108767980.64662
mrt,2002,8350822713.9109
mrt,2003,9095217498.59862
mrt,2004,9782123425.59358
mrt,2005,10950897842.5436
mrt,2006,13350699882.2459
mrt,2007,13439342117.0449
mrt,2008,13655394671.8132
mrt,2009,13772963798.7614
mrt,2010,14298541791.8009
mrt,2011,15206335118.1468
mrt,2012,15797573506.5031
mrt,2013,17107165464.4978
mrt,2014,16883392126.9338
mrt,2015,16995094117.3576
mrt,2016,19569042826.83089
mrt,2017,21877780559.6941
mrt,2018,23417191699.7359
mrt,2019,25208116419.002
mrt,2020,25062067730.8278
mus,1990,5233922329.20266
mus,1991,5650919600.01012
mus,1992,6156113365.24123
mus,1993,6622307499.90722
mus,1994,7043479024.10304
mus,1995,7499512375.24363
mus,1996,8063559954.81802
mus,1997,8674563722.58392
mus,1998,9304840302.16225
mus,1999,9685634617.91024
mus,2000,10714407616.6214
mus,2001,11315956445.922
mus,2002,11680582118.1388
mus,2003,12602481622.8545
mus,2004,13502148251.2013
mus,2005,14170214945.0022
mus,2006,15309357188.843
mus,2007,16620931050.6999
mus,2008,17857009378.4263
mus,2009,18589628807.0342
mus,2010,19629432101.3954
mus,2011,20856589153.2036
mus,2012,21304168424.878
mus,2013,22487480674.613
mus,2014,23312206792.5804
mus,2015,24279686437.2369
mus,2016,26155431238.2557
mus,2017,27081834228.7363
mus,2018,28774700047.06129
mus,2019,30170647909.1902
mus,2020,25986281687.0712
mwi,1990,6256661636.77311
mwi,1991,7032939974.17003
mwi,1992,6665737532.51459
mwi,1993,7485083950.81337
mwi,1994,6862068280.31836
mwi,1995,8177973148.20352
mwi,1996,8937021168.70744
mwi,1997,9441819872.01445
mwi,1998,9920011782.62244
mwi,1999,10369388925.0003
mwi,2000,10768277028.8769
mwi,2001,10457002685.3014
mwi,2002,10802988617.4924
mwi,2003,11631436735.3228
mwi,2004,12592035351.9007
mwi,2005,13408690180.2945
mwi,2006,14463744419.2113
mwi,2007,16278099905.4024
mwi,2008,17862524107.44
mwi,2009,19497650563.7669
mwi,2010,21080745974.714
mwi,2011,22565748648.2683
mwi,2012,22588074106.5796
mwi,2013,24912560759.4264
mwi,2014,24938173056.451
mwi,2015,24209275403.9652
mwi,2016,25022613533.2625
mwi,2017,26013119290.3345
mwi,2018,27807533658.1754
mwi,2019,29845990264.14149
mwi,2020,30447339698.0018
mys,1990,122856220978.573
mys,1991,139134711924.72501
mys,1992,154949475897.13599
mys,1993,174317891849.44501
mys,1994,194441465888.83096
mys,1995,218031283575.888
mys,1996,244231699103.69696
mys,1997,266803228300.55701
mys,1998,249949998046.884
mys,1999,269121239367.784
mys,2000,299511433201.75
mys,2001,307665498645.68494
mys,2002,329380603292.23297
mys,2003,354917785912.08197
mys,2004,389196719509.59106
mys,2005,422718912381.70697
mys,2006,459833889097.24097
mys,2007,501928314714.29694
mys,2008,536415236419.84698
mys,2009,532323905611.95801
mys,2010,578511606785.60498
mys,2011,621861803378.80798
mys,2012,668155626860.02197
mys,2013,691871113876.77002
mys,2014,734947546649.78406
mys,2015,750777096659.43506
mys,2016,783874094211.82996
mys,2017,829296989955.65796
mys,2018,890335890542.97583
mys,2019,946461544283.26892
mys,2020,903778019520.953
nam,1990,5308668646.56245
nam,1991,5936339912.12366
nam,1992,6508133605.32809
nam,1993,6557163280.64009
nam,1994,6813039755.40468
nam,1995,7227114060.64816
nam,1996,7594303800.216
nam,1997,8056320651.55745
nam,1998,8415161538.58692
nam,1999,8824283778.98098
nam,2000,9336597396.18197
nam,2001,9653781353.35627
nam,2002,10276080462.2027
nam,2003,10910692811.8171
nam,2004,12579164957.0381
nam,2005,13299069319.6298
nam,2006,14670659354.2757
nam,2007,15874340723.425
nam,2008,16611939754.6648
nam,2009,16788122206.2693
nam,2010,18009436676.911
nam,2011,19321711402.13
nam,2012,20501646103.4227
nam,2013,21744370572.4317
nam,2014,23796468378.9393
nam,2015,24615023880.53889
nam,2016,24587611895.3828
nam,2017,24438091227.4492
nam,2018,25290094395.0424
nam,2019,25512950317.9096
nam,2020,23625657555.316
ner,1990,6126579248.84709
ner,1991,6305929341.14197
ner,1992,6578677056.9687
ner,1993,6756276299.29826
ner,1994,7028541389.47302
ner,1995,7352252869.08934
ner,1996,7494396845.03627
ner,1997,7744931208.38114
ner,1998,8613167363.23263
ner,1999,8718340248.18975
ner,2000,8805522033.61938
ner,2001,9652699667.26045
ner,2002,10287657352.9455
ner,2003,10706160888.1824
ner,2004,11034391226.9781
ner,2005,12212333971.8195
ner,2006,13328143214.4493
ner,2007,14116293010.9088
ner,2008,15503491543.2257
ner,2009,15928273689.6012
ner,2010,17496153307.7067
ner,2011,18282764961.5946
ner,2012,20618757380.2004
ner,2013,20860788569.33089
ner,2014,21982232411.6596
ner,2015,22908092688.9161
ner,2016,23976535450.2026
ner,2017,25128463060.5944
ner,2018,27587261595.9677
ner,2019,29748064575.53609
ner,2020,31184406559.4145
nga,1990,195930289158.61496
nga,1991,203282049710.94601
nga,1992,217543594651.06696
nga,1993,218167904737.798
nga,1994,218782577310.354
nga,1995,223207919304.82001
nga,1996,236831901103.233
nga,1997,248147221995.91
nga,1998,257417573015.81
nga,1999,262659531968.492
nga,2000,282000569306.88
nga,2001,305239982399.302
nga,2002,357598985974.35199
nga,2003,391001358105.16803
nga,2004,438671520353.20496
nga,2005,481459606032.98694
nga,2006,526086113116.85999
nga,2007,575824742732.04602
nga,2008,626734458459.31995
nga,2009,682266544598.87097
nga,2010,745473030025.96387
nga,2011,801440949035.34705
nga,2012,833291994452.73083
nga,2013,897506108480.495
nga,2014,971491854689.88794
nga,2015,982912105652.40002
nga,2016,973442207702.02271
nga,2017,990700126987.35071
nga,2018,1033992766474.72998
nga,2019,1075693742556.29004
nga,2020,1069124741673.76001
nic,1990,8238933408.47468
nic,1991,8501432336.48174
nic,1992,8728765856.81147
nic,1993,8900555792.96633
nic,1994,9394040381.37574
nic,1995,10158036596.2339
nic,1996,11000279813.2355
nic,1997,11641128326.1408
nic,1998,12209096368.6629
nic,1999,13256802829.3238
nic,2000,14109050158.5661
nic,2001,14845431500.1174
nic,2002,15193946918.8828
nic,2003,15866224448.841
nic,2004,17158908838.1749
nic,2005,18451100778.7733
nic,2006,19798970028.7305
nic,2007,21362952267.8077
nic,2008,22526525340.6718
nic,2009,21950844690.0245
nic,2010,23186046181.2999
nic,2011,25165569566.896
nic,2012,26490325310.9707
nic,2013,27949762382.7127
nic,2014,30355546777.3138
nic,2015,32944994652.2256
nic,2016,35895147406.1907
nic,2017,38334687318.9445
nic,2018,37934677109.6617
nic,2019,37192961728.051
nic,2020,36896921186.0482
nld,1990,286542749949.34497
nld,1991,303457972056.00201
nld,1992,315668733747.62097
nld,1993,327215315770.401
nld,1994,344098764590.948
nld,1995,362260977580.39801
nld,1996,380633710257.80896
nld,1997,406143111835.01001
nld,1998,435230615545.09399
nld,1999,462796668420.94202
nld,2000,507559373420.91998
nld,2001,532415187523.82397
nld,2002,556285472929.84595
nld,2003,554087885182.43604
nld,2004,583047016225.06494
nld,2005,614044200508.505
nld,2006,670415498740.70398
nld,2007,719797721460.12598
nld,2008,763407743799.94702
nld,2009,736543194741.75586
nld,2010,748422216133.55701
nld,2011,777880906388.85693
nld,2012,792042289740.03198
nld,2013,827475738129.66211
nld,2014,830318571509.82092
nld,2015,851884866008.70593
nld,2016,890488127445.16101
nld,2017,943739691874.95874
nld,2018,996446719459.49084
nld,2019,1023422581997.29004
nld,2020,1033703786007.38
nld_curacao,2000,3038884425.01753
nld_curacao,2001,3083933199.25936
nld_curacao,2002,3145152626.71421
nld_curacao,2003,3212793281.99628
nld_curacao,2004,3306166250.57304
nld_curacao,2005,3432211818.55632
nld_curacao,2006,3593925476.73012
nld_curacao,2007,3781621515.67673
nld_curacao,2008,3939532072.22197
nld_curacao,2009,3948474420.05848
nld_curacao,2010,3997771738.15466
nld_curacao,2011,4106283622.56743
nld_curacao,2012,3980978516.61811
nld_curacao,2013,3987244429.21591
nld_curacao,2014,3956860925.03556
nld_curacao,2015,3963751079.56532
nld_curacao,2016,3961008962.771
nld_curacao,2017,4080536556.8692
nld_curacao,2018,4087997476.75995
nld_curacao,2019,4019501299.11709
nld_curacao,2020,3319442627.90817
nor,1990,78260064583.91318
nor,1991,83402370224.3678
nor,1992,88352111895.5282
nor,1993,93019846807.60001
nor,1994,99809179156.67729
nor,1995,106136616492.435
nor,1996,117499998885.91
nor,1997,126025613010.36099
nor,1998,124906978407.39301
nor,1999,136333970612.487
nor,2000,165880541991.86801
nor,2001,170458684985.42899
nor,2002,172360885220.16199
nor,2003,176174682535.49701
nor,2004,195385512770.54095
nor,2005,220981890027.14401
nor,2006,252424511834.57901
nor,2007,263385439466.04199
nor,2008,294277831349.97101
nor,2009,267338645801.64999
nor,2010,283183774154.00098
nor,2011,307471559230.61102
