geo,time,ne_con_totl_kd
isl,2005,12380378214.883
isl,2006,12903914768.7289
isl,2007,13654202360.056
isl,2008,13234542179.4928
isl,2009,11979782525.0952
isl,2010,11823225155.4426
isl,2011,11989600654.8768
isl,2012,12074424650.9048
isl,2013,12196626468.9159
isl,2014,12428836982.2255
isl,2015,12807031664.3386
isl,2016,13428794134.3876
isl,2017,14282846196.7496
isl,2018,14966401827.8819
isl,2019,15348854943.1367
isl,2020,15263870893.9954
isr,1970,36877606191.8443
isr,1971,38436466703.8292
isr,1972,40612836842.331
isr,1973,49008556751.4258
isr,1974,51726002315.5097
isr,1975,53994898160.4563
isr,1976,53435770764.547
isr,1977,52368763603.6191
isr,1978,56670300501.6938
isr,1979,57965951888.8556
isr,1980,58157802924.403
isr,1981,64085456369.7956
isr,1982,65389609021.9117
isr,1983,67748730243.1286
isr,1984,66144665580.3783
isr,1985,67592482483.5986
isr,1986,71270822606.2348
isr,1987,79789042236.6109
isr,1988,81520397924.6174
isr,1989,79342440632.9061
isr,1990,84479413404.22798
isr,1991,89860794391.32118
isr,1992,94936478710.17551
isr,1993,100887943570.173
isr,1994,107488204965.48199
isr,1995,113545656618.498
isr,1996,120034847648.043
isr,1997,124327881994.769
isr,1998,130229888340.98
isr,1999,134919323270.87199
isr,2000,143445590326.315
isr,2001,148938781870.41699
isr,2002,152920362420.13699
isr,2003,151671247630.89099
isr,2004,156326083701.38501
isr,2005,160949287080.314
isr,2006,168135463487.84399
isr,2007,178700003173.10599
isr,2008,182602989923.24496
isr,2009,185626438831.95401
isr,2010,193585692122.979
isr,2011,200917847004.84601
isr,2012,207399095064.534
isr,2013,214718105570.08701
isr,2014,223741354830.41101
isr,2015,231183104069.29401
isr,2016,244146743793.14801
isr,2017,252700424938.897
isr,2018,262180051884.56799
isr,2019,271489226448.26599
isr,2020,255877537241.11301
ita,1970,663618833375.07495
ita,1971,689850667194.71301
ita,1972,715892664468.27917
ita,1973,753166414955.93201
ita,1974,776931890380.74304
ita,1975,785132396682.9729
ita,1976,820072024960.15503
ita,1977,845377982477.20898
ita,1978,870451583585.68188
ita,1979,920785558983.60986
ita,1980,969001493135.05408
ita,1981,988364723197.37085
ita,1982,1002609238838.56006
ita,1983,1009936062543.60999
ita,1984,1036408980200.21997
ita,1985,1066066620358.31995
ita,1986,1105256560631.29004
ita,1987,1148415625719.63989
ita,1988,1194929362946.5
ita,1989,1231950282074.68994
ita,1990,1258060810630.96997
ita,1991,1289219557378.33008
ita,1992,1308883237983.86011
ita,1993,1274074071779.92993
ita,1994,1282962622530.05005
ita,1995,1287667153570.08008
ita,1996,1299272436503.43994
ita,1997,1334434231422.81006
ita,1998,1374498741903.28003
ita,1999,1407276526474.57007
ita,2000,1446978004337.22998
ita,2001,1472229630117.54004
ita,2002,1476423699795.38989
ita,2003,1488946993694.44995
ita,2004,1502204008468.09009
ita,2005,1520006475652.03003
ita,2006,1533569826934.76001
ita,2007,1549204194979.13989
ita,2008,1540937325382.37988
ita,2009,1523200541361.56006
ita,2010,1537786974480.73999
ita,2011,1530612531276.09009
ita,2012,1480783419747.81006
ita,2013,1449291227762.88989
ita,2014,1448969358073.32007
ita,2015,1467086926918.19995
ita,2016,1483340957911.98999
ita,2017,1500491808175.27002
ita,2018,1511430051958.79004
ita,2019,1512184631675.69995
ita,2020,1394977576081.98999
jam,2007,14732988699.7325
jam,2008,15147847683.8621
jam,2009,13578581771.2261
jam,2010,13441885342.8483
jam,2011,13840548316.1004
jam,2012,13729377639.4941
jam,2013,13589676126.0344
jam,2014,13483135377.0252
jam,2015,13468459380.1135
jam,2016,13477998778.1061
jam,2017,13626226346.9145
jam,2018,13734916081.1858
jam,2019,13891023262.6218
jam,2020,12474138889.8344
jor,1976,5900722140.23351
jor,1977,4511441385.51405
jor,1978,6183581563.68685
jor,1979,8143867491.19271
jor,1980,8124302960.04698
jor,1981,9015566097.55002
jor,1982,11051973658.519
jor,1983,11658357703.8771
jor,1984,10859186010.8288
jor,1985,11019753838.1717
jor,1986,12177510801.899
jor,1987,9844285694.7006
jor,1988,11593303945.5293
jor,1989,10065268052.8908
jor,1990,10380587860.6558
jor,1991,10415563751.2835
jor,1992,11767487506.1318
jor,1993,11898940607.4235
jor,1994,12349696769.2366
jor,1995,12546920424.8551
jor,1996,13576328639.9324
jor,1997,14251840725.3455
jor,1998,14974527985.0238
jor,1999,15371868590.9159
jor,2000,16835685635.4426
jor,2001,17764042309.8571
jor,2002,17974643786.2823
jor,2003,19071895290.4737
jor,2004,20744402634.0121
jor,2005,22731899273.7174
jor,2006,24159465566.5769
jor,2007,26748364092.3904
jor,2008,26501679457.2646
jor,2009,27352258818.6032
jor,2010,27593362355.2922
jor,2011,31499258626.6803
jor,2012,33059567111.1198
jor,2013,36605195491.777
jor,2014,36964037157.9413
jor,2015,37596877042.2535
jor,2016,38374752497.3619
jor,2017,40097936220.3212
jor,2018,40799741733.2451
jor,2019,42063937588.2667
jor,2020,43399789402.2088
jpn,1970,1038236961781.75
jpn,1971,1100326563177.03003
jpn,1972,1190217064162.21997
jpn,1973,1287092776034.29004
jpn,1974,1285166745602.94995
jpn,1975,1361459972227.02002
jpn,1976,1404619296600.76001
jpn,1977,1461766768678.87988
jpn,1978,1538398588098.15991
jpn,1979,1631129549337.8501
jpn,1980,1655157303508.82007
jpn,1981,1697010991829.01001
jpn,1982,1774362339432.41992
jpn,1983,1841536333456.92969
jpn,1984,1896792576433.02002
jpn,1985,1964439222450.6897
jpn,1986,2036205254767.54004
jpn,1987,2123177941048.5
jpn,1988,2227240811304.33984
jpn,1989,2326163492777.75977
jpn,1990,2438132470415.54004
jpn,1991,2500616907257.91992
jpn,1992,2556172784865.25977
jpn,1993,2593444658644.27979
jpn,1994,2659393375104.18945
jpn,1995,2732795063042.0498
jpn,1996,2788642596712.54004
jpn,1997,2810482427179.68945
jpn,1998,2804645952425.91016
jpn,1999,2850366485667.66016
jpn,2000,2909616492096.91016
jpn,2001,2971563980687.33984
jpn,2002,3014276708315.02002
jpn,2003,3042455032529.91992
jpn,2004,3080928286155.47998
jpn,2005,3122531289455.66943
jpn,2006,3146141155236.74023
jpn,2007,3175485577482.50977
jpn,2008,3147577662317.66943
jpn,2009,3140954798483.87988
jpn,2010,3210535147884.8999
jpn,2011,3215976720042.4502
jpn,2012,3278350152001.08008
jpn,2013,3354276433765.62939
jpn,2014,3339823665939.1001
jpn,2015,3350968358065.58984
jpn,2016,3354466258912.89014
jpn,2017,3381196239031.41016
jpn,2018,3396980078747.60938
jpn,2019,3406218952733.18018
jpn,2020,3285696239467.81006
kaz,1990,71735997429.1678
kaz,1991,69438903856.7189
kaz,1992,68952367027.453
kaz,1993,60887422863.8997
kaz,1994,48584895656.7759
kaz,1995,39450935273.8663
kaz,1996,36807722610.7628
kaz,1997,37175799837.135
kaz,1998,36134877441.4181
kaz,1999,36640765725.0891
kaz,2000,37776629462.4447
kaz,2001,41516515779.5844
kaz,2002,41848647905.3878
kaz,2003,46577545118.7684
kaz,2004,52772358620.1327
kaz,2005,58419000992.37849
kaz,2006,65195605107.4945
kaz,2007,72627904089.7186
kaz,2008,77276089951.01718
kaz,2009,77662470401.77991
kaz,2010,85195730029.9364
kaz,2011,95334021903.2684
kaz,2012,105630096269.507
kaz,2013,115031174837.459
kaz,2014,118252047732.19701
kaz,2015,120498836639.256
kaz,2016,122185820352.377
kaz,2017,124140793478.015
kaz,2018,127492594902.405
kaz,2019,136927046925.183
kaz,2020,135557776455.931
ken,1960,5417859451.083
ken,1961,5521468074.11897
ken,1962,5926116562.52472
ken,1963,5964229622.55544
ken,1964,6538176933.26668
ken,1965,6902683000.96826
ken,1966,7419891484.46371
ken,1967,7828126177.93051
ken,1968,7592442573.06508
ken,1969,7963898616.1659
ken,1970,7411218058.65576
ken,1971,10250124115.7215
ken,1972,11508243126.6893
ken,1973,10960955658.365
ken,1974,12463765293.7085
ken,1975,12540241535.416
ken,1976,12217601298.7442
ken,1977,13359240679.6764
ken,1978,15296472074.9195
ken,1979,15971108755.7405
ken,1980,16360523233.974
ken,1981,15684941375.9337
ken,1982,16009916766.78
ken,1983,15913563926.5863
ken,1984,16866306144.9231
ken,1985,16022092916.8788
ken,1986,18600212480.8725
ken,1987,19983790341.1848
ken,1988,21390830917.9074
ken,1989,22460052771.508
ken,1990,22615340412.5831
ken,1991,23319778086.676
ken,1992,23588376223.7126
ken,1993,23716976408.6725
ken,1994,25764182368.0807
ken,1995,29055246229.0244
ken,1996,29819563882.9606
ken,1997,30718277504.41809
ken,1998,32067291300.5018
ken,1999,33005766062.3443
ken,2000,32774361804.58369
ken,2001,34057339960.5434
ken,2002,34389998865.5647
ken,2003,35367815497.4663
ken,2004,36110943558.0505
ken,2005,37998689385.4314
ken,2006,41040134377.5542
ken,2007,43383214537.3361
ken,2008,43372392116.9265
ken,2009,45647505385.2474
ken,2010,47955256339.2739
ken,2011,50176825722.4032
ken,2012,52972938911.5143
ken,2013,55606264688.9305
ken,2014,57914015642.957
ken,2015,61876663424.2731
ken,2016,64732072406.88049
ken,2017,68032113180.353
ken,2018,71469375123.7272
ken,2019,75169061865.6295
ken,2020,73947459164.76711
kgz,1991,5818793195.76331
kgz,1992,5072231049.98577
kgz,1993,4483801726.53473
kgz,1994,3606811184.91688
kgz,1995,3027353844.75683
kgz,1996,3217303436.65208
kgz,1997,2956583919.8904
kgz,1998,3402794746.39358
kgz,1999,3434874807.18489
kgz,2000,3336936932.21201
kgz,2001,3384035530.05684
kgz,2002,3508155271.27216
kgz,2003,4178741594.14609
kgz,2004,4471551790.30902
kgz,2005,4748331957.09353
kgz,2006,5515785067.41038
kgz,2007,5657936104.80743
kgz,2008,6269550572.86051
kgz,2009,5526570479.6739
kgz,2010,5637254163.02264
kgz,2011,6093221855.93705
kgz,2012,6673696411.11561
kgz,2013,7109113866.37841
kgz,2014,7280878934.35517
kgz,2015,7232597138.47361
kgz,2016,7212025359.78636
kgz,2017,7602768285.97654
kgz,2018,7974237102.82085
kgz,2019,8033599291.16867
kgz,2020,7257278361.5422
khm,1993,3438613463.47898
khm,1994,3704634290.1666
khm,1995,3928426405.44122
khm,1996,4329955793.22772
khm,1997,4260710493.1039
khm,1998,4659415043.63301
khm,1999,4967973664.03126
khm,2000,5234499593.11308
khm,2001,5372424729.23466
khm,2002,5702107733.3952
khm,2003,6151948250.78435
khm,2004,6850140824.04312
khm,2005,7662264817.69746
khm,2006,8138773612.03412
khm,2007,8893282093.06866
khm,2008,9979609722.5429
khm,2009,10101827874.0129
khm,2010,11016461716.7712
khm,2011,12140921718.1051
khm,2012,12714521687.7844
khm,2013,13441874450.1201
khm,2014,14023194166.6849
khm,2015,14837626913.8959
khm,2016,15826342785.4416
khm,2017,16572250608.4518
khm,2018,17678941726.3528
khm,2019,18759596205.9879
khm,2020,18200861425.9285
kir,2008,210427404.73228
kir,2009,204434443.44194
kir,2010,196432763.53945
kir,2011,206137233.9403
kir,2012,214237600.3311
kir,2013,219384549.27162
kir,2014,238364652.4241
kir,2015,254006460.82188
kir,2016,276229760.84031
kir,2017,283964987.22434
kir,2018,285826573.2539
kor,1960,35331065744.6023
kor,1961,36070838941.5267
kor,1962,39305401767.6584
kor,1963,41080574544.2169
kor,1964,44188629788.5131
kor,1965,47215087200.5004
kor,1966,50550166532.95409
kor,1967,55012940284.62
kor,1968,60825658672.6429
kor,1969,67324046386.1134
kor,1970,74152273224.55099
kor,1971,81178615710.0139
kor,1972,85984135719.38478
kor,1973,93047785122.76151
kor,1974,99993325421.0842
kor,1975,105856169454.74001
kor,1976,113612560585.064
kor,1977,120145868280.942
kor,1978,129864320397.46899
kor,1979,140664938348.54999
kor,1980,143030656650.37799
kor,1981,151067645310.224
kor,1982,161154746354.95099
kor,1983,174612819169.74399
kor,1984,187263842568.34296
kor,1985,199782523653.86801
kor,1986,217143236021.509
kor,1987,235310820995.30801
kor,1988,257074545321.93799
kor,1989,285110075298.97498
kor,1990,313962998079.401
kor,1991,340036378665.21698
kor,1992,363309972307.12799
kor,1993,386775228029.69507
kor,1994,418419274062.18896
kor,1995,458539062862.59894
kor,1996,493441187456.21198
kor,1997,512802505398.23199
kor,1998,464800259910.75507
kor,1999,514704362566.66302
kor,2000,554943586547.40906
kor,2001,587699414095.73901
kor,2002,637955633941.33899
kor,2003,641551242864.05798
kor,2004,649063194117.53003
kor,2005,680145161040.79297
kor,2006,717262096569.22302
kor,2007,756958513734.82495
kor,2008,774177866477.47998
kor,2009,786373250409.4259
kor,2010,823045950718.62195
kor,2011,846609778037.099
kor,2012,865879066354.59692
kor,2013,886786764884.64282
kor,2014,909086665650.00891
kor,2015,932584808039.552
kor,2016,960819868143.91394
kor,2017,990161670678.04395
kor,2018,1026862130163.13
kor,2019,1059584363804.32996
kor,2020,1033810322612.01001
kos,2008,4786184100.75891
kos,2009,5069083563.35616
kos,2010,5252568700.37166
kos,2011,5423778176.17667
kos,2012,5597913727.46434
kos,2013,5826909942.57063
kos,2014,6143779077.31385
kos,2015,6213041162.7649
kos,2016,6351959374.54965
kos,2017,6531857065.50296
kos,2018,6839070653.3624
kos,2019,7264509125.63294
kos,2020,7441347977.65587
kwt,2010,59316717476.4473
kwt,2011,62026994061.57169
kwt,2012,68447341613.2795
kwt,2013,72273912392.8233
kwt,2014,74179210337.22508
kwt,2015,75317713526.08838
kwt,2016,76035025083.47969
kwt,2017,78298394359.35489
kwt,2018,82100247121.88478
kwt,2019,85630037494.69901
lao,2000,3376017764.96384
lao,2001,4017931531.51928
lao,2002,4112232381.09898
lao,2003,4631711914.63206
lao,2004,5128297673.43445
lao,2005,5524052941.22449
lao,2006,5808600276.00562
lao,2007,5884388081.2131
lao,2008,6819876697.46794
lao,2009,7634640827.35606
lao,2010,8720210149.27153
lao,2011,9112300818.73425
lao,2012,10519460941.8788
lao,2013,11536543390.1423
lao,2014,11908000078.4415
lao,2015,12455275985.5234
lao,2016,12912878519.4353
lbn,1990,9148578862.16257
lbn,1991,12359143671.4297
lbn,1992,18947465667.4137
lbn,1993,21718906300.6295
lbn,1994,22328724000.1713
lbn,1995,23395538849.3162
lbn,1996,24681317665.4037
lbn,1997,24529697180.16
lbn,1998,25133742516.2597
lbn,1999,25420753101.2535
lbn,2000,25743895683.959
lbn,2001,27082724165.9546
lbn,2002,27859244115.2675
lbn,2003,28753914667.51929
lbn,2004,30202432416.4549
lbn,2005,29455176240.9439
lbn,2006,30344732622.68069
lbn,2007,32497394811.74789
lbn,2008,35280919077.2827
lbn,2009,39989813488.9129
lbn,2010,42880685816.6169
lbn,2011,41720861583.71049
lbn,2012,45488467953.9501
lbn,2013,47340629651.1639
lbn,2014,49957696250.67809
lbn,2015,51732161361.9642
lbn,2016,52897303723.862
lbn,2017,53577665205.863
lbn,2018,53534615099.5382
lbn,2019,51300628053.156
lbn,2020,42084319124.2503
lka,1960,5096261722.36534
lka,1961,4831671185.6723
lka,1962,5241633302.9799
lka,1963,5018322265.61036
lka,1964,5262657031.45133
lka,1965,5250084782.47814
lka,1966,5703985207.60775
lka,1967,5746720276.47156
lka,1968,6280275230.53106
lka,1969,6802573466.57103
lka,1970,6636957561.86435
lka,1971,6604120665.78377
lka,1972,6336487941.0251
lka,1973,6941054093.72979
lka,1974,6989771004.29852
lka,1975,7117271041.24594
lka,1976,7315706977.86835
lka,1977,7952972312.31588
lka,1978,8469599398.06126
lka,1979,8649914047.79826
lka,1980,9238826661.02469
lka,1981,12444194157.4165
lka,1982,12828555430.0435
lka,1983,13644503810.8301
lka,1984,14830953440.2261
lka,1985,15778969228.8376
lka,1986,15607244310.8059
lka,1987,16131219053.0978
lka,1988,16332324496.7725
lka,1989,17326589267.6835
lka,1990,16358555735.087
lka,1991,17476185510.9984
lka,1992,18348884892.6944
lka,1993,19660574810.9549
lka,1994,21057297681.4515
lka,1995,21694965728.6944
lka,1996,22287425016.5364
lka,1997,23869215731.97969
lka,1998,25564830877.293
lka,1999,26968439501.9092
lka,2000,28246179847.8116
lka,2001,28336566600.6203
lka,2002,30111970670.2642
lka,2003,32519891679.685
lka,2004,33741806139.5668
lka,2005,34606734835.01
lka,2006,36974399876.2395
lka,2007,38557075344.3679
lka,2008,41541943584.5798
lka,2009,42579469659.90111
lka,2010,46100810047.3064
lka,2011,50053420340.7464
lka,2012,51368463280.2632
lka,2013,54967151832.2522
lka,2014,57100320133.4398
lka,2015,61542184076.0388
lka,2016,65760999401.062
lka,2017,67521109760.79929
lka,2018,69661100007.37331
lka,2019,72334403176.2934
lka,2020,70622859726.4366
lso,1960,4134535.51419
lso,1961,4416442.20127
lso,1962,5074205.29186
lso,1963,5745393.88035
lso,1964,6201803.27128
lso,1965,6644796.75395
lso,1966,7369677.74442
lso,1967,7561643.18518
lso,1968,7703934.28369
lso,1969,7989859.03051
lso,1970,8336198.5179
lso,1971,9759119.09267
lso,1972,11839812.34767
lso,1973,15719301.76022
lso,1974,20739805.06045
lso,1975,25451569.85708
lso,1976,32136633.5151
lso,1977,39882177.25265
lso,1978,46151108.01346
lso,1979,55346423.32159
lso,1980,68595644.43935
lso,1981,81891691.77588
lso,1982,89955592.42734
lso,1983,106481948.81485
lso,1984,122062104.87892
lso,1985,138502164.08382
lso,1986,158973133.13836
lso,1987,181470153.67143
lso,1988,229467574.51538
lso,1989,263929648.11229
lso,1990,281340332.45718
lso,1991,351402137.1642
lso,1992,393631225.70567
lso,1993,438475303.9602
lso,1994,476317850.80216
lso,1995,528776037.16976
lso,1996,585944223.83996
lso,1997,719634449.73351
lso,1998,999269485.0364
lso,1999,1059005499.56345
lso,2000,1138206059.87387
lso,2001,1176329727.05232
lso,2002,1392050579.44578
lso,2003,1484272252.07491
lso,2004,1570453208.22833
lso,2005,1709731922.29027
lso,2006,1861982064.73904
lso,2007,2169496901.34656
lso,2008,2239427970.47291
lso,2009,2287708256.96809
lso,2010,2387834057.23395
lso,2011,2476185427.32695
lso,2012,2554033694.77121
lso,2013,2535977157.67031
lso,2014,2557625149.71585
lso,2015,2678310661.57741
lso,2016,2671329843.79018
lso,2017,2758700088.0859
lso,2018,2663782115.17461
lso,2019,2621351730.47134
ltu,1995,15705617633.6723
ltu,1996,16429763411.9965
ltu,1997,17304938304.0184
ltu,1998,18146777881.2414
ltu,1999,18542474558.5539
ltu,2000,19483953940.91949
ltu,2001,20158841784.9516
ltu,2002,21177890542.0395
ltu,2003,23173803266.6008
ltu,2004,25329096408.3875
ltu,2005,27795080897.37149
ltu,2006,29895759376.6301
ltu,2007,32895145516.3207
ltu,2008,33911341715.7668
ltu,2009,29233539950.7832
ltu,2010,28327194403.61209
ltu,2011,29236864051.4035
ltu,2012,30020905773.6152
ltu,2013,31076864696.0355
ltu,2014,32001467277.8219
ltu,2015,33035421231.0824
ltu,2016,34104036367.0461
ltu,2017,35036619675.0547
ltu,2018,36059709278.0902
ltu,2019,36917044312.3437
ltu,2020,36276944135.4844
lux,1970,7036992309.70624
lux,1971,7384231011.5207
lux,1972,7729048756.20781
lux,1973,8128678656.71757
lux,1974,8479331329.69648
lux,1975,8885323177.12109
lux,1976,9156891990.28202
lux,1977,9380277987.14179
lux,1978,9630551919.39296
lux,1979,9940360094.32929
lux,1980,10226400284.1227
lux,1981,10395929415.7586
lux,1982,10463955870.1086
lux,1983,10550952775.8625
lux,1984,10722227171.2754
lux,1985,11014570503.8004
lux,1986,11456307528.0223
lux,1987,12123060423.5402
lux,1988,12795723694.2266
lux,1989,13518421558.2285
lux,1990,14123364600.1226
lux,1991,15004915862.7269
lux,1992,14864298417.9949
lux,1993,15295084549.9863
lux,1994,15784657112.9746
lux,1995,16200827631.6578
lux,1996,16610976823.8836
lux,1997,17159997087.5516
lux,1998,17961254011.7742
lux,1999,18916044220.2887
lux,2000,19807973866.4719
lux,2001,20649679192.6351
lux,2002,21609770653.741
lux,2003,22131094147.1203
lux,2004,22519267217.5215
lux,2005,22635294528.0586
lux,2006,23292768567.2723
lux,2007,23710448023.48669
lux,2008,24332791556.04449
lux,2009,25063096240.4246
lux,2010,25930998275.4484
lux,2011,26453432391.2312
lux,2012,27215125195.2871
lux,2013,27711940658.4254
lux,2014,28375941961.9746
lux,2015,29136275612.7394
lux,2016,29898811646.5922
lux,2017,30892081981.17929
lux,2018,31915761845.0726
lux,2019,32860903729.4902
lux,2020,32211657837.8734
lva,1995,11295563519.4543
lva,1996,11595625733.1594
lva,1997,12174913508.4836
lva,1998,12613167771.7418
lva,1999,12943427597.791
lva,2000,13042166478.4664
lva,2001,13694926197.4078
lva,2002,14468852490.5957
lva,2003,15491172091.6851
lva,2004,16769630510.1656
lva,2005,18237624796.7258
lva,2006,21086623121.16949
lva,2007,23101350965.3301
lva,2008,21734157034.3961
lva,2009,18633824083.3777
lva,2010,18571397340.5867
lva,2011,18638500680.2117
lva,2012,19473587761.9824
lva,2013,20521294127.5223
lva,2014,20796577589.841
lva,2015,21255634110.2855
lva,2016,21915968473.7312
lva,2017,22579714589.3156
lva,2018,23186443946.9637
lva,2019,23402006768.4316
lva,2020,22226727501.2148
mac,2015,16283782091.4214
mar,1960,7578969996.0758
mar,1961,7750888963.04542
mar,1962,8533852024.49826
mar,1963,8890101111.28058
mar,1964,8719934222.0508
mar,1965,8778753144.68364
mar,1966,9135224387.08552
mar,1967,9823907000.26043
mar,1968,11072086298.6662
mar,1969,11249197312.2592
mar,1970,11346836258.7686
mar,1971,11863463410.7671
mar,1972,12350679113.6695
mar,1973,12718841762.7637
mar,1974,13574197711.1805
mar,1975,15581386611.9715
mar,1976,17736785104.1559
mar,1977,18795903434.9974
mar,1978,19885234159.9047
mar,1979,21168891146.7
mar,1980,20455238044.8079
mar,1981,20832429608.4211
mar,1982,22077717644.42789
mar,1983,22958904354.11069
mar,1984,23591069723.6612
mar,1985,24844775412.105
mar,1986,27605010961.248
mar,1987,28098409825.6657
mar,1988,30471901481.9987
mar,1989,31145644180.7272
mar,1990,32041767191.7412
mar,1991,35028296544.0269
mar,1992,34522046247.71829
mar,1993,34354426842.5982
mar,1994,37720249289.0426
mar,1995,36712220373.9472
mar,1996,39777478409.0105
mar,1997,38539915168.1163
mar,1998,40004884009.6251
mar,1999,41158712364.3631
mar,2000,41958815580.2106
mar,2001,42835624779.8959
mar,2002,44070605470.2075
mar,2003,46233729652.2886
mar,2004,48322966227.6748
mar,2005,50002976306.23129
mar,2006,52881284588.33089
mar,2007,55342505458.052
mar,2008,59090970956.7959
mar,2009,62547013933.219
mar,2010,64622915995.27609
mar,2011,67855119413.9052
mar,2012,71371444805.86211
mar,2013,73821938155.16499
mar,2014,75942973973.12379
mar,2015,77703061151.33699
mar,2016,80154337731.15109
mar,2017,82837033584.26889
mar,2018,85521570359.2522
mar,2019,87734910262.7701
mar,2020,85511400379.89508
mda,1995,3121875907.88448
mda,1996,3446358117.76962
mda,1997,3852866701.0077
mda,1998,3775774515.71077
mda,1999,3180539866.97948
mda,2000,3726237004.73401
mda,2001,3888391037.5133
mda,2002,4264431159.33703
mda,2003,4919155853.82969
mda,2004,5017131007.74656
mda,2005,5708085783.06396
mda,2006,6166062805.88155
mda,2007,6405920112.36245
mda,2008,6770684461.33594
mda,2009,6300993398.59051
mda,2010,6762888921.78858
mda,2011,7285031564.55565
mda,2012,7349740886.68978
mda,2013,7739905206.49942
mda,2014,8080026065.62495
mda,2015,7895858384.03698
mda,2016,8100874672.40562
mda,2017,8479014105.24285
mda,2018,8755008680.1579
mda,2019,9009690039.9866
mda,2020,8485937833.78571
mdg,1960,4552164759.37494
mdg,1961,4571245424.30277
mdg,1962,4740208853.79392
mdg,1963,4835439105.55427
mdg,1964,4953188311.89818
mdg,1965,4917275358.02343
mdg,1966,5009723005.52784
mdg,1967,5052551473.28134
mdg,1968,5459075603.24804
mdg,1969,5663117316.71303
mdg,1970,6012793223.01938
mdg,1971,6384856185.29685
mdg,1972,6228926452.42218
mdg,1973,6035587505.71076
mdg,1974,5846665407.4768
mdg,1975,5869073344.683
mdg,1976,5606606709.85517
mdg,1977,5843748685.79228
mdg,1978,5753887215.53755
mdg,1979,6449674923.78888
mdg,1980,6754701171.11272
mdg,1981,5955896857.29337
mdg,1982,5880896531.62015
mdg,1983,5768484275.15768
mdg,1984,5776963259.97272
mdg,1985,5990757129.96259
mdg,1986,5901263924.05278
mdg,1987,5758369413.01367
mdg,1988,5750540023.09382
mdg,1989,5478118824.82656
mdg,1990,6166012446.88287
mdg,1991,5750311655.38537
mdg,1992,5765238493.38923
mdg,1993,5949981209.08777
mdg,1994,5898057079.01873
mdg,1995,5981758421.20719
mdg,1996,6040722347.20394
mdg,1997,6421053739.79417
mdg,1998,6711280252.51493
mdg,1999,6902610328.84114
mdg,2000,7162965884.79732
mdg,2001,7445495955.07725
mdg,2002,7292125791.5758
mdg,2003,8216311563.50175
mdg,2004,8388812125.01753
mdg,2005,8550313332.88544
mdg,2006,8501839467.2079
mdg,2007,8613963787.69882
mdg,2008,8713713929.53711
mdg,2009,8666737299.9307
mdg,2010,8927288877.79106
mdg,2011,9133929611.17763
mdg,2012,9367618835.14411
mdg,2013,9940927704.72365
mdg,2014,9758991960.18084
mdg,2015,10014897683.1257
mdg,2016,10332538760.0147
mdg,2017,10634754795.5964
mdg,2018,10368336262.198
mdg,2019,10650012971.9022
mdg,2020,11029603946.5389
mdv,2014,2101170056.73888
mdv,2015,2434761491.0551
mdv,2016,2678567981.91433
mdv,2017,2851385233.39212
mdv,2018,3142548030.46363
mdv,2019,3216893286.49962
mdv,2020,2574976425.54451
mex,1960,88375119167.35219
mex,1961,92005103585.8804
mex,1962,96943344704.09869
mex,1963,103852234251.41701
mex,1964,115231719166.77
mex,1965,159847659342.84799
mex,1966,168334846092.827
mex,1967,179526214245.901
mex,1968,192222983168.56601
mex,1969,204542016839.14496
mex,1970,218890189846.228
mex,1971,229817468515.96301
mex,1972,247211270200.022
mex,1973,265002328604.92801
mex,1974,276324917269.23694
mex,1975,292119736110.55798
mex,1976,304111350118.43103
mex,1977,311482046745.28998
mex,1978,334069576714.26703
mex,1979,364014655237.14398
mex,1980,401188996910.15198
mex,1981,432319231733.68597
mex,1982,424292464535.64093
mex,1983,406431637934.55493
mex,1984,421738357369.90601
mex,1985,434054829702.44897
mex,1986,425544126409.84302
mex,1987,424250642897.83899
mex,1988,430395436394.81799
mex,1989,454989546681.94598
mex,1990,480163185378.60895
mex,1991,502982863320.17999
mex,1992,521512836127.87506
mex,1993,523854847841.81
mex,1994,549430561517.01801
mex,1995,521861678224.52094
mex,1996,541078398302.37299
mex,1997,578985313758.08899
mex,1998,610998728023.37097
mex,1999,640941909536.92896
mex,2000,682255482567.94397
mex,2001,693469032865.08496
mex,2002,703738853255.77698
mex,2003,716812652985.30798
mex,2004,744722041781.88403
mex,2005,764723214750.41101
mex,2006,794264559972.125
mex,2007,813413547741.771
mex,2008,821747864108.31006
mex,2009,781356027033.90283
mex,2010,807810470968.98706
mex,2011,834546987577.10498
mex,2012,855395970988.82996
mex,2013,868794359784.81311
mex,2014,888087174433.03296
mex,2015,910882961579.47485
mex,2016,942721532523.80701
mex,2017,969128727034.72485
mex,2018,994389679915.63904
mex,2019,995653101037.69104
mex,2020,910365324543.88794
mhl,2004,238723396.11143
mhl,2005,240498624.85052
mhl,2006,236615536.33025
mhl,2007,247152442.20709
mhl,2008,236164450.34869
mhl,2009,226500302.11919
mhl,2010,225141061.60182
mhl,2011,231337511.27551
mhl,2012,239206488.85693
mhl,2013,249853773.20009
mhl,2014,237805569.74976
mhl,2015,241338700
mhl,2016,255180803.5845
mhl,2017,271053020.85689
mhl,2018,276867387.61566
mhl,2019,295454907.66164
mhl,2020,247291510.58304
mkd,1990,5320943588.90463
mkd,1991,4996354652.58787
mkd,1992,4479492659.369
mkd,1993,4754144836.36772
