geo,time,ny_gnp_mktp_kn
srb,1998,2718326179997.41016
srb,1999,2462652125206.58008
srb,2000,2611565859466.54004
srb,2001,2792532078721.06006
srb,2002,2957821292024.20947
srb,2003,3081534956222.27002
srb,2004,3352658483998.5
srb,2005,3526568847109.24023
srb,2006,3701261545482.50977
srb,2007,3862253392774.45996
srb,2008,4096184532390.56006
srb,2009,4038193314685.31055
srb,2010,4044301818276.97998
srb,2011,4051678448832.72021
srb,2012,4051666838941.9502
srb,2013,4139216317534.25977
srb,2014,4076587223481.06982
srb,2015,4114845576043.83984
srb,2016,4213238793926.40967
srb,2017,4257836082083.5
srb,2018,4514565794756.5498
srb,2019,4693336485992.36914
srb,2020,4763000069963.00977
ssd,2011,12594139164.5752
ssd,2012,14416474555.7453
ssd,2013,16401482554.1519
ssd,2014,14336806059.9203
ssd,2015,13482447825.9758
svk,1995,36681406891.809
svk,1996,39229967158.3282
svk,1997,41273030239.7476
svk,1998,42937551056.4455
svk,1999,42608517228.8671
svk,2000,43120541361.0368
svk,2001,44793791867.1207
svk,2002,46600523834.7402
svk,2003,46716115987.55209
svk,2004,49747553620.3985
svk,2005,53811805672.5693
svk,2006,58247469251.3555
svk,2007,64585078281.694
svk,2008,68988014862.7805
svk,2009,66044597346.53249
svk,2010,69065013025.1881
svk,2011,69892802012.7563
svk,2012,72171433756.6304
svk,2013,73363963508.51068
svk,2014,75070878446.8257
svk,2015,77913595000
svk,2016,79870888761.00308
svk,2017,82170133552.92369
svn,2004,32942803941.1271
svn,2005,34360272113.509
svn,2006,36219975021.3352
svn,2007,38330838852.1485
svn,2008,39553868142.8103
svn,2009,36917772058.1979
svn,2010,37556333692.7926
svn,2011,37871941432.5452
svn,2012,36802675030.0623
svn,2013,36501380495.0034
svn,2014,37666651025.7485
svn,2015,37654331000
svn,2016,39072200902.7328
svn,2017,41265542459.4168
svn,2018,43228848310.69009
svn,2019,44620481415.2753
svn,2020,43061643093.6035
swe,1970,1658045195202.11011
swe,1971,1675857632471.72998
swe,1972,1715512714579.38989
swe,1973,1786633919855.44995
swe,1974,1843473782019.96948
swe,1975,1890405816398.8999
swe,1976,1910653219764.69995
swe,1977,1876974106436.06006
swe,1978,1911605278025.61011
swe,1979,1985541081083.82007
swe,1980,1995834746637.19995
swe,1981,1993035093180.29004
swe,1982,2004680481158.5
swe,1983,2035608847489.44971
swe,1984,2122767135916.75
swe,1985,2168025665349.55005
swe,1986,2242028086451.50977
swe,1987,2330377983193.4502
swe,1988,2387676032737.29004
swe,1989,2445182698280.8999
swe,1990,2444225318255.91992
swe,1991,2393691418433.64941
swe,1992,2325273382994.22949
swe,1993,2260182522830.29004
swe,1994,2399536837446.41992
swe,1995,2497423593785.27979
swe,1996,2541578776536.12939
swe,1997,2622073078689.33008
swe,1998,2762159531650.29004
swe,1999,2932174596045.75
swe,2000,3078910603397.77002
swe,2001,3124028991094.77979
swe,2002,3199398581063.35986
swe,2003,3319215196746.54004
swe,2004,3424676690909.08984
swe,2005,3550226594501.04004
swe,2006,3760911123577.84961
swe,2007,3906021965833.31982
swe,2008,3905465011340.22021
swe,2009,3696449507893.9502
swe,2010,3930435119551.33984
swe,2011,4028968999219.32959
swe,2012,4014878319195.52002
swe,2013,4060767152394.04004
swe,2014,4163242740508.02002
swe,2015,4294479000000
swe,2016,4373792300124.14014
swe,2017,4537524049574.71973
swe,2018,4632577365527.51953
swe,2019,4771901094133.63965
swe,2020,4640651012129.50977
swz,1990,18989724680.13
swz,1991,19471745895.5988
swz,1992,20185910343.1363
swz,1993,20253600028.3345
swz,1994,19805595011.1018
swz,1995,21997221568.5602
swz,1996,23517673174.8452
swz,1997,24251749236.313
swz,1998,23885764617.3091
swz,1999,24996470073.8333
swz,2000,24649583754.4173
swz,2001,26086800751.1617
swz,2002,25561539935.1635
swz,2003,25953478336.432
swz,2004,27477343458.11029
swz,2005,30833555187.1759
swz,2006,30979269662.6657
swz,2007,32601106281.4709
swz,2008,32423191965.6621
swz,2009,32280273585.7556
swz,2010,32486097971.783
swz,2011,32879466227.36489
swz,2012,34453943222.3165
swz,2013,36624033632.7454
swz,2014,36965261183.35169
swz,2015,37903969030.9529
swz,2016,37676534746.2605
swz,2017,37905764313.1471
swz,2018,38629615761.8853
swz,2019,38198757858.4587
swz,2020,37499897894.3414
sxm,2011,1642666098.23533
sxm,2012,1681246096.0459
sxm,2013,1727276878.20624
sxm,2014,1727616511.62791
sxm,2015,1742309894.63636
sxm,2016,1763608667.10433
sxm,2017,1627623404.38683
sxm,2018,1522366843.33944
syc,1985,2523440862.56563
syc,1986,2510832248.83019
syc,1987,2572789984.06265
syc,1988,2696006534.92418
syc,1989,3053026164.04176
syc,1990,3313039571.96353
syc,1991,3432578960.85706
syc,1992,3698645076.61988
syc,1993,3916865210.68973
syc,1994,3949027164.82323
syc,1995,3781811255.93645
syc,1996,4007783318.10704
syc,1997,4527004989.92962
syc,1998,4830132600.13751
syc,1999,4894925126.08629
syc,2000,4943111920.55899
syc,2001,4948298451.72432
syc,2002,4628711457.16482
syc,2003,4520421328.90914
syc,2006,5667455700
syc,2012,6571401751.42022
syc,2013,6967034680.28647
syc,2014,7162773447.30507
syc,2015,7521663643.47628
syc,2016,7758742712.90686
syc,2017,8082060844.85053
tcd,1985,1173427716322.87988
tcd,1986,1121138412398.59009
tcd,1987,1093057637170.29004
tcd,1988,1262285856722.15991
tcd,1989,1328949492988.86011
tcd,1990,1267229089434.25
tcd,1991,1391661210250.1001
tcd,1992,1508593606048.21997
tcd,1993,1224724649802.23999
tcd,1994,1386981508808.77002
tcd,1995,1409248432589.61011
tcd,1996,1435612009266.36011
tcd,1997,1509038521739.87988
tcd,1998,1633687352784.30005
tcd,1999,1621272297108.11011
tcd,2000,1585122427301.12988
tcd,2001,1768045735169.38989
tcd,2002,1878552608729.52002
tcd,2003,1774854299620.27002
tcd,2005,2965510216100
tcd,2007,3132944328938.14014
tcd,2008,3131629937227.77979
tcd,2009,3741999236064.70947
tcd,2010,4289494890663.64941
tcd,2011,4327203735970.66016
tcd,2012,4717463162245.96973
tcd,2013,4870001811817.74023
tcd,2014,5223138013943.09961
tcd,2015,5471845919654.24023
tcd,2016,5185180768626.7998
tcd,2017,5056296419276.86035
tcd,2018,5167821590209.50977
tcd,2019,5332150979588.7002
tcd,2020,5016646672477.78027
tgo,1960,431919376244.74707
tgo,1961,481117383463.49298
tgo,1962,505667618007.99298
tgo,1963,545634704543.41907
tgo,1964,619924261897.98401
tgo,1965,675538800610.57605
tgo,1966,759583699818.35205
tgo,1967,793230928102.87903
tgo,1968,825555613445.03601
tgo,1969,917343381625.27502
tgo,1970,942520079011.55811
tgo,1971,949813914674.25195
tgo,1972,1016583932121.95996
tgo,1973,1047190362387.29004
tgo,1974,1130600462878.44995
tgo,1975,1149345348491.96997
tgo,1976,1125266494253.73999
tgo,1977,1188159452014.8999
tgo,1978,1310326738566.55005
tgo,1979,1244116189409.08008
tgo,1980,1413311041372.43994
tgo,1981,1352045399973.48999
tgo,1982,1298823564717.80005
tgo,1983,1217043000318.20996
tgo,1984,1285302731558.57007
tgo,1985,1364171002131.52002
tgo,1986,1397921102995.70996
tgo,1987,1408287801778.5
tgo,1988,1507467485607.37012
tgo,1989,1579027179148.03003
tgo,1990,1591920349031.8999
tgo,1991,1580970527638.47998
tgo,1992,1522213644837.03003
tgo,1993,1289111114708.37012
tgo,1994,1438285214635.6001
tgo,1995,1578894590519.1001
tgo,1996,1742798334216.66992
tgo,1997,1995797852861.46948
tgo,1998,1953781915252.75
tgo,1999,1982665295761.40967
tgo,2000,1975127018357.57007
tgo,2001,1991162503626.45996
tgo,2002,2082336740705.20972
tgo,2003,2225570390934.31006
tgo,2004,2194915255325.31006
tgo,2005,2094018223514.05005
tgo,2006,2149583016788.52002
tgo,2007,2133359816374.26001
tgo,2008,2234862794063.66943
tgo,2009,2356126354124.49023
tgo,2010,2496921598380.41016
tgo,2011,2823352561792.25
tgo,2012,2853171454977.18945
tgo,2013,3040010662624.52979
tgo,2014,3232647625843.08008
tgo,2015,3494250945401.77979
tgo,2016,3600219740000
tgo,2017,3732719437201.00977
tgo,2018,3926068231701.44971
tgo,2019,4141863260049.3999
tgo,2020,4210829457504.76953
tha,2002,5566746000000
tha,2003,5931328315711.75977
tjk,1993,2587868234.98131
tjk,1994,1638930937.76213
tjk,1995,1710652639.33138
tjk,1996,1382831218.03608
tjk,1997,1466480769.80018
tjk,1998,1552311833.26742
tjk,1999,1609491626.57894
tjk,2000,1711685900
tjk,2001,1880599938.14053
tjk,2002,2107790047.4607
tjk,2003,2318314288.13755
tjk,2004,2599897079.91753
tjk,2005,3118629185.97313
tjk,2006,3478903596.34225
tjk,2007,3730400990.70628
tjk,2008,4034171959.72511
tjk,2009,4038206106.06123
tjk,2010,4357287312.00839
tjk,2011,4718815408.45857
tjk,2012,5068102788.15749
tjk,2013,5489468947.30622
tkm,2005,16620148000
tls,2000,1105599679.26492
tls,2001,1243448449.98334
tls,2002,1388736500.01237
tls,2003,1170846824.64526
tls,2004,1301668360.34958
tls,2005,1577792859.43147
tls,2006,2237967748.95423
tls,2007,3031715562.85917
tls,2008,4486576062.54864
tls,2009,3557691164.08519
tls,2010,4308114728.0597
tls,2011,5273239393.75402
tls,2012,4652081714.90774
tls,2013,4152214827.74017
tls,2014,3404559634.5884
tls,2015,2792588097.69778
tls,2016,2237502689.49293
tls,2017,2273693645.46356
tls,2018,2263450170.70016
tls,2019,2556338761.52985
tls,2020,2563986138.37926
ton,2016,990213855.98371
ton,2017,1058469399.02808
ton,2018,1081518835.97947
ton,2019,1113354089.26033
ton,2020,1119320188.85771
tun,1965,9310855105.06764
tun,1966,9623074645.17893
tun,1967,9559067680.4157
tun,1968,10504334148.999
tun,1969,10988073473.6314
tun,1970,11566517540.8168
tun,1971,12873266477.2839
tun,1972,15150684135.0686
tun,1973,14923835663.4492
tun,1974,16212054410.7365
tun,1975,17446433903.7263
tun,1976,18673352966.6001
tun,1977,19366310037.8502
tun,1978,20652375876.0871
tun,1979,21969015731.1745
tun,1980,23676609551.48669
tun,1981,24927055151.7482
tun,1982,24792272841.1508
tun,1983,26044910628.9103
tun,1984,27583366153.5506
tun,1985,28906570868.6158
tun,1986,28414784900.1001
tun,1987,30239778767.336
tun,1988,30287183714.9888
tun,1989,30851028694.2532
tun,1990,33675434538.5784
tun,1991,34746859117.1288
tun,1992,37335426395.8819
tun,1993,37693290410.6223
tun,1994,39084849516.3502
tun,1995,40284382019.085
tun,1996,42964951709.1433
tun,1997,45660301905.04729
tun,1998,48002007031.1746
tun,1999,50934412298.2169
tun,2000,53134909333.3539
tun,2001,55104888618.6092
tun,2002,55829479433.9947
tun,2003,58626728650.856
tun,2004,62209656083.3037
tun,2005,63778758490.111
tun,2006,67447767702.7569
tun,2007,71648804031.30791
tun,2008,74501990600.02299
tun,2009,77140927475.19231
tun,2010,79204674961.7283
tun,2011,77993563866.13539
tun,2012,81433053089.43619
tun,2013,82925447806.5134
tun,2014,85923038076.2731
tun,2015,87174583441.9263
tun,2016,88370871711.59918
tun,2017,90086410869.61539
tun,2018,92130361437.36681
tza,1990,26389382629845.10156
tza,1991,27052077869846.80078
tza,1992,27163354192435
tza,1993,27565336305435.69531
tza,1994,28093595311788.80078
tza,1995,29292263514474.89453
tza,1996,30974557368371.39844
tza,1997,31912915240481.69531
tza,1998,33291938855327.89453
tza,1999,34909726946908.80078
tza,2000,36435919345027.20312
tza,2001,38111054469311.60156
tza,2002,41499058818208.20312
tza,2003,44014801233038.60156
tza,2004,47276590777344.70312
tza,2005,50516467769651.79688
tza,2006,54799906974910.89844
tza,2007,57831713156701.50781
tza,2008,61240661245021.29688
tza,2009,64522737088136.89844
tza,2010,68077622827531.60156
tza,2011,73266350971534.78125
tza,2012,76879163388727.20312
tza,2013,81991581453735.29688
tza,2014,87415731843416.89062
tza,2015,92556675397417.28125
tza,2016,98548896122285.5
tza,2017,105190006091772
tza,2018,111978039257347
tza,2019,121569712939765
tza,2020,121570356306688
uga,1982,15256692742535.40039
uga,1983,15974741011286.09961
uga,1984,16048365030820.09961
uga,1985,15482045098345.09961
uga,1986,15613119301591.30078
uga,1987,16300412118335.30078
uga,1988,17622227530522.10156
uga,1989,18672714328043.60156
uga,1990,19779971805189.5
uga,1991,20900104111807.39844
uga,1992,21346695096225.60156
uga,1993,23457928388516.80078
uga,1994,24950236361006
uga,1995,27959297120276.89453
uga,1996,30589965315316.10156
uga,1997,32317969124212.10156
uga,1998,33954732297855.80078
uga,1999,36650517612952.09375
uga,2000,37243792885795.89844
uga,2001,38666085856466.79688
uga,2002,42451702893652.70312
uga,2003,45243047362470.89844
uga,2004,48019775906621
uga,2005,50943566002025.20312
uga,2006,56688561184826.70312
uga,2007,61790095757971.60156
uga,2008,67254918061381.39844
uga,2009,71945928037693.70312
uga,2010,75952451060850.28125
uga,2011,83197713638258.89062
uga,2012,85884089196871.39062
uga,2013,88876180097895.39062
uga,2014,93260411045722.70312
uga,2015,98509722804680.79688
uga,2016,103364467442016
uga,2017,105963594960700
uga,2018,112062516840909
uga,2019,119526043224701
uga,2020,124258543844817
ukr,1991,3844748639658.7002
ukr,1992,3395084619968.33008
ukr,1993,2859276323715.1001
ukr,1994,2231650547658.39014
ukr,1995,1955889815024.42969
ukr,1996,1759122481289.86011
ukr,1997,1705916560445.48999
ukr,1998,1662202044253.52002
ukr,1999,1647856846846.1001
ukr,2000,1692868092841.13989
ukr,2001,1864473354376.63989
ukr,2002,1964970967309.69995
ukr,2003,2154258083521.13989
ukr,2004,2412725819355.47998
ukr,2005,2479607956505.97021
ukr,2006,2648116657788.83008
ukr,2007,2879242165822.22949
ukr,2008,2918998428679.24023
ukr,2009,2478213994892.66943
ukr,2010,2623189398123.6001
ukr,2011,2730058390719.04004
ukr,2012,2838099914545.87012
ukr,2013,2828417136847.02979
ukr,2014,2551215751068.00977
ukr,2015,2424426605499.56982
ukr,2016,2410106000000
ukr,2017,2478487337197.66016
ukr,2018,2552574758006.5
ukr,2019,2641627426748.00977
ukr,2020,2574092795582.8501
ury,1965,513474003620.58307
ury,1966,528472052224.61694
ury,1967,506406817757.46698
ury,1968,517322022861.04498
ury,1969,549726206067.89801
ury,1970,631964520296.01697
ury,1971,563284726234.46399
ury,1972,550426375896.901
ury,1973,519524126268.53003
ury,1974,569181886658.44495
ury,1975,599014245866.46106
ury,1976,624646754269.37903
ury,1977,636089272260.67102
ury,1978,670653375965.98901
ury,1979,717484258987.05396
ury,1980,737331695878.38892
ury,1981,772268833808.86597
ury,1982,687427966763.85498
ury,1983,597563913441.18896
ury,1984,579834296735.34705
ury,1985,589124671777.48401
ury,1986,655340212885.42004
ury,1987,713083786130.74805
ury,1988,724271393362.09692
ury,1989,729499922673.453
ury,1990,738017139719.66211
ury,1991,773157959606.86401
ury,1992,838559841129.95398
ury,1993,862069198707.08704
ury,1994,922624319472.46399
ury,1995,911624901368.93274
ury,1996,964257095592.08411
ury,1997,1053265894654.51001
ury,1998,1100492613452.09009
ury,1999,1085810349919.32996
ury,2000,1063863864185.21997
ury,2001,1022609176711.55005
ury,2002,951507247896.90588
ury,2003,917609800914.72607
ury,2004,961349194295.14893
ury,2005,1048206201833.46997
ury,2006,1097948650453.23999
ury,2007,1169797580362.72998
ury,2008,1244417660009.33008
ury,2009,1293164486946.86011
ury,2010,1387018027486.62988
ury,2011,1463066215751.06006
ury,2012,1452642690426.56006
ury,2013,1553746131327.79004
ury,2014,1584268819985.44995
ury,2015,1622605016837
ury,2016,1646165145834.65991
ury,2017,1656729250344.78003
ury,2018,1662622645113.01001
ury,2019,1682904937737.3999
ury,2020,1575097039610.45996
usa,1970,5215265277943.25
usa,1971,5390025179812.01953
usa,1972,5674354928559.08008
usa,1973,6007588417734.36914
usa,1974,5981798142466.96973
usa,1975,5956134078031.2998
usa,1976,6284827781761.12012
usa,1977,6579928077054.68945
usa,1978,6939897297254.37988
usa,1979,7180264351018.62988
usa,1980,7159905973381.58008
usa,1981,7329364380659.93945
usa,1982,7202687560480.25977
usa,1983,7527711602903.25879
usa,1984,8062217780152.83887
usa,1985,8372570128770.75
usa,1986,8644113785686.97949
usa,1987,8942120415398.66016
usa,1988,9322354796146.71289
usa,1989,9665358199863.34766
usa,1990,9861472737041.16016
usa,1991,9844314218577.84766
usa,1992,10187347657846.19922
usa,1993,10465383686911.90039
usa,1994,10871947032588.19922
usa,1995,11169362345371.19922
usa,1996,11592613772890.40039
usa,1997,12087364459735.40039
usa,1998,12619158410541.80078
usa,1999,13235893609305.69922
usa,2000,13789480332445.5
usa,2001,13941286222229.5
usa,2002,14176146303501.59961
usa,2003,14594867714821.09961
usa,2004,15166770973181.69922
usa,2005,15690827215499.69922
usa,2006,16100946455156
usa,2007,16455713775563.19922
usa,2008,16484409718362.69922
usa,2009,16076672189890
usa,2010,16541881686643.09961
usa,2011,16823734062225.80078
usa,2012,17186889814519.09961
usa,2013,17493078558605.19922
usa,2014,17930069245764.19922
usa,2015,18458683569000
usa,2016,18780750276474.89453
usa,2017,19270303659311.80078
usa,2018,19832215756457.30078
usa,2019,20224435835526.19922
usa,2020,19500693940927.5
ven,1961,14057540277.2579
ven,1962,15293020254.9928
ven,1963,15979335641.8355
ven,1964,17454679828.1564
ven,1965,18243587487.5107
ven,1966,18659757037.0634
ven,1967,19256835860.7495
ven,1968,20627113211.1376
ven,1969,20941788908.1649
ven,1970,22666889180.1114
ven,1971,22909253981.7538
ven,1972,23610917402.2937
ven,1973,25130316842.6353
ven,1974,25931542055.7619
ven,1975,27333965154.2403
ven,1976,29523260333.2993
ven,1977,31262837794.686
ven,1978,31953948078.2552
ven,1979,32170279871.20869
ven,1980,30915388170.0182
ven,1981,30897300956.3571
ven,1982,29347816872.6899
ven,1983,28078193005.6137
ven,1984,28134408295.0031
ven,1985,28149766171.3077
ven,1986,30438377989.1833
ven,1987,31245015530.2694
ven,1988,33262976551.2332
ven,1989,29524128531.4136
ven,1990,32777659085.0107
ven,1991,36179175031.8174
ven,1992,37666003792.05969
ven,1993,37833813801.4815
ven,1994,36815206271.8847
ven,1995,38533109593.3036
ven,1996,38438995104.21329
ven,1997,40739436281.3874
ven,1998,41002402738.92609
ven,1999,38971562854.0908
ven,2000,40481599535.77209
ven,2001,41674303940.0098
ven,2002,37418920001.8019
ven,2003,34617935584.5896
ven,2004,40601455375.4475
ven,2005,45590955350.6414
ven,2006,50733281245.4293
ven,2007,56400442020.5522
ven,2008,58704987896.0283
ven,2009,56101221084.0108
ven,2010,54847233241.9298
ven,2011,56040523800.4947
ven,2012,59152071303.04289
ven,2013,59752905726.3342
ven,2014,59075638227.2318
vnm,1994,725563834888473.875
vnm,1995,812633686005516
vnm,1996,882402473943046.125
vnm,1997,948038623004245
vnm,1998,996453665724791
vnm,1999,1048137680897180
vnm,2000,1123415627860800
vnm,2001,1194006067833290
vnm,2002,1266114583243260
vnm,2003,1354157958320170
vnm,2004,1452106128049850
vnm,2005,1561468778826240
vnm,2006,1665047390559310
vnm,2007,1772750367106610
vnm,2008,1869131201545340
vnm,2009,1944855470492060
vnm,2010,2075578000000000
vnm,2011,2193149464742080
vnm,2012,2312102629079030
vnm,2013,2430973340006760
vnm,2014,2563051207377760
vnm,2015,2690046020460610
vnm,2016,2833579788455470
vnm,2017,2997959973507420
vnm,2018,3250477713953650
vnm,2019,3481377852328310
vnm,2020,3611888649308670.5
vut,2002,37522989672.4962
vut,2003,39052405964.4362
vut,2004,40371207504.2524
vut,2005,41871183873.7227
vut,2006,46387669200
vut,2007,47596399302.7353
vut,2008,52606616179.0338
vut,2009,52404523802.8164
vut,2010,53369485556.31329
vut,2011,55437340952.0638
vut,2012,54004023663.3096
vut,2013,56793256981.8154
vut,2014,60429129269.3893
vut,2015,60818829636.9292
vut,2016,63983504028.248
vut,2017,66632461296.1562
vut,2018,70757724711.4994
vut,2019,77414007204.14899
vut,2020,73642904116.3398
zaf,1960,808510065761.48303
zaf,1961,837256173822.40784
zaf,1962,895523978979.229
zaf,1963,964599021275.81885
zaf,1964,1039912842209.15002
zaf,1965,1103472788311.91992
zaf,1966,1153638048186.01001
zaf,1967,1239329915623.08008
zaf,1968,1288287670939.96997
zaf,1969,1347115245026.20996
zaf,1970,1417795526983.41992
zaf,1971,1483711074036.46997
zaf,1972,1506007491565.11011
zaf,1973,1573268054419.26001
zaf,1974,1665613483187.06006
zaf,1975,1686926902984.34009
zaf,1976,1724904932213.76001
zaf,1977,1720472834043.71997
zaf,1978,1772694162719.79004
zaf,1979,1840829208062.9895
zaf,1980,1959487238824.26001
zaf,1981,2065515547515.38965
zaf,1982,2059871788192.46948
zaf,1983,2022226616930.08008
zaf,1984,2125139733979.84009
zaf,1985,2089667009067.82007
zaf,1986,2091306243097.15991
zaf,1987,2150367883802.57007
zaf,1988,2245575572984
zaf,1989,2298019372631.68018
zaf,1990,2284481023795.18945
zaf,1991,2283329322887.60938
zaf,1992,2241669278043.60938
zaf,1993,2276319795703.06982
zaf,1994,2354653888474.14014
zaf,1995,2424936013978.33984
zaf,1996,2523685500145.54004
zaf,1997,2589395222829.60938
zaf,1998,2598046292226.97998
zaf,1999,2659701748487.83008
zaf,2000,2771594478045.18018
zaf,2001,2827555169302.8501
zaf,2002,2947525890159.75977
zaf,2003,3027845089026.87012
zaf,2004,3186877743996.52002
zaf,2005,3353617144657.31982
zaf,2006,3541458829503.41016
zaf,2007,3683257254921.52979
zaf,2008,3807291001973.41992
zaf,2009,3778850148118.77979
zaf,2010,3895245333956.68018
zaf,2011,4002273243949.70947
zaf,2012,4092528013706.68018
zaf,2013,4198462280087.2002
zaf,2014,4255727367336.5498
zaf,2015,4319511517112.76953
zaf,2016,4335750214001.02002
zaf,2017,4375101106687.37988
zaf,2018,4440186796325.48926
zaf,2019,4457418603914.40039
zaf,2020,4204888991724.39062
zmb,2010,90677468100
zwe,2009,10576489691.9034
zwe,2010,12682945700.0262
zwe,2011,14419219473.4481
zwe,2012,16824691600
zwe,2013,17190262413.9108
zwe,2014,17555954525.4513
zwe,2015,17819507674.1874
zwe,2016,17939652063.7971
zwe,2017,18819970485.1342
zwe,2018,19778790763.4113
