geo,time,ne_con_prvt_kd_zg
uga,2015,10.93334
uga,2016,1.59711
uga,2017,-0.03977
uga,2018,9.11463
uga,2019,6.88005
uga,2020,2.07227
ukr,1991,-9.375
ukr,1992,-9.25926
ukr,1993,-25.96113
ukr,1994,-8.86193
ukr,1995,-1.70131
ukr,1996,-9.28045
ukr,1997,-0.26277
ukr,1998,1.67523
ukr,1999,-2.05196
ukr,2000,2.38976
ukr,2001,8.55506
ukr,2002,7.58635
ukr,2003,10.40149
ukr,2004,11.54543
ukr,2005,19.51538
ukr,2006,15.37463
ukr,2007,16.97623
ukr,2008,12.21709
ukr,2009,-15.61663
ukr,2010,6.94307
ukr,2011,15.53396
ukr,2012,8.15373
ukr,2013,6.52519
ukr,2014,-12.53352
ukr,2015,-19.62933
ukr,2016,2.67978
ukr,2017,9.32645
ukr,2018,9.31602
ukr,2019,10.93356
ukr,2020,1.42018
usa,1971,3.81887
usa,1972,6.12482
usa,1973,4.94882
usa,1974,-0.83768
usa,1975,2.26742
usa,1976,5.57343
usa,1977,4.22642
usa,1978,4.37643
usa,1979,2.37699
usa,1980,-0.31219
usa,1981,1.38659
usa,1982,1.46382
usa,1983,5.66108
usa,1984,5.26077
usa,1985,5.1775
usa,1986,4.12812
usa,1987,3.39519
usa,1988,4.17688
usa,1989,2.91562
usa,1990,2.01407
usa,1991,0.18051
usa,1992,3.68007
usa,1993,3.48365
usa,1994,3.8743
usa,1995,2.95051
usa,1996,3.46992
usa,1997,3.76552
usa,1998,5.31106
usa,1999,5.38111
usa,2000,5.03686
usa,2001,2.47638
usa,2002,2.54294
usa,2003,3.16421
usa,2004,3.76999
usa,2005,3.5414
usa,2006,2.89736
usa,2007,2.43092
usa,2008,0.15002
usa,2009,-1.30549
usa,2010,1.90589
usa,2011,1.70154
usa,2012,1.36735
usa,2013,1.48767
usa,2014,2.70789
usa,2015,3.27942
usa,2016,2.47818
usa,2017,2.42869
usa,2018,2.8946
usa,2019,2.18962
usa,2020,-3.78164
uzb,2011,13.31339
uzb,2012,10.12677
uzb,2013,8.72405
uzb,2014,8.73447
uzb,2015,11.77111
uzb,2016,8.25461
uzb,2017,4.16166
uzb,2018,7.04064
uzb,2019,5.28626
uzb,2020,-1.198
ven,1961,0.95025
ven,1962,3.11631
ven,1963,3.02213
ven,1964,9.87447
ven,1965,7.49634
ven,1966,3.52941
ven,1967,3.28832
ven,1968,6.35663
ven,1969,5.20246
ven,1970,7.95964
ven,1971,1.54225
ven,1972,6.42375
ven,1973,6.61613
ven,1974,-12.61892
ven,1975,34.70935
ven,1976,15.69732
ven,1977,12.1081
ven,1978,8.34138
ven,1979,0.62305
ven,1980,9.19947
ven,1981,4.65775
ven,1982,3.25078
ven,1983,-2.17392
ven,1984,-1.79042
ven,1985,0.24617
ven,1986,2.96235
ven,1987,3.99138
ven,1988,5.04598
ven,1989,-5.95821
ven,1990,2.86873
ven,1991,7.97632
ven,1992,8.31956
ven,1993,0.10336
ven,1994,-4.45188
ven,1995,0.94254
ven,1996,-4.40517
ven,1997,2.68781
ven,1998,1.83726
ven,1999,-1.70533
ven,2000,4.68466
ven,2001,5.98951
ven,2002,-7.10775
ven,2003,-4.2628
ven,2004,15.44769
ven,2005,15.71262
ven,2006,15.45735
ven,2007,16.88606
ven,2008,6.31675
ven,2009,-2.92352
ven,2010,-1.86808
ven,2011,4.02386
ven,2012,7.02381
ven,2013,4.72283
ven,2014,-3.36228
vir,2003,2.48366
vir,2004,4.37925
vir,2005,7.78004
vir,2006,6.08466
vir,2007,-5.23691
vir,2008,-4.32331
vir,2009,2.39686
vir,2010,1.18956
vir,2011,-0.8722
vir,2012,-3.28998
vir,2013,-2.92722
vir,2014,-1.10024
vir,2015,2.14256
vir,2016,-0.28237
vir,2017,-2.22492
vir,2018,0.57923
vir,2019,5.75895
vnm,1995,7.21461
vnm,1996,9.09135
vnm,1997,5.91114
vnm,1998,4.4651
vnm,1999,2.59597
vnm,2000,3.07612
vnm,2001,4.47155
vnm,2002,7.62789
vnm,2003,8.01067
vnm,2004,7.09427
vnm,2005,7.25864
vnm,2006,7.46578
vnm,2007,9.77961
vnm,2008,7.66841
vnm,2009,2.25206
vnm,2010,8.18623
vnm,2011,4.09695
vnm,2012,4.87923
vnm,2013,5.18002
vnm,2014,6.12001
vnm,2015,9.32999
vnm,2016,7.3
vnm,2017,7.35001
vnm,2018,7.25999
vnm,2019,7.36
vnm,2020,0.52089
vut,2003,2.42503
vut,2004,2.25839
vut,2005,2.5565
vut,2006,2.92952
vut,2007,1.28272
vut,2008,3.35471
vut,2009,2.89973
vut,2010,2.72408
vut,2011,3.12085
vut,2012,3.03212
vut,2013,3.38155
vut,2014,4.51164
vut,2015,0.59871
vut,2016,8.68966
vut,2017,-1.86125
vut,2018,3.31897
zaf,1961,2.14631
zaf,1962,3.11523
zaf,1963,6.45085
zaf,1964,8.18889
zaf,1965,3.59506
zaf,1966,4.6705
zaf,1967,4.48751
zaf,1968,7.35416
zaf,1969,6.96212
zaf,1970,6.55441
zaf,1971,4.70627
zaf,1972,4.27654
zaf,1973,7.58089
zaf,1974,5.24519
zaf,1975,3.6303
zaf,1976,1.57697
zaf,1977,-0.86892
zaf,1978,1.6402
zaf,1979,2.47595
zaf,1980,8.58958
zaf,1981,7.30383
zaf,1982,2.09781
zaf,1983,3.00563
zaf,1984,4.59514
zaf,1985,-3.45657
zaf,1986,0.15864
zaf,1987,3.85535
zaf,1988,5.31143
zaf,1989,2.74022
zaf,1990,2.8735
zaf,1991,-0.51721
zaf,1992,-1.42324
zaf,1993,1.89074
zaf,1994,4.00727
zaf,1995,5.92661
zaf,1996,4.47178
zaf,1997,3.25746
zaf,1998,1.7425
zaf,1999,1.73772
zaf,2000,4.13821
zaf,2001,3.49314
zaf,2002,3.1726
zaf,2003,2.83152
zaf,2004,6.24049
zaf,2005,6.13343
zaf,2006,8.77626
zaf,2007,6.51796
zaf,2008,1.21104
zaf,2009,-2.59091
zaf,2010,5.68617
zaf,2011,4.0536
zaf,2012,3.22613
zaf,2013,1.5511
zaf,2014,0.72013
zaf,2015,2.15766
zaf,2016,0.68256
zaf,2017,1.71421
zaf,2018,2.40547
zaf,2019,1.05671
zaf,2020,-6.48774
zwe,2010,6.82202
zwe,2011,2.34461
zwe,2012,23.64468
zwe,2013,-1.20431
zwe,2014,-2.55477
zwe,2015,19.0809
zwe,2016,-10.50111
zwe,2017,1.39614
zwe,2018,-22.39322
