geo,time,ag_lnd_agri_k2
hti,1983,16000
hti,1984,16000
hti,1985,16000
hti,1986,16000
hti,1987,16000
hti,1988,15990
hti,1989,15980
hti,1990,15970
hti,1991,15960
hti,1992,15750
hti,1993,15750
hti,1994,15950
hti,1995,15900
hti,1996,15900
hti,1997,16900
hti,1998,16900
hti,1999,16900
hti,2000,16900
hti,2001,16700
hti,2002,16700
hti,2003,16700
hti,2004,16700
hti,2005,16700
hti,2006,16700
hti,2007,18200
hti,2008,17700
hti,2009,17963.3
hti,2010,18700
hti,2011,18300
hti,2012,17700
hti,2013,18400
hti,2014,18400
hti,2015,18400
hti,2016,18400
hti,2017,18400
hti,2018,18400
hun,1961,70830
hun,1962,70120
hun,1963,69840
hun,1964,69790
hun,1965,69530
hun,1966,69270
hun,1967,69140
hun,1968,69030
hun,1969,68880
hun,1970,68750
hun,1971,68550
hun,1972,68460
hun,1973,68350
hun,1974,67820
hun,1975,67700
hun,1976,67570
hun,1977,67290
hun,1978,66980
hun,1979,66510
hun,1980,66270
hun,1981,66010
hun,1982,65820
hun,1983,65710
hun,1984,65540
hun,1985,65390
hun,1986,65230
hun,1987,65110
hun,1988,64970
hun,1989,64840
hun,1990,64740
hun,1991,64600
hun,1992,61360
hun,1993,61300
hun,1994,61220
hun,1995,61790
hun,1996,61840
hun,1997,61950
hun,1998,61930
hun,1999,61860
hun,2000,58540
hun,2001,58650
hun,2002,58490
hun,2003,58650
hun,2004,58640
hun,2005,58630
hun,2006,58090
hun,2007,58070
hun,2008,57900
hun,2009,57830
hun,2010,53430
hun,2011,53370
hun,2012,53380
hun,2013,52570
hun,2014,52640
hun,2015,52640
hun,2016,52820
hun,2017,53030
hun,2018,52960
idn,1961,386000
idn,1962,386000
idn,1963,385500
idn,1964,385500
idn,1965,385000
idn,1966,384500
idn,1967,384500
idn,1968,384500
idn,1969,384000
idn,1970,384000
idn,1971,383500
idn,1972,383500
idn,1973,383000
idn,1974,383000
idn,1975,382560
idn,1976,380460
idn,1977,380460
idn,1978,380460
idn,1979,380000
idn,1980,380000
idn,1981,379500
idn,1982,379500
idn,1983,379000
idn,1984,370520
idn,1985,396790
idn,1986,412920
idn,1987,434850
idn,1988,441370
idn,1989,444350
idn,1990,450830
idn,1991,415240
idn,1992,413510
idn,1993,420160
idn,1994,419710
idn,1995,429780
idn,1996,429680
idn,1997,435270
idn,1998,438770
idn,1999,458770
idn,2000,471770
idn,2001,477000
idn,2002,481810
idn,2003,510060
idn,2004,533660
idn,2005,518460
idn,2006,515000
idn,2007,530000
idn,2008,540000
idn,2009,556000
idn,2010,556000
idn,2011,565000
idn,2012,565000
idn,2013,570000
idn,2014,570000
idn,2015,573000
idn,2016,602000
idn,2017,623000
idn,2018,623000
ind,1961,1749520
ind,1962,1764820
ind,1963,1761540
ind,1964,1767120
ind,1965,1771770
ind,1966,1775300
ind,1967,1778070
ind,1968,1783640
ind,1969,1777920
ind,1970,1780520
ind,1971,1778170
ind,1972,1779460
ind,1973,1787510
ind,1974,1792820
ind,1975,1796940
ind,1976,1796490
ind,1977,1795910
ind,1978,1805920
ind,1979,1805800
ind,1980,1802720
ind,1981,1804010
ind,1982,1807710
ind,1983,1804620
ind,1984,1814520
ind,1985,1813400
ind,1986,1811920
ind,1987,1815430
ind,1988,1810910
ind,1989,1815010
ind,1990,1814130
ind,1991,1815860
ind,1992,1813050
ind,1993,1813820
ind,1994,1812910
ind,1995,1809450
ind,1996,1805890
ind,1997,1809810
ind,1998,1808740
ind,1999,1810210
ind,2000,1809750
ind,2001,1804870
ind,2002,1805600
ind,2003,1802490
ind,2004,1803750
ind,2005,1801260
ind,2006,1799060
ind,2007,1796200
ind,2008,1797570
ind,2009,1800680
ind,2010,1795730
ind,2011,1796700
ind,2012,1796420
ind,2013,1796980
ind,2014,1797210
ind,2015,1796740
ind,2016,1796740
ind,2017,1796740
ind,2018,1796740
irl,1961,56400
irl,1962,56470
irl,1963,56710
irl,1964,56660
irl,1965,56620
irl,1966,56350
irl,1967,56540
irl,1968,56740
irl,1969,56910
irl,1970,56670
irl,1971,56720
irl,1972,56820
irl,1973,56820
irl,1974,56920
irl,1975,57150
irl,1976,57170
irl,1977,57220
irl,1978,57270
irl,1979,57220
irl,1980,57270
irl,1981,57320
irl,1982,57270
irl,1983,57040
irl,1984,56960
irl,1985,57050
irl,1986,56940
irl,1987,56690
irl,1988,56630
irl,1989,56550
irl,1990,56490
irl,1991,44420
irl,1992,44130
irl,1993,44040
irl,1994,43900
irl,1995,43890
irl,1996,43410
irl,1997,44310
irl,1998,44160
irl,1999,44180
irl,2000,44120
irl,2001,44100
irl,2002,43730
irl,2003,43700
irl,2004,43050
irl,2005,43020
irl,2006,42600
irl,2007,42760
irl,2008,46290
irl,2009,45939.2
irl,2010,45680
irl,2011,45550
irl,2012,45330
irl,2013,44770
irl,2014,44660
irl,2015,44300
irl,2016,44610
irl,2017,44890
irl,2018,45160
irn,1961,592710
irn,1962,592900
irn,1963,593500
irn,1964,594100
irn,1965,594700
irn,1966,594800
irn,1967,595500
irn,1968,596000
irn,1969,596700
irn,1970,597000
irn,1971,601540
irn,1972,608000
irn,1973,614810
irn,1974,609600
irn,1975,604400
irn,1976,599500
irn,1977,596930
irn,1978,588670
irn,1979,599080
irn,1980,577130
irn,1981,582800
irn,1982,588670
irn,1983,592100
irn,1984,595400
irn,1985,603700
irn,1986,607000
irn,1987,610300
irn,1988,618710
irn,1989,617000
irn,1990,615000
irn,1991,629970
irn,1992,637870
irn,1993,641520
irn,1994,641570
irn,1995,642080
irn,1996,644270
irn,1997,638320
irn,1998,647870
irn,1999,636870
irn,2000,628840
irn,2001,638230
irn,2002,640440
irn,2003,642650
irn,2004,644860
irn,2005,476310
irn,2006,478520
irn,2007,480730
irn,2008,466850
irn,2009,466862
irn,2010,465394
irn,2011,463926
irn,2012,462458
irn,2013,459540
irn,2014,459540
irn,2015,459540
irn,2016,459540
irn,2017,459540
irn,2018,459540
irq,1961,88000
irq,1962,88550
irq,1963,89100
irq,1964,88650
irq,1965,89200
irq,1966,89250
irq,1967,89800
irq,1968,89850
irq,1969,89900
irq,1970,89930
irq,1971,89990
irq,1972,91600
irq,1973,91700
irq,1974,92800
irq,1975,92850
irq,1976,92850
irq,1977,92850
irq,1978,93890
irq,1979,94390
irq,1980,94390
irq,1981,94390
irq,1982,94500
irq,1983,94500
irq,1984,94500
irq,1985,94650
irq,1986,94800
irq,1987,94800
irq,1988,95300
irq,1989,92300
irq,1990,92300
irq,1991,96300
irq,1992,95500
irq,1993,98700
irq,1994,93500
irq,1995,91000
irq,1996,91000
irq,1997,86600
irq,1998,89000
irq,1999,87500
irq,2000,83000
irq,2001,84900
irq,2002,88400
irq,2003,86900
irq,2004,86900
irq,2005,93900
irq,2006,89900
irq,2007,91400
irq,2008,81900
irq,2009,78500
irq,2010,82200
irq,2011,85500
irq,2012,85685
irq,2013,88637.5
irq,2014,92690
irq,2015,92500
irq,2016,92500
irq,2017,92500
irq,2018,92500
isl,1961,21200
isl,1962,21200
isl,1963,21200
isl,1964,21200
isl,1965,21200
isl,1966,21200
isl,1967,21200
isl,1968,21200
isl,1969,21200
isl,1970,20010
isl,1971,19910
isl,1972,19810
isl,1973,19710
isl,1974,19600
isl,1975,19500
isl,1976,19400
isl,1977,19310
isl,1978,19210
isl,1979,19110
isl,1980,19000
isl,1981,19000
isl,1982,19000
isl,1983,19000
isl,1984,19000
isl,1985,19000
isl,1986,19000
isl,1987,19000
isl,1988,19000
isl,1989,19000
isl,1990,19010
isl,1991,19010
isl,1992,19010
isl,1993,19000
isl,1994,19000
isl,1995,18990
isl,1996,18970
isl,1997,18950
isl,1998,18910
isl,1999,18890
isl,2000,18890
isl,2001,18890
isl,2002,18870
isl,2003,18850
isl,2004,18840
isl,2005,18820
isl,2006,18810
isl,2007,18760
isl,2008,18760
isl,2009,18750
isl,2010,18740
isl,2011,18732
isl,2012,18722
isl,2013,18722
isl,2014,18722
isl,2015,18720
isl,2016,18720
isl,2017,18720
isl,2018,18720
isr,1961,5110
isr,1962,5050
isr,1963,5220
isr,1964,5250
isr,1965,5140
isr,1966,5250
isr,1967,5250
isr,1968,5210
isr,1969,5230
isr,1970,5250
isr,1971,5270
isr,1972,5270
isr,1973,5370
isr,1974,5450
isr,1975,5400
isr,1976,5300
isr,1977,5310
isr,1978,5330
isr,1979,5330
isr,1980,5330
isr,1981,5380
isr,1982,5400
isr,1983,5530
isr,1984,5640
isr,1985,5750
isr,1986,5790
isr,1987,5770
isr,1988,5760
isr,1989,5750
isr,1990,5790
isr,1991,5780
isr,1992,5770
isr,1993,5770
isr,1994,5790
isr,1995,5730
isr,1996,5640
isr,1997,5630
isr,1998,5620
isr,1999,5590
isr,2000,5660
isr,2001,5610
isr,2002,5630
isr,2003,5510
isr,2004,5135
isr,2005,5145
isr,2006,5088
isr,2007,5181
isr,2008,5156
isr,2009,5226
isr,2010,5045
isr,2011,5170
isr,2012,5262
isr,2013,5203
isr,2014,5377
isr,2015,5339
isr,2016,5320
isr,2017,6230
isr,2018,6233
ita,1961,206830
ita,1962,206520
ita,1963,205100
ita,1964,204620
ita,1965,204400
ita,1966,204050
ita,1967,203790
ita,1968,203550
ita,1969,202270
ita,1970,201800
ita,1971,176490
ita,1972,175080
ita,1973,174820
ita,1974,175020
ita,1975,175170
ita,1976,175290
ita,1977,175010
ita,1978,175890
ita,1979,176080
ita,1980,175620
ita,1981,175510
ita,1982,175360
ita,1983,172600
ita,1984,172440
ita,1985,170950
ita,1986,170420
ita,1987,170120
ita,1988,168390
ita,1989,168500
ita,1990,168400
ita,1991,160540
ita,1992,159780
ita,1993,159100
ita,1994,157020
ita,1995,153330
ita,1996,153490
ita,1997,153450
ita,1998,154840
ita,1999,157990
ita,2000,156370
ita,2001,155020
ita,2002,152730
ita,2003,149070
ita,2004,148830
ita,2005,147360
ita,2006,142030
ita,2007,141620
ita,2008,144572
ita,2009,139824
ita,2010,143278
ita,2011,138526
ita,2012,137290
ita,2013,136300
ita,2014,131620
ita,2015,129450
ita,2016,128120
ita,2017,128265.7
ita,2018,124050
jam,1961,5330
jam,1962,5350
jam,1963,5350
jam,1964,5330
jam,1965,5070
jam,1966,5170
jam,1967,5170
jam,1968,5170
jam,1969,5170
jam,1970,5070
jam,1971,5070
jam,1972,5070
jam,1973,5070
jam,1974,5070
jam,1975,5070
jam,1976,5070
jam,1977,5070
jam,1978,5070
jam,1979,4970
jam,1980,4970
jam,1981,4970
jam,1982,4870
jam,1983,4770
jam,1984,4770
jam,1985,4770
jam,1986,4770
jam,1987,4770
jam,1988,4770
jam,1989,4770
jam,1990,4760
jam,1991,4760
jam,1992,4760
jam,1993,5030
jam,1994,5000
jam,1995,4970
jam,1996,4940
jam,1997,4890
jam,1998,4840
jam,1999,4820
jam,2000,4790
jam,2001,4790
jam,2002,4740
jam,2003,4740
jam,2004,4720
jam,2005,4670
jam,2006,4670
jam,2007,4640
jam,2008,4490
jam,2009,4490
jam,2010,4440
jam,2011,4440
jam,2012,4440
jam,2013,4440
jam,2014,4440
jam,2015,4440
jam,2016,4440
jam,2017,4440
jam,2018,4440
jor,1961,10840
jor,1962,10860
jor,1963,10870
jor,1964,10910
jor,1965,10920
jor,1966,10940
jor,1967,10970
jor,1968,10990
jor,1969,11000
jor,1970,11040
jor,1971,11050
jor,1972,11090
jor,1973,11100
jor,1974,11140
jor,1975,11150
jor,1976,11170
jor,1977,11180
jor,1978,11220
jor,1979,11250
jor,1980,11270
jor,1981,11176
jor,1982,11241
jor,1983,11380
jor,1984,10501
jor,1985,11178
jor,1986,11258
jor,1987,11560
jor,1988,11650
jor,1989,11498
jor,1990,10402
jor,1991,10104
jor,1992,11207
jor,1993,10900
jor,1994,10720
jor,1995,11140
jor,1996,10510
jor,1997,10610
jor,1998,10660
jor,1999,10670
jor,2000,10690
jor,2001,10220
jor,2002,10250
jor,2003,10050
jor,2004,10370
jor,2005,10130
jor,2006,10180
jor,2007,9633
jor,2008,9725
jor,2009,10250
jor,2010,10023
jor,2011,10026
jor,2012,10449
jor,2013,10566
jor,2014,10640
jor,2015,10563
jor,2016,10659.6
jor,2017,10070
jor,2018,10218
jpn,1961,71100
jpn,1962,71200
jpn,1963,70200
jpn,1964,70300
jpn,1965,70040
jpn,1966,68960
jpn,1967,68380
jpn,1968,67970
jpn,1969,66520
jpn,1970,66960
jpn,1971,65410
jpn,1972,64840
jpn,1973,64470
jpn,1974,64150
jpn,1975,62730
jpn,1976,62360
jpn,1977,62150
jpn,1978,61940
jpn,1979,61740
jpn,1980,60610
jpn,1981,60420
jpn,1982,60260
jpn,1983,60110
jpn,1984,59960
jpn,1985,58790
jpn,1986,58580
jpn,1987,58400
jpn,1988,58170
jpn,1989,57290
jpn,1990,56930
jpn,1991,56540
jpn,1992,56150
jpn,1993,55740
jpn,1994,55330
jpn,1995,54430
jpn,1996,53990
jpn,1997,53540
jpn,1998,53100
jpn,1999,52710
jpn,2000,52580
jpn,2001,47930
jpn,2002,47630
jpn,2003,47360
jpn,2004,47140
jpn,2005,46920
jpn,2006,46710
jpn,2007,46500
jpn,2008,46280
jpn,2009,46090
jpn,2010,45930
jpn,2011,45610
jpn,2012,45490
jpn,2013,45380
jpn,2014,45180
jpn,2015,44960
jpn,2016,44710
jpn,2017,44440
jpn,2018,44200
kaz,1992,2214630
kaz,1993,2217470
kaz,1994,2216510
kaz,1995,2171865
kaz,1996,2154736
kaz,1997,2156918
kaz,1998,2153298
kaz,1999,2150753
kaz,2000,2153933
kaz,2001,2144856
kaz,2002,2134689
kaz,2003,2130014
kaz,2004,2126705
kaz,2005,2122860
kaz,2006,2118765
kaz,2007,2114356
kaz,2008,2108514
kaz,2009,2107833
kaz,2010,2171618
kaz,2011,2169885
kaz,2012,2170121
kaz,2013,2169941
kaz,2014,2167994
kaz,2015,2162597
kaz,2016,2162421
kaz,2017,2162138
kaz,2018,2160365
ken,1961,252000
ken,1962,252050
ken,1963,252100
ken,1964,252150
ken,1965,252200
ken,1966,252250
ken,1967,252300
ken,1968,252350
ken,1969,252400
ken,1970,252450
ken,1971,252500
ken,1972,252550
ken,1973,252600
ken,1974,252650
ken,1975,255720
ken,1976,255780
ken,1977,255800
ken,1978,255800
ken,1979,255800
ken,1980,255800
ken,1981,255800
ken,1982,255800
ken,1983,255800
ken,1984,255050
ken,1985,263540
ken,1986,263730
ken,1987,264350
ken,1988,266620
ken,1989,270530
ken,1990,267700
ken,1991,268770
ken,1992,270720
ken,1993,268400
ken,1994,272320
ken,1995,272180
ken,1996,264510
ken,1997,265940
ken,1998,264580
ken,1999,268760
ken,2000,266710
ken,2001,268390
ken,2002,268180
ken,2003,268740
ken,2004,269920
ken,2005,270020
ken,2006,270540
ken,2007,270700
ken,2008,270850
ken,2009,272850
ken,2010,273200
ken,2011,276300
ken,2012,277300
ken,2013,276300
ken,2014,276300
ken,2015,276300
ken,2016,276300
ken,2017,276300
ken,2018,276300
kgz,1992,100880
kgz,1993,101200
kgz,1994,103730
kgz,1995,104390
kgz,1996,106410
kgz,1997,106610
kgz,1998,106900
kgz,1999,107260
kgz,2000,107140
kgz,2001,107760
kgz,2002,107760
kgz,2003,108400
kgz,2004,107700
kgz,2005,107450
kgz,2006,107311
kgz,2007,107286
kgz,2008,107272
kgz,2009,106173
kgz,2010,106119
kgz,2011,106085
kgz,2012,105913
kgz,2013,105567
kgz,2014,105571
kgz,2015,105562
kgz,2016,105411
kgz,2017,105401
kgz,2018,105413
khm,1961,35180
khm,1962,35330
khm,1963,35420
khm,1964,35950
khm,1965,36270
khm,1966,36270
khm,1967,36290
khm,1968,35770
khm,1969,34770
khm,1970,34190
khm,1971,24500
khm,1972,24500
khm,1973,24500
khm,1974,25000
khm,1975,25000
khm,1976,25500
khm,1977,25500
khm,1978,26000
khm,1979,26000
khm,1980,26500
khm,1981,26500
khm,1982,26800
khm,1983,26900
khm,1984,26910
khm,1985,29900
khm,1986,32900
khm,1987,37000
khm,1988,41500
khm,1989,44350
khm,1990,44550
khm,1991,45100
khm,1992,45150
khm,1993,45310
khm,1994,45700
khm,1995,45700
khm,1996,45800
khm,1997,45800
khm,1998,46300
khm,1999,46400
khm,2000,47700
khm,2001,48900
khm,2002,50000
khm,2003,51000
khm,2004,52300
khm,2005,53560
khm,2006,53550
khm,2007,53550
khm,2008,53550
khm,2009,53550
khm,2010,54550
khm,2011,54550
khm,2012,54550
khm,2013,54550
khm,2014,54550
khm,2015,55660
khm,2016,55660
khm,2017,55660
khm,2018,55660
kir,1961,390
kir,1962,390
kir,1963,430
kir,1964,430
kir,1965,430
kir,1966,430
kir,1967,380
kir,1968,380
kir,1969,380
kir,1970,380
kir,1971,380
kir,1972,380
kir,1973,380
kir,1974,380
kir,1975,380
kir,1976,380
kir,1977,380
kir,1978,380
kir,1979,380
kir,1980,380
kir,1981,380
kir,1982,380
kir,1983,380
kir,1984,390
kir,1985,390
kir,1986,390
kir,1987,390
kir,1988,390
kir,1989,390
kir,1990,390
kir,1991,390
kir,1992,390
kir,1993,370
kir,1994,370
kir,1995,370
kir,1996,370
kir,1997,370
kir,1998,340
kir,1999,340
kir,2000,340
kir,2001,340
kir,2002,340
kir,2003,340
kir,2004,340
kir,2005,340
kir,2006,340
kir,2007,340
kir,2008,340
kir,2009,340
kir,2010,340
kir,2011,340
kir,2012,340
kir,2013,340
kir,2014,340
kir,2015,340
kir,2016,340
kir,2017,340
kir,2018,340
kna,1961,200
kna,1962,200
kna,1963,200
kna,1964,200
kna,1965,200
kna,1966,200
kna,1967,200
kna,1968,200
kna,1969,180
kna,1970,150
kna,1971,150
kna,1972,150
kna,1973,150
kna,1974,150
kna,1975,150
kna,1976,150
kna,1977,150
kna,1978,150
kna,1979,150
kna,1980,150
kna,1981,150
kna,1982,140
kna,1983,140
kna,1984,130
kna,1985,130
kna,1986,120
kna,1987,120
kna,1988,120
kna,1989,120
kna,1990,120
kna,1991,120
kna,1992,120
kna,1993,120
kna,1994,100
kna,1995,100
kna,1996,90
kna,1997,90
kna,1998,90
kna,1999,100
kna,2000,95
kna,2001,93
kna,2002,81
kna,2003,81
kna,2004,80.3
kna,2005,50
kna,2006,50.1
kna,2007,50.9
kna,2008,51
kna,2009,55
kna,2010,57
kna,2011,60
kna,2012,60
kna,2013,60
kna,2014,60
kna,2015,60
kna,2016,60
kna,2017,60
kna,2018,60
kor,1961,21130
kor,1962,20810
kor,1963,21000
kor,1964,21910
kor,1965,22780
kor,1966,23150
kor,1967,23360
kor,1968,23430
kor,1969,23370
kor,1970,23240
kor,1971,22990
kor,1972,22700
kor,1973,22710
kor,1974,22680
kor,1975,22720
kor,1976,22700
kor,1977,22670
kor,1978,22630
kor,1979,22520
kor,1980,22470
kor,1981,22450
kor,1982,22430
kor,1983,22360
kor,1984,22290
kor,1985,22200
kor,1986,22170
kor,1987,22190
kor,1988,22140
kor,1989,21970
kor,1990,21790
kor,1991,21610
kor,1992,21360
kor,1993,21180
kor,1994,20960
kor,1995,20480
kor,1996,20080
kor,1997,19830
kor,1998,19690
kor,1999,19540
kor,2000,19730
kor,2001,19450
kor,2002,19190
kor,2003,19020
kor,2004,18930
kor,2005,18810
kor,2006,18580
kor,2007,18400
kor,2008,18170
kor,2009,17950
kor,2010,17730
kor,2011,17561
kor,2012,17880
kor,2013,17687
kor,2014,17483
kor,2015,17360
kor,2016,17008
kor,2017,16767
kor,2018,16520
kos,2007,5700
kwt,1961,1350
kwt,1962,1350
kwt,1963,1350
kwt,1964,1350
kwt,1965,1350
kwt,1966,1350
kwt,1967,1350
kwt,1968,1350
kwt,1969,1350
kwt,1970,1350
kwt,1971,1350
kwt,1972,1350
kwt,1973,1350
kwt,1974,1350
kwt,1975,1350
kwt,1976,1350
kwt,1977,1350
kwt,1978,1350
kwt,1979,1350
kwt,1980,1350
kwt,1981,1360
kwt,1982,1360
kwt,1983,1360
kwt,1984,1370
kwt,1985,1370
kwt,1986,1380
kwt,1987,1380
kwt,1988,1410
kwt,1989,1410
kwt,1990,1410
kwt,1991,1410
kwt,1992,1410
kwt,1993,1420
kwt,1994,1420
kwt,1995,1420
kwt,1996,1430
kwt,1997,1430
kwt,1998,1430
kwt,1999,1440
kwt,2000,1480
kwt,2001,1510
kwt,2002,1510
kwt,2003,1510
kwt,2004,1500
kwt,2005,1500
kwt,2006,1500
kwt,2007,1510
kwt,2008,1510
kwt,2009,1515
kwt,2010,1520
kwt,2011,1525
kwt,2012,1520
kwt,2013,1536
kwt,2014,1521
kwt,2015,1494
kwt,2016,1500
kwt,2017,1514
kwt,2018,1500
lao,1961,15500
lao,1962,15500
lao,1963,15000
lao,1964,14500
lao,1965,14500
lao,1966,14600
lao,1967,14600
lao,1968,14700
lao,1969,14720
lao,1970,14770
lao,1971,14820
lao,1972,15120
lao,1973,15320
lao,1974,15550
lao,1975,15680
lao,1976,15800
lao,1977,15900
lao,1978,15980
lao,1979,16050
lao,1980,16060
lao,1981,16090
lao,1982,16170
lao,1983,16200
lao,1984,16300
lao,1985,16350
lao,1986,16380
lao,1987,16400
lao,1988,16500
lao,1989,16520
lao,1990,16600
lao,1991,16620
lao,1992,16640
lao,1993,16650
lao,1994,16900
lao,1995,17000
lao,1996,17000
lao,1997,17560
lao,1998,17650
lao,1999,17730
lao,2000,18060
lao,2001,18410
lao,2002,18760
lao,2003,19110
lao,2004,19460
lao,2005,19850
lao,2006,20250
lao,2007,20630
lao,2008,21040
lao,2009,21680
lao,2010,22200
lao,2011,22765
lao,2012,22990
lao,2013,23350
lao,2014,24400
lao,2015,24940
lao,2016,24940
lao,2017,24440
lao,2018,23940
lbn,1961,5620
lbn,1962,5700
lbn,1963,5700
lbn,1964,5800
lbn,1965,5960
lbn,1966,5960
lbn,1967,6060
lbn,1968,6160
lbn,1969,6200
lbn,1970,6250
lbn,1971,6300
lbn,1972,6350
lbn,1973,6450
lbn,1974,6400
lbn,1975,6350
lbn,1976,6300
lbn,1977,6250
lbn,1978,6190
lbn,1979,6130
lbn,1980,6010
lbn,1981,5980
lbn,1982,5980
lbn,1983,5980
lbn,1984,5980
lbn,1985,5990
lbn,1986,6000
lbn,1987,6040
lbn,1988,6040
lbn,1989,6040
lbn,1990,6050
lbn,1991,6060
lbn,1992,6060
lbn,1993,6060
lbn,1994,6070
lbn,1995,6090
lbn,1996,6180
lbn,1997,6220
lbn,1998,6260
lbn,1999,5825
lbn,2000,5950
lbn,2001,5980
lbn,2002,6160
lbn,2003,6270
lbn,2004,6383
lbn,2005,6530
lbn,2006,6790
lbn,2007,6771
lbn,2008,6630
lbn,2009,6630
lbn,2010,6400
lbn,2011,6510
lbn,2012,6580
lbn,2013,6580
lbn,2014,6580
lbn,2015,6580
lbn,2016,6580
lbn,2017,6580
lbn,2018,6580
lbr,1961,25830
lbr,1962,25810
lbr,1963,25810
lbr,1964,25780
lbr,1965,25780
lbr,1966,25750
lbr,1967,25750
lbr,1968,25730
lbr,1969,25730
lbr,1970,25710
lbr,1971,25710
lbr,1972,25710
lbr,1973,25710
lbr,1974,25710
lbr,1975,25710
lbr,1976,25710
lbr,1977,25760
lbr,1978,25760
lbr,1979,25760
lbr,1980,25760
lbr,1981,25760
lbr,1982,25800
lbr,1983,25850
lbr,1984,25860
lbr,1985,25880
lbr,1986,25970
lbr,1987,26030
lbr,1988,26000
lbr,1989,26000
lbr,1990,24930
lbr,1991,11370.2
lbr,1992,11672.8
lbr,1993,11975.4
lbr,1994,12278
lbr,1995,12580.6
lbr,1996,12883.2
lbr,1997,13185.8
lbr,1998,13488.4
lbr,1999,13791
lbr,2000,14093.6
lbr,2001,14396.2
lbr,2002,14698.8
lbr,2003,15001.4
lbr,2004,15304
lbr,2005,15606.6
lbr,2006,15909.2
lbr,2007,16211.8
lbr,2008,16514.4
lbr,2009,16817
lbr,2010,17119.6
lbr,2011,17422.2
lbr,2012,17724.8
lbr,2013,18027.4
lbr,2014,18330
lbr,2015,18632.6
lbr,2016,18935.2
lbr,2017,19237.8
lbr,2018,19540.4
lby,1961,111700
lby,1962,113830
lby,1963,115850
lby,1964,117930
lby,1965,119950
lby,1966,122030
lby,1967,124050
lby,1968,126150
lby,1969,128200
lby,1970,130250
lby,1971,132350
lby,1972,134380
lby,1973,136450
lby,1974,138480
lby,1975,140550
lby,1976,142580
lby,1977,144650
lby,1978,146730
lby,1979,148750
lby,1980,150800
lby,1981,151850
lby,1982,152920
lby,1983,154050
lby,1984,154150
lby,1985,154270
lby,1986,154350
lby,1987,154400
lby,1988,154400
lby,1989,154450
lby,1990,154550
lby,1991,154600
lby,1992,154650
lby,1993,154650
lby,1994,154750
lby,1995,155150
lby,1996,156660
lby,1997,156660
lby,1998,154500
lby,1999,154500
lby,2000,154500
lby,2001,154500
lby,2002,154500
lby,2003,154500
lby,2004,153850
lby,2005,153850
lby,2006,153850
lby,2007,153850
lby,2008,153850
lby,2009,153850
lby,2010,153510
lby,2011,153510
lby,2012,153550
lby,2013,153550
lby,2014,153500
lby,2015,153500
lby,2016,153500
lby,2017,153500
lby,2018,153500
lca,1961,170
lca,1962,170
lca,1963,180
lca,1964,180
lca,1965,180
lca,1966,180
lca,1967,190
lca,1968,190
lca,1969,190
lca,1970,190
lca,1971,200
lca,1972,200
lca,1973,200
lca,1974,199
lca,1975,200
lca,1976,200
lca,1977,200
lca,1978,200
lca,1979,202
lca,1980,205
lca,1981,208
lca,1982,210
lca,1983,212
lca,1984,215
lca,1985,218
lca,1986,212
lca,1987,210
lca,1988,210
lca,1989,210
lca,1990,209
lca,1991,198
lca,1992,197
lca,1993,197
lca,1994,195
lca,1995,180
lca,1996,174
lca,1997,170
lca,1998,155
lca,1999,154
lca,2000,142
lca,2001,139
lca,2002,131
lca,2003,124
lca,2004,111
lca,2005,109
lca,2006,101
lca,2007,99
lca,2008,101
lca,2009,106
lca,2010,106
lca,2011,106
lca,2012,106
lca,2013,106
lca,2014,106
lca,2015,106
lca,2016,106
lca,2017,106
lca,2018,106
lie,1961,90
lie,1962,90
lie,1963,90
lie,1964,90
lie,1965,90
lie,1966,90
lie,1967,90
lie,1968,90
lie,1969,90
lie,1970,90
lie,1971,90
lie,1972,90
lie,1973,90
lie,1974,90
lie,1975,90
lie,1976,90
lie,1977,90
lie,1978,90
lie,1979,90
lie,1980,90
lie,1981,90
lie,1982,90
lie,1983,90
lie,1984,90
lie,1985,90
lie,1986,80
lie,1987,80
lie,1988,80
lie,1989,80
lie,1990,70
lie,1991,70
lie,1992,70
lie,1993,70
lie,1994,70
lie,1995,70
lie,1996,70
lie,1997,70
lie,1998,70
lie,1999,70
lie,2000,70
lie,2001,69
lie,2002,69
lie,2003,69
lie,2004,69
lie,2005,69
lie,2006,68
lie,2007,68
lie,2008,68
lie,2009,65
lie,2010,63
lie,2011,60
lie,2012,60
lie,2013,56
lie,2014,53.2
lie,2015,51.6
lie,2016,51.6
lie,2017,51.6
lie,2018,51.6
lka,1961,17230
lka,1962,17070
lka,1963,20600
lka,1964,21030
lka,1965,21560
lka,1966,22050
lka,1967,22550
lka,1968,23210
lka,1969,23280
lka,1970,23330
lka,1971,23390
lka,1972,23450
lka,1973,23510
lka,1974,23570
lka,1975,23590
lka,1976,23960
lka,1977,24330
lka,1978,24690
lka,1979,23590
lka,1980,23490
lka,1981,23490
lka,1982,22960
lka,1983,23080
lka,1984,23110
lka,1985,23150
lka,1986,23260
lka,1987,23340
lka,1988,23370
lka,1989,23400
lka,1990,23390
lka,1991,23420
lka,1992,23440
lka,1993,23200
lka,1994,23230
lka,1995,23260
lka,1996,23270
lka,1997,23280
lka,1998,23290
lka,1999,23450
lka,2000,23500
lka,2001,23510
lka,2002,23560
lka,2003,23700
lka,2004,23100
lka,2005,25100
lka,2006,24400
lka,2007,23900
