geo,time,sp_pop_1564_fe_zs
lbr,1971,53.03606
lbr,1972,52.93616
lbr,1973,52.88053
lbr,1974,52.86148
lbr,1975,52.87343
lbr,1976,52.69933
lbr,1977,52.6053
lbr,1978,52.56459
lbr,1979,52.54344
lbr,1980,52.51839
lbr,1981,52.33642
lbr,1982,52.17533
lbr,1983,52.04939
lbr,1984,52.01781
lbr,1985,52.14876
lbr,1986,52.00648
lbr,1987,51.96783
lbr,1988,52.04569
lbr,1989,52.22665
lbr,1990,52.48665
lbr,1991,52.59785
lbr,1992,52.86122
lbr,1993,53.21487
lbr,1994,53.52279
lbr,1995,53.61436
lbr,1996,53.79216
lbr,1997,53.93818
lbr,1998,54.02028
lbr,1999,54.11767
lbr,2000,54.33149
lbr,2001,54.19581
lbr,2002,54.14484
lbr,2003,54.17319
lbr,2004,54.20933
lbr,2005,54.18142
lbr,2006,54.08418
lbr,2007,53.99498
lbr,2008,53.91806
lbr,2009,53.9029
lbr,2010,53.99195
lbr,2011,54.07599
lbr,2012,54.23432
lbr,2013,54.46087
lbr,2014,54.73409
lbr,2015,55.03581
lbr,2016,55.29077
lbr,2017,55.57026
lbr,2018,55.8711
lbr,2019,56.18775
lbr,2020,56.51316
lby,1960,54.13913
lby,1961,53.78468
lby,1962,53.34739
lby,1963,52.87476
lby,1964,52.44336
lby,1965,52.07866
lby,1966,51.51522
lby,1967,51.03245
lby,1968,50.60595
lby,1969,50.20423
lby,1970,49.81754
lby,1971,49.28474
lby,1972,48.84686
lby,1973,48.48162
lby,1974,48.18053
lby,1975,47.94721
lby,1976,47.70509
lby,1977,47.54967
lby,1978,47.49007
lby,1979,47.54641
lby,1980,47.72592
lby,1981,47.99808
lby,1982,48.38565
lby,1983,48.86784
lby,1984,49.41293
lby,1985,50.00014
lby,1986,50.61959
lby,1987,51.25073
lby,1988,51.91122
lby,1989,52.63183
lby,1990,53.42504
lby,1991,54.17281
lby,1992,55.03206
lby,1993,55.95156
lby,1994,56.86171
lby,1995,57.72993
lby,1996,58.5861
lby,1997,59.36962
lby,1998,60.11513
lby,1999,60.87726
lby,2000,61.67346
lby,2001,62.46938
lby,2002,63.28812
lby,2003,64.0892
lby,2004,64.81271
lby,2005,65.42857
lby,2006,65.87535
lby,2007,66.21529
lby,2008,66.47173
lby,2009,66.69022
lby,2010,66.89946
lby,2011,66.9117
lby,2012,66.93095
lby,2013,66.94938
lby,2014,66.9503
lby,2015,66.93105
lby,2016,67.03771
lby,2017,67.16468
lby,2018,67.31041
lby,2019,67.47949
lby,2020,67.67671
lca,1960,53.07631
lca,1961,52.37147
lca,1962,51.7668
lca,1963,51.28893
lca,1964,50.88476
lca,1965,50.45991
lca,1966,50.00887
lca,1967,49.4706
lca,1968,48.83379
lca,1969,48.17082
lca,1970,47.56927
lca,1971,48.03124
lca,1972,48.5246
lca,1973,49.07361
lca,1974,49.6524
lca,1975,50.22832
lca,1976,50.60916
lca,1977,51.00626
lca,1978,51.42828
lca,1979,51.88166
lca,1980,52.3527
lca,1981,53.06524
lca,1982,53.68452
lca,1983,54.20069
lca,1984,54.56771
lca,1985,54.7909
lca,1986,55.39976
lca,1987,55.76707
lca,1988,55.95803
lca,1989,56.03231
lca,1990,56.03247
lca,1991,56.42854
lca,1992,56.74548
lca,1993,57.01608
lca,1994,57.2718
lca,1995,57.53198
lca,1996,57.98212
lca,1997,58.48993
lca,1998,59.07161
lca,1999,59.74822
lca,2000,60.51818
lca,2001,61.35275
lca,2002,62.30566
lca,2003,63.33618
lca,2004,64.37604
lca,2005,65.3781
lca,2006,66.17436
lca,2007,66.83388
lca,2008,67.40533
lca,2009,67.91599
lca,2010,68.35569
lca,2011,69.03915
lca,2012,69.65283
lca,2013,70.21255
lca,2014,70.7274
lca,2015,71.19116
lca,2016,71.48501
lca,2017,71.7655
lca,2018,71.98678
lca,2019,72.11611
lca,2020,72.13407
lka,1960,52.14763
lka,1961,52.20441
lka,1962,52.49597
lka,1963,52.92001
lka,1964,53.3338
lka,1965,53.67406
lka,1966,54.03251
lka,1967,54.28948
lka,1968,54.52056
lka,1969,54.84561
lka,1970,55.31589
lka,1971,55.69658
lka,1972,56.242
lka,1973,56.87862
lka,1974,57.4874
lka,1975,58.00527
lka,1976,58.46092
lka,1977,58.79346
lka,1978,59.05799
lka,1979,59.34195
lka,1980,59.68302
lka,1981,59.88024
lka,1982,60.15795
lka,1983,60.47595
lka,1984,60.77724
lka,1985,61.0418
lka,1986,61.35698
lka,1987,61.67694
lka,1988,62.00362
lka,1989,62.34467
lka,1990,62.70203
lka,1991,63.12849
lka,1992,63.50945
lka,1993,63.87908
lka,1994,64.28279
lka,1995,64.73983
lka,1996,65.20208
lka,1997,65.74798
lka,1998,66.33774
lka,1999,66.89012
lka,2000,67.34874
lka,2001,67.60653
lka,2002,67.75504
lka,2003,67.81524
lka,2004,67.83418
lka,2005,67.83422
lka,2006,67.72917
lka,2007,67.65761
lka,2008,67.58865
lka,2009,67.47758
lka,2010,67.3041
lka,2011,67.07681
lka,2012,66.77825
lka,2013,66.44864
lka,2014,66.1418
lka,2015,65.88372
lka,2016,65.67524
lka,2017,65.49728
lka,2018,65.34503
lka,2019,65.20143
lka,2020,65.05228
lso,1960,54.17572
lso,1961,54.03421
lso,1962,54.00428
lso,1963,54.04872
lso,1964,54.11305
lso,1965,54.17176
lso,1966,54.1334
lso,1967,54.10248
lso,1968,54.08398
lso,1969,54.08711
lso,1970,54.11333
lso,1971,54.02526
lso,1972,53.97215
lso,1973,53.94206
lso,1974,53.91985
lso,1975,53.89874
lso,1976,53.74704
lso,1977,53.64114
lso,1978,53.56675
lso,1979,53.51652
lso,1980,53.48873
lso,1981,53.3641
lso,1982,53.27673
lso,1983,53.23012
lso,1984,53.23896
lso,1985,53.31046
lso,1986,53.19235
lso,1987,53.15581
lso,1988,53.18682
lso,1989,53.27825
lso,1990,53.43421
lso,1991,53.34386
lso,1992,53.29141
lso,1993,53.28451
lso,1994,53.33537
lso,1995,53.45329
lso,1996,53.9861
lso,1997,54.56994
lso,1998,55.18824
lso,1999,55.83268
lso,2000,56.51777
lso,2001,56.93003
lso,2002,57.32653
lso,2003,57.73582
lso,2004,58.16676
lso,2005,58.60447
lso,2006,58.86112
lso,2007,59.18287
lso,2008,59.52547
lso,2009,59.83861
lso,2010,60.09912
lso,2011,60.25362
lso,2012,60.3986
lso,2013,60.56741
lso,2014,60.79174
lso,2015,61.068
lso,2016,61.19598
lso,2017,61.38161
lso,2018,61.58604
lso,2019,61.77488
lso,2020,61.94119
ltu,1960,65.9285
ltu,1961,65.66111
ltu,1962,65.395
ltu,1963,65.08361
ltu,1964,64.72787
ltu,1965,64.35874
ltu,1966,64.08321
ltu,1967,63.7892
ltu,1968,63.51056
ltu,1969,63.27718
ltu,1970,63.09945
ltu,1971,63.16108
ltu,1972,63.24354
ltu,1973,63.34686
ltu,1974,63.47694
ltu,1975,63.63844
ltu,1976,63.76142
ltu,1977,63.96129
ltu,1978,64.21323
ltu,1979,64.48141
ltu,1980,64.74405
ltu,1981,65.11827
ltu,1982,65.4612
ltu,1983,65.75016
ltu,1984,65.9657
ltu,1985,66.09002
ltu,1986,66.03855
ltu,1987,65.93333
ltu,1988,65.77968
ltu,1989,65.59405
ltu,1990,65.40425
ltu,1991,65.16609
ltu,1992,64.94529
ltu,1993,64.75923
ltu,1994,64.62639
ltu,1995,64.55438
ltu,1996,64.42475
ltu,1997,64.34035
ltu,1998,64.30837
ltu,1999,64.32818
ltu,2000,64.39635
ltu,2001,64.55972
ltu,2002,64.70114
ltu,2003,64.82551
ltu,2004,64.9354
ltu,2005,65.0296
ltu,2006,65.08597
ltu,2007,65.15813
ltu,2008,65.23266
ltu,2009,65.27859
ltu,2010,65.27255
ltu,2011,65.05366
ltu,2012,64.792
ltu,2013,64.48829
ltu,2014,64.14253
ltu,2015,63.74241
ltu,2016,63.37264
ltu,2017,62.89791
ltu,2018,62.26585
ltu,2019,61.4779
ltu,2020,60.59048
lux,1960,67.58137
lux,1961,67.11469
lux,1962,66.65007
lux,1963,66.20874
lux,1964,65.82908
lux,1965,65.51436
lux,1966,65.12871
lux,1967,64.8178
lux,1968,64.58482
lux,1969,64.42209
lux,1970,64.32072
lux,1971,64.27786
lux,1972,64.34351
lux,1973,64.48904
lux,1974,64.67748
lux,1975,64.8941
lux,1976,65.07919
lux,1977,65.22761
lux,1978,65.37865
lux,1979,65.61159
lux,1980,65.95865
lux,1981,66.2814
lux,1982,66.72644
lux,1983,67.19913
lux,1984,67.56925
lux,1985,67.76626
lux,1986,67.78002
lux,1987,67.65847
lux,1988,67.42522
lux,1989,67.14105
lux,1990,66.8366
lux,1991,66.56673
lux,1992,66.28898
lux,1993,66.00379
lux,1994,65.72717
lux,1995,65.4834
lux,1996,65.29002
lux,1997,65.17163
lux,1998,65.11115
lux,1999,65.08421
lux,2000,65.08479
lux,2001,65.06029
lux,2002,65.07331
lux,2003,65.13389
lux,2004,65.23328
lux,2005,65.35813
lux,2006,65.71408
lux,2007,66.06647
lux,2008,66.39967
lux,2009,66.69437
lux,2010,66.95058
lux,2011,67.23571
lux,2012,67.52224
lux,2013,67.8081
lux,2014,68.08128
lux,2015,68.32306
lux,2016,68.43569
lux,2017,68.5483
lux,2018,68.65684
lux,2019,68.7381
lux,2020,68.77943
lva,1960,68.00772
lva,1961,67.76966
lva,1962,67.5121
lva,1963,67.2422
lva,1964,66.97934
lva,1965,66.73453
lva,1966,66.47422
lva,1967,66.24555
lva,1968,66.03997
lva,1969,65.83414
lva,1970,65.61467
lva,1971,65.49932
lva,1972,65.37236
lva,1973,65.25948
lva,1974,65.20019
lva,1975,65.20406
lva,1976,65.0225
lva,1977,64.96976
lva,1978,65.0142
lva,1979,65.11049
lva,1980,65.23317
lva,1981,65.4514
lva,1982,65.62281
lva,1983,65.73296
lva,1984,65.78648
lva,1985,65.77721
lva,1986,65.58202
lva,1987,65.38762
lva,1988,65.18765
lva,1989,64.98655
lva,1990,64.81372
lva,1991,64.40977
lva,1992,64.06555
lva,1993,63.79724
lva,1994,63.62581
lva,1995,63.55597
lva,1996,63.74564
lva,1997,64.00269
lva,1998,64.30582
lva,1999,64.62431
lva,2000,64.93233
lva,2001,65.14655
lva,2002,65.29825
lva,2003,65.42549
lva,2004,65.56331
lva,2005,65.71308
lva,2006,65.51327
lva,2007,65.35861
lva,2008,65.19471
lva,2009,64.95821
lva,2010,64.63063
lva,2011,64.18434
lva,2012,63.70271
lva,2013,63.18815
lva,2014,62.64544
lva,2015,62.07313
lva,2016,61.79644
lva,2017,61.33133
lva,2018,60.73495
lva,2019,60.14024
lva,2020,59.64631
mac,1960,53.92331
mac,1961,53.16214
mac,1962,52.25659
mac,1963,51.29602
mac,1964,50.59703
mac,1965,50.45157
mac,1966,50.6713
mac,1967,51.73211
mac,1968,53.39176
mac,1969,55.25187
mac,1970,57.06794
mac,1971,59.27464
mac,1972,61.08556
mac,1973,62.61454
mac,1974,64.08253
mac,1975,65.55838
mac,1976,66.41002
mac,1977,67.27871
mac,1978,67.9301
mac,1979,68.03891
mac,1980,67.48992
mac,1981,68.01436
mac,1982,68.00211
mac,1983,67.78709
mac,1984,67.75003
mac,1985,67.98759
mac,1986,67.53879
mac,1987,67.58695
mac,1988,67.81676
mac,1989,67.9099
mac,1990,67.80777
mac,1991,67.67198
mac,1992,67.45266
mac,1993,67.27895
mac,1994,67.31192
mac,1995,67.60189
mac,1996,67.95989
mac,1997,68.41601
mac,1998,68.95953
mac,1999,69.61395
mac,2000,70.40992
mac,2001,71.29738
mac,2002,72.46118
mac,2003,73.77954
mac,2004,75.1127
mac,2005,76.34942
mac,2006,77.52466
mac,2007,78.54751
mac,2008,79.40451
mac,2009,80.10075
mac,2010,80.62253
mac,2011,80.69394
mac,2012,80.64806
mac,2013,80.44661
mac,2014,80.06742
mac,2015,79.51553
mac,2016,78.67618
mac,2017,77.72527
mac,2018,76.69077
mac,2019,75.62181
mac,2020,74.55358
mar,1960,52.78951
mar,1961,52.15804
mar,1962,51.44704
mar,1963,50.77346
mar,1964,50.30563
mar,1965,50.11432
mar,1966,49.80076
mar,1967,49.69772
mar,1968,49.75523
mar,1969,49.89311
mar,1970,50.08089
mar,1971,50.25233
mar,1972,50.51671
mar,1973,50.86014
mar,1974,51.27052
mar,1975,51.73215
mar,1976,52.213
mar,1977,52.72721
mar,1978,53.25429
mar,1979,53.76827
mar,1980,54.24983
mar,1981,54.56905
mar,1982,54.87151
mar,1983,55.1549
mar,1984,55.43248
mar,1985,55.72037
mar,1986,55.88611
mar,1987,56.13443
mar,1988,56.4302
mar,1989,56.72297
mar,1990,56.99227
mar,1991,57.36737
mar,1992,57.66145
mar,1993,57.94232
mar,1994,58.30618
mar,1995,58.7937
mar,1996,59.24891
mar,1997,59.85776
mar,1998,60.55012
mar,1999,61.21357
mar,2000,61.79054
mar,2001,62.37687
mar,2002,62.83873
mar,2003,63.22567
mar,2004,63.61635
mar,2005,64.04359
mar,2006,64.41152
mar,2007,64.82264
mar,2008,65.24052
mar,2009,65.60299
mar,2010,65.87764
mar,2011,66.12932
mar,2012,66.28109
mar,2013,66.35031
mar,2014,66.37869
mar,2015,66.39037
mar,2016,66.32726
mar,2017,66.30543
mar,2018,66.29233
mar,2019,66.23816
mar,2020,66.12629
mda,1960,63.30847
mda,1961,62.80146
mda,1962,62.2533
mda,1963,61.76979
mda,1964,61.47291
mda,1965,61.40193
mda,1966,61.36902
mda,1967,61.52093
mda,1968,61.86332
mda,1969,62.33246
mda,1970,62.85617
mda,1971,63.4987
mda,1972,64.00841
mda,1973,64.40009
mda,1974,64.73912
mda,1975,65.07572
mda,1976,65.13869
mda,1977,65.31555
mda,1978,65.55229
mda,1979,65.74637
mda,1980,65.83533
mda,1981,65.88147
mda,1982,65.84702
mda,1983,65.75598
mda,1984,65.63901
mda,1985,65.49389
mda,1986,65.11557
mda,1987,64.69328
mda,1988,64.29811
mda,1989,63.97966
mda,1990,63.7595
mda,1991,63.56916
mda,1992,63.52554
mda,1993,63.6191
mda,1994,63.82999
mda,1995,64.14827
mda,1996,64.51641
mda,1997,64.93141
mda,1998,65.41321
mda,1999,65.99593
mda,2000,66.68958
mda,2001,67.4149
mda,2002,68.23722
mda,2003,69.11169
mda,2004,69.96569
mda,2005,70.75011
mda,2006,71.16735
mda,2007,71.51811
mda,2008,71.80098
mda,2009,72.04669
mda,2010,72.27388
mda,2011,72.53381
mda,2012,72.81423
mda,2013,73.06975
mda,2014,73.2007
mda,2015,73.13139
mda,2016,72.73117
mda,2017,72.12177
mda,2018,71.39669
mda,2019,70.69169
mda,2020,70.08401
mdg,1960,52.73211
mdg,1961,52.23232
mdg,1962,51.73137
mdg,1963,51.2831
mdg,1964,50.96845
mdg,1965,50.81196
mdg,1966,50.48713
mdg,1967,50.3426
mdg,1968,50.32745
mdg,1969,50.36421
mdg,1970,50.40717
mdg,1971,50.22304
mdg,1972,50.09619
mdg,1973,50.02835
mdg,1974,50.03079
mdg,1975,50.10316
mdg,1976,50.01476
mdg,1977,50.01732
mdg,1978,50.09397
mdg,1979,50.22884
mdg,1980,50.40942
mdg,1981,50.43845
mdg,1982,50.54271
mdg,1983,50.69969
mdg,1984,50.88617
mdg,1985,51.08904
mdg,1986,51.17175
mdg,1987,51.28416
mdg,1988,51.42728
mdg,1989,51.59961
mdg,1990,51.79103
mdg,1991,51.82569
mdg,1992,51.90244
mdg,1993,52.00333
mdg,1994,52.105
mdg,1995,52.19208
mdg,1996,52.12444
mdg,1997,52.08018
mdg,1998,52.0587
mdg,1999,52.07061
mdg,2000,52.1233
mdg,2001,52.09002
mdg,2002,52.13385
mdg,2003,52.23656
mdg,2004,52.37928
mdg,2005,52.55425
mdg,2006,52.74182
mdg,2007,52.94629
mdg,2008,53.18199
mdg,2009,53.47045
mdg,2010,53.81598
mdg,2011,54.14964
mdg,2012,54.54157
mdg,2013,54.96157
mdg,2014,55.36608
mdg,2015,55.7307
mdg,2016,56.04473
mdg,2017,56.31955
mdg,2018,56.56734
mdg,2019,56.80853
mdg,2020,57.05127
mdv,1960,56.38482
mdv,1961,55.67425
mdv,1962,55.02021
mdv,1963,54.39694
mdv,1964,53.8017
mdv,1965,53.26019
mdv,1966,52.55037
mdv,1967,51.9373
mdv,1968,51.43743
mdv,1969,51.0905
mdv,1970,50.91589
mdv,1971,50.55046
mdv,1972,50.36851
mdv,1973,50.34643
mdv,1974,50.42796
mdv,1975,50.58642
mdv,1976,50.63851
mdv,1977,50.79337
mdv,1978,51.00007
mdv,1979,51.17556
mdv,1980,51.2592
mdv,1981,51.26013
mdv,1982,51.12225
mdv,1983,50.91709
mdv,1984,50.74364
mdv,1985,50.63907
mdv,1986,50.26275
mdv,1987,50.08679
mdv,1988,50.0325
mdv,1989,50.0233
mdv,1990,50.04367
mdv,1991,50.12953
mdv,1992,50.2844
mdv,1993,50.55293
mdv,1994,51.00235
mdv,1995,51.65199
mdv,1996,52.45748
mdv,1997,53.41864
mdv,1998,54.52619
mdv,1999,55.73882
mdv,2000,57.0131
mdv,2001,58.52084
mdv,2002,60.03368
mdv,2003,61.51969
mdv,2004,62.91814
mdv,2005,64.194
mdv,2006,65.37843
mdv,2007,66.38029
mdv,2008,67.22139
mdv,2009,67.9509
mdv,2010,68.5845
mdv,2011,68.9326
mdv,2012,69.29879
mdv,2013,69.60086
mdv,2014,69.76589
mdv,2015,69.78594
mdv,2016,69.73581
mdv,2017,69.59166
mdv,2018,69.41205
mdv,2019,69.2863
mdv,2020,69.25319
mex,1960,51.3567
mex,1961,51.10167
mex,1962,50.83329
mex,1963,50.58289
mex,1964,50.39695
mex,1965,50.29227
mex,1966,50.16373
mex,1967,50.10037
mex,1968,50.0936
mex,1969,50.12604
mex,1970,50.18689
mex,1971,50.1749
mex,1972,50.21482
mex,1973,50.29415
mex,1974,50.40524
mex,1975,50.54895
mex,1976,50.67106
mex,1977,50.83737
mex,1978,51.04792
mex,1979,51.30983
mex,1980,51.63133
mex,1981,52.11872
mex,1982,52.63521
mex,1983,53.18067
mex,1984,53.75474
mex,1985,54.35287
mex,1986,54.9009
mex,1987,55.45473
mex,1988,56.00405
mex,1989,56.53678
mex,1990,57.04667
mex,1991,57.49685
mex,1992,57.94573
mex,1993,58.39205
mex,1994,58.82129
mex,1995,59.22457
mex,1996,59.69871
mex,1997,60.12506
mex,1998,60.51769
mex,1999,60.89682
mex,2000,61.27211
mex,2001,61.7131
mex,2002,62.12448
mex,2003,62.51223
mex,2004,62.88303
mex,2005,63.2407
mex,2006,63.58255
mex,2007,63.95417
mex,2008,64.33681
mex,2009,64.70023
mex,2010,65.02552
mex,2011,65.35231
mex,2012,65.62758
mex,2013,65.8626
mex,2014,66.07913
mex,2015,66.28713
mex,2016,66.45324
mex,2017,66.62953
mex,2018,66.80114
mex,2019,66.94619
mex,2020,67.05547
mkd,1960,57.33056
mkd,1961,57.55323
mkd,1962,57.7054
mkd,1963,57.87229
mkd,1964,58.16372
mkd,1965,58.61523
mkd,1966,59.03924
mkd,1967,59.58769
mkd,1968,60.21441
mkd,1969,60.83868
mkd,1970,61.41629
mkd,1971,61.81431
mkd,1972,62.22742
mkd,1973,62.59533
mkd,1974,62.86536
mkd,1975,63.02748
mkd,1976,63.30243
mkd,1977,63.43894
mkd,1978,63.52664
mkd,1979,63.69412
mkd,1980,63.99946
mkd,1981,64.4002
mkd,1982,64.90694
mkd,1983,65.45983
mkd,1984,65.9587
mkd,1985,66.34945
mkd,1986,66.50667
mkd,1987,66.60503
mkd,1988,66.64489
mkd,1989,66.63739
mkd,1990,66.59184
mkd,1991,66.46188
mkd,1992,66.2851
mkd,1993,66.09455
mkd,1994,65.93593
mkd,1995,65.83111
mkd,1996,65.92254
mkd,1997,66.10838
mkd,1998,66.35428
mkd,1999,66.60745
mkd,2000,66.84084
mkd,2001,67.09195
mkd,2002,67.29134
mkd,2003,67.47332
mkd,2004,67.69089
mkd,2005,67.96566
mkd,2006,68.25261
mkd,2007,68.62105
mkd,2008,69.0181
mkd,2009,69.36462
mkd,2010,69.61476
mkd,2011,69.83352
mkd,2012,69.92708
mkd,2013,69.90833
mkd,2014,69.81722
mkd,2015,69.67568
mkd,2016,69.3994
mkd,2017,69.12011
mkd,2018,68.83261
mkd,2019,68.52461
mkd,2020,68.19637
mli,1960,56.90027
mli,1961,56.62344
mli,1962,56.37933
mli,1963,56.19181
mli,1964,56.12121
mli,1965,56.18959
mli,1966,55.81719
mli,1967,55.63629
mli,1968,55.59312
mli,1969,55.61582
mli,1970,55.66271
mli,1971,55.28322
mli,1972,55.01047
mli,1973,54.81507
mli,1974,54.68317
mli,1975,54.60959
mli,1976,54.13231
mli,1977,53.77827
mli,1978,53.51964
mli,1979,53.33103
mli,1980,53.19868
mli,1981,52.75942
mli,1982,52.42246
mli,1983,52.17493
mli,1984,52.0159
mli,1985,51.9479
mli,1986,51.47648
mli,1987,51.12736
mli,1988,50.8734
mli,1989,50.67723
mli,1990,50.51579
mli,1991,50.42691
mli,1992,50.39758
mli,1993,50.41846
mli,1994,50.49487
mli,1995,50.62869
mli,1996,50.56738
mli,1997,50.60645
mli,1998,50.70689
mli,1999,50.82136
mli,2000,50.9229
mli,2001,50.8721
mli,2002,50.839
mli,2003,50.81747
mli,2004,50.80978
mli,2005,50.81447
mli,2006,50.60402
mli,2007,50.44786
mli,2008,50.33735
mli,2009,50.27199
mli,2010,50.25572
mli,2011,50.0621
mli,2012,49.9601
mli,2013,49.92976
mli,2014,49.94949
mli,2015,50.0094
mli,2016,50.0965
mli,2017,50.21887
mli,2018,50.38818
mli,2019,50.61996
mli,2020,50.9147
mlt,1960,54.67028
mlt,1961,55.44031
mlt,1962,56.52827
mlt,1963,57.84298
mlt,1964,59.17527
mlt,1965,60.38174
mlt,1966,61.07714
mlt,1967,61.76126
mlt,1968,62.40024
mlt,1969,62.95095
mlt,1970,63.37021
mlt,1971,64.03123
mlt,1972,64.43474
mlt,1973,64.69235
mlt,1974,64.95444
mlt,1975,65.29235
mlt,1976,65.4836
mlt,1977,65.82508
mlt,1978,66.21835
mlt,1979,66.5106
mlt,1980,66.63479
mlt,1981,66.59378
mlt,1982,66.47063
mlt,1983,66.31746
mlt,1984,66.20802
mlt,1985,66.15091
mlt,1986,66.01561
mlt,1987,65.89809
mlt,1988,65.81076
mlt,1989,65.76444
mlt,1990,65.75622
mlt,1991,65.74815
mlt,1992,65.78018
mlt,1993,65.83435
mlt,1994,65.88783
mlt,1995,65.928
mlt,1996,66.07548
mlt,1997,66.19819
mlt,1998,66.31332
mlt,1999,66.45226
mlt,2000,66.62903
mlt,2001,66.768
mlt,2002,66.9413
mlt,2003,67.13982
mlt,2004,67.33856
mlt,2005,67.51712
mlt,2006,67.77628
mlt,2007,67.98199
mlt,2008,68.06629
mlt,2009,67.98762
mlt,2010,67.74152
mlt,2011,67.41658
mlt,2012,67.00222
mlt,2013,66.49543
mlt,2014,65.94005
mlt,2015,65.39051
mlt,2016,64.84563
mlt,2017,64.35071
mlt,2018,63.87792
mlt,2019,63.3888
mlt,2020,62.85873
mmr,1960,55.71111
mmr,1961,55.2278
mmr,1962,54.67089
mmr,1963,54.13817
mmr,1964,53.76649
mmr,1965,53.60323
mmr,1966,53.38972
mmr,1967,53.36589
mmr,1968,53.47614
mmr,1969,53.63544
mmr,1970,53.79971
mmr,1971,53.82668
mmr,1972,53.9129
mmr,1973,54.03875
mmr,1974,54.19366
mmr,1975,54.37348
mmr,1976,54.49239
mmr,1977,54.63855
mmr,1978,54.81519
mmr,1979,55.02921
mmr,1980,55.28112
mmr,1981,55.45781
mmr,1982,55.67757
mmr,1983,55.94288
mmr,1984,56.26156
mmr,1985,56.63851
mmr,1986,56.92791
mmr,1987,57.30851
mmr,1988,57.75267
mmr,1989,58.22672
mmr,1990,58.71585
mmr,1991,59.15285
mmr,1992,59.58154
mmr,1993,60.01851
mmr,1994,60.48152
mmr,1995,60.97032
mmr,1996,61.46374
mmr,1997,61.96389
mmr,1998,62.46258
mmr,1999,62.94674
mmr,2000,63.40741
mmr,2001,63.6743
mmr,2002,63.93145
mmr,2003,64.1738
mmr,2004,64.40416
mmr,2005,64.63285
mmr,2006,64.7794
mmr,2007,64.95687
mmr,2008,65.16492
mmr,2009,65.39732
mmr,2010,65.64805
mmr,2011,66.0081
mmr,2012,66.3657
mmr,2013,66.72009
mmr,2014,67.06735
mmr,2015,67.39782
mmr,2016,67.65976
mmr,2017,67.8812
mmr,2018,68.07086
mmr,2019,68.23498
mmr,2020,68.37444
mne,1960,60.03494
mne,1961,59.96095
mne,1962,59.81091
mne,1963,59.65574
mne,1964,59.61996
mne,1965,59.78532
mne,1966,59.74961
mne,1967,59.90121
mne,1968,60.19683
mne,1969,60.50437
mne,1970,60.71647
mne,1971,61.16178
mne,1972,61.50589
mne,1973,61.78849
mne,1974,62.09822
mne,1975,62.49067
mne,1976,62.74482
mne,1977,63.10458
mne,1978,63.52866
mne,1979,63.93351
mne,1980,64.27395
mne,1981,64.71571
mne,1982,65.05938
mne,1983,65.33232
mne,1984,65.58959
mne,1985,65.85311
mne,1986,65.72441
mne,1987,65.68341
mne,1988,65.70295
mne,1989,65.71635
mne,1990,65.69304
mne,1991,65.94255
mne,1992,66.07414
mne,1993,66.13096
mne,1994,66.17751
mne,1995,66.23942
mne,1996,66.25084
mne,1997,66.30744
mne,1998,66.39886
mne,1999,66.4872
mne,2000,66.54231
mne,2001,66.48082
mne,2002,66.3983
mne,2003,66.30803
mne,2004,66.24829
mne,2005,66.25322
mne,2006,66.32522
mne,2007,66.46858
mne,2008,66.65534
mne,2009,66.84319
mne,2010,66.99525
mne,2011,66.99519
mne,2012,66.99788
mne,2013,66.97414
mne,2014,66.88365
mne,2015,66.70252
mne,2016,66.48412
mne,2017,66.14099
mne,2018,65.73118
mne,2019,65.34197
mne,2020,65.01816
mng,1960,57.84045
mng,1961,56.88507
mng,1962,55.73607
mng,1963,54.55088
mng,1964,53.55666
mng,1965,52.85027
mng,1966,51.98435
mng,1967,51.51889
mng,1968,51.28812
mng,1969,51.06968
mng,1970,50.76922
mng,1971,50.47144
mng,1972,50.07228
mng,1973,49.70104
mng,1974,49.54561
mng,1975,49.67735
mng,1976,49.79013
mng,1977,50.19898
mng,1978,50.78015
mng,1979,51.35999
mng,1980,51.85097
mng,1981,52.23955
mng,1982,52.55609
mng,1983,52.84645
mng,1984,53.1777
mng,1985,53.57351
mng,1986,53.83906
mng,1987,54.15868
mng,1988,54.53337
mng,1989,54.97625
mng,1990,55.50052
mng,1991,55.70277
mng,1992,56.10907
mng,1993,56.63769
mng,1994,57.1872
mng,1995,57.72067
mng,1996,58.52328
mng,1997,59.16826
mng,1998,59.76824
mng,1999,60.49599
mng,2000,61.43022
mng,2001,62.48245
mng,2002,63.72913
mng,2003,65.06201
mng,2004,66.28559
mng,2005,67.28042
mng,2006,68.06508
mng,2007,68.60257
mng,2008,68.92091
mng,2009,69.08993
mng,2010,69.14559
mng,2011,68.92787
mng,2012,68.64643
mng,2013,68.28766
mng,2014,67.84792
mng,2015,67.3492
mng,2016,66.7494
mng,2017,66.18174
mng,2018,65.64535
mng,2019,65.15257
mng,2020,64.72311
moz,1960,55.14259
moz,1961,54.9037
moz,1962,54.72581
moz,1963,54.5954
moz,1964,54.5057
moz,1965,54.45397
moz,1966,54.18869
moz,1967,54.01633
moz,1968,53.91236
moz,1969,53.85155
moz,1970,53.8213
moz,1971,53.61049
moz,1972,53.46929
moz,1973,53.38815
moz,1974,53.36012
moz,1975,53.37666
moz,1976,53.30416
moz,1977,53.31649
moz,1978,53.39286
moz,1979,53.51635
moz,1980,53.67864
moz,1981,53.38476
moz,1982,53.16005
moz,1983,53.00621
moz,1984,52.93821
