geo,time,nv_agr_totl_kn
fji,2000,727417300
fji,2001,686013000
fji,2002,718251500
fji,2003,687277400
fji,2004,722834400
fji,2005,728997600
fji,2006,765411600
fji,2007,727919500
fji,2008,719479400
fji,2009,661268700
fji,2010,643756000
fji,2011,682689300
fji,2012,728720400
fji,2013,742394200
fji,2014,742394200
fji,2015,764083800
fji,2016,680739100
fji,2017,754158500
fji,2018,781941600
fji,2019,816645700
fji,2020,839492004.33676
fra,1960,13578078300
fra,1961,12870096500
fra,1962,14011084900
fra,1963,13294674900
fra,1964,13432689200
fra,1965,13904677000
fra,1966,13836196600
fra,1967,14926614900
fra,1968,15565062700
fra,1969,15240571100
fra,1970,15589294000
fra,1971,15561902000
fra,1972,16782960000
fra,1973,18018767000
fra,1974,17258108000
fra,1975,16205618000
fra,1976,15736790000
fra,1977,16096049000
fra,1978,18449667000
fra,1979,20009966000
fra,1980,19665457000
fra,1981,19436838000
fra,1982,22672272000
fra,1983,21168865000
fra,1984,22162357000
fra,1985,23440306000
fra,1986,23474019000
fra,1987,24195697000
fra,1988,23821689000
fra,1989,24746701000
fra,1990,26424997000
fra,1991,23953382000
fra,1992,27454310000
fra,1993,25816048000
fra,1994,25958277000
fra,1995,27073980000
fra,1996,28863952000
fra,1997,28840774000
fra,1998,29739447000
fra,1999,31249176000
fra,2000,30963665000
fra,2001,30074474000
fra,2002,31787537000
fra,2003,26940180000
fra,2004,32679889000
fra,2005,30779295000
fra,2006,30843561000
fra,2007,30602300000
fra,2008,31971907000
fra,2009,34057925000
fra,2010,32901133000
fra,2011,34213849000
fra,2012,31334513000
fra,2013,30730832000
fra,2014,35249483000
fra,2015,35299000000
fra,2016,30935220000
fra,2017,33482690000
fra,2018,34793299000
fra,2019,33989445000
fra,2020,33939928000
fsm,1995,57048700
fsm,1996,54525500
fsm,1997,49855100
fsm,1998,57473400
fsm,1999,52404300
fsm,2000,56064700
fsm,2001,54249200
fsm,2002,55284400
fsm,2003,56938800
fsm,2004,52754200
fsm,2005,54966600
fsm,2006,55022700
fsm,2007,58177000
fsm,2008,58106500
fsm,2009,57940500
fsm,2010,56134100
fsm,2011,62043100
fsm,2012,61142900
fsm,2013,57699200
fsm,2014,60929600
fsm,2015,66742200
fsm,2016,63540200
fsm,2017,62981300
fsm,2018,63069000
fsm,2019,64766600
fsm,2020,60305000
gab,1980,164501320800
gab,1981,164805952800
gab,1982,160236471700
gab,1983,167547641500
gab,1984,173031018900
gab,1985,180799136800
gab,1986,178209764200
gab,1987,174706495300
gab,1988,193136735800
gab,1989,176686603800
gab,1990,175468075500
gab,1991,176991235800
gab,1992,187653358500
gab,1993,195726108500
gab,1994,198620113200
gab,1995,196030740600
gab,1996,197858533000
gab,1997,206388231100
gab,1998,208216023600
gab,1999,208520655700
gab,2000,219487410400
gab,2001,226037000000
gab,2002,217866000000
gab,2003,220386000000
gab,2004,219260000000
gab,2005,247041657800
gab,2006,254635129600
gab,2007,269747938600
gab,2008,251428271300
gab,2009,233845678300
gab,2010,221677785400
gab,2011,226667814600
gab,2012,237307468200
gab,2013,248065506000
gab,2014,272098182000
gab,2015,294540386200
gab,2016,328871584000
gab,2017,368919835000
gab,2018,403933573300
gab,2019,435721139000
gab,2020,461230338500
gbm,2012,27315000
gbm,2013,26407000
gbm,2014,20768000
gbm,2015,21903000
gbm,2016,29269000
gbm,2017,20797000
gbm,2018,21811000
gbm,2019,16850000
gbr,1990,7090321000
gbr,1991,7390415000
gbr,1992,7691304000
gbr,1993,7106199000
gbr,1994,7049832000
gbr,1995,6933923000
gbr,1996,6631218000
gbr,1997,6674951000
gbr,1998,7667104000
gbr,1999,8681553000
gbr,2000,9470473000
gbr,2001,9607676000
gbr,2002,11941851000
gbr,2003,11453921000
gbr,2004,10239670000
gbr,2005,11339013000
gbr,2006,11132351000
gbr,2007,9616252000
gbr,2008,12032749000
gbr,2009,11222390000
gbr,2010,9497914000
gbr,2011,11977867000
gbr,2012,10183931000
gbr,2013,10033007000
gbr,2014,14166263000
gbr,2015,12278000000
gbr,2016,10821070000
gbr,2017,11458209000
gbr,2018,10213945000
gbr,2019,11835519000
gbr,2020,10737890000
geo,2003,2338648300
geo,2004,2157928400
geo,2005,2410388300
geo,2006,2128285800
geo,2007,2195043800
geo,2008,2099141400
geo,2009,1962885300
geo,2010,2296800000
geo,2011,2497200000
geo,2012,2366300000
geo,2013,2681000000
geo,2014,2655000000
geo,2015,2651500000
geo,2016,2578900000
geo,2017,2380207500
geo,2018,2708657900
geo,2019,2726347800
geo,2020,2946089800
gha,2006,19466398700
gha,2007,19132032800
gha,2008,20548614400
gha,2009,22033363300
gha,2010,23195969900
gha,2011,23392234200
gha,2012,23930711700
gha,2013,25355886800
gha,2014,25584208200
gha,2015,26110539300
gha,2016,26824149300
gha,2017,28490958800
gha,2018,29880099400
gha,2019,31271050300
gha,2020,33583145300
gin,1986,2625113493489.60938
gin,1987,2987431204002.16943
gin,1988,2817621816365.77002
gin,1989,2968128323176.00977
gin,1990,3068757673692.7002
gin,1991,3178137402700
gin,1992,3303469170600
gin,1993,3442917096900
gin,1994,3592874941000
gin,1995,3702595734200
gin,1996,3862434272300
gin,1997,4112648515300
gin,1998,4303100802000
gin,1999,4587331617300
gin,2000,4722502090300
gin,2001,5002363888800
gin,2002,5213016890200
gin,2003,5396841446400
gin,2004,5569931316000
gin,2005,5644555883700
gin,2006,5813871661300
gin,2007,5910275591700
gin,2008,6165022580600
gin,2009,5758987612900
gin,2010,6861695986000
gin,2011,7298728226500
gin,2012,7642956815900
gin,2013,8135373025000
gin,2014,8405527493100
gin,2015,9044684611800
gin,2016,9481428062400
gin,2017,11235295392000
gin,2018,11868300650000
gin,2019,12922636738400
gin,2020,13722586288500
gmb,1967,4580798081.09511
gmb,1968,5019761423.6471
gmb,1969,5143662756.7878
gmb,1970,5465805086.00945
gmb,1971,5462265210.34031
gmb,1972,5472885121.58377
gmb,1973,5975569352.77673
gmb,1974,6326032677.00379
gmb,1975,7111918899.64162
gmb,1976,7511942188.65287
gmb,1977,7324320535.34329
gmb,1978,7363261157.35611
gmb,1979,8435889815.58004
gmb,1980,8102418974.66181
gmb,1981,6457013477.24672
gmb,1982,7550528652.55715
gmb,1983,9789596653.54177
gmb,1984,9578965239.91071
gmb,1985,8742456293.92703
gmb,1986,8522266306.43395
gmb,1987,8287208500.04724
gmb,1988,8138108504.82433
gmb,1989,8460581400.56303
gmb,1990,8276806597.84813
gmb,1991,8370427700
gmb,1992,8138108500
gmb,1993,7756688700
gmb,1994,8235197300
gmb,1995,8017905100
gmb,1996,7820272600
gmb,1997,8618287200
gmb,1998,8363017700
gmb,1999,10879272900
gmb,2000,11694840800
gmb,2001,12704476200
gmb,2002,10407105400
gmb,2003,12432522300
gmb,2004,13264082400
gmb,2005,12881915100
gmb,2006,10732927900
gmb,2007,10282300300
gmb,2008,13467057400
gmb,2009,15476152600
gmb,2010,17303508900
gmb,2011,12503887000
gmb,2012,13317496500
gmb,2013,12970404900
gmb,2014,11364069500
gmb,2015,11812967600
gmb,2016,11785258700
gmb,2017,11269163900
gmb,2018,11685136900
gmb,2019,11672049300
gmb,2020,13032960600
gnb,2000,116983000000
gnb,2001,118889000000
gnb,2002,118517000000
gnb,2003,123700000000
gnb,2004,121540000000
gnb,2005,137296000000
gnb,2006,136601000000
gnb,2007,139589000000
gnb,2008,143738000000
gnb,2009,148960000000
gnb,2010,150036000000
gnb,2011,164368000000
gnb,2012,164281889600
gnb,2013,170407000000
gnb,2014,159368000000
gnb,2015,164003000000
gnb,2016,172743000000
gnb,2017,172214000000
gnb,2018,185214425100
gnb,2019,195972234600
gnb,2020,194439241800
gnq,2006,80075000000
gnq,2007,85394000000
gnq,2008,67351000000
gnq,2009,61525000000
gnq,2010,72906000000
gnq,2011,81395000000
gnq,2012,88021000000
gnq,2013,94891434600
gnq,2014,101705000000
gnq,2015,113655955100
gnq,2016,119820010000
gnq,2017,116531038300
gnq,2018,113676000000
gnq,2019,107073000000
gnq,2020,107638000000
grc,1995,7635742000
grc,1996,7498289000
grc,1997,7578586000
grc,1998,7692227000
grc,1999,7932004000
grc,2000,7678844000
grc,2001,7635975000
grc,2002,7461689000
grc,2003,7450693000
grc,2004,7573130000
grc,2005,7844365000
grc,2006,6766493000
grc,2007,5898744000
grc,2008,5967550000
grc,2009,6263729000
grc,2010,6556714000
grc,2011,6741743000
grc,2012,7145865000
grc,2013,6644245000
grc,2014,6985230000
grc,2015,6816133000
grc,2016,6309204000
grc,2017,7131105000
grc,2018,6987055000
grc,2019,7355611000
grc,2020,7045605000
grd,1977,122934920
grd,1978,106059561
grd,1979,113194481
grd,1980,119928263
grd,1981,129690813
grd,1982,112573125
grd,1983,108003446
grd,1984,122685474
grd,1985,110741273
grd,1986,104564912
grd,1987,111722581
grd,1988,113079506
grd,1989,118097070
grd,1990,115906716
grd,1991,113190900
grd,1992,110125500
grd,1993,105546300
grd,1994,99068100
grd,1995,105854100
grd,1996,97526600
grd,1997,96585600
grd,1998,95339700
grd,1999,104731000
grd,2000,102442100
grd,2001,99764000
grd,2002,102829500
grd,2003,108863200
grd,2004,99995500
grd,2005,56232000
grd,2006,73395000
grd,2007,74604300
grd,2008,81810800
grd,2009,91730100
grd,2010,85729300
grd,2011,84386400
grd,2012,87878200
grd,2013,95262300
grd,2014,132030700
grd,2015,176736500
grd,2016,158130000
grd,2017,133799400
grd,2018,137587600
grd,2019,134560000
grd,2020,115134300
grl,2003,1599200000
grl,2004,1630900000
grl,2005,1795200000
grl,2006,2041800000
grl,2007,1778000000
grl,2008,1901100000
grl,2009,1688300000
grl,2010,1886200000
grl,2011,1807500000
grl,2012,1772100000
grl,2013,1702200000
grl,2014,2027000000
grl,2015,1616400000
grl,2016,1890700000
grl,2017,1941000000
grl,2018,1961200000
grl,2019,1890800000
gtm,1960,7885569084.08896
gtm,1961,8021911837.82203
gtm,1962,8302034222.76452
gtm,1963,9506808373.9331
gtm,1964,9539034842.99727
gtm,1965,9653066964.30129
gtm,1966,10106716490.3586
gtm,1967,10116632326.9937
gtm,1968,11209853316.0171
gtm,1969,11475101946.0069
gtm,1970,12139463000.5607
gtm,1971,12997182869.4997
gtm,1972,14246578285.5263
gtm,1973,15000181869.7964
gtm,1974,15959539064.2454
gtm,1975,16358651488.8095
gtm,1976,17094902358.968
gtm,1977,17761742372.6807
gtm,1978,18321987142.5657
gtm,1979,18842568565.9102
gtm,1980,19137564705.8053
gtm,1981,19370586866.731
gtm,1982,18788031464.417
gtm,1983,18465766773.7752
gtm,1984,18753326036.194
gtm,1985,18822736892.6399
gtm,1986,18666562465.6366
gtm,1987,19395376458.3188
gtm,1988,20267970082.21049
gtm,1989,20890188831.065
gtm,1990,21745429740.8452
gtm,1991,22419706600
gtm,1992,23089025600
gtm,1993,23597212200
gtm,1994,24174809800
gtm,1995,25022613800
gtm,1996,25662185300
gtm,1997,26415788800
gtm,1998,27399935600
gtm,1999,27977533000
gtm,2000,28703868200
gtm,2001,29036048600
gtm,2002,30590939900
gtm,2003,31358807000
gtm,2004,32660416500
gtm,2005,33355155900
gtm,2006,33772707300
gtm,2007,35758158100
gtm,2008,36074758700
gtm,2009,37447124600
gtm,2010,37353548300
gtm,2011,39230360400
gtm,2012,41168125500
gtm,2013,43121567000
gtm,2014,43813823000
gtm,2015,44964258000
gtm,2016,46038319000
gtm,2017,47561009000
gtm,2018,48756055000
gtm,2019,49766669000
gtm,2020,51222450000
guy,1960,91693417181.8864
guy,1961,96783002251.7509
guy,1962,95917100522.5253
guy,1963,88576235109.42329
guy,1964,87692236958.9258
guy,1965,95300672795.85779
guy,1966,88785667104.49921
guy,1967,91643832452.99471
guy,1968,85538388603.18678
guy,1969,93859802053.98659
guy,1970,92122786184.6817
guy,1971,102311124821.451
guy,1972,94963443178.7708
guy,1973,91005272027.9326
guy,1974,164872778695.961
guy,1975,185715792993.888
guy,1976,136479787753.60001
guy,1977,119964090216.21001
guy,1978,127297310760.06
guy,1979,122748987779.32001
guy,1980,129771067490.664
guy,1981,119588449140.67799
guy,1982,111598357907.99699
guy,1983,102108455595.32899
guy,1984,102075898075.22701
guy,1985,112775587581.91299
guy,1986,112096504003.75101
guy,1987,129583099936.181
guy,1988,109115085124.85201
guy,1989,106399778859.073
guy,1990,90309075061.8593
guy,1991,103382772000
guy,1992,131541503600
guy,1993,138581186500
guy,1994,154068488800
guy,1995,166337650400
guy,1996,179109646600
guy,1997,185043093600
guy,1998,173176199500
guy,1999,198519058200
guy,2000,178305111500
guy,2001,184942526700
guy,2002,196105452400
guy,2003,192686177800
guy,2004,198820758900
guy,2005,171567129300
guy,2006,178410231200
guy,2007,179410000000
guy,2008,183610000000
guy,2009,189529000000
guy,2010,192721000000
guy,2011,201633000000
guy,2012,211235000000
guy,2013,219803000000
guy,2014,236671000000
guy,2015,244364000000
guy,2016,217221000000
guy,2017,244734000000
guy,2018,260963000000
guy,2019,259670000000
guy,2020,270445000000
hkg,2000,3594000000
hkg,2001,3604000000
hkg,2002,3509000000
hkg,2003,3323000000
hkg,2004,3336000000
hkg,2005,3328000000
hkg,2006,3217000000
hkg,2007,3077000000
hkg,2008,2555000000
hkg,2009,2438000000
hkg,2010,2532000000
hkg,2011,2553000000
hkg,2012,2471000000
hkg,2013,2592000000
hkg,2014,2436000000
hkg,2015,2270000000
hkg,2016,2226000000
hkg,2017,2111000000
hkg,2018,2073000000
hkg,2019,2057000000
hkg,2020,2157000000
hnd,1960,4440732700
hnd,1961,4730585600
hnd,1962,4955406800
hnd,1963,5135638000
hnd,1964,5455225300
hnd,1965,6315506800
hnd,1966,6828328200
hnd,1967,7094029100
hnd,1968,7605921800
hnd,1969,7308634000
hnd,1970,6986262300
hnd,1971,7617998800
hnd,1972,7766642700
hnd,1973,8212574300
hnd,1974,7478645200
hnd,1975,6976972100
hnd,1976,7757352400
hnd,1977,8221864500
hnd,1978,10831550473.3033
hnd,1979,11610771397.6871
hnd,1980,11895765737.9868
hnd,1981,11713182126.5094
hnd,1982,11408884337.6475
hnd,1983,11347122528.0143
hnd,1984,11494370774.52
hnd,1985,11762785895.7557
hnd,1986,11865141477.1566
hnd,1987,12668592158.5907
hnd,1988,12565473193.3739
hnd,1989,13003973384.1756
hnd,1990,13226879387.1223
hnd,1991,12909896600
hnd,1992,14020177800
hnd,1993,13793171900
hnd,1994,13507420200
hnd,1995,14417681200
hnd,1996,15273980100
hnd,1997,15036757900
hnd,1998,15665046700
hnd,1999,12877984600
hnd,2000,15328900000
hnd,2001,15654000000
hnd,2002,16358900000
hnd,2003,16743200000
hnd,2004,17952300000
hnd,2005,17540500000
hnd,2006,18869700000
hnd,2007,19915400000
hnd,2008,20299100000
hnd,2009,19903700000
hnd,2010,20256700000
hnd,2011,21570200000
hnd,2012,23874500000
hnd,2013,24695800000
hnd,2014,25390900000
hnd,2015,26058900000
hnd,2016,27303100000
hnd,2017,30128900000
hnd,2018,30922100000
hnd,2019,30602300000
hnd,2020,28687300000
hrv,1995,12405314175.6363
hrv,1996,12719745378.3585
hrv,1997,12920454158.1414
hrv,1998,13572465341.5381
hrv,1999,12986301628.662
hrv,2000,13135218533.1901
hrv,2001,13372326572.6908
hrv,2002,13980748299.8196
hrv,2003,12963399498.4753
hrv,2004,14784454554.483
hrv,2005,14141606547.0639
hrv,2006,15380866209.8592
hrv,2007,14638420142.1476
hrv,2008,15696044214.6502
hrv,2009,15314011924.5101
hrv,2010,13934498629.0719
hrv,2011,13561232179.0474
hrv,2012,11043103603.1038
hrv,2013,11608561604.5753
hrv,2014,9995777751.71164
hrv,2015,10232974470.6292
hrv,2016,10889925374.1652
hrv,2017,10641648785.3058
hrv,2018,11298339380.0692
hrv,2019,11502738583.829
hrv,2020,11919898426.0337
hti,1988,120208275479.45399
hti,1989,118634171475.7
hti,1990,113665340302.92999
hti,1991,115327040481.70799
hti,1992,109120798323.55499
hti,1993,110832167247.812
hti,1994,106774313765.715
hti,1995,106869391279.832
hti,1996,107900527219.495
hti,1997,106265359186.054
hti,1998,106033394860.179
hti,1999,103024406711.774
hti,2000,99274558900
hti,2001,97306259300
hti,2002,94303288500
hti,2003,104543056000
hti,2004,97847009500
hti,2005,108913496300
hti,2006,105860483700
hti,2007,115080417800
hti,2008,108122973300
hti,2009,111159322300
hti,2010,112964716800
hti,2011,112989319500
hti,2012,110976987600
hti,2013,115878525500
hti,2014,109199036600
hti,2015,104545677600
hti,2016,105658495100
hti,2017,106937572300
hti,2018,108449332300
hti,2019,106377080600
hti,2020,103759649200
hun,1995,1043669000000
hun,1996,1091639000000
hun,1997,1046129000000
hun,1998,1093843000000
hun,1999,1123697000000
hun,2000,1009899000000
hun,2001,1141373000000
hun,2002,960873000000
hun,2003,985312000000
hun,2004,1479069000000
hun,2005,1393880000000
hun,2006,1305170000000
hun,2007,1043731000000
hun,2008,1613604000000
hun,2009,1435805000000
hun,2010,1108537000000
hun,2011,1288030000000
hun,2012,1010053000000
hun,2013,1155067000000
hun,2014,1327735000000
hun,2015,1325029000000
hun,2016,1491694000000
hun,2017,1391654000000
hun,2018,1464172000000
hun,2019,1435246000000
hun,2020,1310790000000
idn,1960,214334541035000
idn,1961,217899992050300
idn,1962,225030894081000
idn,1963,216677551702200
idn,1964,237968387765100
idn,1965,229513175357400
idn,1966,240515138490400
idn,1967,236440337330000
idn,1968,259972314031100
idn,1969,264963945452500
idn,1970,275762168527500
idn,1971,286254781515400
idn,1972,292366983256000
idn,1973,308666187897400
idn,1974,320169983092100
idn,1975,320192762884600
idn,1976,335284375392500
idn,1977,339566976375800
idn,1978,357050467092500
idn,1979,370809461741300
idn,1980,390092556062700
idn,1981,409295921110500
idn,1982,417986411935800
idn,1983,438009849512300
idn,1984,456450215319200
idn,1985,475864500700100
idn,1986,488170406000600
idn,1987,498634493777600
idn,1988,523049054844600
idn,1989,540409479453100
idn,1990,551236013248800
idn,1991,558785739161500
idn,1992,597308573145600
idn,1993,605785371867900
idn,1994,609153163496300
idn,1995,635803717138400
idn,1996,655761837996300
idn,1997,662338175462100
idn,1998,653519040825900
idn,1999,667653902699800
idn,2000,680224559950700
idn,2001,702372566090300
idn,2002,726597339944300
idn,2003,754121727517600
idn,2004,775379735166800
idn,2005,796455162935400
idn,2006,823186802470300
idn,2007,851754906990100
idn,2008,892881809382200
idn,2009,928220427620300
idn,2010,956119700000000
idn,2011,993857300000000
idn,2012,1039440700000000
idn,2013,1083141800000000
idn,2014,1129052700000000
idn,2015,1171445800000000
idn,2016,1210955500000000
idn,2017,1258375700000000
idn,2018,1307253000000000
idn,2019,1354399100000000
idn,2020,1378131300000000
ind,1960,3985661717529.83984
ind,1961,3989017941357
ind,1962,3909672432399.64014
ind,1963,4001129531689.7998
ind,1964,4370204710596.28955
ind,1965,3887638093360.44971
ind,1966,3832333361599.81982
ind,1967,4402234759729.41992
ind,1968,4395266947218.68018
ind,1969,4677773439800.66016
ind,1970,5009528868976.86035
ind,1971,4915481640428.78027
ind,1972,4668799189132.37988
ind,1973,5005041743642.71973
ind,1974,4928797093656.09961
ind,1975,5564108375721.58008
ind,1976,5242604021495.74023
ind,1977,5768765067790.91016
ind,1978,5901591273820.21973
ind,1979,5147681256297.09961
ind,1980,5811126015834.07031
ind,1981,6078535050201.13965
ind,1982,6061464400216.12012
ind,1983,6674943641304.13965
ind,1984,6780747663456.00977
ind,1985,6802057740959.87988
ind,1986,6774204372277.78027
ind,1987,6666643785741.87012
ind,1988,7709283372468.26855
ind,1989,7800958681309.40918
ind,1990,8114174646050.5791
ind,1991,7955746340700
ind,1992,8484883569500
ind,1993,8766811375500
ind,1994,9180252458500
ind,1995,9116415088100
ind,1996,10020790744800
ind,1997,9764887021900
ind,1998,10382072259100
ind,1999,10659182988600
ind,2000,10658370956500
ind,2001,11298628846600
ind,2002,10552440901500
ind,2003,11507287080600
ind,2004,11528406722800
ind,2005,12082849771200
ind,2006,12437940014700
ind,2007,13122832275400
ind,2008,13090787072200
ind,2009,12975557643800
ind,2010,14116337308400
ind,2011,15019473219500
ind,2012,15242881950200
ind,2013,16091982978500
ind,2014,16057152172400
ind,2015,16161459322500
ind,2016,17260043995500
ind,2017,18400228956000
ind,2018,18871449905100
ind,2019,19685708869500
ind,2020,20400791946300
irl,1995,2375575000
irl,1996,2377801000
irl,1997,2482697000
irl,1998,2493173000
irl,1999,2167853000
irl,2000,2183695000
irl,2001,1907898000
irl,2002,1903895000
irl,2003,1999518000
irl,2004,2396885000
irl,2005,1851663000
irl,2006,1585610000
irl,2007,1720876000
irl,2008,1814957000
irl,2009,1529788000
irl,2010,1812569000
irl,2011,2108406000
irl,2012,1725779000
irl,2013,1760034000
irl,2014,2229311000
irl,2015,2355214000
irl,2016,2589295000
irl,2017,2737682000
irl,2018,2476815000
irl,2019,3110719000
irl,2020,3051570000
irn,1960,47503090868737.69531
irn,1961,48145090860120.09375
irn,1962,48439557451547.69531
irn,1963,49648649809563.89844
irn,1964,48697818128115.89844
irn,1965,52323279946611
irn,1966,54304760290278
irn,1967,58634718435063.89844
irn,1968,64195838497811.10156
irn,1969,64995263835418.20312
irn,1970,67194693481646.89844
irn,1971,66833154541497.89844
irn,1972,75696532942571.57812
irn,1973,80088422238551.90625
irn,1974,82616917054301.20312
irn,1975,90978662907775.28125
irn,1976,101726712946013
irn,1977,97740034021562.07812
irn,1978,104536281844008
irn,1979,110261445335930
irn,1980,114137488496834
irn,1981,116635200990096
irn,1982,124903239900074
irn,1983,130817725977903
irn,1984,140368410261252
irn,1985,151268040149705
irn,1986,157818529859505
irn,1987,161513943883825
irn,1988,160671520171863
irn,1989,168046808600799
irn,1990,186498629606961
irn,1991,196947350845800
irn,1992,217170814476800
irn,1993,219304331929700
irn,1994,223786870080600
irn,1995,232200761595700
irn,1996,239857959594700
irn,1997,242199047262200
irn,1998,267601222704600
irn,1999,248261566978000
irn,2000,256846692076300
irn,2001,250930199049300
irn,2002,284750674995400
irn,2003,298940762715400
irn,2004,300026565781900
irn,2005,335334157458000
irn,2006,361288717134400
irn,2007,369314370119000
irn,2008,294147024987300
irn,2009,316556461861700
irn,2010,335920047349100
irn,2011,348425223611600
irn,2012,364658703655100
irn,2013,384632916467200
irn,2014,405432766941600
irn,2015,424173216208500
irn,2016,441972088922700
irn,2017,456017693530700
irn,2018,451713677232400
irn,2019,491470391582000
irn,2020,536548085014574
irq,1968,2080091128959.53003
irq,1969,2083647888555.04004
irq,1970,2273014675295.22021
irq,1971,2363160134008.97021
irq,1972,2848228554706.79004
irq,1973,2170481881438.4895
irq,1974,2586745400995.6001
irq,1975,2221870925249.45996
irq,1976,2726194906516.06006
irq,1977,2657757946023.16943
irq,1978,2689891429265.3501
irq,1979,2651380308127.77979
irq,1980,2637398563510.9502
irq,1981,2687806432261.08984
irq,1982,2979951306623.20947
irq,1983,2865644412036.52002
irq,1984,3179865725267.31982
irq,1985,3679897065642.79053
irq,1986,3521805233966.56006
irq,1987,3227943303247.99023
irq,1988,3476180593637.97021
irq,1989,3814195402093.88965
irq,1990,4228619218411.9502
irq,1991,3528796106300
irq,1992,4331765246700
irq,1993,4283319728100
irq,1994,4588219878200
irq,1995,5136696737200
irq,1996,5517024720200
irq,1997,5069976833100
irq,1998,5488570643400
irq,1999,6363288210100
irq,2000,5635053800000
irq,2001,5692833000000
irq,2002,6665386300000
irq,2003,4718909900000
irq,2004,5546198200000
irq,2005,7286558300000
irq,2006,7597524800000
irq,2007,5494212400000
irq,2008,4730388900000
irq,2009,4898773200000
irq,2010,5560828400000
irq,2011,6465656300000
irq,2012,6019561400000
irq,2013,7459173900000
irq,2014,7309016000000
irq,2015,4613210700000
irq,2016,4598970600000
irq,2017,3863223000000
irq,2018,5318242300000
irq,2019,7773136100000
irq,2020,8122949400000
isl,1995,129786085000
isl,1996,134533509000
isl,1997,132161143000
isl,1998,127803589000
isl,1999,124515380000
isl,2000,122000513000
isl,2001,123766895000
isl,2002,126759156000
isl,2003,122775686000
isl,2004,127269922000
isl,2005,126342369000
isl,2006,122751665000
isl,2007,120982057000
isl,2008,123413407000
isl,2009,124244403000
isl,2010,110956206000
isl,2011,104588048000
isl,2012,115926862000
isl,2013,118358694000
isl,2014,117234835000
isl,2015,122723212000
isl,2016,124064183000
isl,2017,124117694000
isl,2018,132345527000
isl,2019,140386342000
isl,2020,139632120000
isr,1995,9511661000
isr,1996,10537223000
isr,1997,10632483000
isr,1998,11505767000
isr,1999,10923210000
isr,2000,11550067000
isr,2001,12434906000
isr,2002,12957062000
isr,2003,12225786000
isr,2004,14224625000
isr,2005,15339297000
isr,2006,15212900000
isr,2007,14995592000
isr,2008,14972200000
isr,2009,17204038000
isr,2010,15557454000
isr,2011,17347869000
isr,2012,16796493000
isr,2013,16470772000
isr,2014,15681627000
isr,2015,14517506000
isr,2016,15094454000
isr,2017,15255823000
isr,2018,14918352000
isr,2019,15122957000
isr,2020,14305272000
ita,1990,27152124000
ita,1991,29452923000
ita,1992,30042093000
ita,1993,29905674000
ita,1994,30341243000
ita,1995,30862400000
ita,1996,31283400000
ita,1997,31947400000
ita,1998,32819500000
ita,1999,34698200000
ita,2000,34528600000
ita,2001,33358900000
ita,2002,31871200000
ita,2003,30698100000
ita,2004,34321600000
ita,2005,32650100000
ita,2006,32449500000
ita,2007,32606800000
ita,2008,33206500000
ita,2009,32704100000
ita,2010,32946300000
ita,2011,33706300000
ita,2012,33066700000
ita,2013,33396800000
ita,2014,32639100000
ita,2015,34187000000
ita,2016,34167700000
ita,2017,32881800000
ita,2018,33491200000
ita,2019,32951800000
ita,2020,30869200000
jam,1966,31440452500
jam,1967,31850623600
jam,1968,33470637700
jam,1969,34991753600
jam,1970,39081822100
jam,1971,40307305000
jam,1972,46911177700
jam,1973,44200112600
jam,1974,42601840200
jam,1975,42471652700
jam,1976,39729032100
jam,1977,38784068500
jam,1978,38999895000
jam,1979,38288255300
jam,1980,36084931500
jam,1981,37004441400
jam,1982,37470296700
jam,1983,38322460700
jam,1984,37992888600
jam,1985,36263370000
jam,1986,36849865300
jam,1987,39722670300
jam,1988,40855087300
jam,1989,43641191500
jam,1990,46026405700
jam,1991,49497634100
jam,1992,50447102000
jam,1993,50200000000
jam,1994,53045000000
jam,1995,55054000000
jam,1996,57142000000
jam,1997,49060000000
jam,1998,47838000000
jam,1999,49139000000
jam,2000,42920000000
jam,2001,45784000000
jam,2002,42611000000
jam,2003,45836000000
jam,2004,40223000000
jam,2005,37093000000
jam,2006,44503000000
jam,2007,40895000000
jam,2008,38373000000
jam,2009,43737000000
jam,2010,43747000000
jam,2011,48252000000
jam,2012,49371000000
jam,2013,48994000000
jam,2014,48733000000
jam,2015,48746000000
jam,2016,55019000000
jam,2017,53093000000
jam,2018,55269000000
jam,2019,55491000000
jam,2020,54694000000
jor,1976,345544733.50548
jor,1977,370226500.18444
jor,1978,460242355.13125
jor,1979,436431709.62919
jor,1980,440755051.76642
jor,1981,417460626.22105
jor,1982,493119113.62257
jor,1983,479277966.03398
jor,1984,449240417.30442
jor,1985,467792071.99776
jor,1986,478084207.38415
jor,1987,580392550.0495
jor,1988,670343877.50172
jor,1989,485892034.229
jor,1990,679926210.44767
jor,1991,717578000
jor,1992,935487400
jor,1993,723224200
jor,1994,622399900
jor,1995,632466200
jor,1996,654631400
jor,1997,599137800
jor,1998,676925700
jor,1999,478471400
jor,2000,504217800
jor,2001,513122600
jor,2002,641048400
jor,2003,716384200
jor,2004,796559700
jor,2005,798721300
jor,2006,903126800
jor,2007,914225500
jor,2008,993045900
jor,2009,1120458300
jor,2010,1197914000
jor,2011,1245111800
jor,2012,1128676900
jor,2013,1088733800
jor,2014,1170942300
jor,2015,1229046700
jor,2016,1276363000
jor,2017,1337321000
jor,2018,1379610100
jor,2019,1415231000
