geo,time,bm_gsr_trvl_zs
phl,2008,34.18302
phl,2009,39.96101
phl,2010,45.65824
phl,2011,45.60201
phl,2012,45.91669
phl,2013,47.99401
phl,2014,50.6539
phl,2015,48.04127
phl,2016,46.08828
phl,2017,45.33382
phl,2018,44.28325
phl,2019,42.64933
phl,2020,22.76968
phl,2021,16.7667
plw,2005,25.85301
plw,2006,24.35438
plw,2007,23.50642
plw,2008,20.16026
plw,2009,17.55637
plw,2010,13.98893
plw,2011,21.17707
plw,2012,22.692
plw,2013,23.6638
plw,2014,21.30462
plw,2015,24.26654
plw,2016,26.55506
plw,2017,25.7781
png,1976,11.14363
png,1977,11.37341
png,1978,8.52018
png,1979,7.02364
png,1980,5.94555
png,1981,5.47751
png,1982,5.58461
png,1983,5.59863
png,1984,6.59545
png,1985,7.18692
png,1986,7.20835
png,1987,8.44939
png,1988,11.00341
png,1989,10.3112
png,1990,12.52896
png,1991,10.40764
png,1992,8.24609
png,1993,8.56814
png,1994,11.60085
png,1995,9.06836
png,1996,9.25205
png,1997,8.40721
png,1998,6.52333
png,1999,7.28621
png,2000,6.51464
png,2001,5.77159
png,2002,7.88298
png,2003,5.95375
png,2004,7.13747
png,2005,4.75736
png,2006,4.01843
png,2007,3.47398
png,2008,4.4873
png,2009,6.13332
png,2010,4.30534
png,2011,5.38353
png,2012,4.16245
png,2013,3.96227
png,2014,5.45395
png,2015,9.33868
png,2016,11.18155
png,2017,9.68007
png,2018,6.93303
pol,1976,14.86014
pol,1977,15.58442
pol,1978,16.56805
pol,1979,15.13688
pol,1980,12.8522
pol,1981,11.58078
pol,1982,7.56646
pol,1983,10.93662
pol,1984,12.14247
pol,1985,9.9675
pol,1986,9.24453
pol,1987,10.00986
pol,1988,10.44093
pol,1989,7.04225
pol,1990,14.85774
pol,1991,4.77622
pol,1992,3.31273
pol,1993,5.20518
pol,1994,8.2923
pol,1995,5.74391
pol,1996,9.19123
pol,1997,10.25596
pol,1998,11.66969
pol,1999,12.30307
pol,2000,36.84971
pol,2001,38.98305
pol,2002,35.39192
pol,2003,28.22249
pol,2004,37.33949
pol,2005,37.05438
pol,2006,37.8006
pol,2007,33.41668
pol,2008,33.67812
pol,2009,31.45981
pol,2010,28.1291
pol,2011,25.63218
pol,2012,26.75103
pol,2013,26.03552
pol,2014,24.2745
pol,2015,24.06111
pol,2016,23.51747
pol,2017,23.49583
pol,2018,22.34161
pol,2019,21.33266
pol,2020,13.16867
prt,1975,23.1447
prt,1976,19.80408
prt,1977,17.18964
prt,1978,18.87466
prt,1979,21.91616
prt,1980,19.07049
prt,1981,15.01766
prt,1982,16.82321
prt,1983,18.19164
prt,1984,17.89097
prt,1985,18.59265
prt,1986,20.66182
prt,1987,19.61142
prt,1988,19.94723
prt,1989,20.63944
prt,1990,21.64502
prt,1991,23.15313
prt,1992,24.63541
prt,1993,34.57916
prt,1994,31.15077
prt,1995,31.81568
prt,1996,35.01702
prt,1997,33.13791
prt,1998,33.55928
prt,1999,34.23403
prt,2000,34.70765
prt,2001,34.62279
prt,2002,32.67645
prt,2003,31.63712
prt,2004,30.92173
prt,2005,32.14923
prt,2006,29.56693
prt,2007,28.74565
prt,2008,27.91651
prt,2009,26.58968
prt,2010,26.45966
prt,2011,26.22739
prt,2012,27.8266
prt,2013,26.94333
prt,2014,26.04089
prt,2015,26.33835
prt,2016,26.57253
prt,2017,27.749
prt,2018,28.74844
prt,2019,28.79704
prt,2020,20.09258
prt,2021,20.28913
pry,1975,21.41561
pry,1976,22.31834
pry,1977,22.88488
pry,1978,20.50209
pry,1979,20.36316
pry,1980,20.957
pry,1981,18.63659
pry,1982,16.89972
pry,1983,28.01779
pry,1984,20.90609
pry,1985,25.84581
pry,1986,21.34282
pry,1987,19.97659
pry,1988,19.58112
pry,1989,24.7117
pry,1990,16.421
pry,1991,16.16337
pry,1992,16.59849
pry,1993,15.5027
pry,1994,18.92484
pry,1995,18.75616
pry,1996,21.03825
pry,1997,21.26489
pry,1998,24.74388
pry,1999,22.09397
pry,2000,19.15344
pry,2001,18.43917
pry,2002,18.24988
pry,2003,20.31295
pry,2004,23.43387
pry,2005,22.84168
pry,2006,23.97645
pry,2007,23.44715
pry,2008,21.31898
pry,2009,24.13082
pry,2010,19.39941
pry,2011,19.2217
pry,2012,22.30021
pry,2013,22.73734
pry,2014,22.91944
pry,2015,25.44176
pry,2016,27.089
pry,2017,27.37041
pry,2018,26.23298
pry,2019,27.1567
pry,2020,11.75583
pse,1995,41.41724
pse,1996,43.4348
pse,1997,43.07419
pse,1998,55.13733
pse,1999,55.87479
pse,2000,54.33007
pse,2001,57.51285
pse,2002,60.80168
pse,2003,63.50518
pse,2004,63.89641
pse,2005,46.73297
pse,2006,45.27805
pse,2007,60.11936
pse,2008,66.47438
pse,2009,61.48857
pse,2010,51.80801
pse,2011,66.74582
pse,2012,62.41764
pse,2013,64.59191
pse,2014,51.46036
pse,2015,40.4868
pse,2016,42.87227
pse,2017,49.81278
pse,2018,45.14826
pse,2019,75.31236
pse,2020,72.77345
pyf,2002,34.20966
pyf,2003,39.55102
pyf,2004,47.14538
pyf,2005,43.16753
pyf,2006,22.44868
pyf,2007,25.42849
pyf,2008,22.43232
pyf,2009,23.23291
pyf,2010,26.7761
pyf,2011,30.10179
pyf,2012,31.21286
pyf,2013,31.52823
pyf,2014,34.11513
pyf,2015,34.52982
pyf,2016,39.55318
qat,2011,10.71584
qat,2012,23.62702
qat,2013,24.0767
qat,2014,26.42153
qat,2015,26.54925
qat,2016,28.81631
qat,2017,30.66944
qat,2018,28.52579
qat,2019,26.78375
qat,2020,19.43072
rou,1971,4.9505
rou,1972,8.13559
rou,1973,11.26005
rou,1974,10.23166
rou,1975,9.10853
rou,1976,11.92053
rou,1977,6.45161
rou,1978,9.11722
rou,1979,8.14081
rou,1980,6.98565
rou,1981,6.6075
rou,1982,11.22995
rou,1983,12.67218
rou,1984,10.98191
rou,1985,6.87023
rou,1986,5.18868
rou,1987,5.82524
rou,1988,6.875
rou,1989,7.77778
rou,1990,13.08767
rou,1991,17.46032
rou,1992,27.48414
rou,1993,21.33479
rou,1994,36.74304
rou,1995,38.04585
rou,1996,34.08508
rou,1997,35.63579
rou,1998,24.94553
rou,1999,24.96894
rou,2000,23.71652
rou,2001,24.71106
rou,2002,21.65118
rou,2003,21.30783
rou,2004,17.89509
rou,2005,16.79687
rou,2006,18.52557
rou,2007,17.11054
rou,2008,18.01003
rou,2009,13.9936
rou,2010,19.4978
rou,2011,20.0583
rou,2012,19.26634
rou,2013,17.05753
rou,2014,19.79736
rou,2015,19.46697
rou,2016,21.12201
rou,2017,28.51875
rou,2018,29.28358
rou,2019,29.10327
rou,2020,18.81454
rus,1994,45.94844
rus,1995,57.40757
rus,1996,53.6363
rus,1997,50.50403
rus,1998,52.55292
rus,1999,52.49419
rus,2000,53.43464
rus,2001,43.7239
rus,2002,45.97678
rus,2003,45.12717
rus,2004,44.38638
rus,2005,41.93643
rus,2006,37.78498
rus,2007,33.71534
rus,2008,29.87414
rus,2009,33.15462
rus,2010,35.45902
rus,2011,35.96054
rus,2012,39.29043
rus,2013,41.6356
rus,2014,41.66804
rus,2015,39.35173
rus,2016,32.10682
rus,2017,34.94987
rus,2018,36.17804
rus,2019,36.64493
rus,2020,14.26311
rwa,2010,13.75523
rwa,2011,14.64688
rwa,2012,15.4141
rwa,2013,13.18401
rwa,2014,12.66513
rwa,2015,30.2146
rwa,2016,31.01354
rwa,2017,35.10427
rwa,2018,32.64802
rwa,2019,32.55256
rwa,2020,20.08017
sau,1971,32.7381
sau,1972,31.27962
sau,1973,22.31638
sau,1974,12.36979
sau,1975,7.86225
sau,1976,8.46126
sau,1977,9.05827
sau,1978,16.75521
sau,1979,11.12079
sau,1980,8.11375
sau,1981,6.8626
sau,2005,27.43555
sau,2006,26.17652
sau,2007,31.96772
sau,2008,20.10944
sau,2009,27.22848
sau,2010,27.52949
sau,2011,22.13803
sau,2012,23.19029
sau,2013,23.03963
sau,2014,23.98706
sau,2015,21.97478
sau,2016,23.70621
sau,2017,22.33808
sau,2018,19.83457
sau,2019,19.24689
sau,2020,15.72297
sdn,1977,14.40902
sdn,1978,18.29188
sdn,1979,15.51852
sdn,1980,16.77054
sdn,1981,15.76376
sdn,1982,18.21258
sdn,1983,20.65801
sdn,1984,16.86486
sdn,1985,12.44889
sdn,1986,17.2091
sdn,1987,15.40794
sdn,1988,40.28888
sdn,1989,38.01857
sdn,1990,22.54386
sdn,1991,6.03142
sdn,1992,16.31553
sdn,1993,13.578
sdn,1994,20.96558
sdn,1995,24.89843
sdn,1996,13.79688
sdn,1997,19.21296
sdn,1998,14.41176
sdn,1999,12.76828
sdn,2000,8.55466
sdn,2001,11.23732
sdn,2002,11.1748
sdn,2003,14.348
sdn,2004,16.49742
sdn,2005,44.40904
sdn,2006,55.98792
sdn,2007,55.07814
sdn,2008,50.06411
sdn,2009,41.32429
sdn,2010,44.48611
sdn,2011,32.30897
sdn,2012,33.1597
sdn,2013,22.64391
sdn,2014,21.14492
sdn,2015,12.2518
sdn,2016,14.10867
sdn,2017,1.79943
sdn,2018,1.12519
sdn,2019,0.79887
sdn,2020,0.37048
sen,1974,12.5041
sen,1975,10.90112
sen,1976,14.54938
sen,1977,14.03333
sen,1978,18.12066
sen,1979,18.98776
sen,1980,17.61593
sen,1981,10.05059
sen,1982,11.23752
sen,1983,11.48309
sen,1984,11.31317
sen,1985,10.49469
sen,1986,10.1388
sen,1987,10.96288
sen,1988,14.57848
sen,1989,7.6534
sen,1990,6.77938
sen,1991,7.3043
sen,1992,8.07923
sen,1993,8.58445
sen,1994,9.68709
sen,1995,12.40385
sen,1996,13.61432
sen,1997,13.56099
sen,1998,12.13272
sen,1999,12.54761
sen,2000,11.63991
sen,2001,10.35042
sen,2002,8.89431
sen,2003,9.36501
sen,2004,8.11561
sen,2005,7.98437
sen,2006,6.39597
sen,2007,20.26412
sen,2008,12.35856
sen,2009,13.56791
sen,2010,14.28468
sen,2011,11.68035
sen,2012,10.83994
sen,2013,10.37946
sen,2014,10.21407
sen,2015,10.18882
sen,2016,10.93637
sen,2017,10.21979
sen,2018,10.04341
sgp,1972,24.74302
sgp,1973,22.67081
sgp,1974,17.63902
sgp,1975,17.50327
sgp,1976,16.62188
sgp,1977,15.46855
sgp,1978,15.17477
sgp,1979,13.25707
sgp,1980,11.43545
sgp,1981,11.50713
sgp,1982,13.29712
sgp,1983,14.85235
sgp,1984,14.94815
sgp,1985,17.25064
sgp,1986,16.93402
sgp,1987,17.2357
sgp,1988,16.04608
sgp,1989,19.47042
sgp,1990,20.82857
sgp,1991,20.20302
sgp,1992,26.35773
sgp,1993,27.7789
sgp,1994,27.83051
sgp,1995,21.4132
sgp,1996,21.998
sgp,1997,19.03176
sgp,1998,15.80383
sgp,1999,16.46065
sgp,2000,16.50019
sgp,2001,20.92202
sgp,2002,24.57866
sgp,2003,21.01086
sgp,2004,18.66985
sgp,2005,18.29244
sgp,2006,17.33352
sgp,2007,17.98739
sgp,2008,18.04389
sgp,2009,18.85642
sgp,2010,18.60337
sgp,2011,18.1774
sgp,2012,17.40897
sgp,2013,16.30245
sgp,2014,15.32771
sgp,2015,14.63111
sgp,2016,15.12688
sgp,2017,13.7928
sgp,2018,13.23745
sgp,2019,13.27955
sgp,2020,3.55722
sgp,2021,1.80094
slb,1982,6.96379
slb,1983,7.39796
slb,1984,8.13008
slb,1985,8.6072
slb,1986,11.04718
slb,1987,10.03009
slb,1988,12.18274
slb,1989,12.80417
slb,1990,13.46734
slb,1991,13.77295
slb,1992,14.22319
slb,1993,14.54121
slb,1994,12.10209
slb,1995,17.51908
slb,1996,17.78215
slb,1997,8.38353
slb,1998,10.62452
slb,1999,8.1975
slb,2000,13.26475
slb,2001,8.09681
slb,2002,11.97946
slb,2003,7.17626
slb,2004,21.71244
slb,2005,8.16538
slb,2006,32.5913
slb,2007,30.03364
slb,2008,29.78753
slb,2009,30.24357
slb,2010,25.1885
slb,2011,34.70165
slb,2012,33.41251
slb,2013,27.31932
slb,2014,28.81489
slb,2015,33.0107
slb,2016,36.02461
slb,2017,33.45545
slb,2018,24.16124
slb,2019,24.40101
slb,2020,20.26729
sle,1977,7.57315
sle,1978,8.5034
sle,1979,8.21382
sle,1980,9.82143
sle,1981,9.69609
sle,1982,5.66667
sle,1983,11.83879
sle,1984,10.63652
sle,1985,6.22996
sle,1986,16.2182
sle,1987,40.56247
sle,1988,19.39874
sle,1989,7.69863
sle,1990,29.5297
sle,1991,35.8459
sle,1992,36.15507
sle,1993,45.30911
sle,1994,57.45199
sle,1995,53.93208
sle,1996,33.42384
sle,1997,37.60776
sle,1998,33.45268
sle,1999,43.77306
sle,2000,28.3987
sle,2001,37.72333
sle,2002,48.22938
sle,2003,39.61849
sle,2004,35.27968
sle,2005,35.27255
sle,2006,14.83658
sle,2007,15.09608
sle,2008,20.07375
sle,2009,9.99197
sle,2010,5.20333
sle,2011,3.26981
sle,2012,2.83666
sle,2013,2.94864
sle,2014,3.20916
sle,2015,3.2316
sle,2016,6.58175
sle,2017,13.722
sle,2018,14.07359
sle,2019,17.89763
sle,2020,6.15964
slv,1976,25.24498
slv,1977,27.76074
slv,1978,40.19623
slv,1979,38.91698
slv,1980,38.78894
slv,1981,26.28702
slv,1982,36.19981
slv,1983,35.01705
slv,1984,30.69929
slv,1985,30.69198
slv,1986,26.38604
slv,1987,26.9618
slv,1988,22.03866
slv,1989,26.45994
slv,1990,19.32715
slv,1991,17.61774
slv,1992,15.90685
slv,1993,15.72065
slv,1994,16.39957
slv,1995,14.20569
slv,1996,14.41829
slv,1997,23.64245
slv,1998,23.51796
slv,1999,19.97635
slv,2000,17.05026
slv,2001,19.6558
slv,2002,18.25647
slv,2003,20.98147
slv,2004,15.81718
slv,2005,18.48895
slv,2006,18.18329
slv,2007,21.07693
slv,2008,18.36985
slv,2009,18.97676
slv,2010,19.90907
slv,2011,17.06921
slv,2012,19.52059
slv,2013,16.4557
slv,2014,17.02857
slv,2015,19.37728
slv,2016,23.64611
slv,2017,22.94575
slv,2018,22.74511
slv,2019,23.6317
slv,2020,9.77487
srb,2007,29.80007
srb,2008,28.94508
srb,2009,27.61705
srb,2010,26.99134
srb,2011,27.62625
srb,2012,26.94047
srb,2013,27.03292
srb,2014,26.58744
srb,2015,28.03278
srb,2016,29.66151
srb,2017,28.44602
srb,2018,27.53836
srb,2019,27.25679
srb,2020,19.14698
ssd,2014,10.39985
ssd,2015,2.54934
ssd,2016,1.68583
ssd,2017,1.30863
ssd,2018,0.53733
ssd,2020,0.04469
stp,1974,6.83434
stp,1975,19.32022
stp,1976,7.60294
stp,1977,4.43394
stp,1978,5.9422
stp,1979,7.82513
stp,1980,9.14441
stp,1981,7.95825
stp,1982,7.27007
stp,1983,10.84071
stp,1984,6.72363
stp,1985,8.40662
stp,1986,8.42657
stp,1987,10.5546
stp,1988,11.40097
stp,1989,17.72856
stp,1990,21.28603
stp,1997,5.83422
stp,1998,6.24572
stp,1999,4.5228
stp,2000,4.41757
stp,2001,4.44874
stp,2002,4.25568
stp,2003,3.89636
stp,2004,3.82915
stp,2005,0.46679
stp,2006,1.36566
stp,2007,0.5614
stp,2008,0.06938
stp,2009,0.06467
stp,2010,0.21422
stp,2011,1.1277
stp,2012,9.72968
stp,2013,2.74017
stp,2014,19.73886
stp,2015,24.74326
stp,2016,23.39592
stp,2017,26.2513
stp,2018,26.01873
stp,2019,28.75827
stp,2020,21.86281
sur,2005,4.7619
sur,2006,6.7954
sur,2007,6.92042
sur,2008,7.44106
sur,2009,11.21626
sur,2010,15.13514
sur,2011,7.41232
sur,2012,8.21328
sur,2013,11.81268
sur,2014,10.85865
sur,2015,16.36748
sur,2016,22.15589
sur,2017,16.25951
sur,2018,14.07685
sur,2019,10.61691
sur,2020,10.59325
svk,1993,13.04752
svk,1994,17.62267
svk,1995,17.47159
svk,1996,23.75424
svk,1997,20.9441
svk,1998,20.87663
svk,1999,18.37342
svk,2000,16.39364
svk,2001,25.52613
svk,2002,18.58222
svk,2003,18.50568
svk,2008,22.4189
svk,2009,26.71589
svk,2010,26.70999
svk,2011,28.56595
svk,2012,29.59612
svk,2013,27.48065
svk,2014,27.27551
svk,2015,26.65138
svk,2016,25.41246
svk,2017,25.18694
svk,2018,23.92871
svk,2019,23.6844
svk,2020,13.91672
svn,1992,27.16323
svn,1993,30.00786
svn,1994,33.42487
svn,1995,39.79924
svn,1996,40.37728
svn,1997,36.83836
svn,1998,36.75825
svn,1999,35.58242
svn,2000,35.4577
svn,2001,35.95888
svn,2002,34.79331
svn,2003,34.16073
svn,2004,33.18555
svn,2005,32.46052
svn,2006,29.82878
svn,2007,26.61815
svn,2008,25.32491
svn,2009,32.37559
svn,2010,30.67865
svn,2011,29.41401
svn,2012,26.95169
svn,2013,27.02438
svn,2014,26.42611
svn,2015,25.77439
svn,2016,25.79722
svn,2017,25.84812
svn,2018,26.9073
svn,2019,26.06892
svn,2020,14.57689
svn,2021,14.9434
swe,1970,27.09467
swe,1971,27.51745
swe,1972,29.87132
swe,1973,26.81518
swe,1974,22.05323
swe,1975,23.01643
swe,1976,23.92192
swe,1977,24.7453
swe,1978,25.57037
swe,1979,31.32088
swe,1980,31.55586
swe,1981,31.96265
swe,1982,27.62004
swe,1983,25.97362
swe,1984,27.03648
swe,1985,29.55601
swe,1986,33.454
swe,1987,36.0467
swe,1988,36.6033
swe,1989,35.19858
swe,1990,36.98225
swe,1991,36.08514
swe,1992,37.31922
swe,1993,33.96003
swe,1994,33.67068
swe,1995,32.1522
swe,1996,33.83943
swe,1997,33.87009
swe,1998,37.41409
swe,1999,35.49843
swe,2000,33.51917
swe,2001,29.20016
swe,2002,31.02846
swe,2003,26.30471
swe,2004,26.60974
swe,2005,25.54883
swe,2006,23.21456
swe,2007,22.81902
swe,2008,21.96865
swe,2009,21.92757
swe,2010,23.88479
swe,2011,23.84128
swe,2012,23.838
swe,2013,21.851
swe,2014,20.90193
swe,2015,21.35579
swe,2016,21.61988
swe,2017,22.0208
swe,2018,21.83128
swe,2019,19.1521
swe,2020,8.92113
swz,1974,39.28571
swz,1975,44.52055
swz,1976,40.98361
swz,1977,38.25
swz,1978,29.06137
swz,1979,32.23966
swz,1980,29.05297
swz,1981,29.18552
swz,1982,26.75815
swz,1983,28.57143
swz,1984,23.19749
swz,1985,17.71058
swz,1986,19.04085
swz,1987,33.74875
swz,1988,35.34518
swz,1989,34.16702
swz,1990,19.29862
swz,1991,22.35902
swz,1992,17.84528
swz,1993,15.99211
swz,1994,18.37829
swz,1995,18.14927
swz,1996,15.02308
swz,1997,13.60372
swz,1998,17.99781
swz,1999,14.94199
swz,2000,8.0866
swz,2001,11.13181
swz,2002,9.95948
swz,2003,5.18581
swz,2004,12.74258
swz,2005,12.20937
swz,2006,13.0562
swz,2007,10.12463
swz,2008,7.08842
swz,2009,12.71212
swz,2010,9.13699
swz,2011,13.75635
swz,2012,21.17826
swz,2013,16.3768
swz,2014,18.37035
swz,2015,25.11043
swz,2016,14.8207
swz,2017,19.12271
swz,2018,15.72124
swz,2019,15.60057
swz,2020,18.36359
sxm,2011,37.18905
sxm,2012,34.89413
sxm,2013,33.97815
sxm,2014,30.03679
sxm,2015,33.01221
sxm,2016,35.57778
sxm,2017,33.11957
sxm,2018,22.7353
sxm,2019,21.7823
sxm,2020,11.62151
syc,1976,14.98127
syc,1977,10.24096
syc,1978,12.8999
syc,1979,15.62564
syc,1980,18.34835
syc,1981,19.0593
syc,1982,17.06728
syc,1983,15.83349
syc,1984,14.75746
syc,1985,15.46212
syc,1986,12.8459
syc,1987,14.01442
syc,1988,16.0471
syc,1989,43.23301
syc,1990,40.93278
syc,1991,29.87726
syc,1992,31.47199
syc,1993,31.8888
syc,1994,30.06615
syc,1995,25.8947
syc,1996,23.58633
syc,1997,21.33466
syc,1998,19.31418
syc,1999,13.42679
syc,2000,12.40327
syc,2001,10.43646
syc,2002,15.04778
syc,2003,16.38042
syc,2004,15.18965
syc,2005,16.09118
syc,2006,12.70692
syc,2007,17.36234
syc,2008,16.05054
syc,2009,14.35332
syc,2010,14.42548
syc,2011,14.98017
syc,2012,8.95312
syc,2013,7.86811
syc,2014,7.4006
syc,2015,6.0792
syc,2016,10.54276
syc,2017,11.20993
syc,2018,10.11348
syc,2019,9.88248
syc,2020,5.30101
syr,1977,16.76632
syr,1978,9.37176
syr,1979,18.21725
syr,1980,33.93474
syr,1981,25.07679
syr,1982,25.95773
syr,1983,21.77835
syr,1984,24.91441
syr,1985,22.62699
syr,1986,22.86777
syr,1987,23.19177
syr,1988,26.71276
syr,1989,30.98183
syr,1990,27.90541
syr,1991,25.54126
syr,1992,23.58225
syr,1993,33.91123
syr,1994,31.7815
syr,1995,32.40078
syr,1996,32.99035
syr,1997,36.60175
syr,1998,39.10127
syr,1999,39.14392
syr,2000,40.13197
syr,2001,39.55136
syr,2002,40.36113
syr,2003,38.75969
syr,2004,29.08277
syr,2005,23.31496
syr,2006,21.42857
syr,2007,21.41477
syr,2008,25.22684
syr,2009,32.27276
syr,2010,42.73265
tca,2014,7.4588
tca,2015,7.51375
tca,2016,7.44904
tca,2017,6.26073
tca,2018,5.58892
tcd,1977,18.32494
tcd,1978,12.97132
tcd,1979,41.58963
tcd,1980,57.48925
tcd,1981,30.89667
tcd,1982,46.70708
tcd,1983,20.20424
tcd,1984,21.4371
tcd,1985,12.78175
tcd,1986,18.21509
tcd,1987,23.55403
tcd,1988,30.89604
tcd,1989,25.30495
tcd,1990,30.54885
tcd,1991,30.37233
tcd,1992,35.64133
tcd,1993,36.42126
tcd,1994,13.02117
tgo,1974,18.37644
tgo,1975,15.88684
tgo,1976,20.66946
tgo,1977,16.81169
tgo,1978,15.96697
tgo,1979,13.26953
tgo,1980,14.0684
tgo,1981,14.66895
tgo,1982,13.21282
tgo,1983,19.10749
tgo,1984,18.22782
tgo,1985,16.62023
tgo,1986,15.92391
tgo,1987,14.96835
tgo,1988,16.82237
tgo,1989,17.47267
tgo,1990,16.33338
tgo,1991,19.44176
tgo,1992,23.60595
tgo,1993,15.34563
tgo,1994,14.20134
tgo,1995,11.25775
tgo,1996,1.5287
tgo,1997,2.83501
tgo,1998,2.18939
tgo,1999,1.99988
tgo,2000,1.65807
tgo,2001,3.68188
tgo,2002,3.39168
tgo,2003,3.51001
tgo,2004,3.53067
tgo,2005,3.0802
tgo,2006,2.02504
tgo,2007,5.46808
tgo,2008,5.29595
tgo,2009,12.52811
tgo,2010,11.37373
tgo,2011,12.1334
tgo,2012,7.58737
tgo,2013,9.59138
tgo,2014,9.6
tgo,2015,10.00866
tgo,2016,9.62548
tgo,2017,9.03122
tgo,2018,8.98077
tgo,2019,9.54558
tgo,2020,5.21112
tha,1975,21.35884
tha,1976,25.44251
tha,1977,18.46118
tha,1978,17.51517
tha,1979,16.83802
tha,1980,14.82113
tha,1981,15.18605
tha,1982,16.13123
tha,1983,17.98551
tha,1984,16.20189
tha,1985,15.47176
tha,1986,16.02588
tha,1987,16.00704
tha,1988,16.89379
tha,1989,16.56857
tha,1990,22.70135
tha,1991,23.62782
tha,1992,23.73211
tha,1993,24.37863
tha,1994,26.40178
tha,1995,22.68065
tha,1996,21.8816
tha,1997,19.6836
tha,1998,16.33196
tha,1999,18.21654
tha,2000,17.93124
tha,2001,20.01419
tha,2002,19.75284
tha,2003,16.07591
tha,2004,19.56126
tha,2005,14.19244
tha,2006,14.10299
tha,2007,13.51096
tha,2008,10.89034
tha,2009,12.86484
tha,2010,13.61431
tha,2011,12.40261
tha,2012,13.67934
tha,2013,13.67294
tha,2014,15.62664
tha,2015,18.15268
tha,2016,20.85013
tha,2017,22.50768
tha,2018,21.99391
tha,2019,21.73088
tha,2020,6.11579
tjk,2002,1.63838
tjk,2003,1.74718
tjk,2004,1.60653
tjk,2005,1.48807
tjk,2006,2.3846
tjk,2007,1.10907
tjk,2008,2.357
tjk,2009,1.72071
tjk,2011,0.70108
tjk,2012,0.66952
tjk,2013,0.29619
tjk,2015,0.00306
tjk,2016,0.95765
tjk,2017,1.10849
tjk,2018,2.22617
tjk,2019,1.05528
tjk,2020,0.85835
tls,2006,0.70903
tls,2007,0.79896
tls,2008,8.08101
tls,2009,7.04697
tls,2010,4.98299
tls,2011,3.31603
tls,2012,7.33063
tls,2013,7.93879
tls,2014,14.50024
tls,2015,12.48713
tls,2016,16.82519
tls,2017,27.44662
tls,2018,25.76648
tls,2019,20.64074
tls,2020,17.10298
ton,1971,9.07975
ton,1972,9.66057
ton,1973,12.74976
ton,1974,16.86567
ton,1975,17.68798
ton,1976,18.42105
ton,1977,22.90469
ton,1978,13.90767
ton,1979,9.20521
ton,1980,21.38933
ton,1981,23.45152
ton,1982,22.91744
ton,1983,22.71348
ton,1984,28.4005
ton,1985,19.70226
ton,1986,20.38758
ton,1987,18.87177
ton,1988,12.64596
ton,1989,11.07915
ton,1990,6.79227
ton,1991,6.57264
ton,1992,4.60652
ton,1993,5.2588
ton,1994,6.05202
ton,2001,13.60642
ton,2002,11.88158
ton,2003,7.98702
ton,2004,14.26255
ton,2005,12.67644
ton,2006,11.52454
ton,2007,23.80164
ton,2008,19.85733
ton,2009,13.19648
ton,2010,16.09235
ton,2011,20.94172
ton,2012,17.34843
ton,2013,19.18676
ton,2014,31.52145
ton,2015,21.9955
ton,2016,27.83877
ton,2017,35.36686
ton,2018,33.94025
ton,2019,37.05163
ton,2020,33.18428
tto,1975,16.91194
tto,1976,15.77573
tto,1977,17.88184
tto,1978,18.65838
tto,1979,21.42355
tto,1980,21.64256
tto,1981,23.40426
tto,1982,25.49344
tto,1983,29.13126
tto,1984,32.51741
tto,1985,30.14516
tto,1986,26.93196
tto,1987,31.91873
tto,1988,37.10454
tto,1989,26.98769
tto,1990,25.51562
tto,1991,21.10686
tto,1992,20.46568
tto,1993,22.80322
tto,1994,20.42915
tto,1995,28.65087
tto,1996,34.81124
tto,1997,28.17478
tto,1998,26.23889
tto,1999,30.21898
tto,2000,37.86358
tto,2001,40.81081
tto,2002,49.94638
tto,2003,28.59429
tto,2004,25.71735
tto,2005,33.05178
tto,2006,25.57883
tto,2007,24.39469
tto,2008,23.09816
tto,2009,27.44586
tto,2010,18.14444
tto,2011,6.09446
tto,2012,7.52179
tto,2013,3.31543
tto,2014,4.44855
tto,2015,7.10061
tto,2016,6.8568
tto,2017,3.1212
tto,2018,3.86978
tto,2019,4.46877
tto,2020,2.38477
tun,1976,19.68504
tun,1977,20
tun,1978,23.68421
tun,1979,20.44199
tun,1980,17.69547
tun,1981,18.88112
tun,1982,24.09972
tun,1983,22.00957
tun,1984,23.15789
tun,1985,20.54795
tun,1986,15.97744
tun,1987,14.18182
tun,1988,16.01866
tun,1989,18.67647
tun,1990,21.13055
tun,1991,15.1671
tun,1992,14.45312
tun,1993,14.98898
tun,1994,15.83152
tun,1995,18.5301
tun,1996,20.14864
tun,1997,19.89288
tun,1998,19.6337
tun,1999,20.34384
tun,2000,22.44389
tun,2001,20.2473
tun,2002,18.87755
tun,2003,19.51589
tun,2004,17.87828
tun,2005,17.74607
tun,2006,17.35908
tun,2007,16.13005
tun,2008,14.08967
tun,2009,14.45075
tun,2010,16.91902
tun,2011,19.08711
tun,2012,18.5568
tun,2013,20.4385
tun,2014,20.02564
tun,2015,22.60999
tun,2016,24.87165
tun,2017,26.07947
tun,2018,26.86995
tun,2019,26.18401
tun,2020,16.67309
tur,1974,36.61202
tur,1975,32.79817
tur,1976,37.52418
tur,1977,36.82678
tur,1978,22.90323
tur,1979,22.6158
tur,1980,18.27768
tur,1981,22.00855
tur,1982,14.45199
tur,1983,10.9777
tur,1984,21.37346
tur,1985,24.30608
tur,1986,21.91877
tur,1987,26.43068
