geo,time,sp_pop_65up_fe_in
tha,1999,2147481
tha,2000,2253425
tha,2001,2361681
tha,2002,2473276
tha,2003,2585747
tha,2004,2695899
tha,2005,2802829
tha,2006,2902718
tha,2007,3000705
tha,2008,3100904
tha,2009,3208008
tha,2010,3324904
tha,2011,3456486
tha,2012,3597674
tha,2013,3749855
tha,2014,3914308
tha,2015,4091937
tha,2016,4267000
tha,2017,4453041
tha,2018,4652412
tha,2019,4868259
tha,2020,5102345
tjk,1960,51671
tjk,1961,53706
tjk,1962,56049
tjk,1963,58714
tjk,1964,61697
tjk,1965,64991
tjk,1966,68383
tjk,1967,72089
tjk,1968,75946
tjk,1969,79712
tjk,1970,83257
tjk,1971,85766
tjk,1972,87744
tjk,1973,89386
tjk,1974,90929
tjk,1975,92461
tjk,1976,95162
tjk,1977,97905
tjk,1978,100489
tjk,1979,102651
tjk,1980,104329
tjk,1981,105910
tjk,1982,106973
tjk,1983,107876
tjk,1984,109107
tjk,1985,110905
tjk,1986,113212
tjk,1987,115915
tjk,1988,118852
tjk,1989,121888
tjk,1990,124989
tjk,1991,126543
tjk,1992,127777
tjk,1993,128473
tjk,1994,128326
tjk,1995,127219
tjk,1996,127392
tjk,1997,126013
tjk,1998,123541
tjk,1999,120786
tjk,2000,118236
tjk,2001,121286
tjk,2002,125392
tjk,2003,129781
tjk,2004,133128
tjk,2005,134667
tjk,2006,134672
tjk,2007,132903
tjk,2008,130197
tjk,2009,127677
tjk,2010,126086
tjk,2011,125399
tjk,2012,125579
tjk,2013,126531
tjk,2014,128113
tjk,2015,130347
tjk,2016,134875
tjk,2017,140156
tjk,2018,146426
tjk,2019,154066
tjk,2020,163313
tkm,1960,44791
tkm,1961,45483
tkm,1962,46198
tkm,1963,47023
tkm,1964,48064
tkm,1965,49384
tkm,1966,51137
tkm,1967,53160
tkm,1968,55348
tkm,1969,57524
tkm,1970,59586
tkm,1971,61643
tkm,1972,63319
tkm,1973,64779
tkm,1974,66224
tkm,1975,67699
tkm,1976,69842
tkm,1977,71934
tkm,1978,73780
tkm,1979,75141
tkm,1980,75959
tkm,1981,77314
tkm,1982,78288
tkm,1983,79075
tkm,1984,79904
tkm,1985,80924
tkm,1986,82504
tkm,1987,84081
tkm,1988,85839
tkm,1989,88008
tkm,1990,90702
tkm,1991,93751
tkm,1992,97478
tkm,1993,101457
tkm,1994,105082
tkm,1995,108042
tkm,1996,110666
tkm,1997,112499
tkm,1998,113940
tkm,1999,115572
tkm,2000,117676
tkm,2001,120947
tkm,2002,124257
tkm,2003,127182
tkm,2004,129112
tkm,2005,129706
tkm,2006,129192
tkm,2007,127906
tkm,2008,126248
tkm,2009,124737
tkm,2010,123753
tkm,2011,124219
tkm,2012,124970
tkm,2013,126335
tkm,2014,128793
tkm,2015,132598
tkm,2016,137771
tkm,2017,144434
tkm,2018,152324
tkm,2019,160970
tkm,2020,170103
tls,1960,6745
tls,1961,6821
tls,1962,6938
tls,1963,7077
tls,1964,7224
tls,1965,7364
tls,1966,7683
tls,1967,7994
tls,1968,8276
tls,1969,8484
tls,1970,8601
tls,1971,8795
tls,1972,8921
tls,1973,8979
tls,1974,8984
tls,1975,8948
tls,1976,8935
tls,1977,8848
tls,1978,8725
tls,1979,8594
tls,1980,8474
tls,1981,8748
tls,1982,9050
tls,1983,9362
tls,1984,9675
tls,1985,9971
tls,1986,10353
tls,1987,10755
tls,1988,11174
tls,1989,11600
tls,1990,12039
tls,1991,12649
tls,1992,13253
tls,1993,13821
tls,1994,14300
tls,1995,14663
tls,1996,15131
tls,1997,15473
tls,1998,15758
tls,1999,16069
tls,2000,16471
tls,2001,17099
tls,2002,17828
tls,2003,18616
tls,2004,19419
tls,2005,20201
tls,2006,20944
tls,2007,21669
tls,2008,22399
tls,2009,23159
tls,2010,23955
tls,2011,24870
tls,2012,25806
tls,2013,26711
tls,2014,27508
tls,2015,28135
tls,2016,28662
tls,2017,29008
tls,2018,29292
tls,2019,29660
tls,2020,30216
ton,1960,1177
ton,1961,1189
ton,1962,1200
ton,1963,1217
ton,1964,1232
ton,1965,1245
ton,1966,1265
ton,1967,1277
ton,1968,1279
ton,1969,1276
ton,1970,1258
ton,1971,1289
ton,1972,1312
ton,1973,1331
ton,1974,1351
ton,1975,1371
ton,1976,1400
ton,1977,1425
ton,1978,1455
ton,1979,1488
ton,1980,1526
ton,1981,1587
ton,1982,1646
ton,1983,1711
ton,1984,1772
ton,1985,1829
ton,1986,1893
ton,1987,1966
ton,1988,2049
ton,1989,2134
ton,1990,2227
ton,1991,2322
ton,1992,2421
ton,1993,2516
ton,1994,2612
ton,1995,2714
ton,1996,2787
ton,1997,2864
ton,1998,2943
ton,1999,3012
ton,2000,3070
ton,2001,3150
ton,2002,3223
ton,2003,3275
ton,2004,3315
ton,2005,3350
ton,2006,3378
ton,2007,3392
ton,2008,3393
ton,2009,3378
ton,2010,3346
ton,2011,3327
ton,2012,3310
ton,2013,3284
ton,2014,3268
ton,2015,3279
ton,2016,3272
ton,2017,3289
ton,2018,3320
ton,2019,3356
ton,2020,3384
tto,1960,15212
tto,1961,15437
tto,1962,15598
tto,1963,15720
tto,1964,15835
tto,1965,15955
tto,1966,16785
tto,1967,17685
tto,1968,18642
tto,1969,19627
tto,1970,20629
tto,1971,21666
tto,1972,22641
tto,1973,23617
tto,1974,24653
tto,1975,25774
tto,1976,26848
tto,1977,28020
tto,1978,29238
tto,1979,30423
tto,1980,31519
tto,1981,32448
tto,1982,33250
tto,1983,33965
tto,1984,34659
tto,1985,35373
tto,1986,36037
tto,1987,36758
tto,1988,37502
tto,1989,38223
tto,1990,38893
tto,1991,39796
tto,1992,40621
tto,1993,41392
tto,1994,42136
tto,1995,42859
tto,1996,43709
tto,1997,44507
tto,1998,45311
tto,1999,46149
tto,2000,47083
tto,2001,48158
tto,2002,49337
tto,2003,50625
tto,2004,52041
tto,2005,53580
tto,2006,55159
tto,2007,56851
tto,2008,58649
tto,2009,60536
tto,2010,62524
tto,2011,64570
tto,2012,66700
tto,2013,68941
tto,2014,71326
tto,2015,73879
tto,2016,76610
tto,2017,79464
tto,2018,82441
tto,2019,85532
tto,2020,88732
tun,1960,84877
tun,1961,85583
tun,1962,85969
tun,1963,86040
tun,1964,85829
tun,1965,85347
tun,1966,86574
tun,1967,87948
tun,1968,89352
tun,1969,90644
tun,1970,91717
tun,1971,94401
tun,1972,96845
tun,1973,99128
tun,1974,101438
tun,1975,103876
tun,1976,107373
tun,1977,111036
tun,1978,114852
tun,1979,118679
tun,1980,122435
tun,1981,128683
tun,1982,135737
tun,1983,143732
tun,1984,152782
tun,1985,162917
tun,1986,169868
tun,1987,177483
tun,1988,186061
tun,1989,195545
tun,1990,205612
tun,1991,215181
tun,1992,224532
tun,1993,233924
tun,1994,244032
tun,1995,255436
tun,1996,268348
tun,1997,282300
tun,1998,296890
tun,1999,311469
tun,2000,325619
tun,2001,338851
tun,2002,351731
tun,2003,364207
tun,2004,376163
tun,2005,387602
tun,2006,395805
tun,2007,403552
tun,2008,411080
tun,2009,418631
tun,2010,426434
tun,2011,433265
tun,2012,439935
tun,2013,447566
tun,2014,457754
tun,2015,471482
tun,2016,487471
tun,2017,507179
tun,2018,529652
tun,2019,553332
tun,2020,577398
tur,1960,552258
tur,1961,582527
tur,1962,616421
tur,1963,650949
tur,1964,681993
tur,1965,707403
tur,1966,729317
tur,1967,746166
tur,1968,761493
tur,1969,779966
tur,1970,804040
tur,1971,839483
tur,1972,879859
tur,1973,922910
tur,1974,966026
tur,1975,1008143
tur,1976,1041456
tur,1977,1073796
tur,1978,1104376
tur,1979,1131762
tur,1980,1155393
tur,1981,1175511
tur,1982,1192170
tur,1983,1207730
tur,1984,1225516
tur,1985,1247598
tur,1986,1275740
tur,1987,1307784
tur,1988,1344299
tur,1989,1385701
tur,1990,1432395
tur,1991,1486080
tur,1992,1543765
tur,1993,1606057
tur,1994,1673668
tur,1995,1746796
tur,1996,1824756
tur,1997,1907127
tur,1998,1991729
tur,1999,2075093
tur,2000,2155236
tur,2001,2227496
tur,2002,2297661
tur,2003,2367184
tur,2004,2438235
tur,2005,2512664
tur,2006,2588355
tur,2007,2666593
tur,2008,2749469
tur,2009,2839258
tur,2010,2937590
tur,2011,3034352
tur,2012,3138758
tur,2013,3253172
tur,2014,3380807
tur,2015,3523473
tur,2016,3673434
tur,2017,3838281
tur,2018,4014176
tur,2019,4194571
tur,2020,4374894
tza,1960,137822
tza,1961,142654
tza,1962,147646
tza,1963,152762
tza,1964,157891
tza,1965,163018
tza,1966,168768
tza,1967,174428
tza,1968,180095
tza,1969,185890
tza,1970,191896
tza,1971,198664
tza,1972,205548
tza,1973,212551
tza,1974,219614
tza,1975,226767
tza,1976,234693
tza,1977,242484
tza,1978,250265
tza,1979,258166
tza,1980,266314
tza,1981,275504
tza,1982,284810
tza,1983,294247
tza,1984,303787
tza,1985,313456
tza,1986,324329
tza,1987,335026
tza,1988,345850
tza,1989,357148
tza,1990,369114
tza,1991,382720
tza,1992,396832
tza,1993,411114
tza,1994,425144
tza,1995,438742
tza,1996,452823
tza,1997,465698
tza,1998,477735
tza,1999,489288
tza,2000,500611
tza,2001,515991
tza,2002,530736
tza,2003,544955
tza,2004,558800
tza,2005,572356
tza,2006,587576
tza,2007,602374
tza,2008,617078
tza,2009,632115
tza,2010,647800
tza,2011,670469
tza,2012,694284
tza,2013,718631
tza,2014,742535
tza,2015,765564
tza,2016,793874
tza,2017,821267
tza,2018,848793
tza,2019,877763
tza,2020,909004
uga,1960,98374
uga,1961,101030
uga,1962,103765
uga,1963,106598
uga,1964,109591
uga,1965,112765
uga,1966,116595
uga,1967,120503
uga,1968,124401
uga,1969,128186
uga,1970,131843
uga,1971,135990
uga,1972,139830
uga,1973,143456
uga,1974,146972
uga,1975,150468
uga,1976,155121
uga,1977,159683
uga,1978,164232
uga,1979,168839
uga,1980,173570
uga,1981,179360
uga,1982,185235
uga,1983,191297
uga,1984,197653
uga,1985,204380
uga,1986,212562
uga,1987,221031
uga,1988,229697
uga,1989,238428
uga,1990,247165
uga,1991,256330
uga,1992,264972
uga,1993,273253
uga,1994,281413
uga,1995,289563
uga,1996,298749
uga,1997,307652
uga,1998,315642
uga,1999,321791
uga,2000,325698
uga,2001,329692
uga,2002,331761
uga,2003,332817
uga,2004,334107
uga,2005,336284
uga,2006,342367
uga,2007,349298
uga,2008,356775
uga,2009,364286
uga,2010,371620
uga,2011,383240
uga,2012,394945
uga,2013,407239
uga,2014,420726
uga,2015,435778
uga,2016,455499
uga,2017,477079
uga,2018,499896
uga,2019,523111
uga,2020,546315
ukr,1960,2007679
ukr,1961,2087566
ukr,1962,2163795
ukr,1963,2241142
ukr,1964,2326092
ukr,1965,2421715
ukr,1966,2512099
ukr,1967,2610938
ukr,1968,2717416
ukr,1969,2827704
ukr,1970,2939771
ukr,1971,3051540
ukr,1972,3156408
ukr,1973,3260944
ukr,1974,3374623
ukr,1975,3501016
ukr,1976,3623198
ukr,1977,3759556
ukr,1978,3893429
ukr,1979,3998913
ukr,1980,4062925
ukr,1981,4088415
ukr,1982,4064905
ukr,1983,4023226
ukr,1984,3995045
ukr,1985,3996122
ukr,1986,4031791
ukr,1987,4090390
ukr,1988,4171545
ukr,1989,4270958
ukr,1990,4372900
ukr,1991,4472119
ukr,1992,4590149
ukr,1993,4695694
ukr,1994,4746940
ukr,1995,4741939
ukr,1996,4732622
ukr,1997,4674344
ukr,1998,4599156
ukr,1999,4547392
ukr,2000,4541411
ukr,2001,4598330
ukr,2002,4700513
ukr,2003,4820335
ukr,2004,4908867
ukr,2005,4939617
ukr,2006,4954569
ukr,2007,4924915
ukr,2008,4869410
ukr,2009,4817917
ukr,2010,4782914
ukr,2011,4750832
ukr,2012,4729693
ukr,2013,4717733
ukr,2014,4705085
ukr,2015,4716501
ukr,2016,4760845
ukr,2017,4816939
ukr,2018,4877703
ukr,2019,4934788
ukr,2020,4983871
ury,1960,114183
ury,1961,116533
ury,1962,118859
ury,1963,121200
ury,1964,123590
ury,1965,126070
ury,1966,129001
ury,1967,132018
ury,1968,134990
ury,1969,137706
ury,1970,140064
ury,1971,143099
ury,1972,145534
ury,1973,147821
ury,1974,150596
ury,1975,154189
ury,1976,157452
ury,1977,161635
ury,1978,166311
ury,1979,170823
ury,1980,174800
ury,1981,178508
ury,1982,181731
ury,1983,184698
ury,1984,187764
ury,1985,191182
ury,1986,195274
ury,1987,199298
ury,1988,203422
ury,1989,207840
ury,1990,212596
ury,1991,217617
ury,1992,222923
ury,1993,228373
ury,1994,233756
ury,1995,238944
ury,1996,244047
ury,1997,248949
ury,1998,253497
ury,1999,257495
ury,2000,260862
ury,2001,264629
ury,2002,267515
ury,2003,269862
ury,2004,272141
ury,2005,274635
ury,2006,277205
ury,2007,279906
ury,2008,282707
ury,2009,285580
ury,2010,288569
ury,2011,291380
ury,2012,294132
ury,2013,296961
ury,2014,299960
ury,2015,303176
ury,2016,305972
ury,2017,308855
ury,2018,311935
ury,2019,315366
ury,2020,319316
usa,1960,9129501
usa,1961,9398987
usa,1962,9662954
usa,1963,9927724
usa,1964,10201093
usa,1965,10474283
usa,1966,10762508
usa,1967,11058270
usa,1968,11359771
usa,1969,11670580
usa,1970,12008828
usa,1971,12371956
usa,1972,12711772
usa,1973,13050694
usa,1974,13400084
usa,1975,13766651
usa,1976,14097934
usa,1977,14440704
usa,1978,14802843
usa,1979,15183725
usa,1980,15550510
usa,1981,15879451
usa,1982,16192634
usa,1983,16502703
usa,1984,16821112
usa,1985,17161905
usa,1986,17467078
usa,1987,17772719
usa,1988,18084844
usa,1989,18398154
usa,1990,18733129
usa,1991,19018981
usa,1992,19290873
usa,1993,19531693
usa,1994,19736688
usa,1995,19914954
usa,1996,20024127
usa,1997,20126831
usa,1998,20214380
usa,1999,20298836
usa,2000,20387123
usa,2001,20469861
usa,2002,20534403
usa,2003,20601784
usa,2004,20724462
usa,2005,20902768
usa,2006,21152004
usa,2007,21452009
usa,2008,21818559
usa,2009,22251373
usa,2010,22763967
usa,2011,23322063
usa,2012,23960831
usa,2013,24654750
usa,2014,25405502
usa,2015,26196852
usa,2016,27010817
usa,2017,27807894
usa,2018,28595845
usa,2019,29401917
usa,2020,30409542
uzb,1960,273325
uzb,1961,286955
uzb,1962,300467
uzb,1963,314032
uzb,1964,328231
uzb,1965,343360
uzb,1966,357857
uzb,1967,373481
uzb,1968,388827
uzb,1969,402063
uzb,1970,412845
uzb,1971,428185
uzb,1972,439767
uzb,1973,448957
uzb,1974,457791
uzb,1975,467269
uzb,1976,476019
uzb,1977,485439
uzb,1978,494027
uzb,1979,499681
uzb,1980,501751
uzb,1981,506941
uzb,1982,508996
uzb,1983,509751
uzb,1984,511626
uzb,1985,515911
uzb,1986,518217
uzb,1987,521393
uzb,1988,525597
uzb,1989,531158
uzb,1990,541276
uzb,1991,554965
uzb,1992,572015
uzb,1993,589725
uzb,1994,604972
uzb,1995,617782
uzb,1996,632939
uzb,1997,646093
uzb,1998,656585
uzb,1999,664208
uzb,2000,675369
uzb,2001,689447
uzb,2002,703571
uzb,2003,716462
uzb,2004,726192
uzb,2005,731412
uzb,2006,734397
uzb,2007,734812
uzb,2008,733386
uzb,2009,730617
uzb,2010,735383
uzb,2011,733673
uzb,2012,723261
uzb,2013,716351
uzb,2014,716708
uzb,2015,726138
uzb,2016,751392
uzb,2017,784073
uzb,2018,824102
uzb,2019,871166
uzb,2020,924254
vct,1960,2263
vct,1961,2292
vct,1962,2322
vct,1963,2352
vct,1964,2384
vct,1965,2415
vct,1966,2466
vct,1967,2517
vct,1968,2574
vct,1969,2638
vct,1970,2715
vct,1971,2796
vct,1972,2877
vct,1973,2960
vct,1974,3050
vct,1975,3144
vct,1976,3231
vct,1977,3300
vct,1978,3355
vct,1979,3388
vct,1980,3397
vct,1981,3438
vct,1982,3458
vct,1983,3451
vct,1984,3419
vct,1985,3375
vct,1986,3433
vct,1987,3507
vct,1988,3594
vct,1989,3693
vct,1990,3800
vct,1991,3857
vct,1992,3901
vct,1993,3948
vct,1994,3987
vct,1995,4017
vct,1996,4037
vct,1997,4048
vct,1998,4056
vct,1999,4080
vct,2000,4124
vct,2001,4151
vct,2002,4203
vct,2003,4253
vct,2004,4280
vct,2005,4273
vct,2006,4349
vct,2007,4401
vct,2008,4449
vct,2009,4509
vct,2010,4608
vct,2011,4650
vct,2012,4725
vct,2013,4833
vct,2014,4964
vct,2015,5112
vct,2016,5183
vct,2017,5266
vct,2018,5367
vct,2019,5484
vct,2020,5598
ven,1960,96209
ven,1961,100642
ven,1962,105306
ven,1963,110196
ven,1964,115286
ven,1965,120601
ven,1966,126816
ven,1967,133236
ven,1968,139929
ven,1969,147011
ven,1970,154575
ven,1971,162789
ven,1972,171501
ven,1973,180727
ven,1974,190447
ven,1975,200667
ven,1976,211404
ven,1977,222380
ven,1978,233740
ven,1979,245699
ven,1980,258395
ven,1981,270900
ven,1982,284054
ven,1983,297797
ven,1984,312003
ven,1985,326655
ven,1986,341710
ven,1987,356833
ven,1988,372195
ven,1989,388091
ven,1990,404710
ven,1991,421399
ven,1992,438704
ven,1993,456600
ven,1994,474968
ven,1995,493863
ven,1996,513637
ven,1997,533502
ven,1998,553777
ven,1999,574904
ven,2000,597227
ven,2001,620595
ven,2002,644816
ven,2003,670039
ven,2004,696308
ven,2005,723796
ven,2006,751717
ven,2007,780187
ven,2008,809798
ven,2009,841348
ven,2010,875465
ven,2011,912033
ven,2012,950836
ven,2013,990123
ven,2014,1027372
ven,2015,1061017
ven,2016,1099865
ven,2017,1134031
ven,2018,1168431
ven,2019,1210591
ven,2020,1266938
vir,1960,1272
vir,1961,1244
vir,1962,1173
vir,1963,1229
vir,1964,1172
vir,1965,1166
vir,1966,1175
vir,1967,1192
vir,1968,1304
vir,1969,1371
vir,1970,1401
vir,1971,1543
vir,1972,1636
vir,1973,1783
vir,1974,1900
vir,1975,2013
vir,1976,2076
vir,1977,2070
vir,1978,2222
vir,1979,2334
vir,1980,2531
vir,1981,2585
vir,1982,2626
vir,1983,2662
vir,1984,2703
vir,1985,2754
vir,1986,2805
vir,1987,2877
vir,1988,2975
vir,1989,3087
vir,1990,3290
vir,1991,3447
vir,1992,3614
vir,1993,3781
vir,1994,3933
vir,1995,4084
vir,1996,4172
vir,1997,4293
vir,1998,4458
vir,1999,4665
vir,2000,4880
vir,2001,5067
vir,2002,5248
vir,2003,5435
vir,2004,5649
vir,2005,5907
vir,2006,6229
vir,2007,6583
vir,2008,6976
vir,2009,7389
vir,2010,7830
vir,2011,8297
vir,2012,8806
vir,2013,9334
vir,2014,9854
vir,2015,10359
vir,2016,10781
vir,2017,11169
vir,2018,11540
vir,2019,11910
vir,2020,12297
vnm,1960,913716
vnm,1961,954810
vnm,1962,995551
vnm,1963,1037507
vnm,1964,1082932
vnm,1965,1132914
vnm,1966,1189025
vnm,1967,1248483
vnm,1968,1309248
vnm,1969,1367837
vnm,1970,1422238
vnm,1971,1442248
vnm,1972,1454947
vnm,1973,1463813
vnm,1974,1473181
vnm,1975,1485424
vnm,1976,1538061
vnm,1977,1594864
vnm,1978,1654178
vnm,1979,1712988
vnm,1980,1769857
vnm,1981,1823306
vnm,1982,1873642
vnm,1983,1923743
vnm,1984,1977697
vnm,1985,2037690
vnm,1986,2099601
vnm,1987,2166388
vnm,1988,2236493
vnm,1989,2307016
vnm,1990,2376591
vnm,1991,2442847
vnm,1992,2506218
vnm,1993,2569945
vnm,1994,2639500
vnm,1995,2718116
vnm,1996,2794235
vnm,1997,2879759
vnm,1998,2969025
vnm,1999,3052677
vnm,2000,3125853
vnm,2001,3197540
vnm,2002,3252100
vnm,2003,3295663
vnm,2004,3336271
vnm,2005,3377717
vnm,2006,3406195
vnm,2007,3436800
vnm,2008,3469478
vnm,2009,3503347
vnm,2010,3540192
vnm,2011,3571204
vnm,2012,3607547
vnm,2013,3655725
vnm,2014,3724934
vnm,2015,3820891
vnm,2016,3938229
vnm,2017,4078148
vnm,2018,4240135
vnm,2019,4423377
vnm,2020,4627830
vut,1960,812
vut,1961,837
vut,1962,863
vut,1963,890
vut,1964,913
vut,1965,936
vut,1966,960
vut,1967,978
vut,1968,989
vut,1969,995
vut,1970,1000
vut,1971,1028
vut,1972,1055
vut,1973,1090
vut,1974,1125
vut,1975,1164
vut,1976,1212
vut,1977,1262
vut,1978,1305
vut,1979,1354
vut,1980,1405
vut,1981,1481
vut,1982,1556
vut,1983,1642
vut,1984,1727
vut,1985,1818
vut,1986,1894
vut,1987,1978
vut,1988,2068
vut,1989,2167
vut,1990,2275
vut,1991,2331
vut,1992,2387
vut,1993,2442
vut,1994,2496
vut,1995,2549
vut,1996,2594
vut,1997,2627
vut,1998,2659
vut,1999,2681
vut,2000,2702
vut,2001,2776
vut,2002,2863
vut,2003,2965
vut,2004,3073
vut,2005,3192
vut,2006,3413
vut,2007,3658
vut,2008,3929
vut,2009,4222
vut,2010,4516
vut,2011,4545
vut,2012,4572
vut,2013,4619
vut,2014,4691
vut,2015,4761
vut,2016,4882
vut,2017,4991
vut,2018,5097
vut,2019,5215
vut,2020,5361
wsm,1960,1115
wsm,1961,1214
wsm,1962,1321
wsm,1963,1431
wsm,1964,1515
wsm,1965,1573
wsm,1966,1637
wsm,1967,1681
wsm,1968,1708
wsm,1969,1729
wsm,1970,1758
wsm,1971,1816
wsm,1972,1871
wsm,1973,1919
wsm,1974,1955
wsm,1975,1989
wsm,1976,2058
wsm,1977,2127
wsm,1978,2199
wsm,1979,2249
wsm,1980,2300
wsm,1981,2356
wsm,1982,2395
wsm,1983,2415
wsm,1984,2429
wsm,1985,2446
wsm,1986,2582
wsm,1987,2742
wsm,1988,2910
wsm,1989,3078
wsm,1990,3243
wsm,1991,3347
wsm,1992,3446
wsm,1993,3540
wsm,1994,3648
wsm,1995,3766
wsm,1996,3905
wsm,1997,4022
wsm,1998,4106
wsm,1999,4141
wsm,2000,4144
wsm,2001,4252
wsm,2002,4353
wsm,2003,4464
wsm,2004,4581
wsm,2005,4697
wsm,2006,4781
wsm,2007,4871
wsm,2008,4967
wsm,2009,5063
wsm,2010,5140
wsm,2011,5138
wsm,2012,5105
wsm,2013,5041
wsm,2014,4959
wsm,2015,4886
wsm,2016,4996
wsm,2017,5115
wsm,2018,5256
wsm,2019,5423
wsm,2020,5623
yem,1960,105857
yem,1961,106802
yem,1962,107721
yem,1963,108527
yem,1964,109054
yem,1965,109229
yem,1966,110769
yem,1967,111990
yem,1968,112900
yem,1969,113533
yem,1970,113921
yem,1971,115661
yem,1972,117209
yem,1973,118612
yem,1974,119919
yem,1975,121171
yem,1976,123553
yem,1977,126001
yem,1978,128474
yem,1979,130887
yem,1980,133186
yem,1981,136702
yem,1982,140067
yem,1983,143318
yem,1984,146469
yem,1985,149548
yem,1986,153485
yem,1987,157339
yem,1988,161235
yem,1989,165318
yem,1990,169670
yem,1991,179434
yem,1992,190091
yem,1993,201511
yem,1994,213537
yem,1995,226096
yem,1996,231379
yem,1997,236452
yem,1998,241379
yem,1999,246175
yem,2000,250926
yem,2001,258210
yem,2002,265082
yem,2003,271779
yem,2004,278551
yem,2005,285542
yem,2006,293915
yem,2007,302450
yem,2008,311455
yem,2009,321284
yem,2010,332171
yem,2011,345169
yem,2012,358965
yem,2013,373301
yem,2014,387804
yem,2015,402324
yem,2016,416979
yem,2017,431560
yem,2018,446340
yem,2019,461620
yem,2020,477663
zaf,1960,366906
zaf,1961,376947
zaf,1962,387080
zaf,1963,396928
zaf,1964,405972
zaf,1965,413972
zaf,1966,422570
zaf,1967,430032
zaf,1968,437271
zaf,1969,445398
zaf,1970,455048
zaf,1971,468620
zaf,1972,483150
zaf,1973,498048
zaf,1974,512525
zaf,1975,526213
zaf,1976,541669
zaf,1977,556206
zaf,1978,570505
zaf,1979,585367
zaf,1980,601258
zaf,1981,621433
zaf,1982,641713
zaf,1983,661776
zaf,1984,681138
zaf,1985,699592
zaf,1986,720505
zaf,1987,740780
zaf,1988,761247
zaf,1989,782970
zaf,1990,806829
zaf,1991,837745
zaf,1992,872102
zaf,1993,909406
zaf,1994,948689
zaf,1995,989369
zaf,1996,1023314
zaf,1997,1055123
zaf,1998,1085715
zaf,1999,1116285
zaf,2000,1147604
zaf,2001,1178133
zaf,2002,1207248
zaf,2003,1235260
zaf,2004,1262261
zaf,2005,1288437
zaf,2006,1323806
zaf,2007,1357951
zaf,2008,1390792
zaf,2009,1422221
zaf,2010,1452459
zaf,2011,1490980
zaf,2012,1531069
zaf,2013,1574274
zaf,2014,1622565
zaf,2015,1677160
zaf,2016,1733123
zaf,2017,1792414
zaf,2018,1854322
zaf,2019,1917657
zaf,2020,1981762
zmb,1960,41600
zmb,1961,42929
zmb,1962,44317
zmb,1963,45752
zmb,1964,47234
zmb,1965,48771
zmb,1966,50637
zmb,1967,52567
zmb,1968,54520
zmb,1969,56455
zmb,1970,58354
zmb,1971,60558
zmb,1972,62661
zmb,1973,64725
zmb,1974,66811
zmb,1975,68971
zmb,1976,71331
zmb,1977,73732
zmb,1978,76163
zmb,1979,78602
zmb,1980,81048
zmb,1981,83798
zmb,1982,86503
zmb,1983,89228
zmb,1984,92016
zmb,1985,94912
zmb,1986,98329
zmb,1987,101715
zmb,1988,105048
zmb,1989,108277
zmb,1990,111386
zmb,1991,114919
zmb,1992,118176
zmb,1993,121239
zmb,1994,124196
zmb,1995,127097
zmb,1996,131246
zmb,1997,135330
zmb,1998,139276
zmb,1999,142984
zmb,2000,146380
zmb,2001,149994
zmb,2002,153242
zmb,2003,156163
zmb,2004,158819
zmb,2005,161237
zmb,2006,164160
zmb,2007,166972
zmb,2008,169682
zmb,2009,172305
zmb,2010,174849
zmb,2011,179508
zmb,2012,184247
zmb,2013,189108
zmb,2014,194135
zmb,2015,199363
zmb,2016,206446
zmb,2017,213892
zmb,2018,221718
zmb,2019,229930
zmb,2020,238545
zwe,1960,68323
zwe,1961,70575
zwe,1962,72540
zwe,1963,74308
zwe,1964,76059
zwe,1965,77857
zwe,1966,79892
zwe,1967,81922
zwe,1968,83928
zwe,1969,85847
zwe,1970,87659
zwe,1971,89909
zwe,1972,92056
zwe,1973,94089
zwe,1974,96008
zwe,1975,97824
zwe,1976,100159
zwe,1977,102245
zwe,1978,104383
zwe,1979,106965
zwe,1980,110224
zwe,1981,114289
zwe,1982,119124
zwe,1983,124374
zwe,1984,129490
zwe,1985,134175
zwe,1986,139061
zwe,1987,143286
zwe,1988,147145
