geo,time,pa_nus_ppp
swe,2013,8.59768
swe,2014,8.72713
swe,2015,8.85438
swe,2016,8.82259
swe,2017,8.85225
swe,2018,8.86588
swe,2019,8.99766
swe,2020,8.74788
swe,2021,8.55464
swz,1990,0.9973
swz,1991,1.04936
swz,1992,1.14077
swz,1993,1.30814
swz,1994,1.42129
swz,1995,1.62388
swz,1996,1.71719
swz,1997,1.87841
swz,1998,1.99506
swz,1999,2.07228
swz,2000,2.54066
swz,2001,2.70845
swz,2002,2.90397
swz,2003,3.02224
swz,2004,3.05695
swz,2005,3.15898
swz,2006,3.1901
swz,2007,3.26243
swz,2008,3.53382
swz,2009,3.84972
swz,2010,3.92704
swz,2011,4.05214
swz,2012,4.49662
swz,2013,4.69002
swz,2014,4.98231
swz,2015,5.32291
swz,2016,5.78786
swz,2017,6.20559
swz,2018,6.23054
swz,2019,6.27364
swz,2020,6.36145
sxm,2009,1.37052
sxm,2010,1.37003
sxm,2011,1.34595
sxm,2012,1.54947
sxm,2013,1.54004
sxm,2014,1.52214
sxm,2015,1.51189
sxm,2016,1.48035
sxm,2017,1.38657
sxm,2018,1.44227
syc,1990,3.15838
syc,1991,2.99265
syc,1992,3.06289
syc,1993,3.1147
syc,1994,3.07889
syc,1995,2.99217
syc,1996,2.89334
syc,1997,2.87332
syc,1998,2.96539
syc,1999,2.9833
syc,2000,3.03432
syc,2001,3.152
syc,2002,3.21503
syc,2003,3.34412
syc,2004,4.05995
syc,2005,3.95536
syc,2006,3.89456
syc,2007,4.2402
syc,2008,5.6136
syc,2009,7.10287
syc,2010,6.72528
syc,2011,6.88387
syc,2012,7.62469
syc,2013,7.95909
syc,2014,7.84367
syc,2015,8.15708
syc,2016,7.81533
syc,2017,7.96867
syc,2018,7.89316
syc,2019,7.90623
syc,2020,7.3524
tca,2011,1.02841
tca,2012,1.10173
tca,2013,1.07932
tca,2014,1.07937
tca,2015,1.08652
tca,2016,1.07165
tca,2017,1.01791
tca,2018,1.02483
tca,2019,1.0283
tca,2020,1.07153
tcd,1990,118.46087
tcd,1991,118.10764
tcd,1992,100.57207
tcd,1993,96.95186
tcd,1994,136.25979
tcd,1995,145.25004
tcd,1996,158.98253
tcd,1997,162.09792
tcd,1998,171.11266
tcd,1999,155.90358
tcd,2000,160.56127
tcd,2001,178.79326
tcd,2002,179.36715
tcd,2003,176.23599
tcd,2004,188.32125
tcd,2005,224.64004
tcd,2006,239.81187
tcd,2007,241.24966
tcd,2008,257.11371
tcd,2009,230.77751
tcd,2010,242.6989
tcd,2011,258.13132
tcd,2012,285.35352
tcd,2013,308.41971
tcd,2014,300.38611
tcd,2015,252.0752
tcd,2016,246.88441
tcd,2017,243.65457
tcd,2018,249.8736
tcd,2019,252.50252
tcd,2020,236.81756
tgo,1990,141.02817
tgo,1991,140.05871
tgo,1992,141.38225
tgo,1993,126.78816
tgo,1994,168.63107
tgo,1995,183.4752
tgo,1996,189.884
tgo,1997,190.34639
tgo,1998,206.21609
tgo,1999,205.54795
tgo,2000,221.25823
tgo,2001,220.04714
tgo,2002,227.51209
tgo,2003,216.90185
tgo,2004,207.18573
tgo,2005,212.73375
tgo,2006,205.43457
tgo,2007,210.00081
tgo,2008,230.25217
tgo,2009,232.13123
tgo,2010,230.91395
tgo,2011,228.62497
tgo,2012,237.89925
tgo,2013,240.65126
tgo,2014,238.23445
tgo,2015,241.55215
tgo,2016,243.55309
tgo,2017,239.72173
tgo,2018,237.22832
tgo,2019,236.66882
tgo,2020,236.84878
tha,1990,8.9598
tha,1991,9.16474
tha,1992,9.36291
tha,1993,9.73976
tha,1994,9.98172
tha,1995,10.33792
tha,1996,10.56808
tha,1997,10.84145
tha,1998,11.58528
tha,1999,11.1261
tha,2000,11.02767
tha,2001,10.9979
tha,2002,11.00967
tha,2003,11.04128
tha,2004,11.13558
tha,2005,11.34903
tha,2006,11.57794
tha,2007,11.55393
tha,2008,11.91532
tha,2009,11.8482
tha,2010,12.18968
tha,2011,12.3872
tha,2012,12.2497
tha,2013,12.30076
tha,2014,12.48794
tha,2015,12.64086
tha,2016,12.73108
tha,2017,12.84472
tha,2018,12.7232
tha,2019,12.61834
tha,2020,12.33513
tjk,1990,0.00001
tjk,1991,0.00001
tjk,1992,0.00007
tjk,1993,0.00085
tjk,1994,0.00302
tjk,1995,0.01166
tjk,1996,0.06075
tjk,1997,0.09863
tjk,1998,0.18325
tjk,1999,0.22851
tjk,2000,0.2741
tjk,2001,0.35122
tjk,2002,0.41083
tjk,2003,0.51259
tjk,2004,0.58616
tjk,2005,0.62253
tjk,2006,0.73152
tjk,2007,0.90642
tjk,2008,1.13953
tjk,2009,1.26805
tjk,2010,1.40964
tjk,2011,1.56478
tjk,2012,1.66969
tjk,2013,1.64936
tjk,2014,1.65056
tjk,2015,1.91403
tjk,2016,2.03031
tjk,2017,2.23057
tjk,2018,2.23256
tjk,2019,2.27365
tjk,2020,2.29847
tkm,1990,0
tkm,1991,0
tkm,1992,0.00002
tkm,1993,0.00019
tkm,1994,0.00192
tkm,1995,0.01515
tkm,1996,0.18959
tkm,1997,0.30137
tkm,1998,0.35051
tkm,1999,0.42501
tkm,2000,0.45645
tkm,2001,0.51206
tkm,2002,0.5462
tkm,2003,0.60132
tkm,2004,0.62085
tkm,2005,0.64441
tkm,2006,0.7021
tkm,2007,0.74711
tkm,2008,1.17067
tkm,2009,1.27522
tkm,2010,1.2896
tkm,2011,1.42563
tkm,2012,1.57784
tkm,2013,1.63411
tkm,2014,1.68204
tkm,2015,1.64451
tkm,2016,1.61279
tkm,2017,1.623
tkm,2018,1.60414
tkm,2019,1.64503
tls,2000,0.33184
tls,2001,0.36299
tls,2002,0.37663
tls,2003,0.39487
tls,2004,0.3442
tls,2005,0.33994
tls,2006,0.33782
tls,2007,0.35687
tls,2008,0.37546
tls,2009,0.37919
tls,2010,0.41592
tls,2011,0.45453
tls,2012,0.43665
tls,2013,0.48729
tls,2014,0.45293
tls,2015,0.45757
tls,2016,0.43243
tls,2017,0.40897
tls,2018,0.39425
tls,2019,0.41897
tls,2020,0.34838
ton,1990,0.70381
ton,1991,0.74519
ton,1992,0.78285
ton,1993,0.76523
ton,1994,0.95281
ton,1995,0.89165
ton,1996,0.88649
ton,1997,0.85422
ton,1998,0.86718
ton,1999,0.90956
ton,2000,0.93921
ton,2001,0.93521
ton,2002,0.98684
ton,2003,1.05549
ton,2004,1.11921
ton,2005,1.16631
ton,2006,1.31163
ton,2007,1.29723
ton,2008,1.3303
ton,2009,1.38591
ton,2010,1.47599
ton,2011,1.45268
ton,2012,1.48513
ton,2013,1.4249
ton,2014,1.39919
ton,2015,1.45921
ton,2016,1.48818
ton,2017,1.54272
ton,2018,1.58413
ton,2019,1.6756
ton,2020,1.59575
tto,1990,2.50005
tto,1991,2.4563
tto,1992,2.2355
tto,1993,2.37617
tto,1994,2.63516
tto,1995,2.68865
tto,1996,2.68914
tto,1997,2.54828
tto,1998,2.47314
tto,1999,2.54285
tto,2000,2.78679
tto,2001,2.80316
tto,2002,2.61623
tto,2003,2.83767
tto,2004,3.00877
tto,2005,3.30659
tto,2006,3.26496
tto,2007,3.585
tto,2008,4.35328
tto,2009,3.12656
tto,2010,3.48408
tto,2011,3.94961
tto,2012,4.09718
tto,2013,4.3173
tto,2014,4.37457
tto,2015,4.23988
tto,2016,4.10673
tto,2017,4.16245
tto,2018,4.29156
tto,2019,4.17429
tto,2020,4.16166
tun,1990,0.39933
tun,1991,0.41345
tun,1992,0.42725
tun,1993,0.43694
tun,1994,0.44716
tun,1995,0.46142
tun,1996,0.47286
tun,1997,0.48291
tun,1998,0.49316
tun,1999,0.50248
tun,2000,0.50763
tun,2001,0.51618
tun,2002,0.51975
tun,2003,0.52397
tun,2004,0.52734
tun,2005,0.53276
tun,2006,0.53694
tun,2007,0.53401
tun,2008,0.55704
tun,2009,0.56953
tun,2010,0.58445
tun,2011,0.59633
tun,2012,0.63482
tun,2013,0.67053
tun,2014,0.69973
tun,2015,0.74202
tun,2016,0.76677
tun,2017,0.79418
tun,2018,0.83568
tun,2019,0.88147
tun,2020,0.91511
tur,1990,0.00119
tur,1991,0.00182
tur,1992,0.00292
tur,1993,0.00478
tur,1994,0.00966
tur,1995,0.01771
tur,1996,0.03097
tur,1997,0.05537
tur,1998,0.12887
tur,1999,0.19647
tur,2000,0.28163
tur,2001,0.41507
tur,2002,0.59125
tur,2003,0.73655
tur,2004,0.79217
tur,2005,0.83459
tur,2006,0.84181
tur,2007,0.85131
tur,2008,0.87996
tur,2009,0.90463
tur,2010,0.92031
tur,2011,0.96618
tur,2012,1.01986
tur,2013,1.07029
tur,2014,1.1045
tur,2015,1.16245
tur,2016,1.24105
tur,2017,1.38398
tur,2018,1.63261
tur,2019,1.92626
tur,2020,2.19715
tur,2021,2.60622
tuv,1990,0.82264
tuv,1991,0.81679
tuv,1992,0.85725
tuv,1993,0.85872
tuv,1994,0.80156
tuv,1995,0.82551
tuv,1996,0.91356
tuv,1997,0.8858
tuv,1998,0.89995
tuv,1999,0.94144
tuv,2000,1.03897
tuv,2001,1.07679
tuv,2002,1.09518
tuv,2003,1.09944
tuv,2004,1.13056
tuv,2005,1.11283
tuv,2006,1.1247
tuv,2007,1.09384
tuv,2008,1.11077
tuv,2009,1.10997
tuv,2010,1.12618
tuv,2011,1.10993
tuv,2012,1.09785
tuv,2013,1.10169
tuv,2014,1.13648
tuv,2015,1.17788
tuv,2016,1.17731
tuv,2017,1.19675
tuv,2018,1.22624
tuv,2019,1.30947
tuv,2020,1.29388
tza,1990,51.33173
tza,1991,63.61123
tza,1992,77.97589
tza,1993,94.80318
tza,1994,121.75334
tza,1995,151.28634
tza,1996,177.2597
tza,1997,209.99746
tza,1998,237.19387
tza,1999,260.80059
tza,2000,276.01879
tza,2001,283.10214
tza,2002,298.85188
tza,2003,318.10378
tza,2004,331.09347
tza,2005,341.72565
tza,2006,349.96441
tza,2007,371.82089
tza,2008,424.47143
tza,2009,459.34886
tza,2010,496.86978
tza,2011,546.07312
tza,2012,649.70496
tza,2013,706.30927
tza,2014,759.03149
tza,2015,803.81152
tza,2016,848.67957
tza,2017,885.08289
tza,2018,890.04894
tza,2019,895.99336
tza,2020,888.3664
uga,1990,190.176
uga,1991,231.81897
uga,1992,328.8021
uga,1993,417.9851
uga,1994,437.27316
uga,1995,468.45086
uga,1996,481.06259
uga,1997,487.2401
uga,1998,524.1482
uga,1999,516.1037
uga,2000,560.94084
uga,2001,573.79089
uga,2002,546.95277
uga,2003,578.90121
uga,2004,651.59539
uga,2005,620.90895
uga,2006,617.16887
uga,2007,645.02613
uga,2008,672.9869
uga,2009,765.18462
uga,2010,799.01226
uga,2011,856.16821
uga,2012,1003.27728
uga,2013,1042.08118
uga,2014,1073.74744
uga,2015,1125.47131
uga,2016,1211.94019
uga,2017,1270.6084
uga,2018,1295.95089
uga,2019,1311.41876
uga,2020,1331.06677
ukr,1990,0
ukr,1991,0.00001
ukr,1992,0.00015
ukr,1993,0.00491
ukr,1994,0.05062
ukr,1995,0.25575
ukr,1996,0.41727
ukr,1997,0.48404
ukr,1998,0.53614
ukr,1999,0.67333
ukr,2000,0.83973
ukr,2001,0.90553
ukr,2002,0.93826
ukr,2003,0.99636
ukr,2004,1.11879
ukr,2005,1.34643
ukr,2006,1.50099
ukr,2007,1.79561
ukr,2008,2.2725
ukr,2009,2.54015
ukr,2010,2.85421
ukr,2011,3.19231
ukr,2012,3.29739
ukr,2013,3.01255
ukr,2014,3.43498
ukr,2015,4.56623
ukr,2016,5.01421
ukr,2017,5.91629
ukr,2018,6.66723
ukr,2019,7.09045
ukr,2020,7.69183
ury,1990,0.5853
ury,1991,1.13689
ury,1992,1.77431
ury,1993,2.56261
ury,1994,3.48647
ury,1995,4.81661
ury,1996,5.98023
ury,1997,7.00795
ury,1998,7.78815
ury,1999,8.00943
ury,2000,8.11158
ury,2001,8.32059
ury,2002,9.22443
ury,2003,10.5543
ury,2004,11.31616
ury,2005,11.04871
ury,2006,11.42482
ury,2007,12.17373
ury,2008,12.89957
ury,2009,13.79382
ury,2010,14.30401
ury,2011,15.2737
ury,2012,16.93812
ury,2013,18.17288
ury,2014,19.47262
ury,2015,21.10458
ury,2016,22.45382
ury,2017,23.29381
ury,2018,24.36315
ury,2019,25.97591
ury,2020,28.45606
usa,1990,1
usa,1991,1
usa,1992,1
usa,1993,1
usa,1994,1
usa,1995,1
usa,1996,1
usa,1997,1
usa,1998,1
usa,1999,1
usa,2000,1
usa,2001,1
usa,2002,1
usa,2003,1
usa,2004,1
usa,2005,1
usa,2006,1
usa,2007,1
usa,2008,1
usa,2009,1
usa,2010,1
usa,2011,1
usa,2012,1
usa,2013,1
usa,2014,1
usa,2015,1
usa,2016,1
usa,2017,1
usa,2018,1
usa,2019,1
usa,2020,1
usa,2021,1
uzb,1990,0.00063
uzb,1991,0.00117
uzb,1992,0.00928
uzb,1993,0.10692
uzb,1994,1.40128
uzb,1995,6.46371
uzb,1996,11.52421
uzb,1997,18.80398
uzb,1998,25.84624
uzb,1999,36.71826
uzb,2000,52.9007
uzb,2001,75.18361
uzb,2002,107.67628
uzb,2003,134.00738
uzb,2004,151.26663
uzb,2005,178.13556
uzb,2006,213.47628
uzb,2007,253.41399
uzb,2008,315.177
uzb,2009,366.7853
uzb,2010,505.29573
uzb,2011,601.9984
uzb,2012,706.90461
uzb,2013,804.3101
uzb,2014,935.23725
uzb,2015,1058.67768
uzb,2016,1179.9567
uzb,2017,1432.90718
uzb,2018,1776.88389
uzb,2019,2058.37869
uzb,2020,2275.91291
vct,1990,1.57257
vct,1991,1.64329
vct,1992,1.68074
vct,1993,1.58345
vct,1994,1.58788
vct,1995,1.57567
vct,1996,1.6025
vct,1997,1.59575
vct,1998,1.62865
vct,1999,1.63465
vct,2000,1.59545
vct,2001,1.6658
vct,2002,1.65657
vct,2003,1.57538
vct,2004,1.59565
vct,2005,1.59306
vct,2006,1.59283
vct,2007,1.6816
vct,2008,1.64985
vct,2009,1.62316
vct,2010,1.67559
vct,2011,1.63592
vct,2012,1.64995
vct,2013,1.64325
vct,2014,1.59582
vct,2015,1.6051
vct,2016,1.5335
vct,2017,1.59044
vct,2018,1.55702
vct,2019,1.54735
vct,2020,1.54668
ven,1990,0.0121
ven,1991,0.01421
ven,1992,0.01782
ven,1993,0.02292
ven,1994,0.03655
ven,1995,0.05433
ven,1996,0.115
ven,1997,0.15133
ven,1998,0.17792
ven,1999,0.22132
ven,2000,0.28024
ven,2001,0.29616
ven,2002,0.38782
ven,2003,0.51377
ven,2004,0.67017
ven,2005,0.84232
ven,2006,0.96396
ven,2007,1.08377
ven,2008,1.38343
ven,2009,1.48048
ven,2010,2.13578
ven,2011,2.68098
vgb,2011,1.02755
vgb,2012,1.09735
vgb,2013,1.09355
vgb,2014,1.08941
vgb,2015,1.10523
vgb,2016,1.09754
vgb,2017,1.06878
vnm,1990,672.87493
vnm,1991,1123.04274
vnm,1992,1456.29477
vnm,1993,1670.31597
vnm,1994,1912.63045
vnm,1995,2192.57039
vnm,1996,2340.40114
vnm,1997,2450.9793
vnm,1998,2637.90338
vnm,1999,2749.48218
vnm,2000,2781.0379
vnm,2001,2792.70811
vnm,2002,2878.40589
vnm,2003,3026.83785
vnm,2004,3196.05593
vnm,2005,3682.54161
vnm,2006,3880.65997
vnm,2007,4143.08155
vnm,2008,4985.48135
vnm,2009,5255.29634
vnm,2010,5821.99552
vnm,2011,6915.33545
vnm,2012,7167.05664
vnm,2013,7369.89453
vnm,2014,7473.41943
vnm,2015,7413.45557
vnm,2016,7315.61279
vnm,2017,7395.33838
vnm,2018,7467.35008
vnm,2019,7467.60297
vnm,2020,7474.11731
vut,1990,77.30733
vut,1991,82.45664
vut,1992,82.8656
vut,1993,82.61655
vut,1994,82.758
vut,1995,82.46217
vut,1996,82.66804
vut,1997,83.79601
vut,1998,89.62262
vut,1999,91.06694
vut,2000,91.01661
vut,2001,92.29153
vut,2002,93.46597
vut,2003,92.49481
vut,2004,91.9766
vut,2005,89.57236
vut,2006,90.30833
vut,2007,93.02645
vut,2008,97.78742
vut,2009,99.52692
vut,2010,99.82663
vut,2011,100.51104
vut,2012,98.16205
vut,2013,99.36495
vut,2014,98.92829
vut,2015,103.73588
vut,2016,104.27772
vut,2017,107.84319
vut,2018,108.69288
vut,2019,109.34249
vut,2020,109.98566
wsm,1990,0.74424
wsm,1991,0.76389
wsm,1992,0.81084
wsm,1993,0.79725
wsm,1994,1.31316
wsm,1995,1.19647
wsm,1996,1.22889
wsm,1997,1.3502
wsm,1998,1.38075
wsm,1999,1.39488
wsm,2000,1.40384
wsm,2001,1.40705
wsm,2002,1.41885
wsm,2003,1.42944
wsm,2004,1.48962
wsm,2005,1.45699
wsm,2006,1.54519
wsm,2007,1.5027
wsm,2008,1.60082
wsm,2009,1.62744
wsm,2010,1.6877
wsm,2011,1.66057
wsm,2012,1.68869
wsm,2013,1.6748
wsm,2014,1.64189
wsm,2015,1.69453
wsm,2016,1.69669
wsm,2017,1.66401
wsm,2018,1.64378
wsm,2019,1.63733
wsm,2020,1.62131
yem,1990,6.11173
yem,1991,6.621
yem,1992,7.32615
yem,1993,8.32846
yem,1994,9.84916
yem,1995,14.05967
yem,1996,18.88367
yem,1997,21.0161
yem,1998,19.04945
yem,1999,25.06204
yem,2000,30.28759
yem,2001,30.42443
yem,2002,32.53923
yem,2003,35.42176
yem,2004,39.35858
yem,2005,45.22599
yem,2006,49.88171
yem,2007,53.86926
yem,2008,63.60932
yem,2009,57.63259
yem,2010,70.42268
yem,2011,81.47676
yem,2012,88.79299
yem,2013,93.63132
zaf,1990,1.25961
zaf,1991,1.40911
zaf,1992,1.57841
zaf,1993,1.74202
zaf,1994,1.87296
zaf,1995,2.03332
zaf,1996,2.15694
zaf,1997,2.29148
zaf,1998,2.44897
zaf,1999,2.58042
zaf,2000,2.75576
zaf,2001,2.90696
zaf,2002,3.22049
zaf,2003,3.36399
zaf,2004,3.47373
zaf,2005,3.55735
zaf,2006,3.66226
zaf,2007,3.86054
zaf,2008,4.08416
zaf,2009,4.4044
zaf,2010,4.62048
zaf,2011,4.77663
zaf,2012,5.10782
zaf,2013,5.29574
zaf,2014,5.57189
zaf,2015,5.82526
zaf,2016,6.15909
zaf,2017,6.4267
zaf,2018,6.52432
zaf,2019,6.69831
zaf,2020,6.96755
zmb,1990,0.00956
zmb,1991,0.01782
zmb,1992,0.04626
zmb,1993,0.11012
zmb,1994,0.19486
zmb,1995,0.24929
zmb,1996,0.30441
zmb,1997,0.37503
zmb,1998,0.43356
zmb,1999,0.504
zmb,2000,0.65375
zmb,2001,0.80177
zmb,2002,0.94234
zmb,2003,1.08805
zmb,2004,1.26843
zmb,2005,1.43493
zmb,2006,1.59533
zmb,2007,1.7551
zmb,2008,1.90479
zmb,2009,1.99548
zmb,2010,2.24768
zmb,2011,2.44635
zmb,2012,2.65149
zmb,2013,2.83286
zmb,2014,3.06482
zmb,2015,3.36648
zmb,2016,3.87883
zmb,2017,4.19258
zmb,2018,4.39773
zmb,2019,4.65041
zmb,2020,5.22655
zwe,1990,0.74447
zwe,1991,0.67132
zwe,1992,0.56362
zwe,1993,0.52969
zwe,1994,0.49842
zwe,1995,0.50301
zwe,1996,0.53835
zwe,1997,0.51366
zwe,1998,0.37055
zwe,1999,0.39453
zwe,2000,0.38832
zwe,2001,0.37949
zwe,2002,0.38372
zwe,2003,0.40988
zwe,2004,0.42951
zwe,2005,0.43793
zwe,2006,0.41649
zwe,2007,0.40923
zwe,2008,0.40683
zwe,2009,0.50338
zwe,2010,0.51798
zwe,2011,0.52034
zwe,2012,0.54925
zwe,2013,0.55842
zwe,2014,0.54925
zwe,2015,0.5393
zwe,2016,0.52186
zwe,2017,0.40789
zwe,2018,0.63653
zwe,2019,3.38217
zwe,2020,22.00839
