geo,time,ne_con_totl_cn
mex,1967,265027700
mex,1968,297065800
mex,1969,324232300
mex,1970,351765000
mex,1971,396112900
mex,1972,454305700
mex,1973,550415800
mex,1974,710612200
mex,1975,869416600
mex,1976,1084276500
mex,1977,1425053900
mex,1978,1799030300
mex,1979,2310195000
mex,1980,3357505000
mex,1981,4604641000
mex,1982,7061948000
mex,1983,12455434000
mex,1984,21311579000
mex,1985,34948897000
mex,1986,61417092000
mex,1987,144263041000
mex,1988,316596347000
mex,1989,423289707000
mex,1990,576066539000
mex,1991,755322005000
mex,1992,919872050000
mex,1993,1224684145000
mex,1994,1391283925000
mex,1995,1728445023000
mex,1996,2342137604000
mex,1997,2970168200000
mex,1998,3617901233000
mex,1999,4387357912000
mex,2000,5184489724000
mex,2001,5569333704000
mex,2002,5967326482000
mex,2003,6394267151000
mex,2004,6957600317000
mex,2005,7568806518000
mex,2006,8250453178000
mex,2007,8923816630000
mex,2008,9594262699000
mex,2009,9456002396000
mex,2010,10308248657000
mex,2011,11231452492000
mex,2012,12127677562000
mex,2013,12803665857000
mex,2014,13647464965000
mex,2015,14435946440000
mex,2016,15606588377000
mex,2017,16853266192000
mex,2018,17960234160000
mex,2019,18656839766000
mex,2020,17672208240000
mhl,2004,184175200
mhl,2005,194513300
mhl,2006,196729200
mhl,2007,211646300
mhl,2008,218004000
mhl,2009,211603000
mhl,2010,212195500
mhl,2011,223060800
mhl,2012,234143300
mhl,2013,244342100
mhl,2014,236864200
mhl,2015,241338700
mhl,2016,256689000
mhl,2017,277062098.07739
mhl,2018,287046800
mhl,2019,313657100
mhl,2020,283514700
mkd,1990,435671000
mkd,1991,799787000
mkd,1992,10547378000
mkd,1993,54784532000
mkd,1994,138722000000
mkd,1995,150872200000
mkd,1996,169420100000
mkd,1997,195631200000
mkd,1998,213208600000
mkd,1999,226188300000
mkd,2000,229717000000
mkd,2001,241606000000
mkd,2002,253671000000
mkd,2003,262856000000
mkd,2004,276338000000
mkd,2005,297283000000
mkd,2006,319975000000
mkd,2007,351065000000
mkd,2008,403224000000
mkd,2009,397304000000
mkd,2010,410329000000
mkd,2011,427192000000
mkd,2012,431883000000
mkd,2013,447971000000
mkd,2014,458601000000
mkd,2015,479687000000
mkd,2016,489803000000
mkd,2017,504207000000
mkd,2018,529602000000
mkd,2019,550683000000
mkd,2020,552174000000
mli,1967,64082410500
mli,1968,76636908500
mli,1969,79339999200
mli,1970,89124997100
mli,1971,98080404500
mli,1972,112951496700
mli,1973,119288899600
mli,1974,149296103400
mli,1975,185097707500
mli,1976,214995206100
mli,1977,233167996900
mli,1978,281759498200
mli,1979,337224495100
mli,1980,425386770800
mli,1981,483019213000
mli,1982,505679978300
mli,1983,574434325500
mli,1984,634711901600
mli,1985,705888959700
mli,1986,665985121100
mli,1987,595521927000
mli,1988,640648396300
mli,1989,639336652700
mli,1990,697936644100
mli,1991,766060759700
mli,1992,742484178800
mli,1993,798344159100
mli,1994,1118224680100
mli,1995,1294639202300
mli,1996,1355161432700
mli,1997,1392386939200
mli,1998,1513819877100
mli,1999,1940451000000
mli,2000,1962135272700
mli,2001,2212171406200
mli,2002,2329081814100
mli,2003,2358552630600
mli,2004,2483001000000
mli,2005,2874580000000
mli,2006,2991847000000
mli,2007,3297730000000
mli,2008,3886856000000
mli,2009,4090011000000
mli,2010,4669351000000
mli,2011,5434237000000
mli,2012,5477313000000
mli,2013,6253669000000
mli,2014,6764168000000
mli,2015,7344138000000
mli,2016,7723001000000
mli,2017,8212983000000
mli,2018,8594606313200
mli,2019,9083510546200
mli,2020,8968290106100
mlt,1970,236743200
mlt,1971,242651500
mlt,1972,257290900
mlt,1973,289627200
mlt,1974,343771300
mlt,1975,382832400
mlt,1976,440224500
mlt,1977,545335700
mlt,1978,596905900
mlt,1979,666264400
mlt,1980,813457500
mlt,1981,909897300
mlt,1982,1001935700
mlt,1983,997490800
mlt,1984,1021085500
mlt,1985,1071786100
mlt,1986,1110613700
mlt,1987,1151784700
mlt,1988,1263417900
mlt,1989,1396907800
mlt,1990,1511964000
mlt,1991,1642462900
mlt,1992,1779827400
mlt,1993,1915534900
mlt,1994,2088612000
mlt,1995,2433376600
mlt,1996,2665520600
mlt,1997,2776515400
mlt,1998,2930229500
mlt,1999,3111185400
mlt,2000,3373188400
mlt,2001,3577257800
mlt,2002,3600877000
mlt,2003,3830522600
mlt,2004,4032073700
mlt,2005,4269669000
mlt,2006,4508000300
mlt,2007,4647878900
mlt,2008,4946156900
mlt,2009,5062438000
mlt,2010,5293593900
mlt,2011,5598470100
mlt,2012,5838624500
mlt,2013,6054344300
mlt,2014,6331611000
mlt,2015,6607199900
mlt,2016,6782243377.54535
mlt,2017,7071859328.1002
mlt,2018,7831777767.47173
mlt,2019,8555371631.6791
mlt,2020,8587573357.13329
mmr,2009,26342115000000
mmr,2010,27656903700000
mmr,2011,27981011500000
mmr,2012,30834648450000
mmr,2013,35469086600000
mmr,2014,41228437300000
mmr,2015,46804714900000
mmr,2016,55685050100000
mmr,2017,61881881800000
mmr,2018,68865189700000
mmr,2019,74110864200000
mmr,2020,77827887769100
mne,2000,979450000
mne,2001,1296752000
mne,2002,1438656000
mne,2003,1524655000
mne,2004,1660339000
mne,2005,1811371000
mne,2006,2450458000
mne,2007,2903800000
mne,2008,3479585000
mne,2009,3108256000
mne,2010,3247643000
mne,2011,3350720000
mne,2012,3303500000
mne,2013,3378615000
mne,2014,3444741000
mne,2015,3594493000
mne,2016,3810556000
mne,2017,4007689000
mne,2018,4287489000
mne,2019,4414728000
mne,2020,4345703000
mng,1981,5350704800
mng,1982,5204601500
mng,1983,6362545800
mng,1984,6555678900
mng,1985,6881787600
mng,1986,7501527800
mng,1987,8257781200
mng,1988,8745892400
mng,1989,8279279100
mng,1990,9628800000
mng,1991,17190100000
mng,1992,35998000000
mng,1993,145531900000
mng,1994,251210900000
mng,1995,421295100000
mng,1996,524620600000
mng,1997,617737500000
mng,1998,700796800000
mng,1999,790041300000
mng,2000,1106732785500
mng,2001,1285660047700
mng,2002,1445847550400
mng,2003,1543126635800
mng,2004,1872717635700
mng,2005,2047295870500
mng,2006,2375700570100
mng,2007,3057172633000
mng,2008,4646283079300
mng,2009,4781471565400
mng,2010,6625222300000
mng,2011,8397140400000
mng,2012,11105416100000
mng,2013,13279276300000
mng,2014,15480924800000
mng,2015,17576715818000
mng,2016,18350897951700
mng,2017,19661639028300
mng,2018,23019099946300
mng,2019,26627539737600
mng,2020,28570041576800
moz,1991,5482758400
moz,1992,7283134800
moz,1993,11396776800
moz,1994,18757494800
moz,1995,27411025800
moz,1996,45065001100
moz,1997,52921992200
moz,1998,58700776500
moz,1999,65324168800
moz,2000,74112627000
moz,2001,90663498000
moz,2002,123250773800
moz,2003,138969958600
moz,2004,158415173100
moz,2005,181026039000
moz,2006,205416520800
moz,2007,236716632700
moz,2008,269450412500
moz,2009,302425685100
moz,2010,346241030300
moz,2011,381272880900
moz,2012,438753821300
moz,2013,488894289100
moz,2014,533462317400
moz,2015,577193095700
moz,2016,692075559600
moz,2017,751215380900
moz,2018,782871543900
moz,2019,845830536100
mrt,1961,0
mrt,1962,0
mrt,1963,0
mrt,1964,0
mrt,1965,0
mrt,1966,932192397.96834
mrt,1967,949087627.05471
mrt,1968,1002508953.17804
mrt,1969,1073217489.61835
mrt,1970,1195291358.14264
mrt,1971,1290411114.08063
mrt,1972,1613809663.89273
mrt,1973,2087343264.06394
mrt,1974,2784258347.80045
mrt,1975,2994351880.26853
mrt,1976,3970642253.16579
mrt,1977,4225296886.75387
mrt,1978,4179256084.35862
mrt,1979,4934169177.27517
mrt,1980,5150894004.20073
mrt,1981,5440199725.39963
mrt,1982,6365741912.53381
mrt,1983,6716925610.21206
mrt,1984,7108914926.31231
mrt,1985,7280335762.29589
mrt,1986,8214323455.52474
mrt,1987,8867528032.10279
mrt,1988,9058248094.28355
mrt,1989,10677359318.3435
mrt,1990,11563326929.0432
mrt,1991,14681003600
mrt,1992,16525521400
mrt,1993,20818699500
mrt,1994,13780124400
mrt,1995,22689829500
mrt,1996,26934954400
mrt,1997,30510455700
mrt,1998,35512559800
mrt,1999,38586255800
mrt,2000,41075728100
mrt,2001,43348413500
mrt,2002,47176301600
mrt,2003,51573781300
mrt,2004,58564332200
mrt,2005,66925564800
mrt,2006,75864275600
mrt,2007,86396435900
mrt,2008,96604135000
mrt,2009,100296882700
mrt,2010,108228316700
mrt,2011,113084438900
mrt,2012,129918642500
mrt,2013,138442490900
mrt,2014,149749800000
mrt,2015,157163200000
mrt,2016,166907300000
mrt,2017,175021300000
mrt,2018,183180700700
mrt,2019,193281726700
mrt,2020,205289543200
mus,1976,3579000000
mus,1977,4391000000
mus,1978,5107000000
mus,1979,6153000000
mus,1980,7786000000
mus,1981,8699000000
mus,1982,9925000000
mus,1983,10580000000
mus,1984,11676000000
mus,1985,13033000000
mus,1986,14068000000
mus,1987,17525000000
mus,1988,21209000000
mus,1989,25358000000
mus,1990,30364000000
mus,1991,33770011500
mus,1992,37222182700
mus,1993,43482608300
mus,1994,49181833000
mus,1995,53980223800
mus,1996,60324125100
mus,1997,66564197200
mus,1998,75084195600
mus,1999,83561044000
mus,2000,90756768200
mus,2001,98206313300
mus,2002,108145155500
mus,2003,120784393000
mus,2004,140075613400
mus,2005,157956325700
mus,2006,180244000000
mus,2007,201259000000
mus,2008,240831000000
mus,2009,254326000000
mus,2010,267951000000
mus,2011,287164000000
mus,2012,307187000000
mus,2013,330896000000
mus,2014,350457000000
mus,2015,367417000000
mus,2016,386956000000
mus,2017,411463000000
mus,2018,438178000000
mus,2019,454380000000
mus,2020,394301000000
mys,1960,4361000000
mys,1961,4632000000
mys,1962,4941000000
mys,1963,6089000000
mys,1964,6509000000
mys,1965,6981000000
mys,1966,7501000000
mys,1967,7925000000
mys,1968,8167000000
mys,1969,8549000000
mys,1970,9257000000
mys,1971,10081000000
mys,1972,11351000000
mys,1973,13242000000
mys,1974,16292000000
mys,1975,17010000000
mys,1976,19016000000
mys,1977,22200000000
mys,1978,25674000000
mys,1979,28881000000
mys,1980,35757000000
mys,1981,41019000000
mys,1982,44695000000
mys,1983,47473000000
mys,1984,51335000000
mys,1985,52127000000
mys,1986,48626000000
mys,1987,51123000000
mys,1988,58592000000
mys,1989,67417000000
mys,1990,78113000000
mys,1991,89005000000
mys,1992,95353000000
mys,1993,104894000000
mys,1994,118061000000
mys,1995,134140000000
mys,1996,144972000000
mys,1997,158124000000
mys,1998,145388000000
mys,1999,158100000000
mys,2000,192170000000
mys,2001,205066000000
mys,2002,222141000000
mys,2003,240980000000
mys,2004,268206000000
mys,2005,302556000000
mys,2006,331231000000
mys,2007,377377000000
mys,2008,432796000000
mys,2009,441185000000
mys,2010,498592000000
mys,2011,558333000000
mys,2012,616680000000
mys,2013,667456000000
mys,2014,727460000000
mys,2015,789120558000
mys,2016,841703978000
mys,2017,927466000000
mys,2018,1004677000000
mys,2019,1080868000000
mys,2020,1045801000000
nam,1980,1202687861.95911
nam,1981,1876292509.54541
nam,1982,2224171000.52793
nam,1983,2413985614.22684
nam,1984,2727927402.22429
nam,1985,2797865269.80687
nam,1986,3413643123.15415
nam,1987,4439523196.72177
nam,1988,4799946965.65906
nam,1989,5577958067.05972
nam,1990,5539706118.31026
nam,1991,7413649200
nam,1992,8346615700
nam,1993,9115894800
nam,1994,10426270100
nam,1995,11930178700
nam,1996,14293405500
nam,1997,16519270100
nam,1998,18170920800
nam,1999,20062117900
nam,2000,22857149000
nam,2001,26720251900
nam,2002,29409864700
nam,2003,32816960700
nam,2004,34609422800
nam,2005,35639815500
nam,2006,40866959300
nam,2007,49864195600
nam,2008,59359335300
nam,2009,71039721200
nam,2010,72316329400
nam,2011,80102078200
nam,2012,99781894200
nam,2013,109585476600
nam,2014,121715414100
nam,2015,140091347700
nam,2016,160731144500
nam,2017,165069628900
nam,2018,172071804700
nam,2019,172256089800
nam,2020,166525855500
ncl,1990,217120210944
ncl,1998,377824163005.80298
ncl,1999,396843138183.74493
ncl,2000,405926154649.41602
ncl,2001,429924654426.97296
ncl,2002,450864780001.37695
ncl,2003,473092869770.67499
ncl,2004,497615254708.99402
ncl,2005,533350987559.88599
ncl,2006,572830668411.24194
ncl,2007,613091742041.67102
ncl,2008,658508380076.42395
ncl,2009,679444000000
ncl,2010,719221000000
ncl,2011,754292000000
ncl,2012,783381000000
ncl,2013,803400000000
ncl,2014,823286000000
ncl,2015,838189000000
ncl,2016,848983000000
ncl,2017,863655000000
ner,1960,103179000800
ner,1961,112801061900
ner,1962,122190817300
ner,1963,127413103600
ner,1964,134285428700
ner,1965,159344393200
ner,1966,165276714000
ner,1967,159276504100
ner,1968,153375404000
ner,1969,164153504800
ner,1970,175109615600
ner,1971,182299507700
ner,1972,178237118500
ner,1973,196770201600
ner,1974,251064600600
ner,1975,218978615300
ner,1976,248934891500
ner,1977,285570953200
ner,1978,329543880700
ner,1979,370156003300
ner,1980,452762921200
ner,1981,541246734000
ner,1982,626779433100
ner,1983,642727741700
ner,1984,644242475500
ner,1985,643252609200
ner,1986,587347925200
ner,1987,622273006600
ner,1988,585709967100
ner,1989,646763439000
ner,1990,900775392592.2179
ner,1991,873274458400
ner,1992,866210993900
ner,1993,844946065000
ner,1994,1015523840900
ner,1995,1076534939400
ner,1996,1123334155000
ner,1997,1236107420400
ner,1998,1441763543400
ner,1999,1481727258900
ner,2000,1478930780800
ner,2001,1655510681200
ner,2002,1782796439800
ner,2003,1828557012200
ner,2004,1902708342200
ner,2005,2084405137200
ner,2006,2211064516300
ner,2007,2481461564500
ner,2008,2828577519500
ner,2009,3149384008800
ner,2010,3377251510700
ner,2011,3640371364400
ner,2012,4022226727300
ner,2013,4172602863600
ner,2014,4437879400500
ner,2015,4799670000000
ner,2016,5213433000000
ner,2017,5647487071100
ner,2018,6081505869300
ner,2019,6376892349600
ner,2020,6673343946200
nga,1981,16174654461.8074
nga,1982,21550601115.274
nga,1983,36869313764.70689
nga,1984,62579445272.49129
nga,1985,93553649381.3679
nga,1986,86554219079.14259
nga,1987,107200059235.04401
nga,1988,160831562518.98901
nga,1989,129404965097.72
nga,1990,177025595584.138
nga,1991,236744672100
nga,1992,421290018400
nga,1993,617245388300
nga,1994,952973957700
nga,1995,1673416361500
nga,1996,2352869634300
nga,1997,2460515737500
nga,1998,2997239247400
nga,1999,2930173500300
nga,2000,3025649139800
nga,2001,5126194153200
nga,2002,7587877217200
nga,2003,9007985988200
nga,2004,11648387431500
nga,2005,14983430738300
nga,2006,16909472129600
nga,2007,26221827115900
nga,2008,27792027849800
nga,2009,33356013984000
nga,2010,41509052733600
nga,2011,47098516869600
nga,2012,48347688484900
nga,2013,64844540290000
nga,2014,70498153720000
nga,2015,80434636406600
nga,2016,89158105447900
nga,2017,97124505009600
nga,2018,106109799801100
nga,2019,116753266553200
nga,2020,120844150093000
nic,1994,24318889500
nic,1995,28401732800
nic,1996,33073783000
nic,1997,38068134400
nic,1998,44786662800
nic,1999,52620047600
nic,2000,60737738000
nic,2001,67901555000
nic,2002,72657923800
nic,2003,79060058000
nic,2004,89309873600
nic,2005,102579961400
nic,2006,114707000000
nic,2007,130917000000
nic,2008,155140000000
nic,2009,161754000000
nic,2010,176933000000
nic,2011,199041000000
nic,2012,221278000000
nic,2013,243429000000
nic,2014,270786000000
nic,2015,293987000000
nic,2016,322649000000
nic,2017,347113000000
nic,2018,350803000000
nic,2019,362676000000
nic,2020,371254000000
nld,1969,39505692400
nld,1970,44389557000
nld,1971,50125037000
nld,1972,55954438000
nld,1973,63963004000
nld,1974,73172486000
nld,1975,83794997000
nld,1976,96055311000
nld,1977,106073143000
nld,1978,115870419000
nld,1979,124502660000
nld,1980,132980829000
nld,1981,138166505000
nld,1982,143832337000
nld,1983,149144647000
nld,1984,152166987000
nld,1985,158920818000
nld,1986,162643868000
nld,1987,167004310000
nld,1988,170612333000
nld,1989,177563503000
nld,1990,187020978000
nld,1991,199088175000
nld,1992,208517157000
nld,1993,215522146000
nld,1994,225132637000
nld,1995,236115000000
nld,1996,246044000000
nld,1997,261203000000
nld,1998,279664000000
nld,1999,299389000000
nld,2000,320406000000
nld,2001,340804000000
nld,2002,361580000000
nld,2003,373652000000
nld,2004,380762000000
nld,2005,391614000000
nld,2006,411440000000
nld,2007,430679000000
nld,2008,447484000000
nld,2009,447976000000
nld,2010,458253000000
nld,2011,464525000000
nld,2012,467112000000
nld,2013,470767000000
nld,2014,476709000000
nld,2015,483170000000
nld,2016,490883000000
nld,2017,506752000000
nld,2018,530171000000
nld,2019,553681000000
nld,2020,542858000000
nld_curacao,2005,3399700000
nld_curacao,2006,3672000000
nld_curacao,2007,4127100000
nld_curacao,2008,4507400000
nld_curacao,2009,4455200000
nld_curacao,2010,5083500000
nld_curacao,2011,4482700000
nld_curacao,2012,4647500000
nld_curacao,2013,4527500000
nld_curacao,2014,4653800000
nld_curacao,2015,4602000000
nld_curacao,2016,4590100000
nor,1970,61981000000
nor,1971,70378000000
nor,1972,77871000000
nor,1973,87290000000
nor,1974,99526000000
nor,1975,117436000000
nor,1976,136244000000
nor,1977,156875000000
nor,1978,169990000000
nor,1979,185841000000
nor,1980,209069000000
nor,1981,237360000000
nor,1982,267588000000
nor,1983,296034000000
nor,1984,322781000000
nor,1985,367138000000
nor,1986,410208000000
nor,1987,448977000000
nor,1988,466207000000
nor,1989,489882000000
nor,1990,518644000000
nor,1991,553831000000
nor,1992,584479000000
nor,1993,613389000000
nor,1994,638187000000
nor,1995,672811000000
nor,1996,721774000000
nor,1997,763359000000
nor,1998,812966000000
nor,1999,863152000000
nor,2000,924686000000
nor,2001,981409000000
nor,2002,1036290000000
nor,2003,1097110000000
nor,2004,1161312000000
nor,2005,1221510000000
nor,2006,1305079000000
nor,2007,1391445000000
nor,2008,1483302000000
nor,2009,1550467000000
nor,2010,1640156000000
nor,2011,1709380000000
nor,2012,1791409000000
nor,2013,1882711000000
nor,2014,1975227000000
nor,2015,2077273000000
nor,2016,2166085000000
nor,2017,2262747000000
nor,2018,2352988000000
nor,2019,2446787000000
nor,2020,2405359000000
npl,1975,14908999900
npl,1976,15353999700
npl,1977,14948000000
npl,1978,17092000700
npl,1979,19630000300
npl,1980,20759998900
npl,1981,24332999900
npl,1982,27909999100
npl,1983,30874000400
npl,1984,35503999200
npl,1985,40024000400
npl,1986,49246800000
npl,1987,56139370000
npl,1988,68171440000
npl,1989,80082160000
npl,1990,96185478000
npl,1991,113203735000
npl,1992,136024700000
npl,1993,154165800000
npl,1994,179425800000
npl,1995,184862501300
npl,1996,213113164300
npl,1997,241351000000
npl,1998,259407000000
npl,1999,295473000000
npl,2000,321911000000
npl,2001,390017052900
npl,2002,415843392700
npl,2003,450090219000
npl,2004,473685056800
npl,2005,521301554700
npl,2006,595327122000
npl,2007,656374705900
npl,2008,735469878400
npl,2009,895041723600
npl,2010,1056184666400
npl,2011,1451573754677.29004
npl,2012,1598003853182.1001
npl,2013,1789862640957.55005
npl,2014,2023455603607.59009
npl,2015,2238829507459.08008
npl,2016,2513171958177.6001
npl,2017,2677585185992.64941
npl,2018,2944758676137.72949
npl,2019,3268382566038.58008
npl,2020,3666294788091.10938
nzl,1970,4585182000
nzl,1971,5259000000
nzl,1972,5957000000
nzl,1973,6844000000
nzl,1974,7908000000
nzl,1975,9142000000
nzl,1976,10516000000
nzl,1977,11967000000
nzl,1978,13746000000
nzl,1979,15972000000
nzl,1980,19064000000
nzl,1981,22506000000
nzl,1982,25628000000
nzl,1983,27756000000
nzl,1984,31196000000
nzl,1985,36768000000
nzl,1986,43111000000
nzl,1987,48945000000
nzl,1988,53043000000
nzl,1989,56755000000
nzl,1990,59886000000
nzl,1991,59857000000
nzl,1992,61219000000
nzl,1993,63421000000
nzl,1994,67395000000
nzl,1995,71670000000
nzl,1996,76102000000
nzl,1997,79320000000
nzl,1998,83165000000
nzl,1999,86356000000
nzl,2000,89870000000
nzl,2001,94500000000
nzl,2002,100327000000
nzl,2003,107084000000
nzl,2004,115039000000
nzl,2005,123879000000
nzl,2006,131800000000
nzl,2007,140198000000
nzl,2008,146835000000
nzl,2009,151448000000
nzl,2010,157649000000
nzl,2011,165926000000
nzl,2012,170042000000
nzl,2013,177510000000
nzl,2014,184926000000
nzl,2015,193685000000
nzl,2016,206642000000
nzl,2017,219548000000
nzl,2018,233014000000
nzl,2019,246464000000
nzl,2020,254590000000
omn,1967,22300000
omn,1968,25200000
omn,1969,28000000
omn,1970,34400000
omn,1971,47400000
omn,1972,76800000
omn,1973,103600000
omn,1974,246800000
omn,1975,344100100
omn,1976,422500100
omn,1977,514700000
omn,1978,583200000
omn,1979,691700000
omn,1980,1088999900
omn,1981,1263800100
omn,1982,1513700000
omn,1983,1587300000
omn,1984,1746500000
omn,1985,2063700000
omn,1986,1948999900
omn,1987,1843299800
omn,1988,2135700000
omn,1989,2260400100
omn,1990,3056100000
omn,1991,3342800000
omn,1992,3565900000
omn,1993,3721300000
omn,1994,3777300000
omn,1995,4062100000
omn,1996,4244800000
omn,1997,4318000000
omn,1998,3969762900
omn,1999,4058014800
omn,2000,4263827900
omn,2001,4519116700
omn,2002,4632338500
omn,2003,4977586600
omn,2004,5674026300
omn,2005,6137593700
omn,2006,6917237400
omn,2007,7999383200
omn,2008,9887880000
omn,2009,10382460600
omn,2010,11427415800
omn,2011,13750400000
omn,2012,15600600000
omn,2013,16642200000
omn,2014,18098300000
omn,2015,18371000000
omn,2016,18527600000
omn,2017,19797400000
omn,2018,19830400000
omn,2019,20527900000
omn,2020,20424700000
pak,1960,16517000000
pak,1961,18372000000
pak,1962,18916000000
pak,1963,19677000000
pak,1964,21482000000
pak,1965,24623000000
pak,1966,27027000000
pak,1967,31167000000
pak,1968,33702000000
pak,1969,36617000000
pak,1970,41515000000
pak,1971,44300000000
pak,1972,47814000000
pak,1973,58482000000
pak,1974,79730000000
pak,1975,102987000000
pak,1976,117567000000
pak,1977,135077000000
pak,1978,162345000000
pak,1979,182560000000
pak,1980,217896000000
pak,1981,252411000000
pak,1982,297180000000
pak,1983,333548000000
pak,1984,387488000000
pak,1985,442472000000
pak,1986,458194000000
pak,1987,493156000000
pak,1988,591319000000
pak,1989,672498000000
pak,1990,740577000000
pak,1991,843023000000
pak,1992,1005521000000
pak,1993,1145659000000
pak,1994,1310738000000
pak,1995,1570496000000
pak,1996,1813326000000
pak,1997,2107026000000
pak,1998,2231316000000
pak,1999,2528417000000
pak,2000,3545163000000
pak,2001,3866686000000
pak,2002,4131611000000
pak,2003,4449535000000
pak,2004,5125877000000
pak,2005,6115094000000
pak,2006,7236942000000
pak,2007,8110142000000
pak,2008,9746724000000
pak,2009,11844211000000
pak,2010,13385029000000
pak,2011,16610713960000
pak,2012,18630458590000
pak,2013,20554949000000
pak,2014,23100131940700
pak,2015,24901474327100
pak,2016,26554383990000
pak,2017,29747647264700
pak,2018,32455170000000
pak,2019,36004720000000
pak,2020,38268313000000
pan,1960,429940600
pan,1961,457029900
pan,1962,484467900
pan,1963,551551700
pan,1964,596894300
pan,1965,647933700
pan,1966,673860400
pan,1967,742688100
pan,1968,769079800
pan,1969,852324100
pan,1970,935335900
pan,1971,1025460900
pan,1972,1121772300
pan,1973,1234459000
pan,1974,1520239200
pan,1975,1707160800
pan,1976,1789037600
pan,1977,2007133000
pan,1978,2322388800
pan,1979,2742568300
pan,1980,3207264400
pan,1981,3782251100
pan,1982,3901652500
pan,1983,4435129700
pan,1984,5229023300
pan,1985,5511682000
pan,1986,5533200700
pan,1987,5534864500
pan,1988,4985340100
pan,1989,5609499100
pan,1990,5378381000
pan,1991,6030632600
pan,1992,6470093900
pan,1993,6956048400
pan,1994,7136360900
pan,1995,7120998000
pan,1996,7290349500
pan,1997,7657716100
pan,1998,8870687400
pan,1999,9381489900
pan,2000,9225867800
pan,2001,9689818200
pan,2002,10539242400
pan,2003,10667609500
pan,2004,11948999800
pan,2005,12631452200
pan,2006,13520128300
pan,2007,15036900000
pan,2008,17154300000
pan,2009,18417900000
pan,2010,20601400000
pan,2011,23374800000
pan,2012,25869900000
pan,2013,28866000000
pan,2014,31983200000
pan,2015,33434500000
pan,2016,36460500000
pan,2017,38621340791.5125
pan,2018,40858489600.9975
pan,2019,43046821812.02129
pan,2020,38216968072.5699
per,1960,42.13693
per,1961,47.79543
per,1962,55.02901
per,1963,63.35349
per,1964,75.0892
per,1965,93.1
per,1966,108
per,1967,127.1
per,1968,161.40001
per,1969,179.40001
per,1970,231.30001
per,1971,259.40001
per,1972,295.8
per,1973,338.60001
per,1974,426
per,1975,575.09999
per,1976,755.2
per,1977,1044.99997
per,1978,1520.10002
per,1979,2431.39996
per,1980,3500
per,1981,6500
per,1982,10600
per,1983,20700
per,1984,44100
per,1985,117300
per,1986,240700
per,1987,491500
per,1988,2964006.34015
per,1989,69377153.96836
per,1990,4478027400
per,1991,22668727700
per,1992,38300876100
per,1993,58748969500
per,1994,79980000000
per,1995,97399000000
per,1996,111786000000
per,1997,125048000000
per,1998,133877000000
per,1999,138861000000
per,2000,148753000000
per,2001,152779000000
per,2002,159416000000
per,2003,167730000000
per,2004,180652000000
per,2005,191512000000
per,2006,206270000000
per,2007,225740000000
per,2008,256780000000
per,2009,273864000000
per,2010,301168000000
per,2011,334833000000
per,2012,371518000000
per,2013,405473000000
per,2014,438778000000
per,2015,473155000000
per,2016,506262000000
per,2017,532242000000
per,2018,562415000000
per,2019,594376000000
per,2020,571502000000
phl,1981,222212137470
phl,1982,254425465580
phl,1983,286817905840
phl,1984,436640008630
phl,1985,514611308000
phl,1986,546753004730
phl,1987,594438210190
phl,1988,695094191280.00098
phl,1989,806415829920
phl,1990,951619016240.00085
phl,1991,1141230718510
phl,1992,1258041983370
phl,1993,1384042308440
phl,1994,1572940204040
phl,1995,1781690636630
phl,1996,2026805361680
phl,1997,2279979625560
phl,1998,2586986512180
phl,1999,2817422359650
phl,2000,3060857949663.75977
phl,2001,3366176689987.83008
phl,2002,3627249063559.08008
phl,2003,3936345029380.91016
phl,2004,4405030014482.41992
phl,2005,4900637938387.05957
phl,2006,5393893950197.9502
phl,2007,5865702929458.7998
phl,2008,6601185227668.09961
phl,2009,6965377038233.95996
phl,2010,7511368791081.87012
phl,2011,8302902361836.79004
phl,2012,9218683332488.78711
phl,2013,9981230286519.42773
phl,2014,10807833424303.69922
phl,2015,11627270116264
phl,2016,12682684366587.5
phl,2017,13825633832997.59961
phl,2018,15449721777574.19922
phl,2019,16721771913281.30078
phl,2020,16219272635812.59961
png,1961,215700000
png,1962,229300000
png,1963,240500000
png,1964,264700000
png,1965,302000000
png,1966,352300000
png,1967,396200100
png,1968,432100100
png,1969,482099800
png,1970,540200100
png,1971,592299800
png,1972,635299800
png,1973,686100000
png,1974,782600200
png,1975,903899900
png,1976,987800100
png,1977,1030800000
png,1978,1125100000
png,1979,1262000000
png,1980,1462500000
png,1981,1558599900
png,1982,1586100000
png,1983,1881500000
png,1984,1988800000
png,1985,2193700100
png,1986,2264600100
png,1987,2454700000
png,1988,2582500100
png,1989,2706800100
png,1990,2580199900
png,1991,2974100000
png,1992,3148200000
png,1993,3244800000
png,1994,3587333400
png,1995,3761596700
png,1996,4501408500
png,1997,5652023400
png,1998,5998724300
png,1999,6480052200
png,2000,5955690900
png,2001,6650361900
png,2002,8846000700
png,2003,8130026100
png,2004,8445736600
pol,1995,269776000000
pol,1996,344406000000
pol,1997,419176000000
pol,1998,483880000000
pol,1999,543071000000
pol,2000,613066000000
pol,2001,650760000000
pol,2002,691616000000
pol,2003,711105000000
pol,2004,772084000000
pol,2005,806483000000
pol,2006,862501000000
pol,2007,933420000000
pol,2008,1036516000000
pol,2009,1103427000000
pol,2010,1167092000000
pol,2011,1244523000000
pol,2012,1290794000000
