geo,time,ne_con_prvt_pp_cd
swz,2019,6577684192.34561
syc,1990,196544038.25878
syc,1991,206354599.46963
syc,1992,226373779.35906
syc,1993,255480661.49885
syc,1994,229754867.61532
syc,1995,246952177.79436
syc,1996,220000417.96116
syc,1997,306680025.52933
syc,1998,347057874.27858
syc,1999,328840741.90116
syc,2000,300382257.43709
syc,2001,298178076.85536
syc,2002,359553526.4424
syc,2003,333275261.16257
syc,2006,502990708.11682
syc,2007,516684706.54782
syc,2008,791875870.27946
syc,2009,707881105.70847
syc,2010,710651677.51272
syc,2011,851920767.22436
syc,2012,985863150.20425
syc,2013,978957638.77871
syc,2014,1070475657.567
syc,2015,1079372914.75686
syc,2016,1199782948.17952
syc,2017,1323914327.68116
syc,2018,1433526928.07931
syc,2019,1461729423.90096
syc,2020,899463539.77331
tcd,1990,2619540929.00454
tcd,1991,2811186217.63783
tcd,1992,2822600465.83119
tcd,1993,2625051680.92367
tcd,1994,3052804539.55536
tcd,1995,3064477498.28943
tcd,1996,2941080135.62279
tcd,1997,3256459966.96421
tcd,1998,3782689897.91725
tcd,1999,3986269534.04816
tcd,2000,3855620530.47218
tcd,2001,4503872814.78448
tcd,2002,7336407086.21302
tcd,2003,4867184997.7208
tcd,2004,7393701593.05102
tcd,2005,9424654165.74719
tcd,2006,11339894172.2994
tcd,2007,12455660980.7258
tcd,2008,13002062770.2547
tcd,2009,11481235669.7571
tcd,2010,13661729885.352
tcd,2011,15580043966.4693
tcd,2012,15487437433.0515
tcd,2013,14672426218.7487
tcd,2014,16033685793.5419
tcd,2015,19239229393.1603
tcd,2016,18806596898.5338
tcd,2017,19586847442.10469
tcd,2018,19961951254.859
tcd,2019,21437683815.8254
tcd,2020,22805191461.8054
tgo,1990,2046217556.23255
tgo,1991,2238220293.42954
tgo,1992,2490302848.46848
tgo,1993,2093594125.99586
tgo,1994,2163636940.32432
tgo,1995,2325401747.14689
tgo,1996,2737010537.56865
tgo,1997,3365755206.47966
tgo,1998,3504359816.04978
tgo,1999,3745265822.75996
tgo,2000,3650559246.77036
tgo,2001,3759871611.36103
tgo,2002,4018937427.70108
tgo,2003,4252861818.30078
tgo,2004,4284031505.79489
tgo,2005,4373416876.68079
tgo,2006,4553102608.16759
tgo,2007,4980668357.05993
tgo,2008,5488299929.11456
tgo,2009,5526064661.10329
tgo,2010,5802086413.59323
tgo,2011,6033281589.66585
tgo,2012,6330814979.90297
tgo,2013,6603021742.29853
tgo,2014,6917115115.0846
tgo,2015,7185068943.30222
tgo,2016,11201932425.4172
tgo,2017,11509369415.0473
tgo,2018,12317766381.5354
tgo,2019,13029753368.6969
tgo,2020,12965850038.5133
tha,1990,117297353500.509
tha,1991,129060887729.701
tha,1992,143661876444.88901
tha,1993,156563540411.34
tha,1994,173443885118.978
tha,1995,189579870039.88297
tha,1996,204453035870.43201
tha,1997,206175523579.87296
tha,1998,188675778468.134
tha,1999,201602989952.10501
tha,2000,220995311766.60901
tha,2001,243879313625.59
tha,2002,263937573842.79297
tha,2003,290179424270.16803
tha,2004,320581383889.09698
tha,2005,346941641904.10303
tha,2006,368211167978.87299
tha,2007,386219178212.26599
tha,2008,415115891414.45697
tha,2009,410654919395.65503
tha,2010,444783066665.46893
tha,2011,469346519256.26703
tha,2012,533881562351.09198
tha,2013,531003381148.12799
tha,2014,535612178556.43201
tha,2015,543477437778.224
tha,2016,558236374978.26697
tha,2017,570374201657.08801
tha,2018,610654040295.15002
tha,2019,648301055360.91296
tha,2020,653813414520.50891
tjk,2000,2284197939.63138
tjk,2001,2651792807.46957
tjk,2002,3268293376.24426
tjk,2003,3993806319.75132
tjk,2004,4965977254.98913
tjk,2005,5924347916.13171
tjk,2006,6992045557.51256
tjk,2007,11404921031.0128
tjk,2008,13483562423.8978
tjk,2009,13708589951.0242
tjk,2010,16722900111.77
tjk,2011,18647737505.7688
tjk,2012,23186596170.6109
tjk,2013,24106011491.0912
tjk,2014,23442162024.4487
tjk,2015,16608111799.3494
tjk,2016,18587499142.1554
tjk,2017,19974577376.4852
tkm,2011,4439771240.55972
tkm,2012,10260885225.7202
tls,2002,1137323805.90797
tls,2003,1068550849.7667
tls,2004,1107604618.55055
tls,2005,1121277904.47028
tls,2006,1020649808.51782
tls,2007,1125762222.5635
tls,2008,1110511609.90293
tls,2009,1247721666.06539
tls,2010,1379657733.89442
tls,2011,1410135902.05514
tls,2012,1555353460.95975
tls,2013,1651973927.81932
tls,2014,1831607362.00164
tls,2015,1899652659.85637
tls,2016,2146165978.21385
tls,2017,2388062314.99394
tls,2018,2467278850.62115
tls,2019,2621295943.96816
ton,1990,163967822.21118
ton,1991,193246328.28497
ton,1992,175347425.301
ton,1993,192332182.1928
ton,1994,261317284.31126
ton,1995,273797437.63618
ton,1996,279254314.90575
ton,1997,281379591.87998
ton,1998,305924831.75938
ton,1999,301570685.34677
ton,2000,317812283.89273
ton,2001,315934053.8942
ton,2002,351970886.44536
ton,2003,355974236.32333
ton,2004,358064575.572
ton,2005,379382994.49063
ton,2006,394977146.97407
ton,2007,425918540.2102
ton,2008,443967121.73887
ton,2009,443925455.77381
ton,2010,439033512.36229
ton,2011,423536668.80568
ton,2012,438005195.06741
ton,2013,469879970.12782
ton,2014,484645399.46136
ton,2015,533370830.60037
ton,2016,553268720.5657
ton,2017,572131744.95639
ton,2018,617367291.43463
ton,2019,636668530.9148
ton,2020,650923361.40026
tun,1990,14312898041.2217
tun,1991,15040027376.7617
tun,1992,16507445777.0194
tun,1993,17568171792.008
tun,1994,18545644277.8089
tun,1995,19646661566.8742
tun,1996,21113837912.3679
tun,1997,23052021982.4711
tun,1998,24610858212.9599
tun,1999,26610262082.1521
tun,2000,28684557017.6954
tun,2001,31482029094.9777
tun,2002,33093426425.84489
tun,2003,35519160282.1525
tun,2004,38274555550.9452
tun,2005,41472091157.0531
tun,2006,45274586228.343
tun,2007,49157484021.4807
tun,2008,54054616615.6965
tun,2009,55738096554.1239
tun,2010,59969731505.0707
tun,2011,64680733096.4693
tun,2012,72332418907.97681
tun,2013,75621428909.39798
tun,2014,81906570324.92438
tun,2015,86487382981.25598
tun,2016,93066998059.43741
tun,2017,99027879903.68541
tun,2018,103965399708.17599
tur,1990,212048112773.51199
tur,1991,225005792601.24799
tur,1992,238488000636.07297
tur,1993,265416928743.40497
tur,1994,256345930530.57297
tur,1995,274427281418.92801
tur,1996,304071138175.96503
tur,1997,335494484079.914
tur,1998,316473532216.96893
tur,1999,320730904131.64801
tur,2000,349363406447.60797
tur,2001,343166456109.40698
tur,2002,351507520443.59198
tur,2003,366331038365.86896
tur,2004,413175105787.69202
tur,2005,446117843928.84802
tur,2006,482767781715.23499
tur,2007,521945981306.10999
tur,2008,578951566415.38892
tur,2009,570784615717.64404
tur,2010,656700228267.06995
tur,2011,767306485071.42786
tur,2012,795713232346.87695
tur,2013,861620662118.93506
tur,2014,905905374982.4729
tur,2015,976059720837.83203
tur,2016,1003370612556.69995
tur,2017,1075432573292.94995
tur,2018,1093550238211.25
tur,2019,1087663958713.33997
tur,2020,1101160653921.15991
tza,1990,13047952115.3372
tza,1991,13632434353.2045
tza,1992,14724405943.4992
tza,1993,15433784426.3727
tza,1994,15787024539.1502
tza,1995,16697765570.2262
tza,1996,17556909492.6061
tza,1997,19620570662.13169
tza,1998,19045868075.7066
tza,1999,21607654489.1621
tza,2000,23368554510.9052
tza,2001,24413921076.678
tza,2002,26293942283.7799
tza,2003,28392009733.1035
tza,2004,30296200484.2878
tza,2005,33134583463.5924
tza,2006,35872063243.66
tza,2007,39470543823.5642
tza,2008,44730772719.4883
tza,2009,45001533735.9395
tza,2010,54751020034.8715
tza,2011,62764140091.2827
tza,2012,63002961665.0575
tza,2013,67544054531.1988
tza,2014,72089150011.5462
tza,2015,82817512296.1873
tza,2016,90558209343.16788
tza,2017,93618751927.43228
tza,2018,101353865017.7
tza,2019,105729285937.343
tza,2020,104631837116.505
uga,1993,11229927026.6394
uga,1994,11599818716.656
uga,1995,14217734859.0702
uga,1996,14384178642.3424
uga,1997,13823516016.5284
uga,1998,17874305982.3871
uga,1999,18086313334.92089
uga,2000,20396898552.5622
uga,2001,22624552035.3534
uga,2002,24281160235.6604
uga,2003,26087567945.5101
uga,2004,31405010255.8109
uga,2005,30354329459.2233
uga,2006,34930480663.5173
uga,2007,39698314733.0926
uga,2008,39953095447.2291
uga,2009,46233730849.1208
uga,2010,48919769614.9448
uga,2011,49215036190.71809
uga,2012,53298843046.8822
uga,2013,51049407210.5469
uga,2014,52844704659.2821
uga,2015,62331139365.0111
uga,2016,61551262150.5677
uga,2017,63001102280.9771
uga,2018,71214892399.325
uga,2019,76066997261.06419
uga,2020,78543407230.64899
ukr,1992,116813379275.686
ukr,1993,76532070733.3159
ukr,1994,64904029140.71249
ukr,1995,72089941266.2173
ukr,1996,64871025794.0357
ukr,1997,61170637961.009
ukr,1998,64730760929.6664
ukr,1999,68977940429.0957
ukr,2000,75415506962.7823
ukr,2001,83725828056.88339
ukr,2002,93542341812.66547
ukr,2003,106704195840.651
ukr,2004,123372248984.599
ukr,2005,155641197546.71201
ukr,2006,186322049984.73901
ukr,2007,226134753175.40201
ukr,2008,258100983514.07001
ukr,2009,218244069904.31601
ukr,2010,238754887366.32401
ukr,2011,287739843441.466
ukr,2012,310455804312.422
ukr,2013,335788184981.34894
ukr,2014,317005270614.84399
ukr,2015,244695039439.54199
ukr,2016,258733627942.698
ukr,2017,285695048448.05902
ukr,2018,325496151233.50702
ukr,2019,367908236551.03296
ukr,2020,381826727463.52002
ury,1990,14461224760.8146
ury,1991,15476167594.2882
ury,1992,16802255302.2089
ury,1993,17133911241.0092
ury,1994,18171544542.9789
ury,1995,18251834833.9297
ury,1996,19346465747.5831
ury,1997,22215030819.103
ury,1998,23805710962.1183
ury,1999,23983550822.0661
ury,2000,24214320223.5355
ury,2001,23852489837.533
ury,2002,21358979429.1337
ury,2003,20422091868.1859
ury,2004,21915999783.4921
ury,2005,23638297766.4987
ury,2006,25871193177.3776
ury,2007,28444711197.1907
ury,2008,31408511543.4137
ury,2009,31530717519.9154
ury,2010,34137845997.485
ury,2011,37236194317.9995
ury,2012,40815370027.7128
ury,2013,42176009264.4324
ury,2014,44212348990.05689
ury,2015,44584810817.759
usa,1990,3808994000000
usa,1991,3943449000000
usa,1992,4197559000000
usa,1993,4451984000000
usa,1994,4720965000000
usa,1995,4962590000000
usa,1996,5244596000000
usa,1997,5536790000000
usa,1998,5877248000000
usa,1999,6283758000000
usa,2000,6767179000000
usa,2001,7073801000000
usa,2002,7348941000000
usa,2003,7740749000000
usa,2004,8231960000000
usa,2005,8769066000000
usa,2006,9277236000000
usa,2007,9746594000000
usa,2008,10050083000000
usa,2009,9891218000000
usa,2010,10260256000000
usa,2011,10698857000000
usa,2012,11047363000000
usa,2013,11363528000000
usa,2014,11847725000000
usa,2015,12263476000000
usa,2016,12693266000000
usa,2017,13239111000000
usa,2018,13913531000000
usa,2019,14428675999999.90039
usa,2020,14047565000000
uzb,2011,100184578661.41499
uzb,2012,108405207452.51199
uzb,2013,114460529354.31799
uzb,2014,120859213681.414
uzb,2015,127585573959.168
uzb,2016,131769785930.265
uzb,2017,133892529182.90601
ven,2008,233076349731.72601
ven,2009,232905095679.702
ven,2010,236005999148.49097
ven,2011,254385406171.42999
vnm,1995,44798504483.8244
vnm,1996,52444911509.8986
vnm,1997,57798887325.8949
vnm,1998,62216784841.0005
vnm,1999,65509724934.941
vnm,2000,73656915165.27
vnm,2001,80896912789.82918
vnm,2002,88429081416.2114
vnm,2003,102097711341.686
vnm,2004,111421768192.106
vnm,2005,136798400749.664
vnm,2006,151750146160.45801
vnm,2007,177038902829.198
vnm,2008,201409362699.21497
vnm,2009,203460959802.32697
vnm,2010,219488212477.85501
vnm,2011,244989720610.14096
vnm,2012,276576017915.57599
vnm,2013,295004881181.48199
vnm,2014,323381287890.40198
vnm,2015,365832306311.65002
vnm,2016,399965848931.18097
vnm,2017,436208903195.06097
vnm,2018,474585875831.99402
vnm,2019,516499071047.65997
vnm,2020,525638729906.31799
vut,1990,102612723.78817
vut,1991,113198001.30472
vut,1992,116898868.57947
vut,1993,116593708.19826
vut,1994,126139750.96463
vut,1995,133275174.67653
vut,1996,139604175.88423
vut,1997,150234868.53342
vut,1998,223776942.18031
vut,1999,241237527.62443
vut,2000,236868240.46548
vut,2001,252580508.3869
vut,2002,230198796.59371
vut,2003,234411799.06451
vut,2004,248574099.33903
vut,2005,261080654.00048
vut,2006,279281126.30808
vut,2007,289694893.73627
vut,2008,311886896.99812
vut,2009,330759607.98761
vut,2010,351460506.4851
vut,2011,377139708.55173
vut,2012,394651282.47351
vut,2013,413004475.42656
vut,2014,450988539.06834
vut,2015,467132061.94093
vut,2016,488666056.79189
vut,2017,500696687.96046
zaf,1990,95814997466.9837
zaf,1991,99954142070.8544
zaf,1992,102639923120.065
zaf,1993,112262032812.83299
zaf,1994,121048008583.142
zaf,1995,131325732633.91
zaf,1996,141512755873.061
zaf,1997,149701861662.48199
zaf,1998,155142952598.896
zaf,1999,166164486955
zaf,2000,184331829113.698
zaf,2001,197584304577.20801
zaf,2002,205310532506.25201
zaf,2003,214925416756.04697
zaf,2004,253409220197.11301
zaf,2005,285039772934.87701
zaf,2006,319071955698.02698
zaf,2007,351961481798.862
zaf,2008,367007687882.40497
zaf,2009,358964224101.33301
zaf,2010,385545684908.96698
zaf,2011,416166199327.36499
zaf,2012,447695817724.14307
zaf,2013,452956079054.59894
zaf,2014,456452319651.04095
zaf,2015,469427396655.948
zaf,2016,477100986859.62799
zaf,2017,488553640837.17499
zaf,2018,510089872132.89697
zaf,2019,523416108672.54895
zaf,2020,493343445146.40198
zmb,2010,20967436787.1407
zmb,2011,24349167204.4558
zmb,2012,25669295092.8552
zmb,2013,27116011874.3039
zmb,2014,27818930113.8166
zmb,2015,26803553425.2446
zmb,2016,27925865989.4217
zmb,2017,27390279203.2949
zmb,2018,27919094440.757
zmb,2019,26714690342.0643
zmb,2020,23535078613.3231
zwe,2009,18469659676.194
zwe,2010,20248570703.757
zwe,2011,22043318954.73289
zwe,2012,30028472539.0004
zwe,2013,30437472358.2025
zwe,2014,30725280896.22689
zwe,2015,35124512299.0641
zwe,2016,35000691047.5346
zwe,2017,28772719826.8073
zwe,2018,31732247534.8788
