geo,time,ne_exp_gnfs_kn
slv,1965,1333622442.51936
slv,1966,1324247340.4437
slv,1967,1533063229.06853
slv,1968,1697150945.68855
slv,1969,1628407860.97594
slv,1970,1491544744.36851
slv,1971,1606078350.01723
slv,1972,1894213250.04424
slv,1973,1818773488.34118
slv,1974,1919683122.71251
slv,1975,2097925721.81383
slv,1976,1919244353.12251
slv,1977,1705833318.33551
slv,1978,2034516671.25296
slv,1979,2700797069.06265
slv,1980,2230286009.38083
slv,1981,1794943209.87684
slv,1982,1518377084.36765
slv,1983,1832582269.36989
slv,1984,1737029836.18465
slv,1985,1647042580.97116
slv,1986,1433100459.47242
slv,1987,1607856419.90376
slv,1988,1460533036.27069
slv,1989,1262108264.58412
slv,1990,1563684609.7941
slv,1991,1531198000
slv,1992,1629647900
slv,1993,2094391700
slv,1994,2280256700
slv,1995,2551601400
slv,1996,2789851600
slv,1997,3590416100
slv,1998,3697311400
slv,1999,3925605300
slv,2000,4528351900
slv,2001,4455632300
slv,2002,4698144400
slv,2003,4875285800
slv,2004,4996376700
slv,2005,4964630000
slv,2006,5261110000
slv,2007,5356610000
slv,2008,5492540000
slv,2009,4984180000
slv,2010,5656250000
slv,2011,6055650000
slv,2012,6082540000
slv,2013,6467270000
slv,2014,6678870000
slv,2015,6891480000
slv,2016,6910740000
slv,2017,7143640000
slv,2018,7255450000
slv,2019,7700070000
slv,2020,6070870000
smr,2015,2007709565.96989
smr,2016,2042146621.25045
smr,2017,2016835537.1335
smr,2018,2041174037.46999
smr,2019,2054981731.57881
som,1960,7026606592
som,1961,8558704128
som,1962,7319704064
som,1963,9340704768
som,1964,8829203456
som,1965,8913498112
som,1966,8481501184
som,1967,9199099904
som,1968,9134198784
som,1969,9636200448
som,1970,7255601152
som,1971,8657199104
som,1972,12254100480
som,1973,9407197184
som,1974,8271498752
som,1975,7415799808
som,1976,6205399040
som,1977,11674999808
som,1978,14460000256
som,1979,15210000384
som,1980,23115399168
som,1981,17032299520
som,1982,16596500480
som,1983,17006900224
som,1984,13110800384
som,1985,5530000896
som,1986,9699700736
som,1987,9421389824
som,1988,6908198912
som,1989,7746997760
srb,1995,113465100000
srb,1996,253325800000
srb,1997,382723700000
srb,1998,495646200000
srb,1999,286458800000
srb,2000,339211800000
srb,2001,522238400000
srb,2002,623253500000
srb,2003,798138700000
srb,2004,877186300000
srb,2005,1029605400000
srb,2006,1104294700000
srb,2007,1145925300000
srb,2008,1289805600000
srb,2009,1141099800000
srb,2010,1333435300000
srb,2011,1408492300000
srb,2012,1448730900000
srb,2013,1710197600000
srb,2014,1783932400000
srb,2015,1949407200000
srb,2016,2183472700000
srb,2017,2363191400000
srb,2018,2540473300000
srb,2019,2735279400000
srb,2020,2619778400000
ssd,2008,15373000000
ssd,2009,17040000000
ssd,2010,16773000000
ssd,2011,16426000000
ssd,2012,1333000000
ssd,2013,2660000000
ssd,2014,4064480000
ssd,2015,1938322600
svk,1992,12062488000
svk,1993,12031856000
svk,1994,13807611000
svk,1995,14435589000
svk,1996,14106482000
svk,1997,16045954000
svk,1998,15678643000
svk,1999,17283389000
svk,2000,18720586000
svk,2001,20788464000
svk,2002,22329824000
svk,2003,26737872000
svk,2004,32391432000
svk,2005,36483406000
svk,2006,44814287000
svk,2007,51293738000
svk,2008,52837836000
svk,2009,44189901000
svk,2010,51850472000
svk,2011,57362248000
svk,2012,62607459000
svk,2013,66370360000
svk,2014,68823033000
svk,2015,73395801000
svk,2016,77088060000
svk,2017,79926620000
svk,2018,84000143000
svk,2019,84667726000
svk,2020,78505024000
svn,1990,13152472000
svn,1991,10502747000
svn,1992,8035145000
svn,1993,8082285000
svn,1994,9078646000
svn,1995,9177603000
svn,1996,9450347000
svn,1997,10549859000
svn,1998,11375053000
svn,1999,11603066000
svn,2000,13064184000
svn,2001,14002526000
svn,2002,15092247000
svn,2003,15569237000
svn,2004,17599850000
svn,2005,19599881000
svn,2006,22367881000
svn,2007,25467578000
svn,2008,26532974000
svn,2009,22138989000
svn,2010,24388434000
svn,2011,26063590000
svn,2012,26192850000
svn,2013,26994904000
svn,2014,28617469000
svn,2015,29974299000
svn,2016,31821725000
svn,2017,35344789000
svn,2018,37520452000
svn,2019,39215186000
svn,2020,35818093000
swe,1960,115955490600
swe,1961,121985732700
swe,1962,131866534600
swe,1963,141492402800
swe,1964,158470981300
swe,1965,167345857600
swe,1966,175546222100
swe,1967,185200770400
swe,1968,199276292400
swe,1969,222192699500
swe,1970,241820596000
swe,1971,253428019000
swe,1972,268380134000
swe,1973,305148327000
swe,1974,321321435000
swe,1975,291438496000
swe,1976,303969914000
swe,1977,308529212000
swe,1978,332594602000
swe,1979,352883107000
swe,1980,350765796000
swe,1981,361645094000
swe,1982,386102223000
swe,1983,422805481000
swe,1984,452751226000
swe,1985,458501712000
swe,1986,474456596000
swe,1987,493607140000
swe,1988,510078311000
swe,1989,526285484000
swe,1990,538432613000
swe,1991,527848185000
swe,1992,539235254000
swe,1993,581326000000
swe,1994,660434000000
swe,1995,734956000000
swe,1996,767393000000
swe,1997,874319000000
swe,1998,952272000000
swe,1999,1020832000000
swe,2000,1143753000000
swe,2001,1150508000000
swe,2002,1170053000000
swe,2003,1220459000000
swe,2004,1357877000000
swe,2005,1444767000000
swe,2006,1569219000000
swe,2007,1641331000000
swe,2008,1671736000000
swe,2009,1430036000000
swe,2010,1582295000000
swe,2011,1688622000000
swe,2012,1707548000000
swe,2013,1688718000000
swe,2014,1762447000000
swe,2015,1864670000000
swe,2016,1909418000000
swe,2017,1988308000000
swe,2018,2072751000000
swe,2019,2196577000000
swe,2020,2095166000000
swz,1960,713087000
swz,1961,751046000
swz,1962,904237500
swz,1963,1283827600
swz,1964,1347544400
swz,1965,1719000500
swz,1966,2072832800
swz,1967,2005043900
swz,1968,2338546500
swz,1969,2593411500
swz,1970,2764225900
swz,1971,2823879200
swz,1972,2837429400
swz,1973,3459686900
swz,1974,3993825400
swz,1975,3677950900
swz,1976,3759290200
swz,1977,3268532800
swz,1978,3259051100
swz,1979,3328186400
swz,1980,5177564500
swz,1981,5907924300
swz,1982,5081436600
swz,1983,4989554000
swz,1984,4198090900
swz,1985,3126128200
swz,1986,3959438800
swz,1987,5353445200
swz,1988,5493846500
swz,1989,6084108300
swz,1990,6294710300
swz,1991,6637492600
swz,1992,6897326900
swz,1993,7610650400
swz,1994,8466563300
swz,1995,8671995300
swz,1996,8439267100
swz,1997,9947106000
swz,1998,10735624700
swz,1999,10359229000
swz,2000,11922849900
swz,2001,12510582500
swz,2002,19284597700
swz,2003,21113677700
swz,2004,18512183600
swz,2005,15505679700
swz,2006,16595738300
swz,2007,18882816400
swz,2008,16414144500
swz,2009,15110127900
swz,2010,15730315400
swz,2011,12190453100
swz,2012,13572829100
swz,2013,13712519500
swz,2014,15310169900
swz,2015,15148398400
swz,2016,15701596700
swz,2017,16417810500
swz,2018,15822383800
swz,2019,18398812500
swz,2020,17957017600
sxm,2011,1842300000
sxm,2012,1963200000
sxm,2013,2050800000
sxm,2014,2155800000
sxm,2015,2142865200
sxm,2016,2151436660.8
sxm,2017,1785692428.464
sxm,2018,1532124103.62211
syc,1985,668402200
syc,1986,1000501500
syc,1987,1043033900
syc,1988,1189301000
syc,1989,1635644300
syc,1990,1671803300
syc,1991,1780796800
syc,1992,1677712800
syc,1993,1778587100
syc,1994,1687326200
syc,1995,1686460700
syc,1996,2015592500
syc,1997,2363765000
syc,1998,2391955100
syc,1999,2512752200
syc,2000,2898049700
syc,2001,2817419900
syc,2002,2740171300
syc,2003,2857871100
syc,2006,4733280700
syc,2012,5070000000
syc,2013,5750000000
syc,2014,6417000000
syc,2015,6941000000
syc,2016,7466000000
syc,2017,7907521100
syr,1970,60147000000
syr,1971,57178000000
syr,1972,60479000000
syr,1973,61954000000
syr,1974,64147000000
syr,1975,82533000000
syr,1976,72486000000
syr,1977,69619000000
syr,1978,63661000000
syr,1979,76123000000
syr,1980,73509000000
syr,1981,74195000000
syr,1982,74874000000
syr,1983,77316000000
syr,1984,73814000000
syr,1985,80790000000
syr,1986,73703000000
syr,1987,87991000000
syr,1988,98734000000
syr,1989,116476000000
syr,1990,142633000000
syr,1991,165861000000
syr,1992,163236000000
syr,1993,178467000000
syr,1994,220063000000
syr,1995,225960000000
syr,1996,256358000000
syr,1997,295155000000
syr,1998,296637000000
syr,1999,325171000000
syr,2000,326715000000
syr,2001,369068000000
syr,2002,369068000000
syr,2003,307712000000
syr,2004,381123000000
syr,2005,375413000000
syr,2006,452612000000
syr,2007,459003000000
syr,2008,448622000000
syr,2009,363474000000
syr,2010,404140000000
syr,2011,213104000000
syr,2012,69985000000
syr,2013,48628000000
syr,2014,41590000000
syr,2015,40930000000
syr,2016,39905000000
syr,2017,51869462100
syr,2018,44409268100
syr,2019,49160000000
tcd,1960,252584103700
tcd,1961,256829298300
tcd,1962,282299977000
tcd,1963,261074349100
tcd,1964,286546206400
tcd,1965,295035375300
tcd,1966,309893878200
tcd,1967,337486591500
tcd,1968,343854966600
tcd,1969,320506220400
tcd,1970,399041432200
tcd,1971,424512161900
tcd,1972,365080343800
tcd,1973,375692686000
tcd,1974,275927017300
tcd,1975,314138884400
tcd,1976,407531560000
tcd,1977,407540911500
tcd,1978,391801635300
tcd,1979,368242653500
tcd,1980,332108898700
tcd,1981,299452518400
tcd,1982,161630956400
tcd,1983,394206473000
tcd,1984,441518047500
tcd,1985,354017974800
tcd,1986,383446353900
tcd,1987,430596412900
tcd,1988,484234684900
tcd,1989,509853306900
tcd,1990,446641303300
tcd,1991,430806473400
tcd,1992,414317418600
tcd,1993,442857206200
tcd,1994,402505885600
tcd,1995,554819582500
tcd,1996,453692364500
tcd,1997,506673308000
tcd,1998,540369406600
tcd,1999,531643876700
tcd,2000,485886372000
tcd,2001,471083992200
tcd,2002,442228877700
tcd,2003,984803723800
tcd,2005,1682036695100
tcd,2007,1621734000000
tcd,2008,1602974000000
tcd,2009,1383984000000
tcd,2010,1683463000000
tcd,2011,1808472000000
tcd,2012,1856416000000
tcd,2013,1602087000000
tcd,2014,1691803900000
tcd,2015,2185811000000
tcd,2016,2100540000000
tcd,2017,2127847000000
tcd,2018,2225728000000
tcd,2019,2359271600000
tcd,2020,2385223627800
tgo,1960,73844538308.86148
tgo,1961,104167722814.908
tgo,1962,98816564162.93048
tgo,1963,70277417152.2814
tgo,1964,105951262252.257
tgo,1965,115146966663.202
tgo,1966,137456440270.88699
tgo,1967,139975404536.466
tgo,1968,156527519714.78699
tgo,1969,186034186925.328
tgo,1970,188912818392.03296
tgo,1971,406568959620.62
tgo,1972,392872177788.88495
tgo,1973,351783104447.75897
tgo,1974,340249308332.46002
tgo,1975,377012728399.81
tgo,1976,312856253659.23602
tgo,1977,413777738619.56299
tgo,1978,615897571259.81604
tgo,1979,425311471070.88898
tgo,1980,622108329710.70801
tgo,1981,542921488794.28601
tgo,1982,543439048434.84497
tgo,1983,481331252516.52802
tgo,1984,482365735961.75897
tgo,1985,498411060678.46399
tgo,1986,549089085483.33698
tgo,1987,569857486625.98804
tgo,1988,621099073436.11499
tgo,1989,560412012213.39795
tgo,1990,516069440109.474
tgo,1991,539292550500
tgo,1992,433591238500
tgo,1993,419716297900
tgo,1994,412161419100
tgo,1995,497066643700
tgo,1996,544127940800
tgo,1997,544127940800
tgo,1998,538142531000
tgo,1999,531146677800
tgo,2000,509369656300
tgo,2001,496259829500
tgo,2002,549881475900
tgo,2003,642976539700
tgo,2004,607790386500
tgo,2005,600078194500
tgo,2006,564821357900
tgo,2007,560228227800
tgo,2008,573435726100
tgo,2009,634650045400
tgo,2010,697634017900
tgo,2011,846349138100
tgo,2012,928195273900
tgo,2013,998071512000
tgo,2014,918430695500
tgo,2015,901442282500
tgo,2016,961748000000
tgo,2017,954845000000
tgo,2018,973690000000
tgo,2019,993932600000
tgo,2020,947583600000
tha,1960,49348858400
tha,1961,59652247200
tha,1962,59109395700
tha,1963,62363848900
tha,1964,77005899900
tha,1965,83513478200
tha,1966,101951837900
tha,1967,113340099800
tha,1968,113882287300
tha,1969,115509181900
tha,1970,129872834800
tha,1971,153644237900
tha,1972,179154293200
tha,1973,171038081500
tha,1974,184373636600
tha,1975,175676391100
tha,1976,218000551100
tha,1977,242352506600
tha,1978,272501519000
tha,1979,300910750200
tha,1980,324102298200
tha,1981,353793124000
tha,1982,395043201600
tha,1983,371406747800
tha,1984,435504733400
tha,1985,478136011300
tha,1986,551847615800
tha,1987,672181370100
tha,1988,854820205900
tha,1989,1038929887100
tha,1990,1178085815500
tha,1991,1356448242700
tha,1992,1543738668800
tha,1993,1744192000000
tha,1994,1972767000000
tha,1995,2275990000000
tha,1996,2173942000000
tha,1997,2370726000000
tha,1998,2626561000000
tha,1999,2853390000000
tha,2000,3305135000000
tha,2001,3304461000000
tha,2002,3499004000000
tha,2003,3818597000000
tha,2004,4377299000000
tha,2005,4716965000000
tha,2006,5225816000000
tha,2007,5690587000000
tha,2008,6047024000000
tha,2009,5312898000000
tha,2010,6068406000000
tha,2011,6645476000000
tha,2012,6888812000000
tha,2013,7062020000000
tha,2014,7086417000000
tha,2015,7175008000000
tha,2016,7368450000000
tha,2017,7750198000000
tha,2018,8009911000000
tha,2019,7773334000000
tha,2020,6262668000000
tjk,1993,1519608100
tjk,1994,1566837100
tjk,1995,1446283200
tjk,1996,1405913500
tjk,1997,1582348600
tjk,1998,1464130500
tjk,1999,1507563500
tjk,2000,1550000000
tjk,2001,1325250300
tjk,2002,1425969400
tjk,2003,1846630100
tjk,2004,2263969100
tjk,2005,2329623800
tjk,2006,2479175900
tjk,2007,2445748600
tjk,2008,2838071900
tjk,2009,2781310200
tjk,2010,3421011600
tjk,2011,3458643400
tjk,2012,3493229000
tjk,2013,3143906900
tkm,1991,1287254900
tkm,1992,2234937600
tkm,1993,2800510200
tkm,1994,2262914600
tkm,1995,2167855100
tkm,1996,1845547300
tkm,1997,1087775700
tkm,1998,885072300
tkm,1999,1430884200
tkm,2000,2885065300
tkm,2001,2992189200
tkm,2002,3204356900
tkm,2003,3873621300
tkm,2004,4384800000
tkm,2005,5481000000
tkm,2006,7812765100
tls,2000,52049900
tls,2001,64140600
tls,2002,58766400
tls,2003,54129300
tls,2004,48334300
tls,2005,43210600
tls,2006,52205500
tls,2007,69019400
tls,2008,83759500
tls,2009,84766200
tls,2010,108525000
tls,2011,81473700
tls,2012,115003200
tls,2013,87284700
tls,2014,67633000
tls,2015,48508500
tls,2016,52618400
tls,2017,32070300
tls,2018,37409600
tls,2019,504064500
tls,2020,1639541800
ton,2011,153642900
ton,2012,150298900
ton,2013,171124600
ton,2014,174400400
ton,2015,188144900
ton,2016,239332500
ton,2017,225484600
ton,2018,228376500
ton,2019,220821300
ton,2020,210440600
tun,1965,1874040544.32414
tun,1966,2122079100.99363
tun,1967,2164370078.7009
tun,1968,2417857167.03964
tun,1969,2523455222.35538
tun,1970,2739840305.33837
tun,1971,3517944701.48007
tun,1972,4325107889.77928
tun,1973,3933590724.72058
tun,1974,4529557802.38831
tun,1975,4561730394.71028
tun,1976,5338537254.73426
tun,1977,5715265789.98518
tun,1978,6142327344.02225
tun,1979,7461913501.13916
tun,1980,7465546029.23264
tun,1981,7725000637.64063
tun,1982,7190005254.89916
tun,1983,7256944339.65918
tun,1984,7452832571.61192
tun,1985,7699314553.78789
tun,1986,8101728391.47865
tun,1987,9184951602.9823
tun,1988,11154730074.1998
tun,1989,11707627886.9135
tun,1990,12222905226.8134
tun,1991,12115490100
tun,1992,13087148400
tun,1993,13528220800
tun,1994,15359451400
tun,1995,15564420400
tun,1996,15443774100
tun,1997,17005431100
tun,1998,17885065000
tun,1999,18881287400
tun,2000,19968720100
tun,2001,23807519100
tun,2002,22971362500
tun,2003,22981291400
tun,2004,24236273400
tun,2005,25320680700
tun,2006,26412585900
tun,2007,29529288300
tun,2008,30356042100
tun,2009,28219057100
tun,2010,35747563838.834
tun,2011,33698025548.9424
tun,2012,35099356591.3651
tun,2013,36598706206.6123
tun,2014,36142012345.1395
tun,2015,34459658387.859
tun,2016,34633152795.91
tun,2017,36348143161.1911
tun,2018,38094669500.0377
tur,1987,42721755300
tur,1988,50589592700
tur,1989,50458589900
tur,1990,52048964200
tur,1991,53673464500
tur,1992,59578103400
tur,1993,64156941900
tur,1994,73895870800
tur,1995,79796106600
tur,1996,97318840700
tur,1997,115929956900
tur,1998,131386134400
tur,1999,117737511500
tur,2000,139877703300
tur,2001,146776232700
tur,2002,158725631200
tur,2003,170960590400
tur,2004,191755993800
tur,2005,207732223400
tur,2006,219575145300
tur,2007,234894774900
tur,2008,244017124400
tur,2009,235191253100
tur,2010,239240106300
tur,2011,270152450900
tur,2012,309318489000
tur,2013,324576098400
tur,2014,347549364600
tur,2015,358805788000
tur,2016,352555790200
tur,2017,396305465700
tur,2018,431234577000
tur,2019,450903913000
tur,2020,384189125000
tza,1990,1764445238762.86011
tza,1991,1578746524000
tza,1992,1940772476900
tza,1993,2521416876200
tza,1994,2812877772800
tza,1995,3835222757900
tza,1996,3875304894100
tza,1997,3410887302200
tza,1998,3632010882300
tza,1999,4134759225800
tza,2000,5020214046000
tza,2001,6033417708200
tza,2002,6533703077000
tza,2003,8054716411300
tza,2004,8670820128600
tza,2005,9795216332500
tza,2006,8791516127900
tza,2007,9997572060500
tza,2008,10815567066900
tza,2009,11308529035800
tza,2010,12023879468400
tza,2011,13171459385800
tza,2012,15183222237100
tza,2013,14674503355200
tza,2014,15923654179000
tza,2015,16138366765400
tza,2016,16137712526400
tza,2017,15480509738100
tza,2018,15210686321900
tza,2019,18099200876300
tza,2020,16542182874600
uga,1982,900450480841.34204
uga,1983,834247733697.74402
uga,1984,931372256455.47595
uga,1985,899129336045.43604
uga,1986,914203192032.03284
uga,1987,900497041012.32385
uga,1988,934747868777.38306
uga,1989,989444433091.55811
uga,1990,1038786577148.69995
uga,1991,981430262900
uga,1992,1133327010000
uga,1993,1083024562100
uga,1994,1424688937600
uga,1995,1832608440200
uga,1996,2331430861800
uga,1997,3019101348600
uga,1998,2569091449000
uga,1999,3243906135900
uga,2000,2543021314700
uga,2001,3282024709500
uga,2002,3829658986400
uga,2003,3956100596700
uga,2004,4893464537500
uga,2005,5616825080000
uga,2006,6052889754700
uga,2007,6787624203200
uga,2008,12519110554400
uga,2009,11446859639300
uga,2010,10421124473600
uga,2011,10993161284100
uga,2012,12530785933000
uga,2013,13401292575900
uga,2014,13401598910700
uga,2015,13083997737800
uga,2016,13609102123700
uga,2017,18080326851600
uga,2018,19783481729600
uga,2019,20637631927500
uga,2020,20396167627000
ukr,1990,3122510509157.75
ukr,1991,2585438702137.52979
ukr,1992,1362526195903.37012
ukr,1993,1215373366381.36011
ukr,1994,1341772197611.1001
ukr,1995,1356531691649.15991
ukr,1996,1585785546402.65991
ukr,1997,1500153127846.08008
ukr,1998,1518154964294.12988
ukr,1999,1484755556420.06006
ukr,2000,1803978000000
ukr,2001,1766131000000
ukr,2002,1896464000000
ukr,2003,2097831000000
ukr,2004,2574427000000
ukr,2005,2260761000000
ukr,2006,2130573000000
ukr,2007,2193574000000
ukr,2008,2318741000000
ukr,2009,1809266000000
ukr,2010,1851085000000
ukr,2011,1909012000000
ukr,2012,1804209000000
ukr,2013,1670313000000
ukr,2014,1379312000000
ukr,2015,1197722000000
ukr,2016,1175953000000
ukr,2017,1222100000000
ukr,2018,1205551000000
ukr,2019,1293554000000
ukr,2020,1221114976000
ury,1960,32327593416.3081
ury,1961,39727411523.2784
ury,1962,34105886721.2243
ury,1963,35597998288.82929
ury,1964,36969320004.92249
ury,1965,47323335473.23769
ury,1966,41957963780.0846
ury,1967,39154595841.0858
ury,1968,44836408166.6244
ury,1969,44776347103.7431
ury,1970,46012079101.8439
ury,1971,43786013476.7995
ury,1972,43002083465.44289
ury,1973,42866273947.45329
ury,1974,51731989855.6914
ury,1975,61607984813.3496
ury,1976,74575102777.6011
ury,1977,79912684995.34598
ury,1978,83380533541.1425
ury,1979,88853701195.06169
ury,1980,92065394015.2907
ury,1981,97749671478.67699
ury,1982,87466696130.6808
ury,1983,88336215666.25798
ury,1984,83299171879.3311
ury,1985,84684358920.73598
ury,1986,98489241986.02679
ury,1987,90149927328.3419
ury,1988,96555242711.12067
ury,1989,103800691889.70399
ury,1990,118022822611.972
ury,1991,121234877800
ury,1992,132291940600
ury,1993,143704227900
ury,1994,165466888500
ury,1995,162393915900
ury,1996,179091340000
ury,1997,202412100900
ury,1998,204013145000
ury,1999,197031888000
ury,2000,212778082600
ury,2001,201759355100
ury,2002,188273028200
ury,2003,214670255200
ury,2004,265006362300
ury,2005,307393372400
ury,2006,324655639000
ury,2007,340175910900
ury,2008,369197298700
ury,2009,385641691400
ury,2010,413328607200
ury,2011,437317568500
ury,2012,453243851700
ury,2013,452965660300
ury,2014,468886446300
ury,2015,466073291600
ury,2016,465340922000
ury,2017,488365237500
ury,2018,479960132400
ury,2019,497458752500
ury,2020,416737642300
usa,1970,191417354000
usa,1971,194734425000
usa,1972,209913033000
usa,1973,249416514000
usa,1974,269226433000
usa,1975,267502089000
usa,1976,279183370000
usa,1977,285893812000
usa,1978,316070771000
usa,1979,347370271000
usa,1980,384772686000
usa,1981,389462174000
usa,1982,359640956000
usa,1983,350322064000
usa,1984,378883405000
usa,1985,391578501000
usa,1986,421581881000
usa,1987,467655606000
usa,1988,543473298000
usa,1989,606389889000
usa,1990,659885538000
usa,1991,703532021000
usa,1992,752267606000
usa,1993,776827098000
usa,1994,845467973000
usa,1995,932367050000
usa,1996,1008602475000
usa,1997,1128722815000
usa,1998,1155086764000
usa,1999,1212651977000
usa,2000,1313437357000
usa,2001,1240120345000
usa,2002,1215790702000
usa,2003,1241359239000
usa,2004,1360991271000
usa,2005,1455465821000
usa,2006,1593232068000
usa,2007,1732786557000
usa,2008,1832971087000
usa,2009,1680937999000
usa,2010,1897489944000
usa,2011,2033472716000
usa,2012,2115086222000
usa,2013,2177934144000
usa,2014,2262517565000
usa,2015,2268651000000
usa,2016,2277844954000
usa,2017,2370733452000
usa,2018,2437377218000
usa,2019,2435788304000
usa,2020,2105426848000
uzb,1995,5741290573635.91016
uzb,1996,5942989790694.59961
uzb,1997,6135234896008.08008
uzb,1998,5188866834432.60938
uzb,1999,4768771743487.29004
uzb,2000,5206409266780.75977
uzb,2001,4925730349117.5293
uzb,2002,4593347420005.70996
uzb,2003,5809007207632.54004
uzb,2004,7443223273169.67871
uzb,2005,8334194181005.75
uzb,2006,9734511150019.96094
uzb,2007,13620006034992.19922
uzb,2008,18708850230661.69531
uzb,2009,17751787440628.30078
uzb,2010,19162183612886.5
uzb,2011,21978273571521.89453
uzb,2012,20853122084412.80078
uzb,2013,23066618563343.5
uzb,2014,21430811601944
uzb,2015,21885180378681.30078
uzb,2016,22836920897937.80078
uzb,2017,26211408314465.10156
uzb,2018,29293904507009.80078
uzb,2019,34035949201892.10156
uzb,2020,27220113538569.60156
ven,1973,6436341300
ven,1974,13199317800
ven,1975,10542720300
ven,1976,10445101600
ven,1977,9796640600
ven,1978,9301579700
ven,1979,10047658200
ven,1980,8402101600
ven,1981,7927958200
ven,1982,7195824500
ven,1983,6972698700
ven,1984,8081357200
ven,1985,7746668500
ven,1986,8701928100
ven,1987,8583390800
ven,1988,8925054400
ven,1989,9438593100
ven,1990,10788298300
ven,1991,11245777000
ven,1992,11017281700
ven,1993,12341885200
ven,1994,13337168100
ven,1995,14176053500
ven,1996,15286525400
ven,1997,12272151000
ven,1998,12706590000
ven,1999,11310288000
ven,2000,11969386000
ven,2001,11544545000
ven,2002,11087327000
ven,2003,9936047000
ven,2004,11295862000
ven,2005,11721660000
ven,2006,11367995000
ven,2007,10509532000
ven,2008,10406182100
ven,2009,8982455000
ven,2010,7825785000
ven,2011,8190856000
ven,2012,8321442000
ven,2013,7808034000
ven,2014,7444336000
vir,2002,17456000000
vir,2003,20353000000
vir,2004,21678000000
vir,2005,21851000000
vir,2006,20717000000
vir,2007,20793000000
vir,2008,21097000000
vir,2009,18996000000
vir,2010,18218000000
vir,2011,15171000000
vir,2012,3278000000
vir,2013,2741000000
vir,2014,3228000000
vir,2015,2063000000
vir,2016,2485000000
vir,2017,3133000000
vir,2018,2496000000
vir,2019,2710000000
vnm,1989,65297191788800
vnm,1990,73737097810200
vnm,1991,95752964478900
vnm,1992,119376905369200
vnm,1993,130272186597700
vnm,1994,151115736453300
vnm,1995,181338883744000
vnm,1996,224860215842500
vnm,1997,260837850377300
vnm,1998,310397041949000
vnm,1999,381788361597300
vnm,2000,462349782417900
vnm,2001,541783723727200
vnm,2002,597955356642600
vnm,2003,717244734727800
vnm,2004,901000680906500
vnm,2005,1061162000000000
vnm,2006,1180012000000000
vnm,2007,1327514000000000
vnm,2008,1509383000000000
vnm,2009,1432630000000000
vnm,2010,1553687166500000
vnm,2011,1721243868311000
vnm,2012,1991635915044900
vnm,2013,2337663327746700
vnm,2014,2607899841117900
vnm,2015,2937635000000000
vnm,2016,3344890000000000
vnm,2017,3904663000000000
vnm,2018,4461684000000000
vnm,2019,4761143000000000
vnm,2020,4998002000000000
vut,2002,14744000000
vut,2003,16318000000
vut,2004,18687000000
vut,2005,20013000000
vut,2006,20063000000
vut,2007,21225000000
vut,2008,23052000000
vut,2009,26356000000
vut,2010,26626000000
vut,2011,29316000000
vut,2012,28876000000
vut,2013,30000000000
vut,2014,29852000000
vut,2015,31303000000
vut,2016,37419000000
vut,2017,37006000000
vut,2018,38290000000
vut,2019,28800000000
vut,2020,11192000000
wsm,1993,151720900
wsm,1994,140031700
wsm,1995,204644300
wsm,1996,234272900
wsm,1997,243898500
wsm,1998,286194300
wsm,1999,295378700
wsm,2000,260166100
wsm,2001,284931600
wsm,2002,293042600
wsm,2004,309679600
wsm,2005,324787800
yem,2010,116971115081.73
yem,2011,103273861996.39
yem,2012,86657279215.74001
yem,2013,81687569182.14
yem,2014,78340921185.11998
yem,2015,27284029180.63
yem,2016,8868992311.6
yem,2017,9256439124.08
yem,2018,12488074631.78
zaf,1960,273450152690.83301
zaf,1961,292796003080.16302
zaf,1962,317590552155.56097
zaf,1963,341805940741.284
zaf,1964,358674496262.19702
zaf,1965,369658295199.224
zaf,1966,374722236916.62598
zaf,1967,392762613661.40094
zaf,1968,409062808888.25201
zaf,1969,412192165566.72095
zaf,1970,423478369980.87402
zaf,1971,436529056353.07599
zaf,1972,449626993581.07898
zaf,1973,426330971646.79498
zaf,1974,405474443896.28802
zaf,1975,400773658756.32703
zaf,1976,418005370854.68097
zaf,1977,437241869263.44293
zaf,1978,451657430356.06494
zaf,1979,459970880928.11603
zaf,1980,459957380683.60199
zaf,1981,435335634737.99103
zaf,1982,423821276191.54303
zaf,1983,418190324204.53003
zaf,1984,429340176149.08496
zaf,1985,472605759769.27094
zaf,1986,455163443856.48999
zaf,1987,476325077133.02496
zaf,1988,515240881970.62701
zaf,1989,526478485504.52698
zaf,1990,524194244132.66803
zaf,1991,516094097423.94598
zaf,1992,544431110659.95697
zaf,1993,600937734100
zaf,1994,615875754700
zaf,1995,683236574700
zaf,1996,732455766200
zaf,1997,771244668700
zaf,1998,796280872200
zaf,1999,806322354000
zaf,2000,873356468200
zaf,2001,894254846700
zaf,2002,903101556900
zaf,2003,904088424800
zaf,2004,929707838800
zaf,2005,1009357931400
zaf,2006,1084683895700
zaf,2007,1169596383600
zaf,2008,1187723161900
zaf,2009,985527299800
zaf,2010,1061590377400
zaf,2011,1093527718500
zaf,2012,1105691363600
zaf,2013,1146966538900
zaf,2014,1188788221100
zaf,2015,1225162455400
zaf,2016,1230155100800
zaf,2017,1226793874100
zaf,2018,1261252465000
zaf,2019,1218261840500
zaf,2020,1072674318200
zmb,1960,1311466200
zmb,1961,1277782500
zmb,1962,1279002900
