geo,time,sp_pop_65up_ma_zs
blr,1982,6.96275
blr,1983,6.74639
blr,1984,6.55818
blr,1985,6.42891
blr,1986,6.42408
blr,1987,6.45269
blr,1988,6.52589
blr,1989,6.66127
blr,1990,6.86803
blr,1991,7.18939
blr,1992,7.5617
blr,1993,7.94227
blr,1994,8.27449
blr,1995,8.52901
blr,1996,8.8281
blr,1997,9.03242
blr,1998,9.17685
blr,1999,9.31469
blr,2000,9.47222
blr,2001,9.75934
blr,2002,10.05366
blr,2003,10.30085
blr,2004,10.42116
blr,2005,10.3755
blr,2006,10.35496
blr,2007,10.20179
blr,2008,9.97248
blr,2009,9.74669
blr,2010,9.56924
blr,2011,9.59355
blr,2012,9.65563
blr,2013,9.73933
blr,2014,9.8243
blr,2015,9.90226
blr,2016,10.01584
blr,2017,10.16764
blr,2018,10.39167
blr,2019,10.67042
blr,2020,10.95676
blz,1960,4.00106
blz,1961,4.02171
blz,1962,4.04676
blz,1963,4.06109
blz,1964,4.06639
blz,1965,4.07457
blz,1966,4.10709
blz,1967,4.12768
blz,1968,4.12969
blz,1969,4.13823
blz,1970,4.15431
blz,1971,4.20773
blz,1972,4.2635
blz,1973,4.30835
blz,1974,4.34051
blz,1975,4.38276
blz,1976,4.37119
blz,1977,4.35308
blz,1978,4.33737
blz,1979,4.28889
blz,1980,4.22562
blz,1981,4.19928
blz,1982,4.15059
blz,1983,4.08639
blz,1984,4.01114
blz,1985,3.93384
blz,1986,3.9055
blz,1987,3.87869
blz,1988,3.85996
blz,1989,3.8657
blz,1990,3.88593
blz,1991,3.95571
blz,1992,4.04582
blz,1993,4.1493
blz,1994,4.24303
blz,1995,4.31692
blz,1996,4.20345
blz,1997,4.07883
blz,1998,3.95888
blz,1999,3.84766
blz,2000,3.75695
blz,2001,3.67743
blz,2002,3.60277
blz,2003,3.51751
blz,2004,3.4245
blz,2005,3.31693
blz,2006,3.45391
blz,2007,3.60713
blz,2008,3.7761
blz,2009,3.97593
blz,2010,4.21006
blz,2011,4.2746
blz,2012,4.34
blz,2013,4.41404
blz,2014,4.4971
blz,2015,4.58989
blz,2016,4.67696
blz,2017,4.76999
blz,2018,4.87374
blz,2019,4.98608
blz,2020,5.10212
bol,1960,4.10773
bol,1961,4.04002
bol,1962,3.95852
bol,1963,3.86702
bol,1964,3.77052
bol,1965,3.671
bol,1966,3.63447
bol,1967,3.59424
bol,1968,3.55137
bol,1969,3.50638
bol,1970,3.46051
bol,1971,3.4635
bol,1972,3.4627
bol,1973,3.45931
bol,1974,3.45534
bol,1975,3.45164
bol,1976,3.48672
bol,1977,3.52118
bol,1978,3.55223
bol,1979,3.57617
bol,1980,3.5916
bol,1981,3.64995
bol,1982,3.70583
bol,1983,3.76226
bol,1984,3.82143
bol,1985,3.88458
bol,1986,3.93487
bol,1987,3.9834
bol,1988,4.03395
bol,1989,4.09048
bol,1990,4.1549
bol,1991,4.21653
bol,1992,4.28303
bol,1993,4.34966
bol,1994,4.41114
bol,1995,4.4647
bol,1996,4.54424
bol,1997,4.61917
bol,1998,4.69059
bol,1999,4.75965
bol,2000,4.8276
bol,2001,4.88821
bol,2002,4.94567
bol,2003,5.00469
bol,2004,5.07076
bol,2005,5.14698
bol,2006,5.23116
bol,2007,5.32273
bol,2008,5.42035
bol,2009,5.52127
bol,2010,5.6243
bol,2011,5.74535
bol,2012,5.86525
bol,2013,5.98477
bol,2014,6.1053
bol,2015,6.22787
bol,2016,6.36195
bol,2017,6.49531
bol,2018,6.6286
bol,2019,6.76203
bol,2020,6.89663
bra,1960,2.74607
bra,1961,2.78748
bra,1962,2.82677
bra,1963,2.86141
bra,1964,2.88842
bra,1965,2.90744
bra,1966,2.93597
bra,1967,2.95847
bra,1968,2.97834
bra,1969,2.99927
bra,1970,3.02361
bra,1971,3.07196
bra,1972,3.11793
bra,1973,3.1616
bra,1974,3.2028
bra,1975,3.24129
bra,1976,3.29675
bra,1977,3.34589
bra,1978,3.38832
bra,1979,3.42284
bra,1980,3.44959
bra,1981,3.48362
bra,1982,3.50885
bra,1983,3.52837
bra,1984,3.54663
bra,1985,3.56732
bra,1986,3.61505
bra,1987,3.66163
bra,1988,3.70826
bra,1989,3.7571
bra,1990,3.80984
bra,1991,3.9041
bra,1992,3.99763
bra,1993,4.08656
bra,1994,4.16583
bra,1995,4.23375
bra,1996,4.3183
bra,1997,4.39086
bra,1998,4.45904
bra,1999,4.53271
bra,2000,4.61749
bra,2001,4.73814
bra,2002,4.87027
bra,2003,5.00696
bra,2004,5.13818
bra,2005,5.25996
bra,2006,5.40173
bra,2007,5.53424
bra,2008,5.66563
bra,2009,5.80645
bra,2010,5.96282
bra,2011,6.15003
bra,2012,6.34545
bra,2013,6.55136
bra,2014,6.77002
bra,2015,7.00323
bra,2016,7.26386
bra,2017,7.53584
bra,2018,7.81742
bra,2019,8.10638
bra,2020,8.40306
brb,1960,4.34463
brb,1961,4.40376
brb,1962,4.47817
brb,1963,4.57316
brb,1964,4.6936
brb,1965,4.85244
brb,1966,5.09219
brb,1967,5.36935
brb,1968,5.66668
brb,1969,5.95792
brb,1970,6.23964
brb,1971,6.60063
brb,1972,7.00781
brb,1973,7.47655
brb,1974,8.00637
brb,1975,8.56749
brb,1976,8.71565
brb,1977,8.8189
brb,1978,8.89679
brb,1979,8.93581
brb,1980,8.91692
brb,1981,8.95599
brb,1982,8.93297
brb,1983,8.85957
brb,1984,8.75474
brb,1985,8.63127
brb,1986,8.59024
brb,1987,8.52817
brb,1988,8.45977
brb,1989,8.38902
brb,1990,8.31853
brb,1991,8.45819
brb,1992,8.60829
brb,1993,8.77215
brb,1994,8.93752
brb,1995,9.10235
brb,1996,9.30982
brb,1997,9.53108
brb,1998,9.77354
brb,1999,10.03339
brb,2000,10.3195
brb,2001,10.41329
brb,2002,10.4987
brb,2003,10.58025
brb,2004,10.65824
brb,2005,10.73609
brb,2006,10.85238
brb,2007,10.96844
brb,2008,11.1121
brb,2009,11.30556
brb,2010,11.56767
brb,2011,11.82246
brb,2012,12.12117
brb,2013,12.46262
brb,2014,12.82651
brb,2015,13.20848
brb,2016,13.59444
brb,2017,13.98248
brb,2018,14.38946
brb,2019,14.8221
brb,2020,15.28788
brn,1960,3.5384
brn,1961,3.51998
brn,1962,3.47225
brn,1963,3.43791
brn,1964,3.40646
brn,1965,3.39102
brn,1966,3.34478
brn,1967,3.3161
brn,1968,3.30348
brn,1969,3.28974
brn,1970,3.27285
brn,1971,3.28772
brn,1972,3.28612
brn,1973,3.29129
brn,1974,3.30669
brn,1975,3.34225
brn,1976,3.25707
brn,1977,3.16519
brn,1978,3.05978
brn,1979,2.93209
brn,1980,2.78303
brn,1981,2.80859
brn,1982,2.82647
brn,1983,2.8418
brn,1984,2.8564
brn,1985,2.87221
brn,1986,2.85135
brn,1987,2.81231
brn,1988,2.76011
brn,1989,2.68734
brn,1990,2.5909
brn,1991,2.58449
brn,1992,2.58318
brn,1993,2.58937
brn,1994,2.6011
brn,1995,2.61484
brn,1996,2.56482
brn,1997,2.5066
brn,1998,2.44731
brn,1999,2.39633
brn,2000,2.34074
brn,2001,2.44107
brn,2002,2.53989
brn,2003,2.63963
brn,2004,2.74309
brn,2005,2.85471
brn,2006,2.95039
brn,2007,3.039
brn,2008,3.11758
brn,2009,3.17758
brn,2010,3.21594
brn,2011,3.30073
brn,2012,3.38812
brn,2013,3.48767
brn,2014,3.62169
brn,2015,3.79701
brn,2016,4.01097
brn,2017,4.26679
brn,2018,4.56116
brn,2019,4.88839
brn,2020,5.24083
btn,1960,2.23528
btn,1961,2.24706
btn,1962,2.25779
btn,1963,2.26148
btn,1964,2.25171
btn,1965,2.2343
btn,1966,2.25672
btn,1967,2.26879
btn,1968,2.27342
btn,1969,2.2714
btn,1970,2.26685
btn,1971,2.28896
btn,1972,2.30453
btn,1973,2.32107
btn,1974,2.33308
btn,1975,2.34331
btn,1976,2.37243
btn,1977,2.3968
btn,1978,2.42092
btn,1979,2.44236
btn,1980,2.464
btn,1981,2.5059
btn,1982,2.54845
btn,1983,2.58608
btn,1984,2.6204
btn,1985,2.65158
btn,1986,2.7049
btn,1987,2.75476
btn,1988,2.79913
btn,1989,2.84679
btn,1990,2.89871
btn,1991,3.02966
btn,1992,3.16831
btn,1993,3.31352
btn,1994,3.46535
btn,1995,3.61783
btn,1996,3.71563
btn,1997,3.81313
btn,1998,3.91218
btn,1999,4.00932
btn,2000,4.10542
btn,2001,4.19227
btn,2002,4.27748
btn,2003,4.36149
btn,2004,4.45189
btn,2005,4.54636
btn,2006,4.70479
btn,2007,4.8635
btn,2008,5.02342
btn,2009,5.18076
btn,2010,5.33571
btn,2011,5.47736
btn,2012,5.6182
btn,2013,5.75381
btn,2014,5.87481
btn,2015,5.98175
btn,2016,6.07744
btn,2017,6.15439
btn,2018,6.22521
btn,2019,6.30444
btn,2020,6.40011
bwa,1960,3.33265
bwa,1961,3.31512
bwa,1962,3.27728
bwa,1963,3.23475
bwa,1964,3.20979
bwa,1965,3.20986
bwa,1966,3.23431
bwa,1967,3.26566
bwa,1968,3.29194
bwa,1969,3.30157
bwa,1970,3.29026
bwa,1971,3.27594
bwa,1972,3.24899
bwa,1973,3.21187
bwa,1974,3.16214
bwa,1975,3.09907
bwa,1976,3.08923
bwa,1977,3.08873
bwa,1978,3.10556
bwa,1979,3.1385
bwa,1980,3.1848
bwa,1981,3.12351
bwa,1982,3.0431
bwa,1983,2.96014
bwa,1984,2.88842
bwa,1985,2.83284
bwa,1986,2.81947
bwa,1987,2.83637
bwa,1988,2.87527
bwa,1989,2.92353
bwa,1990,2.97503
bwa,1991,2.97498
bwa,1992,2.95891
bwa,1993,2.93394
bwa,1994,2.90336
bwa,1995,2.86607
bwa,1996,2.84715
bwa,1997,2.82965
bwa,1998,2.81743
bwa,1999,2.8115
bwa,2000,2.80702
bwa,2001,2.77661
bwa,2002,2.72686
bwa,2003,2.66971
bwa,2004,2.61956
bwa,2005,2.58038
bwa,2006,2.60968
bwa,2007,2.64537
bwa,2008,2.67983
bwa,2009,2.70465
bwa,2010,2.71838
bwa,2011,2.83783
bwa,2012,2.94829
bwa,2013,3.05248
bwa,2014,3.15512
bwa,2015,3.25749
bwa,2016,3.35429
bwa,2017,3.45187
bwa,2018,3.54892
bwa,2019,3.64154
bwa,2020,3.72953
caf,1960,4.67628
caf,1961,4.6792
caf,1962,4.67795
caf,1963,4.66812
caf,1964,4.64396
caf,1965,4.60292
caf,1966,4.59164
caf,1967,4.56467
caf,1968,4.52558
caf,1969,4.47615
caf,1970,4.42041
caf,1971,4.41941
caf,1972,4.40675
caf,1973,4.3824
caf,1974,4.34638
caf,1975,4.29684
caf,1976,4.27607
caf,1977,4.2446
caf,1978,4.20242
caf,1979,4.1483
caf,1980,4.08204
caf,1981,4.03607
caf,1982,3.97642
caf,1983,3.90688
caf,1984,3.83292
caf,1985,3.75933
caf,1986,3.73639
caf,1987,3.70557
caf,1988,3.66621
caf,1989,3.61752
caf,1990,3.5594
caf,1991,3.52885
caf,1992,3.48932
caf,1993,3.44054
caf,1994,3.3832
caf,1995,3.31789
caf,1996,3.28469
caf,1997,3.235
caf,1998,3.17205
caf,1999,3.09786
caf,2000,3.01394
caf,2001,2.97973
caf,2002,2.93313
caf,2003,2.87388
caf,2004,2.80212
caf,2005,2.71785
caf,2006,2.6928
caf,2007,2.65478
caf,2008,2.60372
caf,2009,2.53888
caf,2010,2.46081
caf,2011,2.44761
caf,2012,2.41953
caf,2013,2.37871
caf,2014,2.32714
caf,2015,2.26542
caf,2016,2.27122
caf,2017,2.27141
caf,2018,2.26503
caf,2019,2.25177
caf,2020,2.23154
can,1960,7.38516
can,1961,7.35386
can,1962,7.31406
can,1963,7.27165
can,1964,7.23333
can,1965,7.20393
can,1966,7.18007
can,1967,7.1693
can,1968,7.17054
can,1969,7.17811
can,1970,7.18833
can,1971,7.25162
can,1972,7.29822
can,1973,7.33966
can,1974,7.3915
can,1975,7.46136
can,1976,7.59691
can,1977,7.74269
can,1978,7.88853
can,1979,8.01831
can,1980,8.12619
can,1981,8.25395
can,1982,8.35925
can,1983,8.45581
can,1984,8.56209
can,1985,8.68745
can,1986,8.83806
can,1987,9.00108
can,1988,9.17204
can,1989,9.34183
can,1990,9.50535
can,1991,9.66353
can,1992,9.80407
can,1993,9.93297
can,1994,10.05814
can,1995,10.18539
can,1996,10.32808
can,1997,10.47398
can,1998,10.61849
can,1999,10.75174
can,2000,10.87034
can,2001,11.00704
can,2002,11.12509
can,2003,11.23848
can,2004,11.36535
can,2005,11.51767
can,2006,11.70308
can,2007,11.90305
can,2008,12.12689
can,2009,12.38593
can,2010,12.68735
can,2011,13.01206
can,2012,13.39147
can,2013,13.81727
can,2014,14.26639
can,2015,14.72072
can,2016,15.13683
can,2017,15.53174
can,2018,15.92393
can,2019,16.34066
can,2020,16.79706
chanisl,1960,10.73074
chanisl,1961,10.7549
chanisl,1962,10.81611
chanisl,1963,10.88661
chanisl,1964,10.96858
chanisl,1965,11.04382
chanisl,1966,11.10796
chanisl,1967,11.16638
chanisl,1968,11.23197
chanisl,1969,11.30395
chanisl,1970,11.38444
chanisl,1971,11.52329
chanisl,1972,11.63084
chanisl,1973,11.71721
chanisl,1974,11.80099
chanisl,1975,11.87652
chanisl,1976,12.12441
chanisl,1977,12.3422
chanisl,1978,12.50445
chanisl,1979,12.58386
chanisl,1980,12.59704
chanisl,1981,12.61862
chanisl,1982,12.57479
chanisl,1983,12.48998
chanisl,1984,12.40789
chanisl,1985,12.33007
chanisl,1986,12.32987
chanisl,1987,12.32411
chanisl,1988,12.30801
chanisl,1989,12.25845
chanisl,1990,12.1886
chanisl,1991,12.24178
chanisl,1992,12.27225
chanisl,1993,12.27557
chanisl,1994,12.2449
chanisl,1995,12.20063
chanisl,1996,12.26899
chanisl,1997,12.32117
chanisl,1998,12.37037
chanisl,1999,12.43208
chanisl,2000,12.51504
chanisl,2001,12.72832
chanisl,2002,12.90596
chanisl,2003,13.02979
chanisl,2004,13.1036
chanisl,2005,13.19564
chanisl,2006,13.41709
chanisl,2007,13.59657
chanisl,2008,13.69421
chanisl,2009,13.72592
chanisl,2010,13.7846
chanisl,2011,14.05874
chanisl,2012,14.35576
chanisl,2013,14.61127
chanisl,2014,14.79055
chanisl,2015,14.92241
chanisl,2016,15.21924
chanisl,2017,15.5413
chanisl,2018,15.87864
chanisl,2019,16.21507
chanisl,2020,16.54119
che,1960,8.78202
che,1961,8.79438
che,1962,8.80122
che,1963,8.8036
che,1964,8.80343
che,1965,8.80413
che,1966,8.91845
che,1967,9.02991
che,1968,9.13901
che,1969,9.24584
che,1970,9.35138
che,1971,9.55628
che,1972,9.74942
che,1973,9.93316
che,1974,10.11099
che,1975,10.28606
che,1976,10.57068
che,1977,10.84414
che,1978,11.09411
che,1979,11.29771
che,1980,11.44202
che,1981,11.5154
che,1982,11.52343
che,1983,11.49599
che,1984,11.47667
che,1985,11.48998
che,1986,11.57205
che,1987,11.67845
che,1988,11.78733
che,1989,11.86758
che,1990,11.90448
che,1991,11.97239
che,1992,11.99448
che,1993,11.98278
che,1994,11.95857
che,1995,11.93628
che,1996,12.08177
che,1997,12.23265
che,1998,12.38273
che,1999,12.52088
che,2000,12.64338
che,2001,12.80221
che,2002,12.94408
che,2003,13.08054
che,2004,13.22984
che,2005,13.40263
che,2006,13.621
che,2007,13.86144
che,2008,14.12435
che,2009,14.40874
che,2010,14.71281
che,2011,14.99655
che,2012,15.29651
che,2013,15.59935
che,2014,15.8782
che,2015,16.11492
che,2016,16.39552
che,2017,16.64063
che,2018,16.87387
che,2019,17.13025
che,2020,17.43298
chl,1960,3.42628
chl,1961,3.48228
chl,1962,3.52688
chl,1963,3.56151
chl,1964,3.58842
chl,1965,3.60891
chl,1966,3.64948
chl,1967,3.68331
chl,1968,3.71178
chl,1969,3.73574
chl,1970,3.75623
chl,1971,3.80862
chl,1972,3.85506
chl,1973,3.89612
chl,1974,3.93267
chl,1975,3.9653
chl,1976,4.03391
chl,1977,4.09723
chl,1978,4.15413
chl,1979,4.20268
chl,1980,4.24294
chl,1981,4.30926
chl,1982,4.36965
chl,1983,4.42615
chl,1984,4.48096
chl,1985,4.53596
chl,1986,4.61996
chl,1987,4.69793
chl,1988,4.77919
chl,1989,4.8765
chl,1990,4.99569
chl,1991,5.1439
chl,1992,5.30849
chl,1993,5.47829
chl,1994,5.63838
chl,1995,5.78175
chl,1996,5.93139
chl,1997,6.06853
chl,1998,6.1964
chl,1999,6.3181
chl,2000,6.43624
chl,2001,6.57203
chl,2002,6.69897
chl,2003,6.8239
chl,2004,6.95369
chl,2005,7.09206
chl,2006,7.24403
chl,2007,7.40172
chl,2008,7.56815
chl,2009,7.74559
chl,2010,7.93658
chl,2011,8.13749
chl,2012,8.35005
chl,2013,8.58019
chl,2014,8.83652
chl,2015,9.12422
chl,2016,9.40641
chl,2017,9.7144
chl,2018,10.04193
chl,2019,10.37972
chl,2020,10.72397
chn,1960,3.02659
chn,1961,3.05821
chn,1962,3.0339
chn,1963,2.97107
chn,1964,2.89085
chn,1965,2.80026
chn,1966,2.86953
chn,1967,2.9394
chn,1968,3.00396
chn,1969,3.05527
chn,1970,3.09277
chn,1971,3.16203
chn,1972,3.22582
chn,1973,3.2872
chn,1974,3.35235
chn,1975,3.42567
chn,1976,3.5417
chn,1977,3.66172
chn,1978,3.7861
chn,1979,3.91394
chn,1980,4.04402
chn,1981,4.20609
chn,1982,4.35956
chn,1983,4.50217
chn,1984,4.62834
chn,1985,4.73454
chn,1986,4.82932
chn,1987,4.90126
chn,1988,4.96199
chn,1989,5.02923
chn,1990,5.11507
chn,1991,5.18958
chn,1992,5.29162
chn,1993,5.41022
chn,1994,5.52759
chn,1995,5.63557
chn,1996,5.80207
chn,1997,5.93519
chn,1998,6.04932
chn,1999,6.16536
chn,2000,6.2919
chn,2001,6.42834
chn,2002,6.57648
chn,2003,6.72829
chn,2004,6.86496
chn,2005,6.97913
chn,2006,7.09842
chn,2007,7.19841
chn,2008,7.28994
chn,2009,7.38917
chn,2010,7.50722
chn,2011,7.6631
chn,2012,7.82059
chn,2013,8.00303
chn,2014,8.24227
chn,2015,8.55555
chn,2016,8.98514
chn,2017,9.48006
chn,2018,10.00301
chn,2019,10.49846
chn,2020,10.93757
civ,1960,2.56007
civ,1961,2.57844
civ,1962,2.59412
civ,1963,2.60797
civ,1964,2.62244
civ,1965,2.63888
civ,1966,2.6404
civ,1967,2.64073
civ,1968,2.63999
civ,1969,2.638
civ,1970,2.63486
civ,1971,2.62434
civ,1972,2.61423
civ,1973,2.60494
civ,1974,2.59751
civ,1975,2.59232
civ,1976,2.58238
civ,1977,2.57168
civ,1978,2.56234
civ,1979,2.55631
civ,1980,2.55509
civ,1981,2.55394
civ,1982,2.55565
civ,1983,2.56027
civ,1984,2.56748
civ,1985,2.57801
civ,1986,2.5972
civ,1987,2.61446
civ,1988,2.63172
civ,1989,2.651
civ,1990,2.67332
civ,1991,2.69622
civ,1992,2.71718
civ,1993,2.73778
civ,1994,2.75923
civ,1995,2.78255
civ,1996,2.80996
civ,1997,2.83148
civ,1998,2.84852
civ,1999,2.86241
civ,2000,2.87426
civ,2001,2.90218
civ,2002,2.92006
civ,2003,2.92823
civ,2004,2.92711
civ,2005,2.91715
civ,2006,2.94087
civ,2007,2.95574
civ,2008,2.95988
civ,2009,2.95042
civ,2010,2.92665
civ,2011,2.94346
civ,2012,2.94563
civ,2013,2.93861
civ,2014,2.92885
civ,2015,2.91962
civ,2016,2.94715
civ,2017,2.97107
civ,2018,2.9902
civ,2019,3.00294
civ,2020,3.00908
cmr,1960,3.52027
cmr,1961,3.55091
cmr,1962,3.5696
cmr,1963,3.57808
cmr,1964,3.57845
cmr,1965,3.5721
cmr,1966,3.58293
cmr,1967,3.58606
cmr,1968,3.58142
cmr,1969,3.56866
cmr,1970,3.54833
cmr,1971,3.54949
cmr,1972,3.54139
cmr,1973,3.52523
cmr,1974,3.50161
cmr,1975,3.47171
cmr,1976,3.46347
cmr,1977,3.44672
cmr,1978,3.42244
cmr,1979,3.3915
cmr,1980,3.35481
cmr,1981,3.34058
cmr,1982,3.31776
cmr,1983,3.28801
cmr,1984,3.25325
cmr,1985,3.21505
cmr,1986,3.19817
cmr,1987,3.17632
cmr,1988,3.15025
cmr,1989,3.1206
cmr,1990,3.08856
cmr,1991,3.07375
cmr,1992,3.053
cmr,1993,3.02736
cmr,1994,2.99814
cmr,1995,2.96634
cmr,1996,2.95136
cmr,1997,2.92893
cmr,1998,2.90029
cmr,1999,2.86582
cmr,2000,2.82604
cmr,2001,2.81075
cmr,2002,2.78624
cmr,2003,2.75318
cmr,2004,2.71226
cmr,2005,2.66433
cmr,2006,2.64408
cmr,2007,2.617
cmr,2008,2.58407
cmr,2009,2.54646
cmr,2010,2.50541
cmr,2011,2.49363
cmr,2012,2.47665
cmr,2013,2.45596
cmr,2014,2.43337
cmr,2015,2.41027
cmr,2016,2.4189
cmr,2017,2.42482
cmr,2018,2.42785
cmr,2019,2.42763
cmr,2020,2.42444
cod,1960,2.4014
cod,1961,2.39792
cod,1962,2.38932
cod,1963,2.37596
cod,1964,2.35784
cod,1965,2.33509
cod,1966,2.33962
cod,1967,2.33904
cod,1968,2.33466
cod,1969,2.32822
cod,1970,2.32079
cod,1971,2.33542
cod,1972,2.34643
cod,1973,2.35394
cod,1974,2.35793
cod,1975,2.3586
cod,1976,2.37516
cod,1977,2.38699
cod,1978,2.39496
cod,1979,2.39997
cod,1980,2.40301
cod,1981,2.42314
cod,1982,2.43791
cod,1983,2.44779
cod,1984,2.45292
cod,1985,2.45347
cod,1986,2.46886
cod,1987,2.48042
cod,1988,2.48851
cod,1989,2.49292
cod,1990,2.49353
cod,1991,2.50456
cod,1992,2.51247
cod,1993,2.51833
cod,1994,2.52436
cod,1995,2.53301
cod,1996,2.54616
cod,1997,2.55455
cod,1998,2.55883
cod,1999,2.55845
cod,2000,2.55267
cod,2001,2.56854
cod,2002,2.57905
cod,2003,2.58514
cod,2004,2.58818
cod,2005,2.58916
cod,2006,2.60615
cod,2007,2.61999
cod,2008,2.63109
cod,2009,2.63991
cod,2010,2.64706
cod,2011,2.66436
cod,2012,2.6791
cod,2013,2.6909
cod,2014,2.69919
cod,2015,2.70435
cod,2016,2.71501
cod,2017,2.72235
cod,2018,2.72806
cod,2019,2.73392
cod,2020,2.74125
cog,1960,3.03204
cog,1961,3.05973
cog,1962,3.08186
cog,1963,3.09294
cog,1964,3.09042
cog,1965,3.07177
cog,1966,3.08023
cog,1967,3.0739
cog,1968,3.05373
cog,1969,3.02156
cog,1970,2.9801
cog,1971,2.96789
cog,1972,2.94411
cog,1973,2.91106
cog,1974,2.86684
cog,1975,2.81562
cog,1976,2.79892
cog,1977,2.77068
cog,1978,2.73346
cog,1979,2.6904
cog,1980,2.6415
cog,1981,2.62614
cog,1982,2.60353
cog,1983,2.57528
cog,1984,2.54052
cog,1985,2.50006
cog,1986,2.49104
cog,1987,2.47157
cog,1988,2.44365
cog,1989,2.40855
cog,1990,2.36797
cog,1991,2.36039
cog,1992,2.34356
cog,1993,2.31935
cog,1994,2.28798
cog,1995,2.24975
cog,1996,2.24792
cog,1997,2.23773
cog,1998,2.22078
cog,1999,2.19811
cog,2000,2.17044
cog,2001,2.17134
cog,2002,2.16644
cog,2003,2.15596
cog,2004,2.1395
cog,2005,2.11778
cog,2006,2.11713
cog,2007,2.11147
cog,2008,2.10166
cog,2009,2.08988
cog,2010,2.07688
cog,2011,2.09612
cog,2012,2.11262
cog,2013,2.12774
cog,2014,2.14327
cog,2015,2.16056
cog,2016,2.20284
cog,2017,2.24582
cog,2018,2.28954
cog,2019,2.33378
cog,2020,2.37895
col,1960,2.58826
col,1961,2.58311
col,1962,2.57035
col,1963,2.55456
col,1964,2.54139
col,1965,2.53391
col,1966,2.5571
col,1967,2.58435
col,1968,2.61324
col,1969,2.64091
col,1970,2.66711
col,1971,2.71517
col,1972,2.75897
col,1973,2.8013
col,1974,2.84496
col,1975,2.89048
col,1976,2.96178
col,1977,3.02887
col,1978,3.09072
col,1979,3.14638
col,1980,3.19634
col,1981,3.24845
col,1982,3.29843
col,1983,3.34725
col,1984,3.39522
col,1985,3.44354
col,1986,3.50905
col,1987,3.57208
col,1988,3.63483
col,1989,3.70009
col,1990,3.76941
col,1991,3.85343
col,1992,3.93636
col,1993,4.01989
col,1994,4.10578
col,1995,4.19539
col,1996,4.29628
col,1997,4.40233
col,1998,4.51154
col,1999,4.62045
col,2000,4.72811
col,2001,4.84221
col,2002,4.95307
col,2003,5.06312
col,2004,5.17567
col,2005,5.29348
col,2006,5.40635
col,2007,5.52447
col,2008,5.65153
col,2009,5.79111
col,2010,5.94645
col,2011,6.12148
col,2012,6.30491
col,2013,6.50149
col,2014,6.71738
col,2015,6.95546
col,2016,7.17697
col,2017,7.41649
col,2018,7.66842
col,2019,7.92467
col,2020,8.18307
com,1960,2.86087
com,1961,2.85013
com,1962,2.82491
com,1963,2.79073
com,1964,2.74272
com,1965,2.68313
com,1966,2.68895
com,1967,2.68619
com,1968,2.68042
com,1969,2.66514
com,1970,2.64737
com,1971,2.68316
com,1972,2.71267
com,1973,2.74067
com,1974,2.75101
com,1975,2.75008
com,1976,2.77751
com,1977,2.79652
com,1978,2.80511
com,1979,2.81065
com,1980,2.80939
com,1981,2.83039
com,1982,2.8355
com,1983,2.83052
com,1984,2.8215
com,1985,2.79987
com,1986,2.79935
com,1987,2.79418
com,1988,2.78362
com,1989,2.76516
com,1990,2.73856
com,1991,2.74054
com,1992,2.73369
com,1993,2.72347
com,1994,2.70879
com,1995,2.68969
com,1996,2.69337
com,1997,2.68839
com,1998,2.68003
com,1999,2.66856
com,2000,2.65638
com,2001,2.66725
com,2002,2.67317
com,2003,2.67274
com,2004,2.66606
com,2005,2.65282
com,2006,2.66223
com,2007,2.66491
com,2008,2.66037
com,2009,2.64704
com,2010,2.62638
com,2011,2.62446
com,2012,2.61378
com,2013,2.60287
com,2014,2.59771
com,2015,2.60145
com,2016,2.63486
com,2017,2.67318
com,2018,2.71584
com,2019,2.75995
com,2020,2.80495
cpv,1960,4.27507
cpv,1961,4.17466
cpv,1962,4.07003
cpv,1963,3.95756
cpv,1964,3.84024
cpv,1965,3.71215
cpv,1966,3.64195
cpv,1967,3.56242
cpv,1968,3.49301
cpv,1969,3.45448
cpv,1970,3.46021
cpv,1971,3.65597
cpv,1972,3.87428
cpv,1973,4.0908
cpv,1974,4.27351
cpv,1975,4.39827
cpv,1976,4.50802
cpv,1977,4.56232
cpv,1978,4.57132
cpv,1979,4.55275
cpv,1980,4.50505
cpv,1981,4.4523
cpv,1982,4.39775
cpv,1983,4.33783
cpv,1984,4.25696
cpv,1985,4.15841
cpv,1986,4.07674
cpv,1987,3.98314
cpv,1988,3.89954
cpv,1989,3.85615
cpv,1990,3.86476
cpv,1991,3.86113
cpv,1992,3.89271
cpv,1993,3.94696
cpv,1994,4.00235
cpv,1995,4.05496
cpv,1996,4.12528
cpv,1997,4.19115
cpv,1998,4.2589
cpv,1999,4.32813
cpv,2000,4.39981
cpv,2001,4.50142
cpv,2002,4.60167
cpv,2003,4.6943
cpv,2004,4.76139
cpv,2005,4.79697
cpv,2006,4.66873
cpv,2007,4.51995
cpv,2008,4.36252
cpv,2009,4.20121
cpv,2010,4.02981
cpv,2011,3.83758
cpv,2012,3.62729
cpv,2013,3.42221
cpv,2014,3.25765
cpv,2015,3.15049
cpv,2016,3.144
cpv,2017,3.18664
cpv,2018,3.26241
cpv,2019,3.34159
cpv,2020,3.41864
cri,1960,2.88922
cri,1961,2.8888
cri,1962,2.89437
cri,1963,2.90276
cri,1964,2.91355
cri,1965,2.9275
cri,1966,2.96118
