geo,time,ne_imp_gnfs_cd
bra,2003,72344864353.7749
bra,2004,87894360705.14899
bra,2005,105595890213.741
bra,2006,129231055410.38699
bra,2007,167163829882.98001
bra,2008,232731882278.13901
bra,2009,187613838819.92496
bra,2010,262997371067.76999
bra,2011,323144851669.56403
bra,2012,326315725099.41302
bra,2013,347275992529.59497
bra,2014,335826235508.729
bra,2015,253272683265.64801
bra,2016,216686360874.84296
bra,2017,243510550209.091
bra,2018,272994437695.43201
bra,2019,269478584271.436
bra,2020,223694422353.72696
brb,1975,242949853.96762
brb,1976,282486775.12726
brb,1977,302530894.95715
brb,1978,377933177.54686
brb,1979,510366429.67235
brb,1980,619897578.68045
brb,1981,653706557.9476
brb,1982,657634365.83304
brb,1983,728682941.3812
brb,1984,769203997.41461
brb,1985,719733505.69284
brb,1986,713319743.44951
brb,1987,658579028.48904
brb,1988,696315815.64162
brb,1989,823397802.41635
brb,1990,872719136.87665
brb,1991,836821955.94889
brb,1992,676900000
brb,1993,779893601.15348
brb,1994,821061005.31994
brb,1995,998458708.29812
brb,1996,1073683687.1675
brb,1997,1230845721.67255
brb,1998,1286033908.41744
brb,1999,1372743996.42023
brb,2000,1448450000
brb,2001,1386450000
brb,2002,1381950000
brb,2003,1512750000
brb,2004,1734650000
brb,2005,2016750000
brb,2006,2294406000
brb,2007,2368287800
brb,2008,2568563450
brb,2009,2045378300
brb,2010,2240070050
brb,2011,2282372050
brb,2012,2173750450
brb,2013,2146912650
brb,2014,2114664750
brb,2015,2031609600
brb,2016,2035109800
brb,2017,2027176350
brb,2018,2019610150
brb,2019,2171296150
brn,1974,186302269.27654
brn,1975,273689537.38456
brn,1976,259834871.29675
brn,1977,278757071.411
brn,1978,281002638.52243
brn,1979,396394739.26239
brn,1980,574911264.71138
brn,1981,598759880.72135
brn,1982,734579439.25234
brn,1983,729768102.22433
brn,1989,1051120340.46044
brn,1990,1312000000
brn,1991,1487034035.6564
brn,1992,2004297114.79435
brn,1993,2125263027.60243
brn,1994,1978525599.05722
brn,1995,2642867221.67349
brn,1996,3102127659.57447
brn,1997,3040140086.2069
brn,1998,2325525812.6195
brn,1999,2226548672.56637
brn,2000,2149450696.05568
brn,2001,2195267064.79879
brn,2002,2432352284.15056
brn,2003,2358621283.43474
brn,2004,2502655957.87481
brn,2005,2601040675.31843
brn,2006,2892504248.22204
brn,2007,3416827018.77778
brn,2008,3974597798.47587
brn,2009,3841055960.40149
brn,2010,3832783278.32783
brn,2011,5563240321.1702
brn,2012,6758162612.03585
brn,2013,7761349104.85933
brn,2014,5855137332.28098
brn,2015,4872585642.59219
brn,2016,4302837544.34229
brn,2017,4318030704.61293
brn,2018,5693409148.19483
brn,2019,6810627547.28046
brn,2020,6355270936.74387
btn,1980,51145038.16794
btn,1981,70324480.36952
btn,1982,71035940.80338
btn,1983,75792079.20792
btn,1984,76389964.78873
btn,1985,88067906.22474
btn,1986,105563838.22363
btn,1987,96440586.41975
btn,1988,139419540.22989
btn,1989,104771410.96734
btn,1990,95659623.07253
btn,1991,102167985.92788
btn,1992,140203703.7037
btn,1993,103725644.4736
btn,1994,106766337.2649
btn,1995,129190255.93586
btn,1996,144504092.57691
btn,1997,168768107.95924
btn,1998,186282113.42705
btn,1999,212456107.75662
btn,2000,212059054.29462
btn,2001,227453441.40708
btn,2002,264919938.2843
btn,2003,316165538.85788
btn,2004,436818186.23124
btn,2005,527747498.86621
btn,2006,531258319.90642
btn,2007,685306961.55846
btn,2008,729319253.79035
btn,2009,786732031.40978
btn,2010,1121423791.38255
btn,2011,1282994611.15694
btn,2012,1149629845.87516
btn,2013,1119922590.95051
btn,2014,1122774232.13364
btn,2015,1271189006.09335
btn,2016,1161352356.48922
btn,2017,1252713538.97939
btn,2018,1305875609.55995
btn,2019,1221921519.78904
btn,2020,1075563506.66928
bwa,1960,12056638.16066
bwa,1961,13991884.70687
bwa,1962,15982055.23623
bwa,1963,18034391.16455
bwa,1964,20214693.99136
bwa,1965,23174647.49407
bwa,1966,26220362.62204
bwa,1967,29776847.97768
bwa,1968,41701534.17015
bwa,1969,40662860.32586
bwa,1970,58626465.66164
bwa,1971,78467153.28467
bwa,1972,99572981.36646
bwa,1973,151275032.41608
bwa,1974,198233995.58499
bwa,1975,226572008.11359
bwa,1976,246722631.09476
bwa,1977,313004750.59382
bwa,1978,404552040.56991
bwa,1979,534969325.15337
bwa,1980,704902213.07257
bwa,1981,768136727.62041
bwa,1982,703068855.00631
bwa,1983,733430577.08086
bwa,1984,719192852.74184
bwa,1985,571113213.49732
bwa,1986,684183917.833
bwa,1987,952022157.36494
bwa,1988,1161735754.12884
bwa,1989,1422750508.71011
bwa,1990,1887395861.3276
bwa,1991,1834537000.39573
bwa,1992,1723775892.30696
bwa,1993,1627109900.54063
bwa,1994,1718989793.63779
bwa,1995,2070052665.75283
bwa,1996,1799831538.41526
bwa,1997,2395831050.72861
bwa,1998,2517475567.33477
bwa,1999,2398365193.32238
bwa,2000,2320710337.52793
bwa,2001,2133671163.45956
bwa,2002,2158048610.89162
bwa,2003,2779825087.3755
bwa,2004,3706961580.25954
bwa,2005,3529325541.85315
bwa,2006,3455002315.48977
bwa,2007,4440003828.10973
bwa,2008,5586576630.68157
bwa,2009,5327109334.60049
bwa,2010,6554992934.52661
bwa,2011,8227896230.00205
bwa,2012,8829919507.88561
bwa,2013,9094679065.11567
bwa,2014,9005848865.32013
bwa,2015,8092733734.82081
bwa,2016,6915862473.85609
bwa,2017,6281655295.04996
bwa,2018,7362372549.01961
bwa,2019,7694753577.10652
bwa,2020,6937553464.49957
caf,1960,38336816.27406
caf,1961,44034883.78256
caf,1962,46936105.2577
caf,1963,49792587.35334
caf,1964,57952747.69495
caf,1965,56720594.75828
caf,1966,67160971.41629
caf,1967,76828946.56076
caf,1968,75999785.10668
caf,1969,70699836.82143
caf,1970,78597127.89039
caf,1971,75389852.42767
caf,1972,77877594.75549
caf,1973,98946247.2834
caf,1974,121947245.3176
caf,1975,151160965.11223
caf,1976,132307723.14768
caf,1977,174129603.70759
caf,1978,206899174.80553
caf,1979,246199305.57122
caf,1980,327433570.01812
caf,1981,236648293.62808
caf,1982,256106186.94772
caf,1983,241183767.11646
caf,1984,226437019.04559
caf,1985,273603657.5458
caf,1986,321221786.86531
caf,1987,342886690.00714
caf,1988,316906397.2856
caf,1989,326536958.44277
caf,1990,372791488.2864
caf,1991,359806867.53851
caf,1992,372229135.92336
caf,1993,292701084.1121
caf,1994,212952087.76151
caf,1995,315152768.19479
caf,1996,258135823.42689
caf,1997,271328255.34455
caf,1998,274652946.22374
caf,1999,239761597.83245
caf,2000,231254888.68099
caf,2001,210345022.80576
caf,2002,199723610.81579
caf,2003,205101408.24084
caf,2004,244440120.1776
caf,2005,290317082.68235
caf,2006,322489945.78402
caf,2007,398343553.11071
caf,2008,465218535.94227
caf,2009,445847327.63318
caf,2010,488611125.87594
caf,2011,520455657.5871
caf,2012,539911073.47025
caf,2013,396266771.62727
caf,2014,690077898.59512
caf,2015,611811302.11056
caf,2016,651691445.37277
caf,2017,826531265.97329
caf,2018,1043416422.64376
caf,2019,794613592.50808
caf,2020,851796517.28847
can,1961,7480255448.9389
can,1962,7594733339.99374
can,1963,7854369042.81214
can,1964,8918902584.55297
can,1965,10166208353.3723
can,1966,11787616836.1518
can,1967,12634558504.6391
can,1968,14340936627.4552
can,1969,16708226653.8616
can,1970,17327973968.8008
can,1971,19613784907.9026
can,1972,23413476108.6978
can,1973,28460153984.6015
can,1974,38774028629.8568
can,1975,41679119150.6095
can,1976,46807302231.2373
can,1977,48954395862.7174
can,1978,53336547733.8476
can,1979,63191053440.3278
can,1980,70921142661.649
can,1981,79017432646.59268
can,1982,67407797681.7703
can,1983,74471762414.8004
can,1984,87539186163.23059
can,1985,92626876601.97728
can,1986,98835552356.96289
can,1987,107690045248.869
can,1988,128938815308.36099
can,1989,141918074324.32401
can,1990,148543023654.439
can,1991,152336562800.035
can,1992,157743857036.48499
can,1993,168552050228.664
can,1994,183320152314.00101
can,1995,199747158262.897
can,1996,209119911991.19901
can,1997,237129134768.164
can,1998,241249747219.414
can,1999,259518745372.552
can,2000,287155747087.73798
can,2001,268281895661.15701
can,2002,271159115529.21701
can,2003,295296552708.586
can,2004,337418139892.39093
can,2005,385981185014.02893
can,2006,430736071932.29901
can,2007,470813704496.78802
can,2008,506718837863.16803
can,2009,411817863703.96301
can,2010,502035342676.98602
can,2011,570642753938.11206
can,2012,589511490951.58301
can,2013,589048627265.35291
can,2014,589434433378.26794
can,2015,534115083556.22302
can,2016,517396012626.09003
can,2017,554922650425.44995
can,2018,589502445711.151
can,2019,583641749946.23291
can,2020,516976936600.59998
che,1970,10356167848.1592
che,1971,11794759911.9476
che,1972,13969136752.8081
che,1973,19078913991.40549
che,1974,23664489645.2187
che,1975,22473755084.6473
che,1976,24936038566.1706
che,1977,29957785313.08509
che,1978,40140752237.1365
che,1979,49532733505.7437
che,1980,59318897774.0646
che,1981,53386370532.5323
che,1982,50225652366.64529
che,1983,50375152208.0892
che,1984,48511743201.2597
che,1985,49989972732.0825
che,1986,68354098059.9255
che,1987,79177030579.39909
che,1988,88248201325.77049
che,1989,90388317134.29919
che,1990,108916085516.84399
che,1991,102823642956.76401
che,1992,106294764613.853
che,1993,99842694910.66589
che,1994,108213698910.58
che,1995,127201567864.69299
che,1996,127623060679.612
che,1997,122977804037.759
che,1998,127079169540.62601
che,1999,126743436293.436
che,2000,128269998815.72701
che,2001,129477171130.60001
che,2002,131134050429.873
che,2003,150959804707.80399
che,2004,173855478086.047
che,2005,197252595566.97696
che,2006,214146295262.40201
che,2007,248289243585.47198
che,2008,298100530883.57501
che,2009,279676960757.28302
che,2010,322746690821.92798
che,2011,412970160583.20099
che,2012,392175173595.50494
che,2013,424157103455.73602
che,2014,385419084600.67499
che,2015,356168777412.57397
che,2016,376003269517.22198
che,2017,381758699423.67694
che,2018,395874459461.76306
che,2019,392840781867.12299
che,2020,402809127914.71698
chl,1960,650749016.05476
chl,1961,715645411.26909
chl,1962,693171652.5147
chl,1963,837155008.14556
chl,1964,791274033.7918
chl,1965,762605297.15208
chl,1966,948058867.3756
chl,1967,905155989.00317
chl,1968,938779738.7671
chl,1969,1178165029.6336
chl,1970,1274882355.11863
chl,1971,1310730653.2918
chl,1972,1560151045.87302
chl,1973,2590758338.71631
chl,1974,3129223815.48834
chl,1975,2025346736.36243
chl,1976,2100124103.82112
chl,1977,3074828154.05362
chl,1978,3782801705.89987
chl,1979,5570423584.95189
chl,1980,7679845876.33946
chl,1981,9047297176.61233
chl,1982,5382281400.67755
chl,1983,4355576959.59105
chl,1984,4799834957.79674
chl,1985,4307602967.65657
chl,1986,4672424639.99667
chl,1987,5752821225.91213
chl,1988,6765529485.8378
chl,1989,8748407009.58385
chl,1990,9686180975.72378
chl,1991,10137181116.2018
chl,1992,12544703151.5803
chl,1993,13669475781.4781
chl,1994,14680688842.4009
chl,1995,19346618433.6013
chl,1996,21946625731.2372
chl,1997,24191173540.0465
chl,1998,23494325678.207
chl,1999,19982048574.166
chl,2000,22411585684.81549
chl,2001,21822419952.2405
chl,2002,21332345471.8658
chl,2003,23190197866.1413
chl,2004,29694953337.3494
chl,2005,38680972557.2172
chl,2006,45358377418.0614
chl,2007,54405352884.1576
chl,2008,70715782094.3992
chl,2009,50503967542.9128
chl,2010,68442909063.76
chl,2011,86884940756.12918
chl,2012,91222239391.7356
chl,2013,91237690166.33049
chl,2014,83794979623.32129
chl,2015,72190111947.2971
chl,2016,68969748667.224
chl,2017,75401010140.6169
chl,2018,85743614612.4575
chl,2019,80606488760.6086
chl,2020,66515556830.8707
chn,1960,2644406531.806
chn,1961,1746689414.24974
chn,1962,1372979120.9684
chn,1963,1450158420.6678
chn,1964,1710130798.60265
chn,1965,2246323828.09327
chn,1966,2481923795.59672
chn,1967,2169144528.39386
chn,1968,2067592818.26306
chn,1969,1917296287.26948
chn,1970,2278820375.33512
chn,1971,2128523844.34154
chn,1972,2850652532.18119
chn,1973,5207600281.49191
chn,1974,7791148276.56537
chn,1975,7925583396.06409
chn,1976,6660142165.44761
chn,1977,7148239853.59027
chn,1978,7617886178.86179
chn,1979,10560869565.2174
chn,1980,12450000000
chn,1981,14591269841.2698
chn,1982,17788124795.19
chn,1983,19385304449.37
chn,1984,24710305080.89
chn,1985,38302403273.95
chn,1986,33592580690.46989
chn,1987,33781853910
chn,1988,48984701330
chn,1989,46118793490
chn,1990,38461758920
chn,1991,43941659163.7631
chn,1992,61849400125.5887
chn,1993,86072328749.7039
chn,1994,97250445194.7509
chn,1995,119900826002.61099
chn,1996,137261877005.605
chn,1997,144623819995.65701
chn,1998,144913704690.12299
chn,1999,168058444269.95901
chn,2000,224306238161.96399
chn,2001,243973790216.38
chn,2002,295619639664.13
chn,2003,412137124719.10095
chn,2004,556182551589.98596
chn,2005,648712207876.20703
chn,2006,782812463265.35693
chn,2007,950020767150.83813
chn,2008,1149036249787.72998
chn,2009,1042533759653.94995
chn,2010,1432415877169.3999
chn,2011,1825402621465.6001
chn,2012,1943215391727.26001
chn,2013,2119378054520.80005
chn,2014,2241288603086.24023
chn,2015,2003257157591.33008
chn,2016,1944484096019.26001
chn,2017,2208504214342.77979
chn,2018,2564105245752.72021
chn,2019,2496147886080.70947
chn,2020,2357105740841.64014
civ,1960,125105306.75368
civ,1961,173748889.03658
civ,1962,166140901.8019
civ,1963,178997244.67423
civ,1964,227712352.75104
civ,1965,277073943.66053
civ,1966,293880244.25428
civ,1967,311787445.08658
civ,1968,358694218.52146
civ,1969,368517384.94218
civ,1970,423656620.71084
civ,1971,450325312.82174
civ,1972,536449174.61421
civ,1973,833598036.60294
civ,1974,1178207134.71735
civ,1975,1424552666.21841
civ,1976,1689889740.76221
civ,1977,2276134374.1465
civ,1978,2957600540.46892
civ,1979,3443467897.94736
civ,1980,4190182122.64696
civ,1981,3565652190.48951
civ,1982,2975901592.57446
civ,1983,2442621512.28396
civ,1984,2175043870.0219
civ,1985,2260591209.82587
civ,1986,2764108286.92205
civ,1987,2987988909.17113
civ,1988,2860181708.66905
civ,1989,2835035989.03226
civ,1990,2926929958.26122
civ,1991,2831550803.96828
civ,1992,3135722395.25365
civ,1993,2861522066.82662
civ,1994,2436641848.493
civ,1995,3788785442.56578
civ,1996,4472517613.3521
civ,1997,4664271910.14412
civ,1998,5193200760.83068
civ,1999,5124618233.28842
civ,2000,4504767817.91256
civ,2001,4310942843.81312
civ,2002,4430687889.51167
civ,2003,5210727926.95837
civ,2004,6577555905.74819
civ,2005,7437492242.48342
civ,2006,7799176515.26016
civ,2007,8898369491.43617
civ,2008,10539362063.6665
civ,2009,10593073386.4919
civ,2010,11869038687.294
civ,2011,10800620702.4072
civ,2012,12821465706.5826
civ,2013,12482686822.0048
civ,2014,12466425170.2523
civ,2015,11618672296.235
civ,2016,10993659189.1808
civ,2017,12185461736.6854
civ,2018,13590232362.6128
civ,2019,13244332330.3369
civ,2020,12554237760.1262
cmr,1965,197501889.53032
cmr,1966,200668845.12436
cmr,1967,211381332.34472
cmr,1968,257710410.65225
cmr,1969,251576539.67563
cmr,1970,284005511.51561
cmr,1971,335928154.22915
cmr,1972,390830282.87378
cmr,1973,456280527.72409
cmr,1974,491889024.18607
cmr,1975,729774049.06564
cmr,1976,793051272.96239
cmr,1977,943911948.76907
cmr,1978,1311288506.08382
cmr,1979,1671668543.29791
cmr,1980,1810903033.23179
cmr,1981,1878440042.10038
cmr,1982,1911383618.02558
cmr,1983,2013215268.22125
cmr,1984,2266219928.8854
cmr,1985,2698093530.73812
cmr,1986,2694449228.84652
cmr,1987,2691627595.44095
cmr,1988,1953074815.29182
cmr,1989,1956872123.38989
cmr,1990,2132071678.38075
cmr,1991,1733392236.41818
cmr,1992,2211014460.96932
cmr,1993,1580659887.99368
cmr,1994,1378107616.16391
cmr,1995,1636646018.09802
cmr,1996,2313349117.90073
cmr,1997,2354149658.00845
cmr,1998,2295271026.71778
cmr,1999,2059848329.24515
cmr,2000,2437829326.76061
cmr,2001,2881977191.89997
cmr,2002,3165848428.71665
cmr,2003,3322828792.64504
cmr,2004,4008132996.67386
cmr,2005,4438925149.98339
cmr,2006,4793806450.14333
cmr,2007,6278067040.41107
cmr,2008,8291276977.80269
cmr,2009,6311089609.38002
cmr,2010,6841031306.74707
cmr,2011,8359880746.80752
cmr,2012,7888350454.78824
cmr,2013,8781391200.96473
cmr,2014,9905296360.17533
cmr,2015,7907933379.70138
cmr,2016,7333874333.95837
cmr,2017,7525797945.67082
cmr,2018,8734823245.80315
cmr,2019,9333955157.0119
cmr,2020,7437060665.13084
cod,1994,1161764705.88235
cod,1995,1339829059.82906
cod,1996,1749701076.12595
cod,1997,913659205.11649
cod,1998,2044300647.0881
cod,1999,826448700
cod,2000,2971014492.75362
cod,2001,971000000
cod,2002,1190984744.49209
cod,2003,2684033000.70499
cod,2004,2739841246.91439
cod,2005,3514019627.22723
cod,2006,3795526426.35114
cod,2007,6873939038.58308
cod,2008,8854270978.60243
cod,2009,6738233802.19806
cod,2010,10704459171.2123
cod,2011,11804250540.7066
cod,2012,11004111269.1967
cod,2013,13405258918.692
cod,2014,15030792168.7916
cod,2015,12767278318.3313
cod,2016,14430499968.4253
cod,2017,13075980931.6726
cod,2018,17774329938.95
cod,2019,15201477430.8469
cod,2020,14559919500.5062
cog,1960,112771915.27196
cog,1961,126893746.65622
cog,1962,104827975.34929
cog,1963,99632771.97887
cog,1964,104822271.03308
cog,1965,105279938.16482
cog,1966,112749007.96394
cog,1967,132519860.66678
cog,1968,143800836.29754
cog,1969,150792096.44706
cog,1970,158825947.02875
cog,1971,169598347.40092
cog,1972,212675136.21281
cog,1973,235094360.71419
cog,1974,348144058.95152
cog,1975,489004627.50096
cog,1976,502196073.57608
cog,1977,499430790.20796
cog,1978,536657899.66377
cog,1979,582921406.18771
cog,1980,1025655319.91328
cog,1981,1516938860.52332
cog,1982,1480190945.86596
cog,1983,1085638605.62292
cog,1984,1000785739.72863
cog,1985,1210204368.32453
cog,1986,992475139.67347
cog,1987,887412825.47747
cog,1988,894415286.60452
cog,1989,832266748.94103
cog,1990,532937076.03607
cog,1991,764320192.09739
cog,1992,482474334.30125
cog,1993,841262228.83954
cog,1994,1313209344.22925
cog,1995,1345946415.93562
cog,1996,1523134286.9274
cog,1997,1397383518.82076
cog,1998,1415791934.18852
cog,1999,1391257515.23756
cog,2000,1407787577.72371
cog,2001,1490991847.73519
cog,2002,1636664258.37075
cog,2003,2664560916.63801
cog,2004,2367531965.64632
cog,2005,2961252064.34285
cog,2006,3882284250.55284
cog,2007,7025761016.61955
cog,2008,6927573210.94681
cog,2009,6882884996.87517
cog,2010,7295063166.67239
cog,2011,7970672188.57214
cog,2012,6964754662.38717
cog,2013,7193749493.9681
cog,2014,9138147103.1421
cog,2015,9504277203.71731
cog,2016,8763098852.90149
cog,2017,6117538302.63384
cog,2018,6699164764.39947
cog,2019,6778503902.46983
cog,2020,5687888517.09388
col,1960,594894694.8003
col,1961,627934716.41791
col,1962,605929809.30853
col,1963,597285655.55556
col,1964,755727700
col,1965,559333333.33333
col,1966,778814814.81482
col,1967,602411299.60639
col,1968,763579000.34987
col,1969,839120871.50799
col,1970,1047700632.17705
col,1971,1252577345.44707
col,1972,1109769649.74139
col,1973,1306397077.85183
col,1974,1933488605.88526
col,1975,1835324549.34928
col,1976,2131690445.30912
col,1977,2569926742.11812
col,1978,3210026857.65443
col,1979,3756624824.02352
col,1980,5209514724.51421
col,1981,5610414540.86314
col,1982,5919610896.64169
col,1983,5127945978.50553
col,1984,4767852803.33276
col,1985,4370638534.99045
col,1986,4190788877.63254
col,1987,4697932909.51981
col,1988,5433539690.87482
col,1989,5464066788.87629
col,1990,7614454664.91459
col,1991,7098679409.20938
col,1992,9985578591.38362
col,1993,13949161890.9436
col,1994,17091698826.0504
col,1995,19392751883.9628
col,1996,20252680331.731
col,1997,22137740205.7201
col,1998,20576289396.4486
col,1999,15343463758.285
col,2000,16732945249.8395
col,2001,18182899777.234
col,2002,17797007021.6476
col,2003,18872327357.10789
col,2004,22353995143.2179
col,2005,29781532864.3468
col,2006,35415105097.1408
col,2007,42609031128.3526
col,2008,50999859583.0598
