geo,time,ne_dab_totl_zs
mng,2002,117.8855
mng,2003,116.62942
mng,2004,110.49672
mng,2005,104.84269
mng,2006,94.87131
mng,2007,100.38338
mng,2008,114.4415
mng,2009,106.9204
mng,2010,109.99207
mng,2011,121.89212
mng,2012,122.44426
mng,2013,122.53151
mng,2014,104.82431
mng,2015,101.28556
mng,2016,99.31085
mng,2017,97.59954
mng,2018,110.02631
mng,2019,105.96205
mng,2020,98.66542
moz,1991,131.23072
moz,1992,138.31999
moz,1993,136.352
moz,1994,135.59996
moz,1995,138.75155
moz,1996,124.96666
moz,1997,120.07229
moz,1998,117.86463
moz,1999,125.98494
moz,2000,123.71082
moz,2001,111.68945
moz,2002,128.092
moz,2003,122.59186
moz,2004,117.25268
moz,2005,114.41203
moz,2006,109.71853
moz,2007,108.16728
moz,2008,109.30065
moz,2009,110.56755
moz,2010,113.75279
moz,2011,120.03385
moz,2012,144.10369
moz,2013,149.66263
moz,2014,148.8971
moz,2015,131.75237
moz,2016,138.54784
moz,2017,122.56071
moz,2018,137.46415
moz,2019,133.70909
mrt,1961,24.73102
mrt,1962,30.19062
mrt,1963,18.40759
mrt,1964,8.16718
mrt,1965,7.06288
mrt,1966,77.80843
mrt,1967,78.89845
mrt,1968,79.16155
mrt,1969,81.41628
mrt,1970,80.72404
mrt,1971,80.96582
mrt,1972,97.01283
mrt,1973,99.31394
mrt,1974,108.34945
mrt,1975,116.25185
mrt,1976,135.2931
mrt,1977,135.82904
mrt,1978,128.23299
mrt,1979,125.89155
mrt,1980,125.42888
mrt,1981,123.14036
mrt,1982,134.80655
mrt,1983,123.61703
mrt,1984,120.78803
mrt,1985,113.2218
mrt,1986,113.88283
mrt,1987,109.05193
mrt,1988,104.62085
mrt,1989,101.61145
mrt,1990,109.14552
mrt,1991,98.5986
mrt,1992,102.18185
mrt,1993,103.29644
mrt,1994,91.64412
mrt,1995,97.82922
mrt,1996,104.37913
mrt,1997,107.54838
mrt,1998,102.47268
mrt,1999,103.87857
mrt,2000,107.90614
mrt,2001,109.62722
mrt,2002,107.23831
mrt,2003,117.06848
mrt,2004,128.68029
mrt,2005,134.72861
mrt,2006,98.06029
mrt,2007,105.01773
mrt,2008,110.91451
mrt,2009,107.51712
mrt,2010,101.94205
mrt,2011,98.11971
mrt,2012,114.26541
mrt,2013,111.30163
mrt,2014,116.83197
mrt,2015,116.9565
mrt,2016,105.30298
mrt,2017,109.80363
mrt,2018,113.64883
mrt,2019,110.81622
mrt,2020,111.51022
mus,1976,106.88776
mus,1977,110.63947
mus,1978,112.33621
mus,1979,111.75393
mus,1980,110.25641
mus,1981,110.46136
mus,1982,102.8145
mus,1983,100.36042
mus,1984,103.34958
mus,1985,101.89553
mus,1986,93.3401
mus,1987,97.94402
mus,1988,104.96113
mus,1989,107.32704
mus,1990,107.19828
mus,1991,103.74131
mus,1992,103.24433
mus,1993,106.04078
mus,1994,108.73946
mus,1995,102.42431
mus,1996,100.6867
mus,1997,104.88009
mus,1998,100.83165
mus,1999,103.08593
mus,2000,100.12336
mus,2001,93.80543
mus,2002,96.60633
mus,2003,98.10402
mus,2004,101.82192
mus,2005,105.19767
mus,2006,101.89829
mus,2007,104.84501
mus,2008,110.06987
mus,2009,110.93654
mus,2010,114.11431
mus,2011,110.7958
mus,2012,111.98709
mus,2013,110.88784
mus,2014,109.06387
mus,2015,107.72836
mus,2016,106.90442
mus,2017,108.2712
mus,2018,110.45369
mus,2019,110.99359
mus,2020,109.9676
mys,1960,86.19161
mys,1961,93.11233
mys,1962,97.09483
mys,1963,98.26913
mys,1964,98.26554
mys,1965,95.52486
mys,1966,96.05113
mys,1967,97.56198
mys,1968,96.47867
mys,1969,89.8021
mys,1970,95.76465
mys,1971,98.56426
mys,1972,101.35021
mys,1973,94.36522
mys,1974,99.76376
mys,1975,99.54773
mys,1976,89.55314
mys,1977,92.49227
mys,1978,94.43594
mys,1979,91.12528
mys,1980,97.49756
mys,1981,106.18437
mys,1982,108.7126
mys,1983,104.96139
mys,1984,98.09177
mys,1985,94.86769
mys,1986,93.90452
mys,1987,86.1306
mys,1988,89.79322
mys,1989,93.93536
mys,1990,97.95685
mys,1991,103.6596
mys,1992,98.6435
mys,1993,100.09989
mys,1994,101.60339
mys,1995,103.93486
mys,1996,98.61507
mys,1997,99.08622
mys,1998,78.00475
mys,1999,74.94813
mys,2000,80.78709
mys,2001,82.55994
mys,2002,82.74537
mys,2003,80.30824
mys,2004,79.62738
mys,2005,78.05651
mys,2006,78.20619
mys,2007,80.12896
mys,2008,77.6693
mys,2009,79.72539
mys,2010,84.0843
mys,2011,84.42691
mys,2012,89.24193
mys,2013,91.46301
mys,2014,90.72523
mys,2015,92.47269
mys,2016,93.34812
mys,2017,93.13164
mys,2018,93.29274
mys,2019,92.47514
mys,2020,93.5577
nam,1980,87.67719
nam,1981,118.07446
nam,1982,114.92234
nam,1983,111.39619
nam,1984,107.96013
nam,1985,87.97616
nam,1986,90.716
nam,1987,107.62565
nam,1988,99.63743
nam,1989,98.71876
nam,1990,103.80153
nam,1991,105.00916
nam,1992,103.78557
nam,1993,101.09312
nam,1994,99.15259
nam,1995,102.02188
nam,1996,103.81554
nam,1997,104
nam,1998,107.21434
nam,1999,105.39433
nam,2000,101.01454
nam,2001,109.50008
nam,2002,101.89602
nam,2003,107.44666
nam,2004,100.12542
nam,2005,96.77266
nam,2006,97.68355
nam,2007,104.0263
nam,2008,111.04766
nam,2009,119.36326
nam,2010,110.08137
nam,2011,109.67307
nam,2012,120.0958
nam,2013,122.72069
nam,2014,125.0458
nam,2015,126.49716
nam,2016,123.94708
nam,2017,113.97773
nam,2018,109.94844
nam,2019,110.59411
nam,2020,109.65626
ncl,1990,118.1
ncl,1998,120.31262
ncl,1999,119.52623
ncl,2000,114.80496
ncl,2001,120.76676
ncl,2002,120.02092
ncl,2003,120.66349
ncl,2004,114.59396
ncl,2005,118.97594
ncl,2006,120.23426
ncl,2007,117.40494
ncl,2008,130.80901
ncl,2009,125.27584
ncl,2010,127.76953
ncl,2011,126.66287
ncl,2012,128.23632
ncl,2013,127.42615
ncl,2014,121.78544
ncl,2015,123.90846
ncl,2016,119.49864
ncl,2017,116.91741
ner,1960,100.3059
ner,1961,101.58525
ner,1962,103.66549
ner,1963,101.01224
ner,1964,104.83295
ner,1965,104.53072
ner,1966,103.63304
ner,1967,105.94528
ner,1968,106.33512
ner,1969,107.11539
ner,1970,107.32832
ner,1971,103.23322
ner,1972,106.28091
ner,1973,108.22024
ner,1974,116.70242
ner,1975,111.74713
ner,1976,112.07417
ner,1977,109.68692
ner,1978,105.29805
ner,1979,108.33004
ner,1980,113.54018
ner,1981,112.04386
ner,1982,115.12511
ner,1983,106.08758
ner,1984,104.04737
ner,1985,112.1373
ner,1986,100.67454
ner,1987,104.37685
ner,1988,105.28709
ner,1989,106.69688
ner,1990,105.47948
ner,1991,106.30023
ner,1992,105.14338
ner,1993,104.28043
ner,1994,107.36049
ner,1995,105.70144
ner,1996,105.94813
ner,1997,106.09859
ner,1998,107.07955
ner,1999,106.06395
ner,2000,106.0334
ner,2001,106.10202
ner,2002,106.99679
ner,2003,106.83435
ner,2004,108.44694
ner,2005,109.52491
ner,2006,108.79048
ner,2007,109.36971
ner,2008,113.35022
ner,2009,119.55656
ner,2010,119.57716
ner,2011,119.66729
ner,2012,112.88482
ner,2013,112.33709
ner,2014,113.84987
ner,2015,116.19069
ner,2016,112.12143
ner,2017,112.97051
ner,2018,114.46358
ner,2019,114.8709
ner,2020,115.60117
nga,1981,100.99156
nga,1982,100.39242
nga,1983,98.97787
nga,1984,96.67898
nga,1985,96.19833
nga,1986,98.63767
nga,1987,93.80002
nga,1988,94.60232
nga,1989,83.68107
nga,1990,88.97519
nga,1991,88.52787
nga,1992,90.27789
nga,1993,93.58668
nga,1994,95.96074
nga,1995,91.21675
nga,1996,94.20833
nga,1997,94.1615
nga,1998,102.99043
nga,1999,91.78917
nga,2000,76.94907
nga,2001,93.17858
nga,2002,93.55573
nga,2003,95.8322
nga,2004,91.38826
nga,2005,90.99155
nga,2006,83.5343
nga,2007,96.86426
nga,2008,89.45669
nga,2009,98.79803
nga,2010,93.56894
nga,2011,90.96057
nga,2012,81.78221
nga,2013,94.94905
nga,2014,94.01494
nga,2015,100.00003
nga,2016,102.2863
nga,2017,100.00447
nga,2018,102.01406
nga,2019,105.58202
nga,2020,107.74073
nic,1994,111.20745
nic,1995,110.02528
nic,1996,113.18649
nic,1997,118.06728
nic,1998,117.13101
nic,1999,124.76152
nic,2000,120.36847
nic,2001,119.19009
nic,2002,120.03173
nic,2003,120.59571
nic,2004,120.8469
nic,2005,122.86296
nic,2006,124.77659
nic,2007,126.89721
nic,2008,127.85325
nic,2009,119.03123
nic,2010,119.42989
nic,2011,121.79386
nic,2012,120.2388
nic,2013,120.55537
nic,2014,116.68174
nic,2015,118.02696
nic,2016,116.04977
nic,2017,113.70288
nic,2018,109.43069
nic,2019,104.48522
nic,2020,104.82848
nld,1969,99.02816
nld,1970,100.52351
nld,1971,98.79366
nld,1972,95.95934
nld,1973,95.92926
nld,1974,93.35504
nld,1975,95.77353
nld,1976,96.18066
nld,1977,98.76796
nld,1978,99.34556
nld,1979,98.86866
nld,1980,99.14223
nld,1981,95.04165
nld,1982,94.58576
nld,1983,95.59446
nld,1984,93.75503
nld,1985,94.7696
nld,1986,95.54757
nld,1987,96.76907
nld,1988,96.6266
nld,1989,96.1861
nld,1990,95.34362
nld,1991,94.98614
nld,1992,95.3152
nld,1993,93.59871
nld,1994,93.41457
nld,1995,93.37667
nld,1996,93.95604
nld,1997,93.62085
nld,1998,93.87134
nld,1999,94.59184
nld,2000,93.45541
nld,2001,93.44195
nld,2002,93.16055
nld,2003,93.35173
nld,2004,92.26014
nld,2005,91.54249
nld,2006,91.40991
nld,2007,92.90696
nld,2008,91.47263
nld,2009,92.41552
nld,2010,91.91473
nld,2011,91.46564
nld,2012,90.26167
nld,2013,89.78838
nld,2014,88.89794
nld,2015,92.49878
nld,2016,89.78834
nld,2017,89.24468
nld,2018,89.45628
nld,2019,90.19525
nld,2020,89.59136
nld_curacao,2011,125.29066
nld_curacao,2012,124.26441
nld_curacao,2013,119.8353
nld_curacao,2014,113.0883
nld_curacao,2015,114.99276
nld_curacao,2016,116.72253
nor,1970,100.62275
nor,1971,102.54332
nor,1972,99.2445
nor,1973,100.38406
nor,1974,102.68189
nor,1975,105.78298
nor,1976,108.35768
nor,1977,109.10087
nor,1978,99.63836
nor,1979,97.67047
nor,1980,93.97541
nor,1981,92.79669
nor,1982,94.94268
nor,1983,92.21451
nor,1984,91.25583
nor,1985,92.78025
nor,1986,103.3847
nor,1987,102.20925
nor,1988,100.58231
nor,1989,96.5219
nor,1990,93.74937
nor,1991,92.26959
nor,1992,93.39448
nor,1993,93.73264
nor,1994,94.0539
nor,1995,93.96026
nor,1996,91.23576
nor,1997,91.94806
nor,1998,98.20655
nor,1999,92.79926
nor,2000,83.18683
nor,2001,83.35486
nor,2002,86.86415
nor,2003,87.29248
nor,2004,86.82696
nor,2005,84.00849
nor,2006,83.06673
nor,2007,86.58729
nor,2008,83.05643
nor,2009,88.58344
nor,2010,88.72987
nor,2011,87.12546
nor,2012,86.85253
nor,2013,89.15227
nor,2014,90.67057
nor,2015,94.25553
nor,2016,98.02046
nor,2017,96.49843
nor,2018,94.26624
nor,2019,98.51819
nor,2020,100.83999
npl,1975,104.46563
npl,1976,103.40347
npl,1977,102.52893
npl,1978,104.90067
npl,1979,104.18186
npl,1980,107.19027
npl,1981,106.71623
npl,1982,107.2157
npl,1983,111.08412
npl,1984,108.79665
npl,1985,108.47036
npl,1986,108.64044
npl,1987,109.09334
npl,1988,110.9347
npl,1989,111.21572
npl,1990,111.13414
npl,1991,111.69355
npl,1992,109.77596
npl,1993,110.32365
npl,1994,112.4442
npl,1995,109.5442
npl,1996,112.82262
npl,1997,111.37986
npl,1998,111.0655
npl,1999,106.87004
npl,2000,109.14258
npl,2001,110.67842
npl,2002,110.75654
npl,2003,112.8482
npl,2004,112.78191
npl,2005,114.8955
npl,2006,117.86882
npl,2007,118.86804
npl,2008,120.48455
npl,2009,122.24071
npl,2010,126.81981
npl,2011,120.63873
npl,2012,119.48207
npl,2013,121.49764
npl,2014,121.62137
npl,2015,123.65216
npl,2016,124.59814
npl,2017,124.3403
npl,2018,124.75619
npl,2019,126.07533
npl,2020,122.05455
nzl,1971,101.16703
nzl,1972,99.58079
nzl,1973,101.59765
nzl,1974,113.22453
nzl,1975,107.95574
nzl,1976,102.63535
nzl,1977,101.75158
nzl,1978,99.70107
nzl,1979,100.83108
nzl,1980,100.67674
nzl,1981,102.00491
nzl,1982,103.72235
nzl,1983,101.88975
nzl,1984,103.67596
nzl,1985,103.2353
nzl,1986,99.49787
nzl,1987,97.66818
nzl,1988,96.71785
nzl,1989,99.84773
nzl,1990,99.13697
nzl,1991,96.33788
nzl,1992,96.81624
nzl,1993,96.21283
nzl,1994,96.96909
nzl,1995,98.12648
nzl,1996,98.41841
nzl,1997,98.60516
nzl,1998,98.66231
nzl,1999,99.49924
nzl,2000,97.02684
nzl,2001,96.37174
nzl,2002,96.96333
nzl,2003,98.23393
nzl,2004,99.71208
nzl,2005,101.44964
nzl,2006,100.38546
nzl,2007,99.87947
nzl,2008,100.25131
nzl,2009,97.6779
nzl,2010,97.70387
nzl,2011,98.45089
nzl,2012,99.30433
nzl,2013,98.38913
nzl,2014,99.19891
nzl,2015,99.10394
nzl,2016,99.36962
nzl,2017,99.24055
nzl,2018,100.30842
nzl,2019,99.76883
nzl,2020,100.76821
omn,1967,88.65979
omn,1968,44.59975
omn,1969,37.3
omn,1970,45.97378
omn,1971,66.34692
omn,1972,84.375
omn,1973,87.36718
omn,1974,74.03694
omn,1975,83.14004
omn,1976,83.63679
omn,1977,84.98096
omn,1978,90.51239
omn,1979,79.65102
omn,1980,75.00121
omn,1981,73.36179
omn,1982,84.60566
omn,1983,84.41549
omn,1984,87.292
omn,1985,87.2942
omn,1986,101.77645
omn,1987,80.16248
omn,1988,82.08405
omn,1989,75.05273
omn,1990,80.36903
omn,1991,91.67584
omn,1992,90.83105
omn,1993,95.00375
omn,1994,91.78628
omn,1995,91.52079
omn,1996,85.95577
omn,1997,88.55407
omn,1998,107.81599
omn,1999,89.50271
omn,2000,72.21737
omn,2001,77.63411
omn,2002,78.8161
omn,2003,83.0413
omn,2004,87.492
omn,2005,72.78242
omn,2006,75.49176
omn,2007,83.5075
omn,2008,78.70142
omn,2009,84.01149
omn,2010,65.7651
omn,2011,73.80746
omn,2012,76.62837
omn,2013,80.48259
omn,2014,79.39864
omn,2015,97.07345
omn,2016,100.22467
omn,2017,97.52231
omn,2018,88.03718
omn,2019,87.4918
omn,2020,92.55854
pak,1960,106.04346
pak,1961,107.80095
pak,1962,107.69306
pak,1963,107.6365
pak,1964,107.68176
pak,1965,109.93094
pak,1966,105.38023
pak,1967,106.65335
pak,1968,104.0657
pak,1969,103.70988
pak,1970,102.73293
pak,1971,102.75836
pak,1972,101.47056
pak,1973,99.46216
pak,1974,103.67983
pak,1975,109.01397
pak,1976,107.65012
pak,1977,108.5143
pak,1978,109.05724
pak,1979,110.77393
pak,1980,110.71531
pak,1981,109.49762
pak,1982,110.94154
pak,1983,110.32501
pak,1984,110.57332
pak,1985,112.03837
pak,1986,107.81429
pak,1987,105.27827
pak,1988,105.56657
pak,1989,106.27779
pak,1990,105.45714
pak,1991,101.49716
pak,1992,103.13938
pak,1993,106.07813
pak,1994,102.71954
pak,1995,102.71281
pak,1996,104.52392
pak,1997,104.68836
pak,1998,101.04214
pak,1999,101.61296
pak,2000,101.12431
pak,2001,100.95743
pak,2002,100.0818
pak,2003,99.46165
pak,2004,99.06016
pak,2005,103.53374
pak,2006,107.4138
pak,2007,106.5612
pak,2008,110.82958
pak,2009,107.28034
pak,2010,105.83639
pak,2011,105.00657
pak,2012,108.01217
pak,2013,106.77929
pak,2014,106.41608
pak,2015,106.44585
pak,2016,107.01478
pak,2017,109.3382
pak,2018,111.09939
pak,2019,110.16966
pak,2020,107.41544
pan,1960,101.35548
pan,1961,101.21469
pan,1962,99.90033
pan,1963,101.9613
pan,1964,99.1409
pan,1965,98.94295
pan,1966,101.12788
pan,1967,99.29163
pan,1968,98.23255
pan,1969,100.52364
pan,1970,103.6669
pan,1971,104.86234
pan,1972,106.3933
pan,1973,106.03171
pan,1974,111.05414
pan,1975,108.22544
pan,1976,108.24916
pan,1977,102.63485
pan,1978,104.44532
pan,1979,108.73754
pan,1980,104.82173
pan,1981,108.05217
pan,1982,101.43482
pan,1983,97.34125
pan,1984,103.19249
pan,1985,103.37795
pan,1986,103.04823
pan,1987,104.15977
pan,1988,93.89788
pan,1989,102.51134
pan,1990,104.73423
pan,1991,109.34989
pan,1992,110.20908
pan,1993,110.26394
pan,1994,109.88348
pan,1995,112.42405
pan,1996,114.2742
pan,1997,110.53267
pan,1998,117.77058
pan,1999,116.33153
pan,2000,111.47167
pan,2001,104.16712
pan,2002,104.91489
pan,2003,106.61405
pan,2004,107.86063
pan,2005,104.8921
pan,2006,103.94767
pan,2007,106.65344
pan,2008,110.52005
pan,2009,99.35266
pan,2010,108.18984
pan,2011,106.02682
pan,2012,107.6762
pan,2013,107.31054
pan,2014,108.37563
pan,2015,104.56648
pan,2016,103.46259
pan,2017,103.82051
pan,2018,104.40858
pan,2019,102.56635
pan,2020,94.86141
per,1960,106.25234
per,1961,106.74943
per,1962,107.70814
per,1963,106.47807
per,1964,102.56936
per,1965,105.27795
per,1966,105.69108
per,1967,106.67541
per,1968,101.4507
per,1969,99.97594
per,1970,97.54796
per,1971,100.64193
per,1972,99.96885
per,1973,102.07473
per,1974,108.00842
per,1975,111.41139
per,1976,108.19799
per,1977,106.53241
per,1978,99.24599
per,1979,91.78466
per,1980,97.14774
per,1981,105.86885
per,1982,104.82146
per,1983,99.80262
per,1984,95.71834
per,1985,91.80605
per,1986,101.36562
per,1987,101.64119
per,1988,103.22245
per,1989,99.87749
per,1990,98.07529
per,1991,102.25448
per,1992,102.95028
per,1993,103.86524
per,1994,103.38003
per,1995,105.72745
per,1996,105.02116
per,1997,104.51503
per,1998,105.54722
per,1999,102.412
per,2000,102.00128
per,2001,101.86164
per,2002,100.69957
per,2003,99.59528
per,2004,96.11161
per,2005,93.6598
per,2006,90.71178
per,2007,92.64388
per,2008,98.97851
per,2009,95.22782
per,2010,96.02048
per,2011,94.98276
per,2012,97.72067
per,2013,100.17054
per,2014,101.63918
per,2015,102.58812
per,2016,100.18821
per,2017,98.07381
per,2018,98.24692
per,2019,98.99735
per,2020,98.76774
phl,1981,95.85738
phl,1982,97.27378
phl,1983,96.58656
phl,1984,93.01325
phl,1985,93.27106
phl,1986,93.96571
phl,1987,93.63644
phl,1988,94.66096
phl,1989,97.48128
phl,1990,100.83258
phl,1991,99.91841
phl,1992,102.3586
phl,1993,105.45046
phl,1994,104.69867
phl,1995,103.6515
phl,1996,104.96542
phl,1997,106.27405
phl,1998,104.91334
phl,1999,100.36343
phl,2000,98.46493
phl,2001,102.58939
phl,2002,103.83344
phl,2003,102.96461
phl,2004,103.4716
phl,2005,101.3856
phl,2006,98.35962
phl,2007,97.61661
phl,2008,100.9674
phl,2009,100.44754
phl,2010,100.35462
phl,2011,102.58498
phl,2012,102.90786
phl,2013,103.46994
phl,2014,102.75916
phl,2015,104.72548
phl,2016,108.43006
phl,2017,109.06379
phl,2018,111.73619
phl,2019,112.076
phl,2020,107.79865
png,1961,111.80238
png,1962,111.53516
png,1963,113.67695
png,1964,116.21423
png,1965,119.88285
png,1966,123.3171
png,1967,122.38843
png,1968,121.46814
png,1969,127.00123
png,1970,135.32269
png,1971,136.23737
png,1972,116.4273
png,1973,90.48868
png,1974,93.97439
png,1975,107.26623
png,1976,101.05959
png,1977,100.98575
png,1978,104.09878
png,1979,100.7779
png,1980,110.83075
png,1981,119.95598
png,1982,122.8333
png,1983,117.25554
png,1984,113.70275
png,1985,110.32549
png,1986,107.77515
png,1987,106.50598
png,1988,108.67165
png,1989,112.09574
png,1990,108.3187
png,1991,109.89017
png,1992,97.85224
png,1993,84.30277
png,1994,86.23345
png,1995,82.66201
png,1996,88.99434
png,1997,100.89293
png,1998,94.77793
png,1999,89.77007
png,2000,83.06512
png,2001,86.92043
png,2002,97.08749
png,2003,84.61314
png,2004,86.75481
pol,1995,97.83951
pol,1996,101.41399
pol,1997,103.87901
pol,1998,104.84185
pol,1999,105.92783
pol,2000,106.49193
pol,2001,103.78211
pol,2002,103.56113
pol,2003,102.74532
pol,2004,102.97474
pol,2005,101.30738
pol,2006,102.32881
pol,2007,103.79888
pol,2008,105.27602
pol,2009,100.98329
pol,2010,102.171
pol,2011,102.16278
pol,2012,100.76233
pol,2013,98.55902
pol,2014,99.03117
pol,2015,97.24387
pol,2016,96.23121
pol,2017,96.23245
pol,2018,96.93734
pol,2019,95.24363
pol,2020,93.20682
pri,1963,114.37264
pri,1964,118.22603
pri,1965,119.97224
pri,1966,118.56174
pri,1967,115.01118
pri,1968,115.05188
pri,1969,114.287
pri,1970,115.16078
pri,1971,122.07268
pri,1972,121.2612
pri,1973,117.92528
pri,1974,115.83906
pri,1975,125.69191
pri,1976,123.50423
pri,1977,115.67163
pri,1978,112.93596
pri,1979,108.34196
pri,1980,107.44799
pri,1981,104.60901
pri,1982,98.28086
pri,1983,101.94193
pri,1984,102.2116
pri,1985,101.6462
pri,1986,96.6864
pri,1987,98.45791
pri,1988,98.64397
pri,1989,98.99898
pri,1990,96.2197
pri,1991,93.34212
pri,1992,91.4736
pri,1993,91.62879
pri,1994,91.37698
pri,1995,91.59682
pri,1996,93.15818
pri,1997,95.19152
pri,1998,89.17085
pri,1999,92.47126
pri,2000,89.99128
pri,2001,83.0413
pri,2002,82.09541
pri,2003,81.95655
pri,2004,81.74521
pri,2005,82.67831
pri,2006,83.28694
pri,2007,83.31471
pri,2008,81.63824
pri,2009,79.13807
pri,2010,77.89875
pri,2011,78.49045
pri,2012,80.92154
pri,2013,80.84919
pri,2014,80.13203
pri,2015,77.02947
pri,2016,74.76621
pri,2017,76.92358
pri,2018,85.92579
pri,2019,86.14378
pri,2020,82.34565
prt,1970,105.4504
prt,1971,105.50327
prt,1972,103.97597
prt,1973,106.64551
prt,1974,113.89423
prt,1975,108.87118
prt,1976,110.97061
prt,1977,113.61355
prt,1978,111.15064
prt,1979,109.5915
prt,1980,113.72792
prt,1981,118.19611
prt,1982,117.46679
prt,1983,111.52123
prt,1984,106.39421
prt,1985,102.47029
prt,1986,101.30132
prt,1987,104.5697
prt,1988,108.01858
prt,1989,105.78636
prt,1990,106.65766
prt,1991,107.36002
prt,1992,107.55816
prt,1993,107.14435
prt,1994,107.02197
prt,1995,106.37501
prt,1996,107.11288
prt,1997,107.99666
prt,1998,109.16764
prt,1999,110.35038
prt,2000,111.04376
prt,2001,110.2173
prt,2002,108.16153
prt,2003,106.40456
prt,2004,107.87049
prt,2005,108.77617
prt,2006,107.83224
prt,2007,107.55775
prt,2008,109.55358
prt,2009,106.90521
prt,2010,107.64468
prt,2011,104.18982
prt,2012,100.49481
prt,2013,98.90142
prt,2014,99.85037
prt,2015,99.26066
prt,2016,98.85258
prt,2017,98.99061
prt,2018,99.53732
prt,2019,99.54787
prt,2020,102.11223
pry,1962,102.04629
pry,1963,101.41404
pry,1964,102.07961
pry,1965,100.79439
pry,1966,102.89598
pry,1967,103.40867
pry,1968,104.41709
pry,1969,104.62386
pry,1970,101.20393
pry,1971,102.56759
pry,1972,100.07224
pry,1973,99.30642
pry,1974,101.65043
pry,1975,104.64506
pry,1976,103.37835
pry,1977,102.98735
pry,1978,103.6944
pry,1979,105.49785
pry,1980,106.20438
pry,1981,106.81441
pry,1982,107.62062
pry,1983,106.63105
pry,1984,104.37881
pry,1985,100.04512
pry,1986,98.56295
pry,1987,99.73706
pry,1988,88.30761
pry,1989,79.19501
pry,1990,86.86128
pry,1991,87.45518
pry,1992,89.82954
pry,1993,93.76315
pry,1994,101.43861
pry,1995,94.51402
pry,1996,97.55426
pry,1997,98.99477
pry,1998,92.32665
pry,1999,91.9694
pry,2000,91.98288
pry,2001,91.32052
pry,2002,84.49141
pry,2003,86.83805
pry,2004,88.7288
pry,2005,89.83478
pry,2006,92.14736
pry,2007,92.25128
pry,2008,95.90084
pry,2009,94.64747
pry,2010,96.97784
pry,2011,98.0144
pry,2012,98.77392
pry,2013,95.94254
pry,2014,98.1549
pry,2015,97.40851
pry,2016,93.45743
pry,2017,94.60064
pry,2018,98.63813
pry,2019,98.96227
pry,2020,95.87376
pse,1994,156.99363
pse,1995,156.55538
pse,1996,157.69592
pse,1997,155.66785
pse,1998,152.59846
pse,1999,160.70893
pse,2000,146.61999
pse,2001,151.50985
pse,2002,149.4516
pse,2003,150.73337
pse,2004,152.22133
pse,2005,154.17992
pse,2006,152.43161
pse,2007,152.3961
pse,2008,144.74447
pse,2009,143.57075
pse,2010,138.89377
pse,2011,133.724
pse,2012,133.87422
pse,2013,135.61244
pse,2014,136.89286
pse,2015,138.47442
pse,2016,136.6378
pse,2017,137.00025
pse,2018,139.20659
pse,2019,137.50664
pse,2020,135.95715
pyf,2019,114.32658
qat,1994,88.89841
qat,1995,98.99062
qat,1996,96.05774
qat,1997,87.88542
qat,1998,88.86686
qat,1999,65.65139
qat,2000,55.04594
qat,2001,63.18296
qat,2002,67.78418
qat,2003,66.76745
qat,2004,62.03598
qat,2005,64.56435
qat,2006,72.93546
qat,2007,75.55936
qat,2008,66.70814
qat,2009,77.87413
qat,2010,61.43088
qat,2011,53.48222
qat,2012,52.80146
qat,2013,56.94754
qat,2014,63.03814
qat,2015,79.58465
qat,2016,94.11992
qat,2017,85.71574
qat,2018,79.95472
qat,2019,85.66866
qat,2020,91.78134
rou,1990,109.45332
rou,1991,103.93394
rou,1992,108.40742
rou,1993,104.9711
rou,1994,102.06436
rou,1995,105.03114
rou,1996,107.86638
rou,1997,106.81095
rou,1998,107.80783
rou,1999,104.65004
rou,2000,105.34356
rou,2001,107.71666
rou,2002,105.68419
rou,2003,107.75406
rou,2004,109.13861
rou,2005,110.29011
rou,2006,112.14117
rou,2007,114.0835
rou,2008,112.86413
rou,2009,106.42561
rou,2010,106.63072
rou,2011,105.8898
rou,2012,105.28698
rou,2013,100.90212
rou,2014,100.42122
rou,2015,100.8229
rou,2016,101.04386
rou,2017,102.46932
rou,2018,103.41326
rou,2019,104.12135
rou,2020,104.46395
rus,1988,98.9519
rus,1989,99.10995
rus,1990,99.78469
rus,1991,99.72256
rus,1992,85.93214
rus,1993,92.28925
rus,1994,95.43695
rus,1995,96.60334
rus,1996,95.18259
rus,1997,97.79664
rus,1998,91.16516
rus,1999,82.95265
rus,2000,79.97239
rus,2001,87.77132
rus,2002,89.13162
rus,2003,89.44269
rus,2004,88.31052
rus,2005,86.89081
rus,2006,87.33635
rus,2007,90.24043
rus,2008,92.22991
rus,2009,94.34946
rus,2010,92.82802
rus,2011,92.27118
rus,2012,93.96785
rus,2013,95.1126
rus,2014,94.1812
rus,2015,92.59394
rus,2016,94.80915
rus,2017,94.69476
rus,2018,89.99443
rus,2019,92.29511
rus,2020,94.16144
rwa,1960,97.647
rwa,1961,98.36067
rwa,1962,103.52002
rwa,1963,106.71873
rwa,1964,100.6154
rwa,1965,104.83871
rwa,1966,108.7188
rwa,1967,104.90098
rwa,1968,106.39953
rwa,1969,106.67726
rwa,1970,103.72896
rwa,1971,106.65766
rwa,1972,107.97357
rwa,1973,101.84426
rwa,1974,109.17016
rwa,1975,108.52756
rwa,1976,104.81656
rwa,1977,103.39244
rwa,1978,109.01912
rwa,1979,101.70532
rwa,1980,111.94555
rwa,1981,111.92922
rwa,1982,112.59793
