geo,time,ne_exp_gnfs_kd_zg
tha,1975,-4.71718
tha,1976,24.09212
tha,1977,11.17059
tha,1978,12.44015
tha,1979,10.42535
tha,1980,7.70712
tha,1981,9.16094
tha,1982,11.65938
tha,1983,-5.98326
tha,1984,17.25816
tha,1985,9.78894
tha,1986,15.41645
tha,1987,21.80561
tha,1988,27.17106
tha,1989,21.53783
tha,1990,13.39416
tha,1991,15.14002
tha,1992,13.80741
tha,1993,12.98493
tha,1994,13.10492
tha,1995,15.37044
tha,1996,-4.48368
tha,1997,9.05194
tha,1998,10.79142
tha,1999,8.63597
tha,2000,15.83187
tha,2001,-0.02039
tha,2002,5.88728
tha,2003,9.13383
tha,2004,14.63108
tha,2005,7.75972
tha,2006,10.78768
tha,2007,8.89375
tha,2008,6.26362
tha,2009,-12.14029
tha,2010,14.22026
tha,2011,9.50942
tha,2012,3.66168
tha,2013,2.51434
tha,2014,0.34547
tha,2015,1.25015
tha,2016,2.69605
tha,2017,5.18085
tha,2018,3.35105
tha,2019,-2.95355
tha,2020,-19.43395
tjk,1994,3.10797
tjk,1995,-7.69409
tjk,1996,-2.79127
tjk,1997,12.5495
tjk,1998,-7.47105
tjk,1999,2.96647
tjk,2000,2.81491
tjk,2001,-14.49998
tjk,2002,7.60001
tjk,2003,29.49998
tjk,2004,22.60003
tjk,2005,2.89998
tjk,2006,6.41958
tjk,2007,-1.34832
tjk,2008,16.04103
tjk,2009,-2.00001
tjk,2010,23
tjk,2011,1.10002
tjk,2012,0.99998
tjk,2013,-9.99998
tkm,1992,73.62044
tkm,1993,25.30597
tkm,1994,-19.19635
tkm,1995,-4.20076
tkm,1996,-14.86759
tkm,1997,-41.05945
tkm,1998,-18.63467
tkm,1999,61.66862
tkm,2000,101.62815
tkm,2001,3.71305
tkm,2002,7.09072
tkm,2003,20.88608
tkm,2004,13.1964
tkm,2005,25
tkm,2006,42.54269
tls,2001,23.22906
tls,2002,-8.37878
tls,2003,-7.89073
tls,2004,-10.70585
tls,2005,-10.60055
tls,2006,20.81642
tls,2007,32.20714
tls,2008,21.35646
tls,2009,1.20189
tls,2010,28.02862
tls,2011,-24.92633
tls,2012,41.15377
tls,2013,-24.10237
tls,2014,-22.51448
tls,2015,-28.27688
tls,2016,8.47254
tls,2017,-39.05117
tls,2018,16.64874
tls,2019,1247.42018
tls,2020,225.26429
ton,2012,-2.17648
ton,2013,13.85619
ton,2014,1.91428
ton,2015,7.881
ton,2016,27.20648
ton,2017,-5.78605
ton,2018,1.28253
ton,2019,-3.30822
ton,2020,-4.70095
tun,1966,13.2355
tun,1967,1.9929
tun,1968,11.71182
tun,1969,4.36742
tun,1970,8.57495
tun,1971,28.39963
tun,1972,22.94417
tun,1973,-9.05219
tun,1974,15.15071
tun,1975,0.71028
tun,1976,17.02878
tun,1977,7.05677
tun,1978,7.4723
tun,1979,21.48349
tun,1980,0.04868
tun,1981,3.47536
tun,1982,-6.92551
tun,1983,0.931
tun,1984,2.69932
tun,1985,3.30723
tun,1986,5.22662
tun,1987,13.37027
tun,1988,21.44571
tun,1989,4.95662
tun,1990,4.40121
tun,1991,-0.8788
tun,1992,8.01997
tun,1993,3.37027
tun,1994,13.53637
tun,1995,1.33448
tun,1996,-0.77514
tun,1997,10.11189
tun,1998,5.17266
tun,1999,5.57014
tun,2000,5.75931
tun,2001,19.22406
tun,2002,-3.51215
tun,2003,0.04322
tun,2004,5.46089
tun,2005,4.47432
tun,2006,4.31231
tun,2007,11.80007
tun,2008,2.79978
tun,2009,-7.03974
tun,2010,26.6788
tun,2011,-5.73336
tun,2012,4.1585
tun,2013,4.27173
tun,2014,-1.24784
tun,2015,-4.65484
tun,2016,0.50347
tun,2017,4.95187
tun,2018,4.80499
tur,1988,18.41647
tur,1989,-0.25895
tur,1990,3.15184
tur,1991,3.1211
tur,1992,11.00104
tur,1993,7.68544
tur,1994,15.17985
tur,1995,7.98453
tur,1996,21.95938
tur,1997,19.12386
tur,1998,13.33234
tur,1999,-10.38818
tur,2000,18.80471
tur,2001,4.93183
tur,2002,8.14124
tur,2003,7.70824
tur,2004,12.16386
tur,2005,8.33154
tur,2006,5.70105
tur,2007,6.97694
tur,2008,3.88359
tur,2009,-3.61691
tur,2010,1.72152
tur,2011,12.92105
tur,2012,14.49775
tur,2013,4.93265
tur,2014,7.07793
tur,2015,3.2388
tur,2016,-1.74189
tur,2017,12.40929
tur,2018,8.81368
tur,2019,4.56117
tur,2020,-14.79579
tza,1991,-10.52448
tza,1992,22.93123
tza,1993,29.91821
tza,1994,11.55941
tza,1995,36.34516
tza,1996,1.04511
tza,1997,-11.98403
tza,1998,6.48288
tza,1999,13.84215
tza,2000,21.41491
tza,2001,20.18248
tza,2002,8.29191
tza,2003,23.2795
tza,2004,7.64898
tza,2005,12.96759
tza,2006,-10.24684
tza,2007,13.71841
tza,2008,8.18194
tza,2009,4.55789
tza,2010,6.32576
tza,2011,9.54417
tza,2012,15.27365
tza,2013,-3.35053
tza,2014,8.51239
tza,2015,1.34839
tza,2016,-0.00405
tza,2017,-4.07247
tza,2018,-1.74299
tza,2019,18.99003
tza,2020,-8.60269
uga,1983,-7.35218
uga,1984,11.64217
uga,1985,-3.46187
uga,1986,1.67649
uga,1987,-1.49925
uga,1988,3.80355
uga,1989,5.85148
uga,1990,4.98685
uga,1991,-5.52147
uga,1992,15.47708
uga,1993,-4.43848
uga,1994,31.54724
uga,1995,28.63218
uga,1996,27.21926
uga,1997,29.49564
uga,1998,-14.90543
uga,1999,26.26667
uga,2000,-21.6062
uga,2001,29.06006
uga,2002,16.68587
uga,2003,3.30164
uga,2004,23.69414
uga,2005,14.78218
uga,2006,7.76354
uga,2007,12.13857
uga,2008,84.44024
uga,2009,-8.56491
uga,2010,-8.96084
uga,2011,5.4892
uga,2012,13.9871
uga,2013,6.94694
uga,2014,0.00229
uga,2015,-2.36988
uga,2016,4.01333
uga,2017,32.85466
uga,2018,9.41993
uga,2019,4.31749
uga,2020,-1.17002
ukr,1991,-17.2
ukr,1992,-47.3
ukr,1993,-10.8
ukr,1994,10.4
ukr,1995,1.1
ukr,1996,16.9
ukr,1997,-5.4
ukr,1998,1.2
ukr,1999,-2.2
ukr,2000,21.5
ukr,2001,-2.09797
ukr,2002,7.37958
ukr,2003,10.61802
ukr,2004,22.71851
ukr,2005,-12.18392
ukr,2006,-5.75859
ukr,2007,2.957
ukr,2008,5.70608
ukr,2009,-21.97205
ukr,2010,2.31138
ukr,2011,3.12935
ukr,2012,-5.48991
ukr,2013,-7.42131
ukr,2014,-17.42194
ukr,2015,-13.16526
ukr,2016,-1.81753
ukr,2017,3.92422
ukr,2018,-1.35414
ukr,2019,7.29982
ukr,2020,-5.6
ury,1961,22.8901
ury,1962,-14.15024
ury,1963,4.37494
ury,1964,3.85224
ury,1965,28.00705
ury,1966,-11.33769
ury,1967,-6.68137
ury,1968,14.51123
ury,1969,-0.13396
ury,1970,2.75979
ury,1971,-4.838
ury,1972,-1.79037
ury,1973,-0.31582
ury,1974,20.68226
ury,1975,19.09069
ury,1976,21.04779
ury,1977,7.15732
ury,1978,4.33955
ury,1979,6.56408
ury,1980,3.61459
ury,1981,6.17417
ury,1982,-10.5197
ury,1983,0.99411
ury,1984,-5.70213
ury,1985,1.66291
ury,1986,16.30157
ury,1987,-8.46723
ury,1988,7.10518
ury,1989,7.50394
ury,1990,13.70138
ury,1991,2.72155
ury,1992,9.12036
ury,1993,8.62659
ury,1994,15.14406
ury,1995,-1.85715
ury,1996,10.28205
ury,1997,13.02171
ury,1998,0.79098
ury,1999,-3.42196
ury,2000,7.9917
ury,2001,-5.17851
ury,2002,-6.68436
ury,2003,14.02072
ury,2004,23.44811
ury,2005,15.99471
ury,2006,5.61569
ury,2007,4.78053
ury,2008,8.53129
ury,2009,4.45409
ury,2010,7.17944
ury,2011,5.80385
ury,2012,3.64181
ury,2013,-0.06138
ury,2014,3.51479
ury,2015,-0.59997
ury,2016,-0.15714
ury,2017,4.94784
ury,2018,-1.72107
ury,2019,3.64585
ury,2020,-16.22669
usa,1971,1.7329
usa,1972,7.79452
usa,1973,18.81897
usa,1974,7.9425
usa,1975,-0.64048
usa,1976,4.3668
usa,1977,2.4036
usa,1978,10.5553
usa,1979,9.90269
usa,1980,10.7673
usa,1981,1.21877
usa,1982,-7.65703
usa,1983,-2.59117
usa,1984,8.15288
usa,1985,3.35066
usa,1986,7.66216
usa,1987,10.92877
usa,1988,16.21229
usa,1989,11.57676
usa,1990,8.82199
usa,1991,6.61425
usa,1992,6.92727
usa,1993,3.26473
usa,1994,8.83606
usa,1995,10.27822
usa,1996,8.17655
usa,1997,11.90958
usa,1998,2.33573
usa,1999,4.98363
usa,2000,8.31115
usa,2001,-5.58207
usa,2002,-1.96188
usa,2003,2.10304
usa,2004,9.63718
usa,2005,6.9416
usa,2006,9.46544
usa,2007,8.75921
usa,2008,5.7817
usa,2009,-8.29435
usa,2010,12.8828
usa,2011,7.16646
usa,2012,4.0135
usa,2013,2.97141
usa,2014,3.88365
usa,2015,0.27109
usa,2016,0.40526
usa,2017,4.07791
usa,2018,2.8111
usa,2019,-0.06519
usa,2020,-13.56281
uzb,1996,3.51313
uzb,1997,3.23482
uzb,1998,-15.42513
uzb,1999,-8.09609
uzb,2000,9.17715
uzb,2001,-5.39103
uzb,2002,-6.74789
uzb,2003,26.46566
uzb,2004,28.13245
uzb,2005,11.97023
uzb,2006,16.80207
uzb,2007,39.91464
uzb,2008,37.36301
uzb,2009,-5.11556
uzb,2010,7.94509
uzb,2011,14.69608
uzb,2012,-5.11938
uzb,2013,10.6147
uzb,2014,-7.09166
uzb,2015,2.12017
uzb,2016,4.34879
uzb,2017,14.77646
uzb,2018,11.76013
uzb,2019,16.18782
uzb,2020,-20.0254
ven,1974,105.07486
ven,1975,-20.12678
ven,1976,-0.92593
ven,1977,-6.20828
ven,1978,-5.05337
ven,1979,8.02099
ven,1980,-16.37751
ven,1981,-5.64315
ven,1982,-9.23483
ven,1983,-3.10077
ven,1984,15.89999
ven,1985,-4.14149
ven,1986,12.33123
ven,1987,-1.3622
ven,1988,3.98052
ven,1989,5.7539
ven,1990,14.29986
ven,1991,4.24051
ven,1992,-2.03183
ven,1993,12.02296
ven,1994,8.06427
ven,1995,6.28983
ven,1996,7.83343
ven,1997,-19.71916
ven,1998,3.54004
ven,1999,-10.9888
ven,2000,5.82742
ven,2001,-3.5494
ven,2002,-3.96047
ven,2003,-10.38375
ven,2004,13.68567
ven,2005,3.7695
ven,2006,-3.01719
ven,2007,-7.55158
ven,2008,-0.98339
ven,2009,-13.68155
ven,2010,-12.87699
ven,2011,4.66498
ven,2012,1.59429
ven,2013,-6.1697
ven,2014,-4.658
vir,2003,16.59601
vir,2004,6.5101
vir,2005,0.79804
vir,2006,-5.18969
vir,2007,0.36685
vir,2008,1.46203
vir,2009,-9.95876
vir,2010,-4.0956
vir,2011,-16.72522
vir,2012,-78.39299
vir,2013,-16.38194
vir,2014,17.76724
vir,2015,-36.09046
vir,2016,20.45565
vir,2017,26.07646
vir,2018,-20.33195
vir,2019,8.57372
vnm,1990,12.92537
vnm,1991,29.85725
vnm,1992,24.67176
vnm,1993,9.12679
vnm,1994,16
vnm,1995,20
vnm,1996,24
vnm,1997,16
vnm,1998,19
vnm,1999,23
vnm,2000,21.10107
vnm,2001,17.18049
vnm,2002,10.36791
vnm,2003,19.94955
vnm,2004,25.6197
vnm,2005,17.77594
vnm,2006,11.19999
vnm,2007,12.50004
vnm,2008,13.69997
vnm,2009,-5.08506
vnm,2010,8.45
vnm,2011,10.78446
vnm,2012,15.70911
vnm,2013,17.37403
vnm,2014,11.56011
vnm,2015,12.6437
vnm,2016,13.86336
vnm,2017,16.73517
vnm,2018,14.26553
vnm,2019,6.71179
vnm,2020,4.97483
vut,2003,10.67553
vut,2004,14.51771
vut,2005,7.09584
vut,2006,0.24984
vut,2007,5.79176
vut,2008,8.60777
vut,2009,14.33281
vut,2010,1.02443
vut,2011,10.10291
vut,2012,-1.50089
vut,2013,3.89251
vut,2014,-0.49333
vut,2015,4.86065
vut,2016,19.53806
vut,2017,-1.10372
vut,2018,3.46971
vut,2019,-24.78454
vut,2020,-61.13889
wsm,1994,-7.70441
wsm,1995,46.14141
wsm,1996,14.4781
wsm,1997,4.10871
wsm,1998,17.34156
wsm,1999,3.20915
wsm,2000,-11.92117
wsm,2001,9.51911
wsm,2002,2.84665
wsm,2005,4.87866
yem,2011,-11.70994
yem,2012,-16.08982
yem,2013,-5.7349
yem,2014,-4.09689
yem,2015,-65.1727
yem,2016,-67.49383
yem,2017,4.36856
yem,2018,34.9123
zaf,1961,7.07473
zaf,1962,8.4682
zaf,1963,7.62472
zaf,1964,4.93513
zaf,1965,3.06233
zaf,1966,1.3699
zaf,1967,4.81433
zaf,1968,4.15014
zaf,1969,0.76501
zaf,1970,2.73809
zaf,1971,3.08178
zaf,1972,3.00047
zaf,1973,-5.18119
zaf,1974,-4.8921
zaf,1975,-1.15933
zaf,1976,4.29961
zaf,1977,4.60197
zaf,1978,3.29693
zaf,1979,1.84065
zaf,1980,-0.00294
zaf,1981,-5.35305
zaf,1982,-2.64494
zaf,1983,-1.32861
zaf,1984,2.66621
zaf,1985,10.07723
zaf,1986,-3.69067
zaf,1987,4.64924
zaf,1988,8.17001
zaf,1989,2.18104
zaf,1990,-0.43387
zaf,1991,-1.54526
zaf,1992,5.49067
zaf,1993,10.37902
zaf,1994,2.48579
zaf,1995,10.9374
zaf,1996,7.20383
zaf,1997,5.29573
zaf,1998,3.24621
zaf,1999,1.26105
zaf,2000,8.31356
zaf,2001,2.39288
zaf,2002,0.98928
zaf,2003,0.10928
zaf,2004,2.83373
zaf,2005,8.56722
zaf,2006,7.46276
zaf,2007,7.82832
zaf,2008,1.54983
zaf,2009,-17.02382
zaf,2010,7.71801
zaf,2011,3.00844
zaf,2012,1.11233
zaf,2013,3.73297
zaf,2014,3.64629
zaf,2015,3.05977
zaf,2016,0.40751
zaf,2017,-0.27324
zaf,2018,2.80883
zaf,2019,-3.40857
zaf,2020,-11.95043
zmb,1961,-2.5684
zmb,1962,0.09551
zmb,1963,6.46947
zmb,1964,17.58379
zmb,1965,-5.59451
zmb,1966,-14.56485
zmb,1967,1.09621
zmb,1968,7.30979
zmb,1969,25.55746
zmb,1970,-7.93672
zmb,1971,-6.37529
zmb,1972,13.60273
zmb,1973,-8.57307
zmb,1974,6.02917
zmb,1975,-3.31822
zmb,1976,21.53008
zmb,1977,-2.77435
zmb,1978,-6.43633
zmb,1979,-10.7221
zmb,1980,-3.07906
zmb,1981,-12.75484
zmb,1982,15.68839
zmb,1983,-9.74006
zmb,1984,-6.85285
zmb,1985,-1.69492
zmb,1986,1.89461
zmb,1987,-5.93155
zmb,1988,-5.85097
zmb,1989,-1.40667
zmb,1990,-7.24021
zmb,1991,4.56842
zmb,1992,3.62239
zmb,1993,3.45339
zmb,1994,8.75135
zmb,1995,-10.50708
zmb,1996,11.97164
zmb,1997,18.12706
zmb,1998,4.74068
zmb,1999,87.4513
zmb,2000,-3.03763
zmb,2001,20.74376
zmb,2002,34.82789
zmb,2003,57.90524
zmb,2004,57.15646
zmb,2005,39.75005
zmb,2006,10.42283
zmb,2007,10.71121
zmb,2008,-5.60415
zmb,2009,61.32767
zmb,2010,17.24415
zwe,1977,-5.09112
zwe,1978,3.94725
zwe,1979,-16.74789
zwe,1980,39.28558
zwe,1981,12.52543
zwe,1982,2.6343
zwe,1983,1.58531
zwe,1984,-1.90736
zwe,1985,6.94498
zwe,1986,20.80495
zwe,1987,-2.0893
zwe,1988,6.07864
zwe,1989,1.22644
zwe,1990,-0.04775
zwe,1991,-4.37996
zwe,1992,-5.32255
zwe,1993,22.77273
zwe,1994,9.38993
zwe,1995,0.48713
zwe,1996,8.13796
zwe,1997,5.51772
zwe,1998,-0.67899
zwe,1999,-3.66284
zwe,2000,-7.73231
zwe,2001,3.27621
zwe,2002,-16.96482
zwe,2003,-20.43725
zwe,2004,-2.05636
zwe,2005,-7.34173
zwe,2006,-8.94245
zwe,2007,-9.78636
zwe,2008,-21.08434
zwe,2009,-3.82415
zwe,2010,45.77855
zwe,2011,5.10466
zwe,2012,-3.27435
zwe,2013,-11.87653
zwe,2014,3.87918
zwe,2015,48.41123
zwe,2016,21.00079
zwe,2017,4.80668
zwe,2018,-30.2134
