geo,time,bx_gsr_insf_zs
mkd,1999,1.02128
mkd,2000,1.03091
mkd,2001,0.85617
mkd,2002,1.2324
mkd,2003,0.70031
mkd,2004,0.65044
mkd,2005,0.67603
mkd,2006,0.99038
mkd,2007,1.19831
mkd,2008,0.87358
mkd,2009,0.2707
mkd,2010,0.36964
mkd,2011,0.20624
mkd,2012,0.19203
mkd,2013,0.23527
mkd,2014,0.25476
mkd,2015,0.17051
mkd,2016,0.18809
mkd,2017,0.2373
mkd,2018,0.25802
mkd,2019,0.30612
mkd,2020,0.26367
mkd,2021,0.20204
mli,1975,1.47808
mli,1976,1.50059
mli,1977,1.53322
mli,1978,1.19048
mli,1979,1.18557
mli,1980,1.02459
mli,1981,1.03586
mli,1982,1.0274
mli,1983,1.0625
mli,1984,1.46067
mli,1985,1.12665
mli,1986,0.84746
mli,1987,1.12903
mli,1988,5.29126
mli,1989,3.64455
mli,1990,4.0675
mli,1991,6.88623
mli,1992,5.25808
mli,1993,4.95517
mli,1994,4.22866
mli,1995,3.93503
mli,1996,6.47246
mli,1997,6.72605
mli,1998,2.47038
mli,1999,1.44418
mli,2000,2.32997
mli,2001,2.67796
mli,2002,2.45253
mli,2003,1.42533
mli,2004,2.18297
mli,2005,2.72306
mli,2006,2.24596
mli,2007,1.25021
mli,2008,0.54385
mli,2009,1.96429
mli,2010,2.00484
mli,2011,1.4999
mli,2012,4.80886
mli,2013,2.09376
mli,2014,1.4745
mli,2015,2.04705
mli,2016,3.23392
mli,2017,0.99157
mli,2018,0.88159
mli,2019,2.56725
mli,2020,3.1537
mlt,1971,5.22523
mlt,1972,5.13043
mlt,1973,2.75862
mlt,1974,2.52577
mlt,1975,2.48968
mlt,1976,3
mlt,1977,2.92067
mlt,1978,3.59528
mlt,1979,2.57282
mlt,1980,2.65343
mlt,1981,2.4796
mlt,1982,2.91832
mlt,1983,3.95254
mlt,1984,5.25541
mlt,1985,6.23832
mlt,1986,4.77335
mlt,1987,3.32987
mlt,1988,3.34567
mlt,1989,4.00712
mlt,1990,3.59527
mlt,1991,3.71101
mlt,1992,2.79343
mlt,1993,3.228
mlt,1994,3.10529
mlt,1995,1.84976
mlt,1996,1.90624
mlt,1997,1.88962
mlt,1998,2.06515
mlt,1999,2.37732
mlt,2000,2.6312
mlt,2001,2.64778
mlt,2002,2.65082
mlt,2003,1.91922
mlt,2004,44.62376
mlt,2005,41.67466
mlt,2006,38.07238
mlt,2007,36.90858
mlt,2008,38.71745
mlt,2009,36.81102
mlt,2010,34.25452
mlt,2011,44.97846
mlt,2012,34.39088
mlt,2013,33.19968
mlt,2014,30.10243
mlt,2015,24.93936
mlt,2016,24.4349
mlt,2017,24.44892
mlt,2018,24.71303
mlt,2019,23.06844
mlt,2020,24.87203
mmr,1976,0.70425
mmr,1977,0.59799
mmr,1978,2.74437
mmr,1979,12.34181
mmr,1980,2.2672
mmr,1981,0.24072
mmr,1982,0.30106
mmr,1983,1.46254
mmr,1984,0.15083
mmr,1985,0
mmr,1986,0.04145
mmr,1987,0
mmr,1988,0
mmr,1989,0
mmr,1990,0.49981
mmr,1991,0
mmr,1992,0.02876
mmr,2012,0.30838
mmr,2013,0.00131
mmr,2014,0.19204
mmr,2015,0.16904
mmr,2016,0.70916
mmr,2017,0.40541
mmr,2018,0.15569
mmr,2019,0.16345
mne,2007,0.68221
mne,2008,0.68214
mne,2009,1.31513
mne,2010,0.56797
mne,2011,0.45746
mne,2012,0.35423
mne,2013,0.34748
mne,2014,0.40222
mne,2015,0.31378
mne,2016,0.35927
mne,2017,0.50088
mne,2018,0.43825
mne,2019,0.73963
mne,2020,1.49751
mne,2021,0.94435
mng,1986,2.73159
mng,1987,2.69663
mng,1988,3.07529
mng,1989,5.76923
mng,1990,4.5738
mng,1992,2.58621
mng,1993,8.46154
mng,1994,6.82819
mng,1995,4.363
mng,1996,1.0772
mng,1997,3.22581
mng,1998,0.38511
mng,2004,1.19835
mng,2005,1.75438
mng,2006,2.00336
mng,2007,0.5126
mng,2008,0.81507
mng,2009,1.11801
mng,2010,2.22511
mng,2011,0.98141
mng,2012,2.95617
mng,2013,0.69482
mng,2014,0.57449
mng,2015,1.01087
mng,2016,1.97472
mng,2017,2.63915
mng,2018,0.86199
mng,2019,0.39628
mng,2020,1.32086
moz,2005,0.39635
moz,2006,0.44586
moz,2007,1.3706
moz,2008,0.81547
moz,2009,1.11402
moz,2010,1.64694
moz,2011,1.29171
moz,2012,0.36165
moz,2013,0.14743
moz,2014,0.01965
moz,2015,6.65907
moz,2016,4.8078
moz,2017,1.71204
moz,2018,2.11337
moz,2019,3.16164
moz,2020,4.2412
mrt,1975,0.78406
mrt,1976,0.35388
mrt,1977,0.27495
mrt,1978,0.01279
mrt,1979,0.02876
mrt,1980,0.00386
mrt,1981,0
mrt,1982,0
mrt,1983,0
mrt,1984,0
mrt,1985,0
mrt,1986,0
mrt,1987,0
mrt,1988,0
mrt,1989,0
mrt,1990,0
mrt,1991,0
mrt,1992,0
mrt,1993,0
mrt,1994,0
mrt,1995,0
mrt,1996,0
mrt,1997,0
mrt,1998,0
mrt,2012,1.94781
mrt,2013,1.37543
mrt,2014,1.03014
mrt,2015,0.91588
mrt,2016,1.13464
mrt,2017,1.35233
mrt,2018,1.10859
mrt,2019,0.52417
mrt,2020,1.75552
mus,1976,0.07335
mus,1977,0.01631
mus,1978,0.08264
mus,1979,0.01218
mus,1980,0.17674
mus,1981,0.22698
mus,1982,0.21569
mus,1983,0.21157
mus,1984,0.14541
mus,1985,0.16026
mus,1986,0.15212
mus,1987,0.11704
mus,1988,0.10454
mus,1989,0.10908
mus,1990,0.09733
mus,1991,0.13786
mus,1992,0.02782
mus,1993,0.01401
mus,1994,0.0176
mus,1995,0.01479
mus,1996,0.0116
mus,1997,0.01063
mus,1998,0.01364
mus,1999,4.45501
mus,2000,5.89026
mus,2001,6.6802
mus,2002,1.8788
mus,2003,1.66688
mus,2004,1.67678
mus,2005,1.26817
mus,2006,1.63386
mus,2007,1.90547
mus,2008,2.47138
mus,2009,4.42721
mus,2010,3.1369
mus,2011,6.53331
mus,2012,5.66656
mus,2013,4.37281
mus,2014,5.04618
mus,2015,4.33081
mus,2016,2.74133
mus,2017,4.14998
mus,2018,4.80708
mus,2019,4.94429
mus,2020,11.21524
mwi,1977,1.73554
mwi,1978,0.97222
mwi,1979,0.77465
mwi,1980,0.93023
mwi,1981,0.53708
mwi,1982,0.17007
mwi,1983,0.29586
mwi,1984,0.20942
mwi,1985,0.33632
mwi,1986,0.16043
mwi,1987,0.12759
mwi,1988,0.10152
mwi,1989,0.11876
mwi,1990,0.11
mwi,1991,0.13889
mwi,1992,0.35054
mwi,1993,0.27293
mwi,1994,0
mwi,1995,0
mwi,1996,0
mwi,1997,0
mwi,1998,0
mwi,1999,0
mwi,2000,0
mwi,2001,0
mwi,2002,0
mwi,2003,0.27818
mwi,2004,0.40416
mwi,2005,0.29146
mwi,2006,0.30421
mwi,2007,0.20466
mwi,2008,4.53841
mwi,2009,0.26421
mwi,2010,1.01595
mwi,2011,16.83626
mwi,2012,17.7348
mwi,2013,16.64304
mwi,2014,17.20327
mwi,2015,16.13183
mwi,2016,18.79976
mwi,2017,23.03871
mwi,2018,21.32532
mwi,2019,22.56355
mwi,2020,25.1585
mys,1974,0.22321
mys,1975,0.20387
mys,1976,0.19763
mys,1977,0.24814
mys,1978,0.61898
mys,1979,0.75188
mys,1980,0.60704
mys,1981,0.09898
mys,1982,0.05423
mys,1983,0.04654
mys,1984,0.04416
mys,1985,0.08328
mys,1986,0.0782
mys,1987,0.06986
mys,1988,0.09631
mys,1989,0.09003
mys,1990,0.06706
mys,1991,0.07481
mys,1992,0.07082
mys,1993,0.07271
mys,1994,0.06951
mys,1995,0
mys,1996,0
mys,1997,0
mys,1998,0
mys,1999,2.38408
mys,2000,2.24996
mys,2001,2.57174
mys,2002,1.38472
mys,2003,2.43434
mys,2004,2.18007
mys,2005,1.71165
mys,2006,1.70895
mys,2007,1.53108
mys,2008,1.48766
mys,2009,1.65758
mys,2010,1.51849
mys,2011,2.04439
mys,2012,2.12221
mys,2013,1.81991
mys,2014,1.92096
mys,2015,2.02532
mys,2016,2.28233
mys,2017,2.22852
mys,2018,2.28273
mys,2019,2.42803
mys,2020,4.70684
mys,2021,5.17814
nam,1990,4.69208
nam,1991,6.03405
nam,1992,3.34434
nam,1993,1.97183
nam,1994,1.64166
nam,1995,1.4167
nam,1996,2.7027
nam,1997,1.0048
nam,1998,1.38274
nam,1999,2.32238
nam,2000,0.42799
nam,2001,0.30212
nam,2002,0.55496
nam,2003,-0.00297
nam,2004,0.00355
nam,2005,0.03666
nam,2006,0.32136
nam,2007,0.85076
nam,2008,3.3747
nam,2009,1.44655
nam,2010,2.43561
nam,2011,0.97478
nam,2012,1.97688
nam,2013,4.02229
nam,2014,2.51248
nam,2015,2.77216
nam,2016,4.68023
nam,2017,3.68413
nam,2018,4.42705
nam,2019,3.42557
nam,2020,4.12697
ncl,2002,0.27338
ncl,2003,0.34216
ncl,2004,0.80914
ncl,2005,0.43361
ncl,2006,0.35529
ncl,2007,1.14521
ncl,2008,2.01636
ncl,2009,0.39007
ncl,2010,1.86572
ncl,2011,0.96991
ncl,2012,1.54604
ncl,2013,2.19725
ncl,2014,0.25989
ncl,2015,0.25093
ncl,2016,0.4517
ner,1974,0.01163
ner,1975,0.13469
ner,1976,0.38138
ner,1977,0.34251
ner,1978,0.12936
ner,1979,0.12383
ner,1980,0.3536
ner,1981,0.0545
ner,1982,0.02621
ner,1983,4.92908
ner,1984,2.9392
ner,1985,9.09259
ner,1986,10.09493
ner,1987,2.93919
ner,1988,4.10722
ner,1989,12.65823
ner,1990,6.70963
ner,1991,6.43823
ner,1992,2.18701
ner,1993,4.69779
ner,1994,0.01185
ner,1995,0.01204
ner,1996,1.6639
ner,1997,1.41714
ner,1998,2.87949
ner,1999,0.98586
ner,2000,3.70953
ner,2001,1.12089
ner,2002,2.95428
ner,2003,1.17107
ner,2004,1.34152
ner,2005,1.03519
ner,2006,4.08861
ner,2007,6.50116
ner,2008,6.54038
ner,2009,2.92272
ner,2010,5.1971
ner,2011,0.21107
ner,2012,7.49299
ner,2013,3.37376
ner,2014,1.10185
ner,2015,2.13387
ner,2016,1.90772
ner,2017,1.04337
ner,2018,1.77815
ner,2019,1.71226
ner,2020,0.49975
nga,1977,0.82645
nga,1978,5.04488
nga,1979,7.08065
nga,1980,6.60714
nga,1981,4.84266
nga,1982,3.65497
nga,1983,3.67698
nga,1984,4.06627
nga,1985,5.46099
nga,1986,1.11617
nga,1987,0.53333
nga,1988,2.54545
nga,1989,0.22146
nga,1990,0.28435
nga,1991,0.74465
nga,1992,1.11874
nga,1993,0.94899
nga,1994,0.42903
nga,1995,0.59882
nga,1996,0.27164
nga,1997,0.42887
nga,1998,0.42431
nga,1999,0.84572
nga,2000,0.84976
nga,2001,0.84994
nga,2002,0.85012
nga,2003,0.11297
nga,2004,0.16602
nga,2005,0.64247
nga,2006,0.55321
nga,2007,1.24239
nga,2008,0.67478
nga,2009,0.39852
nga,2010,0.48155
nga,2011,0.52042
nga,2012,0.54226
nga,2013,1.0891
nga,2014,1.82275
nga,2015,9.38819
nga,2016,8.75373
nga,2017,7.17635
nga,2018,15.86273
nga,2019,16.31275
nga,2020,23.78752
nic,1977,0.12034
nic,1978,0.40431
nic,1979,0.35524
nic,1980,0.45045
nic,1981,0.44346
nic,1982,0.4902
nic,1983,0.43384
nic,1984,0.41322
nic,1985,0.50891
nic,1986,0.67797
nic,1987,0.67797
nic,1988,0
nic,1989,0
nic,1990,0
nic,1991,0
nic,1992,0
nic,1993,0
nic,1994,1.32681
nic,1995,1.62129
nic,1996,1.33388
nic,1997,1.32615
nic,1998,1.13431
nic,1999,0.94539
nic,2000,1.05367
nic,2001,0.87455
nic,2002,0.68249
nic,2003,0.58914
nic,2004,0.53004
nic,2005,0.52761
nic,2006,0.74675
nic,2007,0.70289
nic,2008,0.55213
nic,2009,0.66603
nic,2010,0.52509
nic,2011,0.39534
nic,2012,0.45354
nic,2013,0.44968
nic,2014,0.46068
nic,2015,0.4787
nic,2016,0.43756
nic,2017,0.39805
nic,2018,0.46935
nic,2019,0.4661
nic,2020,0.68907
nld,1967,1.00686
nld,1968,0.9236
nld,1969,0.7766
nld,1970,1.00152
nld,1971,0.99217
nld,1972,0.97424
nld,1973,1.16858
nld,1974,1.02589
nld,1975,1.13474
nld,1976,1.33028
nld,1977,1.38367
nld,1978,1.58836
nld,1979,1.42597
nld,1980,1.15115
nld,1981,1.34909
nld,1982,0.86206
nld,1983,0.89661
nld,1984,1.12946
nld,1985,1.27239
nld,1986,1.22448
nld,1987,1.11615
nld,1988,0.85394
nld,1989,0.84628
nld,1990,0.73464
nld,1991,0.66318
nld,1992,0.62202
nld,1993,0.8917
nld,1994,0.72113
nld,1995,1.1442
nld,1996,1.49345
nld,1997,1.39731
nld,1998,1.28886
nld,1999,1.69584
nld,2000,1.88369
nld,2001,2.00634
nld,2002,1.95321
nld,2003,1.70118
nld,2004,6.06525
nld,2005,6.0881
nld,2006,6.07038
nld,2007,6.06481
nld,2008,6.09747
nld,2009,6.08106
nld,2010,7.99666
nld,2011,6.64565
nld,2012,5.48315
nld,2013,5.49912
nld,2014,4.68064
nld,2015,3.90444
nld,2016,3.79658
nld,2017,3.79442
nld,2018,3.65227
nld,2019,3.68687
nld,2020,3.19445
nld_curacao,2011,0.40423
nld_curacao,2012,0.34793
nld_curacao,2013,0.30563
nld_curacao,2014,0.32362
nld_curacao,2015,0.56221
nld_curacao,2016,0.69349
nld_curacao,2017,1.1827
nld_curacao,2018,1.1454
nld_curacao,2019,1.19806
nld_curacao,2020,1.8029
nor,1975,0.37141
nor,1976,0.40747
nor,1977,0.44846
nor,1978,0.41046
nor,1979,0.38959
nor,1980,0.39453
nor,1981,0.37298
nor,1982,0.40437
nor,1983,0.39728
nor,1984,0.40117
nor,1985,0.44501
nor,1986,0.50791
nor,1987,0.52139
nor,1988,0.4506
nor,1989,0.38856
nor,1990,0.40025
nor,1991,0.40177
nor,1992,4.47164
nor,1993,4.39445
nor,1994,3.9672
nor,1995,3.59649
nor,1996,4.46369
nor,1997,2.98169
nor,1998,3.36002
nor,1999,4.17725
nor,2000,3.01787
nor,2001,2.88494
nor,2002,3.82761
nor,2003,4.33571
nor,2004,3.63002
nor,2005,4.12987
nor,2006,4.56225
nor,2007,5.21909
nor,2008,5.6776
nor,2009,5.37313
nor,2010,4.27687
nor,2011,6.06311
nor,2012,4.74854
nor,2013,5.75449
nor,2014,5.54996
nor,2015,6.94428
nor,2016,8.35548
nor,2017,8.58648
nor,2018,11.00706
nor,2019,8.08436
nor,2020,10.07471
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,0
npl,1982,0
npl,1983,0
npl,1984,0
npl,1985,0
npl,1986,0
npl,1987,0
npl,1988,0
npl,1989,0
npl,1990,0
npl,1991,0
npl,1992,0
npl,1993,0
npl,1994,0
npl,2002,0.03116
npl,2003,0.15164
npl,2004,0.03574
npl,2005,1.01551
npl,2006,0.4161
npl,2007,0.61195
npl,2008,0.10017
npl,2009,0.21264
npl,2010,0.05856
npl,2011,0.19106
npl,2012,0.13368
npl,2013,0.19504
npl,2014,0.26393
npl,2015,1.28575
npl,2016,0.91319
npl,2017,1.23404
npl,2018,2.44545
npl,2019,0.96238
npl,2020,0.89912
npl,2021,1.51096
nru,2008,0
nru,2009,0
nru,2010,0
nru,2011,0
nru,2012,0
nru,2013,0
nru,2014,0
nru,2015,0
nru,2016,0
nru,2017,0
nru,2018,0
nzl,2000,2.90517
nzl,2001,2.69273
nzl,2002,2.84379
nzl,2003,2.88758
nzl,2004,2.91916
nzl,2005,2.97057
nzl,2006,2.87015
nzl,2007,2.57337
nzl,2008,2.44899
nzl,2009,3.41587
nzl,2010,3.24724
nzl,2011,3.61354
nzl,2012,3.7882
nzl,2013,4.42813
nzl,2014,3.17084
nzl,2015,3.13129
nzl,2016,3.31278
nzl,2019,3.09
nzl,2020,3.70694
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,1.09612
omn,1997,2.23214
omn,1998,2.13862
omn,1999,2.08081
omn,2000,2.81098
omn,2001,0.42918
omn,2002,0.42918
omn,2003,0.39683
omn,2004,0.35336
omn,2005,0.55402
omn,2006,0.39683
omn,2007,0.46368
omn,2008,0.8547
omn,2009,1.44462
omn,2010,1.43885
omn,2011,1.45611
omn,2012,1.54867
omn,2013,1.58402
omn,2014,1.54781
omn,2015,1.21293
omn,2016,1.14028
omn,2017,0.96738
omn,2018,0.85182
omn,2019,0.84956
omn,2020,1.79871
pak,1976,0.84064
pak,1977,0.35807
pak,1978,0.68165
pak,1979,1.09503
pak,1980,1.7746
pak,1981,1.91553
pak,1982,1.10874
pak,1983,0.57755
pak,1984,0.52968
pak,1985,0.88379
pak,1986,0.48938
pak,1987,0.97605
pak,1988,0.50488
pak,1989,0.50135
pak,1990,1.1797
pak,1991,0.69704
pak,1992,0.35149
pak,1993,1.26326
pak,1994,1.16957
pak,1995,0.76117
pak,1996,1.95887
pak,1997,2.49264
pak,1998,1.3245
pak,1999,1.20301
pak,2000,1.1194
pak,2001,2.04513
pak,2002,1.46751
pak,2003,1.15686
pak,2004,2.14857
pak,2005,2.15611
pak,2006,2.41727
pak,2007,2.76288
pak,2008,3.01247
pak,2009,3.68966
pak,2010,1.42966
pak,2011,3.05583
pak,2012,1.45852
pak,2013,2.88149
pak,2014,3.35224
pak,2015,2.74716
pak,2016,3.46589
pak,2017,3.16034
pak,2018,3.13507
pak,2019,3.47521
pak,2020,2.55931
pak,2021,2.30438
pan,1977,0.04985
pan,1978,0.22599
pan,1979,0.10724
pan,1980,8.20689
pan,1981,7.67252
pan,1982,6.08468
pan,1983,7.42181
pan,1984,4.87668
pan,1985,6.78411
pan,1986,9.38955
pan,1987,8.13206
pan,1988,4.04516
pan,1989,4.28717
pan,1990,3.12986
pan,1991,4.59883
pan,1992,4.73976
pan,1993,4.37697
pan,1994,4.29395
pan,1995,5.24135
pan,1996,5.60296
pan,1997,5.51736
pan,1998,8.67155
pan,1999,9.57658
pan,2000,9.15356
pan,2001,8.07771
pan,2002,13.34529
pan,2003,12.8386
pan,2004,9.96746
pan,2005,7.21799
pan,2006,7.96934
pan,2007,9.94899
pan,2008,10.37714
pan,2009,7.41428
pan,2010,9.136
pan,2011,9.69723
pan,2012,12.44433
pan,2013,11.21893
pan,2014,9.70134
pan,2015,12.3897
pan,2016,12.18816
pan,2017,11.12144
pan,2018,9.85289
pan,2019,9.63984
pan,2020,14.66711
per,1977,3.91915
per,1978,3.15835
per,1979,1.46539
per,1980,3.24657
per,1981,3.50649
per,1982,3.57143
per,1983,2.95359
per,1984,0.59693
per,1985,19.85612
per,1986,11.61664
per,1987,20.8099
per,1988,16.76271
per,1989,16.10163
per,1990,10.37613
per,1991,9.0566
per,1992,16.80108
per,1993,10.21807
per,1994,13.33323
per,1995,8.95123
per,1996,9.19114
per,1997,8.80073
per,1998,20.93348
per,1999,10.03167
per,2000,9.97989
per,2001,11.0975
per,2002,8.99067
per,2003,6.25109
per,2004,4.9229
per,2005,6.18596
per,2006,5.79125
per,2007,11.556
per,2008,8.33016
per,2009,9.26903
per,2010,6.86707
per,2011,8.33731
per,2012,10.08628
per,2013,9.06967
per,2014,10.75127
per,2015,12.01536
per,2016,10.38095
per,2017,17.97916
per,2018,3.202
per,2019,2.27929
per,2020,7.19726
phl,1977,0
phl,1978,0
phl,1979,0
phl,1980,0
phl,1981,0
phl,1982,0
phl,1983,0
phl,1984,0.24361
phl,1985,0.17897
phl,1986,0.24476
phl,1987,0.29851
phl,1988,0.53875
phl,1989,0.52713
phl,1990,0.43157
phl,1991,0.54735
phl,1992,0.48503
phl,1993,0.44939
phl,1994,0.14775
phl,1995,0.66324
phl,1996,0.21627
phl,1997,0.15855
phl,1998,0.32098
phl,1999,1.52628
phl,2000,1.6373
phl,2001,1.05627
phl,2002,0.78924
phl,2003,0.88246
phl,2004,0.81566
phl,2005,1.24111
phl,2006,1.55605
phl,2007,1.18319
phl,2008,1.22104
phl,2009,1.53621
phl,2010,1.02955
phl,2011,0.94518
phl,2012,0.856
phl,2013,0.79469
phl,2014,1.25048
phl,2015,1.8333
phl,2016,1.50912
phl,2017,0.92619
phl,2018,0.9524
phl,2019,0.78445
phl,2020,0.51993
phl,2021,0.87203
plw,2005,0.6941
plw,2006,0.74129
plw,2007,0.70885
plw,2008,0.61213
plw,2009,0.63794
plw,2010,0.66577
plw,2011,0.55235
plw,2012,0.51007
plw,2013,0.53104
plw,2014,0.48814
plw,2015,0.43032
plw,2016,0.48402
plw,2017,0.59987
png,1976,0.45772
png,1977,1.03313
png,1978,1.46808
png,1979,0.90588
png,1980,0.96669
png,1981,0.54618
png,1982,0.56842
png,1983,0.69651
png,1984,0.86423
png,1985,1.4367
png,1986,1.30696
png,1987,1.04204
png,1988,0.86804
png,1989,0.63816
png,1990,0.45804
png,1991,0.59839
png,1992,0.79023
png,1993,0.92019
png,1994,1.76268
png,1995,1.20195
png,1996,3.12896
png,1997,3.86464
png,1998,2.21832
png,1999,3.79994
png,2000,1.84666
png,2001,1.84267
png,2002,1.51961
png,2003,5.19485
png,2004,7.2757
png,2005,5.13448
png,2006,1.54775
png,2007,5.43963
png,2008,3.93707
png,2009,6.33751
png,2010,2.40354
png,2011,4.6953
png,2012,2.60234
png,2013,3.50996
png,2014,7.88634
png,2015,4.71198
png,2016,4.59129
png,2017,4.58769
png,2018,29.98633
pol,1976,5.48305
pol,1977,4.93141
pol,1978,4.66583
pol,1979,4.5571
pol,1980,4.81665
pol,1981,5.48876
pol,1982,4.66341
pol,1983,4.48241
pol,1984,4.35796
pol,1985,4.19677
pol,1986,4.22829
pol,1987,4.10199
pol,1988,3.96845
pol,1989,4.27366
pol,1990,3.95
pol,1991,3.92731
pol,1992,3.16572
pol,1993,3.58724
pol,1994,3.299
pol,1995,8.27166
pol,1996,7.52064
pol,1997,10.38845
pol,1998,13.93616
pol,1999,8.61454
pol,2000,3.00665
pol,2001,3.66016
pol,2002,3.47748
pol,2003,3.39832
pol,2004,1.82036
pol,2005,1.9673
pol,2006,1.67221
pol,2007,1.77684
pol,2008,2.25347
pol,2009,2.05993
pol,2010,2.64501
pol,2011,2.72281
pol,2012,2.44658
pol,2013,2.45272
pol,2014,2.1963
pol,2015,2.50017
pol,2016,2.36492
pol,2017,2.39683
pol,2018,2.07572
pol,2019,2.07544
pol,2020,2.35956
prt,1975,2.49775
prt,1976,1.96345
prt,1977,1.36269
prt,1978,1.63605
prt,1979,1.25489
prt,1980,1.17796
prt,1981,1.13434
prt,1982,1.12691
prt,1983,1.30171
prt,1984,0.99154
prt,1985,0.85554
prt,1986,0.71801
prt,1987,0.65005
prt,1988,0.84307
prt,1989,0.7585
prt,1990,0.68875
prt,1991,1.07086
prt,1992,0.52332
prt,1993,2.82565
prt,1994,2.99307
prt,1995,4.3718
prt,1996,3.5598
prt,1997,3.28647
prt,1998,2.85305
prt,1999,6.9032
prt,2000,7.5762
prt,2001,3.20327
prt,2002,3.12261
prt,2003,3.01817
prt,2004,3.31391
prt,2005,2.92861
prt,2006,2.72199
prt,2007,3.2614
prt,2008,3.26596
prt,2009,2.58475
prt,2010,2.27167
prt,2011,2.10376
prt,2012,2.71201
prt,2013,2.12249
prt,2014,1.85083
prt,2015,1.83937
prt,2016,1.69863
prt,2017,1.50869
prt,2018,1.61488
prt,2019,1.64732
prt,2020,2.46001
prt,2021,2.18819
pry,1975,1.75953
pry,1976,1.75439
pry,1977,0.31797
pry,1978,0.12788
pry,1979,0.23238
pry,1980,0.18293
pry,1981,0
pry,1982,0
pry,1983,0.07246
pry,1984,0
pry,1985,0
pry,1986,0
pry,1987,0
pry,1988,0.06759
pry,1989,0.07597
pry,1990,0
pry,1991,0
pry,1992,0
pry,1994,3.16753
pry,1995,10.37873
pry,1996,11.91956
pry,1997,16.03376
pry,1998,19.55848
pry,1999,11.92706
pry,2000,13.39179
pry,2001,11.66876
pry,2002,11.17227
pry,2003,9.58782
pry,2004,11.37534
pry,2005,9.45357
pry,2006,8.73566
pry,2007,6.664
pry,2008,4.83204
pry,2009,4.47069
pry,2010,3.83461
pry,2011,3.67295
pry,2012,2.74454
pry,2013,2.49935
pry,2014,3.06972
pry,2015,3.00212
pry,2016,2.82728
pry,2017,2.55069
pry,2018,2.42034
pry,2019,2.45353
pry,2020,3.37673
pse,1998,0
pse,1999,0
pse,2000,0.00912
pse,2004,0.0008
pse,2005,0.00266
pse,2006,0.02673
pse,2007,0.01737
pse,2008,0.01949
pse,2009,0.01423
pse,2010,0.99281
pse,2011,0.00564
pse,2012,0.01238
pse,2013,0.01805
pse,2014,0.01924
pse,2015,0.01908
pse,2016,0.00677
pse,2017,0.01437
pse,2018,0.01506
pse,2019,0.02917
pse,2020,0.04084
pyf,2002,0.38976
pyf,2003,0.37865
pyf,2004,0.99813
pyf,2005,1.77876
pyf,2006,1.22717
pyf,2007,1.58107
pyf,2008,0.6132
pyf,2009,0.62284
pyf,2010,0.82964
pyf,2011,0.78215
pyf,2012,0.94807
pyf,2013,1.29197
pyf,2014,2.13318
pyf,2015,0.8519
pyf,2016,0.87942
qat,2011,4.97901
qat,2012,6.21037
qat,2013,6.74616
qat,2014,6.38151
qat,2015,3.68756
qat,2016,3.41606
qat,2017,2.33514
qat,2018,3.89103
qat,2019,4.84152
qat,2020,4.87536
rou,1971,3.64286
rou,1972,4.30189
rou,1973,4.43787
rou,1974,4.51074
rou,1975,3.82166
rou,1976,3.99606
rou,1977,4.91968
rou,1978,4.75921
rou,1979,4.42169
rou,1980,4.17686
rou,1981,4.77626
rou,1982,5.41818
rou,1983,4.60798
rou,1984,5.5119
rou,1985,5.34853
rou,1986,5.55066
rou,1987,5.28571
rou,1988,5.56471
rou,1989,5.55156
rou,1990,5.60656
rou,1991,3.64706
rou,1992,2.29135
rou,1993,3.62954
rou,1994,6.57769
rou,1995,5.32269
rou,1996,4.70738
rou,1997,4.92547
rou,1998,5.10511
rou,1999,4.05797
rou,2000,7.43473
rou,2001,6.3654
rou,2002,4.27386
rou,2003,3.21429
rou,2004,2.67237
rou,2005,1.37155
rou,2006,1.13625
rou,2007,4.43737
rou,2008,3.24038
rou,2009,1.98667
rou,2010,1.59427
rou,2011,2.6974
rou,2012,3.71364
rou,2013,2.52294
rou,2014,1.97745
rou,2015,1.82788
rou,2016,1.71314
rou,2017,1.47434
rou,2018,1.55882
rou,2019,1.54925
rou,2020,1.66687
rus,1994,1.08882
rus,1995,0.64132
rus,1996,0.63442
rus,1997,1.00812
rus,1998,0.84902
rus,1999,1.10645
rus,2000,1.18792
rus,2001,1.57797
rus,2002,1.68043
rus,2003,1.75931
rus,2004,2.22728
rus,2005,2.47218
rus,2006,2.7026
rus,2007,3.54115
rus,2008,3.12042
rus,2009,3.06753
rus,2010,3.01599
rus,2011,2.47547
rus,2012,2.80228
rus,2013,3.17159
rus,2014,3.03017
rus,2015,3.52436
rus,2016,3.06898
rus,2017,2.46148
rus,2018,2.84464
rus,2019,2.3802
rus,2020,3.37578
rwa,2010,4.56117
rwa,2011,3.04302
rwa,2012,2.47477
rwa,2013,2.92068
rwa,2014,2.62825
rwa,2015,1.48015
rwa,2016,1.2221
rwa,2017,1.44063
rwa,2018,1.478
rwa,2019,1.45902
rwa,2020,2.50032
sau,1971,0
sau,1972,0
sau,1973,0
