geo,time,bx_trf_pwkr_dt_gd_zs
cpv,2000,16.64626
cpv,2001,14.37845
cpv,2002,13.69165
cpv,2003,13.32307
cpv,2004,12.27151
cpv,2005,14.06336
cpv,2006,12.32731
cpv,2007,9.16775
cpv,2008,8.66445
cpv,2009,7.92259
cpv,2010,7.86571
cpv,2011,9.47926
cpv,2012,10.1601
cpv,2013,9.50668
cpv,2014,10.591
cpv,2015,12.58163
cpv,2016,12.7104
cpv,2017,12.24622
cpv,2018,11.9251
cpv,2019,12.17578
cpv,2020,14.42746
cri,1977,0.0651
cri,1978,0.08231
cri,1979,0.06691
cri,1980,0.08486
cri,1981,0.09147
cri,1982,0.21484
cri,1983,0.16843
cri,1984,0.17484
cri,1985,0.18371
cri,1986,0.17425
cri,1987,0.17428
cri,1988,0.1972
cri,1989,0.19044
cri,1990,0.2101
cri,1991,0.18621
cri,1992,0.16581
cri,1993,0.16696
cri,1994,0.16306
cri,1995,1.0649
cri,1996,1.11976
cri,1997,1.03134
cri,1998,0.93611
cri,1999,0.8873
cri,2000,0.90568
cri,2001,1.24212
cri,2002,1.51185
cri,2003,1.85783
cri,2004,1.71701
cri,2005,2.09747
cri,2006,2.25905
cri,2007,2.29841
cri,2008,1.96342
cri,2009,1.66882
cri,2010,1.40921
cri,2011,1.21653
cri,2012,1.19061
cri,2013,1.17057
cri,2014,1.1418
cri,2015,0.97798
cri,2016,0.92685
cri,2017,0.92598
cri,2018,0.85471
cri,2019,0.86367
cri,2020,0.84853
cym,2006,0
cym,2007,0
cym,2008,0
cym,2009,0
cym,2010,0
cym,2011,0
cym,2012,0
cym,2013,0
cym,2014,0
cym,2015,0
cym,2016,0.27513
cym,2017,0.30165
cym,2018,0.25814
cym,2019,0.23836
cym,2020,0.25303
cyp,1976,5.49724
cyp,1977,6.9351
cyp,1978,7.10961
cyp,1979,5.93287
cyp,1980,4.36507
cyp,1981,3.97847
cyp,1982,3.69225
cyp,1983,3.62123
cyp,1984,3.23016
cyp,1985,2.94206
cyp,1986,1.84833
cyp,1987,1.72242
cyp,1988,1.66783
cyp,1989,1.51071
cyp,1990,1.4056
cyp,1991,1.13813
cyp,1992,1.17464
cyp,1993,1.20499
cyp,1994,1.09443
cyp,1995,0.48955
cyp,1996,0.49265
cyp,1997,0.49933
cyp,1998,0.47108
cyp,1999,0.4737
cyp,2000,0.4505
cyp,2001,0.74871
cyp,2002,0.18091
cyp,2003,0.21869
cyp,2004,0.44682
cyp,2005,0.56863
cyp,2006,0.52066
cyp,2007,0.59317
cyp,2008,3.40683
cyp,2009,2.28716
cyp,2010,3.34883
cyp,2011,2.68637
cyp,2012,2.40654
cyp,2013,1.80328
cyp,2014,1.39522
cyp,2015,1.50107
cyp,2016,1.86878
cyp,2017,2.03079
cyp,2018,2.04207
cyp,2019,2.0777
cyp,2020,2.16877
cze,1993,0.33785
cze,1994,0.34275
cze,1995,0.3144
cze,1996,0.16394
cze,1997,0.11431
cze,1998,0.51767
cze,1999,0.47662
cze,2000,0.47545
cze,2001,0.37822
cze,2002,0.40472
cze,2003,0.49327
cze,2004,1.01983
cze,2005,0.97746
cze,2006,1.02599
cze,2007,0.96067
cze,2008,0.47904
cze,2009,0.5766
cze,2010,0.58787
cze,2011,0.60738
cze,2012,0.67468
cze,2013,0.82097
cze,2014,1.25539
cze,2015,1.42253
cze,2016,1.59288
cze,2017,1.63986
cze,2018,1.58104
cze,2019,1.5287
cze,2020,1.70555
deu,1971,0.08398
deu,1972,0.08201
deu,1973,0.07877
deu,1974,0.08026
deu,1975,0.08555
deu,1976,0.08658
deu,1977,0.0892
deu,1978,0.09877
deu,1979,0.09636
deu,1980,0.25047
deu,1981,0.26455
deu,1982,0.28739
deu,1983,0.27489
deu,1984,0.27147
deu,1985,0.27615
deu,1986,0.26562
deu,1987,0.27593
deu,1988,0.27362
deu,1989,0.26819
deu,1990,0.27522
deu,1991,0.25806
deu,1992,0.23083
deu,1993,0.21212
deu,1994,0.19994
deu,1995,0.1743
deu,1996,0.17335
deu,1997,0.17321
deu,1998,0.17454
deu,1999,0.17113
deu,2000,0.18499
deu,2001,0.19956
deu,2002,0.2239
deu,2003,0.22979
deu,2004,0.23151
deu,2005,0.2411
deu,2006,0.24991
deu,2007,0.28513
deu,2008,0.293
deu,2009,0.36188
deu,2010,0.37618
deu,2011,0.40906
deu,2012,0.41498
deu,2013,0.43912
deu,2014,0.43906
deu,2015,0.46397
deu,2016,0.43799
deu,2017,0.42506
deu,2018,0.4246
deu,2019,0.46989
deu,2020,0.46534
dji,1991,2.8376
dji,1992,2.74479
dji,1993,4.08444
dji,1994,2.75567
dji,1995,2.38876
dji,1996,2.21539
dji,1997,2.28239
dji,1998,2.32176
dji,1999,2.15697
dji,2000,2.22936
dji,2001,2.08688
dji,2002,2.53011
dji,2003,3.96561
dji,2004,3.71447
dji,2005,3.6478
dji,2006,3.70303
dji,2007,3.37773
dji,2008,3.03556
dji,2009,3.09468
dji,2010,2.89214
dji,2011,2.61146
dji,2012,2.45751
dji,2013,1.94766
dji,2014,1.71039
dji,2015,1.63413
dji,2016,1.54548
dji,2017,1.50187
dji,2018,1.98678
dji,2019,2.3901
dji,2020,1.89268
dma,1977,6.97579
dma,1978,10.15225
dma,1979,15.81308
dma,1980,11.81243
dma,1981,10.3523
dma,1982,8.37731
dma,1983,9.52717
dma,1984,9.894
dma,1985,9.28933
dma,1986,5.69961
dma,1987,7.75523
dma,1988,9.41586
dma,1989,7.22187
dma,1990,6.91171
dma,1991,2.25664
dma,1992,2.21058
dma,1993,5.59494
dma,1994,5.02515
dma,1995,3.94895
dma,1996,3.8002
dma,1997,3.77229
dma,1998,3.74378
dma,1999,3.91404
dma,2000,4.055
dma,2001,4.21588
dma,2002,4.33911
dma,2003,4.31236
dma,2004,5.4551
dma,2005,5.97722
dma,2006,5.65661
dma,2007,5.33554
dma,2008,4.95131
dma,2009,4.52662
dma,2010,4.63509
dma,2011,4.56466
dma,2012,4.78376
dma,2013,4.72633
dma,2014,9.70664
dma,2015,10.34296
dma,2016,7.6417
dma,2017,8.53177
dma,2018,7.65342
dma,2019,7.76831
dma,2020,13.47849
dnk,1992,0.3036
dnk,1993,0.31419
dnk,1994,0.28095
dnk,1995,0.28265
dnk,1996,0.36649
dnk,1997,0.49118
dnk,1998,0.4325
dnk,1999,0.45133
dnk,2000,0.40602
dnk,2001,0.42394
dnk,2002,0.43936
dnk,2003,0.43127
dnk,2004,0.42781
dnk,2005,0.25186
dnk,2006,0.26168
dnk,2007,0.25772
dnk,2008,0.29763
dnk,2009,0.31723
dnk,2010,0.28742
dnk,2011,0.33427
dnk,2012,0.36138
dnk,2013,0.39896
dnk,2014,0.42013
dnk,2015,0.41571
dnk,2016,0.39826
dnk,2017,0.39577
dnk,2018,0.39662
dnk,2019,0.41761
dnk,2020,0.41797
dom,1970,1.68967
dom,1971,0.87009
dom,1972,1.20761
dom,1973,1.02354
dom,1974,0.91602
dom,1975,0.77795
dom,1976,2.83437
dom,1977,2.69451
dom,1978,2.77966
dom,1979,2.93337
dom,1980,2.70806
dom,1981,2.4189
dom,1982,2.29818
dom,1983,2.11483
dom,1984,1.76816
dom,1985,4.79722
dom,1986,3.68168
dom,1987,4.68681
dom,1988,5.37371
dom,1989,4.49407
dom,1990,4.4503
dom,1991,3.35386
dom,1992,2.98655
dom,1993,5.79541
dom,1994,5.44565
dom,1995,5.04407
dom,1996,5.27747
dom,1997,5.70601
dom,1998,6.48664
dom,1999,7.36833
dom,2000,7.5653
dom,2001,7.74087
dom,2002,8.08586
dom,2003,10.86475
dom,2004,11.20489
dom,2005,7.60029
dom,2006,8.0618
dom,2007,7.72653
dom,2008,7.49233
dom,2009,7.07548
dom,2010,7.21683
dom,2011,7.3078
dom,2012,7.02372
dom,2013,7.15594
dom,2014,7.16047
dom,2015,7.30164
dom,2016,7.27616
dom,2017,7.72245
dom,2018,7.96876
dom,2019,8.34326
dom,2020,10.5671
dza,1970,4.33845
dza,1971,4.6876
dza,1972,3.35463
dza,1973,2.58388
dza,1974,1.52914
dza,1975,1.70974
dza,1976,1.43837
dza,1977,1.66413
dza,1978,1.49064
dza,1979,1.25438
dza,1980,0.95876
dza,1981,1.00792
dza,1982,1.12151
dza,1983,0.80326
dza,1984,0.61268
dza,1985,0.54023
dza,1986,0.56208
dza,1987,0.72963
dza,1988,0.6414
dza,1989,0.62012
dza,1990,0.5673
dza,1991,2.82179
dza,1992,2.89565
dza,1993,2.28248
dza,1994,3.27902
dza,1995,2.68172
dza,1996,1.87467
dza,1997,2.20019
dza,1998,2.19973
dza,1999,1.62416
dza,2000,1.44186
dza,2001,1.22386
dza,2002,1.88512
dza,2003,2.57869
dza,2004,2.88284
dza,2005,0.16473
dza,2006,0.1615
dza,2007,0.07335
dza,2008,0.0606
dza,2009,0.10957
dza,2010,0.12195
dza,2011,0.10143
dza,2012,0.10277
dza,2013,0.09993
dza,2014,1.14702
dza,2015,1.2034
dza,2016,1.24287
dza,2017,1.05345
dza,2018,1.13486
dza,2019,1.03968
dza,2020,1.17207
ecu,1976,0.0363
ecu,1986,0.01959
ecu,1987,0.02151
ecu,1988,0.01532
ecu,1989,0.0072
ecu,1990,0.33466
ecu,1991,0.32963
ecu,1992,0.4145
ecu,1993,1.07146
ecu,1994,1.21641
ecu,1995,1.58033
ecu,1996,1.93829
ecu,1997,2.29997
ecu,1998,2.85442
ecu,1999,5.54597
ecu,2000,7.21474
ecu,2001,5.8057
ecu,2002,5.03704
ecu,2003,5.03633
ecu,2004,5.02312
ecu,2005,5.9267
ecu,2006,6.26855
ecu,2007,6.55064
ecu,2008,5.00081
ecu,2009,4.38652
ecu,2010,3.73663
ecu,2011,3.38132
ecu,2012,2.81631
ecu,2013,2.58469
ecu,2014,2.43049
ecu,2015,2.40462
ecu,2016,2.61371
ecu,2017,2.73172
ecu,2018,2.82542
ecu,2019,2.99949
ecu,2020,3.38403
egy,1977,6.44176
egy,1978,11.97227
egy,1979,12.28358
egy,1980,12.44122
egy,1981,9.85205
egy,1982,8.81984
egy,1983,11.83824
egy,1984,11.66493
egy,1985,8.22388
egy,1986,6.07498
egy,1987,8.90923
egy,1988,10.77632
egy,1989,8.28411
egy,1990,9.96652
egy,1991,10.8431
egy,1992,14.58334
egy,1993,12.16008
egy,1994,7.07542
egy,1995,5.36243
egy,1996,4.59413
egy,1997,4.71336
egy,1998,3.97271
egy,1999,3.56661
egy,2000,2.85661
egy,2001,3.01123
egy,2002,3.39781
egy,2003,3.68783
egy,2004,4.24041
egy,2005,5.59962
egy,2006,4.96109
egy,2007,5.86931
egy,2008,5.3397
egy,2009,3.77992
egy,2010,5.68677
egy,2011,6.06988
egy,2012,6.89189
egy,2013,6.18273
egy,2014,6.40402
egy,2015,5.56383
egy,2016,5.59208
egy,2017,10.49379
egy,2018,10.21801
egy,2019,8.83639
egy,2020,8.10477
eri,1998,0.35977
eri,1999,0.52749
eri,2000,0.46502
eri,2005,0
eri,2006,0
eri,2007,0
eri,2008,0
eri,2009,0
eri,2010,0
eri,2011,0
esp,1975,1.22305
esp,1976,1.16464
esp,1977,1.10461
esp,1978,1.08
esp,1979,0.88345
esp,1980,0.93997
esp,1981,0.89532
esp,1982,0.80693
esp,1983,0.78855
esp,1984,0.7128
esp,1985,0.68282
esp,1986,0.57022
esp,1987,0.49684
esp,1988,0.47595
esp,1989,0.44872
esp,1990,0.40732
esp,1991,0.37013
esp,1992,0.41789
esp,1993,0.44213
esp,1994,0.49595
esp,1995,0.44965
esp,1996,0.45521
esp,1997,0.49136
esp,1998,0.52541
esp,1999,0.10002
esp,2000,0.1084
esp,2001,0.11144
esp,2002,0.10516
esp,2003,0.09921
esp,2004,0.0946
esp,2005,0.0984
esp,2006,0.10168
esp,2007,0.11374
esp,2008,0.11278
esp,2009,0.10222
esp,2010,0.11222
esp,2011,0.11577
esp,2012,0.15806
esp,2013,0.22402
esp,2014,0.22829
esp,2015,0.2236
esp,2016,0.21349
esp,2017,0.22893
esp,2018,0.23446
esp,2019,0.23061
esp,2020,0.23382
est,1995,0.02851
est,1996,0.0352
est,1997,0.03371
est,1998,0.0466
est,1999,0.04021
est,2000,0.07127
est,2001,0.1762
est,2002,0.25989
est,2003,0.51861
est,2004,1.37395
est,2005,1.80487
est,2006,2.3036
est,2007,1.69843
est,2008,1.71036
est,2009,1.73204
est,2010,1.829
est,2011,1.8896
est,2012,2.00127
est,2013,2.24877
est,2014,2.04221
est,2015,1.99767
est,2016,2.02088
est,2017,1.87596
est,2018,1.87082
est,2019,1.74555
est,2020,1.65287
eth,1981,0.14312
eth,1982,0.13225
eth,1983,0.12856
eth,1984,0.14201
eth,1985,0.14981
eth,1986,0.13784
eth,1987,0.08122
eth,1988,0.10362
eth,1989,0.05641
eth,1990,0.04285
eth,1991,0.07248
eth,1992,0.14313
eth,1993,0.20814
eth,1994,0.35545
eth,1995,0.35699
eth,1996,0.18732
eth,1997,0.10749
eth,1998,0.34935
eth,1999,0.438
eth,2000,0.64494
eth,2001,0.22249
eth,2002,0.42017
eth,2003,0.53887
eth,2004,1.32011
eth,2005,1.39922
eth,2006,1.12659
eth,2007,1.81574
eth,2008,1.42867
eth,2009,0.80648
eth,2010,1.45703
eth,2011,1.6848
eth,2012,1.44158
eth,2013,1.7483
eth,2014,3.23018
eth,2015,1.68292
eth,2016,1.0394
eth,2017,0.48108
eth,2018,0.51777
eth,2019,0.50006
eth,2020,0.37539
fin,1975,0.06282
fin,1976,0.07475
fin,1977,0.13942
fin,1978,0.1806
fin,1979,0.20565
fin,1980,0.19807
fin,1981,0.18258
fin,1982,0.2037
fin,1983,0.19064
fin,1984,0.09343
fin,1985,0.09104
fin,1986,0.1007
fin,1987,0.08488
fin,1988,0.09656
fin,1989,0.05953
fin,1990,0.04446
fin,1991,0.07919
fin,1992,0.09163
fin,1993,0.08637
fin,1994,0.06476
fin,1995,0.05534
fin,1996,0.11009
fin,1997,0.18537
fin,1998,0.28008
fin,1999,0.32796
fin,2000,0.37512
fin,2001,0.37884
fin,2002,0.33984
fin,2003,0.30666
fin,2004,0.33771
fin,2005,0.33788
fin,2006,0.32926
fin,2007,0.31436
fin,2008,0.33571
fin,2009,0.34153
fin,2010,0.35835
fin,2011,0.27433
fin,2012,0.33378
fin,2013,0.39549
fin,2014,0.38875
fin,2015,0.36899
fin,2016,0.35759
fin,2017,0.35529
fin,2018,0.30504
fin,2019,0.29689
fin,2020,0.30146
fji,1979,0.35201
fji,1980,0.40665
fji,1981,0.75282
fji,1982,0.67717
fji,1983,0.71089
fji,1984,0.90097
fji,1985,2.42337
fji,1986,2.3056
fji,1987,2.29328
fji,1988,2.04088
fji,1989,1.94377
fji,1990,1.6414
fji,1991,1.38594
fji,1992,1.48056
fji,1993,1.59765
fji,1994,1.62356
fji,1995,1.66007
fji,1996,1.56668
fji,1997,1.65697
fji,1998,1.56491
fji,1999,1.19817
fji,2000,2.58016
fji,2001,4.6951
fji,2002,5.42208
fji,2003,5.37626
fji,2004,6.37519
fji,2005,6.82144
fji,2006,6.65018
fji,2007,5.42319
fji,2008,4.1632
fji,2009,5.95888
fji,2010,5.59244
fji,2011,4.25369
fji,2012,4.79877
fji,2013,4.85831
fji,2014,4.5495
fji,2015,5.38932
