geo,time,sp_rur_totl
pyf,1991,86355
pyf,1992,88352
pyf,1993,90316
pyf,1994,92359
pyf,1995,94559
pyf,1996,96948
pyf,1997,99169
pyf,1998,101413
pyf,1999,103638
pyf,2000,105787
pyf,2001,107850
pyf,2002,109828
pyf,2003,110580
pyf,2004,110510
pyf,2005,110196
pyf,2006,109618
pyf,2007,108804
pyf,2008,107828
pyf,2009,106787
pyf,2010,105735
pyf,2011,104701
pyf,2012,103673
pyf,2013,103853
pyf,2014,104248
pyf,2015,104651
pyf,2016,105069
pyf,2017,105517
pyf,2018,105977
pyf,2019,106416
pyf,2020,106814
qat,1960,6977
qat,1961,7358
qat,1962,7820
qat,1963,8332
qat,1964,8932
qat,1965,9532
qat,1966,10123
qat,1967,10711
qat,1968,11326
qat,1969,12002
qat,1970,12755
qat,1971,13613
qat,1972,14776
qat,1973,15988
qat,1974,17157
qat,1975,18224
qat,1976,19135
qat,1977,19946
qat,1978,20855
qat,1979,22138
qat,1980,23787
qat,1981,26004
qat,1982,28657
qat,1983,31514
qat,1984,34277
qat,1985,36718
qat,1986,38183
qat,1987,37757
qat,1988,36948
qat,1989,35795
qat,1990,34358
qat,1991,32697
qat,1992,30898
qat,1993,29071
qat,1994,27309
qat,1995,25683
qat,1996,24266
qat,1997,23238
qat,1998,22680
qat,1999,22220
qat,2000,21856
qat,2001,21489
qat,2002,21200
qat,2003,21354
qat,2004,21922
qat,2005,22535
qat,2006,23819
qat,2007,25380
qat,2008,26736
qat,2009,27538
qat,2010,27826
qat,2011,28461
qat,2012,28615
qat,2013,28389
qat,2014,27838
qat,2015,27068
qat,2016,26146
qat,2017,25122
qat,2018,24062
qat,2019,22996
qat,2020,22040
rou,1960,12110087
rou,1961,12080581
rou,1962,12030313
rou,1963,11977238
rou,1964,11921130
rou,1965,11857243
rou,1966,11847286
rou,1967,11948119
rou,1968,12012953
rou,1969,12041101
rou,1970,12085640
rou,1971,12109565
rou,1972,12122296
rou,1973,12121991
rou,1974,12128723
rou,1975,12173328
rou,1976,12211371
rou,1977,12196032
rou,1978,12150355
rou,1979,12070684
rou,1980,11976387
rou,1981,11896080
rou,1982,11800888
rou,1983,11684072
rou,1984,11563433
rou,1985,11448111
rou,1986,11336893
rou,1987,11228468
rou,1988,11116099
rou,1989,11000766
rou,1990,10854514
rou,1991,10596632
rou,1992,10433628
rou,1993,10454264
rou,1994,10473627
rou,1995,10487165
rou,1996,10491599
rou,1997,10495945
rou,1998,10508454
rou,1999,10526353
rou,2000,10547299
rou,2001,10434781
rou,2002,10261140
rou,2003,10158919
rou,2004,10073097
rou,2005,9983156
rou,2006,9896426
rou,2007,9723952
rou,2008,9536351
rou,2009,9430554
rou,2010,9348183
rou,2011,9275922
rou,2012,9231911
rou,2013,9205089
rou,2014,9178039
rou,2015,9137575
rou,2016,9082745
rou,2017,9023346
rou,2018,8958416
rou,2019,8894686
rou,2020,8821100
rus,1960,55475143
rus,1961,55009623
rus,1962,54530929
rus,1963,54036643
rus,1964,53529836
rus,1965,53013631
rus,1966,52200695
rus,1967,51383521
rus,1968,50561694
rus,1969,49741704
rus,1970,48939317
rus,1971,48162739
rus,1972,47384351
rus,1973,46607946
rus,1974,45831223
rus,1975,45054966
rus,1976,44336325
rus,1977,43620050
rus,1978,42902521
rus,1979,42367388
rus,1980,42049135
rus,1981,41712214
rus,1982,41358307
rus,1983,40990219
rus,1984,40686607
rus,1985,40391011
rus,1986,40068987
rus,1987,39738044
rus,1988,39385579
rus,1989,39296740
rus,1990,39368740
rus,1991,39489185
rus,1992,39533441
rus,1993,39518242
rus,1994,39512122
rus,1995,39509505
rus,1996,39459487
rus,1997,39400215
rus,1998,39340974
rus,1999,39226849
rus,2000,39068066
rus,2001,38908572
rus,2002,38737259
rus,2003,38515588
rus,2004,38295974
rus,2005,38085588
rus,2006,37896710
rus,2007,37767668
rus,2008,37686839
rus,2009,37635362
rus,2010,37587981
rus,2011,37552971
rus,2012,37531739
rus,2013,37508423
rus,2014,37465023
rus,2015,37393138
rus,2016,37292302
rus,2017,37147222
rus,2018,36938654
rus,2019,36697963
rus,2020,36380516
rwa,1960,2859250
rwa,1961,2918758
rwa,1962,2970202
rwa,1963,3019521
rwa,1964,3074899
rwa,1965,3142288
rwa,1966,3223950
rwa,1967,3318167
rwa,1968,3421614
rwa,1969,3529240
rwa,1970,3637341
rwa,1971,3742277
rwa,1972,3848029
rwa,1973,3956445
rwa,1974,4069890
rwa,1975,4190208
rwa,1976,4317664
rwa,1977,4451759
rwa,1978,4592683
rwa,1979,4746999
rwa,1980,4910026
rwa,1981,5074192
rwa,1982,5237697
rwa,1983,5410992
rwa,1984,5608413
rwa,1985,5836036
rwa,1986,6113377
rwa,1987,6427558
rwa,1988,6714646
rwa,1989,6888247
rwa,1990,6894117
rwa,1991,6694950
rwa,1992,6280802
rwa,1993,5805689
rwa,1994,5432265
rwa,1995,5262354
rwa,1996,5329181
rwa,1997,5619594
rwa,1998,6040647
rwa,1999,6446264
rwa,2000,6749506
rwa,2001,6928241
rwa,2002,7013253
rwa,2003,7110658
rwa,2004,7212814
rwa,2005,7345162
rwa,2006,7513480
rwa,2007,7704546
rwa,2008,7912505
rwa,2009,8126547
rwa,2010,8339277
rwa,2011,8549848
rwa,2012,8762238
rwa,2013,8979307
rwa,2014,9203070
rwa,2015,9435870
rwa,2016,9678594
rwa,2017,9929221
rwa,2018,10184677
rwa,2019,10440836
rwa,2020,10694380
sau,1960,2809492
sau,1961,2853083
sau,1962,2900469
sau,1963,2935254
sau,1964,2952688
sau,1965,2965804
sau,1966,2974004
sau,1967,2978624
sau,1968,2981944
sau,1969,2987271
sau,1970,2995876
sau,1971,3008343
sau,1972,3023429
sau,1973,3039695
sau,1974,3054330
sau,1975,3090290
sau,1976,3129208
sau,1977,3166447
sau,1978,3205818
sau,1979,3252645
sau,1980,3308668
sau,1981,3373908
sau,1982,3442477
sau,1983,3506478
sau,1984,3556755
sau,1985,3588440
sau,1986,3600278
sau,1987,3670787
sau,1988,3727283
sau,1989,3770876
sau,1990,3801466
sau,1991,3820317
sau,1992,3827942
sau,1993,3874886
sau,1994,3929044
sau,1995,3975654
sau,1996,4014237
sau,1997,4046970
sau,1998,4078723
sau,1999,4116453
sau,2000,4164177
sau,2001,4224203
sau,2002,4294776
sau,2003,4372309
sau,2004,4452117
sau,2005,4530075
sau,2006,4604703
sau,2007,4677534
sau,2008,4750805
sau,2009,4828873
sau,2010,4912830
sau,2011,5002798
sau,2012,5096278
sau,2013,5186985
sau,2014,5268189
sau,2015,5334913
sau,2016,5385287
sau,2017,5421312
sau,2018,5445017
sau,2019,5460690
sau,2020,5470303
sdn,1960,6733766
sdn,1961,6896808
sdn,1962,7064678
sdn,1963,7237348
sdn,1964,7414798
sdn,1965,7597269
sdn,1966,7784820
sdn,1967,7977445
sdn,1968,8174879
sdn,1969,8376836
sdn,1970,8582851
sdn,1971,8792454
sdn,1972,9005668
sdn,1973,9239852
sdn,1974,9533732
sdn,1975,9843666
sdn,1976,10170515
sdn,1977,10513212
sdn,1978,10869545
sdn,1979,11236567
sdn,1980,11611921
sdn,1981,11996858
sdn,1982,12391190
sdn,1983,12740961
sdn,1984,13009364
sdn,1985,13262683
sdn,1986,13494808
sdn,1987,13707988
sdn,1988,13915957
sdn,1989,14138102
sdn,1990,14383366
sdn,1991,14657436
sdn,1992,14948058
sdn,1993,15290319
sdn,1994,15828380
sdn,1995,16328524
sdn,1996,16781639
sdn,1997,17195815
sdn,1998,17589092
sdn,1999,17988339
sdn,2000,18412002
sdn,2001,18867051
sdn,2002,19346739
sdn,2003,19840480
sdn,2004,20332034
sdn,2005,20810453
sdn,2006,21272630
sdn,2007,21724978
sdn,2008,22177545
sdn,2009,22637497
sdn,2010,23114414
sdn,2011,23611109
sdn,2012,24124603
sdn,2013,24650654
sdn,2014,25183364
sdn,2015,25717183
sdn,2016,26251090
sdn,2017,26785833
sdn,2018,27320645
sdn,2019,27856005
sdn,2020,28391086
sen,1960,2469203
sen,1961,2516111
sen,1962,2563708
sen,1963,2612181
sen,1964,2661659
sen,1965,2712404
sen,1966,2764088
sen,1967,2816482
sen,1968,2869806
sen,1969,2924451
sen,1970,2980256
sen,1971,3039682
sen,1972,3100393
sen,1973,3160485
sen,1974,3217138
sen,1975,3268833
sen,1976,3319054
sen,1977,3382590
sen,1978,3445790
sen,1979,3512714
sen,1980,3586118
sen,1981,3666879
sen,1982,3754099
sen,1983,3846658
sen,1984,3942785
sen,1985,4041410
sen,1986,4141883
sen,1987,4244329
sen,1988,4350266
sen,1989,4473035
sen,1990,4598874
sen,1991,4727910
sen,1992,4859573
sen,1993,4991909
sen,1994,5121991
sen,1995,5248332
sen,1996,5370095
sen,1997,5488478
sen,1998,5605488
sen,1999,5724294
sen,2000,5847286
sen,2001,5975094
sen,2002,6107794
sen,2003,6230220
sen,2004,6344872
sen,2005,6463989
sen,2006,6587604
sen,2007,6715979
sen,2008,6849041
sen,2009,6986719
sen,2010,7128539
sen,2011,7274432
sen,2012,7424300
sen,2013,7577717
sen,2014,7734305
sen,2015,7892481
sen,2016,8052117
sen,2017,8212348
sen,2018,8372351
sen,2019,8530657
sen,2020,8686416
sgp,1960,0
sgp,1961,0
sgp,1962,0
sgp,1963,0
sgp,1964,0
sgp,1965,0
sgp,1966,0
sgp,1967,0
sgp,1968,0
sgp,1969,0
sgp,1970,0
sgp,1971,0
sgp,1972,0
sgp,1973,0
sgp,1974,0
sgp,1975,0
sgp,1976,0
sgp,1977,0
sgp,1978,0
sgp,1979,0
sgp,1980,0
sgp,1981,0
sgp,1982,0
sgp,1983,0
sgp,1984,0
sgp,1985,0
sgp,1986,0
sgp,1987,0
sgp,1988,0
sgp,1989,0
sgp,1990,0
sgp,1991,0
sgp,1992,0
sgp,1993,0
sgp,1994,0
sgp,1995,0
sgp,1996,0
sgp,1997,0
sgp,1998,0
sgp,1999,0
sgp,2000,0
sgp,2001,0
sgp,2002,0
sgp,2003,0
sgp,2004,0
sgp,2005,0
sgp,2006,0
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,0
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
sgp,2019,0
sgp,2020,0
slb,1960,111050
slb,1961,114056
slb,1962,117136
slb,1963,120314
slb,1964,123573
slb,1965,126903
slb,1966,130309
slb,1967,133798
slb,1968,137458
slb,1969,141406
slb,1970,145951
slb,1971,151278
slb,1972,157022
slb,1973,163095
slb,1974,169376
slb,1975,175753
slb,1976,182004
slb,1977,187963
slb,1978,193976
slb,1979,200033
slb,1980,206167
slb,1981,212371
slb,1982,218632
slb,1983,224886
slb,1984,231060
slb,1985,237120
slb,1986,243040
slb,1987,249259
slb,1988,255750
slb,1989,262373
slb,1990,269215
slb,1991,276289
slb,1992,283589
slb,1993,291081
slb,1994,298761
slb,1995,306592
slb,1996,314574
slb,1997,322710
slb,1998,330983
slb,1999,339361
slb,2000,347410
slb,2001,355265
slb,2002,363165
slb,2003,371019
slb,2004,378702
slb,2005,386122
slb,2006,393245
slb,2007,400134
slb,2008,407032
slb,2009,414263
slb,2010,422035
slb,2011,430467
slb,2012,439459
slb,2013,448876
slb,2014,458532
slb,2015,468272
slb,2016,478064
slb,2017,487924
slb,2018,497809
slb,2019,507657
slb,2020,517425
sle,1960,1915481
sle,1961,1931225
sle,1962,1947627
sle,1963,1964304
sle,1964,1980441
sle,1965,1997075
sle,1966,2014115
sle,1967,2031605
sle,1968,2049532
sle,1969,2068003
sle,1970,2086967
sle,1971,2106406
sle,1972,2126247
sle,1973,2146525
sle,1974,2167022
sle,1975,2194984
sle,1976,2229525
sle,1977,2265198
sle,1978,2301905
sle,1979,2339534
sle,1980,2378079
sle,1981,2416288
sle,1982,2454042
sle,1983,2493536
sle,1984,2537607
sle,1985,2587721
sle,1986,2650617
sle,1987,2723533
sle,1988,2793800
sle,1989,2849662
sle,1990,2883355
sle,1991,2892513
sle,1992,2881673
sle,1993,2859065
sle,1994,2836180
sle,1995,2822145
sle,1996,2817590
sle,1997,2822060
sle,1998,2841655
sle,1999,2883408
sle,2000,2951271
sle,2001,3048927
sle,2002,3172680
sle,2003,3310380
sle,2004,3445370
sle,2005,3561319
sle,2006,3654759
sle,2007,3732205
sle,2008,3798109
sle,2009,3859865
sle,2010,3922776
sle,2011,3987298
sle,2012,4051583
sle,2013,4115914
sle,2014,4179978
sle,2015,4243690
sle,2016,4307309
sle,2017,4370546
sle,2018,4432879
sle,2019,4493844
sle,2020,4553024
slv,1960,1705325
slv,1961,1749891
slv,1962,1798928
slv,1963,1849909
slv,1964,1902125
slv,1965,1955008
slv,1966,2008225
slv,1967,2061765
slv,1968,2115574
slv,1969,2169815
slv,1970,2224446
slv,1971,2279227
slv,1972,2318723
slv,1973,2357038
slv,1974,2393683
slv,1975,2428374
slv,1976,2461091
slv,1977,2491789
slv,1978,2519887
slv,1979,2544907
slv,1980,2566490
slv,1981,2584604
slv,1982,2599474
slv,1983,2611867
slv,1984,2622568
slv,1985,2632451
slv,1986,2641485
slv,1987,2649609
slv,1988,2657290
slv,1989,2665104
slv,1990,2673298
slv,1991,2682100
slv,1992,2691102
slv,1993,2667439
slv,1994,2630564
slv,1995,2589832
slv,1996,2545225
slv,1997,2497509
slv,1998,2446656
slv,1999,2433964
slv,2000,2419233
slv,2001,2402569
slv,2002,2384021
slv,2003,2364003
slv,2004,2342837
slv,2005,2321111
slv,2006,2298802
slv,2007,2272949
slv,2008,2227180
slv,2009,2181665
slv,2010,2136406
slv,2011,2091408
slv,2012,2046849
slv,2013,2002889
slv,2014,1959420
slv,2015,1916512
slv,2016,1874997
slv,2017,1834989
slv,2018,1796330
slv,2019,1758851
slv,2020,1722476
smr,1960,7890
smr,1961,7918
smr,1962,7948
smr,1963,7967
smr,1964,7985
smr,1965,7983
smr,1966,7975
smr,1967,7950
smr,1968,7903
smr,1969,7832
smr,1970,7728
smr,1971,7315
smr,1972,6879
smr,1973,6446
smr,1974,6034
smr,1975,5654
smr,1976,5310
smr,1977,4974
smr,1978,4650
smr,1979,4335
smr,1980,4027
smr,1981,3729
smr,1982,3442
smr,1983,3168
smr,1984,2910
smr,1985,2669
smr,1986,2445
smr,1987,2237
smr,1988,2261
smr,1989,2288
smr,1990,2316
smr,1991,2348
smr,1992,2384
smr,1993,2309
smr,1994,2236
smr,1995,2161
smr,1996,2087
smr,1997,2013
smr,1998,1940
smr,1999,1869
smr,2000,1801
smr,2001,1739
smr,2002,1712
smr,2003,1721
smr,2004,1692
smr,2005,1627
smr,2006,1563
smr,2007,1501
smr,2008,1441
smr,2009,1385
smr,2010,1330
smr,2011,1279
smr,2012,1229
smr,2013,1182
smr,2014,1133
smr,2015,1085
smr,2016,1035
smr,2017,986
smr,2018,937
smr,2019,891
smr,2020,849
som,1960,2278854
som,1961,2312226
som,1962,2346164
som,1963,2380896
som,1964,2417344
som,1965,2455877
som,1966,2499614
som,1967,2549344
som,1968,2598410
som,1969,2637759
som,1970,2663410
som,1971,2664999
som,1972,2650384
som,1973,2654597
som,1974,2723650
som,1975,2890890
som,1976,3177224
som,1977,3553627
som,1978,3963968
som,1979,4330768
som,1980,4600117
som,1981,4751747
som,1982,4805367
som,1983,4795767
som,1984,4775558
som,1985,4782558
som,1986,4828027
som,1987,4897806
som,1988,4975882
som,1989,5042361
som,1990,5082272
som,1991,5091309
som,1992,5080576
som,1993,5069089
som,1994,5082149
som,1995,5137397
som,1996,5240742
som,1997,5384897
som,1998,5557762
som,1999,5741344
som,2000,5922493
som,2001,6098420
som,2002,6271831
som,2003,6403967
som,2004,6530872
som,2005,6653498
som,2006,6770496
som,2007,7268117
som,2008,7292947
som,2009,7306566
som,2010,7309434
som,2011,7302020
som,2012,7431185
som,2013,7561668
som,2014,7694525
som,2015,7830603
som,2016,7970057
som,2017,8112889
som,2018,8258876
som,2019,8408045
som,2020,8559929
srb,1960,4687451
srb,1961,4655039
srb,1962,4616088
srb,1963,4571634
srb,1964,4523079
srb,1965,4470316
srb,1966,4427358
srb,1967,4377262
srb,1968,4322705
srb,1969,4263605
srb,1970,4201048
srb,1971,4155273
srb,1972,4137219
srb,1973,4117531
srb,1974,4096462
srb,1975,4073741
srb,1976,4059390
srb,1977,4040529
srb,1978,4018166
srb,1979,3993081
srb,1980,3964731
srb,1981,3946643
srb,1982,3934867
srb,1983,3919132
srb,1984,3899373
srb,1985,3876491
srb,1986,3862125
srb,1987,3842412
srb,1988,3818332
srb,1989,3791865
srb,1990,3763187
srb,1991,3740395
srb,1992,3748201
srb,1993,3756954
srb,1994,3756869
srb,1995,3686784
srb,1996,3666063
srb,1997,3638876
srb,1998,3608149
srb,1999,3578297
srb,2000,3550045
srb,2001,3527214
srb,2002,3507248
srb,2003,3483188
srb,2004,3458352
srb,2005,3431459
srb,2006,3401540
srb,2007,3371315
srb,2008,3340676
srb,2009,3311055
srb,2010,3281657
srb,2011,3239791
srb,2012,3213956
srb,2013,3190260
srb,2014,3167188
srb,2015,3143538
srb,2016,3119072
srb,2017,3093250
srb,2018,3065922
srb,2019,3037846
srb,2020,3004845
ssd,1960,2594037
ssd,1961,2642620
ssd,1962,2693563
ssd,1963,2746851
ssd,1964,2802607
ssd,1965,2860884
ssd,1966,2921677
ssd,1967,2985120
ssd,1968,3051279
ssd,1969,3120296
ssd,1970,3192373
ssd,1971,3267582
ssd,1972,3346192
ssd,1973,3428250
ssd,1974,3514002
ssd,1975,3603580
ssd,1976,3695613
ssd,1977,3790068
ssd,1978,3889786
ssd,1979,3998760
ssd,1980,4119026
ssd,1981,4251156
ssd,1982,4391627
ssd,1983,4521833
ssd,1984,4624493
ssd,1985,4706818
ssd,1986,4770787
ssd,1987,4817613
ssd,1988,4838189
ssd,1989,4821697
ssd,1990,4763420
ssd,1991,4657343
ssd,1992,4514300
ssd,1993,4375393
ssd,1994,4306381
ssd,1995,4305691
ssd,1996,4386574
ssd,1997,4539132
ssd,1998,4741926
ssd,1999,4962151
ssd,2000,5176248
ssd,2001,5375394
ssd,2002,5567212
ssd,2003,5764162
ssd,2004,5985425
ssd,2005,6243217
ssd,2006,6540454
ssd,2007,6866646
ssd,2008,7203164
ssd,2009,7523987
ssd,2010,7810177
ssd,2011,8058024
ssd,2012,8271245
ssd,2013,8448151
ssd,2014,8588930
ssd,2015,8695541
ssd,2016,8764375
ssd,2017,8799976
ssd,2018,8822997
ssd,2019,8860864
ssd,2020,8932708
stp,1960,53960
stp,1961,53741
stp,1962,52892
stp,1963,51907
stp,1964,51111
stp,1965,50718
stp,1966,50789
stp,1967,51217
stp,1968,51805
stp,1969,52301
stp,1970,52558
stp,1971,53284
stp,1972,54114
stp,1973,54895
stp,1974,55767
stp,1975,56831
stp,1976,58120
stp,1977,59583
stp,1978,61105
stp,1979,62515
stp,1980,63716
stp,1981,64666
stp,1982,64834
stp,1983,64795
stp,1984,64818
stp,1985,65003
stp,1986,65372
stp,1987,65869
stp,1988,66407
stp,1989,66867
stp,1990,67178
stp,1991,67324
stp,1992,67564
stp,1993,67705
stp,1994,67725
stp,1995,67642
stp,1996,67445
stp,1997,67168
stp,1998,66847
stp,1999,66529
stp,2000,66261
stp,2001,66044
stp,2002,65534
stp,2003,65026
stp,2004,64612
stp,2005,64304
stp,2006,64108
stp,2007,63991
stp,2008,63863
stp,2009,63627
stp,2010,63217
stp,2011,62619
stp,2012,61869
stp,2013,61065
stp,2014,60258
stp,2015,59485
stp,2016,58747
stp,2017,58050
stp,2018,57394
stp,2019,56777
stp,2020,56206
sur,1960,151823
sur,1961,155955
sur,1962,160046
sur,1963,164170
sur,1964,168649
sur,1965,173979
sur,1966,179638
sur,1967,185504
sur,1968,191069
sur,1969,195676
sur,1970,198871
sur,1971,200433
sur,1972,195874
sur,1973,185785
sur,1974,175693
sur,1975,166149
sur,1976,157268
sur,1977,148975
sur,1978,141103
sur,1979,133473
sur,1980,125980
sur,1981,125924
sur,1982,125927
sur,1983,126132
sur,1984,126708
sur,1985,127791
sur,1986,129420
sur,1987,131521
sur,1988,133941
sur,1989,136469
sur,1990,138949
sur,1991,141332
sur,1992,143638
sur,1993,145838
sur,1994,147925
sur,1995,149894
sur,1996,151718
sur,1997,153403
sur,1998,154979
sur,1999,156503
sur,2000,158030
sur,2001,159571
sur,2002,161108
sur,2003,162659
sur,2004,164213
sur,2005,166410
sur,2006,168692
sur,2007,171005
sur,2008,173344
sur,2009,175703
sur,2010,178083
sur,2011,180483
sur,2012,182898
sur,2013,185314
sur,2014,187622
sur,2015,189793
sur,2016,191834
sur,2017,193736
sur,2018,195490
sur,2019,197111
sur,2020,198581
svk,1960,2706748
svk,1961,2768470
svk,1962,2766943
svk,1963,2762629
svk,1964,2758247
svk,1965,2751840
svk,1966,2742600
svk,1967,2730577
svk,1968,2715683
svk,1969,2700184
svk,1970,2674965
svk,1971,2642910
svk,1972,2617133
svk,1973,2593547
svk,1974,2570523
svk,1975,2546937
svk,1976,2522585
svk,1977,2497456
svk,1978,2470393
svk,1979,2441828
svk,1980,2408338
svk,1981,2392180
svk,1982,2387169
svk,1983,2380802
svk,1984,2373282
svk,1985,2365329
svk,1986,2355873
svk,1987,2344794
svk,1988,2332945
svk,1989,2319832
svk,1990,2305623
svk,1991,2292084
svk,1992,2296064
svk,1993,2308040
svk,1994,2320415
svk,1995,2330486
svk,1996,2338702
svk,1997,2346254
svk,1998,2352691
svk,1999,2358385
svk,2000,2358481
svk,2001,2357934
svk,2002,2365142
svk,2003,2371646
svk,2004,2379222
svk,2005,2387514
svk,2006,2395737
svk,2007,2404552
svk,2008,2414684
svk,2009,2426037
svk,2010,2443126
svk,2011,2460583
svk,2012,2472345
svk,2013,2482582
svk,2014,2492579
svk,2015,2500969
svk,2016,2508703
svk,2017,2515590
svk,2018,2520439
svk,2019,2523688
svk,2020,2524162
svn,1960,1137766
svn,1961,1130127
svn,1962,1123613
svn,1963,1119332
svn,1964,1115860
svn,1965,1113232
svn,1966,1112558
svn,1967,1110594
svn,1968,1105074
svn,1969,1095491
svn,1970,1086612
svn,1971,1078254
svn,1972,1067846
svn,1973,1057315
svn,1974,1043318
svn,1975,1033569
svn,1976,1028459
svn,1977,1020179
svn,1978,1010209
svn,1979,999641
svn,1980,987828
svn,1981,973456
svn,1982,972322
svn,1983,975328
svn,1984,977206
svn,1985,978898
svn,1986,987976
svn,1987,996738
svn,1988,996241
svn,1989,993604
svn,1990,991288
svn,1991,989377
svn,1992,987408
svn,1993,984540
svn,1994,982864
svn,1995,982559
svn,1996,981408
svn,1997,979573
svn,1998,976923
svn,1999,977086
svn,2000,979466
svn,2001,980492
svn,2002,980172
svn,2003,976273
svn,2004,972385
svn,2005,969570
svn,2006,968153
svn,2007,969042
svn,2008,966007
svn,2009,970209
svn,2010,969840
svn,2011,967238
svn,2012,964643
svn,2013,961339
svn,2014,957645
svn,2015,953743
svn,2016,949506
svn,2017,944897
svn,2018,942771
svn,2019,943491
svn,2020,943608
swe,1960,2059029
swe,1961,2008215
swe,1962,1945521
swe,1963,1884124
swe,1964,1827003
swe,1965,1774455
swe,1966,1724430
swe,1967,1673745
swe,1968,1620513
swe,1969,1570746
swe,1970,1525398
swe,1971,1493090
swe,1972,1471273
swe,1973,1448019
swe,1974,1426605
swe,1975,1414834
swe,1976,1414069
swe,1977,1413241
swe,1978,1411486
swe,1979,1408598
swe,1980,1405560
swe,1981,1406165
swe,1982,1406969
swe,1983,1407607
swe,1984,1408886
swe,1985,1411215
swe,1986,1414501
swe,1987,1419229
swe,1988,1425767
swe,1989,1435311
swe,1990,1446443
swe,1991,1447374
swe,1992,1442280
swe,1993,1437168
swe,1994,1433808
swe,1995,1427846
swe,1996,1422163
swe,1997,1420501
swe,1998,1418811
swe,1999,1417437
swe,2000,1417231
swe,2001,1417037
swe,2002,1416123
swe,2003,1415759
swe,2004,1415762
swe,2005,1415927
swe,2006,1413835
swe,2007,1409904
swe,2008,1406363
swe,2009,1403890
swe,2010,1401467
swe,2011,1389318
swe,2012,1368886
swe,2013,1350197
swe,2014,1333506
swe,2015,1317697
swe,2016,1304687
swe,2017,1292817
swe,2018,1278923
swe,2019,1263481
swe,2020,1244794
swz,1960,323408
swz,1961,328462
swz,1962,333348
swz,1963,338300
swz,1964,343666
swz,1965,349642
swz,1966,356350
swz,1967,364249
swz,1968,372589
swz,1969,381048
swz,1970,389398
swz,1971,397548
swz,1972,405558
swz,1973,413529
swz,1974,421570
swz,1975,429773
swz,1976,438071
swz,1977,449892
swz,1978,462904
swz,1979,476607
swz,1980,490986
swz,1981,506021
swz,1982,521635
swz,1983,537777
swz,1984,554392
swz,1985,571384
swz,1986,588713
swz,1987,606229
swz,1988,623584
swz,1989,640371
swz,1990,656277
swz,1991,671083
swz,1992,684770
swz,1993,697435
swz,1994,709243
swz,1995,720281
swz,1996,730668
swz,1997,741050
swz,1998,755040
swz,1999,767280
swz,2000,777340
swz,2001,784989
swz,2002,790531
swz,2003,794753
swz,2004,798800
swz,2005,803457
swz,2006,809087
swz,2007,815051
swz,2008,818487
swz,2009,822050
swz,2010,825465
swz,2011,828678
swz,2012,832679
swz,2013,836880
swz,2014,841535
swz,2015,846797
swz,2016,852662
swz,2017,859072
swz,2018,865852
swz,2019,872799
swz,2020,879741
sxm,1960,0
sxm,1961,0
sxm,1962,0
sxm,1963,0
sxm,1964,0
sxm,1965,0
sxm,1966,0
sxm,1967,0
sxm,1968,0
sxm,1969,0
sxm,1970,0
sxm,1971,0
sxm,1972,0
sxm,1973,0
sxm,1974,0
sxm,1975,0
sxm,1976,0
sxm,1977,0
sxm,1978,0
sxm,1979,0
sxm,1980,0
sxm,1981,0
sxm,1982,0
sxm,1983,0
sxm,1984,0
sxm,1985,0
sxm,1986,0
sxm,1987,0
sxm,1988,0
sxm,1989,0
sxm,1990,0
sxm,1991,0
sxm,1992,0
sxm,1993,0
sxm,1994,0
sxm,1995,0
sxm,1996,0
sxm,1997,0
sxm,1998,0
sxm,1999,0
sxm,2000,0
sxm,2001,0
sxm,2002,0
sxm,2003,0
sxm,2004,0
sxm,2005,0
sxm,2006,0
sxm,2007,0
sxm,2008,0
sxm,2009,0
sxm,2010,0
sxm,2011,0
sxm,2012,0
sxm,2013,0
sxm,2014,0
sxm,2015,0
sxm,2016,0
sxm,2017,0
sxm,2018,0
sxm,2019,0
sxm,2020,0
syc,1960,30160
syc,1961,30573
syc,1962,30924
syc,1963,31227
syc,1964,31503
syc,1965,31767
syc,1966,32006
syc,1967,32218
syc,1968,32398
syc,1969,32547
syc,1970,32660
syc,1971,32633
syc,1972,32608
syc,1973,32271
syc,1974,32000
syc,1975,31860
syc,1976,31599
syc,1977,31337
syc,1978,31450
syc,1979,31731
syc,1980,32032
syc,1981,32432
syc,1982,32634
syc,1983,32604
syc,1984,32807
syc,1985,33084
syc,1986,33301
syc,1987,34755
syc,1988,34895
syc,1989,35102
syc,1990,35261
syc,1991,35708
syc,1992,35833
syc,1993,36535
syc,1994,37455
syc,1995,37928
syc,1996,38393
syc,1997,38736
syc,1998,39375
syc,1999,40014
syc,2000,40214
syc,2001,40076
syc,2002,41128
syc,2003,40461
syc,2004,40093
syc,2005,40045
syc,2006,40634
syc,2007,40573
syc,2008,41201
syc,2009,41057
syc,2010,41890
syc,2011,40468
syc,2012,40513
syc,2013,40894
syc,2014,41140
syc,2015,41665
syc,2016,41818
syc,2017,41921
syc,2018,41907
syc,2019,41863
syc,2020,41801
syr,1960,2890141
syr,1961,2955952
syr,1962,3020621
syr,1963,3086536
syr,1964,3154059
syr,1965,3223560
syr,1966,3294908
syr,1967,3367955
syr,1968,3442734
syr,1969,3519458
syr,1970,3597901
syr,1971,3696042
