geo,time,bx_gsr_mrch_cd
rou,2000,10143000000
rou,2001,11016000000
rou,2002,13293000000
rou,2003,16843000000
rou,2004,22478000000
rou,2005,14451881702.1651
rou,2006,18002765600.9
rou,2007,30070071881.49969
rou,2008,39933517649.5377
rou,2009,33710931122.9527
rou,2010,43347321846.07369
rou,2011,55793768176.4652
rou,2012,51267857469.0714
rou,2013,58312628708.1718
rou,2014,62164702975.36929
rou,2015,54502076901.41511
rou,2016,57715591930.6054
rou,2017,64585299890.2404
rou,2018,73050449612.881
rou,2019,70622099295.9418
rou,2020,65870055615.4384
rus,1994,66127690000
rus,1995,81175810000
rus,1996,88500570000
rus,1997,85945190000
rus,1998,73742200000
rus,1999,69656950000
rus,2000,99219930000
rus,2001,96552830000
rus,2002,102068250000
rus,2003,129060080000
rus,2004,177860570000
rus,2005,240024070000
rus,2006,297481400000
rus,2007,346530500000
rus,2008,466297990000
rus,2009,297154640000
rus,2010,392674230000
rus,2011,515409100000
rus,2012,527433960000
rus,2013,521835490000
rus,2014,496806100000
rus,2015,341419050000
rus,2016,281709010000
rus,2017,352941420000
rus,2018,443914670000
rus,2019,419721420000
rus,2020,333374750000
rwa,2010,297275256.38319
rwa,2011,464235095.72295
rwa,2012,590750475.13658
rwa,2013,703010080.41899
rwa,2014,723090596.10741
rwa,2015,682044871.7554
rwa,2016,726610898.88126
rwa,2017,1040463042.05386
rwa,2018,1129625985.6912
rwa,2019,1239701740.68896
rwa,2020,1407512851.04522
sau,1971,2705696803.38263
sau,1972,4058142708.27515
sau,1973,7702499438.46138
sau,1974,30870422543.9072
sau,1975,27888233859.724
sau,1976,36314447602.3554
sau,1977,41051725298.9808
sau,1978,37534250750.22929
sau,1979,58771079837.8888
sau,1980,101573862343.256
sau,1981,112422487281.672
sau,1982,74202836566.5419
sau,1983,45864267926.6477
sau,1984,37544580645.7682
sau,1985,27478262711.3643
sau,1986,20168634064.08089
sau,1987,23168000000
sau,1988,24344000000
sau,1989,28346666666.66669
sau,1990,44354666666.6667
sau,1991,47725333333.3333
sau,1992,50220000000
sau,1993,42338666666.6667
sau,1994,42557333333.3333
sau,1995,49974133333.3333
sau,1996,60647733333.3333
sau,1997,60651466666.6667
sau,1998,38770133333.3333
sau,1999,50688933333.3333
sau,2000,77480533333.3333
sau,2001,67972800000
sau,2002,72464266666.6667
sau,2003,93244106666.6667
sau,2004,125997600000
sau,2005,180571733333.33301
sau,2006,211023680000
sau,2007,233174133333.33301
sau,2008,313480533333.33301
sau,2009,192307200000
sau,2010,251142666674.93301
sau,2011,364735466666.66693
sau,2012,388369600000
sau,2013,375901066666.66693
sau,2014,342456880000
sau,2015,203536533333.33301
sau,2016,183607466666.66696
sau,2017,221861700813.867
sau,2018,294387200000
sau,2019,261617163551.733
sau,2020,173864000000
sdn,1977,658234437.07745
sdn,1978,562998678.00008
sdn,1979,514050001.19954
sdn,1980,689400001.3788
sdn,1981,792740635.13297
sdn,1982,400862611.16243
sdn,1983,514230769.23077
sdn,1984,519000000
sdn,1985,444232702.07852
sdn,1986,326760000
sdn,1987,265040000
sdn,1988,427000000
sdn,1989,544366666.66667
sdn,1990,326500000
sdn,1991,302500000
sdn,1992,213400000
sdn,1993,306300000
sdn,1994,523900000
sdn,1995,555700000
sdn,1996,620300000
sdn,1997,594200000
sdn,1998,595700000
sdn,1999,780100000
sdn,2000,1806700000
sdn,2001,1698700000
sdn,2002,1949110000
sdn,2003,2542170000
sdn,2004,3777750000
sdn,2005,4824279734
sdn,2006,5656560000
sdn,2007,8879240000
sdn,2008,11670500000
sdn,2009,8257110000
sdn,2010,11404280000
sdn,2011,10193432479
sdn,2012,4066499000
sdn,2013,4789732000
sdn,2014,4453723000
sdn,2015,3169011000
sdn,2016,3093639000
sdn,2017,4100380501.9896
sdn,2018,3484681534.2682
sdn,2019,3734656598.42139
sdn,2020,3802573401.12034
sen,1974,472612355.69877
sen,1975,542571164.94091
sen,1976,536512805.27053
sen,1977,685323244.88445
sen,1978,434732782.46925
sen,1979,517577796.94576
sen,1980,470182738.71796
sen,1981,603426649.58754
sen,1982,564535819.01234
sen,1983,642119677.08449
sen,1984,632534119.83442
sen,1985,548075448.9839
sen,1986,694530464.34177
sen,1987,707501271.3959
sen,1988,713182038.96602
sen,1989,804148357.30544
sen,1990,937910487.50224
sen,1991,848543557.51431
sen,1992,860623560.51088
sen,1993,736820523.27817
sen,1994,818779098.15429
sen,1995,993311757.12859
sen,1996,984217785.32414
sen,1997,900585202.68173
sen,1998,967420091.9534
sen,1999,1026743076.2015
sen,2000,923297148.4507
sen,2001,1002915501.7273
sen,2002,1071902583.94747
sen,2003,1256582759.84054
sen,2004,1520347388.0236
sen,2005,1593583069.5555
sen,2006,1601223140.9358
sen,2007,1683730102.77127
sen,2008,2217286789.5328
sen,2009,2105302670.33153
sen,2010,2166456003.7218
sen,2011,2624466009.02692
sen,2012,2745985142.88277
sen,2013,2880115758.95748
sen,2014,2982723254.70471
sen,2015,2823307633.62043
sen,2016,2874563717.75829
sen,2017,3285684203.88494
sen,2018,3866092163.397
sgp,1972,2169600000.77141
sgp,1973,3598567573.55387
sgp,1974,5905534431.47811
sgp,1975,5480959813.19286
sgp,1976,6654007914.30335
sgp,1977,8245060263.25482
sgp,1978,10123019759.4291
sgp,1979,14247950738.7508
sgp,1980,19429683402.0848
sgp,1981,21090157507.158
sgp,1982,21015642348.8104
sgp,1983,21894418031.7051
sgp,1984,24090948161.7519
sgp,1985,23186600917.08689
sgp,1986,22738413259.0408
sgp,1987,29096099209.3955
sgp,1988,40702982719.8529
sgp,1989,45699945733.6849
sgp,1990,54678553038.1051
sgp,1991,61332870249.7757
sgp,1992,66565082158.4234
sgp,1993,77857973572.28081
sgp,1994,97918996493.5977
sgp,1995,133018431960.49001
sgp,1996,141901280636.672
sgp,1997,143057492926.966
sgp,1998,120106237943.91499
sgp,1999,128327941520.629
sgp,2000,154942564517.034
sgp,2001,138394366315.09601
sgp,2002,142462058559.896
sgp,2003,167415905329.51999
sgp,2004,206597471544.772
sgp,2005,242166669921.09799
sgp,2006,280600885289.92297
sgp,2007,311490399342.66693
sgp,2008,354207416159.30493
sgp,2009,289514843754.61298
sgp,2010,374434748595.84094
sgp,2011,448740757582.04602
sgp,2012,451056600365.29602
sgp,2013,457985455126.66803
sgp,2014,450614735014.40399
sgp,2015,396222355572.52698
sgp,2016,373235320632.15198
sgp,2017,417224758766.76898
sgp,2018,460574221090.93494
sgp,2019,442616069737.75098
sgp,2020,417762552168.58093
sgp,2021,503916188018.70898
slb,1975,15447722.11555
slb,1976,24319204.8394
slb,1977,32822635.79072
slb,1978,35025133.77655
slb,1979,68478571.81181
slb,1980,73268262.70013
slb,1981,66194244.46116
slb,1982,58284156.75586
slb,1983,61990757.68579
slb,1984,93113441.46707
slb,1985,70976746.28807
slb,1986,63853000.29322
slb,1987,63195989.93323
slb,1988,81920112.68417
slb,1989,74697753.18054
slb,1990,70112768.32732
slb,1991,83433096.97026
slb,1992,101738328.609
slb,1993,129057219.34081
slb,1994,142160151.71041
slb,1995,168296191.90229
slb,1996,161509289.35445
slb,1997,156445823.5153
slb,1998,141829268.77806
slb,1999,164546649.28166
slb,2000,69287638.51346
slb,2001,40039712.48024
slb,2002,33474237.4695
slb,2003,66626531.81932
slb,2004,85642876.77608
slb,2005,104757514.28985
slb,2006,113984569.83985
slb,2007,164456236.4038
slb,2008,209841147.5936
slb,2009,164901408.27634
slb,2010,223952032.23067
slb,2011,419650143.25257
slb,2012,499690095.78945
slb,2013,447808090.01887
slb,2014,455210233.84162
slb,2015,420708944.38529
slb,2016,432138584.71277
slb,2017,467990273.35238
slb,2018,535980418.21056
slb,2019,460924260.32245
slb,2020,378712318.63059
sle,1977,150283908.49029
sle,1978,193592751.80715
sle,1979,211642205.06121
sle,1980,226615100.72397
sle,1981,165904799.97065
sle,1982,122552737.01876
sle,1983,115099203.41835
sle,1984,139205960.3012
sle,1985,135841760.05379
sle,1986,131722746.51865
sle,1987,141975367.57335
sle,1988,107904010.82608
sle,1989,142026554.81391
sle,1990,148515145.67915
sle,1991,149508624.11932
sle,1992,150376670.48982
sle,1993,118268014.56729
sle,1994,115989422.62373
sle,1995,41468939.89467
sle,1996,46777429.92672
sle,1997,15718976.14069
sle,1998,31641679.74531
sle,1999,6289674.89656
sle,2000,12795984.94354
sle,2001,29150959.66451
sle,2002,59839560.63137
sle,2003,110790432.61296
sle,2004,146148823.74144
sle,2005,183631022.82218
sle,2006,262494762.33823
sle,2007,287153986.00668
sle,2008,271499137.6463
sle,2009,267652527.02048
sle,2010,360172895.80616
sle,2011,381523359.17775
sle,2012,1053507333.22845
sle,2013,1536142818.77826
sle,2014,1298717851.2257
sle,2015,581254400.53082
sle,2016,712387311.13804
sle,2017,766398199.71812
sle,2018,884793862.3023
sle,2019,985368892.37393
sle,2020,647963033.11784
slv,1976,744640000
slv,1977,973520000
slv,1978,801640000
slv,1979,1132320000
slv,1980,1075320000
slv,1981,798040000
slv,1982,699560000
slv,1983,757960000
slv,1984,725920000
slv,1985,678960000
slv,1986,777923188.68955
slv,1987,589600000
slv,1988,610640000
slv,1989,557500000
slv,1990,643879289.36481
slv,1991,586777546.77755
slv,1992,598146117.81122
slv,1993,741740168.78276
slv,1994,820850637.26192
slv,1995,1104792727.61887
slv,1996,1022958309.53741
slv,1997,1372962169.87866
slv,1998,1259280411.19361
slv,1999,1179000000
slv,2000,1334900000
slv,2001,1216800000
slv,2002,1240600000
slv,2003,1257800000
slv,2004,1384481000.39
slv,2005,1864100000
slv,2006,2254700000
slv,2007,2793700000
slv,2008,3275500000
slv,2009,2923576029.66
slv,2010,3473156738.59
slv,2011,4242593851.07
slv,2012,4242229301.06
slv,2013,4394930263.16
slv,2014,4294427681.85
slv,2015,4436976012.23
slv,2016,4322313880.15
slv,2017,4667395106.75
slv,2018,4735593477.97
slv,2019,4747647688.56
slv,2020,4158133878.16
srb,2007,7986151185.42675
srb,2008,10092188328.6303
srb,2009,7750547773.26278
srb,2010,9074642128.56238
srb,2011,11305469386.1607
srb,2012,10754620471.2794
srb,2013,13973907477.0069
srb,2014,14137566301.2983
srb,2015,12704442112.7423
srb,2016,14179913202.3276
srb,2017,15904718053.4766
srb,2018,17829784590.1916
srb,2019,18372431608.5951
srb,2020,18414377842.9599
ssd,2014,3753630581.43178
ssd,2015,2428700000
ssd,2016,1468960000
ssd,2017,2179430000
ssd,2018,2946370000
ssd,2019,3483650000
ssd,2020,2190860000
stp,1974,17336945.47035
stp,1975,7062531.19711
stp,1976,8230484.43965
stp,1977,22999051.28499
stp,1978,22945825.57396
stp,1979,26587039.89712
stp,1980,16979472.24452
stp,1981,7198017.06021
stp,1982,8792982.74504
stp,1983,8633477.89764
stp,1984,12221836.21321
stp,1985,7068811.1241
stp,1986,9886233.87777
stp,1987,6520790.91845
stp,1988,9509709.30008
stp,1989,4913683.67861
stp,1990,4220000
stp,1997,5300000
stp,1998,4740000
stp,1999,3900000
stp,2000,2690000
stp,2001,3284921.11808
stp,2002,6177303.52
stp,2003,6568600
stp,2004,5439600
stp,2005,6790804
stp,2006,7710857
stp,2007,6810434.16224
stp,2008,7831400
stp,2009,9206153.06
stp,2010,10933960.76779
stp,2011,10944716.83097
stp,2012,15123831.46323
stp,2013,12887099.12523
stp,2014,17219459.3226
stp,2015,11306367.46231
stp,2016,13644241.89004
stp,2017,15590436.46534
stp,2018,16027934.29656
stp,2019,13148547.53431
stp,2020,13931154.30259
sur,2005,1211500000
sur,2006,1174500000
sur,2007,1359000000
sur,2008,1743500000
sur,2009,1401800000
sur,2010,2084097840.32374
sur,2011,2646888619.17013
sur,2012,2700318312.88094
sur,2013,2416721569.48593
sur,2014,2148859163.00002
sur,2015,1665753382.30401
sur,2016,1440204015.53043
sur,2017,1985018736.76187
sur,2018,2065103326.61782
sur,2019,2129378550.49593
sur,2020,2343773595.65689
svk,1993,5452474588.56056
svk,1994,6706092529.53815
svk,1995,8590826423.08746
svk,1996,8823792904.39876
svk,1997,9640726247.66391
svk,1998,10720173975.9027
svk,1999,10201259493.4437
svk,2000,11896090154.1953
svk,2001,12649864384.716
svk,2002,8121986239.48525
svk,2003,11731383936.1928
svk,2004,33658276915.0705
svk,2005,38660669205.4977
svk,2006,49963337484.112
svk,2007,63358712442.0626
svk,2008,71352674200.06911
svk,2009,53623950505.464
svk,2010,61617372910.3328
svk,2011,76066130754.9416
svk,2012,77283737364.32629
svk,2013,82914030505.50078
svk,2014,83138732917.23198
svk,2015,71631265405.5956
svk,2016,73784959374.8027
svk,2017,79697573750.3248
svk,2018,88704254574.09911
svk,2019,84571100306.9617
svk,2020,80208300194.4088
svn,1992,5611700000
svn,1993,4918300000
svn,1994,5919400000
svn,1995,7337300000
svn,1996,7369900000
svn,1997,7518500000
svn,1998,8211400000
svn,1999,7859300000
svn,2000,8760700000
svn,2001,9286800000
svn,2002,10423000000
svn,2003,12850400000
svn,2004,16006500000
svn,2005,18074600000
svn,2006,21773957863.50249
svn,2007,27567017360.9779
svn,2008,29556395400.26929
svn,2009,22716656633.6829
svn,2010,24678824415.5821
svn,2011,29298353461.4805
svn,2012,27313355358.0537
svn,2013,28754693017.03189
svn,2014,30352816552.2317
svn,2015,26566954535.793
svn,2016,27537204187.7263
svn,2017,32080550351.876
svn,2018,36376509125.4318
svn,2019,35845616180.4852
svn,2020,33902771649.0115
svn,2021,41759788088.7575
swe,1970,6904803781.63361
swe,1971,7694250692.44403
swe,1972,9159215386.26941
swe,1973,12760890723.6272
swe,1974,16608006671.2712
swe,1975,18321015147.5651
swe,1976,19508716822.7664
swe,1977,20315963817.4474
swe,1978,23174455423.0394
swe,1979,29525250211.3069
swe,1980,33215407017.4754
swe,1981,30770137926.3035
swe,1982,26575301677.5811
swe,1983,27203808028.1738
swe,1984,29122824383.5145
swe,1985,30172874074.6404
swe,1986,36845461737.0825
swe,1987,44101260181.9433
swe,1988,49551200515.6513
swe,1989,51306544773.6
swe,1990,57020002085.6118
swe,1991,54747422634.98969
swe,1992,55632443820.7728
swe,1993,49558393054.5944
swe,1994,60456913142.7231
swe,1995,80203401433.74561
swe,1996,84942949248.16331
swe,1997,83398079667.59529
swe,1998,88073833672.9305
swe,1999,87623542499.9384
swe,2000,92441279022.18787
swe,2001,84198841252.88809
swe,2002,84897425344.14198
swe,2003,104935699527.101
swe,2004,127162333902.74699
swe,2005,135861187561.23801
swe,2006,155838490570.276
swe,2007,181101772271.60199
swe,2008,197330660426.78101
swe,2009,137966200599.03
swe,2010,166225378894.01501
swe,2011,196756415539.53296
swe,2012,184265550198.56296
swe,2013,179208065994.50699
swe,2014,180035206909.35501
swe,2015,151203868849.129
swe,2016,150298841498.72198
swe,2017,165542840223.55801
swe,2018,180750217560.14896
swe,2019,179438395689.534
swe,2020,174855180139.914
swz,1974,178813998.6513
swz,1975,197022950.68104
swz,1976,193429999.8318
swz,1977,183884999.8401
swz,1978,198719999.8272
swz,1979,241561211.6974
swz,1980,368242907.66227
swz,1981,387771382.62966
swz,1982,323996012.28968
swz,1983,303832690.13191
swz,1984,230804035.21216
swz,1985,176293088.98912
swz,1986,278420649.19725
swz,1987,423912509.61838
swz,1988,466600028.37076
swz,1989,494113363.15654
swz,1990,550337624.02228
swz,1991,593775067.31394
swz,1992,638461064.21281
swz,1993,684582285.0282
swz,1994,784305313.49992
swz,1995,859594964.00002
swz,1996,838300138.06353
swz,1997,945000265.84422
swz,1998,966107536.98292
swz,1999,934986791.71086
swz,2000,965541030.43375
swz,2001,1027115258.83657
swz,2002,1067425568.20769
swz,2003,1636186095.17676
swz,2004,1791769314.09661
swz,2005,1601331817.79942
swz,2006,1560592934.3347
swz,2007,1625837498.94008
swz,2008,1489153250.08818
swz,2009,1564933548.15158
swz,2010,1805286067.01588
swz,2011,1595552639.42217
swz,2012,1674595411.37106
swz,2013,1824480813.11622
swz,2014,1849774618.60735
swz,2015,1668738476.99708
swz,2016,1635738096.31979
swz,2017,1793024645.89131
swz,2018,1828272883.37979
swz,2019,1980989306.40916
swz,2020,1739331217.79465
sxm,2011,126770949.72067
sxm,2012,130525139.6648
sxm,2013,164262569.8324
sxm,2014,132189944.13408
sxm,2015,128916201.11732
sxm,2016,131821229.05028
sxm,2017,122944134.07821
sxm,2018,148350977.84358
sxm,2019,180945796.68156
sxm,2020,134001355.98883
syc,1976,3046280.55023
syc,1977,4827705.0091
syc,1978,6630740.16991
syc,1979,6223197.17744
syc,1980,5650040.55891
syc,1981,4643105.9528
syc,1982,3840097.65575
syc,1983,4993390.28997
syc,1984,4975064.34852
syc,1985,4635064.35926
syc,1986,4413725.05638
syc,1987,8085239.44346
syc,1988,17263394.79263
syc,1989,34220328.74956
syc,1990,56996411.3037
syc,1991,49177472.24273
syc,1992,47917341.69674
syc,1993,50332591.38222
syc,1994,52988035.33195
syc,1995,53234214.79533
syc,1996,96318230.44343
syc,1997,113263291.22738
syc,1998,122306453.42641
syc,1999,145135780.13133
syc,2000,194101618.56086
syc,2001,215749650.4364
syc,2002,235928394.15332
syc,2003,285614758.02859
syc,2004,300362779.36364
syc,2005,350101876.90909
syc,2006,419201876.45016
syc,2007,397557333.6101
syc,2008,437609651.12536
syc,2009,431798721.34752
syc,2010,400233777.39015
syc,2011,476895953.35616
syc,2012,559121524.8472
syc,2013,629231855.24242
syc,2014,539047611.86785
syc,2015,449378320.72433
syc,2016,459180899.38902
syc,2017,564804873.97
syc,2018,572651572.85861
syc,2019,483204709.49018
syc,2020,419793846.85388
syr,1977,1069800000
syr,1978,1061200000
syr,1979,1647700000
syr,1980,2112000000
syr,1981,2211500000
syr,1982,2002100000
syr,1983,1917800000
syr,1984,1834200000
syr,1985,1855900000
syr,1986,1036900000
syr,1987,1357300000
syr,1988,1347600000
syr,1989,3012500000
syr,1990,4156000000
syr,1991,3437900000
syr,1992,3100000000
syr,1993,3253000000
syr,1994,3329000000
syr,1995,3858000000
syr,1996,4178000000
syr,1997,4057000000
syr,1998,3142000000
syr,1999,3806000000
syr,2000,5146000000
syr,2001,5706000000
syr,2002,6668000000
syr,2003,5692000000
syr,2004,7220400000
syr,2005,8602000000
syr,2006,10244800000
syr,2007,11755667755.0201
syr,2008,15334000000
syr,2009,10883491160.9097
syr,2010,12272749952.7662
tca,2014,6494000
tca,2015,4645879
tca,2016,4484700
tca,2017,2308000
tca,2018,5800000
tcd,1977,106549305.58496
tcd,1978,98951562.68864
tcd,1979,88265583.24663
tcd,1980,70991251.23848
tcd,1981,83409556.7049
tcd,1982,57722577.83961
tcd,1983,78214790.04252
tcd,1984,109679068.32036
tcd,1985,61836835.67486
tcd,1986,98597799.37199
tcd,1987,109444254.42672
tcd,1988,145889742.67579
tcd,1989,155359594.34146
tcd,1990,230253792.53413
tcd,1991,193536557.5786
tcd,1992,182298808.89083
tcd,1993,151789124.3818
tcd,1994,135299648.19783
tgo,1974,215056070.61134
tgo,1975,140952784.23233
tgo,1976,158861357.94126
tgo,1977,199300156.57494
tgo,1978,261956414.24386
tgo,1979,290558115.11011
tgo,1980,475772489.21551
tgo,1981,377711152.08311
tgo,1982,344816932.32963
tgo,1983,273506400.85191
tgo,1984,290973933.92709
tgo,1985,281999653.91166
tgo,1986,362358824.12629
tgo,1987,397505711.26987
tgo,1988,435345897.02762
tgo,1989,411697752.72565
tgo,1990,513830675.83251
tgo,1991,514425543.89318
tgo,1992,419725883.78243
tgo,1993,264007342.1142
tgo,1994,328386992.08889
tgo,1995,377402772.85227
tgo,1996,440644959.65725
tgo,1997,422472056.40713
tgo,1998,420269945.25415
tgo,1999,391614032.13742
tgo,2000,362720510.5141
tgo,2001,357524337.40526
tgo,2002,426236618.44719
tgo,2003,599052633.91029
tgo,2004,602097668.96624
tgo,2005,634341645.97074
tgo,2006,630912956.01385
tgo,2007,677789082.86843
tgo,2008,856052464.05013
tgo,2009,906658671.68521
tgo,2010,977107166.97874
tgo,2011,1180353574.82773
tgo,2012,1293274454.2925
tgo,2013,1522413061.74806
tgo,2014,1327504732.7445
tgo,2015,1010951314.81879
tgo,2016,1036501362.31264
tgo,2017,1018601709.37784
tgo,2018,1081014485.95341
tgo,2019,1055109028.66352
tgo,2020,1207444305.63986
tha,1975,2176967139.63378
tha,1976,2958857620.82002
tha,1977,3454051200.8721
tha,1978,4045181046.44264
tha,1979,5234398885.86355
tha,1980,6449078391.75597
tha,1981,6901509148.04782
tha,1982,6834878559.41859
tha,1983,6307620350.03284
tha,1984,7337984166.45006
tha,1985,7059010822.74266
tha,1986,8803161006.09509
tha,1987,11594705713.6762
tha,1988,15781115885.2087
tha,1989,19833636880.519
tha,1990,22810464648.2166
tha,1991,28232236293.4369
tha,1992,32099421729.0313
tha,1993,36406274641.6281
tha,1994,44504227354.00169
tha,1995,55446656853.88329
tha,1996,54408384560.7039
tha,1997,56655902126.98
tha,1998,52752885285.7147
tha,1999,56775078012.3794
tha,2000,67893605163.5646
tha,2001,63082304851.7615
tha,2002,66052137107.13409
tha,2003,78083315057.5164
tha,2004,94978718536.61079
tha,2005,109362010000
tha,2006,127941340000
tha,2007,151258340000
tha,2008,175233060000
tha,2009,151763790000
tha,2010,192902960000
tha,2011,221399030000
tha,2012,227655209874.95401
tha,2013,227455335388.862
tha,2014,226638126269.38199
tha,2015,213364021658.177
tha,2016,213487498233.492
tha,2017,233688041597.88901
tha,2018,251108126950.71799
tha,2019,242700800852.03
tha,2020,226983915747.36896
tjk,2002,699148000
tjk,2003,906198200
tjk,2004,1096934700
tjk,2005,345683700
tjk,2006,349215500
tjk,2007,385357200
tjk,2008,395103500
tjk,2009,420440300
tjk,2010,457498800
tjk,2011,591692800
tjk,2012,824147400
tjk,2013,573848000
tjk,2014,526763750
tjk,2015,572307520
tjk,2016,667698430
tjk,2017,872964168.2
tjk,2018,874037946
tjk,2019,1001136180
tjk,2020,1270628872
tls,2006,9252764.12632
tls,2007,6648418.16526
tls,2008,14061182.84211
tls,2009,14595333.68158
tls,2010,27080122.76053
tls,2011,28676960.78421
tls,2012,33265504.28421
tls,2013,17670430.78947
tls,2014,15482722.31579
tls,2015,18048200
tls,2016,20045100
tls,2017,16693758.05263
tls,2018,24603795.86842
tls,2019,25958158.53947
tls,2020,17393717.43947
ton,1971,2662240.42628
ton,1972,2869765.93994
ton,1973,3241508.56663
ton,1974,4987025.4083
ton,1975,7762841.54196
ton,1976,4519938.87196
ton,1977,4264276.36032
ton,1978,7562358.05508
ton,1979,5845482.37703
ton,1980,7252054.30579
ton,1981,7621392.79809
ton,1982,7972444.24736
ton,1983,3511733.48825
ton,1984,7176521.25952
ton,1985,7856505.08754
ton,1986,5868921.68724
ton,1987,7038315.16065
ton,1988,6419341.8872
ton,1989,9905984.81245
ton,1990,9001052.94566
ton,1991,10569388.92297
ton,1992,14278404.4313
ton,1993,11901026.38321
ton,1994,15883868.99106
ton,2001,6620312.37266
ton,2002,10872132.26046
ton,2003,17340562.96594
ton,2004,19356279.58413
ton,2005,21837437.33294
ton,2006,10767274.04239
ton,2007,12956702.42335
ton,2008,13398633.41319
ton,2009,9722235.41485
ton,2010,9734448.85449
ton,2011,13615859.13063
ton,2012,16731577.29097
ton,2013,14965365.04141
ton,2014,17913931.45068
ton,2015,21659029.36391
ton,2016,25165953.1699
ton,2017,20785771.72819
ton,2018,14317715.75543
ton,2019,15697689.98539
ton,2020,17940972.40893
tto,1975,1072542436.74535
tto,1976,1153303082.50358
tto,1977,1284666667.20194
tto,1978,1300958333.8754
tto,1979,1759125000.73297
tto,1980,2728291667.80346
tto,1981,2725583334.46899
tto,1982,2317333334.29889
tto,1983,2102708334.20946
tto,1984,2173416666.66667
tto,1985,2141673469.38776
tto,1986,1378388888.88889
tto,1987,1414305555.55556
tto,1988,1469450406.50407
tto,1989,1550752941.17647
tto,1990,1960094117.64705
tto,1991,1774470588.2353
tto,1992,1691364705.88236
tto,1993,1500085029.29929
tto,1994,1777641504.85624
tto,1995,2456136762.14788
tto,1996,2354079104.60044
tto,1997,2447950643.65383
tto,1998,2258019317.09431
tto,1999,2782700000
tto,2000,4275100226.20306
tto,2001,4291000229.46953
tto,2002,3909500000
tto,2003,5195700000
tto,2004,6533258664.5938
tto,2005,9981746809.66517
tto,2006,14064622193.7939
tto,2007,13197660780.6821
tto,2008,18620728922.6859
tto,2009,9203976047.27209
tto,2010,11219327322.1487
tto,2011,17486876035.4612
tto,2012,16730852658.248
tto,2013,17911528738.1284
tto,2014,15299287338.5531
tto,2015,11726818876.5807
tto,2016,8504401505.67933
tto,2017,9644696294.44611
tto,2018,10755630448.1002
tto,2019,8764293317.72674
tto,2020,6002898481.83808
tun,1976,788292229.69691
tun,1977,787970627.78405
tun,1978,941920888.11747
tun,1979,1557339241.76853
tun,1980,2195310174.2674
tun,1981,2490865985.99147
tun,1982,2004443977.57603
tun,1983,1862201053.44058
tun,1984,1781591934.01716
tun,1985,1707617873.2376
tun,1986,1763159413.74949
tun,1987,2100975970.31361
tun,1988,2399148989.91125
tun,1989,2930516114.5907
tun,1990,3514611005.6926
tun,1991,3695568904.37071
tun,1992,4041005540.27061
tun,1993,3745983777.36634
tun,1994,4643349960.66283
tun,1995,5469733016.12477
tun,1996,5518752835.82601
tun,1997,5559231099.62401
tun,1998,5768732573.71183
tun,1999,5934793146.32553
tun,2000,5899976897.16809
tun,2001,6653865869.65777
tun,2002,6900731501.45364
tun,2003,8085632053.8111
tun,2004,10025157906.0058
tun,2005,10691262235.6961
tun,2006,11738021449.6347
tun,2007,15191925235.5899
tun,2008,19248517148.3257
tun,2009,14481420451.3895
tun,2010,16493433002.6547
tun,2011,17876330401.2218
tun,2012,17071350445.7735
tun,2013,17145574197.6518
tun,2014,16841268205.0451
tun,2015,14158771426.7508
tun,2016,13650114057.8204
tun,2017,14310507661.9445
tun,2018,15563609802.7857
tun,2019,15000817875.115
tun,2020,13834225723.9624
tur,1974,1532000000
tur,1975,1401000000
tur,1976,1960000000
tur,1977,1753000000
tur,1978,2288000000
tur,1979,2261000000
tur,1980,2910000000
tur,1981,4703000000
tur,1982,5890000000
tur,1983,5905000000
tur,1984,7389000000
tur,1985,8255000000
tur,1986,7583000000
tur,1987,10322000000
tur,1988,11929000000
tur,1989,11780000000
tur,1990,13026000000
tur,1991,13667000000
tur,1992,14891000000
tur,1993,15611000000
tur,1994,18390000000
tur,1995,21975000000
tur,1996,32142000000
tur,1997,32195000000
tur,1998,30852000000
tur,1999,29135000000
tur,2000,30923000000
tur,2001,34810000000
tur,2002,40705000000
tur,2003,52472000000
tur,2004,68833000000
tur,2005,78509000000
tur,2006,93778000000
tur,2007,115379000000
tur,2008,140906000000
tur,2009,109732000000
tur,2010,120992000000
tur,2011,142392000000
tur,2012,161948000000
tur,2013,167397000000
tur,2014,173293000000
tur,2015,154865000000
tur,2016,152645000000
tur,2017,169214000000
tur,2018,178909000000
tur,2019,182200000000
tur,2020,168387000000
tur,2021,224741000000
tuv,2001,206884.86986
tuv,2002,231450.98306
tuv,2003,287953.77175
tuv,2004,301525.46144
tuv,2005,336776.61757
tuv,2006,417930.04519
tuv,2007,400812.50301
tuv,2008,542704.04176
tuv,2009,2574556.87887
tuv,2010,10014602.90419
tuv,2011,10502758.58537
tuv,2012,20616234.91333
tuv,2013,337985.55126
tuv,2014,374719.44735
tuv,2015,466555.88844
tuv,2016,479618.38937
tuv,2017,410694.67268
tuv,2018,199074.42614
tuv,2019,501563.48812
tza,1976,490403526.4509
tza,1977,538531524.476
tza,1978,476008324.6965
tza,1979,545722848.5596
tza,1980,582681216.1338
tza,1981,613025278.1935
tza,1982,412923474.1746
tza,1983,383207666.5809
tza,1984,398502509.4541
tza,1985,328519373.4904
tza,1986,335861349.3912
tza,1987,287875805.2205
tza,1988,386485901.4895
tza,1989,415108661.7267
