geo,time,ny_adj_dco2_cd
mus,1982,3932371.86596
mus,1983,4971306.09696
mus,1984,5525019.66198
mus,1985,6577798.88572
mus,1986,7750009.04119
mus,1987,9461293.62897
mus,1988,9187371.0567
mus,1989,12024886.04349
mus,1990,17733524.66065
mus,1991,19497441.29432
mus,1992,22896282.48029
mus,1993,24891855.64172
mus,1994,23793350.84708
mus,1995,27978611.27279
mus,1996,31058599.77632
mus,1997,33094461.78727
mus,1998,37170936.48375
mus,1999,43115188.72089
mus,2000,49972361.69757
mus,2001,55561242.76109
mus,2002,58153370.49403
mus,2003,64260185.03087
mus,2004,68121282.15539
mus,2005,76595076.21846
mus,2006,88856259.65112
mus,2007,94804195.57469
mus,2008,100983311.74237
mus,2009,102423632.74554
mus,2010,111811534.33525
mus,2011,116824560.39525
mus,2012,123225022.27682
mus,2013,131525838.40593
mus,2014,141662460.42548
mus,2015,146486261.02639
mus,2016,156206054.2001
mus,2017,165735275.2697
mus,2018,176706966.39769
mus,2019,186148364.81126
mwi,1970,1202369.87812
mwi,1971,1427173.67541
mwi,1972,1655714.50227
mwi,1973,1869637.7766
mwi,1974,2003581.24544
mwi,1975,2357803.07769
mwi,1976,2559634.86496
mwi,1977,3042098.5578
mwi,1978,3501539.49716
mwi,1979,3686673.40034
mwi,1980,4582574.57438
mwi,1981,4362327.61285
mwi,1982,4649957.97289
mwi,1983,4788313.23449
mwi,1984,4911128.58843
mwi,1985,5180442.64574
mwi,1986,5368125.52853
mwi,1987,5550128.93983
mwi,1988,5835755.00597
mwi,1989,6452377.87699
mwi,1990,9066764.48815
mwi,1991,10195047.61655
mwi,1992,10662002.78589
mwi,1993,12497357.27467
mwi,1994,13427398.8979
mwi,1995,14073409.6783
mwi,1996,14536825.83516
mwi,1997,15970354.95422
mwi,1998,16011129.7354
mwi,1999,16672943.07032
mwi,2000,16339736.79485
mwi,2001,15722195.4548
mwi,2002,17290836.97027
mwi,2003,19316534.66197
mwi,2004,20363657.29912
mwi,2005,21470477.4272
mwi,2006,22976972.19261
mwi,2007,25444466.00911
mwi,2008,29862769.23121
mwi,2009,30969991.7195
mwi,2010,29942040.09352
mwi,2011,34861585.3752
mwi,2012,36101970.48221
mwi,2013,38391325.80497
mwi,2014,35415615.10637
mwi,2015,40031928.60077
mwi,2016,46624741.30425
mwi,2017,48925354.07672
mwi,2018,51206025.89742
mwi,2019,53953946.91677
mys,1970,38611587.5378
mys,1971,47377999.0931
mys,1972,54282988.88306
mys,1973,57239679.62202
mys,1974,69390697.1338
mys,1975,79135631.14552
mys,1976,104896734.46574
mys,1977,107802182.22634
mys,1978,121252763.89886
mys,1979,157615881.75362
mys,1980,180350293.17226
mys,1981,222240763.1126
mys,1982,239300614.9382
mys,1983,315815181.80362
mys,1984,305717754.62954
mys,1985,336796935.69243
mys,1986,387642654.0601
mys,1987,414061968.42359
mys,1988,459407983.61224
mys,1989,569946079.61507
mys,1990,685918511.49813
mys,1991,878794311.83196
mys,1992,1008910438.73447
mys,1993,1286404928.02972
mys,1994,1376952902.18163
mys,1995,1852139210.76956
mys,1996,1996040463.06847
mys,1997,2066976852.8014
mys,1998,1955178701.29623
mys,1999,1916997680.9831
mys,2000,2334403730.09022
mys,2001,2631084509.9568
mys,2002,2749538648.13567
mys,2003,3321289587.27811
mys,2004,3787640257.6365
mys,2005,4256266549.02044
mys,2006,4408347524.26716
mys,2007,4749633655.03436
mys,2008,5465672631.65877
mys,2009,5488975591.22698
mys,2010,6266889930.06384
mys,2011,6568512818.10698
mys,2012,6792409222.3974
mys,2013,7642362161.86237
mys,2014,8166199166.87871
mys,2015,8164091120.40637
mys,2016,8917837878.44409
mys,2017,9658118651.37653
mys,2018,10412957782.0892
mys,2019,11122721382.2644
nam,1990,488894.16358
nam,1991,13530754.4404
nam,1992,15427967.16483
nam,1993,19491762.99217
nam,1994,23202545.29557
nam,1995,24950865.76431
nam,1996,27847654.31072
nam,1997,29754653.71699
nam,1998,32398991.93516
nam,1999,29568422.47626
nam,2000,30500842.01704
nam,2001,39127635.74725
nam,2002,35468383.52876
nam,2003,39325694.07278
nam,2004,43232367.67869
nam,2005,53676193.568
nam,2006,57083415.29102
nam,2007,60689763.36988
nam,2008,89097143.726
nam,2009,84712036.17393
nam,2010,88569810.90601
nam,2011,84367222.28731
nam,2012,105117093.86461
nam,2013,84958582.10545
nam,2014,125867342.88675
nam,2015,138709357.69949
nam,2016,151859680.01072
nam,2017,157869019.45054
nam,2018,166585714.39674
nam,2019,171750766.71624
ncl,1970,6331834.9227
ncl,1971,6875435.22459
ncl,1972,5167162.70842
ncl,1973,8497263.99749
ncl,1974,10138121.10193
ncl,1975,10296734.95953
ncl,1976,10496112.77957
ncl,1977,10210261.82617
ncl,1978,8055454.25302
ncl,1979,9492124.61697
ncl,1980,12897349.05986
ncl,1981,10046572.68413
ncl,1982,9902688.2756
ncl,1983,9607125.2794
ncl,1984,10630008.58942
ncl,1985,13530498.22606
ncl,1986,13615841.57236
ncl,1987,14825176.63122
ncl,1988,16206049.3747
ncl,1989,18812452.38162
ncl,1990,19200207.15138
ncl,1991,22645220.97316
ncl,1992,21225738.26499
ncl,1993,25766156.35641
ncl,1994,29003181.61946
ncl,1995,31735258.47775
ncl,1996,34970115.16169
ncl,1997,30301167.76486
ncl,1998,31017639.56583
ncl,1999,36537191.65018
ncl,2000,41462082.11692
ncl,2001,36637695.29061
ncl,2002,48473457.4893
ncl,2003,57487854.15336
ncl,2004,55757633.08093
ncl,2005,65604236.58311
ncl,2006,66597317.83953
ncl,2007,75673726.68636
ncl,2008,76818044.53553
ncl,2009,81473344.22941
ncl,2010,102179829.13034
ncl,2011,106114731.65929
ncl,2012,113544683.18853
ncl,2013,124771808.86616
ncl,2014,164491341.24317
ncl,2015,165227323.14204
ncl,2016,191372172.64144
ncl,2017,209629609.48704
ncl,2018,230320872.26814
ncl,2019,251282589.82893
ner,1970,572095.34524
ner,1971,656291.54417
ner,1972,766740.27286
ner,1973,1078637.17881
ner,1974,1055219.45593
ner,1975,1357975.19032
ner,1976,1464948.25604
ner,1977,1748332.50448
ner,1978,2181286.89987
ner,1979,2775598.93934
ner,1980,3684956.87425
ner,1981,4943971.29456
ner,1982,5855502.63253
ner,1983,8021187.13803
ner,1984,8756025.31226
ner,1985,9270265.78712
ner,1986,8745423.04648
ner,1987,10169028.19176
ner,1988,10646309.8082
ner,1989,11899190.37056
ner,1990,7333412.45365
ner,1991,7329158.65521
ner,1992,7124379.74172
ner,1993,8485859.87786
ner,1994,8539825.69906
ner,1995,8634681.63529
ner,1996,10275025.48991
ner,1997,10748109.60797
ner,1998,11992650.11553
ner,1999,12179063.88339
ner,2000,12935624.96259
ner,2001,12734266.90683
ner,2002,14113460.94582
ner,2003,15930369.22322
ner,2004,17939412.38256
ner,2005,16614059.9139
ner,2006,16963467.75158
ner,2007,18565036.31035
ner,2008,21709447.36874
ner,2009,26719208.54232
ner,2010,33501583.32142
ner,2011,39670079.90971
ner,2012,54779330.6055
ner,2013,61260232.84312
ner,2014,69103639.23194
ner,2015,70502090.81601
ner,2016,72439569.82298
ner,2017,85000311.74408
ner,2018,102400395.96936
ner,2019,121258919.10906
nga,1970,56957424.71046
nga,1971,91703721.63953
nga,1972,125534273.36989
nga,1973,162035273.97188
nga,1974,226898897.44212
nga,1975,192877245.43764
nga,1976,242537477.20393
nga,1977,241095052.36803
nga,1978,251996039.22171
nga,1979,406127331.82597
nga,1980,439029541.44068
nga,1981,475546586.4985
nga,1982,513504618.11735
nga,1983,498442058.54337
nga,1984,613471042.81876
nga,1985,649600242.28878
nga,1986,712609776.28712
nga,1987,602803601.56522
nga,1988,760737981.96129
nga,1989,484933906.15782
nga,1990,475071792.22468
nga,1991,541606031.90584
nga,1992,624587001.90867
nga,1993,633045146.88833
nga,1994,515558408.08369
nga,1995,514997083.24761
nga,1996,589879872.44352
nga,1997,683506902.52747
nga,1998,651119275.90616
nga,1999,707818536.282
nga,2000,1469010420.09323
nga,2001,1688179629.60401
nga,2002,1905982259.87669
nga,2003,2105348361.5443
nga,2004,2181578000.41416
nga,2005,2465611691.53059
nga,2006,2404504238.43793
nga,2007,2438051037.48798
nga,2008,2571341603.27642
nga,2009,2099785680.40687
nga,2010,3258971210.03938
nga,2011,3924496527.92679
nga,2012,3696067350.25125
nga,2013,4017462658.69643
nga,2014,4379072938.25687
nga,2015,4030475766.83054
nga,2016,4323325235.3443
nga,2017,4471230236.59476
nga,2018,4700788790.95894
nga,2019,4932033014.8686
nic,1970,3713771.4784
nic,1971,4281521.02622
nic,1972,4867133.90599
nic,1973,5980443.91361
nic,1974,7106034.81717
nic,1975,7849395.05611
nic,1976,9771687.81779
nic,1977,13532093.58469
nic,1978,13738280.65005
nic,1979,9894692.40206
nic,1980,13062699.68884
nic,1981,15439995.91456
nic,1982,16561887.34789
nic,1983,16652350.48429
nic,1984,16316578.53392
nic,1985,18506449.71473
nic,1986,21934658.61657
nic,1987,24770709.69788
nic,1988,24171066.34231
nic,1989,16885118.73005
nic,1990,30889222.15326
nic,1991,25699037.0795
nic,1992,32084275.66444
nic,1993,32297696.98967
nic,1994,37220749.74497
nic,1995,42500575.84123
nic,1996,45770568.09142
nic,1997,52040282.11319
nic,1998,58581898.20834
nic,1999,64412268.34587
nic,2000,69852374.79796
nic,2001,76903589.53232
nic,2002,81355604.71909
nic,2003,92580841.42771
nic,2004,97535453.80968
nic,2005,100365961.94143
nic,2006,109409879.3078
nic,2007,118363886.32387
nic,2008,118468748.98958
nic,2009,124284803.37107
nic,2010,129504558.02688
nic,2011,145566243.63561
nic,2012,143382904.8489
nic,2013,143019537.79816
nic,2014,157457577.96421
nic,2015,185370777.6609
nic,2016,200855170.87281
nic,2017,213834839.58749
nic,2018,210117312.73157
nic,2019,205618067.37373
nld,1970,375313939.53748
nld,1971,400202416.7018
nld,1972,478168125.81923
nld,1973,541379984.90073
nld,1974,584431292.08704
nld,1975,622713700.18317
nld,1976,744918139.03209
nld,1977,783235478.68276
nld,1978,889907652.85971
nld,1979,1085174434.16792
nld,1980,1143446842.38239
nld,1981,1189302699.00754
nld,1982,1051407163.87025
nld,1983,1149896648.91762
nld,1984,1278088905.08146
nld,1985,1375066703.8501
nld,1986,1406662191.47562
nld,1987,1549789695.77474
nld,1988,1579754652.42819
nld,1989,1863564046.83668
nld,1990,1979665803.09402
nld,1991,2165625437.2571
nld,1992,2239315386.95637
nld,1993,2404995548.29303
nld,1994,2513447944.8997
nld,1995,2729848992.0606
nld,1996,2946071655.09869
nld,1997,2953301190.86919
nld,1998,3055802595.93066
nld,1999,3095566344.26604
nld,2000,3227506510.40181
nld,2001,3442022546.1075
nld,2002,3663736233.58944
nld,2003,3841989481.79172
nld,2004,4082832480.30987
nld,2005,4226957643.32616
nld,2006,4410860630.60073
nld,2007,4559742547.59598
nld,2008,4758200052.70107
nld,2009,4802372898.98809
nld,2010,5291889162.96253
nld,2011,5236341264.1144
nld,2012,5334550155.70096
nld,2013,5610347204.36391
nld,2014,5683157330.04819
nld,2015,5997012386.78882
nld,2016,6133919355.99253
nld,2017,6509700113.27898
nld,2018,6908854337.16117
nld,2019,7248322744.05167
nld_curacao,2012,186318055.86402
nld_curacao,2013,168495263.25516
nld_curacao,2014,197932566.6572
nld_curacao,2015,222342941.0183
nld_curacao,2016,193611213.89051
nor,1970,74071802.41117
nor,1971,77265307.66789
nor,1972,89175227.38722
nor,1973,99761954.1821
nor,1974,100886994.31214
nor,1975,120755332.30804
nor,1976,128706168.20957
nor,1977,148136213.10473
nor,1978,181544299.17506
nor,1979,197851472.48492
nor,1980,245120496.69267
nor,1981,290768964.15803
nor,1982,321335058.68216
nor,1983,311880835.26063
nor,1984,356476853.39545
nor,1985,378410886.15594
nor,1986,456397321.4255
nor,1987,413503230.61086
nor,1988,456805552.32579
nor,1989,564205977.21801
nor,1990,381915231.60134
nor,1991,410949684.34077
nor,1992,428887660.4516
nor,1993,492951314.72294
nor,1994,496598920.83985
nor,1995,511296505.40392
nor,1996,531207141.66306
nor,1997,597825644.57915
nor,1998,646849641.31005
nor,1999,722537618.83626
nor,2000,736581718.26429
nor,2001,813072270.82782
nor,2002,766190976.68688
nor,2003,949049822.51578
nor,2004,939798945.98721
nor,2005,986023155.81339
nor,2006,1083238583.56504
nor,2007,1158759829.80759
nor,2008,1491861435.24446
nor,2009,1527549297.45895
nor,2010,1411044812.51922
nor,2011,1263431938.94243
nor,2012,1382010762.78114
nor,2013,1558521939.23711
nor,2014,1612706180.57539
nor,2015,1641436562.8501
nor,2016,1473420850.19944
nor,2017,1527174454.44606
nor,2018,1575398251.40386
nor,2019,1615139103.70189
npl,1970,601184.93906
npl,1971,562535.60928
npl,1972,811188.98433
npl,1973,1378258.61736
npl,1974,1549436.16314
npl,1975,1432589.21176
npl,1976,1239571.60127
npl,1977,1608465.90412
npl,1978,1722068.60516
npl,1979,2966288.9428
npl,1980,3495984.72685
npl,1981,3278355.29693
npl,1982,3473116.75753
npl,1983,4117339.40546
npl,1984,6203530.84854
npl,1985,6305144.00962
npl,1986,6825696.03627
npl,1987,8865306.62872
npl,1988,10685740.58526
npl,1989,10432740.85306
npl,1990,9422323.87984
npl,1991,13906608.73041
npl,1992,17589847.91404
npl,1993,20983217.15253
npl,1994,25350929.11923
npl,1995,37286125.24329
npl,1996,39582200.46682
npl,1997,46089351.36979
npl,1998,38552288.85307
npl,1999,57182984.43647
npl,2000,56984832.07202
npl,2001,63386769.91054
npl,2002,52907005.4304
npl,2003,59642686.7053
npl,2004,58828343.30857
npl,2005,71653458.39791
npl,2006,62737904.54155
npl,2007,67192238.01666
npl,2008,91651196.35761
npl,2009,119629183.70082
npl,2010,144370885.62576
npl,2011,164909505.74035
npl,2012,181876488.51763
npl,2013,214470060.82408
npl,2014,270244589.13919
npl,2015,217370822.49782
npl,2016,327031730.67357
npl,2017,397559311.34573
npl,2018,479082645.802
npl,2019,576095613.98234
nru,1970,174537.56295
nru,1971,250015.82635
nru,1972,233355.73522
nru,1973,275651.72347
nru,1974,360644.62418
nru,1975,417838.5201
nru,1976,450753.30955
nru,1977,541983.07639
nru,1978,593156.964
nru,1979,656821.12305
nru,1980,803131.62644
nru,1981,898903.87174
nru,1982,975917.10542
nru,1983,1036959.55397
nru,1984,1098541.9211
nru,1985,1158783.22339
nru,1986,1564222.00831
nru,1987,1601715.06317
nru,1988,1695523.4139
nru,1989,1801637.97864
nru,1990,1511127.41469
nru,1991,1597380.73255
nru,1992,1621410.56191
nru,1993,1594313.06796
nru,1994,1611287.86775
nru,1995,1626011.47678
nru,1996,1634663.14612
nru,1997,1700265.92669
nru,1998,1695296.08963
nru,1999,1628217.09671
nru,2000,1565891.44284
nru,2001,1565105.42989
nru,2002,1551741.77938
nru,2003,1385249.49767
nru,2004,1454546.94994
nru,2005,1448405.22326
nru,2006,1077045.57153
nru,2007,1130865.15596
nru,2008,1178793.52228
nru,2009,1113300.35593
nru,2010,1256309.37455
nru,2011,1202123.63363
nru,2012,1252749.76437
nru,2013,1421900.95574
nru,2014,1604191.62503
nru,2015,1657372.84016
nru,2016,1712208.014
nru,2017,1805330.96194
nru,2018,1913570.27766
nru,2019,2018213.73361
nzl,1970,37535272.56626
nzl,1971,42783958.28394
nzl,1972,49082489.64104
nzl,1973,59492832.83997
nzl,1974,68322120.46956
nzl,1975,74315565.36011
nzl,1976,84451852.21106
nzl,1977,96787687.44811
nzl,1978,93967543.55488
nzl,1979,95196687.28579
nzl,1980,112462049.21979
nzl,1981,119157639.7036
nzl,1982,142770931.8343
nzl,1983,149413672.20241
nzl,1984,170015517.31776
nzl,1985,202650736.65525
nzl,1986,221941772.6795
nzl,1987,244913407.91518
nzl,1988,273097561.96879
nzl,1989,290273207.34935
nzl,1990,285380856.75692
nzl,1991,308576372.09903
nzl,1992,336074189.19566
nzl,1993,374303564.79432
nzl,1994,390791017.52442
nzl,1995,414857204.02276
nzl,1996,456012636.94144
nzl,1997,513723204.99133
nzl,1998,514177025.11047
nzl,1999,579710415.11281
nzl,2000,612331636.38682
nzl,2001,668300018.563
nzl,2002,669022384.31122
nzl,2003,715250490.63102
nzl,2004,761455328.29213
nzl,2005,793214860.50485
nzl,2006,818644388.15947
nzl,2007,864452172.96885
nzl,2008,916217265.19557
nzl,2009,893878976.68836
nzl,2010,906531906.18815
nzl,2011,938312138.02956
nzl,2012,1060281846.02327
nzl,2013,1080644726.36223
nzl,2014,1166247311.39475
nzl,2015,1212941938.55968
nzl,2016,1234897103.01868
nzl,2017,1305822470.66069
nzl,2018,1387684025.42717
nzl,2019,1463203089.68721
omn,1970,620578.00161
omn,1971,5948293.20188
omn,1972,6333941.38451
omn,1973,6903277.94436
omn,1974,8508541.68898
omn,1975,29532229.68829
omn,1976,36559313.07116
omn,1977,40561314.10398
omn,1978,40679087.273
omn,1979,44621460.81101
omn,1980,38951883.88226
omn,1981,43385330.98594
omn,1982,44892186.84939
omn,1983,62644556.58374
omn,1984,71017504.19317
omn,1985,80501352.16611
omn,1986,95737497.00879
omn,1987,96140152.97781
omn,1988,113836653.39357
omn,1989,115011540.7295
omn,1990,137112590.42129
omn,1991,149730952.78313
omn,1992,160617912.93576
omn,1993,186894635.12813
omn,1994,222304016.1536
omn,1995,242275710.03951
omn,1996,239127865.94702
omn,1997,254857717.6535
omn,1998,281733094.59893
omn,1999,367781677.80497
omn,2000,402706429.75629
omn,2001,393552874.46142
omn,2002,513257066.64742
omn,2003,679772711.82954
omn,2004,616727906.77338
omn,2005,694552904.70844
omn,2006,969341014.37587
omn,2007,1135859810.39939
omn,2008,1144019113.37703
omn,2009,1134453062.69247
omn,2010,1353778043.52916
omn,2011,1610189965.2606
omn,2012,1852816901.49866
omn,2013,2004761855.84677
omn,2014,2060152244.6022
omn,2015,2273278085.60623
omn,2016,2279212283.24853
omn,2017,2406616992.25243
omn,2018,2591012998.52752
omn,2019,2682992216.85449
pak,1970,64355878.07343
pak,1971,65556233.13388
pak,1972,57361062.15238
pak,1973,65485261.61112
pak,1974,78019453.6975
pak,1975,94491196.75908
pak,1976,100260414.71035
pak,1977,116281594.87308
pak,1978,136387833.52865
pak,1979,163230642.96678
pak,1980,206570178.62363
pak,1981,248018153.55215
pak,1982,292631614.40505
pak,1983,335212425.22488
pak,1984,377607630.34828
pak,1985,438463122.61517
pak,1986,479434045.54792
pak,1987,543800888.54049
pak,1988,625963585.94493
pak,1989,696479723.69635
pak,1990,831031188.2325
pak,1991,874331042.13808
pak,1992,975303019.8149
pak,1993,1094058770.79823
pak,1994,1242625203.60706
pak,1995,1291782014.25605
pak,1996,1503656571.12581
pak,1997,1568373869.80095
pak,1998,1672252620.56015
pak,1999,1782897720.89802
pak,2000,1976359247.57318
pak,2001,2100727192.69182
pak,2002,2298868499.92338
pak,2003,2495219136.83338
pak,2004,2900043385.51926
pak,2005,3174648648.47166
pak,2006,3575342528.4873
pak,2007,4083459839.41059
pak,2008,4261240350.26466
pak,2009,4383873174.28175
pak,2010,4838256786.30088
pak,2011,5114489641.25125
pak,2012,5283642960.73078
pak,2013,5650160431.12463
pak,2014,6138500952.84436
pak,2015,6555037073.04862
pak,2016,7224727569.21786
pak,2017,7869127832.37254
pak,2018,8640544888.32695
pak,2019,9009278197.88675
pan,1970,5827615.29639
pan,1971,7396301.52949
pan,1972,8489703.89082
pan,1973,10594614.06739
pan,1974,11006339.64163
pan,1975,14907881.48489
pan,1976,15856857.49674
pan,1977,16504258.84231
pan,1978,14828924.09999
pan,1979,18454554.77986
pan,1980,20125533.69781
pan,1981,24085336.09274
pan,1982,25775692.96084
pan,1983,29065366.32147
pan,1984,25395704.4112
pan,1985,24436693.26973
pan,1986,26698425.64189
pan,1987,32518540.70113
pan,1988,31505190.87685
pan,1989,28826207.65825
pan,1990,33555917.59095
pan,1991,41578880.83247
pan,1992,56896770.62699
pan,1993,55286662.8406
pan,1994,63538451.58485
pan,1995,45640460.07224
pan,1996,73618222.40215
pan,1997,93514625.96769
pan,1998,101843342.86594
pan,1999,100688945.26058
pan,2000,107501851.66275
pan,2001,135950748.93271
pan,2002,118301837.56155
pan,2003,129136036.50515
pan,2004,127919323.43059
pan,2005,158898573.02272
pan,2006,182828485.767
pan,2007,187723615.88945
pan,2008,201082528.34302
pan,2009,237335394.05958
pan,2010,263720276.20833
pan,2011,302498019.80734
pan,2012,311479145.9585
pan,2013,375974311.04686
pan,2014,373776648.63133
pan,2015,386932813.06797
pan,2016,384851678.22318
pan,2017,415894388.76876
pan,2018,443719129.22582
pan,2019,468002006.88306
per,1970,47028176.68467
per,1971,52878347.27278
per,1972,55071953.51166
per,1973,64574412.43791
per,1974,77805738.36465
per,1975,89387597.69218
per,1976,98521794.80207
per,1977,111281363.91026
per,1978,117196335.62893
per,1979,128694564.5613
per,1980,155382348.1974
per,1981,173779269.08626
per,1982,185280732.80869
per,1983,170091865.66092
per,1984,182325648.84533
per,1985,181349574.46058
per,1986,211809880.12565
per,1987,261899037.4223
per,1988,269982530.58047
per,1989,249547809.32055
per,1990,255380533.08289
per,1991,259997205.11511
per,1992,273674449.38887
per,1993,331205682.50555
per,1994,341109641.6022
per,1995,365179749.93922
per,1996,388290878.03066
per,1997,455003306.73759
per,1998,476127046.20987
per,1999,521420243.05058
per,2000,562495439.16255
per,2001,527013682.93748
per,2002,547838740.58796
per,2003,553638049.23602
per,2004,702869409.47521
per,2005,862823511.52874
per,2006,703041496.81539
per,2007,901299529.30057
per,2008,1107771212.56679
per,2009,1437068341.25884
per,2010,1657804912.17108
per,2011,1487136218.76383
per,2012,1716267177.18267
