geo,time,ag_yld_crel_kg
lso,1993,972.6
lso,1994,818.2
lso,1995,776.4
lso,1996,1183.6
lso,1997,1015.8
lso,1998,1353.3
lso,1999,943.3
lso,2000,718.8
lso,2001,995.5
lso,2002,736.3
lso,2003,609.1
lso,2004,595.4
lso,2005,686.8
lso,2006,522.5
lso,2007,435.6
lso,2008,390
lso,2009,421
lso,2010,909.1
lso,2011,663.1
lso,2012,653.5
lso,2013,764.4
lso,2014,637.2
lso,2015,658.6
lso,2016,466.9
lso,2017,987.2
lso,2018,755.8
ltu,1992,1933.2
ltu,1993,2102
ltu,1994,1753.4
ltu,1995,1852.8
ltu,1996,2417.2
ltu,1997,2529.4
ltu,1998,2448.4
ltu,1999,2020.8
ltu,2000,2707.5
ltu,2001,2505
ltu,2002,2765.9
ltu,2003,3037
ltu,2004,3254.9
ltu,2005,2940.2
ltu,2006,1929.4
ltu,2007,3007.1
ltu,2008,3348.2
ltu,2009,3449.6
ltu,2010,2763.5
ltu,2011,3029.9
ltu,2012,4015.3
ltu,2013,3687.8
ltu,2014,3975.2
ltu,2015,4564.6
ltu,2016,3859.8
ltu,2017,4230.2
ltu,2018,3181.2
lux,2000,5328.8
lux,2001,5142.3
lux,2002,5748
lux,2003,5678
lux,2004,6396.6
lux,2005,5634.8
lux,2006,5596.8
lux,2007,5202.9
lux,2008,6106.4
lux,2009,6202.1
lux,2010,5593.3
lux,2011,5193.2
lux,2012,5522.7
lux,2013,5967.4
lux,2014,5935.5
lux,2015,6027.1
lux,2016,4999.6
lux,2017,5339.5
lux,2018,5862.3
lva,1992,1641.2
lva,1993,1774.4
lva,1994,1842.7
lva,1995,1687
lva,1996,2153.3
lva,1997,2144.2
lva,1998,2057.7
lva,1999,1885
lva,2000,2199
lva,2001,2091.5
lva,2002,2478.3
lva,2003,2176
lva,2004,2426.2
lva,2005,2802.9
lva,2006,2264
lva,2007,2941.6
lva,2008,3104.4
lva,2009,3075.3
lva,2010,2775.5
lva,2011,2738
lva,2012,3767.5
lva,2013,3373.8
lva,2014,3486.5
lva,2015,4513.1
lva,2016,3828.4
lva,2017,4250.2
lva,2018,3026.2
mar,1961,407.6
mar,1962,1068.9
mar,1963,891.3
mar,1964,864.1
mar,1965,881.3
mar,1966,468.5
mar,1967,728.1
mar,1968,1348.1
mar,1969,880.9
mar,1970,942
mar,1971,1142.6
mar,1972,1120.8
mar,1973,686.4
mar,1974,1051.9
mar,1975,887.8
mar,1976,1187.3
mar,1977,581.9
mar,1978,999.3
mar,1979,928
mar,1980,1019.5
mar,1981,485.2
mar,1982,1146.8
mar,1983,760
mar,1984,837.5
mar,1985,1108.5
mar,1986,1509.7
mar,1987,853.7
mar,1988,1495.4
mar,1989,1342.9
mar,1990,1120
mar,1991,1575.9
mar,1992,587.7
mar,1993,560.4
mar,1994,1584.9
mar,1995,446.5
mar,1996,1687.2
mar,1997,833.9
mar,1998,1122.7
mar,1999,743.5
mar,2000,366.8
mar,2001,894.6
mar,2002,1068.7
mar,2003,1432.9
mar,2004,1512.1
mar,2005,783.9
mar,2006,1652.1
mar,2007,516.4
mar,2008,1002.9
mar,2009,1919.4
mar,2010,1547.5
mar,2011,1614.4
mar,2012,1016.6
mar,2013,1828.3
mar,2014,1454.2
mar,2015,2140.6
mar,2016,936.1
mar,2017,1757.6
mar,2018,2263.6
mda,1992,2928.2
mda,1993,3832.4
mda,1994,2181.6
mda,1995,2989.5
mda,1996,2288.5
mda,1997,3432.6
mda,1998,2748.9
mda,1999,2443.9
mda,2000,2032.8
mda,2001,2487.1
mda,2002,2502.8
mda,2003,2353.5
mda,2004,2832
mda,2005,2793.4
mda,2006,2550.2
mda,2007,2110.9
mda,2008,3221.6
mda,2009,2372.7
mda,2010,2734
mda,2011,2865.9
mda,2012,2344.2
mda,2013,2851.8
mda,2014,3162.3
mda,2015,2370.9
mda,2016,3197.3
mda,2017,3651.9
mda,2018,3683.2
mdg,1961,1784.8
mdg,1962,1761.6
mdg,1963,1758.2
mdg,1964,1806.4
mdg,1965,1744.9
mdg,1966,1585.5
mdg,1967,1652.7
mdg,1968,1686.2
mdg,1969,1770.3
mdg,1970,1857.8
mdg,1971,1792.4
mdg,1972,1797.6
mdg,1973,1741.8
mdg,1974,1809.5
mdg,1975,1759
mdg,1976,1847.4
mdg,1977,1695.8
mdg,1978,1621.2
mdg,1979,1687.5
mdg,1980,1681.8
mdg,1981,1621.7
mdg,1982,1593.7
mdg,1983,1729.7
mdg,1984,1742.6
mdg,1985,1749.3
mdg,1986,1782.2
mdg,1987,1884.6
mdg,1988,1823.3
mdg,1989,1955.7
mdg,1990,1945.3
mdg,1991,1927.5
mdg,1992,1934.2
mdg,1993,1924.4
mdg,1994,1926.3
mdg,1995,1968
mdg,1996,2007.9
mdg,1997,2000.8
mdg,1998,1875.4
mdg,1999,1962.3
mdg,2000,1890.9
mdg,2001,2020.7
mdg,2002,1967.4
mdg,2003,2201.7
mdg,2004,2353.2
mdg,2005,2514.5
mdg,2006,2565.3
mdg,2007,2620.1
mdg,2008,2811.3
mdg,2009,3183.4
mdg,2010,3271.6
mdg,2011,3296.2
mdg,2012,3348.9
mdg,2013,3460.1
mdg,2014,3608.4
mdg,2015,3659.2
mdg,2016,3735.4
mdg,2017,4302.1
mdg,2018,4003.9
mdv,1961,888.3
mdv,1962,875
mdv,1963,897.3
mdv,1964,912.5
mdv,1965,923.9
mdv,1966,916.1
mdv,1967,905.8
mdv,1968,852.9
mdv,1969,783
mdv,1970,892.2
mdv,1971,760.9
mdv,1972,781.3
mdv,1973,952.8
mdv,1974,986.8
mdv,1975,889.9
mdv,1976,829.5
mdv,1977,798.1
mdv,1978,823.5
mdv,1979,800
mdv,1980,850
mdv,1981,766.9
mdv,1982,740.3
mdv,1983,714.3
mdv,1984,1000
mdv,1985,1000
mdv,1986,1000
mdv,1987,1250
mdv,1988,1000
mdv,1989,1375
mdv,1990,1000
mdv,1991,1000
mdv,1992,1000
mdv,1993,1000
mdv,1994,999.9
mdv,1995,1000
mdv,1996,1000
mdv,1997,1217
mdv,1998,1226.8
mdv,1999,1350.5
mdv,2000,1476.6
mdv,2001,1622.4
mdv,2002,1671.4
mdv,2003,1502.4
mdv,2004,1970.1
mdv,2005,1764.7
mdv,2006,1928.6
mdv,2007,1958.8
mdv,2008,2078.8
mdv,2009,2141.7
mdv,2010,2247.1
mdv,2011,2372.2
mdv,2012,2494.2
mdv,2013,2527.8
mdv,2014,2339.5
mdv,2015,2477.5
mdv,2016,2645.5
mdv,2017,2665.2
mdv,2018,2661.7
mex,1961,1104.9
mex,1962,1124.5
mex,1963,1130.1
mex,1964,1302
mex,1965,1335.6
mex,1966,1290
mex,1967,1371.4
mex,1968,1430.4
mex,1969,1492.7
mex,1970,1540.8
mex,1971,1530
mex,1972,1513.6
mex,1973,1501.6
mex,1974,1613.8
mex,1975,1745
mex,1976,1729.8
mex,1977,1779.4
mex,1978,1918.5
mex,1979,2009
mex,1980,2191.1
mex,1981,2292.5
mex,1982,2415.5
mex,1983,2183.7
mex,1984,2340.5
mex,1985,2431.1
mex,1986,2332.4
mex,1987,2321.8
mex,1988,2180.5
mex,1989,2198.2
mex,1990,2424.4
mex,1991,2426.9
mex,1992,2708.2
mex,1993,2639.4
mex,1994,2518.3
mex,1995,2519.6
mex,1996,2552.9
mex,1997,2678.7
mex,1998,2639.3
mex,1999,2708.1
mex,2000,2760.9
mex,2001,2855.2
mex,2002,2913.1
mex,2003,2964
mex,2004,3078.6
mex,2005,3130.8
mex,2006,3213.3
mex,2007,3353
mex,2008,3452.3
mex,2009,3433.7
mex,2010,3500.9
mex,2011,3240.2
mex,2012,3453.1
mex,2013,3386.6
mex,2014,3581.8
mex,2015,3470.1
mex,2016,3748.7
mex,2017,3799.7
mex,2018,3826.3
mkd,1992,2651.5
mkd,1993,2011.5
mkd,1994,2695.7
mkd,1995,3006.8
mkd,1996,2454.7
mkd,1997,2748.1
mkd,1998,3079.5
mkd,1999,2940.6
mkd,2000,2565
mkd,2001,2287.8
mkd,2002,2901.3
mkd,2003,2422.3
mkd,2004,3596.7
mkd,2005,3205
mkd,2006,3243.5
mkd,2007,2625.2
mkd,2008,3536.9
mkd,2009,3385.9
mkd,2010,3329.6
mkd,2011,3502.1
mkd,2012,2839.3
mkd,2013,3381.3
mkd,2014,3900
mkd,2015,3051.1
mkd,2016,3859.1
mkd,2017,2807.5
mkd,2018,3714.5
mli,1961,707.5
mli,1962,729.4
mli,1963,644.8
mli,1964,748.6
mli,1965,811.9
mli,1966,787.3
mli,1967,748.2
mli,1968,766.8
mli,1969,872.9
mli,1970,829.6
mli,1971,831.4
mli,1972,687.9
mli,1973,673.4
mli,1974,796.2
mli,1975,880.6
mli,1976,679.1
mli,1977,615.7
mli,1978,1077.5
mli,1979,847.8
mli,1980,726.1
mli,1981,837.9
mli,1982,785
mli,1983,840.4
mli,1984,696.6
mli,1985,1084
mli,1986,1089.8
mli,1987,1033.4
mli,1988,962
mli,1989,939.7
mli,1990,726.4
mli,1991,1055.3
mli,1992,738
mli,1993,762.8
mli,1994,817.8
mli,1995,810.1
mli,1996,1100.6
mli,1997,1063.9
mli,1998,1204.2
mli,1999,1174.1
mli,2000,1006.5
mli,2001,986.3
mli,2002,788.6
mli,2003,981.4
mli,2004,1206.5
mli,2005,1089.5
mli,2006,1124.8
mli,2007,1101.2
mli,2008,1397.7
mli,2009,1800.4
mli,2010,1452.8
mli,2011,1046.8
mli,2012,1506.8
mli,2013,1512.4
mli,2014,1550.7
mli,2015,1575.5
mli,2016,1605.9
mli,2017,1530
mli,2018,1795.6
mlt,1961,1360.4
mlt,1962,1373.3
mlt,1963,1566.5
mlt,1964,1462.1
mlt,1965,1694.2
mlt,1966,1438.5
mlt,1967,1490.5
mlt,1968,1230.2
mlt,1969,1345.5
mlt,1970,1374.8
mlt,1971,1755.9
mlt,1972,1983.8
mlt,1973,2018.4
mlt,1974,1758.7
mlt,1975,2009.2
mlt,1976,2470.9
mlt,1977,3139.7
mlt,1978,2795.3
mlt,1979,2809.5
mlt,1980,3196.2
mlt,1981,3751.8
mlt,1982,4125.3
mlt,1983,3940.7
mlt,1984,3563.6
mlt,1985,3625.9
mlt,1986,3656.8
mlt,1987,3574.1
mlt,1988,3303.6
mlt,1989,3629.6
mlt,1990,3743.1
mlt,1991,3136.4
mlt,1992,3026
mlt,1993,2703.7
mlt,1994,2607.1
mlt,1995,2508.5
mlt,1996,3500
mlt,1997,3904.8
mlt,1998,3790.7
mlt,1999,3869.7
mlt,2000,4007.5
mlt,2001,4000
mlt,2002,4781.3
mlt,2003,4013.6
mlt,2004,4083.2
mlt,2005,4129
mlt,2006,4032.3
mlt,2007,4238.8
mlt,2008,4714.3
mlt,2009,4789.2
mlt,2010,4691.1
mlt,2011,4670.9
mlt,2012,4639.7
mlt,2013,4668.6
mlt,2014,4740.4
mlt,2015,4824.3
mlt,2016,4820.4
mlt,2017,4879.9
mlt,2018,4917.4
mmr,1961,1535
mmr,1962,1560.2
mmr,1963,1521.2
mmr,1964,1623.1
mmr,1965,1575.6
mmr,1966,1380.2
mmr,1967,1545.7
mmr,1968,1588.4
mmr,1969,1616.1
mmr,1970,1611.2
mmr,1971,1635.1
mmr,1972,1543.3
mmr,1973,1680.1
mmr,1974,1671
mmr,1975,1742.2
mmr,1976,1799.4
mmr,1977,1845.3
mmr,1978,1992.8
mmr,1979,2197.4
mmr,1980,2600.2
mmr,1981,2766.5
mmr,1982,2989.1
mmr,1983,2874.7
mmr,1984,2890.3
mmr,1985,2896.7
mmr,1986,2863.7
mmr,1987,2885.9
mmr,1988,2754.6
mmr,1989,2747.6
mmr,1990,2762.5
mmr,1991,2658.2
mmr,1992,2706.8
mmr,1993,2839
mmr,1994,2944.5
mmr,1995,2777
mmr,1996,2853.8
mmr,1997,2770.6
mmr,1998,2799.3
mmr,1999,2963.4
mmr,2000,3053.6
mmr,2001,3109.8
mmr,2002,3113.1
mmr,2003,3236.8
mmr,2004,3332.9
mmr,2005,3441
mmr,2006,3555.7
mmr,2007,3667.6
mmr,2008,3767.7
mmr,2009,3781.6
mmr,2010,3798.1
mmr,2011,3589.8
mmr,2012,3557.6
mmr,2013,3592.9
mmr,2014,3636.6
mmr,2015,3657.3
mmr,2016,3607.9
mmr,2017,3614.3
mmr,2018,3604.5
mne,2006,2971.2
mne,2007,1992.4
mne,2008,3239.7
mne,2009,3347.9
mne,2010,3321.4
mne,2011,3305.7
mne,2012,2638.8
mne,2013,3770.5
mne,2014,3451.5
mne,2015,3146.5
mne,2016,3261.7
mne,2017,3288
mne,2018,3311.8
mng,1961,400
mng,1962,861.6
mng,1963,817.8
mng,1964,898.3
mng,1965,772.8
mng,1966,662.5
mng,1967,816.2
mng,1968,525.7
mng,1969,317.9
mng,1970,681.2
mng,1971,899
mng,1972,497.2
mng,1973,1085.3
mng,1974,752.8
mng,1975,1113.8
mng,1976,841.8
mng,1977,855.3
mng,1978,626.9
mng,1979,566.2
mng,1980,517
mng,1981,635.1
mng,1982,1042.6
mng,1983,1387.5
mng,1984,966.3
mng,1985,1395.6
mng,1986,1380.6
mng,1987,1106.6
mng,1988,1269.1
mng,1989,1248.3
mng,1990,1098.2
mng,1991,970.3
mng,1992,833.4
mng,1993,858.4
mng,1994,732
mng,1995,735
mng,1996,660.5
mng,1997,756.7
mng,1998,634.1
mng,1999,606.2
mng,2000,770.1
mng,2001,708.4
mng,2002,585.4
mng,2003,785.3
mng,2004,787.5
mng,2005,474.3
mng,2006,1098
mng,2007,942.5
mng,2008,1382.8
mng,2009,1551.8
mng,2010,1370.1
mng,2011,1485.4
mng,2012,1565.3
mng,2013,1319.8
mng,2014,1650
mng,2015,567.3
mng,2016,1279.6
mng,2017,609.2
mng,2018,1236.3
moz,1961,877.4
moz,1962,858.2
moz,1963,911.1
moz,1964,926.5
moz,1965,935.7
moz,1966,923.5
moz,1967,960.7
moz,1968,948.7
moz,1969,887.2
moz,1970,1000
moz,1971,941.1
moz,1972,979.3
moz,1973,873.8
moz,1974,777.7
moz,1975,571.7
moz,1976,795.8
moz,1977,772.8
moz,1978,710.4
moz,1979,622.8
moz,1980,595.7
moz,1981,591.7
moz,1982,498.4
moz,1983,489
moz,1984,510
moz,1985,531.3
moz,1986,544
moz,1987,398.2
moz,1988,393.3
moz,1989,395.7
moz,1990,476.7
moz,1991,344.2
moz,1992,177.6
moz,1993,564.7
moz,1994,520.3
moz,1995,652.4
moz,1996,821.8
moz,1997,821.4
moz,1998,839
moz,1999,985.4
moz,2000,868.1
moz,2001,880.1
moz,2002,588.7
moz,2003,819.2
moz,2004,774.2
moz,2005,428.4
moz,2006,692.4
moz,2007,581.4
moz,2008,533.5
moz,2009,884.3
moz,2010,1028.4
moz,2011,1041.1
moz,2012,1191.6
moz,2013,564.8
moz,2014,702.6
moz,2015,733.1
moz,2016,822.3
moz,2017,817.1
moz,2018,835.1
mrt,1961,369.8
mrt,1962,378.8
mrt,1963,374.5
mrt,1964,376.1
mrt,1965,340.5
mrt,1966,369.3
mrt,1967,374.9
mrt,1968,387.3
mrt,1969,399.1
mrt,1970,343
mrt,1971,206.8
mrt,1972,209.9
mrt,1973,217
mrt,1974,330.2
mrt,1975,435.7
mrt,1976,558.8
mrt,1977,414.3
mrt,1978,328.2
mrt,1979,308.1
mrt,1980,422.3
mrt,1981,420.4
mrt,1982,451.1
mrt,1983,464.3
mrt,1984,501.3
mrt,1985,638.7
mrt,1986,699.1
mrt,1987,1010.8
mrt,1988,863.2
mrt,1989,949.8
mrt,1990,869.8
mrt,1991,673.7
mrt,1992,862.1
mrt,1993,849
mrt,1994,667.8
mrt,1995,772.3
mrt,1996,849.6
mrt,1997,782.1
mrt,1998,894.5
mrt,1999,864.2
mrt,2000,864.4
mrt,2001,639.1
mrt,2002,1011.8
mrt,2003,797.7
mrt,2004,637.5
mrt,2005,841.2
mrt,2006,661.3
mrt,2007,705.8
mrt,2008,765.8
mrt,2009,713.3
mrt,2010,955.2
mrt,2011,1374.5
mrt,2012,1034.4
mrt,2013,1197
mrt,2014,1678.8
mrt,2015,1336.8
mrt,2016,1283.9
mrt,2017,1361.2
mrt,2018,1322.9
mus,1961,1512.6
mus,1962,1780.7
mus,1963,1289.5
mus,1964,1000
mus,1965,1644.4
mus,1966,2524.9
mus,1967,1723.9
mus,1968,2409.8
mus,1969,2858.7
mus,1970,2775.6
mus,1971,3592.8
mus,1972,3155.9
mus,1973,3200.5
mus,1974,2757.3
mus,1975,2212
mus,1976,2784
mus,1977,2773.4
mus,1978,2501.9
mus,1979,2545.3
mus,1980,2454.5
mus,1981,2609.1
mus,1982,2541.3
mus,1983,3038.5
mus,1984,4441.7
mus,1985,4740.6
mus,1986,4407.5
mus,1987,3543.6
mus,1988,3845.5
mus,1989,3738.4
mus,1990,4190.8
mus,1991,3723.8
mus,1992,4434.6
mus,1993,4243
mus,1994,3728.8
mus,1995,3853.3
mus,1996,4866.7
mus,1997,5043.5
mus,1998,5180
mus,1999,4902.4
mus,2000,8900
mus,2001,7203.7
mus,2002,7763.2
mus,2003,6555.6
mus,2004,6473.7
mus,2005,7539.7
mus,2006,7793.1
mus,2007,9453.7
mus,2008,6199.9
mus,2009,3981.7
mus,2010,4708.7
mus,2011,3901.8
mus,2012,3389.6
mus,2013,3219.1
mus,2014,3765.1
mus,2015,2695.9
mus,2016,3455
mus,2017,5234.8
mus,2018,5272.7
mwi,1961,984.5
mwi,1962,1027
mwi,1963,876.7
mwi,1964,1076.8
mwi,1965,856.5
mwi,1966,905.2
mwi,1967,1381.3
mwi,1968,995.3
mwi,1969,967.3
mwi,1970,888.4
mwi,1971,1133.4
mwi,1972,1149.8
mwi,1973,1104
mwi,1974,1133.1
mwi,1975,1014.9
mwi,1976,1110.2
mwi,1977,1298.8
mwi,1978,1246.8
mwi,1979,1175
mwi,1980,1187.4
mwi,1981,1121.9
mwi,1982,1169.1
mwi,1983,1146.2
mwi,1984,1180.6
mwi,1985,1169
mwi,1986,1076.1
mwi,1987,1001.8
mwi,1988,1156.4
mwi,1989,1179.4
mwi,1990,991.5
mwi,1991,1141
mwi,1992,481.6
mwi,1993,1488.8
mwi,1994,896.4
mwi,1995,1309.2
mwi,1996,1390.6
mwi,1997,1054.4
mwi,1998,1322.1
mwi,1999,1745.4
mwi,2000,1675.5
mwi,2001,1175.5
mwi,2002,1045.7
mwi,2003,1209
mwi,2004,1020.6
mwi,2005,777.8
mwi,2006,1444.7
mwi,2007,2467
mwi,2008,1598.7
mwi,2009,2124.3
mwi,2010,1906.9
mwi,2011,2094.3
mwi,2012,2087.1
mwi,2013,2068.8
mwi,2014,2218.1
mwi,2015,1590.6
mwi,2016,1347.4
mwi,2017,1903.1
mwi,2018,1531.2
mys,1961,2097
mys,1962,2058.1
mys,1963,2143.8
mys,1964,1986.5
mys,1965,2144.2
mys,1966,2129
mys,1967,2015.5
mys,1968,2164.2
mys,1969,2318.1
mys,1970,2383
mys,1971,2468.6
mys,1972,2396.1
mys,1973,2632.2
mys,1974,2826.6
mys,1975,2641.2
mys,1976,2697
mys,1977,2611.7
mys,1978,2542.8
mys,1979,2822.8
mys,1980,2835.9
mys,1981,2824.4
mys,1982,2742.9
mys,1983,2579.9
mys,1984,2497.9
mys,1985,2642.4
mys,1986,2619.4
mys,1987,2450.9
mys,1988,2505.6
mys,1989,2601.9
mys,1990,2740.3
mys,1991,2787.4
mys,1992,2953.1
mys,1993,3003
mys,1994,3031.9
mys,1995,3119.2
mys,1996,3200
mys,1997,3023.3
mys,1998,2843.2
mys,1999,2910.3
mys,2000,3039.5
mys,2001,3108.1
mys,2002,3232.1
mys,2003,3347.2
mys,2004,3314.9
mys,2005,3407
mys,2006,3383.6
mys,2007,3540.6
mys,2008,3599.2
mys,2009,3734.7
mys,2010,3659.9
mys,2011,3780.2
mys,2012,3866.7
mys,2013,3948
mys,2014,3033.9
mys,2015,4054.2
mys,2016,4013.2
mys,2017,4250.8
mys,2018,4128
nam,1961,415.8
nam,1962,419.3
nam,1963,420.7
nam,1964,398.2
nam,1965,383.6
nam,1966,366.8
nam,1967,353.4
nam,1968,358.4
nam,1969,352.7
nam,1970,354.1
nam,1971,343.5
nam,1972,346.7
nam,1973,347.4
nam,1974,350.9
nam,1975,355.1
nam,1976,354.3
nam,1977,361.6
nam,1978,366.1
nam,1979,371
nam,1980,376.8
nam,1981,383.3
nam,1982,385.1
nam,1983,399
nam,1984,414.3
nam,1985,321.7
nam,1986,401.6
nam,1987,355.4
nam,1988,395.1
nam,1989,441.6
nam,1990,457.1
nam,1991,547
nam,1992,159
nam,1993,356.1
nam,1994,334.5
nam,1995,220.1
nam,1996,274
nam,1997,446.6
nam,1998,379
nam,1999,214.4
nam,2000,391.2
nam,2001,440.9
nam,2002,270.8
nam,2003,301.5
nam,2004,418.3
nam,2005,465.6
nam,2006,620.5
nam,2007,481.3
nam,2008,495.5
nam,2009,364.8
nam,2010,405
nam,2011,427.5
nam,2012,431.1
nam,2013,458.7
nam,2014,225.8
nam,2015,359.9
nam,2016,261.5
nam,2017,426.3
nam,2018,502.5
ncl,1961,1314.3
ncl,1962,1452.6
ncl,1963,1533.3
ncl,1964,1976.5
ncl,1965,1725
ncl,1966,1973.3
ncl,1967,1521.1
ncl,1968,1660.4
ncl,1969,1842.4
ncl,1970,2348.6
ncl,1971,2315.8
ncl,1972,2354.2
ncl,1973,2493.5
ncl,1974,2611.9
ncl,1975,2752.6
ncl,1976,2197
ncl,1977,2548.8
ncl,1978,2354.8
ncl,1979,1949.9
ncl,1980,1930
ncl,1981,2523.1
ncl,1982,2438
ncl,1983,2021.5
ncl,1984,1117.8
ncl,1985,2548.5
ncl,1986,2069.1
ncl,1987,1333.3
ncl,1988,2038.8
ncl,1989,1237.5
ncl,1990,1865.1
ncl,1991,2331.1
ncl,1992,3003.7
ncl,1993,1578.9
ncl,1994,2259.1
ncl,1995,3181.3
ncl,1996,3667.9
ncl,1997,3704.1
ncl,1998,3644.3
ncl,1999,3783
ncl,2000,3760.8
ncl,2001,3941.2
ncl,2002,3750.4
ncl,2003,4029.1
ncl,2004,4007.7
ncl,2005,3909.3
ncl,2006,3916.8
ncl,2007,4097.1
ncl,2008,3820.9
ncl,2009,3805.7
ncl,2010,3923.5
ncl,2011,3430.6
ncl,2012,4283.7
ncl,2013,4061.1
ncl,2014,3813.7
ncl,2015,4837.7
ncl,2016,5896.2
ncl,2017,6153.9
ncl,2018,7481.4
ner,1961,505.2
ner,1962,547.8
ner,1963,560.1
ner,1964,599.3
ner,1965,467.5
ner,1966,496.2
ner,1967,571.3
ner,1968,394
ner,1969,493.7
ner,1970,390.2
ner,1971,424.8
ner,1972,417.6
ner,1973,323.9
ner,1974,406
ner,1975,346.4
ner,1976,423.4
ner,1977,431.3
ner,1978,431.5
ner,1979,447
ner,1980,457.4
ner,1981,415.6
ner,1982,400.3
ner,1983,401.9
ner,1984,257.1
ner,1985,425
ner,1986,418.9
ner,1987,326.5
ner,1988,475.2
ner,1989,352.7
ner,1990,310.3
ner,1991,333.2
ner,1992,309.2
ner,1993,326.2
ner,1994,267.9
ner,1995,312.3
ner,1996,291
ner,1997,287.7
ner,1998,389.5
ner,1999,380.1
ner,2000,289.2
ner,2001,394.4
ner,2002,422.9
ner,2003,429.5
ner,2004,341.5
ner,2005,436.6
ner,2006,449.6
ner,2007,424.8
ner,2008,496.5
ner,2009,386
ner,2010,494.8
ner,2011,362.8
ner,2012,520.3
ner,2013,407.7
ner,2014,446.8
ner,2015,551.3
ner,2016,536.5
ner,2017,541.9
ner,2018,554.8
nga,1961,743
nga,1962,782.8
nga,1963,763.7
nga,1964,717.8
nga,1965,687.1
nga,1966,607.8
nga,1967,693.5
nga,1968,671.1
nga,1969,611
nga,1970,722.9
nga,1971,709.6
nga,1972,654.9
nga,1973,659.2
nga,1974,996.1
nga,1975,967.1
nga,1976,725.2
nga,1977,932.6
nga,1978,916.1
nga,1979,1053.3
nga,1980,1087
nga,1981,1655.5
nga,1982,1632.9
nga,1983,1526
nga,1984,1266.3
nga,1985,1247.9
nga,1986,1156.7
nga,1987,1203
nga,1988,1305.5
nga,1989,1252.9
nga,1990,1147.9
nga,1991,1094.1
nga,1992,1164
nga,1993,1153.1
nga,1994,1132.3
nga,1995,1210.5
nga,1996,1220.4
nga,1997,1182.8
nga,1998,1201.8
nga,1999,1239.3
nga,2000,1171.5
nga,2001,1233.6
nga,2002,1255.2
nga,2003,1308.8
nga,2004,1372.8
nga,2005,1421.7
nga,2006,1507.5
nga,2007,1399.8
nga,2008,1598.4
nga,2009,1531.1
nga,2010,1528
nga,2011,1334.4
nga,2012,1399
nga,2013,1234.7
nga,2014,1451.8
nga,2015,1445
nga,2016,1485.1
nga,2017,1408.8
nga,2018,1509
nic,1961,939.7
nic,1962,937.7
nic,1963,1031.7
nic,1964,1035.7
nic,1965,1003.7
nic,1966,1050.3
nic,1967,1054.7
nic,1968,1091.7
nic,1969,1063.5
nic,1970,1109.8
nic,1971,1082.7
nic,1972,891.3
nic,1973,1152.9
nic,1974,965.5
nic,1975,1153.7
nic,1976,1030.2
nic,1977,1072
nic,1978,1314.8
nic,1979,1380.4
nic,1980,1572.3
nic,1981,1471.3
nic,1982,1566.2
nic,1983,1712.6
nic,1984,1622.7
nic,1985,1658
nic,1986,1905.7
nic,1987,1665.4
nic,1988,1763.8
nic,1989,1549.1
nic,1990,1524.5
nic,1991,1417.1
nic,1992,1688.1
nic,1993,1787.1
nic,1994,1725.2
nic,1995,1681.3
nic,1996,1689.3
nic,1997,1686.4
nic,1998,1706.5
nic,1999,1634
nic,2000,1687.7
nic,2001,1692.9
nic,2002,1731.9
nic,2003,1860.2
nic,2004,1798.1
nic,2005,1778.7
nic,2006,1902.3
nic,2007,1822.5
nic,2008,1811
nic,2009,2076.7
nic,2010,2086.1
nic,2011,1994.8
nic,2012,1944.2
nic,2013,1763.2
nic,2014,1914.3
nic,2015,1940.4
nic,2016,1933.7
nic,2017,2104.1
nic,2018,2108.2
nld,1961,3691.4
nld,1962,4277.4
nld,1963,3986.9
nld,1964,4395.8
nld,1965,3673.4
nld,1966,3513.6
nld,1967,4206.5
nld,1968,3939
nld,1969,3981.2
nld,1970,3768.4
nld,1971,4320.5
nld,1972,3982.5
nld,1973,4640.1
nld,1974,5042.4
nld,1975,4472.6
nld,1976,4779.9
nld,1977,4768.5
nld,1978,5797.9
nld,1979,5402.7
nld,1980,5689.2
nld,1981,5975.9
nld,1982,6740.9
nld,1983,6351.6
nld,1984,7188.9
nld,1985,6174.1
nld,1986,7419.9
nld,1987,6268
nld,1988,6194
nld,1989,6750.6
nld,1990,6990.1
nld,1991,7063.4
nld,1992,7459.2
nld,1993,7998.4
nld,1994,7164.5
nld,1995,7769.2
nld,1996,8292.9
nld,1997,7176.1
nld,1998,7307
nld,1999,7469.8
nld,2000,7905.5
nld,2001,7280.5
nld,2002,7313.9
nld,2003,7956.8
nld,2004,8066.3
nld,2005,7879.7
nld,2006,7854.2
nld,2007,7289.7
nld,2008,8332.3
nld,2009,9032.9
nld,2010,8569.3
nld,2011,7800.8
nld,2012,8545
nld,2013,8630.1
nld,2014,9073.7
nld,2015,8752.8
nld,2016,7776.9
nld,2017,8794.5
nld,2018,8317.8
nor,1961,2791.8
nor,1962,2071.3
nor,1963,2578.1
nor,1964,2595.4
nor,1965,2553.6
nor,1966,2169.2
nor,1967,2729.1
nor,1968,3524.9
nor,1969,2625
nor,1970,3206.9
nor,1971,3226.3
nor,1972,2981.7
nor,1973,3260.2
nor,1974,3777.8
nor,1975,2556.6
nor,1976,2840.7
nor,1977,3566.5
nor,1978,3677.3
nor,1979,3557.6
nor,1980,3644.8
nor,1981,3698.7
nor,1982,3746.8
