geo,time,ne_exp_gnfs_kd
mdg,1997,1307566406.30106
mdg,1998,1249476049.30911
mdg,1999,1442930321.90277
mdg,2000,1636188749.94827
mdg,2001,1793376568.04332
mdg,2002,970715133.23013
mdg,2003,1349766267.65228
mdg,2004,1481852446.49429
mdg,2005,1509003166.07086
mdg,2006,1770693463.82495
mdg,2007,2312470344.62225
mdg,2008,2604202256.63767
mdg,2009,1963738392.00468
mdg,2010,2075376752.92288
mdg,2011,2209148607.66488
mdg,2012,2099541592.27788
mdg,2013,2321723101.3829
mdg,2014,3235447375.84265
mdg,2015,3214678774.66036
mdg,2016,3183171011.7891
mdg,2017,4628202396.3772
mdg,2018,4741560854.86974
mdg,2019,5258969031.48192
mdg,2020,3332307490.60982
mdv,2014,3573086174.12479
mdv,2015,3219988390.17851
mdv,2016,3507391568.3716
mdv,2017,3767921843.22428
mdv,2018,4162059408.37461
mdv,2019,4440282268.56632
mdv,2020,2159971707.93916
mex,1960,6210089217.43025
mex,1961,6759192514.92124
mex,1962,7178773238.01405
mex,1963,7373662584.36345
mex,1964,7882376679.69682
mex,1965,11962946263.8237
mex,1966,13115046182.6771
mex,1967,12407090233.9468
mex,1968,13028414220.0716
mex,1969,14634973716.0078
mex,1970,15260691390.3363
mex,1971,15695092839.9567
mex,1972,17883242150.0964
mex,1973,19834801215.1713
mex,1974,19791341968.5956
mex,1975,20240643742.1987
mex,1976,21713195912.7976
mex,1977,25668751682.067
mex,1978,31511585039.7795
mex,1979,37404086106.0526
mex,1980,45708527733.2395
mex,1981,50904523781.0678
mex,1982,62387770561.4015
mex,1983,71261079988.6673
mex,1984,75361045620.1568
mex,1985,71998930530.3857
mex,1986,75232100865.29289
mex,1987,82371819699.39549
mex,1988,87118896971.03259
mex,1989,89096049878.93779
mex,1990,92343547408.8307
mex,1991,96577233523.61421
mex,1992,98203370156.38947
mex,1993,101873519939.567
mex,1994,110833471039.08
mex,1995,133219576226.60699
mex,1996,153799245638.478
mex,1997,168233645788.638
mex,1998,180675702098.40399
mex,1999,190486800899.354
mex,2000,212519613033.84601
mex,2001,211411736252.84201
mex,2002,212249186523.12
mex,2003,216296106086.298
mex,2004,237645037147.80399
mex,2005,252651324216.496
mex,2006,272387073133.888
mex,2007,277764154267.72198
mex,2008,274938069016.59003
mex,2009,245093686822.89801
mex,2010,299902538799.07599
mex,2011,323035449234.13293
mex,2012,344112016558.01599
mex,2013,348828148308.65997
mex,2014,373184712402.37598
mex,2015,404585953950.89697
mex,2016,419079637460.99402
mex,2017,436521821382.73999
mex,2018,462729219885.81506
mex,2019,469578178620.53802
mex,2020,435305412729.51294
mhl,2004,56718600
mhl,2005,50147800
mhl,2006,38453300
mhl,2007,41956000
mhl,2008,48681100
mhl,2009,53433100
mhl,2010,77118300
mhl,2011,79405400
mhl,2012,76218200
mhl,2013,76448000
mhl,2014,84797300
mhl,2015,82374800
mhl,2016,73031000
mhl,2017,70183300
mhl,2018,74144700
mhl,2019,83964500
mhl,2020,81213500
mkd,1990,1456073117.62961
mkd,1991,1090607376.10079
mkd,1992,1325047457.96889
mkd,1993,1361538078.75418
mkd,1994,1407978478.40805
mkd,1995,1361366557.54437
mkd,1996,1185876944.99176
mkd,1997,1533345489.06591
mkd,1998,1662951833.71257
mkd,1999,1776915650.22084
mkd,2000,2107430715.64499
mkd,2001,1808311803.99861
mkd,2002,1720411461.22093
mkd,2003,1726166311.77185
mkd,2004,2022885517.397
mkd,2005,2385552199.60561
mkd,2006,2675005628.66648
mkd,2007,3043915990.43032
mkd,2008,2901822286.67318
mkd,2009,2498738333.60699
mkd,2010,3090443623.84196
mkd,2011,3589160305.75424
mkd,2012,3659218389.87406
mkd,2013,3882213293.84696
mkd,2014,4521979363.00714
mkd,2015,4905243521.89797
mkd,2016,5350700061.83904
mkd,2017,5797312015.79034
mkd,2018,6539665517.35813
mkd,2019,7120172179.49403
mkd,2020,6250345405.29844
mli,1967,276123923.43015
mli,1968,257357440.70413
mli,1969,292215556.69671
mli,1970,289530300.24294
mli,1971,393793913.5632
mli,1972,354130137.04986
mli,1973,322967882.26057
mli,1974,354130137.04986
mli,1975,359801905.61641
mli,1976,416462150.2847
mli,1977,515609329.13288
mli,1978,492950530.64705
mli,1979,546778179.41311
mli,1980,685592926.08023
mli,1981,539283414.94644
mli,1982,482391224.56228
mli,1983,548459797.14563
mli,1984,596026320.28576
mli,1985,636847484.27301
mli,1986,589557415.02843
mli,1987,585792557.49834
mli,1988,629574032.31286
mli,1989,699481696.95371
mli,1990,700129678.96709
mli,1991,792675422.48382
mli,1992,859869950.39961
mli,1993,895866766.15211
mli,1994,957765115.94216
mli,1995,1053713413.01043
mli,1996,1058398739.60685
mli,1997,1359890521.97008
mli,1998,1352787157.65919
mli,1999,1574875440.43164
mli,2000,1653862979.74198
mli,2001,2386729927.75258
mli,2002,2856089074.75435
mli,2003,2590482061.54913
mli,2004,2442775293.82285
mli,2005,2733500315.47041
mli,2006,2996672447.12024
mli,2007,2684646525.09731
mli,2008,2703942380.43494
mli,2009,2405043141.23924
mli,2010,2399056140.88926
mli,2011,2547036243.97495
mli,2012,2770002915.03913
mli,2013,2792873184.57479
mli,2014,2854050124.63328
mli,2015,3150871337.62745
mli,2016,3086853660.12809
mli,2017,3438754977.34156
mli,2018,3435316222.40351
mli,2019,3514328495.53936
mli,2020,3531900137.87751
mlt,2000,7628874847.44258
mlt,2001,6929634527.90414
mlt,2002,7498393653.61145
mlt,2003,7408414956.17442
mlt,2004,7113168201.48674
mlt,2005,7411032286.69699
mlt,2006,9021554532.34217
mlt,2007,9952507932.98569
mlt,2008,11890336513.9243
mlt,2009,11840979585.0438
mlt,2010,12812541883.9454
mlt,2011,13488059358.7041
mlt,2012,14225339065.7939
mlt,2013,14360379230.0011
mlt,2014,14855875402.1968
mlt,2015,17149371352.4908
mlt,2016,17456220499.2369
mlt,2017,18929818751.464
mlt,2018,18847198757.0275
mlt,2019,20054532965.8936
mlt,2020,18485066589.8756
mmr,2011,11375651819.1809
mmr,2012,10595908378.3326
mmr,2013,10132848748.9144
mmr,2014,11124278568.9915
mmr,2015,12901541852.6763
mmr,2016,15058968567.5999
mmr,2017,17089897980.8745
mmr,2018,19132227163.9595
mmr,2019,21301372261.8247
mmr,2020,23005482042.7706
mne,2006,1162840857.85198
mne,2007,1511440774.76004
mne,2008,1536516561.5529
mne,2009,1342028744.234
mne,2010,1442603546.80079
mne,2011,1653629943.96935
mne,2012,1648003686.58378
mne,2013,1625931062.64789
mne,2014,1614299725.67406
mne,2015,1707008983.03205
mne,2016,1808441120.05759
mne,2017,1840876525.03852
mne,2018,1967800654.82962
mne,2019,2081943273.65643
mne,2020,1090027242.88999
mng,2010,2316961038.42414
mng,2011,2739470450.04174
mng,2012,2966980648.32418
mng,2013,3347924905.79482
mng,2014,5127899907.17396
mng,2015,5134139093.65088
mng,2016,5930760464.24592
mng,2017,6149696284.47149
mng,2018,6523021090.95364
mng,2019,7304284652.78444
mng,2020,6919741135.55375
mnp,2002,1752437086.09272
mnp,2003,1680083885.20971
mnp,2004,1817342163.35541
mnp,2005,1508777041.94261
mnp,2006,1216172185.43046
mnp,2007,906543046.35762
mnp,2008,577761589.40397
mnp,2009,378790286.97572
mnp,2010,388366445.91611
mnp,2011,344741721.85431
mnp,2012,403262693.15673
mnp,2013,420286975.71744
mnp,2014,437311258.27815
mnp,2015,482000000
mnp,2016,855470198.6755
mnp,2017,1029969094.92274
mnp,2018,613938189.84547
mnp,2019,459655629.13907
moz,1980,254065188.81401
moz,1981,211592232.17341
moz,1982,211997488.04463
moz,1983,144023696.95658
moz,1984,115354228.70574
moz,1985,104908031.0507
moz,1986,95677941.41593
moz,1987,102845134.6921
moz,1988,112689715.60533
moz,1989,131065649.61156
moz,1990,137805532.25085
moz,1991,176282436.43573
moz,1992,199193479.61898
moz,1993,206677977.16407
moz,1994,273132027.28019
moz,1995,286747500.32122
moz,1996,397847104.02888
moz,1997,432126175.75615
moz,1998,476672322.7371
moz,1999,473469569.82473
moz,2000,625760170.02491
moz,2001,952824045.24974
moz,2002,1305012864.84615
moz,2003,1555328083.98778
moz,2004,1897655048.50334
moz,2005,2014549638.01172
moz,2006,2265195396.9784
moz,2007,2621111459.85465
moz,2008,2799332083.59226
moz,2009,3231015358.00252
moz,2010,3279840292.25118
moz,2011,3835496659.79507
moz,2012,4208924082.19697
moz,2013,4283420645.18459
moz,2014,5314302333.76902
moz,2015,4957269487.90096
moz,2016,4656274760.81739
moz,2017,4837415040.87238
moz,2018,7153669656.78087
moz,2019,6476913170.7045
moz,2020,5508259769.57513
mrt,1961,116490721.66904
mrt,1962,120621603.55807
mrt,1963,227198224.51308
mrt,1964,524621335.91729
mrt,1965,556842184.46378
mrt,1966,594107818.84569
mrt,1967,631112609.21542
mrt,1968,652740087.31644
mrt,1969,668027693.54625
mrt,1970,697512663.92542
mrt,1971,708490990.67691
mrt,1972,904459587.96779
mrt,1973,835393982.80208
mrt,1974,914729498.39872
mrt,1975,667761637.76255
mrt,1976,727330752.27891
mrt,1977,689582677.80672
mrt,1978,745181718.47588
mrt,1979,848380255.1955
mrt,1980,893806495.49724
mrt,1981,1100079431.24413
mrt,1982,1009355205.06646
mrt,1983,1309551344.65623
mrt,1984,1223497679.96131
mrt,1985,1349594795.92883
mrt,1986,1380444649.58968
mrt,1987,1261965383.10182
mrt,1988,1344946484.98051
mrt,1989,1222456409.81082
mrt,1990,1088341089.31192
mrt,1991,1156907438.76651
mrt,1992,1115775146.09629
mrt,1993,1072294044.60631
mrt,1994,1125114347.95926
mrt,1995,1169741260.69061
mrt,1996,1157558654.23
mrt,1997,966766134.7042
mrt,1998,888751451.81156
mrt,1999,897346314.30733
mrt,2000,946437113.06868
mrt,2001,997651665.13505
mrt,2002,924492691.12276
mrt,2003,726576049.45629
mrt,2004,919614770.27227
mrt,2005,919859247.88313
mrt,2006,1681805118.5547
mrt,2007,1588193473.35435
mrt,2008,1561369140.91803
mrt,2009,1597030434.64946
mrt,2010,1647732467.15258
mrt,2011,1648355005.53242
mrt,2012,1746426742.3395
mrt,2013,1767010831.91856
mrt,2014,1814974813.44586
mrt,2015,1862091587.81786
mrt,2016,1853818623.76185
mrt,2017,1985479996.48115
mrt,2018,1986441218.75913
mrt,2019,2366231665.86081
mrt,2020,2321239904.73693
mus,1976,814348924.75136
mus,1977,924156440.90903
mus,1978,921087288.72272
mus,1979,951437812.43141
mus,1980,969511720.643
mus,1981,921087288.72272
mus,1982,1013161915.0788
mus,1983,1022507412.94632
mus,1984,1064653774.09104
mus,1985,1191825843.70758
mus,1986,1513237671.7321
mus,1987,1788654989.84958
mus,1988,2005045760.02598
mus,1989,2067263823.69631
mus,1990,2236762302.32036
mus,1991,2334196529.50905
mus,1992,2411513904.79755
mus,1993,2573057021.20279
mus,1994,2648191199.17554
mus,1995,2828724394.32612
mus,1996,3127102380.5077
mus,1997,3237402411.93371
mus,1998,3507024316.77446
mus,1999,3555412266.60181
mus,2000,3707036847.88257
mus,2001,4270646097.08634
mus,2002,3764600907.53113
mus,2003,3700379363.04856
mus,2004,3612906541.74379
mus,2005,4102319230.27896
mus,2006,4298756266.63117
mus,2007,4361735676.26632
mus,2008,4493660085.02432
mus,2009,4419004172.98693
mus,2010,5040683644.94734
mus,2011,5305099544.23571
mus,2012,5494662395.42324
mus,2013,5168836465.53604
mus,2014,5494548426.60067
mus,2015,5596191312.9302
mus,2016,5402021986.68482
mus,2017,5349669317.45549
mus,2018,5495476114.2688
mus,2019,5264208957.74039
mus,2020,3261565701.64045
mys,1960,4128120278.07924
mys,1961,4356591151.79503
mys,1962,4566023276.43408
mys,1963,4833252792.98371
mys,1964,4665299252.57301
mys,1965,5052204400.63661
mys,1966,5367711934.55844
mys,1967,5655340889.53214
mys,1968,6552226248.99708
mys,1969,6904452571.40258
mys,1970,7246479405.10646
mys,1971,7359354789.91048
mys,1972,7508268984.62928
mys,1973,8573788025.78706
mys,1974,9939174686.99853
mys,1975,9641346297.56091
mys,1976,11276683311.6393
mys,1977,11745865107.2133
mys,1978,12637310475.4137
mys,1979,14907743269.4342
mys,1980,15380324686.664
mys,1981,15252489827.5816
mys,1982,16881026459.3557
mys,1983,18963785439.5442
mys,1984,21577604943.0498
mys,1985,21674160977.7941
mys,1986,24228822562.755
mys,1987,27755846152.0512
mys,1988,30780806369.0462
mys,1989,35457578937.9247
mys,1990,41775817873.8445
mys,1991,48364007143.7716
mys,1992,54455837690.43649
mys,1993,60741422353.0918
mys,1994,74047878402.2532
mys,1995,88090708974.5231
mys,1996,96219679964.15311
mys,1997,101502756266.80299
mys,1998,102001290769.42799
mys,1999,115428024427.09
mys,2000,133972378543.08
mys,2001,124821847010.62601
mys,2002,131596346460.12
mys,2003,138352334656.254
mys,2004,160569316963.25699
mys,2005,173899631852.51599
mys,2006,185519879247.21497
mys,2007,193735774830.367
mys,2008,196783399231.85199
mys,2009,175376479605.68399
mys,2010,193649077378.05701
mys,2011,201742433209.57599
mys,2012,198228369914.224
mys,2013,198742272513.12296
mys,2014,208759441044.68097
mys,2015,209286966329.535
mys,2016,212048463705.03101
mys,2017,230460631417.23199
mys,2018,234915413391.371
mys,2019,232461144539.75201
mys,2020,211774676737.93399
nam,1980,1806652273.85535
nam,1981,1630559923.92992
nam,1982,1582307473.03174
nam,1983,1402949900.47297
nam,1984,1429350599.93337
nam,1985,1800853668.90468
nam,1986,2012997407.66621
nam,1987,1828205804.12542
nam,1988,1744928049.50588
nam,1989,1767917682.70046
nam,1990,1572718439.02484
nam,1991,2025964552.64436
nam,1992,2154032906.27041
nam,1993,2384615058.30492
nam,1994,2307752928.12491
nam,1995,2527823780.56661
nam,1996,2597644239.34336
nam,1997,2527434001.07918
nam,1998,2509821582.32635
nam,1999,2621177912.39562
nam,2000,2599136565.89858
nam,2001,2529738249.85005
nam,2002,2940448735.06643
nam,2003,3200682144.20142
nam,2004,3372726102.57337
nam,2005,3344732799.78187
nam,2006,3858006982.88183
nam,2007,4103952514.14956
nam,2008,3925224968.22442
nam,2009,3995225478.09419
nam,2010,4105734223.50401
nam,2011,3970468429.51581
nam,2012,4010399863.45353
nam,2013,4122655874.53842
nam,2014,4554684691.73509
nam,2015,4009349179.85701
nam,2016,3984954174.17231
nam,2017,4062471805.53131
nam,2018,4715947188.48358
nam,2019,4292056915.12877
nam,2020,3533404570.52423
ncl,2015,1578920438.24217
ner,1990,472119082.33533
ner,1991,408755299.49762
ner,1992,378694244.21066
ner,1993,379285166.54863
ner,1994,474182332.65681
ner,1995,463240410.49932
ner,1996,579359510.30739
ner,1997,552821028.57572
ner,1998,615709420.83859
ner,1999,546038160.6115
ner,2000,609359769.60537
ner,2001,621922351.84114
ner,2002,572463651.00691
ner,2003,578629935.0977
ner,2004,604215618.87222
ner,2005,643963889.92302
ner,2006,679607950.92519
ner,2007,697956517.77527
ner,2008,803513219.20727
ner,2009,948036112.10671
ner,2010,1135080980.63689
ner,2011,1124806319.63136
ner,2012,1337789003.1608
ner,2013,1457319593.30304
ner,2014,1449995838.20821
ner,2015,1381730097.69597
ner,2016,1243478914.57493
ner,2017,1426212443.19082
ner,2018,1365515978.79406
ner,2019,1380639632.13177
ner,2020,1294033315.13906
nga,1981,15355747448.0392
nga,1982,13750315239.0838
nga,1983,12695511361.3062
nga,1984,13999880873.8504
nga,1985,15184968172.3857
nga,1986,13831948400.8453
nga,1987,14580573897.2696
nga,1988,15019547644.3225
nga,1989,19499745192.9165
nga,1990,18632965715.4593
nga,1991,20135326281.9072
nga,1992,14795732933.1763
nga,1993,17554871347.7464
nga,1994,17951860633.7125
nga,1995,16412261307.2599
nga,1996,14626927659.5371
nga,1997,21633809132.9338
nga,1998,22085223007.6085
nga,1999,19710467845.5068
nga,2000,22322698523.6301
nga,2001,17050178133.8229
nga,2002,19032667936.769
nga,2003,25001543049.5518
nga,2004,24762848686.1687
nga,2005,27827137391.3597
nga,2006,47410660604.0174
nga,2007,39373980636.6675
nga,2008,56477031700.1972
nga,2009,39523893134.056
nga,2010,44047664648.3941
nga,2011,55408753592.45889
nga,2012,53420148986.1031
nga,2013,41808469033.0903
nga,2014,51878051598.448
nga,2015,51923946713.2579
nga,2016,57911584063.3199
nga,2017,62972886454.953
nga,2018,62084568960.3823
nga,2019,71382138449.45461
nga,2020,52135112984.8554
nic,1960,304388147.51715
nic,1961,320138521.09507
nic,1962,387199390.04022
nic,1963,487027531.02686
nic,1964,578217322.79344
nic,1965,639432692.26637
nic,1966,629722668.14308
nic,1967,695078599.74217
nic,1968,692318224.9914
nic,1969,703359723.99448
nic,1970,744359407.79266
nic,1971,772141767.78423
nic,1972,1012359321.09527
nic,1973,1003266321.91626
nic,1974,1017441658.13639
nic,1975,1092523851.35731
nic,1976,1136072822.42532
nic,1977,1104068712.81494
nic,1978,1203750716.31476
nic,1979,1377524425.62494
nic,1980,818256263.6206
nic,1981,939972552.63098
nic,1982,864322046.96138
nic,1983,925488703.93871
nic,1984,732847021.3321
nic,1985,647064316.57732
nic,1986,532995889.37643
nic,1987,521272415.43493
nic,1988,503417662.04701
nic,1989,631823820.07289
nic,1990,732653858.12942
nic,1991,615731046.14981
nic,1992,654917855.46572
nic,1993,697766720.74488
nic,1994,800125217.06147
nic,1995,976732958.5317
nic,1996,1135233159.07452
nic,1997,1298284443.33307
nic,1998,1374649822.01232
nic,1999,1543027650.6849
nic,2000,1736131559.50755
nic,2001,1863734378.8741
nic,2002,1798287033.84785
nic,2003,1963309811.58854
nic,2004,2299143059.82708
nic,2005,2475475004.15968
nic,2006,2784727423.56921
nic,2007,3052662630.24538
nic,2008,3300512064.78472
nic,2009,3301861109.18197
nic,2010,3840579505.15073
nic,2011,4157679885.4156
nic,2012,4673089792.07631
nic,2013,4851463440.15723
nic,2014,5164291846.49747
nic,2015,5113402893.95674
nic,2016,5348436406.72219
nic,2017,5890302572.95121
nic,2018,5795045049.12312
nic,2019,6118515916.81944
nic,2020,5582795397.28901
nld,1969,62977513533.1711
nld,1970,70150911909.5304
nld,1971,77620570975.5777
nld,1972,85293750210.17798
nld,1973,95227534221.60461
nld,1974,97947989930.105
nld,1975,95043336220.0417
nld,1976,103784345055.479
nld,1977,102373882340.83701
nld,1978,106687710621.076
nld,1979,115006224714.354
nld,1980,117943863133.14301
nld,1981,121321271409.798
nld,1982,120050418702.183
nld,1983,122785030685.655
nld,1984,132288917284.916
nld,1985,138184748958.30499
nld,1986,141013476482.237
nld,1987,146351632581.89801
nld,1988,159378410116.57101
nld,1989,173103537254.862
nld,1990,182898734230.146
nld,1991,194984814589.04199
nld,1992,200724000794.48096
nld,1993,208689769673.46799
nld,1994,226782326769.258
nld,1995,247666307346.57001
nld,1996,257933091680.88599
nld,1997,282892381895.26398
nld,1998,301842803262.95599
nld,1999,329047563388.81799
nld,2000,369944599085.79297
nld,2001,375393218288.84497
nld,2002,377822628794.90302
nld,2003,384779280166.68597
nld,2004,416380251014.43103
nld,2005,440364484657.83398
nld,2006,471951326968.42896
nld,2007,497223902571.14203
nld,2008,505263097903.71802
nld,2009,461599572808.41101
nld,2010,506502154190.914
nld,2011,532633486113.89294
nld,2012,549990897720.56091
nld,2013,563621747329.50891
nld,2014,589246308130.18298
nld,2015,632814005706.64001
nld,2016,643371020860.93701
nld,2017,685188418581.43103
nld,2018,714859920993.58203
nld,2019,729013392225.99182
nld,2020,693798807792.79395
nld_curacao,2015,1970670391.06145
nor,1970,27405311563.50109
nor,1971,27832262064.6895
nor,1972,31611077813.37189
nor,1973,34058819882.1949
nor,1974,34333491784.644
nor,1975,35621163583.7553
nor,1976,39971024077.71
nor,1977,40984644001.2401
nor,1978,45078185388.0335
nor,1979,46150211842.5132
nor,1980,48289552547.277
nor,1981,49130308980.0558
nor,1982,49195411801.178
nor,1983,52669546347.0084
nor,1984,56805373566.1879
nor,1985,60908835382.8666
nor,1986,62285667045.572
nor,1987,62990637594.29569
nor,1988,66931280355.48209
nor,1989,74212999896.6622
nor,1990,80562075023.25101
nor,1991,85432634080.8102
nor,1992,89543288209.1557
nor,1993,92360690296.57948
nor,1994,100147111708.174
nor,1995,105155564741.13901
nor,1996,115698377596.362
nor,1997,124675870621.06
nor,1998,125513154903.379
nor,1999,129084757672.832
nor,2000,133182515242.327
nor,2001,138966993903.069
nor,2002,138588405497.57101
nor,2003,138431414694.63699
nor,2004,139855492404.67099
nor,2005,140488663842.10001
nor,2006,139356370776.06699
nor,2007,141252536943.267
nor,2008,141439413041.23199
nor,2009,135639681719.541
nor,2010,136394130412.31799
nor,2011,135283290275.912
nor,2012,137609879094.76099
nor,2013,135167097240.88
nor,2014,139770796734.52499
nor,2015,145839991732.97501
nor,2016,147394275085.254
nor,2017,149899183631.29099
nor,2018,148064772140.12601
nor,2019,149749261134.64899
nor,2020,147915097654.23199
npl,2001,2128211994.81022
npl,2002,1634706151.52373
npl,2003,1557123846.35721
npl,2004,1748277788.87543
npl,2005,1695227084.78304
npl,2006,1673295576.2517
npl,2007,1657485178.55989
npl,2008,1669535265.44933
npl,2009,1734186972.76741
npl,2010,1553157919.19631
npl,2011,1520319295.8824
npl,2012,1827316785.49497
npl,2013,2063913791.82739
npl,2014,2432029722.68237
npl,2015,2488355029.13379
npl,2016,2057722343.54709
npl,2017,2239939906.54472
npl,2018,2412284142.8981
npl,2019,2546009287.90252
npl,2020,2141648560.6478
nru,2015,45760878.60887
nzl,1970,8414645304.13709
nzl,1971,9028698547.74315
nzl,1972,9215201799.19453
nzl,1973,9035736327.34182
nzl,1974,8790290625.70825
nzl,1975,9911950347.8094
nzl,1976,11010736588.8527
nzl,1977,11005458254.1537
nzl,1978,11270257849.6836
nzl,1979,11766427587.6497
nzl,1980,12139434090.5525
nzl,1981,12419189316.4107
nzl,1982,12612730347.4607
nzl,1983,13380736763.1932
nzl,1984,14635236318.6248
nzl,1985,14878042504.2277
nzl,1986,15561594867.414
nzl,1987,16698857371.9904
nzl,1988,17053775693.4396
nzl,1989,16716529228.1943
nzl,1990,18273165152.8095
nzl,1991,19960870308.0598
nzl,1992,20876148468.4182
nzl,1993,22367985494.8657
nzl,1994,24268494917.9728
nzl,1995,25185245907.3554
nzl,1996,26243375233.1805
nzl,1997,27138772293.79869
nzl,1998,28065831691.6264
nzl,1999,30396367440.1576
nzl,2000,32237969281.1939
nzl,2001,33297570738.6809
nzl,2002,35805565647.9367
nzl,2003,36765760909.3603
nzl,2004,37932133405.3941
nzl,2005,37764246238.60249
nzl,2006,39074206314.615
nzl,2007,40607279066.9293
nzl,2008,39516750292.0204
nzl,2009,41111676284.454
nzl,2010,42271421049.8788
nzl,2011,43241189002.59769
nzl,2012,44556303282.8327
nzl,2013,44616683693.9277
nzl,2014,46691706619.7109
nzl,2015,49606164682.09
nzl,2016,50377855262.4697
nzl,2017,52167176554.68191
nzl,2018,53645023100.1238
nzl,2019,53511744625.9523
nzl,2020,44076942066.633
omn,1998,21917835600.9454
omn,1999,22721193441.4837
omn,2000,26384179898.4929
omn,2001,27990775723.0632
omn,2002,27102230311.5135
omn,2003,26056113032.6137
omn,2004,25148836296.4813
omn,2005,30114549947.5811
omn,2006,24642154374.1143
omn,2007,24493117656.0051
omn,2008,27167970723.7729
omn,2009,28476184878.2056
omn,2010,32536827461.3381
omn,2011,33785222203.0394
omn,2012,35686296627.3058
omn,2013,39430285152.3071
omn,2014,39576893062.1905
omn,2015,39080884265.2796
omn,2016,38329628463.5867
omn,2017,38019952174.8958
omn,2018,39089443709.12009
omn,2019,39846405806.7067
omn,2020,29545005408.2082
pak,1960,1688032176.07076
pak,1961,1738556314.37041
pak,1962,1792043669.14815
pak,1963,2490340689.76512
pak,1964,2427518740.53999
pak,1965,2441003088.67264
pak,1966,2702512708.379
pak,1967,2833341481.93553
pak,1968,3023880575.10873
pak,1969,3297835938.05354
pak,1970,3820114174.02833
pak,1971,3854043929.13447
pak,1972,3191750573.92508
pak,1973,3375177641.39776
pak,1974,2792151925.81752
pak,1975,3114556950.08287
pak,1976,3555345154.30843
pak,1977,2930240804.57656
pak,1978,3304058885.72043
pak,1979,3743809932.41038
pak,1980,4474110568.23705
pak,1981,5290494406.19884
pak,1982,4973868093.54762
pak,1983,6196073529.73699
pak,1984,5967308276.00385
pak,1985,5945824114.49399
pak,1986,7896552633.91773
pak,1987,8843320705.19264
pak,1988,8461946359.8423
pak,1989,9627553557.40313
pak,1990,9735861011.91419
pak,1991,12993989280.046
pak,1992,14789886022.2552
pak,1993,14984721779.179
pak,1994,15450845955.5097
pak,1995,14975683769.4811
pak,1996,15274382542.4381
pak,1997,14276053013.2991
pak,1998,13458039160.1759
pak,1999,13074442373.9531
pak,2000,15168445230.204
pak,2001,17015656124.6839
pak,2002,18709424580.6448
pak,2003,24019018087.58229
pak,2004,23652291659.7983
pak,2005,26426033810.72729
pak,2006,29039756704.1459
pak,2007,29478177961.0098
pak,2008,28136306831.4571
pak,2009,27190595270.1932
pak,2010,31461601528.6666
pak,2011,32207932946.1377
pak,2012,27376471679.175
pak,2013,31094424976.3889
pak,2014,30634172681.5806
pak,2015,28690885214.612
pak,2016,28230882988.9668
pak,2017,28049532299.191
pak,2018,31606041477.3117
pak,2019,36186958449.69769
pak,2020,37083031282.073
pan,1960,1549446413.45387
pan,1961,1780706996.86036
pan,1962,2140986798.15111
pan,1963,2379550344.8199
pan,1964,2385636187.58852
pan,1965,2719138376.81743
pan,1966,2983262415.0544
pan,1967,3279032667.47807
pan,1968,3526116418.05295
pan,1969,3767114325.85922
pan,1970,3949688527.56702
pan,1971,4117565488.67565
pan,1972,4169454831.6893
pan,1973,4366837532.9871
pan,1974,4672068404.13463
pan,1975,4751428505.12606
pan,1976,4632388353.63892
pan,1977,5124827615.77772
pan,1978,5481947829.93892
pan,1979,5408692435.28152
pan,1980,7262461745.59164
pan,1981,6429080479.99991
pan,1982,6633935796.49853
pan,1983,5995020949.02368
pan,1984,5748447836.36569
pan,1985,7823297772.72114
pan,1986,7968092578.33496
pan,1987,6693347136.40332
pan,1988,5799255948.64661
pan,1989,6506022920.7175
pan,1990,7616494582.83223
pan,1991,10640464194.8923
pan,1992,9728841785.20041
pan,1993,8663496834.59467
pan,1994,8390626900.19138
pan,1995,9244298949.23491
pan,1996,10055517094.3538
pan,1997,10799053357.4812
pan,1998,10704414372.6903
pan,1999,9372875479.62008
pan,2000,11103527058.6518
pan,2001,11141020548.9145
pan,2002,10863180328.0085
pan,2003,9770566017.31514
pan,2004,11582927637.0052
pan,2005,12893909553.6768
pan,2006,14325776139.4041
pan,2007,17470106465.1374
pan,2008,20935473559.96469
pan,2009,20448834352.5516
pan,2010,21631508831.148
pan,2011,26108612499.4437
pan,2012,28551222175.34109
pan,2013,27496205823.3414
pan,2014,25554585414.0519
pan,2015,25793600000
pan,2016,24674869385.1755
pan,2017,25918617715.7049
pan,2018,27238363959.7298
pan,2019,27201168606.2969
per,1960,4786828267.95455
per,1961,5648697814.01109
per,1962,6030338732.97037
per,1963,5921789200.66512
per,1964,6330223991.52253
per,1965,6513658960.67127
per,1966,6818696886.89615
per,1967,7220261454.18993
per,1968,7932703637.73767
per,1969,7792207565.86157
per,1970,8237741563.96254
per,1971,7996596716.87936
per,1972,8739954906.46341
per,1973,7122017257.23012
per,1974,7492665818.48759
per,1975,7665108429.93454
per,1976,7928237992.42131
per,1977,8954649392.82664
per,1978,10113656108.0099
per,1979,11798578436.9885
per,1980,10638884699.4489
per,1981,10364762779.2603
per,1982,11392891735.5566
per,1983,10085488191.399
per,1984,10834686071.0122
per,1985,11279189535.5786
per,1986,9774610575.14508
per,1987,9424916195.75665
per,1988,8796290739.68512
per,1989,10451327596.162
per,1990,9230832380.0843
per,1991,9763961728.62146
per,1992,10190602611.9225
per,1993,10507319918.2055
