geo,time,ne_con_totl_cd
bra,1999,506474547758.57501
bra,2000,546385187179.98401
bra,2001,467312021136.75897
bra,2002,416544016475.18402
bra,2003,451734614081.16998
bra,2004,526557761004.69293
bra,2005,707906018088.22803
bra,2006,880303979312.22095
bra,2007,1101176602842.77002
bra,2008,1332436727294.78003
bra,2009,1360387306528.1499
bra,2010,1750276403516.98999
bra,2011,2065275354129.37012
bra,2012,1970752065813.08008
bra,2013,1993283532551.86011
bra,2014,2016733904908.6001
bra,2015,1509201474487.29004
bra,2016,1519709163655.80005
bra,2017,1746893349686.13989
bra,2018,1620022966168.80005
bra,2019,1593187493071.3999
bra,2020,1202129619539.82007
brb,1975,365174496.31206
brb,1976,397974847.7892
brb,1977,433212577.23739
brb,1978,483200914.8312
brb,1979,584497588.62427
brb,1980,665937453.38836
brb,1981,773877591.60742
brb,1982,791527867.54835
brb,1983,828916621.09084
brb,1984,904688509.91896
brb,1985,921443842.29106
brb,1986,1102272162.2831
brb,1987,1215581961.91518
brb,1988,1218465668.97032
brb,1989,1348481081.88734
brb,1990,1686620593.6459
brb,1991,1724009347.18839
brb,1992,1671300000
brb,1993,1748421418.98275
brb,1994,1775667478.74509
brb,1995,1953562372.59484
brb,1996,2059911500.02486
brb,1997,2213245164.81877
brb,1998,2426291453.28892
brb,1999,2576343658.33043
brb,2000,2691200000
brb,2001,2749300000
brb,2002,2754400000
brb,2003,2768200000
brb,2004,3079300000
brb,2005,3446250000
brb,2006,3513496050
brb,2007,3959358250
brb,2008,4252591350
brb,2009,3848918550
brb,2010,4221510750
brb,2011,4363015250
brb,2012,4262971600
brb,2013,4388392850
brb,2014,4376949500
brb,2015,4259147900
brb,2016,4307564750
brb,2017,4446282900
brb,2018,4596114850
brb,2019,4671636350
brb,2020,4093000000
brn,1974,263449464.48357
brn,1975,330620334.83743
brn,1976,277238141.49263
brn,1977,301713536.11544
brn,1978,294195250.65963
brn,1979,405591832.98078
brn,1980,752848869.79264
brn,1981,598759880.72135
brn,1982,662616822.42991
brn,1983,799810695.69333
brn,1989,1520791673.07594
brn,1990,1707586206.89655
brn,1991,1828548275.06367
brn,1992,2269490484.9601
brn,1993,2643272682.26266
brn,1994,2691501898.6513
brn,1995,3001269930.85932
brn,1996,3268085106.38298
brn,1997,3349946120.68966
brn,1998,2841180688.33652
brn,1999,2903244837.75811
brn,2000,3039279582.36659
brn,2001,3122305631.52313
brn,2002,3083575561.26438
brn,2003,3369624612.55883
brn,2004,3827177375.45853
brn,2005,3895461727.95001
brn,2006,4344074516.96142
brn,2007,5240130051.0915
brn,2008,5012983347.44567
brn,2009,5113776983.36312
brn,2010,5053171983.86505
brn,2011,5835917004.53136
brn,2012,6133162612.03585
brn,2013,6409846547.31458
brn,2014,6329913180.74191
brn,2015,5798930467.67038
brn,2016,5400894592.05097
brn,2017,5694482076.90637
brn,2018,5926601897.84269
brn,2019,6127478962.02903
brn,2020,5905703850.50074
btn,1990,234902677.03747
btn,1991,193875839.92964
btn,1992,214727750.77161
btn,1993,171849563.79141
btn,1994,170921510.99777
btn,1995,187896749.92291
btn,1996,234967626.30539
btn,1997,307472660.42413
btn,1998,324665945.2254
btn,1999,354575438.92243
btn,2000,308514147.75256
btn,2001,289877181.60627
btn,2002,350217292.73812
btn,2003,412781771.14641
btn,2004,478522372.02118
btn,2005,607189780.04535
btn,2006,522708861.76529
btn,2007,873030995.07842
btn,2008,803141185.42151
btn,2009,876925266.4481
btn,2010,1018167054.48565
btn,2011,1078691839.59889
btn,2012,986960673.46343
btn,2013,1322755001.04099
btn,2014,1302772757.43698
btn,2015,1473613799.4354
btn,2016,1450154792.07623
btn,2017,1692979670.3398
btn,2018,1834253942.49117
btn,2019,1936533073.55975
btn,2020,1919824457.74361
bwa,1960,33463900.18225
bwa,1961,36184273.12159
bwa,1962,39069115.37922
bwa,1963,41765972.31931
bwa,1964,44744179.56225
bwa,1965,48373586.48611
bwa,1966,51394700.13947
bwa,1967,59064853.55649
bwa,1968,72315202.23152
bwa,1969,70811864.64281
bwa,1970,87520938.02345
bwa,1971,99382369.45536
bwa,1972,118788819.87578
bwa,1973,176343466.35931
bwa,1974,232523914.64312
bwa,1975,278093306.28803
bwa,1976,305657773.68905
bwa,1977,383610451.30641
bwa,1978,472893021.00942
bwa,1979,605950920.2454
bwa,1980,777985074.62687
bwa,1981,842117843.9106
bwa,1982,782023890.45353
bwa,1983,833394110.67554
bwa,1984,840110905.73013
bwa,1985,690555029.959
bwa,1986,826007131.07339
bwa,1987,1136160581.33302
bwa,1988,1317592693.86416
bwa,1989,1566678247.05941
bwa,1990,2174630475.67858
bwa,1991,2377077562.32687
bwa,1992,2611176944.58928
bwa,1993,2634951095.70385
bwa,1994,2847798554.71951
bwa,1995,3287100497.79958
bwa,1996,2984056314.30119
bwa,1997,3194587487.67393
bwa,1998,3208760264.08576
bwa,1999,3297033128.62209
bwa,2000,3370241875.41652
bwa,2001,3180750530.71287
bwa,2002,3249960491.7981
bwa,2003,4550920402.43237
bwa,2004,5403020903.91869
bwa,2005,5704114057.88887
bwa,2006,5653776666.72384
bwa,2007,6261420766.27354
bwa,2008,7050892293.72043
bwa,2009,7367670598.59401
bwa,2010,8810355569.94819
bwa,2011,9949459082.79957
bwa,2012,10247483803.416
bwa,2013,10516162830.8469
bwa,2014,11313766557.8592
bwa,2015,10570174745.7794
bwa,2016,10433264227.7914
bwa,2017,11399047103.6202
bwa,2018,12215421568.6275
bwa,2019,12578212887.8104
bwa,2020,12178060788.0449
caf,1960,102367473.08572
caf,1961,108456325.34603
caf,1962,111830402.68328
caf,1963,118359453.48964
caf,1964,128149075.69445
caf,1965,134252347.06965
caf,1966,146940068.8054
caf,1967,161787977.19846
caf,1968,170864424.53225
caf,1969,176565252.58058
caf,1970,173297586.02563
caf,1971,179040625.51638
caf,1972,208310518.3718
caf,1973,235991694.52804
caf,1974,281672937.83628
caf,1975,397548770.97926
caf,1976,429377507.0569
caf,1977,494953388.4973
caf,1978,608005374.5548
caf,1979,721130341.25354
caf,1980,867603613.41086
caf,1981,701313034.006
caf,1982,788551878.03764
caf,1983,662859418.84083
caf,1984,636548431.68671
caf,1985,815063782.23891
caf,1986,1095967466.91292
caf,1987,1177873177.50983
caf,1988,1224419016.12969
caf,1989,1164872512.72146
caf,1990,1384523449.23031
caf,1991,1320736926.32119
caf,1992,1370903820.97216
caf,1993,1214009194.7171
caf,1994,765317728.75842
caf,1995,1025210137.90688
caf,1996,976233324.28897
caf,1997,862438565.39336
caf,1998,916291805.53394
caf,1999,917550984.23889
caf,2000,858194067.27443
caf,2001,886874414.37251
caf,2002,937439181.03635
caf,2003,1064011668.43857
caf,2004,1250215860.46012
caf,2005,1314060964.06588
caf,2006,1424481071.64393
caf,2007,1674869404.68232
caf,2008,1979321169.32405
caf,2009,1936197852.41546
caf,2010,1926754976.76509
caf,2011,2209052164.82341
caf,2012,2488168297.99182
caf,2013,1707411789.76456
caf,2014,1852231855.61003
caf,2015,1648416294.87373
caf,2016,1796246947.37951
caf,2017,2010650697.62379
caf,2018,2269725347.08563
caf,2019,2202073352.43749
caf,2020,2360541563.90183
can,1961,32695764216.8386
can,1962,33158772309.47869
can,1963,35119813036.7838
can,1964,37861761304.3632
can,1965,41188960406.7964
can,1966,45754406574.34409
can,1967,50204501458.4514
can,1968,55424954339.5673
can,1969,61109333669.6542
can,1970,68244808115.6092
can,1971,77093483858.1897
can,1972,87874532781.08899
can,1973,99246075392.4608
can,1974,119651329243.354
can,1975,134726700747.149
can,1976,158085192697.76901
can,1977,163887165021.15701
can,1978,169085649162.79501
can,1979,183261055147.68701
can,1980,206358193636.67496
can,1981,227787138210.026
can,1982,240958904109.58896
can,1983,262853781239.85696
can,1984,270304223612.07599
can,1985,278941047235.44501
can,1986,293987765383.23102
can,1987,331349924585.21893
can,1988,385039408466.72601
can,1989,432368243243.24298
can,1990,467679979430.922
can,1991,497968927293.35797
can,1992,488271696864.40002
can,1993,472138593907.44897
can,1994,459690978324.54602
can,1995,469529291751.67603
can,1996,486733406674.00098
can,1997,502570417449.08307
can,1998,487672396359.96002
can,1999,512666756411.11902
can,2000,548458689650.52893
can,2001,551306172520.66101
can,2002,576498438794.36682
can,2003,676776104489.32996
can,2004,761145272867.0249
can,2005,860849975243.43982
can,2006,971873236953.45605
can,2007,1086613909319.43005
can,2008,1152019681349.58008
can,2009,1093342664683.75
can,2010,1269191182047.32007
can,2011,1381733360566.04004
can,2012,1409271248589.76001
can,2013,1415697606306.81006
can,2014,1373505262450.98999
can,2015,1224766888757.12988
can,2016,1215250129943.43994
can,2017,1297635013774.45996
can,2018,1354514980410.61011
can,2019,1368888367332.94995
can,2020,1313162204776.95996
che,1970,15470506288.5891
che,1971,18488949418.2249
che,1972,22693100044.5108
che,1973,30815388650.1517
che,1974,35980043970.0601
che,1975,43273942587.0685
che,1976,46356307809.2495
che,1977,49980178489.7025
che,1978,69141479306.4877
che,1979,78533221266.6145
che,1980,83374531837.4411
che,1981,76307238570.4104
che,1982,78566404964.78349
che,1983,79602750702.68211
che,1984,74503110184.2789
che,1985,74946636685.52361
che,1986,106920307965.979
che,1987,133757842677.039
che,1988,142521926467.573
che,1989,136123974570.573
che,1990,172221663547.36499
che,1991,179646822175.73199
che,1992,191421422272.79199
che,1993,186190532620.466
che,1994,203848635665.716
che,1995,240214079492.60001
che,1996,234762657766.98999
che,1997,204393633983.32501
che,1998,208693886053.24896
che,1999,205950702303.289
che,2000,189304961511.13199
che,2001,194615021332.069
che,2002,211625709611.19
che,2003,249420818296.57697
che,2004,276062421391.23401
che,2005,281680970125.28101
che,2006,287422182963.78998
che,2007,311173398033.98901
che,2008,357805059551.28802
che,2009,362326868853.966
che,2010,385972442134.85999
che,2011,459036222435.97906
che,2012,440320530513.26898
che,2013,454671512499.05603
che,2014,464730225722.47998
che,2015,446846125840.52002
che,2016,442586354810.98499
che,2017,450778976837.08093
che,2018,462303415540.36798
che,2019,460020480491.05695
che,2020,472776457159.08801
chl,1960,3656117233.29425
chl,1961,4101704730.46053
chl,1962,4821067389.52076
chl,1963,4968095941.65223
chl,1964,5190017066.7903
chl,1965,5077129303.43459
chl,1966,5836005351.63721
chl,1967,5788496880.46594
chl,1968,5939127674.63757
chl,1969,6914298059.25265
chl,1970,7565831969.36712
chl,1971,9417944892.39795
chl,1972,10825503420.707
chl,1973,15816512078.3846
chl,1974,12671791683.3298
chl,1975,6773785028.65263
chl,1976,8572399500.99686
chl,1977,12200416497.6652
chl,1978,13676506094.0559
chl,1979,18542093233.881
chl,1980,24140937466.9808
chl,1981,30432504892.7736
chl,1982,23033758903.2642
chl,1983,17506786651.3956
chl,1984,16324486339.5606
chl,1985,14129928208.7056
chl,1986,14745686697.4278
chl,1987,16666367099.3852
chl,1988,18299369007.0343
chl,1989,20985591947.3142
chl,1990,23715443093.93909
chl,1991,27610373364.9276
chl,1992,34393549728.6116
chl,1993,37437047137.838
chl,1994,42519764030.4155
chl,1995,53165610535.5748
chl,1996,57458366528.4042
chl,1997,63057199141.351
chl,1998,62272192101.8914
chl,1999,57842608850.7455
chl,2000,59279944212.52049
chl,2001,53929893589.564
chl,2002,52618364648.0225
chl,2003,55943767470.9973
chl,2004,69794484576.48219
chl,2005,85407621250.38631
chl,2006,100136427895.061
chl,2007,113579869460.69901
chl,2008,127765739342.58099
chl,2009,122736645525.88499
chl,2010,153923656611.66599
chl,2011,181719776254.81799
chl,2012,196545106492.43399
chl,2013,208646166806.85901
chl,2014,197516162492.996
chl,2015,186436732950.45401
chl,2016,193286836021.22696
chl,2017,214765467899.14801
chl,2018,232463040496.89001
chl,2019,217466838080.36801
chl,2020,189524882462.504
chn,1960,37557592789.8286
chn,1961,40332255845.3164
chn,1962,40058893679.4216
chn,1963,41155114058.8187
chn,1964,43709858741.5712
chn,1965,46953130258.3475
chn,1966,50752657441.7093
chn,1967,51879776358.7619
chn,1968,51615143760.6629
chn,1969,55164796994.0694
chn,1970,59171978637.5823
chn,1971,63084030839.2233
chn,1972,73080922831.94508
chn,1973,87910466969.9407
chn,1974,92173551019.78381
chn,1975,101314233998.27901
chn,1976,101329467384.362
chn,1977,110632311610.507
chn,1978,90797494361.7886
chn,1979,112129736113.043
chn,1980,123653222075
chn,1981,130087310746.032
chn,1982,136520728389.313
chn,1983,155601619157.08801
chn,1984,170951622053.57101
chn,1985,201386487316.32697
chn,1986,195096310628.98599
chn,1987,171379431058.29599
chn,1988,194019938701.646
chn,1989,223556265977.733
chn,1990,229682896506.69199
chn,1991,237380125679.44296
chn,1992,254933925463.108
chn,1993,259495817797.61401
chn,1994,328318755253.112
chn,1995,433840721664.052
chn,1996,518658048194.65503
chn,1997,573581321684.47998
chn,1998,622070287434.625
chn,1999,684528395141.51501
chn,2000,770062753780.92383
chn,2001,829531285836.82703
chn,2002,896792033864.927
chn,2003,963332189029.84192
chn,2004,1080060319096.75
chn,2005,1243212055648.43994
chn,2006,1446864352020.46997
chn,2007,1810542998093.9895
chn,2008,2286747160116.27979
chn,2009,2554946777468.75
chn,2010,2977436481204.66943
chn,2011,3787779094482.70947
chn,2012,4363605388162.79053
chn,2013,4949541062235.70996
chn,2014,5502346484031.63965
chn,2015,5972231003034.92969
chn,2016,6182653587041.91016
chn,2017,6754427210155.64941
chn,2018,7650165414268.44043
chn,2019,7999417219167.96973
chn,2020,8071330860190.12012
civ,1960,387310732.96326
civ,1961,449906174.3023
civ,1962,488905792.69176
civ,1963,537690958.64603
civ,1964,614299650.81428
civ,1965,656979556.9183
civ,1966,721675152.15013
civ,1967,788208478.50557
civ,1968,890272291.6474
civ,1969,963607584.76477
civ,1970,1031102790.45351
civ,1971,1178835453.67551
civ,1972,1380007629.32314
civ,1973,1863706278.72503
civ,1974,2169463206.57636
civ,1975,3014284335.66062
civ,1976,3334163558.56129
civ,1977,4158259742.66494
civ,1978,5621390820.71419
civ,1979,6865780939.03017
civ,1980,8103953048.47226
civ,1981,6844624250.77696
civ,1982,6032142478.70476
civ,1983,5494323704.2927
civ,1984,5119500528.99978
civ,1985,5070749297.62745
civ,1986,7200452198.18663
civ,1987,8460819920.43565
civ,1988,8691427383.81498
civ,1989,8598027173.90112
civ,1990,9579475634.7497
civ,1991,9403113175.89183
civ,1992,10129139029.6186
civ,1993,9573420048.7635
civ,1994,6240666124.40421
civ,1995,8479496711.99988
civ,1996,15121114546.2126
civ,1997,14646280538.7127
civ,1998,15502035162.548
civ,1999,15812357009.743
civ,2000,13840825828.948
civ,2001,14113140751.8272
civ,2002,14652242955.5667
civ,2003,17385974291.2091
civ,2004,19541386513.9482
civ,2005,20484461183.71849
civ,2006,21192825619.73569
civ,2007,24941546565.4184
civ,2008,27853260143.9101
civ,2009,27483518834.9792
civ,2010,27527270929.70029
civ,2011,28459435042.7672
civ,2012,29000202603.03609
civ,2013,32977581459.5796
civ,2014,36508216785.1639
civ,2015,34140978603.7726
civ,2016,36732271851.6329
civ,2017,40537257212.3942
civ,2018,46161867974.6834
civ,2019,46123045991.6267
civ,2020,47104173411.9662
cmr,1965,716148521.85722
cmr,1966,759529520.70674
cmr,1967,825606720.13802
cmr,1968,932685503.62794
cmr,1969,977071160.39892
cmr,1970,948976303.44956
cmr,1971,1082233362.205
cmr,1972,1310177957.09676
cmr,1973,1585989829.92446
cmr,1974,1731997711.30352
cmr,1975,2368032924.28967
cmr,1976,2525209108.16257
cmr,1977,2520761770.71203
cmr,1978,3414047644.66606
cmr,1979,4654910477.35632
cmr,1980,5223268172.12831
cmr,1981,5313517061.8791
cmr,1982,4656788389.02358
cmr,1983,5004723525.05865
cmr,1984,5221089295.34666
cmr,1985,6265817687.4125
cmr,1986,8772821592.41295
cmr,1987,10310125719.7959
cmr,1988,9670154105.34628
cmr,1989,8802591961.71385
cmr,1990,9767696830.80589
cmr,1991,9231606801.18069
cmr,1992,10075491435.3221
cmr,1993,12883277734.4183
cmr,1994,6889377330.73946
cmr,1995,8246981009.65565
cmr,1996,8788743610.62523
cmr,1997,8360145042.5532
cmr,1998,9025283121.60417
cmr,1999,9334996904.17115
cmr,2000,8561252380.28859
cmr,2001,9012064626.90967
cmr,2002,10314764207.4563
cmr,2003,13299221952.1936
cmr,2004,15413922471.925
cmr,2005,15966050912.9869
cmr,2006,16931323925.3589
cmr,2007,19353159533.0625
cmr,2008,23046149302.01789
cmr,2009,23589839115.9646
cmr,2010,23181219391.7755
cmr,2011,25831113653.1758
cmr,2012,25415239316.80009
cmr,2013,28245958629.8511
cmr,2014,30522710755.4663
cmr,2015,27479191350.7463
cmr,2016,28039058355.1691
cmr,2017,29980454888.4048
cmr,2018,33408961979.2365
cmr,2019,33618648566.0792
cmr,2020,34866586400.6421
cod,1994,5219453781.5126
cod,1995,4849128205.12821
cod,1996,4182343563.17258
cod,1997,5710369955.83981
cod,1998,6277819810.85117
cod,1999,4279592872.72727
cod,2000,17118481088.4058
cod,2001,7018855767
cod,2002,7902223721.68166
cod,2003,8625280893.26671
cod,2004,9434602459.92435
cod,2005,11323946707.5888
cod,2006,12994676881.3792
cod,2007,14777151209.5409
cod,2008,18771305003.0172
cod,2009,17670428063.9399
cod,2010,17197357666.5984
cod,2011,21001205757.5749
cod,2012,27084079383.0966
cod,2013,27036541221.5699
cod,2014,29374480783.9985
cod,2015,31970750957.1969
cod,2016,31910171624.3883
cod,2017,29926943355.172
cod,2018,39039275428.0601
cod,2019,41603723926.4988
cod,2020,37356111107.2516
cog,1960,147496233.78991
cog,1961,150990457.70272
cog,1962,160132881.83533
cog,1963,169879925.89779
cog,1964,181953580.65098
cog,1965,187708454.4247
cog,1966,200668832.76686
cog,1967,222763403.22934
cog,1968,244380671.49989
cog,1969,260039301.22371
cog,1970,271704608.37685
cog,1971,301064394.48683
cog,1972,387655933.13574
cog,1973,432501842.30336
cog,1974,416693116.8569
cog,1975,680780305.65457
cog,1976,718140317.83581
cog,1977,712310483.80779
cog,1978,791029282.00003
cog,1979,902118375.23822
cog,1980,1097597917.34144
cog,1981,1393655377.19598
cog,1982,1156094860.88503
cog,1983,1161478476.58464
cog,1984,1175860308.87851
cog,1985,1489550765.46024
cog,1986,1560490290.38557
cog,1987,1772905751.44124
cog,1988,1796216885.63596
cog,1989,1724720070.86721
cog,1990,1437411436.63993
cog,1991,1795329777.47088
cog,1992,1588540179.55977
cog,1993,1583947694.01044
cog,1994,1083135985.70041
cog,1995,1318762275.90833
cog,1996,1491457375.6276
cog,1997,1447753402.86813
cog,1998,1358121087.18034
cog,1999,1223422912.91314
cog,2000,1132117608.78503
cog,2001,1338213294.36179
cog,2002,1459199283.50794
cog,2003,1489305670.6238
cog,2004,2351956977.68793
cog,2005,2898562017.30493
cog,2006,3418733688.01589
cog,2007,4434857578.28416
cog,2008,5132103170.73067
cog,2009,5064651388.6574
cog,2010,5230378152.02402
cog,2011,6336257256.0309
cog,2012,6628772498.07111
cog,2013,7193960662.78332
cog,2014,7932675424.06978
cog,2015,6874110349.25041
cog,2016,6821122524.43546
cog,2017,6634144012.5182
cog,2018,7216445324.35676
cog,2019,7051434189.55268
cog,2020,7603442404.78399
col,1960,3201465079.12585
col,1961,3671667850.74627
col,1962,4057909972.17875
col,1963,3995653011.11111
col,1964,4979916344.44444
col,1965,4772761904.7619
col,1966,4630888888.88889
col,1967,4784272094.96302
col,1968,4884266221.45019
col,1969,5327363942.33822
col,1970,5834408648.78932
col,1971,6618773609.98932
col,1972,7059913018.42528
col,1973,8197923781.48373
col,1974,9850815564.60246
col,1975,10636326893.5413
col,1976,12163597060.0951
col,1977,15105780683.1964
col,1978,18352193375.1119
col,1979,22374031394.9088
col,1980,26824293597.697
col,1981,30181577266.68769
col,1982,32651695071.295
col,1983,32102209682.0214
col,1984,31219976690.5547
col,1985,27802696475.4128
col,1986,26261021266.2565
col,1987,27632336617.2492
col,1988,29637130051.3783
col,1989,29987489763.223
col,1990,36574770039.4218
col,1991,37489177790.064
col,1992,46746860755.7712
col,1993,53733104249.47089
col,1994,65675207927.9888
col,1995,74589545559.22031
col,1996,81123099803.6951
