geo,time,ny_gnp_pcap_cn
brb,2020,29469.91008
brn,1989,23155.37589
brn,1990,24664.30112
brn,1991,24022.56882
brn,1992,24882.4337
brn,1993,23551.21342
brn,1994,21568.34294
brn,1995,22584.07604
brn,1996,23678.68164
brn,1997,24736.9872
brn,1998,21244.9277
brn,1999,23901.48798
brn,2000,31053.55378
brn,2001,29512.8883
brn,2002,30172.31564
brn,2003,32336.1092
brn,2004,37018.80623
brn,2005,43449.86443
brn,2006,49224.06296
brn,2007,49477.80205
brn,2008,53964.59156
brn,2009,40862.21145
brn,2010,47739.00379
brn,2011,57599.05712
brn,2012,58223.49541
brn,2013,55359.1122
brn,2014,52818.84337
brn,2015,45003.30189
brn,2016,40261.76597
brn,2017,41798.15351
brn,2018,42927.31257
brn,2019,43544.33644
brn,2020,39004.02987
btn,1980,1994.9687
btn,1981,2237.0896
btn,1982,2368.0052
btn,1983,2561.12263
btn,1984,3178.55469
btn,1985,3429.03722
btn,1986,4092.51994
btn,1987,5543.26988
btn,1988,6720.27428
btn,1989,7821.7183
btn,1990,8874.87929
btn,1991,9302.90403
btn,1992,10275.2773
btn,1993,11559.32669
btn,1994,14082.17294
btn,1995,15360.32183
btn,1996,17552.4089
btn,1997,21115.49882
btn,1998,22454.56414
btn,1999,24415.74047
btn,2000,32238.04563
btn,2001,36055.04528
btn,2002,40465.13047
btn,2003,43790.92492
btn,2004,47287.88605
btn,2005,53387.44482
btn,2006,60057.54589
btn,2007,71664.82125
btn,2008,77330.57827
btn,2009,84449.92327
btn,2010,97388.68946
btn,2011,111960.97344
btn,2012,124850.24431
btn,2013,134712.22103
btn,2014,150406.72774
btn,2015,164002.97052
btn,2016,180002.53819
btn,2017,195439.27837
btn,2018,201858.69225
btn,2019,212813.75558
btn,2020,208637.81279
bwa,1960,48.53332
bwa,1961,51.50793
bwa,1962,54.44321
bwa,1963,57.16848
bwa,1964,61.21251
bwa,1965,65.80404
bwa,1966,71.42145
bwa,1967,76.44265
bwa,1968,84.51351
bwa,1969,96.92506
bwa,1970,114.89532
bwa,1971,144.30866
bwa,1972,190.51831
bwa,1973,245.89828
bwa,1974,294.17379
bwa,1975,354.28801
bwa,1976,420.13969
bwa,1977,474.99663
bwa,1978,587.35061
bwa,1979,772.42036
bwa,1980,877.80946
bwa,1981,999.44971
bwa,1982,1116.10319
bwa,1983,1247.18409
bwa,1984,1418.35824
bwa,1985,1811.40349
bwa,1986,2168.59835
bwa,1987,2513.71543
bwa,1988,3760.60456
bwa,1989,4561.28805
bwa,1990,5327.70005
bwa,1991,6105.49784
bwa,1992,6589.46082
bwa,1993,7713.3304
bwa,1994,7553.57673
bwa,1995,8865.05524
bwa,1996,10150.43343
bwa,1997,11554.6793
bwa,1998,13167.24336
bwa,1999,14996.70935
bwa,2000,16876.803
bwa,2001,18669.24548
bwa,2002,17597.88154
bwa,2003,19395.24034
bwa,2004,21258.87582
bwa,2005,25836.55363
bwa,2006,29737.49953
bwa,2007,33389.82942
bwa,2008,36337.1888
bwa,2009,36733.82
bwa,2010,41529.71029
bwa,2011,50949.16394
bwa,2012,53063.0022
bwa,2013,58032.10316
bwa,2014,67714.88242
bwa,2015,66147.37664
bwa,2016,77040.96207
bwa,2017,76427.43379
bwa,2018,76800.02413
bwa,2019,77193.24062
bwa,2020,73532.81242
caf,1960,18246.37496
caf,1961,19724.03973
caf,1962,19588.79006
caf,1963,20007.92035
caf,1964,21571.31233
caf,1965,22443.0526
caf,1966,23131.83054
caf,1967,23532.07915
caf,1968,26750.33844
caf,1969,27318.92999
caf,1970,28585.11465
caf,1971,29763.22973
caf,1972,30798.83482
caf,1973,31534.38309
caf,1974,34896.85593
caf,1975,41225.876
caf,1976,53899.18063
caf,1977,61024.06744
caf,1978,66127.29086
caf,1979,69095.97156
caf,1980,76814.19395
caf,1981,83772.13626
caf,1982,104273.28371
caf,1983,102530.85302
caf,1984,110748.62213
caf,1985,151549.81559
caf,1986,147955.19148
caf,1987,133629.72542
caf,1988,136808.27955
caf,1989,140383.79501
caf,1990,137578.09199
caf,1991,133409.39445
caf,1992,124904.86886
caf,1993,117132.51664
caf,1994,147058.14354
caf,1995,169507.19058
caf,1996,152575.41163
caf,1997,158631.02924
caf,1998,161022.96704
caf,1999,171545.9045
caf,2000,176298.60055
caf,2001,181980.67588
caf,2002,180072.28324
caf,2003,170258.71519
caf,2004,167597.37073
caf,2005,173342.89292
caf,2006,183997.21681
caf,2007,192582.38987
caf,2008,205648.81583
caf,2009,223515.02487
caf,2010,242755.98588
caf,2011,261048.81012
caf,2012,290164.78315
caf,2013,189512.90257
caf,2014,211754.15391
caf,2015,225907.19734
caf,2016,241313.871
caf,2017,275158.10952
caf,2018,284098.32039
caf,2019,294614.26589
caf,2020,292787.13848
can,1970,4258.47139
can,1971,4513.28739
can,1972,4988.74288
can,1973,5778.15123
can,1974,6799.90358
can,1975,7551.11543
can,1976,8560.19802
can,1977,9318.33722
can,1978,10185.66637
can,1979,11485.64133
can,1980,12751.92137
can,1981,14345.65751
can,1982,14921.16357
can,1983,16122.4761
can,1984,17483.03485
can,1985,18757.94536
can,1986,19498.14481
can,1987,21047.35501
can,1988,22641.26337
can,1989,23774.35959
can,1990,24212.61994
can,1991,24200.37222
can,1992,24414.91504
can,1993,25157.81549
can,1994,26330.63941
can,1995,27403.06046
can,1996,28073.61972
can,1997,29385.22464
can,1998,30140.86505
can,1999,32038.18417
can,2000,35099.37681
can,2001,35856.98443
can,2002,37100.99072
can,2003,38676.58694
can,2004,40917.78957
can,2005,43187.37338
can,2006,45217.52885
can,2007,47263.12197
can,2008,49107.86553
can,2009,45921.16393
can,2010,48026.03532
can,2011,50686.89754
can,2012,51701.54757
can,2013,53395.58921
can,2014,55383.88995
can,2015,54896.06057
can,2016,55408.92896
can,2017,57830.1916
can,2018,59292.00106
can,2019,60678.99906
can,2020,57368.07048
chanisl,1970,1014.85109
chanisl,1971,1160.90016
chanisl,1972,1351.01232
chanisl,1973,1773.54475
chanisl,1974,2132.39962
chanisl,1975,2434.74184
chanisl,1976,2878.46289
chanisl,1977,3269.22825
chanisl,1978,3895.75754
chanisl,1979,4311.18948
chanisl,1980,5165.98671
chanisl,1981,5555.64219
chanisl,1982,6085.7394
chanisl,1983,6699.04762
chanisl,1984,7011.21268
chanisl,1985,7505.97931
chanisl,1998,24873.72014
chanisl,1999,25997.43821
chanisl,2000,27795.92964
chanisl,2001,28330.54991
chanisl,2002,28912.16718
chanisl,2003,29279.66949
chanisl,2004,30035.42947
chanisl,2005,30868.83711
chanisl,2006,32699.56013
chanisl,2007,35190.50206
che,1960,8001.23229
che,1961,8801.31902
che,1962,9501.19089
che,1963,10202.52653
che,1964,11106.23132
che,1965,11497.04194
che,1966,12251.10002
che,1967,13027.75033
che,1968,13803.10135
che,1969,14806.21698
che,1995,60610.5532
che,1996,60962.03115
che,1997,62927.81834
che,1998,64785.12563
che,1999,66096.71135
che,2000,69937.57678
che,2001,69507.91703
che,2002,67955.18517
che,2003,70796.89797
che,2004,72276.9403
che,2005,76035.31423
che,2006,79608.65061
che,2007,78774.92098
che,2008,75486.30911
che,2009,79716.95521
che,2010,84825.89548
che,2011,81763.48801
che,2012,82791.01875
che,2013,83255.63945
che,2014,82307.23603
che,2015,82591.18774
che,2016,81515.65684
che,2017,80964.67231
che,2018,81100.11382
che,2019,81754.85757
che,2020,78842.55921
chl,1960,0.54617
chl,1961,0.60087
chl,1962,0.69159
chl,1963,1.03154
chl,1964,1.53265
chl,1965,2.10095
chl,1966,2.93587
chl,1967,3.72519
chl,1968,5.06641
chl,1969,7.28045
chl,1970,10.31148
chl,1971,13.20962
chl,1972,24.28066
chl,1973,116.66127
chl,1974,910.95317
chl,1975,3401.48153
chl,1976,12151.09029
chl,1977,26815.34115
chl,1978,44255.95603
chl,1979,69928.07446
chl,1980,95991.94219
chl,1981,111276.6809
chl,1982,101459.92558
chl,1983,123124.70242
chl,1984,143484.81593
chl,1985,204987.70966
chl,1986,262803.54626
chl,1987,355824.53006
chl,1988,458879.81468
chl,1989,570217.7534
chl,1990,720171.16544
chl,1991,928345.60492
chl,1992,1163965.14052
chl,1993,1379353.46026
chl,1994,1615202.97053
chl,1995,1949479.34374
chl,1996,2134747.5826
chl,1997,2335029.13383
chl,1998,2450595.24239
chl,1999,2450381.90265
chl,2000,2641640.80128
chl,2001,2808503.12967
chl,2002,2944435.05948
chl,2003,3099028.72382
chl,2004,3466347.43422
chl,2005,3885314.44657
chl,2006,4409985.94865
chl,2007,4875072.3676
chl,2008,5180098.4118
chl,2009,5335095.73595
chl,2010,6074085.43511
chl,2011,6574797.3271
chl,2012,7077386.10701
chl,2013,7449688.2897
chl,2014,8046968.36978
chl,2015,8611710.6996
chl,2016,9020067.46235
chl,2017,9329254.27854
chl,2018,9727616.27642
chl,2019,9987336.95884
chl,2020,10035668.96673
chn,1960,220.38167
chn,1961,186.61881
chn,1962,174.56479
chn,1963,182.94533
chn,1964,210.48034
chn,1965,242.45475
chn,1966,256.82622
chn,1967,237.78411
chn,1968,225.18754
chn,1969,246.4998
chn,1970,278.58465
chn,1971,292.10384
chn,1972,296.09178
chn,1973,312.51559
chn,1974,314.06675
chn,1975,331.68012
chn,1976,321.11832
chn,1977,344.47854
chn,1978,384.73512
chn,1979,423.16125
chn,1980,467.53133
chn,1981,496.40882
chn,1982,533.44298
chn,1983,590.61308
chn,1984,705.44195
chn,1985,868.05884
chn,1986,972.57757
chn,1987,1122.34311
chn,1988,1377.44922
chn,1989,1536.5274
chn,1990,1666.98217
chn,1991,1916.1216
chn,1992,2335.52856
chn,1993,3020.87898
chn,1994,4073.39612
chn,1995,5009.45297
chn,1996,5813.28016
chn,1997,6406.34614
chn,1998,6748.94886
chn,1999,7133.71004
chn,2000,7845.91608
chn,2001,8591.90568
chn,2002,9409.59191
chn,2003,10600.4541
chn,2004,12454.17339
chn,2005,14266.78341
chn,2006,16706.72106
chn,2007,20540.79203
chn,2008,24250.05186
chn,2009,26135.75734
chn,2010,30675.97939
chn,2011,35939.04952
chn,2012,39678.99688
chn,2013,43142.89569
chn,2014,46971.27636
chn,2015,49684.11288
chn,2016,53516.31731
chn,2017,59514.16508
chn,2018,65245.90807
chn,2019,69881.34925
chn,2020,71497.73243
civ,1960,38943.75676
civ,1961,41249.92966
civ,1962,40847.23376
civ,1963,45748.15869
civ,1964,53971.69345
civ,1965,51777.85931
civ,1966,55483.05954
civ,1967,56663.55553
civ,1968,65326.75797
civ,1969,70034.56713
civ,1970,76907.1685
civ,1971,78402.49787
civ,1972,80882.58853
civ,1973,91769.96932
civ,1974,116923.67254
civ,1975,125429.26265
civ,1976,160292.8639
civ,1977,212266.36792
civ,1978,233068.5153
civ,1979,240307.37816
civ,1980,254590.97921
civ,1981,256082.32782
civ,1982,263432.82864
civ,1983,256272.85317
civ,1984,291130.12886
civ,1985,285172.6045
civ,1986,284515.15911
civ,1987,258353.00076
civ,1988,249732.9687
civ,1989,232202.21274
civ,1990,210260.52248
civ,1991,208150.6955
civ,1992,202607.97536
civ,1993,206511.52411
civ,1994,304753.74283
civ,1995,351964.1262
civ,1996,391493.2558
civ,1997,424435.61999
civ,1998,454905.05187
civ,1999,450950.69893
civ,2000,420361.16213
civ,2001,431121.36473
civ,2002,437112.63932
civ,2003,429891.7851
civ,2004,433996.22093
civ,2005,472243.87106
civ,2006,476507.57376
civ,2007,488369.66604
civ,2008,532807.07483
civ,2009,549482.31699
civ,2010,578235.68392
civ,2011,547366.38522
civ,2012,614327.05034
civ,2013,667740.5456
civ,2014,751159.01537
civ,2015,1140552.88031
civ,2016,1166359.97073
civ,2017,1189280.39824
civ,2018,1236535.9824
civ,2019,1298098.99599
civ,2020,1297694.23888
cmr,1967,31623.71827
cmr,1968,35330.67615
cmr,1969,39168.82762
cmr,1970,43115.12198
cmr,1971,46071.07788
cmr,1972,50530.40319
cmr,1973,51624.54454
cmr,1974,62312.99764
cmr,1975,73076.87567
cmr,1976,79849.7206
cmr,1977,81850.29358
cmr,1978,118481.76503
cmr,1979,141800.37601
cmr,1980,136323.42246
cmr,1981,181852.25573
cmr,1982,222520.09
cmr,1983,260699.08877
cmr,1984,315981.53048
cmr,1985,369291.88052
cmr,1986,389877.92549
cmr,1987,360747.39477
cmr,1988,327911.30658
cmr,1989,301466.19188
cmr,1990,272419.06414
cmr,1991,258042.73918
cmr,1992,241150.88606
cmr,1993,341131.41711
cmr,1994,355607.83715
cmr,1995,378627.95214
cmr,1996,384983.11693
cmr,1997,416038.40337
cmr,1998,433503.27947
cmr,1999,452817.33542
cmr,2000,456489.13517
cmr,2001,471609.87717
cmr,2002,497937.07748
cmr,2003,533048.19682
cmr,2004,562886.81407
cmr,2005,565539.45321
cmr,2006,592217.60332
cmr,2007,598659.70352
cmr,2008,632441.62842
cmr,2009,661094.55816
cmr,2010,662683.60243
cmr,2011,683605.24707
cmr,2012,705993.74035
cmr,2013,740695.34404
cmr,2014,785782.23448
cmr,2015,806269.35358
cmr,2016,823669.38918
cmr,2017,837613.22019
cmr,2018,864217.3001
cmr,2019,879166.8636
cmr,2020,865576.27207
cod,1994,1.52201
cod,1995,8.24097
cod,1996,63.36261
cod,1997,170.36775
cod,1998,208.73361
cod,1999,1025.62255
cod,2000,27391.20401
cod,2001,43745.80632
cod,2002,58604.33435
cod,2003,68669.86209
cod,2004,75194.69866
cod,2005,99105.33954
cod,2006,115726.45624
cod,2007,142354.78369
cod,2008,170891.81174
cod,2009,231628.37649
cod,2010,289815.23942
cod,2011,338061.62886
cod,2012,369257.9288
cod,2013,384902.34437
cod,2014,412259.46322
cod,2015,426612.4688
cod,2016,466051.90832
cod,2017,664676.96891
cod,2018,885187.60969
cod,2019,929561.51804
cod,2020,980609.98866
cog,1960,31196.92218
cog,1961,34997.10071
cog,1962,37443.31242
cog,1963,37795.12984
cog,1964,39698.29742
cog,1965,41284.80538
cog,1966,44878.35913
cog,1967,47384.67292
cog,1968,48892.89107
cog,1969,52422.61649
cog,1970,55860.1724
cog,1971,63522.7103
cog,1972,72455.99356
cog,1973,80270.8358
cog,1974,91872.5297
cog,1975,102904.49293
cog,1976,108329.83719
cog,1977,109706.14841
cog,1978,110877.07744
cog,1979,136210.38529
cog,1980,183502.53418
cog,1981,279258.74604
cog,1982,352557.57985
cog,1983,377719.86746
cog,1984,452198.11547
cog,1985,442650.80757
cog,1986,308371.0527
cog,1987,323351.63884
cog,1988,254518.43267
cog,1989,282008.98759
cog,1990,268464.06477
cog,1991,265407.59407
cog,1992,271652.5867
cog,1993,239168.66693
cog,1994,319433.81282
cog,1995,226442.38369
cog,1996,267193.98094
cog,1997,338145.20576
cog,1998,295532.22925
cog,1999,333327.84805
cog,2000,517968.01181
cog,2001,448240.09037
cog,2002,457571.4111
cog,2003,439826.58079
cog,2004,475796.52152
cog,2005,734073.17319
cog,2006,953887.20805
cog,2007,910049.03611
cog,2008,1135688.83559
cog,2009,1016665.70174
cog,2010,1414954.77729
cog,2011,1510801.29843
cog,2012,1894576.22361
cog,2013,1874776.54585
cog,2014,1894550.72338
cog,2015,1439580.19695
cog,2016,1169333.3761
cog,2017,1083471.182
cog,2018,1233889.88823
cog,2019,1090825.77129
cog,2020,896980.11645
col,1960,1660.63946
col,1961,1829.80859
col,1962,1992.15034
col,1963,2448.55381
col,1964,2946.36799
col,1965,3193.42201
col,1966,3766.25009
col,1967,4087.34303
col,1968,4681.49059
col,1969,5225.83201
col,1970,6032.44682
col,1971,6925.59457
col,1972,8229.22392
col,1973,10344.52216
col,1974,13490.57488
col,1975,16419.63224
col,1976,21127.29279
col,1977,27989.72268
col,1978,34824.79101
col,1979,44708.92081
col,1980,58271.57622
col,1981,71150.12576
col,1982,86657.64238
col,1983,103026.75251
col,1984,126070.29587
col,1985,157840.48403
col,1986,210921.30094
col,1987,267398.86423
col,1988,352243.85734
col,1989,438949.25035
col,1990,690957.41266
col,1991,882983.12754
col,1992,1109610.28975
col,1993,1445754.41746
col,1994,1854105.19728
col,1995,2278384.90353
col,1996,2658654.39723
col,1997,3155935.80798
col,1998,3598755.34292
col,1999,3825306.56746
col,2000,5148340.57595
col,2001,5471915.63942
col,2002,5840520.94698
col,2003,6340855.08017
col,2004,7060531.35552
col,2005,7725287.89398
col,2006,8601116.90726
col,2007,9500105.99597
col,2008,10396255.58909
col,2009,10864009.23673
col,2010,11590374.11721
col,2011,12976705.05894
col,2012,13914638.47088
col,2013,14819350.65877
col,2014,15763959.17655
col,2015,16697492.90346
col,2016,17737045.11929
col,2017,18475667.1888
col,2018,19378705.922
col,2019,20586441.53055
col,2020,19322395.61756
com,1980,146088.56905
com,1981,168205.30104
com,1982,185512.60675
com,1983,216694.23246
com,1984,232822.24139
com,1985,247242.00069
com,1986,262902.23668
com,1987,268538.71131
com,1988,271972.42528
com,1989,273593.00167
com,1990,283718.57978
com,1991,281921.70768
com,1992,279731.65557
com,1993,286584.9044
com,1994,287916.41429
com,1995,314576.96143
com,1996,311263.21167
com,1997,318030.47763
com,1998,317422.83335
com,1999,334121.20343
com,2000,345191.1197
com,2001,374725.31953
com,2002,388475.82338
com,2003,406823.41357
com,2004,418225.09871
com,2005,421659.82457
com,2006,435956.79002
com,2007,446030.94803
com,2008,465121.11736
com,2009,473660.78966
com,2010,488086.14578
com,2011,511364.07445
com,2012,536475.51463
com,2013,557722.69825
com,2014,561336.26029
com,2015,553170.36151
com,2016,568804.3067
com,2017,579695.04478
com,2018,593278.80316
com,2019,604784.43009
com,2020,607889.87977
cpv,1980,19653.3148
cpv,1981,23614.05441
cpv,1982,26974.65709
cpv,1983,31422.92806
cpv,1984,35356.04985
cpv,1985,39294.26473
cpv,1986,47578.65912
cpv,1987,53035.46244
cpv,1988,58641.0399
cpv,1989,63730.37925
cpv,1990,64068.14883
cpv,1991,66209.64911
cpv,1992,68530.24598
cpv,1993,107962.03706
cpv,1994,88380.78819
cpv,1995,96407.75846
cpv,1996,103899.60939
cpv,1997,112183.71
cpv,1998,122872.96158
cpv,1999,143648.38366
cpv,2000,146800.14527
cpv,2001,157524.16956
cpv,2002,160360.28378
cpv,2003,173600.8937
cpv,2004,176231.86223
cpv,2005,179686.84157
cpv,2006,199143.29402
cpv,2007,251425.58839
cpv,2008,272754.68653
cpv,2009,272130.63553
cpv,2010,268910.20696
cpv,2011,284902.71781
cpv,2012,284841.53681
cpv,2013,289905.85434
cpv,2014,283138.25549
cpv,2015,291248.17643
cpv,2016,300968.77565
cpv,2017,310932.25141
cpv,2018,329793.37709
cpv,2019,347261.7901
cpv,2020,289303.12345
cri,1960,2129.3385
cri,1961,2097.91469
cri,1962,2178.89993
cri,1963,2250.658
cri,1964,2293.77619
cri,1965,2407.71336
cri,1966,2544.38841
cri,1967,2662.33764
cri,1968,2860.63312
cri,1969,3086.92941
cri,1970,3475.07072
cri,1971,3704.51006
cri,1972,4097.66224
cri,1973,4964.26373
cri,1974,6309.12889
cri,1975,7754.60895
cri,1976,9320.84744
cri,1977,11628.3375
cri,1978,12902.28116
cri,1979,14314.22487
cri,1980,16549.77855
cri,1981,20736.2332
cri,1982,32653.5234
cri,1983,44583.22794
cri,1984,56138.9335
cri,1985,67112.73784
cri,1986,82304.45007
cri,1987,92165.59132
cri,1988,109498.20124
cri,1989,129421.07591
cri,1990,160200.12913
cri,1991,268107.97099
cri,1992,342415.82804
cri,1993,395326.63935
cri,1994,472027.77515
cri,1995,579048.72857
cri,1996,662076.56647
cri,1997,781677.10714
cri,1998,907297.86836
cri,1999,1009929.57059
cri,2000,1114220.64054
cri,2001,1242655.42978
cri,2002,1387857.28668
cri,2003,1577370.73666
cri,2004,1847383.62237
cri,2005,2150754.62168
cri,2006,2594573.71457
cri,2007,3071661.07505
cri,2008,3561693.86763
cri,2009,3770358.52647
cri,2010,4187224.80099
cri,2011,4510014.01094
cri,2012,4907907.08091
cri,2013,5173957.50113
cri,2014,5598202.18043
cri,2015,5957528.06834
cri,2016,6267041.27765
cri,2017,6575520.48754
cri,2018,6813968.71564
cri,2019,7005583.78612
cri,2020,6692135.41029
cub,1970,640.91651
cub,1971,764.7936
cub,1972,842.54844
cub,1973,884.77856
cub,1974,984.22757
cub,1975,1109.20531
cub,1976,1162.24908
cub,1977,1198.90687
cub,1978,1385.97283
cub,1979,1432.41866
cub,1980,1427.75556
cub,1981,1657.0061
cub,1982,1757.06625
cub,1983,1874.74826
cub,1984,2066.43901
cub,1985,2037.76999
cub,1986,1943.3317
cub,1987,1889.16587
cub,1988,1967.81848
cub,1989,1976.01256
cub,1990,1989.45947
cub,1991,1638.08423
cub,1992,1499.86469
cub,1993,1510.42915
cub,1994,1911.58284
cub,1995,2140.40003
cub,1996,2241.87413
cub,1997,2264.17755
cub,1998,2290.84822
cub,1999,2512.51435
cub,2000,2691.18835
cub,2001,2792.70979
cub,2002,2944.71568
cub,2003,3147.2207
cub,2004,3337.91456
cub,2005,3730.43691
cub,2006,4628.69057
cub,2007,5123.42019
cub,2008,5317.36522
cub,2009,5383.32197
cub,2010,5602.79135
cub,2011,6045.02882
cub,2012,6408.9262
cub,2013,6755.99381
cub,2014,7040.12918
cub,2015,7595.20474
cub,2016,7947.52022
cub,2017,8421.80549
cub,2018,8694.10219
cym,2010,57849.20949
cym,2011,58229.78558
cym,2012,41056.52358
cym,2013,36791.83755
cym,2014,36051.19807
cym,2015,37709.94637
cym,2016,39302.62771
cym,2017,45497.20741
cym,2018,50032.11837
cym,2019,57648.70974
cym,2020,53622.94583
cyp,1976,1150.60473
cyp,1977,1469.28345
cyp,1978,1751.23907
cyp,1979,2153.86198
cyp,1980,2575.6796
cyp,1981,2914.43893
cyp,1982,3367.06343
cyp,1983,3677.47386
cyp,1984,4276.38001
cyp,1985,4686.21332
cyp,1986,4937.13338
cyp,1987,5438.06471
cyp,1988,6032.81347
cyp,1989,6746.55313
cyp,1990,7484.3726
cyp,1991,7635.95718
cyp,1992,8617.39246
cyp,1993,8883.8264
cyp,1994,9689.86642
cyp,1995,11201.00297
cyp,1996,11482.55694
cyp,1997,11799.37653
cyp,1998,13744.68624
cyp,1999,13358.39256
cyp,2000,13955.46113
cyp,2001,15112.4819
cyp,2002,15873.69051
cyp,2003,17153.81863
cyp,2004,17963.00997
cyp,2005,19026.26263
cyp,2006,20125.11635
cyp,2007,21365.03047
cyp,2008,23769.56569
cyp,2009,23047.89396
cyp,2010,23066.98809
cyp,2011,23886.60224
cyp,2012,22346.31718
cyp,2013,20630.656
cyp,2014,19900.03918
cyp,2015,20960.17172
cyp,2016,21342.84684
cyp,2017,22862.34394
cyp,2018,23949.27638
cyp,2019,24860.68403
cyp,2020,22667.57298
cze,1992,94762.14006
cze,1993,115433.17104
cze,1994,133406.64757
cze,1995,153367.11515
cze,1996,174693.73716
cze,1997,188411.52155
cze,1998,206405.67425
cze,1999,215015.08189
cze,2000,228168.07659
cze,2001,245335.02078
cze,2002,254410.54923
cze,2003,267660.14669
cze,2004,287665.97487
cze,2005,306897.53307
cze,2006,323387.51068
cze,2007,350620.57547
cze,2008,365595.48786
cze,2009,352485.30822
cze,2010,352664.06413
cze,2011,355797.22655
cze,2012,364006.304
cze,2013,368990.2639
cze,2014,384543.14143
cze,2015,408507.95544
cze,2016,423350.50612
cze,2017,455086.05553
cze,2018,480966.00466
cze,2019,509781.3223
cze,2020,513758.08129
deu,1970,5193.28004
deu,1971,5745.65455
deu,1972,6228.65199
deu,1973,6914.55784
deu,1974,7480.75671
deu,1975,7876.39497
deu,1976,8583.30126
deu,1977,9151.81692
deu,1978,9804.91758
deu,1979,10612.53391
deu,1980,11327.11071
deu,1981,11824.12596
deu,1982,12317.73485
deu,1983,12936.85333
deu,1984,13666.9198
deu,1985,14315.23158
deu,1986,15038.21198
deu,1987,15398.1534
deu,1988,16256.17366
deu,1989,17263.44218
deu,1990,18624.98614
deu,1991,19892.04418
deu,1992,21174.04113
deu,1993,21611.5866
deu,1994,22459.80249
deu,1995,23164.31375
deu,1996,23459.19508
deu,1997,23860.67488
deu,1998,24411.49877
deu,1999,24911.42444
deu,2000,25510.12688
deu,2001,26196.5023
deu,2002,26364.90095
deu,2003,26523.63065
deu,2004,27584.70876
deu,2005,27976.46623
deu,2006,29443.11111
deu,2007,30824.80652
deu,2008,31307.53822
deu,2009,30534.84196
deu,2010,31987.50552
deu,2011,34413.39875
deu,2012,34953.69889
deu,2013,35667.77136
deu,2014,36873.1763
deu,2015,37890.45674
deu,2016,39011.00089
deu,2017,40468.50139
deu,2018,41929.19862
deu,2019,43156.03769
deu,2020,41621.55781
dji,1991,141427.18957
