geo,time,ne_con_govt_kd_zg
ukr,2010,4.26053
ukr,2011,-2.6808
ukr,2012,4.25651
ukr,2013,-0.71864
ukr,2014,-4.07553
ukr,2015,1.71877
ukr,2016,-0.52057
ukr,2017,5.16015
ukr,2018,-0.07758
ukr,2019,-13.61059
ukr,2020,-2.9
usa,1971,0.08483
usa,1972,0.36238
usa,1973,-0.85649
usa,1974,2.15992
usa,1975,2.4406
usa,1976,0.00131
usa,1977,1.77619
usa,1978,1.77884
usa,1979,0.76531
usa,1980,1.49819
usa,1981,1.60193
usa,1982,2.33015
usa,1983,3.02472
usa,1984,1.49913
usa,1985,4.80876
usa,1986,4.58849
usa,1987,1.95756
usa,1988,1.98512
usa,1989,3.07529
usa,1990,2.74366
usa,1991,1.74454
usa,1992,0.65023
usa,1993,-0.05537
usa,1994,0.51659
usa,1995,0.2712
usa,1996,0.44985
usa,1997,1.83778
usa,1998,1.8726
usa,1999,2.76455
usa,2000,1.53664
usa,2001,3.55821
usa,2002,3.83684
usa,2003,1.71417
usa,2004,1.53886
usa,2005,0.83753
usa,2006,1.22005
usa,2007,1.6018
usa,2008,2.45054
usa,2009,4.26158
usa,2010,0.01105
usa,2011,-3.06946
usa,2012,-1.45693
usa,2013,-1.8883
usa,2014,-0.7734
usa,2015,1.58756
usa,2016,1.86069
usa,2017,0.01176
usa,2018,1.17294
usa,2019,2.03191
usa,2020,2.02569
uzb,2011,8.77095
uzb,2012,8.53223
uzb,2013,8.56013
uzb,2014,8.39853
uzb,2015,6.73326
uzb,2016,2.67256
uzb,2017,1.48506
uzb,2018,4.83734
uzb,2019,5.70207
uzb,2020,2.02985
ven,1961,-1.03392
ven,1962,-2.1221
ven,1963,16.11074
ven,1964,2.67165
ven,1965,7.61052
ven,1966,8.97036
ven,1967,3.79384
ven,1968,8.89656
ven,1969,6.19039
ven,1970,-0.98288
ven,1971,14.01677
ven,1972,4.02281
ven,1973,7.28716
ven,1974,-16.96052
ven,1975,3.09598
ven,1976,15.01501
ven,1977,5.74412
ven,1978,-3.45679
ven,1979,4.85934
ven,1980,3.65854
ven,1981,5.41176
ven,1982,-0.89285
ven,1983,-2.7027
ven,1984,0.25694
ven,1985,-1.49385
ven,1986,5.38627
ven,1987,3.37619
ven,1988,10.9574
ven,1989,-2.26669
ven,1990,5.01547
ven,1991,15.1534
ven,1992,-0.23297
ven,1993,-5.21781
ven,1994,-5.88327
ven,1995,2.56973
ven,1996,-7.56636
ven,1997,58.27174
ven,1998,-3.05851
ven,1999,-7.49659
ven,2000,4.1849
ven,2001,6.93489
ven,2002,-2.48726
ven,2003,5.70362
ven,2004,14.22426
ven,2005,10.65054
ven,2006,9.62333
ven,2007,13.7507
ven,2008,4.77798
ven,2009,1.53912
ven,2010,2.144
ven,2011,5.92021
ven,2012,6.25748
ven,2013,3.34272
ven,2014,0.64058
vir,2003,-10.78717
vir,2004,2.17865
vir,2005,0.31983
vir,2006,4.78215
vir,2007,9.02637
vir,2008,1.02326
vir,2009,5.06446
vir,2010,5.08326
vir,2011,-5.8382
vir,2012,-9.12312
vir,2013,-1.46199
vir,2014,-2.76954
vir,2015,-2.13632
vir,2016,-0.6237
vir,2017,12.86611
vir,2018,31.41798
vir,2019,-15.37377
vnm,1995,8.40006
vnm,1996,7.42989
vnm,1997,4.00279
vnm,1998,3.2213
vnm,1999,-5.70421
vnm,2000,5.01324
vnm,2001,6.60455
vnm,2002,5.38303
vnm,2003,7.18642
vnm,2004,7.77424
vnm,2005,8.20171
vnm,2006,8.49723
vnm,2007,8.90384
vnm,2008,7.52092
vnm,2009,7.59651
vnm,2010,12.28303
vnm,2011,7.12303
vnm,2012,7.18792
vnm,2013,7.26019
vnm,2014,6.99983
vnm,2015,6.96031
vnm,2016,7.53991
vnm,2017,7.34492
vnm,2018,6.28012
vnm,2019,5.79991
vnm,2020,6.15992
vut,2003,-0.75155
vut,2004,-1.95136
vut,2005,-0.07426
vut,2006,1.70927
vut,2007,11.09163
vut,2008,-0.55249
vut,2009,13.57143
vut,2010,5.04309
vut,2011,-1.56337
vut,2012,-1.08132
vut,2013,2.22045
vut,2014,-3.66492
vut,2015,16.87095
vut,2016,-1.43465
vut,2017,19.46396
vut,2018,4.54584
zaf,1961,6.38916
zaf,1962,15.16111
zaf,1963,4.43125
zaf,1964,7.81409
zaf,1965,8.67947
zaf,1966,4.98216
zaf,1967,3.95936
zaf,1968,6.8996
zaf,1969,6.17488
zaf,1970,7.94821
zaf,1971,7.94862
zaf,1972,-0.45232
zaf,1973,4.4021
zaf,1974,7.73869
zaf,1975,12.10127
zaf,1976,5.4978
zaf,1977,3.8309
zaf,1978,0.67154
zaf,1979,4.80261
zaf,1980,9.11532
zaf,1981,1.89388
zaf,1982,6.32291
zaf,1983,1.81204
zaf,1984,6.80614
zaf,1985,3.43808
zaf,1986,2.29161
zaf,1987,3.74101
zaf,1988,1.65748
zaf,1989,4.01641
zaf,1990,2.26234
zaf,1991,2.26029
zaf,1992,1.86526
zaf,1993,1.17215
zaf,1994,0.80885
zaf,1995,-6.0089
zaf,1996,3.80518
zaf,1997,2.13628
zaf,1998,-2.22047
zaf,1999,0.43447
zaf,2000,2.92854
zaf,2001,3.12249
zaf,2002,4.57145
zaf,2003,5.65356
zaf,2004,5.2374
zaf,2005,1.07903
zaf,2006,3.76748
zaf,2007,6.20414
zaf,2008,7.67121
zaf,2009,1.76574
zaf,2010,-0.27889
zaf,2011,4.08352
zaf,2012,4.79031
zaf,2013,3.16169
zaf,2014,1.92611
zaf,2015,-0.96111
zaf,2016,2.0174
zaf,2017,-0.27807
zaf,2018,0.95285
zaf,2019,2.72752
zaf,2020,1.28835
zwe,2010,54.45897
zwe,2011,38.67445
zwe,2012,58.34569
zwe,2013,-26.84046
zwe,2014,19.83966
zwe,2015,15.86864
zwe,2016,13.13281
zwe,2017,14.50718
zwe,2018,-2.3418
