geo,time,sp_ado_tfrt
lby,1992,11.777
lby,1993,11.0844
lby,1994,10.3918
lby,1995,9.6992
lby,1996,9.0066
lby,1997,8.314
lby,1998,7.9184
lby,1999,7.5228
lby,2000,7.1272
lby,2001,6.7316
lby,2002,6.336
lby,2003,6.3188
lby,2004,6.3016
lby,2005,6.2844
lby,2006,6.2672
lby,2007,6.25
lby,2008,6.225
lby,2009,6.2
lby,2010,6.175
lby,2011,6.15
lby,2012,6.125
lby,2013,6.0538
lby,2014,5.9826
lby,2015,5.9114
lby,2016,5.8402
lby,2017,5.769
lby,2018,5.7148
lby,2019,5.6606
lby,2020,5.6064
lca,1960,157.6034
lca,1961,156.2942
lca,1962,154.985
lca,1963,156.5152
lca,1964,158.0454
lca,1965,159.5756
lca,1966,161.1058
lca,1967,162.636
lca,1968,161.7962
lca,1969,160.9564
lca,1970,160.1166
lca,1971,159.2768
lca,1972,158.437
lca,1973,159.1626
lca,1974,159.8882
lca,1975,160.6138
lca,1976,161.3394
lca,1977,162.065
lca,1978,159.3706
lca,1979,156.6762
lca,1980,153.9818
lca,1981,151.2874
lca,1982,148.593
lca,1983,143.0332
lca,1984,137.4734
lca,1985,131.9136
lca,1986,126.3538
lca,1987,120.794
lca,1988,115.5606
lca,1989,110.3272
lca,1990,105.0938
lca,1991,99.8604
lca,1992,94.627
lca,1993,89.6626
lca,1994,84.6982
lca,1995,79.7338
lca,1996,74.7694
lca,1997,69.805
lca,1998,66.759
lca,1999,63.713
lca,2000,60.667
lca,2001,57.621
lca,2002,54.575
lca,2003,53.292
lca,2004,52.009
lca,2005,50.726
lca,2006,49.443
lca,2007,48.16
lca,2008,47.3608
lca,2009,46.5616
lca,2010,45.7624
lca,2011,44.9632
lca,2012,44.164
lca,2013,43.4384
lca,2014,42.7128
lca,2015,41.9872
lca,2016,41.2616
lca,2017,40.536
lca,2018,39.8792
lca,2019,39.2224
lca,2020,38.5656
lka,1960,98.6416
lka,1961,96.3858
lka,1962,94.13
lka,1963,89.7234
lka,1964,85.3168
lka,1965,80.9102
lka,1966,76.5036
lka,1967,72.097
lka,1968,67.4008
lka,1969,62.7046
lka,1970,58.0084
lka,1971,53.3122
lka,1972,48.616
lka,1973,47.0548
lka,1974,45.4936
lka,1975,43.9324
lka,1976,42.3712
lka,1977,40.81
lka,1978,40.3956
lka,1979,39.9812
lka,1980,39.5668
lka,1981,39.1524
lka,1982,38.738
lka,1983,37.6946
lka,1984,36.6512
lka,1985,35.6078
lka,1986,34.5644
lka,1987,33.521
lka,1988,32.6754
lka,1989,31.8298
lka,1990,30.9842
lka,1991,30.1386
lka,1992,29.293
lka,1993,29.2664
lka,1994,29.2398
lka,1995,29.2132
lka,1996,29.1866
lka,1997,29.16
lka,1998,28.9088
lka,1999,28.6576
lka,2000,28.4064
lka,2001,28.1552
lka,2002,27.904
lka,2003,26.781
lka,2004,25.658
lka,2005,24.535
lka,2006,23.412
lka,2007,22.289
lka,2008,22.2006
lka,2009,22.1122
lka,2010,22.0238
lka,2011,21.9354
lka,2012,21.847
lka,2013,21.6628
lka,2014,21.4786
lka,2015,21.2944
lka,2016,21.1102
lka,2017,20.926
lka,2018,20.6904
lka,2019,20.4548
lka,2020,20.2192
lso,1960,95.7386
lso,1961,95.5718
lso,1962,95.405
lso,1963,95.3318
lso,1964,95.2586
lso,1965,95.1854
lso,1966,95.1122
lso,1967,95.039
lso,1968,94.9162
lso,1969,94.7934
lso,1970,94.6706
lso,1971,94.5478
lso,1972,94.425
lso,1973,94.1948
lso,1974,93.9646
lso,1975,93.7344
lso,1976,93.5042
lso,1977,93.274
lso,1978,92.96
lso,1979,92.646
lso,1980,92.332
lso,1981,92.018
lso,1982,91.704
lso,1983,91.2636
lso,1984,90.8232
lso,1985,90.3828
lso,1986,89.9424
lso,1987,89.502
lso,1988,89.178
lso,1989,88.854
lso,1990,88.53
lso,1991,88.206
lso,1992,87.882
lso,1993,87.4072
lso,1994,86.9324
lso,1995,86.4576
lso,1996,85.9828
lso,1997,85.508
lso,1998,85.9944
lso,1999,86.4808
lso,2000,86.9672
lso,2001,87.4536
lso,2002,87.94
lso,2003,87.7282
lso,2004,87.5164
lso,2005,87.3046
lso,2006,87.0928
lso,2007,86.881
lso,2008,87.3072
lso,2009,87.7334
lso,2010,88.1596
lso,2011,88.5858
lso,2012,89.012
lso,2013,89.7548
lso,2014,90.4976
lso,2015,91.2404
lso,2016,91.9832
lso,2017,92.726
lso,2018,92.578
lso,2019,92.43
lso,2020,92.282
ltu,1960,16.42
ltu,1961,16.38
ltu,1962,16.34
ltu,1963,16.8348
ltu,1964,17.3296
ltu,1965,17.8244
ltu,1966,18.3192
ltu,1967,18.814
ltu,1968,19.7124
ltu,1969,20.6108
ltu,1970,21.5092
ltu,1971,22.4076
ltu,1972,23.306
ltu,1973,23.7242
ltu,1974,24.1424
ltu,1975,24.5606
ltu,1976,24.9788
ltu,1977,25.397
ltu,1978,24.4264
ltu,1979,23.4558
ltu,1980,22.4852
ltu,1981,21.5146
ltu,1982,20.544
ltu,1983,22.4716
ltu,1984,24.3992
ltu,1985,26.3268
ltu,1986,28.2544
ltu,1987,30.182
ltu,1988,33.121
ltu,1989,36.06
ltu,1990,38.999
ltu,1991,41.938
ltu,1992,44.877
ltu,1993,42.2564
ltu,1994,39.6358
ltu,1995,37.0152
ltu,1996,34.3946
ltu,1997,31.774
ltu,1998,29.6338
ltu,1999,27.4936
ltu,2000,25.3534
ltu,2001,23.2132
ltu,2002,21.073
ltu,2003,20.6424
ltu,2004,20.2118
ltu,2005,19.7812
ltu,2006,19.3506
ltu,2007,18.92
ltu,2008,17.8216
ltu,2009,16.7232
ltu,2010,15.6248
ltu,2011,14.5264
ltu,2012,13.428
ltu,2013,12.9132
ltu,2014,12.3984
ltu,2015,11.8836
ltu,2016,11.3688
ltu,2017,10.854
ltu,2018,10.2026
ltu,2019,9.5512
ltu,2020,8.8998
lux,1960,25.9454
lux,1961,26.3132
lux,1962,26.681
lux,1963,27.0492
lux,1964,27.4174
lux,1965,27.7856
lux,1966,28.1538
lux,1967,28.522
lux,1968,28.2412
lux,1969,27.9604
lux,1970,27.6796
lux,1971,27.3988
lux,1972,27.118
lux,1973,25.5556
lux,1974,23.9932
lux,1975,22.4308
lux,1976,20.8684
lux,1977,19.306
lux,1978,18.2594
lux,1979,17.2128
lux,1980,16.1662
lux,1981,15.1196
lux,1982,14.073
lux,1983,13.5382
lux,1984,13.0034
lux,1985,12.4686
lux,1986,11.9338
lux,1987,11.399
lux,1988,11.6236
lux,1989,11.8482
lux,1990,12.0728
lux,1991,12.2974
lux,1992,12.522
lux,1993,12.0494
lux,1994,11.5768
lux,1995,11.1042
lux,1996,10.6316
lux,1997,10.159
lux,1998,10.4674
lux,1999,10.7758
lux,2000,11.0842
lux,2001,11.3926
lux,2002,11.701
lux,2003,11.286
lux,2004,10.871
lux,2005,10.456
lux,2006,10.041
lux,2007,9.626
lux,2008,8.9816
lux,2009,8.3372
lux,2010,7.6928
lux,2011,7.0484
lux,2012,6.404
lux,2013,6.0686
lux,2014,5.7332
lux,2015,5.3978
lux,2016,5.0624
lux,2017,4.727
lux,2018,4.6038
lux,2019,4.4806
lux,2020,4.3574
lva,1960,18.5598
lva,1961,19.1044
lva,1962,19.649
lva,1963,20.325
lva,1964,21.001
lva,1965,21.677
lva,1966,22.353
lva,1967,23.029
lva,1968,23.9984
lva,1969,24.9678
lva,1970,25.9372
lva,1971,26.9066
lva,1972,27.876
lva,1973,28.711
lva,1974,29.546
lva,1975,30.381
lva,1976,31.216
lva,1977,32.051
lva,1978,33.7214
lva,1979,35.3918
lva,1980,37.0622
lva,1981,38.7326
lva,1982,40.403
lva,1983,41.4178
lva,1984,42.4326
lva,1985,43.4474
lva,1986,44.4622
lva,1987,45.477
lva,1988,45.0826
lva,1989,44.6882
lva,1990,44.2938
lva,1991,43.8994
lva,1992,43.505
lva,1993,39.1908
lva,1994,34.8766
lva,1995,30.5624
lva,1996,26.2482
lva,1997,21.934
lva,1998,21.0008
lva,1999,20.0676
lva,2000,19.1344
lva,2001,18.2012
lva,2002,17.268
lva,2003,17.4462
lva,2004,17.6244
lva,2005,17.8026
lva,2006,17.9808
lva,2007,18.159
lva,2008,17.585
lva,2009,17.011
lva,2010,16.437
lva,2011,15.863
lva,2012,15.289
lva,2013,15.4654
lva,2014,15.6418
lva,2015,15.8182
lva,2016,15.9946
lva,2017,16.171
lva,2018,15.8014
lva,2019,15.4318
lva,2020,15.0622
mac,1960,13.1694
mac,1961,11.6622
mac,1962,10.155
mac,1963,9.2208
mac,1964,8.2866
mac,1965,7.3524
mac,1966,6.4182
mac,1967,5.484
mac,1968,5.62
mac,1969,5.756
mac,1970,5.892
mac,1971,6.028
mac,1972,6.164
mac,1973,6.3914
mac,1974,6.6188
mac,1975,6.8462
mac,1976,7.0736
mac,1977,7.301
mac,1978,7.8654
mac,1979,8.4298
mac,1980,8.9942
mac,1981,9.5586
mac,1982,10.123
mac,1983,9.3464
mac,1984,8.5698
mac,1985,7.7932
mac,1986,7.0166
mac,1987,6.24
mac,1988,6.392
mac,1989,6.544
mac,1990,6.696
mac,1991,6.848
mac,1992,7
mac,1993,6.8816
mac,1994,6.7632
mac,1995,6.6448
mac,1996,6.5264
mac,1997,6.408
mac,1998,5.9818
mac,1999,5.5556
mac,2000,5.1294
mac,2001,4.7032
mac,2002,4.277
mac,2003,4.0908
mac,2004,3.9046
mac,2005,3.7184
mac,2006,3.5322
mac,2007,3.346
mac,2008,3.318
mac,2009,3.29
mac,2010,3.262
mac,2011,3.234
mac,2012,3.206
mac,2013,3.041
mac,2014,2.876
mac,2015,2.711
mac,2016,2.546
mac,2017,2.381
mac,2018,2.3036
mac,2019,2.2262
mac,2020,2.1488
mar,1960,150.518
mar,1961,151.393
mar,1962,152.268
mar,1963,151.1958
mar,1964,150.1236
mar,1965,149.0514
mar,1966,147.9792
mar,1967,146.907
mar,1968,142.995
mar,1969,139.083
mar,1970,135.171
mar,1971,131.259
mar,1972,127.347
mar,1973,123.2592
mar,1974,119.1714
mar,1975,115.0836
mar,1976,110.9958
mar,1977,106.908
mar,1978,99.9228
mar,1979,92.9376
mar,1980,85.9524
mar,1981,78.9672
mar,1982,71.982
mar,1983,66.6672
mar,1984,61.3524
mar,1985,56.0376
mar,1986,50.7228
mar,1987,45.408
mar,1988,43.7456
mar,1989,42.0832
mar,1990,40.4208
mar,1991,38.7584
mar,1992,37.096
mar,1993,36.641
mar,1994,36.186
mar,1995,35.731
mar,1996,35.276
mar,1997,34.821
mar,1998,35.0552
mar,1999,35.2894
mar,2000,35.5236
mar,2001,35.7578
mar,2002,35.992
mar,2003,35.3362
mar,2004,34.6804
mar,2005,34.0246
mar,2006,33.3688
mar,2007,32.713
mar,2008,32.894
mar,2009,33.075
mar,2010,33.256
mar,2011,33.437
mar,2012,33.618
mar,2013,33.1012
mar,2014,32.5844
mar,2015,32.0676
mar,2016,31.5508
mar,2017,31.034
mar,2018,30.681
mar,2019,30.328
mar,2020,29.975
mda,1960,32.8038
mda,1961,32.2214
mda,1962,31.639
mda,1963,30.5428
mda,1964,29.4466
mda,1965,28.3504
mda,1966,27.2542
mda,1967,26.158
mda,1968,27.4422
mda,1969,28.7264
mda,1970,30.0106
mda,1971,31.2948
mda,1972,32.579
mda,1973,33.7258
mda,1974,34.8726
mda,1975,36.0194
mda,1976,37.1662
mda,1977,38.313
mda,1978,38.0496
mda,1979,37.7862
mda,1980,37.5228
mda,1981,37.2594
mda,1982,36.996
mda,1983,39.3184
mda,1984,41.6408
mda,1985,43.9632
mda,1986,46.2856
mda,1987,48.608
mda,1988,51.522
mda,1989,54.436
mda,1990,57.35
mda,1991,60.264
mda,1992,63.178
mda,1993,62.1568
mda,1994,61.1356
mda,1995,60.1144
mda,1996,59.0932
mda,1997,58.072
mda,1998,52.6486
mda,1999,47.2252
mda,2000,41.8018
mda,2001,36.3784
mda,2002,30.955
mda,2003,30.1968
mda,2004,29.4386
mda,2005,28.6804
mda,2006,27.9222
mda,2007,27.164
mda,2008,26.8846
mda,2009,26.6052
mda,2010,26.3258
mda,2011,26.0464
mda,2012,25.767
mda,2013,25.0966
mda,2014,24.4262
mda,2015,23.7558
mda,2016,23.0854
mda,2017,22.415
mda,2018,22.1802
mda,2019,21.9454
mda,2020,21.7106
mdg,1960,155.49
mdg,1961,155.49
mdg,1962,155.49
mdg,1963,156.1908
mdg,1964,156.8916
mdg,1965,157.5924
mdg,1966,158.2932
mdg,1967,158.994
mdg,1968,159.336
mdg,1969,159.678
mdg,1970,160.02
mdg,1971,160.362
mdg,1972,160.704
mdg,1973,160.3386
mdg,1974,159.9732
mdg,1975,159.6078
mdg,1976,159.2424
mdg,1977,158.877
mdg,1978,157.4956
mdg,1979,156.1142
mdg,1980,154.7328
mdg,1981,153.3514
mdg,1982,151.97
mdg,1983,151.476
mdg,1984,150.982
mdg,1985,150.488
mdg,1986,149.994
mdg,1987,149.5
mdg,1988,149.4412
mdg,1989,149.3824
mdg,1990,149.3236
mdg,1991,149.2648
mdg,1992,149.206
mdg,1993,150.3886
mdg,1994,151.5712
mdg,1995,152.7538
mdg,1996,153.9364
mdg,1997,155.119
mdg,1998,153.9898
mdg,1999,152.8606
mdg,2000,151.7314
mdg,2001,150.6022
mdg,2002,149.473
mdg,2003,146.4332
mdg,2004,143.3934
mdg,2005,140.3536
mdg,2006,137.3138
mdg,2007,134.274
mdg,2008,131.4256
mdg,2009,128.5772
mdg,2010,125.7288
mdg,2011,122.8804
mdg,2012,120.032
mdg,2013,117.9436
mdg,2014,115.8552
mdg,2015,113.7668
mdg,2016,111.6784
mdg,2017,109.59
mdg,2018,107.7374
mdg,2019,105.8848
mdg,2020,104.0322
mdv,1960,206.4318
mdv,1961,208.2384
mdv,1962,210.045
mdv,1963,210.6522
mdv,1964,211.2594
mdv,1965,211.8666
mdv,1966,212.4738
mdv,1967,213.081
mdv,1968,212.7694
mdv,1969,212.4578
mdv,1970,212.1462
mdv,1971,211.8346
mdv,1972,211.523
mdv,1973,209.6638
mdv,1974,207.8046
mdv,1975,205.9454
mdv,1976,204.0862
mdv,1977,202.227
mdv,1978,203.5582
mdv,1979,204.8894
mdv,1980,206.2206
mdv,1981,207.5518
mdv,1982,208.883
mdv,1983,201.37
mdv,1984,193.857
mdv,1985,186.344
mdv,1986,178.831
mdv,1987,171.318
mdv,1988,157.5698
mdv,1989,143.8216
mdv,1990,130.0734
mdv,1991,116.3252
mdv,1992,102.577
mdv,1993,90.959
mdv,1994,79.341
mdv,1995,67.723
mdv,1996,56.105
mdv,1997,44.487
mdv,1998,40.0056
mdv,1999,35.5242
mdv,2000,31.0428
mdv,2001,26.5614
mdv,2002,22.08
mdv,2003,20.731
mdv,2004,19.382
mdv,2005,18.033
mdv,2006,16.684
mdv,2007,15.335
mdv,2008,14.4272
mdv,2009,13.5194
mdv,2010,12.6116
mdv,2011,11.7038
mdv,2012,10.796
mdv,2013,10.1988
mdv,2014,9.6016
mdv,2015,9.0044
mdv,2016,8.4072
mdv,2017,7.81
mdv,2018,7.4138
mdv,2019,7.0176
mdv,2020,6.6214
mex,1960,116.4508
mex,1961,116.6804
mex,1962,116.91
mex,1963,116.91
mex,1964,116.91
mex,1965,116.91
mex,1966,116.91
mex,1967,116.91
mex,1968,116.0652
mex,1969,115.2204
mex,1970,114.3756
mex,1971,113.5308
mex,1972,112.686
mex,1973,111.7502
mex,1974,110.8144
mex,1975,109.8786
mex,1976,108.9428
mex,1977,108.007
mex,1978,105.9622
mex,1979,103.9174
mex,1980,101.8726
mex,1981,99.8278
mex,1982,97.783
mex,1983,95.9352
mex,1984,94.0874
mex,1985,92.2396
mex,1986,90.3918
mex,1987,88.544
mex,1988,87.7862
mex,1989,87.0284
mex,1990,86.2706
mex,1991,85.5128
mex,1992,84.755
mex,1993,84.4
mex,1994,84.045
mex,1995,83.69
mex,1996,83.335
mex,1997,82.98
mex,1998,81.612
mex,1999,80.244
mex,2000,78.876
mex,2001,77.508
mex,2002,76.14
mex,2003,74.971
mex,2004,73.802
mex,2005,72.633
mex,2006,71.464
mex,2007,70.295
mex,2008,69.43
mex,2009,68.565
mex,2010,67.7
mex,2011,66.835
mex,2012,65.97
mex,2013,64.849
mex,2014,63.728
mex,2015,62.607
mex,2016,61.486
mex,2017,60.365
mex,2018,59.4542
mex,2019,58.5434
mex,2020,57.6326
mkd,1960,37.2764
mkd,1961,37.8892
mkd,1962,38.502
mkd,1963,39.7842
mkd,1964,41.0664
mkd,1965,42.3486
mkd,1966,43.6308
mkd,1967,44.913
mkd,1968,45.1752
mkd,1969,45.4374
mkd,1970,45.6996
mkd,1971,45.9618
mkd,1972,46.224
mkd,1973,46.9916
mkd,1974,47.7592
mkd,1975,48.5268
mkd,1976,49.2944
mkd,1977,50.062
mkd,1978,50.224
mkd,1979,50.386
mkd,1980,50.548
mkd,1981,50.71
mkd,1982,50.872
mkd,1983,50.4402
mkd,1984,50.0084
mkd,1985,49.5766
mkd,1986,49.1448
mkd,1987,48.713
mkd,1988,47.605
mkd,1989,46.497
mkd,1990,45.389
mkd,1991,44.281
mkd,1992,43.173
mkd,1993,41.4934
mkd,1994,39.8138
mkd,1995,38.1342
mkd,1996,36.4546
mkd,1997,34.775
mkd,1998,32.5642
mkd,1999,30.3534
mkd,2000,28.1426
mkd,2001,25.9318
mkd,2002,23.721
mkd,2003,23.1162
mkd,2004,22.5114
mkd,2005,21.9066
mkd,2006,21.3018
mkd,2007,20.697
mkd,2008,20.1614
mkd,2009,19.6258
mkd,2010,19.0902
mkd,2011,18.5546
mkd,2012,18.019
mkd,2013,17.5598
mkd,2014,17.1006
mkd,2015,16.6414
mkd,2016,16.1822
mkd,2017,15.723
mkd,2018,15.162
mkd,2019,14.601
mkd,2020,14.04
mli,1960,199.98
mli,1961,199.564
mli,1962,199.148
mli,1963,198.6042
mli,1964,198.0604
mli,1965,197.5166
mli,1966,196.9728
mli,1967,196.429
mli,1968,195.9734
mli,1969,195.5178
mli,1970,195.0622
mli,1971,194.6066
mli,1972,194.151
mli,1973,193.7364
mli,1974,193.3218
mli,1975,192.9072
mli,1976,192.4926
mli,1977,192.078
mli,1978,192.0494
mli,1979,192.0208
mli,1980,191.9922
mli,1981,191.9636
mli,1982,191.935
mli,1983,192.4212
mli,1984,192.9074
mli,1985,193.3936
mli,1986,193.8798
mli,1987,194.366
mli,1988,194.7606
mli,1989,195.1552
mli,1990,195.5498
mli,1991,195.9444
mli,1992,196.339
mli,1993,195.2604
mli,1994,194.1818
mli,1995,193.1032
mli,1996,192.0246
mli,1997,190.946
mli,1998,190.0094
mli,1999,189.0728
mli,2000,188.1362
mli,2001,187.1996
mli,2002,186.263
mli,2003,186.1042
mli,2004,185.9454
mli,2005,185.7866
mli,2006,185.6278
mli,2007,185.469
mli,2008,184.1562
mli,2009,182.8434
mli,2010,181.5306
mli,2011,180.2178
mli,2012,178.905
mli,2013,176.9494
mli,2014,174.9938
mli,2015,173.0382
mli,2016,171.0826
mli,2017,169.127
mli,2018,166.8668
mli,2019,164.6066
mli,2020,162.3464
mlt,1960,20.6496
mlt,1961,19.8618
mlt,1962,19.074
mlt,1963,17.9754
mlt,1964,16.8768
mlt,1965,15.7782
mlt,1966,14.6796
mlt,1967,13.581
mlt,1968,13.3768
mlt,1969,13.1726
mlt,1970,12.9684
mlt,1971,12.7642
mlt,1972,12.56
mlt,1973,12.9178
mlt,1974,13.2756
mlt,1975,13.6334
mlt,1976,13.9912
mlt,1977,14.349
mlt,1978,14.295
mlt,1979,14.241
mlt,1980,14.187
mlt,1981,14.133
mlt,1982,14.079
mlt,1983,13.735
mlt,1984,13.391
mlt,1985,13.047
mlt,1986,12.703
mlt,1987,12.359
mlt,1988,12.286
mlt,1989,12.213
mlt,1990,12.14
mlt,1991,12.067
mlt,1992,11.994
mlt,1993,13.2716
mlt,1994,14.5492
mlt,1995,15.8268
mlt,1996,17.1044
mlt,1997,18.382
mlt,1998,18.7978
mlt,1999,19.2136
mlt,2000,19.6294
mlt,2001,20.0452
mlt,2002,20.461
mlt,2003,19.975
mlt,2004,19.489
mlt,2005,19.003
mlt,2006,18.517
mlt,2007,18.031
mlt,2008,17.0822
mlt,2009,16.1334
mlt,2010,15.1846
mlt,2011,14.2358
mlt,2012,13.287
mlt,2013,13.2054
mlt,2014,13.1238
mlt,2015,13.0422
mlt,2016,12.9606
mlt,2017,12.879
mlt,2018,12.4966
mlt,2019,12.1142
mlt,2020,11.7318
mmr,1960,95.8692
mmr,1961,96.1856
mmr,1962,96.502
mmr,1963,96.502
mmr,1964,96.502
mmr,1965,96.502
mmr,1966,96.502
mmr,1967,96.502
mmr,1968,95.3566
mmr,1969,94.2112
mmr,1970,93.0658
mmr,1971,91.9204
mmr,1972,90.775
mmr,1973,88.9146
mmr,1974,87.0542
mmr,1975,85.1938
mmr,1976,83.3334
mmr,1977,81.473
mmr,1978,77.3408
mmr,1979,73.2086
mmr,1980,69.0764
mmr,1981,64.9442
mmr,1982,60.812
mmr,1983,58.6496
mmr,1984,56.4872
mmr,1985,54.3248
mmr,1986,52.1624
mmr,1987,50
mmr,1988,48.471
mmr,1989,46.942
mmr,1990,45.413
mmr,1991,43.884
mmr,1992,42.355
mmr,1993,41.6966
mmr,1994,41.0382
mmr,1995,40.3798
mmr,1996,39.7214
mmr,1997,39.063
mmr,1998,38.668
mmr,1999,38.273
mmr,2000,37.878
mmr,2001,37.483
mmr,2002,37.088
mmr,2003,36.2962
mmr,2004,35.5044
mmr,2005,34.7126
mmr,2006,33.9208
mmr,2007,33.129
mmr,2008,32.4684
mmr,2009,31.8078
mmr,2010,31.1472
mmr,2011,30.4866
mmr,2012,29.826
mmr,2013,29.5626
mmr,2014,29.2992
mmr,2015,29.0358
mmr,2016,28.7724
mmr,2017,28.509
mmr,2018,28.2066
mmr,2019,27.9042
mmr,2020,27.6018
mne,1960,37.837
mne,1961,37.506
mne,1962,37.175
mne,1963,37.7488
mne,1964,38.3226
mne,1965,38.8964
mne,1966,39.4702
mne,1967,40.044
mne,1968,38.536
mne,1969,37.028
mne,1970,35.52
mne,1971,34.012
mne,1972,32.504
mne,1973,31.5764
mne,1974,30.6488
mne,1975,29.7212
mne,1976,28.7936
mne,1977,27.866
mne,1978,27.9892
mne,1979,28.1124
mne,1980,28.2356
mne,1981,28.3588
mne,1982,28.482
mne,1983,29.1996
mne,1984,29.9172
mne,1985,30.6348
mne,1986,31.3524
mne,1987,32.07
mne,1988,30.9116
mne,1989,29.7532
mne,1990,28.5948
mne,1991,27.4364
mne,1992,26.278
mne,1993,25.3918
mne,1994,24.5056
mne,1995,23.6194
mne,1996,22.7332
mne,1997,21.847
mne,1998,20.774
mne,1999,19.701
mne,2000,18.628
mne,2001,17.555
mne,2002,16.482
mne,2003,16.929
mne,2004,17.376
mne,2005,17.823
mne,2006,18.27
mne,2007,18.717
mne,2008,17.6396
mne,2009,16.5622
mne,2010,15.4848
mne,2011,14.4074
mne,2012,13.33
mne,2013,12.5266
mne,2014,11.7232
mne,2015,10.9198
mne,2016,10.1164
mne,2017,9.313
mne,2018,8.781
mne,2019,8.249
mne,2020,7.717
mng,1960,77.5018
mng,1961,80.1514
mng,1962,82.801
mng,1963,82.801
mng,1964,82.801
mng,1965,82.801
mng,1966,82.801
mng,1967,82.801
mng,1968,82.801
mng,1969,82.801
mng,1970,82.801
mng,1971,82.801
mng,1972,82.801
mng,1973,78.0512
mng,1974,73.3014
mng,1975,68.5516
mng,1976,63.8018
mng,1977,59.052
mng,1978,54.9696
mng,1979,50.8872
mng,1980,46.8048
mng,1981,42.7224
mng,1982,38.64
mng,1983,37.689
mng,1984,36.738
mng,1985,35.787
mng,1986,34.836
mng,1987,33.885
mng,1988,34.7916
mng,1989,35.6982
mng,1990,36.6048
mng,1991,37.5114
mng,1992,38.418
mng,1993,37.0208
mng,1994,35.6236
mng,1995,34.2264
mng,1996,32.8292
mng,1997,31.432
mng,1998,29.4552
mng,1999,27.4784
mng,2000,25.5016
mng,2001,23.5248
mng,2002,21.548
mng,2003,21.0794
mng,2004,20.6108
mng,2005,20.1422
mng,2006,19.6736
mng,2007,19.205
mng,2008,20.6802
mng,2009,22.1554
mng,2010,23.6306
mng,2011,25.1058
mng,2012,26.581
mng,2013,27.4634
mng,2014,28.3458
mng,2015,29.2282
mng,2016,30.1106
mng,2017,30.993
mng,2018,31.4384
mng,2019,31.8838
mng,2020,32.3292
moz,1960,128.4218
moz,1961,129.2694
moz,1962,130.117
moz,1963,130.7442
moz,1964,131.3714
moz,1965,131.9986
moz,1966,132.6258
moz,1967,133.253
moz,1968,137.2688
moz,1969,141.2846
moz,1970,145.3004
moz,1971,149.3162
moz,1972,153.332
moz,1973,155.1592
moz,1974,156.9864
moz,1975,158.8136
moz,1976,160.6408
moz,1977,162.468
moz,1978,165.3152
moz,1979,168.1624
moz,1980,171.0096
moz,1981,173.8568
moz,1982,176.704
moz,1983,176.691
moz,1984,176.678
moz,1985,176.665
moz,1986,176.652
moz,1987,176.639
moz,1988,178.7822
moz,1989,180.9254
moz,1990,183.0686
moz,1991,185.2118
moz,1992,187.355
moz,1993,187.0854
moz,1994,186.8158
moz,1995,186.5462
moz,1996,186.2766
moz,1997,186.007
moz,1998,185.0464
moz,1999,184.0858
moz,2000,183.1252
moz,2001,182.1646
moz,2002,181.204
moz,2003,179.1288
moz,2004,177.0536
moz,2005,174.9784
moz,2006,172.9032
moz,2007,170.828
moz,2008,168.4914
moz,2009,166.1548
moz,2010,163.8182
moz,2011,161.4816
moz,2012,159.145
moz,2013,157.0412
moz,2014,154.9374
moz,2015,152.8336
moz,2016,150.7298
moz,2017,148.626
moz,2018,146.2508
moz,2019,143.8756
moz,2020,141.5004
mrt,1960,148.473
mrt,1961,145.703
mrt,1962,142.933
mrt,1963,140.3424
mrt,1964,137.7518
mrt,1965,135.1612
mrt,1966,132.5706
mrt,1967,129.98
mrt,1968,128.1266
mrt,1969,126.2732
mrt,1970,124.4198
mrt,1971,122.5664
mrt,1972,120.713
mrt,1973,119.519
mrt,1974,118.325
mrt,1975,117.131
mrt,1976,115.937
mrt,1977,114.743
mrt,1978,114.0508
mrt,1979,113.3586
mrt,1980,112.6664
mrt,1981,111.9742
mrt,1982,111.282
mrt,1983,110.7404
mrt,1984,110.1988
mrt,1985,109.6572
mrt,1986,109.1156
mrt,1987,108.574
mrt,1988,107.6504
mrt,1989,106.7268
mrt,1990,105.8032
mrt,1991,104.8796
mrt,1992,103.956
mrt,1993,103.242
mrt,1994,102.528
mrt,1995,101.814
mrt,1996,101.1
mrt,1997,100.386
mrt,1998,99.0694
mrt,1999,97.7528
mrt,2000,96.4362
mrt,2001,95.1196
mrt,2002,93.803
mrt,2003,92.2036
mrt,2004,90.6042
mrt,2005,89.0048
mrt,2006,87.4054
mrt,2007,85.806
mrt,2008,84.4482
mrt,2009,83.0904
mrt,2010,81.7326
mrt,2011,80.3748
mrt,2012,79.017
mrt,2013,77.4234
mrt,2014,75.8298
mrt,2015,74.2362
mrt,2016,72.6426
mrt,2017,71.049
mrt,2018,69.628
mrt,2019,68.207
mrt,2020,66.786
mus,1960,127.2472
mus,1961,118.1206
mus,1962,108.994
mus,1963,101.7958
mus,1964,94.5976
mus,1965,87.3994
mus,1966,80.2012
mus,1967,73.003
mus,1968,69.5824
mus,1969,66.1618
mus,1970,62.7412
mus,1971,59.3206
mus,1972,55.9
mus,1973,59.3198
mus,1974,62.7396
mus,1975,66.1594
mus,1976,69.5792
mus,1977,72.999
mus,1978,66.679
mus,1979,60.359
mus,1980,54.039
mus,1981,47.719
mus,1982,41.399
mus,1983,42.0668
mus,1984,42.7346
mus,1985,43.4024
