geo,time,nv_ind_manf_cd
bwa,1996,272185789.06203
bwa,1997,285142982.36003
bwa,1998,297877375.23368
bwa,1999,305099039.87544
bwa,2000,325708573.44467
bwa,2001,320601931.11005
bwa,2002,329435190.7456
bwa,2003,428576557.10216
bwa,2004,497509237.35856
bwa,2005,490936775.65618
bwa,2006,535664785.68856
bwa,2007,685247523.94605
bwa,2008,626770378.94213
bwa,2009,651606266.8586
bwa,2010,816693726.44842
bwa,2011,888277646.16419
bwa,2012,853760840.25914
bwa,2013,867388979.50922
bwa,2014,1214213299.7627
bwa,2015,979899299.04235
bwa,2016,980855318.68051
bwa,2017,994269091.75252
bwa,2018,1047029411.76471
bwa,2019,1019003523.64749
bwa,2020,846607077.39041
caf,2009,397548594.69663
caf,2010,394161775.91375
caf,2011,486830093.50054
caf,2012,593681832.934
caf,2013,356262689.82603
caf,2014,330516632.36169
caf,2015,334839449.21929
caf,2016,355042206.82356
caf,2017,382150006.68209
caf,2018,402697649.54861
caf,2019,401898220.03683
caf,2020,421353425.37866
can,1997,105091001011.12199
can,1998,103044826423.99699
can,1999,115847748536.04401
can,2000,126793481920.409
can,2001,118523372933.884
can,2002,119490855795.578
can,2003,131315395046.74899
can,2004,146770945426.595
can,2005,156900478626.836
can,2006,166007581100.14099
can,2007,174832883344.19501
can,2008,164795688847.23499
can,2009,138303735456.216
can,2010,162173511981.15302
can,2011,178532770701.08099
can,2012,183205382392.948
can,2013,177060852680.39899
can,2014,170212707042.82101
can,2015,155268331357.55499
can,2016,151699381162.328
can,2017,159724381266.888
can,2018,170222213294.13699
che,1990,52805333285.34409
che,1991,53094650627.6151
che,1992,54395952211.6342
che,1993,52359178397.4012
che,1994,59035268699.2762
che,1995,67143139112.0507
che,1996,64025484627.8317
che,1997,55617530489.9056
che,1998,56241739550.2828
che,1999,54589085341.4991
che,2000,49623025225.0118
che,2001,53020062218.5352
che,2002,58521991530.861
che,2003,67784254102.6212
che,2004,75447637314.03299
che,2005,79518051718.5994
che,2006,85438257297.81459
che,2007,96059873375.5415
che,2008,111424101191.026
che,2009,101368331954.784
che,2010,109672939702.56799
che,2011,133578735273.748
che,2012,124976598643.659
che,2013,129149929665.84
che,2014,131602992058.44299
che,2015,122696399612.05299
che,2016,123617809997.13499
che,2017,125810621937.493
che,2018,132440484038.655
che,2019,133363570224.64799
che,2020,136456535269.52499
chl,1960,896201641.26612
chl,1961,1021818067.96835
chl,1962,1279547706.76147
chl,1963,1341241825.53437
chl,1964,1451619205.93397
chl,1965,1432875803.28515
chl,1966,1610721329.46962
chl,1967,1654648975.13336
chl,1968,1822993611.76288
chl,1969,2099005145.35858
chl,1970,2324581448.57879
chl,1971,2659506126.80372
chl,1972,2770917186.17706
chl,1973,4560500929.25208
chl,1974,4790378461.87266
chl,1975,1545532768.41088
chl,1976,2405820921.17608
chl,1977,3036145403.70894
chl,1978,3580851308.27356
chl,1979,4631241411.66115
chl,1980,6223083508.59815
chl,1981,7606199525.89828
chl,1982,4915831229.23117
chl,1983,4248129647.08678
chl,1984,4504969812.02835
chl,1985,3885102595.7968
chl,1986,3375401418.88913
chl,1987,3896528024.87483
chl,1988,4702504910.43602
chl,1989,5389879149.29616
chl,1990,6130051148.87143
chl,1991,7217510297.52019
chl,1992,8727288907.55144
chl,1993,9500324002.52369
chl,1994,10967678700.7949
chl,1995,14211918264.9898
chl,1996,13142613933.4217
chl,1997,14045567035.5062
chl,1998,13174814376.9471
chl,1999,12258300938.0429
chl,2000,13142796786.5769
chl,2001,12443954330.6758
chl,2002,12261742201.8906
chl,2003,12883314064.2233
chl,2004,15826296742.6166
chl,2005,17573136903.7517
chl,2006,19948544052.7672
chl,2007,20755798348.266
chl,2008,20020488097.831
chl,2009,19369081229.59349
chl,2010,23542005158.1743
chl,2011,27776805628.929
chl,2012,28863807241.4681
chl,2013,30943912068.198
chl,2014,29490424970.5366
chl,2015,28443871147.8776
chl,2016,27487706842.7038
chl,2017,28801413471.2603
chl,2018,31366954663.6148
chl,2019,28328881287.6655
chl,2020,25115345484.4117
chn,2004,625223572999.22717
chn,2005,733656163674.75012
chn,2006,893130831640.20386
chn,2007,1149720025369.69995
chn,2008,1475664386144.16992
chn,2009,1611946249670.63989
chn,2010,1924324261142.05005
chn,2011,2421372746266.3501
chn,2012,2690090775153.27002
chn,2013,2935340069079.0498
chn,2014,3184235114106.2002
chn,2015,3202504408571.66016
chn,2016,3153118068885.54004
chn,2017,3460325198695.02979
chn,2018,3868457703814.99023
chn,2019,3823413525563.08008
chn,2020,3853808254115.45996
civ,1965,84060739.59575
civ,1966,113563056.41847
civ,1967,132113341.04875
civ,1968,124815817.84479
civ,1969,125788293.68758
civ,1970,149781200.71736
civ,1971,163787713.38247
civ,1972,205136257.69559
civ,1973,254835146.79042
civ,1974,314077971.88838
civ,1975,365820237.13925
civ,1976,438584568.77052
civ,1977,478672002.2045
civ,1978,607119003.75749
civ,1979,743224932.02383
civ,1990,1883930643.9907
civ,1991,1739429622.60051
civ,1992,1849518088.58453
civ,1993,1704617616.52139
civ,1994,1225567181.25765
civ,1995,1655439067.01895
civ,1996,1771488121.256
civ,1997,2026146993.48638
civ,1998,2042539746.46742
civ,1999,2051326695.13404
civ,2000,1849136171.79756
civ,2001,1810033962.01272
civ,2002,1768791937.3597
civ,2003,1889270679.26154
civ,2004,2067262669.2937
civ,2005,2471539571.48905
civ,2006,2535442367.29594
civ,2007,2965340718.8002
civ,2008,3477352017.93722
civ,2009,3262518674.51255
civ,2010,3144935178.11341
civ,2011,3383657797.60407
civ,2012,3745763199.8665
civ,2013,5067167497.19984
civ,2014,5959188856.54956
civ,2015,4967237624.01861
civ,2016,4325463681.0722
civ,2017,5216548780.02785
civ,2018,6938535034.42726
civ,2019,6898658670.00278
civ,2020,6868470185.34155
cmr,1965,77531750.27106
cmr,1966,82221308.42597
cmr,1967,91463078.79361
cmr,1968,96944354.34454
cmr,1969,108093341.83719
cmr,1970,117943723.49659
cmr,1971,127834280.28755
cmr,1972,155538512.44864
cmr,1973,194715578.41295
cmr,1974,211877875.6709
cmr,1975,293962698.93226
cmr,1976,305502713.32347
cmr,1977,304054247.05419
cmr,1978,384213015.0375
cmr,1979,479029874.25818
cmr,1980,587373328.04492
cmr,1981,639233971.40192
cmr,1982,751659376.88961
cmr,1983,763384779.5395
cmr,1984,820447444.56373
cmr,1985,940308919.94222
cmr,1986,1420723698.9032
cmr,1987,1665387839.95028
cmr,1988,1612203814.22483
cmr,1989,1547273227.68718
cmr,1990,1745726968.01055
cmr,1991,1677378330.69663
cmr,1992,1681578345.83467
cmr,1993,2736439626.56085
cmr,1994,1509105370.86592
cmr,1995,1811066998.91255
cmr,1996,1776427317.90526
cmr,1997,1698100179.31384
cmr,1998,1735857979.07558
cmr,1999,1784925176.44551
cmr,2000,1557542197.49707
cmr,2001,1591480810.76716
cmr,2002,1928485509.862
cmr,2003,2488262565.41243
cmr,2004,2901268555.84085
cmr,2005,2931578310.74858
cmr,2006,3160535767.19824
cmr,2007,3639479287.60553
cmr,2008,3964843988.34081
cmr,2009,4156230428.49421
cmr,2010,3994081747.91019
cmr,2011,4652555658.09638
cmr,2012,4683916843.05923
cmr,2013,5136442840.40724
cmr,2014,5281151145.51218
cmr,2015,4622187164.42858
cmr,2016,4680423202.21071
cmr,2017,4950174517.92083
cmr,2018,5470426044.63256
cmr,2019,5088112358.36159
cmr,2020,5423177422.66143
cod,1991,0
cod,1996,510163411.71782
cod,1997,380691335.4652
cod,1998,369400199.10403
cod,1999,236250690.90909
cod,2000,1891304347.82609
cod,2001,1473333333.33333
cod,2002,1851809653.58179
cod,2003,1635432294.33637
cod,2004,1816631149.27892
cod,2005,1962598225.81598
cod,2006,2236084571.84054
cod,2007,2846311570.12543
cod,2008,2951859235.73086
cod,2009,3520007640.53902
cod,2010,3498315312.66506
cod,2011,3968699301.01568
cod,2012,4501833070.54596
cod,2013,5027855019.41731
cod,2014,5585440597.39763
cod,2015,6494793726.89622
cod,2016,6782445570.37751
cod,2017,7408828771.14518
cod,2018,8663842913.40002
cod,2019,10084854604.4415
cod,2020,9251949921.5665
cog,1978,82426439.00634
cog,1979,101071148.98698
cog,1980,127792724.41673
cog,1981,126227529.71024
cog,1982,103163003.50819
cog,1983,115727996.80618
cog,1984,106418287.30577
cog,1985,121532408.70437
cog,1986,178353878.36604
cog,1987,198834376.49815
cog,1988,191094008.30264
cog,1989,163945581.92986
cog,1990,233596127.05647
cog,1991,243524706.41448
cog,1992,231590098.37101
cog,1993,214364467.6239
cog,1994,137246676.76625
cog,1995,172093108.98322
cog,1996,170266037.26226
cog,1997,126784100.72551
cog,1998,135604298.52066
cog,1999,128634263.06779
cog,2000,112220645.21943
cog,2001,126160964.18653
cog,2002,161450005.56426
cog,2003,211071820.63586
cog,2004,231919565.81927
cog,2005,426332891.0317
cog,2006,499657576.22873
cog,2007,567364566.0413
cog,2008,649329072.25529
cog,2009,656276982.19961
cog,2010,697785279.75254
cog,2011,819582080.59447
cog,2012,753280286.19832
cog,2013,1063007890.87201
cog,2014,1071772799.93781
cog,2015,939395318.10618
cog,2016,1084218847.8732
cog,2017,1222596747.89589
cog,2018,1033432693.91269
cog,2019,1027559289.67298
col,1965,1092476190.47619
col,1966,1017777777.77778
col,1967,1172699511.26031
col,1968,1187475831.2515
col,1969,1290693176.76671
col,1970,1487351037.18242
col,1971,1593414035.80942
col,1972,1853091687.36023
col,1973,2344124522.20247
col,1974,2867848221.72
col,1975,3042146956.59203
col,1976,3708834125.95475
col,1977,4642004448.77115
col,1978,5406190049.8785
col,1979,6277548104.15457
col,1980,7772276075.91644
col,1981,7755940626.76641
col,1982,8268945694.67807
col,1983,8125974067.14643
col,1984,8458015721.47693
col,1985,7462808750.08871
col,1986,7853946859.06781
col,1987,7390175127.0678
col,1988,8296565903.44125
col,1989,8258606930.50388
col,1990,8627872018.47649
col,1991,8806422873.39073
col,1992,9839048669.31334
col,1993,10519955198.4778
col,1994,12253054284.4913
col,1995,13655466346.1233
col,1996,13999997877.5763
col,1997,14707069871.4311
col,1998,13832640629.9129
col,1999,11936244933.4749
col,2000,13916897812.6367
col,2001,13884388171.1222
col,2002,13747077807.5579
col,2003,13474524807.9815
col,2004,16875440274.9831
col,2005,23286023620.3002
col,2006,25824396475.70169
col,2007,33307161198.4423
col,2008,37233104266.8711
col,2009,34348568211.9532
col,2010,40024342536.6131
col,2011,44271549847.8338
col,2012,48550948332.6222
col,2013,48384905424.9307
col,2014,46759860344.3636
col,2015,36394359798.7792
col,2016,34781194213.708
col,2017,35584666072.6289
col,2018,37269293542.2495
col,2019,35305987664.835
col,2020,29899455434.9367
cpv,1986,14076503.93225
cpv,1987,19851847.3542
cpv,1988,19242793.21469
cpv,1989,23268840.86686
cpv,1990,38692827.35006
cpv,1991,40227467.51064
cpv,1992,48231188.80296
cpv,1993,46923402.58868
cpv,1994,53843020.60055
cpv,1995,62010408.18185
cpv,1996,65538468.24431
cpv,1997,57572176.93869
cpv,1998,63572664.47972
cpv,1999,59811440.35864
cpv,2000,49948220.81912
cpv,2001,40520080.69608
cpv,2002,46847433.93225
cpv,2003,57015564.51695
cpv,2004,59232128.78177
cpv,2005,62726158.58974
cpv,2006,64341989.31294
cpv,2007,68768841.9882
cpv,2008,86699898.37736
cpv,2009,84267389.46119
cpv,2010,90415284.63057
cpv,2011,101592284.76391
cpv,2012,99011216.53402
cpv,2013,107332178.51876
cpv,2014,118774240.82761
cpv,2015,104534417.92934
cpv,2016,98652768.06699
cpv,2017,108450114.97822
cpv,2018,132636380.18059
cpv,2019,131545231.64581
cpv,2020,125172576.881
cri,1970,178867924.5283
cri,1971,201636028.85689
cri,1972,237091183.11982
cri,1973,307802250.70711
cri,1974,346267339.21816
cri,1975,399918319.71995
cri,1976,475157526.25438
cri,1977,583465577.59627
cri,1978,660186697.78296
cri,1979,738798133.02217
cri,1980,898611435.23921
cri,1981,497066161.84126
cri,1982,530068142.8728
cri,1983,687756423.04753
cri,1984,823365751.45904
cri,1985,865633663.36634
cri,1986,942166666.66667
cri,1987,966995379.95858
cri,1988,981618947.09064
cri,1989,1068764640.61152
cri,1990,1106921564.34346
cri,1991,1480127551.54864
cri,1992,1772837612.27534
cri,1993,1889483775.76642
cri,1994,1999995148.7894
cri,1995,2200735959.52736
cri,1996,2235671337.01565
cri,1997,2454551183.70017
cri,1998,2593070851.44317
cri,1999,2662451818.82655
cri,2000,2750128099.73367
cri,2001,2784235707.70627
cri,2002,2883596107.67164
cri,2003,2953856056.91343
cri,2004,3143059905.47941
cri,2005,3380353241.03767
cri,2006,3744879247.12264
cri,2007,4336803435.6956
cri,2008,4661614617.3734
cri,2009,4351440218.34964
cri,2010,5488988175.75191
cri,2011,6113404240.12673
cri,2012,6554755860.31434
cri,2013,6543279666.66219
cri,2014,6391725339.68213
cri,2015,6551259500.18797
cri,2016,6829293201.40038
cri,2017,7100953528.96916
cri,2018,7443186872.73364
cri,2019,7531931778.54974
cri,2020,7729637984.72488
cub,1970,447364700
cub,1971,543431100
cub,1972,639362434.41763
cub,1973,784870808.20265
cub,1974,895950609.7561
cub,1975,1023808902.43902
cub,1976,1084408038.97686
cub,1977,1116598795.18072
cub,1978,1401507662.33766
cub,1979,1535191506.84932
cub,1980,1568682916.66667
cub,1981,1589734457.83133
cub,1982,1642742823.52941
cub,1983,1737240628.63795
cub,1984,1866279112.12294
cub,1985,1850187138.33388
cub,1986,1925474442.04464
cub,1987,1914403026.83454
cub,1988,2125957255.93668
cub,1989,2016546712.80277
cub,1990,2043887765.95745
cub,1991,1902214412.44711
cub,1992,1970892432.43243
cub,1993,2002917702.7027
cub,1994,3053532567.56757
cub,1995,3483453721.43495
cub,1996,4416100000
cub,1997,4644700000
cub,1998,4349300000
cub,1999,4712700000
cub,2000,5019700000
cub,2001,5091200000
cub,2002,5158000000
cub,2003,5110200000
cub,2004,5262900000
cub,2005,5923026700
cub,2006,7079100000
cub,2007,8503600000
cub,2008,8915600000
cub,2009,9300000000
cub,2010,10055000000
cub,2011,10583000000
cub,2012,11778000000
cub,2013,12138000000
cub,2014,12169000000
cub,2015,12990000000
cub,2016,12655000000
cub,2017,13075000000
cub,2018,12820000000
cub,2019,12907000000
cub,2020,12020000000
cym,2006,32852274.09096
cym,2007,36828753.15013
cym,2008,38011640.46562
cym,2009,35229569.18277
cym,2010,31517580.70323
cym,2011,31591143.64575
cym,2012,33571942.87772
cym,2013,34977199.08796
cym,2014,37711148.44594
cym,2015,39130805.23221
cym,2016,42206168.24673
cym,2017,43869914.79659
cym,2018,49269410.77643
cym,2019,53855910.60358
cyp,1975,70151177.06125
cyp,1976,99379379.98586
cyp,1977,130615838.16204
cyp,1978,176246518.88159
cyp,1979,226722155.68862
cyp,1980,377989054.72637
cyp,1981,367456485.35565
cyp,1982,367633785.45006
cyp,1983,357114794.21579
cyp,1984,366591226.32104
cyp,1985,380254030.71017
cyp,1986,464314802.25989
cyp,1987,569603166.86967
cyp,1988,661573902.133
cyp,1989,670701893.49112
cyp,1990,791513444.30218
cyp,1991,819352020.20202
cyp,1992,928703911.34289
cyp,1993,841823321.55477
cyp,1994,902100833.33333
cyp,1995,947340232.85899
cyp,1996,941948557.08908
cyp,1997,888063854.04789
cyp,1998,915587104.0724
cyp,1999,905978425.02697
cyp,2000,813785108.38831
cyp,2001,805405282.33151
cyp,2002,883200000
cyp,2003,1067840317.10079
cyp,2004,1248667500
cyp,2005,1253948513.86643
cyp,2006,1230702546.7319
cyp,2007,1376475499.58938
cyp,2008,1524606708.6568
cyp,2009,1395412614.61517
cyp,2010,1300867029.03354
cyp,2011,1268744432.07127
cyp,2012,1047318514.71155
cyp,2013,929019790.14477
cyp,2014,944592799.25601
cyp,2015,845324531.23266
cyp,2016,958665043.17025
cyp,2017,1118857885.22368
cyp,2018,1360977798.77185
cyp,2019,1407639091.01086
cyp,2020,1364445459.73729
cze,1993,8587941138.1333
cze,1994,10139187667.1878
cze,1995,12967558402.4115
cze,1996,15083071776.9624
cze,1997,14452972686.4909
cze,1998,15274463155.0252
cze,1999,14729412309.2232
cze,2000,14453887111.1917
cze,2001,16034646397.9893
cze,2002,18367462261.6728
cze,2003,21677407919.4583
cze,2004,27241145845.493
cze,2005,31027156536.1851
cze,2006,36339729858.9106
cze,2007,44119850002.7102
cze,2008,52019365382.4751
cze,2009,42239731416.8809
cze,2010,43820350032.071
cze,2011,50749334827.7144
cze,2012,45831336993.9982
cze,2013,46493350990.2192
cze,2014,49648368059.7374
cze,2015,44980659586.3611
cze,2016,47166322852.98289
cze,2017,51450669480.5288
cze,2018,56460501842.6976
cze,2019,57119035419.5511
cze,2020,53747417627.9876
deu,1991,464372421921.03699
deu,1992,498293049467.75201
deu,1993,441639654560.51099
deu,1994,458759792696.15503
deu,1995,531087757608.84399
deu,1996,500931894983.104
deu,1997,447461087299.79694
deu,1998,456974547071.24597
deu,1999,438870754588.80402
deu,2000,400231796704.31506
deu,2001,395796600818.89801
deu,2002,411330244030.58899
deu,2003,496314720625.09698
deu,2004,563823603046.33301
deu,2005,571358410309.72717
deu,2006,618698831491.76404
deu,2007,714375382721.57104
deu,2008,750908912125
deu,2009,603225265289.453
deu,2010,669571762533.33496
deu,2011,758598909377.43298
deu,2012,710946805102.73401
deu,2013,743967897673.33484
deu,2014,786545531856.85986
deu,2015,683198095582.81201
deu,2016,716936718574.32092
deu,2017,752576654547.06006
deu,2018,796976598577.25403
deu,2019,755857994274.50891
deu,2020,698896092712.84204
dji,2013,40788651.87569
dji,2014,61619054.58556
dji,2015,66320645.28109
dji,2016,73865410.95312
dji,2017,85682208.63038
dji,2018,94399688.27544
dji,2019,91941863.93279
dma,1977,1783065.18519
dma,1978,2514794.81481
dma,1979,2111081.85185
dma,1980,2914302.22222
dma,1981,4302065.18519
dma,1982,5630953.33333
dma,1983,5937943.33333
dma,1984,5197803.33333
dma,1985,6043077.03704
dma,1986,7098617.77778
dma,1987,7674750
dma,1988,8827013.7037
dma,1989,10315704.81481
dma,1990,11114814.81481
dma,1991,12914814.81481
dma,1992,14948148.14815
dma,1993,15781481.48148
dma,1994,14833333.33333
dma,1995,15629629.62963
dma,1996,16581481.48148
dma,1997,17785185.18519
dma,1998,21366666.66667
dma,1999,20733333.33333
dma,2000,22892592.59259
dma,2001,24177777.77778
dma,2002,28900000
dma,2003,18022222.22222
dma,2004,16966666.66667
dma,2005,14555555.55556
dma,2006,16155555.55556
dma,2007,14644444.44444
dma,2008,10792592.59259
dma,2009,11340740.74074
dma,2010,11662962.96296
dma,2011,13311111.11111
dma,2012,14959259.25926
dma,2013,15418518.51852
dma,2014,15803703.7037
dma,2015,21566666.66667
dma,2016,15081481.48148
dma,2017,9996296.2963
dma,2018,11907407.40741
dma,2019,13781481.48148
dma,2020,14555555.55556
dnk,1966,2163062060.41625
dnk,1967,2308713720.85994
dnk,1968,2371711333.33333
dnk,1969,2655298933.33333
dnk,1970,2882252000
dnk,1971,3176702530.19673
dnk,1972,3759850632.4378
dnk,1973,5025913546.5741
dnk,1974,5676246698.05903
dnk,1975,6738181580.87084
dnk,1976,7128052770.88503
dnk,1977,7946110740.93817
dnk,1978,9264156421.13662
dnk,1979,10726813913.7046
dnk,1980,11387279582.6753
dnk,1981,9606639104.92181
dnk,1982,9213831309.10662
dnk,1983,9421078840.89667
dnk,1984,9453488500.0869
dnk,1985,9967981201.16266
dnk,1986,13771836484.9833
dnk,1987,16488356504.8317
dnk,1988,17045696055.8568
dnk,1989,16621383546.2778
dnk,1990,20550784022.2344
dnk,1991,20392624560.3064
dnk,1992,22596384586.0738
dnk,1993,20504792177.5475
dnk,1994,22564132943.433
dnk,1995,27227687598.1722
dnk,1996,26600342145.6533
dnk,1997,25381827087.5918
dnk,1998,25711659503.3429
dnk,1999,25369356526.4757
dnk,2000,23220007051.7499
dnk,2001,23131030542.6059
dnk,2002,24889759965.5465
dnk,2003,28870419569.80429
dnk,2004,32047909398.9418
dnk,2005,31829039170.238
dnk,2006,34133222909.8002
dnk,2007,38176048459.68729
dnk,2008,41423767678.1546
dnk,2009,35674078606.2042
dnk,2010,35206590417.0908
dnk,2011,37989354925.6726
dnk,2012,37406355471.7668
dnk,2013,40473170774.9576
dnk,2014,41865752966.61
dnk,2015,37541887296.2208
dnk,2016,40498995736.5683
dnk,2017,43206817963.3229
dnk,2018,46704879259.33569
dnk,2019,47646134431.1997
dnk,2020,49697066325.1963
dom,1965,138100000
dom,1966,178700000
dom,1967,199000000
dom,1968,189000000
dom,1969,229700000
dom,1970,275400000
dom,1971,306200000
