geo,time,ny_gnp_pcap_kd_zg
sxm,2016,-1.67476
sxm,2017,-9.08676
sxm,2018,-7.20106
syc,1986,-1.11801
syc,1987,-1.79121
syc,1988,4.39905
syc,1989,12.568
syc,1990,7.98576
syc,1991,2.23728
syc,1992,7.25785
syc,1993,3.71613
syc,1994,-1.83104
syc,1995,-5.63198
syc,1996,4.43172
syc,1997,11.6376
syc,1998,4.62962
syc,1999,-0.6297
syc,2000,0.08699
syc,2001,0.0174
syc,2002,-9.27517
syc,2003,-1.22821
syc,2013,4.08043
syc,2014,1.22278
syc,2015,2.69489
syc,2016,1.78134
syc,2017,2.89988
tcd,1986,-7.22161
tcd,1987,-5.48676
tcd,1988,11.82981
tcd,1989,1.92057
tcd,1990,-7.67163
tcd,1991,6.36194
tcd,1992,4.9976
tcd,1993,-21.37926
tcd,1994,9.62218
tcd,1995,-1.71519
tcd,1996,-1.51252
tcd,1997,1.57716
tcd,1998,4.54618
tcd,1999,-4.25313
tcd,2000,-5.76488
tcd,2001,7.39623
tcd,2002,2.23102
tcd,2003,-9.09502
tcd,2008,-3.30928
tcd,2009,15.59826
tcd,2010,10.87156
tcd,2011,-2.45758
tcd,2012,5.40522
tcd,2013,-0.16861
tcd,2014,3.77294
tcd,2015,1.44004
tcd,2016,-8.17179
tcd,2017,-5.44093
tcd,2018,-0.83828
tcd,2019,0.14432
tcd,2020,-8.66047
tgo,1961,10.20415
tgo,1962,4.1097
tgo,1963,6.6476
tgo,1964,11.543
tgo,1965,6.00186
tgo,1966,8.29667
tgo,1967,-0.15341
tgo,1968,-0.75631
tgo,1969,6.25152
tgo,1970,-1.17095
tgo,1971,-2.46029
tgo,1972,4.08159
tgo,1973,0.51673
tgo,1974,5.52437
tgo,1975,-0.6123
tgo,1976,-4.23921
tgo,1977,3.32389
tgo,1978,7.80618
tgo,1979,-7.43861
tgo,1980,10.33704
tgo,1981,-7.44663
tgo,1982,-7.34011
tgo,1983,-9.74384
tgo,1984,1.78019
tgo,1985,2.47679
tgo,1986,-0.87905
tgo,1987,-2.41258
tgo,1988,3.87896
tgo,1989,1.86825
tgo,1990,-1.74089
tgo,1991,-2.96788
tgo,1992,-5.73944
tgo,1993,-17.06096
tgo,1994,9.09243
tgo,1995,7.03124
tgo,1996,7.27126
tgo,1997,11.01603
tgo,1998,-5.20124
tgo,1999,-1.66346
tgo,2000,-3.29231
tgo,2001,-1.93943
tgo,2002,1.87305
tgo,2003,4.20006
tgo,2004,-3.85103
tgo,2005,-7.04283
tgo,2006,-0.04048
tgo,2007,-3.3946
tgo,2008,1.95001
tgo,2009,2.60226
tgo,2010,3.15647
tgo,2011,10.08593
tgo,2012,-1.5974
tgo,2013,3.77682
tgo,2014,3.60641
tgo,2015,5.35944
tgo,2016,0.47
tgo,2017,1.14135
tgo,2018,2.63845
tgo,2019,2.97385
tgo,2020,-0.74647
tha,2003,5.7557
tjk,1994,-37.62607
tjk,1995,2.82561
tjk,1996,-20.35919
tjk,1997,4.4946
tjk,1998,4.29
tjk,1999,2.12024
tjk,2000,4.69572
tjk,2001,8.09153
tjk,2002,10.19115
tjk,2003,8.05956
tjk,2004,10.11193
tjk,2005,17.70951
tjk,2006,9.40475
tjk,2007,5.10249
tjk,2008,5.93438
tjk,2009,-2.00439
tjk,2010,5.57012
tjk,2011,5.90379
tjk,2012,4.98346
tjk,2013,5.82865
tls,2001,10.36567
tls,2002,9.08372
tls,2003,-17.86281
tls,2004,8.3388
tls,2005,18.38222
tls,2006,38.86832
tls,2007,32.85953
tls,2008,45.31831
tls,2009,-22.09561
tls,2010,18.96341
tls,2011,20.2432
tls,2012,-13.32489
tls,2013,-12.31498
tls,2014,-19.47557
tls,2015,-19.48083
tls,2016,-21.38816
tls,2017,-0.34179
tls,2018,-2.39091
tls,2019,10.74378
tls,2020,-1.62719
ton,2017,5.99282
ton,2018,0.99247
ton,2019,1.66486
ton,2020,-0.60554
tun,1966,1.28101
tun,1967,-2.75075
tun,1968,7.51425
tun,1969,2.32105
tun,1970,2.9688
tun,1971,8.8791
tun,1972,15.13221
tun,1973,-3.64609
tun,1974,6.24287
tun,1975,5.21826
tun,1976,4.63584
tun,1977,1.37259
tun,1978,4.17364
tun,1979,3.79587
tun,1980,5.01192
tun,1981,2.4338
tun,1982,-3.33373
tun,1983,2.07219
tun,1984,2.96906
tun,1985,2.01869
tun,1986,-4.16292
tun,1987,3.89534
tun,1988,-2.1259
tun,1989,-0.41156
tun,1990,6.74082
tun,1991,0.91249
tun,1992,5.12956
tun,1993,-1.13137
tun,1994,1.70325
tun,1995,1.29031
tun,1996,5.02064
tun,1997,4.82793
tun,1998,3.86009
tun,1999,4.96407
tun,2000,3.30202
tun,2001,2.80143
tun,2002,0.52108
tun,2003,4.22877
tun,2004,5.29622
tun,2005,1.66512
tun,2006,4.77376
tun,2007,5.16144
tun,2008,2.88693
tun,2009,2.44757
tun,2010,1.61763
tun,2011,-2.50654
tun,2012,3.3981
tun,2013,0.84756
tun,2014,2.58227
tun,2015,0.39704
tun,2016,0.26035
tun,2017,0.7867
tun,2018,1.10371
tza,1991,-0.83716
tza,1992,-2.95126
tza,1993,-1.88331
tza,1994,-1.28205
tza,1995,1.26145
tza,1996,2.98733
tza,1997,0.56443
tza,1998,1.93813
tza,1999,2.43413
tza,2000,1.83337
tza,2001,1.90719
tza,2002,5.97265
tza,2003,3.14004
tza,2004,4.42197
tza,2005,3.8834
tza,2006,5.47214
tza,2007,2.5994
tza,2008,2.9334
tza,2009,2.38085
tza,2010,2.4869
tza,2011,4.50049
tza,2012,1.86007
tza,2013,3.5096
tza,2014,3.46818
tza,2015,2.75615
tza,2016,3.33535
tza,2017,3.59831
tza,2018,3.33369
tza,2019,5.40448
tza,2020,-2.88833
uga,1983,1.50709
uga,1984,-2.70742
uga,1985,-6.68606
uga,1986,-2.5726
uga,1987,0.77477
uga,1988,4.31812
uga,1989,2.27649
uga,1990,2.32024
uga,1991,2.13682
uga,1992,-1.20951
uga,1993,6.36979
uga,1994,3.04317
uga,1995,8.6588
uga,1996,6.18556
uga,1997,2.6116
uga,1998,2.06971
uga,1999,4.82792
uga,2000,-1.37933
uga,2001,0.67389
uga,2002,6.39531
uga,2003,3.23914
uga,2004,2.81033
uga,2005,2.78055
uga,2006,7.82303
uga,2007,5.61736
uga,2008,5.46279
uga,2009,3.63961
uga,2010,2.25777
uga,2011,6.10806
uga,2012,-0.00288
uga,2013,0.19096
uga,2014,1.47322
uga,2015,1.9979
uga,2016,1.16042
uga,2017,-1.26419
uga,2018,1.88858
uga,2019,2.94844
uga,2020,0.61519
ukr,1992,-11.94936
ukr,1993,-15.82837
ukr,1994,-21.56298
ukr,1995,-11.66162
ukr,1996,-9.25875
ukr,1997,-2.13675
ukr,1998,-1.68792
ukr,1999,0.07598
ukr,2000,3.7708
ukr,2001,11.30051
ukr,2002,6.39573
ukr,2003,10.52623
ukr,2004,12.85081
ukr,2005,3.52794
ukr,2006,7.52023
ukr,2007,9.37883
ukr,2008,1.93125
ukr,2009,-14.72288
ukr,2010,6.27133
ukr,2011,4.44893
ukr,2012,4.21455
ukr,2013,-0.114
ukr,2014,-4.58083
ukr,2015,-4.62308
ukr,2016,-0.18911
ukr,2017,3.29005
ukr,2018,3.5147
ukr,2019,4.08462
ukr,2020,-1.89731
ury,1966,1.84991
ury,1967,-5.12375
ury,1968,1.24717
ury,1969,5.49296
ury,1970,14.3559
ury,1971,-11.13599
ury,1972,-2.39271
ury,1973,-5.63611
ury,1974,9.48139
ury,1975,5.01529
ury,1976,3.86811
ury,1977,1.27626
ury,1978,4.74582
ury,1979,6.24548
ury,1980,2.07163
ury,1981,4.05181
ury,1982,-11.56536
ury,1983,-13.63377
ury,1984,-3.58967
ury,1985,0.95215
ury,1986,10.53741
ury,1987,8.1358
ury,1988,0.93564
ury,1989,0.07331
ury,1990,0.48449
ury,1991,4.02359
ury,1992,7.67506
ury,1993,2.05057
ury,1994,6.24156
ury,1995,-1.90088
ury,1996,5.02078
ury,1997,8.47008
ury,1998,3.82047
ury,1999,-1.83977
ury,2000,-2.36738
ury,2001,-4.04364
ury,2002,-6.96908
ury,2003,-3.4933
ury,2004,4.83527
ury,2005,9.02463
ury,2006,4.63196
ury,2007,6.34086
ury,2008,6.1092
ury,2009,3.62392
ury,2010,6.95124
ury,2011,5.18061
ury,2012,-1.00772
ury,2013,6.62985
ury,2014,1.63453
ury,2015,2.07238
ury,2016,1.09272
ury,2017,0.2755
ury,2018,-0.01218
ury,2019,0.85613
ury,2020,-6.72927
usa,1971,2.05246
usa,1972,4.15413
usa,1973,4.8669
usa,1974,-1.33489
usa,1975,-1.40597
usa,1976,4.52066
usa,1977,3.64772
usa,1978,4.35908
usa,1979,2.32803
usa,1980,-1.23583
usa,1981,1.36704
usa,1982,-2.66074
usa,1983,3.56125
usa,1984,6.17722
usa,1985,2.93329
usa,1986,2.29351
usa,1987,2.52699
usa,1988,3.30985
usa,1989,2.70482
usa,1990,0.88296
usa,1991,-1.49906
usa,1992,2.05928
usa,1993,1.38345
usa,1994,2.61868
usa,1995,1.51951
usa,1996,2.5889
usa,1997,3.01999
usa,1998,3.18965
usa,1999,3.68972
usa,2000,3.02958
usa,2001,0.10518
usa,2002,0.74557
usa,2003,2.07263
usa,2004,2.96121
usa,2005,2.50611
usa,2006,1.62905
usa,2007,1.23599
usa,2008,-0.76866
usa,2009,-3.3247
usa,2010,2.0436
usa,2011,0.96738
usa,2012,1.4119
usa,2013,1.07876
usa,2014,1.74915
usa,2015,2.19306
usa,2016,1.01014
usa,2017,1.95959
usa,2018,2.37559
usa,2019,1.51436
usa,2020,-4.50092
ven,1962,5.01197
ven,1963,0.91138
ven,1964,5.54316
ven,1965,1.03464
ven,1966,-1.08966
ven,1967,-0.15873
ven,1968,3.68742
ven,1969,-1.65372
ven,1970,4.93113
ven,1971,-1.93854
ven,1972,0.06621
ven,1973,3.3925
ven,1974,0.26382
ven,1975,2.43077
ven,1976,4.96386
ven,1977,2.91841
ven,1978,-0.63799
ven,1979,-2.09388
ven,1980,-6.50442
ven,1981,-2.71925
ven,1982,-7.50375
ven,1983,-6.80222
ven,1984,-2.37401
ven,1985,-2.50352
ven,1986,5.37706
ven,1987,0.05615
ven,1988,3.80475
ven,1989,-13.40583
ven,1990,8.38366
ven,1991,7.83099
ven,1992,1.77307
ven,1993,-1.74915
ven,1994,-4.76608
ven,1995,2.48748
ven,1996,-2.26988
ven,1997,3.8866
ven,1998,-1.30283
ven,1999,-6.75972
ven,2000,1.93133
ven,2001,1.04988
ven,2002,-11.83487
ven,2003,-9.11919
ven,2004,15.27695
ven,2005,10.43741
ven,2006,9.54794
ven,2007,9.54906
ven,2008,2.62385
ven,2009,-5.78262
ven,2010,-3.64096
ven,2011,0.59134
ven,2012,3.85205
ven,2013,-0.40962
ven,2014,-1.99541
vnm,1995,10.11758
vnm,1996,6.93211
vnm,1997,5.95565
vnm,1998,3.78488
vnm,1999,3.96218
vnm,2000,6.00907
vnm,2001,5.18825
vnm,2002,5.0093
vnm,2003,5.95676
vnm,2004,6.25048
vnm,2005,6.54384
vnm,2006,5.64431
vnm,2007,5.46878
vnm,2008,4.42962
vnm,2009,3.03719
vnm,2010,5.65942
vnm,2011,4.59002
vnm,2012,4.33143
vnm,2013,4.03985
vnm,2014,4.32808
vnm,2015,3.86399
vnm,2016,4.25206
vnm,2017,4.72725
vnm,2018,7.35027
vnm,2019,6.08636
vnm,2020,2.81463
vut,2003,1.44318
vut,2004,0.76223
vut,2005,1.15878
vut,2006,8.1526
vut,2007,0.22833
vut,2008,7.95095
vut,2009,-2.78279
vut,2010,-0.73338
vut,2011,1.11698
vut,2012,-5.25875
vut,2013,2.24231
vut,2014,3.47828
vut,2015,-2.04266
vut,2016,2.4827
vut,2017,1.5236
vut,2018,3.58741
vut,2019,6.77779
vut,2020,-7.12235
zaf,1961,1.04584
zaf,1962,4.33268
zaf,1963,5.03898
zaf,1964,5.10838
zaf,1965,3.43782
zaf,1966,1.8998
zaf,1967,4.69788
zaf,1968,1.29336
zaf,1969,1.87179
zaf,1970,2.51088
zaf,1971,1.89972
zaf,1972,-1.18399
zaf,1973,1.70708
zaf,1974,3.11237
zaf,1975,-1.30369
zaf,1976,-0.28828
zaf,1977,-2.68273
zaf,1978,0.53695
zaf,1979,1.27483
zaf,1980,3.72688
zaf,1981,2.62124
zaf,1982,-2.97675
zaf,1983,-4.49874
zaf,1984,2.29096
zaf,1985,-4.1886
zaf,1986,-2.36281
zaf,1987,0.42045
zaf,1988,2.038
zaf,1989,-0.02615
zaf,1990,-2.94052
zaf,1991,-2.48416
zaf,1992,-4.24552
zaf,1993,-0.9168
zaf,1994,1.06891
zaf,1995,0.81829
zaf,1996,2.08831
zaf,1997,0.82207
zaf,1998,-1.2618
zaf,1999,0.85784
zaf,2000,2.74896
zaf,2001,0.66791
zaf,2002,2.93366
zaf,2003,1.47543
zaf,2004,3.97839
zaf,2005,3.93759
zaf,2006,4.27516
zaf,2007,2.66938
zaf,2008,1.99762
zaf,2009,-2.11859
zaf,2010,1.59093
zaf,2011,1.19313
zaf,2012,0.65079
zaf,2013,0.95572
zaf,2014,-0.22879
zaf,2015,-0.04457
zaf,2016,-1.09071
zaf,2017,-0.51213
zaf,2018,0.11304
zaf,2019,-0.92465
zaf,2020,-6.85898
zwe,2010,18.30372
zwe,2011,11.95644
zwe,2012,14.71776
zwe,2013,0.37257
zwe,2014,0.35088
zwe,2015,-0.17348
zwe,2016,-0.87349
zwe,2017,3.38721
zwe,2018,3.62286
