geo,time,pa_nus_prvt_pp
tur,2020,2.60086
tuv,2010,1.20377
tuv,2011,1.17277
tza,1990,76.53772
tza,1991,94.49873
tza,1992,111.75875
tza,1993,135.99422
tza,1994,177.71189
tza,1995,220.2747
tza,1996,258.89359
tza,1997,293.6858
tza,1998,326.21312
tza,1999,344.41682
tza,2000,352.90291
tza,2001,360.86968
tza,2002,374.12637
tza,2003,385.22347
tza,2004,392.94677
tza,2005,399.18656
tza,2006,414.75181
tza,2007,431.57873
tza,2008,458.34189
tza,2009,515.82881
tza,2010,538.97163
tza,2011,588.78534
tza,2012,636.55017
tza,2013,681.65967
tza,2014,706.94214
tza,2015,727.54224
tza,2016,735.66296
tza,2017,754.62146
tza,2018,762.36987
tza,2019,774.74058
tza,2020,790.48055
uga,1993,460.97502
uga,1994,494.35204
uga,1995,512.35897
uga,1996,533.5661
uga,1997,563.96938
uga,1998,555.73092
uga,1999,575.2509
uga,2000,575.33528
uga,2001,569.95801
uga,2002,559.44634
uga,2003,594.51294
uga,2004,600.55811
uga,2005,629.92584
uga,2006,654.8525
uga,2007,675.7731
uga,2008,729.21427
uga,2009,827.07861
uga,2010,846.09156
uga,2011,944.25555
uga,2012,1017.30548
uga,2013,1064.89893
uga,2014,1081.15967
uga,2015,1127.68652
uga,2016,1172.62976
uga,2017,1221.08765
uga,2018,1223.24979
uga,2019,1235.948
uga,2020,1267.21295
ukr,1992,0.0002
ukr,1993,0.00931
ukr,1994,0.0899
ukr,1995,0.41691
ukr,1996,0.73039
ukr,1997,0.82747
ukr,1998,0.90101
ukr,1999,1.08172
ukr,2000,1.3415
ukr,2001,1.46065
ukr,2002,1.44873
ukr,2003,1.48995
ukr,2004,1.5824
ukr,2005,1.73815
ukr,2006,1.83626
ukr,2007,2.01455
ukr,2008,2.42948
ukr,2009,2.82535
ukr,2010,3.04031
ukr,2011,3.18174
ukr,2012,3.25711
ukr,2013,3.30494
ukr,2014,3.57644
ukr,2015,5.50609
ukr,2016,6.13991
ukr,2017,7.00574
ukr,2018,7.58766
ukr,2019,8.04037
ukr,2020,8.15942
ury,1990,0.56474
ury,1991,1.09428
ury,1992,1.78922
ury,1993,2.67816
ury,1994,3.77776
ury,1995,5.22715
ury,1996,6.51759
ury,1997,7.63091
ury,1998,8.32664
ury,1999,8.60944
ury,2000,8.72495
ury,2001,8.85505
ury,2002,9.93475
ury,2003,11.59681
ury,2004,12.32874
ury,2005,12.48453
ury,2006,12.86813
ury,2007,13.52646
ury,2008,14.05247
ury,2009,15.09856
ury,2010,15.85002
ury,2011,16.60844
ury,2012,17.10021
ury,2013,18.72007
ury,2014,20.19373
ury,2015,21.82274
ury,2016,23.55948
ury,2017,24.85432
ury,2018,26.10718
ury,2019,27.66362
ury,2020,29.99261
ury,2021,30.86636
usa,1990,1
usa,1991,1
usa,1992,1
usa,1993,1
usa,1994,1
usa,1995,1
usa,1996,1
usa,1997,1
usa,1998,1
usa,1999,1
usa,2000,1
usa,2001,1
usa,2002,1
usa,2003,1
usa,2004,1
usa,2005,1
usa,2006,1
usa,2007,1
usa,2008,1
usa,2009,1
usa,2010,1
usa,2011,1
usa,2012,1
usa,2013,1
usa,2014,1
usa,2015,1
usa,2016,1
usa,2017,1
usa,2018,1
usa,2019,1
usa,2020,1
uzb,2011,630.9931
uzb,2012,734.58229
uzb,2013,858.73494
uzb,2014,978.79702
uzb,2015,1126.01562
uzb,2016,1285.00683
uzb,2017,1521.47524
vct,1990,1.94849
vct,1991,1.97199
vct,1992,1.98031
vct,1993,2.00608
vct,1994,1.97483
vct,1995,1.95433
vct,1996,1.98237
vct,1997,1.94568
vct,1998,1.95699
vct,1999,1.9345
vct,2000,1.87444
vct,2001,1.83935
vct,2002,1.84422
vct,2003,1.807
vct,2004,1.81198
vct,2005,1.81795
vct,2006,1.8094
vct,2007,1.88652
vct,2008,1.99965
vct,2009,2.01525
vct,2010,1.99754
vct,2011,1.99811
vct,2012,1.90086
vct,2013,1.91523
vct,2014,1.88766
vct,2015,1.83041
vct,2016,1.78422
vct,2017,1.80683
vct,2018,1.80474
vct,2019,1.7888
vct,2020,1.7559
ven,2008,1.49724
ven,2009,1.9095
ven,2010,2.40824
ven,2011,2.94363
vgb,2011,1.20364
vgb,2012,1.15167
vgb,2013,1.16372
vgb,2014,1.15771
vgb,2015,1.14934
vgb,2016,1.12667
vgb,2017,1.09592
vnm,1995,3761.1077
vnm,1996,3861.36603
vnm,1997,3894.26182
vnm,1998,4113.37552
vnm,1999,4191.0266
vnm,2000,3984.7854
vnm,2001,3858.54032
vnm,2002,3943.8044
vnm,2003,3981.00011
vnm,2004,4177.87303
vnm,2005,4375.54092
vnm,2006,4553.23449
vnm,2007,4796.35259
vnm,2008,5686.73166
vnm,2009,6090.3625
vnm,2010,6543.80927
vnm,2011,7528.38525
vnm,2012,7568.4834
vnm,2013,7952.95654
vnm,2014,8013.25586
vnm,2015,7789.19727
vnm,2016,7716.40381
vnm,2017,7807.6123
vnm,2018,7891.22304
vnm,2019,7967.4606
vnm,2020,8123.87246
vnm,2021,7901.71117
vut,1990,110.44365
vut,1991,112.8109
vut,1992,113.93828
vut,1993,114.61803
vut,1994,114.27746
vut,1995,113.6375
vut,1996,111.40202
vut,1997,111.9387
vut,1998,113.84551
vut,1999,113.63489
vut,2000,112.71245
vut,2001,113.53608
vut,2002,113.95802
vut,2003,114.78944
vut,2004,113.38269
vut,2005,110.9772
vut,2006,109.70308
vut,2007,110.85801
vut,2008,111.9284
vut,2009,117.15457
vut,2010,118.44859
vut,2011,115.8271
vut,2012,115.00786
vut,2013,115.00118
vut,2014,114.06942
vut,2015,116.76355
vut,2016,116.27982
vut,2017,117.36646
vut,2018,117.23858
vut,2019,118.33288
wsm,1990,1.29267
wsm,1991,1.21759
wsm,1992,1.28852
wsm,1993,1.27305
wsm,1994,1.39058
wsm,1995,1.31336
wsm,1996,1.34453
wsm,1997,1.40397
wsm,1998,1.41319
wsm,1999,1.3866
wsm,2000,1.35427
wsm,2001,1.3676
wsm,2002,1.45463
wsm,2003,1.42398
wsm,2004,1.61309
wsm,2005,1.58913
wsm,2006,1.59643
wsm,2007,1.63872
wsm,2008,1.76066
wsm,2009,1.8787
wsm,2010,1.86274
wsm,2011,1.90028
wsm,2012,1.8999
wsm,2013,1.88389
wsm,2014,1.84628
wsm,2015,1.85745
wsm,2016,1.85824
wsm,2017,1.85133
wsm,2018,1.88304
wsm,2019,1.86769
wsm,2020,1.81599
wsm,2021,1.78885
yem,1990,4.25042
yem,1991,5.54571
yem,1992,6.96582
yem,1993,9.18514
yem,1994,13.37337
yem,1995,20.17361
yem,1996,25.62266
yem,1997,25.58236
yem,1998,26.69688
yem,1999,28.38776
yem,2000,28.72089
yem,2001,31.25859
yem,2002,34.53642
yem,2003,37.42788
yem,2004,41.01397
yem,2005,44.35344
yem,2006,47.62706
yem,2007,49.96665
yem,2008,57.25055
yem,2009,60.56185
yem,2010,66.24312
yem,2011,76.766
yem,2012,83.83569
yem,2013,90.36017
zaf,1990,2.09788
zaf,1991,2.32128
zaf,1992,2.56564
zaf,1993,2.73425
zaf,1994,2.90296
zaf,1995,3.06885
zaf,1996,3.20072
zaf,1997,3.39651
zaf,1998,3.57472
zaf,1999,3.67943
zaf,2000,3.74927
zaf,2001,3.85412
zaf,2002,4.15418
zaf,2003,4.29266
zaf,2004,4.1518
zaf,2005,4.0984
zaf,2006,4.09911
zaf,2007,4.23163
zaf,2008,4.48574
zaf,2009,4.82656
zaf,2010,4.94289
zaf,2011,5.03117
zaf,2012,5.12232
zaf,2013,5.45473
zaf,2014,5.76867
zaf,2015,5.99712
zaf,2016,6.31291
zaf,2017,6.54936
zaf,2018,6.682
zaf,2019,6.83347
zaf,2020,6.96689
zaf,2021,6.96115
zmb,1990,0.00916
zmb,1991,0.01737
zmb,1992,0.0448
zmb,1993,0.12328
zmb,1994,0.18575
zmb,1995,0.24379
zmb,1996,0.33887
zmb,1997,0.41199
zmb,1998,0.50491
zmb,1999,0.62646
zmb,2000,0.76374
zmb,2001,0.90165
zmb,2002,1.08491
zmb,2003,1.28786
zmb,2004,1.47965
zmb,2005,1.69334
zmb,2006,1.78838
zmb,2007,1.92408
zmb,2008,2.08356
zmb,2009,2.37109
zmb,2010,2.53116
zmb,2011,2.61146
zmb,2012,2.69577
zmb,2013,2.91328
zmb,2014,3.13672
zmb,2015,3.46508
zmb,2016,3.97835
zmb,2017,4.22382
zmb,2018,4.43212
zmb,2019,4.75156
zmb,2020,5.4321
zwe,2009,0.52665
zwe,2010,0.53382
zwe,2011,0.53542
zwe,2012,0.5356
zwe,2013,0.54589
zwe,2014,0.53053
zwe,2015,0.50876
zwe,2016,0.48932
zwe,2017,0.60793
zwe,2018,1.06743
