geo,time,ny_gdp_fcst_kn
abw,2000,3094730000
afg,2002,441839253600
afg,2003,476357915700
afg,2004,480461284200
afg,2005,533895426200
afg,2006,561380600300
afg,2007,642779133100
afg,2008,668070050400
afg,2009,804306034700
afg,2010,872104495400
afg,2011,922040615400
afg,2012,1038411466100
afg,2013,1094877721700
afg,2014,1129214288500
afg,2015,1141812759200
afg,2016,1164587881100
afg,2017,1191626857000
afg,2018,1206212198700
afg,2019,1259516055100
afg,2020,1231687124700
ago,2002,660010986800
ago,2003,675677999900
ago,2004,752882229900
ago,2005,867023136800
ago,2006,968481574200
ago,2007,1105436370800
ago,2008,1220323111200
ago,2009,1229028686000
ago,2010,1277238773900
ago,2011,1320726880600
ago,2012,1435631192800
ago,2013,1506658334200
ago,2014,1568035058200
ago,2015,1607337495700
ago,2016,1587026703200
ago,2017,1584457833000
ago,2018,1546430464900
ago,2019,1469149000000
ago,2020,1377028000000
alb,1980,514052219674.53003
alb,1981,543587766145.26898
alb,1982,559615949428.64404
alb,1983,565799387725.17603
alb,1984,558717808086.05005
alb,1985,568666602879.03003
alb,1986,600723781562.66003
alb,1987,595990979811.26404
alb,1988,587527692822.15198
alb,1989,645320128399.89099
alb,1990,556155415389.40698
alb,1991,413329164898.59998
alb,1992,384588670498.69696
alb,1993,427027716198.55402
alb,1994,475992643298.388
alb,1995,499041014898.31
alb,1996,538637213498.17499
alb,1997,483653745498.362
alb,1998,524812423060.00293
alb,1999,599824974939.84802
alb,2000,635420851642.04797
alb,2001,692780573192.38501
alb,2002,722369605541.62891
alb,2003,755790535524.71899
alb,2004,800170110237.79004
alb,2005,841922263675.21204
alb,2006,891287931974.21484
alb,2007,943481377526.90894
alb,2008,1001455141683.58997
alb,2009,1038541124322.23999
alb,2010,1077485000000
alb,2011,1111672000000
alb,2012,1123175738998.75
alb,2013,1135846575426.06006
alb,2014,1160057499264.70996
alb,2015,1186445065514.72998
alb,2016,1224300895245.3999
alb,2017,1271186807583.04004
alb,2018,1323394539584.78003
alb,2019,1355208339434.5
alb,2020,1308918220000
arg,1965,182132431957.99097
arg,1966,181335565572.112
arg,1967,187022054665.79401
arg,1968,194712477879.586
arg,1969,213310634938.28101
arg,1970,223845570012.46896
arg,1971,235619130009.39801
arg,1972,239429318517.56201
arg,1973,246783449748.87
arg,1974,260099058427.36496
arg,1975,260151357158.28601
arg,1976,256137839947.87701
arg,1977,273515685173.89801
arg,1978,262646119187.733
arg,1979,287104591374.94598
arg,1980,296714267522.02802
arg,1981,281387225475.27802
arg,1982,279254956428.10797
arg,1983,292383608844.10901
arg,1984,296887456492.40997
arg,1985,281174678174.75201
arg,1986,298979476598.77698
arg,1987,308268723211.87598
arg,1988,305453871826.82703
arg,1989,283647345123.36902
arg,1990,277415416275.06897
arg,1991,304298208800
arg,1992,326788646800
arg,1993,347678391500
arg,1994,369321429200
arg,1995,359640716400
arg,1996,378958803700
arg,1997,409111387400
arg,1998,427586634700
arg,1999,415433893300
arg,2000,412629137100
arg,2001,394500817100
arg,2002,355186134300
arg,2003,381660031000
arg,2004,412427459400
arg,2005,450303332300
arg,2006,484489086300
arg,2007,523313962100
arg,2008,542819280800
arg,2009,511683810200
arg,2010,562997536700
arg,2011,593520270400
arg,2012,585086289000
arg,2013,597995549500
arg,2014,587117338600
arg,2015,602940231800
arg,2016,589623055500
arg,2017,604787145200
arg,2018,588532688700
arg,2019,578775431900
arg,2020,521411640600
arm,1990,2527755741060
arm,1991,2246304848400
arm,1992,1306785100600
arm,1993,1184997629100
arm,1994,1256902766000
arm,1995,1334247748600
arm,1996,1391989049200
arm,1997,1399110758100
arm,1998,1483057403700
arm,1999,1542379699800
arm,2000,1622583444200
arm,2001,1765370787300
arm,2002,1996634360400
arm,2003,2290139611400
arm,2004,2548925387500
arm,2005,2905774941700
arm,2006,3283525684200
arm,2007,3667698189200
arm,2008,3880424684200
arm,2009,3372089050600
arm,2010,3402437852000
arm,2011,3565754868900
arm,2012,3808226200000
arm,2013,3930089438400
arm,2014,4083362926500
arm,2015,4258947532300
arm,2016,4284501217500
arm,2017,4597269806400
arm,2018,4822536026900
arm,2019,5193871300971.2998
arm,2020,4825106438602.33984
atg,1977,705470109
atg,1978,728142172
atg,1979,785090328
atg,1980,843897677
atg,1981,872057877
atg,1982,863671241
atg,1983,917594844
atg,1984,1012907423
atg,1985,1088945995
atg,1986,1178549373
atg,1987,1262748107
atg,1988,1331171876
atg,1989,1412288171
atg,1990,1451330000
atg,1991,1489870000
atg,1992,1504750000
atg,1993,1587140000
atg,1994,1687900000
atg,1995,1602650000
atg,1996,1700400000
atg,1997,1803410000
atg,1998,1896520000
atg,1999,1979920000
atg,2000,2162560000
atg,2001,2034970000
atg,2002,2043050000
atg,2003,2164410000
atg,2004,2247110000
atg,2005,2418060000
atg,2006,2707530000
atg,2007,2894750000
atg,2008,2935340000
atg,2009,2624150000
atg,2010,2380530000
atg,2011,2330370000
atg,2012,2395100000
atg,2013,2421450000
atg,2014,2513740000
atg,2015,2604070000
atg,2016,2749570000
atg,2017,2845720000
atg,2018,3055050000
atg,2019,3238480000
atg,2020,2552030000
aus,1975,470854000000
aus,1976,479419000000
aus,1977,496830000000
aus,1978,502857000000
aus,1979,528116000000
aus,1980,541482000000
aus,1981,559766000000
aus,1982,581543000000
aus,1983,561571000000
aus,1984,589102000000
aus,1985,623234000000
aus,1986,648215000000
aus,1987,661496000000
aus,1988,705319000000
aus,1989,741600000000
aus,1990,771843000000
aus,1991,773728000000
aus,1992,772178000000
aus,1993,799137000000
aus,1994,832510000000
aus,1995,864714000000
aus,1996,899288000000
aus,1997,935619000000
aus,1998,976241000000
aus,1999,1025017000000
aus,2000,1066030000000
aus,2001,1091720000000
aus,2002,1135359000000
aus,2003,1168578000000
aus,2004,1218288000000
aus,2005,1258076000000
aus,2006,1292871000000
aus,2007,1342330000000
aus,2008,1392805000000
aus,2009,1422228000000
aus,2010,1455483000000
aus,2011,1492137000000
aus,2012,1553025000000
aus,2013,1594518000000
aus,2014,1637777000000
aus,2015,1675474000000
aus,2016,1718104000000
aus,2017,1758187000000
aus,2018,1810665000000
aus,2019,1852530000000
aus,2020,1857042000000
aut,1970,105680003000
aut,1971,110906496000
aut,1972,117468953000
aut,1973,123485679000
aut,1974,128809973000
aut,1975,128332704000
aut,1976,134543076000
aut,1977,140702403000
aut,1978,140741003000
aut,1979,148571069000
aut,1980,151231209000
aut,1981,150980281000
aut,1982,154254827000
aut,1983,158532659000
aut,1984,159125088000
aut,1985,163545747000
aut,1986,167646898000
aut,1987,169617207000
aut,1988,174838383000
aut,1989,181662527000
aut,1990,190304031000
aut,1991,196675177000
aut,1992,201092384000
aut,1993,202192666000
aut,1994,207103563000
aut,1995,213848770000
aut,1996,217921170000
aut,1997,222495980000
aut,1998,231196400000
aut,1999,238687400000
aut,2000,247899250000
aut,2001,251358620000
aut,2002,255367240000
aut,2003,258210940000
aut,2004,265754900000
aut,2005,271966690000
aut,2006,282210880000
aut,2007,293116590000
aut,2008,297902620000
aut,2009,285417510000
aut,2010,290885610000
aut,2011,300382110000
aut,2012,301970720000
aut,2013,302402240000
aut,2014,304464260000
aut,2015,307037680000
aut,2016,313032690000
aut,2017,320820660000
aut,2018,329764300000
aut,2019,334287680000
aze,1992,8347745974.9486
aze,1993,6692224277.60405
aze,1994,5534648977.17731
aze,1995,4881670458.76885
aze,1996,4947562320.34692
aze,1997,5342629894.71502
aze,1998,5913376733.85049
aze,1999,6340494654.48075
aze,2000,6223321478.89636
aze,2001,6788082721.44573
aze,2002,7411671947.61666
aze,2003,8161258996.90745
aze,2004,8908946079.02421
aze,2005,11576000000
aze,2006,15789664000
aze,2007,19872178395.8921
aze,2008,21942267307.0582
aze,2009,24100189799.8928
aze,2010,25252521580.6058
aze,2011,25119524605.4854
aze,2012,25588549466.2503
aze,2013,27030380367.2837
aze,2014,27733118489.7522
aze,2015,27979511616.9855
aze,2016,27140126268.476
aze,2017,27140126268.476
aze,2018,27547228162.5031
aze,2019,28208361638.4032
aze,2020,26967193726.3135
bdi,1960,417856965022.66895
bdi,1961,361111312835.02399
bdi,1962,394651363056.922
bdi,1963,411971617482.16998
bdi,1964,429030493533.83398
bdi,1965,439495499048.54401
bdi,1966,459203670876.68896
bdi,1967,523668034206.95599
bdi,1968,516740728885.44598
bdi,1969,510722346595.16302
bdi,1970,604264429214.61206
bdi,1971,638267637417.24097
bdi,1972,594723744290.59204
bdi,1973,636406280033.98401
bdi,1974,628744497398.38
bdi,1975,637231489077.69482
bdi,1976,677564074457.65698
bdi,1977,720019585863.06396
bdi,1978,726285199961.05786
bdi,1979,740226833145.69604
bdi,1980,767512672588.09692
bdi,1981,866874630150.7699
bdi,1982,849182410898.27502
bdi,1983,882942698181.91199
bdi,1984,880125497809.03894
bdi,1985,987647310927.21692
bdi,1986,1021045673227.06995
bdi,1987,1068681424712.96997
bdi,1988,1087780238982.75
bdi,1989,1086677420343.55005
bdi,1990,1168847437309.68994
bdi,1991,1205681581000
bdi,1992,1237215215400
bdi,1993,1170724232800
bdi,1994,1081724233200
bdi,1995,1006832756600
bdi,1996,962070557100
bdi,1997,1067394620300
bdi,1998,1097010414600
bdi,1999,1103086581700
bdi,2000,1069690049600
bdi,2001,1076415301800
bdi,2002,1114385199300
bdi,2003,1087089100200
bdi,2004,1117997996600
bdi,2005,1109117000000
bdi,2006,1166570000000
bdi,2007,1211077000000
bdi,2008,1265523000000
bdi,2009,1311619000000
bdi,2010,1356243000000
bdi,2011,1397612000000
bdi,2012,1467750000000
bdi,2013,1534737000000
bdi,2014,1598000000000
bdi,2015,1535263000000
bdi,2016,1526907000000
bdi,2017,1534541000000
bdi,2018,1560995000000
bdi,2019,1589755578100
bdi,2020,1594391533100
bel,1970,146301719000
bel,1971,151907356000
bel,1972,159585291000
bel,1973,168582745000
bel,1974,175996349000
bel,1975,169001777000
bel,1976,178680412000
bel,1977,179624523000
bel,1978,184801286000
bel,1979,189242837000
bel,1980,197744757000
bel,1981,197204129000
bel,1982,198735250000
bel,1983,199599465000
bel,1984,205224097000
bel,1985,208594141000
bel,1986,211883946000
bel,1987,214617338000
bel,1988,224468337000
bel,1989,231408365000
bel,1990,238915328000
bel,1991,243377150000
bel,1992,246044773000
bel,1993,242234072000
bel,1994,249258285000
bel,1995,256275500000
bel,1996,258623400000
bel,1997,268055100000
bel,1998,273061300000
bel,1999,282145000000
bel,2000,292263100000
bel,2001,296706500000
bel,2002,301551500000
bel,2003,304911100000
bel,2004,314582700000
bel,2005,322277100000
bel,2006,330173800000
bel,2007,342487200000
bel,2008,345186100000
bel,2009,338208500000
bel,2010,347963300000
bel,2011,354868700000
bel,2012,357666900000
bel,2013,359142900000
bel,2014,365183700000
bel,2015,373301600000
bel,2016,376817600000
bel,2017,382662100000
bel,2018,389629400000
bel,2019,396656500000
ben,1999,2896820178500
ben,2000,3166399747000
ben,2001,3455525215100
ben,2002,3542932154900
ben,2003,3667152415800
ben,2004,3809051484900
ben,2005,3968696629500
ben,2006,4183569793600
ben,2007,4411352306700
ben,2008,4643659793200
ben,2009,4753331800300
ben,2010,4828674785100
ben,2011,5064354345000
ben,2012,5329527529300
ben,2013,5732779042300
ben,2014,6062159560300
ben,2015,6195406000000
ben,2016,6425954000000
ben,2017,6762073911000
ben,2018,7171846156300
ben,2019,7642510581000
ben,2020,7944969852800
bfa,1970,894671474816.22498
bfa,1971,908281985737.95605
bfa,1972,936813054869.78491
bfa,1973,931099417713.71106
bfa,1974,1009835648859.13
bfa,1975,1036077825711.15002
bfa,1976,1109110331707.38989
bfa,1977,1103406500849.43994
bfa,1978,1166155177014.5
bfa,1979,1234492221747.36011
bfa,1980,1225292576256.03003
bfa,1981,1283016908500.47998
bfa,1982,1408460272934.29004
bfa,1983,1434785751190.01001
bfa,1984,1418888878563.01001
bfa,1985,1529438467719.58008
bfa,1986,1657879841521.55005
bfa,1987,1652911172493.31006
bfa,1988,1751039141933.66992
bfa,1989,1788091529519.77002
bfa,1990,1780518898810.16992
bfa,1991,1929096240800
bfa,1992,1937050582000
bfa,1993,2015153616700
bfa,1994,1953719100300
bfa,1995,2063615458400
bfa,1996,2279321973800
bfa,1997,2414558427500
bfa,1998,2597095352900
bfa,1999,2753816280700
bfa,2000,2810756953600
bfa,2001,3006240649400
bfa,2002,3141142899400
bfa,2003,3386224931200
bfa,2004,3510951798600
bfa,2005,3823697266800
bfa,2006,4076888472200
bfa,2007,4237578605000
bfa,2008,4447843161700
bfa,2009,4553106148300
bfa,2010,4917226187700
bfa,2011,5209122410900
bfa,2012,5489968389700
bfa,2013,5786494987300
bfa,2014,6152542245800
bfa,2015,6370329000000
bfa,2016,6729055000000
bfa,2017,7036563915100
bfa,2018,7538138396300
bfa,2019,7891772644200
bfa,2020,8047004864800
bgd,1960,940700018400
bgd,1961,997689138400
bgd,1962,1052093436100
bgd,1963,1047297002200
bgd,1964,1162005228300
bgd,1965,1180670032900
bgd,1966,1210975613000
bgd,1967,1188259358400
bgd,1968,1301018683800
bgd,1969,1316902273300
bgd,1970,1390910235900
bgd,1971,1314695545600
bgd,1972,1130983556800
bgd,1973,1168596453000
bgd,1974,1280687714100
bgd,1975,1228330458500
bgd,1976,1297870682500
bgd,1977,1332563493300
bgd,1978,1426826872500
bgd,1979,1495337885300
bgd,1980,1446553560800
bgd,1981,1541607937100
bgd,1982,1582951278700
bgd,1983,1645183670400
bgd,1984,1730502905100
bgd,1985,1783166570900
bgd,1986,1859945858900
bgd,1987,1927184280600
bgd,1988,1969682333000
bgd,1989,2019604458000
bgd,1990,2127264377800
bgd,1991,2197796908900
bgd,1992,2291253678700
bgd,1993,2390044080300
bgd,1994,2487173874400
bgd,1995,2601127447700
bgd,1996,2711629000000
bgd,1997,2831679000000
bgd,1998,2982594000000
bgd,1999,3117059000000
bgd,2000,3302507000000
bgd,2001,3477286000000
bgd,2002,3617446000000
bgd,2003,3804134000000
bgd,2004,4017467000000
bgd,2005,4269091000000
bgd,2006,4576120558200
bgd,2007,4904242692500
bgd,2008,5191178443800
bgd,2009,5464100718300
bgd,2010,5794252853900
bgd,2011,6179205547900
bgd,2012,6594308305000
bgd,2013,6999363127800
bgd,2014,7429799584700
bgd,2015,7915383000000
bgd,2016,8482732000000
bgd,2017,9096451000000
bgd,2018,9815289000000
bgd,2019,10635622000000
bgd,2020,11050506000000
bgr,1980,45626015536.1541
bgr,1981,47838166888.8038
bgr,1982,50165014118.4406
bgr,1983,50709634442.7231
bgr,1984,54455422793.96269
bgr,1985,53935251346.1591
bgr,1986,58450071866.8896
bgr,1987,59107430877.6575
bgr,1988,64727120094.5131
bgr,1989,64674341582.1323
bgr,1990,57521760568.2944
bgr,1991,49571521900.0119
bgr,1992,45976508200.597
bgr,1993,45295899618.7944
bgr,1994,46119438394.6348
bgr,1995,53620887000
bgr,1996,56809673000
bgr,1997,48217012000
bgr,1998,49116896000
bgr,1999,44734014000
bgr,2000,46500529000
bgr,2001,48394220000
bgr,2002,52071773000
bgr,2003,54235520000
bgr,2004,56880673000
bgr,2005,60552525000
bgr,2006,64878602000
bgr,2007,69127122000
bgr,2008,73379458000
bgr,2009,72749416000
bgr,2010,74069272000
bgr,2011,75486405000
bgr,2012,75682617000
bgr,2013,74420032000
bgr,2014,75150594000
bgr,2015,77388745000
bgr,2016,79394944000
bgr,2017,82014703000
bgr,2018,84867739000
bgr,2019,88028352000
bgr,2020,84076366000
bhr,2006,7757570000
bhr,2007,8399320000
bhr,2008,8926240000
bhr,2009,9162850000
bhr,2010,9567190000
bhr,2011,9760600000
bhr,2012,10113110000
bhr,2013,10668730000
bhr,2014,11165280000
bhr,2015,11425830000
bhr,2016,11853930000
bhr,2017,12342000000
bhr,2018,12576020000
bhr,2019,12587420000
bhr,2020,11979480000
bhs,1997,7709000000
bhs,1998,7804800000
bhs,1999,8422100000
bhs,2000,8579100000
bhs,2001,8725300000
bhs,2002,9011600000
bhs,2003,9061000000
bhs,2004,9162600000
bhs,2005,9612300000
bhs,2006,9390000000
bhs,2007,9454400000
bhs,2008,9480100000
bhs,2009,9061400000
bhs,2010,9460400000
bhs,2011,9533500000
bhs,2012,9760700000
bhs,2013,9577400000
bhs,2014,9973000000
bhs,2015,10295300000
bhs,2016,10566400000
bhs,2017,10492900000
bhs,2018,10624000000
bhs,2019,10679600000
bhs,2020,8481600000
bih,2000,15701450589.1772
bih,2001,16038700204.7245
bih,2002,16811438441.5586
bih,2003,17435608272.4222
bih,2004,18518191655.9023
bih,2005,19216007846.14849
bih,2006,20260141931.2866
bih,2007,21425516973.4548
bih,2008,22596004264.0396
bih,2009,21931079529.5477
bih,2010,22089083855.8347
bih,2011,22288042392.3456
bih,2012,22091966096.3514
bih,2013,22624920825.3434
bih,2014,22880684864.2527
bih,2015,23582283574.8908
bih,2016,24310248444.8493
bih,2017,25094774980.73009
bih,2018,26016915271.219
bih,2019,26740657195.3529
bih,2020,25954007000
blr,1990,34711975272.2209
blr,1991,34192117700
blr,1992,30732327000
blr,1993,28323129100
blr,1994,25063013600
blr,1995,22307192700
blr,1996,22846148100
blr,1997,25232464800
blr,1998,27196437000
blr,1999,28391266400
blr,2000,30409753900
blr,2001,32078517700
blr,2002,33523689000
blr,2003,35961782600
blr,2004,40307034800
blr,2005,44217964300
blr,2006,48862935700
blr,2007,52177348400
blr,2008,57552111800
blr,2009,57841523900
blr,2010,63528440500
blr,2011,68206148300
blr,2012,69114218400
blr,2013,69619592000
blr,2014,71179500000
blr,2015,68399100000
blr,2016,66468200000
blr,2017,68115900000
blr,2018,70288700000
blr,2019,71330333400
blr,2020,70740617200
blz,1970,102109300
blz,1971,108507000
blz,1972,117058300
blz,1973,125150600
blz,1974,137605200
blz,1975,144225800
blz,1976,136599300
blz,1977,169569500
blz,1978,180518000
blz,1979,183855700
blz,1980,552798573.70393
blz,1981,564295110.75878
blz,1982,559002712.72419
blz,1983,553326470.05115
blz,1984,564885583.59899
blz,1985,568872386.47172
blz,1986,585672273.52105
blz,1987,643480609.51146
blz,1988,686152947.9083
blz,1989,769495654.04731
blz,1990,842810445.92776
blz,1991,897800000
blz,1992,1006207300
blz,1993,1071740200
blz,1994,1078838300
blz,1995,1083483900
blz,1996,1100906100
blz,1997,1139303600
blz,1998,1176154000
blz,1999,1278324300
blz,2000,1455569500
blz,2001,1502038300
blz,2002,1562135200
blz,2003,1709828500
blz,2004,1801353300
blz,2005,1854514300
blz,2006,1936761600
blz,2007,1919790200
blz,2008,1998073600
blz,2009,2059891100
blz,2010,2099452700
blz,2011,2107769900
blz,2012,2142349200
blz,2013,2144743100
blz,2014,2207269300
blz,2015,2243496600
blz,2016,2286942900
blz,2017,2377096700
blz,2018,2449800200
blz,2019,2474655200
blz,2020,2135408600
bmu,2010,6838365000
bmu,2011,6558160000
bmu,2012,6213820000
bmu,2013,6187568000
bmu,2014,5968123000
bmu,2015,5978095000
bmu,2016,5940187000
bmu,2017,6152797000
bmu,2018,6137813000
bmu,2019,6178924000
bol,1960,5603049355.38518
bol,1961,5720113637.85316
bol,1962,6039234079.10148
bol,1963,6449758611.61248
bol,1964,6704949537.22742
bol,1965,7034393340.8641
bol,1966,7538800822.59799
bol,1967,8015043419.56501
bol,1968,8698681986.17895
bol,1969,9087869484.77566
bol,1970,9563258600.3861
bol,1971,10108189302.2614
bol,1972,10946563046.5159
bol,1973,11743226045.6885
bol,1974,12243999624.4714
bol,1975,13061946112.3368
bol,1976,13800874590.4578
bol,1977,14505431457.529
bol,1978,14788477393.3627
bol,1979,14851716264.9384
bol,1980,14636435000
bol,1981,14607831000
bol,1982,13936251000
bol,1983,13316349000
bol,1984,13262886000
bol,1985,13057702000
bol,1986,12355224000
bol,1987,12637800000
bol,1988,13024637000
bol,1989,13537122000
bol,1990,14163419000
bol,1991,14886684000
bol,1992,15125012000
bol,1993,15788417000
bol,1994,16532629000
bol,1995,17252387000
bol,1996,18019835000
bol,1997,18898404000
bol,1998,19746856000
bol,1999,20045271000
bol,2000,20532088000
bol,2001,20859590000
bol,2002,21265795000
bol,2003,21838971000
bol,2004,22629049000
bol,2005,23534090000
bol,2006,24634132000
bol,2007,25713890000
bol,2008,27273725000
bol,2009,28348748000
bol,2010,29385416386.3128
bol,2011,30681445731.2964
bol,2012,32028441160.8087
bol,2013,34050036466.1966
bol,2014,35750495243.6126
bol,2015,37344458689.7707
bol,2016,38941200948.4623
bol,2017,40566668987.6248
bol,2018,42319956459.6499
bol,2019,43349697309.92351
bol,2020,39652478939.71449
bra,1995,2096618686878.16968
bra,1996,2138112012472.73999
bra,1997,2200346498434.54004
bra,1998,2214091345327.56982
bra,1999,2235371385212.08008
bra,2000,2323185526138.41016
bra,2001,2358337542886.24023
bra,2002,2442754487761.60938
bra,2003,2472719844771.89014
bra,2004,2612594049413.33008
bra,2005,2691337644019.29004
bra,2006,2790546146806
bra,2007,2952375707904.27002
bra,2008,3090446717460.89014
bra,2009,3087453482170.45996
bra,2010,3302840000000
bra,2011,3426470000000
bra,2012,3481702088811.04004
bra,2013,3581827431550.39014
bra,2014,3598339786894.22949
bra,2015,3484989276708.47021
bra,2016,3383919469977.22021
bra,2017,3426360957887.93018
bra,2018,3486532072527.18018
bra,2019,3532594760223.77002
bra,2020,3393952532283.18018
brb,1975,4679524375.95173
brb,1976,4883561512.75775
brb,1977,5061430871.86647
brb,1978,5308273783.97743
brb,1979,5727256265.60452
brb,1980,5977712894.16855
brb,1981,5862416711.91116
brb,1982,5573319395.66542
brb,1983,5601633050.34928
brb,1984,5800573729.3122
brb,1985,5863161808.08705
brb,1986,6161945374.61938
brb,1987,6319905763.9083
brb,1988,6538218943.44439
brb,1989,6773669335.02597
brb,1990,6550140482.25864
brb,1991,6293827400
brb,1992,5854220700
brb,1993,5925749900
brb,1994,6150023800
brb,1995,6274454900
brb,1996,6523317000
brb,1997,6832531900
brb,1998,7088099900
brb,1999,7111197900
brb,2000,7427863800
brb,2001,7252021100
brb,2002,7309393500
brb,2003,7468099000
brb,2004,7573157500
brb,2005,7873431300
brb,2006,8319743900
brb,2007,8552584000
brb,2008,8646742400
brb,2009,8028275900
brb,2010,7842323500
brb,2011,7790241600
brb,2012,7771014000
brb,2013,7658036500
brb,2014,7659196600
brb,2015,7846348600
brb,2016,8052080400
brb,2017,8103397600
brb,2018,8070630700
brb,2019,8062421500
brn,2010,19042972000
brn,2011,19756018300
brn,2012,19936417500
brn,2013,19512811800
brn,2014,19023452500
brn,2015,18948807600
brn,2016,18479271700
brn,2017,18724810700
brn,2018,18734617100
brn,2019,19459430200
brn,2020,19680017173.6635
btn,1980,4455704364.06803
btn,1981,5083826922.62153
btn,1982,5261349861.88536
btn,1983,5830093034.57427
btn,1984,6069425810.13799
btn,1985,6366899711.879
btn,1986,7144216482.08528
btn,1987,9147471961.13725
btn,1988,9622185144.96233
btn,1989,10400101197.7019
btn,1990,11434221398.7528
btn,1991,11367405300
btn,1992,11910268700
btn,1993,12165046700
btn,1994,12555547700
btn,1995,13516955700
btn,1996,14328328000
btn,1997,14989478600
btn,1998,15921257700
btn,1999,17200352900
btn,2000,18651570800
btn,2001,20211878500
btn,2002,22205938500
btn,2003,23947406000
btn,2004,25210994400
btn,2005,27092654100
btn,2006,29086541600
btn,2007,34568213300
btn,2008,36209030700
btn,2009,38735925800
btn,2010,42858317300
btn,2011,46067366700
btn,2012,47743073600
btn,2013,49064756500
btn,2014,51683979800
btn,2015,55770570400
btn,2016,60126569900
btn,2017,62747450500
btn,2018,64041100000
btn,2019,68588530000
btn,2020,63001780000
bwa,1960,2032337953.71631
bwa,1961,2155584566.78678
bwa,1962,2298550806.23036
bwa,1963,2429192204.06492
bwa,1964,2602970046.69225
bwa,1965,2755385311.33587
bwa,1966,2933474775.05369
bwa,1967,3100225248.26308
bwa,1968,3443064434.33855
bwa,1969,3953987927.52456
bwa,1970,4594309936.9707
bwa,1971,5706202331.13079
bwa,1972,7210291575.43916
bwa,1973,8821768672.61235
bwa,1974,9584151709.5136
bwa,1975,10488439007.2597
bwa,1976,11587664987.7469
bwa,1977,12905067369.4387
bwa,1978,14524750409.9019
bwa,1979,15797634031.7036
bwa,1980,17506384642.2752
bwa,1981,19486124905.53189
bwa,1982,22365038101.0103
bwa,1983,25447390616.0715
bwa,1984,27839207023.26
bwa,1985,30306359202.5817
bwa,1986,32784485761.7627
bwa,1987,36676576023.2556
bwa,1988,44098584982.3555
bwa,1989,49811127932.73689
bwa,1990,52550275849.7318
bwa,1991,55265931831.33
bwa,1992,56144022010.4668
bwa,1993,58014656200.8071
bwa,1994,61398029249.321
bwa,1995,66926688540.53049
bwa,1996,69745008777.54469
bwa,1997,74275195859.38419
bwa,1998,74811293644.00191
bwa,1999,81161328753.48558
bwa,2000,82854163833.3329
bwa,2001,84437816183.14729
bwa,2002,91455769828.88449
bwa,2003,94230142346.05791
bwa,2004,95504705759.3439
bwa,2005,99738730832.7211
bwa,2006,108388717272.194
bwa,2007,115481359835.646
bwa,2008,121826256473.56
bwa,2009,110799673436.576
bwa,2010,122099454032.01801
bwa,2011,129525493445.832
bwa,2012,135317183978.68201
bwa,2013,151296744284.10901
bwa,2014,157439200000
bwa,2015,147932600000
bwa,2016,158574700000
bwa,2017,164745700000
bwa,2018,171369800000
bwa,2019,176801800000
bwa,2020,161030400000
caf,1965,366663000000
caf,1966,366793000000
caf,1967,382972000000
caf,1968,388003000000
caf,1969,412695000000
caf,1970,427572000000
caf,1971,431471000000
caf,1972,429868000000
caf,1973,433501000000
caf,1974,465287000000
caf,1975,470388000000
caf,1976,490236000000
caf,1977,514403000000
caf,1978,518657000000
caf,1979,506794000000
caf,1980,497145000000
caf,1981,491797000000
caf,1982,514403000000
caf,1983,476840000000
caf,1984,521540000000
caf,1985,541726000000
caf,1986,559467000000
caf,1987,535790000000
caf,1988,545858000000
caf,1989,560744000000
caf,1990,543524000000
caf,1991,534868000000
caf,1992,500689000000
caf,1993,502420000000
caf,1994,526908000000
caf,1995,564806000000
caf,1996,542490000000
caf,1997,571305000000
caf,1998,598141000000
caf,1999,619684000000
caf,2000,602474000000
caf,2001,638405000000
caf,2002,656160000000
caf,2003,629114000000
caf,2004,667065000000
caf,2005,670107000000
caf,2006,698643000000
caf,2007,724020000000
caf,2008,739975000000
caf,2009,797173000000
caf,2010,830261000000
caf,2011,880724000000
caf,2012,921817000000
caf,2013,598396000000
caf,2014,592353000000
caf,2015,620128000000
caf,2016,645534000000
caf,2017,673315000000
caf,2018,697368000000
caf,2019,718289040000
caf,2020,790434784600
can,1997,1194830200000
can,1998,1239543305000
can,1999,1303721120000
can,2000,1373115174000
can,2001,1394800688000
can,2002,1440196569000
can,2003,1467457571000
can,2004,1515940739000
can,2005,1563776853000
can,2006,1607588777000
can,2007,1643057370000
can,2008,1655255472000
can,2009,1601962259000
can,2010,1658185589000
can,2011,1712887217000
can,2012,1745651245000
can,2013,1790036741000
can,2014,1841656185000
can,2015,1856814000000
can,2016,1876603257000
can,2017,1936714016000
can,2018,1979530864000
can,2019,2011890738000
che,1990,432665823000
che,1991,429674846000
che,1992,431234706000
che,1993,430888789000
che,1994,435774966000
che,1995,437863171000
che,1996,439631370000
che,1997,448746874000
che,1998,461796206000
che,1999,467274149000
che,2000,484591550000
che,2001,491987118000
che,2002,493799290000
che,2003,494033966000
che,2004,507169988000
che,2005,522700356000
che,2006,543187974000
che,2007,564988285000
che,2008,577478305000
che,2009,564589456000
che,2010,581078031000
che,2011,591823906000
che,2012,598497668000
che,2013,609727272000
che,2014,624706407000
che,2015,633297964000
che,2016,644107173000
che,2017,655977855000
che,2018,674574413000
che,2019,680966321000
chl,1960,15821162222001.30078
chl,1961,16411755647129.90039
chl,1962,17315690959697.80078
chl,1963,18475258896290.5
chl,1964,18820896793530.69531
