geo,time,nv_srv_totl_kn
nam,2016,86541023080.82579
nam,2017,85744858016.01411
nam,2018,84852446800
nam,2019,85799817000
nam,2020,80941822000
ner,1990,1036020355792.47998
ner,1991,1035284681611.13
ner,1992,1044018836001.97998
ner,1993,1063081047413.73999
ner,1994,1089667899583.93005
ner,1995,1120066784819.6499
ner,1996,1039995702178.46997
ner,1997,1059945180819.89001
ner,1998,1060580299247.15002
ner,1999,1086281992952.94995
ner,2000,1114627564442.8501
ner,2001,1163767825762.82007
ner,2002,1189678174362.81006
ner,2003,1183882594051.51001
ner,2004,1239792999935.73999
ner,2005,1332484871278.08008
ner,2006,1385008956455.95996
ner,2007,1445806412921.91992
ner,2008,1487686118892.88989
ner,2009,1568353532336.55005
ner,2010,1609591506470.91992
ner,2011,1709752972140.84009
ner,2012,1770555135190.09009
ner,2013,1902925395906.92969
ner,2014,2047856495669.97998
ner,2015,2205956000000
ner,2016,2291950000000
ner,2017,2383365814000
ner,2018,2502578794400
ner,2019,2677281421100
ner,2020,2740016249900
nga,1981,5431786689338.90039
nga,1982,5604211696218.33984
nga,1983,5563964703172.25977
nga,1984,5352556451913.82031
nga,1985,5498158594354
nga,1986,5673405041945.32031
nga,1987,5861055371332.08008
nga,1988,6150177308686.5293
nga,1989,6432390196586.58008
nga,1990,6849916882279.36035
nga,1991,7038212084100
nga,1992,7283320768200
nga,1993,7544100283800
nga,1994,7685479286100
nga,1995,7837131391400
nga,1996,8033130868200
nga,1997,8325744539700
nga,1998,8713253525600
nga,1999,9062135664900
nga,2000,9365724604400
nga,2001,10057763966400
nga,2002,11202682883700
nga,2003,11488738336400
nga,2004,13786302545700
nga,2005,15252044498100
nga,2006,17138736372800
nga,2007,19342141322400
nga,2008,21856857826500
nga,2009,24573088850800
nga,2010,27736937477700
nga,2011,29095040996900
nga,2012,30249735490800
nga,2013,32785733968500
nga,2014,35030243068100
nga,2015,36705052873500
nga,2016,36405752063600
nga,2017,36073205003400
nga,2018,36732366652900
nga,2019,37546896534600
nga,2020,36712480720100
nic,1960,32733147380.64149
nic,1961,33743678406.9114
nic,1962,34375970639.1795
nic,1963,36874687487.8269
nic,1964,39392743259.2372
nic,1965,41926401249.3576
nic,1966,43143320751.2403
nic,1967,44675753768.6258
nic,1968,46721853044.1252
nic,1969,48136382371.9789
nic,1970,51678326998.2724
nic,1971,52912131295.2323
nic,1972,52640055029.264
nic,1973,55865945289.34609
nic,1974,61772421190.7723
nic,1975,60893233552.3358
nic,1976,63773945375.1696
nic,1977,67707141082.81809
nic,1978,55676140175.3103
nic,1979,40413207710.1522
nic,1980,44908308554.4544
nic,1981,46718233168.7037
nic,1982,46004524955.8655
nic,1983,45703740721.3374
nic,1984,44450679319.2282
nic,1985,42311082958.5349
nic,1986,42053469229.2535
nic,1987,42328584551.7586
nic,1988,37682957478.2448
nic,1989,37169273220.21269
nic,1990,37140091788.3601
nic,1991,38186448800
nic,1992,38656592600
nic,1993,38074843700
nic,1994,38564211500
nic,1995,39979198200
nic,1996,41805003500
nic,1997,44287290400
nic,1998,46519488000
nic,1999,49167648700
nic,2000,51127557100
nic,2001,53228516100
nic,2002,54750287400
nic,2003,56837297200
nic,2004,59496824700
nic,2005,61428100000
nic,2006,63886271334.8319
nic,2007,66844096647.8426
nic,2008,70819414458.2122
nic,2009,69544971138.22459
nic,2010,73068939432.88609
nic,2011,76010871924.83139
nic,2012,79949151841.806
nic,2013,83805060152.92598
nic,2014,88103327469.5679
nic,2015,92581268236.06281
nic,2016,97556236371.22791
nic,2017,102274289610.769
nic,2018,97405059673.94609
nic,2019,92579806257.03841
nic,2020,89502831692.4373
nld,1969,126150083900
nld,1970,136049890000
nld,1971,145212562000
nld,1972,152094888000
nld,1973,162245151000
nld,1974,171212638000
nld,1975,175465906000
nld,1976,183681137000
nld,1977,190634612000
nld,1978,199240261000
nld,1979,206082282000
nld,1980,210806472000
nld,1981,213501931000
nld,1982,213285563000
nld,1983,218229732000
nld,1984,223988560000
nld,1985,229111582000
nld,1986,235283552000
nld,1987,241110350000
nld,1988,246986092000
nld,1989,257381565000
nld,1990,268970653000
nld,1991,276348379000
nld,1992,281622893000
nld,1993,286757737000
nld,1994,294180223000
nld,1995,303999617000
nld,1996,315514293000
nld,1997,333507434000
nld,1998,350948986000
nld,1999,368395874000
nld,2000,385777811000
nld,2001,395621638000
nld,2002,397127042000
nld,2003,399471850000
nld,2004,406538344000
nld,2005,415225951000
nld,2006,431114453000
nld,2007,447269678000
nld,2008,459004157000
nld,2009,449319040000
nld,2010,456198127000
nld,2011,465312911000
nld,2012,463592122000
nld,2013,465041834000
nld,2014,473534310000
nld,2015,483452000000
nld,2016,492503000000
nld,2017,505036022000
nld,2018,516474685000
nld,2019,528311389000
nld,2020,505719723000
nor,1970,444611000000
nor,1971,465298000000
nor,1972,488369000000
nor,1973,503995000000
nor,1974,532937000000
nor,1975,555612000000
nor,1976,597324000000
nor,1977,622127000000
nor,1978,625332000000
nor,1979,653089000000
nor,1980,684634000000
nor,1981,705480000000
nor,1982,705754000000
nor,1983,719713000000
nor,1984,758457000000
nor,1985,802956000000
nor,1986,831070000000
nor,1987,840875000000
nor,1988,851318000000
nor,1989,844818000000
nor,1990,863510000000
nor,1991,894048000000
nor,1992,914525000000
nor,1993,945076000000
nor,1994,981953000000
nor,1995,1007655000000
nor,1996,1046048000000
nor,1997,1094750000000
nor,1998,1154715000000
nor,1999,1196223000000
nor,2000,1232959000000
nor,2001,1260208000000
nor,2002,1274310000000
nor,2003,1290525000000
nor,2004,1343338000000
nor,2005,1395786000000
nor,2006,1462644000000
nor,2007,1528015000000
nor,2008,1551316000000
nor,2009,1539576000000
nor,2010,1573169000000
nor,2011,1601301000000
nor,2012,1648585000000
nor,2013,1683365000000
nor,2014,1718994000000
nor,2015,1756225000000
nor,2016,1779778000000
nor,2017,1809755000000
nor,2018,1859260000000
nor,2019,1892631000000
nor,2020,1835563000000
npl,1965,138593419505.33899
npl,1966,140237966870.87799
npl,1967,143024385080.905
npl,1968,143946287828.05301
npl,1969,151246198276.89499
npl,1970,158407069757.68301
npl,1971,148687162925.28299
npl,1972,156207915262.20901
npl,1973,128337621610.828
npl,1974,137063714108.245
npl,1975,138069039606.655
npl,1976,146963327247.358
npl,1977,153711805960.12299
npl,1978,164176030621.651
npl,1979,167219571266.89001
npl,1980,169385218208.91501
npl,1981,175695682227.20499
npl,1982,180652889917.151
npl,1983,171298528497.26999
npl,1984,189786846737.80096
npl,1985,197435464486.285
npl,1986,207583499402.74097
npl,1987,216450309721.63599
npl,1988,230946570283.561
npl,1989,240344262385.66501
npl,1990,248758446214.23999
npl,1991,272480262104.10297
npl,1992,290390271918.87701
npl,1993,309257301893.75293
npl,1994,331867001920.98602
npl,1995,348813697023.39697
npl,1996,368239776418.70697
npl,1997,386407317440.24799
npl,1998,408896802649.638
npl,1999,430449821891.76001
npl,2000,457171413681.91602
npl,2001,483305175749.23401
npl,2002,474718567257.36896
npl,2003,492182343009.38098
npl,2004,525746565708.16895
npl,2005,543243097165.59399
npl,2006,573818180261.86682
npl,2007,599705200165.245
npl,2008,643782915891.96704
npl,2009,682422636129.36682
npl,2010,722179238750.07483
npl,2011,746912588032.54492
npl,2012,780382212200.27393
npl,2013,813958462311.80798
npl,2014,863198483212.72705
npl,2015,909575918635.38586
npl,2016,920370179389.34082
npl,2017,997497002153.7699
npl,2018,1089800055845.96997
npl,2019,1163506097273.08008
npl,2020,1117366450204.69995
nzl,1977,55138531000
nzl,1978,56527374000
nzl,1979,57310445000
nzl,1980,57902074000
nzl,1981,59530858000
nzl,1982,60086871000
nzl,1983,62362225000
nzl,1984,64500669000
nzl,1985,67344473000
nzl,1986,73234434000
nzl,1987,74424471000
nzl,1988,74949884000
nzl,1989,75148293000
nzl,1990,75764290000
nzl,1991,75931483000
nzl,1992,77275682000
nzl,1993,81391297000
nzl,1994,85127095000
nzl,1995,89759341000
nzl,1996,92604065000
nzl,1997,95069578000
nzl,1998,97177123000
nzl,1999,102625530000
nzl,2000,106611862000
nzl,2001,111789446000
nzl,2002,115809103000
nzl,2003,120697194000
nzl,2004,126137459000
nzl,2005,131069683000
nzl,2006,136327182000
nzl,2007,140708095000
nzl,2008,141148900000
nzl,2009,141231945000
nzl,2010,144826087000
nzl,2011,149188083000
nzl,2012,152238219000
nzl,2013,157030342000
nzl,2014,162540802000
nzl,2015,168458000000
nzl,2016,175269491000
nzl,2017,182227327000
nzl,2018,187821329000
nzl,2019,191530847000
omn,1998,5638939400.94487
omn,1999,5642694587.69466
omn,2000,5709714063.72159
omn,2001,5974280344.86358
omn,2002,6221438633.09216
omn,2003,6568157828.95616
omn,2004,7196263243.39474
omn,2005,7713894969.76529
omn,2006,8550983458.10411
omn,2007,9504510407.31276
omn,2008,10393210890.3065
omn,2009,10641586462.738
omn,2010,11079200000
omn,2011,11766500000
omn,2012,13230900000
omn,2013,14215500000
omn,2014,14938000000
omn,2015,15546500000
omn,2016,16052400000
omn,2017,16550900000
omn,2018,16714800000
omn,2019,16772300000
omn,2020,15964700000
pak,1960,293026122190.263
pak,1961,310266644853.37402
pak,1962,311948875225.18201
pak,1963,346953473240.48199
pak,1964,370053567294.49493
pak,1965,418091906045.82898
pak,1966,478497527977.18799
pak,1967,482024203514.91602
pak,1968,496899540102.76703
pak,1969,524841661633.61902
pak,1970,561736113345.78491
pak,1971,576023670709.677
pak,1972,596460303278.10718
pak,1973,653972242771.68091
pak,1974,717994967895.75098
pak,1975,790065747330.21582
pak,1976,801550049717.33203
pak,1977,825829854373.46301
pak,1978,912595115279.78796
pak,1979,968343717004.49792
pak,1980,1025539159948.09998
pak,1981,1092998133051.90002
pak,1982,1179325088211.95996
pak,1983,1288313244320.31006
pak,1984,1390047733978.6001
pak,1985,1500181699883.87988
pak,1986,1586736032792.29004
pak,1987,1679758101160.97998
pak,1988,1793424450543.05005
pak,1989,1861749314083.45996
pak,1990,1945121600446.6897
pak,1991,2046467725900
pak,1992,2184784034700
pak,1993,2286025966700
pak,1994,2382087902700
pak,1995,2496379257700
pak,1996,2620992725300
pak,1997,2715634187100
pak,1998,2760303366100
pak,1999,2898079894700
pak,2000,3018413000000
pak,2001,3172044000000
pak,2002,3283529000000
pak,2003,3471922000000
pak,2004,3695703000000
pak,2005,3996485000000
pak,2006,4324274000000
pak,2007,4565759000000
pak,2008,4791238000000
pak,2009,4855033000000
pak,2010,5010697700000
pak,2011,5208136000000
pak,2012,5437145000000
pak,2013,5716248000000
pak,2014,5971163000000
pak,2015,6231579000000
pak,2016,6588200000000
pak,2017,7014467000000
pak,2018,7459758000000
pak,2019,7742479000000
pak,2020,7699891000000
pan,1970,2776479110.46284
pan,1971,3027534106.68065
pan,1972,3235319292.15365
pan,1973,3403440484.44391
pan,1974,3659002752.61431
pan,1975,3702723342.09551
pan,1976,3710385652.87377
pan,1977,3846505265.84181
pan,1978,4186804246.72079
pan,1979,4416224337.5662
pan,1980,5169840104.95602
pan,1981,5706655112.14504
pan,1982,6057855970.08367
pan,1983,5842021296.85233
pan,1984,5969698060.14618
pan,1985,6206812314.18913
pan,1986,6390995990.87495
pan,1987,6196977235.46995
pan,1988,5547863792.40267
pan,1989,5653188197.77317
pan,1990,6073055552.8551
pan,1991,6662264600
pan,1992,7206411200
pan,1993,7376647000
pan,1994,7556002700
pan,1995,7681891400
pan,1996,8024517500
pan,1997,8612801000
pan,1998,9285989600
pan,1999,9504379700
pan,2000,9980007600
pan,2001,10251685500
pan,2002,10473781500
pan,2003,10831716400
pan,2004,11763803900
pan,2005,12744323400
pan,2006,13915758300
pan,2007,15641600000
pan,2008,17004800000
pan,2009,17318300000
pan,2010,18245800000
pan,2011,20162200000
pan,2012,21579800000
pan,2013,22382200000
pan,2014,23091600000
pan,2015,24032700000
pan,2016,25080100000
pan,2017,26423600000
pan,2018,27571100000
pan,2019,28510500000
pan,2020,25161800000
per,1994,89710000000
per,1995,96932000000
per,1996,99892000000
per,1997,105582000000
per,1998,104568000000
per,1999,105614000000
per,2000,108315000000
per,2001,107578000000
per,2002,111602000000
per,2003,116822000000
per,2004,121494000000
per,2005,127320000000
per,2006,138460000000
per,2007,151231000000
per,2008,163832000000
per,2009,169582000000
per,2010,184162000000
per,2011,198320000000
per,2012,213320000000
per,2013,225771000000
per,2014,236358000000
per,2015,247583000000
per,2016,257654000000
per,2017,265358000000
per,2018,276285000000
per,2019,286850000000
per,2020,254868000000
phl,1960,718007575094.5
phl,1961,755835625839.10303
phl,1962,797830735263.151
phl,1963,839020542503.98096
phl,1964,877334106155.06702
phl,1965,912577368698.35596
phl,1966,952166519322.151
phl,1967,998813995654.44482
phl,1968,1043332606340.35999
phl,1969,1096801824011.81006
phl,1970,1143559537727.77002
phl,1971,1198182550892.6499
phl,1972,1247406384934.79004
phl,1973,1322946460826.04004
phl,1974,1385726811818.86011
phl,1975,1455780133383.17993
phl,1976,1543550299145.97998
phl,1977,1613004427458.08008
phl,1978,1703682479902.62988
phl,1979,1794625974833.5
phl,1980,1902562301850.20972
phl,1981,1941549963974.06006
phl,1982,2067208749236.09009
phl,1983,2170523969489.45996
phl,1984,2038610023714.45996
phl,1985,1999830099701.20972
phl,1986,2084687441893.72949
phl,1987,2191696635770.04004
phl,1988,2342877753621.43018
phl,1989,2501724889301.74023
phl,1990,2616762948785.77979
phl,1991,2624349977184.66943
phl,1992,2651295210622.52979
phl,1993,2717758169651.2002
phl,1994,2830637075672.93994
phl,1995,2965482279052.91992
phl,1996,3150666693322.4502
phl,1997,3317791981217
phl,1998,3412728039377.58984
phl,1999,3568568596578.37012
phl,2000,3688046244643.32959
phl,2001,3830053470400.72021
phl,2002,3974520639199.87061
phl,2003,4185435787886.2998
phl,2004,4532562356355.16992
phl,2005,4771970633589.25
phl,2006,5078027475269.05957
phl,2007,5468817760840.5
phl,2008,5686952129157.13965
phl,2009,5881773901587.59961
phl,2010,6326036939284.50977
phl,2011,6652995990549.33008
phl,2012,7144044921843.36914
phl,2013,7684933195281.98047
phl,2014,8201168559007.23047
phl,2015,8809173735735.7207
phl,2016,9529249159803.05859
phl,2017,10230262208913.90039
phl,2018,10920048472266.09961
phl,2019,11711026767278.40039
phl,2020,10634575023272.59961
plw,2000,162890040.69282
plw,2001,167079176.34504
plw,2002,166825633.99261
plw,2003,173193885.13908
plw,2004,182160869.90892
plw,2005,186635957.85302
plw,2006,189879468.09792
plw,2007,196855053.32717
plw,2008,185615044.76026
plw,2009,180563522.89304
plw,2010,179970078.78431
plw,2011,189427540.68133
plw,2012,192616396.8979
plw,2013,191754312.63886
plw,2014,202540280.09747
plw,2015,220567855.98401
plw,2016,219000000
plw,2017,213400000
plw,2018,217100000
plw,2019,213000000
plw,2020,182100000
png,2006,15042879641.2377
png,2007,17056214525.1536
png,2008,17307947653.7442
png,2009,17752121283.6847
png,2010,19958490186.6382
png,2011,21812119731.1122
png,2012,23111408440.6195
png,2013,24098754700.9691
png,2014,24319027263.9177
png,2015,23763377669.473
png,2016,24298706932.6458
png,2017,24637287174.0542
png,2018,25881644547.4954
png,2019,26518049889.6717
pol,1995,429594000000
pol,1996,468327000000
pol,1997,511559000000
pol,1998,546117000000
pol,1999,582720000000
pol,2000,624853000000
pol,2001,637394000000
pol,2002,659968000000
pol,2003,676434000000
pol,2004,704829000000
pol,2005,727468000000
pol,2006,766616000000
pol,2007,815794000000
pol,2008,846834000000
pol,2009,869860000000
pol,2010,887434000000
pol,2011,911297000000
pol,2012,931392000000
pol,2013,949437000000
pol,2014,971344000000
pol,2015,1012640000000
pol,2016,1054339000000
pol,2017,1113408000000
pol,2018,1169961000000
pol,2019,1240706000000
pol,2020,1218285000000
prt,1995,86917044000
prt,1996,88135967000
prt,1997,91714534000
prt,1998,95676418000
prt,1999,99283286000
prt,2000,103155972000
prt,2001,105678307000
prt,2002,107350130000
prt,2003,107013743000
prt,2004,108983675000
prt,2005,110984787000
prt,2006,113216144000
prt,2007,116983078000
prt,2008,119021439000
prt,2009,118286490000
prt,2010,120185562000
prt,2011,119174892000
prt,2012,116138960000
prt,2013,115848904000
prt,2014,116281096000
prt,2015,117764281000
prt,2016,119946929000
prt,2017,123631728000
prt,2018,126500404000
prt,2019,130326813000
prt,2020,120128937000
pry,1962,8085236690571.50879
pry,1963,8505551019695.44922
pry,1964,8946239877072.48047
pry,1965,9442038181746.42969
pry,1966,9524935463561.49023
pry,1967,10111027556977.90039
pry,1968,10797320065063
pry,1969,11351140856807
pry,1970,12216516551881.69922
pry,1971,12936693490776.5
pry,1972,13530042083511
pry,1973,14581086010182.40039
pry,1974,15713964218788.59961
pry,1975,17176604950906.19922
pry,1976,18716359472071.30078
pry,1977,20073990483555.10156
pry,1978,21918160176788.5
pry,1979,24352623583711.60156
pry,1980,26727279492271.80078
pry,1981,29353439886272.69531
pry,1982,28897263401471.69531
pry,1983,28602188996456.30078
pry,1984,29432304054042.19922
pry,1985,30593583561648.80078
pry,1986,32055551715311.80078
pry,1987,33359970209791.10156
pry,1988,34454915814986.69531
pry,1989,37187793901644.89844
pry,1990,38417683559045.50781
pry,1991,39944460521300
pry,1992,40741351805500
pry,1993,42290176701000
pry,1994,44377671716300
pry,1995,46389379806000
pry,1996,47703947857100
pry,1997,49816327039400
pry,1998,50214412704700
pry,1999,49593001110500
pry,2000,48850446588600
pry,2001,48652787086500
pry,2002,48815378899700
pry,2003,50029501859400
pry,2004,52402811150700
pry,2005,54609908031500
pry,2006,57969592202700
pry,2007,61742646114400
pry,2008,64662257434100
pry,2009,66757335949000
pry,2010,72421803103400
pry,2011,74758711792700
pry,2012,77800890176200
pry,2013,80940727802300
pry,2014,84889813681800
pry,2015,87989092178000
pry,2016,90464274308500
pry,2017,95189639937600
pry,2018,99457975232100
pry,2019,101897560702500
pry,2020,98531688000000
pse,1994,2991413168.46
pse,1995,3046283140.89
pse,1996,2923153258.84
pse,1997,3514073386.13
pse,1998,3915904865.44
pse,1999,4043028604.23
pse,2000,4015886027.02
pse,2001,3929272467.35
pse,2002,3711613630.92
pse,2003,4016110074.44
pse,2004,4597100000
pse,2005,5154300000
pse,2006,5253100000
pse,2007,5584600000
pse,2008,5481900000
pse,2009,5849400000
pse,2010,6227200000
pse,2011,7141500000
pse,2012,7620400000
pse,2013,7981200000
pse,2014,8216200000
pse,2015,8618600000
pse,2016,9294500000
pse,2017,9085700000
pse,2018,9249000000
pse,2019,9429500000
pse,2020,8472500000
qat,2011,187178432700
qat,2012,203796541400
qat,2013,227136244400
qat,2014,250672697200
qat,2015,270145749000
qat,2016,276126942700
qat,2017,281584160700
qat,2018,287572603000
qat,2019,296542067492.85999
qat,2020,287824390388.85797
rou,1995,101376100000
rou,1996,108209400000
rou,1997,102480900000
rou,1998,99713000000
rou,1999,102357100000
rou,2000,109221300000
rou,2001,107695500000
rou,2002,115716000000
rou,2003,113401500000
rou,2004,125313200000
rou,2005,137488900000
rou,2006,148230400000
rou,2007,168770000000
rou,2008,170435200000
rou,2009,161720900000
rou,2010,154576800000
rou,2011,155819100000
rou,2012,223686500000
rou,2013,206738400000
rou,2014,216392200000
rou,2015,227383900000
rou,2016,240327600000
rou,2017,259948100000
rou,2018,274147900000
rou,2019,292250800000
rou,2020,288187300000
rus,1990,37336775569429.89844
rus,1991,36376345494000
rus,1992,33309804240700
rus,1993,26821209306000
rus,1994,26154735410300
rus,1995,23506385582500
rus,1996,23356818657500
rus,1997,23734397547300
rus,1998,22886671853600
rus,1999,23401325061000
rus,2000,25061348186600
rus,2001,25955558506900
rus,2002,27393470781000
rus,2003,29460880254200
rus,2004,30952775468500
rus,2005,33437678928700
rus,2006,37077167530200
rus,2007,42127649296600
rus,2008,45126994198800
rus,2009,42748462873000
rus,2010,44400646754100
rus,2011,46066914947100
rus,2012,48211343062600
rus,2013,49309315598500
rus,2014,50045552666400
rus,2015,49018177898000
rus,2016,48811729314900
rus,2017,49733300083000
rus,2018,51116493508600
rus,2019,52211366452500
rus,2020,51087451354200
rwa,1965,222974191183.21399
rwa,1966,257431875287.134
rwa,1967,295018355734.80402
rwa,1968,335715985813.86401
rwa,1969,418246609001.86603
rwa,1970,440549561457.78998
rwa,1971,435560015087.83398
rwa,1972,563692459236.43604
rwa,1973,462925331254.284
rwa,1974,395196665502.09894
rwa,1975,390640822257.95203
rwa,1976,472889025827.97803
rwa,1977,470422116926.31598
rwa,1978,567576611281.34497
rwa,1979,595259388856.35999
rwa,1980,657221044716.58606
rwa,1981,807783044355.1571
rwa,1982,729431045259.59302
rwa,1983,728126302275.02893
rwa,1984,731195214869.17297
rwa,1985,777966433229.85791
rwa,1986,846907057147.39014
rwa,1987,882622318300.63391
rwa,1988,964701897575.96484
rwa,1989,984452567460.521
rwa,1990,935165403483.65405
rwa,1991,967757138800
rwa,1992,991463195400
rwa,1993,1013983952800
rwa,1994,434781004400
rwa,1995,596190150600
rwa,1996,614951632200
rwa,1997,765521978500
rwa,1998,815798510800
rwa,1999,815633000000
rwa,2000,919734000000
rwa,2001,971412000000
rwa,2002,1067159000000
rwa,2003,1153543000000
rwa,2004,1249313000000
rwa,2005,1399533000000
rwa,2006,1558478000000
rwa,2007,1740278000000
rwa,2008,1958307000000
rwa,2009,2070425000000
rwa,2010,2221279000000
rwa,2011,2345700000000
rwa,2012,2610615000000
rwa,2013,2755141000000
rwa,2014,2951181000000
rwa,2015,3250977000000
rwa,2016,3487064000000
rwa,2017,3683728000000
rwa,2018,4042556000000
rwa,2019,4376858000000
rwa,2020,4135700000000
sau,1970,84128398698.16769
sau,1971,91535815970.2845
sau,1972,102979322102.33701
sau,1973,121122507441.32201
sau,1974,164117428073.867
sau,1975,198954394570.97696
sau,1976,203530097479.92801
sau,1977,218021695496.65399
sau,1978,236491961038.77701
sau,1979,249467588324.677
sau,1980,269693951826
sau,1981,296242699613.33301
sau,1982,319870959380.27698
sau,1983,332008793643.87799
sau,1984,330528639951.591
sau,1985,331448795896.10199
sau,1986,313807499451.70398
sau,1987,309807192117.14203
sau,1988,311979480791.19293
sau,1989,316881689800.50598
sau,1990,322894842004.06201
sau,1991,328204526200
sau,1992,346832306600
sau,1993,351620099900
sau,1994,353412617300
sau,1995,350574198800
sau,1996,357464781600
sau,1997,377657585200
sau,1998,387834483100
sau,1999,400332364300
sau,2000,413480081600
sau,2001,427392437400
sau,2002,441569808400
sau,2003,455668829400
sau,2004,495512411900
sau,2005,532522069000
sau,2006,574812491600
sau,2007,620562072900
sau,2008,670928950300
sau,2009,716901854400
sau,2010,776945129400
sau,2011,832724732300
sau,2012,882387604000
sau,2013,940082463200
sau,2014,981626850100
sau,2015,1009859817700
sau,2016,1017851126800
sau,2017,1036884932200
sau,2018,1063290360600
sau,2019,1109909489000
sau,2020,1089826559000
sdn,1965,1472537395.07472
sdn,1966,1564583123.34694
sdn,1967,1593876998.52056
sdn,1968,1633871493.54841
sdn,1969,1562258992.00564
sdn,1970,1554947593.9648
sdn,1971,1571652390.27489
sdn,1972,1513645775.05747
sdn,1973,1525314817.06873
sdn,1974,1714829212.64468
sdn,1975,2135208310.30319
sdn,1976,2620518236.48727
sdn,1977,2813276493.37325
sdn,1978,2689225573.85342
sdn,1979,2714307063.26546
sdn,1980,2888569244.61962
sdn,1981,2934035268.57279
sdn,1982,2962699725.60632
sdn,1983,3165577876.39474
sdn,1984,3137688095.71013
sdn,1985,3031261702.46913
sdn,1986,3158411736.56272
sdn,1987,3737219666.22378
sdn,1988,3775180648.62251
sdn,1989,3975153942.11784
sdn,1990,4158761034.14197
sdn,1991,4487627153.35333
sdn,1992,4420227037.57215
sdn,1993,4642376247.12484
sdn,1994,4991675286.18211
sdn,1995,5291101965.12747
sdn,1996,4603252380.69937
sdn,1997,4771967744.36645
sdn,1998,4955298538.91026
sdn,1999,5107061042.0726
sdn,2000,5079442955.61522
sdn,2001,5416932400
sdn,2002,5590605000
sdn,2003,6194372900
sdn,2004,6991497400
sdn,2005,7629403800
sdn,2006,8081894800
sdn,2007,9374993400
sdn,2008,9995026100
sdn,2009,9513894000
sdn,2010,9950153700
sdn,2011,9561018000
sdn,2012,7416036900
sdn,2013,7537529200
sdn,2014,7908342300
sdn,2015,8066924800
sdn,2016,8500966300
sdn,2017,8547287500
sdn,2018,8209152000
sdn,2019,7895635400
sdn,2020,7655439500
sen,1980,1676976971506.91992
sen,1981,1733472895789.34009
sen,1982,1806241829240.83008
sen,1983,1815227560996.70972
sen,1984,1835673148886.8999
sen,1985,1836748245650
sen,1986,1895637585404.6897
sen,1987,1975224273408.59009
sen,1988,2044395112428.65991
sen,1989,2108276150477.84009
sen,1990,2130701860480.73999
sen,1991,2154470788100
sen,1992,2179491867400
sen,1993,2179258326400
sen,1994,2200507956400
sen,1995,2281753833000
sen,1996,2336697337300
sen,1997,2443767283400
sen,1998,2593187992100
sen,1999,2756417383300
sen,2000,2869935485300
sen,2001,2915755412800
sen,2002,3046993254300
sen,2003,3203811947500
sen,2004,3394421022300
sen,2005,3545590996000
sen,2006,3753406774600
sen,2007,3989189699800
sen,2008,4116317933100
sen,2009,4152850548100
sen,2010,4303495692500
sen,2011,4491682853000
sen,2012,4725909763700
sen,2013,4838375403900
sen,2014,5240255000000
sen,2015,5415792000000
sen,2016,5825115315300
sen,2017,6162643951700
sen,2018,6495639644800
sen,2019,6791497993900
sen,2020,6781227012500
sle,2001,1456293555300
sle,2002,1743488602100
sle,2003,1846387756700
sle,2004,1918175753000
sle,2005,1963465761100
sle,2006,1986740501200
sle,2007,2032041201300
sle,2008,2197522104000
sle,2009,2287069035400
sle,2010,2439798884100
sle,2011,2621685508600
sle,2012,2781444254000
sle,2013,2952355243600
sle,2014,3005548101500
sle,2015,3052478854800
sle,2016,3178790461600
sle,2017,3443390000000
sle,2018,3584458000000
sle,2019,3715859000000
sle,2020,3508573000000
slv,1965,4519335914.74822
slv,1966,4774454246.44154
slv,1967,5007719084.47308
slv,1968,5230239809.79594
slv,1969,5448155628.22594
slv,1970,5518138956.30308
slv,1971,5720888963.5749
slv,1972,6111770782.16643
slv,1973,6507074586.36802
slv,1974,6833784345.32782
slv,1975,7032149123.54246
slv,1976,7625488332.78546
slv,1977,8019184612.11888
slv,1978,8314794307.07827
slv,1979,8091835374.72632
slv,1980,7381333791.6365
slv,1981,6744651714.67208
slv,1982,6351869180.27088
slv,1983,6461868908.03211
slv,1984,6593648903.5099
slv,1985,6713953962.62957
slv,1986,6783352631.78717
slv,1987,6926169069.43341
slv,1988,7048630417.26963
slv,1989,7089085311.14337
slv,1990,7488860492.573
slv,1991,7694574000
slv,1992,8036922900
slv,1993,8324899600
slv,1994,8741446300
slv,1995,9219659200
slv,1996,9287845600
slv,1997,9582429900
slv,1998,9823899800
slv,1999,10050437300
slv,2000,10302706700
slv,2001,10321460600
slv,2002,10471978900
slv,2003,10671388600
slv,2004,10920618200
slv,2005,11274730000
slv,2006,11738480000
slv,2007,11813760000
slv,2008,11826430000
slv,2009,11765620000
slv,2010,11918190000
slv,2011,12417870000
slv,2012,12860930000
slv,2013,13239820000
slv,2014,13426080000
slv,2015,13839610000
slv,2016,14256640000
slv,2017,14535810000
slv,2018,15018960000
slv,2019,15416170000
slv,2020,14272330000
srb,1995,1112940900000
srb,1996,1145561000000
srb,1997,1197790000000
srb,1998,1246424900000
srb,1999,1160778700000
srb,2000,1234545600000
srb,2001,1281743100000
srb,2002,1345158100000
srb,2003,1432850900000
srb,2004,1520729300000
srb,2005,1667924700000
srb,2006,1760219500000
srb,2007,1901255300000
srb,2008,2026685400000
srb,2009,2056990400000
srb,2010,2100217900000
srb,2011,2112851000000
srb,2012,2133321000000
srb,2013,2183175200000
srb,2014,2183491500000
srb,2015,2194906000000
srb,2016,2249452000000
srb,2017,2326801800000
srb,2018,2416005100000
srb,2019,2521307200000
