geo,time,bm_gsr_nfsv_cd
ken,1978,428365350.46069
ken,1979,376573053.71783
ken,1980,501604575.42368
ken,1981,503011974.4383
ken,1982,398358408.14409
ken,1983,341508793.78304
ken,1984,376997857.98197
ken,1985,359539803.66051
ken,1986,415204441.09556
ken,1987,504725406.79115
ken,1988,530002084.84766
ken,1989,603136230.6254
ken,1990,699679828.00028
ken,1991,632724457.00381
ken,1992,578393283.01457
ken,1993,973272763.79266
ken,1994,1167899927.52126
ken,1995,1111247560.01479
ken,1996,938792877.04427
ken,1997,1287265610.17937
ken,1998,1442800915.07404
ken,1999,1485407689.35624
ken,2000,741066184.2618
ken,2001,833233201.37407
ken,2002,725738409.25844
ken,2003,706112173.6794
ken,2004,955234905.24401
ken,2005,1152258436.13396
ken,2006,1418941264.33702
ken,2007,1690347511.76034
ken,2008,1923539530.90554
ken,2009,1840467566.6067
ken,2010,2089118881.16201
ken,2011,2139078987.37028
ken,2012,2388622737.48965
ken,2013,2206846421.7982
ken,2014,3349522135.97202
ken,2015,3320611633.88686
ken,2016,2732441318.64626
ken,2017,3091972148.93152
ken,2018,3881144035.40991
ken,2019,3854789279.83509
ken,2020,3372607114.31404
kgz,1993,50738000
kgz,1994,71109000
kgz,1995,195113000
kgz,1996,249018000
kgz,1997,171183000
kgz,1998,175654713.83639
kgz,1999,155106292.97345
kgz,2000,148175569.27798
kgz,2001,124750341.73745
kgz,2002,146929126.19772
kgz,2003,159584724.683
kgz,2004,222648590.12351
kgz,2005,290258406.4475
kgz,2006,459689557.168
kgz,2007,604491501.31
kgz,2008,909834347.44996
kgz,2009,746381673.90158
kgz,2010,801308805.57003
kgz,2011,963864864.76
kgz,2012,1323134548.94
kgz,2013,1109249197
kgz,2014,1246829415.08569
kgz,2015,1055704845.2974
kgz,2016,1044531795
kgz,2017,915763802
kgz,2018,962935554
kgz,2019,1020827594
kgz,2020,604098008
khm,1992,63600000
khm,1993,120514000
khm,1994,139600000
khm,1995,187900000
khm,1996,214800000
khm,1997,188000000
khm,1998,220502865.04264
khm,1999,291682807.06268
khm,2000,327523783.82465
khm,2001,347283783.82584
khm,2002,375517776.12273
khm,2003,433887504.29633
khm,2004,514417926.27702
khm,2005,641804793.27258
khm,2006,803970336.80779
khm,2007,816862164.64689
khm,2008,900212028.69405
khm,2009,842548637.98487
khm,2010,1018379301.31246
khm,2011,1387878222.77222
khm,2012,1591813609.24876
khm,2013,1790581753.14851
khm,2014,2083756009.89954
khm,2015,2242395055.1761
khm,2016,2430495632.6102
khm,2017,2745056645.67411
khm,2018,3056262446.86969
khm,2019,3273939807.61947
khm,2020,2024672455.87118
khm,2021,2104051065.82273
kir,1979,5972228.52927
kir,1980,9025962.03375
kir,1981,11520147.1034
kir,1982,10518704.69187
kir,1983,8717900.2151
kir,1984,8541321.89358
kir,1985,11186574.43848
kir,1986,11221450.46141
kir,1987,13330252.48918
kir,1988,14972165.97543
kir,1989,16539660.86684
kir,1990,19398049.00642
kir,1991,17914621.61483
kir,1992,19491816.90329
kir,1993,19655097.37787
kir,1994,18033255.32611
kir,2006,33671226.18461
kir,2007,43190311.49568
kir,2008,47511806.87374
kir,2009,50182870.17529
kir,2010,52165985.42876
kir,2011,68611706.41087
kir,2012,68482311.32564
kir,2013,68855688.5174
kir,2014,79244290.30703
kir,2015,82485220.34266
kir,2016,88484837.03568
kir,2017,81472455.08813
kir,2018,69954550.87276
kir,2019,70697102.52696
kir,2020,40787112.84102
kna,1980,5837037.03704
kna,1981,7192592.59259
kna,1982,12637037.03704
kna,1983,10822222.22222
kna,1984,9170370.37037
kna,1985,10318518.51852
kna,1986,17174074.07407
kna,1987,21396296.2963
kna,1988,24900000
kna,1989,29218518.51852
kna,1990,34925925.92593
kna,1991,34922222.22222
kna,1992,40974074.07407
kna,1993,46214814.81481
kna,1994,44862962.96296
kna,1995,55066666.66667
kna,1996,61351851.85185
kna,1997,65203703.7037
kna,1998,62025925.92593
kna,1999,70066666.66667
kna,2000,76066666.66667
kna,2001,75216296.2963
kna,2002,78696725.18519
kna,2003,80165982.22222
kna,2004,80830557.40741
kna,2005,94916332.22222
kna,2006,101115767.03704
kna,2007,103366280
kna,2008,125089981.85185
kna,2009,100451979.62963
kna,2010,111373461.11111
kna,2011,115343824.07407
kna,2012,119578717.77778
kna,2013,126051258.14815
kna,2014,212672939.00702
kna,2015,216032654.36348
kna,2016,221150379.60004
kna,2017,209827974.47076
kna,2018,226403100.13115
kna,2019,252572642.81862
kna,2020,141716367.21783
kor,1976,1191000000
kor,1977,2025000000
kor,1978,3195000000
kor,1979,3503000000
kor,1980,3739900000
kor,1981,4110000000
kor,1982,3990000000
kor,1983,3991500000
kor,1984,4037500000
kor,1985,3618500000
kor,1986,4094100000
kor,1987,4792200000
kor,1988,6179700000
kor,1989,8534400000
kor,1990,10291200000
kor,1991,12210500000
kor,1992,13604300000
kor,1993,15097900000
kor,1994,18610800000
kor,1995,25819300000
kor,1996,29602000000
kor,1997,29497800000
kor,1998,24549300000
kor,1999,27184500000
kor,2000,33402100000
kor,2001,33042900000
kor,2002,36849400000
kor,2003,40605600000
kor,2004,50335000000
kor,2005,59521900000
kor,2006,70052200000
kor,2007,84452500000
kor,2008,97356100000
kor,2009,81879000000
kor,2010,96921500000
kor,2011,102616200000
kor,2012,108191800000
kor,2013,109653000000
kor,2014,115192400000
kor,2015,112124400000
kor,2016,112147500000
kor,2017,126435400000
kor,2018,133046900000
kor,2019,130684200000
kor,2020,104265800000
kor,2021,124295700000
kos,2004,334532414.75456
kos,2005,341854917.3552
kos,2006,366936285.69089
kos,2007,385366641.22016
kos,2008,407677459.51409
kos,2009,412617464.61734
kos,2010,526470694.37032
kos,2011,592990386.51502
kos,2012,505727947.12578
kos,2013,472339065.12969
kos,2014,619047521.91168
kos,2015,548450133.1581
kos,2016,545064283.93482
kos,2017,605414498.65732
kos,2018,829711254.85333
kos,2019,837103622.30487
kos,2020,692661842.40233
kwt,1975,758536119.85285
kwt,1976,974734153.14464
kwt,1977,1406307801.3662
kwt,1978,1854189793.97294
kwt,1979,2265111531.46848
kwt,1980,3066991957.564
kwt,1981,2905461321.15557
kwt,1982,3490662056.99213
kwt,1983,3619500715.7331
kwt,1984,3705306019.10462
kwt,1985,4086406382.44319
kwt,1986,3861048150.64886
kwt,1987,4076605006.22167
kwt,1988,4203860347.97427
kwt,1989,4118736478.30444
kwt,1990,3359276143.59259
kwt,1991,5090256600
kwt,1992,4590368184.36046
kwt,1993,4538849570.59833
kwt,1994,4500281545.49572
kwt,1995,5360402805.3322
kwt,1996,5072333212.82539
kwt,1997,5129408194.36475
kwt,1998,5546082756.66367
kwt,1999,5171564225.98998
kwt,2000,4920919995.25132
kwt,2001,5354738083.4633
kwt,2002,5838488949.65992
kwt,2003,6615180489.77958
kwt,2004,7495079742.11062
kwt,2005,8714726027.39726
kwt,2006,10638362946.5164
kwt,2007,13343820346.6139
kwt,2008,15777352861.1998
kwt,2009,13742570827.0803
kwt,2010,15784903368.2175
kwt,2011,19013151372.2011
kwt,2012,21097204163.7387
kwt,2013,21004020353.6027
kwt,2014,23786773434.1898
kwt,2015,23796426825.9908
kwt,2016,26347954128.17509
kwt,2017,28199967083.8984
kwt,2018,36835282618.7296
kwt,2019,30217644896.2768
kwt,2020,19179365208.8883
lao,1984,57500000
lao,1985,42900000
lao,1986,33800000
lao,1987,38100000
lao,1988,26700000
lao,1989,25800000
lao,1990,26400000
lao,1991,47600000
lao,1992,71300000
lao,1993,75900000
lao,1994,152100000
lao,1995,121600000
lao,1996,126000000
lao,1997,209100000
lao,1998,179300000
lao,1999,103600000
lao,2000,43050000
lao,2001,30088747.34
lao,2002,28770913.92999
lao,2003,28369829.8069
lao,2004,31383416.91966
lao,2005,38967442.06307
lao,2006,37439479.79385
lao,2007,43841213.18047
lao,2008,107907640.027
lao,2009,135629072.9993
lao,2010,263120607.23794
lao,2011,330711322.31092
lao,2012,738617641.66056
lao,2013,1057145947.26013
lao,2014,1150081999.69562
lao,2015,1078484544.50097
lao,2016,1022421805.11362
lao,2017,1116354346.97826
lao,2018,1249379393.06183
lao,2019,1246250508.4236
lao,2020,445476747.08122
lbn,2002,3353563539.40303
lbn,2003,6484884944.96407
lbn,2004,8228631900.23686
lbn,2005,7890186040.07087
lbn,2006,8730543631.84306
lbn,2007,9983184004.78
lbn,2008,13458741688.67
lbn,2009,14042727950.4664
lbn,2010,13033968320.8621
lbn,2011,12149212754.3331
lbn,2012,11501658668.6628
lbn,2013,12912726541.611
lbn,2014,13213351356.8124
lbn,2015,13690639446.877
lbn,2016,13280068523.979
lbn,2017,13855776573.9942
lbn,2018,14327871397.9486
lbn,2019,13157180376.6915
lbn,2020,4797928374.29158
lbr,1979,1483675.43427
lbr,1980,1565503.68754
lbr,1981,1264031.1755
lbr,1982,1981105.07914
lbr,1983,2340718.71851
lbr,1984,1991871.95341
lbr,1985,1727006.81726
lbr,1986,1733466.94252
lbr,1987,1597804.31223
lbr,2004,779783760.48992
lbr,2005,855485070.28446
lbr,2006,1274644487.82644
lbr,2007,1248821646.9394
lbr,2008,1411138822.46811
lbr,2009,1145165378.015
lbr,2010,352587070.5251
lbr,2011,448980619.90953
lbr,2012,558430473.78755
lbr,2013,635357793.35584
lbr,2014,672489966.23057
lbr,2015,295207318.40638
lbr,2016,222673572.28336
lbr,2017,234307567.53983
lbr,2018,204343552.1697
lbr,2019,309962420.32529
lby,1977,1301127175.05135
lby,1978,1448399098.29185
lby,1979,1953041881.13886
lby,1980,2302983533.40765
lby,1981,2757288219.9051
lby,1982,2265134966.59428
lby,1983,2315126014.88116
lby,1984,2202308373.43625
lby,1985,1774682235.951
lby,1986,1045670225.74754
lby,1987,1425451746.76763
lby,1988,1636652627.0916
lby,1989,1480966446.50023
lby,1990,1385351695.93146
lby,1991,2695844891.17016
lby,1992,1205810533.08788
lby,1993,1173899343.40054
lby,1994,718492654.44786
lby,1995,574681121.99488
lby,1996,772436305.58219
lby,1997,747722578.33641
lby,1998,735283994.21964
lby,1999,988765313.45806
lby,2000,895000000
lby,2001,1034000000
lby,2002,1544000000
lby,2003,1597000000
lby,2004,1914000000
lby,2005,2349000000
lby,2006,2564000000
lby,2007,2624100000
lby,2008,4344200000
lby,2009,5063000000
lby,2010,6127400000
lby,2011,4386400000
lby,2012,6995900000
lby,2013,8471500000
lby,2014,7456100000
lby,2015,4658400000
lby,2016,2883000000
lby,2017,4558400000
lby,2018,5062600000
lby,2019,7315500000
lca,1976,6463528.71183
lca,1977,8396296.2963
lca,1978,12833333.33333
lca,1979,13407407.40741
lca,1980,22151851.85185
lca,1981,23625925.92593
lca,1982,27748148.14815
lca,1983,30018518.51852
lca,1984,38285185.18519
lca,1985,37974074.07407
lca,1986,43337037.03704
lca,1987,46522222.22222
lca,1988,59644444.44444
lca,1989,71318518.51852
lca,1990,81218518.51852
lca,1991,80551851.85185
lca,1992,89300000
lca,1993,89914814.81481
lca,1994,104159259.25926
lca,1995,126455555.55556
lca,1996,122437037.03704
lca,1997,121918518.51852
lca,1998,132181481.48148
lca,1999,145218518.51852
lca,2000,133488888.88889
lca,2001,130630370.37037
lca,2002,129062754.44444
lca,2003,145202184.81482
lca,2004,152283462.96296
lca,2005,176725610.37037
lca,2006,185707791.85185
lca,2007,205688834.07407
lca,2008,215459951.85185
lca,2009,189999532.96296
lca,2010,204432982.22222
lca,2011,202989120.74074
lca,2012,190068591.85185
lca,2013,187441570.74074
lca,2014,305883902.97595
lca,2015,334953858.82611
lca,2016,349402559.66747
lca,2017,381267204.58151
lca,2018,404415694.48174
lca,2019,441448560.93997
lca,2020,228642380.79248
lka,1975,117451180.9506
lka,1976,103423680.4679
lka,1977,113726226.9479
lka,1978,181512786.6501
lka,1979,232840961.0266
lka,1980,351428496.9624
lka,1981,359224181.9365
lka,1982,390597524.6941
lka,1983,407253380.539
lka,1984,383505425.9749
lka,1985,457126712.7729
lka,1986,499707541.6366
lka,1987,533221392.4857
lka,1988,547125471.97
lka,1989,565812705.301
lka,1990,639161901.3062
lka,1991,762494100.1008
lka,1992,823174514.159
lka,1993,874336004.4981
lka,1994,1052253739.3231
lka,1995,1199109660.8583
lka,1996,1204347043.1583
lka,1997,1302600713.9172
lka,1998,1361636753.5682
lka,1999,1413683664.8081
lka,2000,1621448087.0129
lka,2001,1749466000
lka,2002,1584300000
lka,2003,1679068000
lka,2004,1907861000
lka,2005,2088704090
lka,2006,2393610000
lka,2007,2601750000
lka,2008,3009920000
lka,2009,2522460000
lka,2010,3112655000
lka,2011,4011921000
lka,2012,2538410701.04222
lka,2013,3505234575.68757
lka,2014,3724867053.49902
lka,2015,4071880011.1377
lka,2016,4258879361.1777
lka,2017,4421432705.33187
lka,2018,4607860000
lka,2019,4624910000
lka,2020,2215960018.40483
lso,1975,19066737.16268
lso,1976,20929999.9818
lso,1977,24839999.9784
lso,1978,29899999.974
lso,1979,35272212.3275
lso,1980,50331666.59819
lso,1981,55151733.52711
lso,1982,327237447.82633
lso,1983,355944388.7827
lso,1984,311540429.05276
lso,1985,236941435.24748
lso,1986,258382131.43045
lso,1987,385489835.32219
lso,1988,362963007.19926
lso,1989,365459441.64119
lso,1990,413709915.9057
lso,1991,420802183.64438
lso,1992,457374117.39566
lso,1993,441520122.48229
lso,1994,465582350.09692
lso,1995,472403462.42609
lso,1996,402368911.04715
lso,1997,400329363.8025
lso,1998,304566822.91673
lso,1999,254288746.63862
lso,2000,249762550.68543
lso,2001,226108801.70755
lso,2002,226763231.31604
lso,2003,329514659.99931
lso,2004,373863312.24398
lso,2005,367615898.91511
lso,2006,377756149.37712
lso,2007,375723920.77594
lso,2008,403888815.34104
lso,2009,430338793.47011
lso,2010,446888235.09071
lso,2011,487835373.54637
lso,2012,451634783.56454
lso,2013,368610485.22543
lso,2014,329104586.72414
lso,2015,318547465.74775
lso,2016,388204424.6757
lso,2017,453555487.7402
lso,2018,493092280.38996
lso,2019,458556880.30242
lso,2020,390011211.98241
lso,2021,459193426.21457
ltu,1993,252872794.30925
ltu,1994,376470273.58732
ltu,1995,498130000
ltu,1996,676737500
ltu,1997,897770000
ltu,1998,871087500
ltu,1999,790875000
ltu,2000,662697500
ltu,2001,687425000
ltu,2002,922446101.39823
ltu,2003,1243773960.29416
ltu,2004,1678506929.2767
ltu,2005,2073172161.99516
ltu,2006,2572460386.21678
ltu,2007,3427239623.03215
ltu,2008,4244013940.38549
ltu,2009,3111190439.20419
ltu,2010,3045869635.63059
ltu,2011,3851915114.49107
ltu,2012,4371774797.10953
ltu,2013,5235950959.02148
ltu,2014,5543416880.51742
ltu,2015,4739029759.87736
ltu,2016,5138316349.21237
ltu,2017,6024344931.20984
ltu,2018,7077783684.70084
ltu,2019,7723166287.45916
ltu,2020,6689196730.18292
lux,1999,11838913684.3956
lux,2000,13580486485.5217
lux,2001,13711962619.2853
lux,2002,13403929641.348
lux,2003,16951791447.2663
lux,2004,22819098221.917
lux,2005,27369188903.4435
lux,2006,34200298941.1656
lux,2007,41854626917.8526
lux,2008,42017599698.8969
lux,2009,36345421545.96
lux,2010,43147955473.1235
lux,2011,49925577010.6108
lux,2012,54275967143.0274
lux,2013,63276810940.9196
lux,2014,72151308434.44478
lux,2015,67668509145.0338
lux,2016,68954989043.8931
lux,2017,77580748823.0903
lux,2018,87260345940.29311
lux,2019,92062195573.62627
lux,2020,96899368097.6678
lux,2021,110434833312.327
lva,1992,156408660
lva,1993,204778000
lva,1994,296655000
lva,1995,245986000
lva,1996,745923000
lva,1997,665895000
lva,1998,823303000
lva,1999,709300000
lva,2000,574228604.77766
lva,2001,568953364.51259
lva,2002,617002480.73477
lva,2003,901323925.012
lva,2004,1174393503.49928
lva,2005,1602179809.22346
lva,2006,2045203400.39269
lva,2007,2814692742.67757
lva,2008,3321250906.3004
lva,2009,2404740341.09654
lva,2010,2319153726.69553
lva,2011,2777579444.8796
lva,2012,2758851795.65757
lva,2013,2835736596.57935
lva,2014,2825892685.18102
lva,2015,2603834100.48919
lva,2016,2741817622.08345
lva,2017,3078380324.32825
lva,2018,3559844831.07144
lva,2019,3525998057.81927
lva,2020,2906382348.81053
lva,2021,3613963680.66378
mac,2002,1072834413.62827
mac,2003,1127960865.14076
mac,2004,1235623935.37907
mac,2005,1504209008.27904
mac,2006,1671010512.03877
mac,2007,2262649396.15625
mac,2008,2563671876.69831
mac,2009,2069477567.15797
mac,2010,2532556072.66829
mac,2011,3174478286.40571
mac,2012,3810105411.20891
mac,2013,3646653367.48272
mac,2014,3937845935.21903
mac,2015,4087125169.81815
mac,2016,4175946133.07704
mac,2017,4897188195.6531
mac,2018,5496273942.3646
mac,2019,5167200757.454
mac,2020,3271244117.42501
mar,1975,709852076.62615
mar,1976,1191814337.90704
mar,1977,1276014223.0418
mar,1978,1322478677.83872
mar,1979,1472549141.09501
mar,1980,1436332749.79728
mar,1981,1435146062.91406
mar,1982,1333051636.6713
mar,1983,875645742.57051
mar,1984,780694098.96338
mar,1985,828985987.83856
mar,1986,1156285439.4647
mar,1987,1140895238.494
mar,1988,1106326477.16268
mar,1989,1204225017.48512
mar,1990,1445018153.21495
mar,1991,1426741935.66912
mar,1992,1570648434.18298
mar,1993,1593339433.94114
mar,1994,1729706939.7455
mar,1995,1889760460.362
mar,1996,1782264949.27695
mar,1997,1724133105.11901
mar,1998,1962847124.39998
mar,1999,2002770349.39092
mar,2000,1892281994.6608
mar,2001,2118486504.65917
mar,2002,2413338676.8698
mar,2003,2861388505.67028
mar,2004,3451371593.35776
mar,2005,3845368499.93723
mar,2006,4472851167.85104
mar,2007,5416082419.46825
mar,2008,6678068155.57905
mar,2009,6898366718.9667
mar,2010,7371474421.00459
mar,2011,8574414965.23704
mar,2012,8136421399.14619
mar,2013,7571208140.60501
mar,2014,8871785473.73945
mar,2015,7913005207.13606
mar,2016,8449440404.7713
mar,2017,9816686342.56846
mar,2018,10512614578.9596
mar,2019,9631489438.60778
mar,2020,7088165789.6802
mda,1994,78970000
mda,1995,196320000
mda,1996,166410000
mda,1997,191340000
mda,1998,198490000
mda,1999,178170000
mda,2000,202870000
mda,2001,209700000
mda,2002,257450000
mda,2003,294830000
mda,2004,356420000
mda,2005,425660000
mda,2006,491260000
mda,2007,656280000
mda,2008,839210000
mda,2009,720770000
mda,2010,716440000
mda,2011,839090000
mda,2012,912270000
mda,2013,990490000
mda,2014,1015070000
mda,2015,849210000
mda,2016,844930000
mda,2017,949070000
mda,2018,1121450944.00102
mda,2019,1192724072.75081
mda,2020,895308905.54723
mdg,1974,107393424.48965
mdg,1975,148055114.3405
mdg,1976,131659572.54802
mdg,1977,136356929.54768
mdg,1978,168841816.07156
mdg,1979,266546530.11313
mdg,1980,310632280.88124
mdg,1981,224045584.42599
mdg,1982,200065287.37881
mdg,1983,172238688.65662
mdg,1984,155295525.39051
mdg,1985,167205678.68343
mdg,1986,205207187.20468
mdg,1987,226418800.11473
mdg,1988,250108970.65373
mdg,1989,229444552.71877
mdg,1990,242312222.80722
mdg,1991,248757736.90175
mdg,1992,286394606.48438
mdg,1993,351591677.73767
mdg,1994,382840374.77692
mdg,1995,458649539.59535
mdg,1996,414564311.24887
mdg,1997,385726583.6021
mdg,1998,435582887.8545
mdg,1999,456181196.81243
mdg,2000,522061323.40973
mdg,2001,510924517.91998
mdg,2002,704213630.85104
mdg,2003,618279024.5
mdg,2004,636331020.4
mdg,2005,701490866.76102
mdg,2006,800633414.86002
mdg,2007,1157562132.63122
mdg,2008,1541246530.21092
mdg,2009,1205873126.43978
mdg,2010,1216792413.57621
mdg,2011,1348729514.75431
mdg,2012,1293740760.88781
mdg,2013,1388199102.09254
mdg,2014,1275723015.08035
mdg,2015,1134982312.35813
mdg,2016,1139293570.66959
mdg,2017,1236786358.41782
mdg,2018,1327761912.00456
mdg,2019,1240813844.00929
mdg,2020,904382848.24057
mdv,1977,1000000
mdv,1978,1400000
mdv,1979,25000000
mdv,1980,43100000
mdv,1981,51900000
mdv,1982,47700000
mdv,1983,38900000
mdv,1984,34200000
mdv,1985,27000000
mdv,1986,23249000
mdv,1987,28390000
mdv,1988,28460000
mdv,1989,28888000
mdv,1990,38027000
mdv,1991,42140000
mdv,1992,49400000
mdv,1993,57205000
mdv,1994,62830615.10282
mdv,1995,76711212.01862
mdv,1996,87938157.26299
mdv,1997,94194056.324
mdv,1998,98868922.43176
mdv,1999,108129818.3969
mdv,2000,109691934.5175
mdv,2001,109813535.14633
mdv,2002,111145451.59649
mdv,2003,120269563.16321
mdv,2004,157429615.71764
mdv,2005,213070922.45666
mdv,2006,231163013.8241
mdv,2007,330894269.83128
mdv,2008,427940897.86752
mdv,2009,398321967.66384
mdv,2010,451364834.28541
mdv,2011,581015226.59635
mdv,2012,570645667.81435
mdv,2013,696567151.89083
mdv,2014,793298250.44218
mdv,2015,874693479.02002
mdv,2016,1103360302.23413
mdv,2017,1274909530.8124
mdv,2018,1337677193.43206
mdv,2019,1337353968.95435
mdv,2020,740330730.32726
mex,1979,4901000000
mex,1980,6514000000
mex,1981,8489000000
mex,1982,6066000000
mex,1983,4477000000
mex,1984,5235000000
mex,1985,5524000000
mex,1986,5194000000
mex,1987,5310000000
mex,1988,6281000000
mex,1989,7880000000
mex,1990,10323000000
mex,1991,10959000000
mex,1992,11959000000
mex,1993,12046000000
mex,1994,13042610000
mex,1995,9715380000
mex,1996,9970993000
mex,1997,11650614000
mex,1998,12842726238
mex,1999,14294937766
mex,2000,17056655990
mex,2001,16929175335
mex,2002,17809092101.8095
mex,2003,18297761984
mex,2004,20546819963.5493
mex,2005,22804156494
mex,2006,23710639251
mex,2007,25463908340
mex,2008,26502214566
mex,2009,25107620882
mex,2010,26905522856
mex,2011,31413501376
mex,2012,31299051437
mex,2013,32151930297
mex,2014,34474056534
mex,2015,32682206870
mex,2016,33177017600
mex,2017,37351712913
mex,2018,40492755546
mex,2019,39976340105
mex,2020,28082330649
mhl,2005,49695234.13561
mhl,2006,47208738.54456
mhl,2007,52766849.13825
mhl,2008,49160576.04424
mhl,2009,63625339.33969
mhl,2010,54247282.58634
mhl,2011,58400707.81682
mhl,2012,60858291.60127
mhl,2013,66860942.24882
mhl,2014,60373906.15393
mhl,2015,59387800.28031
mhl,2016,66135407.12688
mhl,2017,52246200.50845
mhl,2018,55750437.01983
mkd,1996,309260000
mkd,1997,291040000
mkd,1998,211047992.83114
mkd,1999,237492042.23765
mkd,2000,271125479.55288
mkd,2001,265061730.03102
mkd,2002,277410096.13646
mkd,2003,385302202.02405
mkd,2004,501256797.68168
mkd,2005,545183165.15446
mkd,2006,566184461.01856
mkd,2007,765684707.34826
mkd,2008,980726035.74688
mkd,2009,818374265.81834
mkd,2010,814450514.56229
mkd,2011,954441540.49834
mkd,2012,973563019.15424
mkd,2013,1035805944.25617
mkd,2014,1224143112.14295
mkd,2015,1141592843.64788
mkd,2016,1158674557.00108
mkd,2017,1200685146.21959
mkd,2018,1418732101.62536
mkd,2019,1441681485.79959
mkd,2020,1176472878.70734
mkd,2021,1459668169.64253
mli,1975,102467000.19008
mli,1976,78740159.36946
mli,1977,95449486.80014
mli,1978,150671912.37466
mli,1979,163829121.01326
mli,1980,211804686.50724
mli,1981,168916772.67834
mli,1982,162656673.63597
mli,1983,166900206.23063
mli,1984,172946211.64256
mli,1985,263720826.85137
mli,1986,306694165.21595
mli,1987,327081667.58321
mli,1988,312239570.77412
mli,1989,270682612.7678
mli,1990,374121092.79832
mli,1991,334554018.5404
mli,1992,428573910.02789
mli,1993,360817450.45692
mli,1994,317018212.16071
mli,1995,434540086.16444
mli,1996,383401560.41389
mli,1997,350018366.00791
mli,1998,353315319.97318
mli,1999,377281973.71481
mli,2000,335604509.81737
mli,2001,422998328.43674
mli,2002,394429556.11778
mli,2003,486403262.49027
mli,2004,534793591.07569
mli,2005,590185044.07636
mli,2006,677206444.59388
mli,2007,779134410.31091
mli,2008,1030739814.55959
mli,2009,832926808.15492
mli,2010,1028589130.58834
mli,2011,1129834594.61069
mli,2012,1064201262.57758
mli,2013,2158089961.04619
mli,2014,2178589673.33537
mli,2015,1995353583.20109
mli,2016,2250342413.40791
mli,2017,2004706034.72055
mli,2018,2113009728.03853
mli,2019,2245662242.90266
mli,2020,2049098520.04154
mlt,1971,41758009.65779
mlt,1972,44551990.54245
mlt,1973,51790056.08815
mlt,1974,73155230.22666
mlt,1975,80045047.20417
mlt,1976,85854913.23954
mlt,1977,114844772.36822
mlt,1978,140120226.97778
mlt,1979,184115826.10572
mlt,1980,242888023.24532
mlt,1981,243599165.35892
mlt,1982,246031409.63631
mlt,1983,207191982.58105
mlt,1984,209745843.47286
mlt,1985,218477901.83716
mlt,1986,280412476.18399
mlt,1987,358908801.46651
mlt,1988,412263114.94403
mlt,1989,433294834.17864
mlt,1990,519736303.84845
mlt,1991,535300896.38584
mlt,1992,598520020.48559
mlt,1993,614722880.05246
mlt,1994,696071247.67891
mlt,1995,719825878.79606
mlt,1996,724236632.40037
mlt,1997,687578820.24281
mlt,1998,730340620.00765
mlt,1999,781324540.61058
mlt,2000,781113861.87054
mlt,2001,784046240.31776
mlt,2002,823541528.96554
mlt,2003,917667934.1884
mlt,2004,2836705389.32446
mlt,2005,3263222081.54556
mlt,2006,4233187802.15864
mlt,2007,5224192848.79529
mlt,2008,7913425256.834
mlt,2009,8417335107.54508
mlt,2010,8453090404.22316
mlt,2011,9386180677.45656
mlt,2012,9252863031.28511
mlt,2013,10010298564.8043
mlt,2014,10402811156.2352
mlt,2015,10260961207.751
mlt,2016,10352043114.0509
mlt,2017,11691996246.8148
mlt,2018,12418698650.9815
mlt,2019,12856029930.8083
mlt,2020,13343600108.0822
mmr,1976,23029742.35437
mmr,1977,31465249.46647
mmr,1978,27381991.05713
mmr,1979,59604281.38418
mmr,1980,74016965.96507
mmr,1981,92342176.93695
mmr,1982,106685291.29301
mmr,1983,75770149.29872
mmr,1984,71320181.69446
mmr,1985,81776289.44774
mmr,1986,56792416.988
mmr,1987,46784540.62529
mmr,1988,34467761.07331
mmr,1989,44255468.15814
mmr,1990,72344822.60004
mmr,1991,54347106.0705
mmr,1992,42416042.28892
mmr,1993,130225150.96683
mmr,1994,128907493.71261
mmr,1995,243786025.30831
mmr,1996,301950901.86448
mmr,1997,443363292.98534
mmr,1998,364796870.78606
mmr,1999,288225845.42472
mmr,2000,323673325.41315
mmr,2001,357733407.14222
mmr,2002,306280953.35488
mmr,2003,415695646.51383
mmr,2004,454872311.83593
mmr,2005,497092492.69712
mmr,2006,557147242.9437
mmr,2007,653113659.55072
mmr,2008,617236551.13344
mmr,2009,617233186.307
mmr,2010,789024376.50787
mmr,2011,1090215450.67329
mmr,2012,1459340565.77563
mmr,2013,2187277904.2164
mmr,2014,2196373403.75424
mmr,2015,2392061089.90805
mmr,2016,2510914283.68991
mmr,2017,2881266739.1553
mmr,2018,3456556602.2248
mmr,2019,3664962325.77989
mne,2007,393658001.95989
mne,2008,609098958.46612
mne,2009,467331835.70742
mne,2010,433488036.26018
mne,2011,430512211.58553
mne,2012,433340852.67226
mne,2013,453170079.31896
mne,2014,450700796.1822
mne,2015,470978756.57938
mne,2016,537077336.1325
mne,2017,602230868.16299
mne,2018,737542839.35389
mne,2019,768453695.8037
mne,2020,574082948.20866
mne,2021,754967913.82299
mng,1981,31200000
mng,1982,39600000
mng,1983,42700000
mng,1984,40600000
mng,1985,39700000
mng,1986,191800000
mng,1987,203700000
mng,1988,220300000
mng,1989,218720000
mng,1990,134040000
mng,1991,56550000
mng,1992,62240000
mng,1993,59550000
mng,1994,91260000
mng,1995,95400000
mng,1996,112800000
mng,1997,105100000
mng,1998,147700000
mng,1999,141600000
mng,2000,162700437.16918
mng,2001,205015171.268
mng,2002,266392722.18458
mng,2003,337168359.43672
