geo,time,bm_gsr_fcty_cd
gab,2004,978108760.46159
gab,2005,994090367.57516
gab,2007,1234210301.00705
gab,2008,1327079109.99349
gab,2009,1476936145.02249
gab,2010,1839239375.79011
gab,2011,1450720828.55047
gab,2012,1683965336.10523
gab,2013,882628870.02713
gab,2014,656147226.37368
gab,2015,215497685.57329
gbr,1970,2155198278.85865
gbr,1971,2399547168.08318
gbr,1972,7015087702.82424
gbr,1973,8813874583.84579
gbr,1974,10992647211.9976
gbr,1975,12603411689.719
gbr,1976,12293517739.5463
gbr,1977,14938439912.9384
gbr,1978,19928535473.3416
gbr,1979,34687433393.3502
gbr,1980,55483226572.557
gbr,1981,72343867460.4431
gbr,1982,75060204595.8511
gbr,1983,60073262521.9178
gbr,1984,62792304833.7564
gbr,1985,63930826523.5351
gbr,1986,62594638877.8228
gbr,1987,76401301762.3102
gbr,1988,98085645050.95648
gbr,1989,120744226941.23199
gbr,1990,144990799265.01001
gbr,1991,139633746535.46301
gbr,1992,116994673801.284
gbr,1993,109666166325.217
gbr,1994,108864074652.42101
gbr,1995,135585523826.39999
gbr,1996,143415340136.02701
gbr,1997,152524842212.616
gbr,1998,152210597428.203
gbr,1999,178873181304.91699
gbr,2000,202418658043.03
gbr,2001,195194108395.29599
gbr,2002,169469609595.08499
gbr,2003,185086029815.73096
gbr,2004,240662266266.09799
gbr,2005,321843495363.255
gbr,2006,461957706153.15295
gbr,2007,635688864321.86499
gbr,2008,571822303935.04895
gbr,2009,299493296346.28101
gbr,2010,275189442521.54102
gbr,2011,319254747810.28302
gbr,2012,304331664196.84698
gbr,2013,308822006312.50403
gbr,2014,304074815139.96399
gbr,2015,277439476059.31299
gbr,2016,256049140600.34296
gbr,2017,276930592142.04498
gbr,2018,332649555003.31799
gbr,2019,294439356090.36298
gbr,2020,214594079169.99301
geo,1997,59200000
geo,1998,52700000
geo,1999,64500000
geo,2000,110178928.9
geo,2001,129364599.66
geo,2002,150222522.9
geo,2003,169797476.79
geo,2004,178212441.42
geo,2005,202629356.89
geo,2006,180089915.93
geo,2007,446601406.93
geo,2008,645169310.79
geo,2009,532845549.86
geo,2010,774116371.18
geo,2011,1183892899.15
geo,2012,1249857655.38
geo,2013,1239166867.47
geo,2014,1257006832.74
geo,2015,1183266749.09
geo,2016,1614929137.62
geo,2017,1923551729.1
geo,2018,1965043193.76
geo,2019,2147124189.67
geo,2020,1696289898.4
gha,1975,40774034.99974
gha,1976,44304475.99973
gha,1977,37400064.16653
gha,1978,28702597.00296
gha,1979,57381915.99997
gha,1980,85300000
gha,1981,86000000
gha,1982,88234570.60988
gha,1983,89664695.08012
gha,1984,116800000
gha,1985,115900000
gha,1986,105300000
gha,1987,127000000
gha,1988,131900000
gha,1989,122700000
gha,1990,77000000
gha,1991,90300000
gha,1992,90800000
gha,1993,105100000
gha,1994,107900000
gha,1995,142900000
gha,1996,163400000
gha,1997,32600000
gha,1998,163000000
gha,1999,146800000
gha,2000,123200000
gha,2001,124060000
gha,2002,188996100
gha,2003,202360000
gha,2004,242340000
gha,2005,230383000
gha,2006,200630000
gha,2007,445249985.78909
gha,2008,128555736.83713
gha,2009,720399000
gha,2010,634740000
gha,2011,1285460000
gha,2012,2185233296
gha,2013,1635923882.08393
gha,2014,1828152326.80875
gha,2015,1505322318.40234
gha,2016,1460026297.136
gha,2017,3050220000
gha,2018,4520087000.00001
gha,2019,4435071175.71065
gha,2020,4136996542.67184
gin,1986,156550000
gin,1987,128760000
gin,1988,142400000
gin,1989,178450000
gin,1990,161500000
gin,1991,181390000
gin,1992,148850000
gin,1993,92590000
gin,1994,79760000
gin,1995,97510000
gin,1996,105720000
gin,1997,121320000
gin,1998,133540000
gin,1999,106871759
gin,2000,101124374.37928
gin,2001,113602423.84818
gin,2002,51582145.74899
gin,2003,124326871.68343
gin,2004,37090000
gin,2005,51600000
gin,2006,42240000
gin,2007,124130000
gin,2008,101050000
gin,2009,190410000
gin,2010,92040000
gin,2011,155630000
gin,2012,153520000
gin,2013,410640000
gin,2014,233713533.23759
gin,2015,178706742.18907
gin,2016,188929167.2244
gin,2017,97950000
gin,2018,250350000
gin,2019,200870000
gin,2020,177320000
gmb,1978,4919104.94362
gmb,1979,4675876.99795
gmb,1980,2295200.10797
gmb,1981,2396779.92248
gmb,1982,10859379.51702
gmb,1983,16611322.22635
gmb,1984,4239.91345
gmb,1985,50111.39568
gmb,1986,621289.04944
gmb,1987,18172565.60058
gmb,1988,13320566.82057
gmb,1989,14664572.25816
gmb,1990,13453497.29598
gmb,1991,10271218.75677
gmb,1992,7509233.45149
gmb,1993,4959174.87022
gmb,1994,5093004.22679
gmb,1995,9512518.95445
gmb,1996,9162846.84347
gmb,1997,11009624.02575
gmb,2003,26643058.41028
gmb,2004,28931321.6469
gmb,2005,35556416.17567
gmb,2006,42387645.42872
gmb,2007,45151094.83584
gmb,2008,34377427.48285
gmb,2009,16445956.18562
gmb,2010,17639508.85423
gmb,2011,49563165.12162
gmb,2012,42518852.76624
gmb,2013,34109451.04531
gmb,2014,31242968.43945
gmb,2015,29297127.06092
gmb,2016,30199034.35586
gmb,2017,32958293.63008
gmb,2018,30720461.26581
gmb,2019,27719033.04219
gmb,2020,33966716.0086
gmb,2021,55594811.34434
gnb,1982,7800000
gnb,1983,4800000
gnb,1984,4700000
gnb,1985,5900000
gnb,1986,16500000
gnb,1987,17900000
gnb,1988,19900000
gnb,1989,28050000
gnb,1990,22280000
gnb,1991,32910000
gnb,1992,27780000
gnb,1993,28980000
gnb,1994,26270000
gnb,1995,21090000
gnb,1996,18650000
gnb,1997,14300000
gnb,2001,12576419.80753
gnb,2002,10047515.81693
gnb,2003,10908459.35345
gnb,2004,10939175.04008
gnb,2005,9259326.96846
gnb,2006,9128112.9864
gnb,2007,10340064.72384
gnb,2008,14880166.14375
gnb,2009,19750167.30695
gnb,2010,15520094.008
gnb,2011,33769536.57855
gnb,2012,36260952.05947
gnb,2013,18257508.12953
gnb,2014,25597243.62434
gnb,2015,28165971.54739
gnb,2016,15044770
gnb,2017,32151077.22979
gnb,2018,106645922.58059
gnb,2019,52287769.492
gnb,2020,41383893.65502
gnq,1987,6505032.14776
gnq,1988,7930213.61471
gnq,1989,8551501.65177
gnq,1990,10247377.27182
gnq,1991,9202185.12535
gnq,1992,4922706.31846
gnq,1993,9295013.50301
gnq,1994,8751727.13419
gnq,1995,25032634.28596
gnq,1996,45184029.30407
grc,1976,267000000
grc,1977,275000000
grc,1978,327000000
grc,1979,426000000
grc,1980,525000000
grc,1981,887000000
grc,1982,848000000
grc,1983,951000000
grc,1984,1140000000
grc,1985,1282000000
grc,1986,1413000000
grc,1987,1614000000
grc,1988,1779000000
grc,1989,1913000000
grc,1990,2024000000
grc,1991,2185000000
grc,1992,2605000000
grc,1993,2367000000
grc,1994,2347000000
grc,1995,2996000000
grc,1996,3337000000
grc,1997,2840000000
grc,1999,3247687162.66852
grc,2000,3692025233.28584
grc,2001,3653024533.00843
grc,2002,3491176172.84859
grc,2003,7419646052.41046
grc,2004,8926365516.04504
grc,2005,11097798388.6983
grc,2006,13529990359.4133
grc,2007,18810284162.7682
grc,2008,24444700726.7594
grc,2009,19020972047.1707
grc,2010,16022967895.3657
grc,2011,17126318668.8053
grc,2012,7482317372.446
grc,2013,9166349367.06318
grc,2014,9393950658.00622
grc,2015,8210745516.45091
grc,2016,7776932168.23588
grc,2017,8177207037.83271
grc,2018,9192101599.93734
grc,2019,8720554288.78164
grc,2020,7520820128.12403
grd,1977,200000
grd,1978,400000
grd,1979,600000
grd,1980,3200000
grd,1981,6300000
grd,1982,6500000
grd,1983,6100000
grd,1984,2900000
grd,1985,3100000
grd,1986,7370370.37037
grd,1987,8370370.37037
grd,1988,9000000
grd,1989,11962962.96296
grd,1990,14381481.48148
grd,1991,9774074.07407
grd,1992,8744444.44444
grd,1993,11155555.55556
grd,1994,12429629.62963
grd,1995,18359259.25926
grd,1996,20081481.48148
grd,1997,21648148.14815
grd,1998,27377777.77778
grd,1999,30629629.62963
grd,2000,38829629.62963
grd,2001,45177777.77778
grd,2002,51692925.92593
grd,2003,54225925.92593
grd,2004,70881370.37037
grd,2005,39715821.48148
grd,2006,42140534.81481
grd,2007,54751998.88889
grd,2008,50794237.40741
grd,2009,71168376.66667
grd,2010,47029123.33333
grd,2011,37542905.55556
grd,2012,41279394.81481
grd,2013,32680077.77778
grd,2014,95906912.13794
grd,2015,129656132.93334
grd,2016,109263017.44524
grd,2017,137282725.05664
grd,2018,129092982.15552
grd,2019,135023226.27818
grd,2020,88756114.53546
gtm,1977,74200000
gtm,1978,90400000
gtm,1979,99400000
gtm,1980,147100000
gtm,1981,165200000
gtm,1982,147800000
gtm,1983,145700000
gtm,1984,239600000
gtm,1985,200600000
gtm,1986,250100000
gtm,1987,210400000
gtm,1988,207900000
gtm,1989,210400000
gtm,1990,216600000
gtm,1991,166700000
gtm,1992,210100000
gtm,1993,179500000
gtm,1994,193600000
gtm,1995,205700000
gtm,1996,270100000
gtm,1997,311100000
gtm,1998,275100000
gtm,1999,280700000
gtm,2000,424000000
gtm,2001,401885975.4228
gtm,2002,479474623.58
gtm,2003,496954161.542
gtm,2004,630000000
gtm,2005,786500000
gtm,2006,1115000000
gtm,2007,1398700000
gtm,2008,1216021190
gtm,2009,1134262850
gtm,2010,1403637750
gtm,2011,1715013680
gtm,2012,1497056300
gtm,2013,1899971120
gtm,2014,1989201810
gtm,2015,2031742310
gtm,2016,2125867600
gtm,2017,2273794820
gtm,2018,2409858610
gtm,2019,2417880320
gtm,2020,2402779400
guy,1977,21647058.83202
guy,1978,23294117.65619
guy,1979,38078431.38748
guy,1980,44470588.25273
guy,1981,57600000.02048
guy,1982,49277351.01021
guy,1983,57820999.02853
guy,1984,44948051.67854
guy,1985,40318455.8574
guy,1992,101530000
guy,1993,106830000
guy,1994,114840000
guy,1995,129870000
guy,1996,94100000
guy,1997,98600000
guy,1998,71600000
guy,1999,72200000
guy,2000,69800000
guy,2001,69000000
guy,2002,62800000
guy,2003,59900000
guy,2004,43400000
guy,2005,42300000
guy,2006,71800000
guy,2007,47730000
guy,2008,56058429.92995
guy,2009,56682320.12852
guy,2010,51216899.77278
guy,2011,61219000
guy,2012,26850300
guy,2013,25180504
guy,2014,28350570.86157
guy,2015,45256004.07845
guy,2016,94334638.51137
guy,2017,139470723.42207
guy,2018,138621869.58271
guy,2019,144548420.17937
guy,2020,297790240.4282
hkg,1998,42780986400.4132
hkg,1999,43667436531.7605
hkg,2000,53436833878.77969
hkg,2001,44446470355.7809
hkg,2002,40835382267.8627
hkg,2003,39579468075.1356
hkg,2004,49082394214.2827
hkg,2005,64678161007.8733
hkg,2006,80381779214.6911
hkg,2007,109026042932.10001
hkg,2008,107900721101.37199
hkg,2009,95135988292.00548
hkg,2010,114827657552.181
hkg,2011,129316297133.317
hkg,2012,136890890832.603
hkg,2013,147371208136.875
hkg,2014,155811148465.19601
hkg,2015,158683963624.04599
hkg,2016,156015885646.31699
hkg,2017,167686278843.82901
hkg,2018,190804652613.82697
hkg,2019,195270403598.888
hkg,2020,179000804286.17801
hnd,1974,17499999.99637
hnd,1975,34550000
hnd,1976,66750000
hnd,1977,81150000
hnd,1978,103400000
hnd,1979,140100000
hnd,1980,177750000
hnd,1981,171150000
hnd,1982,216800371.00003
hnd,1983,164050000
hnd,1984,191650000
hnd,1985,202999221.40003
hnd,1986,222199316.13692
hnd,1987,247890736.68
hnd,1988,253271878.17194
hnd,1989,261866491.13279
hnd,1990,257500000
hnd,1991,285900000
hnd,1992,343400000
hnd,1993,215300000
hnd,1994,238100000
hnd,1995,258200000
hnd,1996,292000000
hnd,1997,281800000
hnd,1998,263600000
hnd,1999,235700000
hnd,2000,365936100
hnd,2001,381073700
hnd,2002,386114300
hnd,2003,429785141.71745
hnd,2004,538689964.41926
hnd,2005,618672159.61228
hnd,2006,735003129.14447
hnd,2007,652427779.8859
hnd,2008,668868997.05594
hnd,2009,703325752.09731
hnd,2010,903404990.18016
hnd,2011,1032668026.49781
hnd,2012,1327640250.75226
hnd,2013,1401210246.96356
hnd,2014,1657260713.28933
hnd,2015,1483490776.69296
hnd,2016,1595222001.26117
hnd,2017,1542173691.12143
hnd,2018,2051101564.13415
hnd,2019,2104854932.28569
hnd,2020,1757559893.54344
hrv,1993,247709835.49529
hrv,1994,313494561.04883
hrv,1995,247541802.85012
hrv,1996,339727064.42896
hrv,1997,387811252.63427
hrv,1998,562069462.12766
hrv,1999,752545482.69734
hrv,2000,746992929.00994
hrv,2001,913114382.54374
hrv,2002,910231206.50118
hrv,2003,1691917291.35718
hrv,2004,1636303945.58671
hrv,2005,2012983529.52125
hrv,2006,2473415810.62159
hrv,2007,3219674238.83326
hrv,2008,4330182404.28815
hrv,2009,3451872552.47198
hrv,2010,3239686147.03743
hrv,2011,3399349672.12906
hrv,2012,3157223976.97751
hrv,2013,2431466903.63994
hrv,2014,2317938691.04035
hrv,2015,1162037733.59172
hrv,2016,1487157465.40827
hrv,2017,1207646482.9791
hrv,2018,3076068373.94166
hrv,2019,3137519508.01823
hrv,2020,1855124290.02339
hti,1971,4000000.0008
hti,1972,5399980.10128
hti,1973,6559999.9956
hti,1974,8059993.31683
hti,1975,7440000.00149
hti,1976,8120000.00162
hti,1977,13360000.00267
hti,1978,16720000.00334
hti,1979,16020000.0032
hti,1980,17400000.00348
hti,1981,17200000.00344
hti,1982,17640000.00353
hti,1983,18899988.51378
hti,1984,22560000.00188
hti,1985,24899641.01004
hti,1986,19896982.47609
hti,1987,26100622.395
hti,1988,33364936.7672
hti,1989,30218170.45547
hti,1990,25100000
hti,1991,20000000
hti,1992,12900000
hti,1993,12600000
hti,1994,11200000
hti,1995,30640000
hti,1996,9930000
hti,1997,13600000
hti,1998,11050000
hti,1999,12610000
hti,2000,9190000
hti,2001,9470000
hti,2002,13670000
hti,2003,14280000
hti,2004,12340000
hti,2005,35040000
hti,2006,14220000
hti,2007,19590000
hti,2008,22479749.8
hti,2009,18326722.78
hti,2010,10416008
hti,2011,3242168.28
hti,2012,3959284.42952
hti,2013,15041983.85458
hti,2014,14440409.325
hti,2015,26624204.06
hti,2016,20307922.31
hti,2017,18915966.59
hti,2018,19948299.72
hti,2019,21257787.8
hti,2020,21857334.765
hti,2021,19174768.02728
hun,1982,1222012773.52434
hun,1983,892007832.01043
hun,1984,989005327.78892
hun,1985,1061983982.25039
hun,1986,1252003233.53803
hun,1987,1274011281.89388
hun,1988,1331992194.5059
hun,1989,1624986367.72973
hun,1990,1707134340.39815
hun,1991,1677864077.63198
hun,1992,1683746039.57054
hun,1993,1655079280.72648
hun,1994,2081644853.13552
hun,1995,2873471760.19287
hun,1996,3503781086.53413
hun,1997,4468670944.84541
hun,1998,4423978217.054
hun,1999,3994477511.81529
hun,2000,3945523840.99621
hun,2001,4367903976.39662
hun,2002,5154866212.52656
hun,2003,5907625540.33392
hun,2004,8531891627.23852
hun,2005,15328152998.8013
hun,2006,15030823787.4871
hun,2007,22906844172.458
hun,2008,27281889291.9859
hun,2009,24354174588.1544
hun,2010,25066265112.7111
hun,2011,22775655324.8387
hun,2012,21465825806.0468
hun,2013,20223840413.62329
hun,2014,20082374140.5779
hun,2015,16428005293.1106
hun,2016,17724071480.844
hun,2017,20925569039.0139
hun,2018,20248333418.1447
hun,2019,22514491826.7317
hun,2020,21622386173.4203
hun,2021,23931216337.4533
idn,1981,4154000000
idn,1982,4016000000
idn,1983,4281000000
idn,1984,4889000000
idn,1985,4310000000
idn,1986,3948000000
idn,1987,4215000000
idn,1988,4584000000
idn,1989,5109000000
idn,1990,5599000000
idn,1991,6498000000
idn,1992,6482000000
idn,1993,6015000000
idn,1994,5741000000
idn,1995,7180000000
idn,1996,7218000000
idn,1997,8187000000
idn,1998,10098800000
idn,1999,10887159139.2405
idn,2000,10900883886.076
idn,2001,8939900000
idn,2002,8365464061.67644
idn,2003,7271950421.27491
idn,2004,12912256499.5109
idn,2005,15264309256.0414
idn,2006,16376799712.7187
idn,2007,18993864154.5289
idn,2008,18747210097.7346
idn,2009,17061238334.4782
idn,2010,22632035699.4799
idn,2011,29128282439.3942
idn,2012,29277454168.8878
idn,2013,29652019397.4478
idn,2014,31832223986.9462
idn,2015,31200827650.0763
idn,2016,33695475380.3278
idn,2017,37705502192.9446
idn,2018,40116986625.3324
idn,2019,41147157049.22369
idn,2020,34132510028.0886
idn,2021,38659425377.7347
ind,1975,387892895.9202
ind,1976,355048125.70888
ind,1977,424572700.75678
ind,1978,492229931.76354
ind,1979,484914417.18593
ind,1980,523170061.93523
ind,1981,512792919.53585
ind,1982,690052481.82346
ind,1983,981646654.91944
ind,1984,1166219306.1102
ind,1985,1346670836.0772
ind,1986,1581115592.79694
ind,1987,1605468709.76189
ind,1988,2210699748.88076
ind,1989,2497781425.68628
ind,1990,3693420340.83522
ind,1991,4234913173.18786
ind,1992,4288577623.7735
ind,1993,4121396503.27679
ind,1994,4370012165.49085
ind,1995,5219212826.6662
ind,1996,4666612444.55706
ind,1997,5001731352.96379
ind,1998,5442563219.19645
ind,1999,5629262879.51847
ind,2000,7413309781.54052
ind,2001,7665606813.88061
ind,2002,7097367015.27475
ind,2003,8385656719.24729
ind,2004,8742093681.62156
ind,2005,12295901918.084
ind,2006,14444753969.5897
ind,2007,19165591221.1248
ind,2008,20957686734.5757
ind,2009,21271739132.997
ind,2010,25563053870.3978
ind,2011,26190542392.0806
ind,2012,30741858254.1987
ind,2013,33032163023.4101
ind,2014,37581219762.0798
ind,2015,37893770662.1342
ind,2016,42846175152.8798
ind,2017,44970367090.4048
ind,2018,51137462774.5212
ind,2019,52725478976.0263
ind,2020,54643402539.9947
irl,2005,84839215535.2182
irl,2006,113326183211.95799
irl,2007,154594644610.772
irl,2008,160919578099.89499
irl,2009,115354325209.951
irl,2010,109946104414.57401
irl,2011,123813895845.603
irl,2012,117330965156.92599
irl,2013,111777688941.825
irl,2014,123665747668.15601
irl,2015,134575690831.05701
irl,2016,133025272084.256
irl,2017,158755309133.38101
irl,2018,185056337900.76999
irl,2019,212069923955.06
irl,2020,211560342211.82199
irl,2021,260907670824.74701
irn,1976,670000000
irn,1977,684000000
irn,1978,780000000
irn,1979,797000000
irn,1980,398000000
irn,1981,275000000
irn,1982,227000000
irn,1983,184000000
irn,1984,143000000
irn,1985,100000000
irn,1986,66000000
irn,1987,66000000
irn,1988,82000000
irn,1989,104000000
irn,1990,78000000
irn,1991,85000000
irn,1992,157000000
irn,1993,143000000
irn,1994,413000000
irn,1995,794000000
irn,1996,898000000
irn,1997,725000000
irn,1998,731000000
irn,1999,473000000
irn,2000,604000000
irq,2005,5207400000
irq,2006,4751000000
irq,2007,4990400000
irq,2008,553600000
irq,2009,317100000
irq,2010,486700000
irq,2011,1409000000
irq,2012,1021000000
irq,2013,1526500000
irq,2014,1599500000
irq,2015,1821900000
irq,2016,1896100000
irq,2017,1959300000
irq,2018,2920300000
irq,2019,2878000000
irq,2020,2757400000
isl,1976,55700000
isl,1977,63300000
isl,1978,77700000
isl,1979,95000000
isl,1980,125700000
isl,1981,158700000
isl,1982,166300000
isl,1983,152600000
isl,1984,170600000
isl,1985,162500000
isl,1986,182900000
isl,1987,197900000
isl,1988,228500000
isl,1989,269700000
isl,1990,296551048.39345
isl,1991,264668509.36571
isl,1992,255185447.0097
isl,1993,235220017.63547
isl,1994,261724727.97636
isl,1995,283613952.39601
isl,1996,276531228.62221
isl,1997,275676369.17219
isl,1998,304340837.42677
isl,1999,307586914.88533
isl,2000,390933294.48478
isl,2001,431039455.03031
isl,2002,319495831.96848
isl,2003,560674030.46724
isl,2004,1057645721.40923
isl,2005,2109284219.45689
isl,2006,3650877827.3469
isl,2007,5518275087.15681
isl,2008,5215276206.07771
isl,2009,3018152439.87016
isl,2010,2693615004.2548
isl,2011,3150033934.77167
isl,2012,2154254613.95076
isl,2013,1186328132.76778
isl,2014,1149899017.90977
isl,2015,920989386.50229
isl,2016,663299616.25534
isl,2017,659355509.48718
isl,2018,445984939.62921
isl,2019,157149554.1389
isl,2020,-5650505.42174
isl,2021,378969282.01724
isr,1960,54000000
isr,1961,66000000
isr,1965,94000000
isr,1966,113000000
isr,1967,130000000
isr,1968,146000000
isr,1969,169000000
isr,1970,217000000
isr,1971,240000000
isr,1972,278000000
isr,1973,396000000
isr,1974,604000000
isr,1975,739000000
isr,1976,756000000
isr,1977,796000000
isr,1978,1047000000
isr,1979,1369000000
isr,1980,1947000000
isr,1981,2253300000
isr,1982,3077400000
isr,1983,3043300000
isr,1984,3338800000
isr,1985,3122400000
isr,1986,3065600000
isr,1987,3204300000
isr,1988,3392600000
isr,1989,3403400000
isr,1990,3571100000
isr,1991,3328800000
isr,1992,3650500000
isr,1993,3343900000
isr,1994,3710900000
isr,1995,4293800000
isr,1996,5093600000
isr,1997,5880000000
isr,1998,6602900000
isr,1999,7885900000
isr,2000,11952600000
isr,2001,8253500000
isr,2002,7020000000
isr,2003,7563100000
isr,2004,7088400000
isr,2005,6986600000
isr,2006,9177800000
isr,2007,11320400000
isr,2008,11002900000
isr,2009,10847700000
isr,2010,11255000000
isr,2011,11926200000
isr,2012,14245100000
isr,2013,14044000000
isr,2014,11841400000
isr,2015,14186700000
isr,2016,14334400000
isr,2017,14980500000
isr,2018,15293200000
isr,2019,16900000000
isr,2020,16754600000
isr,2021,23567400000
ita,1970,1031999998.968
ita,1971,1189297210.80462
ita,1972,1469634139.53594
ita,1973,2139806357.57871
ita,1974,3633106052.88006
ita,1975,3059804292.42031
ita,1976,2599345270.42785
ita,1977,2671214912.79633
ita,1978,3432210409.10637
ita,1979,4546820561.07877
ita,1980,6399995564.21245
ita,1981,9464172791.02512
ita,1982,10142333004.4601
ita,1983,8585297257.93448
ita,1984,9201508691.46891
ita,1985,9683592992.55863
ita,1986,12411614671.0319
ita,1987,14100950419.1074
ita,1988,16531621185.206
ita,1989,21914847323.3261
ita,1990,33729388790.2144
ita,1991,39461550091.7648
ita,1992,50694285618.963
ita,1993,49069187017.0398
ita,1994,45253367302.7178
ita,1995,49823651684.6695
ita,1996,55107284941.6327
ita,1997,56903565839.4343
ita,1998,63591050118.9514
ita,1999,58476645274.2858
ita,2000,52296692925.2508
ita,2001,50212283018.2471
ita,2002,58446699958.545
ita,2003,70115083413.47591
ita,2004,74033407865.5845
ita,2005,80800599856.02531
ita,2006,93836702800.20288
ita,2007,119768067920.606
ita,2008,132641826552.41901
ita,2009,93891106450.59329
ita,2010,85609486548.77341
ita,2011,99029591714.79288
ita,2012,79391028995.8501
ita,2013,81183389576.43878
ita,2014,83450785802.33569
ita,2015,71767336384.89909
ita,2016,65433219149.59609
ita,2017,71212876300.43941
ita,2018,71064250390.687
ita,2019,69533583445.8334
ita,2020,48758481963.1922
jam,1976,127000000
jam,1977,145500000
jam,1978,195800000
jam,1979,217900000
jam,1980,270200000
jam,1981,257100000
jam,1982,285900000
jam,1983,261285883.80393
jam,1984,332937211.8
jam,1985,369870581.38381
jam,1986,348676002.83166
jam,1987,414759484.28944
jam,1988,423200000
jam,1989,454099894.3207
jam,1990,537600638.32894
jam,1991,498500000
jam,1992,368900000
jam,1993,312900000
jam,1994,456600000
jam,1995,517300000
jam,1996,366500000
jam,1997,439200000
jam,1998,464400000
jam,1999,498300000
jam,2000,543000000
jam,2001,656000000
jam,2002,826300000
jam,2003,789000000
jam,2004,852099623.36198
jam,2005,1004144214.67863
jam,2006,994027576.6475
jam,2007,1182330114.21182
jam,2008,1056206733.83475
jam,2009,902880768.14127
jam,2010,737818766.9846
jam,2011,739919054.86929
jam,2012,550011453.42858
jam,2013,606233756.85276
jam,2014,589525168.53898
jam,2015,752253414.21701
jam,2016,903984277.36717
jam,2017,739908437.83098
jam,2018,953487263.24866
jam,2019,821630313.5266
jam,2020,799964349.09239
jor,1972,2799996.9099
jor,1973,3956528.48989
jor,1974,6519883.07631
jor,1975,9693811.10523
jor,1976,14157337.25837
jor,1977,18224122.63331
jor,1978,24656628.20182
jor,1979,48951819.08991
jor,1980,78865070.88898
jor,1981,113011769.99478
jor,1982,111951994.83311
jor,1983,127930761.9699
jor,1984,161366767.03967
jor,1985,189623412.96652
jor,1986,240385293.31345
jor,1987,278563166.55048
jor,1988,354754502.96606
jor,1989,235608166.01173
jor,1990,281763846.1869
jor,1991,447664452.35922
jor,1992,459981515.59525
jor,1993,409416722.39295
jor,1994,387455162.61543
jor,1995,394522764.21658
jor,1996,412693935.11989
jor,1997,456981664.31594
jor,1998,444992947.81382
jor,1999,479689703.80818
jor,2000,567582174.89422
jor,2001,490075682.25816
jor,2002,414743541.47305
jor,2003,420473523.36841
jor,2004,374881409.97842
jor,2005,454588708.79007
jor,2006,578829491.70986
jor,2007,720336855.12858
jor,2008,640057277.78194
jor,2009,585160391.47634
jor,2010,1101708972.87832
jor,2011,974862274.64789
jor,2012,1078138732.39437
jor,2013,1132309880.09843
jor,2014,1296760563.38028
jor,2015,1168943661.97183
jor,2016,1066338028.16901
jor,2017,1074225352.11268
jor,2018,1237690140.84507
jor,2019,1262816901.40845
jor,2020,1037507042.25352
jpn,1996,58074816133.0528
jpn,1997,52756758362.9567
jpn,1998,44616706625.8175
jpn,1999,36755474327.926
jpn,2000,38781120510.517
jpn,2001,33707798521.5578
jpn,2002,25750530462.958
jpn,2003,24417577893.2485
jpn,2004,27356071420.2337
jpn,2005,38752673410.532
jpn,2006,49873022709.928
jpn,2007,59677071489.0673
jpn,2008,55028330674.7305
jpn,2009,40624093899.7256
jpn,2010,46744397477.9654
jpn,2011,50588348235.9482
jpn,2012,54194074488.1364
jpn,2013,59918187339.3364
jpn,2014,72853756725.86861
jpn,2015,72649527021.35899
jpn,2016,89208829697.63409
jpn,2017,94304974817.66861
jpn,2018,109460822352.00301
jpn,2019,115835337320.31
jpn,2020,97728745841.15028
kaz,1995,190100000
kaz,1996,277100000
kaz,1997,388800000
kaz,1998,391800000
kaz,1999,608300000
kaz,2000,1392800143.1763
kaz,2001,1467750124.74672
kaz,2002,1368753655.45663
kaz,2003,2018597103.60969
kaz,2004,3323274925.66503
kaz,2005,6548973856.87033
kaz,2006,11126453037.8789
kaz,2007,16760798287.5942
kaz,2008,23115557919.6637
kaz,2009,15595620099.1786
kaz,2010,22076928419.2999
kaz,2011,29977069002.5969
kaz,2012,30206631986.5093
kaz,2013,27468083442.2405
kaz,2014,24916749509.8962
kaz,2015,13876350731.8526
kaz,2016,15706611235.1837
kaz,2017,20596872707.6161
kaz,2018,24595237854.405
kaz,2019,25265314298.3877
kaz,2020,17037873715.4473
ken,1975,149253866.86663
ken,1976,177360378.01996
ken,1977,199116521.14551
ken,1978,234947591.79602
ken,1979,248284045.36423
ken,1980,248241705.51597
ken,1981,238076860.6768
ken,1982,201422316.23006
ken,1983,213198846.62478
ken,1984,240809636.55786
ken,1985,281826139.26063
ken,1986,277768504.67829
ken,1987,319912647.96492
ken,1988,365468160.99532
ken,1989,330120841.12422
ken,1990,423176903.39417
ken,1991,434690197.71314
ken,1992,359594621.85917
ken,1993,233886016.41342
ken,1994,235072575.08063
ken,1995,273400574.8933
ken,1996,197043968.704
ken,1997,231237598.1172
ken,1998,227438803.18122
ken,1999,173778579.01735
ken,2000,178084730.38973
ken,2001,167711521.91557
ken,2002,178553641.37831
ken,2003,148206434.51201
ken,2004,171533979.07392
ken,2005,181720492.76586
ken,2006,169501365.64954
ken,2007,304801039.86135
ken,2008,221420534.62794
ken,2009,212353626.87323
ken,2010,291854665.24487
ken,2011,404233490.34474
ken,2012,662168579.20265
ken,2013,933357626.65944
ken,2014,1364622138.81543
ken,2015,892681590.28107
ken,2016,1112792060.07297
ken,2017,1704888208.88778
ken,2018,1604136746.10326
ken,2019,1822211842.90273
ken,2020,1788494975.977
kgz,1993,5683000
