geo,time,ny_gdp_mktp_pp_kd
syc,1997,1374520062.47725
syc,1998,1490026461.13758
syc,1999,1517919854.64376
syc,2000,1540906304.17903
syc,2001,1505909814.00872
syc,2002,1524173959.08825
syc,2003,1434443894.37511
syc,2004,1393555735.90153
syc,2005,1519056040.84698
syc,2006,1661940394.61079
syc,2007,1835138451.03338
syc,2008,1795739998.41232
syc,2009,1775892657.61825
syc,2010,1881646398.86425
syc,2011,2030057111.36912
syc,2012,2055652656.7777
syc,2013,2179363412.91016
syc,2014,2277539054.34332
syc,2015,2389989940.07696
syc,2016,2499036177.4233
syc,2017,2617449530.18334
syc,2018,2663809363.53067
syc,2019,2695535485.90447
syc,2020,2405201475.27367
tca,2011,792935223.85643
tca,2012,785225519.78667
tca,2013,793634346.72407
tca,2014,862770182.30302
tca,2015,960391156.48422
tca,2016,1030030908.21626
tca,2017,1004380845.71015
tca,2018,1060736199.14522
tca,2019,1117215705.83541
tca,2020,817993215.37702
tcd,1990,5985824130.22011
tcd,1991,6496722430.27816
tcd,1992,7016553994.90448
tcd,1993,5914264796.11597
tcd,1994,6513787172.84677
tcd,1995,6594333363.63464
tcd,1996,6740363097.78887
tcd,1997,7121422268.03076
tcd,1998,7616473627.97355
tcd,1999,7564464521.25451
tcd,2000,7497921362.18453
tcd,2001,8372039130.86108
tcd,2002,9082926539.58965
tcd,2003,10420084739.702
tcd,2004,13924293784.1584
tcd,2005,16337726701.6699
tcd,2006,16443637977.8434
tcd,2007,16981591525.0421
tcd,2008,17499987131.5205
tcd,2009,18238083310.34909
tcd,2010,20709361993.75
tcd,2011,20726523800.292
tcd,2012,22567573043.8726
tcd,2013,23853925014.9375
tcd,2014,25499842273.6904
tcd,2015,26205595207.97309
tcd,2016,24566297101.8342
tcd,2017,23832085166.556
tcd,2018,24397867877.0283
tcd,2019,25190111030.9707
tcd,2020,24951483878.53049
tgo,1990,6745350432.35331
tgo,1991,6698135172.03809
tgo,1992,6431503388.47793
tgo,1993,5460614732.20529
tgo,1994,6278746657.4545
tgo,1995,6771366591.93971
tgo,1996,7369698874.34914
tgo,1997,8429268307.32938
tgo,1998,8235405540.68822
tgo,1999,8439787835.94225
tgo,2000,8373663819.42507
tgo,2001,8442615812.00688
tgo,2002,8765682854.97992
tgo,2003,9354751769.23215
tgo,2004,9263200056.45464
tgo,2005,8830951409.42805
tgo,2006,9064983287.42332
tgo,2007,8958458820.37638
tgo,2008,9322374067.08218
tgo,2009,9838638843.48762
tgo,2010,10438722924.6315
tgo,2011,11106613195.9474
tgo,2012,11833375211.1376
tgo,2013,12556671701.5894
tgo,2014,13300100571.5317
tgo,2015,14063907851.4537
tgo,2016,14845731642.3475
tgo,2017,15491186678.2794
tgo,2018,16262061139.0691
tgo,2019,17149956903.1462
tgo,2020,17450565629.6069
tha,1990,401679490190.93695
tha,1991,436056266618.51599
tha,1992,471304386649.87506
tha,1993,510196028341.09003
tha,1994,550996530578.62402
tha,1995,595739186408.526
tha,1996,629410034380.547
tha,1997,612078756062.46899
tha,1998,565352447846.54395
tha,1999,591202101640.77795
tha,2000,617541615794.35291
tha,2001,638811286780.73499
tha,2002,678092023109.76794
tha,2003,726841708472.14282
tha,2004,772555270354.94995
tha,2005,804907091740.38892
tha,2006,844893353918.06006
tha,2007,890814589326.52783
tha,2008,906187366438.26001
tha,2009,899929071266.83301
tha,2010,967544256907.65698
tha,2011,975672906627.6781
tha,2012,1046338906857.68994
tha,2013,1074459218555.58997
tha,2014,1085036935014.56006
tha,2015,1119042505228.28003
tha,2016,1157483380202.26001
tha,2017,1205839343826.67993
tha,2018,1256359014076.68994
tha,2019,1284833557809.87012
tha,2020,1206471766713.82007
tjk,1990,21625907160.7851
tjk,1991,20090467947.8189
tjk,1992,14264232030.9071
tjk,1993,11924897999.9647
tjk,1994,9384894962.90865
tjk,1995,8219636163.18866
tjk,1996,6846957052.54561
tjk,1997,6962032088.8226
tjk,1998,7331915640.10673
tjk,1999,7603163577.7151
tjk,2000,8236075585.78988
tjk,2001,9025160495.19604
tjk,2002,9999878167.94802
tjk,2003,11099864674.2291
tjk,2004,12243150618.1285
tjk,2005,13063441527.9226
tjk,2006,13977882854.356
tjk,2007,15068157733.5905
tjk,2008,16258541934.0985
tjk,2009,16892625256.2195
tjk,2010,17990645743.4502
tjk,2011,19321953636.3316
tjk,2012,20771100055.3391
tjk,2013,22308161406.8841
tjk,2014,23802808375.10789
tjk,2015,25230976702.4474
tjk,2016,26971913999.0354
tjk,2017,28886920271.4198
tjk,2018,31082326035.0369
tjk,2019,33382418049.1539
tjk,2020,34884626700.0278
tkm,1990,26553870092.73
tkm,1991,25330994481.5667
tkm,1992,21539961242.8807
tkm,1993,21863060698.9858
tkm,1994,18080781703.12329
tkm,1995,16778958019.229
tkm,1996,17903146891.1557
tkm,1997,15862188104.8054
tkm,1998,16988403514.7911
tkm,1999,19791490009.3185
tkm,2000,20873899290.7111
tkm,2001,21780629270.4636
tkm,2002,21836644676.4873
tkm,2003,22550447154.12049
tkm,2004,23678061390.84249
tkm,2005,26764268169.0701
tkm,2006,29701193836.2995
tkm,2007,32985937808.9547
tkm,2008,37834870666.871
tkm,2009,40142797821.0059
tkm,2010,43835935215.7434
tkm,2011,50279817660.8398
tkm,2012,55860877401.8627
tkm,2013,61558686953.4951
tkm,2014,67899231691.5735
tkm,2015,72312681690.0883
tkm,2016,76796067930.5985
tkm,2017,81787812382.05078
tkm,2018,86858656701.78668
tkm,2019,92330752073.9993
tls,2000,2058860830.20317
tls,2001,2395437032.99891
tls,2002,2234926234.86787
tls,2003,2186154059.06186
tls,2004,2194898732.65969
tls,2005,2260474636.46075
tls,2006,2167356521.75068
tls,2007,2389779747.4133
tls,2008,2661988619.16798
tls,2009,2932028877.14393
tls,2010,3205570416.58388
tls,2011,3396495707.72033
tls,2012,3561340024.68616
tls,2013,3670611357.43211
tls,2014,3836230797.43937
tls,2015,3942152164.60692
tls,2016,4075606100.00449
tls,2017,3950440170.81798
tls,2018,3923279216.60112
tls,2019,4689723599.69386
tls,2020,5176134942.40482
ton,1990,357971873.43097
ton,1991,380935581.44116
ton,1992,381895446.40241
ton,1993,396170909.6937
ton,1994,415791358.46414
ton,1995,446470672.81028
ton,1996,454531840.18243
ton,1997,460092808.242
ton,1998,471405382.04693
ton,1999,488898674.64715
ton,2000,493181378.45524
ton,2001,511670381.86515
ton,2002,536476227.5454
ton,2003,548858342.94006
ton,2004,535627011.52316
ton,2005,536061050.94648
ton,2006,535264274.87248
ton,2007,536715351.11659
ton,2008,562210240.86344
ton,2009,532980317.42314
ton,2010,537262761.94842
ton,2011,573894820.67949
ton,2012,578618564.54676
ton,2013,580425636.08849
ton,2014,592142691.07644
ton,2015,599081941.73131
ton,2016,638447619.12432
ton,2017,659659610.60098
ton,2018,661638651.46619
ton,2019,666495277.7734
ton,2020,670858812.9974
tto,1990,12309922817.1895
tto,1991,12693057823.2783
tto,1992,13974165548.9511
tto,1993,13880662343.7736
tto,1994,14375810638.86
tto,1995,14923516537.8958
tto,1996,15988231462.249
tto,1997,17191002872.4664
tto,1998,18587696902.4879
tto,1999,20079325683.0392
tto,2000,21465072151.8191
tto,2001,22359848832.19
tto,2002,24134485120.4873
tto,2003,27619743592.0219
tto,2004,29815527434.7109
tto,2005,31666755011.5898
tto,2006,35849318571.8773
tto,2007,37553670353.1378
tto,2008,38827392114.6828
tto,2009,37122198179.1558
tto,2010,38355852242.0422
tto,2011,38242950099.8415
tto,2012,38728621938.3116
tto,2013,39591911892.1715
tto,2014,39230617892.14449
tto,2015,39812714360.0583
tto,2016,37582478505.365
tto,2017,36459762017.8677
tto,2018,36483843608.4991
tto,2019,36029099008.711
tto,2020,33199395208.5901
tun,1990,47770006782.2418
tun,1991,49635208337.4948
tun,1992,53509598117.9063
tun,1993,54681366755.7382
tun,1994,56419365545.329
tun,1995,57746162775.6055
tun,1996,61872750248.788
tun,1997,65239211592.41511
tun,1998,68360100578.7795
tun,1999,72499054823.22049
tun,2000,75913740660.2534
tun,2001,78795632397.08189
tun,2002,79837749664.92108
tun,2003,83592039725.05348
tun,2004,88804664293.04939
tun,2005,91900879427.88249
tun,2006,96720253226.79601
tun,2007,103209718947.106
tun,2008,107583521371.582
tun,2009,110857772152.39301
tun,2010,114750170412.19099
tun,2011,112840510601.241
tun,2012,117256271073.325
tun,2013,119769148498.84801
tun,2014,123010830532.03101
tun,2015,124241161221.563
tun,2016,125629464081.914
tun,2017,128448841730.819
tun,2018,131674072781.662
tun,2019,133520112571.007
tun,2020,121259798346.811
tur,1990,681003078590.50891
tur,1991,685908200997.45496
tur,1992,720448034016.13
tur,1993,775571423748.61292
tur,1994,739366606775.35486
tur,1995,797615881250.547
tur,1996,856477257076.23694
tur,1997,921378222805.48303
tur,1998,943529539715.79871
tur,1999,912740581874.78882
tur,2000,976023074296.95483
tur,2001,919901683550.05701
tur,2002,979214387209.34412
tur,2003,1035648530177.5
tur,2004,1137100001409.3999
tur,2005,1239351500966.40991
tur,2006,1325461495593.73999
tur,2007,1392311251253.92993
tur,2008,1403658930084.3999
tur,2009,1335958298911.1499
tur,2010,1448540898468.98999
tur,2011,1610779080942.57007
tur,2012,1687911119825.11011
tur,2013,1831144168517.56006
tur,2014,1921597474636.28003
tur,2015,2038516821336.51001
tur,2016,2106258451913.1001
tur,2017,2264269908091.14941
tur,2018,2331742552755.64014
tur,2019,2352485388488.14941
tur,2020,2394678423018.47021
tuv,1990,23261951.35936
tuv,1991,24101513.56264
tuv,1992,24773672.62055
tuv,1993,25792041.7549
tuv,1994,28444363.01848
tuv,1995,27020882.70099
tuv,1996,25410070.29224
tuv,1997,27951896.62257
tuv,1998,32284781.60548
tuv,1999,31779914.97658
tuv,2000,31471459.18094
tuv,2001,31985736.70095
tuv,2002,34508187.66723
tuv,2003,33357844.62463
tuv,2004,32906786.14959
tuv,2005,31662998.49409
tuv,2006,32340250.50484
tuv,2007,34394039.0939
tuv,2008,37139804.97038
tuv,2009,35493452.60815
tuv,2010,34524684.40576
tuv,2011,37119543.8754
tuv,2012,35695731.40881
tuv,2013,37329462.10532
tuv,2014,37832667.98873
tuv,2015,41291668.6949
tuv,2016,42544756.52514
tuv,2017,44286546.39485
tuv,2018,45393710.05472
tuv,2019,49822364.6942
tuv,2020,52014548.74075
tza,1990,34116432207.7579
tza,1991,34823320661.1923
tza,1992,35026801031.6384
tza,1993,35449154481.6325
tza,1994,36004877322.6786
tza,1995,37290219711.4392
tza,1996,38984824076.3519
tza,1997,40359147577.4525
tza,1998,41855871245.44029
tza,1999,43891683796.35809
tza,2000,45875932293.4154
tza,2001,48660972193.5007
tza,2002,52112589832.0703
tza,2003,55589953426.0565
tza,2004,59761320500.9934
tza,2005,64229267614.33849
tza,2006,68424865572.2764
tza,2007,73056226685.3248
tza,2008,77210508276.6666
tza,2009,81278811220.217
tza,2010,86429062134.7592
tza,2011,93060034122.7453
tza,2012,97247878561.09088
tza,2013,103842826690.53101
tza,2014,110834005400.461
tza,2015,117662077028.61301
tza,2016,125742068577.319
tza,2017,134274523119.76801
tza,2018,141585727399.86899
tza,2019,149797699556.63699
tza,2020,152788176204.289
uga,1990,15857175042.1188
uga,1991,16737897686.932
uga,1992,17310058765.9558
uga,1993,18751344894.3112
uga,1994,19952112718.299
uga,1995,22251243311.7224
uga,1996,24269901600.863
uga,1997,25507667034.7752
uga,1998,26758885821.6273
uga,1999,28914032671.8286
uga,2000,29822484786.1567
uga,2001,31368381336.9416
uga,2002,34107683508.28189
uga,2003,36315562088.66
uga,2004,38787647140.3208
uga,2005,41243900152.5251
uga,2006,45691949358.8695
uga,2007,49535750770.8698
uga,2008,53849696407.9992
uga,2009,57512292851.0276
uga,2010,60754612566.0699
uga,2011,66460476474.3114
uga,2012,69010867754.51289
uga,2013,71486222590.7955
uga,2014,75136528810.80809
uga,2015,79034506631.09529
uga,2016,82813146623.47148
uga,2017,85406362066.35139
uga,2018,90790314035.06061
uga,2019,96636070871.0338
uga,2020,99488097436.21101
ukr,1990,852496847463.71106
ukr,1991,778329621734.36597
ukr,1992,701274989182.66394
ukr,1993,601693940718.72717
ukr,1994,463906028294.138
ukr,1995,407309492842.25403
ukr,1996,366578543558.02698
ukr,1997,355581187251.28699
ukr,1998,348825144693.513
ukr,1999,348127494404.12598
ukr,2000,368667016573.96893
ukr,2001,401109714032.47699
ukr,2002,422527557694.98694
ukr,2003,462737856922.62097
ukr,2004,517319418420.42401
ukr,2005,533207489633.12799
ukr,2006,573578872207.96301
ukr,2007,620703220152.21594
ukr,2008,634628644743.13306
ukr,2009,538568283571.86798
ukr,2010,560606521256.42798
ukr,2011,591133120595.65405
ukr,2012,592033504802.05518
ukr,2013,592302519461.599
ukr,2014,532604970536.12701
ukr,2015,480553554880.29401
ukr,2016,492283780388.95099
ukr,2017,503901541149.96497
ukr,2018,521479452752.61401
ukr,2019,538164207984.60199
ukr,2020,516637606833.37299
ury,1990,34411212184.2178
ury,1991,35628959087.489
ury,1992,38454901478.4848
ury,1993,39476858215.6713
ury,1994,42351303527.4804
ury,1995,41738226494.2822
ury,1996,44066367139.517
ury,1997,47833020600.8436
ury,1998,49994542231.771
ury,1999,49025041992.6726
ury,2000,48078892687.1007
ury,2001,46230677574.0132
ury,2002,42656118252.6399
ury,2003,42999621111.7939
ury,2004,45151391095.3424
ury,2005,48519744533.0914
ury,2006,50508363799.6715
ury,2007,53812373893.5871
ury,2008,57674027693.407
ury,2009,60121421699.2389
ury,2010,64812942531.2416
ury,2011,68158672844.94489
ury,2012,70570248494.23759
ury,2013,73842971037.4088
ury,2014,76234590698.07001
ury,2015,76517223783.99271
ury,2016,77810210426.862
ury,2017,79076769218.66
ury,2018,79454682779.5513
ury,2019,79733129453.34579
ury,2020,75061787659.9949
usa,1990,10093989661327.59961
usa,1991,10083061424936.80078
usa,1992,10438231266479.19922
usa,1993,10725468535601.69922
usa,1994,11157575489424.80078
usa,1995,11457069058167.19922
usa,1996,11889294492954.09961
usa,1997,12410256647397.40039
usa,1998,12966410827138.5
usa,1999,13582734932260.59961
usa,2000,14143360145648.69922
usa,2001,14284559079314.69922
usa,2002,14533352566469
usa,2003,14949182415099.30078
usa,2004,15517085579083.59961
usa,2005,16062233970920.80078
usa,2006,16520806300529.30078
usa,2007,16830764952336.30078
usa,2008,16807777526679
usa,2009,16381405042441.5
usa,2010,16801386027043.19922
usa,2011,17061947886833.69922
usa,2012,17445764227858.69922
usa,2013,17767129348328.80078
usa,2014,18215922317850.39844
usa,2015,18776155677330.19922
usa,2016,19097495832657.69531
usa,2017,19542979183000
usa,2018,20128577587582
usa,2019,20563591679246.60156
usa,2020,19863485369759.10156
uzb,1990,74633363994.40221
uzb,1991,74266167840.5405
uzb,1992,65948357044.3338
uzb,1993,64431544828.6755
uzb,1994,61081104502.6432
uzb,1995,60531374558.3318
uzb,1996,61560407928.0615
uzb,1997,64761549138.6176
uzb,1998,67546295751.714
uzb,1999,70450786470.93559
uzb,2000,73152574131.5816
uzb,2001,76198528994.15041
uzb,2002,79226268546.39729
uzb,2003,82579621282.31689
uzb,2004,88730977771.25868
uzb,2005,94897787112.22609
uzb,2006,101969018354.08501
uzb,2007,111628548872.117
uzb,2008,121707670290.97
uzb,2009,131506273681.577
uzb,2010,141497026172.21399
uzb,2011,152144875337.84799
uzb,2012,162950881257.21899
uzb,2013,174840674385.92499
uzb,2014,186858939872.07001
uzb,2015,200347863521.37201
uzb,2016,212232800909.88101
uzb,2017,221561015372.14801
uzb,2018,233425600850.82901
uzb,2019,246753344171.03
uzb,2020,250984597911.30399
vct,1990,703768331.25777
vct,1991,690645239.69206
vct,1992,720128704.20109
vct,1993,769111494.39105
vct,1994,759134919.30449
vct,1995,818094284.58102
vct,1996,828630576.54128
vct,1997,857675344.04119
vct,1998,892755977.28719
vct,1999,916952386.46225
vct,2000,931981540.89515
vct,2001,947918344.31242
vct,2002,1007838304.76407
vct,2003,1085336400.54641
vct,2004,1130446555.06972
vct,2005,1158576109.84373
vct,2006,1247646730.17681
vct,2007,1289353201.00872
vct,2008,1309782866.89864
vct,2009,1282288666.41369
vct,2010,1239319050.74519
vct,2011,1234100069.08505
vct,2012,1251118487.54203
vct,2013,1274112261.8128
vct,2014,1289542294.54713
vct,2015,1306711987.83484
vct,2016,1331521060.07436
vct,2017,1344833245.17849
vct,2018,1373878012.6784
vct,2019,1381214841.96875
vct,2020,1336286217.24231
vnm,1990,113762338443.979
vnm,1991,120543533891.737
vnm,1992,130965785041.446
vnm,1993,141538300120.819
vnm,1994,154048843508.85001
vnm,1995,168745842883.47699
vnm,1996,184506734132.55096
vnm,1997,199547878349.082
vnm,1998,211050726925.77301
vnm,1999,221125416737.65399
vnm,2000,236133898430.638
vnm,2001,250757418833.47101
vnm,2002,266607346391.33801
vnm,2003,285000756492.526
vnm,2004,306479583748.59698
vnm,2005,329610357167.48199
vnm,2006,352610418945.75098
vnm,2007,377749794575.40997
vnm,2008,399137123683.052
vnm,2009,420682136674.60895
vnm,2010,447703552450.32098
vnm,2011,475641609540.69098
vnm,2012,500600271140.22998
vnm,2013,527742232095.62
vnm,2014,559320504637.703
vnm,2015,596679136398.06799
vnm,2016,633737753821.40405
vnm,2017,676909526449.60095
vnm,2018,724806213667.81702
vnm,2019,775669017734.00684
vnm,2020,798208684067.00195
vut,1990,418603643.27734
vut,1991,431779772.63297
vut,1992,442943066.14734
vut,1993,446200682.04834
vut,1994,486722245.69481
vut,1995,491608669.54629
vut,1996,503050052.22295
vut,1997,527733775.96054
vut,1998,533944433.91812
vut,1999,535745392.3024
vut,2000,567487283.82547
vut,2001,548206435.24075
vut,2002,519708917.27761
vut,2003,541995777.28317
vut,2004,563607277.89462
vut,2005,593508484.01022
vut,2006,643749925.99542
vut,2007,662236234.11649
vut,2008,699341273.76924
vut,2009,720581988.83099
vut,2010,729666234.79879
vut,2011,752562242.49316
vut,2012,760163346.26214
vut,2013,763725536.00753
vut,2014,787601476.9404
vut,2015,790528034.31487
vut,2016,827593346.94444
vut,2017,879860867.11196
vut,2018,905378858.33639
vut,2019,940802120.6744
vut,2020,876695947.5984
wsm,1990,660631316.87829
wsm,1991,645436734.45897
wsm,1992,644145911.09839
wsm,1993,670555829.27959
wsm,1994,653509639.32609
wsm,1995,697122540.08284
wsm,1996,747168773.3582
wsm,1997,751976222.27145
wsm,1998,768481267.32435
wsm,1999,785275910.92466
wsm,2000,839607537.10219
wsm,2001,897874300.17636
wsm,2002,936877924.8333
wsm,2003,979182483.14995
wsm,2004,1024469680.45223
wsm,2005,1067051655.59074
wsm,2006,1088059857.58796
wsm,2007,1156854017.64103
wsm,2008,1168527689.8764
wsm,2009,1112341678.55101
wsm,2010,1117539048.57032
wsm,2011,1163398837.19949
wsm,2012,1115879881.3438
wsm,2013,1112059919.4747
wsm,2014,1112640087.9631
wsm,2015,1160448905.88463
wsm,2016,1254749877.5905
wsm,2017,1267829813.40564
wsm,2018,1252195412.75944
wsm,2019,1307039387.32354
wsm,2020,1273152975.6887
zaf,1990,414406429730.62494
zaf,1991,410186861107.23199
zaf,1992,401420934535.09601
zaf,1993,406372541698.85907
zaf,1994,419376463045.29797
zaf,1995,432377133401.98401
zaf,1996,450969350126.45697
zaf,1997,462694553236.34399
zaf,1998,465008026004.10602
zaf,1999,476168218616.40894
zaf,2000,496167283801.52802
zaf,2001,509563800465.11694
zaf,2002,528419568909.91803
zaf,2003,544003060782.33197
zaf,2004,568780006082.76099
zaf,2005,598794822615.52283
zaf,2006,632350125561.16394
zaf,2007,666247089971.93701
zaf,2008,687507327004.32996
zaf,2009,676932851503.58899
zaf,2010,697509801974.927
zaf,2011,719610792599.17102
zaf,2012,736854339454.92285
zaf,2013,755168618329.59412
zaf,2014,765845392014.53699
zaf,2015,775968813043.71484
zaf,2016,781125531699.05603
zaf,2017,790170550983.23206
zaf,2018,801925265373.74194
zaf,2019,802831871531.35583
zaf,2020,751193927658.91504
zmb,1990,17602159796.417
zmb,1991,17595799540.4461
zmb,1992,17291229944.5914
zmb,1993,18466562230.3804
zmb,1994,16873739624.6112
zmb,1995,17362684728.8697
zmb,1996,18442391350.4631
zmb,1997,19145785539.22969
zmb,1998,19071931409.4308
zmb,1999,19958812408.2677
zmb,2000,20736671783.489
zmb,2001,21839213306.6671
zmb,2002,22823291376.9763
zmb,2003,24408363024.9918
zmb,2004,26124855554.05
zmb,2005,28015145342.98289
zmb,2006,30229376829.1591
zmb,2007,32754266255.9164
zmb,2008,35300548789.7578
zmb,2009,38555382377.3563
zmb,2010,42525901758.0453
zmb,2011,44892299080.97949
zmb,2012,48303033348.0076
zmb,2013,50745829681.768
zmb,2014,53129864884.5198
zmb,2015,54681456235.742
zmb,2016,56746599390.2726
zmb,2017,58735190955.72389
zmb,2018,61104858650.0311
zmb,2019,61985566659.9559
zmb,2020,60259234495.8438
zwe,1990,43466899652.8926
zwe,1991,45871393956.021
zwe,1992,41735826284.3711
zwe,1993,42174661229.8742
zwe,1994,46069575063.4316
zwe,1995,46142376809.5454
zwe,1996,50923048553.1639
zwe,1997,52288088825.7707
zwe,1998,53796710937.8494
zwe,1999,53356750129.7308
zwe,2000,51724465892.5308
zwe,2001,52469099261.0648
zwe,2002,47802485172.741
zwe,2003,39678417112.0329
zwe,2004,37374077938.4922
zwe,2005,35239613072.8989
zwe,2006,34019795560.58969
zwe,2007,32776941232.0559
zwe,2008,26985601091.8306
zwe,2009,30229151586.697
zwe,2010,36176834844.6051
zwe,2011,41311743293.1242
zwe,2012,48196522444.6521
zwe,2013,49155388770.2589
zwe,2014,50323777621.7302
zwe,2015,51219476802.9406
zwe,2016,51606629078.5816
zwe,2017,54037039238.8776
zwe,2018,56643899781.1077
zwe,2019,53163564720.8695
zwe,2020,49841507414.6746
